Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0016676	ESY4_g25226_DN3_SP1_c0.t1	g23273
OG0016677	ESY15_g65365_DN2_SP0_c0.t1	g1413
OG0016678	ESY3_g32542_DN3_SP0_c0.t1	g1412
OG0016679	ESY4_g25183_DN3_SP0_c0.t1	g23251
OG0016680	ESY4_g25157_DN3_SP0_c0.t1	g23242
OG0016681	ESY4_g25118_DN3_SP2_c0.t1	g16909
OG0016682	ESY4_g25117_DN3_SP6_c0.t1	g16908
OG0016683	ESY4_g25948_DN3_SP0_c0.t1	g23192
OG0016684	ESY6_g50327_DN3_SP5_c5.t1	g9646
OG0016685	ESY4_g25872_DN3_SP8_c0.t1	g47841
OG0016687	ESY4_g25867_DN3_SP8_c0.t1	g23177
OG0016688	ESY4_g25866_DN3_SP0_c0.t1	g23176
OG0016689	ESY2_g35364_DN3_SP0_c0.t1	g44779
OG0016690	ESY4_g25864_DN3_SP8_c0.t1	g23174
OG0016691	ESY21_g55674_DN3_SP0_c0.t1	g4326
OG0016692	ESY4_g25861_DN3_SP0_c0.t1	g23170
OG0016694	ESY4_g25675_DN3_SP4_c0.t1	g23143
OG0016695	ESY4_g25062_DN3_SP1_c0.t1	g23289
OG0016696	ESY8_g59198_DN3_SP4_c0.t1	g17214
OG0016697	ESY4_g25061_DN3_SP0_c0.t1	g16938
OG0016698	ESY4_g25038_DN3_SP0_c0.t1	g16941
OG0016699	ESY4_g25031_DN3_SP0_c0.t1	g23295
OG0016700	ESY4_g25024_DN3_SP7_c0.t1	g23297
OG0016701	ESY4_g25007_DN3_SP8_c0.t1	g47793
OG0016702	ESY4_g25006_DN3_SP0_c0.t1	g23306
OG0016704	ESY4_g23926_DN2_SP0_c0.t1	g23572, g47658
OG0016705	ESY4_g24892_DN3_SP0_c0.t1	g23328
OG0016706	ESY4_g24849_DN3_SP6_c0.t1	g47775
OG0016707	ESY4_g24848_DN3_SP1_c13.t1	g47774
OG0016708	ESY4_g24846_DN3_SP8_c0.t1	g23346
OG0016709	ESY4_g24813_DN3_SP1_c0.t1, ESY1_g11566_DN2_SP4_c0.t1	g47766
OG0016710	ESY4_g24776_DN3_SP4_c0.t1	g23361
OG0016711	ESY4_g24735_DN2_SP0_c0.t1	g16969
OG0016712	ESY4_g24733_DN3_SP0_c0.t1	g23376
OG0016713	ESY4_g24731_DN3_SP0_c0.t1	g23377
OG0016714	ESY1_g8617_DN3_SP8_c0.t1	g2736
OG0016715	ESY1_g8604_DN3_SP0_c0.t1	g19503
OG0016716	ESY3_g28173_DN3_SP0_c0.t1	g6493
OG0016717	ESY3_g28161_DN3_SP8_c8.t1	g6488
OG0016718	ESY3_g28092_DN3_SP8_c0.t1	g11731
OG0016719	ESY3_g28089_DN3_SP5_c0.t1	g11729
OG0016720	ESY2_g35841_DN3_SP8_c7.t1	g46010
OG0016721	ESY2_g35818_DN3_SP7_c0.t1	g45999
OG0016722	ESY2_g35817_DN3_SP0_c0.t1	g45998
OG0016723	ESY2_g35758_DN3_SP0_c0.t1	g44619
OG0016724	ESY5_g2126_DN3_SP0_c0.t1	g32061
OG0016725	ESY5_g2029_DN3_SP8_c0.t1	g50296
OG0016726	ESY5_g1949_DN3_SP2_c0.t1	g27554
OG0016727	ESY5_g1883_DN3_SP0_c0.t1	g32083
OG0016728	ESY5_g1877_DN3_SP1_c0.t1	g32081
OG0016729	ESY5_g1567_DN3_SP7_c0.t1	g32140
OG0016731	ESY2_g35359_DN3_SP0_c0.t1	g32145
OG0016732	ESY5_g1418_DN2_SP0_c0.t1	g32149
OG0016733	ESY5_g1352_DN3_SP0_c0.t1	g32162
OG0016734	ESY5_g1290_DN3_SP2_c0.t1	g32165
OG0016736	ESY20_g13158_DN3_SP8_c0.t1	g39517
OG0016737	ESY20_g13087_DN3_SP5_c0.t1	g39490
OG0016739	ESY20_g13045_DN3_SP0_c0.t1	g45259
OG0016742	ESY20_g13018_DN2_SP0_c0.t1	g39481
OG0016743	ESY20_g12952_DN3_SP7_c0.t1	g39456
OG0016744	ESY20_g12932_DN3_SP1_c0.t1	g25354
OG0016746	ESY2_g34312_DN3_SP0_c0.t1	g53688
OG0016747	ESY20_g13361_DN3_SP0_c0.t1	g25340
OG0016748	ESY10_g14475_DN1_SP0_c0.t1	g25338
OG0016750	ESY8_g59944_DN2_SP0_c0.t1	g38557
OG0016751	ESY8_g59943_DN3_SP6_c0.t1	g38556
OG0016752	ESY8_g59934_DN3_SP0_c0.t1	g50845
OG0016753	ESY8_g59928_DN3_SP0_c0.t1	g50846
OG0016754	ESY8_g59926_DN2_SP2_c0.t1	g50848
OG0016755	ESY13_g58076_DN1_SP0_c0.t1	g32245
OG0016757	ESY13_g55960_DN3_SP0_c0.t1	g17140
OG0016758	ESY16_g62487_DN3_SP7_c0.t1	g47592
OG0016759	ESY16_g62410_DN3_SP1_c0.t1	g23675
OG0016760	ESY16_g62237_DN3_SP6_c0.t1	g23639
OG0016761	ESY16_g62098_DN3_SP8_c0.t1	g47642
OG0016762	ESY4_g23792_DN3_SP1_c0.t1	g23609
OG0016763	ESY4_g23793_DN3_SP3_c0.t1	g23608
OG0016764	ESY4_g23806_DN3_SP3_c0.t1	g47646
OG0016765	ESY4_g23853_DN3_SP1_c0.t1	g17073
OG0016766	ESY4_g23868_DN3_SP0_c0.t1	g23583
OG0016767	ESY4_g23888_DN3_SP6_c0.t1	g23579
OG0016768	ESY7_g19031_DN3_SP3_c0.t1	g23569
OG0016769	ESY4_g23953_DN2_SP0_c0.t1	g47663
OG0016770	ESY10_g14092_DN3_SP0_c0.t1	g10629
OG0016771	ESY5_g4747_DN3_SP0_c0.t1	g49519
OG0016772	ESY5_g3085_DN3_SP0_c0.t1	g27023, g31109
OG0016774	ESY5_g4114_DN3_SP0_c0.t1	g50066, g31818
OG0016775	ESY5_g2321_DN3_SP0_c0.t1, ESY5_g2320_DN2_SP0_c0.t1	g32026
OG0016777	ESY5_g2055_DN1_SP0_c0.t1	g32108, g32103
OG0016778	ESY5_g1947_DN3_SP6_c0.t1	g32091
OG0016779	ESY11_g54696_DN2_SP0_c0.t1, ESY5_g1760_DN2_SP0_c0.t1	g50332, g50329
OG0016780	ESY5_g1665_DN2_SP0_c0.t1	g32125
OG0016782	ESY5_g1224_DN3_SP4_c0.t1	g32183
OG0016786	ESY13_g57211_DN3_SP7_c0.t1	g50416
OG0016788	ESY16_g62068_DN3_SP0_c0.t1, ESY16_g62069_DN3_SP0_c0.t1	g32496
OG0016789	ESY16_g61976_DN3_SP8_c0.t1	g50581
OG0016790	ESY16_g61655_DN3_SP0_c0.t1	g50654, g50655
OG0016792	ESY2_g37568_DN2_SP0_c0.t1	g28065
OG0016794	ESY2_g37308_DN3_SP8_c4.t1	g54191
OG0016795	ESY2_g36377_DN3_SP0_c0.t1	g36738
OG0016797	ESY3_g31318_DN2_SP0_c66.t1, ESY3_g31317_DN2_SP0_c0.t1, ESY2_g35273_DN3_SP0_c0.t1	g19570
OG0016798	ESY2_g35272_DN3_SP0_c0.t1	g45023
OG0016801	ESY2_g34797_DN3_SP2_c0.t1	g46247
OG0016802	ESY2_g34784_DN3_SP8_c0.t1	g46250
OG0016803	ESY2_g34633_DN3_SP0_c0.t1	g46341
OG0016804	ESY6_g49722_DN2_SP0_c0.t1, ESY6_g49720_DN3_SP0_c0.t1	g12384
OG0016805	ESY3_g31146_DN3_SP0_c18.t1	g12359, g7415
OG0016806	ESY3_g30166_DN3_SP0_c0.t1	g12249
OG0016808	ESY3_g29269_DN3_SP0_c0.t1	g11933
OG0016809	ESY3_g28450_DN3_SP0_c0.t1	g11760
OG0016811	ESY20_g13071_DN3_SP0_c0.t1	g11620
OG0016812	ESY11_g52835_DN3_SP8_c0.t1	g13595
OG0016814	ESY11_g53286_DN3_SP8_c0.t1	g14487
OG0016815	ESY11_g53559_DN3_SP0_c0.t1	g6181
OG0016818	ESY11_g54177_DN3_SP7_c0.t1	g6033
OG0016819	ESY11_g54854_DN3_SP0_c0.t1	g13819
OG0016821	ESY8_g59757_DN3_SP0_c0.t1	g36945
OG0016823	ESY8_g59494_DN2_SP0_c0.t1	g50977
OG0016824	ESY8_g59451_DN3_SP0_c0.t1	g38386
OG0016826	ESY8_g59308_DN2_SP0_c15.t1	g51049
OG0016827	ESY8_g59248_DN3_SP3_c0.t1	g38294
OG0016828	ESY8_g58705_DN3_SP1_c0.t1	g37891
OG0016829	ESY8_g58515_DN1_SP0_c0.t1	g39874
OG0016830	ESY8_g58399_DN3_SP7_c0.t1	g39826
OG0016835	ESY9_g45450_DN2_SP0_c0.t1	g51755
OG0016836	ESY12_g52109_DN2_SP1_c0.t1	g52161
OG0016837	ESY9_g42936_DN3_SP0_c0.t1	g19508
OG0016838	ESY12_g51762_DN3_SP0_c0.t1	g52293
OG0016841	ESY10_g14124_DN2_SP0_c0.t1	g10647
OG0016843	ESY10_g13970_DN3_SP0_c0.t1	g10585
OG0016845	ESY2_g35150_DN3_SP0_c0.t1	g10327
OG0016847	ESY6_g49111_DN1_SP0_c0.t1	g764
OG0016850	ESY4_g25807_DN3_SP0_c0.t1	g11462
OG0016852	ESY1_g8142_DN3_SP1_c0.t1	g2871
OG0016854	ESY1_g8321_DN3_SP0_c0.t1	g19521
OG0016855	ESY1_g8466_DN2_SP0_c0.t1	g2773
OG0016856	ESY1_g9831_DN3_SP0_c0.t1	g19374
OG0016857	ESY1_g10024_DN3_SP7_c0.t1	g19351
OG0016858	ESY1_g10389_DN3_SP0_c0.t1	g19251
OG0016859	ESY1_g11117_DN3_SP0_c0.t1	g19200
OG0016860	ESY7_g19532_DN3_SP0_c0.t1	g45309
OG0016862	ESY6_g49230_DN3_SP0_c0.t1	g28943
OG0016863	ESY6_g50026_DN2_SP0_c0.t1	g561
OG0016864	ESY19_g41464_DN3_SP1_c0.t1	g40260
OG0016865	ESY25_g62783_DN3_SP0_c0.t1	g25842
OG0016866	ESY18_g63989_DN3_SP2_c0.t1	g40330
OG0016867	ESY18_g63539_DN3_SP0_c0.t1	g25722
OG0016868	ESY18_g63053_DN3_SP0_c0.t1	g40391
OG0016869	ESY20_g13314_DN3_SP0_c0.t1	g39613
OG0016872	ESY4_g26297_DN3_SP0_c0.t1	g22911
OG0016874	ESY8_g59128_DN2_SP0_c16.t1	g40155
OG0016875	ESY16_g62195_DN3_SP0_c0.t1	g17084
OG0016876	ESY16_g62361_DN2_SP0_c0.t1	g47610
OG0016878	ESY16_g62569_DN3_SP1_c0.t1	g17133
OG0016879	ESY13_g56091_DN3_SP8_c0.t1	g23712
OG0016880	ESY13_g56094_DN3_SP3_c0.t1	g23715
OG0016881	ESY13_g56100_DN3_SP0_c0.t1	g23719
OG0016882	ESY13_g56114_DN3_SP8_c0.t1	g17146, g47578
OG0016885	ESY13_g56264_DN3_SP6_c0.t1	g47565
OG0016886	ESY13_g56415_DN3_SP0_c0.t1	g17152, g47557
OG0016890	ESY9_g43441_DN3_SP7_c0.t1	g24032
OG0016891	ESY9_g42957_DN2_SP0_c0.t1, ESY9_g42953_DN2_SP0_c0.t1	g24136
OG0016893	ESY9_g42734_DN3_SP0_c0.t1	g47281
OG0016894	ESY7_g19104_DN3_SP0_c0.t1	g46852
OG0016895	ESY12_g51446_DN2_SP0_c0.t1	g25064
OG0016896	ESY8_g58423_DN3_SP3_c0.t1	g37060
OG0016897	ESY8_g61129_DN3_SP5_c0.t1	g18112
OG0016899	ESY8_g60147_DN3_SP1_c0.t1	g16806
OG0016901	ESY7_g16558_DN3_SP1_c0.t1	g40484
OG0016902	ESY15_g64687_DN3_SP0_c0.t1	g10277
OG0016903	ESY15_g64465_DN3_SP0_c0.t1	g10236
OG0016904	ESY15_g65390_DN3_SP0_c0.t1	g1410
OG0016905	ESY3_g31646_DN3_SP8_c6.t1	g28280
OG0016906	ESY11_g52583_DN3_SP0_c0.t1	g1367
OG0016908	ESY6_g46455_DN3_SP1_c0.t1	g41173
OG0016909	ESY6_g46642_DN3_SP0_c0.t1	g28355
OG0016910	ESY6_g46860_DN3_SP2_c0.t1	g884
OG0016911	ESY6_g46899_DN3_SP3_c0.t1	g28388, g36025
OG0016912	ESY6_g48358_DN3_SP1_c0.t1	g28591
OG0016913	ESY2_g34021_DN3_SP0_c0.t1	g28593
OG0016914	ESY4_g26328_DN3_SP0_c0.t1, ESY6_g49659_DN3_SP0_c0.t1	g18643
OG0016915	ESY6_g50286_DN2_SP0_c0.t1, ESY9_g43333_DN1_SP0_c0.t1	g37
OG0016938	ESY1_g8112_DN3_SP8_c0.t1	g19552
OG0016939	ESY1_g8283_DN3_SP8_c0.t1	g19525
OG0016941	ESY1_g9112_DN3_SP4_c0.t1	g19468
OG0016942	ESY1_g8993_DN3_SP0_c0.t1	g2767
OG0016943	ESY1_g9004_DN3_SP8_c0.t1	g11393
OG0016944	ESY11_g54980_DN3_SP0_c0.t1	g19490
OG0016946	ESY10_g14527_DN3_SP0_c0.t1	g10744
OG0016947	ESY17_g40148_DN3_SP0_c0.t1	g46837
OG0016948	ESY7_g17079_DN3_SP7_c0.t1	g4936
OG0016949	ESY7_g17098_DN3_SP0_c0.t1	g4947
OG0016950	ESY7_g17123_DN3_SP0_c0.t1	g29011
OG0016951	ESY7_g17139_DN3_SP4_c0.t1	g4984
OG0016952	ESY7_g17143_DN3_SP0_c41.t1	g28992
OG0016953	ESY20_g13369_DN2_SP8_c0.t1	g25334
OG0016954	ESY7_g17178_DN3_SP8_c0.t1	g29138
OG0016955	ESY7_g17210_DN3_SP0_c0.t1	g45747
OG0016956	ESY7_g17289_DN3_SP0_c0.t1	g29190
OG0016959	ESY7_g17342_DN3_SP0_c0.t1	g45722
OG0016960	ESY7_g17483_DN3_SP1_c0.t1	g29271
OG0016961	ESY7_g17529_DN3_SP6_c0.t1	g29279
OG0016963	ESY8_g60517_DN3_SP1_c0.t1	g46685
OG0016964	ESY7_g17614_DN3_SP8_c0.t1	g5185
OG0016965	ESY11_g54820_DN3_SP1_c0.t1	g28181
OG0016966	ESY7_g17688_DN3_SP0_c0.t1	g29332
OG0016967	ESY7_g17690_DN3_SP8_c0.t1	g5239
OG0016968	ESY7_g17715_DN3_SP4_c0.t1	g5254
OG0016969	ESY7_g17717_DN3_SP0_c0.t1	g5255
OG0016970	ESY7_g17723_DN3_SP8_c0.t1	g5259
OG0016972	ESY17_g40067_DN2_SP0_c0.t1	g46851
OG0016973	ESY6_g48024_DN1_SP0_c0.t1	g24893
OG0016973	ESY1_g8113_DN1_SP0_c71.t1	g41769, g34975, g43412, g25599
OG0016974	ESY7_g18345_DN3_SP4_c0.t1	g45596
OG0016975	ESY7_g18310_DN3_SP7_c0.t1, ESY7_g18309_DN2_SP0_c0.t1	g5324
OG0016976	ESY7_g18287_DN3_SP0_c0.t1	g29413
OG0016977	ESY7_g18258_DN3_SP8_c0.t1	g45580
OG0016978	ESY7_g18210_DN3_SP2_c0.t1	g29436
OG0016979	ESY7_g18201_DN3_SP3_c0.t1	g29439
OG0016980	ESY7_g18185_DN3_SP0_c0.t1	g29446
OG0016981	ESY7_g18141_DN3_SP8_c0.t1	g29456
OG0016982	ESY7_g18113_DN3_SP0_c0.t1	g45557
OG0016983	ESY7_g18102_DN3_SP0_c0.t1	g5396
OG0016984	ESY7_g18095_DN3_SP3_c0.t1	g45551
OG0016985	ESY7_g18073_DN3_SP0_c0.t1	g29485
OG0016986	ESY7_g17985_DN3_SP5_c0.t1	g29510
OG0016987	ESY7_g17984_DN3_SP8_c0.t1	g5424
OG0016989	ESY7_g17943_DN3_SP0_c0.t1	g29527
OG0016990	ESY7_g17940_DN3_SP2_c0.t1	g5436
OG0016992	ESY7_g17895_DN3_SP0_c0.t1	g45520
OG0016994	ESY7_g17875_DN3_SP0_c0.t1	g29555
OG0016995	ESY7_g17865_DN3_SP0_c0.t1	g5454
OG0016997	ESY7_g17819_DN3_SP0_c0.t1	g5466
OG0016999	ESY7_g17808_DN3_SP8_c0.t1	g45509
OG0017000	ESY7_g17797_DN2_SP0_c0.t1	g29570
OG0017001	ESY7_g18699_DN3_SP3_c0.t1	g29583
OG0017006	ESY7_g18628_DN3_SP8_c0.t1	g29603
OG0017007	ESY7_g18576_DN3_SP5_c0.t1	g29614
OG0017008	ESY6_g48706_DN3_SP0_c0.t1	g17186
OG0017009	ESY8_g59186_DN3_SP0_c0.t1	g29760
OG0017010	ESY8_g59176_DN3_SP6_c0.t1	g40191
OG0017011	ESY8_g59174_DN2_SP6_c0.t1	g40190
OG0017012	ESY8_g59173_DN3_SP7_c0.t1	g40189
OG0017014	ESY8_g59111_DN3_SP4_c0.t1	g40151
OG0017016	ESY5_g3451_DN2_SP0_c0.t1	g40131
OG0017019	ESY8_g58974_DN3_SP0_c0.t1	g37818
OG0017020	ESY8_g58968_DN3_SP0_c0.t1	g37820
OG0017021	ESY8_g58931_DN3_SP0_c0.t1	g40037
OG0017022	ESY5_g4820_DN2_SP0_c0.t1	g19130
OG0017023	ESY8_g58908_DN3_SP6_c0.t1	g40023
OG0017024	ESY8_g58897_DN3_SP0_c0.t1	g39983
OG0017025	ESY8_g58892_DN2_SP1_c0.t1	g39989
OG0017026	ESY8_g58854_DN3_SP4_c15.t1	g40012
OG0017028	ESY2_g33248_DN3_SP7_c0.t1	g40737
OG0017029	ESY8_g58609_DN2_SP3_c0.t1	g39907
OG0017030	ESY8_g58555_DN3_SP8_c0.t1	g51226
OG0017032	ESY3_g30323_DN3_SP0_c0.t1	g18296
OG0017033	ESY8_g58434_DN3_SP0_c8.t1	g39830
OG0017034	ESY8_g58417_DN3_SP1_c0.t1	g37912
OG0017036	ESY20_g12717_DN3_SP0_c0.t1	g51313
OG0017037	ESY20_g12866_DN3_SP8_c0.t1	g39731
OG0017038	ESY20_g12880_DN3_SP4_c0.t1	g11112
OG0017039	ESY20_g12912_DN3_SP8_c0.t1	g39716
OG0017040	ESY8_g58202_DN3_SP0_c32.t1	g23551
OG0017041	ESY8_g58211_DN3_SP0_c0.t1	g11060
OG0017043	ESY13_g56725_DN3_SP8_c0.t1	g17165
OG0017044	ESY2_g35342_DN1_SP0_c63.t1	g1028
OG0017045	ESY4_g24732_DN3_SP1_c0.t1	g37009
OG0017046	ESY4_g22525_DN3_SP0_c0.t1	g54002
OG0017052	ESY4_g22482_DN3_SP8_c0.t1	g36182
OG0017053	ESY4_g22212_DN3_SP0_c0.t1	g36196
OG0017055	ESY4_g22438_DN3_SP7_c0.t1	g50429
OG0017056	ESY4_g22148_DN3_SP8_c12.t1	g27641
OG0017057	ESY9_g43251_DN3_SP0_c0.t1	g32304
OG0017058	ESY4_g22707_DN3_SP0_c0.t1	g27654
OG0017059	ESY4_g22931_DN3_SP3_c0.t1	g27670
OG0017060	ESY20_g13359_DN3_SP0_c0.t1	g50493
OG0017063	ESY4_g23312_DN3_SP0_c0.t1	g50518
OG0017064	ESY4_g23388_DN3_SP0_c0.t1	g32426
OG0017065	ESY7_g17758_DN3_SP0_c0.t1	g32431
OG0017067	ESY4_g23659_DN3_SP8_c0.t1	g50539
OG0017068	ESY17_g38948_DN3_SP0_c0.t1	g17925
OG0017069	ESY4_g23666_DN3_SP8_c0.t1	g50543
OG0017070	ESY4_g23682_DN3_SP0_c0.t1	g32476
OG0017071	ESY16_g62023_DN3_SP0_c0.t1	g32508
OG0017072	ESY16_g61924_DN3_SP0_c0.t1	g32526
OG0017073	ESY16_g61908_DN3_SP0_c0.t1	g50598
OG0017074	ESY16_g61824_DN2_SP0_c0.t1	g32541
OG0017075	ESY16_g61736_DN3_SP6_c0.t1	g32606
OG0017077	ESY16_g61713_DN3_SP0_c0.t1	g32611
OG0017078	ESY16_g61671_DN3_SP7_c0.t1	g32621
OG0017079	ESY10_g14332_DN3_SP1_c0.t1	g10687
OG0017080	ESY10_g14275_DN3_SP0_c0.t1	g1533
OG0017081	ESY10_g14211_DN2_SP0_c0.t1	g10664
OG0017082	ESY10_g14205_DN3_SP0_c0.t1	g1549
OG0017084	ESY6_g50308_DN1_SP0_c0.t1	g9643
OG0017085	ESY6_g50361_DN3_SP0_c0.t1	g55
OG0017088	ESY6_g50438_DN3_SP0_c0.t1	g106
OG0017089	ESY6_g50434_DN3_SP0_c0.t1	g108
OG0017090	ESY6_g50427_DN3_SP0_c0.t1	g116
OG0017093	ESY6_g50461_DN3_SP0_c0.t1	g134
OG0017096	ESY6_g50493_DN3_SP0_c0.t1	g9709
OG0017097	ESY6_g50503_DN3_SP0_c0.t1	g155
OG0017098	ESY6_g50517_DN3_SP6_c0.t1	g161
OG0017100	ESY6_g50541_DN3_SP3_c0.t1	g170
OG0017101	ESY6_g50542_DN3_SP0_c0.t1	g171
OG0017102	ESY6_g50562_DN3_SP0_c0.t1	g192
OG0017103	ESY6_g50585_DN3_SP8_c0.t1	g199
OG0017104	ESY6_g50610_DN3_SP0_c0.t1	g9744
OG0017105	ESY6_g50669_DN3_SP1_c0.t1	g228
OG0017107	ESY6_g50727_DN3_SP0_c0.t1	g254
OG0017108	ESY6_g50737_DN3_SP0_c0.t1	g259
OG0017109	ESY6_g49602_DN3_SP8_c0.t1	g262
OG0017110	ESY6_g49604_DN3_SP2_c0.t1	g264
OG0017113	ESY6_g49753_DN3_SP0_c0.t1	g9829
OG0017115	ESY6_g49797_DN3_SP1_c0.t1	g9837
OG0017116	ESY6_g49844_DN3_SP8_c0.t1	g343
OG0017117	ESY6_g49394_DN3_SP0_c0.t1	g46967, g374
OG0017118	ESY6_g49475_DN2_SP0_c0.t1	g410
OG0017119	ESY6_g49484_DN3_SP8_c0.t1	g9892
OG0017120	ESY6_g49498_DN3_SP1_c10.t1	g420
OG0017121	ESY6_g50208_DN3_SP7_c0.t1	g9952
OG0017122	ESY7_g19419_DN3_SP8_c0.t1	g9954
OG0017123	ESY6_g50196_DN3_SP0_c0.t1	g466
OG0017124	ESY6_g50176_DN3_SP8_c0.t1	g486
OG0017125	ESY6_g50145_DN3_SP0_c0.t1	g9986
OG0017126	ESY6_g50132_DN3_SP4_c17.t1	g9990
OG0017129	ESY6_g50067_DN3_SP8_c2.t1	g10011
OG0017131	ESY6_g50031_DN3_SP0_c0.t1	g10025
OG0017132	ESY6_g50021_DN3_SP0_c0.t1	g10026
OG0017133	ESY12_g52296_DN3_SP0_c0.t1	g10050
OG0017135	ESY6_g49949_DN3_SP0_c34.t1	g10067
OG0017136	ESY6_g49904_DN3_SP0_c0.t1	g10096
OG0017137	ESY6_g49902_DN1_SP0_c0.t1	g18542
OG0017138	ESY6_g49875_DN3_SP0_c13.t1	g648
OG0017140	ESY6_g49859_DN3_SP3_c0.t1	g28981
OG0017141	ESY6_g49292_DN3_SP0_c0.t1	g670
OG0017142	ESY6_g49276_DN3_SP0_c0.t1	g41415
OG0017143	ESY6_g49234_DN3_SP4_c0.t1	g28945
OG0017145	ESY6_g49216_DN1_SP0_c0.t1	g28939
OG0017146	ESY6_g49151_DN3_SP0_c0.t1	g742
OG0017147	ESY6_g49144_DN3_SP8_c0.t1	g744
OG0017148	ESY6_g49135_DN3_SP8_c0.t1	g749
OG0017149	ESY6_g49034_DN3_SP0_c0.t1	g792
OG0017151	ESY6_g48991_DN3_SP8_c15.t1	g813
OG0017153	ESY6_g48871_DN3_SP0_c0.t1	g28796, g28775
OG0017157	ESY1_g12118_DN2_SP0_c0.t1	g3208
OG0017158	ESY6_g48607_DN3_SP8_c0.t1	g28721
OG0017159	ESY6_g48599_DN3_SP1_c0.t1	g28722
OG0017160	ESY6_g48596_DN3_SP8_c0.t1	g1189
OG0017161	ESY6_g48595_DN3_SP3_c0.t1	g1188
OG0017162	ESY6_g48560_DN3_SP0_c0.t1	g28691
OG0017163	ESY6_g48534_DN3_SP8_c0.t1	g28671
OG0017164	ESY6_g48518_DN3_SP0_c0.t1	g1140
OG0017166	ESY6_g48440_DN3_SP4_c0.t1	g1110
OG0017167	ESY6_g48412_DN3_SP8_c0.t1	g39316
OG0017169	ESY6_g48380_DN3_SP8_c0.t1	g28604
OG0017171	ESY6_g48331_DN3_SP0_c0.t1	g39332
OG0017172	ESY6_g48320_DN3_SP1_c0.t1	g1085
OG0017173	ESY6_g48277_DN3_SP2_c0.t1	g39343
OG0017174	ESY6_g48243_DN3_SP0_c0.t1	g1071
OG0017175	ESY6_g48012_DN3_SP1_c0.t1	g39376
OG0017176	ESY6_g48002_DN3_SP1_c14.t1	g39379
OG0017177	ESY6_g47970_DN3_SP0_c0.t1	g985
OG0017178	ESY6_g47960_DN3_SP1_c0.t1	g981
OG0017179	ESY6_g47959_DN1_SP0_c0.t1	g980
OG0017180	ESY6_g47953_DN2_SP0_c0.t1	g39397
OG0017181	ESY1_g9447_DN3_SP2_c0.t1	g2646
OG0017182	ESY1_g9437_DN3_SP0_c0.t1	g2648
OG0017183	ESY1_g9332_DN3_SP1_c0.t1	g2677
OG0017184	ESY1_g9326_DN3_SP0_c0.t1	g2679
OG0017185	ESY7_g18531_DN3_SP0_c0.t1	g5548
OG0017186	ESY7_g18497_DN3_SP0_c0.t1	g5567
OG0017187	ESY7_g18495_DN3_SP1_c8.t1	g29644
OG0017188	ESY7_g18493_DN3_SP0_c0.t1	g5568
OG0017190	ESY7_g18484_DN3_SP2_c0.t1	g29647
OG0017191	ESY7_g18483_DN3_SP8_c0.t1	g45470
OG0017192	ESY7_g18454_DN3_SP6_c7.t1	g29654
OG0017194	ESY7_g18752_DN3_SP8_c0.t1	g5594
OG0017195	ESY17_g40010_DN3_SP0_c0.t1	g46922
OG0017202	ESY7_g18959_DN3_SP0_c0.t1	g29743
OG0017203	ESY7_g18967_DN3_SP0_c0.t1	g11666
OG0017204	ESY7_g19008_DN3_SP8_c0.t1	g5660
OG0017205	ESY7_g19173_DN3_SP0_c0.t1	g5705
OG0017207	ESY7_g19312_DN3_SP0_c0.t1	g45355
OG0017208	ESY7_g19357_DN3_SP3_c0.t1	g5746
OG0017211	ESY7_g19426_DN3_SP0_c0.t1	g5769
OG0017212	ESY10_g14772_DN3_SP0_c0.t1	g5777
OG0017213	ESY7_g19447_DN3_SP0_c0.t1	g45338
OG0017214	ESY7_g19462_DN3_SP5_c0.t1	g45333
OG0017215	ESY7_g19465_DN3_SP0_c0.t1	g29854
OG0017219	ESY7_g19608_DN3_SP4_c0.t1	g45287
OG0017220	ESY7_g19637_DN3_SP5_c0.t1	g5847
OG0017222	ESY7_g19629_DN3_SP0_c0.t1	g5853
OG0017226	ESY8_g60244_DN3_SP6_c0.t1	g16831
OG0017227	ESY8_g60146_DN3_SP2_c0.t1	g16805
OG0017230	ESY2_g36481_DN3_SP7_c0.t1	g44271
OG0017231	ESY2_g36479_DN3_SP8_c0.t1	g44270
OG0017233	ESY2_g36520_DN1_SP0_c0.t1	g46596
OG0017235	ESY2_g36558_DN3_SP0_c0.t1	g46588
OG0017236	ESY2_g36571_DN3_SP0_c0.t1	g46580
OG0017237	ESY2_g36632_DN3_SP0_c0.t1	g46549
OG0017238	ESY2_g36644_DN3_SP0_c8.t1	g46544
OG0017239	ESY2_g36646_DN3_SP0_c0.t1	g46543
OG0017243	ESY2_g36689_DN3_SP0_c0.t1	g44320
OG0017245	ESY2_g36153_DN3_SP8_c0.t1	g44351
OG0017246	ESY2_g36114_DN3_SP0_c0.t1	g46459
OG0017247	ESY2_g35039_DN2_SP6_c0.t1	g46421
OG0017248	ESY2_g35059_DN3_SP5_c18.t1, ESY11_g53745_DN3_SP0_c0.t1	g46400
OG0017249	ESY2_g35065_DN3_SP1_c0.t1	g13611
OG0017250	ESY2_g35071_DN3_SP0_c0.t1	g46392
OG0017252	ESY2_g34612_DN3_SP8_c0.t1	g46365
OG0017253	ESY2_g34615_DN3_SP8_c0.t1	g46358
OG0017254	ESY2_g34619_DN3_SP0_c6.t1	g46354
