Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0017784	Np001G021020	CP13_g19279_DN3_SP0_c.t1
OG0017785	Np001G020980	CP13_g19276_DN3_SP7_c.t1
OG0017786	Np001G020320	CP13_g19225_DN3_SP8_c.t1
OG0017787	Np001G019720	CP13_g19182_DN3_SP3_c.t1
OG0017789	Np002G095280	CP9_g28177_DN3_SP0_c.t1
OG0017790	Np002G095760	CP9_g28173_DN3_SP0_c.t1
OG0017791	Np002G096950	CP9_g28109_DN3_SP0_c.t1
OG0017792	Np002G097710	CP9_g27899_DN3_SP5_c.t1
OG0017793	Np002G097770	CP9_g27888_DN3_SP7_c.t1
OG0017794	Np003G160730	CP8_g53472_DN3_SP8_c.t1
OG0017795	Np002G124130	CP13_g19083_DN3_SP4_c.t1
OG0017796	Np002G122330	CP2_g48943_DN3_SP1_c.t1
OG0017797	Np007G413060	CP10_g42935_DN1_SP2_c.t1
OG0017798	Np005G277270	CP5_g1225_DN3_SP7_c.t1
OG0017799	Np007G409930	CP10_g43140_DN3_SP8_c.t1
OG0017800	Np003G175280	CP14_g23840_DN3_SP8_c.t1
OG0017801	Np003G173460	CP8_g52684_DN3_SP6_c.t1
OG0017802	Np003G170970	CP8_g52976_DN3_SP4_c.t1
OG0017804	Np003G165090	CP8_g53229_DN2_SP0_c.t1
OG0017805	Np003G165020	CP8_g53235_DN3_SP0_c.t1
OG0017806	Np005G291040	CP6_g6935_DN1_SP0_c.t1
OG0017807	Np003G162360	CP8_g53392_DN1_SP0_c.t1
OG0017809	Np003G156360	CP8_g53711_DN3_SP7_c.t1
OG0017810	Np003G155520	CP8_g53764_DN3_SP8_c.t1
OG0017812	Np003G139710	CP11_g32662_DN3_SP3_c.t1
OG0017813	Np003G138250	CP11_g32773_DN3_SP2_c.t1
OG0017815	Np003G136250	CP11_g32932_DN2_SP0_c.t1
OG0017816	Np003G135460	CP11_g32992_DN3_SP1_c.t1
OG0017817	Np003G134890	CP11_g33036_DN3_SP2_c.t1
OG0017818	Np003G134840	CP11_g33041_DN3_SP6_c.t1
OG0017819	Np003G134820	CP11_g33043_DN3_SP1_c.t1
OG0017820	Np003G134190	CP11_g33089_DN3_SP2_c.t1
OG0017822	Np003G133430	CP11_g33146_DN3_SP0_c.t1
OG0017823	Np005G293870	CP6_g7064_DN3_SP0_c.t1
OG0017827	Np005G289900	CP6_g6870_DN2_SP0_c.t1
OG0017828	Np005G287680	CP6_g6727_DN3_SP7_c.t1
OG0017829	Np005G285070	CP19_g18424_DN3_SP0_c.t1
OG0017831	Np005G283450	CP19_g18296_DN3_SP0_c.t1
OG0017833	Np004G204090	CP7_g44420_DN3_SP0_c.t1
OG0017834	Np004G212530	CP7_g44966_DN3_SP8_c.t1
OG0017835	Np004G204900	CP21_g10895_DN3_SP0_c.t1
OG0017836	Np004G204970	CP1_g41326_DN3_SP0_c.t1
OG0017837	Np004G202580	CP1_g38939_DN2_SP0_c.t1
OG0017838	Np004G202940	CP1_g41007_DN3_SP0_c.t1
OG0017839	Np004G203240	CP1_g40469_DN3_SP6_c.t1
OG0017841	Np004G213200	CP7_g44899_DN3_SP3_c.t1
OG0017842	Np004G213260	CP7_g44894_DN2_SP0_c.t1
OG0017843	Np004G213940	CP7_g44850_DN2_SP0_c.t1
OG0017845	Np005G266630	CP5_g458_DN3_SP0_c.t1
OG0017849	Np005G269290	CP13_g20198_DN2_SP0_c.t1
OG0017850	Np005G269430	CP5_g260_DN3_SP1_c.t1
OG0017855	Np005G312150	CP5_g1787_DN2_SP0_c.t1
OG0017856	Np005G312400	CP5_g1740_DN3_SP3_c.t1
OG0017857	Np005G313470	CP5_g1638_DN3_SP8_c.t1
OG0017858	Np005G315710	CP5_g1523_DN3_SP2_c.t1
OG0017859	Np006G341060	CP4_g25246_DN3_SP0_c.t1
OG0017860	Np006G340810	CP4_g25223_DN3_SP0_c.t1
OG0017861	Np003G176320	CP20_g3983_DN3_SP0_c.t1
OG0017863	Np006G342380	CP4_g25304_DN3_SP0_c.t1
OG0017865	Np001G042460	CP13_g20769_DN2_SP0_c.t1
OG0017866	Np001G011440	CP22_g17286_DN3_SP0_c.t1
OG0017868	Np003G177840	CP20_g4148_DN3_SP7_c.t1
OG0017870	Np003G178120	CP20_g4198_DN3_SP8_c.t1
OG0017871	Np003G178790	CP20_g4243_DN3_SP2_c.t1
OG0017872	Np003G179650	CP20_g4283_DN3_SP0_c.t1
OG0017873	Np003G179690	CP20_g4287_DN3_SP7_c.t1
OG0017875	Np003G181590	CP20_g4400_DN2_SP0_c.t1
OG0017876	Np003G182680	CP11_g31783_DN1_SP1_c.t1
OG0017877	Np001G038240	CP13_g20045_DN2_SP0_c.t1
OG0017878	Np001G037100	CP13_g19966_DN3_SP0_c.t1
OG0017880	Np001G035560	CP13_g19878_DN3_SP8_c.t1
OG0017881	Np001G034560	CP13_g19841_DN3_SP4_c.t1
OG0017882	Np001G034400	CP13_g19831_DN3_SP0_c.t1
OG0017883	Np001G033740	CP13_g19810_DN2_SP0_c.t1
OG0017884	Np005G310110	CP5_g2161_DN3_SP3_c.t1
OG0017886	Np004G209870	CP7_g45172_DN3_SP0_c.t1
OG0017887	Np005G309800	CP5_g2502_DN3_SP8_c.t1
OG0017888	Np005G310590	CP5_g2087_DN3_SP5_c.t1
OG0017889	Np005G307350	CP7_g46094_DN3_SP0_c.t1
OG0017891	Np005G307850	CP10_g43634_DN3_SP6_c.t1
OG0017892	Np005G307920	CP6_g8529_DN3_SP7_c.t1
OG0017894	Np005G307230	CP6_g7711_DN1_SP0_c.t1
OG0017895	Np005G306950	CP6_g7652_DN3_SP0_c.t1
OG0017897	Np005G306340	CP6_g7582_DN3_SP3_c.t1
OG0017898	Np005G305840	CP6_g7532_DN2_SP1_c.t1
OG0017899	Np005G305720	CP6_g7524_DN3_SP4_c.t1
OG0017900	Np005G305080	CP6_g7492_DN3_SP0_c.t1
OG0017901	Np005G302500	CP6_g7333_DN2_SP0_c.t1
OG0017903	Np005G317800	CP5_g1364_DN3_SP8_c.t1
OG0017904	Np005G318790	CP19_g17920_DN3_SP6_c.t1
OG0017905	Np006G321860	CP4_g24009_DN3_SP0_c.t1
OG0017907	Np006G322720	CP4_g24064_DN2_SP7_c.t1
OG0017908	Np006G324320	CP4_g24185_DN2_SP1_c.t1
OG0017910	Np006G325330	CP4_g24254_DN3_SP1_c.t1
OG0017913	Np006G327650	CP4_g24429_DN3_SP0_c.t1
OG0017916	Np006G329040	CP4_g24516_DN3_SP0_c.t1
OG0017917	Np006G328830	CP4_g24500_DN3_SP5_c.t1
OG0017918	Np003G125210	CP11_g33740_DN3_SP1_c.t1
OG0017919	Np003G125230	CP11_g33738_DN3_SP5_c.t1
OG0017920	Np003G125240	CP11_g33737_DN3_SP0_c.t1
OG0017921	Np003G125370	CP11_g33723_DN3_SP8_c.t1
OG0017922	Np003G125790	CP11_g33687_DN3_SP8_c.t1
OG0017924	Np003G128000	CP11_g33533_DN3_SP0_c.t1
OG0017925	Np003G147750	CP8_g54365_DN3_SP2_c.t1
OG0017926	Np003G149020	CP8_g54251_DN3_SP3_c.t1
OG0017928	Np003G152800	CP8_g53971_DN3_SP0_c.t1
OG0017929	Np003G153830	CP8_g53899_DN3_SP7_c.t1
OG0017930	Np001G004410	CP2_g47853_DN2_SP0_c.t1
OG0017932	Np001G000740	CP2_g47571_DN3_SP0_c.t1
OG0017933	Np001G000520	CP2_g47553_DN3_SP0_c.t1
OG0017934	Np001G000380	CP2_g47544_DN3_SP0_c.t1
OG0017935	Np001G000230	CP2_g47529_DN3_SP0_c.t1
OG0017936	Np003G189850	CP26_g51137_DN2_SP1_c.t1
OG0017937	Np003G189840	CP3_g13762_DN3_SP8_c.t1
OG0017940	Np003G188730	CP8_g54593_DN1_SP0_c.t1
OG0017941	Np003G188580	CP8_g54588_DN3_SP1_c.t1
OG0017942	Np003G188070	CP8_g54543_DN3_SP0_c.t1
OG0017943	Np003G186710	CP11_g32069_DN3_SP1_c.t1
OG0017944	Np006G357900	CP4_g25420_DN1_SP0_c.t1
OG0017945	Np006G355600	CP4_g25571_DN3_SP7_c.t1
OG0017946	Np006G352260	CP4_g25768_DN3_SP8_c.t1
OG0017947	Np006G350710	CP4_g25781_DN3_SP7_c.t1
OG0017948	Np004G251520	CP1_g37068_DN3_SP2_c.t1
OG0017949	Np006G361350	CP4_g26255_DN3_SP0_c.t1
OG0017950	Np004G194490	CP1_g37887_DN3_SP0_c.t1
OG0017951	Np006G362570	CP18_g12049_DN3_SP8_c.t1
OG0017952	Np006G363270	CP16_g55709_DN3_SP0_c.t1
OG0017953	Np007G424780	CP10_g42148_DN3_SP8_c.t1
OG0017956	Np007G425070	CP10_g42124_DN3_SP8_c.t1
OG0017957	Np007G425410	CP10_g42101_DN3_SP8_c.t1
OG0017959	Np003G125300	CP11_g33772_DN3_SP8_c.t1
OG0017960	Np003G124920	CP7_g44844_DN3_SP3_c.t1
OG0017962	Np003G125050	CP11_g33753_DN3_SP4_c.t1
OG0017963	Np005G278630	CP5_g1316_DN3_SP0_c.t1
OG0017965	Np005G278780	CP19_g17956_DN3_SP6_c.t1
OG0017966	Np007G422940	CP10_g42278_DN3_SP6_c.t1
OG0017967	Np007G422320	CP10_g42328_DN3_SP7_c.t1
OG0017969	Np007G422060	CP10_g42344_DN2_SP0_c.t1
OG0017972	Np007G420480	CP10_g42440_DN3_SP4_c.t1
OG0017976	Np007G418980	CP10_g42525_DN2_SP0_c.t1
OG0017977	Np007G418990	CP10_g42524_DN3_SP3_c.t1
OG0017980	Np007G417240	CP10_g42637_DN3_SP0_c.t1
OG0017981	Np007G415360	CP10_g42760_DN3_SP0_c.t1
OG0017982	Np007G415200	CP10_g42774_DN3_SP8_c.t1
OG0017983	Np007G414790	CP10_g42802_DN3_SP5_c.t1
OG0017984	Np007G414210	CP10_g42841_DN3_SP0_c.t1
OG0017987	Np006G339350	CP4_g25116_DN3_SP0_c.t1
OG0017988	Np006G339280	CP4_g25110_DN3_SP0_c.t1
OG0017989	Np006G339240	CP4_g25107_DN3_SP2_c.t1
OG0017990	Np006G337550	CP4_g25006_DN3_SP0_c.t1
OG0017991	Np006G336050	CP4_g24915_DN3_SP4_c.t1
OG0017993	Np004G241040	CP7_g46199_DN3_SP3_c.t1
OG0017995	Np004G240740	CP7_g46173_DN3_SP1_c.t1
OG0017996	Np004G239290	CP7_g46055_DN1_SP2_c.t1
OG0017997	Np004G238340	CP7_g45983_DN3_SP8_c.t1
OG0017998	Np004G237550	CP7_g45923_DN3_SP1_c.t1
OG0017999	Np004G237220	CP7_g45899_DN3_SP7_c.t1
OG0018000	Np004G236640	CP7_g45850_DN3_SP1_c.t1
OG0018001	Np004G235310	CP7_g45743_DN3_SP5_c.t1
OG0018002	Np004G235250	CP7_g45738_DN3_SP3_c.t1
OG0018005	Np004G233850, Np004G233860	CP7_g45628_DN3_SP0_c.t1
OG0018006	Np004G232190	CP7_g45540_DN2_SP0_c.t1
OG0018007	Np001G018040	CP2_g48815_DN3_SP0_c.t1
OG0018008	Np004G231340	CP7_g45502_DN1_SP0_c.t1
OG0018010	Np004G229880	CP7_g45416_DN3_SP0_c.t1
OG0018011	Np004G227810, Np004G227860	CP7_g45340_DN3_SP1_c.t1
OG0018012	Np004G225840	CP7_g45287_DN2_SP0_c.t1
OG0018015	Np005G282250	CP19_g18207_DN3_SP6_c.t1
OG0018016	Np005G281390	CP19_g18150_DN3_SP1_c.t1
OG0018017	Np005G280840	CP19_g18106_DN3_SP0_c.t1
OG0018018	Np006G364580	CP16_g55224_DN3_SP2_c.t1
OG0018019	Np006G364660	CP16_g55217_DN3_SP8_c.t1
OG0018020	Np006G364880	CP16_g55173_DN2_SP0_c.t1
OG0018021	Np006G365930	CP16_g55100_DN3_SP2_c.t1
OG0018022	Np006G366330	CP16_g55070_DN1_SP0_c.t1
OG0018023	Np006G366570	CP16_g55043_DN3_SP8_c.t1
OG0018025	Np006G367050	CP16_g55006_DN3_SP1_c.t1
OG0018026	Np006G367510	CP16_g54983_DN3_SP0_c.t1
OG0018027	Np006G368490	CP16_g54900_DN3_SP0_c.t1
OG0018028	Np006G368980	CP16_g54867_DN3_SP8_c.t1
OG0018031	Np004G247290	CP16_g55383_DN2_SP0_c.t1
OG0018033	Np004G249480	CP1_g37245_DN3_SP8_c.t1
OG0018038	Np004G253700	CP1_g36895_DN2_SP0_c.t1
OG0018039	Np004G254320	CP1_g36851_DN3_SP2_c.t1
OG0018040	Np004G254470	CP1_g36837_DN3_SP3_c.t1
OG0018042	Np004G255340	CP1_g36593_DN1_SP1_c.t1
OG0018043	Np004G256190	CP1_g36665_DN3_SP2_c.t1
OG0018047	Np004G258620	CP1_g36495_DN3_SP8_c.t1
OG0018049	Np004G259630	CP1_g36422_DN3_SP8_c.t1
OG0018050	Np004G259640	CP1_g36421_DN3_SP8_c.t1
OG0018051	Np004G259710	CP1_g36416_DN3_SP8_c.t1
OG0018052	Np003G141210	CP11_g32535_DN2_SP0_c.t1
OG0018055	Np003G141860	CP11_g32471_DN3_SP2_c.t1
OG0018057	Np003G145080, Np003G145090	CP11_g32199_DN3_SP2_c.t1
OG0018058	Np003G145570	CP11_g32161_DN3_SP8_c.t1
OG0018062	Np007G419470	CP10_g42486_DN1_SP0_c.t1
OG0018063	Np001G015650	CP2_g48648_DN3_SP0_c.t1
OG0018064	Np001G015760	CP2_g48657_DN3_SP3_c.t1
OG0018065	Np001G016800	CP2_g48730_DN1_SP0_c.t1
OG0018066	Np003G140490	CP11_g32604_DN3_SP1_c.t1
OG0018067	Np001G018070	CP2_g48817_DN3_SP6_c.t1
OG0018070	Np003G129890	CP11_g33386_DN3_SP0_c.t1
OG0018072	Np001G011670	CP2_g48357_DN3_SP4_c.t1
OG0018073	Np001G011540	CP2_g48352_DN3_SP0_c.t1
OG0018075	Np001G009270	CP2_g48164_DN3_SP0_c.t1
OG0018077	Np001G009010	CP2_g48150_DN3_SP7_c.t1
OG0018080	Np001G050840	CP3_g14401_DN3_SP0_c.t1
OG0018081	Np001G049910	CP3_g14472_DN3_SP0_c.t1
OG0018082	Np001G049640	CP3_g14483_DN3_SP3_c.t1
OG0018083	Np001G046670	CP3_g14716_DN3_SP0_c.t1
OG0018084	Np001G043620	CP3_g15619_DN2_SP3_c.t1
OG0018085	Np001G043270	CP3_g15840_DN3_SP8_c.t1
OG0018086	Np001G048480	CP3_g14544_DN3_SP5_c.t1
OG0018087	Np003G158360	CP8_g53591_DN3_SP0_c.t1
OG0018088	Np002G108360	CP3_g15996_DN3_SP2_c.t1
OG0018089	Np002G090700, Np002G090720, Np002G088420	CP9_g28353_DN3_SP0_c.t1
OG0018090	Np002G088350	CP9_g28467_DN3_SP0_c.t1
OG0018091	Np002G088060	CP9_g28479_DN3_SP4_c.t1
OG0018092	Np002G087570	CP9_g28496_DN2_SP1_c.t1
OG0018094	Np002G083900	CP9_g28748_DN3_SP8_c.t1
OG0018101	Np002G078180	CP9_g29165_DN3_SP2_c.t1
OG0018103	Np002G078390	CP9_g29149_DN2_SP0_c.t1
OG0018104	Np002G078950	CP9_g29109_DN3_SP0_c.t1
OG0018106	Np002G080570, Np002G079070	CP9_g29098_DN3_SP0_c.t1
OG0018107	Np002G079820	CP9_g29048_DN2_SP0_c.t1
OG0018108	Np002G081600	CP9_g28935_DN3_SP5_c.t1
OG0018109	Np006G320410	CP4_g23916_DN3_SP8_c.t1
OG0018110	Np002G082200	CP9_g28900_DN3_SP2_c.t1
OG0018111	Np002G072490	CP9_g29558_DN2_SP1_c.t1
OG0018112	Np002G072350	CP9_g29570_DN3_SP0_c.t1
OG0018113	Np002G072190	CP9_g29579_DN3_SP8_c.t1
OG0018114	Np002G070300	CP9_g29733_DN3_SP0_c.t1
OG0018116	Np007G408360	CP10_g43252_DN1_SP0_c.t1
OG0018117	Np007G407940	CP10_g43276_DN3_SP8_c.t1
OG0018118	Np007G407860	CP10_g43284_DN3_SP0_c.t1
OG0018119	Np007G407850	CP10_g43285_DN2_SP0_c.t1
OG0018120	Np001G044410	CP3_g15082_DN3_SP6_c.t1
OG0018121	Np007G406730	CP10_g43338_DN1_SP0_c.t1
OG0018122	Np007G404640	CP10_g43480_DN3_SP0_c.t1
OG0018124	Np007G393630	CP12_g30139_DN2_SP0_c.t1
OG0018128	Np007G383940	CP12_g30658_DN3_SP0_c.t1
OG0018129	Np007G385630	CP12_g30769_DN2_SP0_c.t1
OG0018131	Np006G331200	CP5_g2315_DN3_SP4_c.t1
OG0018132	Np007G388500	CP12_g31048_DN3_SP0_c.t1
OG0018134	Np007G379960	CP15_g35546_DN3_SP8_c.t1
OG0018135	Np007G380140	CP15_g35830_DN3_SP7_c.t1
OG0018136	Np007G389630	CP14_g22983_DN3_SP8_c.t1
OG0018137	Np007G389610	CP17_g5927_DN3_SP7_c.t1
OG0018138	Np007G380090	CP15_g35772_DN3_SP0_c.t1
OG0018139	Np007G379800	CP15_g35174_DN3_SP7_c.t1
OG0018140	Np007G378500	CP17_g5085_DN3_SP8_c.t1
OG0018143	Np007G377110	CP10_g43917_DN3_SP4_c.t1
OG0018145	Np007G374400	CP10_g43661_DN3_SP0_c.t1
OG0018146	Np007G373580	CP10_g43593_DN2_SP0_c.t1
OG0018147	Np007G371830	CP12_g29833_DN3_SP1_c.t1
OG0018148	Np007G371740	CP12_g29826_DN2_SP2_c.t1
OG0018149	Np004G192770	CP7_g46278_DN3_SP0_c.t1
OG0018150	Np004G194040	CP1_g37848_DN3_SP6_c.t1
OG0018151	Np004G194730	CP1_g37901_DN3_SP2_c.t1
OG0018153	Np004G198650	CP1_g38215_DN3_SP0_c.t1
OG0018154	Np004G198500	CP1_g38195_DN3_SP1_c.t1
OG0018155	Np004G199400	CP1_g38279_DN3_SP3_c.t1
OG0018156	Np004G190040	CP7_g46480_DN2_SP0_c.t1
OG0018157	Np004G255630	CP1_g36612_DN3_SP0_c.t1
OG0018158	Np001G055010	CP3_g14083_DN3_SP1_c.t1
OG0018159	Np001G055460	CP3_g14048_DN3_SP4_c.t1
OG0018160	Np004G197380, Np001G056020	CP3_g14036_DN3_SP0_c.t1
OG0018161	Np001G058460	CP3_g13853_DN3_SP8_c.t1
OG0018166	Np001G062090	CP3_g13602_DN3_SP0_c.t1
OG0018168	Np001G063410	CP3_g13504_DN3_SP7_c.t1
OG0018170	Np001G066120	CP3_g13352_DN3_SP8_c.t1
OG0018171	Np001G067380	CP3_g13246_DN3_SP4_c.t1
OG0018173	Np004G192000	CP7_g46327_DN2_SP0_c.t1
OG0018174	Np006G331870, Np006G331880	CP2_g47849_DN2_SP0_c.t1
OG0018175	Np005G309700	CP6_g9074_DN3_SP0_c.t1
OG0018177	Np001G052960	CP3_g14243_DN3_SP0_c.t1
OG0018180	Np001G056420	CP3_g13995_DN3_SP1_c.t1
OG0018181	Np001G059810	CP3_g13764_DN3_SP0_c.t1
OG0018183	Np001G062470	CP3_g13583_DN3_SP8_c.t1
OG0018184	Np001G066740	CP3_g13304_DN1_SP0_c.t1
OG0018185	Np001G068210	CP3_g13187_DN3_SP7_c.t1
OG0018188	Np001G000530	CP2_g47554_DN3_SP4_c.t1
OG0018190	Np001G034590	CP13_g19842_DN3_SP0_c.t1
OG0018191	Np007G372010	CP12_g29850_DN3_SP0_c.t1
OG0018192	Np001G042180	CP13_g20547_DN3_SP0_c.t1
OG0018193	Np001G041940	CP13_g20433_DN3_SP0_c.t1
OG0018194	Np006G340580	CP4_g25198_DN3_SP0_c.t1
OG0018195	Np006G335420	CP4_g24878_DN2_SP2_c.t1
OG0018199	Np006G322240	CP4_g24032_DN3_SP1_c.t1
OG0018203	Np002G077150	CP9_g29238_DN3_SP4_c.t1
OG0018204	Np002G080850	CP9_g28997_DN3_SP0_c.t1
OG0018206	Np005G277110	CP5_g1210_DN3_SP0_c.t1
OG0018207	Np005G274440	CP5_g1009_DN3_SP0_c.t1
OG0018208	Np005G276760	CP5_g1186_DN3_SP0_c.t1
OG0018209	Np005G267670, Np005G266610	CP5_g402_DN3_SP8_c.t1
OG0018211	Np001G017990	CP2_g48810_DN3_SP4_c.t1
OG0018212	Np004G254570	CP1_g36828_DN3_SP7_c.t1
OG0018213	Np004G253380	CP1_g36922_DN3_SP6_c.t1
OG0018214	Np004G252730	CP1_g36979_DN2_SP0_c.t1
OG0018215	Np004G251760	CP1_g37061_DN3_SP1_c.t1
OG0018216	Np004G251500	CP1_g37070_DN3_SP8_c.t1
OG0018220	Np004G241060	CP1_g37834_DN3_SP1_c.t1
OG0018222	Np004G232000	CP7_g45525_DN3_SP0_c.t1
OG0018223	Np005G282580	CP19_g18224_DN1_SP0_c.t1
OG0018224	Np002G085300	CP9_g28662_DN3_SP4_c.t1
OG0018225	Np002G086080	CP9_g28604_DN2_SP0_c.t1
OG0018226	Np002G090090	CP9_g28372_DN3_SP6_c.t1
OG0018227	Np002G091940	CP9_g28284_DN3_SP7_c.t1
OG0018228	Np002G113110	CP2_g49511_DN3_SP0_c.t1
OG0018229	Np002G119280, Np008G428340	CP2_g49815_DN1_SP0_c.t1, CP12_g31137_DN2_SP0_c.t1
OG0018230	Np002G119630	CP2_g49058_DN3_SP2_c.t1
OG0018231	Np005G316150	CP5_g1472_DN3_SP0_c.t1
OG0018232	Np002G123920	CP13_g19097_DN3_SP0_c.t1
OG0018233	Np003G126360, Np003G125600, Np003G125610	CP11_g33707_DN1_SP0_c.t1
OG0018234	Np007G388130	CP12_g30988_DN3_SP1_c.t1
OG0018235	Np007G392020	CP12_g30052_DN3_SP0_c.t1
OG0018238	Np007G408860	CP10_g43213_DN3_SP0_c.t1
OG0018239	Np002G089020	CP9_g28431_DN3_SP7_c.t1
OG0018240	Np007G414220	CP10_g42840_DN3_SP5_c.t1
OG0018242	Np007G375360, Np007G375350	CP10_g43840_DN3_SP0_c.t1, CP10_g43810_DN2_SP0_c.t1, CP10_g43841_DN2_SP0_c.t1
OG0018243	Np003G127140	CP11_g33588_DN3_SP5_c.t1
OG0018244	Np003G129910	CP11_g33384_DN3_SP3_c.t1
OG0018246	Np003G132460	CP11_g33269_DN3_SP3_c.t1
OG0018247	Np007G412150, Np003G132850	CP11_g33190_DN3_SP0_c.t1
OG0018248	Np003G132880	CP11_g33187_DN2_SP7_c.t1
OG0018249	Np003G132900	CP11_g33185_DN3_SP0_c.t1
OG0018251	Np006G371410	CP16_g54716_DN2_SP0_c.t1
OG0018252	Np005G287690	CP6_g6726_DN3_SP0_c.t1
OG0018253	Np004G202920	CP1_g41041_DN3_SP1_c.t1
OG0018254	Np004G211300	CP7_g45053_DN2_SP0_c.t1
OG0018255	Np005G280760	CP19_g18101_DN3_SP0_c.t1
OG0018258	Np006G359540	CP4_g25888_DN3_SP6_c.t1
OG0018259	Np006G360700	CP4_g26070_DN3_SP0_c.t1
OG0018260	Np006G361150	CP4_g26147_DN3_SP0_c.t1
OG0018261	Np003G129570	CP11_g33404_DN2_SP0_c.t1
OG0018262	Np005G281330	CP6_g7465_DN3_SP2_c.t1
OG0018263	Np003G134390	CP11_g33070_DN3_SP0_c.t1
OG0018265	Np003G139240	CP11_g32695_DN3_SP3_c.t1
OG0018266	Np003G140520	CP11_g32601_DN3_SP7_c.t1
OG0018267	Np003G145030	CP11_g32203_DN3_SP0_c.t1
OG0018269	Np003G145800	CP8_g54508_DN3_SP0_c.t1
OG0018270	Np003G145780	CP8_g54510_DN3_SP7_c.t1
OG0018271	Np001G020900	CP13_g19268_DN3_SP0_c.t1
OG0018273	Np003G155130	CP8_g53791_DN3_SP8_c.t1
OG0018274	Np003G152600	CP8_g53997_DN3_SP8_c.t1
OG0018275	Np003G151140	CP8_g54109_DN3_SP8_c.t1
OG0018277	Np003G148890	CP8_g54261_DN3_SP0_c.t1
OG0018278	Np003G148660	CP8_g54280_DN3_SP8_c.t1
OG0018279	Np001G013310	CP2_g48473_DN3_SP8_c.t1
OG0018280	Np001G010560	CP2_g48276_DN3_SP0_c.t1
OG0018281	Np001G009410	CP2_g48176_DN3_SP5_c.t1
OG0018282	Np001G008900	CP2_g48141_DN3_SP0_c.t1
OG0018286	Np001G001190	CP2_g47606_DN3_SP0_c.t1
OG0018288	Np004G248360	CP7_g45348_DN3_SP0_c.t1, CP1_g37331_DN3_SP1_c.t1
OG0018289	Np004G241250	CP1_g37818_DN3_SP1_c.t1
OG0018291	Np004G232680	CP7_g45574_DN3_SP0_c.t1
OG0018295	Np007G376990, Np007G376970, Np007G376950, Np007G376960, Np007G376980, Np007G376940	CP10_g43902_DN1_SP0_c.t1, CP10_g43903_DN2_SP0_c.t1
OG0018298	Np002G089920	CP9_g28384_DN2_SP0_c.t1
OG0018299	Np002G089690	CP9_g28398_DN2_SP0_c.t1
OG0018301	Np007G384610	CP12_g30701_DN3_SP0_c.t1
OG0018302	Np007G387910	CP12_g30912_DN3_SP0_c.t1
OG0018303	Np006G366380	CP16_g55064_DN3_SP2_c.t1
OG0018306	Np001G056440	CP3_g13994_DN1_SP0_c.t1
OG0018307	Np001G064100	CP4_g26546_DN2_SP0_c.t1
OG0018308	Np003G147880	CP8_g54347_DN3_SP0_c.t1
OG0018310	Np003G176900, Np003G176820	CP20_g4023_DN3_SP2_c.t1
OG0018311	Np005G276790	CP5_g1188_DN3_SP5_c.t1
OG0018312	Np005G277550	CP5_g1249_DN3_SP1_c.t1
OG0018313	Np005G280210	CP19_g18065_DN3_SP4_c.t1
OG0018315	Np001G019660	CP19_g18436_DN1_SP0_c.t1
OG0018317	Np005G311070	CP5_g1868_DN3_SP7_c.t1
OG0018318	Np005G313350	CP5_g1648_DN3_SP6_c.t1
OG0018319	Np005G318830	CP19_g17916_DN3_SP1_c.t1
OG0018320	Np001G039940	CP13_g20169_DN3_SP0_c.t1
OG0018321	Np003G171280	CP8_g52967_DN2_SP0_c.t1
OG0018322	Np003G167820	CP8_g53110_DN2_SP6_c.t1
OG0018323	Np003G155360	CP8_g53770_DN1_SP0_c.t1
OG0018328	Np005G291170	CP11_g33142_DN2_SP0_c.t1
OG0018328	Np003G133460, Np003G133470	CP11_g33143_DN2_SP0_c.t1
OG0018336	Np003G161850	CP3_g15086_DN1_SP0_c.t1, CP3_g15734_DN2_SP0_c.t1
OG0018338	Np005G264350	CP5_g602_DN1_SP0_c.t1
OG0018340	Np002G106330	CP50_g6556_DN3_SP0_p.t1
OG0018341	Np002G111540	CP2_g49772_DN3_SP8_c.t1
OG0018344	Np001G024260	CP13_g19491_DN3_SP0_c.t1
OG0018347	Np002G094320	CP9_g28211_DN3_SP0_c.t1
OG0018348	Np002G095820	CP9_g28168_DN3_SP6_c.t1
OG0018349	Np002G097650	CP9_g27905_DN1_SP0_c.t1
OG0018351	Np002G121130, Np002G121160	CP2_g50257_DN1_SP0_c.t1
OG0018354	Np004G190140	CP7_g46470_DN3_SP8_c.t1
OG0018355	Np003G130580	CP11_g33343_DN3_SP8_c.t1
OG0018356	Np003G174180	CP8_g52359_DN3_SP8_c.t1
OG0018357	Np003G173890	CP8_g52498_DN1_SP0_c.t1
OG0018358	Np003G173790	CP8_g52536_DN3_SP8_c.t1
OG0018359	Np003G173010	CP8_g52812_DN1_SP0_c.t1
OG0018360	Np003G172520	CP8_g52915_DN3_SP0_c.t1
OG0018364	Np003G167250	CP8_g53129_DN3_SP0_c.t1
OG0018367	Np003G156850	CP8_g53679_DN3_SP8_c.t1
OG0018373	Np005G292130	CP6_g6988_DN3_SP1_c.t1
OG0018379	Np004G203560, Np002G119920	CP1_g40244_DN3_SP5_c.t1
OG0018380	Np004G212240	CP7_g44985_DN2_SP0_c.t1
OG0018381	Np005G268610	CP5_g325_DN2_SP1_c.t1
OG0018383	Np005G260980	CP5_g84_DN3_SP6_c.t1
