Orthogroup	Noccaea_praecox	Alyssum_gmelinii
OG0016884	Np005G260950	Ag003G295780
OG0016885	Np005G260650	Ag003G296360
OG0016886	Np005G260560	Ag003G296560
OG0016887	Np005G260370	Ag003G296790
OG0016888	Np005G260320	Ag003G296830
OG0016889	Np005G260140	Ag003G296980
OG0016890	Np005G260060, Np005G318760	Ag003G297060
OG0016891	Np005G260030	Ag003G297100
OG0016892	Np005G309450	Ag005G412660
OG0016893	Np005G310620	Ag002G158090
OG0016895	Np005G312390	Ag007G645740
OG0016896	Np005G312420	Ag007G645880
OG0016900	Np005G315980	Ag007G649390
OG0016901	Np005G316140	Ag007G649670
OG0016903	Np004G248690	Ag004G311300
OG0016904	Np007G424950	Ag001G100540
OG0016905	Np001G045590	Ag007G598120
OG0016906	Np004G217100	Ag007G578770
OG0016909	Np001G046960	Ag001G053040
OG0016911	Np006G343590	Ag002G159050
OG0016912	Np006G343900	Ag002G158770
OG0016913	Np001G041560	Ag002G158370
OG0016915	Np001G042220	Ag002G157530
OG0016916	Np001G042930	Ag002G156210, Ag002G153710
OG0016917	Np001G043020	Ag008G713530
OG0016920	Np003G179670	Ag002G146950
OG0016921	Np003G180550	Ag002G145640
OG0016922	Np003G182350, Np007G400100	Ag002G142660
OG0016923	Np003G182930	Ag002G140960
OG0016924	Np003G183030	Ag002G140750
OG0016925	Np003G184010	Ag002G132960
OG0016926	Np003G184700	Ag002G130930, Ag002G130690
OG0016927	Np003G184870	Ag002G129980
OG0016928	Np004G251000	Ag004G308410
OG0016929	Np001G039600	Ag002G126830
OG0016930	Np001G036980	Ag002G104850
OG0016931	Np007G405700	Ag005G465910
OG0016932	Np005G309830	Ag001G042250
OG0016933	Np003G126990	Ag006G493860
OG0016934	Np001G032100	Ag002G123550
OG0016935	Np002G079430	Ag002G114300
OG0016936	Np001G032680	Ag002G123700
OG0016937	Np005G310090	Ag001G042480
OG0016939	Np005G310050	Ag001G042820
OG0016940	Np005G309920	Ag001G042360
OG0016941	Np007G388530	Ag005G426490
OG0016942	Np007G388550	Ag005G426470
OG0016943	Np005G310000	Ag001G042520
OG0016944	Np007G389190	Ag005G477670
OG0016945	Np005G310390	Ag004G333950
OG0016946	Np005G309770	Ag005G448240
OG0016947	Np005G307860	Ag001G043490
OG0016948	Np005G308260	Ag001G045860, Ag001G043680
OG0016949	Np005G309340	Ag001G038690
OG0016950	Np005G307070	Ag001G038290
OG0016951	Np005G306290	Ag001G037800
OG0016952	Np005G306040	Ag001G037470
OG0016953	Np005G304030	Ag001G035010
OG0016954	Np005G304010	Ag001G034980
OG0016955	Np005G303990	Ag001G034960
OG0016956	Np005G303850	Ag001G034680
OG0016957	Np005G303530	Ag001G034390
OG0016958	Np005G302920	Ag001G033720
OG0016959	Np005G316160	Ag007G649720
OG0016960	Np005G316180	Ag007G614540
OG0016961	Np001G000180	Ag001G099230
OG0016962	Np005G317720	Ag007G652560
OG0016963	Np005G318100	Ag007G654130
OG0016965	Np005G319630	Ag007G656410
OG0016966	Np005G319680, Np005G319700	Ag007G656590
OG0016969	Np005G319430	Ag007G657260
OG0016970	Np003G188050	Ag008G717920, Ag008G717970
OG0016971	Np006G320440	Ag002G206740
OG0016972	Np006G320510	Ag002G206670
OG0016973	Np001G012660	Ag008G721100
OG0016974	Np006G321130	Ag002G206030
OG0016975	Np006G321370	Ag002G205810
OG0016976	Np006G322180	Ag002G204410
OG0016977	Np006G322280	Ag002G204310
OG0016978	Np006G322660	Ag002G203710
OG0016979	Np006G323090	Ag002G203120
OG0016981	Np006G324900	Ag002G200930
OG0016982	Np006G325340	Ag002G200080, Ag002G200090
OG0016983	Np006G326010	Ag002G198670
OG0016984	Np006G326200	Ag002G198550
OG0016985	Np006G326290	Ag002G198470
OG0016986	Np001G064680	Ag001G090660
OG0016987	Np006G327080	Ag002G196860
OG0016988	Np006G327360	Ag002G196590
OG0016989	Np005G292200, Np006G327880	Ag002G195610
OG0016990	Np006G329340	Ag002G191770
OG0016991	Np006G330030, Np006G329990	Ag002G191130
OG0016992	Np006G330140	Ag002G190810
OG0016995	Np003G125250	Ag006G491330
OG0016996	Np003G125410	Ag006G491560
OG0016997	Np003G125450	Ag006G491600
OG0016998	Np003G125500	Ag006G491620
OG0016999	Np003G125530	Ag006G491660
OG0017000	Np003G125780	Ag006G492030
OG0017001	Np003G125810	Ag006G492160
OG0017002	Np003G126180	Ag006G492690
OG0017003	Np003G126390	Ag006G492890
OG0017004	Np003G126400	Ag006G492900
OG0017005	Np003G126580	Ag006G493230
OG0017006	Np003G126980	Ag006G493850
OG0017007	Np003G127660	Ag006G495590
OG0017008	Np003G128530	Ag006G497180
OG0017009	Np003G147720	Ag008G719390
OG0017011	Np003G148620	Ag008G718000
OG0017012	Np003G148570	Ag008G718090
OG0017013	Np003G149290	Ag008G716700, Ag008G716720
OG0017014	Np003G149490	Ag008G716520
OG0017015	Np003G150380	Ag008G715120
OG0017016	Np003G150750	Ag008G714390
OG0017017	Np003G150940	Ag008G714030
OG0017018	Np003G152350	Ag008G710240, Ag007G656250
OG0017019	Np003G152900	Ag008G709120
OG0017020	Np001G006570	Ag008G728990
OG0017021	Np001G005660	Ag008G729740
OG0017022	Np001G005450	Ag008G730170
OG0017023	Np001G005120	Ag008G730590
OG0017024	Np001G004950	Ag008G730750
OG0017025	Np001G003970	Ag008G731860
OG0017026	Np001G003740	Ag008G732080
OG0017027	Np001G003670	Ag008G732250
OG0017028	Np001G003520	Ag008G732510
OG0017029	Np001G003510	Ag008G732520
OG0017030	Np001G002970	Ag008G733070
OG0017031	Np001G002880	Ag008G733180
OG0017033	Np001G002560	Ag008G733620
OG0017034	Np001G002470	Ag008G733730
OG0017035	Np001G002370	Ag008G733910
OG0017036	Np001G002340	Ag008G734000
OG0017037	Np001G001810	Ag008G734500
OG0017038	Np001G001530	Ag008G734750
OG0017039	Np001G001130	Ag005G486940
OG0017040	Np001G000860	Ag001G100010
OG0017041	Np001G000550	Ag001G099590
OG0017042	Np001G000240	Ag001G099290
OG0017044	Np003G189890	Ag007G626370, Ag006G518870
OG0017045	Np003G189440	Ag006G520060
OG0017046	Np003G188690	Ag006G515930
OG0017047	Np003G188260	Ag006G515180
OG0017048	Np003G188240	Ag006G515160
OG0017049	Np003G188160	Ag006G514950
OG0017051	Np004G210470	Ag007G584800
OG0017052	Np003G187100	Ag006G512530
OG0017053	Np003G186490	Ag006G510090
OG0017054	Np001G040100	Ag007G586640
OG0017056	Np001G040970	Ag007G587430
OG0017057	Np001G040980	Ag007G587440
OG0017058	Np001G041210	Ag007G587710
OG0017059	Np006G357300	Ag007G588930
OG0017060	Np006G355680	Ag007G590450
OG0017062	Np006G355220	Ag007G591030, Ag007G591020, Ag001G070250
OG0017063	Np006G348300, Np006G354620	Ag007G591590
OG0017065	Np006G347260	Ag007G592270
OG0017067	Np006G360560	Ag007G594110
OG0017068	Np006G360040	Ag007G594930
OG0017069	Np006G359780	Ag007G595250
OG0017070	Np006G359690	Ag007G595330
OG0017071	Np006G359210	Ag007G595770
OG0017072	Np006G358880	Ag007G596110
OG0017073	Np006G358830	Ag007G596150
OG0017074	Np006G358250	Ag007G596610
OG0017075	Np006G361370	Ag007G597630
OG0017076	Np006G361650	Ag007G597800
OG0017077	Np006G362210	Ag007G598130
OG0017078	Np006G362230	Ag007G598230
OG0017079	Np006G362250	Ag007G598240
OG0017080	Np006G362440	Ag006G527430
OG0017081	Np006G362510	Ag007G623940
OG0017083	Np006G362850	Ag006G526500
OG0017085	Np006G363020	Ag003G212190
OG0017086	Np006G363210	Ag004G400000
OG0017087	Np006G363200	Ag006G525450
OG0017088	Np005G277670	Ag003G251880
OG0017089	Np005G277830	Ag003G251820
OG0017091	Np005G278040	Ag003G251390
OG0017092	Np005G278050	Ag003G251400
OG0017093	Np005G278120	Ag003G251450
OG0017094	Np007G424980	Ag001G100590
OG0017095	Np007G424960	Ag001G100550
OG0017096	Np007G425130	Ag001G100730
OG0017097	Np007G425190	Ag001G100780
OG0017098	Np007G425390	Ag001G100970
OG0017099	Np007G425480	Ag001G101060
OG0017102	Np005G278980	Ag003G250030
OG0017105	Np007G423860	Ag005G489970
OG0017106	Np007G423730	Ag005G489850
OG0017107	Np007G423030	Ag005G488590
OG0017108	Np007G422920	Ag005G488460
OG0017109	Np007G422900	Ag005G488410
OG0017110	Np007G422510	Ag005G487990
OG0017111	Np007G422330	Ag005G487840
OG0017112	Np007G422120	Ag005G487580
OG0017113	Np007G421750	Ag005G486990
OG0017114	Np007G421240	Ag005G486230
OG0017115	Np005G318400, Np007G420330	Ag005G485270
OG0017116	Np007G420090, Np007G420100	Ag005G484950
OG0017118	Np007G419180	Ag005G484140
OG0017119	Np007G418790	Ag005G483530
OG0017120	Np007G418020	Ag005G482840
OG0017121	Np007G418010	Ag005G482810
OG0017123	Np007G417680	Ag005G482360
OG0017124	Np007G417660	Ag005G482340
OG0017125	Np007G417010	Ag005G481440
OG0017126	Np007G416930	Ag005G481370
OG0017129	Np007G416250	Ag005G480640
OG0017130	Np007G415760	Ag005G480220
OG0017131	Np007G415490	Ag005G479740
OG0017132	Np007G415280	Ag005G479480
OG0017133	Np007G415130	Ag005G479340
OG0017134	Np007G414620	Ag005G478990
OG0017135	Np007G414590	Ag005G478960
OG0017136	Np007G414090	Ag005G478390
OG0017137	Np006G331810	Ag002G186280
OG0017139	Np006G333530, Np006G333490	Ag002G182040
OG0017140	Np006G333560	Ag002G181930
OG0017141	Np006G333670	Ag002G181820
OG0017142	Np006G334160	Ag002G180220
OG0017144	Np006G334620	Ag002G178910
OG0017145	Np006G334640	Ag002G178760
OG0017146	Np006G339540	Ag002G166060
OG0017147	Np006G338480	Ag002G168300
OG0017148	Np006G337980	Ag002G170520
OG0017150	Np006G336840	Ag002G173650
OG0017151	Np006G336780	Ag002G173810
OG0017152	Np006G335430	Ag002G176670
OG0017153	Np004G241030	Ag004G322860
OG0017154	Np004G240760	Ag004G323100
OG0017155	Np004G240250	Ag004G324340
OG0017157	Np004G239600	Ag004G325270
OG0017158	Np004G239170	Ag004G326170
OG0017159	Np004G239050	Ag004G326350
OG0017160	Np004G238930	Ag004G326510
OG0017161	Np004G238380	Ag004G327960
OG0017162	Np004G237530	Ag004G329760
OG0017163	Np004G237770	Ag004G329360
OG0017164	Np004G237290	Ag004G330030
OG0017165	Np004G237230	Ag004G330210
OG0017166	Np004G237190	Ag004G330260
OG0017167	Np004G237020	Ag004G330460
OG0017168	Np004G236570	Ag004G331790
OG0017169	Np004G236060	Ag004G332260
OG0017170	Np004G235930	Ag004G332390
OG0017171	Np004G196350	Ag001G012900
OG0017172	Np004G234500	Ag004G335570
OG0017173	Np004G233900	Ag004G337090
OG0017174	Np004G233680	Ag004G337490
OG0017175	Np004G233600	Ag004G337700
OG0017176	Np004G233510	Ag004G337750
OG0017177	Np004G233350	Ag004G337920
OG0017179	Np004G232040	Ag004G339730
OG0017180	Np004G231950	Ag004G339890
OG0017181	Np004G231750	Ag004G340370
OG0017182	Np004G231730	Ag004G339950
OG0017183	Np004G231290	Ag004G340760
OG0017184	Np004G231080	Ag004G341150
OG0017186	Np004G229210	Ag003G242810
OG0017187	Np004G229100	Ag003G242910
OG0017191	Np004G209250	Ag002G142570
OG0017192	Np004G209530	Ag005G482330
OG0017195	Np004G210320	Ag006G552850
OG0017198	Np005G281010	Ag007G586190
OG0017200	Np005G277260	Ag003G252680
OG0017202	Np006G364740	Ag004G318170
OG0017204	Np006G365740	Ag001G006530
OG0017206	Np006G367410	Ag006G523950
OG0017208	Np006G368530	Ag006G523350
OG0017209	Np006G368750	Ag006G523080
OG0017210	Np006G369380	Ag006G522270
OG0017211	Np006G369520	Ag006G522160
OG0017212	Np006G369900	Ag006G521460
OG0017213	Np006G370540	Ag006G521350
OG0017214	Np006G370650	Ag006G521080
OG0017215	Np006G356730	Ag006G520620
OG0017216	Np006G371020	Ag006G520580
OG0017217	Np004G241800	Ag004G321210
OG0017218	Np004G242650	Ag004G319730
OG0017219	Np004G243340	Ag004G318440
OG0017220	Np004G243670, Np004G243680	Ag004G318050, Ag004G318040
OG0017221	Np004G244590	Ag001G038190, Ag004G316960
OG0017222	Np004G244630	Ag004G316830
OG0017224	Np007G414680, Np004G246870	Ag004G313970
OG0017225	Np004G247070	Ag004G313650
OG0017226	Np004G247760	Ag004G312760
OG0017227	Np004G247820	Ag004G312630
OG0017228	Np004G247880	Ag004G312590
OG0017229	Np004G248540	Ag004G311730
OG0017230	Np004G249210	Ag004G310720
OG0017231	Np004G249120	Ag004G310810
OG0017233	Np004G249920	Ag004G309600
OG0017234	Np002G108240	Ag004G366420
OG0017235	Np004G250020	Ag004G309450
OG0017238	Np003G132860	Ag006G506290
OG0017239	Np004G250760	Ag004G308660
OG0017240	Np004G252320	Ag004G306620
OG0017241	Np004G253340	Ag004G305510
OG0017242	Np004G253510	Ag004G305360
OG0017243	Np004G253820	Ag004G304930
OG0017244	Np004G254300	Ag004G304380
OG0017245	Np004G254530	Ag004G303990
OG0017246	Np004G255080	Ag004G303270
OG0017247	Np004G255150	Ag004G303240
OG0017248	Np004G255650	Ag004G302680
OG0017249	Np004G255910	Ag004G302420
OG0017250	Np004G256230	Ag004G302050
OG0017251	Np004G256290	Ag004G302000
OG0017252	Np004G256770	Ag004G301240
OG0017253	Np004G256730	Ag004G301360
OG0017254	Np004G256720	Ag004G301380
OG0017255	Np004G256650	Ag004G301500
OG0017256	Np004G256560	Ag007G586680
OG0017257	Np004G257090	Ag004G300660
OG0017258	Np004G257190	Ag004G300490
OG0017259	Np004G258120	Ag004G299280
OG0017260	Np004G258230	Ag004G299240
OG0017261	Np004G259390	Ag004G297770
OG0017262	Np004G259520	Ag004G297650
OG0017263	Np004G259820	Ag004G297390
OG0017264	Np004G259890	Ag004G297320
OG0017265	Np003G141490	Ag007G614550
OG0017266	Np003G141460	Ag007G614340
OG0017267	Np003G141440	Ag007G614240
OG0017268	Np003G141380	Ag007G614080
OG0017269	Np003G141870	Ag007G616920
OG0017270	Np003G141880	Ag007G616930
OG0017271	Np003G141890	Ag007G616980
OG0017272	Np003G142290	Ag007G618160
OG0017273	Np003G142130	Ag007G617760
OG0017274	Np003G143240	Ag007G621340
OG0017275	Np003G143480	Ag007G622260
OG0017276	Np003G143900	Ag007G623400
OG0017277	Np003G144980	Ag007G626480
OG0017278	Np003G145020	Ag007G626540
OG0017279	Np003G145150	Ag007G627620
OG0017280	Np002G089630	Ag004G353750, Ag004G353740
OG0017281	Np003G146750	Ag007G629270
OG0017283	Np003G146890	Ag007G631880
OG0017284	Np003G147240	Ag007G633090
OG0017285	Np001G015090	Ag007G637090
OG0017286	Np001G015430	Ag007G637550
OG0017287	Np001G015790	Ag007G641490
OG0017288	Np001G016190	Ag007G641140
OG0017289	Np001G016350	Ag007G641010
OG0017291	Np001G017790	Ag005G404920
OG0017292	Np001G017580	Ag006G555470
OG0017293	Np003G140510	Ag007G612220
OG0017294	Np003G140450	Ag007G612120
OG0017295	Np003G132540	Ag006G505590
OG0017296	Np001G024800	Ag008G662170
OG0017297	Np004G190290	Ag001G000360
OG0017299	Np003G130290	Ag006G500310
OG0017300	Np003G130260	Ag006G500270
OG0017301	Np003G130090	Ag006G500090
OG0017302	Np003G129940	Ag006G499940
OG0017303	Np003G129560	Ag006G499250
OG0017304	Np001G013090	Ag008G720530
OG0017305	Np001G013160	Ag008G720450
OG0017306	Np001G013030	Ag008G720670
OG0017307	Np004G238030	Ag004G328720
OG0017308	Np001G012130	Ag008G721790
OG0017309	Np001G012020	Ag008G721940
OG0017310	Np001G011590	Ag008G722580
OG0017311	Np001G011730	Ag008G722470
OG0017312	Np001G011480	Ag008G722650
OG0017313	Np001G011210	Ag008G722990
OG0017314	Np001G011170	Ag008G723100
OG0017315	Np001G011140	Ag008G723110
OG0017316	Np001G010210	Ag008G724360, Ag008G724350
OG0017317	Np001G010120	Ag008G724430
OG0017319	Np003G161080	Ag008G693890
OG0017320	Np001G009090	Ag008G726070
OG0017321	Np001G008610	Ag003G259860
OG0017323	Np001G008470	Ag008G726820
OG0017324	Np001G007900	Ag008G726910
OG0017326	Np001G006630	Ag008G728790
OG0017327	Np003G154320	Ag008G706130
OG0017328	Np003G154380	Ag008G706040
OG0017331	Np001G052650	Ag001G059830, Ag001G063390
OG0017332	Np001G052510	Ag001G062980
OG0017333	Np001G052350	Ag001G062370
OG0017334	Np001G052150	Ag001G061780
OG0017337	Np003G147570	Ag008G719470
OG0017338	Np001G049620	Ag008G691330
OG0017340	Np001G048820	Ag001G056390
OG0017341	Np001G048300	Ag001G055830
OG0017342	Np001G048200	Ag001G055580
OG0017343	Np001G047810	Ag001G054650
OG0017345	Np001G047220	Ag001G053660
OG0017346	Np001G046740	Ag001G052910
OG0017347	Np001G046600	Ag006G575750
OG0017348	Np001G046220	Ag001G052020
OG0017349	Np005G306050	Ag001G037480
OG0017353	Np001G043950	Ag008G673380
OG0017354	Np001G043260	Ag008G674580
OG0017355	Np001G018320	Ag005G479320
OG0017356	Np002G090930	Ag004G355070, Ag002G194700
OG0017357	Np002G091160	Ag004G355260
OG0017358	Np003G140620	Ag007G612490
OG0017359	Np002G090670	Ag004G354750
OG0017360	Np002G090770	Ag004G354850
OG0017361	Np002G088250	Ag004G350740
OG0017362	Np002G087520	Ag004G350030
OG0017363	Np002G087410	Ag004G349890
OG0017364	Np006G368790	Ag004G298220
OG0017365	Np002G087010	Ag004G348960
OG0017366	Np002G086960	Ag004G348900
OG0017367	Np002G086470	Ag004G348160
OG0017368	Np002G085060	Ag004G344650
OG0017369	Np002G085050	Ag004G344640
OG0017370	Np002G084650	Ag004G344340
OG0017371	Np002G084340	Ag004G343900
OG0017373	Np002G084060	Ag004G343470
OG0017374	Np002G083630	Ag004G342690
OG0017375	Np002G074220	Ag003G215280
OG0017376	Np002G074240	Ag003G215330
OG0017377	Np002G074920	Ag003G218030
OG0017378	Np002G074950	Ag003G218070
OG0017379	Np002G075050	Ag003G218190
OG0017380	Np002G075520	Ag003G219010, Ag004G373300
OG0017382	Np002G076090	Ag003G219750
OG0017383	Np002G076110	Ag003G219870
OG0017384	Np002G076810	Ag003G222150
OG0017385	Np002G077260	Ag003G223480
OG0017386	Np002G077430	Ag003G224130
OG0017387	Np004G235760	Ag004G332570
OG0017388	Np002G078590	Ag003G228210
OG0017389	Np002G079000	Ag003G229590, Ag003G229600
OG0017390	Np002G079360	Ag003G231620
OG0017391	Np003G147360	Ag008G719540
OG0017392	Np002G079800	Ag003G233040
OG0017393	Np005G309760	Ag001G042080
OG0017394	Np002G080320	Ag003G234420
OG0017395	Np002G080800	Ag003G235000
OG0017396	Np002G081130	Ag003G236420
OG0017397	Np002G081270	Ag003G236680
OG0017398	Np002G081410	Ag003G237140
OG0017399	Np002G081650	Ag003G238030
OG0017400	Np002G082240	Ag003G239200
OG0017401	Np002G073290	Ag003G213630
OG0017402	Np002G072990	Ag003G212720
OG0017404	Np002G072110	Ag003G211520
OG0017405	Np002G072060	Ag003G211270
OG0017406	Np002G071670	Ag003G210660
OG0017407	Np002G071540	Ag003G210520
OG0017408	Np002G071390	Ag003G210230
OG0017409	Np002G070560	Ag003G208150
OG0017411	Np002G070220	Ag003G207670
OG0017412	Np002G070200	Ag003G207690
OG0017413	Np002G070170	Ag003G207730
OG0017415	Np007G407980	Ag005G469860
OG0017416	Np007G407770	Ag005G469630
OG0017417	Np007G407360	Ag005G468990
OG0017418	Np007G406940	Ag005G468440
OG0017419	Np007G406700	Ag005G468300
OG0017422	Np007G404740	Ag005G464540
OG0017424	Np007G404570	Ag005G464390
OG0017425	Np007G404030	Ag005G463870
OG0017427	Np007G390560	Ag005G461460
OG0017428	Np004G237730	Ag005G461090
OG0017429	Np007G391510	Ag005G459970
OG0017430	Np007G393270	Ag005G456560
OG0017431	Np007G394350	Ag005G454770
OG0017432	Np003G163140	Ag005G454750
OG0017434	Np007G395940	Ag005G450620
OG0017435	Np007G396930	Ag005G448850
OG0017437	Np007G397080	Ag005G448640
OG0017438	Np007G397470	Ag005G448530
OG0017439	Np007G397480	Ag005G448520
OG0017440	Np007G381650	Ag005G441370
OG0017441	Np007G381270	Ag005G441970
OG0017443	Np007G381870	Ag005G441240
OG0017445	Np007G383220	Ag005G438320
OG0017447	Np007G383560	Ag005G437540
OG0017448	Np007G384320	Ag005G435670
OG0017449	Np007G385260	Ag005G432690, Ag005G434000
OG0017450	Np007G387040	Ag005G429720
OG0017451	Np007G387050	Ag005G429710
OG0017452	Np007G387410	Ag005G428500
OG0017453	Np007G387590	Ag005G427670
OG0017454	Np006G363620	Ag006G530820
OG0017455	Np007G389050	Ag005G425690
OG0017456	Np005G294480	Ag005G420930
OG0017457	Np007G380030	Ag007G614960
OG0017459	Np007G389600	Ag005G424820
OG0017460	Np007G379790	Ag005G420510
OG0017461	Np007G379500	Ag005G420090
OG0017462	Np007G377690	Ag005G418580
OG0017465	Np007G375920	Ag005G415950
OG0017466	Np007G375550	Ag005G414150
OG0017467	Np007G375380	Ag005G414660
OG0017468	Np007G374530	Ag005G410670
OG0017469	Np007G373730	Ag005G409320
OG0017470	Np007G373410	Ag005G406620
OG0017471	Np007G372440	Ag005G402640
OG0017472	Np007G372190	Ag005G403150
OG0017473	Np007G372120	Ag005G403400
OG0017475	Np007G371640	Ag005G404330
OG0017476	Np003G144060	Ag002G197890
OG0017478	Np007G371540	Ag005G404440
OG0017479	Np007G371520	Ag005G404450
OG0017480	Np004G190130	Ag001G000110
OG0017481	Np004G190560	Ag001G000900
OG0017482	Np004G190730	Ag001G001140
OG0017483	Np004G190880	Ag001G001380
OG0017484	Np004G191300	Ag001G002450
OG0017485	Np004G191440	Ag001G002860
OG0017486	Np004G191490	Ag001G002930
OG0017487	Np004G191500	Ag001G002940
OG0017488	Np004G191720	Ag001G003520
OG0017489	Np004G192260	Ag001G004370
OG0017490	Np004G192580	Ag001G005070
OG0017491	Np004G193500	Ag001G006960
OG0017492	Np004G193530	Ag001G006980
OG0017493	Np004G194230	Ag001G008100
OG0017494	Np004G194290	Ag001G008350
OG0017496	Np004G196540	Ag001G014370
OG0017498	Np004G197160	Ag001G017020
OG0017499	Np004G198670	Ag001G023280
OG0017500	Np004G198760	Ag001G023540
OG0017501	Np004G198790	Ag001G023620
OG0017502	Np004G199160	Ag001G024560
OG0017503	Np004G199220	Ag001G024710
OG0017504	Np004G199630	Ag001G025830
OG0017506	Np005G300750	Ag001G028500
OG0017507	Np005G302050	Ag001G031900
OG0017508	Np005G302320	Ag001G032840
OG0017510	Np004G213850	Ag007G580600
OG0017511	Np006G341970	Ag002G160690
OG0017512	Np006G342050	Ag002G160590
OG0017513	Np001G054110	Ag001G064520
OG0017514	Np001G054130	Ag001G064500
OG0017515	Np001G054930	Ag001G069810
OG0017516	Np001G055020	Ag001G069960
OG0017517	Np001G061810, Np001G055270	Ag001G070870
OG0017518	Np001G055340	Ag001G070930
OG0017519	Np001G056540	Ag001G073020
OG0017520	Np001G056590	Ag001G073130
OG0017521	Np001G056600	Ag001G073230
OG0017522	Np001G056720	Ag001G073360
OG0017523	Np001G057070	Ag001G074050
OG0017524	Np001G057520	Ag001G075200
OG0017525	Np001G057330	Ag001G074800
OG0017526	Np001G057370	Ag001G074860
OG0017527	Np001G058410	Ag001G076490
OG0017528	Np001G058570	Ag001G076810
OG0017530	Np001G059010	Ag001G078300
OG0017531	Np001G059200	Ag001G078630
OG0017532	Np001G059230	Ag001G078650
OG0017533	Np001G059470	Ag001G079170
OG0017534	Np001G059870	Ag001G080040
OG0017535	Np001G059760	Ag001G079920
OG0017536	Np001G060090	Ag001G080550
OG0017537	Np001G060530	Ag001G081280
OG0017540	Np001G062260	Ag001G084990
OG0017541	Np001G063590	Ag001G088470
OG0017542	Np001G063760	Ag001G088810
OG0017543	Np001G064270	Ag001G089570
OG0017544	Np005G290770	Ag001G091550
OG0017545	Np001G065110	Ag001G091630
OG0017546	Np001G066160	Ag001G092800
OG0017547	Np001G053910	Ag001G064690
OG0017548	Np001G066600	Ag001G093590
OG0017549	Np001G066640	Ag001G093630
OG0017550	Np001G067890	Ag001G095720
OG0017551	Np001G068440	Ag001G096780
OG0017552	Np001G068950	Ag001G097800
OG0017553	Np001G069140	Ag001G098010
OG0017554	Np001G069810	Ag001G098830
OG0017555	Np001G069900	Ag001G098940
OG0017556	Np001G066770	Ag001G093750
OG0017557	Np004G190380	Ag001G000570
OG0017558	Np004G193880	Ag001G007410
OG0017559	Np004G194200	Ag001G008060
OG0017560	Np004G195620	Ag001G011020
OG0017562	Np005G301910	Ag001G031830
OG0017563	Np001G045650	Ag001G051280
OG0017564	Np001G047680	Ag001G054540
OG0017565	Np001G050940	Ag001G058700
OG0017566	Np001G054360	Ag001G064150
OG0017567	Np001G054120	Ag001G064510
OG0017568	Np001G053330	Ag001G066980
OG0017569	Np001G055370	Ag001G070960
OG0017571	Np005G319200, Np001G057120	Ag001G072820
OG0017572	Np001G057480	Ag001G075150
OG0017573	Np001G057500	Ag001G075180
OG0017574	Np001G057570	Ag001G075310
OG0017575	Np001G058810	Ag001G077410
OG0017576	Np001G059480	Ag001G079220
OG0017577	Np001G059990	Ag001G080420
OG0017578	Np001G060410	Ag001G081060
OG0017579	Np001G063440	Ag001G088060
OG0017580	Np001G069470	Ag001G098370
OG0017581	Np001G000190	Ag001G099240
OG0017583	Np001G001720	Ag002G117580
OG0017584	Np001G032700	Ag002G123720
OG0017586	Np003G182570	Ag002G142300
OG0017587	Np003G181130	Ag002G145190
OG0017588	Np003G184170	Ag002G161760
OG0017589	Np006G339970	Ag002G164770
OG0017590	Np006G335570	Ag002G176220
OG0017591	Np006G334720, Np006G334800, Np006G334830	Ag002G178250
OG0017592	Np006G332900	Ag002G184010
OG0017593	Np006G330600	Ag002G189570
OG0017595	Np006G329460	Ag002G191810
OG0017596	Np006G329080	Ag002G192910
OG0017597	Np006G328220	Ag002G194930
OG0017598	Np004G241450	Ag002G204750
OG0017599	Np002G072540	Ag003G211990
OG0017600	Np002G074330	Ag003G215540
OG0017601	Np002G076780	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790
OG0017602	Np002G078600	Ag003G228240
OG0017603	Np005G277240	Ag003G234520, Ag003G252720
OG0017604	Np002G081670	Ag003G238180
OG0017605	Np005G276870	Ag003G253380
OG0017606	Np005G276820	Ag003G253540
OG0017607	Np005G274170	Ag003G260610
OG0017608	Np005G272900	Ag003G263840, Ag003G263180
OG0017609	Np005G271560	Ag003G270450
OG0017610	Np005G263490	Ag003G276490
OG0017611	Np005G263410	Ag003G276630
OG0017612	Np005G265160	Ag003G282270
OG0017613	Np004G204330	Ag003G285360
OG0017614	Np004G259290	Ag004G297880
OG0017615	Np001G019760	Ag004G297900
OG0017616	Np004G256350	Ag004G301940
OG0017617	Np004G254180	Ag004G304540
OG0017618	Np004G252910	Ag004G305950
OG0017619	Np004G252740	Ag004G306040
OG0017620	Np004G251160	Ag004G308160
OG0017621	Np004G251070	Ag004G308290
OG0017622	Np004G246550	Ag004G314480
OG0017623	Np004G242680	Ag004G319710
OG0017624	Np004G242350	Ag004G320230
OG0017625	Np004G240900	Ag004G322980
OG0017627	Np004G235700	Ag004G332800
OG0017628	Np004G232220	Ag004G339560
OG0017629	Np004G231020, Np004G231030	Ag004G341350
OG0017630	Np002G084050	Ag004G343460
OG0017631	Np002G085180	Ag004G344930
OG0017632	Np002G086090	Ag004G347100, Ag004G346910
OG0017633	Np002G086880	Ag004G348840
OG0017635	Np002G089550	Ag004G353360
OG0017636	Np001G037790, Np002G106810	Ag004G365910
OG0017637	Np002G111520	Ag004G366930
OG0017638	Np002G116550	Ag004G372760
OG0017639	Np002G120070	Ag004G379830
