Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0016826	Np005G288600	XP_018469280.1
OG0016827	Np005G288400	XP_018467965.1
OG0016828	Np005G288260	XP_018471795.1
OG0016829	Np005G287350	XP_018471314.1
OG0016830	Np005G287580	XP_018471732.1
OG0016831	Np005G286960	XP_018468801.1
OG0016832	Np005G286720	XP_018478775.1
OG0016833	Np005G286360	XP_018471985.1
OG0016834	Np005G285490	XP_018471883.1
OG0016835	Np004G206430	XP_018440167.1
OG0016836	Np004G208400	XP_018462260.1
OG0016837	Np004G208540	XP_018468164.1
OG0016838	Np004G224140	XP_018458442.1
OG0016839	Np004G204030	XP_018447165.1
OG0016841	Np001G042870	XP_018455208.1
OG0016842	Np004G202410	XP_018483816.1
OG0016843	Np004G203450	XP_018451916.1
OG0016844	Np004G203640	XP_018433928.1
OG0016845	Np003G155110	XP_018469762.1
OG0016846	Np004G200640	XP_018486471.1
OG0016847	Np004G200800	XP_018440470.1
OG0016848	Np004G200880	XP_018432798.1
OG0016849	Np004G200900	XP_018449240.1
OG0016850	Np004G210460	XP_018483726.1
OG0016851	Np004G210450	XP_018447792.1
OG0016852	Np004G201940	XP_018451809.1
OG0016853	Np004G210680	XP_018440801.1
OG0016854	Np004G210500	XP_018447071.1
OG0016855	Np004G211220	XP_018440391.1
OG0016856	Np004G211230	XP_018442981.1
OG0016858	Np004G211740	XP_018458678.1
OG0016859	Np004G212640	XP_018489754.1
OG0016860	Np004G212870	XP_018465561.1
OG0016861	Np006G363760	XP_018436664.1
OG0016862	Np006G363750	XP_018433378.1
OG0016863	Np004G213010	XP_018449442.1
OG0016864	Np004G213050	XP_018439233.1
OG0016865	Np004G213520	XP_018450027.1, XP_018485893.1
OG0016866	Np004G213930	XP_018443251.1
OG0016867	Np004G214100	XP_018493405.1
OG0016869	Np005G266720	XP_018484244.1
OG0016870	Np005G267240	XP_018468816.1, XP_018468615.1
OG0016871	Np005G267390	XP_018471728.1
OG0016872	Np005G267900	XP_018468185.1
OG0016874	Np003G141340	XP_018472352.1, XP_018472342.1
OG0016876	Np006G368510	XP_018477322.1
OG0016878	Np005G262300	XP_018468117.1
OG0016879	Np005G262000	XP_018470010.1
OG0016880	Np005G261860	XP_018468379.1
OG0016881	Np005G261770	XP_018468032.1
OG0016882	Np005G261700	XP_018471021.1
OG0016883	Np005G261210	XP_018451328.1
OG0016884	Np005G260950	XP_018450272.1
OG0016885	Np005G260650	XP_018480220.1
OG0016886	Np005G260560	XP_018469239.1
OG0016887	Np005G260370	XP_018480211.1
OG0016888	Np005G260320	XP_018480213.1
OG0016889	Np005G260140	XP_018450777.1
OG0016890	Np005G260060, Np005G318760	XP_018445582.1
OG0016891	Np005G260030	XP_018470405.1
OG0016892	Np005G309450	XP_018450445.1
OG0016893	Np005G310620	XP_018447189.1
OG0016895	Np005G312390	XP_018478370.1
OG0016896	Np005G312420	XP_018481178.1
OG0016897	Np005G315120	XP_018459121.1, XP_018459118.1
OG0016898	Np005G315130	XP_018459119.1, XP_018459122.1
OG0016900	Np005G315980	XP_018460200.1, XP_018444956.1
OG0016901	Np005G316140	XP_018478582.1
OG0016903	Np004G248690	XP_018441203.1
OG0016904	Np007G424950	XP_018465729.1
OG0016905	Np001G045590	XP_018436503.1
OG0016906	Np004G217100	XP_018472272.1
OG0016907	Np003G184620	XP_018475060.1, XP_018474810.1
OG0016908	Np003G175440	XP_018446868.1
OG0016909	Np001G046960	XP_018489167.1
OG0016910	Np006G342530	XP_018437248.1
OG0016911	Np006G343590	XP_018482769.1, XP_018482768.1
OG0016912	Np006G343900	XP_018476657.1
OG0016914	Np001G041690	XP_018435796.1, XP_018482501.1
OG0016915	Np001G042220	XP_018452190.1
OG0016916	Np001G042930	XP_018434412.1
OG0016917	Np001G043020	XP_018455920.1
OG0016918	Np003G177680, Np003G177770	XP_018469157.1
OG0016919	Np003G177860	XP_018475550.1
OG0016920	Np003G179670	XP_018452453.1
OG0016921	Np003G180550	XP_018445190.1
OG0016922	Np007G400100	XP_018458658.1
OG0016923	Np003G182930	XP_018457686.1
OG0016924	Np003G183030	XP_018475397.1
OG0016925	Np003G184010	XP_018455213.1
OG0016926	Np003G184700	XP_018455666.1, XP_018465586.1
OG0016927	Np003G184870	XP_018457766.1
OG0016928	Np004G251000	XP_018481582.1
OG0016929	Np001G039600	XP_018477584.1
OG0016930	Np001G036980	XP_018455420.1
OG0016931	Np007G405700	XP_018433498.1
OG0016932	Np005G309830	XP_018466527.1, XP_018447127.1
OG0016933	Np003G126990	XP_018446976.1
OG0016934	Np001G032100	XP_018439541.1
OG0016935	Np002G079430	XP_018477473.1
OG0016936	Np001G032680	XP_018439861.1
OG0016937	Np005G310090	XP_018458690.1
OG0016938	Np001G031540	XP_018439043.1
OG0016939	Np005G310050	XP_018449558.1
OG0016940	Np005G309920	XP_018447892.1
OG0016941	Np007G388530	XP_018491519.1
OG0016942	Np007G388550	XP_018485732.1
OG0016943	Np005G310000	XP_018486061.1
OG0016944	Np007G389190	XP_018487737.1
OG0016945	Np005G310390	XP_018458124.1
OG0016946	Np005G309770	XP_018465280.1, XP_018448627.1
OG0016947	Np005G307860	XP_018447948.1
OG0016948	Np005G308260	XP_018484279.1
OG0016949	Np005G309340	XP_018484843.1
OG0016950	Np005G307070	XP_018477133.1, XP_018477135.1
OG0016951	Np005G306290	XP_018442416.1
OG0016952	Np005G306040	XP_018472803.1
OG0016953	Np005G304030	XP_018443179.1
OG0016954	Np005G304010	XP_018470165.1
OG0016955	Np005G303990	XP_018470166.1
OG0016956	Np005G303850	XP_018466474.1
OG0016957	Np005G303530	XP_018468483.1
OG0016958	Np005G302920	XP_018449561.1
OG0016959	Np005G316160	XP_018478274.1
OG0016960	Np005G316180	XP_018481880.1
OG0016961	Np001G000180	XP_018456589.1
OG0016962	Np005G317720	XP_018478540.1
OG0016963	Np005G318100	XP_018478405.1
OG0016965	Np005G319630	XP_018480540.1
OG0016966	Np005G319680, Np005G319700	XP_018478140.1
OG0016967	Np005G319990	XP_018444289.1
OG0016969	Np005G319430	XP_018466341.1, XP_018442233.1
OG0016970	Np003G188050	XP_018444888.1
OG0016971	Np006G320440	XP_018470332.1
OG0016972	Np006G320510	XP_018439185.1
OG0016973	Np001G012660	XP_018455993.1
OG0016974	Np006G321130	XP_018482551.1
OG0016975	Np006G321370	XP_018484032.1
OG0016976	Np006G322180	XP_018438794.1
OG0016977	Np006G322280	XP_018463344.1, XP_018475622.1
OG0016978	Np006G322660	XP_018437889.1
OG0016979	Np006G323090	XP_018436463.1, XP_018436462.1
OG0016981	Np006G324900	XP_018481084.1
OG0016983	Np006G326010	XP_018461827.1, XP_018440874.1
OG0016984	Np006G326200	XP_018439885.1
OG0016985	Np006G326290	XP_018476319.1
OG0016986	Np001G064680	XP_018486845.1
OG0016987	Np006G327080	XP_018476980.1
OG0016988	Np006G327360	XP_018476061.1
OG0016989	Np005G292200, Np006G327880	XP_018473056.1, XP_018438524.1
OG0016990	Np006G329340	XP_018484282.1, XP_018484283.1
OG0016991	Np006G330030, Np006G329990	XP_018478580.1, XP_018478597.1
OG0016992	Np006G330140	XP_018439305.1
OG0016995	Np003G125250	XP_018474428.1
OG0016996	Np003G125410	XP_018472192.1
OG0016997	Np003G125450	XP_018472190.1
OG0016998	Np003G125500	XP_018470944.1
OG0016999	Np003G125530	XP_018455747.1
OG0017000	Np003G125780	XP_018458248.1
OG0017001	Np003G125810	XP_018446449.1
OG0017002	Np003G126180	XP_018474711.1
OG0017003	Np003G126390	XP_018469822.1
OG0017004	Np003G126400	XP_018446880.1
OG0017005	Np003G126580	XP_018443124.1
OG0017006	Np003G126980	XP_018456405.1
OG0017007	Np003G127660	XP_018444159.1
OG0017008	Np003G128530	XP_018442286.1, XP_018442287.1
OG0017009	Np003G147720	XP_018444567.1
OG0017011	Np003G148620	XP_018476185.1
OG0017012	Np003G148570	XP_018443860.1, XP_018443387.1
OG0017013	Np003G149290	XP_018476931.1
OG0017014	Np003G149490	XP_018446277.1
OG0017015	Np003G150380	XP_018474499.1
OG0017016	Np003G150750	XP_018446346.1, XP_018464968.1
OG0017017	Np003G150940	XP_018471326.1
OG0017018	Np003G152350	XP_018452030.1
OG0017019	Np003G152900	XP_018469493.1
OG0017020	Np001G006570	XP_018466011.1, XP_018457672.1
OG0017021	Np001G005660	XP_018457899.1
OG0017022	Np001G005450	XP_018485814.1
OG0017023	Np001G005120	XP_018488484.1
OG0017024	Np001G004950	XP_018456385.1
OG0017025	Np001G003970	XP_018491641.1
OG0017026	Np001G003740	XP_018432772.1
OG0017027	Np001G003670	XP_018432837.1
OG0017028	Np001G003520	XP_018438471.1
OG0017029	Np001G003510	XP_018490878.1
OG0017030	Np001G002970	XP_018488468.1, XP_018492141.1
OG0017031	Np001G002880	XP_018490557.1
OG0017033	Np001G002560	XP_018432590.1, XP_018491199.1
OG0017034	Np001G002470	XP_018492366.1
OG0017035	Np001G002370	XP_018488953.1
OG0017036	Np001G002340	XP_018488952.1
OG0017037	Np001G001810	XP_018440030.1
OG0017038	Np001G001530	XP_018456930.1
OG0017039	Np001G001130	XP_018434756.1
OG0017040	Np001G000860	XP_018452944.1
OG0017041	Np001G000550	XP_018453365.1
OG0017042	Np001G000240	XP_018481915.1, XP_018483779.1
OG0017043	Np001G000150	XP_018456539.1
OG0017044	Np003G189890	XP_018457084.1
OG0017045	Np003G189440	XP_018456871.1
OG0017046	Np003G188690	XP_018466932.1
OG0017047	Np003G188260	XP_018457171.1
OG0017048	Np003G188240	XP_018472011.1
OG0017049	Np003G188160	XP_018474379.1, XP_018474378.1
OG0017050	Np003G188030	XP_018468323.1
OG0017051	Np004G210470	XP_018474294.1
OG0017052	Np003G187100	XP_018467272.1, XP_018453889.1, XP_018454505.1
OG0017053	Np003G186490	XP_018453107.1
OG0017054	Np001G040100	XP_018455811.1
OG0017055	Np001G040800	XP_018481502.1, XP_018467188.1
OG0017056	Np001G040970	XP_018433483.1
OG0017057	Np001G040980	XP_018452274.1
OG0017058	Np001G041210	XP_018464637.1, XP_018479552.1
OG0017059	Np006G357300	XP_018472667.1
OG0017060	Np006G355680	XP_018484660.1
OG0017061	Np006G355610	XP_018474139.1, XP_018474134.1
OG0017062	Np006G355220	XP_018482092.1
OG0017063	Np006G348300, Np006G354620	XP_018478692.1
OG0017065	Np006G347260	XP_018477640.1
OG0017066	Np006G351440	XP_018482746.1
OG0017067	Np006G360560	XP_018437808.1
OG0017068	Np006G360040	XP_018436850.1
OG0017069	Np006G359780	XP_018436663.1
OG0017070	Np006G359690	XP_018482213.1
OG0017071	Np006G359210	XP_018477914.1
OG0017072	Np006G358880	XP_018436661.1
OG0017073	Np006G358830	XP_018440004.1
OG0017074	Np006G358250	XP_018464779.1, XP_018483047.1, XP_018483020.1
OG0017075	Np006G361370	XP_018476843.1
OG0017076	Np006G361650	XP_018434473.1
OG0017077	Np006G362210	XP_018477048.1
OG0017078	Np006G362230	XP_018458589.1
OG0017079	Np006G362250	XP_018466116.1
OG0017080	Np006G362440	XP_018472115.1
OG0017081	Np006G362510	XP_018474850.1
OG0017083	Np006G362850	XP_018484811.1
OG0017084	Np006G362900	XP_018478563.1, XP_018478565.1
OG0017085	Np006G363020	XP_018486025.1
OG0017086	Np006G363210	XP_018485204.1
OG0017088	Np005G277670	XP_018471522.1
OG0017089	Np005G277830	XP_018457787.1
OG0017090	Np005G277960	XP_018470199.1, XP_018468983.1
OG0017091	Np005G278040	XP_018480674.1
OG0017092	Np005G278050	XP_018447074.1
OG0017093	Np005G278120	XP_018447855.1
OG0017094	Np007G424980	XP_018432713.1
OG0017095	Np007G424960	XP_018490991.1
OG0017096	Np007G425130	XP_018491626.1
OG0017097	Np007G425190	XP_018491516.1
OG0017099	Np007G425480	XP_018438888.1
OG0017100	Np005G279260	XP_018478328.1, XP_018465523.1
OG0017101	Np005G279150	XP_018472262.1
OG0017102	Np005G278980	XP_018470982.1
OG0017103	Np005G278690	XP_018455995.1
OG0017104	Np005G278910	XP_018470773.1
OG0017105	Np007G423860	XP_018490061.1
OG0017106	Np007G423730	XP_018488657.1
OG0017107	Np007G423030	XP_018489057.1
OG0017108	Np007G422920	XP_018486230.1
OG0017109	Np007G422900	XP_018440353.1
OG0017110	Np007G422510	XP_018488544.1
OG0017111	Np007G422330	XP_018491391.1
OG0017112	Np007G422120	XP_018485943.1
OG0017113	Np007G421750	XP_018440539.1
OG0017114	Np007G421240	XP_018493481.1
OG0017116	Np007G420090, Np007G420100	XP_018486453.1
OG0017118	Np007G419180	XP_018491651.1
OG0017119	Np007G418790	XP_018485786.1
OG0017120	Np007G418020	XP_018437935.1
OG0017121	Np007G418010	XP_018488846.1
OG0017123	Np007G417680	XP_018486505.1
OG0017124	Np007G417660	XP_018491647.1
OG0017125	Np007G417010	XP_018493317.1
OG0017126	Np007G416930	XP_018493087.1
OG0017129	Np007G416250	XP_018488977.1
OG0017130	Np007G415760	XP_018441875.1
OG0017131	Np007G415490	XP_018441279.1
OG0017132	Np007G415280	XP_018486412.1, XP_018487438.1
OG0017133	Np007G415130	XP_018491080.1
OG0017134	Np007G414620	XP_018485541.1
OG0017135	Np007G414590	XP_018441620.1
OG0017136	Np007G414090	XP_018434431.1
OG0017137	Np006G331810	XP_018458710.1
OG0017138	Np006G332790	XP_018440567.1
OG0017139	Np006G333530, Np006G333490	XP_018474405.1
OG0017140	Np006G333560	XP_018485067.1
OG0017141	Np006G333670	XP_018437448.1
OG0017142	Np006G334160	XP_018475866.1
OG0017143	Np006G334330	XP_018478442.1
OG0017144	Np006G334620	XP_018458035.1
OG0017145	Np006G334640	XP_018458418.1, XP_018464164.1
OG0017146	Np006G339540	XP_018477537.1
OG0017147	Np006G338480	XP_018433708.1
OG0017148	Np006G337980	XP_018474061.1
OG0017149	Np006G337100	XP_018438057.1, XP_018476974.1
OG0017150	Np006G336840	XP_018459354.1
OG0017151	Np006G336780	XP_018438411.1
OG0017152	Np006G335430	XP_018439792.1
OG0017153	Np004G241030	XP_018472491.1
OG0017154	Np004G240760	XP_018435982.1
OG0017155	Np004G240250	XP_018488906.1
OG0017156	Np004G239660	XP_018465318.1, XP_018459776.1, XP_018484539.1
OG0017157	Np004G239600	XP_018460754.1, XP_018459790.1
OG0017158	Np004G239170	XP_018481228.1
OG0017159	Np004G239050	XP_018467120.1
OG0017160	Np004G238930	XP_018440858.1
OG0017161	Np004G238380	XP_018490832.1
OG0017162	Np004G237530	XP_018451668.1
OG0017163	Np004G237770	XP_018450241.1
OG0017164	Np004G237290	XP_018467829.1
OG0017165	Np004G237230	XP_018441947.1
OG0017166	Np004G237190	XP_018475174.1
OG0017167	Np004G237020	XP_018441395.1
OG0017168	Np004G236570	XP_018451576.1, XP_018451172.1
OG0017169	Np004G236060	XP_018438214.1
OG0017170	Np004G235930	XP_018447494.1
OG0017171	Np004G196350	XP_018484449.1, XP_018484415.1
OG0017172	Np004G234500	XP_018487856.1
OG0017173	Np004G233900	XP_018482682.1
OG0017174	Np004G233680	XP_018433109.1
OG0017175	Np004G233600	XP_018488642.1
OG0017176	Np004G233510	XP_018488665.1
OG0017177	Np004G233350	XP_018488691.1
OG0017178	Np004G232470	XP_018440775.1
OG0017179	Np004G232040	XP_018433573.1
OG0017180	Np004G231950	XP_018449404.1
OG0017181	Np004G231750	XP_018441206.1
OG0017182	Np004G231730	XP_018433858.1
OG0017183	Np004G231290	XP_018440569.1
OG0017184	Np004G231080	XP_018491845.1
OG0017185	Np004G230950	XP_018437941.1
OG0017186	Np004G229210	XP_018440344.1
OG0017187	Np004G229100	XP_018449834.1
OG0017189	Np004G226840	XP_018470427.1
OG0017191	Np004G209250	XP_018442534.1
OG0017192	Np004G209530	XP_018490158.1
OG0017193	Np004G210340	XP_018451445.1, XP_018451435.1
OG0017194	Np004G210330	XP_018451444.1, XP_018451434.1, XP_018434549.1
OG0017195	Np004G210320	XP_018493453.1
OG0017196	Np005G282260	XP_018469917.1
OG0017197	Np006G330660	XP_018435219.1
OG0017198	Np005G281010	XP_018459285.1, XP_018472398.1
OG0017199	Np005G280550	XP_018482344.1
OG0017200	Np005G277260	XP_018471283.1
OG0017203	Np006G364410	XP_018437303.1
OG0017204	Np006G365740	XP_018477821.1
OG0017205	Np006G366130	XP_018478092.1
OG0017206	Np006G367410	XP_018441945.1, XP_018437348.1
OG0017207	Np006G367960	XP_018480933.1
OG0017208	Np006G368530	XP_018480274.1
OG0017209	Np006G368750	XP_018434310.1
OG0017210	Np006G369380	XP_018440309.1, XP_018440278.1
OG0017211	Np006G369520	XP_018484490.1
OG0017212	Np006G369900	XP_018438979.1
OG0017213	Np006G370540	XP_018438651.1
OG0017214	Np006G370650	XP_018439372.1
OG0017215	Np006G356730	XP_018481285.1
OG0017216	Np006G371020	XP_018436721.1
OG0017217	Np004G241800	XP_018482015.1
OG0017218	Np004G242650	XP_018437016.1
OG0017219	Np004G243340	XP_018479862.1
OG0017220	Np004G243670, Np004G243680	XP_018450403.1, XP_018464559.1
OG0017221	Np004G244590	XP_018439956.1
OG0017222	Np004G244630	XP_018451066.1, XP_018451071.1
OG0017223	Np004G245140	XP_018449402.1
OG0017225	Np004G247070	XP_018484154.1
OG0017226	Np004G247760	XP_018488644.1
OG0017227	Np004G247820	XP_018486959.1
OG0017228	Np004G247880	XP_018486764.1
OG0017229	Np004G248540	XP_018440616.1
OG0017230	Np004G249210	XP_018438302.1
OG0017231	Np004G249120	XP_018470257.1
OG0017233	Np004G249920	XP_018480313.1
OG0017234	Np002G108240	XP_018434811.1
OG0017235	Np004G250020	XP_018434571.1
OG0017238	Np003G132860	XP_018475656.1
OG0017239	Np004G250760	XP_018480526.1
OG0017240	Np004G252320	XP_018492533.1, XP_018492546.1
OG0017241	Np004G253340	XP_018486130.1, XP_018486099.1
OG0017242	Np004G253510	XP_018447159.1
OG0017243	Np004G253820	XP_018451235.1
OG0017244	Np004G254300	XP_018434700.1
OG0017245	Np004G254530	XP_018436950.1
OG0017246	Np004G255080	XP_018441128.1
OG0017247	Np004G255150	XP_018451324.1
OG0017248	Np004G255650	XP_018435517.1
OG0017249	Np004G255910	XP_018488081.1
OG0017251	Np004G256290	XP_018492999.1
OG0017252	Np004G256770	XP_018491840.1, XP_018491841.1
OG0017253	Np004G256730	XP_018491848.1
OG0017254	Np004G256720	XP_018485372.1
OG0017255	Np004G256650	XP_018485618.1
OG0017256	Np004G256560	XP_018447679.1
OG0017257	Np004G257090	XP_018470872.1
OG0017258	Np004G257190	XP_018449373.1
OG0017259	Np004G258120	XP_018435014.1
OG0017260	Np004G258230	XP_018470534.1
OG0017261	Np004G259390	XP_018434858.1
OG0017262	Np004G259520	XP_018481161.1
OG0017263	Np004G259820	XP_018493376.1
OG0017264	Np004G259890	XP_018433677.1
OG0017265	Np003G141490	XP_018454227.1
OG0017266	Np003G141460	XP_018468186.1
OG0017267	Np003G141440	XP_018473327.1
OG0017268	Np003G141380	XP_018446552.1
OG0017269	Np003G141870	XP_018468628.1
OG0017270	Np003G141880	XP_018467630.1
OG0017271	Np003G141890	XP_018470607.1
OG0017272	Np003G142290	XP_018446972.1
OG0017273	Np003G142130	XP_018468641.1
OG0017275	Np003G143480	XP_018464748.1, XP_018472779.1
OG0017276	Np003G143900	XP_018470005.1
OG0017277	Np003G144980	XP_018445860.1
OG0017279	Np003G145150	XP_018442107.1
OG0017280	Np002G089630	XP_018457590.1
OG0017281	Np003G146750	XP_018474673.1
OG0017282	Np003G146870	XP_018446488.1
OG0017283	Np003G146890	XP_018476599.1
OG0017284	Np003G147240	XP_018446399.1
OG0017285	Np001G015090	XP_018484308.1
OG0017286	Np001G015430	XP_018484729.1
OG0017287	Np001G015790	XP_018482342.1
OG0017288	Np001G016190	XP_018434481.1
OG0017289	Np001G016350	XP_018453113.1
OG0017290	Np001G016680	XP_018481317.1, XP_018479353.1
OG0017291	Np001G017790	XP_018458024.1
OG0017292	Np001G017580	XP_018478552.1
OG0017293	Np003G140510	XP_018445731.1
OG0017294	Np003G140450	XP_018476065.1
OG0017295	Np003G132540	XP_018445827.1
OG0017296	Np001G024800	XP_018457722.1
OG0017297	Np004G190290	XP_018433598.1
OG0017298	Np001G018110	XP_018480384.1
OG0017299	Np003G130290	XP_018442551.1
OG0017300	Np003G130260	XP_018442135.1, XP_018442141.1
OG0017301	Np003G130090	XP_018444411.1
OG0017302	Np003G129940	XP_018475436.1
OG0017303	Np003G129560	XP_018475450.1
OG0017304	Np001G013090	XP_018480855.1
OG0017305	Np001G013160	XP_018481806.1
OG0017306	Np001G013030	XP_018462563.1, XP_018479304.1
OG0017307	Np004G238030	XP_018468544.1
OG0017308	Np001G012130	XP_018485091.1
OG0017309	Np001G012020	XP_018482719.1
OG0017311	Np001G011730	XP_018477619.1
OG0017312	Np001G011480	XP_018480206.1
OG0017313	Np001G011210	XP_018483101.1
OG0017314	Np001G011170	XP_018460748.1, XP_018461453.1
OG0017315	Np001G011140	XP_018460747.1, XP_018461451.1
OG0017316	Np001G010210	XP_018438600.1
OG0017317	Np001G010120	XP_018480425.1
OG0017319	Np003G161080	XP_018471449.1
OG0017320	Np001G009090	XP_018457956.1
OG0017321	Np001G008610	XP_018485836.1
OG0017322	Np001G008510	XP_018456409.1
OG0017323	Np001G008470	XP_018492792.1
OG0017324	Np001G007900	XP_018491730.1
OG0017326	Np001G006630	XP_018457585.1
OG0017327	Np003G154320	XP_018473161.1
OG0017328	Np003G154380	XP_018476949.1, XP_018473726.1
OG0017330	Np001G053080	XP_018437908.1
OG0017331	Np001G052650	XP_018437463.1
OG0017332	Np001G052510	XP_018433717.1
OG0017333	Np001G052350	XP_018478195.1
OG0017334	Np001G052150	XP_018436113.1
OG0017336	Np001G051230	XP_018469391.1
OG0017337	Np003G147570	XP_018470486.1
OG0017338	Np001G049620	XP_018434281.1
OG0017339	Np001G049510	XP_018492450.1, XP_018492449.1
OG0017340	Np001G048820	XP_018472395.1
OG0017341	Np001G048300	XP_018458327.1
OG0017342	Np001G048200	XP_018471860.1
OG0017343	Np001G047810	XP_018488791.1
OG0017345	Np001G047220	XP_018441626.1
OG0017346	Np001G046740	XP_018440442.1
OG0017347	Np001G046600	XP_018472358.1
OG0017348	Np001G046220	XP_018442007.1
OG0017349	Np005G306050	XP_018458329.1
OG0017350	Np001G044920	XP_018436684.1
OG0017351	Np001G044080	XP_018437731.1, XP_018437699.1
OG0017352	Np001G044130	XP_018434828.1, XP_018434812.1
OG0017353	Np001G043950	XP_018485518.1
OG0017354	Np001G043260	XP_018490906.1
OG0017355	Np001G018320	XP_018484012.1
OG0017356	Np002G090930	XP_018444776.1
OG0017357	Np002G091160	XP_018445268.1
OG0017358	Np003G140620	XP_018471645.1
OG0017359	Np002G090670	XP_018446614.1
OG0017360	Np002G090770	XP_018442092.1
OG0017361	Np002G088250	XP_018451996.1
OG0017362	Np002G087520	XP_018455362.1
OG0017363	Np002G087410	XP_018468549.1
OG0017364	Np006G368790	XP_018483958.1
OG0017365	Np002G087010	XP_018462191.1, XP_018455937.1
OG0017366	Np002G086960	XP_018452012.1
OG0017367	Np002G086470	XP_018472214.1
OG0017368	Np002G085060	XP_018446296.1
OG0017369	Np002G085050	XP_018471505.1, XP_018470887.1
OG0017370	Np002G084650	XP_018456097.1
OG0017371	Np002G084340	XP_018456046.1
OG0017372	Np002G084080	XP_018447793.1
OG0017373	Np002G084060	XP_018456986.1
OG0017374	Np002G083630	XP_018445252.1, XP_018460191.1
OG0017375	Np002G074220	XP_018455254.1
OG0017376	Np002G074240	XP_018442171.1
OG0017377	Np002G074920	XP_018453054.1
OG0017378	Np002G074950	XP_018445482.1
OG0017379	Np002G075050	XP_018470170.1
OG0017380	Np002G075520	XP_018442525.1
OG0017382	Np002G076090	XP_018445854.1
OG0017383	Np002G076110	XP_018444280.1
OG0017384	Np002G076810	XP_018444704.1
OG0017385	Np002G077260	XP_018445115.1
OG0017386	Np002G077430	XP_018468718.1
OG0017387	Np004G235760	XP_018475076.1
OG0017388	Np002G078590	XP_018445148.1
OG0017389	Np002G079000	XP_018468455.1
OG0017390	Np002G079360	XP_018446864.1
OG0017391	Np003G147360	XP_018443955.1
OG0017392	Np002G079800	XP_018469832.1
OG0017393	Np005G309760	XP_018456932.1
OG0017394	Np002G080320	XP_018456637.1
OG0017395	Np002G080800	XP_018442182.1
OG0017396	Np002G081130	XP_018452294.1
OG0017397	Np002G081270	XP_018456765.1
OG0017398	Np002G081410	XP_018444343.1, XP_018465327.1
OG0017399	Np002G081650	XP_018470655.1, XP_018460503.1
OG0017400	Np002G082240	XP_018457384.1
OG0017401	Np002G073290	XP_018455907.1
OG0017403	Np002G072550	XP_018454964.1
OG0017404	Np002G072110	XP_018446651.1
OG0017405	Np002G072060	XP_018457625.1
OG0017406	Np002G071670	XP_018457265.1
OG0017407	Np002G071540	XP_018471115.1
OG0017408	Np002G071390	XP_018457646.1
OG0017409	Np002G070560	XP_018459582.1
OG0017411	Np002G070220	XP_018444531.1
OG0017412	Np002G070200	XP_018445476.1
OG0017413	Np002G070170	XP_018445247.1
OG0017414	Np007G408320	XP_018438830.1, XP_018437677.1
OG0017415	Np007G407980	XP_018441839.1
OG0017416	Np007G407770	XP_018488492.1
OG0017417	Np007G407360	XP_018493223.1
OG0017418	Np007G406940	XP_018490839.1
OG0017419	Np007G406700	XP_018487520.1
OG0017422	Np007G404740	XP_018441080.1
OG0017423	Np007G404590	XP_018492261.1, XP_018488845.1
OG0017424	Np007G404570	XP_018486310.1
OG0017425	Np007G404030	XP_018489788.1, XP_018490788.1
OG0017427	Np007G390560	XP_018491015.1
OG0017428	Np004G237730	XP_018491620.1
OG0017429	Np007G391510	XP_018492803.1
OG0017430	Np007G393270	XP_018489349.1, XP_018460932.1
OG0017431	Np007G394350	XP_018441556.1
OG0017432	Np003G163140	XP_018490125.1
OG0017433	Np007G395380	XP_018492007.1
OG0017434	Np007G395940	XP_018487585.1
OG0017435	Np007G396930	XP_018491117.1, XP_018465648.1
OG0017436	Np007G396970	XP_018458848.1, XP_018492676.1
OG0017437	Np007G397080	XP_018490226.1, XP_018490206.1
OG0017438	Np007G397470	XP_018440695.1
OG0017439	Np007G397480	XP_018441473.1
OG0017440	Np007G381650	XP_018490567.1
OG0017441	Np007G381270	XP_018492735.1
OG0017442	Np007G381260	XP_018490152.1
OG0017443	Np007G381870	XP_018486461.1
OG0017445	Np007G383220	XP_018459677.1
OG0017446	Np003G168100	XP_018453651.1, XP_018474632.1
OG0017447	Np007G383560	XP_018486516.1
OG0017448	Np007G384320	XP_018438400.1, XP_018489994.1
OG0017449	Np007G385260	XP_018440039.1
OG0017450	Np007G387040	XP_018487238.1
OG0017451	Np007G387050	XP_018485486.1
OG0017452	Np007G387410	XP_018485595.1
OG0017453	Np007G387590	XP_018485460.1
OG0017454	Np006G363620	XP_018483242.1
OG0017455	Np007G389050	XP_018492320.1
OG0017456	Np005G294480	XP_018472234.1
OG0017457	Np007G380030	XP_018452077.1
OG0017458	Np007G379850	XP_018491584.1
OG0017459	Np007G389600	XP_018492564.1
OG0017460	Np007G379790	XP_018433966.1
OG0017461	Np007G379500	XP_018460358.1
OG0017462	Np007G377690	XP_018435178.1
OG0017463	Np007G377380	XP_018492363.1
OG0017464	Np007G376180	XP_018437363.1
OG0017465	Np007G375920	XP_018455133.1
OG0017466	Np007G375550	XP_018486814.1
OG0017467	Np007G375380	XP_018434123.1
OG0017468	Np007G374530	XP_018491774.1
OG0017469	Np007G373730	XP_018434486.1
OG0017470	Np007G373410	XP_018439097.1, XP_018465859.1
OG0017472	Np007G372190	XP_018439880.1
OG0017473	Np007G372120	XP_018440135.1
OG0017474	Np005G276510	XP_018449790.1
OG0017475	Np007G371640	XP_018440786.1
