Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0015984	Np003G129160	XP_006398911.1
OG0015985	Np003G129010	XP_006398900.1
OG0015986	Np001G013670	XP_006394853.1
OG0015987	Np001G013650	XP_006394851.1
OG0015988	Np001G013630	XP_006394849.1
OG0015989	Np001G013540	XP_006394840.1
OG0015990	Np001G012790	XP_024006958.1
OG0015991	Np001G012560	XP_024007594.1
OG0015992	Np001G012250	XP_006394744.1
OG0015993	Np001G012160	XP_006394739.1
OG0015994	Np001G012100	XP_006394733.1
OG0015995	Np001G012040	XP_006394728.1
OG0015996	Np001G011600	XP_006394689.1
OG0015997	Np001G011680	XP_006394693.1
OG0015998	Np001G011820	XP_006394705.2
OG0015999	Np001G011830	XP_024007117.1
OG0016000	Np001G011330	XP_006394672.1
OG0016001	Np001G011240	XP_006394667.1
OG0016002	Np001G011000	XP_006394646.1
OG0016003	Np001G010970	XP_006394641.1
OG0016004	Np001G010920	XP_006394637.1
OG0016005	Np007G388590	XP_006418576.1
OG0016006	Np001G010630	XP_006394615.2
OG0016007	Np001G010550	XP_024007198.1
OG0016008	Np001G010160	XP_006394580.1
OG0016009	Np001G010040	XP_006394572.1
OG0016010	Np001G009800	XP_006394551.1
OG0016011	Np001G009780	XP_006394550.1
OG0016012	Np001G009760	XP_006394549.1
OG0016013	Np001G009560	XP_006394537.1
OG0016014	Np001G009300	XP_006394515.1
OG0016015	Np001G009280	XP_006394513.1
OG0016016	Np001G008930	XP_024006742.1
OG0016017	Np001G008820	XP_006394481.1
OG0016018	Np001G007930	XP_006394442.1
OG0016019	Np001G007890	XP_006394438.1
OG0016020	Np001G007670	XP_006394420.1
OG0016021	Np001G007540	XP_006394410.2
OG0016022	Np001G007530	XP_006394409.1
OG0016023	Np001G007200	XP_006394377.1
OG0016024	Np001G007110	XP_006394367.1
OG0016025	Np001G006980	XP_024007613.1
OG0016026	Np001G006810	XP_006394339.1
OG0016027	Np001G006680	XP_006394329.2
OG0016028	Np001G006590	XP_006394317.1
OG0016029	Np003G154050	XP_006401045.1
OG0016030	Np003G154240	XP_006401061.2
OG0016031	Np003G154350	XP_006401070.1
OG0016032	Np003G154360	XP_024011719.1
OG0016033	Np003G154460	XP_024011723.1
OG0016034	Np003G154520	XP_006401082.1
OG0016035	Np003G154760	XP_024012085.1
OG0016036	Np003G154780	XP_006401116.1
OG0016037	Np001G053070	XP_006403930.1
OG0016038	Np001G052990	XP_006403938.1
OG0016039	Np001G052740	XP_006403959.1
OG0016040	Np001G052370	XP_006404003.1
OG0016041	Np001G051950	XP_006404031.1
OG0016042	Np001G051830	XP_006404033.2
OG0016043	Np001G051750	XP_024013491.1
OG0016044	Np001G051530	XP_006404047.1
OG0016045	Np001G051310	XP_006404056.1
OG0016046	Np001G051180	XP_006404080.1
OG0016047	Np001G050800	XP_006404111.1
OG0016048	Np001G050660	XP_006404122.1
OG0016049	Np001G050610	XP_006404127.1
OG0016050	Np001G011850	XP_006394707.1
OG0016051	Np001G050280	XP_024013846.1
OG0016052	Np001G049930	XP_006404181.1
OG0016053	Np001G049820	XP_006404192.1
OG0016054	Np001G049780	XP_024013408.1
OG0016055	Np004G213100	XP_006415538.1
OG0016056	Np001G048520	XP_006404259.1
OG0016057	Np001G048490	XP_006404262.1
OG0016058	Np001G048440	XP_006404268.1
OG0016059	Np001G048390	XP_006404276.1
OG0016060	Np001G048250	XP_006404283.1
OG0016061	Np001G048210	XP_006404286.1
OG0016062	Np001G006670	XP_006394328.1
OG0016063	Np001G048110	XP_006404292.1
OG0016064	Np001G048070	XP_006404295.1
OG0016065	Np001G047960	XP_006404307.1
OG0016066	Np001G047840	XP_006404315.1
OG0016067	Np001G047710	XP_006404324.1
OG0016068	Np001G047640	XP_006404339.1
OG0016069	Np001G047540	XP_006404351.2
OG0016070	Np001G047470	XP_006404358.1
OG0016071	Np001G047460	XP_006404359.1
OG0016072	Np001G047210	XP_006404374.1
OG0016073	Np001G047160	XP_024013721.1
OG0016074	Np001G047150	XP_006404379.1
OG0016075	Np001G047140	XP_006404380.1
OG0016076	Np001G047090	XP_006404388.1
OG0016077	Np001G046750	XP_006404426.1
OG0016078	Np001G046640	XP_006404445.2
OG0016079	Np001G046590	XP_006418858.1
OG0016080	Np001G046290	XP_006418884.1
OG0016081	Np001G045460	XP_006419012.1
OG0016082	Np001G045060	XP_006419041.1
OG0016083	Np005G307270	XP_006419049.1
OG0016084	Np001G044060	XP_006404463.1
OG0016085	Np001G043490	XP_006419140.2
OG0016086	Np001G043470	XP_006419134.1
OG0016087	Np001G043170	XP_006419132.1
OG0016088	Np003G143890	XP_006400215.1
OG0016089	Np001G043150	XP_006406769.1
OG0016090	Np001G043120	XP_006419138.1
OG0016091	Np004G257800	XP_006418322.1
OG0016092	Np002G089770	XP_006391174.1
OG0016093	Np002G091760	XP_024007952.1
OG0016094	Np002G089960	XP_006391186.1
OG0016095	Np002G089710	XP_006391167.1
OG0016096	Np002G090620	XP_006391205.1
OG0016097	Np002G088820	XP_024006319.1
OG0016098	Np002G088300	XP_006391092.1
OG0016099	Np007G408910	XP_006407325.1
OG0016100	Np002G088700	XP_006391105.1
OG0016101	Np002G088140	XP_006391085.1
OG0016102	Np002G087780	XP_006391071.1
OG0016103	Np002G087770	XP_006391070.2
OG0016104	Np002G087650	XP_024015335.1
OG0016105	Np002G087630	XP_006391063.1
OG0016106	Np002G087420	XP_006391045.2
OG0016107	Np002G087200	XP_006391028.1
OG0016108	Np001G007410, Np002G087210	XP_006391027.1
OG0016109	Np002G086950	XP_006391008.1
OG0016110	Np002G086940	XP_006391006.1
OG0016111	Np002G086740	XP_006390993.1
OG0016112	Np002G086200	XP_024010909.1
OG0016113	Np002G086040	XP_006390936.1
OG0016114	Np002G085860	XP_006390929.1
OG0016115	Np002G085740	XP_006390922.1
OG0016116	Np002G085660	XP_006390913.1
OG0016118	Np002G085040	XP_024008952.1
OG0016119	Np002G084840	XP_024012574.1
OG0016120	Np002G084550	XP_006390835.2
OG0016121	Np002G084410	XP_006390825.1
OG0016122	Np002G084040	XP_006390804.1
OG0016123	Np002G084020	XP_006390801.1
OG0016124	Np002G083880	XP_006390790.1
OG0016125	Np002G083850	XP_006390788.1
OG0016126	Np002G083800	XP_006390783.1
OG0016127	Np002G083670	XP_006390772.1
OG0016128	Np002G083620	XP_006390764.1
OG0016129	Np002G083580	XP_006390759.1
OG0016130	Np002G083540	XP_024012600.1
OG0016131	Np002G083530	XP_006390753.1
OG0016132	Np002G083500	XP_006390749.1
OG0016133	Np002G083480	XP_006390747.1
OG0016134	Np002G083440	XP_006390743.1
OG0016135	Np002G083410	XP_024007505.1
OG0016136	Np002G083020	XP_006390707.1
OG0016138	Np002G073970	XP_006390033.1
OG0016139	Np002G074210	XP_024011036.1
OG0016140	Np002G074260	XP_024007105.1
OG0016141	Np002G074600	XP_006390068.1
OG0016142	Np002G074700	XP_006390071.1
OG0016143	Np002G074960	XP_006390089.1
OG0016144	Np002G075040	XP_006390096.1
OG0016145	Np002G075220	XP_006390111.1
OG0016146	Np002G075660	XP_006390143.1
OG0016148	Np002G075970	XP_024012740.1
OG0016149	Np002G076100	XP_006390170.1
OG0016150	Np002G076270, Np002G076210	XP_006390179.1
OG0016151	Np007G389030	XP_006395112.1
OG0016152	Np002G076400	XP_006390190.1, XP_006390191.1
OG0016153	Np002G076420	XP_006390194.1
OG0016154	Np002G076490	XP_006390202.1
OG0016155	Np002G076500	XP_006390203.1
OG0016156	Np002G076770	XP_006390219.1
OG0016157	Np002G076790	XP_024004863.1
OG0016158	Np002G076890	XP_006390230.1
OG0016159	Np002G076960	XP_006390237.1
OG0016160	Np002G077270	XP_006390260.1
OG0016161	Np002G077680	XP_006390285.1
OG0016162	Np002G077700	XP_006390287.1
OG0016163	Np002G077820	XP_006390292.1
OG0016164	Np004G201610	XP_006393637.1
OG0016165	Np002G077960	XP_006390301.1
OG0016166	Np002G077980	XP_006390303.1
OG0016167	Np002G078020	XP_006390308.1
OG0016168	Np002G078190	XP_006390327.1
OG0016169	Np002G078470	XP_006390353.1
OG0016170	Np002G078580	XP_024011019.1
OG0016171	Np002G078670	XP_006390370.1
OG0016172	Np002G078740	XP_006390378.1
OG0016173	Np002G078870	XP_006390390.1
OG0016174	Np002G078990	XP_006390401.1
OG0016175	Np002G079050, Np002G080590	XP_024012355.1
OG0016176	Np002G079060, Np002G080580	XP_006390406.1
OG0016177	Np002G079080, Np002G080560, Np002G079100	XP_006390410.1
OG0016178	Np002G079130	XP_006404917.1, XP_006390413.1
OG0016179	Np002G079370	XP_006390438.1
OG0016180	Np002G079380	XP_006390439.1
OG0016181	Np002G079480	XP_006390445.1
OG0016182	Np002G079840	XP_006390476.1
OG0016183	Np002G080040	XP_006390487.1
OG0016184	Np002G080270	XP_006390508.1
OG0016185	Np002G080820	XP_006390529.1
OG0016186	Np002G081150	XP_006390563.2
OG0016187	Np002G081240	XP_006390567.1
OG0016188	Np002G081280	XP_006390570.1
OG0016189	Np002G081420	XP_006390586.1
OG0016190	Np002G081460	XP_006390590.1
OG0016191	Np002G081490	XP_024010545.1
OG0016192	Np002G081560	XP_006390595.1
OG0016193	Np002G081580	XP_006390598.1
OG0016194	Np002G081660	XP_006390605.1
OG0016195	Np002G082090	XP_006390634.1
OG0016196	Np002G082370, Np002G082270	XP_006390648.1
OG0016197	Np002G082410	XP_006390650.1
OG0016198	Np002G082430	XP_006390652.1
OG0016199	Np002G072980	XP_024006464.1
OG0016200	Np002G072850	XP_006389943.1
OG0016201	Np002G072840	XP_006389941.2
OG0016202	Np002G072810	XP_006389939.2
OG0016203	Np002G072770	XP_006389935.1
OG0016204	Np002G072380	XP_006389905.1
OG0016205	Np002G072040	XP_006389876.2
OG0016206	Np002G071640	XP_024011214.1
OG0016207	Np002G071530	XP_006389842.1
OG0016208	Np002G070610	XP_024008230.1
OG0016209	Np002G070600	XP_006389764.1
OG0016210	Np002G070510	XP_006389752.1
OG0016211	Np002G070490	XP_006389750.1
OG0016212	Np002G070450	XP_006389744.1
OG0016213	Np002G070280	XP_006389712.2
OG0016214	Np002G070090	XP_006389737.1
OG0016215	Np002G070140	XP_006389727.2
OG0016216	Np002G070150	XP_006389725.2
OG0016217	Np002G070160	XP_006389724.1
OG0016218	Np007G408530	XP_006407291.1
OG0016219	Np007G408370	XP_006407279.1
OG0016220	Np007G408070	XP_006407261.1
OG0016221	Np007G408000	XP_006407257.1
OG0016222	Np007G407370	XP_024015476.1
OG0016223	Np007G407030	XP_006407183.1
OG0016224	Np007G406960	XP_006407182.1
OG0016225	Np007G406710	XP_006407170.1
OG0016226	Np007G406300	XP_024015399.1
OG0016227	Np007G405960	XP_024015705.1
OG0016228	Np007G405110	XP_006407047.1
OG0016229	Np007G404980	XP_024015639.1
OG0016230	Np007G404690	XP_006407018.1
OG0016231	Np007G403900	XP_006406969.1
OG0016232	Np007G403540	XP_006406959.1
OG0016233	Np007G402780	XP_006406930.2
OG0016234	Np007G390110	XP_006406904.1
OG0016235	Np007G390140	XP_006406901.1
OG0016236	Np007G390440	XP_006406865.1
OG0016237	Np007G390530	XP_006406854.1
OG0016238	Np007G390540	XP_006406853.1
OG0016239	Np007G390550	XP_006406852.1
OG0016240	Np007G390580	XP_006406848.1
OG0016242	Np007G391290	XP_006406826.1
OG0016243	Np007G391470	XP_006406809.1
OG0016244	Np007G391680	XP_006406793.1
OG0016245	Np007G391690	XP_006406792.1
OG0016246	Np007G391730	XP_006406788.1
OG0016247	Np007G391830	XP_006406780.1
OG0016248	Np007G391860	XP_006406777.1
OG0016249	Np007G392170	XP_006406794.1, XP_006406756.1
OG0016250	Np007G392530	XP_024015797.1
OG0016251	Np007G392610	XP_006406728.1
OG0016253	Np007G392770	XP_006406714.1
OG0016254	Np007G393260	XP_006406678.1
OG0016255	Np007G393320	XP_006406673.1
OG0016256	Np007G393570	XP_006406664.1
OG0016257	Np007G393690	XP_006406659.1
OG0016258	Np007G393750	XP_006406650.1
OG0016259	Np007G394280	XP_006406614.1
OG0016260	Np007G394530	XP_024015165.1
OG0016262	Np007G395130	XP_006406558.1
OG0016263	Np007G395230	XP_024015467.1
OG0016264	Np007G395760	XP_024015606.1
OG0016265	Np007G395900	XP_006406527.1
OG0016267	Np007G396940	XP_006406477.1
OG0016268	Np007G397090	XP_006406469.1
OG0016269	Np007G397520	XP_006406457.1
OG0016270	Np007G397530	XP_006406456.1
OG0016271	Np007G397660	XP_006406444.1
OG0016272	Np011G436130	XP_024015478.1
OG0016273	Np002G119640	XP_024004905.1
OG0016274	Np007G380360	XP_006406359.1
OG0016275	Np007G380380	XP_006406356.1
OG0016276	Np007G380490	XP_006406349.1
OG0016277	Np007G387420	XP_006418701.1
OG0016278	Np007G381700	XP_024015585.1
OG0016279	Np007G381470	XP_006406270.1
OG0016280	Np007G381430	XP_024014981.1
OG0016281	Np007G382460	XP_006406217.1
OG0016282	Np007G382750	XP_006406199.1
OG0016283	Np007G383210	XP_006406163.2
OG0016284	Np007G384230	XP_006406073.1
OG0016285	Np007G384360	XP_006406062.1
OG0016286	Np007G384690	XP_006406027.1
OG0016287	Np007G385810	XP_006418817.2
OG0016288	Np007G386100	XP_006418796.1
OG0016289	Np007G386150	XP_024009546.1
OG0016290	Np007G386180	XP_024009539.1
OG0016291	Np007G387030	XP_006418741.2
OG0016292	Np007G387260	XP_006418721.1
OG0016293	Np007G387290	XP_006418716.1
OG0016294	Np006G363680	XP_006405223.1
OG0016295	Np007G387680	XP_006418674.1
OG0016296	Np007G387600	XP_006418679.1
OG0016297	Np007G387820	XP_006418656.1
OG0016298	Np007G388190	XP_006418611.1
OG0016299	Np007G388070	XP_006418630.2
OG0016300	Np007G388870	XP_006418545.1
OG0016301	Np007G388720	XP_006418561.1
OG0016302	Np005G292530	XP_006414149.1
OG0016303	Np003G165290	XP_006401805.1
OG0016304	Np007G379840	XP_006409681.1
OG0016305	Np007G389840	XP_006396101.1
OG0016306	Np007G389320	XP_024009597.1
OG0016307	Np007G379870	XP_006409684.1
OG0016308	Np007G380180, Np007G380210	XP_006409703.1
OG0016309	Np007G379720	XP_024016608.1
OG0016310	Np007G379680	XP_006409673.1
OG0016311	Np007G379700, Np007G379650	XP_006409672.1
OG0016312	Np007G379640	XP_024016501.1
OG0016313	Np007G379600	XP_006409669.2
OG0016314	Np007G379590	XP_006409668.1
OG0016315	Np007G379490	XP_006409661.1
OG0016316	Np007G379450	XP_006409660.1
OG0016317	Np007G379270	XP_006409653.1
OG0016318	Np007G379210	XP_006409649.1
OG0016319	Np005G309570	XP_006403101.1
OG0016320	Np007G378450	XP_006409602.1
OG0016321	Np007G378420	XP_006409584.1
OG0016322	Np007G378330	XP_006409571.1
OG0016323	Np007G378270	XP_006409563.1
OG0016324	Np007G378260	XP_006409562.1
OG0016325	Np007G378070	XP_006409534.1
OG0016326	Np007G377300	XP_006409434.1
OG0016327	Np007G377010	XP_006409411.1
OG0016328	Np007G376760	XP_006409387.1
OG0016329	Np007G376660	XP_006409384.1
OG0016330	Np007G376290	XP_024016188.1
OG0016331	Np007G376150	XP_006409335.1
OG0016332	Np007G375600	XP_006409268.1
OG0016333	Np007G375130, Np001G021540	XP_006409216.1
OG0016334	Np007G375110, Np001G021520	XP_006409215.1
OG0016335	Np007G374950	XP_006409198.1
OG0016336	Np007G374380	XP_024016566.1
OG0016337	Np007G374600	XP_006409161.1
OG0016339	Np007G374680	XP_006409172.1
OG0016340	Np007G374750	XP_006409179.1
OG0016341	Np007G374030	XP_006409110.1
OG0016343	Np007G373560	XP_006409066.1
OG0016344	Np007G373440	XP_006409062.1
OG0016345	Np007G372980	XP_006408888.1
OG0016346	Np007G372720	XP_006408904.1
OG0016347	Np007G372680	XP_006408906.1
OG0016348	Np007G372540	XP_006408915.1
OG0016349	Np007G372430	XP_006408925.1
OG0016350	Np007G372410	XP_006408926.1
OG0016351	Np007G372260	XP_006408941.1
OG0016352	Np006G323240	XP_006409021.1
OG0016353	Np007G371700	XP_006409010.1
OG0016354	Np007G371550	XP_006409025.1
OG0016355	Np004G190510	XP_006392587.1
OG0016356	Np004G190540	XP_006392590.1
OG0016357	Np004G190630	XP_024006096.1
OG0016358	Np004G190700	XP_006392606.1
OG0016359	Np004G190860	XP_006392619.1
OG0016360	Np004G190940	XP_006392626.1
OG0016361	Np004G191230	XP_006392650.1
OG0016362	Np004G191430	XP_024006126.1
OG0016363	Np004G191550	XP_006392688.1
OG0016364	Np007G406580	XP_024015105.1
OG0016365	Np004G192010	XP_006392721.1
OG0016366	Np007G405990	XP_006407119.1
OG0016367	Np004G192380	XP_006392747.1
OG0016368	Np004G192590	XP_024006109.1
OG0016369	Np004G193250	XP_006392806.1
OG0016370	Np004G193440	XP_006392822.1
OG0016371	Np004G193690	XP_006392843.2
OG0016372	Np004G194050	XP_006392869.2
OG0016373	Np004G194060	XP_006392871.1
OG0016374	Np004G194080	XP_024005983.1
OG0016375	Np004G194210	XP_006392896.1
OG0016376	Np004G194250	XP_006392902.1
OG0016377	Np004G194340	XP_006392911.1
OG0016378	Np004G194510	XP_006392932.1
OG0016379	Np004G194600	XP_006392935.1
OG0016380	Np004G194700	XP_006404736.1
OG0016381	Np004G194740	XP_006392949.1
OG0016382	Np004G194780	XP_006392951.1
OG0016383	Np004G196210	XP_006393095.1
OG0016384	Np004G195980	XP_006393080.1
OG0016385	Np004G195970	XP_006393079.1
OG0016386	Np004G195770	XP_024006139.1
OG0016387	Np004G195690	XP_006393060.1
OG0016388	Np004G195610	XP_006393052.1
OG0016389	Np004G195600	XP_006393051.1
OG0016390	Np004G196430	XP_006393126.1
OG0016391	Np004G196510	XP_024006031.1
OG0016392	Np004G196580	XP_006393138.1
OG0016393	Np004G196950	XP_006393179.1
OG0016395	Np004G197140	XP_006393196.2
OG0016396	Np004G197190	XP_006393199.1
OG0016397	Np004G197290	XP_024006214.1
OG0016398	Np004G198160	XP_006393251.2
OG0016399	Np004G198180	XP_006393254.1
OG0016400	Np004G198190	XP_006393255.1
OG0016401	Np004G198210	XP_006393256.1
OG0016402	Np004G198240	XP_006393259.1
OG0016403	Np004G198400	XP_006393280.1, XP_006393273.2
OG0016404	Np004G199290	XP_024006193.1
OG0016405	Np004G199450	XP_006393405.1
OG0016406	Np004G199600	XP_006393420.1
OG0016407	Np004G199680	XP_024005950.1
OG0016408	Np002G088600	XP_006393470.1
OG0016409	Np004G199890	XP_006393476.1
OG0016410	Np004G200030	XP_006393479.1
OG0016411	Np004G199920	XP_024006496.1
OG0016412	Np004G200110	XP_006393502.1
OG0016413	Np005G300350	XP_006414370.2
OG0016414	Np005G301070	XP_006414383.1
OG0016415	Np005G301370	XP_006414396.1
OG0016416	Np005G302090	XP_006414448.1
OG0016418	Np005G302120	XP_006414451.1
OG0016419	Np006G341620	XP_024003697.1
OG0016420	Np004G213970	XP_006415457.1
OG0016421	Np006G342030	XP_006410591.1
OG0016422	Np001G053810	XP_006403868.1
OG0016423	Np001G053930	XP_024013756.1
OG0016424	Np001G054160	XP_006403827.1
OG0016425	Np001G054310	XP_006403818.1
OG0016426	Np001G054650	XP_006403797.1
OG0016427	Np001G054780	XP_006403785.1
OG0016428	Np001G054790	XP_006403784.1
OG0016429	Np001G054810	XP_024013521.1
OG0016430	Np001G055450	XP_024013439.1
OG0016431	Np007G415350	XP_006407829.1
OG0016432	Np004G238240	XP_006416668.1
OG0016433	Np001G056220	XP_006403697.1
OG0016434	Np001G056840	XP_006403637.1
OG0016435	Np001G056850	XP_024013402.1
OG0016436	Np001G053680	XP_024013419.1
OG0016437	Np001G053760	XP_006403871.2
OG0016438	Np001G053640	XP_006403881.1
OG0016439	Np001G053570	XP_006403886.1
OG0016440	Np001G053420	XP_006403896.1
OG0016441	Np004G230160	XP_006416081.1
OG0016442	Np001G053400	XP_006403899.1
OG0016443	Np001G053410	XP_024013512.1
OG0016444	Np001G057580	XP_024013429.1
OG0016445	Np001G057760	XP_006403552.1
OG0016446	Np001G058090	XP_006403529.1
OG0016447	Np001G058320	XP_006403525.1
OG0016448	Np001G058340	XP_006403521.1
OG0016449	Np001G058900	XP_006403471.1
OG0016450	Np001G059020	XP_006403467.1
OG0016451	Np001G059060	XP_006403464.1
OG0016452	Np001G060030	XP_006403032.1
OG0016453	Np001G060140	XP_006403020.1
OG0016454	Np001G060360	XP_024013004.1
OG0016455	Np001G060390	XP_006403004.1
OG0016456	Np001G060580	XP_006402989.1
OG0016457	Np001G060910	XP_006402963.1
OG0016458	Np001G061220	XP_006402953.1
OG0016459	Np001G061370	XP_024012810.1
OG0016460	Np001G061530	XP_024013001.1
OG0016461	Np001G061680	XP_006402902.1
OG0016462	Np001G062290	XP_006402867.1
OG0016463	Np001G062360	XP_024012799.1
OG0016464	Np001G062390	XP_006402860.1
OG0016465	Np001G062560	XP_024012964.1
OG0016466	Np001G062630	XP_006402838.1
OG0016467	Np001G062640	XP_024013031.1
OG0016468	Np001G062810	XP_006402816.1
OG0016469	Np001G057710	XP_006403557.1
OG0016470	Np001G063310	XP_024012846.1
OG0016471	Np001G063320	XP_006402785.1
OG0016472	Np001G063420	XP_006402778.1
OG0016473	Np001G064060	XP_006402745.2
OG0016474	Np005G302770	XP_006414489.1
OG0016475	Np001G064770	XP_006402680.1
OG0016476	Np001G065020	XP_024012857.1
OG0016477	Np007G388990	XP_006418528.1
OG0016478	Np001G065270	XP_006402638.1
OG0016479	Np001G065220	XP_006402631.1
OG0016480	Np001G065610	XP_006402616.1
OG0016481	Np001G065980	XP_006402591.1
OG0016482	Np001G066270	XP_006402575.1
OG0016483	Np001G066680	XP_006402535.1
OG0016484	Np001G066930	XP_024012888.1
OG0016485	Np001G067250	XP_006402485.2
OG0016486	Np001G067370	XP_006402475.1
OG0016487	Np001G067420	XP_006402471.2
OG0016488	Np001G067560, Np003G157270	XP_006402460.2
OG0016489	Np001G067860	XP_006402442.1
OG0016490	Np001G067950	XP_006402434.1
OG0016491	Np001G068170	XP_006402421.1
OG0016492	Np001G068450	XP_024012798.1
OG0016493	Np001G068640	XP_024012784.1
OG0016494	Np001G068650	XP_006402381.1
OG0016495	Np001G069220	XP_006402338.1
OG0016496	Np001G069170	XP_006402342.2
OG0016498	Np001G069530	XP_006402309.1
OG0016499	Np001G069570	XP_006402307.2
OG0016500	Np001G069750	XP_024009123.1
OG0016501	Np001G069770	XP_006402290.1
OG0016502	Np001G069790	XP_006402288.1
OG0016503	Np001G069800	XP_006402289.1
OG0016504	Np001G069860	XP_024012808.1
OG0016505	Np001G069890	XP_006402275.1
OG0016506	Np001G069950	XP_006402270.1
OG0016507	Np001G069970	XP_006402267.1
OG0016508	Np001G070000	XP_024012795.1
OG0016509	Np001G068270	XP_024012771.1
OG0016510	Np004G190270	XP_024006144.1
OG0016511	Np004G194400	XP_006392915.1
OG0016512	Np005G312300	XP_024006320.1
OG0016513	Np005G301900	XP_006414437.1
OG0016515	Np005G308510	XP_006414941.1
OG0016516	Np001G052620, Np001G052600	XP_024005162.1, XP_006403971.1
OG0016517	Np001G055380	XP_006403734.1
OG0016518	Np001G056650	XP_006403651.1
OG0016519	Np001G062580	XP_006402842.1
OG0016520	Np001G062770	XP_024012927.1
OG0016521	Np001G018050	XP_024007403.1
OG0016522	Np001G064950	XP_006402665.1
OG0016523	Np006G367770	XP_024014178.1
OG0016524	Np001G065800	XP_006402595.1
OG0016525	Np001G066910	XP_006402516.1
OG0016526	Np001G067920	XP_006402436.2
OG0016527	Np005G300270	XP_006414364.1
OG0016529	Np001G034120	XP_006398377.1
OG0016530	Np001G032650	XP_006398477.1
OG0016531	Np001G039040, Np001G038990	XP_024010951.1
OG0016532	Np001G024810	XP_006395728.1
OG0016533	Np006G341010	XP_006410657.1
OG0016535	Np006G335720	XP_006411030.1
OG0016537	Np006G321890	XP_024010687.1
OG0016539	Np002G074980	XP_006390091.1
OG0016540	Np005G310530	XP_006395936.1
OG0016541	Np005G277650	XP_006413066.2
OG0016542	Np005G262920	XP_006412426.1
OG0016543	Np003G173170	XP_006402145.2, XP_006392081.2
OG0016545	Np005G260070	XP_024005356.1
OG0016546	Np004G258510	XP_006418384.1
OG0016547	Np004G255730	XP_006418118.1
OG0016548	Np004G253850	XP_024008674.1
OG0016549	Np004G252290	XP_006417819.1
OG0016550	Np004G250360	XP_006417636.1
OG0016551	Np004G250110	XP_006417613.2
OG0016552	Np004G248300	XP_024008302.1
OG0016553	Np004G247360	XP_006417377.1
OG0016555	Np004G245970	XP_006417280.1
OG0016556	Np004G243240	XP_024008070.1
OG0016559	Np004G238510	XP_006416695.1
OG0016560	Np004G238160	XP_006416663.1
OG0016561	Np004G235720	XP_006416463.1
OG0016562	Np004G234900	XP_006416381.1
OG0016563	Np002G085810	XP_006390925.1
OG0016565	Np002G090900	XP_024012358.1
OG0016566	Np002G118400	XP_006391986.1
OG0016567	Np003G156650	XP_006401259.1
OG0016568	Np004G242370	XP_006417024.2
OG0016569	Np007G385420	XP_006418840.2
OG0016570	Np007G404480	XP_006406997.1
OG0016571	Np007G410120	XP_024015701.1
OG0016574	Np007G415450	XP_006407836.2
OG0016575	Np007G417380	XP_006407974.1
OG0016576	Np007G424400, Np007G424380	XP_006408469.2
OG0016577	Np003G125850	XP_006398652.1
OG0016578	Np003G128630	XP_006398871.1
OG0016579	Np003G131200	XP_006399058.1
OG0016580	Np003G132080	XP_006399124.1
OG0016581	Np003G132330	XP_024012242.1
OG0016582	Np003G132970	XP_006399199.2
OG0016583	Np006G370920	XP_006404562.1
OG0016584	Np004G208780	XP_006396048.1
OG0016585	Np004G206410	XP_006415083.1
OG0016586	Np004G205960	XP_006415131.1
OG0016587	Np005G283650, Np006G362950	XP_006413545.1
OG0016588	Np005G286260	XP_024004567.1
OG0016589	Np004G202260	XP_006393699.1
OG0016591	Np005G296110	XP_006414266.1
OG0016592	Np004G210730	XP_006415713.2
OG0016594	Np006G355710	XP_024004218.1
OG0016595	Np006G354100, Np006G348890	XP_006410194.1
OG0016596	Np006G353570, Np006G347210	XP_024004240.1
OG0016597	Np006G358000	XP_006409757.1
OG0016598	Np003G134060	XP_024012102.1
OG0016599	Np003G135750	XP_006399434.1
OG0016600	Np003G136360	XP_006399501.1
OG0016602	Np003G139560	XP_006399775.1
OG0016603	Np003G140420	XP_006399854.1
OG0016604	Np003G140740	XP_006399891.1
OG0016605	Np001G014540	XP_024007661.1
OG0016606	Np001G017330	XP_006395153.2
OG0016607	Np001G017430	XP_006395162.1
OG0016608	Np005G313410	XP_024014461.1
OG0016609	Np001G049650	XP_024013754.1
OG0016610	Np004G227920	XP_006415996.1
OG0016611	Np003G154810	XP_006401118.2
OG0016612	Np003G152830, Np003G153020	XP_006400956.1
OG0016613	Np001G012030	XP_006394727.2
OG0016616	Np004G209300	XP_024008420.1
OG0016617	Np004G210350	XP_006415751.1
OG0016618	Np005G308250	XP_006395627.1, XP_006414967.1
OG0016621	Np007G382580	XP_006406213.1
OG0016625	Np007G375390	XP_006409245.1
OG0016626	Np001G036620	XP_006404738.2
OG0016627	Np006G365580	XP_006404987.1
OG0016630	Np001G047530	XP_006404352.1
OG0016631	Np001G051170	XP_006404081.1
OG0016632	Np001G051260	XP_006404067.1
OG0016638	Np005G284310, Np005G284320	XP_006413581.1
OG0016640	Np005G307720	XP_024006807.1
OG0016641	Np004G254730	XP_006418043.1
OG0016657	Np005G276710	XP_006412982.1
OG0016660	Np005G276400	XP_006412953.1
OG0016661	Np004G202020	XP_006412947.1
OG0016662	Np005G275910	XP_006412910.1
OG0016663	Np005G275480	XP_006412877.1
OG0016664	Np005G275350	XP_024005256.1
OG0016665	Np005G274660	XP_006412806.1
OG0016666	Np005G274400	XP_006412772.1
OG0016667	Np005G274230	XP_024005578.1
