Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0016283	Np007G383210	jg26475
OG0016284	Np007G384230	jg26562
OG0016285	Np007G384360	jg26573
OG0016286	Np007G384690	jg26598
OG0016287	Np007G385810	jg26672
OG0016288	Np007G386100	jg26708, jg21320
OG0016289	Np007G386150	jg26710
OG0016290	Np007G386180	jg26713
OG0016291	Np007G387030	jg26759
OG0016292	Np007G387260	jg26778
OG0016293	Np007G387290	jg26787
OG0016294	Np006G363680	jg17143
OG0016295	Np007G387680	jg26844
OG0016296	Np007G387600	jg26831
OG0016297	Np007G387820	jg26853
OG0016298	Np007G388190	jg26906
OG0016299	Np007G388070	jg26881
OG0016300	Np007G388870	jg27002
OG0016301	Np007G388720	jg26972
OG0016302	Np005G292530	jg27290
OG0016303	Np003G165290	jg21957
OG0016304	Np007G379840	jg27404
OG0016305	Np007G389840	jg27195
OG0016306	Np007G389320	jg27090
OG0016307	Np007G379870	jg27399
OG0016308	Np007G380180, Np007G380210	jg27350
OG0016309	Np007G379720	jg27415
OG0016310	Np007G379680	jg27417
OG0016311	Np007G379700, Np007G379650	jg27420
OG0016312	Np007G379640	jg27421
OG0016313	Np007G379600	jg27429
OG0016314	Np007G379590	jg27430
OG0016315	Np007G379490	jg27447
OG0016316	Np007G379450	jg27449
OG0016317	Np007G379270	jg27474
OG0016318	Np007G379210	jg27485
OG0016319	Np005G309570	jg11873
OG0016320	Np007G378450	jg27546
OG0016321	Np007G378420	jg27551
OG0016322	Np007G378330	jg27557
OG0016323	Np007G378270	jg27562
OG0016324	Np007G378260	jg27563
OG0016325	Np007G378070	jg27599
OG0016326	Np007G377300	jg27700
OG0016327	Np007G377010	jg27758
OG0016328	Np007G376760	jg27777
OG0016329	Np007G376660	jg27781
OG0016330	Np007G376290	jg27828
OG0016331	Np007G376150	jg27847
OG0016332	Np007G375600	jg27899
OG0016333	Np007G375130, Np001G021540	jg27932
OG0016334	Np007G375110, Np001G021520	jg27934
OG0016335	Np007G374950	jg27955
OG0016336	Np007G374380	jg28019
OG0016337	Np007G374600	jg27998
OG0016338	Np007G374650	jg27992
OG0016339	Np007G374680	jg27987
OG0016340	Np007G374750	jg27981
OG0016341	Np007G374030	jg28064
OG0016343	Np007G373560	jg28118
OG0016344	Np007G373440	jg28122
OG0016345	Np007G372980	jg28166
OG0016346	Np007G372720	jg28186
OG0016347	Np007G372680	jg28190
OG0016348	Np007G372540	jg28211
OG0016349	Np007G372430	jg28221
OG0016350	Np007G372410	jg28222
OG0016351	Np007G372260	jg28238
OG0016352	Np006G323240	jg28316
OG0016353	Np007G371700	jg28296
OG0016354	Np007G371550	jg28320
OG0016355	Np004G190510	jg33772
OG0016356	Np004G190540	jg33769
OG0016357	Np004G190630	jg33762
OG0016358	Np004G190700	jg33754
OG0016359	Np004G190860	jg33721
OG0016360	Np004G190940	jg33712
OG0016361	Np004G191230	jg33691
OG0016362	Np004G191430	jg33677
OG0016363	Np004G191550	jg32111, jg33669
OG0016364	Np007G406580	jg25385
OG0016365	Np004G192010	jg33639
OG0016366	Np007G405990	jg25424
OG0016367	Np004G192380	jg33606
OG0016368	Np004G192590	jg33594
OG0016369	Np004G193250	jg33531
OG0016370	Np004G193440	jg33519
OG0016371	Np004G193690	jg33501
OG0016372	Np004G194050	jg33472
OG0016373	Np004G194060	jg33471
OG0016374	Np004G194080	jg33469
OG0016375	Np004G194210	jg33455
OG0016376	Np004G194250	jg33451
OG0016378	Np004G194510	jg33419
OG0016379	Np004G194600	jg33414
OG0016380	Np004G194700	jg33406
OG0016381	Np004G194740	jg33398
OG0016382	Np004G194780	jg33396
OG0016383	Np004G196210	jg33229
OG0016384	Np004G195980	jg33253
OG0016385	Np004G195970	jg33254
OG0016386	Np004G195770	jg16668
OG0016387	Np004G195690	jg33281
OG0016388	Np004G195610	jg33294
OG0016389	Np004G195600	jg33295
OG0016390	Np004G196430	jg33201
OG0016391	Np004G196510	jg33198
OG0016392	Np004G196580	jg33193
OG0016393	Np004G196950	jg33148
OG0016395	Np004G197140	jg33129
OG0016396	Np004G197190	jg33123
OG0016397	Np004G197290	jg33114
OG0016398	Np004G198160	jg33070
OG0016399	Np004G198180	jg33068
OG0016400	Np004G198190	jg33067
OG0016401	Np004G198210	jg33059
OG0016403	Np004G198400	jg33026
OG0016404	Np004G199290	jg32937
OG0016405	Np004G199450	jg32926
OG0016406	Np004G199600	jg32913
OG0016407	Np004G199680	jg32907
OG0016409	Np004G199890	jg32889
OG0016410	Np004G200030	jg32887
OG0016411	Np004G199920	jg32880
OG0016412	Np004G200110	jg32873, jg32848
OG0016413	Np005G300350	jg11024
OG0016414	Np005G301070	jg11047
OG0016415	Np005G301370	jg11061
OG0016416	Np005G302090	jg11109
OG0016418	Np005G302120	jg11118
OG0016419	Np006G341620	jg18591
OG0016420	Np004G213970	jg31611
OG0016421	Np006G342030	jg18548
OG0016422	Np001G053810	jg15096
OG0016423	Np001G053930	jg15113
OG0016424	Np001G054160	jg15128
OG0016425	Np001G054310	jg15136
OG0016426	Np001G054650	jg15170
OG0016427	Np001G054780	jg15183
OG0016428	Np001G054790	jg15184
OG0016429	Np001G054810	jg15186
OG0016430	Np001G055450	jg15240
OG0016431	Np007G415350	jg24708
OG0016432	Np004G238240	jg30301
OG0016433	Np001G056220	jg15269
OG0016434	Np001G056840	jg15328
OG0016435	Np001G056850	jg15330
OG0016436	Np001G053680	jg15082
OG0016437	Np001G053760	jg15093
OG0016438	Np001G053640	jg15078
OG0016439	Np001G053570	jg15073
OG0016440	Np001G053420	jg15049
OG0016441	Np004G230160	jg30920
OG0016442	Np001G053400	jg15047
OG0016443	Np001G053410	jg15048
OG0016444	Np001G057580	jg15383
OG0016445	Np001G057760	jg15399
OG0016446	Np001G058090	jg15420
OG0016447	Np001G058320	jg15423
OG0016448	Np001G058340	jg15425
OG0016449	Np001G058900	jg15470
OG0016450	Np001G059020	jg15474
OG0016451	Np001G059060	jg15477
OG0016452	Np001G060030	jg15572
OG0016453	Np001G060140	jg15582
OG0016454	Np001G060360	jg15593
OG0016455	Np001G060390	jg15596
OG0016456	Np001G060580	jg15612
OG0016457	Np001G060910	jg15632
OG0016458	Np001G061220	jg15643, jg15717
OG0016459	Np001G061370	jg15693, jg15161
OG0016460	Np001G061530	jg15681
OG0016461	Np001G061680	jg15667
OG0016462	Np001G062290	jg15766
OG0016463	Np001G062360	jg15769
OG0016464	Np001G062390	jg15775
OG0016465	Np001G062560	jg15798
OG0016466	Np001G062630	jg15804
OG0016467	Np001G062640	jg15805
OG0016468	Np001G062810	jg15820
OG0016469	Np001G057710	jg15394
OG0016470	Np001G063310	jg15872
OG0016471	Np001G063320	jg15873
OG0016472	Np001G063420	jg15880
OG0016473	Np001G064060	jg15912
OG0016474	Np005G302770	jg15983
OG0016476	Np001G065020	jg16021
OG0016477	Np007G388990	jg27024
OG0016478	Np001G065270	jg16046
OG0016479	Np001G065220	jg16051
OG0016480	Np001G065610	jg16072
OG0016481	Np001G065980	jg16091
OG0016482	Np001G066270	jg16110
OG0016483	Np001G066680	jg16142
OG0016484	Np001G066930	jg16168
OG0016485	Np001G067250	jg16196
OG0016487	Np001G067420	jg16210
OG0016488	Np001G067560, Np003G157270	jg16222
OG0016489	Np001G067860	jg16242
OG0016490	Np001G067950	jg16251
OG0016491	Np001G068170	jg16266
OG0016492	Np001G068450	jg16291
OG0016493	Np001G068640	jg16307
OG0016494	Np001G068650	jg16308
OG0016495	Np001G069220	jg16349
OG0016496	Np001G069170	jg16344
OG0016498	Np001G069530	jg16380
OG0016499	Np001G069570	jg16384
OG0016500	Np001G069750	jg16416
OG0016501	Np001G069770	jg16418
OG0016502	Np001G069790	jg16426
OG0016503	Np001G069800	jg16427
OG0016504	Np001G069860	jg16434
OG0016505	Np001G069890	jg16438
OG0016506	Np001G069950	jg16443
OG0016507	Np001G069970	jg16445
OG0016508	Np001G070000	jg16449
OG0016509	Np001G068270	jg16450
OG0016510	Np004G190270	jg33797
OG0016511	Np004G194400	jg33434
OG0016513	Np005G301900	jg11102
OG0016515	Np005G308510	jg11560
OG0016517	Np001G055380	jg15230
OG0016518	Np001G056650	jg15316
OG0016519	Np001G062580	jg15800, jg15777
OG0016520	Np001G062770	jg15816
OG0016521	Np001G018050	jg21327
OG0016522	Np001G064950	jg16017
OG0016523	Np006G367770	jg16760
OG0016524	Np001G065800	jg16088
OG0016525	Np001G066910	jg16166
OG0016526	Np001G067920	jg16248
OG0016527	Np005G300270	jg11016
OG0016529	Np001G034120	jg20379
OG0016530	Np001G032650	jg20261
OG0016531	Np001G039040, Np001G038990	jg20656
OG0016532	Np001G024810	jg13124
OG0016533	Np006G341010	jg18618
OG0016535	Np006G335720	jg19006
OG0016537	Np006G321890	jg20119
OG0016539	Np002G074980	jg3412
OG0016540	Np005G310530	jg11972
OG0016541	Np005G277650	jg9698
OG0016542	Np005G262920	jg9104
OG0016543	Np003G173170	jg21687
OG0016545	Np005G260070	jg8284
OG0016546	Np004G258510	jg28516
OG0016547	Np004G255730	jg28773
OG0016548	Np004G253850	jg28937
OG0016549	Np004G252290	jg29082
OG0016550	Np004G250360	jg29247
OG0016551	Np004G250110	jg29267
OG0016552	Np004G248300	jg29432
OG0016553	Np004G247360	jg29538
OG0016555	Np004G245970	jg29641
OG0016556	Np004G243240	jg29831
OG0016557	Np004G242170	jg29952
OG0016559	Np004G238510	jg30276
OG0016560	Np004G238160	jg30308
OG0016561	Np004G235720	jg30503
OG0016562	Np004G234900	jg30600
OG0016563	Np002G085810	jg2618
OG0016565	Np002G090900	jg2323
OG0016566	Np002G118400	jg789
OG0016567	Np003G156650	jg22588
OG0016568	Np004G242370	jg21067
OG0016569	Np007G385420	jg26639
OG0016570	Np007G404480	jg25548
OG0016571	Np007G410120	jg25115
OG0016572	Np007G411220	jg25025
OG0016575	Np007G417380	jg24555
OG0016576	Np007G424400, Np007G424380	jg23987
OG0016577	Np003G125850	jg3921
OG0016578	Np003G128630	jg4162
OG0016579	Np003G131200	jg4352
OG0016580	Np003G132080	jg4430
OG0016581	Np003G132330	jg4443, jg4488
OG0016582	Np003G132970	jg4549
OG0016585	Np004G206410	jg32398
OG0016586	Np004G205960	jg31955
OG0016587	Np006G362950	jg10146
OG0016588	Np005G286260	jg10355
OG0016589	Np004G202260	jg32653
OG0016591	Np005G296110	jg10905
OG0016592	Np004G210730	jg31313
OG0016593	Np003G185180	jg28678
OG0016594	Np006G355710	jg18255
OG0016595	Np006G354100, Np006G348890	jg18145
OG0016596	Np006G353570, Np006G347210	jg18099
OG0016597	Np006G358000	jg17676
OG0016598	Np003G134060	jg4633
OG0016599	Np003G135750	jg4770
OG0016600	Np003G136360	jg4835
OG0016602	Np003G139560	jg5099
OG0016603	Np003G140420	jg5171
OG0016604	Np003G140740	jg5199
OG0016606	Np001G017330	jg21427
OG0016607	Np001G017430	jg21405
OG0016608	Np005G313410	jg12351
OG0016609	Np001G049650	jg14721
OG0016610	Np004G227920	jg31027
OG0016611	Np003G154810	jg22726
OG0016612	Np003G152830, Np003G153020	jg22880
OG0016613	Np001G012030	jg6341
OG0016614	Np004G258010, Np004G258350	jg28528
OG0016615	Np001G068780	jg31509
OG0016615	Np004G238760	jg25965, jg21105, jg12061
OG0016616	Np004G209300	jg31182
OG0016617	Np004G210350	jg31281
OG0016618	Np005G308250	jg31372
OG0016619	Np004G197220	jg33118, jg33117
OG0016621	Np007G382580	jg2779, jg26427
OG0016625	Np007G375390	jg27915
OG0016626	Np001G036620	jg16703
OG0016627	Np006G365580	jg16948
OG0016630	Np001G047530	jg14573
OG0016631	Np001G051170	jg14859
OG0016632	Np001G051260	jg14873
OG0016633	Np001G063830, Np001G063990, Np001G063910	jg15163, jg15727, jg15654
OG0016635	Np003G184290	jg7769
OG0016638	Np005G284310, Np005G284320	jg10214, jg10215
OG0016640	Np005G307720	jg23161
OG0016657	Np005G276710	jg9614
OG0016658	Np005G276470	jg9594
OG0016659	Np005G276420	jg9590
OG0016660	Np005G276400	jg9588
OG0016661	Np004G202020	jg9583
OG0016662	Np005G275910	jg9552
OG0016663	Np005G275480	jg9523
OG0016664	Np005G275350	jg9513
OG0016665	Np005G274660	jg9439
OG0016666	Np005G274400	jg9415
OG0016667	Np005G274230	jg9403
OG0016668	Np005G274220	jg9402
OG0016670	Np005G272080	jg9267
OG0016671	Np005G271240	jg9214
OG0016672	Np005G270250	jg9147
OG0016673	Np005G262840	jg9111
OG0016675	Np005G263600	jg9033
OG0016676	Np005G263680	jg9026
OG0016677	Np005G263730	jg9018
OG0016679	Np003G153860, Np005G264470	jg8940
OG0016680	Np007G405030	jg25498
OG0016681	Np005G265380	jg8876
OG0016682	Np004G215380	jg31728
OG0016683	Np004G215900	jg31769
OG0016684	Np004G216000	jg31775
OG0016685	Np004G216130, Np004G216080	jg31777
OG0016686	Np004G205030	jg31871
OG0016687	Np004G205100	jg31883
OG0016688	Np005G309650	jg11900
OG0016689	Np005G317560	jg1538
OG0016690	Np002G106050	jg1506
OG0016691	Np002G107520	jg1432
OG0016692	Np002G107960	jg1423
OG0016693	Np002G111290	jg1364
OG0016694	Np002G113120	jg1194
OG0016696	Np002G113810	jg1137
OG0016697	Np002G114160	jg1106
OG0016698	Np002G115560	jg996
OG0016699	Np002G115970	jg961
OG0016700	Np002G115990	jg960
OG0016701	Np002G116060	jg957
OG0016702	Np002G116660	jg905
OG0016703	Np002G117310	jg869
OG0016704	Np002G119380	jg729
OG0016705	Np001G026670	jg12975
OG0016706	Np001G026420	jg12993
OG0016707	Np001G026260	jg13012
OG0016708	Np001G025340	jg13062
OG0016710	Np001G024850	jg13119
OG0016712	Np001G023740	jg13210
OG0016713	Np001G023410	jg13247, jg13244
OG0016714	Np001G023050	jg13281
OG0016715	Np001G022530	jg13338
OG0016716	Np001G022260	jg13357
OG0016717	Np001G020510	jg13523
OG0016718	Np001G020230	jg13555
OG0016719	Np001G020130, Np001G020140, Np001G020120	jg13567
OG0016720	Np001G019850	jg13616
OG0016721	Np001G018860	jg13758
OG0016723	Np001G018750	jg13789, jg13787
OG0016724	Np001G018430	jg13889
OG0016725	Np002G093230	jg2229
OG0016726	Np002G093490	jg2214
OG0016727	Np002G093990	jg2173
OG0016728	Np002G094720	jg2109
OG0016729	Np002G095380	jg2086
OG0016730	Np002G096940	jg2021
OG0016731	Np002G097850	jg1938
OG0016733	Np002G099540	jg1854
OG0016734	Np002G099860	jg1805
OG0016735	Np002G100530	jg1795
OG0016736	Np002G102630	jg1726
OG0016737	Np002G111490	jg1352
OG0016739	Np002G124790	jg358
OG0016740	Np002G124770	jg363
OG0016742	Np002G121010	jg621
OG0016743	Np002G120810	jg632
OG0016744	Np002G119900	jg688
OG0016745	Np002G119770	jg696
OG0016746	Np002G119850	jg692
OG0016747	Np007G408900	jg25208
OG0016748	Np005G280200	jg9887
OG0016750	Np005G279700	jg9845
OG0016751	Np005G279660	jg9841
OG0016752	Np006G331150	jg19337
OG0016753	Np007G413720	jg24832
OG0016754	Np007G413300	jg24881
OG0016755	Np007G413210	jg24890
OG0016756	Np007G412890	jg24905
OG0016758	Np003G127550	jg4066
OG0016759	Np007G412570	jg24934
OG0016760	Np007G411920	jg24973
OG0016761	Np007G411500	jg25002
OG0016762	Np007G411010	jg25047
OG0016763	Np006G327010	jg4815
OG0016764	Np007G410340	jg25098
OG0016765	Np007G379950	jg27395
OG0016766	Np001G005230	jg23376
OG0016767	Np003G175260	jg6969
OG0016768	Np003G173920	jg21661
OG0016769	Np003G173900	jg21663
OG0016770	Np003G172860	jg21702
OG0016771	Np003G172670	jg21715
OG0016772	Np003G170980	jg21755
OG0016773	Np003G170320	jg21763
OG0016774	Np003G167750	jg21852
OG0016775	Np003G167710	jg21854
OG0016776	Np003G167490	jg21862
OG0016777	Np003G167440	jg21866
OG0016778	Np003G166490	jg21909
OG0016779	Np003G166430	jg21915
OG0016780	Np003G165140	jg21981
OG0016781	Np003G165100	jg21983
OG0016783	Np003G163800	jg22070
OG0016784	Np003G160390	jg22347
OG0016785	Np003G158720	jg22422
OG0016786	Np003G158050	jg22482
OG0016787	Np003G157360	jg22543
OG0016788	Np003G156940	jg22570
OG0016789	Np003G156450	jg22604
OG0016790	Np003G155990	jg22643
OG0016791	Np003G155930	jg22649
OG0016792	Np003G155120	jg22698
OG0016794	Np003G138220	jg4990
OG0016795	Np003G138070	jg4977
OG0016796	Np003G137880	jg4960
OG0016797	Np003G137710	jg4944
OG0016798	Np003G137380	jg4926
OG0016799	Np003G137260	jg4919
OG0016800	Np003G137200	jg4913
OG0016803	Np003G136590	jg4860
OG0016804	Np003G136580	jg4859
OG0016805	Np003G136320	jg4831
OG0016806	Np003G136220	jg4819
OG0016807	Np003G135510	jg4755
OG0016808	Np003G135420	jg4747
OG0016809	Np003G135340	jg4738
OG0016810	Np003G135280	jg4733
OG0016811	Np003G135270	jg4732
OG0016812	Np003G134510, Np003G134540, Np003G134490	jg4676
OG0016813	Np003G134230	jg4653
OG0016814	Np003G134170	jg4641
OG0016815	Np003G134130	jg4638
OG0016816	Np003G133320	jg4579
OG0016817	Np005G292490	jg10795
OG0016818	Np005G292350	jg10790
OG0016819	Np005G291960	jg10763
OG0016820	Np005G291260	jg10726
OG0016821	Np005G290430	jg10685
OG0016822	Np005G290170	jg10658
OG0016823	Np005G289960	jg10645
OG0016824	Np005G289460	jg10614
OG0016825	Np005G288620	jg10553
OG0016826	Np005G288600	jg10551
OG0016827	Np005G288400	jg10534
OG0016828	Np005G288260	jg10509
OG0016829	Np005G287350	jg10465
OG0016830	Np005G287580	jg10445
OG0016831	Np005G286960	jg10415
OG0016832	Np005G286720	jg10391
OG0016833	Np005G286360	jg10365
OG0016834	Np005G285490	jg10297
OG0016835	Np004G206430	jg32400
OG0016837	Np004G208540	jg32094
OG0016838	Np004G224140	jg32142
OG0016839	Np004G204030	jg32163
OG0016840	Np004G204670	jg32264
OG0016841	Np001G042870	jg11927
OG0016842	Np004G202410	jg32650
OG0016843	Np004G203450	jg32500
OG0016844	Np004G203640	jg32483
OG0016845	Np003G155110	jg22699
OG0016846	Np004G200640	jg32790
OG0016847	Np004G200800	jg32775
OG0016848	Np004G200880	jg32766
OG0016849	Np004G200900	jg32757
OG0016850	Np004G210460	jg31289
OG0016851	Np004G210450	jg31288
OG0016852	Np004G201940	jg32693
OG0016853	Np004G210680	jg31308
OG0016854	Np004G210500	jg31291
OG0016855	Np004G211220	jg31356
OG0016856	Np004G211230	jg31359
OG0016858	Np004G211740	jg31405
OG0016859	Np004G212640	jg31483
OG0016860	Np004G212870	jg31506
OG0016861	Np006G363760	jg17138
OG0016862	Np006G363750	jg17139
OG0016863	Np004G213010	jg31519
OG0016864	Np004G213050	jg31523
OG0016865	Np004G213520	jg31569
OG0016866	Np004G213930	jg31606
OG0016867	Np004G214100	jg31618
OG0016869	Np005G266720	jg8791
OG0016870	Np005G267240	jg8762
OG0016871	Np005G267390	jg8753
OG0016872	Np005G267900	jg8706
OG0016874	Np003G141340	jg8642
OG0016875	Np005G268920	jg8619
OG0016876	Np006G368510	jg16695
OG0016877	Np005G262630	jg8532
OG0016878	Np005G262300	jg8506
OG0016879	Np005G262000	jg8478
OG0016881	Np005G261770	jg8432
OG0016882	Np005G261700	jg8421
OG0016883	Np005G261210	jg8387
OG0016884	Np005G260950	jg8369
OG0016885	Np005G260650	jg8348
OG0016886	Np005G260560	jg8338
OG0016887	Np005G260370	jg8316
OG0016888	Np005G260320	jg8313
OG0016889	Np005G260140	jg8291
OG0016890	Np005G260060, Np005G318760	jg8283
OG0016892	Np005G309450	jg11856
OG0016893	Np005G310620	jg12002
OG0016894	Np005G311010	jg12074, jg12077
OG0016895	Np005G312390	jg12232
OG0016896	Np005G312420	jg12235
OG0016897	Np005G315120	jg12496
OG0016898	Np005G315130	jg12497
OG0016900	Np005G315980	jg12557
OG0016901	Np005G316140	jg12565
OG0016903	Np004G248690	jg29395
OG0016904	Np007G424950	jg23932
OG0016905	Np001G045590	jg14367
OG0016907	Np003G184620	jg7046
OG0016908	Np003G175440	jg7061
OG0016909	Np001G046960	jg14515
OG0016910	Np006G342530	jg18533
OG0016911	Np006G343590	jg18477
OG0016912	Np006G343900	jg18460
OG0016913	Np001G041560	jg20909
OG0016915	Np001G042220	jg21017
OG0016916	Np001G042930	jg6676
OG0016917	Np001G043020	jg21187
OG0016918	Np003G177680, Np003G177770	jg7330
OG0016919	Np003G177860	jg7337
OG0016920	Np003G179670	jg7448
OG0016921	Np003G180550	jg7510
OG0016922	Np003G182350, Np007G400100	jg7643
OG0016923	Np003G182930	jg7677
OG0016924	Np003G183030	jg7684
OG0016925	Np003G184010	jg7758
OG0016926	Np003G184700	jg7781
OG0016927	Np003G184870	jg7803
OG0016928	Np004G251000	jg29197
OG0016929	Np001G039600	jg20705
OG0016930	Np001G036980	jg20521
OG0016931	Np007G405700	jg25445
OG0016932	Np005G309830	jg11914
OG0016933	Np003G126990	jg20280
OG0016934	Np001G032100	jg20274
OG0016937	Np005G310090	jg11944
OG0016938	Np001G031540	jg20293
OG0016939	Np005G310050	jg11942
OG0016940	Np005G309920	jg11922
OG0016941	Np007G388530	jg26938
OG0016942	Np007G388550	jg26941
OG0016943	Np005G310000	jg11936
OG0016944	Np007G389190	jg27074
OG0016945	Np005G310390	jg11963
OG0016946	Np005G309770	jg11911
OG0016947	Np005G307860	jg11626
OG0016948	Np005G308260	jg11590
OG0016949	Np005G309340	jg11482
OG0016950	Np005G307070	jg11444
OG0016951	Np005G306290	jg11383
OG0016952	Np005G306040	jg11368
OG0016953	Np005G304030	jg11255
OG0016954	Np005G304010	jg11253
OG0016955	Np005G303990	jg11251
OG0016956	Np005G303850	jg11245
OG0016957	Np005G303530	jg11216
OG0016958	Np005G302920	jg11169
OG0016959	Np005G316160	jg12568
OG0016960	Np005G316180	jg12570
OG0016961	Np001G000180	jg23789
OG0016962	Np005G317720	jg12660
OG0016963	Np005G318100	jg12685
OG0016965	Np005G319630	jg12780
OG0016966	Np005G319680, Np005G319700	jg12785
OG0016967	Np005G319990	jg12819
OG0016969	Np005G319430	jg12834
OG0016970	Np003G188050	jg8096
OG0016971	Np006G320440	jg20225
OG0016972	Np006G320510	jg20223
OG0016973	Np001G012660	jg20199
OG0016974	Np006G321130	jg20166
OG0016975	Np006G321370	jg20153
OG0016976	Np006G322180	jg20098
OG0016977	Np006G322280	jg20090
OG0016978	Np006G322660	jg20063
OG0016979	Np006G323090	jg20025
OG0016981	Np006G324900	jg19865
OG0016983	Np006G326010	jg19756
OG0016984	Np006G326200	jg19746
OG0016985	Np006G326290	jg19737
OG0016986	Np001G064680	jg15987
OG0016987	Np006G327080	jg19665
OG0016988	Np006G327360	jg19643
OG0016989	Np005G292200, Np006G327880	jg19607
OG0016990	Np006G329340	jg19483
OG0016991	Np006G330030, Np006G329990	jg19441
OG0016992	Np006G330140	jg19429
OG0016995	Np003G125250	jg3850
OG0016996	Np003G125410	jg3869
OG0016997	Np003G125450	jg3884
OG0016998	Np003G125500	jg3886
OG0016999	Np003G125530	jg3889
OG0017000	Np003G125780	jg3908
OG0017001	Np003G125810	jg3911
OG0017002	Np003G126180	jg3936
OG0017003	Np003G126390	jg3949
OG0017004	Np003G126400	jg3950
OG0017005	Np003G126580	jg3974
OG0017006	Np003G126980	jg4011
OG0017008	Np003G128530	jg4154
OG0017009	Np003G147720	jg5826
OG0017011	Np003G148620	jg5902
OG0017012	Np003G148570	jg5895
OG0017013	Np003G149290	jg5960
OG0017014	Np003G149490	jg5973
OG0017015	Np003G150380	jg6042
OG0017016	Np003G150750	jg6086
OG0017017	Np003G150940	jg6113
OG0017018	Np003G152350	jg22930
OG0017020	Np001G006570	jg23279
OG0017021	Np001G005660	jg23334
OG0017022	Np001G005450	jg23348
OG0017023	Np001G005120	jg23392
OG0017024	Np001G004950	jg23400
OG0017025	Np001G003970	jg23489
OG0017026	Np001G003740	jg23502
OG0017027	Np001G003670	jg23510
OG0017028	Np001G003520	jg23523
OG0017029	Np001G003510	jg23524
OG0017030	Np001G002970	jg23562
OG0017031	Np001G002880	jg23570
OG0017033	Np001G002560	jg23603
OG0017034	Np001G002470	jg23611
OG0017035	Np001G002370	jg23622
OG0017036	Np001G002340	jg23624
OG0017037	Np001G001810	jg23663
OG0017038	Np001G001530	jg23692
OG0017039	Np001G001130	jg23578
OG0017040	Np001G000860	jg23735
OG0017041	Np001G000550	jg3405
OG0017042	Np001G000240	jg23783
OG0017045	Np003G189440	jg8211
OG0017046	Np003G188690	jg8117
OG0017047	Np003G188260	jg8144
OG0017048	Np003G188240	jg8148
OG0017050	Np003G188030	jg8095
OG0017051	Np004G210470	jg31290
OG0017052	Np003G187100	jg8017
OG0017053	Np003G186490	jg7963
OG0017054	Np001G040100	jg20768
OG0017055	Np001G040800	jg20830
OG0017056	Np001G040970	jg20842
OG0017057	Np001G040980	jg20843
OG0017058	Np001G041210	jg20856
OG0017059	Np006G357300	jg18354
OG0017060	Np006G355680	jg18252
OG0017061	Np006G355610	jg18247
OG0017062	Np006G355220	jg18212
OG0017065	Np006G347260	jg18096
OG0017066	Np006G351440	jg18044
OG0017067	Np006G360560	jg17944
OG0017068	Np006G360040	jg17873
OG0017069	Np006G359780	jg17846
OG0017070	Np006G359690	jg17836
OG0017071	Np006G359210	jg17803
OG0017072	Np006G358880	jg17766
OG0017073	Np006G358830	jg17762
OG0017074	Np006G358250	jg17707
OG0017075	Np006G361370	jg17578
OG0017076	Np006G361650	jg17541
OG0017078	Np006G362230	jg17437
OG0017079	Np006G362250	jg17432
OG0017080	Np006G362440	jg17373
OG0017081	Np006G362510	jg17362
OG0017083	Np006G362850	jg17307
OG0017084	Np006G362900	jg17294
OG0017085	Np006G363020	jg17249
OG0017086	Np006G363210	jg12653
OG0017087	Np006G363200	jg17192
OG0017088	Np005G277670	jg9699
OG0017089	Np005G277830	jg9701
OG0017090	Np005G277960	jg9704
OG0017091	Np005G278040	jg9715
OG0017092	Np005G278050	jg9716
OG0017093	Np005G278120	jg9720
OG0017094	Np007G424980	jg23929
OG0017095	Np007G424960	jg23931
OG0017096	Np007G425130	jg23919
OG0017097	Np007G425190	jg23913
OG0017098	Np007G425390	jg23891
OG0017099	Np007G425480	jg23884
OG0017100	Np005G279260	jg9814
OG0017101	Np005G279150	jg9802
OG0017102	Np005G278980	jg9788
OG0017103	Np005G278690	jg9764
OG0017104	Np005G278910	jg9781
OG0017105	Np007G423860	jg24018
OG0017106	Np007G423730	jg24026
OG0017107	Np007G423030	jg24101
OG0017108	Np007G422920	jg24111
OG0017109	Np007G422900	jg24114
OG0017110	Np007G422510	jg24150
OG0017111	Np007G422330	jg24164
OG0017112	Np007G422120	jg24187
OG0017113	Np007G421750	jg24211
OG0017114	Np007G421240	jg24263
OG0017115	Np005G318400, Np007G420330	jg24344
OG0017116	Np007G420090, Np007G420100	jg24363
OG0017118	Np007G419180	jg24424, jg24423
OG0017119	Np007G418790	jg24452
OG0017120	Np007G418020	jg24506
OG0017121	Np007G418010	jg24507
OG0017123	Np007G417680	jg24535
OG0017124	Np007G417660	jg24536
OG0017125	Np007G417010	jg24585
OG0017126	Np007G416930	jg24594
OG0017129	Np007G416250	jg24644
OG0017130	Np007G415760	jg24682
OG0017131	Np007G415490	jg24694
OG0017132	Np007G415280	jg24713
OG0017133	Np007G415130	jg24727
OG0017134	Np007G414620	jg24756
OG0017135	Np007G414590	jg24759
OG0017136	Np007G414090	jg24800
OG0017138	Np006G332790	jg19224
OG0017139	Np006G333530, Np006G333490	jg19182
OG0017140	Np006G333560	jg19179
OG0017142	Np006G334160	jg19136
OG0017143	Np006G334330	jg19096
OG0017144	Np006G334620	jg19074
OG0017145	Np006G334640	jg19072
