Orthogroup	Noccaea_praecox	Brassica_rapa
OG0017109	Np007G422900	XP_033137312.1
OG0017110	Np007G422510	XP_009130342.1
OG0017111	Np007G422330	XP_009130356.1
OG0017112	Np007G422120	XP_009130367.1
OG0017113	Np007G421750	XP_009102063.2
OG0017114	Np007G421240	XP_009130411.1
OG0017115	Np005G318400, Np007G420330	XP_009125015.1
OG0017116	Np007G420090, Np007G420100	XP_009124196.1
OG0017118	Np007G419180	XP_009147262.1
OG0017119	Np007G418790	XP_009147232.1
OG0017120	Np007G418020	XP_009124963.1
OG0017121	Np007G418010	XP_009147203.1
OG0017123	Np007G417680	XP_009129632.2
OG0017124	Np007G417660	XP_009129634.1
OG0017125	Np007G417010	XP_009134897.1
OG0017126	Np007G416930	XP_009147157.1
OG0017129	Np007G416250	XP_009134941.1
OG0017130	Np007G415760	XP_033146595.1
OG0017131	Np007G415490	XP_009124351.1
OG0017132	Np007G415280	XP_009147057.1
OG0017133	Np007G415130	XP_009147040.1
OG0017134	Np007G414620	XP_009147009.1
OG0017135	Np007G414590	XP_009123984.1
OG0017136	Np007G414090	XP_009123811.1
OG0017137	Np006G331810	XP_009143225.1
OG0017138	Np006G332790	XP_009143270.2
OG0017139	Np006G333530, Np006G333490	XP_033144415.1
OG0017140	Np006G333560	XP_009141822.1
OG0017141	Np006G333670	XP_009143307.1
OG0017142	Np006G334160	XP_033143646.1
OG0017143	Np006G334330	XP_009141791.1
OG0017144	Np006G334620	XP_033143676.1
OG0017145	Np006G334640	XP_033143683.1
OG0017146	Np006G339540	XP_009141563.1
OG0017147	Np006G338480	XP_033146811.1
OG0017148	Np006G337980	XP_033143077.1
OG0017149	Np006G337100	XP_009143489.1
OG0017150	Np006G336840	XP_009141682.1
OG0017151	Np006G336780	XP_033147989.1
OG0017152	Np006G335430	XP_018514675.1
OG0017153	Np004G241030	XP_033129073.1
OG0017154	Np004G240760	XP_009148948.1
OG0017155	Np004G240250	XP_009149041.1
OG0017156	Np004G239660	XP_018510139.1, XP_018515272.1
OG0017157	Np004G239600	XP_009117755.1
OG0017158	Np004G239170	XP_009149140.1
OG0017159	Np004G239050	XP_009117725.2
OG0017160	Np004G238930	XP_009149170.1
OG0017161	Np004G238380	XP_033130085.1
OG0017162	Np004G237530	XP_009110346.2
OG0017163	Np004G237770	XP_009110363.1
OG0017164	Np004G237290	XP_009149291.1
OG0017165	Np004G237230	XP_009149299.1
OG0017166	Np004G237190	XP_009149333.2
OG0017167	Np004G237020	XP_033136616.1
OG0017168	Np004G236570	XP_009110299.1
OG0017169	Np004G236060	XP_009149435.1
OG0017170	Np004G235930	XP_009110271.1
OG0017171	Np004G196350	XP_009147806.1
OG0017172	Np004G234500	XP_033129829.1
OG0017173	Np004G233900	XP_033128799.1
OG0017174	Np004G233680	XP_009149678.1
OG0017175	Np004G233600	XP_009149686.1
OG0017176	Np004G233510	XP_009149691.1
OG0017177	Np004G233350	XP_009149703.1
OG0017178	Np004G232470	XP_009103245.1
OG0017179	Np004G232040	XP_009115625.1
OG0017180	Np004G231950	XP_009110130.1
OG0017181	Np004G231750	XP_009103220.1
OG0017182	Np004G231730	XP_009115603.1
OG0017183	Np004G231290	XP_009115589.1
OG0017184	Np004G231080	XP_009115568.1
OG0017185	Np004G230950	XP_009103196.1
OG0017186	Np004G229210	XP_009115480.1
OG0017187	Np004G229100	XP_009115476.1
OG0017188	Np004G227840, Np004G227880, Np004G226640	XP_009103120.1
OG0017189	Np004G226840	XP_009115409.3
OG0017191	Np004G209250	XP_009115306.1
OG0017192	Np004G209530	XP_009103048.1
OG0017193	Np004G210340	XP_009109798.2
OG0017194	Np004G210330	XP_009113759.1
OG0017195	Np004G210320	XP_009102970.1
OG0017196	Np005G282260	XP_009138061.1
OG0017197	Np006G330660	XP_009142722.2
OG0017198	Np005G281010	XP_009139068.1
OG0017199	Np005G280550	XP_009137538.1
OG0017200	Np005G277260	XP_009143973.1
OG0017202	Np006G364740	XP_009140603.1
OG0017203	Np006G364410	XP_009117081.1
OG0017204	Np006G365740	XP_009140548.1
OG0017205	Np006G366130	XP_009140525.1
OG0017206	Np006G367410	XP_009117283.2
OG0017207	Np006G367960	XP_009140445.1
OG0017209	Np006G368750	XP_033134501.1
OG0017210	Np006G369380	XP_009117354.2
OG0017211	Np006G369520	XP_009140314.1
OG0017212	Np006G369900	XP_009117389.1
OG0017213	Np006G370540	XP_009117401.1
OG0017214	Np006G370650	XP_009117410.1
OG0017215	Np006G356730	XP_009140259.2
OG0017216	Np006G371020	XP_009117432.1
OG0017217	Np004G241800	XP_009148854.1
OG0017218	Np004G242650	XP_009117933.1
OG0017219	Np004G243340	XP_033129184.1
OG0017220	Np004G243680	XP_018509500.1
OG0017221	Np004G244590	XP_009118047.1
OG0017222	Np004G244630	XP_009110615.1
OG0017223	Np004G245140	XP_009110635.1
OG0017224	Np007G414680, Np004G246870	XP_033129280.1
OG0017225	Np004G247070	XP_009148466.1
OG0017226	Np004G247760	XP_009118216.1
OG0017227	Np004G247820	XP_009148424.1
OG0017228	Np004G247880	XP_009118208.1
OG0017229	Np004G248540	XP_009144454.2
OG0017230	Np004G249210	XP_009148288.1
OG0017231	Np004G249120	XP_009148302.2
OG0017233	Np004G249920	XP_009148173.1
OG0017234	Np002G108240	XP_009122981.1
OG0017235	Np004G250020	XP_009148171.1
OG0017238	Np003G132860	XP_009130979.2
OG0017239	Np004G250760	XP_009148108.2
OG0017240	Np004G252320	XP_009118977.1
OG0017241	Np004G253340	XP_009118541.1
OG0017242	Np004G253510	XP_009110998.1
OG0017243	Np004G253820	XP_009111015.1
OG0017244	Np004G254300	XP_009119132.1
OG0017245	Np004G254530	XP_009129770.1
OG0017246	Np004G255080	XP_009119214.1
OG0017247	Np004G255150	XP_009111069.1
OG0017248	Np004G255650	XP_009119272.1
OG0017249	Np004G255910	XP_009119304.1
OG0017250	Np004G256230	XP_009119331.1
OG0017251	Np004G256290	XP_009118674.1
OG0017252	Np004G256770	XP_009118700.1
OG0017253	Np004G256730	XP_009118696.2
OG0017254	Np004G256720	XP_009119375.2
OG0017255	Np004G256650	XP_009118693.1
OG0017256	Np004G256560	XP_009119360.1
OG0017257	Np004G257090	XP_033138357.1
OG0017258	Np004G257190	XP_009111162.1
OG0017259	Np004G258120	XP_009119640.1
OG0017260	Np004G258230	XP_018511169.1
OG0017261	Np004G259390	XP_009119730.1
OG0017262	Np004G259520	XP_033137723.1
OG0017263	Np004G259820	XP_009118860.1
OG0017264	Np004G259890	XP_009119759.1
OG0017265	Np003G141490	XP_009125986.2
OG0017266	Np003G141460	XP_009125982.1
OG0017267	Np003G141440	XP_009131414.1
OG0017268	Np003G141380	XP_009121660.1
OG0017269	Np003G141870	XP_009126022.2
OG0017270	Np003G141880	XP_009126023.1
OG0017271	Np003G141890	XP_009126025.1
OG0017272	Np003G142290	XP_009121582.1
OG0017273	Np003G142130	XP_009126042.1
OG0017274	Np003G143240	XP_009121506.1
OG0017275	Np003G143480	XP_009131538.1
OG0017276	Np003G143900	XP_009126337.1
OG0017277	Np003G144980	XP_009107536.1
OG0017278	Np003G145020	XP_009126201.1
OG0017279	Np003G145150	XP_009121054.1
OG0017280	Np002G089630	XP_009105375.1
OG0017281	Np003G146750	XP_009131705.1
OG0017282	Np003G146870	XP_033138811.1
OG0017283	Np003G146890	XP_009131719.1
OG0017284	Np003G147240	XP_009120901.1
OG0017285	Np001G015090	XP_018508088.1
OG0017286	Np001G015430	XP_009151226.1
OG0017287	Np001G015790	XP_009151262.1
OG0017288	Np001G016190	XP_009129804.2
OG0017289	Np001G016350	XP_009111883.1
OG0017290	Np001G016680	XP_009151715.1
OG0017291	Np001G017790	XP_009111834.1
OG0017292	Np001G017580	XP_009151651.1
OG0017293	Np003G140510	XP_009121739.1
OG0017294	Np003G140450	XP_009131353.1
OG0017295	Np003G132540	XP_009122300.1
OG0017296	Np001G024800	XP_033136392.1
OG0017297	Np004G190290	XP_033147046.1
OG0017298	Np001G018110	XP_009151604.1
OG0017299	Np003G130290	XP_009122141.1
OG0017300	Np003G130260	XP_009122137.1
OG0017301	Np003G130090	XP_009122134.1
OG0017302	Np003G129940	XP_009130869.1
OG0017303	Np003G129560	XP_033145072.1
OG0017304	Np001G013090	XP_009151075.1
OG0017305	Np001G013160	XP_033129853.1
OG0017306	Np001G013030	XP_009151072.2
OG0017307	Np004G238030	XP_009149244.1
OG0017308	Np001G012130	XP_009151010.2
OG0017309	Np001G012020	XP_009150998.1
OG0017310	Np001G011590	XP_009111627.1
OG0017311	Np001G011730	XP_009150965.1
OG0017312	Np001G011480	XP_009150950.1
OG0017313	Np001G011210	XP_009150934.1
OG0017314	Np001G011170	XP_009150929.1
OG0017315	Np001G011140	XP_009150924.1
OG0017316	Np001G010210	XP_009130124.1
OG0017317	Np001G010120	XP_009136390.1
OG0017319	Np003G161080	XP_009127047.1
OG0017320	Np001G009090	XP_009112092.1
OG0017321	Np001G008610	XP_009150112.1
OG0017322	Np001G008510	XP_009112004.1
OG0017323	Np001G008470	XP_009151320.1
OG0017324	Np001G007900	XP_009151329.1
OG0017326	Np001G006630	XP_009112051.1
OG0017327	Np003G154320	XP_009132037.1
OG0017328	Np003G154380	XP_009132046.1
OG0017330	Np001G053080	XP_009115812.1
OG0017331	Np001G052650	XP_009115778.1
OG0017332	Np001G052510	XP_009115765.1
OG0017333	Np001G052350	XP_009136558.1
OG0017334	Np001G052150	XP_009115729.1
OG0017336	Np001G051230	XP_033139998.1
OG0017337	Np003G147570	XP_009126372.1
OG0017338	Np001G049620	XP_009149785.1
OG0017339	Np001G049510	XP_009150170.1
OG0017340	Np001G048820	XP_009151364.1
OG0017341	Np001G048300	XP_009150200.1
OG0017342	Np001G048200	XP_009150922.1
OG0017343	Np001G047810	XP_009150214.1
OG0017345	Np001G047220	XP_009149907.1
OG0017346	Np001G046740	XP_009149948.1
OG0017347	Np001G046600	XP_009150502.1
OG0017348	Np001G046220	XP_009149974.2
OG0017349	Np005G306050	XP_033129956.1
OG0017350	Np001G044920	XP_009150086.1
OG0017351	Np001G044080	XP_009150299.1
OG0017352	Np001G044130	XP_033128015.1
OG0017353	Np001G043950	XP_009117877.1
OG0017354	Np001G043260	XP_009150291.1
OG0017355	Np001G018320	XP_009151573.1
OG0017356	Np002G090930	XP_009105328.1
OG0017357	Np002G091160	XP_009105317.2
OG0017358	Np003G140620	XP_009125945.1
OG0017359	Np002G090670	XP_009105085.1
OG0017360	Np002G090770	XP_009105092.1
OG0017361	Np002G088250	XP_009105434.1
OG0017362	Np002G087520	XP_009105464.1
OG0017363	Np002G087410	XP_009127708.1
OG0017364	Np006G368790	XP_009140364.2
OG0017365	Np002G087010	XP_009105490.1
OG0017366	Np002G086960	XP_009105494.1
OG0017367	Np002G086470	XP_033140913.1
OG0017368	Np002G085060	XP_009104948.1
OG0017369	Np002G085050	XP_018512283.1
OG0017370	Np002G084650	XP_033130200.1
OG0017371	Np002G084340	XP_009105764.1
OG0017372	Np002G084080	XP_009127843.1
OG0017373	Np002G084060	XP_009105775.1
OG0017374	Np002G083630	XP_018508573.1
OG0017376	Np002G074240	XP_009104595.1
OG0017377	Np002G074920	XP_009106408.1
OG0017378	Np002G074950	XP_018508661.2
OG0017379	Np002G075050	XP_009128224.1
OG0017380	Np002G075520	XP_009104639.1
OG0017382	Np002G076090	XP_033131987.1
OG0017383	Np002G076110	XP_009104664.2
OG0017384	Np002G076810	XP_009106276.1
OG0017385	Np002G077260	XP_033132108.1
OG0017386	Np002G077430	XP_009128132.1
OG0017387	Np004G235760	XP_009149459.1
OG0017388	Np002G078590	XP_009106156.2
OG0017389	Np002G079000	XP_009128056.1
OG0017390	Np002G079360	XP_033131476.1
OG0017391	Np003G147360	XP_009120888.1
OG0017392	Np002G079800	XP_009128024.1
OG0017393	Np005G309760	XP_009112619.2
OG0017394	Np002G080320	XP_009106033.1
OG0017395	Np002G080800	XP_009104800.1
OG0017396	Np002G081130	XP_033131770.1
OG0017397	Np002G081270	XP_009105993.1
OG0017398	Np002G081410	XP_009104828.1
OG0017399	Np002G081650	XP_009127963.1
OG0017400	Np002G082240	XP_009105916.1
OG0017401	Np002G073290	XP_009106564.1
OG0017402	Np002G072990	XP_009106594.1
OG0017403	Np002G072550	XP_009106632.1
OG0017404	Np002G072110	XP_009104528.1
OG0017405	Np002G072060	XP_009128367.1
OG0017406	Np002G071670	XP_009106692.1
OG0017407	Np002G071540	XP_009128383.1
OG0017408	Np002G071390	XP_018508812.2
OG0017409	Np002G070560	XP_033141111.1
OG0017411	Np002G070220	XP_009104429.2
OG0017412	Np002G070200	XP_009104428.1
OG0017413	Np002G070170	XP_018508578.1
OG0017414	Np007G408320	XP_009124692.1
OG0017415	Np007G407980	XP_009124720.2
OG0017416	Np007G407770	XP_009135298.1
OG0017417	Np007G407360	XP_009146477.1
OG0017418	Np007G406940	XP_009146460.2
OG0017419	Np007G406700	XP_033147819.1
OG0017422	Np007G404740	XP_009116509.1
OG0017423	Np007G404590	XP_009146284.1
OG0017424	Np007G404570	XP_009135428.1
OG0017425	Np007G404030	XP_009146257.1
OG0017427	Np007G390560	XP_009146153.1
OG0017428	Np004G237730	XP_009146084.1
OG0017429	Np007G391510	XP_009146059.1
OG0017430	Np007G393270	XP_009145962.2
OG0017431	Np007G394350	XP_009112721.1
OG0017432	Np003G163140	XP_009145891.1
OG0017433	Np007G395380	XP_009145839.2
OG0017434	Np007G395940	XP_009145818.1
OG0017435	Np007G396930	XP_009145766.1
OG0017436	Np007G396970	XP_009145763.1
OG0017437	Np007G397080	XP_033142642.1
OG0017438	Np007G397470	XP_009111576.1
OG0017439	Np007G397480	XP_009111556.2
OG0017440	Np007G381650	XP_009135757.1
OG0017441	Np007G381270	XP_009145491.1
OG0017442	Np007G381260	XP_033144173.1
OG0017443	Np007G381870	XP_009135761.2
OG0017445	Np007G383220	XP_009108841.1
OG0017446	Np003G168100	XP_018512716.1
OG0017447	Np007G383560	XP_009145302.1
OG0017448	Np007G384320	XP_009102649.1
OG0017449	Np007G385260	XP_009106378.1
OG0017450	Np007G387040	XP_009102504.1
OG0017451	Np007G387050	XP_009135901.2
OG0017452	Np007G387410	XP_033144185.1
OG0017453	Np007G387590	XP_009102454.1
OG0017454	Np006G363620	XP_033146663.1
OG0017455	Np007G389050	XP_009102372.1
OG0017456	Np005G294480	XP_009130790.1
OG0017457	Np007G380030	XP_009112246.1
OG0017458	Np007G379850	XP_033143093.1
OG0017459	Np007G389600	XP_009102352.1
OG0017460	Np007G379790	XP_033130786.1
OG0017461	Np007G379500	XP_009123192.1
OG0017462	Np007G377690	XP_009121236.1
OG0017463	Np007G377380	XP_033132102.1
OG0017464	Np007G376180	XP_033130720.1
OG0017465	Np007G375920	XP_009112429.1
OG0017466	Np007G375550	XP_009150776.1
OG0017467	Np007G375380	XP_009121078.1
OG0017468	Np007G374530	XP_009150730.1
OG0017469	Np007G373730	XP_009102219.1
OG0017470	Np007G373410	XP_009102156.1
OG0017471	Np007G372440	XP_009117507.1
OG0017472	Np007G372190	XP_033130430.1
OG0017473	Np007G372120	XP_009102038.1
OG0017474	Np005G276510	XP_009109094.1
OG0017475	Np007G371640	XP_009119394.1
OG0017476	Np003G144060	XP_033144662.1
OG0017477	Np007G371690	XP_018508780.1
OG0017478	Np007G371540	XP_009117463.1
OG0017479	Np007G371520	XP_009117460.1
OG0017480	Np004G190130	XP_009143917.2
OG0017481	Np004G190560	XP_018515489.1
OG0017482	Np004G190730	XP_009106830.1
OG0017483	Np004G190880	XP_009147499.1
OG0017484	Np004G191300	XP_009103744.1
OG0017485	Np004G191440	XP_009147524.1
OG0017486	Np004G191490	XP_009106904.1
OG0017487	Np004G191500	XP_009106905.1
OG0017488	Np004G191720	XP_018514950.1, XP_018509332.1
OG0017489	Np004G192260	XP_009106953.1
OG0017490	Np004G192580	XP_009144760.1
OG0017491	Np004G193500	XP_009147631.1
OG0017492	Np004G193530	XP_018514819.2
OG0017493	Np004G194230	XP_009147675.2
OG0017494	Np004G194290	XP_009147679.2
OG0017496	Np004G196540	XP_009147823.1
OG0017497	Np004G196840	XP_009107229.1
OG0017498	Np004G197160	XP_009147866.1
OG0017499	Np004G198670	XP_009107325.1
OG0017500	Np004G198760	XP_009107331.1
OG0017501	Np004G198790	XP_009147936.1
OG0017502	Np004G199160	XP_009147952.1
OG0017503	Np004G199220	XP_009147955.1
OG0017504	Np004G199630	XP_009107364.1
OG0017506	Np005G300750	XP_009146327.1
OG0017507	Np005G302050	XP_009107863.1
OG0017508	Np005G302320	XP_009146794.1
OG0017509	Np005G302330	XP_033143186.1, XP_009136709.2
OG0017510	Np004G213850	XP_009109585.2
OG0017511	Np006G341970	XP_009143769.1
OG0017512	Np006G342050	XP_009141468.1
OG0017513	Np001G054110	XP_009136660.1
OG0017514	Np001G054130	XP_009136662.1
OG0017515	Np001G054930	XP_009115968.1
OG0017516	Np001G055020	XP_033146758.1
OG0017517	Np001G061810, Np001G055270	XP_009148756.1
OG0017518	Np001G055340	XP_009116001.1
OG0017519	Np001G056540	XP_009139381.1
OG0017520	Np001G056590	XP_033136981.1
OG0017521	Np001G056600	XP_009139295.2
OG0017522	Np001G056720	XP_009139286.1
OG0017523	Np001G057070	XP_009139269.1
OG0017524	Np001G057520	XP_009139240.1
OG0017525	Np001G057330	XP_009139254.1
OG0017526	Np001G057370	XP_009116116.1
OG0017527	Np001G058410	XP_009116190.1
OG0017528	Np001G058570	XP_009116202.1
OG0017530	Np001G059010	XP_009116228.1
OG0017531	Np001G059200	XP_018513900.2
OG0017532	Np001G059230	XP_009116243.1
OG0017533	Np001G059470	XP_009116264.1
OG0017534	Np001G059870	XP_009116285.1
OG0017535	Np001G059760	XP_009116279.1
OG0017536	Np001G060090	XP_009139122.1
OG0017537	Np001G060530	XP_009116339.1
OG0017538	Np001G059740, Np002G088800, Np001G060820	XP_009139090.1
OG0017540	Np001G062260	XP_009116453.1
OG0017541	Np001G063590	XP_009104164.1
OG0017542	Np001G063760	XP_009116564.2
OG0017543	Np001G064270	XP_009104180.1
OG0017544	Np005G290770	XP_009104228.1
OG0017545	Np001G065110	XP_009116655.2
OG0017546	Np001G066160	XP_033134887.1
OG0017547	Np001G053910	XP_009136648.1
OG0017548	Np001G066600	XP_009116757.1, XP_033135733.1
OG0017549	Np001G066640	XP_009116764.1
OG0017550	Np001G067890	XP_009104351.1
OG0017551	Np001G068440	XP_009116897.1
OG0017552	Np001G068950	XP_009116927.1
OG0017553	Np001G069140	XP_009116932.1
OG0017554	Np001G069810	XP_018510400.1
OG0017555	Np001G069900	XP_009116997.1
OG0017556	Np001G066770	XP_009104282.1
OG0017557	Np004G190380	XP_009106812.1
OG0017558	Np004G193880	XP_009147649.1
OG0017559	Np004G194200	XP_009147671.1
OG0017560	Np004G195620	XP_009147767.1
OG0017562	Np005G301910	XP_009107866.1
OG0017564	Np001G047680	XP_009150717.2
OG0017565	Np001G050940	XP_033132875.1
OG0017566	Np001G054360	XP_009139466.1
OG0017567	Np001G054120	XP_009136659.1
OG0017568	Np001G053330	XP_009115839.2
OG0017569	Np001G055370	XP_009116006.1
OG0017572	Np001G057480	XP_009116124.1
OG0017573	Np001G057500	XP_009116128.1
OG0017574	Np001G057570	XP_009139234.1
OG0017575	Np001G058810	XP_009139192.1
OG0017576	Np001G059480	XP_009116266.1
OG0017577	Np001G059990	XP_009116294.1
OG0017578	Np001G060410	XP_009116325.1
OG0017579	Np001G063440	XP_009104150.1
OG0017580	Np001G069470	XP_009138686.1
OG0017581	Np001G000190	XP_009112275.1
OG0017583	Np001G001720	XP_033131768.1
OG0017584	Np001G032700	XP_009101383.1
OG0017586	Np003G182570	XP_009134270.2
OG0017587	Np003G181130	XP_009108153.1
OG0017588	Np003G184170	XP_009143729.1
OG0017589	Np006G339970	XP_009133044.1
OG0017590	Np006G335570	XP_033147247.1
OG0017591	Np006G334720, Np006G334800, Np006G334830	XP_009141766.2
OG0017592	Np006G332900	XP_009143276.1
OG0017593	Np006G330600	XP_009142727.1
OG0017595	Np006G329460	XP_009142787.1
OG0017596	Np006G329080	XP_009142798.1
OG0017597	Np006G328220	XP_009133548.1
OG0017598	Np006G321820	XP_018514804.1
OG0017599	Np002G072540	XP_009106633.2
OG0017600	Np002G074330	XP_009106428.1
OG0017601	Np002G076780	XP_009106505.1
OG0017602	Np002G078600	XP_033131378.1
OG0017603	Np005G277240	XP_009137685.1
OG0017604	Np002G081670	XP_009127962.1
OG0017605	Np005G276870	XP_009144161.1
OG0017606	Np005G276820	XP_009144191.1
OG0017607	Np005G274170	XP_009128059.1
OG0017608	Np005G272900	XP_033144305.1
OG0017609	Np005G271560	XP_009126746.1
OG0017610	Np005G263490	XP_033148458.1
OG0017611	Np005G263410	XP_009138178.1
OG0017612	Np005G265160	XP_009138307.1
OG0017613	Np004G204330	XP_033142623.1
OG0017614	Np004G259290	XP_009118827.1
OG0017615	Np001G019760	XP_033129667.1, XP_033129672.1
OG0017616	Np004G256350	XP_009118680.1
OG0017617	Np004G254180	XP_009111041.1
OG0017618	Np004G252910	XP_033137784.1
OG0017619	Np004G252740	XP_009118470.1
OG0017620	Np004G251160	XP_009148076.1
OG0017621	Np004G251070	XP_009148085.1
OG0017622	Np004G246550	XP_009110705.1, XP_033129282.1
OG0017623	Np004G242680	XP_009117934.1
OG0017624	Np004G242350	XP_009148726.1
OG0017625	Np004G240900	XP_009148934.1
OG0017627	Np004G235700	XP_033128820.1
OG0017628	Np004G232220	XP_018514568.1
OG0017629	Np004G231030	XP_033130852.1
OG0017630	Np002G084050	XP_009105777.1
OG0017631	Np002G085180	XP_009127807.1
OG0017632	Np002G086090	XP_009105671.2
OG0017633	Np002G086880	XP_009104998.1
OG0017635	Np002G089550	XP_033139609.1
OG0017636	Np001G037790, Np002G106810	XP_018511309.1, XP_009113398.2
OG0017637	Np002G111520	XP_009113378.2
OG0017638	Np002G116550	XP_009113185.1
OG0017639	Np002G120070	XP_009113074.1
OG0017641	Np002G123840	XP_009112896.1
OG0017643	Np007G377410	XP_033143089.1
OG0017644	Np005G286940	XP_009134834.1
OG0017645	Np007G384560	XP_009108034.1
OG0017648	Np007G402970	XP_009146219.1
OG0017650	Np007G408620	XP_009146590.1
OG0017651	Np007G410590	XP_009146741.1
OG0017652	Np007G412690	XP_009146883.1
OG0017653	Np007G414350	XP_009135095.1
OG0017654	Np007G417490	XP_009129645.2
OG0017655	Np005G309590	XP_009133647.1
OG0017656	Np005G318720, Np007G420430	XP_009124992.1
OG0017657	Np007G424560	XP_009125030.2
OG0017658	Np003G127130	XP_018512503.1
OG0017659	Np003G131360	XP_009122213.1
OG0017660	Np005G279900	XP_009139748.1
OG0017661	Np003G132290, Np004G226790	XP_009125654.1
OG0017662	Np003G132750	XP_009122385.1
OG0017663	Np003G153520	XP_033138002.1
OG0017664	Np005G299720, Np002G108430, Np003G132920	XP_033144625.1
OG0017665	Np006G371390	XP_009134019.2
OG0017666	Np006G348780, Np003G189670	XP_009111506.1
OG0017667	Np006G365830	XP_033145435.1
OG0017668	Np005G285100	XP_033132946.1
OG0017669	Np005G285800	XP_009135661.1
OG0017670	Np005G287530	XP_009134514.1
OG0017671	Np005G287750	XP_009134667.2
OG0017672	Np004G213920	XP_009115137.1
OG0017673	Np004G211400	XP_009113664.1
OG0017674	Np004G210610	XP_009109773.1
OG0017675	Np004G201240	XP_033147956.1
OG0017676	Np004G202030	XP_009107468.1
OG0017677	Np004G200890	XP_009118923.1
OG0017679	Np006G355730	XP_009144019.1
OG0017680	Np001G062540	XP_009116481.1
OG0017681	Np006G346990, Np006G353780	XP_009132751.1, XP_009141097.1
OG0017682	Np006G359720	XP_033130793.1
OG0017683	Np006G359380	XP_009103693.1
OG0017684	Np006G360870	XP_009103596.1
OG0017685	Np003G135090	XP_009122479.1
OG0017687	Np003G138380	XP_009131219.1
OG0017688	Np001G016730	XP_018512494.1
OG0017689	Np005G316830	XP_009140232.1
OG0017690	Np005G317310	XP_009139990.1
OG0017692	Np001G023570	XP_009114117.1
OG0017693	Np003G158680	XP_009120104.1
OG0017694	Np003G153620	XP_009120417.1
OG0017695	Np003G153130	XP_033137997.1
OG0017696	Np003G151050	XP_009120627.1
OG0017699	Np001G013770	XP_018508117.2
OG0017700	Np001G006100	XP_009112075.1, XP_033128682.1
OG0017701	Np001G003320	XP_009150611.1
OG0017703	Np004G250940	XP_009148226.2
OG0017709	Np002G097430	XP_009106895.1
OG0017710	Np002G073690	XP_009106524.1
OG0017711	Np007G412250	XP_009126526.2
OG0017716	Np006G339900	XP_009133049.1
OG0017717	Np001G044020	XP_009150275.1, XP_009150295.1
OG0017719	Np001G054720	XP_033137114.1
OG0017720	Np003G136900	XP_009122040.1
OG0017721	Np001G012070	XP_009151002.1
OG0017723	Np005G282240	XP_009138082.1
OG0017724	Np004G204270, Np004G203920	XP_018514301.2
OG0017725	Np005G273930	XP_033142591.1
OG0017727	Np004G227500	XP_009145565.1
OG0017729	Np003G172450	XP_033138510.1
OG0017735	Np006G326750, Np003G153800, Np006G326760, Np006G336460	XP_009145983.1
OG0017751	Np005G276100	XP_033146116.1
OG0017752	Np005G276040	XP_009129383.1
OG0017753	Np005G274910	XP_009128592.1
OG0017754	Np005G272290	XP_009108941.1
OG0017755	Np005G271250	XP_009138046.1
OG0017756	Np005G270570	XP_009126300.1
OG0017758	Np001G067670	XP_009105315.1
OG0017759	Np005G265460	XP_033134064.1
OG0017760	Np005G265900	XP_009105444.1
OG0017761	Np005G263140	XP_033141841.1
OG0017762	Np004G205060	XP_009114897.1
OG0017763	Np004G205230	XP_009114882.1
OG0017764	Np004G205320	XP_009107971.1
OG0017765	Np005G296120	XP_009108295.1
OG0017767	Np002G108400	XP_009122978.1
OG0017768	Np002G115490	XP_009113259.1
OG0017769	Np002G115610	XP_033131863.1
OG0017770	Np002G116360	XP_009103847.1
OG0017771	Np002G118860	XP_009105779.1
OG0017772	Np001G028170	XP_009101361.1
OG0017773	Np001G027950	XP_009107130.1
OG0017774	Np001G027880	XP_009114244.1
OG0017775	Np001G027770	XP_009129244.1
OG0017776	Np001G027340	XP_033128403.1
OG0017777	Np001G026660	XP_009114220.1
OG0017778	Np001G024980	XP_009129106.1
OG0017779	Np001G024910	XP_009152213.1
OG0017781	Np001G024670	XP_009152194.1
OG0017782	Np001G022370	XP_009152042.1
OG0017783	Np001G022020	XP_009129480.1
OG0017785	Np001G020980	XP_009129429.1
OG0017786	Np001G020320	XP_009151915.1
OG0017787	Np001G019720	XP_009111602.2
OG0017788	Np001G018950	XP_009151793.1
OG0017789	Np002G095280	XP_009127484.1
OG0017790	Np002G095760	XP_009127480.1
OG0017791	Np002G096950	XP_009127458.1
OG0017792	Np002G097710	XP_009127411.1
OG0017793	Np002G097770	XP_009105156.1
OG0017794	Np003G160730	XP_009132413.1
OG0017795	Np002G124130	XP_009112885.1
OG0017796	Np002G122330	XP_033136364.1
OG0017797	Np007G413060	XP_009146906.1
OG0017798	Np005G277270	XP_033143483.1, XP_009143962.1
OG0017799	Np007G409930	XP_009121159.2
OG0017800	Np003G175280	XP_009134080.1
OG0017801	Np003G173460	XP_009134051.1
OG0017802	Np003G170970	XP_009127329.1
OG0017804	Np003G165090	XP_009127216.1
OG0017805	Np003G165020	XP_009127210.2
OG0017806	Np005G291040	XP_018515296.1
OG0017807	Np003G162360	XP_009132449.1
OG0017808	Np003G161760	XP_009127136.1
OG0017809	Np003G156360	XP_009120237.1
OG0017810	Np003G155520	XP_009132111.1
OG0017811	Np003G140000	XP_009121779.1
OG0017812	Np003G139710	XP_009121806.1
OG0017813	Np003G138250	XP_009125820.1
OG0017815	Np003G136250	XP_009131134.1
OG0017816	Np003G135460	XP_009122510.1
