Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0014174	Ag004G349810	g45784
OG0014175	Ag004G349350	g45790
OG0014176	Ag004G349310	g45793
OG0014177	Ag004G349260	g45795
OG0014178	Ag004G348690	g44754
OG0014179	Ag004G347180	g18015
OG0014180	Ag004G345330	g45848
OG0014181	Ag004G344740	g45869
OG0014182	Ag004G344590	g45871
OG0014183	Ag004G343400	g45905
OG0014184	Ag004G343270	g44661
OG0014185	Ag004G343110	g45916
OG0014186	Ag004G343020	g3816, g45923, g3817
OG0014187	Ag004G342790	g45928
OG0014188	Ag004G342440	g44639
OG0014189	Ag004G342070	g44630
OG0014190	Ag004G342060, Ag004G342050	g45992
OG0014191	Ag003G240910	g45974
OG0014192	Ag003G240890	g44621
OG0014193	Ag003G214800	g46428
OG0014194	Ag003G216340	g17960
OG0014195	Ag003G216790	g13614
OG0014196	Ag004G364420, Ag003G217070	g46372
OG0014197	Ag003G218600	g46340
OG0014198	Ag003G218640	g46337
OG0014199	Ag003G218850	g13618
OG0014200	Ag003G218920	g46306
OG0014201	Ag003G219270	g44374
OG0014202	Ag003G219610	g46319
OG0014203	Ag003G220000	g46288
OG0014204	Ag003G221090	g44401
OG0014205	Ag003G222670	g44415
OG0014207	Ag003G222840	g46246
OG0014209	Ag003G224150	g46231
OG0014210	Ag003G225630	g46215
OG0014211	Ag003G226640	g46193
OG0014212	Ag003G226650	g44469
OG0014213	Ag003G227500	g44480
OG0014215	Ag003G228690	g46173
OG0014216	Ag003G229360	g44503
OG0014217	Ag003G229570	g44511
OG0014218	Ag003G231050	g44521
OG0014219	Ag003G231480	g44530
OG0014220	Ag003G231630	g46136, g44535
OG0014221	Ag003G231780	g46131
OG0014222	Ag003G232740	g46128, g44543
OG0014223	Ag003G232840	g46125
OG0014224	Ag003G233580	g46110
OG0014225	Ag003G233660	g46108
OG0014226	Ag003G233910	g46102
OG0014227	Ag003G234040	g46100
OG0014228	Ag003G234210	g46097
OG0014229	Ag003G234320	g46092
OG0014230	Ag003G234580	g44560
OG0014231	Ag003G236310	g44567
OG0014232	Ag003G236960	g46055
OG0014233	Ag003G237130	g46049
OG0014235	Ag003G238660	g46017
OG0014236	Ag003G239000	g46009
OG0014237	Ag003G239040	g46007
OG0014238	Ag004G327460	g27372
OG0014239	Ag003G239670	g45998
OG0014240	Ag003G239680	g44604
OG0014241	Ag003G239790	g44607
OG0014242	Ag003G240040	g44614
OG0014243	Ag003G212440	g36056, g46490, g22310
OG0014244	Ag003G212230	g46494
OG0014245	Ag003G212110	g44338
OG0014246	Ag003G211980	g46504
OG0014248	Ag003G211700	g46519
OG0014249	Ag003G211680	g46518
OG0014250	Ag003G211580	g44323
OG0014251	Ag003G211560	g25757
OG0014252	Ag003G210380	g44300
OG0014254	Ag003G208520	g46583
OG0014255	Ag003G208470	g44285
OG0014256	Ag003G208410	g46587
OG0014257	Ag003G208400	g46588
OG0014258	Ag003G208350	g46591
OG0014259	Ag003G207880, Ag003G207310	g46602
OG0014260	Ag003G207420	g46606
OG0014262	Ag003G207640	g46609
OG0014263	Ag003G207790	g44266
OG0014264	Ag003G207770	g14654, g17996
OG0014265	Ag005G470830	g7291
OG0014266	Ag003G283210, Ag005G470310	g12257
OG0014267	Ag005G469790	g13161
OG0014268	Ag005G468060	g13202
OG0014269	Ag005G468040	g7207
OG0014270	Ag008G683080	g908
OG0014271	Ag005G467540	g12204
OG0014272	Ag005G467520	g12203
OG0014273	Ag005G467460	g7191
OG0014274	Ag005G465420	g7150
OG0014275	Ag005G464890	g7137
OG0014276	Ag005G464870	g7136
OG0014277	Ag005G464800	g19161
OG0014278	Ag005G464400	g12147
OG0014279	Ag005G464180	g7102
OG0014280	Ag005G463060	g7066
OG0014281	Ag005G463000	g7065
OG0014282	Ag005G462430, Ag006G557280	g12105
OG0014283	Ag005G490050	g26001
OG0014284	Ag005G461880	g13251
OG0014285	Ag005G461860	g7044
OG0014287	Ag005G460940	g13263
OG0014288	Ag005G459940	g12072
OG0014289	Ag005G459330	g6983
OG0014290	Ag005G459010	g13277
OG0014291	Ag005G458730	g13280
OG0014292	Ag005G457500	g6929
OG0014293	Ag005G457350	g13292
OG0014294	Ag005G456790	g6917
OG0014295	Ag005G456250	g12021
OG0014296	Ag005G455530	g6890
OG0014297	Ag007G595740	g40035
OG0014298	Ag005G454670	g12006
OG0014300	Ag005G453160	g11990
OG0014301	Ag005G452700	g11983
OG0014303	Ag005G450740	g11970
OG0014304	Ag005G450600	g6820
OG0014305	Ag005G450610	g6819
OG0014306	Ag001G017880	g54151
OG0014307	Ag005G449700	g11957
OG0014308	Ag005G449520	g6800
OG0014309	Ag001G017310	g54154
OG0014310	Ag005G448480	g11952
OG0014311	Ag002G140010, Ag005G448280	g6771
OG0014312	Ag005G448220	g11946
OG0014313	Ag005G446490	g11924
OG0014314	Ag005G446480	g6747
OG0014316	Ag005G445890	g11913, g25078
OG0014317	Ag005G445870	g11912
OG0014318	Ag005G445850	g11909
OG0014319	Ag005G444600	g11897
OG0014320	Ag005G443210, Ag005G444450	g11893
OG0014321	Ag005G443050, Ag005G444350	g11891
OG0014322	Ag005G444340, Ag005G443030	g6699
OG0014324	Ag005G441840	g6674
OG0014325	Ag005G441870	g13388
OG0014326	Ag005G441980	g13384
OG0014327	Ag005G441990	g6678, g13383
OG0014328	Ag005G441140	g6634
OG0014330	Ag005G437780	g11807
OG0014331	Ag008G718800	g41415
OG0014332	Ag005G437030	g6565
OG0014333	Ag005G436400	g6558
OG0014334	Ag005G435040	g11757
OG0014335	Ag005G434450, Ag005G433660	g6524
OG0014336	Ag005G433500, Ag005G434370	g6521
OG0014337	Ag005G432700, Ag005G434010	g11749
OG0014338	Ag001G037860	g24576
OG0014339	Ag005G431280	g13484
OG0014340	Ag005G430730, Ag005G430150	g11726
OG0014341	Ag005G430360, Ag005G430600	g13586
OG0014342	Ag005G430370, Ag005G430590	g6456
OG0014343	Ag005G430410, Ag005G430570	g6455
OG0014344	Ag005G428720	g13515
OG0014345	Ag005G428300	g13518
OG0014346	Ag005G427200	g6409
OG0014347	Ag005G427100	g13522, g6408
OG0014348	Ag005G426970	g6398
OG0014349	Ag005G425940	g13562
OG0014350	Ag005G425990	g6366
OG0014351	Ag005G426090	g13550
OG0014352	Ag005G421730, Ag008G729590	g13666
OG0014353	Ag005G411280	g6020
OG0014354	Ag005G424210	g7478
OG0014355	Ag005G424370	g11579
OG0014356	Ag005G424770	g13417
OG0014357	Ag005G424780	g13416
OG0014358	Ag005G424930	g11596, g13584
OG0014359	Ag005G425000	g13582
OG0014360	Ag005G442140, Ag001G090080	g13579
OG0014361	Ag005G425470	g13573
OG0014362	Ag004G372590	g13672
OG0014363	Ag005G419240	g14242
OG0014364	Ag017G742680, Ag005G421280	g13664
OG0014365	Ag006G505160	g14569
OG0014366	Ag005G420180	g14450
OG0014367	Ag005G420000	g13679
OG0014368	Ag004G401860	g6196
OG0014369	Ag005G419880, Ag006G526040	g13684
OG0014370	Ag003G276520	g23188
OG0014371	Ag005G419770	g6192
OG0014372	Ag005G419810, Ag005G482510, Ag005G482490	g6188
OG0014373	Ag005G419720	g13686
OG0014374	Ag004G307740	g31095
OG0014375	Ag005G418890	g6151
OG0014376	Ag005G418720	g14232
OG0014378	Ag005G418010, Ag007G597610	g39562, g6137
OG0014379	Ag006G565520	g28246
OG0014380	Ag005G417670	g14085
OG0014381	Ag005G417170	g14059
OG0014382	Ag003G222880	g14051
OG0014383	Ag005G416110	g6094
OG0014384	Ag005G415490	g6081
OG0014385	Ag005G414210	g6050
OG0014386	Ag005G410770	g13958
OG0014387	Ag005G409610	g13782
OG0014388	Ag005G409600	g5993
OG0014389	Ag005G408980	g13936
OG0014390	Ag005G408840	g5987
OG0014394	Ag005G405500	g13902
OG0014395	Ag005G402280	g13871
OG0014396	Ag005G402540, Ag002G116120	g13869
OG0014397	Ag005G402960	g5921, g13862
OG0014398	Ag001G099280, Ag005G403640	g5903
OG0014399	Ag005G403930	g5897
OG0014401	Ag005G403600	g5876
OG0014402	Ag003G231930	g5888
OG0014403	Ag001G000060	g27972
OG0014404	Ag001G000100	g39449
OG0014405	Ag001G001010	g54363
OG0014406	Ag001G001030	g54362
OG0014407	Ag001G002090	g54320
OG0014408	Ag001G002220, Ag001G002190	g36712
OG0014409	Ag001G002310	g54322
OG0014410	Ag002G123640	g10843
OG0014411	Ag001G002500	g36704
OG0014412	Ag001G004830	g36664
OG0014413	Ag001G004880	g54303
OG0014414	Ag001G005780	g36637
OG0014415	Ag001G006510	g36618
OG0014417	Ag001G007530	g54277, g54276
OG0014418	Ag001G007900	g54270
OG0014419	Ag001G008400	g36574
OG0014420	Ag001G008430	g36573
OG0014421	Ag001G008440	g36572
OG0014422	Ag001G008710	g36562
OG0014423	Ag001G009270	g36554
OG0014424	Ag001G010350	g36523
OG0014425	Ag001G010500	g54229
OG0014426	Ag001G010780	g54214
OG0014427	Ag001G012430	g36470
OG0014428	Ag001G011930	g54194
OG0014429	Ag001G011370	g28036
OG0014430	Ag001G076080	g44862
OG0014431	Ag001G014350	g54181, g36454
OG0014434	Ag001G015910	g36430, g54164
OG0014435	Ag001G016220	g28058
OG0014436	Ag001G017730	g36411
OG0014437	Ag001G018150	g43449, g36405
OG0014438	Ag001G018940, Ag001G019500	g54139
OG0014439	Ag005G451270	g6833
OG0014440	Ag001G020730	g36395
OG0014441	Ag001G020740	g54124
OG0014442	Ag001G022260	g36382
OG0014443	Ag001G022510	g36374
OG0014444	Ag001G023230, Ag001G023520	g54106
OG0014445	Ag001G021740	g54118
OG0014446	Ag001G025290	g36328
OG0014447	Ag001G025610	g36321
OG0014448	Ag001G026200	g28107
OG0014449	Ag001G028480	g47147
OG0014450	Ag001G030930, Ag001G029580	g24393
OG0014451	Ag001G074790	g2303
OG0014452	Ag001G031030, Ag001G029770	g24398
OG0014453	Ag001G030260, Ag001G031460	g17610
OG0014454	Ag001G030530, Ag001G031680	g47127
OG0014455	Ag001G031850	g24417
OG0014456	Ag002G161200	g37100
OG0014457	Ag002G161180	g51461
OG0014458	Ag002G160900	g51455
OG0014459	Ag001G065110	g11339
OG0014460	Ag001G064920	g11336
OG0014461	Ag008G674800	g3237
OG0014462	Ag001G064370	g2420
OG0014463	Ag001G064360	g2419
OG0014464	Ag001G064320	g2418
OG0014465	Ag001G064250	g2414
OG0014467	Ag001G069100	g19240
OG0014468	Ag001G069260	g19226
OG0014469	Ag001G069790	g19224
OG0014470	Ag004G354450	g13638
OG0014471	Ag001G072440	g11314
OG0014472	Ag001G072480	g19198
OG0014473	Ag001G073390, Ag001G073400	g11305
OG0014474	Ag001G074400	g19168
OG0014475	Ag001G065620	g2445
OG0014476	Ag007G615980	g29282
OG0014477	Ag001G066170	g19293
OG0014478	Ag001G066200	g11341
OG0014479	Ag001G066940	g19304
OG0014480	Ag001G075270	g2289
OG0014481	Ag001G075350	g11297
OG0014482	Ag001G076410	g2242
OG0014483	Ag001G077330	g2233
OG0014484	Ag001G077450	g2222
OG0014485	Ag001G077940	g2221, g19108
OG0014486	Ag001G078290	g19100
OG0014487	Ag001G078850	g2192
OG0014488	Ag001G080870	g2165
OG0014489	Ag001G080910	g2163
OG0014490	Ag002G187390	g51920
OG0014492	Ag001G082360	g19014
OG0014493	Ag001G082910	g2055
OG0014494	Ag001G082940	g2058
OG0014495	Ag001G083890	g18996
OG0014496	Ag001G085730	g18971
OG0014497	Ag001G086250	g11222
OG0014499	Ag001G087970	g18954
OG0014501	Ag001G089660	g2005
OG0014502	Ag008G701980, Ag001G089750	g2007
OG0014503	Ag001G089760	g18906
OG0014504	Ag001G090630, Ag001G090570	g2020
OG0014506	Ag001G091650	g1957
OG0014507	Ag001G091670	g1952
OG0014508	Ag001G092070	g18870
OG0014509	Ag001G092670	g1925
OG0014510	Ag001G092760	g18825
OG0014511	Ag001G082090	g19016
OG0014512	Ag001G093320	g1901
OG0014513	Ag001G093440	g1897, g18801
OG0014514	Ag001G093690	g1885
OG0014515	Ag001G093860	g1880
OG0014516	Ag001G094920	g1842
OG0014517	Ag001G095240	g1826
OG0014518	Ag001G095710	g1813
OG0014520	Ag001G061830	g11159
OG0014521	Ag006G555040	g11158
OG0014522	Ag001G096400, Ag005G469590	g11157
OG0014523	Ag001G096700	g1774
OG0014524	Ag001G097570	g11150
OG0014525	Ag001G098180, Ag005G487630, Ag005G450160	g18740
OG0014526	Ag001G098530	g18766
OG0014527	Ag001G098540	g1741
OG0014528	Ag001G098760	g18780
OG0014529	Ag001G098870	g18787
OG0014530	Ag001G098900	g18699
OG0014531	Ag001G099010	g44659
OG0014532	Ag001G099020	g44660
OG0014533	Ag001G099060	g18711
OG0014536	Ag010G740590, Ag001G050260	g19591
OG0014537	Ag001G076010	g19138
OG0014538	Ag001G080540	g11271
OG0014539	Ag002G102240	g40521
OG0014541	Ag003G225730, Ag002G143530	g46213
OG0014542	Ag002G154280, Ag002G156720	g36990
OG0014543	Ag002G164040	g51530
OG0014544	Ag003G234530	g51550
OG0014545	Ag002G177800	g38102
OG0014547	Ag003G208390	g13598
OG0014549	Ag003G214890	g46423
OG0014550	Ag003G232760	g44544
OG0014551	Ag003G263130, Ag003G263870	g23383
OG0014552	Ag005G474860, Ag003G269270	g13103
OG0014553	Ag003G271980	g23294
OG0014555	Ag003G276660	g23195, g42966, g18146
OG0014556	Ag005G483910, Ag003G280420	g12557
OG0014557	Ag004G297310	g49275
OG0014558	Ag004G307490	g27014
OG0014559	Ag004G316890	g31413
OG0014561	Ag004G324520	g31635
OG0014562	Ag004G347880	g44725
OG0014563	Ag004G348710	g45805
OG0014564	Ag004G353140	g41556
OG0014565	Ag004G364480	g43623, g43614, g35896
OG0014566	Ag004G379370	g44218
OG0014567	Ag005G446580	g11926
OG0014567	Ag004G401450, Ag005G446590	g11932
OG0014568	Ag005G402970	g5920
OG0014569	Ag005G413290, Ag005G412920	g6028, g6077
OG0014570	Ag005G427570	g6432
OG0014571	Ag005G431180	g6469
OG0014572	Ag005G448870	g6786
OG0014574	Ag005G475930, Ag005G475950	g12382
OG0014575	Ag006G503840	g29684
OG0014576	Ag006G506010	g45466, g29650
OG0014577	Ag006G508110	g12601
OG0014580	Ag006G571300	g47305
OG0014582	Ag006G577740	g47201, g24277
OG0014583	Ag007G578480	g27774, g50626
OG0014584	Ag007G582700	g32371
OG0014585	Ag007G585610	g23758
OG0014586	Ag007G586070	g17171
OG0014587	Ag007G594050	g51159
OG0014589	Ag007G612260	g5253
OG0014590	Ag007G614030	g29311
OG0014591	Ag007G625570	g29129
OG0014592	Ag007G643250	g18498
OG0014593	Ag007G656840	g46634
OG0014594	Ag008G705390	g28691
OG0014595	Ag008G708920	g28732, g39236, g1272
OG0014596	Ag008G715020	g794
OG0014597	Ag008G715610	g782
OG0014599	Ag008G718540	g693
OG0014600	Ag008G733550	g132
OG0014637	Ag007G619310	g23555
OG0014638	Ag006G505340, Ag003G254710	g17034, g44093
OG0014639	Ag003G254770	g23543
OG0014640	Ag003G254790	g23540
OG0014641	Ag003G254920	g23536
OG0014643	Ag003G255270	g17025
OG0014644	Ag003G218750, Ag003G218760	g44366
OG0014645	Ag003G256000	g23515
OG0014646	Ag003G256050	g23514
OG0014647	Ag003G256230	g17015
OG0014648	Ag003G256870	g23498
OG0014649	Ag003G256920	g23496
OG0014650	Ag003G257390	g23484
OG0014651	Ag003G257520	g23478
OG0014652	Ag003G258070	g23469
OG0014653	Ag003G258230	g23466
OG0014654	Ag003G258380	g23463
OG0014655	Ag003G258440	g23462
OG0014656	Ag004G323730	g25217
OG0014657	Ag003G258780	g47703
OG0014659	Ag003G259050	g17001
OG0014660	Ag003G259060	g17000
OG0014661	Ag003G261850	g23415
OG0014662	Ag003G266820	g23377
OG0014663	Ag003G266850	g16969
OG0014665	Ag003G267250	g23367
OG0014666	Ag003G297120	g53552
OG0014667	Ag003G267980	g23351
OG0014668	Ag003G268260	g23346
OG0014669	Ag003G268290	g47775
OG0014670	Ag003G268850	g23330
OG0014671	Ag003G268950	g23328
OG0014672	Ag004G308900	g31134
OG0014673	Ag003G269900	g23315
OG0014674	Ag003G271100	g23308
OG0014675	Ag003G271260	g23306
OG0014676	Ag003G271270	g47793
OG0014677	Ag003G271650	g23297
OG0014678	Ag003G271950	g23295
OG0014679	Ag003G272470	g23289
OG0014680	Ag003G279490	g16923
OG0014682	Ag003G279270	g23273
OG0014683	Ag006G530740	g38325
OG0014684	Ag003G278520	g23251
OG0014685	Ag003G277800	g16909
OG0014686	Ag003G278090	g23240
OG0014687	Ag003G278130	g23242
OG0014689	Ag003G281110	g47873
OG0014690	Ag003G276000	g23177
OG0014691	Ag003G275960	g23174
OG0014692	Ag003G275920	g18162
OG0014693	Ag003G275850	g23170
OG0014694	Ag006G549690	g20667
OG0014694	Ag006G549710	g19686, g20910, g19729, g19781, g19777, g19733
OG0014695	Ag003G274560	g23158
OG0014696	Ag003G281380	g23106
OG0014697	Ag003G280370	g18197
OG0014698	Ag003G273680	g776
OG0014699	Ag003G273910	g23143
OG0014700	Ag003G281470	g18207
OG0014701	Ag003G281430	g18204
OG0014702	Ag003G282100	g47882
OG0014703	Ag003G282310	g23069
OG0014704	Ag005G417210	g13717
OG0014705	Ag004G371450	g36245
OG0014706	Ag003G285370	g23016
OG0014707	Ag003G285020	g23011
OG0014708	Ag003G284950	g23008
OG0014709	Ag007G579560	g50578
OG0014710	Ag007G579220	g32525
OG0014711	Ag007G579140	g27743
OG0014712	Ag007G578860	g50610
OG0014713	Ag007G578840	g32539
OG0014714	Ag007G578690	g27724
OG0014715	Ag007G578680	g27723
OG0014716	Ag007G578360	g32595
OG0014717	Ag007G578290	g32600
OG0014718	Ag007G578270	g32606
OG0014719	Ag007G578250	g50633
OG0014720	Ag007G578200	g32611
OG0014721	Ag007G578070	g32621
OG0014722	Ag007G578050	g27780
OG0014723	Ag001G101350	g24305
OG0014724	Ag001G101360	g47193
OG0014725	Ag001G101430	g47188
OG0014726	Ag001G101480	g47185
OG0014727	Ag001G101490	g47184
OG0014728	Ag001G101510	g47182
OG0014729	Ag001G101650	g24322
OG0014730	Ag001G101860	g24333
OG0014732	Ag001G102070	g47156
OG0014733	Ag004G364550	g43822
OG0014734	Ag001G058400	g43873
OG0014735	Ag004G305230	g41130
OG0014736	Ag004G355800	g44899
OG0014737	Ag004G365890	g41125
OG0014738	Ag004G365970	g1695
OG0014740	Ag004G366810	g41104
OG0014742	Ag004G367780	g1712
OG0014743	Ag004G369240	g44071
OG0014744	Ag002G174310	g37236
OG0014745	Ag003G258870	g47704
OG0014746	Ag004G371480	g44122
OG0014747	Ag004G371830	g41022
OG0014748	Ag004G373360	g44143
OG0014749	Ag004G373910	g40985
OG0014750	Ag004G374870	g40975
OG0014751	Ag004G377930	g40934
OG0014752	Ag004G378410	g40929
OG0014753	Ag012G741350, Ag008G658620	g10828
OG0014754	Ag006G566340	g10805
OG0014755	Ag005G452900	g10803
OG0014756	Ag002G174430	g10799
OG0014758	Ag002G177210	g10773
OG0014759	Ag002G119320	g10771
OG0014760	Ag008G659060, Ag008G657860	g10767
OG0014761	Ag008G701990	g50606
OG0014763	Ag003G230440	g10746
OG0014764	Ag008G659750	g10731
OG0014765	Ag008G660930	g10697
OG0014766	Ag008G661320	g10687
OG0014768	Ag008G661770	g10677
OG0014769	Ag008G662320	g1544
OG0014770	Ag008G662390	g10663
OG0014771	Ag008G662640	g1551
OG0014772	Ag008G662740	g1557
OG0014774	Ag008G664390	g10612
OG0014775	Ag008G665440	g10597
OG0014776	Ag008G665470	g10596
OG0014777	Ag008G665630	g1583
OG0014778	Ag008G665670	g10589
OG0014779	Ag008G666070	g10584
OG0014780	Ag008G666880	g16613
OG0014781	Ag008G667220	g1596
OG0014782	Ag008G667300	g10550
OG0014783	Ag008G667810	g10539
OG0014784	Ag008G667940	g1604
OG0014785	Ag008G668470	g10523
OG0014786	Ag008G668600	g10519
OG0014787	Ag008G669000	g10504
OG0014788	Ag008G669730, Ag008G669710	g16566
OG0014789	Ag008G669950	g10474
OG0014790	Ag008G670930	g18228
OG0014791	Ag003G275910	g4326
OG0014792	Ag008G671300	g10450
OG0014793	Ag008G672280	g4305
OG0014794	Ag008G671990	g10403
OG0014795	Ag007G607270	g4294
OG0014798	Ag008G672670	g10324
OG0014800	Ag004G376380	g40962
OG0014801	Ag004G356550	g41782
OG0014802	Ag004G356820	g44921
OG0014803	Ag004G356960	g44928, g44927
OG0014804	Ag004G357980	g41833
OG0014806	Ag004G359140	g45001
OG0014807	Ag004G359720	g45016
OG0014809	Ag004G361040	g41914
OG0014810	Ag004G360870	g42007
OG0014811	Ag004G360820	g45046
OG0014812	Ag004G361200	g45056
OG0014814	Ag004G363930	g45099
OG0014815	Ag004G363860	g45102
OG0014816	Ag004G363440	g53640
OG0014817	Ag004G367280	g49534
OG0014819	Ag004G363770	g45130
OG0014820	Ag006G503430	g18065
OG0014821	Ag004G363760	g45138
OG0014822	Ag004G363140	g45140
OG0014823	Ag004G364360	g41232
OG0014824	Ag006G510840	g45234
OG0014825	Ag006G519050	g53688
OG0014826	Ag004G402070	g40731
OG0014827	Ag001G062640	g19344
OG0014828	Ag003G253350	g10644
OG0014829	Ag004G401390	g40757
OG0014830	Ag004G401110	g40762
OG0014831	Ag004G400420	g40764
OG0014832	Ag004G400210	g40770
OG0014833	Ag004G395280, Ag004G390450	g44263
OG0014834	Ag004G394540, Ag004G389550	g40797
OG0014835	Ag004G393790, Ag004G388830	g40786
OG0014836	Ag004G386690	g1736
OG0014837	Ag004G386650, Ag001G078550	g40840
OG0014838	Ag004G386630, Ag004G386620	g40841
OG0014839	Ag004G386390	g37127
OG0014840	Ag004G386280	g40843
OG0014841	Ag004G383790	g40851
OG0014842	Ag004G381880	g40868
OG0014844	Ag004G380980	g40882
OG0014845	Ag004G380910	g40884
OG0014846	Ag004G380850	g40885
OG0014847	Ag004G380210	g40892
OG0014848	Ag005G471130	g13141
OG0014849	Ag003G253200	g23583
OG0014850	Ag002G141280	g23727
OG0014853	Ag003G248960	g17140
OG0014854	Ag002G189920	g51978
OG0014856	Ag002G189350	g38153
OG0014857	Ag002G188640	g51965
OG0014858	Ag002G188970, Ag002G189230	g51970
OG0014859	Ag002G188400	g37369
OG0014860	Ag002G187970	g51946
OG0014861	Ag002G187880	g51944
OG0014862	Ag005G478090	g7515
OG0014863	Ag005G478060	g12410
OG0014864	Ag005G477910	g7511
OG0014865	Ag005G477860	g7508
OG0014866	Ag005G477710	g12403
OG0014867	Ag005G477050	g7491
OG0014868	Ag005G476880	g7482
OG0014869	Ag005G476720	g13059
OG0014870	Ag005G476660	g7475
OG0014871	Ag005G476640	g7474
OG0014872	Ag005G476400	g7464
OG0014873	Ag005G476390	g7463
OG0014874	Ag005G476270	g7459
OG0014875	Ag006G496050	g29834
OG0014876	Ag005G476000	g7447
OG0014877	Ag005G475990	g7446
OG0014878	Ag005G475830	g7442
OG0014879	Ag005G475760	g13082
OG0014880	Ag005G475720	g7435
OG0014881	Ag005G475670	g13086
OG0014882	Ag005G474720	g7416
OG0014883	Ag008G699210	g1071
OG0014885	Ag005G474200	g13111
OG0014886	Ag005G473910	g12337
OG0014887	Ag005G473750	g12334
OG0014888	Ag005G473390	g7386
OG0014889	Ag005G471800	g7336
OG0014891	Ag005G471720	g12295
OG0014892	Ag005G471340	g7314
OG0014893	Ag001G039950	g25946
OG0014894	Ag001G041200	g1505
OG0014895	Ag001G040200	g25976
OG0014896	Ag001G041300	g1482
OG0014897	Ag005G441320	g13395
OG0014899	Ag004G308190	g31111
OG0014900	Ag004G399660	g1390
OG0014904	Ag008G677790	g1346
OG0014905	Ag008G679430	g41161
OG0014906	Ag008G680170	g41170
OG0014907	Ag008G680190	g28344
OG0014909	Ag008G680260	g28348
OG0014910	Ag008G680240	g44216
OG0014911	Ag008G681140	g1306
OG0014912	Ag008G681290	g865
OG0014913	Ag008G681330	g866
OG0014915	Ag008G681350	g870
OG0014916	Ag004G317940	g28362
OG0014917	Ag008G681940	g28367
OG0014918	Ag004G308530	g41226
OG0014920	Ag008G683860	g892
OG0014921	Ag008G685830	g41279
OG0014922	Ag008G685060	g28406
OG0014923	Ag008G684780	g41253
OG0014924	Ag008G686240	g28423
OG0014925	Ag008G686440	g28424
OG0014926	Ag008G713410	g41294
OG0014927	Ag008G687650	g935
OG0014928	Ag001G057240	g957
OG0014929	Ag008G693960	g977
OG0014930	Ag004G330910	g31808
OG0014931	Ag008G695100	g39376
OG0014932	Ag008G695600	g39374
OG0014933	Ag008G695710	g1018
OG0014934	Ag008G696040	g28517
OG0014935	Ag008G697690	g28543
OG0014936	Ag008G698220	g28550
OG0014937	Ag008G697730	g1062
OG0014939	Ag008G699740	g28562
OG0014940	Ag008G699930	g1081
OG0014941	Ag008G699940	g1082
OG0014942	Ag008G701590	g1098
OG0014943	Ag008G701570	g39326
OG0014944	Ag008G701560	g28600
OG0014945	Ag008G702550	g1108
OG0014946	Ag008G703940	g39299
OG0014947	Ag008G704040	g1120
OG0014949	Ag008G704540	g1140
OG0014950	Ag008G704610	g28669
OG0014951	Ag008G705280	g28687
OG0014952	Ag008G705300	g1154
OG0014953	Ag001G044860, Ag001G047580	g41147
OG0014954	Ag007G643380	g45666
OG0014955	Ag007G611690	g29358
OG0014956	Ag007G611700	g29357
OG0014957	Ag007G610560	g45614
OG0014958	Ag007G610140	g5299
OG0014959	Ag007G609130	g29403
OG0014960	Ag007G608360	g45581
OG0014962	Ag007G607600	g29439
OG0014963	Ag007G607410	g5373
OG0014964	Ag007G607250	g29447
OG0014965	Ag007G607190	g45565
OG0014966	Ag007G606420	g5389
OG0014967	Ag007G606220	g29465
OG0014968	Ag007G606200	g29466
OG0014969	Ag002G175430	g51700
OG0014970	Ag007G605970	g29471
OG0014971	Ag007G605940	g5394
OG0014973	Ag007G605560	g29486
OG0014974	Ag007G605540	g29487
OG0014975	Ag007G604990	g45542
OG0014976	Ag007G604940	g5409
OG0014977	Ag007G604910	g45538
OG0014979	Ag007G604380	g5423
OG0014980	Ag007G604370	g29509
OG0014981	Ag007G603880	g5432
OG0014982	Ag007G602880	g45520
OG0014983	Ag007G602740	g5450
OG0014984	Ag007G602400	g29560
OG0014985	Ag007G602390	g29561
OG0014986	Ag007G601940	g5474
OG0014987	Ag007G601150	g29588
OG0014988	Ag007G601120	g5506
OG0014989	Ag007G600640	g29602
OG0014990	Ag007G599910	g5537
OG0014991	Ag007G599570	g5540, g29625
OG0014992	Ag006G508260	g5546
OG0014993	Ag006G507830	g5552
OG0014994	Ag006G577860	g17555
OG0014995	Ag006G577690	g24267
OG0014996	Ag006G577670	g47204
OG0014997	Ag006G577020	g17526
OG0014998	Ag006G577000	g24236
OG0015000	Ag006G574710	g17479
OG0015001	Ag006G574340	g47278
OG0015002	Ag006G574320	g24175
OG0015003	Ag006G574190	g24171
OG0015004	Ag006G573840	g47286
OG0015005	Ag006G573810	g17459
OG0015006	Ag006G573510	g47295
OG0015007	Ag006G572010	g43474, g24150
OG0015008	Ag006G571270	g47311, g17432
OG0015009	Ag006G569860	g47318
OG0015010	Ag006G569850	g24117
OG0015011	Ag006G569700	g24108
OG0015012	Ag006G559400	g17387
OG0015014	Ag006G562010	g47349
OG0015016	Ag004G329250	g31747
OG0015017	Ag006G564040	g47367
OG0015018	Ag006G564430	g24024
OG0015019	Ag007G613710	g5200
OG0015020	Ag006G564540	g24016
OG0015021	Ag006G565230	g24007
OG0015022	Ag006G565740	g47378
OG0015023	Ag006G565780	g47381
OG0015024	Ag006G566100	g23991
OG0015025	Ag006G567030	g17321
OG0015026	Ag006G567220	g23984
OG0015027	Ag006G555730	g47404, g17313
OG0015029	Ag006G551540	g47432
