Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0014267	Ag005G469790	Cg004G129040
OG0014268	Ag005G468060	Cg004G129790
OG0014269	Ag005G468040	Cg004G129810
OG0014270	Ag008G683080	Cg003G100060
OG0014271	Ag005G467540	Cg004G130040
OG0014272	Ag005G467520	Cg004G130060
OG0014273	Ag005G467460	Cg004G130200
OG0014274	Ag005G465420	Cg004G130710
OG0014275	Ag005G464890	Cg004G131010
OG0014276	Ag005G464870	Cg004G131040
OG0014277	Ag005G464800	Cg004G131070
OG0014278	Ag005G464400	Cg004G131440
OG0014279	Ag005G464180	Cg004G131580
OG0014280	Ag005G463060	Cg004G131990
OG0014281	Ag005G463000	Cg004G132030
OG0014283	Ag005G490050	Cg003G089060
OG0014284	Ag005G461880	Cg004G132440
OG0014285	Ag005G461860	Cg004G132460
OG0014287	Ag005G460940	Cg004G132980
OG0014288	Ag005G459940	Cg004G133270
OG0014289	Ag005G459330	Cg004G133440
OG0014290	Ag005G459010	Cg004G133640
OG0014291	Ag005G458730	Cg004G133770
OG0014292	Ag005G457500	Cg004G134150
OG0014293	Ag005G457350	Cg004G134190
OG0014294	Ag005G456790	Cg004G134380
OG0014295	Ag005G456250	Cg004G134600
OG0014296	Ag005G455530	Cg004G134870
OG0014297	Ag007G595740	Cg005G178860
OG0014298	Ag005G454670	Cg004G135150
OG0014299	Ag005G453380	Cg004G135370
OG0014300	Ag005G453160	Cg004G135450
OG0014301	Ag005G452700	Cg004G135600
OG0014303	Ag005G450740	Cg004G135870
OG0014304	Ag005G450600	Cg004G135890
OG0014305	Ag005G450610	Cg004G135910
OG0014306	Ag001G017880	Cg006G199830
OG0014307	Ag005G449700	Cg004G136150
OG0014308	Ag005G449520	Cg004G136170
OG0014309	Ag001G017310	Cg006G199730
OG0014310	Ag005G448480	Cg004G136560
OG0014311	Ag002G140010, Ag005G448280	Cg004G136660
OG0014312	Ag005G448220	Cg004G136680
OG0014313	Ag005G446490	Cg004G137130
OG0014314	Ag005G446480	Cg004G137140
OG0014315	Ag005G446130	Cg004G137250
OG0014316	Ag005G445890	Cg004G137370
OG0014317	Ag005G445870	Cg004G137380
OG0014318	Ag005G445850	Cg004G137400
OG0014319	Ag005G444600	Cg004G137680
OG0014320	Ag005G443210, Ag005G444450	Cg004G137780
OG0014321	Ag005G443050, Ag005G444350	Cg004G137810
OG0014322	Ag005G444340, Ag005G443030	Cg004G137820
OG0014323	Ag005G441400	Cg004G138540
OG0014324	Ag005G441840	Cg004G138370
OG0014325	Ag005G441870	Cg004G138350
OG0014326	Ag005G441980	Cg004G138290
OG0014327	Ag005G441990	Cg004G138280
OG0014328	Ag005G441140	Cg004G138700
OG0014329	Ag005G440410	Cg004G138900
OG0014330	Ag005G437780	Cg004G139790
OG0014331	Ag008G718800	Cg008G300460
OG0014332	Ag005G437030	Cg004G140100
OG0014333	Ag005G436400	Cg004G140270
OG0014334	Ag005G435040	Cg004G140880
OG0014335	Ag005G434450, Ag005G433660	Cg004G141090
OG0014336	Ag005G433500, Ag005G434370	Cg004G141120
OG0014337	Ag005G432700, Ag005G434010	Cg004G141300
OG0014338	Ag001G037860	Cg001G028450
OG0014339	Ag005G431280	Cg004G141780
OG0014340	Ag005G430730, Ag005G430150	Cg004G142160
OG0014341	Ag005G430360, Ag005G430600	Cg004G142280
OG0014342	Ag005G430370, Ag005G430590	Cg004G142290
OG0014343	Ag005G430410, Ag005G430570	Cg004G142300
OG0014344	Ag005G428720	Cg004G142610
OG0014345	Ag005G428300	Cg004G142690
OG0014346	Ag005G427200	Cg004G143080
OG0014347	Ag005G427100	Cg004G143100
OG0014348	Ag005G426970	Cg004G143210
OG0014349	Ag005G425940	Cg004G144490
OG0014350	Ag005G425990	Cg004G144470
OG0014351	Ag005G426090	Cg004G144060
OG0014352	Ag005G421730, Ag008G729590	Cg004G147890
OG0014353	Ag005G411280	Cg004G154400
OG0014354	Ag005G424210	Cg004G125270
OG0014355	Ag005G424370	Cg004G146440
OG0014356	Ag005G424770	Cg004G146220
OG0014357	Ag005G424780	Cg004G146210
OG0014358	Ag005G424930	Cg004G145960
OG0014359	Ag005G425000	Cg004G145930
OG0014360	Ag005G442140, Ag001G090080	Cg004G145770
OG0014361	Ag005G425470	Cg004G145090
OG0014362	Ag004G372590	Cg004G147480
OG0014363	Ag005G419240	Cg004G150290, Cg004G151180
OG0014364	Ag017G742680, Ag005G421280	Cg004G147060
OG0014365	Ag006G505160	Cg004G148110
OG0014366	Ag005G420180	Cg004G148310
OG0014367	Ag005G420000	Cg004G148370
OG0014368	Ag004G401860	Cg004G148780
OG0014369	Ag005G419880, Ag006G526040	Cg004G148840
OG0014370	Ag003G276520	Cg001G007010
OG0014371	Ag005G419770	Cg004G149270
OG0014372	Ag005G419810, Ag005G482510, Ag005G482490	Cg008G283630, Cg008G283620
OG0014373	Ag005G419720	Cg004G150490, Cg004G149430
OG0014374	Ag004G307740	Cg006G238130
OG0014375	Ag005G418890	Cg004G151540, Cg001G030450
OG0014376	Ag005G418720	Cg004G151630
OG0014377	Ag005G418620	Cg004G151670
OG0014378	Ag005G418010, Ag007G597610	Cg004G151290
OG0014379	Ag006G565520	Cg006G207360
OG0014380	Ag005G417670	Cg004G152600
OG0014381	Ag005G417170	Cg006G210500
OG0014382	Ag003G222880	Cg004G152880
OG0014383	Ag005G416110	Cg004G153340
OG0014384	Ag005G415490	Cg004G153640
OG0014385	Ag005G414210	Cg004G153790
OG0014386	Ag005G410770	Cg004G154600
OG0014387	Ag005G409610	Cg004G154890
OG0014388	Ag005G409600	Cg004G154900
OG0014389	Ag005G408980	Cg004G155200
OG0014390	Ag005G408840	Cg004G155220
OG0014391	Ag005G408770	Cg004G155230
OG0014394	Ag005G405500	Cg004G155950
OG0014395	Ag005G402280	Cg004G156290
OG0014396	Ag005G402540, Ag002G116120	Cg004G156360
OG0014397	Ag005G402960	Cg004G156580
OG0014398	Ag001G099280, Ag005G403640	Cg004G156880
OG0014399	Ag005G403930	Cg004G156960
OG0014401	Ag005G403600	Cg004G157190
OG0014402	Ag003G231930	Cg004G157160
OG0014403	Ag001G000060	Cg006G194040
OG0014404	Ag001G000100	Cg006G194080
OG0014405	Ag001G001010	Cg006G194510
OG0014406	Ag001G001030	Cg006G194520
OG0014407	Ag001G002090	Cg006G194810
OG0014408	Ag001G002220, Ag001G002190	Cg006G194850
OG0014409	Ag001G002310	Cg006G194880
OG0014410	Ag002G123640	Cg008G325320
OG0014411	Ag001G002500	Cg006G195000, Cg002G063390
OG0014412	Ag001G004830	Cg006G195810
OG0014413	Ag001G004880	Cg006G195860
OG0014414	Ag001G005780	Cg006G196030
OG0014415	Ag001G006510	Cg006G196390
OG0014417	Ag001G007530	Cg006G196890
OG0014418	Ag001G007900	Cg006G197010
OG0014419	Ag001G008400	Cg006G197290
OG0014420	Ag001G008430	Cg006G197300
OG0014421	Ag001G008440	Cg006G197310
OG0014422	Ag001G008710	Cg006G197410
OG0014423	Ag001G009270	Cg006G197540
OG0014424	Ag001G010350	Cg006G197990
OG0014425	Ag001G010500	Cg006G198040
OG0014426	Ag001G010780	Cg006G198220
OG0014427	Ag001G012430	Cg006G198890
OG0014428	Ag001G011930	Cg006G198690
OG0014429	Ag001G011370	Cg006G198410
OG0014430	Ag001G076080	Cg007G268060
OG0014431	Ag001G014350	Cg006G199190
OG0014432	Ag001G014480	Cg006G199220
OG0014433	Ag001G015110	Cg006G199350
OG0014434	Ag001G015910	Cg003G083010, Cg006G199530
OG0014435	Ag001G016220	Cg006G199560
OG0014436	Ag001G017730	Cg006G199800
OG0014437	Ag001G018150	Cg006G199900
OG0014438	Ag001G018940, Ag001G019500	Cg006G200060
OG0014439	Ag005G451270	Cg004G135750
OG0014440	Ag001G020730	Cg006G200230
OG0014441	Ag001G020740	Cg006G200260
OG0014442	Ag001G022260	Cg006G200520
OG0014443	Ag001G022510	Cg006G200580
OG0014444	Ag001G023230, Ag001G023520	Cg006G200750
OG0014445	Ag001G021740	Cg006G200470
OG0014446	Ag001G025290	Cg006G201350
OG0014447	Ag001G025610	Cg006G201520
OG0014448	Ag001G026200	Cg006G201610
OG0014449	Ag001G028480	Cg001G024980
OG0014450	Ag001G030930, Ag001G029580	Cg001G025130
OG0014451	Ag001G074790	Cg002G052310
OG0014452	Ag001G031030, Ag001G029770	Cg001G025170
OG0014453	Ag001G030260, Ag001G031460	Cg001G025320
OG0014454	Ag001G030530, Ag001G031680	Cg001G025420
OG0014455	Ag001G031850	Cg001G025510
OG0014456	Ag002G161200	Cg005G171910
OG0014457	Ag002G161180	Cg005G171920
OG0014459	Ag001G065110	Cg002G054900
OG0014460	Ag001G064920	Cg002G054840
OG0014461	Ag008G674800	Cg002G067880
OG0014462	Ag001G064370	Cg002G054570
OG0014463	Ag001G064360	Cg002G054560
OG0014464	Ag001G064320	Cg002G054550
OG0014465	Ag001G064250	Cg002G054490
OG0014467	Ag001G069100	Cg002G054210
OG0014468	Ag001G069260	Cg002G054110
OG0014469	Ag001G069790	Cg002G054060
OG0014470	Ag004G354450	Cg007G268010
OG0014471	Ag001G072440	Cg002G053260
OG0014472	Ag001G072480	Cg002G053150
OG0014473	Ag001G073390	Cg002G052680
OG0014474	Ag001G074400	Cg002G052490
OG0014475	Ag001G065620	Cg002G054970
OG0014476	Ag007G615980	Cg008G295080
OG0014477	Ag001G066170	Cg002G055060
OG0014478	Ag001G066200	Cg002G055080
OG0014479	Ag001G066940	Cg002G055270
OG0014480	Ag001G075270	Cg002G052120
OG0014481	Ag001G075350	Cg002G052070
OG0014482	Ag001G076410	Cg002G051690
OG0014483	Ag001G077330	Cg002G051350
OG0014484	Ag001G077450	Cg002G051250
OG0014485	Ag001G077940	Cg002G051230
OG0014486	Ag001G078290	Cg002G051170
OG0014487	Ag001G078850	Cg002G050900
OG0014488	Ag001G080870	Cg002G050150
OG0014489	Ag001G080910	Cg002G050110
OG0014490	Ag002G187390	Cg005G165550
OG0014491	Ag001G081630	Cg002G049840
OG0014492	Ag001G082360	Cg002G049580
OG0014493	Ag001G082910	Cg002G049530
OG0014494	Ag001G082940	Cg002G049500
OG0014495	Ag001G083890	Cg002G049090
OG0014496	Ag001G085730	Cg002G048400
OG0014497	Ag001G086250	Cg002G048200
OG0014498	Ag001G086350	Cg002G048140
OG0014499	Ag001G087970	Cg002G047860
OG0014501	Ag001G089660	Cg002G047350
OG0014502	Ag008G701980, Ag001G089750	Cg002G047330
OG0014503	Ag001G089760	Cg002G047320
OG0014504	Ag001G090630, Ag001G090570	Cg002G047100
OG0014506	Ag001G091650	Cg002G046710
OG0014507	Ag001G091670	Cg002G046670
OG0014508	Ag001G092070	Cg002G046530
OG0014509	Ag001G092670	Cg002G046310
OG0014510	Ag001G092760	Cg002G046210
OG0014511	Ag001G082090	Cg002G049610
OG0014512	Ag001G093320	Cg002G045970
OG0014513	Ag001G093440	Cg002G045920
OG0014514	Ag001G093690	Cg002G045760
OG0014515	Ag001G093860	Cg002G045650
OG0014516	Ag001G094920	Cg002G045200
OG0014517	Ag001G095240	Cg002G045050
OG0014518	Ag001G095710	Cg002G044880
OG0014519	Ag001G096160	Cg002G044710
OG0014520	Ag001G061830	Cg002G044650
OG0014521	Ag006G555040	Cg002G044640
OG0014522	Ag001G096400, Ag005G469590	Cg002G044630
OG0014523	Ag001G096700	Cg002G044480
OG0014524	Ag001G097570	Cg002G044160
OG0014525	Ag001G098180, Ag005G487630, Ag005G450160	Cg002G043830
OG0014526	Ag001G098530	Cg002G043570
OG0014527	Ag001G098540	Cg002G043560
OG0014528	Ag001G098760	Cg002G043430
OG0014530	Ag001G098900	Cg002G043300
OG0014531	Ag001G099010	Cg002G043220
OG0014532	Ag001G099020	Cg002G043210
OG0014533	Ag001G099060	Cg002G043170
OG0014534	Ag001G007980	Cg006G197090
OG0014536	Ag010G740590, Ag001G050260	Cg002G062040
OG0014537	Ag001G076010	Cg002G051870
OG0014538	Ag001G080540	Cg002G050250
OG0014539	Ag002G102240	Cg008G321550
OG0014540	Ag006G572200	Cg001G021570
OG0014541	Ag003G225730, Ag002G143530	Cg003G096480, Cg007G276100
OG0014542	Ag002G154280, Ag002G156720	Cg008G316640
OG0014543	Ag002G164040	Cg005G171030
OG0014544	Ag002G164890, Ag003G234530	Cg005G170670
OG0014545	Ag002G177800	Cg005G167630
OG0014546	Ag002G199210	Cg004G120590
OG0014547	Ag003G208390	Cg004G155050, Cg007G281220
OG0014548	Ag003G213160, Ag003G213120	Cg007G279380
OG0014549	Ag003G214890	Cg007G278780
OG0014550	Ag003G232760	Cg007G274630
OG0014551	Ag003G263130, Ag003G263870	Cg001G009850
OG0014552	Ag005G474860, Ag003G269270	Cg004G126270
OG0014553	Ag003G271980	Cg001G008580
OG0014554	Ag003G274510	Cg001G012470
OG0014555	Ag003G276660	Cg001G007090
OG0014556	Ag005G483910, Ag003G280420	Cg004G121180
OG0014557	Ag004G297310	Cg006G245430
OG0014558	Ag004G307490	Cg006G238300
OG0014559	Ag004G316890	Cg006G233040
OG0014560	Ag004G320880	Cg006G231390
OG0014561	Ag004G324520	Cg006G229820
OG0014562	Ag004G347880	Cg007G270190
OG0014563	Ag004G348710	Cg007G269900
OG0014564	Ag004G353140	Cg007G268540
OG0014565	Ag004G364480	Cg008G324050
OG0014566	Ag004G379370	Cg007G248060
OG0014567	Ag005G446580, Ag004G401450, Ag005G446590	Cg004G137010
OG0014568	Ag005G402970	Cg004G156590
OG0014569	Ag005G413290, Ag005G412920	Cg004G154180
OG0014570	Ag005G427570	Cg004G142910
OG0014571	Ag005G431180	Cg004G141800
OG0014572	Ag005G448870	Cg004G136360
OG0014573	Ag005G467790	Cg004G129980
OG0014574	Ag005G475930, Ag005G475950	Cg004G125740
OG0014575	Ag006G503840	Cg008G287150
OG0014576	Ag006G506010	Cg008G287800
OG0014577	Ag006G508110	Cg004G120110
OG0014578	Ag006G542570, Ag006G545040	Cg001G017120
OG0014581	Ag006G577160	Cg001G023240
OG0014582	Ag006G577740	Cg001G023710
OG0014583	Ag007G578480	Cg006G214040
OG0014584	Ag007G582700	Cg006G217830
OG0014586	Ag007G586070	Cg001G015440
OG0014587	Ag007G594050	Cg005G177560
OG0014588	Ag007G609810, Ag007G609890	Cg003G097300
OG0014589	Ag007G612260	Cg008G293830
OG0014590	Ag007G614030	Cg008G294590
OG0014591	Ag007G625570	Cg008G297780
OG0014592	Ag007G643250	Cg008G311660, Cg008G309840
OG0014593	Ag007G656840	Cg001G042670
OG0014594	Ag008G705390	Cg003G105790
OG0014595	Ag008G708920	Cg003G107080
OG0014596	Ag008G715020	Cg008G302190
OG0014597	Ag008G715610	Cg008G301970
OG0014598	Ag008G715690, Ag008G715900	Cg008G301950, Cg008G301940
OG0014599	Ag008G718540	Cg008G300520
OG0014600	Ag008G733550	Cg003G113800
OG0014601	Ag008G734140	Cg003G114280
OG0014637	Ag007G619310	Cg001G012190
OG0014638	Ag006G505340, Ag003G254710	Cg004G154940
OG0014639	Ag003G254770	Cg001G011950
OG0014640	Ag003G254790	Cg001G011910
OG0014641	Ag003G254920	Cg001G011860
OG0014643	Ag003G255270	Cg001G011760
OG0014644	Ag003G218750, Ag003G218760	Cg007G277840
OG0014645	Ag003G256000	Cg001G011570
OG0014646	Ag003G256050	Cg001G011560
OG0014647	Ag003G256230	Cg001G011440
OG0014648	Ag003G256870	Cg001G011370
OG0014649	Ag003G256920	Cg001G011350
OG0014650	Ag003G257390	Cg001G011200
OG0014651	Ag003G257520	Cg001G011190
OG0014652	Ag003G258070	Cg001G011080
OG0014653	Ag003G258230	Cg001G011040
OG0014654	Ag003G258380	Cg001G011000
OG0014655	Ag003G258440	Cg001G010980
OG0014656	Ag004G323730	Cg007G278200
OG0014657	Ag003G258780	Cg001G010820
OG0014659	Ag003G259050	Cg001G010740
OG0014660	Ag003G259060	Cg001G010730
OG0014661	Ag003G261850	Cg001G010170
OG0014662	Ag003G266820	Cg001G009690
OG0014663	Ag003G266850	Cg001G009660
OG0014665	Ag003G267250	Cg001G009600
OG0014666	Ag003G297120	Cg001G000070
OG0014667	Ag003G267980	Cg001G009400
OG0014668	Ag003G268260	Cg001G009320
OG0014669	Ag003G268290	Cg001G009290
OG0014670	Ag003G268850	Cg001G009160
OG0014671	Ag003G268950	Cg001G009130
OG0014672	Ag004G308900	Cg006G237290
OG0014673	Ag003G269900	Cg001G008960
OG0014674	Ag003G271100	Cg001G008730
OG0014675	Ag003G271260	Cg001G008710
OG0014676	Ag003G271270	Cg001G008700
OG0014677	Ag003G271650	Cg001G008610
OG0014678	Ag003G271950	Cg001G008590
OG0014679	Ag003G272470	Cg001G008420
OG0014680	Ag003G279490	Cg001G008160
OG0014681	Ag003G286750, Ag003G279440	Cg001G008140
OG0014682	Ag003G279270	Cg001G008060
OG0014683	Ag006G530740	Cg005G187700
OG0014684	Ag003G278520	Cg001G007750
OG0014685	Ag003G277800	Cg001G007410
OG0014686	Ag003G278090	Cg001G007530
OG0014687	Ag003G278130	Cg001G007550
OG0014689	Ag003G281110	Cg001G006030
OG0014690	Ag003G276000	Cg001G006870
OG0014691	Ag003G275960	Cg001G006830
OG0014692	Ag003G275920	Cg001G006820
OG0014693	Ag003G275850	Cg001G006800
OG0014695	Ag003G274560	Cg001G006570
OG0014696	Ag003G281380	Cg001G005970
OG0014697	Ag003G280370	Cg001G006150
OG0014698	Ag003G273680	Cg001G006300
OG0014699	Ag003G273910	Cg001G006360
OG0014700	Ag003G281470	Cg001G005900
OG0014701	Ag003G281430	Cg001G005930
OG0014702	Ag003G282100	Cg001G005690
OG0014703	Ag003G282310	Cg001G005600
OG0014704	Ag005G417210	Cg004G152800
OG0014705	Ag004G371450	Cg004G156780
OG0014706	Ag003G285370	Cg001G004970
OG0014707	Ag003G285020	Cg001G004900
OG0014708	Ag003G284950	Cg001G004860
OG0014709	Ag007G579560	Cg006G215140
OG0014710	Ag007G579220	Cg006G214920
OG0014711	Ag007G579140	Cg006G214740
OG0014712	Ag007G578860	Cg006G214460
OG0014713	Ag007G578840	Cg006G214440
OG0014714	Ag007G578690	Cg006G214270
OG0014715	Ag007G578680	Cg006G214260
OG0014716	Ag007G578360	Cg006G213870
OG0014717	Ag007G578290	Cg006G213830
OG0014718	Ag007G578270	Cg006G213800
OG0014719	Ag007G578250	Cg006G213790
OG0014720	Ag007G578200	Cg006G213720
OG0014721	Ag007G578070	Cg006G213430
OG0014722	Ag007G578050	Cg006G213400
OG0014723	Ag001G101350	Cg001G024030
OG0014724	Ag001G101360	Cg001G024040
OG0014725	Ag001G101430	Cg001G024260
OG0014726	Ag001G101480	Cg001G024300
OG0014727	Ag001G101490	Cg001G024310
OG0014728	Ag001G101510	Cg001G024330
OG0014729	Ag001G101650	Cg001G024440
OG0014730	Ag001G101860	Cg001G024600
OG0014732	Ag001G102070	Cg001G024910
OG0014733	Ag004G364550	Cg007G258000
OG0014734	Ag001G058400	Cg007G256710
OG0014735	Ag004G305230	Cg007G256020
OG0014736	Ag004G355800	Cg007G267430
OG0014737	Ag004G365890	Cg007G254980
OG0014738	Ag004G365970	Cg007G254600
OG0014739	Ag004G366630	Cg007G254130
OG0014740	Ag004G366810	Cg007G253740
OG0014741	Ag004G366920	Cg007G253340
OG0014742	Ag004G367780	Cg007G252420
OG0014743	Ag004G369240	Cg007G251550
OG0014744	Ag002G174310	Cg005G168620
OG0014745	Ag003G258870	Cg001G010810
OG0014746	Ag004G371480	Cg007G250690
OG0014747	Ag004G371830	Cg007G250540
OG0014748	Ag004G373360	Cg007G249910
OG0014749	Ag004G373910	Cg007G250170
OG0014750	Ag004G374870	Cg007G249350
OG0014751	Ag004G377930	Cg007G248600
OG0014752	Ag004G378410	Cg007G248350
OG0014753	Ag012G741350, Ag008G658620	Cg002G075800
OG0014754	Ag006G566340	Cg002G075530
OG0014755	Ag005G452900	Cg002G075510
OG0014756	Ag002G174430	Cg002G075430
OG0014757	Ag005G407120	Cg002G075270
OG0014758	Ag002G177210	Cg002G075190
OG0014759	Ag002G119320	Cg002G075170
OG0014760	Ag008G659060, Ag008G657860	Cg002G075150
OG0014761	Ag008G701990	Cg002G075110
OG0014762	Ag001G061340	Cg002G075030
OG0014763	Ag003G230440	Cg002G074980
OG0014764	Ag008G659750	Cg002G074730
OG0014765	Ag008G660930	Cg002G074340
OG0014766	Ag008G661320	Cg002G074250
OG0014768	Ag008G661770	Cg001G041620
OG0014769	Ag008G662320	Cg002G073750
OG0014770	Ag008G662390	Cg002G073730
OG0014771	Ag008G662640	Cg002G073590
OG0014772	Ag008G662740	Cg002G073570
OG0014774	Ag008G664390	Cg002G073000
OG0014775	Ag008G665440	Cg002G072760
OG0014776	Ag008G665470	Cg002G072730
OG0014777	Ag008G665630	Cg002G072670
OG0014778	Ag008G665670	Cg002G072640
OG0014779	Ag008G666070	Cg002G072560
OG0014780	Ag008G666880	Cg002G072110
OG0014781	Ag008G667220	Cg002G071950
OG0014782	Ag008G667300	Cg002G071900
OG0014783	Ag008G667810	Cg002G071670
OG0014784	Ag008G667940	Cg002G071550
OG0014785	Ag008G668470	Cg002G071430
OG0014786	Ag008G668600	Cg002G071370
OG0014787	Ag008G669000	Cg002G071200
OG0014788	Ag008G669730, Ag008G669710	Cg002G070940
OG0014789	Ag008G669950	Cg002G070750
OG0014790	Ag008G670930	Cg002G070630
OG0014791	Ag003G275910	Cg002G068610
OG0014792	Ag008G671300	Cg002G068640
OG0014793	Ag008G672280	Cg002G069180
OG0014794	Ag008G671990	Cg002G069540
OG0014795	Ag007G607270	Cg002G069580
OG0014796	Ag007G648320	Cg001G039370
OG0014798	Ag008G672670	Cg002G065530
OG0014799	Ag007G647540	Cg001G038470
OG0014800	Ag004G376380	Cg007G248950
OG0014801	Ag004G356550	Cg007G267080
OG0014802	Ag004G356820	Cg007G266970
OG0014803	Ag004G356960	Cg007G266940
OG0014804	Ag004G357980	Cg007G266480
OG0014805	Ag004G358770	Cg007G265680
OG0014806	Ag004G359140	Cg007G265500
OG0014807	Ag004G359720	Cg007G265350
OG0014809	Ag004G361040	Cg007G264740
OG0014810	Ag004G360870	Cg007G264650
OG0014811	Ag004G360820	Cg007G264570
OG0014814	Ag004G363930	Cg007G263720, Cg007G262360
OG0014815	Ag004G363860	Cg007G261600
OG0014816	Ag004G363440	Cg007G252210
OG0014817	Ag004G367280	Cg007G260360
OG0014818	Ag004G363620	Cg007G260580
OG0014819	Ag004G363770	Cg007G260760
OG0014820	Ag006G503430	Cg007G260790
OG0014821	Ag004G363760	Cg004G149820, Cg004G150860
OG0014822	Ag004G363140	Cg007G259650
OG0014823	Ag004G364360	Cg007G258680
OG0014824	Ag006G510840	Cg007G258360
OG0014826	Ag004G402070	Cg007G245490
OG0014827	Ag001G062640	Cg002G056040
OG0014828	Ag003G253350	Cg002G073360
OG0014829	Ag004G401390	Cg007G245760
OG0014830	Ag004G401110	Cg007G245810
OG0014831	Ag004G400420	Cg007G245830
OG0014832	Ag004G400210	Cg007G245890
OG0014833	Ag004G395280, Ag004G390450	Cg007G246360
OG0014834	Ag004G394540, Ag004G389550	Cg007G246460
OG0014835	Ag004G393790, Ag004G388830	Cg007G246600
OG0014836	Ag004G386690	Cg007G246830
OG0014837	Ag004G386650, Ag001G078550	Cg007G246850
OG0014838	Ag004G386630, Ag004G386620	Cg007G246860
OG0014839	Ag004G386390	Cg007G246910
OG0014840	Ag004G386280	Cg007G246920
OG0014841	Ag004G383790	Cg007G247140
OG0014842	Ag004G381880	Cg007G247400
OG0014843	Ag004G381400	Cg007G247520
OG0014844	Ag004G380980	Cg007G247610
OG0014845	Ag004G380910	Cg007G247640
OG0014846	Ag004G380850	Cg007G247660
OG0014847	Ag004G380210	Cg007G247840
OG0014848	Ag005G471130	Cg004G128260
OG0014849	Ag003G253200	Cg001G012660
OG0014850	Ag002G141280	Cg001G014840
OG0014851	Ag008G701520	Cg001G014680
OG0014853	Ag003G248960	Cg001G014460
OG0014854	Ag002G189920	Cg005G164820
OG0014856	Ag002G189350	Cg005G164910
OG0014857	Ag002G188640	Cg005G165070
OG0014858	Ag002G188970, Ag002G189230	Cg005G164960
OG0014859	Ag002G188400	Cg005G165150
OG0014860	Ag002G187970	Cg005G165360
OG0014861	Ag002G187880	Cg005G165400
OG0014862	Ag005G478090	Cg004G124720
OG0014863	Ag005G478060	Cg004G124740
OG0014864	Ag005G477910	Cg004G124830
OG0014865	Ag005G477860	Cg004G124870
OG0014866	Ag005G477710	Cg004G124940
OG0014867	Ag005G477050	Cg004G125070
OG0014868	Ag005G476880	Cg004G125200
OG0014869	Ag005G476720	Cg004G125290
OG0014870	Ag005G476660	Cg004G125320
OG0014871	Ag005G476640	Cg004G125330
OG0014872	Ag005G476400	Cg004G125450
OG0014873	Ag005G476390	Cg004G125460
OG0014874	Ag005G476270	Cg004G125520
OG0014875	Ag006G496050	Cg008G284370
OG0014876	Ag005G476000	Cg004G125670
OG0014877	Ag005G475990	Cg004G125680
OG0014878	Ag005G475830	Cg004G125840
OG0014879	Ag005G475760	Cg004G125920
OG0014880	Ag005G475720	Cg004G125960
OG0014881	Ag005G475670	Cg004G126020
OG0014882	Ag005G474720	Cg004G126370
OG0014883	Ag008G699210	Cg003G103840
OG0014884	Ag005G474100	Cg004G126830
OG0014885	Ag005G474200	Cg004G126700
OG0014886	Ag005G473910	Cg004G126850
OG0014887	Ag005G473750	Cg004G126900
OG0014888	Ag005G473390	Cg004G127060
OG0014889	Ag005G471800	Cg004G127820
OG0014890	Ag005G471610	Cg004G127930
OG0014891	Ag005G471720	Cg004G127870
OG0014892	Ag005G471340	Cg004G128110
OG0014893	Ag001G039950	Cg003G088270
OG0014894	Ag001G041200	Cg003G092050
OG0014895	Ag001G040200	Cg003G088370
OG0014896	Ag001G041300	Cg003G091430
OG0014897	Ag005G441320	Cg004G138620
OG0014899	Ag004G308190	Cg006G237860
OG0014900	Ag004G399660	Cg003G096400
OG0014904	Ag008G677790	Cg003G097420
OG0014905	Ag008G679430	Cg003G097770
OG0014906	Ag008G680170	Cg003G098100
OG0014907	Ag008G680190	Cg003G098110
OG0014909	Ag008G680260	Cg003G098210
OG0014910	Ag008G680240	Cg003G098240
OG0014911	Ag008G681140	Cg003G098600
OG0014912	Ag008G681290	Cg003G098730
OG0014913	Ag008G681330	Cg003G098740
OG0014915	Ag008G681350	Cg003G098810
OG0014916	Ag004G317940	Cg003G098840
OG0014917	Ag008G681940	Cg003G099120
OG0014918	Ag004G308530	Cg003G099270
OG0014920	Ag008G683860	Cg003G099530
OG0014921	Ag008G685830	Cg003G100190
OG0014922	Ag008G685060	Cg003G099930
OG0014923	Ag008G684780	Cg003G099790
OG0014924	Ag008G686240	Cg003G100330
OG0014925	Ag008G686440	Cg003G100350
OG0014926	Ag008G713410	Cg003G100510
OG0014927	Ag008G687650	Cg003G100880
OG0014928	Ag001G057240	Cg003G101630
OG0014929	Ag008G693960	Cg003G102100
OG0014930	Ag004G330910	Cg006G227200
OG0014931	Ag008G695100	Cg003G102590
OG0014932	Ag008G695600	Cg003G102710
OG0014933	Ag008G695710	Cg003G102770
OG0014934	Ag008G696040	Cg003G102880
OG0014935	Ag008G697690	Cg003G103400
OG0014936	Ag008G698220	Cg003G103500
OG0014937	Ag008G697730	Cg003G103610
OG0014939	Ag008G699740	Cg003G104050
OG0014940	Ag008G699930	Cg003G104190
OG0014941	Ag008G699940	Cg003G104200
OG0014942	Ag008G701590	Cg003G104570
OG0014943	Ag008G701570	Cg003G104590
OG0014944	Ag008G701560	Cg003G104600
OG0014945	Ag008G702550	Cg003G105000
OG0014946	Ag008G703940	Cg003G105230
OG0014947	Ag008G704040	Cg003G105250
OG0014948	Ag008G704390	Cg003G105340
OG0014949	Ag008G704540	Cg003G105410
