Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0016744	Ag004G379530	AT1G62370.1
OG0016745	Ag004G379080	AT1G62305.1
OG0016746	Ag004G379150	AT1G62330.1
OG0016747	Ag005G471140	AT3G12540.1
OG0016748	Ag003G245950	AT4G25780.1
OG0016749	Ag005G454890	AT4G26090.1
OG0016752	Ag002G188000, Ag002G187980	AT2G40720.1
OG0016753	Ag005G478020	AT3G09100.2
OG0016754	Ag005G476920	AT3G09550.2
OG0016755	Ag005G476770	AT3G09640.1
OG0016756	Ag005G476560	AT3G09780.1
OG0016758	Ag006G495310	AT5G03345.2
OG0016759	Ag005G476030	AT3G10030.1
OG0016760	Ag005G475690	AT3G10390.3
OG0016761	Ag005G474830	AT3G10620.1
OG0016762	Ag005G474150	AT3G10986.1
OG0016763	Ag007G603710	AT5G09950.1
OG0016764	Ag005G473030	AT3G11460.1
OG0016766	Ag008G730450	AT5G63905.2
OG0016767	Ag001G040260	AT4G07960.1
OG0016769	Ag001G032000	AT5G50110.1
OG0016773	Ag008G677140	AT5G51050.1
OG0016774	Ag008G680530	AT5G51750.1
OG0016776	Ag008G680920	AT5G51820.1
OG0016779	Ag008G681620	AT5G52230.1
OG0016780	Ag002G187740	AT5G52780.1
OG0016781	Ag008G683760	AT5G52800.3
OG0016782	Ag008G684900	AT5G53080.1
OG0016783	Ag008G686600	AT5G53490.4
OG0016784	Ag008G694930	AT5G55200.1
OG0016785	Ag008G696540	AT5G55840.1
OG0016786	Ag008G698420	AT5G56310.1
OG0016787	Ag008G699790	AT5G56610.1
OG0016788	Ag008G700410	AT5G56850.1
OG0016789	Ag008G701460	AT5G57100.1
OG0016790	Ag008G702670	AT5G57410.3
OG0016791	Ag008G703010	AT5G57490.1
OG0016792	Ag008G704990	AT5G57950.2
OG0016793	Ag007G609440	AT5G12360.1
OG0016794	Ag007G607640	AT5G11580.1
OG0016795	Ag007G607430	AT5G11450.2
OG0016797	Ag007G606590	AT5G11150.2
OG0016798	Ag007G606110	AT5G10970.1
OG0016799	Ag007G605930	AT5G10900.2
OG0016800	Ag007G605840	AT5G10820.1
OG0016801	Ag007G605590	AT5G10710.1
OG0016802	Ag007G604930, Ag006G493770	AT5G10460.1
OG0016804	Ag007G604480	AT5G10290.1
OG0016805	Ag007G604100	AT5G10070.2
OG0016806	Ag007G603740	AT5G09970.1
OG0016807	Ag007G602250	AT5G09410.3
OG0016808	Ag007G602150	AT5G09315.1
OG0016809	Ag007G602060	AT5G09230.7
OG0016810	Ag008G680420, Ag007G602020	AT5G08780.1
OG0016811	Ag007G602010	AT5G08770.1
OG0016812	Ag007G601090	AT5G08305.1
OG0016813	Ag007G600690	AT5G08070.1
OG0016814	Ag005G430260, Ag007G600610	AT5G08010.1
OG0016815	Ag007G600590	AT5G07990.1
OG0016816	Ag006G508170	AT5G07380.3
OG0016817	Ag006G575770	AT4G18130.1
OG0016819	Ag006G575260	AT4G18335.1
OG0016820	Ag006G574220	AT4G18620.1
OG0016821	Ag006G572980	AT4G19010.1
OG0016822	Ag006G571820	AT4G19190.1
OG0016823	Ag006G571240	AT4G19400.1
OG0016824	Ag006G569890	AT4G19650.2
OG0016825	Ag006G559730	AT4G20140.1
OG0016826	Ag006G559820	AT4G20160.2
OG0016827	Ag006G561160	AT4G20350.2
OG0016828	Ag006G561380	AT4G20430.1
OG0016829	Ag006G563480	AT4G21060.1
OG0016830	Ag006G564120	AT4G21210.1
OG0016831	Ag006G565690	AT4G21500.1
OG0016833	Ag006G567580	AT4G21890.1
OG0016834	Ag006G553000, Ag002G118640	AT4G22340.3
OG0016835	Ag006G539920, Ag006G537430	AT1G33490.1
OG0016836	Ag006G536640, Ag006G539230	AT1G34065.1
OG0016837	Ag006G536460, Ag006G538980	AT1G34160.1
OG0016838	Ag006G535740	AT1G34670.1
OG0016839	Ag006G535670	AT1G34770.4
OG0016840	Ag006G534870	AT1G35780.1
OG0016841	Ag001G005970	AT5G35370.1
OG0016843	Ag006G531040	AT1G43190.1
OG0016844	Ag001G027380	AT1G42990.1
OG0016845	Ag008G705000	AT5G57960.1
OG0016846	Ag007G585130	AT1G47580.1
OG0016847	Ag007G584990	AT1G47410.1
OG0016848	Ag007G584890	AT1G47330.1
OG0016849	Ag007G584860	AT1G47280.1
OG0016850	Ag007G584780	AT1G27670.1
OG0016851	Ag007G584770	AT1G27660.1
OG0016852	Ag007G584550	AT1G45150.1
OG0016853	Ag007G583940	AT1G27920.1
OG0016854	Ag007G584130	AT1G27690.1
OG0016855	Ag007G583320	AT1G28320.1
OG0016856	Ag007G583270	AT1G28330.2
OG0016858	Ag007G582710	AT1G29000.1
OG0016859	Ag007G581930	AT1G29540.1
OG0016860	Ag007G581740	AT1G29700.1
OG0016861	Ag003G246510	AT2G25570.1
OG0016863	Ag007G581600	AT1G29780.1
OG0016864	Ag007G581560	AT1G29810.1
OG0016866	Ag007G580510	AT1G30510.2
OG0016867	Ag007G580390	AT1G30600.1
OG0016868	Ag007G580150	AT1G30740.2
OG0016869	Ag003G285840	AT4G35560.2
OG0016870	Ag003G286580	AT4G35770.1
OG0016871	Ag003G286840	AT4G35850.1
OG0016872	Ag003G288410	AT4G36240.1
OG0016873	Ag003G289330	AT4G36770.1
OG0016874	Ag003G289710	AT4G37170.1
OG0016875	Ag003G290610	AT4G36945.1
OG0016877	Ag003G292520	AT4G38000.1
OG0016878	Ag003G293080	AT4G40010.1
OG0016879	Ag003G293620	AT4G39790.1
OG0016880	Ag003G294000	AT4G39700.1
OG0016881	Ag003G294270	AT4G39620.1
OG0016882	Ag003G294490	AT4G39540.3
OG0016883	Ag003G295290	AT4G39170.1
OG0016884	Ag003G295780	AT4G39010.1
OG0016885	Ag003G296360	AT4G38810.2
OG0016886	Ag003G296560	AT4G38700.1
OG0016887	Ag003G296790	AT4G38530.1
OG0016888	Ag003G296830	AT4G38500.1
OG0016889	Ag003G296980	AT4G38350.2
OG0016890	Ag003G297060	AT4G38225.3
OG0016891	Ag003G297100	AT4G38200.1
OG0016892	Ag005G412660	AT5G33370.1
OG0016893	Ag002G158090	AT5G35930.4
OG0016895	Ag007G645740	AT5G37660.2
OG0016896	Ag007G645880	AT5G37690.1
OG0016899	Ag007G648340	AT5G39410.1
OG0016900	Ag007G649390	AT5G39820.1
OG0016901	Ag007G649670	AT5G39865.1
OG0016902	Ag002G161960	AT2G34925.1
OG0016903	Ag004G311300	AT1G10180.1
OG0016904	Ag001G100540	AT3G01630.2
OG0016905	Ag007G598120	AT3G45880.1
OG0016906	Ag007G578770	AT1G31830.1
OG0016909	Ag001G053040	AT3G47180.1
OG0016911	Ag002G159050	AT2G33760.1
OG0016912	Ag002G158770	AT2G33630.1
OG0016913	Ag002G158370	AT5G43280.1
OG0016915	Ag002G157530	AT5G42810.1
OG0016916	Ag002G156210, Ag002G153710	AT5G27280.1
OG0016917	Ag008G713530	AT5G42146.1
OG0016920	Ag002G146950	AT4G10925.1
OG0016921	Ag002G145640	AT4G11440.1
OG0016922	Ag002G142660	AT4G12400.2
OG0016923	Ag002G140960	AT4G05520.1
OG0016924	Ag002G140750	AT4G04025.1
OG0016925	Ag002G132960	AT4G04972.1
OG0016926	Ag002G130930, Ag002G130690	AT4G05170.1
OG0016927	Ag002G129980	AT4G05390.1
OG0016928	Ag004G308410	AT1G08350.2
OG0016929	Ag002G126830	AT5G44530.2
OG0016930	Ag002G104850	AT5G45630.1
OG0016931	Ag005G465910	AT3G14330.1
OG0016932	Ag001G042250	AT5G35200.1
OG0016933	Ag006G493860	AT5G47580.1
OG0016934	Ag002G123550	AT5G47630.1
OG0016935	Ag002G114300	AT5G47240.2
OG0016936	Ag002G123700	AT5G47790.1
OG0016937	Ag001G042480	AT5G35570.1
OG0016939	Ag001G042820	AT5G35550.2
OG0016940	Ag001G042360	AT5G35330.1
OG0016941	Ag005G426490	AT2G04270.5
OG0016942	Ag005G426470	AT2G04305.1
OG0016943	Ag001G042520	AT5G35460.1
OG0016944	Ag005G477670	AT2G05580.1
OG0016945	Ag004G333950	AT5G35690.1
OG0016946	Ag005G448240	AT5G35170.1
OG0016947	Ag001G043490	AT4G13030.3
OG0016948	Ag001G045860, Ag001G043680	AT4G13110.1
OG0016949	Ag001G038690	AT4G13550.2
OG0016950	Ag001G038290	AT4G13690.1
OG0016951	Ag001G037800	AT4G14100.1
OG0016952	Ag001G037470	AT4G14180.1
OG0016953	Ag001G035010	AT4G14850.1
OG0016954	Ag001G034980	AT4G14870.1
OG0016955	Ag001G034960	AT4G14890.1
OG0016956	Ag001G034680	AT4G14940.1
OG0016957	Ag001G034390	AT4G15120.1
OG0016958	Ag001G033720	AT4G15450.1
OG0016959	Ag007G649720	AT5G39890.1
OG0016960	Ag007G614540	AT5G39910.1
OG0016961	Ag001G099230	AT5G66055.1
OG0016962	Ag007G652560	AT5G40470.1
OG0016963	Ag007G654130	AT5G40660.1
OG0016964	Ag007G656330	AT5G41470.1
OG0016965	Ag007G656410	AT5G41560.1
OG0016966	Ag007G656590	AT5G41610.1
OG0016968	Ag003G255250	AT5G41850.1
OG0016969	Ag007G657260	AT5G41860.1
OG0016970	Ag008G717920, Ag008G717970	AT4G01420.1
OG0016971	Ag002G206740	AT2G48100.1
OG0016972	Ag002G206670	AT2G48080.1
OG0016973	Ag008G721100	AT2G47840.1
OG0016974	Ag002G206030	AT2G47530.1
OG0016975	Ag002G205810	AT2G47410.5
OG0016976	Ag002G204410	AT2G46920.1
OG0016977	Ag002G204310	AT2G46850.1
OG0016978	Ag002G203710	AT2G46560.1
OG0016979	Ag002G203120	AT2G46240.1
OG0016980	Ag002G201740	AT2G45480.3
OG0016981	Ag002G200930	AT2G44990.2
OG0016983	Ag002G198670	AT2G44090.1
OG0016984	Ag002G198550	AT2G43980.1
OG0016985	Ag002G198470	AT2G43900.2
OG0016986	Ag001G090660	AT3G59420.1
OG0016987	Ag002G196860	AT2G43350.1
OG0016988	Ag002G196590	AT2G43180.1
OG0016989	Ag002G195610	AT2G42860.1
OG0016990	Ag002G191770	AT2G41890.1
OG0016991	Ag002G191130	AT2G41550.1
OG0016992	Ag002G190810	AT2G41450.1
OG0016993	Ag006G491230	AT5G01730.1
OG0016994	Ag006G491240	AT5G01720.1
OG0016995	Ag006G491330	AT5G01650.2
OG0016996	Ag006G491560	AT5G01470.6
OG0016997	Ag006G491600	AT5G01420.1
OG0016998	Ag006G491620	AT5G01400.1
OG0016999	Ag006G491660	AT5G01370.1
OG0017000	Ag006G492030	AT5G01200.1
OG0017001	Ag006G492160	AT5G01170.1
OG0017002	Ag006G492690	AT5G02060.1
OG0017003	Ag006G492890	AT5G02190.1
OG0017004	Ag006G492900	AT5G02200.2
OG0017005	Ag006G493230	AT5G02400.1
OG0017006	Ag006G493850	AT5G02790.1
OG0017007	Ag006G495590	AT5G03440.1
OG0017008	Ag006G497180	AT5G04050.2
OG0017009	Ag008G719390	AT5G19640.1
OG0017010	Ag008G718210	AT5G20220.4
OG0017011	Ag008G718000	AT5G20360.1
OG0017012	Ag008G718090	AT5G20300.1
OG0017013	Ag008G716700, Ag008G716720	AT5G20940.1
OG0017014	Ag008G716520	AT5G21080.1
OG0017015	Ag008G715120	AT5G22340.2
OG0017016	Ag008G714390	AT5G22640.1
OG0017017	Ag008G714030	AT5G22810.1
OG0017018	Ag007G656250	AT5G59900.1
OG0017019	Ag008G709120	AT5G59520.1
OG0017020	Ag008G728990	AT5G63100.1
OG0017021	Ag008G729740	AT5G63610.1
OG0017022	Ag008G730170	AT5G63710.3
OG0017023	Ag008G730590	AT5G64010.1
OG0017024	Ag008G730750	AT5G64090.1
OG0017025	Ag008G731860	AT5G64816.1
OG0017026	Ag008G732080	AT5G64940.1
OG0017027	Ag008G732250	AT5G65030.1
OG0017028	Ag008G732510	AT5G65158.1
OG0017029	Ag008G732520	AT5G65160.1
OG0017030	Ag008G733070	AT5G65495.1
OG0017031	Ag008G733180	AT5G65570.1
OG0017032	Ag008G733450	AT5G65710.1
OG0017033	Ag008G733620	AT5G65820.1
OG0017034	Ag008G733730	AT5G65900.1
OG0017035	Ag008G733910	AT5G67570.1
OG0017036	Ag008G734000	AT5G67540.3
OG0017037	Ag008G734500	AT5G67180.1
OG0017038	Ag008G734750	AT5G66960.1
OG0017039	Ag005G486940	AT5G65650.1
OG0017040	Ag001G100010	AT5G66590.1
OG0017041	Ag001G099590	AT1G77370.2
OG0017042	Ag001G099290	AT5G66110.1
OG0017044	Ag007G626370, Ag006G518870	AT1G05940.1
OG0017045	Ag006G520060	AT4G00350.1
OG0017046	Ag006G515930	AT4G01140.1
OG0017047	Ag006G515180	AT4G00900.1
OG0017048	Ag006G515160	AT4G00890.1
OG0017049	Ag006G514950	AT4G00820.1
OG0017051	Ag007G584800	AT1G27680.1
OG0017052	Ag006G512530	AT4G02090.1
OG0017053	Ag006G510090	AT4G02530.2
OG0017054	Ag007G586640	AT5G44250.1
OG0017056	Ag007G587430	AT5G43710.1
OG0017057	Ag007G587440	AT5G43700.1
OG0017058	Ag007G587710	AT5G43530.1
OG0017059	Ag007G588930	AT2G32770.3
OG0017060	Ag007G590450	AT2G31870.1
OG0017062	Ag007G591030, Ag007G591020, Ag001G070250	AT2G31480.1
OG0017063	Ag007G591590	AT2G31090.1
OG0017064	Ag007G591970	AT2G30870.1
OG0017065	Ag007G592270	AT2G30550.2
OG0017067	Ag007G594110	AT2G29380.1
OG0017068	Ag007G594930	AT2G28940.2
OG0017069	Ag007G595250	AT2G28690.1
OG0017070	Ag007G595330	AT2G28640.1
OG0017071	Ag007G595770	AT2G28400.1
OG0017072	Ag007G596110	AT2G28140.1
OG0017073	Ag007G596150	AT2G28105.1
OG0017074	Ag007G596610	AT2G27770.1
OG0017075	Ag007G597630	AT2G27110.1
OG0017076	Ag007G597800	AT2G26930.1
OG0017077	Ag007G598130	AT2G26680.1
OG0017078	Ag007G598230	AT2G26660.1
OG0017079	Ag007G598240	AT2G26580.1
OG0017080	Ag006G527430	AT2G26510.1
OG0017081	Ag007G623940	AT2G26480.1
OG0017082	Ag003G293010	AT2G26360.1
OG0017083	Ag006G526500	AT2G26210.1
OG0017085	Ag003G212190	AT2G26110.1
OG0017086	Ag004G400000	AT5G40405.1
OG0017087	Ag006G525450	AT2G25830.1
OG0017088	Ag003G251880	AT4G27510.1
OG0017089	Ag003G251820	AT4G27490.1
OG0017091	Ag003G251390	AT4G27390.1
OG0017092	Ag003G251400	AT4G27380.1
OG0017093	Ag003G251450	AT4G27340.1
OG0017094	Ag001G100590	AT3G01660.1
OG0017095	Ag001G100550	AT3G01640.2
OG0017096	Ag001G100730	AT3G01750.1
OG0017097	Ag001G100780	AT3G01810.1
OG0017098	Ag001G100970	AT3G01980.3
OG0017099	Ag001G101060	AT3G02050.1
OG0017102	Ag003G250030	AT4G26620.1
OG0017105	Ag005G489970	AT3G02125.1
OG0017106	Ag005G489850	AT3G02210.1
OG0017107	Ag005G488590	AT3G02790.1
OG0017108	Ag005G488460	AT3G02875.1
OG0017109	Ag005G488410	AT3G02890.1
OG0017110	Ag005G487990	AT3G03190.1
OG0017111	Ag005G487840	AT3G03305.1
OG0017112	Ag005G487580	AT3G03450.1
OG0017113	Ag005G486990	AT3G03640.1
OG0017114	Ag005G486230	AT3G04010.1
OG0017115	Ag005G485270	AT3G04640.1
OG0017116	Ag005G484950	AT3G04760.1
OG0017117	Ag005G484860	AT3G04850.1
OG0017118	Ag005G484140	AT3G05240.1
OG0017119	Ag005G483530	AT3G05480.3
OG0017120	Ag005G482840	AT3G05820.2
OG0017121	Ag005G482810	AT3G05830.2
OG0017122	Ag005G482520	AT3G05950.1
OG0017123	Ag005G482360	AT3G06030.1
OG0017124	Ag005G482340	AT3G06040.1
OG0017125	Ag005G481440	AT3G06450.1
OG0017126	Ag005G481370	AT3G06500.1
OG0017127	Ag005G481300	AT3G06560.1, AT5G02670.1
OG0017128	Ag005G480750	AT3G06850.1
OG0017129	Ag005G480640	AT3G06950.1
OG0017130	Ag005G480220	AT3G07290.1
OG0017131	Ag005G479740	AT3G07410.1
OG0017132	Ag005G479480	AT3G07568.1
OG0017133	Ag005G479340	AT3G07690.1
OG0017134	Ag005G478990	AT3G07990.1
OG0017135	Ag005G478960	AT3G08020.1
OG0017136	Ag005G478390	AT3G08870.2
OG0017137	Ag002G186280	AT2G40316.1
OG0017139	Ag002G182040	AT2G39620.1
OG0017140	Ag002G181930	AT2G39570.1
OG0017141	Ag002G181820	AT2G39500.1
OG0017142	Ag002G180220	AT2G39180.1
OG0017144	Ag002G178910	AT2G38910.1
OG0017145	Ag002G178760	AT2G38890.3
OG0017146	Ag002G166060	AT2G36145.1
OG0017147	Ag002G168300	AT2G36730.1
OG0017148	Ag002G170520	AT2G37025.1
OG0017150	Ag002G173650	AT2G37680.2
OG0017151	Ag002G173810	AT2G37730.1
OG0017152	Ag002G176670	AT2G38440.1
OG0017153	Ag004G322860	AT1G15330.1
OG0017154	Ag004G323100	AT1G15520.1
OG0017155	Ag004G324340	AT1G15980.1
OG0017157	Ag004G325270	AT1G16590.1
OG0017158	Ag004G326170	AT1G17030.1
OG0017159	Ag004G326350	AT1G17120.1
OG0017160	Ag004G326510	AT1G17230.2
OG0017161	Ag004G327960	AT1G17630.1
OG0017162	Ag004G329760	AT1G18360.1
OG0017163	Ag004G329360	AT1G18140.1
OG0017164	Ag004G330030	AT1G18490.1
OG0017165	Ag004G330210	AT1G18550.1
OG0017166	Ag004G330260	AT1G18590.1
OG0017167	Ag004G330460	AT1G18700.5
OG0017168	Ag004G331790	AT1G19130.1
OG0017169	Ag004G332260	AT1G19490.1
OG0017170	Ag004G332390	AT1G19580.1
OG0017171	Ag001G012900	AT1G50732.1
OG0017172	Ag004G335570	AT1G20925.1
OG0017173	Ag004G337090	AT1G21510.1
OG0017174	Ag004G337490	AT1G21651.1
OG0017175	Ag004G337700	AT1G21680.1
OG0017176	Ag004G337750	AT1G21710.1
OG0017177	Ag004G337920	AT1G21790.1
OG0017179	Ag004G339730	AT1G22540.1
OG0017180	Ag004G339890	AT1G22630.1
OG0017181	Ag004G340370	AT1G32870.3
OG0017182	Ag004G339950	AT1G22730.1
OG0017183	Ag004G340760	AT1G22860.1
OG0017184	Ag004G341150	AT1G23010.1
OG0017186	Ag003G242810	AT1G24030.1
OG0017187	Ag003G242910	AT1G24095.1
OG0017190	Ag003G245770	AT1G26170.1
OG0017191	Ag002G142570	AT1G25375.1
OG0017192	Ag005G482330	AT1G24650.1
OG0017195	Ag006G552850	AT1G27480.1
OG0017198	Ag007G586190	AT4G25270.1
OG0017200	Ag003G252680	AT4G27780.1
OG0017202	Ag004G318170	AT2G24940.1
OG0017204	Ag001G006530	AT2G24395.1
OG0017206	Ag006G523950	AT2G23370.1
OG0017208	Ag006G523350	AT2G22640.1
OG0017209	Ag006G523080	AT2G22530.1
OG0017210	Ag006G522270	AT2G22070.1
OG0017211	Ag006G522160	AT2G21950.1
OG0017212	Ag006G521460	AT2G21530.1
OG0017213	Ag006G521350	AT2G21490.1
OG0017214	Ag006G521080	AT2G21380.1
OG0017215	Ag006G520620	AT2G21195.4
OG0017216	Ag006G520580	AT2G21180.1
OG0017217	Ag004G321210	AT1G14686.1
OG0017218	Ag004G319730	AT1G14160.1
OG0017219	Ag004G318440	AT1G13610.1
OG0017220	Ag004G318050, Ag004G318040	AT1G13410.1
OG0017221	Ag001G038190, Ag004G316960	AT1G12890.1
OG0017222	Ag004G316830	AT1G12850.1
OG0017224	Ag004G313970	AT1G11490.1
OG0017225	Ag004G313650	AT1G11360.1
OG0017226	Ag004G312760	AT1G10865.1
OG0017227	Ag004G312630	AT1G10790.1
OG0017228	Ag004G312590	AT1G10750.1
OG0017229	Ag004G311730	AT1G10310.1
OG0017230	Ag004G310720	AT1G09820.1
OG0017231	Ag004G310810	AT1G09890.3
OG0017232	Ag004G310110	AT1G09420.2
OG0017233	Ag004G309600	AT1G09230.1
OG0017234	Ag004G366420	AT1G56420.1
OG0017235	Ag004G309450	AT1G09190.1
OG0017237	Ag004G309330	AT1G09140.1
OG0017238	Ag006G506290	AT5G07110.1
OG0017239	Ag004G308660	AT1G08530.1
OG0017240	Ag004G306620	AT1G07240.1
OG0017241	Ag004G305510	AT1G06400.1
OG0017242	Ag004G305360	AT1G06240.1
OG0017243	Ag004G304930	AT1G05894.1
OG0017244	Ag004G304380	AT1G05610.2
OG0017245	Ag004G303990	AT1G05385.1
OG0017246	Ag004G303270	AT1G05010.1
OG0017247	Ag004G303240	AT1G04985.1
OG0017248	Ag004G302680	AT1G04620.1
OG0017249	Ag004G302420	AT1G04390.1
OG0017250	Ag004G302050	AT1G04100.1
OG0017251	Ag004G302000	AT1G04030.1
OG0017252	Ag004G301240	AT1G03650.1
OG0017253	Ag004G301360	AT1G03687.1
OG0017254	Ag004G301380	AT1G03700.1
OG0017255	Ag004G301500	AT1G03750.1
OG0017256	Ag007G586680	AT1G03810.1
OG0017257	Ag004G300660	AT1G03320.1
OG0017258	Ag004G300490	AT1G03180.1
OG0017259	Ag004G299280	AT1G02370.1
OG0017260	Ag004G299240	AT1G02335.1
OG0017261	Ag004G297770	AT1G01760.3
OG0017262	Ag004G297650	AT1G01840.1
OG0017263	Ag004G297390	AT1G02100.1
OG0017264	Ag004G297320	AT1G02150.1
OG0017265	Ag007G614550	AT5G14570.1
OG0017266	Ag007G614340	AT5G14530.1
OG0017267	Ag007G614240	AT5G14510.1
OG0017268	Ag007G614080	AT5G14450.1
OG0017269	Ag007G616920	AT5G14980.1
OG0017270	Ag007G616930	AT5G14990.1
OG0017271	Ag007G616980	AT5G15010.1
OG0017272	Ag007G618160	AT5G15340.1
OG0017273	Ag007G617760	AT5G15240.1
OG0017274	Ag007G621340	AT5G16200.1
OG0017275	Ag007G622260	AT5G16420.1
OG0017276	Ag007G623400	AT5G16740.1
OG0017277	Ag007G626480	AT5G17630.1
OG0017278	Ag007G626540	AT5G17670.1
OG0017279	Ag007G627620	AT5G17780.2
OG0017280	Ag004G353750, Ag004G353740	AT1G68290.1
OG0017281	Ag007G629270	AT5G18920.2
OG0017283	Ag007G631880	AT5G19030.1
OG0017284	Ag007G633090	AT5G19300.1
OG0017285	Ag007G637090	AT5G27400.1
OG0017286	Ag007G637550	AT5G27950.1
OG0017287	Ag007G641490	AT5G28690.1
OG0017288	Ag007G641140	AT5G49610.1
OG0017289	Ag007G641010	AT5G49480.1
OG0017291	Ag005G404920	AT5G48370.1
OG0017292	Ag006G555470	AT5G48540.1
OG0017293	Ag007G612220	AT5G13680.1
OG0017294	Ag007G612120	AT5G13630.1
OG0017295	Ag006G505590	AT5G06830.1
OG0017296	Ag008G662170	AT2G03270.1
OG0017297	Ag001G000360	AT1G56050.1
OG0017299	Ag006G500310	AT5G05310.3
OG0017300	Ag006G500270	AT5G05280.1
OG0017301	Ag006G500090	AT5G05250.1
OG0017302	Ag006G499940	AT5G05150.1
OG0017303	Ag006G499250	AT5G04900.1
OG0017304	Ag008G720530	AT5G25480.1
OG0017305	Ag008G720450	AT5G25550.1
OG0017306	Ag008G720670	AT5G25430.1
OG0017307	Ag004G328720	AT1G17930.1
OG0017308	Ag008G721790	AT5G24840.1
OG0017309	Ag008G721940	AT5G24740.3
OG0017310	Ag008G722580	AT5G24318.1
OG0017311	Ag008G722470	AT5G24380.1
OG0017312	Ag008G722650	AT5G24290.1
OG0017313	Ag008G722990	AT5G24080.2
OG0017314	Ag008G723100	AT5G24010.1
OG0017315	Ag008G723110	AT5G24000.1
OG0017316	Ag008G724360, Ag008G724350	AT5G23160.1
OG0017317	Ag008G724430	AT5G23110.1
OG0017318	Ag008G725660	AT5G61280.1
OG0017319	Ag008G693890	AT5G54830.1
OG0017320	Ag008G726070	AT5G61510.1
OG0017321	Ag003G259860	AT5G61865.1
OG0017323	Ag008G726820	AT5G61990.1
OG0017324	Ag008G726910	AT5G62065.1
OG0017325	Ag008G727050	AT5G62170.1
OG0017326	Ag008G728790	AT5G63040.1
OG0017327	Ag008G706130	AT5G58575.1
OG0017328	Ag008G706040	AT5G58520.1
OG0017329	Ag008G705970	AT5G58490.1
OG0017331	Ag001G059830, Ag001G063390	AT3G50980.1
OG0017332	Ag001G062980	AT3G50880.1
OG0017333	Ag001G062370	AT3G50760.1
OG0017334	Ag001G061780	AT3G50640.1
OG0017335	Ag001G060470	AT3G50230.2
OG0017337	Ag008G719470	AT5G19540.1
OG0017338	Ag008G691330	AT3G48920.1
OG0017340	Ag001G056390	AT3G48500.2
OG0017341	Ag001G055830	AT3G48260.1
OG0017342	Ag001G055580	AT3G48195.1
OG0017343	Ag001G054650	AT3G47860.1
OG0017344	Ag001G054180	AT3G47790.1
OG0017345	Ag001G053660	AT3G47500.1
OG0017346	Ag001G052910	AT3G46960.1
OG0017347	Ag006G575750	AT3G46790.1
OG0017348	Ag001G052020	AT3G46540.1
OG0017349	Ag001G037480	AT4G14170.1
OG0017353	Ag008G673380	AT3G44290.1
OG0017354	Ag008G674580	AT3G43230.1
OG0017355	Ag005G479320	AT5G20140.2
OG0017356	Ag004G355070, Ag002G194700	AT1G67770.1
OG0017357	Ag004G355260	AT1G67720.1
OG0017358	Ag007G612490	AT5G13770.1
OG0017359	Ag004G354750	AT1G67880.1
OG0017360	Ag004G354850	AT1G67840.1
OG0017361	Ag004G350740	AT1G68830.1
OG0017362	Ag004G350030	AT1G69180.1
OG0017363	Ag004G349890	AT1G69210.1
OG0017364	Ag004G298220	AT5G49680.2
OG0017365	Ag004G348960	AT1G69480.1
OG0017366	Ag004G348900	AT1G69500.1
OG0017367	Ag004G348160	AT1G69710.1
OG0017368	Ag004G344650	AT1G70610.1
OG0017369	Ag004G344640	AT1G70620.3
OG0017370	Ag004G344340	AT1G70750.1
OG0017371	Ag004G343900	AT1G70950.1
OG0017373	Ag004G343470	AT1G71080.1
OG0017374	Ag004G342690	AT1G71490.1
OG0017375	Ag003G215280	AT1G77980.1
OG0017376	Ag003G215330	AT1G77930.1
OG0017377	Ag003G218030	AT1G77490.1
OG0017378	Ag003G218070	AT1G77460.1
OG0017379	Ag003G218190	AT1G77360.1
OG0017380	Ag003G219010, Ag004G373300	AT1G77010.1
OG0017381	Ag003G219620	AT1G76730.1
OG0017382	Ag003G219750	AT1G76630.2
OG0017383	Ag003G219870	AT1G76610.1
OG0017384	Ag003G222150	AT1G76210.1
OG0017385	Ag003G223480	AT1G75860.2
OG0017386	Ag003G224130	AT1G75790.1
OG0017387	Ag004G332570	AT1G19730.1
OG0017388	Ag003G228210	AT1G75000.1
OG0017389	Ag003G229590, Ag003G229600	AT1G74670.1
OG0017390	Ag003G231620	AT1G74350.1
OG0017391	Ag008G719540	AT5G19410.2
OG0017392	Ag003G233040	AT1G74070.1
OG0017393	Ag001G042080	AT5G35160.2
OG0017394	Ag003G234420	AT1G73740.1
OG0017395	Ag003G235000	AT1G73670.1
OG0017396	Ag003G236420	AT1G73400.1
OG0017397	Ag003G236680	AT1G73325.1
OG0017398	Ag003G237140	AT1G73177.1
OG0017399	Ag003G238030	AT1G73000.1
OG0017400	Ag003G239200	AT1G72560.1
OG0017401	Ag003G213630	AT1G78550.1
OG0017402	Ag003G212720	AT1G78800.1
OG0017404	Ag003G211520	AT1G79490.1
OG0017405	Ag003G211270	AT1G79540.1
OG0017406	Ag003G210660	AT1G79700.2
OG0017407	Ag003G210520	AT1G80880.1
OG0017408	Ag003G210230	AT1G80810.3
OG0017409	Ag003G208150	AT1G80140.1
OG0017410	Ag003G207350	AT1G80000.1
OG0017411	Ag003G207670	AT1G79860.1
OG0017412	Ag003G207690	AT1G79840.2
OG0017413	Ag003G207730	AT1G79820.1
OG0017415	Ag005G469860	AT3G13170.1
OG0017416	Ag005G469630	AT3G13330.1
