Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0016273	Ag004G378700	Np002G119640
OG0016274	Ag005G444720	Np007G380360
OG0016275	Ag005G444710	Np007G380380
OG0016276	Ag005G444590	Np007G380490
OG0016277	Ag005G428490	Np007G387420
OG0016278	Ag005G441330	Np007G381700
OG0016279	Ag005G441660	Np007G381470
OG0016280	Ag005G441750	Np007G381430
OG0016281	Ag005G439600	Np007G382460
OG0016282	Ag005G439160	Np007G382750
OG0016283	Ag005G438330	Np007G383210
OG0016284	Ag005G435790	Np007G384230
OG0016285	Ag005G435560	Np007G384360
OG0016289	Ag005G431190	Np007G386150
OG0016290	Ag005G431160	Np007G386180
OG0016291	Ag005G429730	Np007G387030
OG0016292	Ag005G428960	Np007G387260
OG0016293	Ag005G428920	Np007G387290
OG0016294	Ag003G231970	Np006G363680
OG0016295	Ag007G601240	Np007G387680
OG0016297	Ag005G427470	Np007G387820
OG0016298	Ag004G332830	Np007G388190
OG0016299	Ag005G426880	Np007G388070
OG0016300	Ag005G425880	Np007G388870
OG0016301	Ag005G426100	Np007G388720
OG0016302	Ag007G636910	Np005G292530
OG0016303	Ag008G683560	Np003G165290
OG0016304	Ag005G423530, Ag005G422720	Np007G379840
OG0016307	Ag007G649370	Np007G379870
OG0016308	Ag004G299150	Np007G380180, Np007G380210
OG0016309	Ag005G420290	Np007G379720
OG0016310	Ag005G420490	Np007G379680
OG0016311	Ag005G420370	Np007G379700, Np007G379650
OG0016312	Ag005G420450	Np007G379640
OG0016313	Ag005G420350	Np007G379600
OG0016314	Ag005G420320	Np007G379590
OG0016315	Ag001G032350	Np007G379490
OG0016316	Ag005G419990	Np007G379450
OG0016317	Ag005G419950	Np007G379270
OG0016318	Ag005G419940	Np007G379210
OG0016319	Ag001G041980	Np005G309570
OG0016321	Ag005G419670	Np007G378420
OG0016322	Ag008G701770	Np007G378330
OG0016323	Ag005G419520	Np007G378270
OG0016324	Ag005G419440	Np007G378260
OG0016325	Ag005G419160	Np007G378070
OG0016326	Ag005G417950	Np007G377300
OG0016327	Ag005G417710	Np007G377010
OG0016328	Ag005G417360	Np007G376760
OG0016329	Ag005G417310	Np007G376660
OG0016330	Ag005G416880	Np007G376290
OG0016331	Ag002G103360, Ag005G416360	Np007G376150
OG0016332	Ag005G414080	Np007G375600
OG0016333	Ag002G201160	Np007G375130, Np001G021540
OG0016335	Ag005G412850	Np007G374950
OG0016336	Ag005G410490	Np007G374380
OG0016337	Ag005G410980	Np007G374600
OG0016338	Ag005G411090	Np007G374650
OG0016339	Ag005G411240	Np007G374680
OG0016340	Ag008G701790	Np007G374750
OG0016341	Ag005G409040	Np007G374030
OG0016343	Ag005G407180	Np007G373560
OG0016344	Ag005G406980	Np007G373440
OG0016345	Ag005G405370	Np007G372980
OG0016346	Ag014G742020	Np007G372720
OG0016347	Ag014G741970	Np007G372680
OG0016348	Ag005G402470	Np007G372540
OG0016349	Ag005G402730	Np007G372430
OG0016350	Ag005G402740	Np007G372410
OG0016351	Ag005G402990	Np007G372260
OG0016353	Ag001G072510	Np007G371700
OG0016354	Ag005G436890	Np007G371550
OG0016355	Ag001G000860	Np004G190510
OG0016356	Ag001G000880	Np004G190540
OG0016357	Ag001G000990	Np004G190630
OG0016358	Ag001G001090	Np004G190700
OG0016359	Ag001G001370	Np004G190860
OG0016360	Ag001G001480	Np004G190940
OG0016361	Ag001G002390	Np004G191230
OG0016362	Ag001G002840	Np004G191430
OG0016363	Ag001G002960	Np004G191550
OG0016364	Ag005G468110	Np007G406580
OG0016365	Ag001G003820	Np004G192010
OG0016366	Ag005G466470	Np007G405990
OG0016367	Ag001G004600	Np004G192380
OG0016368	Ag001G005100	Np004G192590
OG0016369	Ag001G006520	Np004G193250
OG0016370	Ag001G006820	Np004G193440
OG0016371	Ag001G007120	Np004G193690
OG0016372	Ag001G007630	Np004G194050
OG0016373	Ag001G007650	Np004G194060
OG0016374	Ag001G007710	Np004G194080
OG0016375	Ag001G008070	Np004G194210
OG0016376	Ag001G008270	Np004G194250
OG0016377	Ag001G008390	Np004G194340
OG0016378	Ag001G008740	Np004G194510
OG0016379	Ag001G008940	Np004G194600
OG0016380	Ag001G009050	Np004G194700
OG0016381	Ag001G009170	Np004G194740
OG0016382	Ag001G009260	Np004G194780
OG0016383	Ag001G012230	Np004G196210
OG0016384	Ag001G011860	Np004G195980
OG0016385	Ag001G011850	Np004G195970
OG0016386	Ag001G011600	Np004G195770
OG0016387	Ag001G011240	Np004G195690
OG0016388	Ag001G011010	Np004G195610
OG0016389	Ag001G011000	Np004G195600
OG0016390	Ag001G014030	Np004G196430
OG0016391	Ag001G014120	Np004G196510
OG0016392	Ag001G014460	Np004G196580
OG0016393	Ag001G016230	Np004G196950
OG0016395	Ag001G016910	Np004G197140
OG0016396	Ag001G017090	Np004G197190
OG0016397	Ag001G017530	Np004G197290
OG0016398	Ag001G019840	Np004G198160
OG0016399	Ag001G019880	Np004G198180
OG0016400	Ag001G019890	Np004G198190
OG0016401	Ag001G020400	Np004G198210
OG0016402	Ag001G020720	Np004G198240
OG0016403	Ag001G021280	Np004G198400
OG0016404	Ag001G024880	Np004G199290
OG0016405	Ag001G024920	Np004G199450
OG0016406	Ag001G025590	Np004G199600
OG0016407	Ag001G026040	Np004G199680
OG0016408	Ag001G026690, Ag001G026720	Np002G088600
OG0016409	Ag001G026880	Np004G199890
OG0016410	Ag001G027220	Np004G200030
OG0016411	Ag001G027290	Np004G199920
OG0016412	Ag001G027730	Np004G200110
OG0016413	Ag001G028460	Np005G300350
OG0016414	Ag001G029380	Np005G301070
OG0016415	Ag001G031210, Ag001G029930	Np005G301370
OG0016416	Ag001G031910	Np005G302090
OG0016418	Ag001G032110	Np005G302120
OG0016420	Ag007G580470	Np004G213970
OG0016421	Ag002G160610	Np006G342030
OG0016422	Ag001G065160	Np001G053810
OG0016423	Ag001G064670	Np001G053930
OG0016424	Ag001G064440	Np001G054160
OG0016425	Ag001G064270	Np001G054310
OG0016426	Ag001G069060	Np001G054650
OG0016427	Ag001G069220	Np001G054780
OG0016428	Ag001G069230	Np001G054790
OG0016429	Ag001G069250	Np001G054810
OG0016430	Ag001G071570	Np001G055450
OG0016432	Ag004G328210	Np004G238240
OG0016434	Ag001G073620	Np001G056840
OG0016435	Ag001G073660	Np001G056850
OG0016436	Ag001G065900	Np001G053680
OG0016437	Ag001G065540	Np001G053760
OG0016438	Ag001G066160	Np001G053640
OG0016439	Ag001G066260	Np001G053570
OG0016440	Ag001G066620	Np001G053420
OG0016441	Ag003G242250	Np004G230160
OG0016442	Ag001G066640	Np001G053400
OG0016443	Ag001G066630	Np001G053410
OG0016444	Ag001G075320	Np001G057580
OG0016445	Ag001G075820	Np001G057760
OG0016446	Ag001G076210	Np001G058090
OG0016447	Ag001G076420	Np001G058320
OG0016448	Ag001G076440	Np001G058340
OG0016449	Ag001G078260	Np001G058900
OG0016450	Ag001G078310	Np001G059020
OG0016451	Ag001G078460	Np001G059060
OG0016452	Ag001G080450	Np001G060030
OG0016453	Ag001G080670	Np001G060140
OG0016454	Ag001G080930	Np001G060360
OG0016455	Ag001G081040	Np001G060390
OG0016456	Ag001G081550	Np001G060580
OG0016457	Ag001G082060	Np001G060910
OG0016458	Ag001G082370	Np001G061220
OG0016459	Ag001G083030	Np001G061370
OG0016460	Ag001G083500	Np001G061530
OG0016461	Ag001G083790	Np001G061680
OG0016462	Ag001G085040	Np001G062290
OG0016463	Ag001G085140	Np001G062360
OG0016464	Ag001G085190	Np001G062390
OG0016465	Ag001G085490	Np001G062560
OG0016466	Ag001G085650	Np001G062630
OG0016467	Ag001G085660	Np001G062640
OG0016468	Ag001G086000	Np001G062810
OG0016469	Ag001G075740	Np001G057710
OG0016470	Ag001G087950	Np001G063310
OG0016471	Ag001G087960	Np001G063320
OG0016472	Ag001G088040	Np001G063420
OG0016473	Ag001G088820	Np001G064060
OG0016474	Ag001G090620	Np005G302770
OG0016475	Ag001G090810	Np001G064770
OG0016476	Ag001G091310	Np001G065020
OG0016477	Ag005G425730	Np007G388990
OG0016478	Ag001G091770	Np001G065270
OG0016479	Ag001G091810	Np001G065220
OG0016480	Ag001G092360	Np001G065610
OG0016481	Ag001G092720	Np001G065980
OG0016482	Ag001G093070	Np001G066270
OG0016483	Ag001G093680	Np001G066680
OG0016484	Ag001G093990, Ag001G093940	Np001G066930
OG0016485	Ag001G094630	Np001G067250
OG0016486	Ag001G094840	Np001G067370
OG0016487	Ag001G094930	Np001G067420
OG0016488	Ag001G095200	Np001G067560, Np003G157270
OG0016489	Ag001G095580	Np001G067860
OG0016490	Ag001G096000	Np001G067950
OG0016491	Ag001G096410	Np001G068170
OG0016492	Ag001G096810	Np001G068450
OG0016493	Ag001G097390	Np001G068640
OG0016494	Ag001G097400	Np001G068650
OG0016495	Ag001G098130	Np001G069220
OG0016496	Ag001G098080	Np001G069170
OG0016498	Ag001G098470	Np001G069530
OG0016499	Ag001G098510	Np001G069570
OG0016500	Ag001G098750	Np001G069750
OG0016501	Ag001G098770	Np001G069770
OG0016502	Ag001G098790	Np001G069790
OG0016503	Ag001G098800	Np001G069800
OG0016504	Ag001G098880	Np001G069860
OG0016505	Ag001G098910	Np001G069890
OG0016506	Ag001G098980	Np001G069950
OG0016507	Ag001G099000	Np001G069970
OG0016508	Ag001G099040	Np001G070000
OG0016509	Ag001G099050	Np001G068270
OG0016510	Ag004G314220, Ag001G000320	Np004G190270
OG0016511	Ag001G008530	Np004G194400
OG0016513	Ag001G031820	Np005G301900
OG0016515	Ag001G039090	Np005G308510
OG0016516	Ag001G059910, Ag001G063310	Np001G052620, Np001G052600
OG0016517	Ag001G070970	Np001G055380
OG0016518	Ag001G073270	Np001G056650
OG0016519	Ag001G085510, Ag002G120050	Np001G062580
OG0016520	Ag001G085900, Ag002G119620, Ag001G085800	Np001G062770
OG0016521	Ag001G090850	Np001G018050
OG0016522	Ag001G091240, Ag005G470190	Np001G064950
OG0016523	Ag001G092620	Np006G367770
OG0016524	Ag001G092680	Np001G065800
OG0016525	Ag001G093920	Np001G066910
OG0016526	Ag001G095840	Np001G067920
OG0016527	Ag001G102060	Np005G300270
OG0016529	Ag002G120240	Np001G034120
OG0016530	Ag002G123670	Np001G032650
OG0016531	Ag002G124480, Ag002G124900	Np001G039040, Np001G038990
OG0016532	Ag002G128490	Np001G024810
OG0016533	Ag002G162240	Np006G341010
OG0016535	Ag002G175840	Np006G335720
OG0016537	Ag002G204670	Np006G321890
OG0016539	Ag003G218100	Np002G074980
OG0016540	Ag003G218250	Np005G310530
OG0016541	Ag003G251980	Np005G277650
OG0016542	Ag003G278050	Np005G262920
OG0016543	Ag003G278540	Np003G173170
OG0016544	Ag003G284480	Np005G265940
OG0016545	Ag003G297050	Np005G260070
OG0016546	Ag004G298760	Np004G258510
OG0016547	Ag004G302600	Np004G255730
OG0016548	Ag004G304910	Np004G253850
OG0016549	Ag004G306740	Np004G252290
OG0016550	Ag004G309060	Np004G250360
OG0016551	Ag004G309300	Np004G250110
OG0016552	Ag004G311900	Np004G248300
OG0016553	Ag004G313360	Np004G247360
OG0016555	Ag004G315100	Np004G245970
OG0016556	Ag004G318500, Ag004G370330	Np004G243240
OG0016557	Ag004G321150, Ag004G321240	Np004G242170
OG0016558	Ag004G322940	Np004G240940
OG0016559	Ag004G327560	Np004G238510
OG0016560	Ag004G328560	Np004G238160
OG0016561	Ag004G332730	Np004G235720
OG0016562	Ag004G334570	Np004G234900
OG0016563	Ag004G346270	Np002G085810
OG0016565	Ag004G355010	Np002G090900
OG0016566	Ag004G376790	Np002G118400
OG0016568	Ag004G395670, Ag004G391160	Np004G242370
OG0016569	Ag005G433840, Ag005G432480	Np007G385420
OG0016570	Ag005G464270	Np007G404480
OG0016571	Ag005G472460	Np007G410120
OG0016572	Ag005G474480	Np007G411220
OG0016573	Ag005G476380	Np007G412780
OG0016574	Ag005G479640	Np007G415450
OG0016575	Ag005G482020	Np007G417380
OG0016576	Ag005G490320	Np007G424400, Np007G424380
OG0016577	Ag006G492280	Np003G125850
OG0016578	Ag006G497320	Np003G128630
OG0016579	Ag006G501880	Np003G131200
OG0016580	Ag006G504640	Np003G132080
OG0016581	Ag006G505090	Np003G132330
OG0016582	Ag006G506850	Np003G132970
OG0016583	Ag006G520750	Np006G370920
OG0016584	Ag006G535970	Np004G208780
OG0016585	Ag006G539940, Ag006G537450	Np004G206410
OG0016586	Ag006G540770	Np004G205960
OG0016587	Ag006G548360	Np005G283650, Np006G362950
OG0016588	Ag006G555910	Np005G286260
OG0016589	Ag006G560950	Np004G202260
OG0016591	Ag006G577880	Np005G296110
OG0016592	Ag007G583880	Np004G210730
OG0016593	Ag007G586500, Ag007G586490	Np003G185180
OG0016594	Ag007G590420	Np006G355710
OG0016595	Ag007G591880	Np006G354100, Np006G348890
OG0016596	Ag007G592250	Np006G353570, Np006G347210
OG0016597	Ag007G596800	Np006G358000
OG0016598	Ag007G600530	Np003G134060
OG0016599	Ag007G602500	Np003G135750
OG0016600	Ag007G604190	Np003G136360
OG0016602	Ag007G610030	Np003G139560
OG0016603	Ag007G612080	Np003G140420
OG0016604	Ag007G612930	Np003G140740
OG0016605	Ag007G635680	Np001G014540
OG0016606	Ag007G643970	Np001G017330
OG0016607	Ag007G644040	Np001G017430
OG0016608	Ag007G646820	Np005G313410
OG0016609	Ag008G691490	Np001G049650
OG0016610	Ag008G692970	Np004G227920
OG0016611	Ag008G705380	Np003G154810
OG0016612	Ag008G708960	Np003G152830, Np003G153020
OG0016613	Ag008G721930	Np001G012030
OG0016658	Ag003G254080	Np005G276470
OG0016659	Ag003G254100	Np005G276420
OG0016660	Ag003G254120	Np005G276400
OG0016664	Ag003G257020	Np005G275350
OG0016665	Ag003G259030	Np005G274660
OG0016666	Ag003G260230, Ag003G260210	Np005G274400
OG0016667	Ag003G260500	Np005G274230
OG0016668	Ag003G260510	Np005G274220
OG0016669	Ag003G268360	Np005G272140
OG0016670	Ag003G268740	Np005G272080
OG0016671	Ag003G271450	Np005G271240
OG0016672	Ag003G279180	Np005G270250
OG0016673	Ag003G278140	Np005G262840
OG0016675	Ag003G276010	Np005G263600
OG0016676	Ag003G275880	Np005G263680
OG0016677	Ag003G275820	Np005G263730
OG0016679	Ag003G280990	Np003G153860, Np005G264470
OG0016680	Ag007G602790, Ag005G465180	Np007G405030
OG0016681	Ag003G282700	Np005G265380
OG0016682	Ag007G579550	Np004G215380
OG0016683	Ag007G579210	Np004G215900
OG0016684	Ag007G579130	Np004G216000
OG0016685	Ag007G579110	Np004G216130, Np004G216080
OG0016686	Ag007G578300	Np004G205030
OG0016687	Ag007G578220	Np004G205100
OG0016688	Ag007G580540	Np005G309650
OG0016689	Ag004G364630	Np005G317560
OG0016690	Ag004G364990, Ag004G365520	Np002G106050
OG0016691	Ag004G366270	Np002G107520
OG0016692	Ag004G366410	Np002G107960
OG0016693	Ag004G366790	Np002G111290
OG0016694	Ag004G368210	Np002G113120
OG0016695	Ag004G368550	Np002G113380
OG0016696	Ag004G369030, Ag007G652180	Np002G113810
OG0016697	Ag004G369160	Np002G114160
OG0016698	Ag004G370540	Np002G115560
OG0016699	Ag004G371690	Np002G115970
OG0016700	Ag004G371730	Np002G115990
OG0016701	Ag004G371820	Np002G116060
OG0016702	Ag004G373180	Np002G116660
OG0016703	Ag004G374130	Np002G117310
OG0016704	Ag004G378290	Np002G119380
OG0016710	Ag008G662050	Np001G024850
OG0016712	Ag008G663420	Np001G023740
OG0016713	Ag008G664690	Np001G023410
OG0016714	Ag008G665620	Np001G023050
OG0016715	Ag008G666620	Np001G022530
OG0016716	Ag008G667160	Np001G022260
OG0016717	Ag008G670850	Np001G020510
OG0016718	Ag008G671850	Np001G020230
OG0016719	Ag002G112860, Ag002G108860	Np001G020130
OG0016720	Ag008G672300	Np001G019850
OG0016721	Ag006G562120	Np001G018860
OG0016722	Ag005G431770	Np007G385870
OG0016725	Ag004G356870	Np002G093230
OG0016726	Ag004G357550	Np002G093490
OG0016727	Ag004G358030	Np002G093990
OG0016728	Ag004G358570	Np002G094720
OG0016729	Ag004G359240	Np002G095380
OG0016731	Ag004G366750	Np002G097850
OG0016732	Ag004G343600	Np002G097910
OG0016733	Ag004G363890	Np002G099540
OG0016735	Ag004G363470	Np002G100530
OG0016736	Ag004G363750	Np002G102630
OG0016739	Ag004G402050	Np002G124790
OG0016740	Ag004G401930, Ag007G592840	Np002G124770
OG0016741	Ag004G400400	Np002G124310
OG0016742	Ag004G381410	Np002G121010
OG0016743	Ag004G380960	Np002G120810
OG0016744	Ag004G379530	Np002G119900
OG0016745	Ag004G379080	Np002G119770
OG0016746	Ag004G379150	Np002G119850
OG0016747	Ag005G471140	Np007G408900
OG0016748	Ag003G245950	Np005G280200
OG0016752	Ag002G188000, Ag002G187980	Np006G331150
OG0016753	Ag005G478020	Np007G413720
OG0016754	Ag005G476920	Np007G413300
OG0016755	Ag005G476770	Np007G413210
OG0016756	Ag005G476560	Np007G412890
OG0016758	Ag006G495310	Np003G127550
OG0016759	Ag005G476030	Np007G412570
OG0016760	Ag005G475690	Np007G411920
OG0016761	Ag005G474830	Np007G411500
OG0016762	Ag005G474150	Np007G411010
OG0016763	Ag007G603710	Np006G327010
OG0016764	Ag005G473030	Np007G410340
OG0016765	Ag005G464580	Np007G379950
OG0016766	Ag008G730450	Np001G005230
OG0016767	Ag001G040260	Np003G175260
OG0016769	Ag001G032000	Np003G173900
OG0016773	Ag008G677140	Np003G170320
OG0016774	Ag008G680530	Np003G167750
OG0016776	Ag008G680920	Np003G167490
OG0016779	Ag008G681620	Np003G166430
OG0016780	Ag002G187740	Np003G165140
OG0016781	Ag008G683760	Np003G165100
OG0016782	Ag008G684900	Np003G164510
OG0016783	Ag008G686600	Np003G163800
OG0016784	Ag008G694930	Np003G160390
OG0016785	Ag008G696540	Np003G158720
OG0016786	Ag008G698420	Np003G158050
OG0016787	Ag008G699790	Np003G157360
OG0016788	Ag008G700410	Np003G156940
OG0016789	Ag008G701460	Np003G156450
OG0016790	Ag008G702670	Np003G155990
OG0016791	Ag008G703010	Np003G155930
OG0016792	Ag008G704990	Np003G155120
OG0016794	Ag007G607640	Np003G138220
OG0016795	Ag007G607430	Np003G138070
OG0016797	Ag007G606590	Np003G137710
OG0016798	Ag007G606110	Np003G137380
OG0016799	Ag007G605930	Np003G137260
OG0016800	Ag007G605840	Np003G137200
OG0016802	Ag007G604930, Ag006G493770	Np003G136790
OG0016804	Ag007G604480	Np003G136580
OG0016805	Ag007G604100	Np003G136320
OG0016806	Ag007G603740	Np003G136220
OG0016807	Ag007G602250	Np003G135510
OG0016808	Ag007G602150	Np003G135420
OG0016809	Ag007G602060	Np003G135340
OG0016810	Ag008G680420, Ag007G602020	Np003G135280
OG0016811	Ag007G602010	Np003G135270
OG0016812	Ag007G601090	Np003G134510, Np003G134540
OG0016813	Ag007G600690	Np003G134230
OG0016814	Ag005G430260, Ag007G600610	Np003G134170
OG0016815	Ag007G600590	Np003G134130
OG0016816	Ag006G508170	Np003G133320
OG0016817	Ag006G575770	Np005G292490
OG0016819	Ag006G575260	Np005G291960
OG0016820	Ag006G574220	Np005G291260
OG0016821	Ag006G572980	Np005G290430
OG0016822	Ag006G571820	Np005G290170
OG0016823	Ag006G571240	Np005G289960
OG0016824	Ag006G569890	Np005G289460
OG0016825	Ag006G559730	Np005G288620
OG0016826	Ag006G559820	Np005G288600
OG0016827	Ag006G561160	Np005G288400
OG0016828	Ag006G561380	Np005G288260
OG0016829	Ag006G563480	Np005G287350
OG0016830	Ag006G564120	Np005G287580
OG0016831	Ag006G565690	Np005G286960
OG0016833	Ag006G567580	Np005G286360
OG0016834	Ag006G553000, Ag002G118640	Np005G285490
OG0016835	Ag006G539920, Ag006G537430	Np004G206430
OG0016836	Ag006G536640, Ag006G539230	Np004G208400
OG0016837	Ag006G536460, Ag006G538980	Np004G208540
OG0016838	Ag006G535740	Np004G224140
OG0016839	Ag006G535670	Np004G204030
OG0016840	Ag006G534870	Np004G204670
OG0016841	Ag001G005970	Np001G042870
OG0016843	Ag006G531040	Np004G203450
OG0016844	Ag001G027380	Np004G203640
OG0016845	Ag008G705000	Np003G155110
OG0016846	Ag007G585130	Np004G200640
OG0016847	Ag007G584990	Np004G200800
OG0016848	Ag007G584890	Np004G200880
OG0016849	Ag007G584860	Np004G200900
OG0016850	Ag007G584780	Np004G210460
OG0016851	Ag007G584770	Np004G210450
OG0016852	Ag007G584550	Np004G201940
OG0016853	Ag007G583940	Np004G210680
OG0016854	Ag007G584130	Np004G210500
OG0016855	Ag007G583320	Np004G211220
OG0016856	Ag007G583270	Np004G211230
OG0016858	Ag007G582710	Np004G211740
OG0016859	Ag007G581930	Np004G212640
OG0016860	Ag007G581740	Np004G212870
OG0016861	Ag003G246510	Np006G363760
OG0016863	Ag007G581600	Np004G213010
OG0016864	Ag007G581560	Np004G213050
OG0016866	Ag007G580510	Np004G213930
OG0016867	Ag007G580390	Np004G214100
OG0016869	Ag003G285840	Np005G266720
OG0016870	Ag003G286580	Np005G267240
OG0016871	Ag003G286840	Np005G267390
OG0016872	Ag003G288410	Np005G267900
OG0016874	Ag003G289710	Np003G141340
OG0016875	Ag003G290610	Np005G268920
OG0016877	Ag003G292520	Np005G262630
OG0016878	Ag003G293080	Np005G262300
OG0016879	Ag003G293620	Np005G262000
OG0016880	Ag003G294000	Np005G261860
OG0016881	Ag003G294270	Np005G261770
OG0016882	Ag003G294490	Np005G261700
OG0016883	Ag003G295290	Np005G261210
OG0016884	Ag003G295780	Np005G260950
OG0016885	Ag003G296360	Np005G260650
OG0016886	Ag003G296560	Np005G260560
OG0016887	Ag003G296790	Np005G260370
OG0016888	Ag003G296830	Np005G260320
OG0016889	Ag003G296980	Np005G260140
OG0016890	Ag003G297060	Np005G260060, Np005G318760
OG0016891	Ag003G297100	Np005G260030
OG0016892	Ag005G412660	Np005G309450
OG0016893	Ag002G158090	Np005G310620
OG0016895	Ag007G645740	Np005G312390
OG0016896	Ag007G645880	Np005G312420
OG0016900	Ag007G649390	Np005G315980
OG0016901	Ag007G649670	Np005G316140
OG0016903	Ag004G311300	Np004G248690
OG0016904	Ag001G100540	Np007G424950
OG0016905	Ag007G598120	Np001G045590
OG0016906	Ag007G578770	Np004G217100
OG0016909	Ag001G053040	Np001G046960
OG0016911	Ag002G159050	Np006G343590
OG0016912	Ag002G158770	Np006G343900
OG0016913	Ag002G158370	Np001G041560
OG0016915	Ag002G157530	Np001G042220
OG0016916	Ag002G156210, Ag002G153710	Np001G042930
OG0016917	Ag008G713530	Np001G043020
OG0016920	Ag002G146950	Np003G179670
OG0016921	Ag002G145640	Np003G180550
OG0016922	Ag002G142660	Np003G182350, Np007G400100
OG0016923	Ag002G140960	Np003G182930
OG0016924	Ag002G140750	Np003G183030
OG0016925	Ag002G132960	Np003G184010
OG0016926	Ag002G130930, Ag002G130690	Np003G184700
OG0016927	Ag002G129980	Np003G184870
OG0016928	Ag004G308410	Np004G251000
OG0016929	Ag002G126830	Np001G039600
OG0016930	Ag002G104850	Np001G036980
OG0016931	Ag005G465910	Np007G405700
OG0016932	Ag001G042250	Np005G309830
OG0016933	Ag006G493860	Np003G126990
OG0016934	Ag002G123550	Np001G032100
OG0016935	Ag002G114300	Np002G079430
OG0016936	Ag002G123700	Np001G032680
OG0016937	Ag001G042480	Np005G310090
OG0016939	Ag001G042820	Np005G310050
OG0016940	Ag001G042360	Np005G309920
OG0016941	Ag005G426490	Np007G388530
OG0016942	Ag005G426470	Np007G388550
OG0016943	Ag001G042520	Np005G310000
OG0016944	Ag005G477670	Np007G389190
OG0016945	Ag004G333950	Np005G310390
OG0016946	Ag005G448240	Np005G309770
OG0016947	Ag001G043490	Np005G307860
OG0016948	Ag001G045860, Ag001G043680	Np005G308260
OG0016949	Ag001G038690	Np005G309340
OG0016950	Ag001G038290	Np005G307070
OG0016951	Ag001G037800	Np005G306290
OG0016952	Ag001G037470	Np005G306040
OG0016953	Ag001G035010	Np005G304030
OG0016954	Ag001G034980	Np005G304010
OG0016955	Ag001G034960	Np005G303990
OG0016956	Ag001G034680	Np005G303850
OG0016957	Ag001G034390	Np005G303530
OG0016958	Ag001G033720	Np005G302920
OG0016959	Ag007G649720	Np005G316160
OG0016960	Ag007G614540	Np005G316180
OG0016961	Ag001G099230	Np001G000180
OG0016962	Ag007G652560	Np005G317720
OG0016963	Ag007G654130	Np005G318100
OG0016965	Ag007G656410	Np005G319630
OG0016966	Ag007G656590	Np005G319680, Np005G319700
OG0016969	Ag007G657260	Np005G319430
OG0016970	Ag008G717920, Ag008G717970	Np003G188050
OG0016971	Ag002G206740	Np006G320440
OG0016972	Ag002G206670	Np006G320510
OG0016973	Ag008G721100	Np001G012660
OG0016974	Ag002G206030	Np006G321130
OG0016975	Ag002G205810	Np006G321370
OG0016976	Ag002G204410	Np006G322180
OG0016977	Ag002G204310	Np006G322280
OG0016978	Ag002G203710	Np006G322660
OG0016979	Ag002G203120	Np006G323090
OG0016981	Ag002G200930	Np006G324900
OG0016982	Ag002G200080, Ag002G200090	Np006G325340
OG0016983	Ag002G198670	Np006G326010
OG0016984	Ag002G198550	Np006G326200
OG0016985	Ag002G198470	Np006G326290
OG0016986	Ag001G090660	Np001G064680
OG0016987	Ag002G196860	Np006G327080
OG0016988	Ag002G196590	Np006G327360
OG0016989	Ag002G195610	Np005G292200, Np006G327880
OG0016990	Ag002G191770	Np006G329340
OG0016991	Ag002G191130	Np006G330030, Np006G329990
OG0016992	Ag002G190810	Np006G330140
OG0016995	Ag006G491330	Np003G125250
OG0016996	Ag006G491560	Np003G125410
OG0016997	Ag006G491600	Np003G125450
OG0016998	Ag006G491620	Np003G125500
OG0016999	Ag006G491660	Np003G125530
OG0017000	Ag006G492030	Np003G125780
OG0017001	Ag006G492160	Np003G125810
OG0017002	Ag006G492690	Np003G126180
OG0017003	Ag006G492890	Np003G126390
OG0017004	Ag006G492900	Np003G126400
OG0017005	Ag006G493230	Np003G126580
OG0017006	Ag006G493850	Np003G126980
OG0017007	Ag006G495590	Np003G127660
OG0017008	Ag006G497180	Np003G128530
OG0017009	Ag008G719390	Np003G147720
OG0017011	Ag008G718000	Np003G148620
OG0017012	Ag008G718090	Np003G148570
OG0017013	Ag008G716700, Ag008G716720	Np003G149290
OG0017014	Ag008G716520	Np003G149490
OG0017015	Ag008G715120	Np003G150380
OG0017016	Ag008G714390	Np003G150750
OG0017017	Ag008G714030	Np003G150940
OG0017018	Ag008G710240, Ag007G656250	Np003G152350
OG0017019	Ag008G709120	Np003G152900
OG0017020	Ag008G728990	Np001G006570
OG0017021	Ag008G729740	Np001G005660
OG0017022	Ag008G730170	Np001G005450
OG0017023	Ag008G730590	Np001G005120
OG0017024	Ag008G730750	Np001G004950
OG0017025	Ag008G731860	Np001G003970
OG0017026	Ag008G732080	Np001G003740
OG0017027	Ag008G732250	Np001G003670
OG0017028	Ag008G732510	Np001G003520
OG0017029	Ag008G732520	Np001G003510
OG0017030	Ag008G733070	Np001G002970
OG0017031	Ag008G733180	Np001G002880
OG0017033	Ag008G733620	Np001G002560
OG0017034	Ag008G733730	Np001G002470
OG0017035	Ag008G733910	Np001G002370
OG0017036	Ag008G734000	Np001G002340
OG0017037	Ag008G734500	Np001G001810
OG0017038	Ag008G734750	Np001G001530
OG0017039	Ag005G486940	Np001G001130
OG0017040	Ag001G100010	Np001G000860
OG0017041	Ag001G099590	Np001G000550
OG0017042	Ag001G099290	Np001G000240
OG0017044	Ag007G626370, Ag006G518870	Np003G189890
OG0017045	Ag006G520060	Np003G189440
OG0017046	Ag006G515930	Np003G188690
OG0017047	Ag006G515180	Np003G188260
OG0017048	Ag006G515160	Np003G188240
