Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0017280	Ag004G353750, Ag004G353740	XP_018457590.1
OG0017281	Ag007G629270	XP_018474673.1
OG0017283	Ag007G631880	XP_018476599.1
OG0017284	Ag007G633090	XP_018446399.1
OG0017285	Ag007G637090	XP_018484308.1
OG0017286	Ag007G637550	XP_018484729.1
OG0017287	Ag007G641490	XP_018482342.1
OG0017288	Ag007G641140	XP_018434481.1
OG0017289	Ag007G641010	XP_018453113.1
OG0017291	Ag005G404920	XP_018458024.1
OG0017292	Ag006G555470	XP_018478552.1
OG0017293	Ag007G612220	XP_018445731.1
OG0017294	Ag007G612120	XP_018476065.1
OG0017295	Ag006G505590	XP_018445827.1
OG0017296	Ag008G662170	XP_018457722.1
OG0017297	Ag001G000360	XP_018433598.1
OG0017299	Ag006G500310	XP_018442551.1
OG0017300	Ag006G500270	XP_018442135.1, XP_018442141.1
OG0017301	Ag006G500090	XP_018444411.1
OG0017302	Ag006G499940	XP_018475436.1
OG0017303	Ag006G499250	XP_018475450.1
OG0017304	Ag008G720530	XP_018480855.1
OG0017305	Ag008G720450	XP_018481806.1
OG0017306	Ag008G720670	XP_018462563.1, XP_018479304.1
OG0017307	Ag004G328720	XP_018468544.1
OG0017308	Ag008G721790	XP_018485091.1
OG0017309	Ag008G721940	XP_018482719.1
OG0017311	Ag008G722470	XP_018477619.1
OG0017312	Ag008G722650	XP_018480206.1
OG0017313	Ag008G722990	XP_018483101.1
OG0017314	Ag008G723100	XP_018460748.1, XP_018461453.1
OG0017315	Ag008G723110	XP_018460747.1, XP_018461451.1
OG0017316	Ag008G724360, Ag008G724350	XP_018438600.1
OG0017317	Ag008G724430	XP_018480425.1
OG0017318	Ag008G725660	XP_018460507.1, XP_018490382.1
OG0017319	Ag008G693890	XP_018471449.1
OG0017320	Ag008G726070	XP_018457956.1
OG0017321	Ag003G259860	XP_018485836.1
OG0017323	Ag008G726820	XP_018492792.1
OG0017324	Ag008G726910	XP_018491730.1
OG0017325	Ag008G727050	XP_018487004.1
OG0017326	Ag008G728790	XP_018457585.1
OG0017327	Ag008G706130	XP_018473161.1
OG0017328	Ag008G706040	XP_018476949.1, XP_018473726.1
OG0017329	Ag008G705970	XP_018456696.1
OG0017331	Ag001G059830, Ag001G063390	XP_018437463.1
OG0017332	Ag001G062980	XP_018433717.1
OG0017333	Ag001G062370	XP_018478195.1
OG0017334	Ag001G061780	XP_018436113.1
OG0017335	Ag001G060470	XP_018468666.1, XP_018461861.1
OG0017337	Ag008G719470	XP_018470486.1
OG0017338	Ag008G691330	XP_018434281.1
OG0017340	Ag001G056390	XP_018472395.1
OG0017341	Ag001G055830	XP_018458327.1
OG0017342	Ag001G055580	XP_018471860.1
OG0017343	Ag001G054650	XP_018488791.1
OG0017344	Ag001G054180	XP_018488782.1, XP_018488783.1
OG0017345	Ag001G053660	XP_018441626.1
OG0017346	Ag001G052910	XP_018440442.1
OG0017347	Ag006G575750	XP_018472358.1
OG0017348	Ag001G052020	XP_018442007.1
OG0017349	Ag001G037480	XP_018458329.1
OG0017353	Ag008G673380	XP_018485518.1
OG0017354	Ag008G674580	XP_018490906.1
OG0017355	Ag005G479320	XP_018484012.1
OG0017356	Ag004G355070, Ag002G194700	XP_018444776.1
OG0017357	Ag004G355260	XP_018445268.1
OG0017358	Ag007G612490	XP_018471645.1
OG0017359	Ag004G354750	XP_018446614.1
OG0017360	Ag004G354850	XP_018442092.1
OG0017361	Ag004G350740	XP_018451996.1
OG0017362	Ag004G350030	XP_018455362.1
OG0017363	Ag004G349890	XP_018468549.1
OG0017364	Ag004G298220	XP_018483958.1
OG0017365	Ag004G348960	XP_018462191.1, XP_018455937.1
OG0017366	Ag004G348900	XP_018452012.1
OG0017367	Ag004G348160	XP_018472214.1
OG0017368	Ag004G344650	XP_018446296.1
OG0017369	Ag004G344640	XP_018471505.1, XP_018470887.1
OG0017370	Ag004G344340	XP_018456097.1
OG0017371	Ag004G343900	XP_018456046.1
OG0017373	Ag004G343470	XP_018456986.1
OG0017374	Ag004G342690	XP_018445252.1, XP_018460191.1
OG0017375	Ag003G215280	XP_018455254.1
OG0017376	Ag003G215330	XP_018442171.1
OG0017377	Ag003G218030	XP_018453054.1
OG0017378	Ag003G218070	XP_018445482.1
OG0017379	Ag003G218190	XP_018470170.1
OG0017380	Ag003G219010, Ag004G373300	XP_018442525.1
OG0017381	Ag003G219620	XP_018443871.1
OG0017382	Ag003G219750	XP_018445854.1
OG0017383	Ag003G219870	XP_018444280.1
OG0017384	Ag003G222150	XP_018444704.1
OG0017385	Ag003G223480	XP_018445115.1
OG0017386	Ag003G224130	XP_018468718.1
OG0017387	Ag004G332570	XP_018475076.1
OG0017388	Ag003G228210	XP_018445148.1
OG0017389	Ag003G229590, Ag003G229600	XP_018468455.1
OG0017390	Ag003G231620	XP_018446864.1
OG0017391	Ag008G719540	XP_018443955.1
OG0017392	Ag003G233040	XP_018469832.1
OG0017393	Ag001G042080	XP_018456932.1
OG0017394	Ag003G234420	XP_018456637.1
OG0017395	Ag003G235000	XP_018442182.1
OG0017396	Ag003G236420	XP_018452294.1
OG0017397	Ag003G236680	XP_018456765.1
OG0017398	Ag003G237140	XP_018444343.1, XP_018465327.1
OG0017399	Ag003G238030	XP_018470655.1, XP_018460503.1
OG0017400	Ag003G239200	XP_018457384.1
OG0017401	Ag003G213630	XP_018455907.1
OG0017404	Ag003G211520	XP_018446651.1
OG0017405	Ag003G211270	XP_018457625.1
OG0017406	Ag003G210660	XP_018457265.1
OG0017407	Ag003G210520	XP_018471115.1
OG0017408	Ag003G210230	XP_018457646.1
OG0017409	Ag003G208150	XP_018459582.1
OG0017410	Ag003G207350	XP_018445353.1
OG0017411	Ag003G207670	XP_018444531.1
OG0017412	Ag003G207690	XP_018445476.1
OG0017413	Ag003G207730	XP_018445247.1
OG0017415	Ag005G469860	XP_018441839.1
OG0017416	Ag005G469630	XP_018488492.1
OG0017417	Ag005G468990	XP_018493223.1
OG0017418	Ag005G468440	XP_018490839.1
OG0017419	Ag005G468300	XP_018487520.1
OG0017420	Ag005G465450	XP_018491629.1
OG0017421	Ag005G465430	XP_018486831.1
OG0017422	Ag005G464540	XP_018441080.1
OG0017424	Ag005G464390	XP_018486310.1
OG0017425	Ag005G463870	XP_018489788.1, XP_018490788.1
OG0017426	Ag005G462990	XP_018490711.1, XP_018489080.1
OG0017427	Ag005G461460	XP_018491015.1
OG0017428	Ag005G461090	XP_018491620.1
OG0017429	Ag005G459970	XP_018492803.1
OG0017430	Ag005G456560	XP_018489349.1, XP_018460932.1
OG0017431	Ag005G454770	XP_018441556.1
OG0017432	Ag005G454750	XP_018490125.1
OG0017434	Ag005G450620	XP_018487585.1
OG0017435	Ag005G448850	XP_018491117.1, XP_018465648.1
OG0017437	Ag005G448640	XP_018490226.1, XP_018490206.1
OG0017438	Ag005G448530	XP_018440695.1
OG0017439	Ag005G448520	XP_018441473.1
OG0017440	Ag005G441370	XP_018490567.1
OG0017441	Ag005G441970	XP_018492735.1
OG0017443	Ag005G441240	XP_018486461.1
OG0017444	Ag005G441230	XP_018485898.1
OG0017445	Ag005G438320	XP_018459677.1
OG0017447	Ag005G437540	XP_018486516.1
OG0017448	Ag005G435670	XP_018438400.1, XP_018489994.1
OG0017449	Ag005G432690, Ag005G434000	XP_018440039.1
OG0017450	Ag005G429720	XP_018487238.1
OG0017451	Ag005G429710	XP_018485486.1
OG0017452	Ag005G428500	XP_018485595.1
OG0017453	Ag005G427670	XP_018485460.1
OG0017454	Ag006G530820	XP_018483242.1
OG0017455	Ag005G425690	XP_018492320.1
OG0017456	Ag005G420930	XP_018472234.1
OG0017457	Ag007G614960	XP_018452077.1
OG0017459	Ag005G424820	XP_018492564.1
OG0017460	Ag005G420510	XP_018433966.1
OG0017461	Ag005G420090	XP_018460358.1
OG0017462	Ag005G418580	XP_018435178.1
OG0017465	Ag005G415950	XP_018455133.1
OG0017466	Ag005G414150	XP_018486814.1
OG0017467	Ag005G414660	XP_018434123.1
OG0017468	Ag005G410670	XP_018491774.1
OG0017469	Ag005G409320	XP_018434486.1
OG0017470	Ag005G406620	XP_018439097.1, XP_018465859.1
OG0017472	Ag005G403150	XP_018439880.1
OG0017473	Ag005G403400	XP_018440135.1
OG0017475	Ag005G404330	XP_018440786.1
OG0017476	Ag002G197890	XP_018472548.1
OG0017478	Ag005G404440	XP_018437956.1
OG0017479	Ag005G404450	XP_018439195.1
OG0017480	Ag001G000110	XP_018435215.1
OG0017481	Ag001G000900	XP_018432912.1
OG0017482	Ag001G001140	XP_018450671.1
OG0017483	Ag001G001380	XP_018483336.1
OG0017484	Ag001G002450	XP_018441346.1
OG0017485	Ag001G002860	XP_018433146.1
OG0017486	Ag001G002930	XP_018447291.1
OG0017487	Ag001G002940	XP_018448162.1
OG0017488	Ag001G003520	XP_018451213.1
OG0017489	Ag001G004370	XP_018447791.1
OG0017490	Ag001G005070	XP_018489936.1
OG0017491	Ag001G006960	XP_018467161.1
OG0017492	Ag001G006980	XP_018491608.1
OG0017493	Ag001G008100	XP_018441959.1
OG0017494	Ag001G008350	XP_018462990.1
OG0017495	Ag001G014110	XP_018470138.1
OG0017496	Ag001G014370	XP_018468767.1
OG0017498	Ag001G017020	XP_018468404.1
OG0017499	Ag001G023280	XP_018463800.1
OG0017500	Ag001G023540	XP_018447785.1
OG0017501	Ag001G023620	XP_018483297.1
OG0017502	Ag001G024560	XP_018436222.1
OG0017503	Ag001G024710	XP_018489378.1, XP_018439727.1
OG0017504	Ag001G025830	XP_018448136.1
OG0017505	Ag001G028450	XP_018467668.1
OG0017506	Ag001G028500	XP_018448067.1
OG0017507	Ag001G031900	XP_018462777.1, XP_018449223.1
OG0017508	Ag001G032840	XP_018455419.1
OG0017510	Ag007G580600	XP_018447077.1, XP_018447088.1
OG0017511	Ag002G160690	XP_018441221.1
OG0017512	Ag002G160590	XP_018479885.1
OG0017513	Ag001G064520	XP_018482799.1
OG0017514	Ag001G064500	XP_018458895.1
OG0017515	Ag001G069810	XP_018487278.1
OG0017516	Ag001G069960	XP_018482034.1
OG0017517	Ag001G070870	XP_018464535.1, XP_018480086.1
OG0017518	Ag001G070930	XP_018485865.1
OG0017519	Ag001G073020	XP_018483825.1
OG0017520	Ag001G073130	XP_018485703.1
OG0017521	Ag001G073230	XP_018464118.1
OG0017522	Ag001G073360	XP_018464825.1
OG0017523	Ag001G074050	XP_018458892.1
OG0017524	Ag001G075200	XP_018483245.1
OG0017525	Ag001G074800	XP_018480120.1
OG0017526	Ag001G074860	XP_018490976.1
OG0017527	Ag001G076490	XP_018489768.1
OG0017528	Ag001G076810	XP_018432671.1
OG0017530	Ag001G078300	XP_018485923.1
OG0017531	Ag001G078630	XP_018483403.1, XP_018477188.1
OG0017532	Ag001G078650	XP_018492794.1
OG0017533	Ag001G079170	XP_018492303.1
OG0017534	Ag001G080040	XP_018490674.1
OG0017535	Ag001G079920	XP_018463161.1, XP_018490748.1
OG0017536	Ag001G080550	XP_018484819.1
OG0017537	Ag001G081280	XP_018489893.1
OG0017539	Ag001G084360	XP_018444775.1, XP_018437314.1
OG0017540	Ag001G084990	XP_018492209.1
OG0017541	Ag001G088470	XP_018442264.1
OG0017542	Ag001G088810	XP_018486266.1
OG0017543	Ag001G089570	XP_018460414.1
OG0017544	Ag001G091550	XP_018444873.1
OG0017545	Ag001G091630	XP_018488671.1
OG0017546	Ag001G092800	XP_018492662.1
OG0017547	Ag001G064690	XP_018482792.1
OG0017548	Ag001G093590	XP_018488049.1
OG0017549	Ag001G093630	XP_018486064.1
OG0017550	Ag001G095720	XP_018444918.1
OG0017551	Ag001G096780	XP_018488815.1
OG0017552	Ag001G097800	XP_018490225.1
OG0017553	Ag001G098010	XP_018460341.1
OG0017554	Ag001G098830	XP_018488890.1
OG0017556	Ag001G093750	XP_018442229.1
OG0017557	Ag001G000570	XP_018450146.1
OG0017558	Ag001G007410	XP_018458100.1
OG0017559	Ag001G008060	XP_018489372.1
OG0017560	Ag001G011020	XP_018436999.1
OG0017561	Ag001G026750, Ag004G401730, Ag004G386810, Ag002G181800	XP_018467012.1, XP_018477790.1
OG0017562	Ag001G031830	XP_018462775.1, XP_018449268.1
OG0017563	Ag001G051280	XP_018468417.1
OG0017564	Ag001G054540	XP_018459324.1, XP_018436857.1
OG0017565	Ag001G058700	XP_018469511.1
OG0017566	Ag001G064150	XP_018478620.1
OG0017567	Ag001G064510	XP_018482791.1
OG0017568	Ag001G066980	XP_018434899.1
OG0017569	Ag001G070960	XP_018485730.1, XP_018461243.1
OG0017572	Ag001G075150	XP_018491556.1
OG0017573	Ag001G075180	XP_018486810.1
OG0017574	Ag001G075310	XP_018481295.1, XP_018462959.1
OG0017575	Ag001G077410	XP_018481292.1
OG0017576	Ag001G079220	XP_018492308.1
OG0017577	Ag001G080420	XP_018487138.1
OG0017578	Ag001G081060	XP_018489386.1, XP_018467350.1, XP_018461221.1
OG0017579	Ag001G088060	XP_018444999.1
OG0017580	Ag001G098370	XP_018481164.1
OG0017581	Ag001G099240	XP_018456590.1
OG0017583	Ag002G117580	XP_018435250.1, XP_018436237.1
OG0017584	Ag002G123720	XP_018439859.1
OG0017586	Ag002G142300	XP_018476566.1
OG0017587	Ag002G145190	XP_018454849.1, XP_018462873.1
OG0017588	Ag002G161760	XP_018435028.1
OG0017589	Ag002G164770	XP_018474081.1
OG0017590	Ag002G176220	XP_018436379.1
OG0017591	Ag002G178250	XP_018484980.1, XP_018479941.1
OG0017592	Ag002G184010	XP_018437041.1
OG0017593	Ag002G189570	XP_018439608.1
OG0017595	Ag002G191810	XP_018441158.1
OG0017596	Ag002G192910	XP_018434085.1
OG0017597	Ag002G194930	XP_018475937.1
OG0017599	Ag003G211990	XP_018455154.1
OG0017600	Ag003G215540	XP_018454578.1
OG0017602	Ag003G228240	XP_018444794.1
OG0017603	Ag003G234520, Ag003G252720	XP_018484631.1, XP_018468754.1
OG0017604	Ag003G238180	XP_018469529.1
OG0017605	Ag003G253380	XP_018453307.1
OG0017606	Ag003G253540	XP_018481670.1, XP_018469222.1
OG0017607	Ag003G260610	XP_018467986.1
OG0017608	Ag003G263840, Ag003G263180	XP_018484656.1, XP_018484655.1
OG0017609	Ag003G270450	XP_018444151.1
OG0017610	Ag003G276490	XP_018479043.1, XP_018469205.1
OG0017611	Ag003G276630	XP_018484959.1
OG0017612	Ag003G282270	XP_018484955.1
OG0017613	Ag003G285360	XP_018487873.1, XP_018474235.1
OG0017614	Ag004G297880	XP_018487879.1
OG0017615	Ag004G297900	XP_018479377.1, XP_018479374.1, XP_018484711.1
OG0017616	Ag004G301940	XP_018486660.1, XP_018488565.1
OG0017617	Ag004G304540	XP_018447262.1, XP_018447250.1
OG0017618	Ag004G305950	XP_018472600.1
OG0017619	Ag004G306040	XP_018490250.1
OG0017620	Ag004G308160	XP_018484528.1
OG0017621	Ag004G308290	XP_018438230.1
OG0017622	Ag004G314480	XP_018448223.1, XP_018489233.1
OG0017623	Ag004G319710	XP_018434863.1
OG0017624	Ag004G320230	XP_018436603.1
OG0017625	Ag004G322980	XP_018440535.1
OG0017627	Ag004G332800	XP_018486910.1
OG0017628	Ag004G339560	XP_018469506.1
OG0017629	Ag004G341350	XP_018437351.1
OG0017630	Ag004G343460	XP_018457603.1
OG0017631	Ag004G344930	XP_018469712.1
OG0017632	Ag004G347100, Ag004G346910	XP_018454749.1
OG0017633	Ag004G348840	XP_018445317.1
OG0017634	Ag004G350300	XP_018454660.1, XP_018465436.1
OG0017635	Ag004G353360	XP_018461396.1, XP_018444812.1
OG0017636	Ag004G365910	XP_018455840.1, XP_018453002.1
OG0017637	Ag004G366930	XP_018457323.1
OG0017638	Ag004G372760	XP_018455624.1
OG0017639	Ag004G379830	XP_018456966.1
OG0017641	Ag004G397170	XP_018456462.1
OG0017642	Ag005G402800	XP_018460755.1, XP_018481611.1
OG0017643	Ag005G418030	XP_018486297.1
OG0017644	Ag006G565730, Ag005G432090, Ag005G432100	XP_018468329.1
OG0017645	Ag005G435120	XP_018433916.1, XP_018462709.1
OG0017647	Ag005G453490	XP_018434222.1
OG0017648	Ag005G463030	XP_018487539.1
OG0017649	Ag005G467360, Ag005G467410, Ag005G466500	XP_018448439.1, XP_018470303.1, XP_018470372.1
OG0017650	Ag005G470650	XP_018492548.1
OG0017651	Ag005G473540	XP_018489741.1
OG0017652	Ag005G476220	XP_018490005.1
OG0017653	Ag005G478680	XP_018486199.1, XP_018486217.1
OG0017654	Ag005G482140	XP_018491101.1
OG0017655	Ag005G483880	XP_018476718.1
OG0017656	Ag005G485400	XP_018434596.1
OG0017657	Ag005G490540	XP_018439114.1
OG0017658	Ag006G494270	XP_018471929.1
OG0017659	Ag006G502810	XP_018444637.1
OG0017661	Ag006G505010	XP_018469744.1
OG0017662	Ag006G506100	XP_018444664.1
OG0017663	Ag006G506170, Ag006G506160, Ag008G707720	XP_018451989.1
OG0017664	Ag006G506700	XP_018474333.1, XP_018475493.1
OG0017665	Ag006G518400	XP_018475368.1, XP_018462165.1
OG0017666	Ag006G519530	XP_018465750.1
OG0017667	Ag006G528010	XP_018483067.1
OG0017668	Ag006G552180	XP_018449891.1, XP_018460971.1
OG0017669	Ag006G554250	XP_018468436.1, XP_018468438.1
OG0017670	Ag006G564050	XP_018469995.1
OG0017672	Ag007G580520	XP_018470276.1
OG0017673	Ag007G583130	XP_018479905.1
OG0017674	Ag007G584010	XP_018450748.1
OG0017676	Ag007G584690	XP_018450052.1
OG0017677	Ag007G584870	XP_018485647.1
OG0017678	Ag007G586240	XP_018469282.1, XP_018481172.1
OG0017679	Ag007G590370	XP_018436318.1
OG0017680	Ag007G591340	XP_018489657.1
OG0017681	Ag007G592070	XP_018476846.1, XP_018481521.1
OG0017682	Ag007G595300	XP_018434675.1
OG0017683	Ag007G595670	XP_018436279.1
OG0017684	Ag007G597040	XP_018464186.1
OG0017685	Ag007G601730	XP_018446585.1
OG0017686	Ag007G603870	XP_018442783.1
OG0017687	Ag007G607880	XP_018475977.1
OG0017688	Ag007G642400	XP_018433745.1
OG0017689	Ag007G651080	XP_018478966.1
OG0017690	Ag007G651580	XP_018482001.1
OG0017691	Ag007G655780	XP_018442380.1
OG0017692	Ag008G663910	XP_018457119.1
OG0017693	Ag008G696640	XP_018456292.1, XP_018456125.1
OG0017694	Ag008G707600	XP_018456069.1
OG0017695	Ag008G708580	XP_018455080.1
OG0017696	Ag008G713680	XP_018464381.1
OG0017697	Ag008G733490, Ag008G733530, Ag008G716560	XP_018447376.1, XP_018454870.1, XP_018459009.1
OG0017699	Ag008G719780	XP_018483372.1
OG0017701	Ag008G732640	XP_018492161.1
OG0017751	Ag002G199460	XP_018467779.1
OG0017752	Ag003G255100	XP_018468992.1, XP_018468997.1
OG0017753	Ag003G258490	XP_018471913.1
OG0017754	Ag003G268100	XP_018450422.1
OG0017755	Ag003G271440	XP_018483921.1
OG0017756	Ag003G279810	XP_018471545.1
OG0017757	Ag006G549660	YP_009046974.1, YP_009046960.1
OG0017758	Ag006G540700	XP_018445270.1
OG0017759	Ag003G282820	XP_018451780.1
OG0017760	Ag003G284030	XP_018471340.1
OG0017761	Ag003G277370	XP_018469007.1
OG0017762	Ag007G578280, Ag001G058540	XP_018475063.1
OG0017763	Ag007G578140	XP_018441345.1
OG0017764	Ag007G578060	XP_018449878.1
OG0017765	Ag001G101160	XP_018449412.1
OG0017766	Ag004G364620	XP_018456557.1
OG0017768	Ag004G370460	XP_018457572.1
OG0017769	Ag004G370700	XP_018435538.1
OG0017771	Ag004G377860	XP_018441895.1, XP_018433112.1
OG0017774	Ag012G741070, Ag008G658350	XP_018455235.1
OG0017777	Ag007G584250	XP_018452936.1
OG0017779	Ag008G661940	XP_018481133.1
OG0017781	Ag008G662280	XP_018478996.1
OG0017782	Ag008G667020	XP_018481086.1
OG0017783	Ag008G667430	XP_018441583.1
OG0017784	Ag008G669030	XP_018456078.1
OG0017786	Ag008G671260	XP_018484373.1
OG0017787	Ag001G017000	XP_018454111.1, XP_018454109.1
OG0017788	Ag004G400220	XP_018480402.1, XP_018458466.1
OG0017790	Ag004G359530	XP_018471619.1
OG0017791	Ag004G361080	XP_018468102.1
OG0017792	Ag004G363040	XP_018457563.1
OG0017793	Ag004G362260	XP_018442381.1
OG0017794	Ag004G364470	XP_018473420.1
OG0017795	Ag004G400150	XP_018452264.1
OG0017796	Ag004G386050	XP_018454891.1
OG0017797	Ag005G476630	XP_018437653.1
OG0017799	Ag005G472210	XP_018441555.1
OG0017804	Ag008G683770	XP_018467026.1
OG0017806	Ag006G573940	XP_018470774.1
OG0017808	Ag008G687750	XP_018458639.1
OG0017809	Ag008G701210	XP_018456999.1
OG0017810	Ag008G704110	XP_018475398.1
OG0017811	Ag007G611390	XP_018445364.1
OG0017812	Ag007G610260	XP_018445598.1
OG0017813	Ag007G607670	XP_018454066.1
OG0017814	Ag007G604420	XP_018444098.1
OG0017815	Ag007G603780	XP_018444241.1, XP_018475555.1
OG0017816	Ag007G602180	XP_018444349.1
OG0017817	Ag007G601510	XP_018446592.1
OG0017818	Ag007G601460	XP_018443365.1
OG0017819	Ag007G601410	XP_018446181.1
OG0017821	Ag007G599580	XP_018444955.1
OG0017822	Ag006G508490	XP_018467314.1
OG0017823	Ag006G577220	XP_018449421.1, XP_018449422.1
OG0017824	Ag006G576650	XP_018458763.1
OG0017825	Ag005G435150	XP_018486992.1
OG0017826	Ag006G573660	XP_018450721.1
OG0017827	Ag006G571150	XP_018447196.1
OG0017828	Ag006G564480	XP_018482836.1
OG0017829	Ag006G552130	XP_018444908.1
OG0017831	Ag006G542000	XP_018467741.1
OG0017832	Ag006G540100, Ag006G538090	XP_018469216.1
OG0017834	Ag006G535410	XP_018490466.1
OG0017836	Ag006G533680	XP_018448644.1
OG0017838	Ag006G532000	XP_018476743.1
OG0017841	Ag007G581320	XP_018469342.1, XP_018469171.1
OG0017842	Ag007G581090	XP_018449881.1
OG0017843	Ag007G580500	XP_018481713.1
OG0017844	Ag007G580430	XP_018493395.1
OG0017845	Ag003G285800	XP_018484068.1, XP_018484064.1
OG0017846	Ag003G286110	XP_018481759.1, XP_018464270.1, XP_018467573.1, XP_018469705.1
OG0017847	Ag003G290370	XP_018471772.1
OG0017848	Ag003G290800	XP_018471617.1
OG0017849	Ag003G291070	XP_018484880.1
OG0017850	Ag003G291270	XP_018447251.1
OG0017851	Ag003G292080	XP_018468738.1, XP_018468751.1
OG0017854	Ag003G294510	XP_018459478.1, XP_018477316.1
OG0017855	Ag007G645720	XP_018481181.1
OG0017856	Ag007G645860	XP_018481959.1, XP_018480892.1
OG0017857	Ag007G647040	XP_018481249.1, XP_018481239.1
OG0017859	Ag002G162050	XP_018484194.1
OG0017860	Ag002G162740	XP_018437907.1
OG0017861	Ag006G561870	XP_018455846.1, XP_018455669.1
OG0017862	Ag007G618480, Ag002G187260	XP_018443253.1
OG0017863	Ag002G160560	XP_018479884.1
OG0017864	Ag004G368600	XP_018433246.1
OG0017865	Ag002G199880	XP_018450041.1
OG0017867	Ag004G334780	XP_018477919.1
OG0017869	Ag002G148270	XP_018475821.1
OG0017873	Ag002G146870	XP_018457706.1
OG0017874	Ag002G145880	XP_018452337.1
OG0017875	Ag002G143560	XP_018454923.1
OG0017876	Ag002G141650	XP_018472440.1
OG0017877	Ag002G102990, Ag002G102750	XP_018455731.1
OG0017878	Ag002G104520	XP_018477465.1
OG0017879	Ag002G106230	XP_018466609.1
OG0017881	Ag002G117680	XP_018481035.1
OG0017882	Ag002G119310	XP_018453078.1
OG0017883	Ag002G120520	XP_018485322.1
OG0017885	Ag002G123710	XP_018439857.1
OG0017887	Ag001G042210	XP_018451554.1
OG0017889	Ag001G043030	XP_018436125.1
OG0017890	Ag001G043480	XP_018449445.1
OG0017893	Ag001G044140, Ag001G039300	XP_018444634.1
OG0017894	Ag001G038530	XP_018480956.1
OG0017896	Ag007G614500	XP_018447982.1
OG0017897	Ag007G614520	XP_018484960.1
OG0017899	Ag001G036980	XP_018484124.1
OG0017900	Ag001G036560	XP_018470899.1
OG0017901	Ag001G033290	XP_018472019.1
OG0017902	Ag020G743080, Ag001G087370, Ag001G087380	XP_018489544.1, XP_018493337.1
OG0017903	Ag007G652200	XP_018484838.1
OG0017904	Ag007G655580	XP_018484742.1
OG0017906	Ag002G204360	XP_018434441.1
OG0017907	Ag002G203680	XP_018437894.1
OG0017908	Ag002G201710	XP_018440277.1
OG0017909	Ag002G201510	XP_018440255.1
OG0017910	Ag002G200160	XP_018436405.1
OG0017911	Ag002G198880	XP_018433678.1
OG0017912	Ag002G196480	XP_018434011.1
OG0017913	Ag002G196040	XP_018440469.1
OG0017914	Ag002G195850	XP_018440465.1
OG0017915	Ag002G195540	XP_018439153.1
OG0017916	Ag002G192950	XP_018474828.1
OG0017917	Ag002G193370	XP_018474822.1, XP_018474720.1
OG0017919	Ag006G491300	XP_018474422.1
OG0017920	Ag006G491320	XP_018442101.1
OG0017921	Ag006G491510	XP_018466559.1
OG0017922	Ag006G492040	XP_018467983.1
OG0017924	Ag006G495940	XP_018469833.1
OG0017925	Ag008G719260	XP_018442175.1
OG0017926	Ag008G717500	XP_018444621.1
OG0017927	Ag008G710980	XP_018452322.1, XP_018452310.1
OG0017928	Ag008G709210	XP_018452465.1
OG0017929	Ag008G707020	XP_018455594.1
OG0017930	Ag008G731280	XP_018490685.1
OG0017931	Ag008G731690	XP_018434353.1
OG0017933	Ag001G099640	XP_018433601.1
OG0017934	Ag001G099440	XP_018456209.1
OG0017936	Ag006G518910	XP_018453218.1
OG0017937	Ag001G094950	XP_018458933.1
OG0017939	Ag006G517280	XP_018453915.1
OG0017941	Ag006G515780	XP_018473436.1
OG0017942	Ag006G514910	XP_018461991.1, XP_018461993.1
OG0017943	Ag006G510860	XP_018476367.1, XP_018474540.1
OG0017944	Ag003G282010, Ag007G588320	XP_018485368.1
OG0017945	Ag007G590550	XP_018439590.1
OG0017946	Ag007G593540	XP_018439091.1
OG0017947	Ag007G593690	XP_018473911.1
OG0017948	Ag004G307610	XP_018450798.1, XP_018447179.1
OG0017949	Ag007G597600	XP_018436688.1
OG0017950	Ag001G008700	XP_018490222.1
OG0017951	Ag003G246440	XP_018490696.1
OG0017953	Ag001G100350	XP_018485947.1
OG0017954	Ag001G100450	XP_018490990.1
OG0017955	Ag005G481760	XP_018493066.1
OG0017956	Ag001G100700	XP_018492776.1
OG0017957	Ag001G100980	XP_018486788.1
OG0017958	Ag001G101020	XP_018438889.1
OG0017959	Ag006G493220	XP_018475900.1
OG0017960	Ag006G490760	XP_018459323.1
OG0017961	Ag006G490830	XP_018475812.1
OG0017962	Ag006G491140	XP_018465347.1, XP_018471372.1, XP_018471369.1
OG0017966	Ag005G488480	XP_018493542.1
OG0017967	Ag005G487830	XP_018491393.1
OG0017968	Ag005G487420	XP_018486533.1
OG0017969	Ag005G487330	XP_018493273.1, XP_018490128.1
OG0017970	Ag005G487210	XP_018487330.1
OG0017971	Ag005G487050	XP_018485494.1
OG0017972	Ag005G485480	XP_018491431.1
OG0017973	Ag005G485340	XP_018441458.1, XP_018485766.1
OG0017975	Ag005G404280, Ag005G474770	XP_018488915.1
OG0017976	Ag005G484000	XP_018493434.1
OG0017977	Ag005G484010	XP_018434976.1
OG0017978	Ag005G483280	XP_018486773.1
OG0017979	Ag005G482940	XP_018486045.1
OG0017980	Ag005G481640	XP_018436741.1
OG0017981	Ag005G479560	XP_018466582.1
OG0017982	Ag005G479420	XP_018438495.1
OG0017984	Ag005G478540	XP_018493173.1
OG0017985	Ag005G478460	XP_018493174.1
OG0017986	Ag002G180990	XP_018476393.1
OG0017987	Ag002G166620	XP_018481359.1, XP_018479910.1
