Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0016180	Ag003G231650	XP_010471523.1, XP_010428413.1, XP_010416282.1
OG0016181	Ag003G231770	XP_010428406.1, XP_010471512.1, XP_010416275.1
OG0016182	Ag003G233240	XP_010471494.1, XP_010428365.1, XP_010416237.1
OG0016185	Ag003G235020	XP_010471429.1, XP_010416176.1, XP_010428297.1
OG0016186	Ag003G236440, Ag006G540890	XP_010416143.1, XP_010428265.1
OG0016187	Ag003G236620	XP_010471395.1, XP_019083339.1, XP_019085047.1
OG0016188	Ag003G236730	XP_010428243.1, XP_010416126.1, XP_010471387.1
OG0016189	Ag003G237150	XP_019083327.1, XP_010428223.1, XP_010471371.2
OG0016190	Ag003G237580	XP_010416101.1, XP_010428217.1, XP_010471362.1
OG0016191	Ag003G237610	XP_010416088.1, XP_010471359.1
OG0016192	Ag003G237630	XP_010471354.1, XP_019084982.1, XP_010416084.1
OG0016193	Ag003G237810	XP_010471353.1, XP_010428210.1, XP_010416080.1
OG0016194	Ag003G238170	XP_010471341.1, XP_010416073.1, XP_010428200.1
OG0016195	Ag003G238990	XP_010428161.1, XP_010416031.1, XP_010471299.1
OG0016196	Ag003G239300	XP_010471279.1, XP_010428139.1, XP_010416003.1
OG0016197	Ag003G239460	XP_010471276.1, XP_010416000.1, XP_010428137.1
OG0016198	Ag003G239660	XP_010415998.1, XP_010471275.1, XP_010428133.1
OG0016199	Ag003G212710	XP_010472709.1, XP_010429706.1
OG0016200	Ag003G212470	XP_010429751.1, XP_010417502.1, XP_010472723.1
OG0016201	Ag003G212460	XP_010472726.1, XP_010417501.1, XP_010429755.1
OG0016202	Ag003G212420	XP_010429759.1, XP_010472729.1, XP_010417507.1
OG0016203	Ag003G212290	XP_010417514.1, XP_019093610.1, XP_019085162.1
OG0016204	Ag003G211870	XP_010472778.1, XP_010429805.1, XP_010417588.1
OG0016205	Ag003G211190	XP_010417622.1, XP_010429850.1, XP_010472815.1
OG0016206	Ag003G210640	XP_010429876.1, XP_010417642.1
OG0016207	Ag003G210510	XP_010472855.1, XP_010417653.1
OG0016208	Ag003G208200	XP_019082777.1, XP_010429998.1, XP_010472974.1
OG0016209	Ag003G208190	XP_010472976.1, XP_010429999.1, XP_010417741.1
OG0016210	Ag003G208060	XP_010417750.1, XP_010430008.1, XP_019093398.1
OG0016211	Ag003G207960	XP_010417752.1
OG0016212	Ag003G207900	XP_010430021.1, XP_010417756.1, XP_010472996.1
OG0016213	Ag003G207630	XP_010473013.1, XP_010417781.1, XP_010430048.1
OG0016214	Ag003G207820	XP_010473033.1, XP_010417798.1, XP_010430068.1
OG0016215	Ag003G207760	XP_010473028.1, XP_010417791.1, XP_010431663.1
OG0016216	Ag003G207750	XP_010417790.1, XP_010473027.1, XP_010430062.1
OG0016217	Ag003G207740	XP_010473023.1, XP_010430056.1, XP_010417786.1
OG0016218	Ag005G470570	XP_010487006.1, XP_010499531.1
OG0016219	Ag006G516370, Ag005G470300	XP_010487027.1, XP_010465080.1
OG0016220	Ag005G469910	XP_010500015.1, XP_010465110.1, XP_010487057.1
OG0016222	Ag005G469000	XP_010487117.1, XP_010500711.1, XP_010465198.1
OG0016223	Ag005G468490	XP_010487130.1, XP_019101637.1, XP_010465215.1
OG0016224	Ag005G468460	XP_010501005.1, XP_010465219.1
OG0016225	Ag005G468310	XP_010487148.1, XP_010501185.1, XP_010465242.1
OG0016226	Ag005G467800	XP_010501543.1, XP_019092578.1, XP_010487187.1
OG0016227	Ag005G466440	XP_010487212.1, XP_019092615.1
OG0016228	Ag005G465150	XP_010487279.1, XP_010502088.1, XP_010465381.1
OG0016229	Ag005G464930	XP_010487297.1, XP_010502215.1, XP_010465403.1
OG0016230	Ag005G464500	XP_010487323.1, XP_010502463.1
OG0016231	Ag005G463790	XP_010487369.1, XP_010502929.1, XP_010465511.1
OG0016233	Ag005G462870	XP_010487403.1, XP_010465550.1, XP_010503344.1
OG0016234	Ag005G462440	XP_010465582.1, XP_010487432.1, XP_010503569.1
OG0016235	Ag005G462410	XP_010465589.1, XP_010487437.1, XP_010503605.1
OG0016236	Ag005G461690	XP_010465631.1, XP_010503927.1
OG0016237	Ag005G461490	XP_010504053.1, XP_010487478.1, XP_010465640.1
OG0016238	Ag005G461480	XP_010487480.1, XP_010465644.1, XP_010504065.2
OG0016239	Ag005G461470	XP_010487482.1, XP_010504078.1, XP_019101019.1, XP_019092604.1
OG0016240	Ag005G461440	XP_010487485.1, XP_010465651.1, XP_010504110.1
OG0016241	Ag007G595700	XP_010511566.1, XP_010474085.1
OG0016242	Ag005G460930	XP_010487518.1, XP_010465681.1
OG0016243	Ag005G460010	XP_010487542.1, XP_010504635.1, XP_010465698.1
OG0016244	Ag005G459620	XP_010465715.1, XP_010504779.1, XP_010487562.1
OG0016245	Ag005G459610	XP_010465716.1, XP_010487563.1
OG0016246	Ag005G459530	XP_010487565.1, XP_010504823.1, XP_010465721.1
OG0016247	Ag005G459320	XP_010504881.1, XP_010487570.1, XP_010465730.1
OG0016248	Ag005G459290	XP_010504902.1, XP_010487571.1
OG0016249	Ag005G458950, Ag005G454460	XP_010505106.1, XP_010468225.1
OG0016250	Ag005G458040	XP_010505382.1, XP_010487619.1, XP_010465782.1
OG0016251	Ag005G457910	XP_010487630.1, XP_010505273.1
OG0016252	Ag005G457880	XP_010505224.1, XP_010487637.1
OG0016253	Ag005G457570	XP_010505568.1, XP_010487645.1, XP_010465806.1
OG0016254	Ag005G456570	XP_010506064.1, XP_010487687.1
OG0016255	Ag005G456520	XP_010487699.1, XP_010465861.1, XP_010506157.1
OG0016256	Ag005G456350	XP_010487713.1, XP_010465876.1
OG0016257	Ag005G456230	XP_010465881.1, XP_010487720.1, XP_010506341.1
OG0016258	Ag005G456150	XP_010465891.1, XP_010506378.1
OG0016259	Ag005G454850	XP_010506834.1, XP_010465929.1, XP_010487757.1
OG0016260	Ag005G454530, Ag005G453660	XP_010465956.1, XP_010506962.1
OG0016261	Ag003G274270, Ag005G453440	XP_010465977.1, XP_010507067.1, XP_010419743.1, XP_010487790.1
OG0016263	Ag005G452670	XP_019092733.1, XP_019096378.1, XP_019096871.1
OG0016264	Ag005G451010	XP_010507442.1, XP_010487838.1, XP_010466045.1
OG0016265	Ag005G450750	XP_019092829.1
OG0016266	Ag005G448860	XP_010466114.1, XP_010487907.1, XP_010507845.1
OG0016267	Ag005G448810	XP_010487908.1, XP_010507864.1, XP_010466116.1
OG0016268	Ag005G448630	XP_010468302.1, XP_010489950.1, XP_010420074.1
OG0016269	Ag005G448470	XP_010466141.1, XP_010508086.1, XP_010487925.1
OG0016270	Ag005G448400	XP_010466142.1, XP_010487932.1
OG0016271	Ag005G448160	XP_010487944.1, XP_010508184.1, XP_010466154.1
OG0016272	Ag005G445900	XP_010508988.1, XP_010488028.1, XP_010466244.2
OG0016273	Ag004G378700	XP_019093417.1, XP_010418205.1, XP_010430263.1
OG0016274	Ag005G444720	XP_010466272.1, XP_010488057.1, XP_010509213.1
OG0016275	Ag005G444710	XP_010466275.1, XP_010509249.1
OG0016276	Ag005G444590	XP_010509356.1, XP_010488066.1
OG0016277	Ag005G428490	XP_010488578.1, XP_010466897.1, XP_010513683.1
OG0016278	Ag005G441330	XP_010510372.1, XP_010488170.1, XP_010466405.1
OG0016279	Ag005G441660	XP_019096949.1, XP_010466383.1
OG0016281	Ag005G439600	XP_010510855.1, XP_010496825.1
OG0016282	Ag005G439160	XP_019092877.1, XP_019083019.1, XP_019097037.1
OG0016283	Ag005G438330	XP_010466529.1, XP_010488272.1, XP_010511354.1
OG0016284	Ag005G435790	XP_010488360.1, XP_010466629.1, XP_010512126.1
OG0016285	Ag005G435560	XP_010512204.1, XP_010466640.1, XP_010488373.1
OG0016289	Ag005G431190	XP_010466793.1, XP_010488505.1, XP_010513276.1
OG0016290	Ag005G431160	XP_010513292.1, XP_010488512.1, XP_010466802.1
OG0016291	Ag005G429730	XP_010490111.1, XP_010513514.1, XP_010466856.1
OG0016292	Ag005G428960	XP_010513608.1, XP_010466873.1
OG0016293	Ag005G428920	XP_010466875.1, XP_010513621.1, XP_010488568.1
OG0016294	Ag003G231970	XP_010417329.1, XP_010472570.1, XP_010429558.1
OG0016295	Ag007G601240	XP_010490126.2, XP_010468480.2
OG0016297	Ag005G427470	XP_010466935.1, XP_010488626.1, XP_010513961.1
OG0016298	Ag004G332830	XP_010514247.1, XP_010488658.1, XP_010466968.1
OG0016299	Ag005G426880	XP_010514159.1, XP_010466956.1, XP_010488642.1
OG0016300	Ag005G425880	XP_010467036.1, XP_010488722.1, XP_010412398.1
OG0016301	Ag005G426100	XP_010488702.1, XP_010514635.1, XP_010467008.1
OG0016302	Ag007G636910	XP_019092857.1, XP_010488817.1, XP_010496145.1
OG0016303	Ag008G683560	XP_019088710.1, XP_010445069.1, XP_019096013.1
OG0016304	Ag005G423530, Ag005G422720	XP_010467187.1, XP_010488858.1
OG0016307	Ag007G649370	XP_010488849.1, XP_010518445.1
OG0016308	Ag004G299150	XP_010425853.1, XP_010514775.1, XP_010503089.1
OG0016309	Ag005G420290	XP_010467207.1, XP_010518329.1, XP_019096601.1
OG0016310	Ag005G420490	XP_010488890.1, XP_010467209.1, XP_010518308.1
OG0016311	Ag005G420370	XP_010488889.1, XP_010467210.1, XP_010518299.1
OG0016312	Ag005G420450	XP_010467212.1, XP_010488886.1, XP_010518284.1
OG0016313	Ag005G420350	XP_010467213.1, XP_010488882.1, XP_010518257.1
OG0016314	Ag005G420320	XP_010488881.1, XP_010518234.1, XP_010467214.1
OG0016315	Ag001G032350	XP_019092457.1, XP_019096645.1, XP_019084144.1
OG0016316	Ag005G419990	XP_019084057.1, XP_010488873.1, XP_010467226.1
OG0016317	Ag005G419950	XP_010488896.1, XP_010517546.2, XP_010467240.1
OG0016318	Ag005G419940	XP_010467246.1, XP_010517601.1, XP_010488900.1
OG0016319	Ag001G041980	XP_010450338.1, XP_010440687.1, XP_010435389.1
OG0016321	Ag005G419670	XP_010488943.1, XP_010518035.1
OG0016322	Ag008G701770	XP_010488949.1, XP_010467288.1
OG0016323	Ag005G419520	XP_010488952.1, XP_010518126.1, XP_010467292.1
OG0016324	Ag005G419440	XP_010488953.1, XP_010518138.1, XP_010467293.1
OG0016325	Ag005G419160	XP_010489170.1, XP_010467315.1, XP_010517286.1
OG0016326	Ag005G417950	XP_010489217.1, XP_010516710.1
OG0016327	Ag005G417710	XP_010516461.1, XP_010467395.1
OG0016328	Ag005G417360	XP_010489281.1, XP_010467411.1, XP_010516099.1
OG0016329	Ag005G417310	XP_010467416.1, XP_010516039.1, XP_010489283.1
OG0016330	Ag005G416880	XP_010515622.1, XP_010467462.1
OG0016331	Ag002G103360, Ag005G416360	XP_010515397.1, XP_010489348.1, XP_010467479.1
OG0016332	Ag005G414080	XP_010467542.1, XP_010489394.1, XP_010514750.1
OG0016333	Ag002G201160	XP_010489437.1, XP_010467592.1
OG0016335	Ag005G412850	XP_010413917.2, XP_010467612.1
OG0016336	Ag005G410490	XP_010414399.1, XP_019096118.1, XP_019092963.1
OG0016337	Ag005G410980	XP_010414245.1, XP_010489543.1, XP_010467649.1
OG0016338	Ag005G411090	XP_010414205.1, XP_010497931.1, XP_010467643.1
OG0016339	Ag005G411240	XP_010467641.1, XP_010489532.1, XP_010414134.1
OG0016340	Ag008G701790	XP_019096996.1, XP_010467636.1, XP_010414099.1
OG0016341	Ag005G409040	XP_010467728.1, XP_010489610.1, XP_010414818.1
OG0016342	Ag005G408110	XP_010467750.1, XP_010489461.1, XP_010415077.1
OG0016343	Ag005G407180	XP_019084754.1, XP_010467879.1, XP_010489491.1
OG0016344	Ag005G406980	XP_010489487.1, XP_010415301.1, XP_010467883.1
OG0016345	Ag005G405370	XP_010416745.1, XP_010489136.1, XP_010495939.1
OG0016346	Ag014G742020	XP_010416606.1, XP_010489124.1, XP_010467921.1
OG0016347	Ag014G741970	XP_010467915.2, XP_010489119.1, XP_010416557.1
OG0016348	Ag005G402470	XP_010467945.1, XP_010489108.1, XP_010416430.1
OG0016349	Ag005G402730	XP_010467935.1, XP_010416287.1, XP_010489093.1
OG0016350	Ag005G402740	XP_010489092.1, XP_010416271.1, XP_010467936.1
OG0016351	Ag005G402990	XP_010416046.2, XP_010495920.1, XP_019096901.1
OG0016353	Ag001G072510	XP_010468788.1, XP_019096134.1
OG0016354	Ag005G436890	XP_010488981.1, XP_010467758.1, XP_010497661.1
OG0016355	Ag001G000860	XP_010501220.1, XP_010462455.1, XP_010480151.1
OG0016356	Ag001G000880	XP_010480144.1, XP_010501215.1, XP_010462451.1
OG0016357	Ag001G000990	XP_010462446.1, XP_010501206.1, XP_010480135.1
OG0016358	Ag001G001090	XP_010462434.1, XP_010480125.1
OG0016359	Ag001G001370	XP_010480100.1, XP_010501176.1
OG0016360	Ag001G001480	XP_010501170.1, XP_010480089.1, XP_019091187.1
OG0016361	Ag001G002390	XP_010480067.1, XP_010501144.1, XP_010462380.1
OG0016362	Ag001G002840	XP_010480035.1, XP_010501124.1, XP_010462361.1
OG0016363	Ag001G002960	XP_010480033.1
OG0016364	Ag005G468110	XP_019096624.1, XP_019092621.1, XP_019095305.1
OG0016365	Ag001G003820	XP_019099526.1, XP_010462309.1, XP_010479990.1
OG0016366	Ag005G466470	XP_010487204.1, XP_010465301.1, XP_010501681.1
OG0016367	Ag001G004600	XP_010479960.1, XP_010462288.1, XP_010501043.1
OG0016368	Ag001G005100	XP_010479944.1, XP_010462273.1, XP_010501027.1
OG0016369	Ag001G006520	XP_019091833.1, XP_010500966.1, XP_010479884.1
OG0016370	Ag001G006820	XP_010462182.1, XP_010479861.1, XP_010500949.1
OG0016371	Ag001G007120	XP_010462155.1, XP_010463432.1, XP_010500928.1, XP_010479832.1
OG0016372	Ag001G007630	XP_010462132.1, XP_010479799.1, XP_019099494.1
OG0016373	Ag001G007650	XP_010462131.1, XP_010479798.1, XP_010500893.1
OG0016374	Ag001G007710	XP_010462128.1, XP_010500890.1, XP_010479793.1
OG0016375	Ag001G008070	XP_010462107.1, XP_010500873.1, XP_010479776.1
OG0016376	Ag001G008270	XP_010500862.1, XP_010479773.1
OG0016377	Ag001G008390	XP_010500856.1, XP_019090744.1, XP_010479761.1
OG0016378	Ag001G008740	XP_010500831.1, XP_010462070.1, XP_010479739.1, XP_010479738.1
OG0016379	Ag001G008940	XP_010479736.1, XP_010500829.1, XP_010462069.1
OG0016380	Ag001G009050	XP_010500819.1, XP_010479726.1, XP_010462061.1
OG0016381	Ag001G009170	XP_010500813.1, XP_010479719.1, XP_010462057.1
OG0016382	Ag001G009260	XP_010479716.1, XP_010500810.1, XP_010462055.1
OG0016383	Ag001G012230	XP_010479554.1, XP_010461936.1, XP_010500667.1
OG0016384	Ag001G011860	XP_010479567.1, XP_010500679.1, XP_010461943.1
OG0016385	Ag001G011850	XP_010500680.1, XP_010461944.1, XP_010479568.1
OG0016386	Ag001G011600	XP_010472229.1, XP_010416999.1, XP_010429162.1
OG0016387	Ag001G011240	XP_010500713.1, XP_010479620.1, XP_010461967.1
OG0016388	Ag001G011010	XP_010500720.1, XP_010461975.1, XP_010479627.1
OG0016389	Ag001G011000	XP_010461977.1, XP_010500721.1, XP_010479628.1
OG0016390	Ag001G014030	XP_010479530.1, XP_010500642.1
OG0016391	Ag001G014120	XP_010479524.1, XP_010500636.1, XP_019091922.1
OG0016392	Ag001G014460	XP_010479517.1, XP_010461909.1, XP_010500627.1
OG0016393	Ag001G016230	XP_010461865.1, XP_010479461.1
OG0016394	Ag001G016580	XP_010500553.1, XP_010479401.1, XP_010461853.1
OG0016395	Ag001G016910	XP_010500551.1, XP_010461849.1, XP_010479405.1
OG0016396	Ag001G017090	XP_010500549.1, XP_010461847.1, XP_010479409.1
OG0016397	Ag001G017530	XP_010500540.1, XP_010479426.1, XP_010461838.1
OG0016398	Ag001G019840	XP_010479383.1, XP_010461787.1, XP_010500490.1
OG0016399	Ag001G019880	XP_010479381.1, XP_010461783.1, XP_010461781.1, XP_010500489.1
OG0016400	Ag001G019890	XP_010461780.1, XP_010479379.1, XP_010500486.1
OG0016401	Ag001G020400	XP_010500485.1, XP_010479378.1, XP_010461778.1
OG0016402	Ag001G020720	XP_019099445.1, XP_019090760.1, XP_019095014.1
OG0016403	Ag001G021280	XP_010500470.1, XP_010461765.1
OG0016404	Ag001G024880	XP_010500390.1, XP_010461677.1
OG0016405	Ag001G024920	XP_010500371.1, XP_010461662.1, XP_010479269.1
OG0016406	Ag001G025590	XP_010500361.1, XP_010479257.1, XP_010461656.1
OG0016407	Ag001G026040	XP_010500354.1, XP_010461644.1, XP_010479250.1
OG0016408	Ag001G026690, Ag001G026720	XP_010500327.1, XP_010461619.1
OG0016409	Ag001G026880	XP_010479222.1, XP_019091460.1, XP_010500321.1
OG0016410	Ag001G027220	XP_010500319.1, XP_010479218.1, XP_010461609.1
OG0016411	Ag001G027290	XP_010461606.1, XP_010479215.1, XP_010500317.1
OG0016412	Ag001G027730	XP_010479203.1, XP_010500310.1
OG0016413	Ag001G028460	XP_010449816.1, XP_010434851.1, XP_010440182.1
OG0016414	Ag001G029380	XP_010449842.1, XP_010434872.1
OG0016415	Ag001G031210, Ag001G029930	XP_010440214.1
OG0016416	Ag001G031910	XP_010449891.1, XP_010440249.1, XP_010434919.1
OG0016417	Ag001G032170	XP_010440251.1, XP_010449893.1, XP_010434921.1
OG0016418	Ag001G032110	XP_010449894.1, XP_010440252.1, XP_010434923.1
OG0016419	Ag064G744830, Ag007G620940	XP_019099744.1
OG0016420	Ag007G580470	XP_010499592.1, XP_010460856.1, XP_010478473.1
OG0016421	Ag002G160610	XP_010504905.1, XP_010516594.1, XP_010509747.1
OG0016422	Ag001G065160	XP_010515631.1, XP_010503901.1, XP_010426773.1
OG0016423	Ag001G064670	XP_010515649.1, XP_010426797.1, XP_010503917.1
OG0016424	Ag001G064440	XP_010426828.1, XP_010515674.1, XP_010503951.1
OG0016425	Ag001G064270	XP_010503965.1, XP_010515687.1, XP_010426840.1
OG0016426	Ag001G069060	XP_010503993.1, XP_010515716.1, XP_010426868.1
OG0016427	Ag001G069220	XP_010426882.1, XP_010515732.1, XP_010504007.1
OG0016428	Ag001G069230	XP_019085828.1, XP_019082485.1, XP_010504009.1
OG0016429	Ag001G069250	XP_010426885.1, XP_010504011.1, XP_019082459.1
OG0016430	Ag001G071570	XP_010426940.1, XP_010504062.1, XP_010515795.1
OG0016432	Ag004G328210	XP_019091911.1, XP_010498148.1, XP_010476938.1
OG0016434	Ag001G073620	XP_010515901.1, XP_010504180.1, XP_010427055.1
OG0016435	Ag001G073660	XP_010427056.1, XP_010515903.1, XP_010504181.1
OG0016436	Ag001G065900	XP_010503888.1, XP_010426761.1, XP_019101906.1
OG0016437	Ag001G065540	XP_010426768.1, XP_010515627.1, XP_010503898.1
OG0016438	Ag001G066160	XP_010515610.1, XP_010503880.1, XP_010426750.1
OG0016439	Ag001G066260	XP_010426756.1, XP_010503870.1, XP_010515606.1
OG0016440	Ag001G066620	XP_010515595.1, XP_010503860.1, XP_010426735.1
OG0016441	Ag003G242250	XP_010477641.1, XP_010498857.1, XP_010462862.1
OG0016442	Ag001G066640	XP_010426734.1, XP_010515588.1, XP_010503856.1
OG0016443	Ag001G066630	XP_010503857.1, XP_010515589.1, XP_010426736.1
OG0016444	Ag001G075320	XP_010515977.1, XP_019100333.1, XP_010427151.1
OG0016445	Ag001G075820	XP_010507439.1, XP_010516000.1, XP_010427172.1
OG0016446	Ag001G076210	XP_010427204.1, XP_010516025.1
OG0016447	Ag001G076420	XP_010427210.1, XP_010516028.1, XP_010504313.1
OG0016448	Ag001G076440	XP_010504316.1, XP_010516031.1, XP_010427215.1
OG0016449	Ag001G078260	XP_010504387.1, XP_010516098.1, XP_010427300.1
OG0016450	Ag001G078310	XP_010516104.1, XP_010504389.1
OG0016451	Ag001G078460	XP_010427308.1, XP_010504394.1, XP_010516107.1
OG0016452	Ag001G080450	XP_010427408.1, XP_010504480.1, XP_010516200.1
OG0016453	Ag001G080670	XP_010516214.1, XP_010427421.1, XP_010504497.1
OG0016454	Ag001G080930	XP_010504521.1, XP_010431391.1, XP_010516229.1
OG0016455	Ag001G081040	XP_010516233.1, XP_010427445.1, XP_010504526.1
OG0016456	Ag001G081550	XP_010427460.1, XP_019102386.1, XP_010504548.1
OG0016457	Ag001G082060	XP_010516271.1, XP_010504573.1
OG0016458	Ag001G082370	XP_010516278.1, XP_010427512.1, XP_010504581.1
OG0016459	Ag001G083030	XP_010516295.1, XP_010427542.1, XP_010504602.1
OG0016460	Ag001G083500	XP_010504622.1, XP_010427563.1, XP_010516308.1
OG0016461	Ag001G083790	XP_010504636.1, XP_010516321.1, XP_010427580.1
OG0016462	Ag001G085040	XP_010504683.1, XP_010516370.1, XP_010427633.1
OG0016463	Ag001G085140	XP_019084922.1, XP_010516374.1
OG0016464	Ag001G085190	XP_010427645.1, XP_010516383.1, XP_010504694.1
OG0016465	Ag001G085490	XP_019100396.1, XP_010516403.1
OG0016466	Ag001G085650	XP_010427671.1, XP_010516417.1, XP_010504721.1
OG0016467	Ag001G085660	XP_019102424.1, XP_010427674.1, XP_010504724.1
OG0016468	Ag001G086000	XP_010516440.1, XP_010504738.1, XP_010427697.1
OG0016469	Ag001G075740	XP_010427167.1, XP_010504271.1, XP_010515996.1
OG0016470	Ag001G087950	XP_010504796.1, XP_010427748.1, XP_010516488.1
OG0016471	Ag001G087960	XP_010516494.1, XP_010427752.2, XP_010504802.1
OG0016472	Ag001G088040	XP_010504809.1, XP_010427758.1, XP_010516503.1
OG0016473	Ag001G088820	XP_010516543.1, XP_010427794.1, XP_010504848.1
OG0016474	Ag001G090620	XP_010413698.1, XP_010469349.1, XP_010512194.1
OG0016475	Ag001G090810	XP_010512217.1, XP_010413683.1, XP_010469309.1
OG0016476	Ag001G091310	XP_010413649.1, XP_010512249.1, XP_010469278.1
OG0016477	Ag005G425730	XP_010467053.1, XP_010412494.1, XP_010488739.1
OG0016478	Ag001G091770	XP_010469249.1, XP_010512288.1, XP_010413616.1
OG0016479	Ag001G091810	XP_010469246.1, XP_010512290.1, XP_010413615.1
OG0016480	Ag001G092360	XP_010469228.1, XP_019082507.1
OG0016481	Ag001G092720	XP_010413569.1, XP_010512354.1
OG0016482	Ag001G093070	XP_010469172.1, XP_010413548.1
OG0016483	Ag001G093680	XP_010469140.1, XP_010413508.1, XP_010512417.1
OG0016484	Ag001G093990, Ag001G093940	XP_019093193.1, XP_010512450.1, XP_010413449.1
OG0016485	Ag001G094630	XP_010469071.1, XP_010413407.1, XP_010512488.1
OG0016486	Ag001G094840	XP_010469084.1, XP_019101732.1, XP_010413390.1
OG0016487	Ag001G094930	XP_019101734.1, XP_010469090.1
OG0016488	Ag001G095200	XP_010512526.1, XP_010413371.1
OG0016489	Ag001G095580	XP_010413347.1
OG0016490	Ag001G096000	XP_010512565.1, XP_010469032.1, XP_010413336.1
OG0016491	Ag001G096410	XP_010497434.1, XP_010468994.1, XP_010413321.1, XP_010512583.1
OG0016492	Ag001G096810	XP_010512606.1, XP_010468979.1, XP_010413298.1
OG0016493	Ag001G097390	XP_010413284.1, XP_010468964.1, XP_010512626.1
OG0016494	Ag001G097400	XP_010413283.1, XP_010468963.1, XP_010512627.1
OG0016495	Ag001G098130	XP_010413236.1, XP_010468917.1, XP_010512677.1
OG0016496	Ag001G098080	XP_010413249.1, XP_010512672.1, XP_010473761.2
OG0016497	Ag001G098430	XP_010468892.1, XP_010512705.1, XP_010413205.1
OG0016498	Ag001G098470	XP_010413199.1, XP_010468888.1, XP_010512715.1
OG0016499	Ag001G098510	XP_010413196.1, XP_010468884.1, XP_010512719.1
OG0016500	Ag001G098750	XP_010413174.1, XP_010468867.1, XP_010512737.1
OG0016501	Ag001G098770	XP_010468864.1, XP_010512742.1, XP_010413167.1
OG0016502	Ag001G098790	XP_010468862.1, XP_010512745.1, XP_010413164.1
OG0016503	Ag001G098800	XP_010413166.1, XP_010512744.1
OG0016504	Ag001G098880	XP_010512756.1, XP_010468852.1, XP_010413154.1
OG0016505	Ag001G098910	XP_010512761.1, XP_010413149.1, XP_019092969.1, XP_019093186.1
OG0016506	Ag001G098980	XP_010413138.1, XP_010512774.1, XP_010468839.1
OG0016507	Ag001G099000	XP_010413137.1, XP_010468841.1, XP_010512776.1
OG0016508	Ag001G099040	XP_010512780.1, XP_010413127.1
OG0016509	Ag001G099050	XP_010413126.1, XP_010512784.1
OG0016510	Ag004G314220, Ag001G000320	XP_010480171.1, XP_010501241.1, XP_010462479.1
OG0016511	Ag001G008530	XP_010479753.1, XP_010462085.1, XP_010500849.1
OG0016512	Ag001G009530, Ag001G009380	XP_010515206.1
OG0016512	Ag001G009540	XP_010515220.1
OG0016513	Ag001G031820	XP_010434913.1, XP_010440241.1, XP_019089756.1
OG0016515	Ag001G039090	XP_010450895.1, XP_010421658.1, XP_010455158.1
OG0016516	Ag001G059910, Ag001G063310	XP_019102322.1, XP_010503768.1, XP_010426631.1
OG0016517	Ag001G070970	XP_010426937.1, XP_010504059.1, XP_010515787.1
OG0016518	Ag001G073270	XP_010515883.1, XP_010504156.1, XP_010427038.1
OG0016519	Ag001G085510, Ag002G120050	XP_010516408.1
OG0016520	Ag001G085900, Ag002G119620, Ag001G085800	XP_010427690.1
OG0016521	Ag001G090850	XP_019095523.1, XP_019090349.1
OG0016522	Ag001G091240, Ag005G470190	XP_010469286.1, XP_010413653.1, XP_010512243.1
OG0016523	Ag001G092620	XP_010417067.1, XP_010472311.1, XP_010429256.1
OG0016524	Ag001G092680	XP_010413573.1, XP_010469200.1, XP_010512344.1
OG0016525	Ag001G093920	XP_010469036.1, XP_010413451.1, XP_010512448.1
OG0016526	Ag001G095840	XP_019082866.1, XP_010512557.2, XP_010473797.1
OG0016527	Ag001G102060	XP_010440173.1, XP_010434841.1, XP_010449804.1
OG0016528	Ag002G107160, Ag002G110660, Ag002G110710, Ag002G107260	XP_010445802.1, XP_010495736.1
OG0016529	Ag002G120240	XP_010494874.1, XP_010441529.1, XP_010481407.1
OG0016530	Ag002G123670	XP_010481275.1
OG0016531	Ag002G124480, Ag002G124900	XP_010481710.1, XP_010441827.1, XP_010494529.1
OG0016532	Ag002G128490	XP_010480466.1, XP_010425110.1
OG0016533	Ag002G162240	XP_010504991.1, XP_010516670.1, XP_010509678.1
OG0016534	Ag002G167310	XP_019083738.1
OG0016535	Ag002G175840	XP_010505450.1, XP_019100751.1, XP_010509196.1, XP_010517118.1
OG0016536	Ag002G196610	XP_010508464.1, XP_010506178.1, XP_010517874.1
OG0016537	Ag002G204670	XP_010506735.1, XP_010518400.1, XP_010507931.1
OG0016538	Ag004G318310	XP_019085093.1, XP_019085881.1, XP_019083746.1
OG0016539	Ag003G218100	XP_019083418.1, XP_010428821.1, XP_010471936.1
OG0016540	Ag003G218250	XP_019088671.1, XP_010440766.1, XP_010450414.1
OG0016541	Ag003G251980	XP_010438597.1, XP_010433354.1, XP_010448121.1
OG0016542	Ag003G278050	XP_010447333.1, XP_010437846.1, XP_010432655.1
OG0016543	Ag003G278540	XP_010441790.1, XP_010442506.1
OG0016544	Ag003G285650, Ag003G283320	XP_010432308.1, XP_019087285.1, XP_010446959.1, XP_010437499.1
OG0016545	Ag003G297050	XP_010436921.1, XP_010431754.1, XP_010446332.1
OG0016546	Ag004G298760	XP_010480654.1, XP_010474698.1, XP_010457172.1
OG0016547	Ag004G302600	XP_010457505.1, XP_010483935.1
OG0016548	Ag004G304910	XP_010475309.1, XP_010485481.1, XP_010457698.1
OG0016549	Ag004G306740	XP_010487283.1, XP_010457897.1, XP_010475480.1
OG0016550	Ag004G309060	XP_010458154.1, XP_010475704.1, XP_010489442.1
