Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0012541	Ag003G210540	XP_009128375.1
OG0012542	Ag003G210210	XP_009104485.1
OG0012543	Ag003G207920	XP_009104443.1, XP_009106769.2
OG0012544	Ag003G207430	XP_009104433.1
OG0012545	Ag003G207470	XP_009128459.1
OG0012546	Ag003G207720	XP_009104427.1
OG0012547	Ag005G476150, Ag003G207830	XP_009122771.1
OG0012548	Ag003G207800	XP_009104418.1
OG0012549	Ag003G207780	XP_009104421.1
OG0012550	Ag005G470690	XP_009124668.1, XP_009146593.1
OG0012551	Ag005G469780	XP_009124728.1
OG0012552	Ag005G469730	XP_009124729.1
OG0012553	Ag001G003700, Ag001G003710	XP_009106938.1
OG0012554	Ag005G466450	XP_033140880.1, XP_009117169.1
OG0012555	Ag005G465860	XP_009146376.1
OG0012556	Ag005G465700	XP_009146349.1, XP_009135385.1
OG0012557	Ag005G465160	XP_009146328.1, XP_033148701.1
OG0012558	Ag005G464360	XP_009146281.1
OG0012559	Ag005G464340	XP_009146280.1
OG0012560	Ag005G464280	XP_009146275.1
OG0012562	Ag005G462290	XP_009135469.1
OG0012563	Ag005G460980	XP_009135491.1
OG0012564	Ag005G459860	XP_009114193.1
OG0012565	Ag005G459690	XP_009114223.1
OG0012566	Ag005G459230	XP_009146046.1
OG0012567	Ag005G459170	XP_009146041.1
OG0012568	Ag005G459140	XP_009114322.1
OG0012569	Ag005G458130	XP_018514669.1
OG0012570	Ag005G457340	XP_033148002.1
OG0012571	Ag005G457330	XP_009145993.1
OG0012572	Ag005G457320	XP_033147999.1
OG0012573	Ag005G457240	XP_033147252.1
OG0012574	Ag005G455350	XP_009145910.1
OG0012575	Ag005G454870	XP_033137540.1
OG0012576	Ag005G454790	XP_009145892.1
OG0012577	Ag005G454540, Ag005G453670	XP_009145883.2
OG0012578	Ag005G453370	XP_009145865.1
OG0012579	Ag005G452680	XP_009145844.1
OG0012580	Ag005G450810	XP_009145823.1
OG0012581	Ag005G450630	XP_009145816.1
OG0012582	Ag005G449740, Ag005G449720	XP_009145786.1
OG0012583	Ag002G140020	XP_009111465.1
OG0012584	Ag005G447260	XP_009145693.1
OG0012585	Ag005G446660	XP_009135666.1
OG0012586	Ag005G446020	XP_009145631.1
OG0012587	Ag005G444530, Ag005G443320	XP_009145582.1
OG0012588	Ag001G011800	XP_009147780.1
OG0012589	Ag005G444190, Ag005G442920, Ag005G444200	XP_009145528.1
OG0012590	Ag005G441260, Ag005G441310	XP_009145471.1
OG0012592	Ag005G436740	XP_009108499.1
OG0012593	Ag005G436180	XP_018514772.1, XP_033144165.1
OG0012594	Ag005G435740	XP_009102656.1
OG0012595	Ag005G433590, Ag005G434410	XP_009102605.1
OG0012596	Ag005G433890, Ag005G432530	XP_009102586.1
OG0012597	Ag005G432410, Ag005G433750	XP_009135863.1
OG0012598	Ag005G432070	XP_009102571.1
OG0012599	Ag005G431940	XP_009102564.1
OG0012600	Ag004G308930	XP_009148129.1
OG0012601	Ag005G431750	XP_009102553.2, XP_009106233.1
OG0012602	Ag005G430960	XP_018508253.1
OG0012603	Ag005G421370	XP_009132589.1
OG0012604	Ag005G428660	XP_009136082.1
OG0012605	Ag005G426680	XP_009136129.2
OG0012606	Ag005G426720	XP_009102475.1
OG0012607	Ag007G649610, Ag005G426150	XP_009136140.1
OG0012608	Ag003G226360, Ag002G157010	XP_009136198.1
OG0012609	Ag005G411290	XP_009102257.1
OG0012610	Ag005G424240, Ag007G619350	XP_009136188.1
OG0012611	Ag004G375750	XP_009102354.1
OG0012612	Ag005G425310	XP_009136180.1
OG0012613	Ag005G425400	XP_009136175.1
OG0012615	Ag005G421580	XP_009124800.1, XP_009112379.1
OG0012616	Ag005G420590	XP_009136221.1
OG0012617	Ag005G419850	XP_009123216.1
OG0012618	Ag005G419790	XP_009123228.1
OG0012619	Ag005G419580	XP_009123151.1
OG0012620	Ag005G418660	XP_009119382.1
OG0012621	Ag005G418650	XP_009136289.1
OG0012622	Ag005G418570	XP_009121235.1
OG0012623	Ag005G417930	XP_009112388.1
OG0012624	Ag005G417560	XP_018509776.2, XP_009121184.1
OG0012626	Ag002G176260	XP_009133249.2
OG0012627	Ag004G312690, Ag005G417300	XP_009121190.2
OG0012628	Ag005G416270	XP_009150846.1
OG0012629	Ag005G415690	XP_009112436.1
OG0012630	Ag005G415680	XP_009150789.1
OG0012631	Ag005G414070	XP_009121097.1
OG0012632	Ag005G413540, Ag005G413100	XP_009102294.1
OG0012633	Ag005G413330, Ag005G412960	XP_009112464.1
OG0012634	Ag005G412860	XP_009112466.1
OG0012635	Ag005G410580	XP_009112494.1
OG0012636	Ag003G218360, Ag005G411270	XP_009102256.1
OG0012637	Ag005G408480	XP_009112573.1, XP_009102234.1
OG0012638	Ag005G407310, Ag008G676850	XP_009102186.1
OG0012639	Ag005G406480	XP_009124308.1, XP_009103383.1
OG0012640	Ag005G405440	XP_009112620.1
OG0012641	Ag014G741820	XP_009112638.1
OG0012642	Ag003G274260, Ag005G402890	XP_033130578.1
OG0012643	Ag005G403610	XP_009102020.1
OG0012644	Ag005G404340	XP_033131217.1
OG0012645	Ag001G000170, Ag007G629690	XP_009106799.1
OG0012646	Ag001G000300	XP_009106805.1
OG0012647	Ag001G000910	XP_009144735.1
OG0012648	Ag001G000920	XP_009147471.2
OG0012649	Ag001G002080	XP_009106877.1
OG0012650	Ag001G004380	XP_009106954.1
OG0012651	Ag001G005240	XP_009123972.2
OG0012652	Ag001G006120	XP_018514985.1
OG0012654	Ag001G006940	XP_033146885.1
OG0012655	Ag001G007460	XP_009147654.1
OG0012656	Ag001G007610	XP_009147660.1
OG0012657	Ag001G008680	XP_009147689.1
OG0012658	Ag001G009370, Ag001G009490	XP_009147710.1, XP_009147711.1
OG0012659	Ag001G010490	XP_009147733.1, XP_018514408.2
OG0012660	Ag001G010520	XP_009147737.1, XP_033132385.1
OG0012661	Ag001G010750	XP_009107177.1
OG0012662	Ag001G012150	XP_009144930.1
OG0012663	Ag001G011940	XP_009144925.1
OG0012664	Ag001G013330	XP_009147807.1
OG0012665	Ag001G013960	XP_009147813.1
OG0012666	Ag001G013980	XP_009147817.1
OG0012667	Ag001G015100	XP_009147839.1
OG0012668	Ag001G017080	XP_009107248.1
OG0012669	Ag001G017490	XP_009107254.1
OG0012671	Ag001G020690	XP_009144978.1
OG0012672	Ag001G011900	XP_009107183.1
OG0012673	Ag001G024150	XP_009144997.1
OG0012674	Ag001G023430	XP_009107327.1
OG0012675	Ag001G023550	XP_009147935.1
OG0012676	Ag001G025280	XP_009147965.2
OG0012677	Ag001G025550	XP_009147970.1
OG0012678	Ag001G026130	XP_009107367.2
OG0012679	Ag001G026140	XP_018514990.2
OG0012680	Ag001G028870	XP_009136753.1
OG0012681	Ag001G029360	XP_009146383.1, XP_009107889.1
OG0012682	Ag001G031230, Ag001G029950	XP_009136733.2
OG0012683	Ag001G031700, Ag001G030550	XP_009136728.1
OG0012684	Ag001G030360, Ag001G031540	XP_009146645.1
OG0012685	Ag001G031840	XP_009136717.3
OG0012686	Ag005G432170	XP_009143727.1
OG0012688	Ag002G160620	XP_009141383.1
OG0012689	Ag001G064990	XP_018513653.1, XP_033134389.1
OG0012690	Ag001G064970	XP_009115901.1
OG0012691	Ag001G064570	XP_009115918.1
OG0012692	Ag007G633600, Ag001G064220	XP_009139468.1
OG0012693	Ag001G068530	XP_009139462.1
OG0012694	Ag001G068830	XP_009115948.1
OG0012695	Ag001G069180	XP_009115955.1
OG0012696	Ag001G070050	XP_009115982.1
OG0012698	Ag001G072430	XP_033137050.1
OG0012699	Ag001G072630	XP_009116039.1, XP_033131734.1
OG0012700	Ag008G721800	XP_009151008.1
OG0012701	Ag001G073510	XP_009139282.2
OG0012702	Ag001G074020	XP_009103897.1, XP_009139272.1
OG0012703	Ag001G066310	XP_009136630.1
OG0012704	Ag001G074820	XP_009139251.1
OG0012705	Ag001G075300	XP_009116131.1
OG0012706	Ag001G076430	XP_009116178.1
OG0012707	Ag001G076660	XP_009116194.1
OG0012708	Ag001G078470	XP_009116232.1
OG0012709	Ag001G078840	XP_009116251.1
OG0012710	Ag001G079080	XP_009116260.1
OG0012712	Ag001G079560	XP_009116273.1
OG0012713	Ag001G081190	XP_009116327.1
OG0012714	Ag001G081240	XP_009116337.1
OG0012715	Ag001G081900	XP_009116353.1
OG0012716	Ag001G081910	XP_018510024.1
OG0012717	Ag001G081930	XP_009116362.1
OG0012718	Ag001G082950	XP_033137131.1
OG0012719	Ag001G082960	XP_033137132.1, XP_009116384.3
OG0012720	Ag001G042050	XP_009143842.1
OG0012722	Ag001G083880	XP_009116422.1
OG0012723	Ag001G083900	XP_009116426.1
OG0012724	Ag001G084330	XP_009139040.2, XP_009116434.3
OG0012725	Ag001G085740	XP_009104082.1
OG0012726	Ag001G088130	XP_009138949.1
OG0012728	Ag002G195110	XP_009142879.1
OG0012729	Ag001G089580	XP_009116575.1
OG0012730	Ag001G089600	XP_033135987.1
OG0012731	Ag001G019970, Ag001G020230, Ag001G020280, Ag011G740850	XP_009116636.1
OG0012732	Ag001G091480	XP_009104223.1
OG0012733	Ag001G093030	XP_009116729.1
OG0012734	Ag001G093050	XP_033131203.1, XP_033134891.1
OG0012735	Ag001G093660	XP_009138809.1
OG0012736	Ag001G096500	XP_009116881.1
OG0012737	Ag001G097220, Ag005G416700	XP_009116906.2
OG0012738	Ag001G097670	XP_009116920.1
OG0012739	Ag001G098120	XP_009138715.1
OG0012740	Ag001G098570	XP_009138639.1
OG0012741	Ag001G098700	XP_033136331.1
OG0012742	Ag001G033140	XP_033128719.1, XP_009107252.1
OG0012743	Ag006G525470, Ag001G016310, Ag006G541400	XP_009140711.1
OG0012744	Ag001G018160	XP_009147888.1
OG0012746	Ag001G074830	XP_009139250.1
OG0012748	Ag001G079720, Ag001G079830, Ag001G079700	XP_018511249.1, XP_009102077.1, XP_033128537.1
OG0012749	Ag001G085280	XP_033136012.1
OG0012750	Ag001G092910	XP_009105525.2, XP_009104261.1, XP_009138834.1
OG0012751	Ag004G299820, Ag004G299830, Ag001G097960, Ag003G223350	XP_009119611.1
OG0012752	Ag002G105690	XP_009114394.1, XP_009101575.2
OG0012753	Ag002G131850	XP_009117038.1
OG0012755	Ag002G190410	XP_033142672.1, XP_009141982.1
OG0012756	Ag003G212770	XP_009106590.2
OG0012757	Ag003G218140	XP_009106401.1
OG0012758	Ag003G228700	XP_009106145.2
OG0012759	Ag003G254870	XP_009129498.1
OG0012760	Ag003G255060	XP_033142653.1
OG0012761	Ag003G266620, Ag003G265800	XP_033138829.1, XP_033137637.1
OG0012761	Ag005G407090	XP_018511234.1
OG0012763	Ag003G277970, Ag004G371490, Ag008G733780, Ag008G733820	XP_009103746.1
OG0012764	Ag003G291920	XP_033133141.1, XP_033143371.1
OG0012765	Ag004G302410	XP_009119308.1
OG0012766	Ag004G305540	XP_009118540.1, XP_009119451.1
OG0012767	Ag004G308170	XP_009110905.1, XP_033128426.1
OG0012768	Ag004G338390	XP_009103271.1, XP_009110158.2
OG0012770	Ag004G356020	XP_009105282.1
OG0012771	Ag006G516110, Ag004G368130	XP_009111424.1
OG0012772	Ag004G390570, Ag004G390560	XP_009112908.1
OG0012773	Ag004G397850	XP_009112812.1
OG0012774	Ag005G410140	XP_033136644.1, XP_009114704.1
OG0012775	Ag005G443180, Ag005G444390	XP_009110086.1, XP_009145544.2
OG0012776	Ag005G450220	XP_009145799.1, XP_033148725.1
OG0012777	Ag005G463820	XP_009135441.1
OG0012778	Ag005G470560	XP_009135252.1, XP_009124676.2
OG0012780	Ag006G504560	XP_009125645.1, XP_009122254.1
OG0012781	Ag006G507410	XP_033132290.1
OG0012782	Ag006G521490	XP_009134004.1
OG0012783	Ag006G558810, Ag006G558890, Ag006G558980, Ag006G559020, Ag006G559000, Ag006G558530, Ag006G559040, Ag006G558930, Ag006G558960, Ag006G559220, Ag006G559200, Ag008G722310	XP_018510211.1
OG0012784	Ag006G577820	XP_009136830.1, XP_009144665.1
OG0012786	Ag007G595960	XP_009103657.1
OG0012787	Ag007G596470	XP_009103628.1
OG0012788	Ag007G600100	XP_009122395.2
OG0012790	Ag007G612970	XP_009131368.2
OG0012791	Ag007G617820	XP_009131451.1, XP_033137551.1
OG0012792	Ag007G621890	XP_009121492.1
OG0012793	Ag007G624600	XP_009121410.2, XP_009126168.1
OG0012794	Ag008G664920	XP_009152105.3
OG0012795	Ag008G700520	XP_009132167.1
OG0012796	Ag008G704510	XP_009120304.1, XP_009126809.1
OG0012798	Ag008G714120	XP_009131890.1
OG0012801	Ag008G725640	XP_033140428.1, XP_009136451.1
OG0012802	Ag008G728050	XP_033132403.1
OG0012803	Ag008G728880, Ag008G728920, Ag008G728890	XP_009112055.1
OG0012836	Ag003G253490	XP_009144190.1
OG0012837	Ag003G253750	XP_009144261.1
OG0012838	Ag003G253930	XP_009109098.1
OG0012839	Ag007G607730	XP_009137800.1
OG0012840	Ag003G255310	XP_009129280.1
OG0012841	Ag003G256610	XP_009148011.1
OG0012842	Ag003G258050	XP_009128750.1
OG0012843	Ag003G258370	XP_009128612.1
OG0012844	Ag002G188860	XP_009141962.1
OG0012845	Ag003G259160	XP_009137871.1
OG0012846	Ag003G261890	XP_009127879.2
OG0012847	Ag003G266100, Ag003G265310	XP_009137928.1
OG0012848	Ag003G264840, Ag003G262870, Ag003G264150	XP_009137947.1
OG0012849	Ag003G266840	XP_009137972.1
OG0012850	Ag003G266960	XP_009108962.1
OG0012851	Ag003G267580	XP_009127355.1
OG0012852	Ag003G267880	XP_009108951.1
OG0012853	Ag003G268310	XP_033132370.1
OG0012854	Ag003G269040	XP_009138009.1
OG0012855	Ag003G271990	XP_009138055.1
OG0012856	Ag005G477800, Ag003G272350	XP_009126418.2
OG0012857	Ag003G279680	XP_009126233.1
OG0012858	Ag003G279530	XP_009138077.1
OG0012859	Ag003G279260	XP_009125997.2
OG0012860	Ag003G279010	XP_009125885.1
OG0012861	Ag003G278740	XP_009125813.1
OG0012862	Ag003G278480	XP_009125656.1
OG0012863	Ag003G277630	XP_009138154.1
OG0012864	Ag003G277780	XP_009125264.1
OG0012865	Ag003G278150	XP_009138143.1
OG0012866	Ag003G278250	XP_009125584.1
OG0012867	Ag003G277280	XP_009125048.1
OG0012868	Ag003G275990	XP_009121901.1
OG0012869	Ag003G276190, Ag003G276090, Ag003G276050	XP_009122119.1
OG0012870	Ag003G276260, Ag003G276290	XP_009122349.1
OG0012871	Ag003G287030, Ag003G275970	XP_009121595.2
OG0012872	Ag003G275830	XP_009108788.1
OG0012873	Ag003G275420	XP_009120730.1
OG0012875	Ag003G273940	XP_009118740.1
OG0012876	Ag003G281220	XP_009114462.1
OG0012877	Ag003G273610	XP_009117488.1
OG0012878	Ag003G281410	XP_009114053.1
OG0012879	Ag003G282800, Ag003G283470, Ag003G283460	XP_009108669.1
OG0012880	Ag003G282810	XP_033139720.1
OG0012881	Ag003G283480	XP_009106209.2
OG0012882	Ag003G287870	XP_009147305.1
OG0012883	Ag003G284170	XP_009105253.1
OG0012884	Ag003G292670	XP_009136155.1
OG0012885	Ag007G579700	XP_009115022.1
OG0012886	Ag007G579670	XP_009115018.1
OG0012887	Ag007G579320	XP_009102666.1
OG0012888	Ag007G579180	XP_009108118.1
OG0012889	Ag007G578190	XP_009114892.1
OG0012890	Ag007G578150	XP_009114886.1
OG0012892	Ag001G101610	XP_009145556.1
OG0012893	Ag001G101810	XP_009136796.1
OG0012894	Ag001G101870	XP_009145719.1
OG0012895	Ag001G101880	XP_009145725.1
OG0012896	Ag001G101950	XP_009145837.1
OG0012897	Ag001G074390	XP_009146012.1
OG0012898	Ag001G101830	XP_009124517.1
OG0012899	Ag004G364590	XP_009113432.1
OG0012900	Ag004G364640	XP_009113427.1
OG0012901	Ag004G365340, Ag004G364750	XP_009113426.1
OG0012902	Ag004G365570, Ag004G365030	XP_009119531.1
OG0012903	Ag004G365760, Ag004G365220	XP_009113408.1
OG0012904	Ag004G365250, Ag004G365790, Ag001G090580	XP_009123461.1
OG0012905	Ag004G365820	XP_009119596.1
OG0012906	Ag004G366370	XP_009122983.1
OG0012907	Ag004G366400	XP_009124456.1
OG0012908	Ag004G366450	XP_009113388.1
OG0012909	Ag004G367380	XP_009113353.1
OG0012910	Ag004G367470	XP_009113351.1
OG0012911	Ag004G368320	XP_009102748.1
OG0012912	Ag004G368690	XP_009113320.1
OG0012913	Ag004G369040	XP_009113307.1
OG0012914	Ag004G369140	XP_009102905.1
OG0012915	Ag004G369750	XP_009103109.1, XP_009113279.2
OG0012916	Ag004G369450	XP_009113285.1
OG0012917	Ag004G370020	XP_009103213.1
OG0012918	Ag004G370110	NP_001288895.1
OG0012919	Ag004G371870	XP_009113204.1
OG0012920	Ag004G372120	XP_009103823.1
OG0012921	Ag004G372300	XP_018510951.1
OG0012922	Ag004G373080	XP_009113182.1
OG0012923	Ag004G372520	XP_009103885.1
OG0012924	Ag004G373500	XP_009113176.1
OG0012925	Ag004G374250, Ag005G420040	XP_009104349.1
OG0012927	Ag004G374410	XP_009113148.1
OG0012928	Ag004G313110	XP_033128857.1
OG0012929	Ag004G374880	XP_009104481.1
OG0012930	Ag004G375140	XP_033134522.1
OG0012931	Ag004G377850	XP_009113360.1, XP_009105767.1
OG0012932	Ag008G658400, Ag003G280130	XP_009107101.1
OG0012934	Ag004G382670	XP_033128858.1
OG0012935	Ag001G067590	XP_009107133.1
OG0012936	Ag005G469950	XP_009129223.1
OG0012937	Ag008G657920, Ag008G659120	XP_009129217.1
OG0012938	Ag007G608030	XP_009101328.1
OG0012939	Ag008G658890, Ag008G659550	XP_009101310.1
OG0012940	Ag008G660260	XP_009101289.1
OG0012941	Ag001G032700	XP_009114217.2
OG0012942	Ag004G385190	XP_009101259.1
OG0012943	Ag008G660800	XP_009129130.1, XP_009101250.1
OG0012944	Ag008G661570	XP_033129891.1
OG0012945	Ag008G661750	XP_009152221.1
OG0012946	Ag004G319470	XP_009148679.1
OG0012947	Ag004G333060	XP_009114160.1
OG0012948	Ag008G662750, Ag005G471810	XP_009114145.1
OG0012949	Ag008G663190	XP_009152139.1
OG0012950	Ag008G663440	XP_009152132.2
OG0012951	Ag008G665120	XP_009152100.1
OG0012953	Ag008G665970	XP_018515462.1
OG0012954	Ag008G666120	XP_009152075.1
OG0012955	Ag008G666360	XP_009129509.1
OG0012957	Ag008G666990	XP_033135835.1
OG0012958	Ag008G667230	XP_033141871.1
OG0012959	Ag008G667250	XP_009152022.2
OG0012960	Ag008G667960	XP_009152002.1
OG0012961	Ag008G668300	XP_009151998.1
OG0012962	Ag008G668610	XP_009129449.1
OG0012963	Ag008G668690	XP_009151990.1
OG0012964	Ag008G668780	XP_009151989.1
OG0012965	Ag008G669060	XP_009151974.1
OG0012966	Ag007G654160	XP_009140034.2
OG0012967	Ag008G669750	XP_009111574.1
OG0012968	Ag008G670940	XP_009129393.1
OG0012969	Ag008G671060	XP_009129392.1, XP_033129883.1
OG0012970	Ag008G671860	XP_009151909.1
OG0012971	Ag005G435870, Ag005G415500	XP_009151891.1
OG0012972	Ag008G725040	XP_009151860.2
OG0012973	Ag008G672230	XP_009151857.1
OG0012974	Ag004G342830	XP_009151856.2
OG0012975	Ag001G077370	XP_009151835.1
OG0012976	Ag007G584400	XP_009151800.1
OG0012977	Ag008G699830	XP_009151795.2
OG0012980	Ag007G647200	XP_009139796.1
OG0012981	Ag004G356610	XP_009105257.2
OG0012982	Ag004G356660	XP_009127529.2
OG0012983	Ag004G357180	XP_009127516.1
OG0012984	Ag004G357270	XP_009127515.1
OG0012985	Ag004G357700	XP_009105242.1
OG0012986	Ag004G358240	XP_009105226.1
OG0012987	Ag004G359640	XP_009127476.1
OG0012988	Ag004G359900, Ag002G193810	XP_033140105.1
OG0012989	Ag004G359980	XP_009105191.1
OG0012990	Ag004G362490	XP_009105155.1
OG0012991	Ag004G363670	XP_009105151.1
OG0012992	Ag004G364120	XP_018512423.1
OG0012993	Ag004G364100	XP_009105147.1
OG0012994	Ag004G363880	XP_009127391.1
OG0012995	Ag007G645800	XP_018511561.1
OG0012996	Ag004G364370	XP_009132510.1
OG0012997	Ag006G539070, Ag006G536540	XP_009102612.1
OG0012998	Ag004G401970	XP_009112861.1
OG0012999	Ag004G401650	XP_009112841.1
OG0013000	Ag004G400020	XP_009112821.1
OG0013002	Ag004G397990, Ag004G397970	XP_009112815.1
OG0013003	Ag004G397980, Ag004G397950	XP_009112814.1
OG0013004	Ag004G397070	XP_009112803.1
OG0013005	Ag004G396990	XP_009112801.1
OG0013006	Ag004G396530, Ag004G392000	XP_009112796.1
OG0013007	Ag004G396510, Ag004G391980	XP_009112795.1
OG0013008	Ag004G396490, Ag004G391920	XP_009112902.1
OG0013009	Ag004G395400, Ag004G390610	XP_033134086.1
OG0013010	Ag004G394410, Ag004G389440	XP_009112766.1
OG0013011	Ag004G388850, Ag004G393800	XP_009112759.1
OG0013012	Ag004G386980	XP_009112940.1
OG0013013	Ag004G386470	XP_009112947.1
OG0013014	Ag004G386120	XP_009112955.1
OG0013015	Ag004G316680	XP_009148566.1
OG0013016	Ag004G382530	XP_009112985.1
OG0013017	Ag004G381900	XP_009112713.1
OG0013018	Ag004G380860	XP_009113052.1
OG0013019	Ag004G380820	XP_009113055.1
OG0013020	Ag004G379680	XP_009113080.1
OG0013021	Ag004G315150	XP_009148634.1
OG0013022	Ag004G379490	NP_001288949.1
OG0013023	Ag004G379450	XP_009148044.1
OG0013024	Ag001G008460	XP_009139582.1
OG0013028	Ag006G515580	XP_009144808.2
OG0013029	Ag007G644890	XP_033145361.1
OG0013030	Ag002G190230	XP_009133479.1, XP_009142737.1
OG0013031	Ag002G189600	XP_009142728.1
OG0013032	Ag002G188780, Ag002G188770	XP_009141959.1
OG0013033	Ag002G188820	XP_009141961.1
OG0013034	Ag003G241020, Ag002G188420	XP_009133461.2
OG0013035	Ag002G187860	XP_009133445.2
OG0013036	Ag002G187450	XP_009141920.1
OG0013037	Ag005G478190	XP_009146958.1
OG0013038	Ag005G477890	XP_009146941.1
OG0013039	Ag005G477790	XP_009123411.1
OG0013040	Ag005G476760	XP_009146909.1
OG0013041	Ag005G476750	XP_009146911.1
OG0013042	Ag005G476260	XP_009146887.1
OG0013044	Ag002G118900	XP_009137963.1
OG0013045	Ag005G475980	XP_009123126.1
OG0013046	Ag005G475920	XP_009146867.1
OG0013047	Ag005G475900	XP_009146866.1, XP_009123090.1
OG0013048	Ag005G475890	XP_009135026.1
OG0013049	Ag005G475660, Ag004G360630	XP_009135108.1
OG0013050	Ag005G475640	XP_009146840.2
OG0013051	Ag008G719430	XP_009131746.1
OG0013052	Ag005G474820	XP_009122708.1
OG0013053	Ag005G474780	XP_009135121.1
OG0013054	Ag005G474730, Ag002G106720	XP_009135125.1
OG0013055	Ag005G474470	XP_009146802.1
OG0013056	Ag004G313370	XP_009148452.1
OG0013057	Ag005G473680	XP_009146745.1
OG0013058	Ag005G472720	XP_009146704.2
OG0013059	Ag005G472660	XP_009146702.1
OG0013060	Ag005G471840	XP_018513465.1
OG0013061	Ag005G471830	XP_009146653.1
OG0013062	Ag005G471740	XP_009146648.1
OG0013063	Ag005G471700	XP_009146642.2
OG0013064	Ag007G591500	XP_009144235.1
OG0013065	Ag005G471400	XP_009135225.1
OG0013066	Ag007G582350	XP_009137754.1
OG0013067	Ag002G176700	XP_009143389.1, XP_009142120.1
OG0013068	Ag001G041320	XP_009127373.1
OG0013070	Ag001G047110, Ag001G045680	XP_009118907.1
OG0013071	Ag001G046870, Ag001G044570	XP_009134033.1
OG0013072	Ag001G040640	XP_009134036.1
OG0013073	Ag004G326830	XP_009118900.1
OG0013074	Ag001G040980	XP_009118897.1
OG0013075	Ag001G040390	XP_009118896.1
OG0013076	Ag003G278550	XP_009134052.1
OG0013077	Ag001G041080	XP_009134055.1
OG0013078	Ag004G384740	XP_009134060.1
OG0013080	Ag005G427210	XP_009102420.1
OG0013081	Ag008G677130	XP_009132633.1
OG0013082	Ag008G676600, Ag008G676590	XP_009132618.2
OG0013083	Ag002G160170	XP_009140869.1
OG0013084	Ag001G094810	XP_009132600.1
OG0013085	Ag008G680270	XP_033138035.1
OG0013088	Ag008G681220	XP_009127260.1
OG0013089	Ag008G681610, Ag008G668450	XP_009106852.1
OG0013090	Ag008G681750	XP_009132541.2
OG0013092	Ag008G684640	XP_009119834.1
OG0013093	Ag008G686480	XP_009119891.3
OG0013094	Ag003G252640	XP_009143951.1
OG0013095	Ag008G690150, Ag008G688280	XP_009127120.1
OG0013096	Ag008G690160, Ag008G688270	XP_009127119.1
OG0013098	Ag008G688210, Ag008G690240	XP_033140817.1
OG0013099	Ag008G687980	XP_009127130.1
OG0013100	Ag008G687970	XP_009127129.1
OG0013101	Ag008G687850	XP_009127132.1
OG0013102	Ag008G688610, Ag008G689880	XP_009132444.1
OG0013103	Ag008G689590, Ag008G688910	XP_009127099.1
OG0013104	Ag001G057760, Ag008G685470	XP_009132437.1
OG0013105	Ag002G104720	XP_009121162.2
OG0013107	Ag008G694020	XP_009120012.1
OG0013108	Ag008G694030	XP_009120013.1
OG0013109	Ag008G694040	XP_009120014.1
OG0013110	Ag008G694100	XP_009127044.1
OG0013111	Ag008G694110	XP_009127043.1
OG0013113	Ag008G694950	XP_009127017.1
OG0013114	Ag003G250690	XP_009142743.1
OG0013115	Ag008G695180	XP_009120046.2
OG0013116	Ag008G695640	XP_009132382.1
OG0013117	Ag008G696200	XP_033138721.1
OG0013118	Ag008G697180, Ag008G696360	XP_009120096.1
OG0013119	Ag008G696830	XP_009120107.1
OG0013120	Ag008G697550	XP_009126967.2
OG0013121	Ag008G698270	XP_009120130.1
OG0013122	Ag008G698440	NP_001288870.1
OG0013123	Ag008G699280	XP_009120158.1
OG0013124	Ag008G701230	XP_009120232.2
OG0013125	Ag008G702020	XP_009120247.1
OG0013126	Ag008G702140	XP_009120249.1
OG0013127	Ag008G702390	XP_009126844.2
OG0013128	Ag008G702400	XP_009126845.1
OG0013129	Ag008G703120	XP_033140792.1
OG0013130	Ag008G704350	XP_009120293.1
OG0013131	Ag008G704560	XP_009126808.1
OG0013132	Ag008G705210	XP_009126790.1
OG0013133	Ag008G705250	XP_009120324.1
OG0013134	Ag001G039890	XP_033145759.1
OG0013135	Ag008G724340	XP_009136384.1
OG0013136	Ag007G644300	XP_009151584.1
OG0013137	Ag007G611490	XP_009121774.1
OG0013138	Ag007G611380	XP_009121778.1
OG0013139	Ag007G611310	XP_009121785.1
OG0013141	Ag007G609680	XP_009121830.1
OG0013142	Ag007G609610	XP_009121837.1
OG0013143	Ag007G609390	XP_009121859.1
OG0013144	Ag007G609370	XP_009121862.1
OG0013145	Ag007G609220	XP_009131263.1
OG0013146	Ag007G609190	XP_009121872.1
OG0013147	Ag007G609120	XP_009121875.1
OG0013148	Ag007G608210	XP_009131235.1
OG0013149	Ag007G608070	XP_009121915.1
OG0013150	Ag007G607870	XP_009131216.1
OG0013151	Ag007G607840	XP_009121924.1
OG0013152	Ag007G607710	XP_009121929.1
OG0013153	Ag007G607510	XP_009131210.1
OG0013154	Ag007G607320	XP_009121953.2
OG0013155	Ag007G607260	XP_009121959.1
OG0013156	Ag007G607090	XP_009121969.1
OG0013157	Ag007G607080	XP_009121970.1
OG0013158	Ag007G605880	XP_009122018.1, XP_009125268.1
OG0013159	Ag007G605850	XP_009125271.2
OG0013160	Ag007G604360	XP_009125318.1
OG0013161	Ag007G603350	XP_009131126.1
OG0013162	Ag007G603270	XP_009122539.2
OG0013163	Ag007G602460	XP_009131111.2
OG0013164	Ag007G602240	XP_009131109.1
OG0013165	Ag007G602220	XP_009122511.1
OG0013166	Ag007G602120	XP_009131106.2
