Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0015367	Ag006G496230	ESY7_g19237_DN2_SP0_c0.t1
OG0015368	Ag006G496640	ESY7_g19217_DN3_SP0_c16.t1
OG0015369	Ag006G496760	ESY7_g19213_DN3_SP8_c0.t1
OG0015370	Ag006G496860	ESY7_g19201_DN3_SP0_c0.t1
OG0015371	Ag006G497210	ESY7_g19166_DN2_SP2_c0.t1
OG0015372	Ag006G497820	ESY7_g19113_DN3_SP3_c0.t1
OG0015373	Ag006G497830	ESY7_g19112_DN3_SP0_c0.t1
OG0015374	Ag008G719490	ESY6_g49871_DN3_SP0_c0.t1
OG0015375	Ag008G718200	ESY6_g49233_DN3_SP0_c0.t1
OG0015376	Ag008G718410	ESY6_g49247_DN3_SP8_c0.t1
OG0015377	Ag008G717040	ESY6_g49161_DN2_SP0_c24.t1
OG0015378	Ag008G716820	ESY6_g49155_DN3_SP7_c0.t1
OG0015379	Ag004G369130	ESY16_g62101_DN3_SP1_c0.t1
OG0015380	Ag008G716630	ESY6_g49144_DN3_SP8_c0.t1
OG0015381	Ag008G716570	ESY6_g49137_DN3_SP0_c0.t1
OG0015382	Ag008G716370	ESY6_g49117_DN3_SP5_c0.t1
OG0015383	Ag008G716130	ESY6_g49069_DN3_SP8_c0.t1
OG0015384	Ag008G716000	ESY6_g49062_DN3_SP0_c0.t1
OG0015385	Ag008G715310	ESY6_g49038_DN3_SP8_c0.t1
OG0015386	Ag008G715010	ESY6_g49028_DN3_SP0_c0.t1
OG0015387	Ag008G714820	ESY6_g49023_DN3_SP8_c0.t1
OG0015388	Ag008G714150	ESY6_g49002_DN3_SP6_c0.t1
OG0015389	Ag008G712780	ESY6_g48954_DN3_SP8_c10.t1
OG0015390	Ag008G712400	ESY6_g48941_DN3_SP8_c0.t1
OG0015391	Ag008G712340	ESY6_g48938_DN3_SP0_c0.t1
OG0015393	Ag004G356340	ESY10_g14501_DN3_SP0_c0.t1
OG0015394	Ag008G710620	ESY6_g48865_DN3_SP7_c0.t1
OG0015395	Ag008G710110	ESY6_g48830_DN3_SP2_c0.t1
OG0015396	Ag008G709870	ESY6_g48821_DN3_SP0_c0.t1
OG0015397	Ag008G708880	ESY6_g48724_DN3_SP5_c0.t1
OG0015398	Ag008G707590	ESY6_g48676_DN3_SP7_c0.t1
OG0015399	Ag008G708940	ESY6_g48729_DN3_SP0_c0.t1
OG0015400	Ag008G708100	ESY6_g48691_DN3_SP4_c0.t1
OG0015401	Ag008G729030	ESY6_g49746_DN3_SP7_c0.t1
OG0015402	Ag008G729200	ESY6_g49709_DN3_SP0_c0.t1
OG0015403	Ag008G729230	ESY6_g49704_DN2_SP0_c0.t1, ESY6_g49705_DN2_SP0_c0.t1
OG0015404	Ag008G729330	ESY6_g49698_DN3_SP1_c0.t1
OG0015405	Ag008G729340	ESY6_g49697_DN3_SP6_c13.t1
OG0015406	Ag008G729360	ESY6_g49694_DN3_SP3_c0.t1
OG0015407	Ag008G729480	ESY6_g49685_DN3_SP8_c0.t1
OG0015408	Ag008G729490	ESY6_g49684_DN3_SP8_c0.t1
OG0015409	Ag008G729760	ESY6_g49649_DN3_SP5_c0.t1
OG0015410	Ag008G730460	ESY6_g49603_DN3_SP0_c0.t1
OG0015411	Ag008G730530	ESY6_g49598_DN3_SP0_c0.t1
OG0015412	Ag002G176410	ESY9_g45310_DN3_SP1_c0.t1
OG0015413	Ag008G730880	ESY11_g54843_DN3_SP4_c0.t1
OG0015415	Ag008G731070	ESY6_g50696_DN2_SP0_c0.t1
OG0015416	Ag008G731100	ESY6_g50692_DN3_SP0_c0.t1
OG0015417	Ag008G731230	ESY6_g50681_DN3_SP0_c0.t1
OG0015418	Ag008G731260	ESY6_g50676_DN3_SP8_c14.t1
OG0015419	Ag008G731320	ESY6_g50669_DN3_SP1_c0.t1
OG0015420	Ag008G731500	ESY6_g50658_DN2_SP5_c0.t1
OG0015421	Ag008G731600	ESY6_g50635_DN3_SP0_c0.t1
OG0015422	Ag008G731880	ESY6_g50608_DN3_SP0_c0.t1
OG0015423	Ag008G731940	ESY6_g50599_DN2_SP0_c0.t1
OG0015424	Ag008G732530	ESY6_g50540_DN3_SP4_c0.t1
OG0015425	Ag008G732690	ESY6_g50517_DN3_SP6_c0.t1
OG0015426	Ag008G732950	ESY6_g50503_DN3_SP0_c0.t1
OG0015427	Ag008G733130	ESY6_g50485_DN3_SP0_c0.t1
OG0015428	Ag008G733310, Ag008G733240	ESY6_g50476_DN2_SP0_c40.t1
OG0015429	Ag008G733410	ESY6_g50463_DN3_SP0_c0.t1
OG0015430	Ag008G733720	ESY6_g50423_DN3_SP5_c0.t1
OG0015432	Ag008G733860	ESY6_g50430_DN3_SP0_c0.t1
OG0015433	Ag008G734010	ESY6_g50439_DN3_SP7_c0.t1
OG0015434	Ag008G734060	ESY6_g50415_DN3_SP0_c0.t1
OG0015435	Ag008G734110	ESY6_g50410_DN3_SP0_c0.t1
OG0015436	Ag008G734290	ESY6_g50398_DN2_SP7_c0.t1
OG0015437	Ag008G734300	ESY6_g50396_DN3_SP8_c0.t1
OG0015438	Ag008G734380	ESY6_g50388_DN3_SP4_c0.t1
OG0015439	Ag008G734670	ESY6_g50352_DN3_SP0_c0.t1
OG0015440	Ag006G525200	ESY8_g59335_DN1_SP0_c0.t1
OG0015441	Ag008G734850	ESY6_g50343_DN3_SP0_c0.t1
OG0015442	Ag008G734880	ESY6_g50332_DN3_SP0_c0.t1
OG0015444	Ag001G099950	ESY6_g50277_DN3_SP7_c0.t1
OG0015445	Ag001G099920	ESY6_g50274_DN3_SP2_c0.t1
OG0015446	Ag001G099780	ESY6_g50249_DN3_SP2_c0.t1
OG0015447	Ag001G099530	ESY6_g50242_DN3_SP3_c0.t1
OG0015448	Ag001G099460	ESY6_g50217_DN3_SP8_c0.t1
OG0015449	Ag001G099390	ESY6_g50224_DN3_SP0_c0.t1
OG0015450	Ag001G099340	ESY6_g50229_DN3_SP0_c7.t1
OG0015451	Ag001G099220	ESY6_g50752_DN3_SP2_c0.t1
OG0015452	Ag001G099120	ESY6_g50764_DN3_SP6_c0.t1
OG0015453	Ag006G518940	ESY20_g13363_DN3_SP0_c0.t1
OG0015454	Ag006G516860	ESY20_g12989_DN3_SP0_c0.t1
OG0015455	Ag006G517260	ESY20_g12952_DN3_SP7_c0.t1
OG0015456	Ag006G520040	ESY20_g12932_DN3_SP1_c0.t1
OG0015457	Ag006G516160	ESY20_g13018_DN2_SP0_c0.t1
OG0015460	Ag006G515510	ESY20_g13045_DN3_SP0_c0.t1
OG0015461	Ag006G515320	ESY20_g13063_DN1_SP0_c0.t1
OG0015462	Ag006G513710	ESY20_g13131_DN2_SP0_c0.t1
OG0015463	Ag003G221100	ESY20_g13157_DN3_SP8_c0.t1
OG0015464	Ag006G512660, Ag006G512670	ESY20_g12915_DN3_SP0_c0.t1
OG0015466	Ag006G510170	ESY20_g13265_DN3_SP7_c0.t1
OG0015467	Ag006G510000	ESY20_g13282_DN3_SP8_c0.t1
OG0015468	Ag006G509980	ESY20_g13284_DN3_SP0_c0.t1
OG0015469	Ag006G509970	ESY20_g13285_DN3_SP0_c0.t1
OG0015470	Ag008G732400	ESY6_g50569_DN3_SP0_c0.t1
OG0015471	Ag007G599480	ESY8_g58344_DN3_SP8_c0.t1
OG0015472	Ag007G586650	ESY8_g58210_DN3_SP8_c0.t1
OG0015473	Ag007G586740	ESY8_g58197_DN3_SP0_c0.t1
OG0015474	Ag007G586760	ESY8_g58193_DN3_SP4_c0.t1
OG0015475	Ag007G586770	ESY8_g58183_DN3_SP0_c15.t1
OG0015476	Ag007G586990	ESY8_g58155_DN3_SP8_c0.t1
OG0015477	Ag007G587080	ESY8_g58134_DN3_SP0_c16.t1
OG0015478	Ag007G587120	ESY8_g58127_DN3_SP1_c0.t1
OG0015479	Ag007G587280	ESY20_g12660_DN3_SP2_c0.t1
OG0015480	Ag007G587320	ESY20_g12661_DN3_SP8_c0.t1
OG0015481	Ag007G587330	ESY20_g12663_DN3_SP8_c0.t1
OG0015482	Ag007G587850	ESY20_g12870_DN3_SP0_c0.t1
OG0015483	Ag007G589280	ESY20_g13332_DN3_SP0_c24.t1
OG0015484	Ag007G588700	ESY20_g12746_DN3_SP0_c0.t1
OG0015485	Ag007G589780	ESY20_g12698_DN3_SP8_c0.t1
OG0015486	Ag007G589900	ESY8_g58348_DN3_SP5_c0.t1
OG0015487	Ag007G589960	ESY8_g58356_DN3_SP8_c0.t1
OG0015488	Ag007G589970	ESY8_g58358_DN2_SP0_c0.t1
OG0015489	Ag007G590310	ESY8_g58394_DN2_SP0_c0.t1
OG0015490	Ag007G591100	ESY8_g58462_DN3_SP7_c0.t1
OG0015491	Ag007G591280	ESY8_g58486_DN3_SP7_c0.t1
OG0015492	Ag007G591300	ESY8_g58490_DN3_SP1_c0.t1
OG0015494	Ag007G592630	ESY8_g58665_DN3_SP0_c0.t1
OG0015495	Ag007G592810	ESY8_g58686_DN3_SP3_c0.t1
OG0015496	Ag007G593520	ESY8_g58721_DN3_SP0_c0.t1
OG0015497	Ag007G594680	ESY8_g58827_DN3_SP0_c0.t1
OG0015498	Ag007G595070	ESY8_g58866_DN3_SP0_c0.t1
OG0015499	Ag007G595280	ESY8_g58895_DN3_SP1_c0.t1
OG0015500	Ag007G595370	ESY8_g58901_DN3_SP8_c0.t1
OG0015501	Ag007G595480	ESY8_g58906_DN2_SP0_c0.t1
OG0015503	Ag007G596070	ESY8_g58959_DN3_SP8_c0.t1
OG0015504	Ag007G596100	ESY8_g58967_DN3_SP4_c0.t1
OG0015505	Ag007G596120	ESY8_g58969_DN2_SP0_c13.t1
OG0015506	Ag007G596160	ESY8_g58975_DN3_SP0_c0.t1
OG0015507	Ag007G596220	ESY8_g58980_DN3_SP2_c0.t1
OG0015508	Ag007G596490	ESY8_g58997_DN2_SP0_c0.t1
OG0015509	Ag007G597670	ESY8_g59093_DN3_SP0_c0.t1
OG0015510	Ag007G597650	ESY8_g59091_DN3_SP2_c0.t1
OG0015511	Ag007G597480	ESY8_g59080_DN3_SP0_c0.t1
OG0015512	Ag007G597350	ESY8_g59073_DN3_SP1_c0.t1
OG0015513	Ag007G597250	ESY8_g59061_DN2_SP0_c0.t1
OG0015514	Ag007G597050	ESY8_g59048_DN3_SP0_c0.t1
OG0015515	Ag007G597850	ESY8_g59124_DN3_SP8_c0.t1
OG0015516	Ag007G597860	ESY8_g59125_DN2_SP3_c0.t1
OG0015517	Ag007G598000	ESY8_g59153_DN3_SP8_c13.t1
OG0015518	Ag007G598040	ESY8_g59157_DN2_SP0_c0.t1
OG0015519	Ag007G598050	ESY8_g59158_DN3_SP2_c0.t1
OG0015520	Ag007G598250	ESY8_g59176_DN3_SP6_c0.t1
OG0015521	Ag008G729310	ESY8_g59180_DN3_SP0_c0.t1
OG0015522	Ag003G272360	ESY8_g59198_DN3_SP4_c0.t1
OG0015523	Ag006G519020	ESY20_g13361_DN3_SP0_c0.t1
OG0015524	Ag004G328630	ESY8_g59206_DN3_SP0_c0.t1
OG0015525	Ag006G527390	ESY8_g59214_DN3_SP2_c0.t1
OG0015526	Ag006G526570	ESY8_g59235_DN3_SP8_c0.t1
OG0015529	Ag006G526660	ESY8_g59245_DN3_SP0_c0.t1
OG0015530	Ag006G527290	ESY8_g59249_DN3_SP6_c0.t1
OG0015531	Ag006G525730	ESY8_g59256_DN3_SP1_c0.t1
OG0015532	Ag001G093580	ESY2_g36645_DN3_SP0_c0.t1
OG0015533	Ag001G083610	ESY8_g59279_DN3_SP8_c0.t1
OG0015534	Ag003G251620	ESY16_g62204_DN3_SP0_c0.t1
OG0015535	Ag001G100380	ESY3_g32632_DN3_SP4_c0.t1
OG0015536	Ag001G100470	ESY3_g32640_DN3_SP1_c0.t1
OG0015537	Ag001G100790	ESY3_g32668_DN3_SP0_c0.t1
OG0015538	Ag001G100830	ESY3_g32672_DN3_SP0_c0.t1
OG0015539	Ag007G583680	ESY4_g22614_DN3_SP2_c0.t1
OG0015540	Ag001G100940	ESY3_g32679_DN2_SP0_c0.t1
OG0015541	Ag001G100990	ESY3_g32686_DN3_SP0_c0.t1
OG0015542	Ag001G101030	ESY3_g32690_DN2_SP5_c0.t1
OG0015543	Ag001G101040	ESY6_g50768_DN3_SP8_c0.t1
OG0015544	Ag001G101070	ESY3_g32693_DN3_SP8_c0.t1
OG0015545	Ag006G490710	ESY7_g19677_DN3_SP0_c0.t1
OG0015546	Ag006G490750	ESY7_g19674_DN3_SP8_c0.t1
OG0015547	Ag006G490780	ESY7_g19672_DN3_SP0_c0.t1
OG0015548	Ag006G490850	ESY7_g19669_DN3_SP8_c0.t1
OG0015549	Ag006G490860	ESY7_g19667_DN3_SP0_c0.t1
OG0015550	Ag006G490880	ESY7_g19665_DN3_SP8_c0.t1
OG0015551	Ag006G490890	ESY7_g19664_DN3_SP0_c0.t1
OG0015552	Ag006G491100	ESY7_g19655_DN3_SP0_c0.t1
OG0015553	Ag006G491000	ESY7_g19652_DN3_SP0_c0.t1
OG0015554	Ag006G490990	ESY7_g19651_DN3_SP0_c0.t1
OG0015555	Ag004G399480	ESY16_g62502_DN3_SP2_c0.t1
OG0015556	Ag003G250810	ESY16_g62404_DN3_SP0_c21.t1
OG0015557	Ag005G490380	ESY3_g32586_DN3_SP0_c0.t1
OG0015558	Ag005G490310	ESY3_g32578_DN3_SP0_c0.t1
OG0015559	Ag005G489990	ESY3_g32541_DN3_SP8_c0.t1
OG0015560	Ag005G489980	ESY3_g32540_DN3_SP0_c0.t1
OG0015561	Ag005G489960	ESY3_g32538_DN3_SP0_c0.t1
OG0015562	Ag005G489910	ESY3_g32532_DN3_SP4_c0.t1
OG0015563	Ag005G489780	ESY3_g32508_DN3_SP7_c0.t1
OG0015564	Ag005G489760	ESY3_g32503_DN3_SP8_c0.t1
OG0015565	Ag005G489370	ESY3_g32489_DN3_SP3_c0.t1
OG0015566	Ag005G489030	ESY3_g32463_DN1_SP0_c0.t1
OG0015567	Ag005G488980, Ag005G488850	ESY3_g32458_DN3_SP6_c0.t1
OG0015568	Ag005G488720	ESY6_g46512_DN3_SP0_c0.t1, ESY3_g32456_DN3_SP8_c0.t1
OG0015569	Ag005G488550	ESY3_g32435_DN3_SP0_c0.t1
OG0015570	Ag005G488380	ESY3_g32403_DN3_SP0_c0.t1
OG0015571	Ag005G488230	ESY3_g32392_DN3_SP0_c0.t1
OG0015572	Ag005G488210	ESY3_g32391_DN3_SP1_c0.t1
OG0015573	Ag005G487890	ESY3_g32344_DN3_SP7_c0.t1
OG0015574	Ag005G487320	ESY3_g32282_DN3_SP8_c0.t1
OG0015575	Ag005G486950	ESY3_g32252_DN3_SP0_c0.t1
OG0015576	Ag005G486830	ESY3_g32228_DN3_SP0_c0.t1
OG0015577	Ag005G486430	ESY3_g32172_DN3_SP6_c0.t1
OG0015578	Ag005G486010	ESY3_g32089_DN3_SP0_c0.t1
OG0015579	Ag005G485840	ESY3_g32051_DN3_SP8_c0.t1
OG0015581	Ag005G484970	ESY3_g31946_DN3_SP2_c3.t1
OG0015582	Ag005G484890	ESY3_g31927_DN3_SP2_c0.t1
OG0015583	Ag005G484330	ESY3_g31806_DN3_SP7_c0.t1
OG0015584	Ag005G484110	ESY3_g31787_DN3_SP0_c0.t1
OG0015585	Ag005G483490	ESY3_g31700_DN3_SP3_c0.t1
OG0015586	Ag005G483890	ESY3_g31763_DN3_SP1_c0.t1
OG0015587	Ag005G483270	ESY3_g31674_DN3_SP8_c0.t1
OG0015588	Ag005G483260	ESY3_g31673_DN3_SP7_c0.t1
OG0015589	Ag005G483020	ESY3_g31660_DN3_SP1_c24.t1
OG0015590	Ag005G482930	ESY3_g31652_DN3_SP7_c0.t1
OG0015591	Ag001G092400	ESY1_g11999_DN3_SP1_c0.t1
OG0015592	Ag005G481570	ESY3_g31539_DN3_SP4_c0.t1
OG0015593	Ag005G481480	ESY3_g31531_DN3_SP7_c0.t1
OG0015594	Ag005G480760	ESY3_g31447_DN3_SP0_c0.t1
OG0015595	Ag005G480630	ESY3_g31457_DN3_SP0_c0.t1
OG0015597	Ag005G480540	ESY3_g31470_DN3_SP2_c0.t1
OG0015598	Ag005G480510	ESY3_g31473_DN3_SP0_c0.t1
OG0015599	Ag005G480400	ESY3_g31420_DN3_SP8_c0.t1
OG0015600	Ag005G480380	ESY3_g31418_DN3_SP0_c0.t1
OG0015601	Ag005G480200	ESY3_g31393_DN3_SP3_c0.t1
OG0015602	Ag005G480160	ESY3_g31388_DN3_SP1_c0.t1
OG0015603	Ag005G479610	ESY3_g31369_DN3_SP0_c0.t1
OG0015604	Ag005G479510	ESY3_g30663_DN3_SP0_c0.t1
OG0015605	Ag005G479390	ESY3_g30689_DN3_SP0_c0.t1
OG0015606	Ag005G479360	ESY3_g30694_DN3_SP8_c0.t1
OG0015607	Ag005G479330	ESY3_g30699_DN3_SP8_c0.t1
OG0015608	Ag005G479240	ESY3_g30710_DN3_SP0_c4.t1, ESY3_g30708_DN3_SP1_c4.t1
OG0015609	Ag005G479150	ESY3_g30724_DN3_SP5_c0.t1
OG0015610	Ag005G479140	ESY3_g30725_DN3_SP0_c0.t1
OG0015611	Ag005G478970	ESY3_g30739_DN3_SP8_c0.t1
OG0015612	Ag005G478260	ESY3_g30820_DN3_SP2_c0.t1
OG0015613	Ag005G478230	ESY3_g30830_DN3_SP3_c0.t1
OG0015614	Ag002G186000	ESY12_g50852_DN3_SP8_c0.t1
OG0015615	Ag002G185880	ESY12_g50848_DN3_SP0_c0.t1
OG0015616	Ag002G185070	ESY9_g45685_DN3_SP8_c0.t1
OG0015617	Ag002G184140	ESY9_g45648_DN3_SP1_c0.t1
OG0015618	Ag002G184100	ESY9_g45635_DN3_SP0_c0.t1
OG0015619	Ag002G182430	ESY9_g45571_DN3_SP8_c0.t1
OG0015620	Ag002G182350	ESY9_g45562_DN3_SP3_c0.t1
OG0015621	Ag002G180250	ESY9_g45460_DN3_SP0_c0.t1
OG0015622	Ag002G181450	ESY9_g45521_DN3_SP0_c0.t1
OG0015623	Ag002G180060	ESY9_g45447_DN3_SP8_c0.t1
OG0015624	Ag002G179670	ESY9_g45439_DN3_SP0_c0.t1
OG0015625	Ag002G179420	ESY9_g45436_DN3_SP5_c0.t1
OG0015626	Ag002G164970	ESY9_g44066_DN3_SP8_c0.t1
OG0015627	Ag002G166640	ESY9_g44321_DN3_SP0_c0.t1
OG0015628	Ag002G178460	ESY15_g64862_DN3_SP0_c0.t1
OG0015631	Ag002G168430	ESY9_g44581_DN3_SP8_c0.t1
OG0015633	Ag002G170490	ESY9_g44653_DN3_SP8_c0.t1
OG0015634	Ag002G171000	ESY6_g49539_DN2_SP0_c0.t1
OG0015635	Ag002G170910	ESY12_g51555_DN3_SP8_c0.t1
OG0015636	Ag005G426870	ESY3_g27433_DN3_SP3_c0.t1
OG0015637	Ag002G171270	ESY9_g44749_DN3_SP2_c0.t1
OG0015638	Ag002G171360	ESY2_g34609_DN3_SP0_c11.t1
OG0015639	Ag002G171510	ESY9_g44777_DN3_SP1_c0.t1
OG0015640	Ag002G171770	ESY9_g44794_DN3_SP8_c0.t1
OG0015641	Ag002G172580	ESY9_g44864_DN3_SP0_c0.t1
OG0015642	Ag002G173060	ESY9_g44954_DN3_SP7_c0.t1
OG0015643	Ag002G173170	ESY9_g44957_DN3_SP7_c0.t1
OG0015644	Ag002G177750	ESY9_g45363_DN3_SP8_c0.t1
OG0015645	Ag002G177430	ESY9_g45352_DN3_SP0_c0.t1
OG0015646	Ag002G177070	ESY9_g45347_DN3_SP0_c0.t1
OG0015647	Ag002G175470	ESY9_g45242_DN3_SP0_c0.t1
OG0015648	Ag002G175440	ESY9_g45238_DN3_SP8_c0.t1
OG0015649	Ag002G175150	ESY7_g19006_DN3_SP0_c0.t1
OG0015651	Ag002G164710	ESY9_g44040_DN3_SP2_c0.t1
OG0015652	Ag004G323570	ESY5_g2953_DN3_SP0_c0.t1
OG0015653	Ag004G323610	ESY5_g2957_DN3_SP7_c0.t1
OG0015654	Ag004G324510	ESY2_g36018_DN2_SP0_c0.t1
OG0015655	Ag004G324820	ESY5_g3034_DN3_SP5_c0.t1
OG0015656	Ag004G325010	ESY5_g3053_DN3_SP1_c0.t1
OG0015657	Ag004G325360	ESY5_g4420_DN3_SP0_c0.t1
OG0015658	Ag004G326060	ESY5_g4388_DN3_SP8_c0.t1
OG0015659	Ag004G326260	ESY5_g4371_DN3_SP2_c0.t1
OG0015660	Ag004G326860	ESY5_g4346_DN3_SP8_c0.t1
OG0015661	Ag004G327520	ESY5_g4318_DN3_SP0_c0.t1
OG0015662	Ag004G327510	ESY5_g4319_DN3_SP5_c0.t1
OG0015663	Ag004G327490	ESY5_g4321_DN3_SP0_c0.t1
OG0015664	Ag004G327450	ESY5_g4323_DN3_SP5_c0.t1, ESY2_g35833_DN3_SP0_c0.t1
OG0015665	Ag004G327340	ESY5_g4330_DN3_SP7_c0.t1
OG0015666	Ag004G327620	ESY5_g4310_DN3_SP8_c0.t1
OG0015667	Ag004G328170	ESY5_g4278_DN3_SP8_c0.t1
OG0015668	Ag004G329640	ESY5_g4229_DN3_SP0_c0.t1
OG0015669	Ag004G329430	ESY5_g4236_DN3_SP3_c0.t1
OG0015670	Ag004G329390	ESY5_g4238_DN3_SP7_c0.t1
OG0015671	Ag004G329230	ESY5_g4248_DN3_SP5_c0.t1
OG0015672	Ag003G234570	ESY2_g34872_DN3_SP8_c2.t1
OG0015673	Ag004G330420	ESY5_g4166_DN3_SP4_c0.t1
OG0015674	Ag004G330980	ESY5_g4153_DN3_SP0_c0.t1
OG0015675	Ag005G452300	ESY5_g4147_DN3_SP0_c0.t1
OG0015676	Ag004G331530	ESY5_g4136_DN3_SP0_c0.t1
OG0015677	Ag004G331670	ESY5_g4117_DN3_SP0_c16.t1
OG0015678	Ag004G331780	ESY5_g4113_DN3_SP7_c0.t1
OG0015679	Ag004G332010	ESY5_g4083_DN3_SP0_c0.t1
OG0015680	Ag004G332060	ESY5_g4080_DN3_SP0_c0.t1
OG0015681	Ag004G332090	ESY5_g4077_DN3_SP0_c0.t1
OG0015682	Ag004G332150	ESY5_g4066_DN3_SP7_c0.t1
OG0015683	Ag004G333630	ESY5_g3981_DN3_SP0_c0.t1
OG0015684	Ag004G334480	ESY5_g3937_DN3_SP0_c0.t1
OG0015685	Ag004G334510	ESY5_g3934_DN3_SP3_c0.t1
OG0015687	Ag004G335310	ESY5_g3905_DN3_SP0_c0.t1
OG0015688	Ag004G335980	ESY5_g2554_DN3_SP0_c0.t1
OG0015689	Ag004G337410	ESY5_g2423_DN3_SP0_c0.t1
OG0015690	Ag004G337470	ESY5_g2415_DN3_SP8_c0.t1
OG0015691	Ag004G337480	ESY5_g2414_DN3_SP7_c0.t1
OG0015692	Ag004G337780	ESY5_g2403_DN2_SP0_c0.t1
OG0015693	Ag004G337890	ESY5_g2396_DN3_SP7_c0.t1
OG0015694	Ag004G337910	ESY5_g2394_DN3_SP8_c0.t1
OG0015696	Ag004G338600	ESY5_g2347_DN3_SP1_c0.t1
OG0015697	Ag004G338690	ESY5_g2343_DN3_SP0_c0.t1
OG0015698	Ag004G339600	ESY5_g2293_DN3_SP0_c0.t1
OG0015699	Ag004G339870	ESY5_g2253_DN2_SP0_c0.t1
OG0015700	Ag004G340220	ESY5_g2236_DN3_SP0_c0.t1
OG0015701	Ag004G340620	ESY5_g2203_DN3_SP8_c0.t1
OG0015702	Ag004G340980	ESY5_g2173_DN3_SP0_c0.t1
OG0015703	Ag008G715760, Ag004G341010	ESY5_g2171_DN3_SP6_c0.t1
OG0015704	Ag004G341110	ESY5_g2159_DN3_SP0_c0.t1
OG0015705	Ag004G344060	ESY2_g35622_DN3_SP3_c0.t1
OG0015706	Ag003G241400	ESY5_g2126_DN3_SP0_c0.t1
OG0015709	Ag003G242820	ESY5_g1883_DN3_SP0_c0.t1
OG0015710	Ag003G243010	ESY5_g1839_DN2_SP0_c0.t1
OG0015711	Ag004G306200	ESY5_g4586_DN3_SP7_c3.t1
OG0015712	Ag003G244690	ESY2_g35359_DN3_SP0_c0.t1
OG0015713	Ag003G245000	ESY5_g1418_DN2_SP0_c0.t1
OG0015714	Ag003G245290	ESY5_g1352_DN3_SP0_c0.t1
OG0015715	Ag003G275980	ESY2_g35364_DN3_SP0_c0.t1
OG0015717	Ag004G351210	ESY2_g34411_DN3_SP0_c0.t1
OG0015719	Ag003G247300	ESY5_g1208_DN3_SP8_c0.t1
OG0015720	Ag001G092700	ESY5_g1069_DN3_SP1_c0.t1
OG0015721	Ag003G246530	ESY13_g57561_DN3_SP8_c0.t1
OG0015722	Ag003G211880	ESY4_g25952_DN3_SP0_c0.t1
OG0015723	Ag001G055130	ESY16_g62288_DN3_SP0_c0.t1
OG0015724	Ag004G333450	ESY5_g3991_DN3_SP1_c0.t1
OG0015725	Ag004G343360	ESY13_g58037_DN3_SP0_c0.t1
OG0015726	Ag008G723300	ESY13_g58031_DN3_SP0_c0.t1
OG0015727	Ag006G528740	ESY13_g57228_DN3_SP0_c0.t1
OG0015728	Ag007G590870	ESY8_g58431_DN2_SP0_c0.t1
OG0015729	Ag005G478250	ESY3_g30821_DN3_SP0_c0.t1
OG0015730	Ag004G306890	ESY1_g11344_DN3_SP0_c0.t1
OG0015731	Ag001G031200, Ag001G029920	ESY13_g57598_DN3_SP4_c0.t1
OG0015732	Ag007G580440	ESY13_g57623_DN3_SP3_c0.t1
OG0015733	Ag007G647880	ESY13_g57632_DN3_SP7_c0.t1
OG0015734	Ag006G525180	ESY8_g59333_DN3_SP8_c0.t1
OG0015735	Ag007G598360	ESY13_g57030_DN3_SP8_c0.t1
OG0015736	Ag007G598400	ESY13_g57025_DN3_SP5_c0.t1
OG0015737	Ag007G598420	ESY13_g56956_DN3_SP3_c0.t1
OG0015738	Ag002G177950	ESY15_g65381_DN3_SP0_c0.t1
OG0015739	Ag008G662330	ESY10_g14208_DN3_SP1_c0.t1
OG0015740	Ag007G598740	ESY13_g56847_DN3_SP0_c0.t1
OG0015741	Ag007G598830	ESY7_g18204_DN3_SP5_c0.t1
OG0015742	Ag007G586180	ESY13_g56697_DN3_SP4_c0.t1
OG0015743	Ag007G586060	ESY13_g56502_DN3_SP5_c0.t1
OG0015744	Ag007G585630	ESY13_g56603_DN3_SP0_c0.t1
OG0015745	Ag007G585920	ESY13_g56725_DN3_SP8_c0.t1
OG0015746	Ag007G585940	ESY13_g56706_DN3_SP0_c0.t1
OG0015747	Ag001G095490	ESY6_g46621_DN3_SP4_c0.t1
OG0015748	Ag004G308570	ESY5_g3142_DN3_SP3_c0.t1
OG0015749	Ag003G252690	ESY4_g23793_DN3_SP3_c0.t1
OG0015750	Ag003G252530	ESY16_g62098_DN3_SP8_c0.t1
OG0015752	Ag003G231850	ESY8_g59395_DN3_SP0_c0.t1
OG0015753	Ag006G526360	ESY8_g59391_DN3_SP2_c0.t1
OG0015754	Ag001G010560	ESY20_g13056_DN3_SP4_c0.t1
OG0015755	Ag006G524260	ESY8_g59521_DN3_SP8_c0.t1
OG0015756	Ag005G484740	ESY8_g59545_DN3_SP0_c0.t1
OG0015757	Ag006G524010	ESY8_g59570_DN3_SP8_c0.t1
OG0015758	Ag006G523960	ESY8_g59579_DN3_SP4_c0.t1
OG0015759	Ag006G523850	ESY8_g59589_DN3_SP5_c0.t1
OG0015760	Ag003G252730	ESY4_g23806_DN3_SP3_c0.t1
OG0015761	Ag006G523740	ESY8_g59607_DN3_SP1_c0.t1
OG0015762	Ag006G523600	ESY8_g59639_DN3_SP2_c2.t1
OG0015763	Ag006G523170	ESY8_g59681_DN3_SP2_c23.t1
OG0015764	Ag001G075140	ESY1_g10960_DN3_SP0_c0.t1
