Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0014190	CARHR290930	XP_009105848.1
OG0014191	CARHR064800	XP_009105862.1
OG0014192	CARHR064810	XP_009105863.1
OG0014193	CARHR071650	XP_009104581.1
OG0014194	CARHR071240	XP_009128248.1
OG0014195	CARHR071190	XP_009128242.1
OG0014196	CARHR071090	XP_018508797.1
OG0014197	CARHR070800	XP_009106393.1
OG0014198	CARHR070730	XP_009106390.1
OG0014199	CARHR158720, CARHR070590	XP_018508291.1
OG0014200	CARHR070560	XP_009104633.1
OG0014201	CARHR070460	XP_033132028.1
OG0014202	CARHR070280	XP_009106336.1
OG0014203	CARHR070120	XP_009128183.1
OG0014204	CARHR069900	XP_009106294.1
OG0014205	CARHR069620	XP_009106259.1
OG0014206	CARHR069590	XP_033132298.1
OG0014207	CARHR069570	XP_009106253.2
OG0014208	CARHR069420	XP_009128142.1
OG0014209	CARHR069190	XP_009106232.1
OG0014210	CARHR068950	XP_009106206.1, XP_033141527.1
OG0014211	CARHR068670	XP_009104711.1
OG0014212	CARHR068660	XP_009106186.1
OG0014213	CARHR068460	XP_009106169.1
OG0014214	CARHR068420	XP_009106168.1
OG0014215	CARHR068220	XP_009106148.1
OG0014216	CARHR068090	XP_009106135.1
OG0014217	CARHR067980	XP_009128057.1
OG0014218	CARHR067720	XP_009106110.1
OG0014219	CARHR067670	XP_009106104.1
OG0014220	CARHR067600	XP_009106094.1, XP_009128040.1
OG0014221	CARHR067500	XP_009106085.1
OG0014222	CARHR067310	XP_033141671.1
OG0014223	CARHR067280	XP_009106069.1
OG0014224	CARHR067110	XP_033139001.1
OG0014225	CARHR067070	XP_009106051.1
OG0014226	CARHR066980	XP_009106044.1
OG0014227	CARHR066950	XP_009106043.1
OG0014228	CARHR066910	XP_009106039.1
OG0014229	CARHR066840	XP_033141314.1
OG0014230	CARHR066780	XP_009106029.1
OG0014231	CARHR066500	XP_018511771.1
OG0014232	CARHR066250	XP_009105975.1
OG0014233	CARHR066180	XP_009104827.1
OG0014235	CARHR065690	XP_009105943.1
OG0014236	CARHR065590	XP_009105929.2
OG0014237	CARHR065560	XP_009105923.1
OG0014238	CARHR018030	XP_009149193.1
OG0014239	CARHR065420	XP_009104855.1
OG0014240	CARHR065400	XP_009104857.1
OG0014241	CARHR065310	XP_009105898.1
OG0014242	CARHR065120	XP_009105886.1
OG0014243	CARHR072530	XP_009104560.1
OG0014244	CARHR072660	XP_009104554.1
OG0014245	CARHR072750	XP_009106628.1
OG0014246	CARHR072800	XP_009106634.1
OG0014247	CARHR072990, CARHR072970	XP_009106653.1
OG0014248	CARHR073010	XP_009106656.1
OG0014249	CARHR073020	XP_009106657.1, XP_009128350.1
OG0014250	CARHR073100	XP_009106666.1
OG0014251	CARHR073120	XP_009106668.1
OG0014252	CARHR073610	XP_009128387.1
OG0014253	CARHR073870	XP_018512117.1
OG0014254	CARHR074840	XP_009128425.1
OG0014255	CARHR074120	XP_009106752.1
OG0014256	CARHR074170	XP_009128433.1
OG0014257	CARHR074180	XP_009128435.1
OG0014258	CARHR074200	XP_009128437.1
OG0014259	CARHR074470	XP_009104440.1
OG0014260	CARHR074520	XP_009104434.1
OG0014261	CARHR074570	XP_018508688.1
OG0014262	CARHR074600	XP_009129157.1
OG0014263	CARHR104860, CARHR074710	XP_009104422.1
OG0014264	CARHR049030	XP_018508583.1
OG0014265	CARHR087190	XP_033147409.1
OG0014266	CARHR087460	XP_009146567.1
OG0014267	CARHR087810	XP_018511612.1
OG0014268	CARHR088650	XP_009135334.1
OG0014269	CARHR088670	XP_009117391.1
OG0014270	CARHR266250	XP_009132497.1
OG0014271	CARHR088900	XP_009117197.1
OG0014272	CARHR088910	XP_009117189.1, XP_009146419.1
OG0014273	CARHR088950	XP_009146417.2
OG0014274	CARHR089550	XP_033148659.1, XP_009116753.1
OG0014275	CARHR089820	XP_009146508.1
OG0014276	CARHR089840	XP_009146309.2
OG0014277	CARHR089870	XP_033148691.1
OG0014278	CARHR090130	XP_009146282.2
OG0014279	CARHR090270	XP_009146270.1
OG0014280	CARHR091030, CARHR090670	XP_033148677.1
OG0014281	CARHR090710, CARHR292070	XP_009115379.1
OG0014282	CARHR292930, CARHR091060	XP_009115163.1
OG0014283	CARHR288440	XP_009134071.1
OG0014284	CARHR091230	XP_033128853.1, XP_009146174.1
OG0014285	CARHR091250	XP_033128806.1
OG0014286	CARHR091560	XP_033143240.1, XP_009146146.2
OG0014287	CARHR091760	XP_009146077.1
OG0014288	CARHR092060	XP_009146058.1
OG0014289	CARHR092240	XP_009135508.1
OG0014290	CARHR092440	XP_009114415.1
OG0014291	CARHR092520	XP_033148276.1
OG0014292	CARHR092960	XP_018512859.2
OG0014293	CARHR093000	XP_009113839.1
OG0014294	CARHR093180	XP_009145969.1
OG0014295	CARHR093360	XP_033148105.1
OG0014296	CARHR093570	XP_009145919.1
OG0014297	CARHR121370	XP_009103687.1
OG0014298	CARHR093870	XP_009145888.1
OG0014299	CARHR094090	XP_033146041.1, XP_018514736.1, XP_033143071.1
OG0014300	CARHR094180	XP_009145859.1, XP_033146021.1
OG0014301	CARHR094320	XP_009145846.1
OG0014302	CARHR208560	XP_033144946.1
OG0014303	CARHR094610	XP_009145820.1
OG0014304	CARHR094620	XP_009145819.1
OG0014305	CARHR094630	XP_009145817.1
OG0014306	CARHR039850	XP_009107285.1
OG0014307	CARHR094880	XP_009145785.1
OG0014308	CARHR094900	XP_009135634.2
OG0014309	CARHR039980	XP_009147867.1
OG0014310	CARHR095300	XP_009145745.1
OG0014311	CARHR095390	XP_009111451.1
OG0014312	CARHR095420	XP_009111439.1
OG0014313	CARHR095880	XP_009145653.1
OG0014314	CARHR095900	XP_009145652.2
OG0014315	CARHR096100	XP_009145638.1
OG0014316	CARHR096250	XP_009124916.1
OG0014317	CARHR096260	XP_033148746.1
OG0014318	CARHR096280	XP_009145621.1
OG0014319	CARHR096610	XP_009145586.1
OG0014320	CARHR096700	XP_033146926.1
OG0014321	CARHR096730	XP_009145541.1
OG0014322	CARHR096750	XP_009145540.1
OG0014323	CARHR097440	XP_009109477.1
OG0014324	CARHR097310	XP_009145480.2
OG0014325	CARHR097270	XP_009145483.1
OG0014326	CARHR097200	XP_009145492.1
OG0014327	CARHR097190	XP_009145493.1
OG0014328	CARHR097620	XP_033134694.1, XP_009123485.1
OG0014329	CARHR097830	XP_009145444.1
OG0014330	CARHR098480	XP_009145311.1
OG0014331	CARHR192900	XP_009120842.1
OG0014332	CARHR098740	XP_009135832.1
OG0014333	CARHR098930	XP_009145245.1
OG0014334	CARHR099370	XP_009102622.1
OG0014335	CARHR099490	XP_033130728.1
OG0014336	CARHR099510	XP_033130293.1
OG0014337	CARHR099680	XP_009102590.1
OG0014338	CARHR219970	XP_009139570.1
OG0014339	CARHR100180	XP_033144224.1
OG0014340	CARHR100430	XP_033130370.1
OG0014341	CARHR100520	XP_009137808.1
OG0014342	CARHR100530	XP_009102510.1
OG0014343	CARHR100540	XP_009135893.1
OG0014344	CARHR100960	XP_009102477.1
OG0014345	CARHR101120	XP_009102465.1
OG0014346	CARHR101570	XP_009136107.1
OG0014347	CARHR101590	XP_009136108.1
OG0014348	CARHR101700	XP_009102415.1
OG0014349	CARHR102750	XP_009136147.1
OG0014350	CARHR102690	XP_009136146.1
OG0014351	CARHR102500	XP_009136143.1
OG0014352	CARHR104840	XP_009136214.1
OG0014353	CARHR108780	XP_009112481.1
OG0014354	CARHR084080	XP_009146907.1
OG0014355	CARHR103830	XP_009102340.1
OG0014356	CARHR103720	XP_009102343.1
OG0014357	CARHR103710	XP_009102344.1
OG0014358	CARHR103580	XP_009102353.1
OG0014359	CARHR103520	XP_009102356.1
OG0014360	CARHR103380	XP_009102359.1
OG0014361	CARHR103100	XP_009136170.1
OG0014362	CARHR105080	XP_009136207.2
OG0014363	CARHR105850	XP_009119405.1
OG0014364	CARHR104890	XP_009150284.1
OG0014365	CARHR104680	XP_009136228.1
OG0014366	CARHR105360	XP_009112235.1
OG0014367	CARHR105290	XP_009112234.1
OG0014368	CARHR286340	XP_009102311.2
OG0014369	CARHR286390	XP_033131047.1
OG0014370	CARHR160310, CARHR241410	XP_009138184.1
OG0014371	CARHR284790	XP_009123215.1
OG0014372	CARHR210470	XP_018509386.1
OG0014373	CARHR105450	XP_009136265.1
OG0014374	CARHR007750	XP_009148042.1
OG0014375	CARHR106180	XP_009119390.1
OG0014376	CARHR106220	XP_009136285.1
OG0014377	CARHR106280	XP_033131518.1, XP_009136290.1
OG0014378	CARHR106640	XP_009136303.1
OG0014379	CARHR292370	XP_009123631.1
OG0014380	CARHR106950	XP_009136324.1
OG0014381	CARHR033820	XP_009121177.1
OG0014382	CARHR107340	XP_009112412.2
OG0014383	CARHR107530	XP_009121127.1
OG0014384	CARHR107730	XP_009121100.2
OG0014385	CARHR107990	XP_009121092.1
OG0014386	CARHR109010	XP_033130608.1
OG0014387	CARHR109290	XP_009112558.1
OG0014388	CARHR109300	XP_033130676.1
OG0014389	CARHR109460	XP_009102213.1
OG0014390	CARHR109480	XP_009150711.1
OG0014391	CARHR109490	XP_033131399.1
OG0014392	CARHR109740	XP_009102183.2
OG0014393	CARHR104760	XP_033130146.1
OG0014394	CARHR110060	XP_009117528.1
OG0014395	CARHR110420	XP_009102124.1
OG0014396	CARHR110520	XP_033130567.1
OG0014398	CARHR111060	XP_009132352.1
OG0014399	CARHR111170	XP_009117478.2
OG0014400	CARHR111330	XP_009101998.2
OG0014401	CARHR111450	XP_009121193.1
OG0014402	CARHR111420	NP_001288938.1
OG0014403	CARHR046020	XP_009146314.1
OG0014404	CARHR045980	XP_009145421.2
OG0014405	CARHR045520	XP_009147476.1
OG0014406	CARHR045510	XP_009106827.1
OG0014407	CARHR045150	XP_009103726.2
OG0014408	CARHR045040	XP_009147504.1
OG0014409	CARHR045010	XP_009147506.1
OG0014410	CARHR173600	XP_009114254.1
OG0014411	CARHR044900	XP_009106892.1
OG0014412	CARHR044080	XP_009147582.1
OG0014413	CARHR044010	XP_009106961.1
OG0014414	CARHR043850	XP_009144766.1
OG0014415	CARHR043510	XP_009106986.2, XP_009147614.1
OG0014416	CARHR043060	XP_009147656.1
OG0014417	CARHR043040	XP_009147658.1
OG0014418	CARHR042860	XP_009144819.1
OG0014419	CARHR042630	XP_009144836.1
OG0014420	CARHR042610	XP_009144839.1
OG0014421	CARHR042600	XP_009144837.1
OG0014423	CARHR042290	XP_009147708.1
OG0014424	CARHR041940	XP_009144877.1
OG0014425	CARHR041890	XP_009107166.1
OG0014426	CARHR041700	XP_009135729.1
OG0014427	CARHR040930	XP_009144937.2
OG0014428	CARHR041100	XP_009147786.1
OG0014429	CARHR041420	XP_009147773.1
OG0014430	CARHR060740	XP_009105064.1
OG0014431	CARHR040640	XP_009147822.1, XP_009149055.2
OG0014432	CARHR040550	XP_009147832.1
OG0014433	CARHR040450	XP_009144956.1
OG0014434	CARHR040300	XP_009107230.1
OG0014435	CARHR040200	XP_009107234.1
OG0014436	CARHR039880	XP_009147893.1
OG0014437	CARHR039770	XP_018508016.1
OG0014438	CARHR039610	XP_009107290.1
OG0014439	CARHR094500	XP_009145829.1
OG0014441	CARHR039390	XP_009107305.1
OG0014442	CARHR039110	XP_009144991.3
OG0014443	CARHR039080	XP_009147917.1
OG0014444	CARHR038900	XP_009147932.2
OG0014445	CARHR039170, CARHR057290	XP_009144990.1
OG0014446	CARHR038160	XP_009147963.1
OG0014448	CARHR037890	XP_009147978.1
OG0014449	CARHR222640	XP_009146295.1
OG0014450	CARHR222450	XP_009136745.2
OG0014451	CARHR164150	XP_009116113.1
OG0014452	CARHR222420	XP_009146438.2
OG0014453	CARHR290620	XP_033132746.1
OG0014454	CARHR290450	XP_009146587.1
OG0014455	CARHR290330	XP_009146678.1
OG0014456	CARHR128810, CARHR128800	XP_009132996.1
OG0014457	CARHR128790	XP_009132995.1
OG0014458	CARHR128680	XP_009141391.1
OG0014459	CARHR161570	XP_009115897.1
OG0014460	CARHR161650	XP_009115903.1
OG0014461	CARHR153970	XP_009151785.1
OG0014462	CARHR161970	XP_009115930.1
OG0014463	CARHR161980	XP_009115929.1
OG0014464	CARHR162000	XP_009115931.1
OG0014465	CARHR162050	XP_009139470.1
OG0014466	CARHR162210	XP_033137084.1, XP_033144801.1
OG0014467	CARHR162320	XP_033137079.1
OG0014468	CARHR162480	XP_009115963.1
OG0014469	CARHR162580	XP_033137071.1
OG0014470	CARHR060680	XP_009105352.1
OG0014471	CARHR163210	XP_009116030.1
OG0014472	CARHR163310	XP_009139414.2
OG0014473	CARHR163780	XP_009116084.1
OG0014474	CARHR163980	XP_009116097.1
OG0014475	CARHR161500	XP_009139502.1
OG0014476	CARHR198480	XP_009121627.1
OG0014477	CARHR161410	XP_009115880.2
OG0014478	CARHR161390	XP_009115878.1
OG0014479	CARHR161170	XP_009136620.1
OG0014480	CARHR164360	XP_009139239.1
OG0014481	CARHR164410	XP_009116132.1
OG0014482	CARHR164830	XP_009116165.1
OG0014483	CARHR165170	XP_009139194.1
OG0014484	CARHR165260	XP_009139188.1
OG0014485	CARHR165270	XP_009139186.1
OG0014486	CARHR165350	XP_009116227.1
OG0014487	CARHR165590	XP_009116252.1
OG0014488	CARHR166320	XP_009116315.1
OG0014489	CARHR166360	XP_009116318.1
OG0014490	CARHR135660	XP_009141918.1
OG0014491	CARHR166640, CARHR166620	XP_009139094.1
OG0014492	CARHR166860	XP_009116371.1
OG0014493	CARHR159450, CARHR166930	XP_009139074.1
OG0014494	CARHR166970	XP_009116378.2
OG0014495	CARHR167360	XP_009116425.1
OG0014496	CARHR168210	XP_009104083.1
OG0014498	CARHR168520	XP_009138979.1
OG0014499	CARHR168870	XP_009138959.1
OG0014500	CARHR169010, CARHR218790	XP_009116538.1
OG0014501	CARHR169520	XP_009104185.1
OG0014502	CARHR169540	XP_009116582.2
OG0014503	CARHR169550	XP_033145802.1
OG0014504	CARHR169780	XP_009104204.1
OG0014505	CARHR169810	XP_009116600.2
OG0014506	CARHR170210	XP_009116656.1
OG0014507	CARHR170240	XP_009116666.1
OG0014508	CARHR170390	XP_009116683.2
OG0014509	CARHR170620	XP_033145923.1
OG0014510	CARHR170710	XP_009116721.1
OG0014511	CARHR166810	XP_009116367.2
OG0014512	CARHR171010	XP_009116744.1
OG0014513	CARHR171080	XP_009116749.1
OG0014514	CARHR171250	XP_009138808.1
OG0014515	CARHR171390	XP_009104289.1
OG0014516	CARHR171860	XP_009104314.1
OG0014517	CARHR171990	XP_009138759.1
OG0014518	CARHR172130	XP_009104350.1
OG0014520	CARHR172340	XP_009116869.1
OG0014521	CARHR172350	XP_033134748.1
OG0014522	CARHR172360	XP_009116873.2
OG0014523	CARHR172470	XP_009104371.1
OG0014524	CARHR172790	XP_009116914.1
OG0014525	CARHR173140	XP_009138708.1
OG0014526	CARHR173460	XP_009138636.2
OG0014527	CARHR173470	XP_009138638.2
OG0014528	CARHR291670	XP_009138653.3
OG0014529	CARHR291580	XP_009116995.2
OG0014531	CARHR291470	XP_009104923.2
OG0014532	CARHR291460	XP_009105786.1
OG0014533	CARHR291420	XP_033132313.1, XP_009110146.1
OG0014534	CARHR042820	XP_009107052.2
OG0014536	CARHR150490, CARHR150500, CARHR150470	XP_033136389.1, XP_009150079.1
OG0014537	CARHR164630	XP_033146523.1
OG0014538	CARHR166140	XP_009116305.1
OG0014539	CARHR177920	XP_009113885.1
OG0014541	CARHR068930	XP_033131085.1
OG0014542	CARHR285130	XP_009113448.1
OG0014543	CARHR129770	XP_009141498.1, XP_033147511.1
OG0014544	CARHR130140	XP_033146292.1
OG0014545	CARHR133350	XP_009133282.1
OG0014546	CARHR079170	XP_018509346.1
OG0014547	CARHR074190	XP_009128434.2
OG0014548	CARHR072240	XP_009104567.1
OG0014549	CARHR071610	XP_009128282.1
OG0014550	CARHR067300	XP_033131478.1
OG0014551	CARHR238530	XP_009127679.1
OG0014553	CARHR239840	XP_009138054.1
OG0014554	CARHR235870	XP_009137767.2, XP_033140206.1
OG0014555	CARHR241290	XP_009123916.2
OG0014556	CARHR079740	XP_009147245.1
OG0014557	CARHR000160	XP_009119760.1
OG0014558	CARHR007550	XP_033132509.1
OG0014559	CARHR013190	XP_009110614.1, XP_018514964.1
OG0014560	CARHR173350, CARHR014990	XP_033135601.1
OG0014561	CARHR016590	XP_009117781.1, XP_009149051.1
OG0014562	CARHR062860	XP_009105646.1
OG0014563	CARHR062500	XP_033130239.1
OG0014564	CARHR061190	XP_009127628.1
OG0014565	CARHR055540	XP_009119387.1
OG0014566	CARHR049770, CARHR049660, CARHR049730, CARHR049650	XP_009123389.1
OG0014567	CARHR095770	XP_033148039.1
OG0014568	CARHR110740	XP_018510647.1
OG0014569	CARHR108540	XP_009112465.1
OG0014570	CARHR101420	NP_001288900.1, XP_033144215.1
OG0014571	CARHR100200	XP_009102539.1
OG0014572	CARHR095060	XP_009136046.1
OG0014573	CARHR088830	XP_009117212.1
OG0014574	CARHR067400, CARHR084620	XP_009135027.1
OG0014575	CARHR207050	XP_033137760.1
OG0014576	CARHR206160	XP_009122392.1
OG0014578	CARHR231170	XP_009109300.2
OG0014581	CARHR224430	XP_009108342.1
OG0014582	CARHR223910	XP_009144614.1
OG0014583	CARHR031500	XP_009114911.1
OG0014584	CARHR028190	XP_009113634.1
OG0014585	CARHR232980	XP_033142992.1, XP_009139330.1
OG0014586	CARHR232770	XP_033142978.1, XP_009139170.1
OG0014587	CARHR122700	XP_009140998.1
OG0014589	CARHR199740	XP_009131355.1
OG0014590	CARHR198910	XP_009121667.1, XP_009125971.1
OG0014591	CARHR195710	XP_009107522.1
OG0014592	CARHR183330	XP_009129741.1
OG0014593	CARHR212790	XP_033130477.1
OG0014594	CARHR272010	XP_009132074.1
OG0014595	CARHR285800	XP_009120452.1
OG0014596	CARHR191130	XP_009126541.1
OG0014597	CARHR191340	XP_009120678.1
OG0014598	CARHR191360	XP_009121340.2
OG0014599	CARHR192810	XP_018513597.1, XP_009126409.1
OG0014600	CARHR279740	XP_009150666.1
OG0014601	CARHR280190	XP_033131542.1, XP_009112218.1
OG0014602	CARHR019340	XP_009110324.1, XP_009149359.1
OG0014603	CARHR247530	XP_009110269.1
OG0014606	CARHR275740	XP_033141225.1
OG0014607	CARHR058090	XP_009105188.2
OG0014609	CARHR105100	XP_009136208.1, XP_009112249.1
OG0014611	CARHR108420	XP_009102304.2
OG0014612	CARHR118280	XP_009140518.2, XP_033136669.1
OG0014613	CARHR116020	XP_009117225.1, XP_009140672.1
OG0014614	CARHR133550	XP_033145307.1, XP_009133302.1
OG0014615	CARHR137450	XP_009142390.1
OG0014616	CARHR163750	XP_033137106.1, XP_033146088.1
OG0014620	CARHR243100	XP_033144077.1, XP_033134071.1
OG0014623	CARHR270700	XP_033139742.1
OG0014637	CARHR236120	XP_009144429.1
OG0014638	CARHR109360	XP_009137797.1
OG0014639	CARHR236350	XP_009129536.1
OG0014640	CARHR236380	XP_009109082.1
OG0014641	CARHR236430	XP_009129466.1
OG0014643	CARHR236530	XP_009137806.1
OG0014644	CARHR070660	XP_009106381.1
OG0014645	CARHR236700	XP_009129108.1
OG0014646	CARHR236710	XP_009129100.1
OG0014647	CARHR236820	XP_009129008.1
OG0014648	CARHR236880	XP_009137830.1
OG0014649	CARHR236900	XP_009137832.1
OG0014650	CARHR237110	XP_009128862.2
OG0014651	CARHR237120	XP_009128855.1
OG0014652	CARHR237260	XP_033128359.1
OG0014653	CARHR237320	XP_009128635.1
OG0014654	CARHR237370	XP_009109029.1
OG0014655	CARHR237420	XP_009137852.1
OG0014656	CARHR071080	XP_009139720.1
OG0014657	CARHR237620	XP_009137860.1
OG0014659	CARHR237710	XP_009128460.1
OG0014660	CARHR237720	XP_009128448.1
OG0014661	CARHR238220	XP_009137910.1
OG0014662	CARHR238690	XP_009127486.1
OG0014663	CARHR238720	XP_009137976.1
OG0014665	CARHR238800	XP_009127415.1
OG0014666	CARHR293950	XP_009133360.1
OG0014667	CARHR239020	XP_009137990.1
OG0014668	CARHR239100	XP_009127174.1
OG0014669	CARHR239130	XP_009127161.1
OG0014670	CARHR239270	XP_009127022.1
OG0014671	CARHR239300	XP_009126994.1
OG0014672	CARHR008640	XP_009118353.1
OG0014673	CARHR239480	XP_009108919.1
OG0014674	CARHR239690	XP_009126649.1
OG0014675	CARHR239720	XP_009138038.1
OG0014676	CARHR239730	XP_009108901.1
OG0014677	CARHR239820	XP_009126559.2
OG0014678	CARHR239830	XP_009138053.1
OG0014679	CARHR239960	XP_009126406.1
OG0014680	CARHR240240	XP_009126132.1
OG0014681	CARHR240260	XP_009126121.1
OG0014682	CARHR240340	XP_033135307.1
OG0014683	CARHR115680	XP_009117045.1
OG0014684	CARHR240600	XP_009125724.1
OG0014685	CARHR240900	XP_009125275.1
OG0014686	CARHR240800	XP_009125426.2
OG0014687	CARHR240780	XP_009108830.1
OG0014689	CARHR242550	NP_001288985.1
OG0014690	CARHR241570	XP_009121783.1
OG0014691	CARHR241610	XP_009121487.1
OG0014692	CARHR241620	XP_009121393.1
OG0014693	CARHR241640	XP_009121254.1
OG0014695	CARHR241830	XP_033136847.1
OG0014696	CARHR242490	XP_009114233.1
OG0014697	CARHR242710	XP_009115988.1
OG0014698	CARHR242130	XP_009126525.1
OG0014699	CARHR242070	XP_009118392.1
OG0014700	CARHR242410	XP_009113576.1
OG0014701	CARHR242440	XP_009113781.2
OG0014702	CARHR242870	XP_009111793.1
OG0014703	CARHR242930	XP_033142435.1
OG0014704	CARHR107220	XP_009121183.1
OG0014705	CARHR110960	XP_009119359.1
OG0014706	CARHR243570	XP_009108619.1
OG0014707	CARHR243630	XP_009103156.1
OG0014708	CARHR243670	XP_009102734.1
OG0014709	CARHR030630	XP_009102671.1
OG0014710	CARHR030840	XP_009108119.2
OG0014711	CARHR030980	XP_009114986.1
OG0014712	CARHR031080	XP_009114966.1
OG0014713	CARHR031100	XP_009108103.2
OG0014714	CARHR031250	XP_009108002.1
OG0014715	CARHR031260	XP_009145219.1
OG0014716	CARHR031590	XP_009114905.1
OG0014717	CARHR031630	XP_009114899.1
OG0014718	CARHR033090	XP_009123086.1
OG0014719	CARHR031680	XP_009114894.1
OG0014720	CARHR031740	XP_018509533.2, XP_018510221.1
OG0014721	CARHR031950	XP_009151436.1
OG0014722	CARHR031970	XP_009114877.1
OG0014723	CARHR223580	XP_009145261.2
OG0014724	CARHR223570	XP_009145275.1
OG0014725	CARHR223460	XP_009145326.1
OG0014726	CARHR223430	XP_009108282.1
OG0014727	CARHR223420	XP_009108274.1
OG0014728	CARHR223400	XP_009145468.1
OG0014729	CARHR223230	XP_009145596.1
OG0014730	CARHR223060	XP_009145712.1
OG0014731	CARHR222780	XP_009136760.1, XP_018510243.1
OG0014732	CARHR222710	XP_033136679.1
OG0014733	CARHR055560	XP_009119377.1
OG0014734	CARHR055680	XP_033145185.1
OG0014735	CARHR055910	XP_009119522.1
OG0014736	CARHR060080	XP_018508789.1
OG0014737	CARHR289670	XP_009113402.1
OG0014738	CARHR289770	XP_009122993.1
OG0014739	CARHR055120	XP_009122974.1
OG0014740	CARHR054920	XP_009113369.2
OG0014741	CARHR054810	XP_009113373.1
OG0014742	CARHR053950	XP_009113333.1
OG0014743	CARHR283790	XP_009103028.1
OG0014744	CARHR131730	XP_033146946.1
OG0014745	CARHR237630	XP_009137866.1
OG0014746	CARHR052730	XP_009113218.1
OG0014747	CARHR052560	XP_009113209.1
OG0014748	CARHR051910	XP_009123495.1
OG0014750	CARHR051460	XP_009104461.1
OG0014751	CARHR050400	XP_033135774.1
OG0014752	CARHR049950	XP_009123359.1
OG0014753	CARHR143620	XP_009101374.1
OG0014754	CARHR143870	XP_009129248.1
OG0014755	CARHR143910	XP_009129246.1
OG0014756	CARHR143980	XP_009129234.1
OG0014757	CARHR144130	XP_033135784.1, XP_009101332.1
OG0014758	CARHR144210	XP_009129216.1
OG0014759	CARHR144230	XP_009101325.1
OG0014760	CARHR144250	XP_009101323.1
OG0014761	CARHR144290	XP_009129209.1
OG0014762	CARHR144370	XP_009101317.1, XP_009129196.1
OG0014763	CARHR144420	XP_009101302.2
OG0014764	CARHR144730	XP_009114207.1
OG0014765	CARHR145220	XP_009101241.1
OG0014766	CARHR145320	XP_009129112.1
OG0014767	CARHR145340, CARHR145330	XP_009129109.1
OG0014768	CARHR213680	XP_033136469.1
OG0014769	CARHR145770	XP_009114155.1
OG0014770	CARHR145810	XP_009129089.2
OG0014771	CARHR145970	XP_009152160.1
OG0014772	CARHR145990	XP_009152155.1
OG0014773	CARHR146240	XP_033139872.1
OG0014774	CARHR146680	XP_009114114.1
OG0014775	CARHR146940	XP_009152095.1
OG0014776	CARHR146960	XP_009114102.2
OG0014777	CARHR147040	XP_009129569.1
OG0014778	CARHR147070	XP_009152087.1
OG0014779	CARHR147140	XP_009114095.1
OG0014780	CARHR147570	XP_009152043.1
OG0014781	CARHR147740	XP_009152026.1
OG0014782	CARHR147820	XP_009152023.1
OG0014783	CARHR147990	XP_009152010.1
OG0014784	CARHR148130	XP_009152003.1
OG0014785	CARHR148270	XP_009111553.1
OG0014786	CARHR148330	XP_009151991.1
OG0014787	CARHR148530	XP_009129431.1
OG0014788	CARHR148810	XP_009111573.1
OG0014789	CARHR148960	XP_018515004.1
OG0014790	CARHR149190	XP_009129395.2
OG0014791	CARHR149610	XP_033140781.1
OG0014792	CARHR149620	XP_009151903.1
OG0014793	CARHR292490	XP_009151869.1
OG0014794	CARHR151700	XP_009151854.1
OG0014795	CARHR151760	XP_009151846.2
OG0014796	CARHR263020	XP_009139835.1
OG0014797	CARHR153030	XP_033140739.1
OG0014798	CARHR153340	XP_009151756.1
OG0014799	CARHR264040, CARHR291810	XP_033145898.1
OG0014800	CARHR050780	XP_009124638.2
OG0014801	CARHR059670	XP_009127533.1
OG0014802	CARHR059560	XP_009127524.1
OG0014803	CARHR059530	XP_009127521.1
OG0014804	CARHR058940	XP_009105234.1
OG0014805	CARHR058430	XP_009105205.1
OG0014806	CARHR058230	XP_009127483.1
OG0014807	CARHR292200	XP_009127472.1
OG0014808	CARHR058100	XP_009105189.1
OG0014809	CARHR057790	XP_009105171.1
OG0014810	CARHR057700	XP_009127456.1
OG0014811	CARHR057590	XP_009105166.1
OG0014812	CARHR057470	XP_009105157.1
OG0014813	CARHR057250	XP_009105153.1
OG0014814	CARHR056900	XP_009127392.1
OG0014815	CARHR056600	XP_009127386.1
OG0014816	CARHR053870	XP_009127382.2
OG0014818	CARHR034490	XP_033131185.1
OG0014819	CARHR056270	XP_009128472.1
OG0014820	CARHR056260	XP_009127724.1
OG0014821	CARHR056180	XP_018511963.2
OG0014822	CARHR056150	XP_009128462.1
OG0014823	CARHR028870	XP_009113433.1
OG0014824	CARHR055490	XP_018510675.1
OG0014825	CARHR287400	XP_033129190.1
OG0014826	CARHR046180	XP_009114221.1
OG0014827	CARHR160330	XP_009115753.1
OG0014828	CARHR146270	XP_009152140.1
OG0014829	CARHR046420	XP_009124666.1
OG0014830	CARHR046460	XP_009112872.1
OG0014831	CARHR046480	XP_009112837.1
OG0014832	CARHR046550	XP_018510635.1
OG0014833	CARHR047040	XP_009112911.1
OG0014834	CARHR047380	XP_033135369.1
OG0014835	CARHR047660	XP_009112928.1
OG0014836	CARHR047880	XP_009112942.1
OG0014837	CARHR047900	XP_009112945.1
OG0014839	CARHR047930	XP_033136352.1
OG0014840	CARHR047940	XP_009112747.1
OG0014841	CARHR048340	XP_009112974.1
OG0014842	CARHR048690	XP_009113032.1
OG0014843	CARHR048890	XP_009113041.1
OG0014844	CARHR049050	XP_009113045.1
OG0014845	CARHR049070	XP_009113050.1
OG0014846	CARHR049090	XP_009113053.2
