Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0016331	CARHR293540	Np007G376150
OG0016332	CARHR107900	Np007G375600
OG0016333	CARHR108440	Np007G375130, Np001G021540
OG0016334	CARHR108450	Np007G375110, Np001G021520
OG0016335	CARHR108580	Np007G374950
OG0016336	CARHR109140	Np007G374380
OG0016337	CARHR108960	Np007G374600
OG0016338	CARHR108910	Np007G374650
OG0016339	CARHR108880	Np007G374680
OG0016340	CARHR108750	Np007G374750
OG0016341	CARHR109440	Np007G374030
OG0016343	CARHR109780	Np007G373560
OG0016344	CARHR109830	Np007G373440
OG0016345	CARHR110160	Np007G372980
OG0016346	CARHR110310	Np007G372720
OG0016347	CARHR110330	Np007G372680
OG0016348	CARHR110480	Np007G372540
OG0016349	CARHR110630	Np007G372430
OG0016350	CARHR110640	Np007G372410
OG0016351	CARHR110750	Np007G372260
OG0016352	CARHR111560	Np006G323240
OG0016353	CARHR111400	Np007G371700
OG0016354	CARHR111610	Np007G371550
OG0016355	CARHR045620	Np004G190510
OG0016356	CARHR045580	Np004G190540
OG0016357	CARHR045530	Np004G190630
OG0016358	CARHR045440	Np004G190700
OG0016359	CARHR045290	Np004G190860
OG0016360	CARHR045230	Np004G190940
OG0016361	CARHR044970	Np004G191230
OG0016362	CARHR044800	Np004G191430
OG0016363	CARHR044710	Np004G191550
OG0016364	CARHR088620	Np007G406580
OG0016365	CARHR044420	Np004G192010
OG0016366	CARHR089030	Np007G405990
OG0016367	CARHR044110	Np004G192380
OG0016368	CARHR043960	Np004G192590
OG0016369	CARHR043500	Np004G193250
OG0016370	CARHR043380	Np004G193440
OG0016371	CARHR043230	Np004G193690
OG0016372	CARHR042960	Np004G194050
OG0016373	CARHR042930	Np004G194060
OG0016374	CARHR042910	Np004G194080
OG0016375	CARHR042760	Np004G194210
OG0016376	CARHR042720	Np004G194250
OG0016377	CARHR042650	Np004G194340
OG0016378	CARHR042440	Np004G194510
OG0016379	CARHR042420	Np004G194600
OG0016380	CARHR042350	Np004G194700
OG0016381	CARHR042330	Np004G194740
OG0016382	CARHR042320	Np004G194780
OG0016383	CARHR040980	Np004G196210
OG0016384	CARHR041120	Np004G195980
OG0016385	CARHR041130	Np004G195970
OG0016386	CARHR041310	Np004G195770
OG0016387	CARHR041520	Np004G195690
OG0016388	CARHR041620	Np004G195610
OG0016389	CARHR041630	Np004G195600
OG0016390	CARHR040700	Np004G196430
OG0016391	CARHR040670	Np004G196510
OG0016392	CARHR040570	Np004G196580
OG0016393	CARHR040190	Np004G196950
OG0016395	CARHR040030	Np004G197140
OG0016396	CARHR039990	Np004G197190
OG0016397	CARHR039920	Np004G197290
OG0016398	CARHR039510	Np004G198160
OG0016399	CARHR039480	Np004G198180
OG0016400	CARHR039470	Np004G198190
OG0016401	CARHR039460	Np004G198210
OG0016402	CARHR039420	Np004G198240
OG0016403	CARHR039260	Np004G198400
OG0016404	CARHR038170	Np004G199290
OG0016405	CARHR038080	Np004G199450
OG0016406	CARHR037990	Np004G199600
OG0016407	CARHR037930	Np004G199680
OG0016408	CARHR290870, CARHR037810	Np002G088600
OG0016409	CARHR037760	Np004G199890
OG0016410	CARHR037740	Np004G200030
OG0016411	CARHR037700	Np004G199920
OG0016412	CARHR037620	Np004G200110
OG0016413	CARHR222660	Np005G300350
OG0016414	CARHR222510	Np005G301070
OG0016415	CARHR290690	Np005G301370
OG0016416	CARHR290270	Np005G302090
OG0016418	CARHR290240	Np005G302120
OG0016419	CARHR128900	Np006G341620
OG0016420	CARHR029950	Np004G213970
OG0016421	CARHR128560, CARHR272540	Np006G342030
OG0016422	CARHR161550	Np001G053810
OG0016423	CARHR161690	Np001G053930
OG0016424	CARHR161960	Np001G054160
OG0016425	CARHR162040	Np001G054310
OG0016426	CARHR162280	Np001G054650
OG0016427	CARHR162430	Np001G054780
OG0016428	CARHR162440	Np001G054790
OG0016429	CARHR162460	Np001G054810
OG0016430	CARHR162940	Np001G055450
OG0016431	CARHR082190	Np007G415350
OG0016432	CARHR018370	Np004G238240
OG0016433	CARHR163260	Np001G056220
OG0016434	CARHR163840	Np001G056840
OG0016435	CARHR163850	Np001G056850
OG0016436	CARHR161460	Np001G053680
OG0016437	CARHR161520	Np001G053760
OG0016438	CARHR161420	Np001G053640
OG0016439	CARHR161370	Np001G053570
OG0016440	CARHR161230	Np001G053420
OG0016441	CARHR023900	Np004G230160
OG0016442	CARHR161200	Np001G053400
OG0016443	CARHR161210	Np001G053410
OG0016444	CARHR164400	Np001G057580
OG0016445	CARHR164550	Np001G057760
OG0016446	CARHR164780	Np001G058090
OG0016447	CARHR164840	Np001G058320
OG0016448	CARHR164860	Np001G058340
OG0016449	CARHR165310	Np001G058900
OG0016450	CARHR165370	Np001G059020
OG0016451	CARHR165400	Np001G059060
OG0016452	CARHR166110	Np001G060030
OG0016453	CARHR166280	Np001G060140
OG0016454	CARHR166390	Np001G060360
OG0016455	CARHR166420	Np001G060390
OG0016456	CARHR166540	Np001G060580
OG0016457	CARHR166760	Np001G060910
OG0016458	CARHR166870	Np001G061220
OG0016459	CARHR167050	Np001G061370
OG0016460	CARHR167220	Np001G061530
OG0016461	CARHR167320	Np001G061680
OG0016462	CARHR167760	Np001G062290
OG0016463	CARHR167800	Np001G062360
OG0016464	CARHR167930	Np001G062390
OG0016465	CARHR168080, CARHR168050	Np001G062560
OG0016466	CARHR168140	Np001G062630
OG0016467	CARHR168150	Np001G062640
OG0016468	CARHR168330	Np001G062810
OG0016469	CARHR164500	Np001G057710
OG0016470	CARHR168850	Np001G063310
OG0016471	CARHR168860	Np001G063320
OG0016472	CARHR168930	Np001G063420
OG0016473	CARHR169230	Np001G064060
OG0016474	CARHR169760	Np005G302770
OG0016475	CARHR169900	Np001G064770
OG0016476	CARHR170100	Np001G065020
OG0016477	CARHR102970	Np007G388990
OG0016478	CARHR170270	Np001G065270
OG0016479	CARHR170300	Np001G065220
OG0016480	CARHR170470	Np001G065610
OG0016481	CARHR170660	Np001G065980
OG0016482	CARHR170910	Np001G066270
OG0016483	CARHR171240	Np001G066680
OG0016484	CARHR171460	Np001G066930
OG0016485	CARHR171750	Np001G067250
OG0016486	CARHR171830	Np001G067370
OG0016487	CARHR171870	Np001G067420
OG0016488	CARHR171970	Np001G067560, Np003G157270
OG0016489	CARHR172110	Np001G067860
OG0016490	CARHR172210	Np001G067950
OG0016491	CARHR172370	Np001G068170
OG0016492	CARHR172540	Np001G068450
OG0016493	CARHR172690	Np001G068640
OG0016494	CARHR172700	Np001G068650
OG0016495	CARHR173090	Np001G069220
OG0016496	CARHR173050	Np001G069170
OG0016498	CARHR173400	Np001G069530
OG0016499	CARHR173430	Np001G069570
OG0016500	CARHR291680	Np001G069750
OG0016501	CARHR291660	Np001G069770
OG0016502	CARHR291640	Np001G069790
OG0016503	CARHR291650	Np001G069800
OG0016504	CARHR291570	Np001G069860
OG0016505	CARHR291540	Np001G069890
OG0016506	CARHR291500	Np001G069950
OG0016507	CARHR291480	Np001G069970
OG0016508	CARHR291440	Np001G070000
OG0016509	CARHR291430	Np001G068270
OG0016510	CARHR045800	Np004G190270
OG0016511	CARHR260380, CARHR042560	Np004G194400
OG0016513	CARHR290370	Np005G301900
OG0016515	CARHR218750	Np005G308510
OG0016516	CARHR160520	Np001G052620, Np001G052600
OG0016517	CARHR162930	Np001G055380
OG0016518	CARHR163710	Np001G056650
OG0016519	CARHR168100	Np001G062580
OG0016520	CARHR168280	Np001G062770
OG0016521	CARHR186620	Np001G018050
OG0016522	CARHR170060	Np001G064950
OG0016523	CARHR114390	Np006G367770
OG0016524	CARHR170630	Np001G065800
OG0016525	CARHR171430	Np001G066910
OG0016526	CARHR172170	Np001G067920
OG0016527	CARHR222720	Np005G300270
OG0016529	CARHR174620	Np001G034120
OG0016530	CARHR173570	Np001G032650
OG0016531	CARHR178100	Np001G039040, Np001G038990
OG0016532	CARHR145590	Np001G024810
OG0016533	CARHR129170	Np006G341010
OG0016535	CARHR132880	Np006G335720
OG0016537	CARHR142470	Np006G321890
OG0016539	CARHR070910	Np002G074980
OG0016540	CARHR216820	Np005G310530
OG0016541	CARHR235200	Np005G277650
OG0016542	CARHR240830	Np005G262920
OG0016543	CARHR258290	Np003G173170
OG0016545	CARHR294020	Np005G260070
OG0016546	CARHR001350	Np004G258510
OG0016547	CARHR003890	Np004G255730
OG0016548	CARHR005420	Np004G253850
OG0016549	CARHR007000	Np004G252290
OG0016550	CARHR008780	Np004G250360
OG0016551	CARHR008980	Np004G250110
OG0016552	CARHR010590	Np004G248300
OG0016553	CARHR011450	Np004G247360
OG0016555	CARHR012320	Np004G245970
OG0016558	CARHR015920	Np004G240940
OG0016559	CARHR018110	Np004G238510
OG0016560	CARHR018440	Np004G238160
OG0016561	CARHR020300	Np004G235720
OG0016562	CARHR021060	Np004G234900
OG0016563	CARHR063190	Np002G085810
OG0016565	CARHR058060, CARHR060420	Np002G090900
OG0016566	CARHR050720	Np002G118400
OG0016568	CARHR181830	Np004G242370
OG0016569	CARHR099750	Np007G385420
OG0016570	CARHR090230	Np007G404480
OG0016571	CARHR086190	Np007G410120
OG0016572	CARHR085400	Np007G411220
OG0016573	CARHR084380	Np007G412780
OG0016574	CARHR082100	Np007G415450
OG0016575	CARHR080740	Np007G417380
OG0016576	CARHR075870	Np007G424400, Np007G424380
OG0016577	CARHR211430	Np003G125850
OG0016578	CARHR209120	Np003G128630
OG0016579	CARHR207250	Np003G131200
OG0016580	CARHR206680	Np003G132080
OG0016581	CARHR206540	Np003G132330
OG0016582	CARHR205960	Np003G132970
OG0016585	CARHR032910	Np004G206410
OG0016586	CARHR032350, CARHR032320	Np004G205960
OG0016587	CARHR230900	Np006G362950
OG0016588	CARHR228730	Np005G286260
OG0016589	CARHR036110	Np004G202260
OG0016591	CARHR223720	Np005G296110
OG0016592	CARHR027390	Np004G210730
OG0016593	CARHR251860, CARHR100500, CARHR004110	Np003G185180
OG0016594	CARHR125610	Np006G355710
OG0016595	CARHR124450	Np006G354100, Np006G348890
OG0016596	CARHR124040	Np006G353570, Np006G347210
OG0016597	CARHR121460	Np006G358000
OG0016598	CARHR205270	Np003G134060
OG0016599	CARHR203850	Np003G135750
OG0016600	CARHR203180	Np003G136360
OG0016602	CARHR200560	Np003G139560
OG0016603	CARHR199840	Np003G140420
OG0016604	CARHR199550	Np003G140740
OG0016605	CARHR186480	Np001G014540
OG0016606	CARHR183310	Np001G017330
OG0016607	CARHR291970	Np001G017430
OG0016609	CARHR157750	Np001G049650
OG0016610	CARHR024820	Np004G227920
OG0016611	CARHR272000, CARHR032820	Np003G154810
OG0016612	CARHR285840	Np003G152830, Np003G153020
OG0016613	CARHR188740	Np001G012030
OG0016614	CARHR001510	Np004G258010, Np004G258350
OG0016616	CARHR026150	Np004G209300
OG0016617	CARHR027120	Np004G210350
OG0016619	CARHR039960, CARHR039970	Np004G197220
OG0016625	CARHR108180	Np007G375390
OG0016626	CARHR114030	Np001G036620
OG0016627	CARHR117500	Np006G365580
OG0016630	CARHR156360	Np001G047530
OG0016631	CARHR159050	Np001G051170
OG0016632	CARHR159130	Np001G051260
OG0016633	CARHR167440, CARHR167430	Np001G063830, Np001G063990, Np001G063910
OG0016635	CARHR252490	Np003G184290
OG0016638	CARHR230160, CARHR230150	Np005G284310, Np005G284320
OG0016641	CARHR004780	Np004G254730
OG0016657	CARHR235930	Np005G276710
OG0016659	CARHR236200	Np005G276420
OG0016660	CARHR236220	Np005G276400
OG0016661	CARHR236270	Np004G202020
OG0016662	CARHR236570	Np005G275910
OG0016663	CARHR236840	Np005G275480
OG0016664	CARHR236970	Np005G275350
OG0016665	CARHR237700	Np005G274660
OG0016667	CARHR238000	Np005G274230
OG0016668	CARHR238010	Np005G274220
OG0016669	CARHR239180	Np005G272140
OG0016670	CARHR239230	Np005G272080
OG0016671	CARHR239770	Np005G271240
OG0016672	CARHR240370	Np005G270250
OG0016673	CARHR240770	Np005G262840
OG0016675	CARHR241560	Np005G263600
OG0016676	CARHR241630	Np005G263680
OG0016677	CARHR241670	Np005G263730
OG0016679	CARHR242580	Np003G153860, Np005G264470
OG0016680	CARHR221260, CARHR089760	Np007G405030
OG0016681	CARHR243050	Np005G265380
OG0016682	CARHR030640	Np004G215380
OG0016683	CARHR030900	Np004G215900
OG0016684	CARHR287050	Np004G216000
OG0016685	CARHR287030	Np004G216130, Np004G216080
OG0016686	CARHR031620	Np004G205030
OG0016687	CARHR031720	Np004G205100
OG0016688	CARHR217170	Np005G309650
OG0016689	CARHR055630	Np005G317560
OG0016690	CARHR055920	Np002G106050
OG0016691	CARHR166650, CARHR289830	Np002G107520
OG0016692	CARHR055360	Np002G107960
OG0016693	CARHR054950	Np002G111290
OG0016694	CARHR053900	Np002G113120
OG0016695	CARHR284190	Np002G113380
OG0016696	CARHR283960	Np002G113810
OG0016697	CARHR283840	Np002G114160
OG0016698	CARHR052900	Np002G115560
OG0016699	CARHR052620	Np002G115970
OG0016700	CARHR052610	Np002G115990
OG0016701	CARHR052570	Np002G116060
OG0016702	CARHR051810	Np002G116660
OG0016703	CARHR052190	Np002G117310
OG0016704	CARHR050130	Np002G119380
OG0016705	CARHR144300	Np001G026670
OG0016706	CARHR144470	Np001G026420
OG0016707	CARHR144590	Np001G026260
OG0016708	CARHR145080	Np001G025340
OG0016710	CARHR145550	Np001G024850
OG0016712	CARHR146460	Np001G023740
OG0016713	CARHR146720	Np001G023410
OG0016714	CARHR147030	Np001G023050
OG0016715	CARHR147470	Np001G022530
OG0016716	CARHR147690	Np001G022260
OG0016717	CARHR149120	Np001G020510
OG0016718	CARHR149500	Np001G020230
OG0016719	CARHR149690	Np001G020130
OG0016720	CARHR292500	Np001G019850
OG0016721	CARHR154000	Np001G018860
OG0016722	CARHR099940	Np007G385870
OG0016723	CARHR153020	Np001G018750
OG0016725	CARHR059550	Np002G093230
OG0016726	CARHR059420	Np002G093490
OG0016727	CARHR058930	Np002G093990
OG0016728	CARHR058500	Np002G094720
OG0016729	CARHR058220	Np002G095380
OG0016730	CARHR057820	Np002G096940
OG0016731	CARHR057260	Np002G097850
OG0016732	CARHR057220	Np002G097910
OG0016733	CARHR056850	Np002G099540
OG0016734	CARHR056540	Np002G099860
OG0016735	CARHR057330, CARHR056450	Np002G100530
OG0016736	CARHR056210	Np002G102630
OG0016737	CARHR054840	Np002G111490
OG0016739	CARHR046200	Np002G124790
OG0016740	CARHR046230	Np002G124770
OG0016741	CARHR046500	Np002G124310
OG0016742	CARHR048880	Np002G121010
OG0016743	CARHR049060	Np002G120810
OG0016744	CARHR049550	Np002G119900
OG0016745	CARHR049810	Np002G119770
OG0016746	CARHR049740	Np002G119850
OG0016747	CARHR087040	Np007G408900
OG0016748	CARHR233230	Np005G280200
OG0016750	CARHR233650	Np005G279700
OG0016751	CARHR256870, CARHR035500, CARHR233680	Np005G279660
OG0016752	CARHR135810	Np006G331150
OG0016753	CARHR083480	Np007G413720
OG0016754	CARHR083960	Np007G413300
OG0016755	CARHR084050	Np007G413210
OG0016756	CARHR084230	Np007G412890
OG0016758	CARHR210000	Np003G127550
OG0016759	CARHR084530	Np007G412570
OG0016760	CARHR084870	Np007G411920
OG0016761	CARHR085200	Np007G411500
OG0016762	CARHR085580	Np007G411010
OG0016763	CARHR203380	Np006G327010
OG0016764	CARHR086020	Np007G410340
OG0016765	CARHR105140	Np007G379950
OG0016766	CARHR277820	Np001G005230
OG0016767	CARHR259210	Np003G175260
OG0016768	CARHR258540	Np003G173920
OG0016769	CARHR258520	Np003G173900
OG0016770	CARHR258120	Np003G172860
OG0016771	CARHR257840	Np003G172670
OG0016772	CARHR257220	Np003G170980
OG0016773	CARHR257040	Np003G170320
OG0016774	CARHR264610	Np003G167750
OG0016775	CARHR264640	Np003G167710
OG0016776	CARHR264700	Np003G167490
OG0016777	CARHR264740	Np003G167440
OG0016778	CARHR265090	Np003G166490
OG0016779	CARHR265150	Np003G166430
OG0016780	CARHR265730	Np003G165140
OG0016781	CARHR265740	Np003G165100
OG0016782	CARHR266100	Np003G164510
OG0016783	CARHR266630	Np003G163800
OG0016784	CARHR268560	Np003G160390
OG0016785	CARHR269210	Np003G158720
OG0016786	CARHR269710	Np003G158050
OG0016787	CARHR270300	Np003G157360
OG0016789	CARHR270870	Np003G156450
OG0016790	CARHR271210	Np003G155990
OG0016791	CARHR271270	Np003G155930
OG0016792	CARHR271730	Np003G155120
OG0016794	CARHR201640	Np003G138220
OG0016795	CARHR201780	Np003G138070
OG0016796	CARHR201960	Np003G137880
OG0016797	CARHR202150	Np003G137710
OG0016798	CARHR202320	Np003G137380
OG0016799	CARHR202390	Np003G137260
OG0016800	CARHR202470	Np003G137200
OG0016802	CARHR202830	Np003G136790
OG0016803	CARHR203000	Np003G136590
OG0016804	CARHR203010	Np003G136580
OG0016805	CARHR203220	Np003G136320
OG0016806	CARHR203360	Np003G136220
OG0016807	CARHR203990	Np003G135510
OG0016808	CARHR204080	Np003G135420
OG0016809	CARHR204190	Np003G135340
OG0016810	CARHR204230	Np003G135280
OG0016811	CARHR204240	Np003G135270
OG0016812	CARHR204820	Np003G134510, Np003G134540, Np003G134490
OG0016813	CARHR205110	Np003G134230
OG0016814	CARHR205170	Np003G134170
OG0016815	CARHR205200	Np003G134130
OG0016816	CARHR205770	Np003G133320
OG0016817	CARHR224870	Np005G292490
OG0016818	CARHR224930	Np005G292350
OG0016819	CARHR225100	Np005G291960
OG0016820	CARHR225480	Np005G291260
OG0016821	CARHR225920	Np005G290430
OG0016822	CARHR226070	Np005G290170
OG0016823	CARHR226190	Np005G289960
OG0016824	CARHR226460	Np005G289460
OG0016825	CARHR226970	Np005G288620
OG0016826	CARHR226990	Np005G288600
OG0016827	CARHR227170	Np005G288400
OG0016828	CARHR227260	Np005G288260
OG0016829	CARHR227640	Np005G287350
OG0016830	CARHR227800	Np005G287580
OG0016831	CARHR228160	Np005G286960
OG0016832	CARHR228420	Np005G286720
OG0016833	CARHR228650	Np005G286360
OG0016834	CARHR229250	Np005G285490
OG0016835	CARHR032930	Np004G206430
OG0016836	CARHR033460	Np004G208400
OG0016837	CARHR033680	Np004G208540
OG0016838	CARHR033950	Np004G224140
OG0016839	CARHR034040	Np004G204030
OG0016840	CARHR034580	Np004G204670
OG0016841	CARHR217390	Np001G042870
OG0016842	CARHR036090	Np004G202410
OG0016843	CARHR035330	Np004G203450
OG0016844	CARHR035240	Np004G203640
OG0016845	CARHR271740	Np003G155110
OG0016846	CARHR037220	Np004G200640
OG0016847	CARHR037020	Np004G200800
OG0016848	CARHR036920	Np004G200880
OG0016849	CARHR036860	Np004G200900
OG0016850	CARHR027160	Np004G210460
OG0016851	CARHR027150	Np004G210450
OG0016852	CARHR036240	Np004G201940
OG0016853	CARHR027350	Np004G210680
OG0016854	CARHR027180	Np004G210500
OG0016855	CARHR027810	Np004G211220
OG0016856	CARHR027820	Np004G211230
OG0016858	CARHR028180	Np004G211740
OG0016859	CARHR028930	Np004G212640
OG0016860	CARHR029050, CARHR029040	Np004G212870
OG0016861	CARHR115770	Np006G363760
OG0016862	CARHR115760	Np006G363750
OG0016863	CARHR029150	Np004G213010
OG0016864	CARHR029620	Np004G213050
OG0016865	CARHR029640	Np004G213520
OG0016866	CARHR029920	Np004G213930
OG0016867	CARHR030040	Np004G214100
OG0016869	CARHR243900	Np005G266720
OG0016870	CARHR244120	Np005G267240
OG0016871	CARHR244220	Np005G267390
OG0016872	CARHR244640	Np005G267900
OG0016874	CARHR245340	Np003G141340
OG0016875	CARHR245560	Np005G268920
OG0016876	CARHR113930	Np006G368510
OG0016877	CARHR246420	Np005G262630
OG0016878	CARHR246660	Np005G262300
OG0016879	CARHR246920	Np005G262000
OG0016880	CARHR247020	Np005G261860
OG0016881	CARHR247110	Np005G261770
OG0016882	CARHR247190	Np005G261700
OG0016883	CARHR247580	Np005G261210
OG0016884	CARHR247760	Np005G260950
OG0016885	CARHR247920	Np005G260650
OG0016887	CARHR294260	Np005G260370
OG0016888	CARHR294220	Np005G260320
OG0016889	CARHR294090	Np005G260140
OG0016890	CARHR294010	Np005G260060, Np005G318760
OG0016891	CARHR293970	Np005G260030
OG0016892	CARHR217070	Np005G309450
OG0016893	CARHR216700	Np005G310620
OG0016894	CARHR216180	Np005G311010
OG0016895	CARHR215190	Np005G312390
OG0016896	CARHR215140	Np005G312420
OG0016897	CARHR263040	Np005G315120
OG0016898	CARHR263030	Np005G315130
OG0016900	CARHR262420	Np005G315980
OG0016901	CARHR262320	Np005G316140
OG0016903	CARHR010280	Np004G248690
OG0016904	CARHR075290	Np007G424950
OG0016905	CARHR154210	Np001G045590
OG0016906	CARHR031170	Np004G217100
OG0016907	CARHR259320	Np003G184620
OG0016908	CARHR259420	Np003G175440
OG0016909	CARHR155860	Np001G046960
OG0016910	CARHR128400	Np006G342530
OG0016911	CARHR127830	Np006G343590
OG0016912	CARHR127640	Np006G343900
OG0016913	CARHR180490	Np001G041560
OG0016914	CARHR180700	Np001G041690
OG0016915	CARHR181460	Np001G042220
OG0016916	CARHR185890	Np001G042930
OG0016917	CARHR284740	Np001G043020
OG0016918	CARHR260950	Np003G177680, Np003G177770
OG0016919	CARHR261020	Np003G177860
OG0016920	CARHR255680	Np003G179670
OG0016921	CARHR255110	Np003G180550
OG0016922	CARHR253800	Np003G182350, Np007G400100
OG0016923	CARHR253460	Np003G182930
OG0016924	CARHR253410	Np003G183030
OG0016925	CARHR252550	Np003G184010
OG0016926	CARHR252380	Np003G184700
OG0016927	CARHR252190	Np003G184870
OG0016928	CARHR008230	Np004G251000
OG0016929	CARHR178580	Np001G039600
OG0016930	CARHR176350	Np001G036980
OG0016931	CARHR089460	Np007G405700
OG0016932	CARHR217300	Np005G309830
OG0016933	CARHR173770	Np003G126990
OG0016934	CARHR173690	Np001G032100
OG0016935	CARHR174120	Np002G079430
OG0016936	CARHR216590	Np001G032680
OG0016937	CARHR217680	Np005G310090
OG0016938	CARHR173900	Np001G031540
OG0016939	CARHR217590	Np005G310050
OG0016940	CARHR217370	Np005G309920
OG0016941	CARHR102110	Np007G388530
OG0016942	CARHR102180	Np007G388550
OG0016943	CARHR217480	Np005G310000
OG0016944	CARHR103250	Np007G389190
OG0016945	CARHR217000	Np005G310390
OG0016946	CARHR217250	Np005G309770
OG0016947	CARHR218330	Np005G307860
OG0016948	CARHR218610	Np005G308260
OG0016949	CARHR219180	Np005G309340
OG0016950	CARHR219460	Np005G307070
OG0016951	CARHR220090	Np005G306290
OG0016952	CARHR220210	Np005G306040
OG0016953	CARHR221420	Np005G304030
OG0016954	CARHR221470	Np005G304010
OG0016955	CARHR221490	Np005G303990
OG0016956	CARHR221550	Np005G303850
OG0016957	CARHR221860	Np005G303530
OG0016958	CARHR222210	Np005G302920
OG0016959	CARHR262290	Np005G316160
OG0016960	CARHR262260	Np005G316180
OG0016961	CARHR281700	Np001G000180
OG0016962	CARHR261520	Np005G317720
OG0016963	CARHR261290	Np005G318100
OG0016965	CARHR287610	Np005G319630
OG0016966	CARHR212860	Np005G319680, Np005G319700
OG0016967	CARHR212810	Np005G319990
OG0016969	CARHR212700	Np005G319430
OG0016970	CARHR250260	Np003G188050
OG0016971	CARHR143500	Np006G320440
OG0016972	CARHR143450	Np006G320510
OG0016973	CARHR143240	Np001G012660
OG0016974	CARHR142940	Np006G321130
OG0016975	CARHR142800	Np006G321370
OG0016977	CARHR142200	Np006G322280
OG0016978	CARHR141900	Np006G322660
OG0016981	CARHR140250	Np006G324900
OG0016983	CARHR139240	Np006G326010
OG0016984	CARHR139150	Np006G326200
OG0016985	CARHR139090	Np006G326290
OG0016986	CARHR169820	Np001G064680
OG0016987	CARHR138430	Np006G327080
OG0016988	CARHR138240	Np006G327360
OG0016990	CARHR136980	Np006G329340
OG0016991	CARHR136680	Np006G330030, Np006G329990
OG0016992	CARHR136560	Np006G330140
OG0016995	CARHR212010	Np003G125250
OG0016996	CARHR211840	Np003G125410
OG0016997	CARHR211800	Np003G125450
OG0016998	CARHR211780	Np003G125500
OG0016999	CARHR211750	Np003G125530
OG0017000	CARHR211530	Np003G125780
OG0017001	CARHR211490	Np003G125810
OG0017002	CARHR211290	Np003G126180
OG0017003	CARHR211170	Np003G126390
OG0017004	CARHR211150	Np003G126400
OG0017005	CARHR211010	Np003G126580
OG0017006	CARHR210570	Np003G126980
OG0017007	CARHR209900	Np003G127660
OG0017009	CARHR193270	Np003G147720
OG0017011	CARHR192480	Np003G148620
OG0017012	CARHR192530	Np003G148570
OG0017013	CARHR191900	Np003G149290
OG0017014	CARHR191790	Np003G149490
OG0017015	CARHR191200	Np003G150380
OG0017016	CARHR190940	Np003G150750
OG0017017	CARHR190760	Np003G150940
OG0017018	CARHR273510	Np003G152350
OG0017019	CARHR285890	Np003G152900
OG0017020	CARHR276940	Np001G006570
OG0017021	CARHR277490	Np001G005660
OG0017022	CARHR277630	Np001G005450
OG0017024	CARHR278000	Np001G004950
OG0017025	CARHR278820	Np001G003970
OG0017026	CARHR293830	Np001G003740
OG0017027	CARHR293740	Np001G003670
OG0017028	CARHR279060	Np001G003520
OG0017029	CARHR279070	Np001G003510
OG0017033	CARHR279810	Np001G002560
OG0017034	CARHR279900	Np001G002470
OG0017035	CARHR280020	Np001G002370
OG0017036	CARHR280060	Np001G002340
OG0017037	CARHR280450	Np001G001810
OG0017038	CARHR280720	Np001G001530
OG0017039	CARHR280970	Np001G001130
OG0017040	CARHR281150	Np001G000860
OG0017041	CARHR070850	Np001G000550
OG0017042	CARHR281640	Np001G000240
OG0017044	CARHR248030	Np003G189890
OG0017045	CARHR248440	Np003G189440
OG0017046	CARHR249140	Np003G188690
OG0017047	CARHR249430	Np003G188260
OG0017048	CARHR212650	Np003G188240
OG0017049	CARHR249510	Np003G188160
OG0017050	CARHR250250, CARHR250240	Np003G188030
OG0017051	CARHR027170	Np004G210470
OG0017052	CARHR249590	Np003G187100
OG0017053	CARHR250830	Np003G186490
OG0017054	CARHR178980	Np001G040100
OG0017055	CARHR179690	Np001G040800
OG0017056	CARHR179910	Np001G040970
OG0017057	CARHR179920	Np001G040980
OG0017058	CARHR180100	Np001G041210
OG0017059	CARHR126670	Np006G357300
OG0017060	CARHR125560	Np006G355680
OG0017061	CARHR125530	Np006G355610
OG0017062	CARHR125120	Np006G355220
OG0017063	CARHR124680	Np006G348300, Np006G354620
OG0017065	CARHR124020	Np006G347260
OG0017066	CARHR123400	Np006G351440
OG0017067	CARHR122650	Np006G360560
OG0017068	CARHR122110	Np006G360040
OG0017069	CARHR121800	Np006G359780
OG0017070	CARHR121750	Np006G359690
OG0017071	CARHR121350	Np006G359210
OG0017072	CARHR120990	Np006G358880
OG0017073	CARHR120870	Np006G358830
OG0017074	CARHR120470	Np006G358250
OG0017075	CARHR119430	Np006G361370
OG0017076	CARHR119100	Np006G361650
OG0017077	CARHR118580	Np006G362210
OG0017078	CARHR118550	Np006G362230
OG0017079	CARHR118520	Np006G362250
OG0017080	CARHR287290	Np006G362440
OG0017081	CARHR293320	Np006G362510
OG0017083	CARHR115040	Np006G362850
OG0017084	CARHR114950	Np006G362900
OG0017085	CARHR114840	Np006G363020
OG0017086	CARHR261610	Np006G363210
OG0017087	CARHR115400	Np006G363200
OG0017088	CARHR235190	Np005G277670
OG0017089	CARHR235170	Np005G277830
OG0017090	CARHR235140	Np005G277960
OG0017091	CARHR235060	Np005G278040
OG0017092	CARHR235050	Np005G278050
OG0017093	CARHR234990	Np005G278120
OG0017094	CARHR075260	Np007G424980
OG0017095	CARHR075280	Np007G424960
OG0017096	CARHR075170	Np007G425130
OG0017097	CARHR075120	Np007G425190
OG0017098	CARHR074980	Np007G425390
OG0017099	CARHR074880	Np007G425480
OG0017100	CARHR233970	Np005G279260
