Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0014567	CARHR095770	AL3G33880
OG0014568	CARHR110740	AL3G47840
OG0014569	CARHR108540	AL3G51200
OG0014570	CARHR101420	AL3G40800
OG0014571	CARHR100200	AL3G39350
OG0014572	CARHR095060	AL3G33040
OG0014573	CARHR088830	AL286U10010, AL3G26230
OG0014574	CARHR084620	AL3G21470
OG0014575	CARHR207050	AL6G16350
OG0014576	CARHR206160	AL6G17140
OG0014577	CARHR078670	nbis-gene-1542
OG0014578	CARHR231170	AL7G29570, AL7G29580
OG0014579	CARHR228410	AL7G32270
OG0014581	CARHR224430	AL7G36870
OG0014582	CARHR223910	AL7G37420
OG0014583	CARHR031500	AL1G46230
OG0014584	CARHR028190	AL1G42700
OG0014585	CARHR232980	AL7G27540
OG0014586	CARHR232770	AL7G27770
OG0014587	CARHR122700	AL1G30300, AL558U10030, AL4G23980
OG0014589	CARHR199740	AL6G24310
OG0014590	CARHR198910	AL6G25110
OG0014591	CARHR195710	AL6G28580
OG0014592	CARHR183330	AL8G21650
OG0014593	CARHR212790	AL7G47480
OG0014594	CARHR272010	AL8G34310
OG0014595	CARHR285800	AL8G35900
OG0014596	CARHR191130	AL6G33420
OG0014597	CARHR191340	AL6G33210
OG0014598	CARHR191360	AL6G33160, AL6G33180
OG0014599	CARHR192810	AL6G31570
OG0014600	CARHR279740	AL8G43460
OG0014601	CARHR280190	AL8G43910
OG0014602	CARHR019340	AL1G31170
OG0014603	CARHR247530	AL1G32330
OG0014604	CARHR155120, CARHR150450	AL2G19100, nbis-gene-1270
OG0014605	CARHR055300	AL1G66050, nbis-gene-325, AL1G66080
OG0014607	CARHR058090	AL2G23710
OG0014609	CARHR105100	AL3G45120, AL3G45090
OG0014611	CARHR108420	AL3G50960
OG0014612	CARHR118280	AL4G14120
OG0014613	CARHR116020	AL4G16850
OG0014614	CARHR133550	AL4G36130
OG0014615	CARHR137450	AL1G20360, AL4G40820
OG0014616	CARHR163750	AL5G34810
OG0014619	CARHR260900	AL6G43630
OG0014620	CARHR243100	AL7G16400
OG0014621	CARHR103690	AL7G43040, AL5G12100, AL5G12090, AL5G12080
OG0014623	CARHR270700	AL290U10010
OG0014637	CARHR236120	AL7G24210
OG0014638	CARHR109360	AL3G53180
OG0014639	CARHR236350	AL7G23980
OG0014640	CARHR236380	AL7G23950
OG0014641	CARHR236430	AL7G23890
OG0014643	CARHR236530	AL7G23760
OG0014644	CARHR070660	AL2G37340
OG0014645	CARHR236700	AL7G23490
OG0014646	CARHR236710	AL7G23480
OG0014647	CARHR236820	AL7G23360
OG0014648	CARHR236880	AL7G23290
OG0014649	CARHR236900	AL7G23270
OG0014650	CARHR237110	AL7G23120
OG0014651	CARHR237120	AL7G23100
OG0014652	CARHR237260	AL7G22950
OG0014653	CARHR237320	AL7G22900
OG0014654	CARHR237370	AL7G22860
OG0014655	CARHR237420	AL7G22790
OG0014656	CARHR071080	AL2G37770
OG0014657	CARHR237620	AL7G22560
OG0014658	CARHR237600	AL4G16350
OG0014659	CARHR237710	AL7G22440
OG0014660	CARHR237720	AL7G22430
OG0014661	CARHR238220	AL7G21840
OG0014662	CARHR238690	AL7G21300
OG0014663	CARHR238720	AL7G21270
OG0014665	CARHR238800	AL7G21190
OG0014666	CARHR293950	AL7G10080
OG0014667	CARHR239020	AL7G20960
OG0014668	CARHR239100	AL7G20880
OG0014669	CARHR239130	nbis-gene-1740
OG0014670	CARHR239270	AL7G20670
OG0014671	CARHR239300	AL7G20640
OG0014672	CARHR008640	AL1G19160
OG0014673	CARHR239480	AL7G20440
OG0014674	CARHR239690	AL7G20220
OG0014675	CARHR239720	AL7G20200
OG0014676	CARHR239730	AL7G20170
OG0014677	CARHR239820	AL7G20050
OG0014678	CARHR239830	AL7G19980
OG0014679	CARHR239960, CARHR239970	AL7G19830
OG0014680	CARHR240240	AL7G19500
OG0014681	CARHR240260	AL7G19490
OG0014682	CARHR240340	AL7G19420
OG0014683	CARHR115680	AL4G17090
OG0014684	CARHR240600	AL7G19130
OG0014685	CARHR240900	AL7G18810
OG0014686	CARHR240800	AL7G18920
OG0014687	CARHR240780	AL7G18940
OG0014689	CARHR242550	AL7G17050
OG0014690	CARHR241570	AL7G18060
OG0014691	CARHR241610	AL7G18030
OG0014692	CARHR241620	AL7G18010
OG0014693	CARHR241640	AL7G17980
OG0014695	CARHR241830	AL7G17730
OG0014696	CARHR242490	AL7G16990
OG0014697	CARHR242710	AL7G17230
OG0014698	CARHR242130	AL7G17390
OG0014699	CARHR242070	AL7G17470
OG0014700	CARHR242410	AL7G16910
OG0014701	CARHR242440	AL7G16930
OG0014702	CARHR242870	AL7G16680
OG0014703	CARHR242930	AL7G16580
OG0014704	CARHR107220	AL3G49690
OG0014705	CARHR110960	AL3G53380
OG0014706	CARHR243570	AL7G15930
OG0014707	CARHR243630	AL7G15850
OG0014708	CARHR243670	AL7G15810
OG0014709	CARHR030630	AL1G49390
OG0014710	CARHR030840	AL1G49670
OG0014711	CARHR030980	AL1G49590
OG0014712	CARHR031080	AL1G45850
OG0014713	CARHR031100	AL1G45870
OG0014714	CARHR031250	AL1G46000
OG0014715	CARHR031260	AL1G46010
OG0014716	CARHR031590	AL1G46350
OG0014717	CARHR031630	AL1G46410
OG0014719	CARHR031680	AL1G46470
OG0014720	CARHR031740	AL1G46560
OG0014721	CARHR031950	AL1G46750
OG0014722	CARHR031970	AL1G46770
OG0014723	CARHR223580	AL7G37700
OG0014724	CARHR223570	AL7G37710
OG0014725	CARHR223460	AL7G37800
OG0014726	CARHR223430	AL6G36200, AL7G37840
OG0014727	CARHR223420	AL7G37850
OG0014728	CARHR223400	AL7G37880
OG0014729	CARHR223230	AL7G38030
OG0014730	CARHR223060	AL7G38200
OG0014731	CARHR222780	AL7G38600
OG0014732	CARHR222710	AL7G38710
OG0014733	CARHR055560	AL1G64860
OG0014734	CARHR055680	AL5G39200
OG0014735	CARHR055910	AL1G65240
OG0014736	CARHR060080	AL2G26100
OG0014737	CARHR289670	AL1G65690
OG0014738	CARHR289770	AL1G65780
OG0014739	CARHR055120	AL1G66170
OG0014740	CARHR054920	AL1G66480
OG0014741	CARHR054810	AL1G66660
OG0014742	CARHR053950	AL2G18050
OG0014743	CARHR283790	AL2G17470
OG0014745	CARHR237630	AL7G22550
OG0014746	CARHR052730	AL2G16430
OG0014747	CARHR052560	AL2G16220
OG0014748	CARHR051910	AL2G15640
OG0014750	CARHR051460	AL2G15150
OG0014751	CARHR050400	AL2G14140
OG0014752	CARHR049950	AL2G13750
OG0014753	CARHR143620	AL5G10020
OG0014754	CARHR143870	AL5G10310
OG0014755	CARHR143910	nbis-gene-1180
OG0014756	CARHR143980	AL5G10440
OG0014758	CARHR144210	AL5G10740
OG0014759	CARHR144230	AL5G10760
OG0014760	CARHR144250	AL5G10780
OG0014761	CARHR144290	AL5G10820
OG0014762	CARHR144370	AL5G10930
OG0014763	CARHR144420	AL5G10970
OG0014764	CARHR144730	AL5G11350
OG0014765	CARHR145220	AL5G11990
OG0014766	CARHR145320	AL5G12440
OG0014767	CARHR145340	AL5G12510
OG0014768	CARHR213680	AL5G12650
OG0014769	CARHR145770	AL5G13180
OG0014770	CARHR145810	AL5G13210
OG0014771	CARHR145970	AL5G13400
OG0014772	CARHR145990	AL5G13440
OG0014773	CARHR146240	AL5G13630, AL5G13660
OG0014774	CARHR146680	AL5G14350
OG0014775	CARHR146940	AL5G14610
OG0014776	CARHR146960	AL5G14640
OG0014777	CARHR147040	AL5G14730
OG0014778	CARHR147070	AL5G14780
OG0014779	CARHR147140	AL5G14870
OG0014780	CARHR147570	AL5G15370
OG0014781	CARHR147740	AL5G15570
OG0014782	CARHR147820	AL5G15610
OG0014783	CARHR147990	AL5G15880
OG0014784	CARHR148130	AL5G15980
OG0014785	CARHR148270	AL5G16160
OG0014786	CARHR148330	AL5G16240
OG0014787	CARHR148530	AL5G16450
OG0014788	CARHR148810	AL5G16850
OG0014789	CARHR148960	AL5G17010
OG0014790	CARHR149190	AL5G17170
OG0014791	CARHR149610	nbis-gene-1234
OG0014792	CARHR149620	AL5G17490
OG0014793	CARHR292490	AL5G18100
OG0014794	CARHR151700	nbis-gene-1244
OG0014795	CARHR151760	AL5G18490
OG0014796	CARHR263020	AL7G50940
OG0014797	CARHR153030	nbis-gene-1257
OG0014798	CARHR153340	AL5G19980
OG0014799	CARHR264040, CARHR291810	AL7G51670
OG0014800	CARHR050780	AL2G14640
OG0014801	CARHR059670	AL2G25720
OG0014802	CARHR059560	AL2G25490
OG0014803	CARHR059530	AL2G25440
OG0014804	CARHR058940	AL2G25040
OG0014805	CARHR058430	AL2G24280
OG0014806	CARHR058230	AL2G24070
OG0014807	CARHR292200	AL2G23880
OG0014808	CARHR058100	AL2G23730
OG0014809	CARHR057790	AL2G23270
OG0014810	CARHR057700	AL2G23210
OG0014811	CARHR057590	AL2G22860
OG0014812	CARHR057470	AL2G22700
OG0014813	CARHR057250	AL2G22480
OG0014814	CARHR056900	AL2G20260
OG0014815	CARHR056600	AL2G19830
OG0014816	CARHR053870	AL2G19710
OG0014817	CARHR056360	AL2G19510
OG0014818	CARHR034490	nbis-gene-447
OG0014819	CARHR056270	AL2G19270
OG0014820	CARHR056260	AL2G19260
OG0014821	CARHR056180	AL8G41170
OG0014822	CARHR056150	AL2G19160
OG0014823	CARHR028870	AL1G64670
OG0014824	CARHR055490	AL1G64640
OG0014825	CARHR287400	AL2G19130
OG0014826	CARHR046180	AL2G10030
OG0014827	CARHR160330	nbis-gene-1344
OG0014828	CARHR146270	AL5G13690
OG0014829	CARHR046420	AL2G10270
OG0014830	CARHR046460	AL2G10370
OG0014831	CARHR046480	AL2G10400
OG0014832	CARHR046550	AL2G10470
OG0014833	CARHR047040	AL2G11180
OG0014834	CARHR047380	AL2G11320
OG0014835	CARHR047660	AL2G11550
OG0014836	CARHR047880	AL2G11730
OG0014837	CARHR047900	AL2G11760
OG0014839	CARHR047930	AL2G11810
OG0014840	CARHR047940	AL2G11820
OG0014841	CARHR048340	AL2G12350
OG0014842	CARHR048690	AL2G12680
OG0014843	CARHR048890	AL2G12910
OG0014844	CARHR049050	AL2G13000
OG0014845	CARHR049070	AL2G13020
OG0014846	CARHR049090	AL2G13040
OG0014847	CARHR049400	AL2G13350
OG0014848	CARHR087050	nbis-gene-698
OG0014849	CARHR235700	AL7G24610
OG0014850	CARHR233380	AL7G27100
OG0014851	CARHR233560	AL7G26930
OG0014852	CARHR233710	AL7G26790
OG0014853	CARHR233790	AL7G26720
OG0014854	CARHR136300	AL4G39170
OG0014855	CARHR216640, CARHR216650	AL7G45090
OG0014856	CARHR136210	AL4G39090
OG0014857	CARHR136040	AL4G38890
OG0014858	CARHR136160	AL4G39020
OG0014859	CARHR135960	AL4G38790
OG0014860	CARHR135800	AL4G38570
OG0014861	CARHR135770	AL4G38530
OG0014862	CARHR083420	AL3G20120
OG0014863	CARHR083450	AL3G20150
OG0014864	CARHR083550	AL3G20320
OG0014865	CARHR083600	AL3G20360
OG0014866	CARHR083670	AL3G20460
OG0014867	CARHR083860	AL3G20630
OG0014868	CARHR083990	AL3G20750
OG0014869	CARHR084110	AL3G20900
OG0014870	CARHR084140	AL3G20940
OG0014871	CARHR084150	AL3G20950
OG0014872	CARHR084360	AL3G21080
OG0014873	CARHR084370	AL3G21090
OG0014874	CARHR084420	AL3G21150
OG0014875	CARHR209680	AL6G13130
OG0014876	CARHR084560	AL3G21390
OG0014877	CARHR084570	AL3G21400
OG0014878	CARHR084720	AL3G21570
OG0014879	CARHR084800	AL3G21650
OG0014880	CARHR084840	AL3G21690
OG0014881	CARHR084880	AL3G21730
OG0014882	CARHR085280	AL3G22170, AL1G36750
OG0014883	CARHR269990	AL8G32140
OG0014884	CARHR085630	AL3G22600
OG0014885	CARHR085520	AL3G22480
OG0014886	CARHR085670	AL3G22630
OG0014887	CARHR085730	nbis-gene-689
OG0014888	CARHR288750, CARHR085900	AL3G22850
OG0014889	CARHR086600	AL3G23650
OG0014890	CARHR086720	AL3G23820
OG0014891	CARHR086660	AL3G23730
OG0014892	CARHR086880	AL3G23990
OG0014893	CARHR259260	AL6G41780
OG0014894	CARHR293250	AL8G23510
OG0014895	CARHR259230	AL6G41350
OG0014896	CARHR258960	AL8G23780
OG0014897	CARHR097540	nbis-gene-748
OG0014898	CARHR258250	AL8G24340, AL6G39810
OG0014899	CARHR008020	AL1G18600
OG0014900	CARHR257740, CARHR257730	AL8G24790
OG0014901	CARHR257720	AL8G24800
OG0014902	CARHR257590	AL63U10060, AL8G24890
OG0014903	CARHR257430	AL8G24990
OG0014904	CARHR257180	AL8G25220
OG0014905	CARHR256750	AL8G25560
OG0014906	CARHR264360	AL64U10020
OG0014907	CARHR264370	AL64U10010
OG0014908	CARHR264450	AL8G25920
OG0014909	CARHR264520	AL8G25940
OG0014910	CARHR264570	AL8G25970
OG0014911	CARHR264910	AL8G26300
OG0014912	CARHR265020	AL8G26470
OG0014913	CARHR265040	AL8G26480
OG0014914	CARHR265080	AL8G26550
OG0014915	CARHR265100	AL8G26560
OG0014916	CARHR265110	AL8G26570
OG0014917	CARHR265340	AL8G26790
OG0014918	CARHR265490	AL8G26980
OG0014919	CARHR265530	AL8G27010
OG0014920	CARHR265760	AL8G27270
OG0014921	CARHR266360	AL8G28030
OG0014922	CARHR266180	AL8G27790
OG0014923	CARHR266030	AL8G27640
OG0014924	CARHR266570	AL8G28150
OG0014925	CARHR266590	AL8G28170
OG0014926	CARHR266710	AL8G28310
OG0014927	CARHR266990	AL8G28920
OG0014928	CARHR267680	AL8G29740
OG0014929	CARHR268170	AL8G30280
OG0014930	CARHR128300	AL1G31300
OG0014931	CARHR268670	AL8G30850
OG0014932	CARHR268780	AL8G31000
OG0014933	CARHR268830	AL8G31070
OG0014934	CARHR268890	AL8G31150
OG0014935	CARHR269500	AL8G31750
OG0014936	CARHR269610	AL8G31840
OG0014937	CARHR269700	AL8G31930
OG0014938	CARHR269880	AL8G32100
OG0014939	CARHR270280	AL8G32410
OG0014940	CARHR270470	AL8G32550
OG0014941	CARHR270480	AL8G32560
OG0014942	CARHR270790	AL8G32940
OG0014943	CARHR270810	AL8G32960
OG0014944	CARHR270820	AL8G32970
OG0014945	CARHR271190	AL8G33370
OG0014946	CARHR271410	AL8G33680
OG0014947	CARHR271430	AL8G33700
OG0014948	CARHR271520	AL8G33820
OG0014949	CARHR271590	AL8G33900
OG0014950	CARHR271710	nbis-gene-2167
OG0014951	CARHR271930, CARHR256340	AL8G34230
OG0014952	CARHR271960	AL8G34250
OG0014953	CARHR260070	AL6G41240
OG0014954	CARHR260060	AL6G41260
OG0014955	CARHR200030	AL6G24020
OG0014956	CARHR200020	AL6G24030
OG0014957	CARHR200350	AL6G23720
OG0014958	CARHR200530	AL6G23480
OG0014959	CARHR200960	AL6G22940
OG0014960	CARHR201290	AL6G22630
OG0014961	CARHR201650	AL6G22260
OG0014962	CARHR201680	AL6G22210
OG0014963	CARHR201800	AL6G22090
OG0014964	CARHR201900	AL6G22000
OG0014965	CARHR201940	AL6G21980
OG0014966	CARHR202200	AL6G21730
OG0014967	CARHR202260	AL6G21650
OG0014968	CARHR202270	AL6G21630
OG0014969	CARHR132720	AL4G35130
OG0014970	CARHR202350	AL6G21500
OG0014971	CARHR202380	AL6G21470
OG0014972	CARHR202410	AL6G21440
OG0014973	CARHR202620	AL6G21240
OG0014974	CARHR202630	AL6G21210
OG0014975	CARHR202790	AL6G21020
OG0014976	CARHR202820	AL6G20990
OG0014977	CARHR202850	AL6G20940
OG0014978	CARHR202920	AL6G20880
OG0014979	CARHR203080	AL6G20700
OG0014980	CARHR203090	AL6G20690
OG0014981	CARHR203320	AL6G20440
OG0014982	CARHR203720	AL6G20100
OG0014983	CARHR203760	AL6G20040
OG0014984	CARHR203940	AL6G19860
OG0014985	CARHR203930	AL6G19850
OG0014986	CARHR204250	AL6G19500
OG0014987	CARHR204730	AL6G18780
OG0014988	CARHR204780	AL6G18750
OG0014989	CARHR205130	AL6G18400
OG0014990	CARHR205560	AL6G17900
OG0014991	CARHR205640	AL6G17790
OG0014992	CARHR205750, CARHR217940	AL6G17700
OG0014993	CARHR205820	AL6G17600
OG0014994	CARHR223750	AL7G37550
OG0014995	CARHR223990	AL7G37330
OG0014996	CARHR224010	AL7G37310
OG0014997	CARHR224480	AL7G36810
OG0014998	CARHR224490	AL7G36790
OG0014999	CARHR225210	AL7G35960
OG0015000	CARHR225310	AL7G35810
OG0015001	CARHR225440	AL7G35680
OG0015002	CARHR225460	AL7G35660
OG0015003	CARHR225510	AL7G35610
OG0015004	CARHR225640	AL7G35460
OG0015005	CARHR225670	AL7G35440
OG0015006	CARHR225970	AL7G35030
OG0015007	CARHR226020	AL7G34940
OG0015008	CARHR226180	AL7G34770
OG0015009	CARHR226480	AL7G34380
OG0015010	CARHR226490	AL7G34370
OG0015011	CARHR226530	AL7G34320
OG0015012	CARHR226870	AL7G33790
OG0015013	CARHR227310	AL7G33380
OG0015014	CARHR227360	AL7G33330
OG0015015	CARHR227420	AL7G33280
OG0015016	CARHR018640	nbis-gene-100
OG0015017	CARHR227750	AL7G32950
OG0015018	CARHR227840	AL7G32850
OG0015019	CARHR199050	AL6G24970
OG0015020	CARHR227940	AL7G32750
OG0015021	CARHR228140	AL7G32600
OG0015022	CARHR228180	AL7G32530
OG0015023	CARHR228220	AL7G32470
OG0015024	CARHR228390	AL7G32300
OG0015025	CARHR228520	AL7G32150
OG0015026	CARHR228530	AL7G32110
OG0015027	CARHR228770	AL7G31740
OG0015028	CARHR229420	AL7G31080
OG0015029	CARHR229650	AL7G30870
OG0015030	CARHR229880	AL7G30660
OG0015031	CARHR229940	AL7G30620
OG0015033	CARHR231370	AL7G29360
OG0015034	CARHR231540	AL7G29150
OG0015035	CARHR032180	AL1G47110
OG0015036	CARHR032230	AL1G47180
OG0015037	CARHR032260	AL1G47220
OG0015038	CARHR032380	AL1G47360
OG0015039	CARHR032390	AL1G47380
OG0015040	CARHR032610	AL1G47630
OG0015041	CARHR032630	AL1G47660
OG0015042	CARHR032670	AL1G47690
OG0015043	CARHR032750	AL1G47720
OG0015044	CARHR033710	AL1G48700
OG0015045	CARHR033740	AL1G48770
OG0015046	CARHR033780	AL1G48870
OG0015047	CARHR033900	nbis-gene-211
OG0015048	CARHR034180	AL1G50230
OG0015049	CARHR034250	AL1G50350
OG0015050	CARHR034260	AL1G50360
OG0015051	CARHR034470	AL1G50570
OG0015052	CARHR034670	AL1G50830
OG0015053	CARHR034990	AL1G51010
OG0015054	CARHR035030	AL1G51020
OG0015055	CARHR035040	AL1G51030
OG0015056	CARHR034780	AL1G51120
OG0015057	CARHR035910	AL1G52280
OG0015058	CARHR035810	AL1G52180
OG0015059	CARHR035760	AL1G52110
OG0015060	CARHR035580	AL1G51810
OG0015061	CARHR035640	AL1G51670
OG0015062	CARHR035390	AL1G51640
OG0015063	CARHR035370	AL1G51600
OG0015064	CARHR035260	AL1G51520
OG0015065	CARHR036170	AL1G52620
OG0015066	CARHR222680	AL7G38730
OG0015067	CARHR037310	AL1G54070
OG0015068	CARHR037260	AL1G53970
OG0015069	CARHR037040	AL1G53720
OG0015071	CARHR035230	AL1G51430
OG0015072	CARHR036360	AL1G52900
OG0015073	CARHR174670, CARHR036370	AL1G52910
OG0015074	CARHR036440	AL1G53020
OG0015075	CARHR181800	AL8G18690
OG0015076	CARHR037470	AL1G54310
OG0015077	CARHR027330	AL1G41380
OG0015078	CARHR098550	AL3G36970
OG0015079	CARHR027260	AL1G41280
OG0015080	CARHR027270	AL1G41290
OG0015081	CARHR275250	AL8G38170
OG0015082	CARHR027700	AL1G41760
OG0015083	CARHR027830	AL1G41940
OG0015084	CARHR028540	AL1G42970
OG0015085	CARHR029010	AL1G43500
OG0015086	CARHR029180	AL1G43640
OG0015087	CARHR029410	AL1G43870
OG0015088	CARHR029380	AL1G43900
OG0015089	CARHR029340	AL1G43960
OG0015090	CARHR029320	AL1G43990
OG0015091	CARHR029940	AL1G44560
OG0015092	CARHR030120	AL1G44700
OG0015093	CARHR030150	AL1G44740
OG0015094	CARHR243700	AL7G15780
OG0015095	CARHR243930	AL7G15560
OG0015096	CARHR244260	AL7G15180
OG0015097	CARHR244330	AL7G15110
OG0015099	CARHR244430	AL7G15020
OG0015100	CARHR244450	AL7G15000
OG0015101	CARHR244590	AL7G14870
OG0015102	CARHR244750	AL7G14670
OG0015103	CARHR245150	AL7G14210
OG0015104	CARHR245190	AL7G14160
OG0015105	CARHR245200	AL7G14130
OG0015106	CARHR245220	AL7G14120
OG0015107	CARHR244310	AL7G15130
OG0015108	CARHR245540	AL7G13730
OG0015109	CARHR245600	AL7G13670
OG0015110	CARHR245640	AL7G13590
OG0015111	CARHR245670	AL7G13560
OG0015112	CARHR245810	AL7G13390
OG0015113	CARHR217490	AL7G44320
OG0015114	CARHR246010	AL7G13140
OG0015115	CARHR246190	AL7G12870
OG0015116	CARHR246330	AL7G12730
OG0015117	CARHR246380	AL7G12680
OG0015118	CARHR246460	AL7G12590
OG0015120	CARHR246490	AL7G12530
OG0015121	CARHR246680	AL7G12310
OG0015122	CARHR247010	AL7G11910
OG0015123	CARHR247030	AL7G11890
OG0015124	CARHR247120	AL7G11750
OG0015125	CARHR247330	AL7G11400
OG0015126	CARHR247380	AL7G11310
OG0015127	CARHR247620	AL7G11070
OG0015128	CARHR247720	AL7G10970
OG0015129	CARHR247870	AL7G10770
OG0015130	CARHR247910	AL7G10710
OG0015131	CARHR294430	AL7G10610
OG0015132	CARHR294410	AL7G10580
OG0015133	CARHR294390	AL7G10560
OG0015134	CARHR294040	AL7G10190
OG0015135	CARHR294080	AL7G10210
OG0015136	CARHR294120	AL7G10250
OG0015137	CARHR294130	AL7G10260
OG0015138	CARHR294180	AL7G10320
OG0015139	CARHR294200	AL7G10340
OG0015140	CARHR293890	AL7G10020
OG0015141	CARHR217120	AL7G43610
OG0015142	CARHR215730	AL7G45990
OG0015143	CARHR216510	AL7G45150
OG0015145	CARHR216430	AL7G45330
OG0015146	CARHR057090	AL2G22120
OG0015148	CARHR215380	AL7G46290
OG0015149	CARHR214920	AL7G46730
OG0015150	CARHR214880	AL7G46760
OG0015151	CARHR214680	AL7G52880
OG0015152	CARHR213920	AL7G52050
OG0015153	CARHR214060	AL7G51920
OG0015154	CARHR288760	AL7G51740
OG0015155	CARHR263160	AL7G51210
OG0015156	CARHR262690	AL7G50710
OG0015157	CARHR262450	AL7G50510
OG0015158	CARHR262440	AL7G50500
OG0015159	CARHR176290	AL8G12970
OG0015160	CARHR030490	AL1G45360
OG0015161	CARHR129260	AL4G31120
OG0015162	CARHR129270	AL4G31140
OG0015163	CARHR129290	AL4G31160
OG0015164	CARHR154200	AL5G24550
OG0015165	CARHR154260	AL5G24580
OG0015166	CARHR031210	AL1G45970
OG0015167	CARHR129710	AL4G31590
OG0015168	CARHR129650	AL4G31550
OG0015169	CARHR129630	AL4G31530
OG0015170	CARHR129560	AL4G31450
OG0015171	CARHR129520	AL4G31410
OG0015172	CARHR033860	AL1G48990
OG0015173	CARHR260370	AL6G43010
OG0015174	CARHR259780	AL6G42630
OG0015175	CARHR259750	AL6G42610
OG0015176	CARHR259660	AL6G42470
OG0015177	CARHR259590	AL6G42370
OG0015178	CARHR259580	AL6G42360
OG0015179	CARHR034980	AL1G50950
OG0015180	CARHR259370	AL6G42030
OG0015181	CARHR128390	AL4G30260
OG0015182	CARHR128260	AL4G30070
OG0015183	CARHR128240	AL4G30050
OG0015184	CARHR127980	AL4G29640
OG0015185	CARHR127920	AL4G29590
OG0015186	CARHR127760	AL4G29430
OG0015187	CARHR127750	AL4G29420
OG0015188	CARHR127620	AL4G29270
OG0015189	CARHR127490	AL4G29150
OG0015190	CARHR180720	AL8G17460
OG0015192	CARHR180800	AL8G17520
OG0015193	CARHR181150	AL8G17910
OG0015194	CARHR181120	AL8G17880
OG0015195	CARHR181260	AL8G18070
OG0015196	CARHR181720	AL8G18360
OG0015197	CARHR181660	AL8G18380
OG0015198	CARHR181870	AL8G18850
OG0015199	CARHR285100	AL8G19100
OG0015200	CARHR193030	AL6G31370
OG0015201	CARHR179670	AL8G16350
OG0015202	CARHR284960	AL8G19260
OG0015203	CARHR284920	AL8G19290
OG0015205	CARHR261210	AL6G43930
OG0015206	CARHR256650	AL6G44020
OG0015207	CARHR256640	AL6G44030
OG0015208	CARHR256620	AL6G44070
OG0015209	CARHR256310	AL6G44200
OG0015210	CARHR256180	AL6G44500
OG0015211	CARHR255960	AL6G44700
OG0015212	CARHR255870	AL6G44780
OG0015213	CARHR255800	AL6G44850
OG0015214	CARHR255690	AL6G45010
OG0015215	CARHR255670	AL6G45030
OG0015216	CARHR255650	AL6G45050
OG0015217	CARHR255510	AL6G45240
OG0015218	CARHR255400	AL6G45360
OG0015219	CARHR255350	AL6G45450
OG0015220	CARHR255320	AL6G45650
OG0015221	CARHR254800	AL6G46190
OG0015222	CARHR254790	AL6G46210
OG0015223	CARHR254430	AL6G46600
OG0015224	CARHR254300	AL6G46770
OG0015225	CARHR254130	AL6G46930
OG0015226	CARHR259290	AL8G20730
OG0015227	CARHR229440	AL7G31050
OG0015228	CARHR253430	AL6G47750
OG0015230	CARHR253150	AL6G47870
OG0015231	CARHR253090	AL6G47890
OG0015232	CARHR253040	AL6G47940
OG0015233	CARHR252930	AL6G48080
OG0015234	CARHR252740	AL6G48280
OG0015236	CARHR252340	AL6G48820
OG0015237	CARHR178650	AL8G15460
OG0015238	CARHR178260	AL8G14990
OG0015239	CARHR178230	AL8G14900
OG0015240	CARHR178160	AL8G14790
OG0015241	CARHR176840	AL8G13510
OG0015242	CARHR176410	AL8G13070
OG0015243	CARHR176220	AL8G12850
OG0015244	CARHR176170	AL8G12780
OG0015245	CARHR176120	AL8G12720
OG0015246	CARHR066620	AL2G33350
OG0015247	CARHR176010	AL8G12590
OG0015248	CARHR175990	AL8G12570
OG0015249	CARHR045120	AL1G63450
OG0015251	CARHR175480	AL8G12090
OG0015252	CARHR175370	AL8G12010
OG0015253	CARHR002750	AL1G12900
OG0015254	CARHR104130	AL8G25620
OG0015255	CARHR174430	AL8G11230
OG0015256	CARHR217310	AL7G44120
OG0015257	CARHR217620	AL7G44380
OG0015258	CARHR173950	AL8G10610
OG0015259	CARHR173970	AL8G10640
OG0015260	CARHR217050	AL7G44510
OG0015261	CARHR102420	AL3G42170
OG0015262	CARHR216840	AL7G44590
OG0015263	CARHR102920	AL3G42530
OG0015264	CARHR216780	AL7G44670
OG0015265	CARHR218170	AL9U11670
OG0015266	CARHR101710	AL3G41280
OG0015267	CARHR231580	AL7G29110
OG0015268	CARHR218370	AL9U11310
OG0015269	CARHR101170	AL3G40590
OG0015270	CARHR101160	AL3G40580
OG0015271	CARHR218820	AL9U10480
OG0015272	CARHR219230	AL7G43000
OG0015273	CARHR219440	AL7G42860
OG0015274	CARHR219940	AL7G42480
OG0015275	CARHR220030	AL7G42410
OG0015276	CARHR220500	AL7G41950
OG0015277	CARHR220670	AL7G41680
OG0015278	CARHR220680	AL7G41670
OG0015279	CARHR099080	AL3G37750
OG0015280	CARHR221430	nbis-gene-1861
OG0015281	CARHR222170	AL7G40130
OG0015282	CARHR097490	AL3G35650
OG0015283	CARHR262280	nbis-gene-1935
OG0015284	CARHR262070	AL7G49970
OG0015285	CARHR261810	AL7G49690
OG0015286	CARHR261800	AL7G49670
OG0015287	CARHR261570	AL7G49380
OG0015288	CARHR213710	AL7G48920
OG0015289	CARHR212990	AL7G48110
OG0015290	CARHR103070	AL3G42810
OG0015291	CARHR143460	AL4G47660
OG0015292	CARHR143370	AL4G47580
OG0015293	CARHR143350	AL4G47550
