Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0013836	CARHR019220	jg30383
OG0013837	CARHR019710	jg30436
OG0013838	CARHR019750	jg30440
OG0013839	CARHR019770	jg30443
OG0013840	CARHR019840	jg30451
OG0013841	CARHR019880	jg30455
OG0013842	CARHR019970	jg30464
OG0013843	CARHR020140	jg30485
OG0013844	CARHR020150	jg30488
OG0013845	CARHR020330	jg30506
OG0013846	CARHR020380	jg30514
OG0013847	CARHR020530	jg30533
OG0013848	CARHR020980	jg30588
OG0013849	CARHR021230	jg30626
OG0013850	CARHR021440	jg30643
OG0013851	CARHR021740	jg30681
OG0013852	CARHR021810	jg30689
OG0013853	CARHR021820	jg30691
OG0013854	CARHR021920	jg30703
OG0013855	CARHR021960	jg30707
OG0013856	CARHR022020	jg30717
OG0013857	CARHR022110	jg30727
OG0013858	CARHR022410	jg30765
OG0013859	CARHR023100, CARHR257550	jg30837
OG0013860	CARHR023110	jg30838
OG0013861	CARHR023130	jg30840
OG0013862	CARHR023150	jg30841
OG0013863	CARHR023810	jg30908
OG0013864	CARHR024390	jg30980
OG0013865	CARHR024400	jg30982
OG0013866	CARHR024830	jg31028
OG0013867	CARHR025110	jg31061, jg31069
OG0013868	CARHR025120	jg31072, jg31064
OG0013869	CARHR025150	jg31075
OG0013870	CARHR025330	jg31092
OG0013871	CARHR025450	jg31103
OG0013872	CARHR025730	jg31140
OG0013873	CARHR025750	jg31142
OG0013874	CARHR025880	jg31155
OG0013875	CARHR026550	jg31222
OG0013876	CARHR060160	jg2295
OG0013877	CARHR026780	jg31246
OG0013878	CARHR026900	jg31259
OG0013879	CARHR036140	jg32657
OG0013880	CARHR231820	jg10034
OG0013881	CARHR231940	jg10023
OG0013882	CARHR232100	jg10000
OG0013883	CARHR232110	jg9999
OG0013884	CARHR232300	jg9983
OG0013885	CARHR232500	jg9959
OG0013886	CARHR232550	jg9954
OG0013887	CARHR232580	jg9952
OG0013888	CARHR240590	jg9128
OG0013889	CARHR116280	jg17081
OG0013890	CARHR116620	jg17047
OG0013891	CARHR116600	jg17050
OG0013892	CARHR116660	jg17041
OG0013893	CARHR241150	jg9070
OG0013894	CARHR116750	jg17030
OG0013895	CARHR116760	jg17029
OG0013897	CARHR294580	jg17016
OG0013898	CARHR116530	jg17056
OG0013899	CARHR116480	jg17063
OG0013900	CARHR114700	jg16830
OG0013901	CARHR114520	jg16747
OG0013902	CARHR069670	jg3268
OG0013903	CARHR069660	jg3267
OG0013904	CARHR113920	jg16692
OG0013905	CARHR113650	jg16672
OG0013906	CARHR113500	jg16657
OG0013907	CARHR113090	jg16627
OG0013908	CARHR113070	jg16625
OG0013909	CARHR113020	jg16620
OG0013911	CARHR112420	jg16567
OG0013912	CARHR112180	jg16545
OG0013913	CARHR111930	jg16512
OG0013914	CARHR016680	jg30109
OG0013915	CARHR015720	jg30006
OG0013916	CARHR015220	jg29953
OG0013917	CARHR015210	jg29951
OG0013919	CARHR014780	jg29908
OG0013920	CARHR014600	jg29891
OG0013921	CARHR014200	jg29848
OG0013922	CARHR014160	jg29844
OG0013923	CARHR014090	jg29835
OG0013924	CARHR014010	jg29829
OG0013925	CARHR013850	jg29815
OG0013926	CARHR013670	jg29792
OG0013927	CARHR013340	jg29758
OG0013928	CARHR013060	jg29733
OG0013929	CARHR013040	jg29730
OG0013930	CARHR012330	jg29642
OG0013931	CARHR012230	jg29630
OG0013932	CARHR012220	jg29629
OG0013933	CARHR012060	jg29614
OG0013934	CARHR012010	jg29610
OG0013935	CARHR011280	jg29518
OG0013936	CARHR011210	jg29510
OG0013937	CARHR011000	jg29482
OG0013938	CARHR102860	jg27004
OG0013939	CARHR102840	jg27003
OG0013940	CARHR185140	jg6783
OG0013941	CARHR009890	jg29361
OG0013942	CARHR009950	jg29365
OG0013943	CARHR009590	jg29327
OG0013944	CARHR009550	jg29323
OG0013945	CARHR009430	jg29312
OG0013946	CARHR009400	jg29308
OG0013947	CARHR009350	jg29301
OG0013948	CARHR009310	jg29296
OG0013949	CARHR009250	jg29290
OG0013950	CARHR008550	jg29227
OG0013951	CARHR008420	jg29215
OG0013952	CARHR008360	jg29210
OG0013953	CARHR008290	jg29203
OG0013954	CARHR168070	jg15797
OG0013955	CARHR007660	jg29142
OG0013956	CARHR007200	jg29099
OG0013957	CARHR007090	jg29092
OG0013958	CARHR006970	jg29078
OG0013959	CARHR006810	jg29063
OG0013960	CARHR006710	jg29036
OG0013961	CARHR006700	jg29054
OG0013962	CARHR006420	jg29021
OG0013963	CARHR006050	jg28994
OG0013964	CARHR005830	jg28980
OG0013965	CARHR239330	jg28963
OG0013966	CARHR005330	jg28928
OG0013967	CARHR005190	jg28909
OG0013968	CARHR004840	jg28900
OG0013969	CARHR004800	jg28867
OG0013970	CARHR004510	jg28838
OG0013971	CARHR004340	jg28817
OG0013972	CARHR004300	jg28813
OG0013973	CARHR004120	jg28795
OG0013974	CARHR003870	jg28771
OG0013975	CARHR003650	jg28749
OG0013976	CARHR003570	jg28741
OG0013977	CARHR003530	jg28737
OG0013978	CARHR002830	jg28660
OG0013979	CARHR002500	jg28633
OG0013980	CARHR002400	jg28620
OG0013981	CARHR002370	jg28617
OG0013982	CARHR001980	jg28576
OG0013983	CARHR001570	jg19444
OG0013984	CARHR001460	jg28524
OG0013985	CARHR001290	jg28509
OG0013986	CARHR001270	jg28507
OG0013987	CARHR001240	jg28504
OG0013988	CARHR001220	jg28503
OG0013989	CARHR001150	jg28498
OG0013990	CARHR000790	jg28463
OG0013991	CARHR000860	jg28470
OG0013992	CARHR000690	jg28454
OG0013993	CARHR000500	jg28437
OG0013994	CARHR000480	jg28435
OG0013995	CARHR137110	jg19500
OG0013996	CARHR000440	jg28431
OG0013997	CARHR156840	jg14617
OG0013998	CARHR000140	jg28397
OG0013999	CARHR199420	jg5211
OG0014000	CARHR198730	jg5280
OG0014001	CARHR193820	jg5766
OG0014002	CARHR198850	jg5267
OG0014003	CARHR198880	jg5262
OG0014004	CARHR199250	jg5224
OG0014005	CARHR198550, CARHR150190	jg5299
OG0014006	CARHR197830	jg5373
OG0014007	CARHR197640	jg5393
OG0014008	CARHR197630	jg5394
OG0014009	CARHR197620	jg5395
OG0014010	CARHR197570	jg5399
OG0014011	CARHR197540	jg5402
OG0014012	CARHR197400	jg5418
OG0014013	CARHR197390	jg5419
OG0014014	CARHR197230	jg5433
OG0014015	CARHR197120	jg5441
OG0014016	CARHR197100	jg5444
OG0014018	CARHR196470	jg5501
OG0014019	CARHR196380, CARHR196420	jg5508
OG0014020	CARHR196170	jg5530
OG0014021	CARHR196050	jg5543
OG0014022	CARHR195960	jg5552
OG0014023	CARHR195790	jg5575
OG0014024	CARHR195800	jg5574
OG0014025	CARHR195570	jg5595
OG0014026	CARHR194930	jg5654
OG0014027	CARHR070630	jg3381
OG0014028	CARHR194860	jg5661
OG0014029	CARHR194590	jg5687
OG0014030	CARHR194520	jg5694
OG0014031	CARHR194450	jg5703
OG0014032	CARHR194310	jg5717
OG0014033	CARHR194050	jg5745
OG0014034	CARHR193780	jg5770
OG0014035	CARHR193640	jg5791
OG0014036	CARHR186910	jg6555
OG0014037	CARHR186850	jg6569
OG0014038	CARHR186830	jg6571
OG0014039	CARHR186810	jg6573
OG0014040	CARHR186710	jg6581
OG0014041	CARHR186580	jg6590
OG0014042	CARHR179940	jg20845
OG0014043	CARHR186180	jg6638
OG0014044	CARHR185910	jg6674
OG0014045	CARHR185150	jg6782
OG0014046	CARHR284600	jg21475
OG0014047	CARHR182800, CARHR284650	jg21471
OG0014048	CARHR182880	jg21459
OG0014049	CARHR182940	jg21455
OG0014050	CARHR183850	jg21369
OG0014051	CARHR183210	jg21434
OG0014052	CARHR199910	jg5166
OG0014053	CARHR206260	jg4513
OG0014054	CARHR206110	jg4530
OG0014055	CARHR206210	jg4518
OG0014056	CARHR198500	jg5306
OG0014057	CARHR206510	jg4489
OG0014058	CARHR206560	jg4446
OG0014059	CARHR206590	jg4450
OG0014060	CARHR206650	jg4434
OG0014061	CARHR184320	jg21285
OG0014062	CARHR206910	jg4382
OG0014063	CARHR206850	jg4376
OG0014064	CARHR207180	jg4390, jg4359
OG0014065	CARHR207270	jg4350
OG0014067	CARHR207410	jg4340
OG0014068	CARHR207510	jg4333
OG0014069	CARHR207620	jg4324
OG0014070	CARHR207760	jg4307
OG0014071	CARHR207800	jg4304
OG0014072	CARHR207960	jg4282
OG0014073	CARHR208020	jg4277
OG0014074	CARHR208440	jg4232
OG0014075	CARHR208420	jg4234
OG0014076	CARHR208350	jg4239
OG0014077	CARHR208340	jg4242
OG0014078	CARHR208540	jg4223
OG0014079	CARHR208580	jg4218
OG0014080	CARHR208630	jg4216
OG0014081	CARHR208670	jg4211
OG0014082	CARHR208710	jg4207
OG0014083	CARHR208930	jg4187
OG0014084	CARHR187280	jg6495
OG0014085	CARHR187810	jg6442
OG0014086	CARHR187800	jg6443
OG0014087	CARHR188150	jg6408
OG0014088	CARHR189150	jg6289, jg6287
OG0014089	CARHR189060	jg6299
OG0014090	CARHR189030	jg6303
OG0014091	CARHR189200	jg6283
OG0014092	CARHR189270	jg6277
OG0014093	CARHR189640	jg6241
OG0014094	CARHR189830	jg6220
OG0014095	CARHR102210	jg26942
OG0014096	CARHR190480	jg6143
OG0014097	CARHR190500	jg6141
OG0014098	CARHR274720	jg23045
OG0014099	CARHR275210	jg23090
OG0014100	CARHR275260, CARHR234670	jg23096
OG0014101	CARHR275520	jg23124
OG0014102	CARHR235890	jg9618
OG0014103	CARHR275830	jg23151
OG0014104	CARHR275910	jg23163
OG0014105	CARHR276150	jg23190
OG0014106	CARHR276460	jg23219
OG0014107	CARHR276520	jg23226
OG0014108	CARHR276550	jg23230
OG0014109	CARHR276620	jg23238
OG0014110	CARHR276730	jg23251
OG0014111	CARHR276850	jg23269
OG0014112	CARHR276860	jg23270
OG0014113	CARHR272640	jg22788
OG0014114	CARHR272440	jg22774
OG0014115	CARHR272200	jg22747
OG0014116	CARHR161060	jg15034
OG0014117	CARHR161010	jg15027
OG0014118	CARHR160950	jg15021
OG0014119	CARHR160890	jg15014
OG0014120	CARHR160620	jg14987
OG0014121	CARHR160410	jg14962
OG0014122	CARHR160240, CARHR160210	jg14939
OG0014123	CARHR160190	jg14938
OG0014124	CARHR160020	jg14921
OG0014125	CARHR159890	jg14902
OG0014126	CARHR158970	jg14849
OG0014127	CARHR158870	jg14839
OG0014128	CARHR158800	jg14829
OG0014129	CARHR158370	jg14780, jg21515
OG0014130	CARHR158290	jg14775
OG0014131	CARHR158030	jg14754
OG0014132	CARHR157920	jg14741
OG0014133	CARHR157460	jg14685
OG0014134	CARHR157340	jg14672
OG0014135	CARHR157010	jg14639
OG0014136	CARHR156920	jg14629
OG0014137	CARHR156830	jg14616
OG0014138	CARHR255450	jg7475
OG0014139	CARHR156500	jg14585
OG0014140	CARHR156410	jg19883, jg14577
OG0014141	CARHR156120	jg14536
OG0014142	CARHR156060	jg14530
OG0014143	CARHR156050	jg14528
OG0014144	CARHR155640	jg14495
OG0014145	CARHR155620	jg14494
OG0014146	CARHR155210	jg14443
OG0014147	CARHR155380	jg14427
OG0014148	CARHR154650	jg14403
OG0014149	CARHR066820	jg3017
OG0014150	CARHR154140	jg14363
OG0014151	CARHR149890	jg14354
OG0014152	CARHR149990	jg14338
OG0014153	CARHR150590, CARHR150580	jg14297
OG0014154	CARHR150650	jg14294
OG0014155	CARHR150850	jg14271
OG0014156	CARHR150960	jg14253
OG0014157	CARHR151220	jg14234
OG0014158	CARHR152690	jg14133
OG0014159	CARHR152940	jg14118
OG0014160	CARHR152930	jg14117
OG0014161	CARHR152710	jg14096
OG0014162	CARHR140930	jg19965
OG0014163	CARHR259270	jg7034
OG0014164	CARHR153610	jg13941
OG0014165	CARHR060210, CARHR058070	jg2300
OG0014166	CARHR060120	jg2291
OG0014167	CARHR060460	jg2328
OG0014168	CARHR048740	jg607
OG0014169	CARHR060610	jg2375
OG0014170	CARHR060600	jg2377
OG0014171	CARHR061410	jg2433
OG0014172	CARHR061490	jg2440
OG0014173	CARHR074070	jg3711
OG0014174	CARHR062140	jg2506
OG0014175	CARHR062220	jg2514
OG0014176	CARHR062260	jg2520
OG0014177	CARHR062280	jg2523
OG0014178	CARHR062510	jg2543
OG0014179	CARHR062990	jg2590
OG0014180	CARHR063510	jg2644
OG0014181	CARHR063810	jg2675
OG0014182	CARHR063870	jg2678
OG0014183	CARHR064400	jg2732
OG0014184	CARHR064510	jg2745
OG0014185	CARHR064600	jg2754
OG0014186	CARHR291260	jg2774
OG0014187	CARHR291210	jg2778
OG0014188	CARHR291070	jg2794
OG0014189	CARHR289070	jg2809
OG0014190	CARHR290930	jg2808
OG0014191	CARHR064800	jg2827
OG0014192	CARHR064810	jg2828
OG0014193	CARHR071650	jg3495
OG0014194	CARHR071240	jg3444
OG0014195	CARHR071190	jg3437
OG0014196	CARHR071090	jg3426
OG0014197	CARHR070800	jg3397
OG0014198	CARHR070730	jg3392
OG0014199	CARHR070590	jg3377
OG0014200	CARHR070560	jg3370
OG0014201	CARHR070460	jg3358
OG0014202	CARHR070280	jg3337
OG0014203	CARHR070120	jg3319
OG0014204	CARHR069900	jg3294
OG0014205	CARHR069620	jg3263
OG0014206	CARHR069590	jg3261
OG0014207	CARHR069570	jg3258
OG0014208	CARHR069420	jg3245
OG0014209	CARHR069190	jg3234
OG0014210	CARHR068950	jg3212
OG0014211	CARHR068670	jg3188
OG0014212	CARHR068660	jg3186
OG0014213	CARHR068460	jg3166
OG0014214	CARHR068420	jg3162
OG0014215	CARHR068220	jg3142
OG0014216	CARHR068090	jg3130
OG0014217	CARHR067980	jg3121
OG0014218	CARHR067720	jg3097
OG0014219	CARHR067670	jg3093
OG0014221	CARHR067500	jg3078
OG0014222	CARHR067310	jg3067
OG0014223	CARHR067280	jg3064
OG0014224	CARHR067110	jg3043
OG0014225	CARHR067070	jg3040
OG0014226	CARHR066980	jg3030
OG0014227	CARHR066950	jg3027
OG0014228	CARHR066910	jg3024
OG0014229	CARHR066840	jg3019
OG0014230	CARHR066780	jg3013
OG0014231	CARHR066500	jg2986
OG0014232	CARHR066250	jg2966
OG0014233	CARHR066180	jg2960
OG0014235	CARHR065690	jg2912
OG0014236	CARHR065590	jg2901
OG0014237	CARHR065560	jg2897
OG0014238	CARHR018030	jg30268
OG0014239	CARHR065420	jg2881
OG0014240	CARHR065400	jg2880
OG0014241	CARHR065310	jg2875
OG0014243	CARHR072530	jg3579
OG0014244	CARHR072660	jg3587
OG0014245	CARHR072750	jg3595
OG0014246	CARHR072800	jg3602
OG0014247	CARHR072970	jg3619
OG0014248	CARHR073010	jg3623
OG0014249	CARHR073020	jg3624
OG0014250	CARHR073100	jg3633
OG0014251	CARHR073120	jg3634
OG0014252	CARHR073610	jg3674
OG0014253	CARHR073870	jg3698
OG0014254	CARHR074840	jg3729
OG0014255	CARHR074120	jg3730
OG0014256	CARHR074170	jg3736
OG0014257	CARHR074180	jg3737
OG0014258	CARHR074200	jg3742
OG0014259	CARHR074470	jg3769
OG0014260	CARHR074520	jg3775
OG0014261	CARHR074570	jg3778
OG0014262	CARHR074600	jg3781
OG0014263	CARHR104860, CARHR074710	jg3793
OG0014264	CARHR049030	jg3791
OG0014265	CARHR087190	jg25223
OG0014266	CARHR087460	jg25253
OG0014267	CARHR087810	jg25294
OG0014268	CARHR088650	jg25388
OG0014269	CARHR088670	jg25390
OG0014271	CARHR088900	jg25412
OG0014272	CARHR088910	jg25413
OG0014273	CARHR088950	jg25417
OG0014274	CARHR089550	jg25474
OG0014275	CARHR089820	jg25505
OG0014276	CARHR089840	jg25507
OG0014277	CARHR089870	jg25510
OG0014278	CARHR090130	jg25538
OG0014279	CARHR090270	jg25552
OG0014280	CARHR091030, CARHR090670	jg25603
OG0014281	CARHR090710, CARHR292070	jg25607
OG0014282	CARHR292930, CARHR091060	jg25635
OG0014283	CARHR288440	jg6963
OG0014284	CARHR091230	jg25651
OG0014285	CARHR091250	jg25653
OG0014286	CARHR091560	jg25686
OG0014287	CARHR091760	jg25719
OG0014288	CARHR092060	jg25752
OG0014289	CARHR092240	jg25777
OG0014290	CARHR092440	jg25805
OG0014291	CARHR092520	jg25820
OG0014292	CARHR092960	jg25865
OG0014293	CARHR093000	jg25872
OG0014294	CARHR093180	jg25899
OG0014295	CARHR093360	jg25925
OG0014296	CARHR093570	jg25944
OG0014297	CARHR121370	jg17806
OG0014298	CARHR093870	jg25981
OG0014299	CARHR094090	jg26003
OG0014300	CARHR094180	jg26011
OG0014301	CARHR094320	jg26023
OG0014302	CARHR208560	jg4220
OG0014303	CARHR094610	jg26057
OG0014304	CARHR094620	jg26058
OG0014305	CARHR094630	jg26059
OG0014306	CARHR039850	jg33106
OG0014307	CARHR094880	jg26086
OG0014308	CARHR094900	jg26088
OG0014309	CARHR039980	jg33122
OG0014310	CARHR095300	jg26124
OG0014311	CARHR095390	jg26134
OG0014312	CARHR095420	jg26137
OG0014313	CARHR095880	jg26180
OG0014314	CARHR095900	jg26183
OG0014315	CARHR096100	jg26194
OG0014316	CARHR096250	jg26207
OG0014317	CARHR096260	jg26208
OG0014318	CARHR096280	jg26210
OG0014319	CARHR096610	jg26247
OG0014320	CARHR096700	jg26252
OG0014321	CARHR096730	jg26255
OG0014322	CARHR096750	jg26257
OG0014323	CARHR097440	jg26347
OG0014324	CARHR097310	jg26327
OG0014325	CARHR097270	jg26324
OG0014326	CARHR097200	jg26317
OG0014327	CARHR097190	jg26316
OG0014328	CARHR097620	jg26365
OG0014329	CARHR097830	jg26392
OG0014330	CARHR098480	jg26490
OG0014331	CARHR192900	jg5858
OG0014332	CARHR098740	jg26521
OG0014333	CARHR098930	jg26537
OG0014334	CARHR099370	jg26593
OG0014335	CARHR099490	jg26605
OG0014336	CARHR099510	jg26609
OG0014337	CARHR099680	jg26633
OG0014338	CARHR219970	jg11397
OG0014339	CARHR100180	jg26709
OG0014340	CARHR100430	jg26741
OG0014341	CARHR100520	jg26749
OG0014342	CARHR100530	jg26750
OG0014343	CARHR100540	jg26752
OG0014344	CARHR100960	jg26798
OG0014345	CARHR101120	jg26811
OG0014346	CARHR101570	jg26867
OG0014347	CARHR101590	jg26870
OG0014348	CARHR101700	jg26878
OG0014349	CARHR102750	jg26996
OG0014350	CARHR102690	jg26994
OG0014351	CARHR102500	jg26974
OG0014352	CARHR104840	jg27397
OG0014353	CARHR108780	jg27984
OG0014354	CARHR084080	jg27215
OG0014355	CARHR103830	jg27181
OG0014356	CARHR103720	jg27153
OG0014357	CARHR103710	jg27152
OG0014358	CARHR103580	jg27136
OG0014359	CARHR103520	jg27123
OG0014360	CARHR103380	jg27093
OG0014361	CARHR103100	jg27045
OG0014362	CARHR105080	jg27370
OG0014363	CARHR105850	jg27581
OG0014364	CARHR104890	jg27351
OG0014365	CARHR104680	jg27416
OG0014366	CARHR105360	jg27443
OG0014367	CARHR105290	jg27448
OG0014368	CARHR286340	jg27488
OG0014369	CARHR286390	jg27494
OG0014370	CARHR160310, CARHR241410	jg9047
OG0014371	CARHR284790	jg27512
OG0014372	CARHR210470	jg4019
OG0014373	CARHR105450	jg27539
OG0014374	CARHR007750	jg29157
OG0014375	CARHR106180	jg27615
OG0014376	CARHR106220	jg27623
OG0014378	CARHR106640	jg27695
OG0014379	CARHR292370	jg32448, jg32457
OG0014380	CARHR106950	jg27762
OG0014381	CARHR033820	jg32116
OG0014382	CARHR107340	jg27803
OG0014383	CARHR107530	jg27865
OG0014384	CARHR107730	jg27887
OG0014385	CARHR107990	jg27904
OG0014386	CARHR109010	jg28004
OG0014387	CARHR109290	jg28048
OG0014388	CARHR109300	jg28049
OG0014389	CARHR109460	jg28067
OG0014390	CARHR109480	jg28070
OG0014391	CARHR109490	jg28071
OG0014392	CARHR109740	jg28115
OG0014393	CARHR104760	jg26379
OG0014394	CARHR110060	jg28158
OG0014395	CARHR110420	jg28209
OG0014396	CARHR110520	jg28216
OG0014397	CARHR110730	jg28235
OG0014398	CARHR111060	jg28271
OG0014399	CARHR111170	jg28281
OG0014400	CARHR111330	jg28291
OG0014401	CARHR111450	jg28301
OG0014402	CARHR111420	jg28298
OG0014403	CARHR046020	jg33824
OG0014404	CARHR045980	jg33818
OG0014405	CARHR045520	jg33761
OG0014406	CARHR045510	jg33759
OG0014407	CARHR045150	jg33705
OG0014408	CARHR045040	jg33698
OG0014409	CARHR045010	jg33695
OG0014410	CARHR173600	jg20264
OG0014411	CARHR044900	jg33685
OG0014412	CARHR044080	jg33602
OG0014413	CARHR044010	jg33597
OG0014414	CARHR043850	jg33574
OG0014415	CARHR043510	jg33532
OG0014416	CARHR043060	jg33481, jg33480
OG0014417	CARHR043040	jg33478
OG0014418	CARHR042860	jg33466
OG0014419	CARHR042630	jg33442
OG0014420	CARHR042610	jg33441
OG0014421	CARHR042600	jg33440
OG0014422	CARHR042460	jg33421
OG0014423	CARHR042290	jg33395
OG0014424	CARHR041940	jg33342
OG0014425	CARHR041890	jg33332
OG0014426	CARHR041700	jg33314
OG0014427	CARHR040930	jg33225
OG0014428	CARHR041100	jg33251
OG0014429	CARHR041420	jg33277
OG0014430	CARHR060740	jg2361
OG0014431	CARHR040640	jg33196
OG0014432	CARHR040550	jg33192
OG0014433	CARHR040450	jg33181
OG0014434	CARHR040300	jg33154
OG0014435	CARHR040200	jg33149
OG0014436	CARHR039880	jg33109
OG0014437	CARHR039770	jg33097
OG0014438	CARHR039610	jg33076
OG0014439	CARHR094500	jg26045
OG0014440	CARHR039410	jg33055
OG0014441	CARHR039390	jg6885, jg33042
OG0014442	CARHR039110	jg33010
OG0014444	CARHR038900	jg32975
OG0014445	CARHR039170, CARHR057290	jg33015
OG0014446	CARHR038160	jg32935
OG0014447	CARHR037970	jg32911
OG0014448	CARHR037890	jg32904
OG0014449	CARHR222640	jg11026
OG0014450	CARHR222450	jg11050
OG0014451	CARHR164150	jg15363
OG0014452	CARHR222420	jg11053
OG0014453	CARHR290620	jg11075
OG0014454	CARHR290450	jg11093
OG0014455	CARHR290330	jg11105
OG0014456	CARHR128810, CARHR128800	jg18572
OG0014457	CARHR128790	jg18571
OG0014458	CARHR128680	jg18561
OG0014459	CARHR161570	jg15098
OG0014460	CARHR161650	jg15103
OG0014461	CARHR153970	jg13757
OG0014462	CARHR161970	jg15129
OG0014463	CARHR161980	jg15130
OG0014464	CARHR162000	jg15131
OG0014465	CARHR162050	jg15138
OG0014466	CARHR162210	jg15154
OG0014467	CARHR162320	jg15175
OG0014468	CARHR162480	jg15187
OG0014469	CARHR162580	jg15193
OG0014470	CARHR060680	jg2365
OG0014471	CARHR163210	jg15267
OG0014472	CARHR163310	jg15271
OG0014473	CARHR163780	jg15324
OG0014474	CARHR163980	jg15345
OG0014475	CARHR161500	jg15091
OG0014476	CARHR198480	jg5308
OG0014477	CARHR161410	jg15077
OG0014478	CARHR161390	jg15075
OG0014479	CARHR161170	jg15044
OG0014480	CARHR164360	jg15379
OG0014481	CARHR164410	jg15384
OG0014482	CARHR164830	jg15422
OG0014483	CARHR165170	jg15452
OG0014484	CARHR165260	jg15464
OG0014485	CARHR165270	jg15465
OG0014486	CARHR165350	jg15472
OG0014487	CARHR165590	jg15493
OG0014488	CARHR166320	jg15585
OG0014489	CARHR166360	jg15591
OG0014490	CARHR135660	jg19319
OG0014491	CARHR166640, CARHR166620	jg15622
OG0014492	CARHR166860	jg15642
OG0014493	CARHR159450, CARHR166930	jg15646, jg15714
OG0014494	CARHR166970	jg15704
OG0014496	CARHR168210	jg15810
OG0014497	CARHR168440	jg15830
OG0014498	CARHR168520	jg15835
OG0014499	CARHR168870	jg15874
OG0014500	CARHR169010, CARHR218790	jg15888
OG0014501	CARHR169520	jg15951
OG0014502	CARHR169540	jg15954
OG0014503	CARHR169550	jg15955
OG0014504	CARHR169780	jg15984
OG0014505	CARHR169800	jg15986
OG0014506	CARHR170210	jg16038
OG0014507	CARHR170240	jg16041
OG0014508	CARHR170390	jg16064
OG0014509	CARHR170620	jg16087
OG0014510	CARHR170710	jg16096
OG0014511	CARHR166810	jg15637
OG0014512	CARHR171010	jg16121
OG0014513	CARHR171080	jg16127
OG0014514	CARHR171250	jg16143
OG0014515	CARHR171390	jg16156
OG0014516	CARHR171860	jg16209
OG0014517	CARHR171990	jg16230
OG0014518	CARHR172130	jg16244
OG0014520	CARHR172340	jg16262
OG0014521	CARHR172350	jg16264
OG0014522	CARHR172360	jg16265
OG0014523	CARHR172470	jg16283
OG0014524	CARHR172790	jg16318
OG0014526	CARHR173460	jg16386
OG0014527	CARHR173470	jg16387
OG0014528	CARHR291670	jg16417
OG0014529	CARHR291580	jg16435
OG0014530	CARHR291560	jg16437
OG0014531	CARHR291470	jg16446
OG0014532	CARHR291460	jg16447
OG0014533	CARHR291420	jg16451
OG0014534	CARHR042820	jg33461, jg33459
OG0014536	CARHR150470	jg13753
OG0014537	CARHR164630	jg15406
OG0014538	CARHR166140	jg15575
OG0014539	CARHR177920	jg20643
OG0014541	CARHR068930	jg3210
OG0014542	CARHR285130	jg21107
OG0014543	CARHR129770	jg18684
OG0014544	CARHR130140	jg18722
OG0014545	CARHR133350	jg19051
OG0014546	CARHR079170	jg24378
OG0014547	CARHR074190	jg3738
OG0014548	CARHR072240	jg3553
OG0014549	CARHR071610	jg3489
OG0014550	CARHR067300	jg3066
OG0014551	CARHR238530	jg9345
OG0014553	CARHR239840	jg9206
OG0014554	CARHR235870	jg9620
OG0014555	CARHR241290	jg9060
OG0014556	CARHR079740	jg24443
OG0014557	CARHR000160	jg28399
OG0014558	CARHR007550	jg29131
OG0014559	CARHR013190	jg29747
OG0014560	CARHR014980	jg29931
OG0014561	CARHR016590	jg30098
OG0014562	CARHR062860	jg2571
OG0014563	CARHR062500	jg2540
OG0014564	CARHR061190	jg2404
OG0014565	CARHR055540	jg1559
OG0014566	CARHR049770, CARHR049660, CARHR049730, CARHR049650	jg691
OG0014567	CARHR095770	jg26170
OG0014568	CARHR110740	jg28236, jg30744
OG0014569	CARHR108540	jg27951
OG0014570	CARHR101420	jg26849
OG0014571	CARHR100200	jg26711
OG0014572	CARHR095060	jg26107
OG0014573	CARHR088830	jg25407
OG0014574	CARHR084620	jg24949
OG0014575	CARHR207050	jg4399
OG0014576	CARHR206160	jg4524
OG0014577	CARHR078670	jg5776
OG0014578	CARHR231170	jg10112
OG0014579	CARHR228410	jg10393
OG0014581	CARHR224430	jg10845
OG0014582	CARHR223910	jg10890
OG0014583	CARHR031500	jg31852
OG0014584	CARHR028190	jg31406
OG0014585	CARHR232980	jg9910
OG0014586	CARHR232770	jg9931
OG0014587	CARHR122700	jg17948
OG0014589	CARHR199740	jg5180
OG0014590	CARHR198910	jg5259
OG0014591	CARHR195710	jg5582
OG0014592	CARHR183330	jg21425
OG0014593	CARHR212790	jg12822
OG0014594	CARHR272010	jg22727
OG0014595	CARHR285800	jg22876
OG0014596	CARHR191130	jg6051
OG0014597	CARHR191340	jg6030
OG0014598	CARHR191360	jg6024, jg6028
OG0014599	CARHR192810	jg5867
OG0014600	CARHR279740	jg23595
OG0014601	CARHR280190	jg23638
OG0014602	CARHR019340	jg30395
OG0014603	CARHR247530	jg30486
OG0014604	CARHR155120, CARHR150450	jg10771, jg12952, jg32085, jg32312, jg16956, jg21197
OG0014605	CARHR055300	jg1416, jg1357
OG0014606	CARHR038510	jg1831
OG0014607	CARHR058090	jg2047
OG0014609	CARHR105100	jg27371
OG0014611	CARHR108420	jg27929
OG0014612	CARHR118280	jg16871
OG0014613	CARHR116020	jg17112
OG0014614	CARHR133550	jg19067
OG0014615	CARHR137450	jg19544
OG0014616	CARHR163750	jg15318
OG0014619	CARHR260900	jg7322
OG0014620	CARHR243100	jg8872
