Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0014494	CARHR166970	Cg002G049500
OG0014495	CARHR167360	Cg002G049090
OG0014496	CARHR168210	Cg002G048400
OG0014497	CARHR168440	Cg002G048200
OG0014498	CARHR168520	Cg002G048140
OG0014499	CARHR168870	Cg002G047860
OG0014500	CARHR169010	Cg002G047730
OG0014501	CARHR169520	Cg002G047350
OG0014502	CARHR169540	Cg002G047330
OG0014503	CARHR169550	Cg002G047320
OG0014504	CARHR169780	Cg002G047100
OG0014505	CARHR169800	Cg002G047080
OG0014506	CARHR170210	Cg002G046710
OG0014507	CARHR170240	Cg002G046670
OG0014508	CARHR170390	Cg002G046530
OG0014509	CARHR170620	Cg002G046310
OG0014510	CARHR170710	Cg002G046210
OG0014511	CARHR166810	Cg002G049610
OG0014512	CARHR171010	Cg002G045970
OG0014513	CARHR171080	Cg002G045920
OG0014514	CARHR171250	Cg002G045760
OG0014515	CARHR171390	Cg002G045650
OG0014516	CARHR171860	Cg002G045200
OG0014517	CARHR171990	Cg002G045050
OG0014518	CARHR172130	Cg002G044880
OG0014520	CARHR172340	Cg002G044650
OG0014521	CARHR172350	Cg002G044640
OG0014522	CARHR172360	Cg002G044630
OG0014523	CARHR172470	Cg002G044480
OG0014524	CARHR172790	Cg002G044160
OG0014525	CARHR173140	Cg002G043830
OG0014526	CARHR173460	Cg002G043570
OG0014527	CARHR173470	Cg002G043560
OG0014528	CARHR291670	Cg002G043430
OG0014530	CARHR291560	Cg002G043300
OG0014531	CARHR291470	Cg002G043220
OG0014532	CARHR291460	Cg002G043210
OG0014533	CARHR291420	Cg002G043170
OG0014534	CARHR042820	Cg006G197090
OG0014536	CARHR150490, CARHR150500	Cg002G062040
OG0014537	CARHR164630	Cg002G051870
OG0014538	CARHR166140	Cg002G050250
OG0014539	CARHR177920	Cg008G321550
OG0014541	CARHR068930	Cg003G096480
OG0014542	CARHR285130	Cg008G316640
OG0014543	CARHR129770	Cg005G171030
OG0014544	CARHR130140	Cg005G170670
OG0014545	CARHR133350	Cg005G167630
OG0014546	CARHR079170	Cg004G120590
OG0014547	CARHR074190	Cg004G155050, Cg007G281220
OG0014548	CARHR072240	Cg007G279380
OG0014549	CARHR071610	Cg007G278780
OG0014550	CARHR067300	Cg007G274630
OG0014551	CARHR238530	Cg001G009850
OG0014553	CARHR239840	Cg001G008580
OG0014554	CARHR235870	Cg001G012470
OG0014555	CARHR241290	Cg001G007090
OG0014556	CARHR079740	Cg004G121180
OG0014557	CARHR000160	Cg006G245430
OG0014558	CARHR007550	Cg006G238300
OG0014559	CARHR013190	Cg006G233040
OG0014560	CARHR173350, CARHR014990	Cg006G231390
OG0014561	CARHR016590	Cg006G229820
OG0014562	CARHR062860	Cg007G270190
OG0014563	CARHR062500	Cg007G269900
OG0014564	CARHR061190	Cg007G268540
OG0014565	CARHR055540	Cg008G324050
OG0014566	CARHR049770, CARHR049660, CARHR049730, CARHR049650	Cg007G248060
OG0014567	CARHR095770	Cg004G137010
OG0014568	CARHR110740	Cg004G156590
OG0014569	CARHR108540	Cg004G154180
OG0014570	CARHR101420	Cg004G142910
OG0014571	CARHR100200	Cg004G141800
OG0014572	CARHR095060	Cg004G136360
OG0014573	CARHR088830	Cg004G129980
OG0014574	CARHR084620	Cg004G125740
OG0014575	CARHR207050	Cg008G287150
OG0014576	CARHR206160	Cg008G287800
OG0014577	CARHR078670	Cg004G120110
OG0014578	CARHR231170	Cg001G017120
OG0014579	CARHR228410	Cg001G019320
OG0014581	CARHR224430	Cg001G023240
OG0014582	CARHR223910	Cg001G023710
OG0014583	CARHR031500	Cg006G214040
OG0014584	CARHR028190	Cg006G217830
OG0014586	CARHR232770	Cg001G015440
OG0014587	CARHR122700	Cg005G177560
OG0014589	CARHR199740	Cg008G293830
OG0014590	CARHR198910	Cg008G294590
OG0014591	CARHR195710	Cg008G297780
OG0014592	CARHR183330	Cg008G311660, Cg008G309840
OG0014593	CARHR212790	Cg001G042670
OG0014594	CARHR272010	Cg003G105790
OG0014595	CARHR285800	Cg003G107080
OG0014596	CARHR191130	Cg008G302190
OG0014597	CARHR191340	Cg008G301970
OG0014598	CARHR191360	Cg008G301950, Cg008G301940
OG0014599	CARHR192810	Cg008G300520
OG0014600	CARHR279740	Cg003G113800
OG0014601	CARHR280190	Cg003G114280
OG0014602	CARHR019340	Cg006G227300
OG0014603	CARHR247530	Cg006G226420
OG0014605	CARHR055300	Cg007G254250
OG0014606	CARHR056670	Cg007G261660, Cg007G261770
OG0014606	CARHR038550	Cg007G261680
OG0014611	CARHR108420	Cg004G154030
OG0014612	CARHR118280	Cg005G190600
OG0014613	CARHR116020	Cg036G336870, Cg013G330350
OG0014614	CARHR133540, CARHR184260, CARHR133550	Cg005G167440
OG0014616	CARHR163750	Cg002G052720
OG0014619	CARHR260900	Cg003G084490
OG0014620	CARHR243100	Cg001G005440
OG0014623	CARHR270700	Cg003G104470
OG0014637	CARHR236120	Cg001G012190
OG0014638	CARHR109360	Cg004G154940
OG0014639	CARHR236350	Cg001G011950
OG0014640	CARHR236380	Cg001G011910
OG0014641	CARHR236430	Cg001G011860
OG0014643	CARHR236530	Cg001G011760
OG0014644	CARHR070660	Cg007G277840
OG0014645	CARHR236700	Cg001G011570
OG0014646	CARHR236710	Cg001G011560
OG0014647	CARHR236820	Cg001G011440
OG0014648	CARHR236880	Cg001G011370
OG0014649	CARHR236900	Cg001G011350
OG0014650	CARHR237110	Cg001G011200
OG0014651	CARHR237120	Cg001G011190
OG0014652	CARHR237260	Cg001G011080
OG0014653	CARHR237320	Cg001G011040
OG0014654	CARHR237370	Cg001G011000
OG0014655	CARHR237420	Cg001G010980
OG0014656	CARHR071080	Cg007G278200
OG0014657	CARHR237620	Cg001G010820
OG0014658	CARHR237600	Cg001G010840
OG0014659	CARHR237710	Cg001G010740
OG0014660	CARHR237720	Cg001G010730
OG0014661	CARHR238220	Cg001G010170
OG0014662	CARHR238690	Cg001G009690
OG0014663	CARHR238720	Cg001G009660
OG0014665	CARHR238800	Cg001G009600
OG0014666	CARHR293950	Cg001G000070
OG0014667	CARHR239020	Cg001G009400
OG0014668	CARHR239100	Cg001G009320
OG0014669	CARHR239130	Cg001G009290
OG0014670	CARHR239270	Cg001G009160
OG0014671	CARHR239300	Cg001G009130
OG0014672	CARHR008640	Cg006G237290
OG0014673	CARHR239480	Cg001G008960
OG0014674	CARHR239690	Cg001G008730
OG0014675	CARHR239720	Cg001G008710
OG0014676	CARHR239730	Cg001G008700
OG0014677	CARHR239820	Cg001G008610
OG0014678	CARHR239830	Cg001G008590
OG0014679	CARHR239960	Cg001G008420
OG0014680	CARHR240240	Cg001G008160
OG0014681	CARHR240260	Cg001G008140
OG0014682	CARHR240340	Cg001G008060
OG0014683	CARHR115680	Cg005G187700
OG0014684	CARHR240600	Cg001G007750
OG0014685	CARHR240900	Cg001G007410
OG0014686	CARHR240800	Cg001G007530
OG0014687	CARHR240780	Cg001G007550
OG0014689	CARHR242550	Cg001G006030
OG0014690	CARHR241570	Cg001G006870
OG0014691	CARHR241610	Cg001G006830
OG0014692	CARHR241620	Cg001G006820
OG0014693	CARHR241640	Cg001G006800
OG0014695	CARHR241830	Cg001G006570
OG0014696	CARHR242490	Cg001G005970
OG0014697	CARHR242710	Cg001G006150
OG0014698	CARHR242130	Cg001G006300
OG0014699	CARHR242070	Cg001G006360
OG0014700	CARHR242410	Cg001G005900
OG0014701	CARHR242440	Cg001G005930
OG0014702	CARHR242870	Cg001G005690
OG0014703	CARHR242930	Cg001G005600
OG0014704	CARHR107220	Cg004G152800
OG0014705	CARHR110960	Cg004G156780
OG0014706	CARHR243570	Cg001G004970
OG0014707	CARHR243630	Cg001G004900
OG0014708	CARHR243670	Cg001G004860
OG0014709	CARHR030630	Cg006G215140
OG0014710	CARHR030840	Cg006G214920
OG0014711	CARHR030980	Cg006G214740
OG0014712	CARHR031080	Cg006G214460
OG0014713	CARHR031100	Cg006G214440
OG0014714	CARHR031250	Cg006G214270
OG0014715	CARHR031260	Cg006G214260
OG0014716	CARHR031590	Cg006G213870
OG0014717	CARHR031630	Cg006G213830
OG0014718	CARHR033090	Cg006G213800
OG0014719	CARHR031680	Cg006G213790
OG0014720	CARHR031740	Cg006G213720
OG0014721	CARHR031950	Cg006G213430
OG0014722	CARHR031970	Cg006G213400
OG0014723	CARHR223580	Cg001G024030
OG0014724	CARHR223570	Cg001G024040
OG0014725	CARHR223460	Cg001G024260
OG0014726	CARHR223430	Cg001G024300
OG0014727	CARHR223420	Cg001G024310
OG0014728	CARHR223400	Cg001G024330
OG0014729	CARHR223230	Cg001G024440
OG0014730	CARHR223060	Cg001G024600
OG0014731	CARHR222780	Cg001G024820
OG0014732	CARHR222710	Cg001G024910
OG0014733	CARHR055560	Cg007G258000
OG0014734	CARHR055680	Cg007G256710
OG0014735	CARHR055910	Cg007G256020
OG0014736	CARHR060080	Cg007G267430
OG0014737	CARHR289670	Cg007G254980
OG0014738	CARHR289770	Cg007G254600
OG0014739	CARHR055120	Cg007G254130
OG0014740	CARHR054920	Cg007G253740
OG0014741	CARHR054810	Cg007G253340
OG0014742	CARHR053950	Cg007G252420
OG0014743	CARHR283790	Cg007G251550
OG0014744	CARHR131730	Cg005G168620
OG0014745	CARHR237630	Cg001G010810
OG0014746	CARHR052730	Cg007G250690
OG0014747	CARHR052560	Cg007G250540
OG0014748	CARHR051910	Cg007G249910
OG0014750	CARHR051460	Cg007G249350
OG0014751	CARHR050400	Cg007G248600
OG0014752	CARHR049950	Cg007G248350
OG0014753	CARHR143620	Cg002G075800
OG0014754	CARHR143870	Cg002G075530
OG0014755	CARHR143910	Cg002G075510
OG0014756	CARHR143980	Cg002G075430
OG0014757	CARHR144130	Cg002G075270
OG0014758	CARHR144210	Cg002G075190
OG0014759	CARHR144230	Cg002G075170
OG0014760	CARHR144250	Cg002G075150
OG0014761	CARHR144290	Cg002G075110
OG0014762	CARHR144370	Cg002G075030
OG0014763	CARHR144420	Cg002G074980
OG0014764	CARHR144730	Cg002G074730
OG0014765	CARHR145220	Cg002G074340
OG0014766	CARHR145320	Cg002G074250
OG0014767	CARHR145340	Cg002G074240
OG0014768	CARHR213680	Cg001G041620
OG0014769	CARHR145770	Cg002G073750
OG0014770	CARHR145810	Cg002G073730
OG0014771	CARHR145970	Cg002G073590
OG0014772	CARHR145990	Cg002G073570
OG0014773	CARHR146240	Cg002G073390
OG0014774	CARHR146680	Cg002G073000
OG0014775	CARHR146940	Cg002G072760
OG0014776	CARHR146960	Cg002G072730
OG0014777	CARHR147040	Cg002G072670
OG0014778	CARHR147070	Cg002G072640
OG0014779	CARHR147140	Cg002G072560
OG0014780	CARHR147570	Cg002G072110
OG0014781	CARHR147740	Cg002G071950
OG0014782	CARHR147820	Cg002G071900
OG0014783	CARHR147990	Cg002G071670
OG0014784	CARHR148130	Cg002G071550
OG0014785	CARHR148270	Cg002G071430
OG0014786	CARHR148330	Cg002G071370
OG0014787	CARHR148530	Cg002G071200
OG0014788	CARHR148810	Cg002G070940
OG0014789	CARHR148960	Cg002G070750
OG0014790	CARHR149190	Cg002G070630
OG0014791	CARHR149610	Cg002G068610
OG0014792	CARHR149620	Cg002G068640
OG0014793	CARHR292490	Cg002G069180
OG0014794	CARHR151700	Cg002G069540
OG0014795	CARHR151760	Cg002G069580
OG0014796	CARHR263020	Cg001G039370
OG0014797	CARHR153030	Cg002G067520, Cg008G310120
OG0014798	CARHR153340	Cg002G065530
OG0014799	CARHR264040, CARHR291810	Cg001G038470
OG0014800	CARHR050780	Cg007G248950
OG0014801	CARHR059670	Cg007G267080
OG0014802	CARHR059560	Cg007G266970
OG0014803	CARHR059530	Cg007G266940
OG0014804	CARHR058940	Cg007G266480
OG0014805	CARHR058430	Cg007G265680
OG0014806	CARHR058230	Cg007G265500
OG0014807	CARHR292200	Cg007G265350
OG0014808	CARHR058100	Cg007G265200
OG0014809	CARHR057790	Cg007G264740
OG0014810	CARHR057700	Cg007G264650
OG0014811	CARHR057590	Cg007G264570
OG0014813	CARHR057250	Cg007G263160
OG0014814	CARHR056900	Cg007G263720, Cg007G262360
OG0014815	CARHR056600	Cg007G261600
OG0014816	CARHR053870	Cg007G252210
OG0014817	CARHR056360	Cg007G260360
OG0014818	CARHR034490	Cg007G260580
OG0014819	CARHR056270	Cg007G260760
OG0014820	CARHR056260	Cg007G260790
OG0014821	CARHR056180	Cg004G149820, Cg004G150860
OG0014822	CARHR056150	Cg007G259650
OG0014823	CARHR028870	Cg007G258680
OG0014824	CARHR055490	Cg007G258360
OG0014826	CARHR046180	Cg007G245490
OG0014827	CARHR160330	Cg002G056040
OG0014828	CARHR146270	Cg002G073360
OG0014829	CARHR046420	Cg007G245760
OG0014830	CARHR046460	Cg007G245810
OG0014831	CARHR046480	Cg007G245830
OG0014832	CARHR046550	Cg007G245890
OG0014833	CARHR047040	Cg007G246360
OG0014834	CARHR047380	Cg007G246460
OG0014835	CARHR047660	Cg007G246600
OG0014836	CARHR047880	Cg007G246830
OG0014837	CARHR047900	Cg007G246850
OG0014839	CARHR047930	Cg007G246910
OG0014840	CARHR047940	Cg007G246920
OG0014841	CARHR048340	Cg007G247140
OG0014842	CARHR048690	Cg007G247400
OG0014843	CARHR048890	Cg007G247520
OG0014844	CARHR049050	Cg007G247610
OG0014845	CARHR049070	Cg007G247640
OG0014846	CARHR049090	Cg007G247660
OG0014847	CARHR049400	Cg007G247840
OG0014848	CARHR087050	Cg004G128260
OG0014849	CARHR235700	Cg001G012660
OG0014850	CARHR233380	Cg001G014840
OG0014851	CARHR233560	Cg001G014680
OG0014852	CARHR233710	Cg001G014540
OG0014853	CARHR233790	Cg001G014460
OG0014854	CARHR136300	Cg005G164820
OG0014855	CARHR216640, CARHR216650	Cg001G034300
OG0014856	CARHR136210	Cg005G164910
OG0014857	CARHR136040	Cg005G165070
OG0014858	CARHR136160	Cg005G164960
OG0014859	CARHR135960	Cg005G165150
OG0014860	CARHR135800	Cg005G165360
OG0014861	CARHR135770	Cg005G165400
OG0014862	CARHR083420	Cg004G124720
OG0014863	CARHR083450	Cg004G124740
OG0014864	CARHR083550	Cg004G124830
OG0014865	CARHR083600	Cg004G124870
OG0014866	CARHR083670	Cg004G124940
OG0014867	CARHR083860	Cg004G125070
OG0014868	CARHR083990	Cg004G125200
OG0014869	CARHR084110	Cg004G125290
OG0014870	CARHR084140	Cg004G125320
OG0014871	CARHR084150	Cg004G125330
OG0014872	CARHR084360	Cg004G125450
OG0014873	CARHR084370	Cg004G125460
OG0014874	CARHR084420	Cg004G125520
OG0014875	CARHR209680	Cg008G284370
OG0014876	CARHR084560	Cg004G125670
OG0014877	CARHR084570	Cg004G125680
OG0014878	CARHR084720	Cg004G125840
OG0014879	CARHR084800	Cg004G125920
OG0014880	CARHR084840	Cg004G125960
OG0014881	CARHR084880	Cg004G126020
OG0014882	CARHR085280	Cg004G126370
OG0014883	CARHR269990	Cg003G103840
OG0014884	CARHR085630	Cg004G126830
OG0014885	CARHR085520	Cg004G126700
OG0014886	CARHR085670	Cg004G126850
OG0014887	CARHR085730	Cg004G126900
OG0014888	CARHR288750, CARHR085900	Cg004G127060
OG0014889	CARHR086600	Cg004G127820
OG0014890	CARHR086720	Cg004G127930
OG0014891	CARHR086660	Cg004G127870
OG0014892	CARHR086880	Cg004G128110
OG0014893	CARHR259260	Cg003G088270
OG0014894	CARHR293250	Cg003G092050
OG0014895	CARHR259230	Cg003G088370
OG0014896	CARHR258960	Cg003G091430
OG0014897	CARHR097540	Cg004G138620
OG0014898	CARHR258250	Cg003G095410, Cg016G334220
OG0014899	CARHR008020	Cg006G237860
OG0014900	CARHR257740, CARHR257730	Cg003G096400
OG0014901	CARHR257720	Cg003G096410
OG0014902	CARHR257590	Cg003G096720
OG0014903	CARHR257430	Cg003G097010
OG0014904	CARHR257180	Cg003G097420
OG0014905	CARHR256750	Cg003G097770
OG0014906	CARHR264360	Cg003G098100
OG0014907	CARHR264370	Cg003G098110
OG0014908	CARHR264450	Cg003G098180
OG0014909	CARHR264520	Cg003G098210
OG0014910	CARHR264570	Cg003G098240
OG0014911	CARHR264910	Cg003G098600
OG0014912	CARHR265020	Cg003G098730
OG0014913	CARHR265040	Cg003G098740
OG0014915	CARHR265100	Cg003G098810
OG0014916	CARHR265110	Cg003G098840
OG0014917	CARHR265340	Cg003G099120
OG0014918	CARHR265490	Cg003G099270
OG0014919	CARHR265530	Cg003G099320
OG0014920	CARHR265760	Cg003G099530
OG0014921	CARHR266360	Cg003G100190
OG0014922	CARHR266180	Cg003G099930
OG0014923	CARHR266030	Cg003G099790
OG0014924	CARHR266570	Cg003G100330
OG0014925	CARHR266590	Cg003G100350
OG0014926	CARHR266710	Cg003G100510
OG0014927	CARHR266990	Cg003G100880
OG0014928	CARHR267680	Cg003G101630
OG0014929	CARHR268170	Cg003G102100
OG0014930	CARHR019440, CARHR128300	Cg006G227200
OG0014931	CARHR268670	Cg003G102590
OG0014932	CARHR268780	Cg003G102710
OG0014933	CARHR268830	Cg003G102770
OG0014934	CARHR268890	Cg003G102880
OG0014935	CARHR269500	Cg003G103400
OG0014936	CARHR269610	Cg003G103500
OG0014937	CARHR269700	Cg003G103610
OG0014939	CARHR270280	Cg003G104050
OG0014940	CARHR270470	Cg003G104190
OG0014941	CARHR270480	Cg003G104200
OG0014942	CARHR270790	Cg003G104570
OG0014943	CARHR270810	Cg003G104590
OG0014944	CARHR270820	Cg003G104600
OG0014945	CARHR271190	Cg003G105000
OG0014946	CARHR271410	Cg003G105230
OG0014947	CARHR271430	Cg003G105250
OG0014948	CARHR271520	Cg003G105340
OG0014949	CARHR271590	Cg003G105410
OG0014950	CARHR271710	Cg003G105480
OG0014951	CARHR271930, CARHR256340	Cg003G105720
OG0014952	CARHR271960	Cg003G105740
OG0014953	CARHR260070	Cg003G085840
OG0014954	CARHR260060	Cg003G085850
OG0014955	CARHR200030	Cg008G293550
OG0014956	CARHR200020	Cg008G293560
OG0014957	CARHR200350	Cg008G293250
OG0014958	CARHR200530	Cg008G293050
OG0014959	CARHR200960	Cg008G292610
OG0014960	CARHR201290	Cg008G292320
OG0014961	CARHR201650	Cg008G292010
OG0014962	CARHR201680	Cg008G291980
OG0014963	CARHR201800	Cg008G291870
OG0014964	CARHR201900	Cg008G291800
OG0014965	CARHR201940	Cg008G291780
OG0014966	CARHR202200	Cg008G291570
OG0014967	CARHR202260	Cg008G291510
OG0014968	CARHR202270	Cg008G291490
OG0014969	CARHR132720	Cg005G168230
OG0014970	CARHR202350	Cg008G291380
OG0014971	CARHR202380	Cg008G291350
OG0014972	CARHR202410	Cg008G291320
OG0014973	CARHR202620	Cg008G291140
OG0014974	CARHR202630	Cg008G291130
OG0014975	CARHR202790	Cg008G290960
OG0014976	CARHR202820	Cg008G290930
OG0014977	CARHR202850	Cg008G290880
OG0014978	CARHR202920	Cg008G290830
OG0014979	CARHR203080	Cg008G290620
OG0014980	CARHR203090	Cg008G290610
OG0014981	CARHR203320	Cg008G290400
OG0014982	CARHR203720	Cg008G290050
OG0014983	CARHR203760	Cg008G290000
OG0014984	CARHR203940	Cg008G289850
OG0014985	CARHR203930	Cg008G289840
OG0014986	CARHR204250	Cg008G289590
OG0014987	CARHR204730	Cg008G289190
OG0014988	CARHR204780	Cg008G289160
OG0014989	CARHR205130	Cg008G288860
OG0014990	CARHR205560	Cg008G288440
OG0014991	CARHR205640	Cg008G288320
OG0014992	CARHR205750	Cg008G288210
OG0014993	CARHR205820	Cg008G288150
OG0014994	CARHR223750	Cg001G023820
OG0014995	CARHR223990	Cg001G023630
OG0014996	CARHR224010	Cg001G023610
OG0014997	CARHR224480	Cg001G023170
OG0014998	CARHR224490	Cg001G023160
OG0014999	CARHR225210	Cg001G022450
OG0015000	CARHR225310	Cg001G022330
OG0015002	CARHR225460	Cg001G022160
OG0015003	CARHR225510	Cg001G022120
OG0015004	CARHR225640	Cg001G021940
OG0015005	CARHR225670	Cg001G021920
OG0015006	CARHR225970	Cg001G021610
OG0015007	CARHR226020	Cg001G021520
OG0015008	CARHR226180	Cg001G021350
OG0015009	CARHR226480	Cg001G021050
OG0015010	CARHR226490	Cg001G021040
OG0015011	CARHR226530	Cg001G020950
OG0015012	CARHR226870	Cg001G020680
OG0015013	CARHR227310	Cg001G020290
OG0015014	CARHR227360	Cg001G020240
OG0015015	CARHR227420	Cg001G020180
OG0015016	CARHR018640	Cg006G227980
OG0015017	CARHR227750	Cg001G019860
OG0015018	CARHR227840	Cg001G019770
OG0015019	CARHR199050	Cg008G294450
OG0015020	CARHR227940	Cg001G019670
OG0015021	CARHR228140	Cg001G019540
OG0015022	CARHR228180	Cg001G019500
OG0015023	CARHR228220	Cg001G019460
OG0015024	CARHR228390	Cg001G019350
OG0015025	CARHR228520	Cg001G019210
OG0015026	CARHR228530	Cg001G019170
OG0015027	CARHR228770	Cg001G019020
OG0015028	CARHR229420	Cg001G018460
OG0015029	CARHR229650	Cg001G018270
OG0015030	CARHR229880	Cg001G018090
OG0015031	CARHR229940	Cg001G018050
OG0015033	CARHR231370	Cg001G016950
OG0015034	CARHR231540	Cg001G016790
OG0015035	CARHR032180	Cg001G033500
OG0015036	CARHR032230	Cg006G213000
OG0015037	CARHR032260	Cg006G212950
OG0015038	CARHR032380	Cg006G212880
OG0015039	CARHR032390	Cg006G212800
OG0015040	CARHR032610	Cg006G212410
OG0015041	CARHR032630	Cg006G212390
OG0015042	CARHR032670	Cg006G212360
OG0015043	CARHR032750	Cg006G212260
OG0015044	CARHR033710	Cg006G210730
OG0015045	CARHR033740	Cg006G210670
OG0015046	CARHR033780	Cg006G210550
OG0015047	CARHR033900	Cg006G210380
OG0015048	CARHR034180	Cg006G209460
OG0015049	CARHR034250	Cg006G209340
OG0015050	CARHR034260	Cg006G209320
OG0015051	CARHR034470	Cg006G209130
OG0015052	CARHR034670	Cg006G208530
OG0015053	CARHR034990	Cg006G207850
OG0015054	CARHR035030	Cg006G204520, Cg006G207880
OG0015055	CARHR035040	Cg006G207890
OG0015056	CARHR034780	Cg006G208160
OG0015057	CARHR035910	Cg006G204740
OG0015058	CARHR035810	Cg006G205040
OG0015059	CARHR035760	Cg006G205190
OG0015060	CARHR035580	Cg006G206130
OG0015061	CARHR035640	Cg006G206430
OG0015062	CARHR035390	Cg006G206030
OG0015063	CARHR035370	Cg006G205650
OG0015065	CARHR036170	Cg006G204210
OG0015066	CARHR222680	Cg001G024940
OG0015067	CARHR037310	Cg006G202360
OG0015068	CARHR037260	Cg006G202410
OG0015069	CARHR037040	Cg006G202770
OG0015070	CARHR036830	Cg006G203070, Cg006G203020
OG0015071	CARHR035230	Cg006G206710
OG0015072	CARHR036360	Cg006G203630, Cg006G203620
OG0015074	CARHR036440	Cg006G203540
OG0015075	CARHR181800	Cg008G315810
OG0015076	CARHR037470	Cg006G201990
OG0015077	CARHR027330	Cg006G218810
OG0015078	CARHR098550	Cg004G139870
OG0015079	CARHR027260	Cg006G218890
OG0015080	CARHR027270	Cg006G218880
OG0015081	CARHR275250	Cg003G109210
OG0015082	CARHR027700	Cg006G218440
OG0015083	CARHR027830	Cg006G218260
OG0015084	CARHR028540	Cg006G217540
OG0015085	CARHR029010	Cg006G216890
OG0015086	CARHR029180	Cg006G216610
OG0015087	CARHR029410	Cg006G216420
OG0015088	CARHR029380	Cg006G216380
OG0015089	CARHR029340	Cg006G216340
OG0015090	CARHR029320	Cg006G216320
OG0015091	CARHR029940	Cg006G215900
OG0015092	CARHR030120	Cg006G215780
OG0015093	CARHR030150	Cg006G215750
OG0015094	CARHR243700	Cg001G004830
OG0015095	CARHR243930	Cg001G004610
OG0015096	CARHR244260	Cg001G004240
OG0015097	CARHR244330	Cg001G004150
OG0015099	CARHR244430	Cg001G004020
OG0015100	CARHR244450	Cg001G004000
OG0015101	CARHR244590	Cg001G003910
OG0015102	CARHR244750	Cg001G003740
OG0015103	CARHR245150	Cg001G003380
OG0015104	CARHR245190	Cg001G003340
OG0015105	CARHR245200	Cg001G003320
OG0015106	CARHR245220	Cg001G003310
OG0015107	CARHR244310	Cg001G004170
OG0015108	CARHR245540	Cg001G003020
OG0015109	CARHR245600	Cg001G002960
OG0015110	CARHR245640	Cg001G002920
OG0015111	CARHR245670	Cg001G002890
OG0015114	CARHR246010	Cg001G002600
OG0015115	CARHR246190	Cg001G002390
OG0015116	CARHR246330	Cg001G002210
OG0015117	CARHR246380	Cg001G002160
OG0015118	CARHR246460	Cg001G002070
OG0015120	CARHR246490	Cg001G002020
OG0015121	CARHR246680	Cg001G001840
OG0015122	CARHR247010	Cg001G001530
OG0015123	CARHR247030	Cg001G001510
OG0015124	CARHR247120	Cg001G001410
OG0015126	CARHR247380	Cg001G001170
OG0015127	CARHR247620	Cg001G000950
OG0015128	CARHR247720	Cg001G000850
OG0015129	CARHR247870	Cg001G000700
OG0015130	CARHR247910	Cg001G000660
OG0015131	CARHR294430	Cg001G000590
OG0015132	CARHR294410	Cg001G000560
OG0015133	CARHR294390	Cg001G000530
OG0015134	CARHR294040	Cg001G000180
OG0015135	CARHR294080	Cg001G000200
OG0015136	CARHR294120	Cg001G000240
OG0015137	CARHR294130	Cg001G000250
OG0015138	CARHR294180	Cg001G000310
OG0015139	CARHR294200	Cg001G000330
OG0015140	CARHR293890	Cg001G000020
OG0015141	CARHR217120	Cg001G032220
OG0015142	CARHR215730	Cg001G035850
OG0015143	CARHR216510	Cg001G034390
OG0015145	CARHR216430	Cg001G034510
OG0015146	CARHR057090	Cg007G262720
OG0015147	CARHR215460	Cg001G036050
OG0015148	CARHR215380	Cg001G036300
OG0015149	CARHR214920	Cg001G037000
OG0015150	CARHR214880	Cg001G037020
OG0015151	CARHR214680	Cg001G037210
OG0015152	CARHR213920	Cg001G038200
OG0015153	CARHR214060	Cg001G038330
OG0015154	CARHR288760	Cg001G038430
OG0015155	CARHR263160	Cg001G039220
OG0015156	CARHR262690	Cg001G039710
OG0015157	CARHR262450	Cg001G040040
OG0015158	CARHR262440	Cg001G040050
OG0015159	CARHR176290	Cg008G323720
OG0015160	CARHR030490	Cg006G215330
OG0015161	CARHR129260	Cg005G171510
OG0015162	CARHR129270	Cg005G171490
OG0015163	CARHR129290	Cg005G171470
OG0015164	CARHR154200	Cg002G061360
OG0015165	CARHR154260	Cg002G061330
OG0015166	CARHR031210	Cg006G214310
OG0015167	CARHR129710	Cg005G171050
OG0015168	CARHR129650	Cg005G171090
OG0015169	CARHR129630	Cg005G171110
OG0015170	CARHR129560	Cg005G171190
OG0015171	CARHR129520	Cg005G171230
OG0015172	CARHR033860	Cg006G210450
OG0015173	CARHR260370	Cg003G085430
OG0015174	CARHR259780	Cg003G086390
OG0015175	CARHR259750	Cg003G086480
OG0015176	CARHR259660	Cg003G086720
OG0015177	CARHR259590	Cg003G087080
OG0015178	CARHR259580	Cg003G087070
OG0015179	CARHR034980	Cg006G207830
OG0015180	CARHR259370	Cg003G087800
OG0015181	CARHR128390	Cg005G172290
OG0015182	CARHR128260	Cg005G172400
OG0015183	CARHR128240	Cg005G172430
OG0015184	CARHR127980	Cg005G172720
OG0015185	CARHR127920	Cg005G172770
OG0015186	CARHR127760	Cg005G172900
OG0015187	CARHR127750	Cg005G172910
OG0015188	CARHR127620	Cg005G173030
OG0015189	CARHR127490	Cg005G173150
OG0015190	CARHR180720	Cg008G318670
OG0015191	CARHR180760	Cg008G318590
OG0015192	CARHR180800	Cg008G318580
OG0015193	CARHR181150	Cg008G318230
OG0015194	CARHR181120	Cg008G318250
OG0015195	CARHR181260	Cg008G317990
OG0015196	CARHR181720	Cg008G314600
OG0015197	CARHR181660	Cg008G315030
OG0015198	CARHR181870	Cg008G315980
OG0015199	CARHR285100	Cg008G316730
