Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0013328	XP_018442955.1	Np005G314420
OG0013329	XP_018461178.1	Np005G314890
OG0013330	XP_018463039.1, XP_018478461.1	Np005G315880
OG0013331	XP_018483457.1	Np005G316000
OG0013332	XP_018484060.1	Np005G316010
OG0013333	XP_018450263.1	Np003G146670
OG0013334	XP_018490694.1	Np004G216890
OG0013335	XP_018436489.1	Np001G045600
OG0013336	XP_018454545.1, XP_018454536.1	Np003G180330
OG0013337	XP_018483333.1, XP_018479359.1	Np001G017150
OG0013338	XP_018434379.1	Np006G340610
OG0013339	XP_018442009.1, XP_018442008.1	Np006G340660
OG0013340	XP_018482056.1	Np006G340800
OG0013341	XP_018473523.1, XP_018447889.1	Np003G177380
OG0013342	XP_018459030.1, XP_018452831.1	Np003G177060
OG0013343	XP_018476820.1	Np003G176390
OG0013344	XP_018459034.1, XP_018456593.1	Np003G176370
OG0013345	XP_018462307.1, XP_018472731.1	Np003G176360
OG0013346	XP_018456163.1, XP_018452638.1	Np003G176300
OG0013347	XP_018472584.1	Np003G176270
OG0013348	XP_018472805.1, XP_018481553.1	Np003G147910
OG0013349	XP_018469204.1	Np003G175830
OG0013350	XP_018434814.1	Np007G375190
OG0013351	XP_018432581.1	Np004G205000
OG0013352	XP_018455658.1	Np003G175370
OG0013353	XP_018467921.1, XP_018466026.1	Np003G175380
OG0013354	XP_018454759.1, XP_018463506.1	Np003G175410
OG0013355	XP_018436345.1, XP_018440590.1	Np006G342700
OG0013356	XP_018478082.1, XP_018476658.1	Np006G343910
OG0013357	XP_018477285.1	Np006G343980
OG0013358	XP_018484364.1	Np006G344020
OG0013359	XP_018434381.1	Np006G340590
OG0013360	XP_018480660.1	Np001G041610
OG0013361	XP_018455081.1	Np001G041680
OG0013363	XP_018484584.1	Np001G041820
OG0013364	XP_018485301.1	Np001G041900
OG0013365	XP_018478767.1, XP_018484147.1	Np001G042050
OG0013366	XP_018437711.1, XP_018461040.1	Np004G201760
OG0013367	XP_018456608.1, XP_018456606.1	Np001G042300
OG0013368	XP_018454847.1	Np001G042390
OG0013369	XP_018448784.1, XP_018448785.1	Np004G199440
OG0013370	XP_018449685.1	Np001G042510
OG0013371	XP_018484013.1	Np001G042610
OG0013372	XP_018440168.1	Np006G334060
OG0013373	XP_018456794.1	Np001G042750
OG0013374	XP_018452991.1	Np001G042800
OG0013375	XP_018477173.1	Np001G040780
OG0013376	XP_018458008.1	Np001G042830
OG0013377	XP_018474542.1	Np006G336150
OG0013378	XP_018452503.1	Np001G042840
OG0013379	XP_018434373.1	Np001G042860
OG0013380	XP_018457198.1	Np001G044450
OG0013381	XP_018484202.1, XP_018457259.1	Np001G010070
OG0013382	XP_018477694.1	Np006G340070
OG0013383	XP_018458878.1	Np003G177540
OG0013384	XP_018457237.1	Np003G177790
OG0013385	XP_018463052.1, XP_018468698.1	Np003G177850
OG0013386	XP_018457621.1	Np003G177940
OG0013387	XP_018470878.1, XP_018454630.1	Np003G178000
OG0013388	XP_018492456.1	Np004G206370
OG0013389	XP_018475507.1	Np003G178260
OG0013390	XP_018473536.1	Np003G179740
OG0013391	XP_018464408.1, XP_018457025.1	Np003G179970
OG0013392	XP_018453242.1, XP_018453277.1	Np003G180340
OG0013393	XP_018452532.1	Np003G180370
OG0013394	XP_018454319.1, XP_018462090.1	Np003G180530
OG0013395	XP_018445179.1	Np003G180560
OG0013396	XP_018452763.1, XP_018488524.1	Np003G180890
OG0013397	XP_018456500.1	Np003G181180
OG0013398	XP_018462248.1, XP_018452415.1	Np003G181280
OG0013399	XP_018454317.1, XP_018460443.1	Np003G181500
OG0013400	XP_018459077.1, XP_018452873.1	Np003G181670
OG0013401	XP_018476921.1, XP_018472942.1	Np003G182080
OG0013402	XP_018455125.1, XP_018453790.1, XP_018460775.1	Np003G183120
OG0013403	XP_018473144.1	Np003G183220
OG0013404	XP_018476812.1	Np003G183920
OG0013405	XP_018452140.1	Np003G183980
OG0013406	XP_018466145.1, XP_018464011.1	Np003G184640
OG0013407	XP_018456509.1	Np003G184000
OG0013408	XP_018437216.1	Np001G040010
OG0013409	XP_018477501.1	Np001G039880
OG0013410	XP_018434364.1	Np001G039200
OG0013411	XP_018477454.1	Np001G039080
OG0013412	XP_018455185.1	Np001G038820
OG0013413	XP_018454144.1	Np001G037470
OG0013414	XP_018434182.1	Np001G037700
OG0013415	XP_018477071.1	Np001G037690
OG0013416	XP_018455894.1	Np001G037510
OG0013417	XP_018484423.1	Np001G037120
OG0013418	XP_018480474.1, XP_018481284.1	Np001G037050
OG0013419	XP_018477837.1, XP_018461600.1	Np001G036950
OG0013420	XP_018480561.1, XP_018480575.1	Np001G036910
OG0013421	XP_018455738.1	Np001G036800
OG0013422	XP_018478708.1, XP_018465689.1	Np001G036750
OG0013423	XP_018467513.1, XP_018455834.1, XP_018438065.1	Np001G036580
OG0013424	XP_018457479.1	Np001G035370
OG0013425	XP_018444291.1, XP_018446373.1	Np003G148160
OG0013428	XP_018448625.1	Np005G309640
OG0013429	XP_018491223.1	Np007G388950
OG0013430	XP_018483650.1	Np005G307410
OG0013431	XP_018449192.1	Np005G307440
OG0013432	XP_018491531.1	Np007G388140
OG0013433	XP_018477858.1	Np005G307550
OG0013434	XP_018486564.1	Np007G387800
OG0013435	XP_018449742.1	Np005G308460
OG0013436	XP_018485562.1	Np007G387010
OG0013437	XP_018484393.1, XP_018480050.1, XP_018480049.1	Np005G307180
OG0013438	XP_018450731.1	Np005G307010
OG0013439	XP_018447692.1, XP_018447685.1	Np005G306410
OG0013440	XP_018449627.1, XP_018464188.1	Np005G306230
OG0013441	XP_018440092.1	Np005G306030
OG0013442	XP_018457972.1	Np003G179890
OG0013443	XP_018477622.1	Np005G305390
OG0013445	XP_018443743.1	Np005G304040
OG0013446	XP_018442696.1	Np005G303820
OG0013447	XP_018457905.1	Np005G303700
OG0013448	XP_018446306.1	Np005G303580
OG0013449	XP_018450757.1	Np005G303550
OG0013450	XP_018471240.1	Np005G302790
OG0013451	XP_018462963.1, XP_018468232.1	Np005G302760
OG0013452	XP_018442958.1	Np005G316440
OG0013453	XP_018479660.1, XP_018480524.1	Np005G316720
OG0013454	XP_018443850.1	Np005G317330
OG0013455	XP_018482192.1, XP_018481868.1	Np005G318060
OG0013456	XP_018483221.1	Np005G318940
OG0013457	XP_018442294.1, XP_018460160.1	Np005G319460
OG0013458	XP_018477714.1	Np005G320140
OG0013459	XP_018446725.1	Np005G320220
OG0013460	XP_018446878.1, XP_018446201.1	Np005G320290
OG0013461	XP_018472851.1	Np006G320580
OG0013462	XP_018472660.1, XP_018462048.1	Np006G320800
OG0013463	XP_018441503.1	Np006G320860
OG0013464	XP_018439799.1	Np006G320960
OG0013465	XP_018441577.1	Np006G321730, Np006G320980
OG0013466	XP_018434053.1	Np006G321090
OG0013467	XP_018439084.1	Np006G321190
OG0013468	XP_018473086.1	Np006G321470
OG0013469	XP_018440347.1	Np006G321950
OG0013470	XP_018436958.1	Np006G322010
OG0013471	XP_018441703.1	Np006G322100
OG0013472	XP_018433880.1	Np006G322160, Np006G322130
OG0013473	XP_018484898.1	Np006G322650
OG0013474	XP_018441003.1, XP_018466693.1	Np006G322900
OG0013475	XP_018441249.1, XP_018441365.1	Np006G322970
OG0013476	XP_018440946.1, XP_018440941.1	Np006G323010
OG0013477	XP_018441889.1, XP_018441928.1	Np006G323030
OG0013478	XP_018434077.1, XP_018434062.1	Np006G323060
OG0013479	XP_018433990.1	Np006G323270
OG0013480	XP_018436617.1	Np006G323390
OG0013481	XP_018436612.1	Np006G323410
OG0013482	XP_018478839.1, XP_018479128.1	Np006G323570
OG0013483	XP_018479127.1, XP_018478179.1	Np006G323600
OG0013484	XP_018437373.1	Np004G218750, Np006G324050
OG0013485	XP_018476579.1	Np006G324500
OG0013486	XP_018476963.1	Np006G325350
OG0013487	XP_018482406.1	Np001G065720
OG0013488	XP_018440448.1	Np006G325410, Np006G325400
OG0013489	XP_018438749.1	Np006G325460
OG0013490	XP_018441204.1	Np006G325610
OG0013491	XP_018433764.1, XP_018464485.1	Np006G325720
OG0013492	XP_018433133.1	Np006G325740
OG0013493	XP_018474538.1	Np006G329930, Np006G325790
OG0013494	XP_018440924.1	Np006G326080
OG0013496	XP_018484651.1	Np006G326550
OG0013497	XP_018481230.1, XP_018483079.1	Np006G326800
OG0013498	XP_018441979.1	Np006G327020
OG0013499	XP_018481322.1	Np006G327140
OG0013500	XP_018485358.1	Np006G327240
OG0013501	XP_018472974.1	Np006G327590
OG0013502	XP_018480937.1	Np006G327660
OG0013503	XP_018478339.1	Np006G327740
OG0013504	XP_018462570.1, XP_018440767.1	Np006G328110
OG0013505	XP_018446786.1	Np001G063380
OG0013506	XP_018437147.1	Np006G328970
OG0013507	XP_018485187.1, XP_018481467.1	Np006G328850
OG0013508	XP_018478880.1, XP_018465021.1	Np006G329790
OG0013509	XP_018476057.1	Np006G329800
OG0013510	XP_018475071.1	Np003G125550
OG0013511	XP_018464099.1, XP_018443225.1	Np003G125670
OG0013512	XP_018446401.1	Np003G125820
OG0013513	XP_018444725.1, XP_018475230.1	Np003G126070
OG0013514	XP_018443159.1, XP_018446982.1	Np003G126110
OG0013516	XP_018443068.1	Np003G126290, Np003G126270
OG0013517	XP_018469548.1, XP_018442790.1	Np003G126420
OG0013518	XP_018464805.1, XP_018445670.1	Np003G126470
OG0013519	XP_018473009.1	Np003G126830
OG0013520	XP_018445956.1	Np003G127030
OG0013521	XP_018445957.1	Np003G127020
OG0013522	XP_018470956.1, XP_018470955.1	Np003G127670
OG0013523	XP_018444124.1, XP_018470959.1	Np003G127690, Np007G395640
OG0013524	XP_018476411.1, XP_018475978.1	Np003G127970
OG0013525	XP_018445507.1	Np003G128070
OG0013526	XP_018445510.1	Np003G128080
OG0013527	XP_018445490.1	Np003G128160
OG0013528	XP_018475425.1	Np003G128270
OG0013529	XP_018442598.1	Np003G128460
OG0013530	XP_018444055.1	Np003G128480
OG0013531	XP_018445970.1	Np003G128620
OG0013532	XP_018445409.1	Np003G128680
OG0013533	XP_018442440.1	Np003G128720
OG0013534	XP_018446140.1	Np003G128750
OG0013535	XP_018442820.1, XP_018442674.1	Np003G128770
OG0013536	XP_018442822.1, XP_018442675.1	Np003G128780
OG0013539	XP_018442277.1	Np003G147700
OG0013540	XP_018474891.1	Np003G148840
OG0013541	XP_018446544.1	Np003G148850
OG0013542	XP_018461659.1, XP_018442710.1	Np003G149420
OG0013543	XP_018469710.1	Np003G149870
OG0013544	XP_018445222.1	Np003G149960
OG0013545	XP_018466651.1, XP_018474262.1	Np003G149990
OG0013546	XP_018451931.1	Np003G150150
OG0013547	XP_018471494.1	Np003G150950
OG0013548	XP_018445853.1	Np003G150960
OG0013549	XP_018464046.1	Np003G151040
OG0013550	XP_018471669.1	Np003G151420
OG0013551	XP_018465696.1, XP_018468248.1	Np003G151440
OG0013552	XP_018473453.1	Np003G151450
OG0013553	XP_018476948.1	Np003G151620
OG0013554	XP_018442299.1	Np003G151730
OG0013555	XP_018474237.1	Np003G152200
OG0013556	XP_018462054.1, XP_018456196.1	Np003G152940
OG0013557	XP_018462850.1, XP_018452915.1	Np003G153050
OG0013559	XP_018486340.1, XP_018475464.1	Np004G210770
OG0013560	XP_018434023.1	Np001G046880
OG0013561	XP_018456787.1	Np001G006230
OG0013562	XP_018453336.1	Np001G006120
OG0013563	XP_018455711.1	Np001G005800
OG0013564	XP_018493040.1	Np001G005630
OG0013565	XP_018485532.1, XP_018440987.1	Np001G005400
OG0013566	XP_018487145.1	Np001G005140
OG0013567	XP_018488477.1	Np001G005080
OG0013569	XP_018487123.1, XP_018461889.1	Np001G004830
OG0013570	XP_018485530.1, XP_018461890.1	Np001G004750
OG0013571	XP_018441828.1, XP_018459904.1	Np001G004710
OG0013572	XP_018492655.1	Np001G004550
OG0013573	XP_018433165.1	Np001G004520
OG0013574	XP_018490681.1	Np001G004420
OG0013575	XP_018452489.1	Np001G004350
OG0013576	XP_018432863.1	Np001G004280
OG0013577	XP_018453128.1	Np007G374480
OG0013578	XP_018488637.1	Np001G004090
OG0013579	XP_018489187.1	Np001G004020
OG0013580	XP_018439352.1	Np001G003660
OG0013581	XP_018433886.1	Np001G003400
OG0013583	XP_018456204.1	Np001G002700
OG0013584	XP_018487207.1, XP_018487205.1	Np001G002690
OG0013585	XP_018486327.1, XP_018488176.1	Np001G002630
OG0013586	XP_018486653.1, XP_018491202.1	Np001G002520
OG0013587	XP_018493257.1	Np001G002440
OG0013588	XP_018488950.1	Np001G002320
OG0013589	XP_018491148.1	Np001G002290
OG0013590	XP_018434885.1	Np001G002250
OG0013591	XP_018451997.1	Np001G002040
OG0013592	XP_018447746.1	Np001G001970
OG0013593	XP_018452223.1, XP_018438954.1, XP_018438952.1	Np001G001890
OG0013594	XP_018457743.1	Np001G001800
OG0013595	XP_018438943.1, XP_018440029.1	Np001G001770
OG0013596	XP_018439804.1	Np001G001750
OG0013597	XP_018462264.1, XP_018440049.1	Np001G001550
OG0013598	XP_018438919.1	Np001G001300
OG0013599	XP_018441841.1	Np001G001290
OG0013600	XP_018433284.1, XP_018465722.1	Np001G001080
OG0013601	XP_018438343.1	Np001G000910
OG0013602	XP_018439228.1	Np001G000540
OG0013603	XP_018461485.1, XP_018478380.1, XP_018455512.1	Np001G000430
OG0013604	XP_018456208.1, XP_018438939.1	Np001G000330
OG0013605	XP_018452482.1, XP_018452497.1	Np001G000270
OG0013606	XP_018438937.1	Np001G000220
OG0013607	XP_018456537.1	Np001G000140
OG0013608	XP_018452126.1	Np001G000120, Np001G000110
OG0013609	XP_018458940.1	Np003G189780
OG0013610	XP_018457749.1	Np003G189750
OG0013611	XP_018466992.1, XP_018458920.1	Np003G189730
OG0013612	XP_018475319.1	Np003G188950
OG0013613	XP_018476692.1, XP_018462018.1	Np003G189230
OG0013614	XP_018456870.1	Np003G189500, Np006G348840
OG0013615	XP_018452370.1	Np003G189520
OG0013616	XP_018454462.1	Np003G189530
OG0013617	XP_018456889.1	Np003G188570
OG0013618	XP_018474383.1, XP_018474367.1	Np003G188410
OG0013619	XP_018452080.1	Np003G188400
OG0013620	XP_018454383.1	Np003G188300, Np003G189040
OG0013621	XP_018454771.1, XP_018453309.1	Np003G188270
OG0013622	XP_018476074.1	Np003G188080
OG0013623	XP_018453029.1	Np003G187670
OG0013624	XP_018454672.1	Np003G187600
OG0013625	XP_018474443.1, XP_018474442.1	Np003G187390
OG0013626	XP_018474445.1	Np003G187410
OG0013627	XP_018474449.1, XP_018474441.1	Np003G187320
OG0013628	XP_018474686.1	Np003G187220
OG0013629	XP_018476451.1	Np003G187210
OG0013630	XP_018475958.1	Np003G187140
OG0013631	XP_018432745.1	Np004G257700
OG0013632	XP_018455263.1, XP_018465896.1	Np003G186770
OG0013633	XP_018469337.1	Np003G186240
OG0013634	XP_018447375.1	Np003G185990
OG0013635	XP_018455551.1, XP_018455550.1, XP_018456569.1	Np003G186000
OG0013636	XP_018474536.1	Np003G186010
OG0013637	XP_018476736.1	Np003G185890
OG0013638	XP_018456566.1	Np003G185840
OG0013639	XP_018452478.1	Np003G185680
OG0013640	XP_018468081.1	Np003G185540
OG0013641	XP_018457633.1	Np003G185480
OG0013642	XP_018455283.1	Np003G185350
OG0013643	XP_018461072.1, XP_018474830.1	Np003G185240
OG0013644	XP_018456953.1	Np003G185230
OG0013645	XP_018465664.1, XP_018466224.1	Np001G040150
OG0013646	XP_018477693.1	Np001G040360
OG0013647	XP_018463528.1	Np001G040380
OG0013648	XP_018478278.1	Np001G040510
OG0013649	XP_018483463.1	Np001G040820
OG0013650	XP_018477082.1, XP_018481311.1	Np001G041060
OG0013651	XP_018453368.1, XP_018453379.1	Np001G041270
OG0013652	XP_018478120.1	Np001G041350
OG0013653	XP_018466439.1, XP_018466300.1	Np006G357720
OG0013654	XP_018482765.1	Np006G357830
OG0013655	XP_018477107.1	Np006G357870
OG0013656	XP_018434950.1	Np006G357890
OG0013657	XP_018473174.1	Np006G356580
OG0013658	XP_018439259.1	Np006G357520
OG0013659	XP_018475856.1, XP_018474772.1	Np006G356890
OG0013660	XP_018485126.1	Np006G356720
OG0013661	XP_018462600.1, XP_018437139.1	Np006G356120
OG0013662	XP_018433823.1	Np006G356100
OG0013663	XP_018476938.1, XP_018476874.1	Np006G355960
OG0013664	XP_018476801.1, XP_018476805.1	Np006G355900
OG0013665	XP_018438072.1	Np006G355740
OG0013666	XP_018476009.1, XP_018476017.1	Np006G355700
OG0013667	XP_018441815.1	Np006G355530
OG0013668	XP_018442030.1, XP_018442029.1	Np006G354760, Np006G348160
OG0013669	XP_018440794.1	Np006G354720, Np006G348200
OG0013670	XP_018434158.1	Np006G354510, Np006G348550
OG0013671	XP_018478277.1	Np006G354090, Np006G348900
OG0013672	XP_018483620.1	Np006G354020, Np006G346730
OG0013673	XP_018483287.1	Np006G346970, Np006G353860
OG0013674	XP_018483162.1	Np006G347020, Np006G353760
OG0013675	XP_018482346.1	Np006G353600, Np006G347170
OG0013676	XP_018472955.1	Np006G347890, Np006G352870
OG0013677	XP_018473423.1	Np006G352600
OG0013678	XP_018473260.1	Np003G167040
OG0013679	XP_018464782.1, XP_018475229.1, XP_018463712.1	Np006G352270
OG0013680	XP_018441049.1	Np006G350590
OG0013681	XP_018438267.1	Np006G350480, Np008G425860
OG0013682	XP_018434642.1	Np006G360130
OG0013683	XP_018479833.1, XP_018483943.1	Np006G359930
OG0013684	XP_018450235.1	Np003G152110
OG0013685	XP_018440901.1	Np006G359140
OG0013686	XP_018439983.1	Np006G359010
OG0013688	XP_018467594.1	Np006G358730
OG0013689	XP_018439176.1	Np006G358550
OG0013690	XP_018477493.1	Np006G358490
OG0013691	XP_018436560.1, XP_018436558.1	Np006G358060
OG0013692	XP_018477109.1	Np006G361570
OG0013693	XP_018474989.1	Np006G361520
OG0013694	XP_018481912.1	Np006G361110
OG0013695	XP_018435166.1	Np006G361000
OG0013696	XP_018460827.1, XP_018450918.1	Np006G361950
OG0013697	XP_018436622.1	Np006G361970
OG0013698	XP_018480594.1, XP_018466977.1	Np006G362040
OG0013699	XP_018439961.1, XP_018436251.1	Np006G362200
OG0013700	XP_018472743.1, XP_018459382.1	Np006G362260
OG0013701	XP_018483937.1	Np006G362280
OG0013702	XP_018432915.1, XP_018432888.1	Np006G362290
OG0013703	XP_018435090.1	Np006G338660
OG0013704	XP_018483312.1	Np006G362340
OG0013705	XP_018486758.1	Np006G362460
OG0013706	XP_018472946.1	Np006G362560
OG0013707	XP_018481167.1, XP_018483595.1	Np006G362690
OG0013708	XP_018487086.1	Np006G362800
OG0013709	XP_018486137.1	Np007G421280
OG0013710	XP_018473473.1, XP_018463277.1	Np006G362920
OG0013711	XP_018489954.1, XP_018489957.1	Np006G363050
OG0013712	XP_018478609.1	Np006G363100
OG0013713	XP_018477602.1	Np006G363130
OG0013714	XP_018475895.1	Np006G363410, Np006G363470
OG0013715	XP_018468138.1	Np005G277630
OG0013716	XP_018483183.1, XP_018483159.1	Np005G278600
OG0013717	XP_018490956.1	Np007G424650
OG0013718	XP_018491900.1	Np007G425140
OG0013719	XP_018474390.1, XP_018491627.1	Np007G425180
OG0013720	XP_018491279.1	Np007G425210
OG0013721	XP_018491278.1	Np007G425220
OG0013722	XP_018471093.1, XP_018471088.1	Np007G425330
OG0013723	XP_018475810.1	Np003G124950
OG0013724	XP_018468969.1	Np003G125030
OG0013725	XP_018461847.1, XP_018434055.1	Np007G376810
OG0013726	XP_018442601.1	Np003G125110
OG0013727	XP_018453571.1	Np003G158190
OG0013728	XP_018471194.1	Np003G160590
OG0013729	XP_018485962.1, XP_018488834.1, XP_018488831.1	Np007G424160
OG0013730	XP_018433826.1	Np007G424130
OG0013731	XP_018488631.1	Np007G423720
OG0013732	XP_018488411.1	Np007G423680
OG0013734	XP_018484691.1	Np001G017940
OG0013735	XP_018439341.1	Np007G423130
OG0013736	XP_018487387.1	Np007G422800
OG0013737	XP_018493352.1	Np007G422490
OG0013738	XP_018489247.1	Np007G422380, Np007G422290
OG0013739	XP_018491399.1, XP_018491394.1	Np007G422310
OG0013740	XP_018481252.1	Np005G278330
OG0013741	XP_018486684.1	Np007G421970
OG0013742	XP_018489344.1	Np007G421670
OG0013743	XP_018437045.1	Np007G421570
OG0013744	XP_018492268.1	Np007G421550
OG0013745	XP_018488757.1	Np007G421410
OG0013746	XP_018488695.1	Np007G421400
OG0013747	XP_018488346.1	Np007G420950
OG0013748	XP_018491245.1	Np007G420720
OG0013749	XP_018486723.1, XP_018483063.1	Np007G420760
OG0013750	XP_018437176.1, XP_018439234.1	Np007G420470
OG0013751	XP_018486320.1	Np007G420460
OG0013752	XP_018492883.1	Np007G420360
OG0013753	XP_018493092.1	Np007G420290
OG0013754	XP_018490630.1, XP_018490628.1	Np007G420020
OG0013755	XP_018493360.1	Np007G419950
OG0013756	XP_018489454.1, XP_018463428.1	Np007G419550
OG0013757	XP_018485555.1	Np007G419450
OG0013758	XP_018486615.1	Np007G419210
OG0013759	XP_018493433.1	Np007G418970
OG0013760	XP_018491654.1	Np007G419170, Np007G419140
OG0013761	XP_018490942.1, XP_018490944.1, XP_018490804.1	Np007G418470
OG0013762	XP_018490404.1	Np007G418290
OG0013763	XP_018489267.1, XP_018489806.1	Np007G417870
OG0013764	XP_018485521.1	Np007G417850
OG0013765	XP_018488358.1, XP_018462413.1	Np007G417420
OG0013766	XP_018488884.1	Np007G417200
OG0013767	XP_018492022.1	Np007G416960
OG0013768	XP_018432884.1	Np007G416680
OG0013769	XP_018455527.1	Np003G175930
OG0013770	XP_018492936.1	Np007G416510
OG0013771	XP_018492862.1	Np007G415920
OG0013772	XP_018491150.1	Np007G415500
OG0013773	XP_018452904.1, XP_018453213.1	Np003G179990
OG0013774	XP_018491081.1	Np007G415100
OG0013775	XP_018492581.1, XP_018488433.1	Np007G415070
OG0013776	XP_018464766.1, XP_018485543.1	Np007G414610
OG0013777	XP_018489927.1	Np007G414520
OG0013778	XP_018493017.1	Np007G414330
OG0013779	XP_018489611.1, XP_018489624.1	Np007G414040
OG0013780	XP_018438603.1	Np006G331710
OG0013781	XP_018474974.1	Np006G332100
OG0013782	XP_018434031.1, XP_018459952.1	Np006G332380
OG0013783	XP_018492518.1	Np001G059800
OG0013784	XP_018441554.1	Np006G332800
OG0013785	XP_018483678.1, XP_018483677.1	Np006G333190
OG0013786	XP_018483096.1, XP_018466219.1	Np006G333340
OG0013787	XP_018483095.1	Np003G176070, Np006G333540
OG0013788	XP_018434223.1	Np006G333580
OG0013789	XP_018440169.1	Np006G334070
OG0013790	XP_018476630.1	Np006G334200
OG0013791	XP_018434135.1	Np006G334210
OG0013793	XP_018474912.1	Np006G334430
OG0013794	XP_018433734.1	Np006G334540
OG0013796	XP_018478310.1	Np006G334980
OG0013797	XP_018481663.1, XP_018479903.1	Np006G339720
OG0013798	XP_018434002.1	Np006G339360
OG0013799	XP_018476503.1, XP_018476474.1	Np006G338810
OG0013800	XP_018433390.1	Np006G338700
OG0013801	XP_018433709.1	Np006G338470
OG0013802	XP_018477941.1	Np006G338290
OG0013803	XP_018478254.1, XP_018478251.1	Np006G338200
OG0013804	XP_018441744.1	Np006G338130
OG0013805	XP_018473091.1, XP_018473270.1	Np006G337990
OG0013806	XP_018465238.1, XP_018439467.1	Np006G337570
OG0013807	XP_018440084.1	Np006G337000
OG0013808	XP_018440085.1	Np006G336980
OG0013809	XP_018459360.1	Np006G336860
OG0013810	XP_018482706.1, XP_018462997.1	Np006G336110
OG0013811	XP_018483359.1	Np006G336120
OG0013812	XP_018476428.1	Np006G336160, Np001G062670
OG0013813	XP_018450750.1, XP_018450751.1	Np005G309600
OG0013814	XP_018480533.1, XP_018459732.1	Np006G340000
OG0013816	XP_018479817.1, XP_018479725.1	Np004G241130
OG0013817	XP_018493097.1	Np004G239990
OG0013818	XP_018463604.1, XP_018472885.1	Np004G239650
OG0013819	XP_018468332.1, XP_018463605.1	Np004G239630
OG0013822	XP_018434410.1	Np004G239370
OG0013823	XP_018469155.1	Np004G243860, Np004G243930, Np004G243310
OG0013824	XP_018479393.1, XP_018479379.1	Np004G238990
OG0013826	XP_018489887.1	Np004G238850
OG0013827	XP_018448242.1	Np004G238640
OG0013828	XP_018460498.1, XP_018451423.1	Np004G238660
OG0013829	XP_018442080.1, XP_018442083.1	Np004G238250
OG0013830	XP_018432683.1, XP_018488274.1	Np004G238080
OG0013831	XP_018435703.1	Np004G237620
OG0013832	XP_018450242.1	Np004G237790
OG0013833	XP_018434372.1	Np004G237880
OG0013834	XP_018450811.1, XP_018448069.1	Np004G237900
OG0013835	XP_018482284.1, XP_018462226.1	Np004G237490
OG0013836	XP_018489314.1	Np004G237180
OG0013838	XP_018448035.1, XP_018448040.1	Np004G236540
OG0013839	XP_018451757.1, XP_018451749.1	Np004G236530
OG0013840	XP_018480568.1	Np004G236430
OG0013841	XP_018450590.1	Np004G236360
OG0013842	XP_018448135.1	Np004G236190
OG0013843	XP_018432807.1, XP_018492816.1	Np004G235920
OG0013844	XP_018447689.1	Np004G235890
OG0013845	XP_018450525.1, XP_018465119.1	Np004G235690
OG0013846	XP_018442410.1, XP_018433137.1	Np004G235610
OG0013847	XP_018433736.1	Np004G235470
OG0013848	XP_018451612.1	Np004G234990
OG0013849	XP_018469253.1	Np004G234660
OG0013850	XP_018433459.1	Np004G234420
OG0013851	XP_018469244.1	Np004G234020, Np004G234100
OG0013852	XP_018465455.1, XP_018469317.1	Np002G113680, Np004G233990
OG0013853	XP_018469325.1	Np004G233980
OG0013854	XP_018480868.1	Np004G233800
OG0013855	XP_018492509.1	Np004G233760
OG0013856	XP_018490249.1	Np004G233610
OG0013857	XP_018488708.1	Np004G233470
OG0013858	XP_018483634.1, XP_018483658.1	Np004G232760
OG0013859	XP_018464933.1	Np004G231720
OG0013860	XP_018433878.1	Np004G231700
OG0013861	XP_018433584.1	Np004G231560
OG0013863	XP_018449416.1, XP_018447421.1	Np004G230390
OG0013864	XP_018442109.1	Np004G228970
OG0013865	XP_018486897.1	Np004G228890
OG0013866	XP_018491692.1	Np004G227900
OG0013867	XP_018436841.1	Np004G226980
OG0013868	XP_018441280.1	Np004G226940
OG0013869	XP_018481909.1	Np004G226900
OG0013870	XP_018441854.1, XP_018441892.1	Np004G226130
OG0013871	XP_018484239.1	Np004G225850
OG0013872	XP_018449184.1	Np004G224650
OG0013873	XP_018447960.1	Np004G208840
OG0013874	XP_018433034.1, XP_018440101.1	Np004G208980
OG0013875	XP_018474048.1	Np004G209710
OG0013876	XP_018461897.1, XP_018445682.1	Np002G091320
OG0013877	XP_018447637.1	Np004G209970
OG0013879	XP_018437821.1	Np004G202210
OG0013880	XP_018472341.1	Np005G282280
OG0013881	XP_018452676.1, XP_018461367.1, XP_018480984.1	Np005G282070
OG0013882	XP_018467947.1	Np005G281750
OG0013883	XP_018467941.1	Np005G281740
OG0013884	XP_018450311.1	Np005G281500
OG0013885	XP_018471977.1, XP_018472014.1	Np005G281190
OG0013886	XP_018469295.1, XP_018469283.1	Np005G281140
OG0013887	XP_018458348.1	Np005G281120
OG0013888	XP_018470881.1	Np005G270000
OG0013889	XP_018478752.1	Np006G364180
OG0013890	XP_018484087.1, XP_018479781.1	Np006G364540
OG0013891	XP_018480688.1, XP_018466138.1	Np006G364430
OG0013892	XP_018441470.1	Np006G364590
OG0013893	XP_018468092.1	Np005G263240
OG0013894	XP_018437723.1, XP_018437724.1	Np006G364720
OG0013895	XP_018483177.1, XP_018461466.1	Np006G364730
OG0013897	XP_018433519.1	Np006G364820
OG0013898	XP_018440882.1	Np006G364400
OG0013899	XP_018479782.1, XP_018478453.1	Np006G364370
OG0013900	XP_018480304.1	Np006G366810
