Orthogroup	Brassica_oleracea	Brassica_rapa
OG0018875	XP_013614336.1	XP_009132587.1
OG0018876	XP_013614476.1	XP_009127268.1
OG0018877	XP_013627951.1	XP_009132544.3
OG0018878	XP_013613159.1	XP_009119816.1
OG0018879	XP_013617032.1	XP_009127144.1
OG0018880	XP_013623453.1	XP_009132449.1
OG0018881	XP_013627236.1	XP_009150481.1
OG0018882	XP_013599065.1	XP_009103524.1
OG0018883	XP_013610324.1	XP_009112277.1
OG0018885	XP_013617984.1	XP_033141236.1
OG0018885	XP_013597134.1	XP_033132004.1
OG0018886	XP_013617957.1	XP_033136252.1
OG0018888	XP_013612307.1	XP_009111426.1
OG0018890	XP_013610384.1	XP_033138484.1
OG0018890	XP_013627037.1	XP_009132147.1
OG0018892	XP_013635094.1	XP_009141770.1
OG0018892	XP_013627555.1	XP_009133311.1
OG0018894	XP_013619816.1	XP_009128011.1
OG0018897	XP_013594462.1	XP_033133588.1, XP_033136107.1, XP_033144364.1, XP_033137731.1, XP_033134527.1, XP_033132573.1, XP_033142847.1, XP_033142883.1, XP_033148578.1
OG0018897	XP_013639628.1, XP_013616879.1	XP_033148145.1, XP_033143379.1
OG0018912	XP_013603136.1	XP_009149815.1
OG0018913	XP_013600665.1	XP_009149828.1
OG0018914	XP_013604324.1	XP_009149850.2
OG0018915	XP_013597235.1	XP_009101271.1
OG0018916	XP_013588044.1	XP_009125135.1
OG0018917	XP_013595151.1	XP_033143326.1
OG0018918	XP_013629878.1	XP_009131570.1
OG0018919	XP_013616127.1	XP_009126073.2
OG0018920	XP_013613096.1	XP_009121582.1
OG0018921	XP_013609724.1	XP_009121659.1
OG0018922	XP_013613279.1	XP_009121782.1
OG0018923	XP_013615942.1	XP_009125820.1
OG0018924	XP_013610326.1	XP_009121934.1
OG0018925	XP_013620148.1	XP_033140343.1
OG0018926	XP_013620994.1	XP_009125307.1
OG0018927	XP_013612319.1	XP_033137469.1, XP_033138836.1, XP_033138835.1
OG0018928	XP_013626843.1	XP_009131059.1
OG0018930	XP_013600578.1	XP_033133022.1
OG0018931	XP_013626095.1	XP_009133921.1
OG0018933	XP_013608914.1	XP_009122346.1
OG0018934	XP_013634249.1	XP_009141303.2
OG0018935	XP_013612386.1	XP_009113933.2
OG0018936	XP_013596574.1	XP_009137522.1
OG0018937	XP_013599371.1	XP_018515413.1
OG0018938	XP_013627612.1	XP_033132664.1
OG0018939	XP_013622318.1	XP_009109608.1
OG0018940	XP_013586098.1	XP_009114897.1
OG0018941	XP_013603126.1	XP_009107971.1
OG0018942	XP_013596781.1	XP_009152224.1
OG0018943	XP_013597727.1	XP_009152210.1
OG0018946	XP_013613626.1	XP_018512187.1
OG0018947	XP_013616295.1	XP_009130466.1
OG0018948	XP_013626144.1	XP_009150410.1
OG0018949	XP_013618624.1	XP_009130204.1
OG0018950	XP_013619337.1	XP_009126397.1
OG0018952	XP_013610436.1	XP_009120584.1
OG0018953	XP_013607086.1	XP_009120552.1
OG0018954	XP_013612378.1	XP_009120377.1
OG0018957	XP_013610071.1	XP_009120100.1
OG0018958	XP_013605510.1	XP_009149759.1
OG0018959	XP_013616314.1	XP_009125669.1
OG0018960	XP_013607414.1	XP_009122231.1
OG0018961	XP_013607158.1	XP_009122187.1
OG0018962	XP_013620518.1	XP_009125608.1
OG0018963	XP_013626107.1	XP_009130862.1
OG0018964	XP_013623749.1	XP_033144946.1
OG0018966	XP_013584665.1	XP_009145476.2
OG0018967	XP_013620471.1	XP_009125464.1
OG0018968	XP_013607324.1	XP_009122788.1
OG0018969	XP_013609889.1	XP_009122847.1
OG0018970	XP_013618788.1	XP_033139748.1
OG0018971	XP_013635542.1	XP_033145704.1
OG0018972	XP_013591165.1	XP_009125165.1
OG0018978	XP_013598308.1	XP_009102017.1
OG0018979	XP_013589087.1	XP_018509332.1, XP_018514950.1
OG0018980	XP_013633815.1	XP_009143589.1
OG0018982	XP_013627496.1	XP_009150860.1
OG0018985	XP_013599455.1	XP_009148018.1
OG0018987	XP_013609585.1	XP_009118898.1
OG0018988	XP_013626968.1	XP_009134044.2
OG0018989	XP_013620034.1	XP_033141375.1
OG0018991	XP_013589903.1	XP_009106039.1
OG0018992	XP_013587847.1	XP_033131476.1
OG0018993	XP_013589480.1	XP_009104743.1
OG0018994	XP_013614681.1, XP_013592220.1, XP_013590997.1	XP_033130287.1
OG0018995	XP_013593393.1	XP_009129414.1
OG0018997	XP_013627425.1	XP_009132676.1
OG0018998	XP_013591795.1	XP_009105674.1
OG0018999	XP_013598051.1	XP_009101599.1
OG0019000	XP_013616501.1	XP_009123618.2, XP_009123620.1
OG0019001	XP_013610046.1	XP_009113885.1
OG0019002	XP_013590941.1	XP_009147656.1
OG0019003	XP_013610826.1	XP_009114037.1
OG0019004	XP_013628084.1	XP_009132935.1
OG0019005	XP_013633367.1	XP_009141378.2
OG0019006	XP_013637335.1	XP_009143769.1
OG0019008	XP_013607492.1	XP_009132265.1
OG0019009	XP_013597041.1	XP_018515296.1
OG0019011	XP_013590946.1	XP_009125205.1
OG0019012	XP_013601792.1	XP_009134331.2
OG0019013	XP_013596172.1	XP_009137186.1
OG0019014	XP_013601403.1	XP_009145625.1
OG0019015	XP_013604140.1	XP_009108266.1
OG0019017	XP_013638253.1	XP_009114864.1
OG0019019	XP_013614026.1	XP_009124827.1
OG0019020	XP_013585121.1	XP_009124051.1
OG0019021	XP_013599067.1	XP_009103525.1
OG0019023	XP_013603873.1	XP_009116393.2
OG0019024	XP_013601669.1	XP_009116254.1
OG0019030	XP_013630541.1	XP_009136156.1
OG0019031	XP_013592602.1	XP_009105290.1
OG0019032	XP_013593753.1	XP_009102215.1
OG0019033	XP_013625951.1	XP_009133456.1
OG0019035	XP_013627980.1	XP_009135318.1
OG0019037	XP_013609989.1	XP_009108210.2
OG0019038	XP_013616531.1	XP_009128690.1
OG0019039	XP_013605449.1	XP_009117485.1
OG0019040	XP_013614196.1	XP_009101986.1
OG0019043	XP_013637506.1	NP_001288869.1
OG0019044	XP_013632347.1	XP_009142342.1
OG0019045	XP_013634454.1	XP_009143143.1
OG0019046	XP_013635581.1	XP_033148336.1
OG0019047	XP_013635467.1	XP_009143063.1
OG0019048	XP_013635471.1	XP_009143058.1
OG0019049	XP_013634430.1	XP_009142896.1
OG0019051	XP_013587719.1	XP_033147382.1
OG0019052	XP_013635130.1	XP_009117919.1
OG0019053	XP_013612755.1	XP_009121482.1
OG0019054	XP_013596873.1	XP_009151304.1
OG0019055	XP_013627450.1	XP_009124987.1
OG0019057	XP_013623945.1	XP_033134466.1
OG0019058	XP_013638315.1	XP_009129646.2
OG0019059	XP_013629382.1	XP_009134889.1
OG0019060	XP_013586663.1	XP_009123246.1
OG0019062	XP_013585195.1	XP_033147412.1
OG0019063	XP_013621625.1	XP_009114674.1
OG0019065	XP_013586571.1, XP_013583284.1	XP_009145981.1
OG0019066	XP_013584733.1	XP_009145621.1
OG0019067	XP_013596443.1	XP_009151740.1
OG0019068	XP_013635277.1	XP_009139774.1
OG0019069	XP_013593460.1	XP_009102629.1
OG0019070	XP_013628083.1	XP_033144237.1
OG0019071	XP_013583864.1	XP_009145302.1
OG0019072	XP_013586210.1	XP_009145305.1
OG0019073	XP_013635496.1, XP_013635755.1	XP_009140368.1, XP_009140309.2, XP_018514002.2
OG0019074	XP_013611917.1	XP_009113409.1
OG0019075	XP_013626610.1	XP_009131703.1
OG0019077	XP_013634932.1	XP_009141701.1
OG0019078	XP_013605455.1	XP_009118798.1
OG0019080	XP_013599852.1	XP_033132602.1
OG0019081	XP_013585668.1	XP_009119353.1
OG0019083	XP_013638555.1	XP_009119296.1
OG0019084	XP_013638324.1	XP_009119117.1
OG0019085	XP_013586883.1	XP_009148012.1
OG0019086	XP_013638059.1	XP_033128563.1
OG0019087	XP_013638301.1	XP_009148263.1
OG0019088	XP_013604253.1	XP_009117052.1
OG0019088	XP_013636888.1	XP_033145840.1
OG0019090	XP_013638902.1	XP_009148534.1
OG0019092	XP_013615065.1	XP_009115568.1
OG0019094	XP_013590638.1	XP_009105756.1
OG0019095	XP_013591973.1	XP_009114798.1
OG0019097	XP_013620001.1	XP_018514364.2
OG0019098	XP_013631183.1	XP_009138569.1
OG0019099	XP_013631322.1	XP_009143839.1
OG0019100	XP_013609749.1	XP_033135372.1
OG0019101	XP_013603461.1	XP_033135722.1
OG0019102	XP_013609110.1	XP_009114339.1
OG0019104	XP_013593082.1	XP_018515496.1
OG0019105	XP_013621618.1	XP_009128978.1
OG0019108	XP_013590383.1	XP_009147968.1
OG0019110	XP_013604585.1, XP_013604583.1	XP_009144467.2
OG0019111	XP_013593150.1	XP_009101907.1
OG0019112	XP_013611357.1	XP_009106775.2
OG0019113	XP_013634564.1	XP_009126300.1
OG0019115	XP_013587389.1	XP_009120372.1
OG0019116	XP_013604675.1	XP_009120179.1
OG0019117	XP_013625801.1	XP_009108941.1
OG0019119	XP_013610896.1	XP_009111507.1
OG0019120	XP_013614765.1	XP_009144555.1
OG0019121	XP_013603698.1	XP_009117439.1
OG0019122	XP_013584826.1, XP_013601382.1	XP_009143929.1
OG0019124	XP_013601044.1	XP_033134765.1
OG0019125	XP_013585142.1	XP_009119594.1
OG0019126	XP_013584843.1	XP_009119445.3, XP_009118988.2
OG0019127	XP_013601005.1	XP_009111222.1
OG0019130	XP_013639310.1	XP_009110213.2
OG0019132	XP_013614711.1	XP_009123034.1
OG0019133	XP_013586950.1	XP_009115319.2
OG0019134	XP_013623134.1	XP_018509340.2
OG0019135	XP_013593868.1	XP_009103051.2
OG0019136	XP_013594655.1	XP_033131857.1
OG0019139	XP_013591604.1	XP_009147526.1
OG0019142	XP_013601196.1	XP_009107992.1
OG0019144	XP_013590945.1	XP_033137957.1
OG0019145	XP_013632074.1	XP_009108354.1
OG0019146	XP_013591224.1	XP_033128871.1
OG0019149	XP_013612951.1	XP_009113359.1
OG0019150	XP_013634876.1	XP_009138570.1
OG0019150	XP_013588960.1	XP_009103080.2
OG0019151	XP_013608919.1	XP_009113397.2
OG0019152	XP_013610066.1	XP_009113413.1
OG0019153	XP_013600765.1	XP_009117070.1
OG0019155	XP_013611707.1	XP_009111404.1
OG0019158	XP_013588661.1	XP_009105194.1
OG0019160	XP_013619983.1	XP_033141709.1
OG0019161	XP_013619296.1	XP_009127942.2
OG0019163	XP_013616538.1	XP_009127951.1
OG0019164	XP_013614311.1	XP_009134351.1, XP_009134352.2
OG0019165	XP_013588906.1	XP_009104575.1
OG0019166	XP_013585393.1	XP_033148246.1
OG0019167	XP_013585538.1	XP_009124193.1
OG0019168	XP_013624141.1	XP_009135976.1
OG0019168	XP_013584936.1	XP_009147119.1
OG0019171	XP_013624268.1	XP_033143248.1
OG0019172	XP_013596949.1	XP_033130400.1
OG0019172	XP_013594991.1	XP_033137779.1
OG0019174	XP_013596183.1	XP_009102347.1
OG0019175	XP_013625386.1	XP_033143490.1
OG0019177	XP_013609453.1	XP_009112255.1
OG0019178	XP_013630134.1	XP_009136212.1
OG0019179	XP_013629903.1	XP_009134946.1
OG0019180	XP_013597457.1	XP_009102179.1
OG0019181	XP_013602961.1	XP_009117462.1
OG0019182	XP_013635961.1	XP_009140382.1
OG0019183	XP_013635256.1	XP_009140514.1
OG0019184	XP_013632246.1	XP_033145445.1
OG0019185	XP_013603023.1	XP_033136691.1
OG0019187	XP_013635902.1	XP_009140702.1
OG0019189	XP_013637144.1	XP_009103558.1
OG0019190	XP_013635540.1	XP_009143748.2
OG0019191	XP_013632157.1	XP_009142722.2
OG0019192	XP_013616214.1	XP_009129204.1
OG0019193	XP_013616394.1	XP_009129106.1
OG0019194	XP_013609961.1	XP_018510001.1
OG0019195	XP_013595386.1	XP_009152157.1
OG0019196	XP_013594924.1, XP_013595787.1	XP_009152042.1
OG0019199	XP_013589627.1	XP_009149937.1
OG0019200	XP_013627825.1	XP_033128507.1
OG0019201	XP_013603272.1	XP_018515292.1
OG0019203	XP_013603945.1	XP_009115952.2
OG0019205	XP_013629683.1	XP_009133832.1
OG0019206	XP_013610311.1	XP_009121828.1
OG0019208	XP_013608599.1	XP_009121030.1
OG0019208	XP_013626973.1	XP_009131631.1
OG0019208	XP_013609935.1	XP_009121023.1
OG0019209	XP_013599025.1	XP_009150913.1
OG0019212	XP_013609913.1	XP_033135760.1
OG0019213	XP_013627956.1	XP_033143179.1
OG0019214	XP_013623040.1	XP_009134163.1
OG0019215	XP_013623693.1	XP_033142045.1
OG0019216	XP_013607440.1	XP_009111537.1
OG0019217	XP_013589374.1	XP_033131897.1, XP_033148552.1
OG0019218	XP_013623702.1	XP_009109412.1
OG0019220	XP_013601373.1	XP_033133027.1
OG0019220	XP_013626088.1	XP_009144845.2
OG0019221	XP_013597508.1	XP_009137620.1
OG0019222	XP_013600471.1	XP_009142543.1
OG0019223	XP_013587084.1	XP_009142244.1
OG0019224	XP_013609434.1	XP_009139490.3
OG0019225	XP_013603741.1	XP_033133038.1
OG0019226	XP_013606188.1	XP_009138231.1
OG0019227	XP_013597270.1	XP_009136709.2
OG0019228	XP_013629871.1	XP_009109571.1
OG0019229	XP_013600761.1	XP_009108089.1
OG0019230	XP_013631639.1	XP_009139651.1
OG0019231	XP_013638517.1	XP_009149315.1
OG0019232	XP_013632285.1	XP_033145954.1
OG0019234	XP_013635201.1	XP_009140098.1
OG0019235	XP_013592432.1	XP_009125201.1
OG0019236	XP_013592014.1	XP_009125202.1
OG0019237	XP_013626712.1	XP_009141401.1
OG0019238	XP_013595850.1	XP_009101805.1
OG0019239	XP_013634659.1	XP_009101812.1
OG0019240	XP_013608930.1	XP_009114032.1
OG0019241	XP_013609858.1	XP_009111815.1
OG0019242	XP_013597123.1	XP_009151670.1
OG0019243	XP_013595846.1	XP_009151715.1
OG0019244	XP_013621160.1	XP_009127448.1
OG0019245	XP_013613191.1	XP_009123451.1
OG0019248	XP_013617056.1	XP_033140163.1
OG0019249	XP_013626670.1	XP_033142717.1
OG0019254	XP_013619996.1	XP_033140637.1
OG0019254	XP_013597324.1	XP_033128677.1
OG0019256	XP_013604823.1	XP_033133573.1
OG0019256	XP_013593287.1	XP_009136752.1
OG0019257	XP_013600783.1	XP_009108307.1
OG0019258	XP_013608548.1	XP_033137438.1
OG0019260	XP_013597420.1	XP_033128424.1
OG0019260	XP_013620022.1	XP_033139885.1
OG0019261	XP_013603634.1, XP_013603996.1	XP_033132354.1
OG0019263	XP_013585810.1	XP_009115374.1
OG0019264	XP_013591281.1	XP_033128607.1
OG0019264	XP_013613757.1	XP_033133294.1
OG0019266	XP_013629530.1	XP_009150120.1
OG0019267	XP_013633298.1	XP_009110830.2
OG0019268	XP_013637975.1	XP_009147094.1
OG0019269	XP_013633350.1	XP_033132329.1
OG0019271	XP_013627957.1	XP_018509110.2
OG0019272	XP_013635229.1	XP_009124338.1
OG0019272	XP_013590304.1	XP_009104229.1
OG0019272	XP_013610557.1	XP_018510149.1
OG0019273	XP_013583283.1	XP_009145983.1
OG0019274	XP_013583745.1	XP_009123349.1
OG0019274	XP_013615336.1, XP_013596544.1	XP_009102904.1
OG0019276	XP_013595064.1, XP_013616954.1, XP_013639299.1, XP_013624914.1, XP_013607668.1	XP_033134194.1
OG0019276	XP_013594836.1	XP_009138129.2, XP_009150823.2
OG0019276	XP_013633427.1, XP_013594501.1	XP_033141230.1
OG0019278	XP_013624508.1	XP_033139415.1
OG0019278	XP_013601307.1	XP_033130861.1, XP_033142086.1
OG0019278	XP_013594967.1, XP_013624468.1, XP_013632969.1, XP_013624799.1	XP_033148517.1, XP_033139563.1, XP_033131798.1, XP_033148518.1
OG0019279	XP_013614965.1, XP_013599591.1	XP_033139450.1, XP_033139055.1, XP_033139148.1, XP_033139212.1, XP_033139245.1, XP_033139073.1, XP_033138879.1, XP_033139565.1, XP_033138883.1, XP_033139078.1, XP_033139054.1, XP_033139153.1, XP_033139392.1, XP_033141082.1, XP_033139277.1
OG0019280	XP_013619425.1, XP_013617319.1	XP_033141090.1
OG0019280	XP_013604945.1, XP_013618185.1, XP_013618652.1, XP_013615596.1	XP_009128172.1
OG0019280	XP_013618414.1	XP_009128168.1
OG0019281	XP_013615110.1	XP_033139337.1, XP_033138998.1, XP_033135079.1, XP_033138995.1, XP_033138958.1, XP_033139335.1, XP_033139168.1, XP_033139336.1, XP_033138959.1, XP_033135093.1, XP_033138993.1, XP_033138964.1
OG0019281	XP_013615104.1	XP_033138957.1, XP_033139169.1, XP_033139334.1, XP_033138992.1
OG0019297	XP_013588162.1	XP_009150479.1
OG0019299	XP_013611194.1	XP_033137402.1
OG0019301	XP_013620688.1	XP_018512336.1
OG0019303	XP_013627550.1	XP_009131134.1
OG0019305	XP_013606533.1	XP_009138851.1
OG0019306	XP_013625105.1	XP_018512947.1
OG0019309	XP_013633533.1	XP_009144282.1
OG0019310	XP_013627763.1	XP_009109628.1
OG0019312	XP_013622794.1	XP_009150113.1
OG0019313	XP_013596344.1	XP_033144975.1
OG0019315	XP_013610259.1	XP_009120807.1
OG0019317	XP_013619721.1	XP_009126693.1
OG0019321	XP_013609848.1	XP_009122334.1
OG0019322	XP_013608507.1	XP_033137759.1
OG0019325	XP_013625113.1	XP_018513119.1
OG0019327	XP_013635409.1	XP_009140036.1
OG0019328	XP_013631349.1	XP_018514067.1
OG0019329	XP_013620016.1	XP_009128450.1
OG0019330	XP_013592747.1	XP_009104573.1
OG0019331	XP_013587893.1	XP_009106371.1
OG0019332	XP_013598743.1	XP_009121238.1
OG0019333	XP_013591002.1	XP_033131190.1
OG0019334	XP_013589692.1	XP_009106505.1
OG0019337	XP_013590478.1	XP_033128390.1
OG0019340	XP_013601302.1, XP_013589667.1	XP_009146773.1
OG0019341	XP_013597700.1	XP_009101301.2
OG0019343	XP_013635416.1	XP_009118855.1
OG0019343	XP_013614371.1	XP_033147202.1
OG0019344	XP_013596187.1	XP_009152117.1
OG0019346	XP_013616180.1	XP_009128761.1
OG0019347	XP_013610122.1	XP_009113881.1
OG0019348	XP_013592120.1	XP_009147891.1
OG0019349	XP_013622180.1	XP_009107235.1
OG0019352	XP_013599704.1	XP_009108316.1
OG0019354	XP_013602862.1	XP_009115706.1
OG0019355	XP_013600705.1	XP_009115697.1
OG0019357	XP_013597840.1	XP_009121153.2
OG0019358	XP_013630516.1	XP_009108564.1
OG0019359	XP_013619622.1	XP_009123683.1
OG0019362	XP_013583485.1	XP_009147439.2
OG0019364	XP_013598924.1	XP_009103519.1
OG0019366	XP_013600751.1	XP_009116981.1
OG0019368	XP_013632901.1	XP_009116863.1
OG0019369	XP_013603977.1	XP_009116752.2
OG0019370	XP_013603196.1	XP_009116700.1
OG0019373	XP_013632950.1	XP_018514029.1
OG0019374	XP_013603946.1	XP_009116290.1
OG0019375	XP_013604213.1	XP_009116096.1
OG0019376	XP_013591856.1	XP_009103860.1
OG0019377	XP_013635849.1	XP_009142653.1
OG0019378	XP_013594499.1	XP_009102384.1
OG0019379	XP_013599360.1	XP_033131821.1
OG0019380	XP_013591258.1	XP_009105383.1
OG0019383	XP_013633460.1	XP_033145318.1
OG0019384	XP_013633868.1	XP_009143463.1
OG0019385	XP_013620350.1	XP_009128631.1
OG0019386	XP_013631364.1	XP_009140610.1
OG0019390	XP_013609515.1	XP_009112673.1
OG0019391	XP_013632208.1	XP_009142505.1
OG0019392	XP_013639666.1, XP_013632663.1, XP_013589620.1, XP_013589282.1, XP_013595148.1	XP_009138598.1
OG0019393	XP_013633555.1	XP_009142632.1
OG0019395	XP_013635468.1	XP_033147580.1
OG0019396	XP_013628131.1	XP_033144397.1
OG0019397	XP_013639837.1	XP_009143009.2, XP_009145813.1
OG0019398	XP_013632399.1	XP_009142882.2
OG0019399	XP_013590417.1	XP_033142276.1
OG0019400	XP_013626532.1	XP_009150839.1
OG0019401	XP_013586765.1	XP_009124204.1
OG0019403	XP_013626162.1	XP_018513503.1
OG0019405	XP_013610615.1	XP_009117127.1
OG0019407	XP_013614985.1	XP_033147088.1
OG0019409	XP_013587613.1	XP_009145640.1
OG0019410	XP_013584475.1	XP_009145636.1
OG0019411	XP_013586215.1	XP_018515059.2, XP_009109612.1
OG0019412	XP_013592666.1	XP_009127860.1
OG0019413	XP_013601041.1	XP_018514020.2
OG0019414	XP_013602622.1	XP_009118744.1
OG0019415	XP_013586674.1	XP_009119218.1
OG0019416	XP_013599990.1	XP_009111045.1
OG0019417	XP_013604646.1	XP_033136770.1
OG0019418	XP_013614870.1, XP_013603017.1	XP_033135491.1
OG0019419	XP_013638039.1	XP_009148384.1
OG0019422	XP_013584693.1	XP_009148509.1
OG0019423	XP_013603514.1	XP_009110578.2
OG0019424	XP_013602783.1	XP_009117894.2
OG0019425	XP_013600911.1	XP_009117817.1
OG0019426	XP_013584789.1	XP_009149100.1
OG0019428	XP_013587068.1	XP_009149376.1
OG0019429	XP_013638985.1	XP_009149377.1
OG0019430	XP_013585396.1	XP_009149458.1
OG0019439	XP_013595753.1	XP_009150938.1
OG0019440	XP_013607676.1	XP_009112748.1
OG0019444	XP_013597355.1	XP_009101712.1
OG0019446	XP_013593835.1, XP_013635572.1	XP_009140967.1
OG0019448	XP_013602865.1	XP_033135420.1
OG0019449	XP_013638088.1	XP_009125605.1
OG0019451	XP_013593827.1	XP_009137989.3
OG0019452	XP_013597953.1	XP_033132096.1
OG0019453	XP_013584945.1	XP_009115473.1
OG0019454	XP_013620649.1	XP_009128477.2
OG0019455	XP_013607439.1	XP_009111508.2
OG0019457	XP_013603619.1	XP_009117450.2
OG0019458	XP_013638701.1	XP_009119606.1
OG0019459	XP_013602455.1	XP_009144442.2
OG0019461	XP_013623554.1	XP_009130222.1
OG0019463	XP_013585346.1	XP_009123964.1
OG0019464	XP_013600848.1	XP_009110062.1
OG0019465	XP_013600289.1	XP_009110056.1
OG0019466	XP_013593066.1	XP_009103064.1
OG0019467	XP_013627755.1	XP_033133482.1
OG0019469	XP_013596962.1	XP_018513023.1
OG0019470	XP_013615883.1	XP_009115013.1
OG0019477	XP_013590117.1	XP_009102735.1
OG0019482	XP_013588659.1	XP_009105193.1
OG0019485	XP_013629092.1	XP_009150572.1
OG0019487	XP_013591553.1	XP_009104764.1
OG0019488	XP_013583896.1	XP_009147067.1
OG0019489	XP_013586957.1	XP_009146742.1
OG0019491	XP_013584909.1	XP_009146336.2
OG0019491	XP_013627042.1	XP_033142307.1
OG0019492	XP_013610298.1	XP_009116665.2
OG0019493	XP_013609657.1	XP_009114784.1
OG0019497	XP_013599210.1	XP_009102351.1
OG0019499	XP_013593186.1	XP_009121230.1
OG0019500	XP_013614895.1	XP_033134127.1
OG0019503	XP_013596097.1	XP_009137862.1
OG0019504	XP_013631197.1	XP_033146665.1
OG0019505	XP_013603205.1	XP_009117032.1
OG0019506	XP_013633363.1	XP_033146326.1, XP_033146325.1
OG0019507	XP_013636315.1	XP_018514876.1
OG0019508	XP_013622149.1	XP_033143479.1
OG0019509	XP_013635330.1	XP_009143717.1
OG0019510	XP_013634174.1	XP_009141787.1
OG0019512	XP_013631643.1	XP_009143092.1
OG0019514	XP_013606830.1	XP_009121419.1
OG0019515	XP_013610744.1	XP_009111539.1
OG0019520	XP_013623698.1	XP_018515426.1, XP_009150258.1
OG0019521	XP_013626585.1	XP_009149925.1
OG0019522	XP_013623660.1	XP_033129938.1
OG0019523	XP_013588732.1	XP_009104399.1
OG0019526	XP_013609791.1	XP_033138817.1
OG0019527	XP_013639158.1	XP_009148377.1
OG0019527	XP_013639157.1	XP_009123613.1
OG0019528	XP_013620021.1	XP_018512151.2
OG0019530	XP_013618223.1	XP_009129818.1
OG0019530	XP_013593833.1	NP_001288836.1
OG0019534	XP_013595155.1	XP_033144713.1
OG0019535	XP_013595146.1	XP_033143522.1
OG0019536	XP_013619314.1	XP_009143356.1
OG0019537	XP_013597954.1	XP_033142961.1
OG0019538	XP_013600337.1	XP_009142173.1
OG0019539	XP_013591279.1, XP_013596980.1	XP_009137518.1
OG0019541	XP_013587588.1	XP_009137624.1
OG0019541	XP_013595239.1	XP_009137411.1
OG0019544	XP_013624496.1	XP_018511185.1
OG0019545	XP_013621964.1	XP_009108419.1
OG0019547	XP_013596883.1	XP_009131417.1
OG0019548	XP_013634479.1	XP_009140052.1
OG0019552	XP_013607071.1	XP_009114050.1
OG0019553	XP_013607490.1	XP_018510227.1
OG0019554	XP_013616221.1	XP_009127363.1
OG0019556	XP_013614440.1	XP_009127228.2
OG0019559	XP_013606286.1, XP_013619928.1	XP_033138719.1
OG0019562	XP_013610555.1	XP_009120047.1
OG0019563	XP_013596302.1	XP_009151294.1
OG0019564	XP_013622091.1	XP_009132549.2
OG0019565	XP_013611866.1	XP_009122032.1
OG0019566	XP_013613690.1	XP_033141919.1
OG0019568	XP_013625020.1	XP_009124574.1
OG0019569	XP_013584112.1	XP_009144941.1
OG0019570	XP_013639103.1, XP_013632371.1, XP_013585281.1	XP_009119169.1
OG0019571	XP_013633106.1	XP_009139867.1
OG0019571	XP_013633107.1	XP_033145531.1
OG0019571	XP_013633109.1	XP_009139700.2
OG0019571	XP_013633105.1	XP_009139865.2
OG0019573	XP_013627725.1	XP_009132539.1
OG0019574	XP_013607162.1	XP_009120439.2
OG0019575	XP_013597288.1	XP_009102676.1
OG0019576	XP_013585044.1	XP_033146840.1
OG0019582	XP_013635749.1	XP_033145936.1
OG0019582	XP_013585366.1	XP_009146009.2
OG0019582	XP_013591042.1	XP_009106475.2
OG0019584	XP_013619139.1	XP_033139156.1
OG0019584	XP_013632783.1	XP_033138019.1
OG0019584	XP_013607639.1	XP_033139118.1
OG0019606	XP_013619758.1	XP_033140982.1
OG0019607	XP_013615886.1, XP_013615162.1	XP_033132776.1
OG0019610	XP_013639516.1	XP_009115015.1
OG0019611	XP_013638858.1	XP_009114958.1
OG0019612	XP_013638951.1	XP_033135665.1
OG0019613	XP_013639429.1	XP_009114895.1
OG0019616	XP_013596798.1	XP_009151035.1
OG0019620	XP_013616999.1	XP_033139651.1
OG0019621	XP_013604780.1	XP_009149801.1
OG0019625	XP_013596695.1	XP_009151244.1
OG0019626	XP_013609654.1	XP_033137583.1
OG0019627	XP_013616736.1	XP_009125454.1
OG0019630	XP_013590993.1	XP_009106710.1
OG0019631	XP_013590531.1	XP_009106652.1
OG0019633	XP_013616317.1	XP_009128091.1
OG0019633	XP_013588184.1	XP_009106184.1
OG0019634	XP_013626755.1	XP_009149904.1
OG0019636	XP_013588595.1	XP_009104135.1
OG0019637	XP_013591008.1	XP_009147456.1
OG0019638	XP_013629236.1	XP_018509507.1
OG0019641	XP_013605068.1	XP_009108065.1
OG0019643	XP_013628474.1	XP_033144612.1
OG0019645	XP_013634718.1	XP_009123713.1
OG0019646	XP_013590148.1	XP_009125133.1
OG0019650	XP_013591202.1	XP_033129850.1
OG0019651	XP_013629841.1	XP_018513635.1
OG0019652	XP_013635329.1	XP_009141513.1
OG0019653	XP_013627769.1	XP_009108400.1
OG0019654	XP_013624719.1	XP_018508131.2
OG0019655	XP_013607788.1	XP_009134753.1
OG0019658	XP_013589954.1	XP_009104333.1
OG0019659	XP_013600872.1	XP_033134587.1
OG0019660	XP_013599769.1	XP_009116561.1
OG0019661	XP_013591265.1, XP_013590681.1, XP_013635595.1	XP_033146573.1
OG0019663	XP_013603459.1	XP_033137119.1
OG0019664	XP_013627013.1	XP_009150750.1
OG0019668	XP_013626197.1	XP_009133398.1
OG0019669	XP_013610712.1	XP_009114530.1
OG0019672	XP_013637625.1	XP_009142583.1
OG0019673	XP_013637556.1	XP_009143166.2
OG0019674	XP_013637525.1	XP_009143040.1
OG0019676	XP_013632636.1	XP_009118631.1
OG0019677	XP_013595809.1	XP_009125000.1
OG0019679	XP_013583459.1	XP_033148215.1
OG0019679	XP_013584901.1	XP_033148214.1
