Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0015024	Aa_G472150.h1.t1	g23991
OG0015025	Aa_G298560.h1.t1	g17321
OG0015026	Aa_G213280.h1.t1	g23984
OG0015027	Aa_G117410.h1.t1	g47404, g17313
OG0015029	Aa_G292430.h1.t1	g47432
OG0015030	Aa_G19910.h1.t1	g17277
OG0015031	Aa_G19950.h1.t1	g47446
OG0015032	Aa_G360250.h1.t1	g23916
OG0015034	Aa_G332010.h1.t1	g17227
OG0015035	Aa_G376010.h1.t1	g32637
OG0015036	Aa_G376040.h1.t1	g27793
OG0015037	Aa_G517730.h1.t1	g50670
OG0015038	Aa_G380510.h1.t1	g32649
OG0015039	Aa_G693970.h1.t1	g27796
OG0015040	Aa_G107890.h1.t1	g27800
OG0015041	Aa_G107920.h1.t1	g50689
OG0015042	Aa_G124960.h1.t1	g50692
OG0015043	Aa_G124920.h1.t1	g32664
OG0015044	Aa_G377030.h1.t1	g32747
OG0015045	Aa_G377000.h1.t1	g27812
OG0015046	Aa_G60540.h1.t1	g50751
OG0015047	Aa_G463200.h1.t1	g27864
OG0015048	Aa_G689850.h1.t1	g27884
OG0015049	Aa_G322390.h1.t1	g33009
OG0015050	Aa_G294040.h1.t1	g33023
OG0015051	Aa_G260080.h1.t1	g27910
OG0015052	Aa_G225740.h1.t1	g27913
OG0015053	Aa_G471220.h1.t1	g35929, g27923
OG0015054	Aa_G471230.h1.t1	g27928
OG0015055	Aa_G471240.h1.t1	g35928
OG0015056	Aa_G239570.h1.t1	g27955
OG0015057	Aa_G27720.h1.t1	g53844
OG0015058	Aa_G382670.h1.t1	g28155
OG0015059	Aa_G369240.h1.t1	g28173
OG0015060	Aa_G54770.h1.t1	g28204
OG0015061	Aa_G112220.h1.t1	g35934
OG0015062	Aa_G571970.h1.t1	g32290
OG0015064	Aa_G614110.h1.t1	g28237
OG0015065	Aa_G326560.h1.t1	g36175
OG0015066	Aa_G29540.h1.t1	g47154
OG0015067	Aa_G29400.h1.t1	g54011
OG0015068	Aa_G29360.h1.t1	g36259
OG0015069	Aa_G332910.h1.t1	g28118
OG0015070	Aa_G438520.h1.t1	g53986
OG0015071	Aa_G127530.h1.t1	g28240, g28241
OG0015072	Aa_G128440.h1.t1	g36195
OG0015073	Aa_G128430.h1.t1	g36196
OG0015074	Aa_G128420.h1.t1	g28136
OG0015075	Aa_G39630.h1.t1	g37009
OG0015076	Aa_G29500.h1.t1	g54023
OG0015077	Aa_G130760.h1.t1	g27642
OG0015078	Aa_G306620.h1.t1	g6572
OG0015079	Aa_G130830.h1.t1	g50436
OG0015080	Aa_G130820.h1.t1	g32295
OG0015081	Aa_G590900.h1.t1	g420
OG0015082	Aa_G48180.h1.t1	g27650
OG0015083	Aa_G551320.h1.t1, Aa_G430680.h1.t1	g32339
OG0015084	Aa_G348070.h1.t1	g50502
OG0015085	Aa_G108430.h1.t1	g32409
OG0015086	Aa_G108290.h1.t1	g50517
OG0015087	Aa_G248860.h1.t1	g32428
OG0015088	Aa_G248830.h1.t1	g32431
OG0015089	Aa_G679300.h1.t1	g32436
OG0015090	Aa_G728010.h1.t1	g27694
OG0015091	Aa_G138770.h1.t1	g32472
OG0015092	Aa_G279720.h1.t1	g50551
OG0015093	Aa_G279750.h1.t1	g32479
OG0015094	Aa_G739570.h1.t1	g23006, g18227
OG0015095	Aa_G590230.h1.t1	g22986
OG0015096	Aa_G514740.h1.t1	g18236
OG0015097	Aa_G514680.h1.t1	g47943
OG0015098	Aa_G514640.h1.t1	g47949
OG0015099	Aa_G285890.h1.t1	g22957
OG0015100	Aa_G285870.h1.t1	g47951
OG0015101	Aa_G453320.h1.t1	g47954
OG0015102	Aa_G179500.h1.t1	g22929
OG0015103	Aa_G223200.h1.t1	g22899
OG0015105	Aa_G223260.h1.t1	g47977
OG0015107	Aa_G363170.h1.t1	g18259
OG0015108	Aa_G139430.h1.t1	g22868
OG0015110	Aa_G402120.h1.t1	g22850
OG0015111	Aa_G402090.h1.t1	g22847
OG0015113	Aa_G611600.h1.t1	g13016
OG0015114	Aa_G561530.h1.t1	g22823
OG0015115	Aa_G95130.h1.t1	g18285
OG0015116	Aa_G237320.h1.t1	g48002
OG0015117	Aa_G294530.h1.t1	g22796
OG0015118	Aa_G294480.h1.t1	g22788
OG0015119	Aa_G251480.h1.t1, Aa_G653510.h1.t1	g18296
OG0015120	Aa_G224750.h1.t1	g22783
OG0015121	Aa_G662470.h1.t1	g22766
OG0015122	Aa_G901630.h1.t1	g22729
OG0015123	Aa_G693490.h1.t1	g22725
OG0015124	Aa_G450570.h1.t1	g18303
OG0015125	Aa_G553670.h1.t1, Aa_G539080.h1.t1	g18125
OG0015126	Aa_G352100.h1.t1	g22702
OG0015128	Aa_G468060.h1.t1	g18313
OG0015129	Aa_G137870.h1.t1	g18326
OG0015130	Aa_G137920.h1.t1	g41010
OG0015131	Aa_G137990.h1.t1	g18334
OG0015132	Aa_G138010.h1.t1	g18337
OG0015133	Aa_G138030.h1.t1	g18339
OG0015134	Aa_G541080.h1.t1	g18375
OG0015135	Aa_G219390.h1.t1	g18373
OG0015136	Aa_G219350.h1.t1	g18369
OG0015137	Aa_G219340.h1.t1	g18368
OG0015138	Aa_G219280.h1.t1	g18363
OG0015139	Aa_G219260.h1.t1	g18358
OG0015140	Aa_G487030.h1.t1	g18383
OG0015141	Aa_G840440.h1.t1	g13984
OG0015142	Aa_G36200.h1.t1	g16742
OG0015144	Aa_G722730.h1.t1	g46851
OG0015145	Aa_G65130.h1.t1	g25094
OG0015146	Aa_G474750.h1.t1	g45085
OG0015147	Aa_G455970.h1.t1	g46807
OG0015148	Aa_G512880.h1.t1, Aa_G512890.h1.t1	g46802
OG0015149	Aa_G336570.h1.t1	g46772
OG0015150	Aa_G336590.h1.t1	g18115
OG0015151	Aa_G551800.h1.t1	g46762
OG0015152	Aa_G110110.h1.t1	g46740
OG0015154	Aa_G421540.h1.t1	g18087
OG0015155	Aa_G245650.h1.t1	g16901
OG0015157	Aa_G308830.h1.t1	g16884
OG0015158	Aa_G308840.h1.t1	g16883
OG0015159	Aa_G176640.h1.t1	g40573
OG0015160	Aa_G355720.h1.t1	g32508
OG0015161	Aa_G344510.h1.t1	g51499
OG0015162	Aa_G344530.h1.t1	g37991
OG0015163	Aa_G344560.h1.t1	g51502
OG0015164	Aa_G424460.h1.t1	g2915
OG0015165	Aa_G424490.h1.t1	g2917
OG0015166	Aa_G194250.h1.t1	g50615
OG0015168	Aa_G502530.h1.t1	g51525
OG0015170	Aa_G11130.h1.t1	g51518
OG0015171	Aa_G52070.h1.t1	g25858
OG0015172	Aa_G554670.h1.t1	g27862
OG0015174	Aa_G97540.h1.t1	g40231
OG0015175	Aa_G97520.h1.t1	g40230
OG0015176	Aa_G97490.h1.t1	g40229
OG0015178	Aa_G547730.h1.t1	g40225
OG0015179	Aa_G471210.h1.t1	g27922
OG0015180	Aa_G151150.h1.t1	g40208
OG0015182	Aa_G339560.h1.t1	g51429
OG0015183	Aa_G464430.h1.t1	g51424
OG0015184	Aa_G438700.h1.t1	g51403
OG0015185	Aa_G438770.h1.t1	g51398
OG0015186	Aa_G113500.h1.t1	g51389
OG0015187	Aa_G113490.h1.t1	g51388
OG0015188	Aa_G113360.h1.t1	g51371
OG0015190	Aa_G32610.h1.t1	g11129
OG0015191	Aa_G32650.h1.t1	g11131
OG0015192	Aa_G32670.h1.t1	g11133
OG0015194	Aa_G492550.h1.t1	g18431
OG0015195	Aa_G581120.h1.t1	g37056
OG0015196	Aa_G150470.h1.t1	g37028
OG0015197	Aa_G150480.h1.t1	g37027
OG0015198	Aa_G39570.h1.t1	g18443
OG0015199	Aa_G39490.h1.t1	g36971
OG0015200	Aa_G230420.h1.t1	g28968
OG0015201	Aa_G316840.h1.t1	g39707
OG0015202	Aa_G39420.h1.t1	g18453
OG0015203	Aa_G39400.h1.t1	g18454
OG0015204	Aa_G294810.h1.t1	g40284
OG0015205	Aa_G453790.h1.t1	g40292
OG0015206	Aa_G154350.h1.t1	g40296
OG0015207	Aa_G154340.h1.t1	g40297
OG0015208	Aa_G154330.h1.t1	g40298
OG0015209	Aa_G425080.h1.t1	g40303
OG0015211	Aa_G558800.h1.t1	g40326
OG0015212	Aa_G107490.h1.t1	g40330
OG0015213	Aa_G107430.h1.t1	g40335
OG0015214	Aa_G36130.h1.t1	g40338
OG0015215	Aa_G36170.h1.t1	g40339
OG0015217	Aa_G686380.h1.t1	g40348
OG0015218	Aa_G289270.h1.t1	g40355
OG0015219	Aa_G477180.h1.t1	g25729
OG0015221	Aa_G352530.h1.t1	g25695
OG0015222	Aa_G352540.h1.t1	g25698
OG0015224	Aa_G35240.h1.t1	g40391
OG0015225	Aa_G35100.h1.t1	g45145
OG0015226	Aa_G287040.h1.t1	g10291
OG0015228	Aa_G561130.h1.t1	g40423
OG0015229	Aa_G561110.h1.t1	g40426
OG0015231	Aa_G320550.h1.t1	g40434
OG0015232	Aa_G320610.h1.t1	g45155
OG0015233	Aa_G320690.h1.t1	g40443
OG0015234	Aa_G892700.h1.t1	g40454
OG0015237	Aa_G103090.h1.t1	g40491
OG0015238	Aa_G123810.h1.t1	g11040
OG0015239	Aa_G123800.h1.t1	g11039
OG0015240	Aa_G123700.h1.t1	g11031
OG0015241	Aa_G149540.h1.t1	g40553
OG0015242	Aa_G117990.h1.t1, Aa_G118000.h1.t1	g10976
OG0015243	Aa_G220200.h1.t1	g40575
OG0015244	Aa_G650020.h1.t1	g40578, g10968
OG0015245	Aa_G420000.h1.t1	g40585
OG0015246	Aa_G541250.h1.t1	g17994
OG0015247	Aa_G385530.h1.t1	g43974
OG0015249	Aa_G193310.h1.t1	g27982
OG0015251	Aa_G524900.h1.t1	g41838
OG0015252	Aa_G208110.h1.t1	g10945
OG0015253	Aa_G63540.h1.t1	g10834
OG0015254	Aa_G268650.h1.t1	g19043
OG0015255	Aa_G41340.h1.t1	g10904
OG0015256	Aa_G70900.h1.t1	g17928
OG0015257	Aa_G363030.h1.t1	g46877
OG0015258	Aa_G162900.h1.t1	g10869
OG0015259	Aa_G162920.h1.t1	g10870
OG0015260	Aa_G246620.h1.t1	g25187
OG0015261	Aa_G210.h1.t1	g11655
OG0015262	Aa_G44180.h1.t1	g46862
OG0015263	Aa_G211250.h1.t1	g11645
OG0015264	Aa_G44230.h1.t1	g25132
OG0015265	Aa_G391460.h1.t1	g46947
OG0015266	Aa_G535140.h1.t1	g6397
OG0015267	Aa_G59820.h1.t1	g17223
OG0015268	Aa_G356210.h1.t1	g24822
OG0015269	Aa_G380090.h1.t1	g6436
OG0015270	Aa_G178810.h1.t1	g11693
OG0015271	Aa_G126900.h1.t1	g46986
OG0015272	Aa_G198100.h1.t1	g24651
OG0015273	Aa_G79850.h1.t1	g47007
OG0015274	Aa_G341610.h1.t1	g17808
OG0015275	Aa_G367890.h1.t1	g47034
OG0015276	Aa_G518250.h1.t1	g24537
OG0015277	Aa_G270810.h1.t1	g24528
OG0015278	Aa_G270790.h1.t1	g47049
OG0015279	Aa_G330870.h1.t1	g11764
OG0015281	Aa_G295140.h1.t1	g24461
OG0015282	Aa_G37900.h1.t1	g24451
OG0015283	Aa_G459980.h1.t1	g16874
OG0015284	Aa_G151470.h1.t1	g16862
OG0015285	Aa_G675950.h1.t1	g16847
OG0015286	Aa_G744220.h1.t1	g46679
OG0015287	Aa_G495310.h1.t1	g46672
OG0015288	Aa_G352950.h1.t1	g16817
OG0015289	Aa_G547880.h1.t1	g46649
OG0015290	Aa_G512940.h1.t1	g46790
OG0015291	Aa_G13130.h1.t1	g37775
OG0015292	Aa_G13060.h1.t1	g22970
OG0015293	Aa_G13030.h1.t1	g37768
OG0015294	Aa_G12990.h1.t1	g37765
OG0015295	Aa_G12860.h1.t1	g37756
OG0015296	Aa_G12840.h1.t1	g37755
OG0015297	Aa_G12830.h1.t1	g37754
OG0015298	Aa_G206070.h1.t1	g37742
OG0015299	Aa_G206060.h1.t1	g37741
OG0015300	Aa_G241260.h1.t1	g50832
OG0015301	Aa_G241240.h1.t1	g12729
OG0015302	Aa_G241190.h1.t1	g50829
OG0015303	Aa_G507840.h1.t1	g13239
OG0015304	Aa_G593410.h1.t1	g37711
OG0015305	Aa_G177910.h1.t1	g50805
OG0015306	Aa_G177900.h1.t1	g50804
OG0015307	Aa_G469430.h1.t1	g38252
OG0015308	Aa_G332680.h1.t1	g37677
OG0015310	Aa_G196920.h1.t1	g37667
OG0015311	Aa_G536040.h1.t1	g52300
OG0015312	Aa_G16920.h1.t1	g52293
OG0015313	Aa_G17100.h1.t1	g52286
OG0015314	Aa_G16000.h1.t1	g37617
OG0015315	Aa_G16010.h1.t1	g52263
OG0015316	Aa_G16030.h1.t1	g37616
OG0015318	Aa_G705910.h1.t1	g52226
OG0015319	Aa_G443460.h1.t1	g37593
OG0015320	Aa_G443500.h1.t1	g52230
OG0015321	Aa_G443530.h1.t1	g52231
OG0015322	Aa_G175200.h1.t1	g38240
OG0015323	Aa_G175220.h1.t1	g37577
OG0015324	Aa_G175320.h1.t1	g52203
OG0015325	Aa_G467060.h1.t1	g52197
OG0015326	Aa_G252380.h1.t1	g38237
OG0015327	Aa_G479530.h1.t1	g38230
OG0015329	Aa_G360540.h1.t1	g52147
OG0015330	Aa_G284480.h1.t1	g38219
OG0015331	Aa_G581360.h1.t1	g37508
OG0015332	Aa_G125300.h1.t1	g52118
OG0015333	Aa_G125320.h1.t1	g37501
OG0015334	Aa_G125570.h1.t1	g38207
OG0015335	Aa_G280630.h1.t1	g37484
OG0015336	Aa_G454750.h1.t1	g38199
OG0015337	Aa_G488910.h1.t1	g37470
OG0015338	Aa_G200000.h1.t1	g37466
OG0015339	Aa_G374590.h1.t1	g38195
OG0015340	Aa_G374600.h1.t1	g37461
OG0015342	Aa_G415320.h1.t1	g52071
OG0015343	Aa_G599350.h1.t1	g37448
OG0015344	Aa_G67250.h1.t1	g52021
OG0015345	Aa_G230810.h1.t1	g52044
OG0015346	Aa_G188400.h1.t1	g37393
OG0015347	Aa_G54000.h1.t1	g18090
OG0015348	Aa_G54010.h1.t1	g45286
OG0015349	Aa_G612100.h1.t1	g5817
OG0015350	Aa_G490120.h1.t1	g5813
OG0015351	Aa_G18630.h1.t1	g5805
OG0015352	Aa_G18690.h1.t1	g45301
OG0015353	Aa_G18770.h1.t1	g45306
OG0015354	Aa_G274530.h1.t1	g5796
OG0015355	Aa_G274590.h1.t1	g29860
OG0015356	Aa_G260610.h1.t1	g45333
OG0015357	Aa_G260660.h1.t1	g45338
OG0015358	Aa_G456510.h1.t1	g29843
OG0015359	Aa_G469770.h1.t1	g29841
OG0015360	Aa_G451880.h1.t1	g5755
OG0015361	Aa_G259850.h1.t1	g5745
OG0015362	Aa_G170220.h1.t1	g5739
OG0015363	Aa_G170170.h1.t1	g5733
OG0015364	Aa_G170130.h1.t1	g5730
OG0015365	Aa_G519970.h1.t1	g29832
OG0015366	Aa_G152780.h1.t1	g5443
OG0015367	Aa_G556550.h1.t1	g45367
OG0015368	Aa_G226340.h1.t1	g29818
OG0015369	Aa_G337180.h1.t1	g29813
OG0015370	Aa_G337120.h1.t1	g5710
OG0015372	Aa_G181620.h1.t1	g29798
OG0015373	Aa_G181610.h1.t1	g5695
OG0015374	Aa_G181330.h1.t1	g29111
OG0015375	Aa_G68110.h1.t1	g708
OG0015376	Aa_G68220.h1.t1	g41408
OG0015377	Aa_G501660.h1.t1	g28914
OG0015378	Aa_G672090.h1.t1	g28911
OG0015379	Aa_G578680.h1.t1	g47640
OG0015380	Aa_G404780.h1.t1	g744
OG0015381	Aa_G404740.h1.t1	g747
OG0015382	Aa_G9080.h1.t1	g41370
OG0015383	Aa_G8840.h1.t1	g771
OG0015384	Aa_G8760.h1.t1	g41361
OG0015385	Aa_G459200.h1.t1	g788
OG0015387	Aa_G692850.h1.t1	g41359
OG0015388	Aa_G173800.h1.t1	g809
OG0015389	Aa_G127260.h1.t1	g41332
OG0015390	Aa_G127120.h1.t1	g41330
OG0015391	Aa_G127090.h1.t1	g28826
OG0015393	Aa_G260.h1.t1, Aa_G304750.h1.t1	g44916
OG0015394	Aa_G34000.h1.t1	g863
OG0015395	Aa_G33780.h1.t1	g28766
OG0015396	Aa_G448460.h1.t1	g1631
OG0015397	Aa_G28020.h1.t1	g28731
OG0015398	Aa_G345490.h1.t1	g1243
OG0015399	Aa_G28080.h1.t1	g28739
OG0015400	Aa_G297080.h1.t1	g39242
OG0015401	Aa_G320910.h1.t1	g9826
OG0015402	Aa_G75400.h1.t1	g309
OG0015404	Aa_G75290.h1.t1	g9817, g304
OG0015405	Aa_G75280.h1.t1	g303
OG0015406	Aa_G75260.h1.t1	g9816
OG0015407	Aa_G75230.h1.t1	g300
OG0015408	Aa_G75220.h1.t1	g299
OG0015409	Aa_G75940.h1.t1	g282
OG0015410	Aa_G76190.h1.t1	g263
OG0015411	Aa_G76230.h1.t1	g261
OG0015413	Aa_G51700.h1.t1	g245
OG0015414	Aa_G51580.h1.t1	g9771
OG0015415	Aa_G51560.h1.t1	g239, g9769
OG0015416	Aa_G51530.h1.t1	g9766, g237
OG0015417	Aa_G51440.h1.t1	g233
OG0015418	Aa_G51410.h1.t1	g9762
OG0015419	Aa_G306150.h1.t1	g228
OG0015420	Aa_G21100.h1.t1	g217
OG0015421	Aa_G21040.h1.t1	g213
OG0015422	Aa_G20830.h1.t1	g9742
OG0015423	Aa_G20780.h1.t1	g9734
OG0015425	Aa_G37310.h1.t1	g161
OG0015426	Aa_G292860.h1.t1	g155
OG0015427	Aa_G81490.h1.t1	g9707
OG0015429	Aa_G81310.h1.t1	g138
OG0015430	Aa_G23430.h1.t1	g9689
OG0015431	Aa_G23450.h1.t1	g9688
OG0015432	Aa_G23510.h1.t1	g112
OG0015433	Aa_G23590.h1.t1	g9682
OG0015434	Aa_G23640.h1.t1	g102
OG0015435	Aa_G23690.h1.t1	g97
OG0015436	Aa_G383100.h1.t1	g83
OG0015437	Aa_G383110.h1.t1	g82
OG0015438	Aa_G165760.h1.t1	g78
OG0015439	Aa_G649320.h1.t1	g62
OG0015440	Aa_G87230.h1.t1	g36850
OG0015441	Aa_G180740.h1.t1	g9653
OG0015442	Aa_G180710.h1.t1	g50
OG0015443	Aa_G146990.h1.t1	g37
OG0015444	Aa_G43740.h1.t1	g32
OG0015445	Aa_G43770.h1.t1	g30
OG0015446	Aa_G43880.h1.t1	g19
OG0015448	Aa_G44110.h1.t1	g9627
OG0015449	Aa_G113950.h1.t1	g19628
OG0015450	Aa_G113900.h1.t1	g9625
OG0015451	Aa_G113780.h1.t1	g19623
OG0015452	Aa_G113670.h1.t1	g9
OG0015454	Aa_G78470.h1.t1	g39458
OG0015455	Aa_G511720.h1.t1	g39456
OG0015456	Aa_G242190.h1.t1	g25354
OG0015459	Aa_G67930.h1.t1	g25398
OG0015462	Aa_G46780.h1.t1	g45226
OG0015463	Aa_G46630.h1.t1	g39519
OG0015465	Aa_G191350.h1.t1	g25451
OG0015466	Aa_G197370.h1.t1	g45236
OG0015467	Aa_G180000.h1.t1	g39595
OG0015468	Aa_G180020.h1.t1	g39597
OG0015469	Aa_G180030.h1.t1	g39598
OG0015470	Aa_G189000.h1.t1	g45210
OG0015471	Aa_G189020.h1.t1	g45207
OG0015472	Aa_G215360.h1.t1	g11061
OG0015473	Aa_G215300.h1.t1	g11065
OG0015474	Aa_G215280.h1.t1	g39679
OG0015475	Aa_G215270.h1.t1	g39680
OG0015476	Aa_G89560.h1.t1	g11081
OG0015477	Aa_G89680.h1.t1	g39697
OG0015478	Aa_G89710.h1.t1	g11088
OG0015479	Aa_G316830.h1.t1	g11090
OG0015480	Aa_G316860.h1.t1	g39708
OG0015481	Aa_G316880.h1.t1	g39710
OG0015482	Aa_G219590.h1.t1	g39728
OG0015483	Aa_G424800.h1.t1	g39787
OG0015484	Aa_G148680.h1.t1	g51322
OG0015485	Aa_G346450.h1.t1	g51306
OG0015486	Aa_G346360.h1.t1	g51290
OG0015487	Aa_G346330.h1.t1	g51288
OG0015490	Aa_G167440.h1.t1	g51252
OG0015491	Aa_G167530.h1.t1	g39848
OG0015492	Aa_G343060.h1.t1	g51241
OG0015494	Aa_G119360.h1.t1	g51198
OG0015495	Aa_G35490.h1.t1	g39936
OG0015496	Aa_G470540.h1.t1	g51181
OG0015497	Aa_G425730.h1.t1	g51122
OG0015498	Aa_G248290.h1.t1	g40002
OG0015499	Aa_G60270.h1.t1	g39985
OG0015500	Aa_G598720.h1.t1	g39977
OG0015501	Aa_G60010.h1.t1	g37843
OG0015502	Aa_G18060.h1.t1	g40045
OG0015503	Aa_G182050.h1.t1	g40062
OG0015504	Aa_G504030.h1.t1	g37821
OG0015505	Aa_G430670.h1.t1	g40066
OG0015506	Aa_G347850.h1.t1	g40068
OG0015507	Aa_G202220.h1.t1	g40071
OG0015510	Aa_G606190.h1.t1	g40137
OG0015511	Aa_G685770.h1.t1	g40128
OG0015512	Aa_G257330.h1.t1	g43660
OG0015513	Aa_G155810.h1.t1	g40122
OG0015514	Aa_G63180.h1.t1	g40114
OG0015515	Aa_G59490.h1.t1	g40154
OG0015516	Aa_G59520.h1.t1	g37795
OG0015517	Aa_G463320.h1.t1	g40176
OG0015518	Aa_G362560.h1.t1	g40179
OG0015519	Aa_G202880.h1.t1	g40180
OG0015520	Aa_G536210.h1.t1	g40191
OG0015521	Aa_G320840.h1.t1	g315
OG0015522	Aa_G112800.h1.t1	g17214
OG0015523	Aa_G136150.h1.t1	g25340
OG0015524	Aa_G363370.h1.t1, Aa_G363370.h2.t1	g38267
OG0015525	Aa_G363320.h1.t1	g36795
OG0015526	Aa_G506520.h1.t1	g38286
OG0015527	Aa_G506510.h1.t1	g38287
OG0015528	Aa_G506480.h1.t1	g38290
OG0015529	Aa_G290480.h1.t1	g36818
OG0015530	Aa_G290450.h1.t1	g36822
OG0015531	Aa_G495970.h1.t1	g38301
OG0015533	Aa_G35720.h1.t1	g51074
OG0015534	Aa_G77870.h1.t1	g23635
OG0015535	Aa_G593170.h1.t1	g32638
OG0015536	Aa_G451750.h1.t1	g12718
OG0015537	Aa_G52560.h1.t1	g7949
OG0015538	Aa_G52530.h1.t1	g7951
OG0015539	Aa_G48100.h1.t1	g27649
OG0015540	Aa_G52450.h1.t1	g12723
OG0015541	Aa_G52410.h1.t1	g7954
OG0015542	Aa_G52360.h1.t1	g3021
OG0015543	Aa_G52350.h1.t1	g12724
OG0015544	Aa_G52310.h1.t1	g12727
OG0015545	Aa_G271700.h1.t1	g17247
OG0015546	Aa_G271730.h1.t1	g5871
OG0015547	Aa_G271760.h1.t1	g45283
OG0015548	Aa_G271790.h1.t1	g45284
OG0015549	Aa_G271810.h1.t1	g5872
OG0015550	Aa_G271820.h1.t1	g5869
OG0015551	Aa_G271830.h1.t1	g5868
OG0015552	Aa_G264600.h1.t1	g5864
OG0015553	Aa_G264620.h1.t1	g42871, g5861
OG0015554	Aa_G264630.h1.t1	g5860
OG0015555	Aa_G69740.h1.t1	g47587
OG0015556	Aa_G86630.h1.t1	g47604, g23673
OG0015557	Aa_G14730.h1.t1	g7921
OG0015558	Aa_G14680.h1.t1	g7919
OG0015559	Aa_G71710.h1.t1	g7904
OG0015560	Aa_G71700.h1.t1	g12748
OG0015561	Aa_G71690.h1.t1	g7902
OG0015562	Aa_G71630.h1.t1	g7895
OG0015563	Aa_G934960.h1.t1	g7881
OG0015564	Aa_G743970.h1.t1	g7882
OG0015565	Aa_G42510.h1.t1	g7874
OG0015567	Aa_G42210.h1.t1	g12757
OG0015568	Aa_G42190.h1.t1	g7860
OG0015569	Aa_G250330.h1.t1	g7855
OG0015570	Aa_G111930.h1.t1	g7841
OG0015573	Aa_G267890.h1.t1	g12651
OG0015574	Aa_G47540.h1.t1	g7820
OG0015576	Aa_G45070.h1.t1	g7811
OG0015577	Aa_G185530.h1.t1	g12802
OG0015578	Aa_G217220.h1.t1	g7784
OG0015579	Aa_G526020.h1.t1	g7783
OG0015580	Aa_G304970.h1.t1	g7777, g7768
OG0015581	Aa_G4430.h1.t1	g7742
OG0015582	Aa_G4510.h1.t1	g7740
OG0015583	Aa_G4920.h1.t1	g12846
OG0015584	Aa_G5090.h1.t1	g12560
OG0015585	Aa_G75780.h1.t1	g12551
OG0015586	Aa_G75610.h1.t1	g12862
OG0015587	Aa_G51070.h1.t1	g12543
OG0015588	Aa_G51080.h1.t1	g7693
OG0015589	Aa_G51170.h1.t1	g12534
OG0015590	Aa_G51230.h1.t1	g12528
OG0015592	Aa_G47800.h1.t1	g12493
OG0015593	Aa_G49800.h1.t1	g12488
OG0015594	Aa_G47050.h1.t1	g12470
OG0015595	Aa_G47850.h1.t1	g12464
OG0015596	Aa_G40150.h1.t1	g12271
OG0015597	Aa_G78920.h1.t1	g12946
OG0015598	Aa_G78880.h1.t1	g12458
OG0015599	Aa_G78800.h1.t1	g12452
OG0015600	Aa_G78780.h1.t1	g12954
OG0015601	Aa_G174740.h1.t1	g7599
OG0015603	Aa_G174550.h1.t1	g7590
OG0015604	Aa_G174430.h1.t1	g12973
OG0015605	Aa_G174310.h1.t1	g7575
OG0015606	Aa_G174280.h1.t1	g12980
OG0015607	Aa_G174250.h1.t1	g12434
OG0015608	Aa_G174140.h1.t1	g7567
OG0015609	Aa_G767410.h1.t1	g7563
OG0015610	Aa_G765540.h1.t1	g12428
OG0015611	Aa_G301990.h1.t1	g12994
OG0015612	Aa_G24130.h1.t1	g7523
OG0015613	Aa_G24100.h1.t1	g7520
OG0015614	Aa_G340380.h1.t1	g37348
OG0015616	Aa_G224190.h1.t1	g38138
OG0015617	Aa_G38330.h1.t1	g51837
OG0015618	Aa_G38290.h1.t1	g51833
OG0015619	Aa_G599840.h1.t1	g37326
OG0015620	Aa_G599860.h1.t1	g51787
OG0015621	Aa_G202480.h1.t1	g37312
OG0015622	Aa_G357500.h1.t1	g51773
OG0015623	Aa_G202400.h1.t1	g51752
OG0015625	Aa_G216830.h1.t1	g51744
OG0015626	Aa_G286520.h1.t1	g38021
OG0015627	Aa_G282250.h1.t1	g38032
OG0015628	Aa_G507380.h1.t1	g1678
OG0015629	Aa_G12240.h1.t1	g51580
OG0015630	Aa_G402660.h1.t1	g51593
OG0015631	Aa_G25300.h1.t1	g38047
OG0015632	Aa_G135700.h1.t1	g38052
OG0015633	Aa_G135660.h1.t1	g51620
OG0015634	Aa_G548150.h1.t1	g38056
OG0015635	Aa_G548140.h1.t1	g37195
OG0015636	Aa_G680680.h1.t1	g6395
OG0015637	Aa_G457190.h1.t1	g37199
OG0015638	Aa_G29970.h1.t1	g37202
OG0015639	Aa_G29980.h1.t1	g38066
OG0015641	Aa_G197090.h1.t1	g37219
OG0015642	Aa_G576760.h1.t1	g51660
OG0015643	Aa_G487720.h1.t1	g38078
OG0015647	Aa_G172160.h1.t1	g37257
OG0015648	Aa_G172210.h1.t1	g51701
OG0015649	Aa_G150760.h1.t1	g37248
OG0015651	Aa_G24600.h1.t1	g51544
OG0015652	Aa_G525770.h1.t1	g49948
OG0015653	Aa_G606310.h1.t1	g49950
OG0015655	Aa_G66480.h1.t1	g49966
OG0015656	Aa_G377610.h1.t1	g31651
OG0015657	Aa_G103840.h1.t1	g31657
OG0015658	Aa_G126430.h1.t1	g31679
OG0015659	Aa_G274970.h1.t1	g31684
OG0015660	Aa_G496820.h1.t1	g27369
OG0015661	Aa_G788280.h1.t1	g50003
OG0015662	Aa_G188630.h1.t1	g31711
OG0015663	Aa_G188650.h1.t1	g31710
OG0015664	Aa_G188690.h1.t1	g27371
OG0015665	Aa_G631850.h1.t1	g49998
OG0015666	Aa_G278540.h1.t1	g50009, g31718
OG0015667	Aa_G454430.h1.t1	g31726
