Orthogroup	Arabis_alpina	Cardamine_glauca
OG0015380	Aa_G404780.h1.t1	Cg008G301430
OG0015381	Aa_G404740.h1.t1	Cg008G301480
OG0015382	Aa_G9080.h1.t1	Cg008G301630
OG0015383	Aa_G8840.h1.t1	Cg008G301810
OG0015384	Aa_G8760.h1.t1	Cg008G301890
OG0015385	Aa_G459200.h1.t1	Cg008G302050
OG0015387	Aa_G692850.h1.t1	Cg008G302260
OG0015388	Aa_G173800.h1.t1	Cg008G302470
OG0015389	Aa_G127260.h1.t1	Cg003G108430
OG0015390	Aa_G127120.h1.t1	Cg003G108280
OG0015391	Aa_G127090.h1.t1	Cg003G108250
OG0015393	Aa_G260.h1.t1, Aa_G304750.h1.t1	Cg007G267200
OG0015394	Aa_G34000.h1.t1	Cg003G107750
OG0015395	Aa_G33780.h1.t1	Cg003G107500
OG0015396	Aa_G448460.h1.t1	Cg003G107440
OG0015397	Aa_G28020.h1.t1	Cg003G107050
OG0015398	Aa_G345490.h1.t1	Cg003G106680
OG0015399	Aa_G28080.h1.t1	Cg003G107100
OG0015400	Aa_G297080.h1.t1	Cg003G106850
OG0015401	Aa_G320910.h1.t1	Cg003G110940
OG0015402	Aa_G75400.h1.t1	Cg003G111090
OG0015403	Aa_G75360.h1.t1	Cg003G111130
OG0015404	Aa_G75290.h1.t1	Cg003G111180
OG0015405	Aa_G75280.h1.t1	Cg003G111190
OG0015406	Aa_G75260.h1.t1	Cg003G111210
OG0015407	Aa_G75230.h1.t1	Cg003G111220
OG0015408	Aa_G75220.h1.t1	Cg003G111230
OG0015409	Aa_G75940.h1.t1	Cg003G111440
OG0015410	Aa_G76190.h1.t1	Cg003G111750
OG0015411	Aa_G76230.h1.t1	Cg003G111780
OG0015413	Aa_G51700.h1.t1	Cg003G112070
OG0015414	Aa_G51580.h1.t1	Cg003G112210
OG0015415	Aa_G51560.h1.t1	Cg003G112230
OG0015416	Aa_G51530.h1.t1	Cg003G112250
OG0015417	Aa_G51440.h1.t1	Cg003G112340
OG0015418	Aa_G51410.h1.t1	Cg003G112370
OG0015419	Aa_G306150.h1.t1	Cg003G112420
OG0015420	Aa_G21100.h1.t1	Cg003G112510
OG0015421	Aa_G21040.h1.t1	Cg003G112580
OG0015422	Aa_G20830.h1.t1	Cg003G112810
OG0015423	Aa_G20780.h1.t1	Cg003G112860
OG0015425	Aa_G37310.h1.t1	Cg003G113280
OG0015426	Aa_G292860.h1.t1	Cg003G113400
OG0015427	Aa_G81490.h1.t1	Cg003G113540
OG0015428	Aa_G81410.h1.t1	Cg003G113610
OG0015429	Aa_G81310.h1.t1	Cg003G113720
OG0015430	Aa_G23430.h1.t1	Cg003G113970
OG0015431	Aa_G23450.h1.t1	Cg003G113990
OG0015432	Aa_G23510.h1.t1	Cg003G114050
OG0015433	Aa_G23590.h1.t1	Cg003G114140
OG0015434	Aa_G23640.h1.t1	Cg003G114190
OG0015435	Aa_G23690.h1.t1	Cg003G114250
OG0015436	Aa_G383100.h1.t1	Cg003G114390
OG0015437	Aa_G383110.h1.t1	Cg003G114400
OG0015438	Aa_G165760.h1.t1	Cg003G114440
OG0015439	Aa_G649320.h1.t1	Cg003G114700
OG0015440	Aa_G87230.h1.t1	Cg013G330200
OG0015441	Aa_G180740.h1.t1	Cg003G114900
OG0015442	Aa_G180710.h1.t1	Cg003G114930
OG0015443	Aa_G146990.h1.t1	Cg003G115140
OG0015444	Aa_G43740.h1.t1	Cg003G115280
OG0015445	Aa_G43770.h1.t1	Cg003G115300
OG0015446	Aa_G43880.h1.t1	Cg006G208190
OG0015447	Aa_G44050.h1.t1	Cg003G115520
OG0015448	Aa_G44110.h1.t1	Cg003G115580
OG0015449	Aa_G113950.h1.t1	Cg003G115630
OG0015450	Aa_G113900.h1.t1	Cg003G115680
OG0015451	Aa_G113780.h1.t1	Cg003G115830
OG0015452	Aa_G113670.h1.t1	Cg003G096980, Cg003G115900
OG0015453	Aa_G136130.h1.t1	Cg003G075970
OG0015454	Aa_G78470.h1.t1	Cg003G076660, Cg014G332910
OG0015455	Aa_G511720.h1.t1	Cg003G076430, Cg014G333150
OG0015456	Aa_G242190.h1.t1	Cg014G333340, Cg003G076240
OG0015458	Aa_G53290.h1.t1	Cg014G332740, Cg003G076860
OG0015459	Aa_G67930.h1.t1	Cg003G077000, Cg014G332610
OG0015461	Aa_G67800.h1.t1	Cg014G332440, Cg003G077170
OG0015462	Aa_G46780.h1.t1	Cg003G077760, Cg014G331880
OG0015463	Aa_G46630.h1.t1	Cg014G332040, Cg003G077570
OG0015464	Aa_G191450.h1.t1, Aa_G191460.h1.t1	Cg003G077470, Cg014G332150
OG0015465	Aa_G191350.h1.t1	Cg003G077380, Cg014G332240
OG0015466	Aa_G197370.h1.t1	Cg014G330990, Cg003G078560
OG0015467	Aa_G180000.h1.t1	Cg003G078670, Cg014G330880
OG0015468	Aa_G180020.h1.t1	Cg014G330860, Cg003G078690
OG0015469	Aa_G180030.h1.t1	Cg014G330850, Cg003G078700
OG0015470	Aa_G189000.h1.t1	Cg003G113180
OG0015471	Aa_G189020.h1.t1	Cg003G079000, Cg003G094950
OG0015472	Aa_G215360.h1.t1	Cg008G320450
OG0015473	Aa_G215300.h1.t1	Cg008G320350
OG0015474	Aa_G215280.h1.t1	Cg008G320330
OG0015475	Aa_G215270.h1.t1	Cg008G320320
OG0015476	Aa_G89560.h1.t1	Cg008G320020
OG0015477	Aa_G89680.h1.t1	Cg008G319890
OG0015478	Aa_G89710.h1.t1	Cg008G319830
OG0015479	Aa_G316830.h1.t1	Cg008G319730
OG0015480	Aa_G316860.h1.t1	Cg008G319690
OG0015481	Aa_G316880.h1.t1	Cg008G319660
OG0015482	Aa_G219590.h1.t1	Cg008G319050
OG0015483	Aa_G424800.h1.t1	Cg005G174430
OG0015484	Aa_G148680.h1.t1	Cg005G173730
OG0015485	Aa_G346450.h1.t1	Cg005G174050
OG0015486	Aa_G346360.h1.t1	Cg005G174570
OG0015487	Aa_G346330.h1.t1	Cg005G174610
OG0015489	Aa_G154680.h1.t1	Cg005G174750
OG0015490	Aa_G167440.h1.t1	Cg005G175190
OG0015491	Aa_G167530.h1.t1	Cg005G175310
OG0015492	Aa_G343060.h1.t1	Cg005G175330
OG0015494	Aa_G119360.h1.t1	Cg005G176500
OG0015495	Aa_G35490.h1.t1	Cg005G176690
OG0015496	Aa_G470540.h1.t1	Cg005G176980
OG0015497	Aa_G425730.h1.t1	Cg005G177860
OG0015498	Aa_G248290.h1.t1	Cg005G178270
OG0015499	Aa_G60270.h1.t1	Cg005G178470
OG0015500	Aa_G598720.h1.t1	Cg005G178580
OG0015501	Aa_G60010.h1.t1	Cg005G178630
OG0015502	Aa_G18060.h1.t1	Cg005G179000
OG0015503	Aa_G182050.h1.t1	Cg005G179180
OG0015504	Aa_G504030.h1.t1	Cg005G179210
OG0015505	Aa_G430670.h1.t1	Cg005G179240
OG0015506	Aa_G347850.h1.t1	Cg005G179290
OG0015507	Aa_G202220.h1.t1	Cg005G179330
OG0015510	Aa_G606190.h1.t1	Cg005G182110
OG0015511	Aa_G685770.h1.t1	Cg005G181860
OG0015512	Aa_G257330.h1.t1	Cg005G181590
OG0015514	Aa_G63180.h1.t1	Cg005G181090
OG0015515	Aa_G59490.h1.t1	Cg005G182570
OG0015516	Aa_G59520.h1.t1	Cg005G182620
OG0015517	Aa_G463320.h1.t1	Cg005G183020
OG0015518	Aa_G362560.h1.t1	Cg005G183200
OG0015519	Aa_G202880.h1.t1	Cg005G182690
OG0015520	Aa_G536210.h1.t1	Cg005G184470
OG0015521	Aa_G320840.h1.t1	Cg004G153380
OG0015522	Aa_G112800.h1.t1	Cg006G238370
OG0015523	Aa_G136150.h1.t1	Cg003G075990
OG0015524	Aa_G363370.h1.t1, Aa_G363370.h2.t1	Cg005G184710
OG0015525	Aa_G363320.h1.t1	Cg005G185220
OG0015526	Aa_G506520.h1.t1	Cg005G185600
OG0015527	Aa_G506510.h1.t1	Cg005G185680
OG0015528	Aa_G506480.h1.t1	Cg005G185780
OG0015529	Aa_G290480.h1.t1	Cg005G186060
OG0015530	Aa_G290450.h1.t1	Cg005G186160
OG0015531	Aa_G495970.h1.t1	Cg005G186250
OG0015532	Aa_G480930.h1.t1	Cg005G186720
OG0015533	Aa_G35720.h1.t1	Cg005G186990
OG0015534	Aa_G77870.h1.t1	Cg001G013290
OG0015535	Aa_G593170.h1.t1	Cg004G116550
OG0015536	Aa_G451750.h1.t1	Cg004G116460
OG0015537	Aa_G52560.h1.t1	Cg004G116210
OG0015538	Aa_G52530.h1.t1	Cg004G116170
OG0015539	Aa_G48100.h1.t1	Cg006G218570
OG0015540	Aa_G52450.h1.t1	Cg004G116080
OG0015541	Aa_G52410.h1.t1	Cg004G116040
OG0015542	Aa_G52360.h1.t1	Cg004G115990
OG0015543	Aa_G52350.h1.t1	Cg004G115980
OG0015544	Aa_G52310.h1.t1	Cg004G115950
OG0015545	Aa_G271700.h1.t1	Cg008G281900
OG0015546	Aa_G271730.h1.t1	Cg004G124210
OG0015547	Aa_G271760.h1.t1	Cg008G281930
OG0015548	Aa_G271790.h1.t1	Cg008G281960
OG0015549	Aa_G271810.h1.t1	Cg008G281970
OG0015550	Aa_G271820.h1.t1	Cg005G176540
OG0015551	Aa_G271830.h1.t1	Cg008G281990
OG0015552	Aa_G264600.h1.t1	Cg008G282040
OG0015553	Aa_G264620.h1.t1	Cg008G282060
OG0015554	Aa_G264630.h1.t1	Cg008G282070
OG0015555	Aa_G69740.h1.t1	Cg001G014140
OG0015556	Aa_G86630.h1.t1	Cg001G013880
OG0015557	Aa_G14730.h1.t1	Cg004G116930
OG0015558	Aa_G14680.h1.t1	Cg004G116980
OG0015559	Aa_G71710.h1.t1	Cg004G117230
OG0015560	Aa_G71700.h1.t1	Cg004G117240
OG0015561	Aa_G71690.h1.t1	Cg004G117260
OG0015562	Aa_G71630.h1.t1	Cg004G117340
OG0015563	Aa_G934960.h1.t1	Cg004G117430
OG0015564	Aa_G743970.h1.t1	Cg004G117440
OG0015565	Aa_G42510.h1.t1	Cg004G117570
OG0015567	Aa_G42210.h1.t1	Cg004G117820
OG0015568	Aa_G42190.h1.t1	Cg004G117840
OG0015569	Aa_G250330.h1.t1	Cg004G117970
OG0015570	Aa_G111930.h1.t1	Cg004G118110
OG0015572	Aa_G111860.h1.t1	Cg004G118190
OG0015573	Aa_G267890.h1.t1	Cg004G118440
OG0015576	Aa_G45070.h1.t1	Cg004G119460
OG0015577	Aa_G185530.h1.t1	Cg004G119580
OG0015578	Aa_G217220.h1.t1	Cg004G119820
OG0015579	Aa_G526020.h1.t1	Cg004G119900
OG0015580	Aa_G304970.h1.t1	Cg004G119990
OG0015581	Aa_G4430.h1.t1	Cg004G120400
OG0015582	Aa_G4510.h1.t1	Cg004G120500
OG0015583	Aa_G4920.h1.t1	Cg004G120900
OG0015584	Aa_G5090.h1.t1	Cg004G121060
OG0015585	Aa_G75780.h1.t1	Cg004G121280
OG0015586	Aa_G75610.h1.t1	Cg004G121190
OG0015587	Aa_G51070.h1.t1	Cg004G121430
OG0015588	Aa_G51080.h1.t1	Cg004G121440
OG0015589	Aa_G51170.h1.t1	Cg004G121550
OG0015590	Aa_G51230.h1.t1	Cg004G121600
OG0015591	Aa_G103350.h1.t1	Cg002G046430
OG0015592	Aa_G47800.h1.t1	Cg004G122330
OG0015593	Aa_G49800.h1.t1	Cg004G122390
OG0015594	Aa_G47050.h1.t1	Cg004G122890
OG0015595	Aa_G47850.h1.t1	Cg004G123010
OG0015596	Aa_G40150.h1.t1	Cg004G128410
OG0015597	Aa_G78920.h1.t1	Cg004G123100
OG0015598	Aa_G78880.h1.t1	Cg004G123130
OG0015599	Aa_G78800.h1.t1	Cg004G123200
OG0015600	Aa_G78780.h1.t1	Cg004G123220
OG0015601	Aa_G174740.h1.t1	Cg004G123380
OG0015602	Aa_G174690.h1.t1	Cg004G123400
OG0015603	Aa_G174550.h1.t1	Cg004G123570
OG0015604	Aa_G174430.h1.t1	Cg004G123640
OG0015605	Aa_G174310.h1.t1	Cg004G123750
OG0015606	Aa_G174280.h1.t1	Cg004G123790
OG0015607	Aa_G174250.h1.t1	Cg004G123820
OG0015608	Aa_G174140.h1.t1	Cg004G123900
OG0015609	Aa_G767410.h1.t1	Cg004G123960
OG0015610	Aa_G765540.h1.t1	Cg004G123970
OG0015611	Aa_G301990.h1.t1	Cg004G124100
OG0015612	Aa_G24130.h1.t1	Cg004G124620
OG0015613	Aa_G24100.h1.t1	Cg004G124640
OG0015614	Aa_G340380.h1.t1	Cg005G165850
OG0015615	Aa_G340390.h1.t1	Cg005G165870
OG0015616	Aa_G224190.h1.t1	Cg005G166070
OG0015617	Aa_G38330.h1.t1	Cg005G166260
OG0015618	Aa_G38290.h1.t1	Cg005G166300
OG0015619	Aa_G599840.h1.t1	Cg005G166620
OG0015620	Aa_G599860.h1.t1	Cg005G166640
OG0015621	Aa_G202480.h1.t1	Cg005G167080
OG0015622	Aa_G357500.h1.t1	Cg005G166830
OG0015623	Aa_G202400.h1.t1	Cg005G167170
OG0015624	Aa_G216800.h2.t1, Aa_G216800.h1.t1	Cg005G167220
OG0015625	Aa_G216830.h1.t1	Cg005G167270
OG0015626	Aa_G286520.h1.t1	Cg005G170640
OG0015627	Aa_G282250.h1.t1	Cg005G170260
OG0015628	Aa_G507380.h1.t1	Cg003G085870, Cg003G089100
OG0015629	Aa_G12240.h1.t1	Cg005G170160
OG0015630	Aa_G402660.h1.t1	Cg005G169930
OG0015631	Aa_G25300.h1.t1	Cg005G169780
OG0015632	Aa_G135700.h1.t1	Cg005G169570
OG0015633	Aa_G135660.h1.t1	Cg005G169520
OG0015634	Aa_G548150.h1.t1	Cg005G169410
OG0015635	Aa_G548140.h1.t1	Cg005G169420
OG0015636	Aa_G680680.h1.t1	Cg004G143250
OG0015637	Aa_G457190.h1.t1	Cg005G169310
OG0015638	Aa_G29970.h1.t1	Cg005G169270
OG0015639	Aa_G29980.h1.t1	Cg005G169260
OG0015640	Aa_G30110.h1.t1	Cg005G169160
OG0015641	Aa_G197090.h1.t1	Cg005G168970
OG0015642	Aa_G576760.h1.t1	Cg005G168840
OG0015643	Aa_G487720.h1.t1	Cg005G168820
OG0015647	Aa_G172160.h1.t1	Cg005G168190
OG0015648	Aa_G172210.h1.t1	Cg005G168220
OG0015649	Aa_G150760.h1.t1	Cg005G168320
OG0015651	Aa_G24600.h1.t1	Cg005G170770
OG0015652	Aa_G525770.h1.t1	Cg006G230220
OG0015653	Aa_G606310.h1.t1	Cg006G230180
OG0015655	Aa_G66480.h1.t1	Cg006G229690
OG0015656	Aa_G377610.h1.t1	Cg006G229520
OG0015657	Aa_G103840.h1.t1	Cg006G229330
OG0015658	Aa_G126430.h1.t1	Cg006G228980
OG0015659	Aa_G274970.h1.t1	Cg006G228890
OG0015660	Aa_G496820.h1.t1	Cg006G228710
OG0015661	Aa_G788280.h1.t1	Cg006G228480
OG0015662	Aa_G188630.h1.t1	Cg006G228490
OG0015663	Aa_G188650.h1.t1	Cg006G228510
OG0015664	Aa_G188690.h1.t1	Cg006G228550
OG0015665	Aa_G631850.h1.t1	Cg006G228600
OG0015666	Aa_G278540.h1.t1	Cg006G228380
OG0015667	Aa_G454430.h1.t1	Cg006G228240
OG0015668	Aa_G55180.h1.t1	Cg006G227800
OG0015669	Aa_G379800.h1.t1	Cg006G227850
OG0015670	Aa_G190810.h1.t1	Cg006G227870
OG0015671	Aa_G583600.h1.t1	Cg006G228000
OG0015672	Aa_G342670.h1.t1	Cg007G274150
OG0015673	Aa_G119150.h1.t1	Cg006G227350
OG0015674	Aa_G548290.h1.t1	Cg006G227170
OG0015675	Aa_G627740.h1.t1	Cg006G227130
OG0015676	Aa_G493840.h1.t1	Cg006G227040
OG0015677	Aa_G313750.h1.t1	Cg006G226930
OG0015678	Aa_G192230.h1.t1	Cg006G226890
OG0015679	Aa_G407790.h1.t1	Cg006G226680
OG0015680	Aa_G407760.h1.t1	Cg006G226640
OG0015681	Aa_G407730.h1.t1	Cg006G226610
OG0015682	Aa_G323700.h1.t1	Cg006G226570
OG0015683	Aa_G266360.h1.t1	Cg006G225850
OG0015684	Aa_G148850.h1.t1	Cg006G225480
OG0015685	Aa_G148890.h1.t1	Cg006G225450
OG0015686	Aa_G119520.h1.t1	Cg006G225360
OG0015687	Aa_G334100.h1.t1	Cg006G225120
OG0015688	Aa_G60700.h1.t1	Cg006G224940
OG0015689	Aa_G86950.h1.t1	Cg006G224440
OG0015690	Aa_G86870.h1.t1	Cg006G224380
OG0015691	Aa_G86860.h1.t1	Cg006G224370
OG0015692	Aa_G454150.h1.t1	Cg006G224270
OG0015693	Aa_G444740.h1.t1	Cg006G224220
OG0015694	Aa_G444750.h1.t1	Cg006G224200
OG0015696	Aa_G166080.h1.t1	Cg006G223840
OG0015697	Aa_G479840.h1.t1	Cg006G223760
OG0015698	Aa_G198690.h1.t1	Cg006G223480
OG0015699	Aa_G372720.h1.t1	Cg006G223310
OG0015700	Aa_G371910.h1.t1	Cg006G223230
OG0015701	Aa_G121810.h1.t1	Cg006G223130
OG0015702	Aa_G399800.h1.t1	Cg006G222960
OG0015703	Aa_G399810.h1.t1	Cg006G222950
OG0015704	Aa_G653380.h1.t1	Cg006G222890
OG0015705	Aa_G367270.h1.t1	Cg006G222780
OG0015706	Aa_G62640.h1.t1	Cg006G222670
OG0015707	Aa_G62420.h1.t1	Cg006G222450
OG0015708	Aa_G487320.h2.t1, Aa_G487320.h1.t1	Cg006G222000
OG0015709	Aa_G274000.h1.t1	Cg006G221920
OG0015710	Aa_G274090.h1.t1	Cg006G221840
OG0015711	Aa_G429760.h1.t1	Cg006G239170
OG0015712	Aa_G579810.h1.t1	Cg006G221040
OG0015713	Aa_G469120.h1.t1	Cg006G220920
OG0015714	Aa_G539020.h1.t1	Cg006G220720
OG0015715	Aa_G283300.h1.t1	Cg007G269360
OG0015716	Aa_G283560.h1.t1	Cg006G220530
OG0015717	Aa_G395940.h1.t1	Cg007G269010
OG0015718	Aa_G587370.h1.t1	Cg006G220370
OG0015719	Aa_G684770.h1.t1	Cg006G220260
OG0015720	Aa_G442230.h1.t1	Cg006G220120
OG0015721	Aa_G431840.h1.t1	Cg006G219770
OG0015722	Aa_G61720.h1.t1	Cg006G219530
OG0015723	Aa_G61750.h1.t1	Cg006G219500
OG0015724	Aa_G266440.h1.t1	Cg006G225920
OG0015725	Aa_G415710.h1.t1	Cg006G204200
OG0015726	Aa_G475080.h1.t1	Cg006G204180
OG0015727	Aa_G92310.h1.t1	Cg006G219140
OG0015728	Aa_G460460.h1.t1	Cg001G016680
OG0015729	Aa_G24120.h1.t1	Cg001G016610
OG0015730	Aa_G516770.h1.t1	Cg001G016530
OG0015732	Aa_G318000.h1.t1	Cg001G016320
OG0015733	Aa_G311340.h1.t1	Cg001G016230
OG0015734	Aa_G494170.h1.t1	Cg005G188130
OG0015735	Aa_G15700.h1.t1	Cg001G016140
OG0015736	Aa_G130160.h1.t1	Cg001G016100
OG0015737	Aa_G335010.h1.t1	Cg001G016040
OG0015739	Aa_G480430.h1.t1, Aa_G480420.h1.t1	Cg001G015920
OG0015740	Aa_G353690.h1.t1	Cg001G015750
OG0015741	Aa_G208640.h1.t1	Cg001G015700
OG0015742	Aa_G90890.h1.t1	Cg001G015520
OG0015743	Aa_G90970.h1.t1	Cg001G015430
OG0015745	Aa_G29840.h1.t1	Cg001G015330
OG0015746	Aa_G29860.h1.t1	Cg001G015350
OG0015747	Aa_G261130.h1.t1	Cg003G098430
OG0015748	Aa_G512760.h1.t1	Cg006G237580
OG0015749	Aa_G212550.h1.t1	Cg001G012860
OG0015750	Aa_G133100.h1.t1	Cg001G012940
OG0015751	Aa_G373590.h1.t1	Cg005G188370
OG0015752	Aa_G155620.h1.t1	Cg005G189180
OG0015753	Aa_G393130.h1.t1	Cg005G189120
OG0015754	Aa_G41520.h1.t1	Cg005G189810
OG0015755	Aa_G217930.h1.t1	Cg005G190880
OG0015756	Aa_G11820.h1.t1	Cg005G191120
OG0015758	Aa_G253080.h1.t1	Cg005G191330
OG0015759	Aa_G204720.h1.t1	Cg005G191430
OG0015760	Aa_G360400.h1.t1	Cg001G012840
OG0015761	Aa_G418330.h1.t1	Cg005G191640
OG0015762	Aa_G389580.h1.t1	Cg005G191870
OG0015763	Aa_G311510.h1.t1	Cg005G192200
OG0015764	Aa_G300540.h1.t1	Cg002G052190
OG0015765	Aa_G313870.h1.t1	Cg005G192380
OG0015766	Aa_G100260.h1.t1	Cg005G192730
OG0015767	Aa_G100350.h1.t1	Cg005G192940
OG0015768	Aa_G100360.h1.t1	Cg005G192950
OG0015769	Aa_G279250.h1.t1	Cg005G193130
OG0015770	Aa_G77600.h1.t1	Cg005G193210
OG0015771	Aa_G287840.h1.t1	Cg005G193320
OG0015772	Aa_G10150.h1.t1	Cg005G193800
OG0015774	Aa_G36560.h1.t1	Cg005G193920
OG0015775	Aa_G36410.h1.t1	Cg013G330190
OG0015776	Aa_G393280.h1.t1	Cg006G231380
OG0015777	Aa_G117760.h1.t1	Cg006G231530
OG0015778	Aa_G93040.h1.t1	Cg006G231640
OG0015779	Aa_G93030.h1.t1	Cg006G231650
OG0015780	Aa_G93010.h1.t1	Cg006G231670
OG0015781	Aa_G658800.h1.t1	Cg006G231760
OG0015782	Aa_G585770.h1.t1	Cg006G231940
OG0015783	Aa_G599490.h1.t1	Cg006G231990
OG0015784	Aa_G437640.h1.t1	Cg006G232140
OG0015785	Aa_G569550.h1.t1	Cg006G232090
OG0015786	Aa_G118540.h1.t1	Cg006G232290
OG0015787	Aa_G109580.h1.t1	Cg006G232410
OG0015788	Aa_G616300.h1.t1	Cg006G232690
OG0015790	Aa_G726110.h1.t1	Cg006G232740
OG0015791	Aa_G26620.h1.t1	Cg006G232950
OG0015792	Aa_G319800.h1.t1	Cg006G233300
OG0015793	Aa_G710450.h1.t1	Cg006G233360
OG0015794	Aa_G10800.h1.t1	Cg006G233420
OG0015795	Aa_G10870.h1.t1	Cg006G233480
OG0015796	Aa_G246100.h1.t1	Cg006G233540
OG0015797	Aa_G193690.h1.t1	Cg006G233640
OG0015798	Aa_G193660.h1.t1	Cg006G233630
OG0015799	Aa_G298890.h1.t1	Cg006G233790
OG0015800	Aa_G338970.h2.t1, Aa_G338970.h1.t1	Cg006G234150
OG0015801	Aa_G307210.h1.t1	Cg006G234270
OG0015802	Aa_G469920.h1.t1	Cg006G234430
OG0015803	Aa_G593000.h1.t1	Cg007G248740
OG0015804	Aa_G89330.h1.t1	Cg006G234570
OG0015805	Aa_G232700.h1.t1	Cg006G234740
OG0015806	Aa_G43390.h1.t1	Cg006G235060
OG0015807	Aa_G43320.h1.t1	Cg006G235140
OG0015808	Aa_G43270.h1.t1	Cg006G235160
OG0015809	Aa_G353480.h1.t1	Cg006G235270
OG0015810	Aa_G427960.h1.t1	Cg006G235450
OG0015811	Aa_G427940.h1.t1	Cg006G235480
OG0015812	Aa_G318480.h1.t1	Cg006G235650
OG0015813	Aa_G446380.h1.t1	Cg006G235760
OG0015814	Aa_G160800.h1.t1	Cg006G236200
OG0015815	Aa_G635800.h1.t1	Cg006G236180
OG0015816	Aa_G463960.h1.t1	Cg006G236140
OG0015817	Aa_G307130.h1.t1, Aa_G550190.h1.t1	Cg006G236090
OG0015818	Aa_G171340.h1.t1	Cg006G235930
OG0015819	Aa_G160990.h1.t1, Aa_G160970.h1.t1	Cg006G236380
OG0015820	Aa_G194030.h1.t1, Aa_G193990.h1.t1	Cg006G236620
OG0015821	Aa_G193980.h1.t1	Cg006G236630
OG0015822	Aa_G394770.h1.t1	Cg006G236770
OG0015823	Aa_G592410.h1.t1	Cg006G236810
OG0015824	Aa_G19040.h1.t1	Cg006G236830
OG0015825	Aa_G19140.h1.t1	Cg006G236920
OG0015827	Aa_G80760.h1.t1	Cg006G237250
OG0015828	Aa_G442590.h1.t1	Cg006G237440
OG0015830	Aa_G369440.h1.t1	Cg006G237950
OG0015831	Aa_G375850.h1.t1	Cg006G238350
OG0015833	Aa_G534690.h1.t1	Cg002G066060
OG0015834	Aa_G310510.h1.t1	Cg006G238560
OG0015835	Aa_G275820.h1.t1	Cg006G238830
OG0015836	Aa_G663670.h1.t1	Cg006G239150
OG0015837	Aa_G429820.h1.t1	Cg006G239220
OG0015838	Aa_G429860.h1.t1	Cg006G239250
OG0015839	Aa_G22690.h1.t1	Cg006G239650
OG0015840	Aa_G22370.h1.t1	Cg006G239400
OG0015841	Aa_G22390.h1.t1	Cg006G239420
OG0015842	Aa_G22510.h1.t1	Cg006G239540
OG0015843	Aa_G22530.h1.t1	Cg006G239560
OG0015844	Aa_G22720.h1.t1, Aa_G22730.h1.t1	Cg006G239680
OG0015845	Aa_G22740.h1.t1	Cg006G239690
OG0015846	Aa_G22760.h1.t1	Cg006G239710
OG0015847	Aa_G22810.h1.t1	Cg006G239760
OG0015848	Aa_G140010.h1.t1	Cg007G255870, Cg006G240240
OG0015849	Aa_G220670.h1.t1	Cg006G240380
OG0015850	Aa_G28580.h1.t1	Cg008G312110
OG0015852	Aa_G220700.h1.t1	Cg006G240490
OG0015853	Aa_G79300.h1.t1	Cg006G240870
OG0015854	Aa_G219100.h1.t1	Cg006G240920
OG0015855	Aa_G534160.h1.t1	Cg006G241230
OG0015856	Aa_G600520.h1.t1	Cg006G241250
OG0015857	Aa_G493560.h1.t1	Cg006G241310
OG0015858	Aa_G286340.h1.t1	Cg006G241370
OG0015859	Aa_G286310.h1.t1	Cg006G241400
OG0015860	Aa_G286300.h1.t1	Cg006G241410
OG0015861	Aa_G217810.h1.t1	Cg006G241500
OG0015862	Aa_G38890.h1.t1	Cg006G241850
OG0015863	Aa_G127570.h1.t1	Cg001G025550
OG0015864	Aa_G400320.h1.t1	Cg006G242420
OG0015865	Aa_G400290.h1.t1	Cg006G242450
OG0015867	Aa_G134850.h1.t1	Cg006G242860
OG0015868	Aa_G134600.h1.t1	Cg006G242630
OG0015869	Aa_G134990.h1.t1	Cg006G242980
OG0015870	Aa_G135000.h1.t1	Cg006G242990
OG0015871	Aa_G135010.h1.t1	Cg006G243000
OG0015872	Aa_G135140.h1.t1	Cg006G243150
OG0015873	Aa_G228330.h1.t1	Cg006G243260
OG0015874	Aa_G6730.h1.t1	Cg006G243570
OG0015875	Aa_G6590.h1.t1	Cg006G243700
OG0015876	Aa_G6530.h1.t1	Cg006G243770
OG0015877	Aa_G452110.h1.t1	Cg006G243990
OG0015878	Aa_G6410.h1.t1	Cg006G243880
OG0015879	Aa_G687290.h1.t1	Cg006G244040
OG0015880	Aa_G325290.h1.t1	Cg006G244050
OG0015881	Aa_G325170.h1.t1	Cg006G244490
OG0015882	Aa_G105890.h1.t1	Cg006G244630
OG0015883	Aa_G94360.h1.t1	Cg006G245010
OG0015884	Aa_G94410.h1.t1	Cg006G245060
OG0015885	Aa_G94500.h1.t1	Cg006G245140
OG0015886	Aa_G94510.h1.t1	Cg006G245150
OG0015887	Aa_G94530.h1.t1	Cg006G245160
OG0015888	Aa_G94570.h1.t1	Cg006G245190
OG0015889	Aa_G94600.h1.t1	Cg006G245220
OG0015890	Aa_G106070.h1.t1	Cg006G245230
OG0015891	Aa_G106140.h1.t1	Cg006G245300
OG0015892	Aa_G106230.h1.t1	Cg006G245380
OG0015893	Aa_G106320.h1.t1	Cg006G245440
OG0015894	Aa_G290020.h1.t1	Cg008G294020
OG0015895	Aa_G524190.h1.t1	Cg008G294760
OG0015896	Aa_G258150.h1.t1	Cg008G294610
OG0015897	Aa_G72780.h1.t1	Cg008G294370
OG0015898	Aa_G72860.h1.t1	Cg008G294300
OG0015899	Aa_G354660.h1.t1	Cg008G294220
