Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0012572	AT5G19930.1	Ag004G0560000
OG0012573	AT5G19970.1	Ag004G0560800
OG0012574	AT5G20080.1	Ag004G0562800
OG0012575	AT5G20120.1	Ag004G0563500
OG0012576	AT5G20280.1	Ag004G0566600
OG0012577	AT5G20370.1	Ag004G0567900
OG0012578	AT5G20860.2	Ag004G0577000
OG0012579	AT5G21040.1	Ag004G0581400
OG0012580	AT5G21120.2	Ag004G0582600
OG0012582	AT5G21326.1	Ag004G0583400
OG0012583	AT5G21930.1	Ag004G0583900
OG0012584	AT5G21970.1	Ag004G0584900
OG0012585	AT5G22020.1	Ag004G0585400
OG0012586	AT5G22040.1	Ag004G0585800
OG0012587	AT2G26440.1	Ag004G0586600
OG0012588	AT5G22180.1	Ag004G0589200
OG0012589	AT5G22210.1	Ag004G0590100
OG0012590	AT5G22260.1	Ag004G0590500
OG0012591	AT5G22620.1	Ag004G0598400
OG0012593	AT5G22820.2	Ag004G0601900
OG0012594	AT5G22830.1	Ag004G0602300
OG0012595	AT5G60750.1	Ag004G0611000
OG0012596	AT5G60730.1	Ag004G0612100
OG0012597	AT5G60720.1	Ag004G0612200
OG0012598	AT5G60650.1	Ag004G0613400
OG0012599	AT5G60630.1	Ag004G0613700
OG0012600	AT5G60590.2	Ag004G0614600
OG0012601	AT5G60460.1	Ag004G0616200
OG0012602	AT5G60070.1	Ag004G0628400
OG0012604	AT5G60040.2	Ag034G3867200, Ag004G0628800
OG0012606	AT5G59500.1	Ag004G0641400
OG0012607	AT5G59440.3	Ag004G0642300
OG0012608	AT5G58890.1	Ag034G3817900, Ag004G0656600
OG0012609	AT5G58760.1	Ag004G0659700
OG0012610	AT5G58750.1	Ag004G0660600
OG0012611	AT5G58610.3	Ag004G0663400
OG0012612	AT5G58375.1	Ag004G0667100
OG0012613	AT5G58370.2	Ag004G0667200
OG0012614	AT5G58200.2	Ag004G0670100
OG0012615	AT5G58110.1	Ag004G0671300
OG0012616	AT5G57980.1	Ag004G0673200
OG0012617	AT1G65080.1	Ag004G0676900
OG0012618	AT5G57920.3	Ag004G0677500
OG0012619	AT5G57870.1	Ag004G0677900
OG0012620	AT5G57830.1	Ag004G0678300
OG0012621	AT5G57780.1	Ag004G0679700
OG0012622	AT5G57590.1	Ag004G0682700
OG0012623	AT5G57510.1	Ag004G0687600
OG0012624	AT3G33530.3	Ag004G0688400
OG0012625	AT5G57345.1	Ag004G0693100
OG0012626	AT5G57340.2	Ag004G0693200
OG0012627	AT5G57250.1	Ag004G0694800
OG0012628	AT3G59140.1	Ag004G0695300, Ag031G3250600
OG0012629	AT5G57035.1	Ag004G0698400
OG0012630	AT5G57040.1	Ag004G0698500
OG0012631	AT5G57130.1	Ag004G0701000
OG0012632	AT5G57140.1	Ag004G0701100
OG0012633	AT3G29185.1	Ag004G0711600
OG0012634	AT5G56450.1	Ag004G0715300
OG0012635	AT5G56380.1	Ag004G0718600
OG0012636	AT3G22510.1	Ag027G3036200, Ag004G0718800
OG0012637	AT5G56320.3	Ag004G0721100
OG0012638	AT5G56160.1	Ag004G0721900
OG0012639	AT1G48520.1	Ag064G5113300, Ag095G5469700, Ag004G0722800
OG0012640	AT5G56230.1	Ag004G0723100
OG0012641	AT5G56300.1	Ag004G0725100
OG0012642	AT5G56120.1	Ag004G0725600
OG0012643	AT5G55760.1	Ag004G0734100
OG0012644	AT5G55730.1	Ag004G0735100
OG0012645	AT5G55640.1	Ag004G0736100
OG0012646	AT5G55250.1	Ag004G0743800
OG0012647	AT5G55280.1	Ag004G0744000
OG0012648	AT5G55220.1	Ag004G0745500
OG0012649	AT5G55100.2	Ag004G0748300
OG0012650	AT5G54940.1	Ag004G0750800
OG0012651	AT5G54860.1	Ag004G0752600
OG0012652	AT5G54855.1	Ag004G0752700
OG0012653	AT5G54850.1	Ag004G0752800
OG0012654	AT5G54780.1	Ag004G0754900
OG0012655	AT5G54690.1	Ag004G0756400
OG0012656	AT1G27080.1	Ag004G0760100
OG0012657	AT3G49400.1	Ag004G0760800
OG0012658	AT3G49350.1	Ag004G0761300
OG0012659	AT3G49330.2	Ag004G0762000
OG0012660	AT3G49080.1	Ag004G0768300
OG0012661	AT3G48950.1	Ag004G0770400
OG0012662	AT3G48710.1	Ag004G0776700
OG0012663	AT5G54080.1	Ag004G0778700, Ag020G2559500
OG0012664	AT5G54090.1	Ag020G2559400, Ag004G0778800
OG0012665	AT5G54230.1	Ag004G0780700, Ag020G2557000
OG0012666	AT5G54290.2	Ag020G2555300, Ag004G0783000
OG0012667	AT4G02360.1	Ag022G2631600
OG0012668	AT4G02405.1	Ag022G2633700
OG0012669	AT4G02425.1	Ag022G2637800
OG0012670	AT4G02440.1	Ag022G2638000
OG0012671	AT4G02485.1	Ag022G2639200
OG0012672	AT4G02610.1	Ag022G2640700
OG0012673	AT4G02630.1	Ag022G2640900
OG0012674	AT4G02640.2	Ag022G2641000
OG0012675	AT4G02670.2	Ag022G2641400
OG0012676	AT5G07420.1	Ag022G2652800, Ag022G2652900, Ag022G2653000, Ag022G2653100, Ag022G2653900
OG0012677	AT5G07390.1	Ag022G2654500
OG0012678	AT5G07370.1	Ag022G2654700
OG0012679	AT5G07290.1	Ag022G2661000
OG0012680	AT5G07190.1	Ag022G2664300
OG0012681	AT5G07080.1	Ag022G2669400
OG0012682	AT5G06940.1	Ag022G2673000
OG0012683	AT5G06930.1	Ag022G2673100
OG0012684	AT5G06905.1	Ag022G2673500, Ag022G2673800
OG0012685	AT5G06710.1	Ag022G2678700
OG0012686	AT2G13820.3	Ag022G2678800
OG0012688	AT5G06670.1	Ag022G2679300
OG0012689	AT5G06650.1	Ag016G2300800, Ag022G2679400
OG0012690	AT5G06620.1	Ag022G2679900, Ag022G2741500
OG0012691	AT5G06610.1	Ag022G2680300
OG0012692	AT5G06590.1	Ag022G2681100
OG0012693	AT5G06550.1	Ag022G2681800
OG0012694	AT5G06510.1	Ag022G2682500
OG0012695	AT5G06410.1	Ag022G2685000
OG0012696	AT5G06370.1	Ag022G2686000
OG0012697	AT4G25980.1	Ag022G2687900
OG0012698	AT5G06310.1	Ag022G2688800
OG0012699	AT5G06210.1	Ag022G2692300
OG0012700	AT5G06140.1	Ag022G2695500
OG0012701	AT5G05920.1	Ag022G2700800
OG0012702	AT5G05940.1	Ag022G2703700
OG0012703	AT5G05840.1	Ag022G2705500
OG0012704	AT5G05660.1	Ag022G2709100
OG0012705	AT5G05600.1	Ag022G2709700
OG0012706	AT3G33520.1	Ag022G2712700
OG0012707	AT5G05480.1	Ag022G2713300
OG0012708	AT5G05270.1	Ag022G2716300
OG0012709	AT5G04970.1	Ag022G2723400
OG0012711	AT5G04910.1	Ag022G2724200
OG0012712	AT5G04860.1	Ag022G2725400
OG0012713	AT5G04840.1	Ag022G2725600
OG0012714	AT5G04710.1	Ag022G2728300
OG0012715	AT5G04670.1	Ag022G2728800
OG0012716	AT5G04620.2	Ag022G2729800
OG0012717	AT5G04610.1	Ag022G2729900
OG0012718	AT5G04270.1	Ag022G2736900
OG0012719	AT5G04260.1	Ag022G2737000
OG0012721	AT5G04190.1	Ag022G2738600
OG0012722	AT5G04150.1	Ag022G2739200
OG0012723	AT5G04000.2	Ag022G2742100
OG0012724	AT5G03990.1	Ag022G2742300
OG0012725	AT5G03800.1	Ag022G2745100
OG0012726	AT5G03720.1	Ag022G2746300
OG0012727	AT5G03640.1	Ag022G2749600
OG0012728	AT5G03555.1	Ag022G2751200
OG0012729	AT5G03460.1	Ag022G2753300
OG0012730	AT5G03450.1	Ag022G2753500
OG0012731	AT5G03310.1	Ag022G2757000
OG0012732	AT5G48210.1	Ag022G2758200
OG0012733	AT5G03110.1	Ag022G2760800
OG0012734	AT5G03070.1	Ag022G2762100
OG0012735	AT5G02600.1	Ag022G2771400
OG0012736	AT5G02270.2	Ag022G2776800
OG0012737	AT5G02160.1	Ag022G2778100
OG0012738	AT5G01070.1	Ag022G2782600
OG0012739	AT5G01200.1	Ag022G2784600
OG0012740	AT5G01210.1	Ag022G2784800
OG0012741	AT5G01240.1	Ag022G2785300
OG0012742	AT5G01300.1	Ag022G2786800
OG0012743	AT5G01710.1	Ag022G2791900
OG0012744	AT5G01840.1	Ag022G2793300
OG0012745	AT5G01820.1	Ag022G2793900
OG0012746	AT5G01810.1	Ag022G2794000
OG0012747	AT5G01930.1	Ag022G2795400
OG0012748	AT5G01010.2	Ag022G2796700
OG0012749	AT5G40630.1	Ag075G5283200
OG0012750	AT5G40640.1	Ag075G5284500
OG0012751	AT5G40645.1	Ag075G5284600
OG0012752	AT5G40690.1	Ag075G5285200
OG0012753	AT4G06744.1	Ag075G5292300
OG0012754	AT5G41140.1	Ag075G5295000
OG0012755	AT5G41320.1	Ag075G5296800
OG0012756	AT5G41460.1	Ag075G5299200
OG0012757	AT5G41780.1	Ag075G5303200
OG0012758	AT1G80010.1	Ag048G4558900, Ag048G4553700
OG0012759	AT1G79960.1	Ag048G4554500
OG0012760	AT1G09995.1, AT1G79890.1	Ag048G4556500
OG0012761	AT3G27750.1	Ag048G4557500
OG0012762	AT1G79780.1	Ag048G4557800
OG0012763	AT1G79770.1	Ag048G4557900
OG0012764	AT1G80050.1	Ag048G4559300
OG0012765	AT1G80120.1	Ag048G4561100
OG0012766	AT1G80200.2	Ag048G4562200
OG0012767	AT1G80390.1	Ag048G4564700
OG0012768	AT1G80480.1	Ag048G4568400
OG0012769	AT1G57540.1	Ag034G3748100, Ag048G4568900
OG0012770	AT1G80790.1	Ag048G4577800
OG0012771	AT1G79620.5	Ag048G4580400
OG0012772	AT5G53650.1	Ag048G4586900
OG0012773	AT1G79460.1	Ag048G4587600
OG0012774	AT1G79400.1	Ag048G4588300
OG0012775	AT1G79350.1	Ag048G4588900
OG0012777	AT1G79070.1	Ag048G4592600
OG0012778	AT1G78995.1	Ag048G4593600
OG0012779	AT1G78922.1	Ag048G4595500
OG0012780	AT1G78890.1	Ag048G4596100
OG0012783	AT1G78560.1	Ag048G4606900
OG0012784	AT1G78310.1	Ag048G4615700
OG0012785	AT1G78260.1	Ag048G4616500
OG0012786	AT1G78210.1	Ag048G4616900
OG0012787	AT1G78180.1	Ag048G4617400
OG0012788	AT1G78150.3	Ag048G4618200
OG0012789	AT1G77920.1	Ag048G4622200
OG0012790	AT1G77810.1	Ag048G4625300
OG0012791	AT1G77590.1	Ag048G4633800, Ag044G4492600
OG0012792	AT1G77480.1	Ag048G4640600
OG0012793	AT1G77290.1	Ag048G4645100
OG0012794	AT1G77140.1	Ag048G4646900
OG0012795	AT1G77110.1	Ag048G4647400
OG0012796	AT1G77030.1	Ag048G4648000
OG0012797	AT1G77020.1	Ag048G4648100
OG0012798	AT1G76760.1	Ag048G4652500
OG0012799	AT1G76570.1	Ag048G4659100
OG0012800	AT1G76370.1	Ag048G4668000
OG0012801	AT1G76080.1	Ag048G4679700
OG0012802	AT2G17020.1	Ag048G4681500
OG0012803	AT1G75720.1	Ag048G4695500
OG0012804	AT5G32450.1	Ag048G4705600
OG0012805	AT1G75310.2	Ag048G4711800
OG0012806	AT1G75130.1	Ag048G4718100
OG0012807	AT5G48910.1	Ag048G4718600
OG0012808	AT1G75100.1	Ag048G4719300
OG0012809	AT2G17270.1	Ag040G4334800
OG0012810	AT5G27606.1	Ag003G0391800
OG0012811	AT2G17370.1	Ag040G4335900
OG0012812	AT2G17440.1	Ag040G4337400
OG0012813	AT2G17520.1	Ag040G4339100
OG0012814	AT3G28210.1	Ag027G3019600, Ag040G4340500
OG0012815	AT2G17705.1	Ag040G4346500
OG0012816	AT2G17900.1	Ag040G4352100
OG0012817	AT3G49890.2	Ag049G4725800
OG0012818	AT3G49845.1	Ag049G4727000
OG0012819	AT3G49800.1	Ag049G4727600
OG0012820	AT2G38020.1	Ag049G4732400
OG0012821	AT3G47410.1	Ag049G4735500
OG0012822	AT1G54350.1	Ag032G3419000
OG0012823	AT1G56160.1	Ag032G3419900, Ag060G5003300
OG0012824	AT1G56080.1	Ag032G3421300, Ag034G3809500
OG0012825	AT1G55865.1	Ag032G3426000
OG0012826	AT1G55820.1	Ag032G3426700
OG0012827	AT1G55805.1	Ag032G3426900
OG0012828	AT1G55540.2	Ag032G3430700
OG0012829	AT1G55475.1	Ag032G3434600
OG0012830	AT1G55370.2	Ag032G3435700, Ag032G3436100
OG0012831	AT1G55350.5	Ag032G3437000
OG0012832	AT1G55250.1	Ag032G3438600
OG0012833	AT1G54070.1	Ag032G3448900
OG0012834	AT1G53910.1	Ag032G3453700
OG0012835	AT1G53770.2	Ag032G3457600
OG0012836	AT1G53560.1	Ag032G3465500
OG0012837	AT1G53380.1	Ag032G3468700
OG0012838	AT1G67540.2	Ag032G3470600
OG0012839	AT1G53280.1	Ag032G3470700
OG0012840	AT1G53140.1	Ag032G3474100
OG0012841	AT1G53090.1	Ag032G3474700
OG0012842	AT2G35980.1	Ag054G4876200
OG0012843	AT2G35990.1	Ag054G4876800
OG0012844	AT2G36120.1	Ag054G4879100
OG0012845	AT2G36240.1	Ag054G4882000
OG0012846	AT2G36570.1	Ag054G4891700
OG0012847	AT2G36630.1	Ag054G4892900
OG0012848	AT2G34080.1	Ag054G4893300
OG0012849	AT2G36670.1	Ag054G4894100
OG0012850	AT2G36690.1, AT2G06960.1	Ag054G4894700
OG0012851	AT2G36720.1	Ag054G4895300
OG0012852	AT2G36835.1	Ag054G4897300
OG0012853	AT3G45640.1	Ag009G0981700, Ag041G4353800
OG0012854	AT1G11380.1	Ag041G4356000, Ag034G3805000
OG0012855	AT3G45190.1	Ag009G0979900, Ag041G4356400
OG0012856	AT3G45090.1	Ag041G4356900, Ag009G0979400
OG0012857	AT3G44880.1	Ag009G0976600, Ag041G4359300
OG0012858	AT3G44820.1	Ag009G0976400, Ag041G4359400
OG0012859	AT5G49880.1	Ag076G5313500, Ag041G4371500
OG0012860	AT5G49930.1	Ag041G4372700, Ag007G0876600
OG0012861	AT5G52960.1	Ag082G5405000
OG0012862	AT5G49990.1	Ag007G0853200
OG0012863	AT5G50150.1	Ag007G0853900
OG0012864	AT5G50310.1	Ag007G0854300
OG0012865	AT5G49650.1	Ag007G0854900
OG0012867	AT5G49820.1	Ag007G0856000
OG0012868	AT5G49840.1	Ag007G0856100
OG0012869	AT5G49830.2	Ag007G0856200
OG0012870	AT5G35090.1	Ag007G0861100
OG0012871	AT4G12760.1	Ag007G0866100
OG0012872	AT4G13150.1	Ag007G0870400, Ag076G5314200
OG0012873	AT3G24810.1	Ag007G0871600, Ag076G5313900, Ag029G3100900
OG0012874	AT4G13230.1	Ag007G0879200, Ag007G0872600
OG0012875	AT4G13530.1	Ag007G0883800
OG0012876	AT4G13620.1	Ag007G0885300
OG0012877	AT4G13630.1	Ag007G0885600
OG0012878	AT4G13790.1	Ag007G0888000
OG0012879	AT4G13840.1	Ag007G0888200
OG0012880	AT4G13885.1, AT2G34110.1, AT4G13870.2	Ag007G0888400
OG0012881	AT4G13990.1	Ag007G0889700
OG0012882	AT4G14090.1	Ag007G0891000
OG0012883	AT4G14190.1	Ag007G0893300
OG0012884	AT4G14385.1	Ag007G0897900
OG0012885	AT4G14520.1	Ag007G0900000
OG0012886	AT4G14650.1	Ag007G0902500
OG0012887	AT4G14860.1	Ag007G0910300
OG0012888	AT4G15010.1	Ag007G0913000, Ag002G0261600
OG0012889	AT4G15080.1	Ag007G0914200
OG0012890	AT4G15110.1	Ag007G0914500
OG0012891	AT4G15410.1	Ag007G0918900
OG0012892	AT4G15545.1	Ag007G0921500
OG0012893	AT3G29630.1	Ag001G0035200
OG0012893	AT1G50580.1	Ag007G0923500
OG0012894	AT4G15820.1	Ag007G0933000
OG0012895	AT4G15840.1	Ag007G0933200
OG0012896	AT4G15910.1	Ag007G0934000, Ag025G2900200
OG0012897	AT4G15980.2	Ag025G2902000, Ag007G0935900
OG0012898	AT1G72960.1	Ag078G5331300
OG0012899	AT1G73180.1	Ag078G5339300
OG0012900	AT1G73240.1	Ag078G5340500
OG0012901	AT1G73470.3	Ag078G5345200
OG0012902	AT1G73550.1	Ag078G5350100
OG0012903	AT1G73710.1	Ag078G5357400
OG0012904	AT1G73770.1	Ag078G5359100
OG0012905	AT1G73875.1	Ag078G5362300
OG0012906	AT1G73880.1	Ag078G5362400
OG0012907	AT1G73990.1	Ag078G5365100
OG0012908	AT1G74120.1	Ag078G5370200
OG0012909	AT1G74160.1	Ag078G5370500
OG0012910	AT2G20750.1	Ag078G5376500
OG0012911	AT1G74330.1	Ag078G5379500
OG0012912	AT1G74450.1	Ag078G5382900
OG0012913	AT1G74530.3	Ag078G5385500
OG0012914	AT1G74690.1	Ag078G5391900
OG0012915	AT1G74790.1	Ag078G5394000
OG0012916	AT1G68590.1	Ag056G4935300
OG0012917	AT1G68610.1	Ag056G4935400
OG0012918	AT1G68680.1	Ag056G4937200
OG0012919	AT1G68760.1	Ag056G4939300
OG0012920	AT1G68800.2	Ag056G4940900
OG0012921	AT1G69270.1	Ag056G4949000
OG0012922	AT4G28410.1	Ag045G4505600
OG0012923	AT2G18760.3	Ag045G4510500
OG0012924	AT4G28706.4	Ag045G4513300
OG0012925	AT4G28760.1	Ag045G4514700
OG0012926	AT5G43250.1	Ag045G4522100
OG0012927	AT4G29170.1	Ag045G4523900
OG0012928	AT4G29240.1	Ag045G4525300
OG0012929	AT1G63660.1	Ag063G5075600, Ag002G0114800
OG0012930	AT1G63690.1	Ag063G5076300, Ag002G0114300
OG0012931	AT3G43540.1	Ag063G5085600, Ag002G0107500
OG0012932	AT1G63990.1	Ag002G0102800, Ag063G5090100
OG0012933	AT5G39980.1	Ag071G5237800
OG0012934	AT5G39990.1	Ag071G5239500
OG0012935	AT2G04650.1	Ag071G5241400
OG0012936	AT5G40280.2	Ag071G5247000
OG0012937	AT5G50790.1	Ag012G1272200
OG0012939	AT3G44200.1	Ag012G1283200
OG0012940	AT3G44160.1	Ag012G1287600
OG0012941	AT3G28670.2	Ag012G1291100
OG0012942	AT3G27925.1	Ag012G1292600
OG0012943	AT3G44100.1	Ag012G1293700
OG0012944	AT3G27770.1	Ag012G1297400
OG0012945	AT3G27730.2	Ag012G1297500
OG0012946	AT2G47180.1	Ag003G0294300, Ag012G1302500
OG0012947	AT3G48630.1, AT3G44150.1	Ag012G1303100
OG0012948	AT3G27470.5	Ag012G1304500
OG0012949	AT3G27410.1	Ag012G1305600
OG0012950	AT3G27310.1	Ag012G1308200
OG0012951	AT3G27150.1	Ag012G1311000
OG0012952	AT5G52220.1	Ag012G1312400, Ag051G4807700
OG0012953	AT3G26960.1	Ag012G1315900
OG0012954	AT3G26600.1	Ag012G1322400
OG0012955	AT3G26380.1	Ag012G1325500
OG0012956	AT3G26210.1	Ag012G1326200
OG0012957	AT3G26115.1	Ag012G1327500
OG0012958	AT3G26030.1	Ag012G1329900
OG0012959	AT3G25905.1	Ag012G1332400
OG0012960	AT3G25900.1	Ag012G1332600
OG0012961	AT3G25660.1	Ag057G4957000, Ag012G1340100
OG0012962	AT1G69910.1	Ag057G4951400
OG0012963	AT1G69830.1	Ag057G4955100
OG0012964	AT1G69790.1	Ag057G4956600
OG0012965	AT1G69440.1	Ag057G4964800
OG0012966	AT1G69400.1	Ag057G4966100
OG0012967	AT1G69350.1	Ag057G4966700
OG0012968	AT1G69330.1	Ag057G4967000
OG0012969	AT5G46180.1	Ag006G0798500, Ag058G4985300
OG0012970	AT4G08250.1	Ag006G0803800, Ag058G4978700
OG0012971	AT5G45960.1	Ag058G4977600, Ag006G0805500
OG0012972	AT5G45910.1	Ag058G4973800, Ag006G0808700, Ag058G4974000, Ag006G0808400
OG0012973	AT5G45860.1	Ag006G0812000, Ag058G4970800
OG0012974	AT5G45850.1	Ag006G0812200, Ag058G4970600
OG0012975	AT5G45790.2	Ag006G0816300, Ag006G0816100
OG0012976	AT5G45780.1	Ag006G0816500
OG0012977	AT5G45700.1	Ag006G0821400
OG0012978	AT5G45660.1	Ag006G0823400
OG0012979	AT2G13100.1	Ag006G0825600
OG0012980	AT5G45580.2	Ag006G0825800
OG0012981	AT5G45410.1	Ag050G4749300, Ag006G0831100
OG0012982	AT5G45310.1	Ag006G0834000
OG0012983	AT5G45170.1	Ag006G0839500
OG0012984	AT1G49570.1	Ag083G5411600, Ag001G0001300
OG0012985	AT1G49580.1	Ag001G0001400, Ag083G5411500
OG0012986	AT1G49620.3	Ag001G0002600, Ag083G5409800
OG0012987	AT1G49730.1	Ag001G0008300
OG0012988	AT1G50170.1	Ag001G0022900
OG0012989	AT4G24430.1	Ag001G0035400
OG0012990	AT1G50600.2	Ag001G0035500
OG0012991	AT1G50620.1	Ag001G0036600
OG0012992	AT1G50890.1	Ag001G0048200
OG0012993	AT1G51070.2	Ag001G0052000
OG0012994	AT1G51080.1	Ag001G0052100
OG0012995	AT1G51090.1	Ag001G0052300
OG0012996	AT1G51140.1	Ag001G0053300
OG0012997	AT1G51350.1	Ag001G0055800
OG0012998	AT1G51550.1	Ag001G0060800
OG0012999	AT1G51560.1	Ag001G0060900
OG0013000	AT1G52155.1	Ag001G0073300
OG0013001	AT1G52160.1	Ag001G0073400
OG0013002	AT1G52330.2	Ag001G0078100
OG0013003	AT3G29590.1	Ag001G0082000, Ag001G0081800, Ag001G0081400
OG0013004	AT1G52800.1	Ag001G0085400
OG0013005	AT1G52900.1	Ag001G0087500
OG0013006	AT1G53010.1	Ag001G0089600
OG0013007	AT5G42765.1	Ag023G2797700
OG0013008	AT5G42920.2	Ag023G2800900
OG0013009	AT5G43020.1	Ag023G2803300
OG0013010	AT5G43050.1	Ag015G2235800, Ag023G2803500
OG0013011	AT5G43100.1	Ag023G2803800
OG0013012	AT2G33580.1	Ag023G2806800
OG0013013	AT2G33610.1	Ag023G2807300
OG0013015	AT5G51220.1	Ag023G2815600
OG0013016	AT2G34470.2	Ag023G2818700
OG0013017	AT2G34670.2	Ag023G2823000
OG0013018	AT2G34680.2	Ag023G2823200
OG0013019	AT2G34790.1	Ag023G2824800
OG0013020	AT2G34940.1	Ag023G2829300
OG0013021	AT2G35000.1	Ag023G2830600
OG0013022	AT2G35100.1	Ag023G2831900
OG0013023	AT2G35210.1	Ag023G2834700
OG0013024	AT2G35350.1	Ag023G2836900
OG0013025	AT2G35380.1	Ag023G2837100
OG0013026	AT2G35490.1	Ag023G2840100
OG0013027	AT5G42370.2	Ag023G2840200
OG0013028	AT2G35510.1	Ag023G2840500
OG0013029	AT2G35720.1	Ag023G2845900
OG0013030	AT2G35770.1	Ag023G2846500
OG0013033	AT4G19185.1	Ag050G4747400
OG0013034	AT4G18920.1	Ag050G4754500, Ag050G4753900
OG0013035	AT4G19000.1	Ag050G4756700
OG0013036	AT4G19020.1	Ag050G4759700
OG0013037	AT4G19050.1	Ag050G4761100, Ag050G4761200
OG0013039	AT4G18780.1	Ag050G4764600
OG0013040	AT4G18640.1	Ag050G4766500
OG0013041	AT4G18630.1	Ag050G4766700
OG0013042	AT4G18540.1	Ag050G4768200
OG0013043	AT4G18350.1	Ag050G4774900
OG0013044	AT4G18240.1	Ag050G4777000
OG0013045	AT5G48950.1	Ag050G4781900
OG0013046	AT1G69980.1	Ag034G4072700, Ag050G4786300
OG0013047	AT4G17830.2	Ag050G4790700
OG0013048	AT4G17770.1	Ag050G4791700
OG0013049	AT4G17750.1	Ag050G4792900
OG0013050	AT4G17710.1	Ag050G4793300
OG0013051	AT4G17610.1	Ag050G4794500
OG0013052	AT4G17540.1	Ag050G4795600
OG0013053	AT4G17490.1	Ag050G4796400
OG0013054	AT4G17370.1	Ag050G4797800
OG0013055	AT1G03370.1	Ag083G5410800, Ag034G3797500
OG0013056	AT3G51050.1	Ag008G0937300, Ag008G0964700
OG0013057	AT3G51040.1	Ag008G0937400, Ag008G0964600
OG0013059	AT3G50860.1	Ag008G0942400
OG0013060	AT3G50690.1	Ag008G0948400
OG0013061	AT3G61980.1	Ag008G0949900
OG0013062	AT3G50630.1	Ag008G0950300
OG0013063	AT3G50590.1	Ag008G0951200
OG0013064	AT3G50520.1	Ag008G0952700
OG0013065	AT3G50430.1	Ag008G0953800
OG0013066	AT3G50330.1	Ag008G0955600
OG0013067	AT4G23610.1	Ag077G5317100, Ag077G5317000, Ag033G3488000
OG0013068	AT4G23570.3	Ag077G5318300, Ag033G3489000
OG0013069	AT4G23540.1	Ag077G5321200
OG0013070	AT5G52290.1	Ag051G4806600
OG0013071	AT5G52030.2	Ag051G4809300
OG0013072	AT5G51800.1	Ag051G4812100
OG0013073	AT5G51680.1	Ag051G4814900
OG0013074	AT5G51560.1	Ag051G4815600
OG0013075	AT5G51410.1	Ag051G4816900
OG0013076	AT5G51290.1	Ag051G4819200
OG0013077	AT5G51070.1	Ag051G4831000
OG0013078	AT5G51160.1	Ag051G4834100
OG0013079	AT2G13620.1	Ag044G4469100
OG0013080	AT2G11000.1	Ag094G5468000, Ag044G4470700
OG0013081	AT2G14255.1	Ag044G4478500
OG0013082	AT5G02860.1	Ag044G4479800, Ag014G1846800, Ag014G1847000
OG0013083	AT2G15020.1	Ag044G4481800
OG0013084	AT2G15270.1	Ag044G4483100
OG0013085	AT2G15570.2	Ag044G4484800
OG0013086	AT2G15580.1	Ag044G4484900
OG0013087	AT2G15680.1	Ag044G4485400
OG0013088	AT2G15820.1	Ag044G4486900
OG0013089	AT2G15890.1	Ag044G4488100
OG0013090	AT2G15900.1	Ag044G4488400
OG0013091	AT2G16060.1	Ag044G4489100
OG0013092	AT2G16720.1	Ag044G4495400
OG0013093	AT2G16880.1	Ag044G4497400, Ag034G3795500
OG0013094	AT1G34360.1	Ag044G4498700
OG0013095	AT4G23890.1	Ag033G3480700
OG0013096	AT4G23895.3	Ag033G3480900, Ag052G4843200
OG0013097	AT4G23860.1	Ag033G3483000, Ag052G4840400
OG0013098	AT4G23850.1	Ag033G3483200, Ag052G4840300
OG0013099	AT4G23720.1	Ag033G3485200, Ag052G4837800
OG0013100	AT4G23520.1	Ag033G3492100
OG0013101	AT4G39920.1	Ag033G3501200, Ag011G1059900
OG0013102	AT4G22850.1	Ag033G3509700
OG0013103	AT4G22840.1	Ag033G3510100
OG0013104	AT4G22730.1	Ag033G3514700
OG0013105	AT4G22666.1	Ag033G3516300
OG0013106	AT4G22490.1	Ag033G3521500
OG0013108	AT4G22200.1	Ag033G3529800
OG0013109	AT4G22150.1	Ag033G3533500
OG0013110	AT3G62000.2	Ag033G3539100
OG0013111	AT4G22010.1	Ag033G3541300, Ag033G3541900
OG0013112	AT4G21960.1	Ag033G3543400
OG0013113	AT4G21930.1	Ag033G3544700
OG0013114	AT4G19985.4	Ag033G3560400
OG0013115	AT4G20070.1	Ag033G3570600
OG0013116	AT4G20090.1	Ag033G3570800
OG0013117	AT4G20110.2	Ag033G3570900
OG0013118	AT4G20130.1	Ag033G3571000
OG0013119	AT1G44890.1	Ag033G3579100
OG0013120	AT4G20790.1	Ag033G3584300
OG0013121	AT4G20900.1	Ag033G3591200
OG0013122	AT5G50240.1	Ag033G3592300
OG0013123	AT4G21260.1, AT4G21250.1	Ag033G3603700
OG0013124	AT4G21310.1	Ag033G3604100
OG0013125	AT1G42430.1	Ag033G3610500
OG0013126	AT4G21550.1	Ag033G3612900
OG0013127	AT4G21690.1	Ag033G3615600
OG0013128	AT4G21700.1	Ag033G3616200, Ag033G3616000
OG0013129	AT4G21800.1	Ag033G3622000
OG0013130	AT4G19670.1	Ag033G3641900
OG0013131	AT4G09890.1	Ag028G3074400
OG0013132	AT4G09040.1	Ag028G3077200, Ag026G2984300
OG0013133	AT4G09140.1	Ag026G2983500, Ag028G3078100
OG0013134	AT4G09160.1	Ag026G2983300, Ag028G3078300
OG0013135	AT5G42220.1	Ag026G2981500, Ag028G3080900
