Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0015560	AT3G53830.4	Cg002G0488300
OG0015561	AT3G53560.2	Cg002G0490700
OG0015562	AT2G20725.1	Cg004G1444600
OG0015563	AT3G53090.1	Cg002G0496400
OG0015564	AT3G53030.1	Cg002G0497100
OG0015566	AT3G52820.1	Cg002G0499800
OG0015567	AT3G52710.1	Cg002G0501300
OG0015568	AT3G52640.2	Cg002G0501700
OG0015569	AT3G52610.1	Cg002G0501900
OG0015570	AT3G52520.1	Cg002G0503200
OG0015571	AT5G53860.4	Cg003G0922400
OG0015572	AT5G53760.1	Cg003G0921800
OG0015573	AT5G53470.1	Cg003G0918100
OG0015574	AT5G53450.1	Cg003G0917900
OG0015575	AT5G53320.1	Cg003G0916700
OG0015576	AT5G53310.1	Cg003G0916600
OG0015577	AT4G16070.3	Cg001G0245200
OG0015578	AT3G24490.1	Cg004G1315300
OG0015579	AT3G24495.1	Cg004G1315400
OG0015580	AT3G24530.1	Cg004G1316100
OG0015581	AT3G24560.2	Cg004G1316400
OG0015582	AT3G24590.2	Cg004G1317100
OG0015583	AT3G24730.1	Cg004G1318400
OG0015584	AT3G24750.2	Cg004G1318600
OG0015585	AT3G24820.1	Cg004G1319400
OG0015586	AT3G25130.1	Cg004G1321300
OG0015587	AT3G25150.2	Cg004G1321500
OG0015588	AT3G25210.1	Cg004G1322400
OG0015589	AT3G25220.1	Cg004G1322600
OG0015590	AT3G25430.1	Cg004G1324100
OG0015591	AT3G25440.1	Cg004G1324200
OG0015592	AT2G04350.1	Cg004G1327800
OG0015593	AT2G04360.2	Cg004G1327900
OG0015594	AT2G04530.1	Cg004G1331000
OG0015595	AT2G04560.1	Cg004G1331300
OG0015596	AT2G04570.1	Cg004G1331600
OG0015597	AT2G04780.1	Cg004G1334600
OG0015598	AT2G04842.1	Cg004G1335000
OG0015599	AT2G04940.1	Cg004G1338200
OG0015600	AT2G05120.2	Cg004G1338400
OG0015601	AT2G05320.1	Cg004G1340100
OG0015602	AT2G05760.1	Cg004G1346000
OG0015603	AT3G43520.1	Cg002G0597900
OG0015604	AT2G05910.1	Cg004G1347900
OG0015605	AT3G24320.1	Cg004G1313300
OG0015606	AT1G66830.1	Cg007G2432900
OG0015607	AT1G67050.1	Cg007G2436900
OG0015608	AT1G67110.1	Cg007G2437700
OG0015609	AT1G67210.1	Cg007G2438800
OG0015610	AT1G67300.2	Cg007G2439800
OG0015611	AT3G43400.1, AT1G67400.1	Cg007G2441000
OG0015612	AT1G67490.1	Cg007G2442000
OG0015613	AT1G67500.2	Cg007G2442100
OG0015614	AT1G67830.1	Cg007G2445400
OG0015615	AT1G67900.1	Cg007G2446200
OG0015616	AT1G68030.1	Cg007G2447500
OG0015617	AT1G68090.1	Cg007G2448200
OG0015618	AT1G68185.2	Cg007G2450200
OG0015619	AT1G68220.1	Cg007G2450500
OG0015620	AT4G06676.1	Cg003G0791300
OG0015621	AT5G48220.1	Cg008G2879300
OG0015622	AT5G48800.1	Cg008G2867100, Cg008G2851300
OG0015623	AT5G48790.1	Cg008G2867200, Cg008G2851400
OG0015624	AT5G48650.1	Cg008G2870000
OG0015625	AT5G48590.1	Cg008G2870900, Cg008G2855400
OG0015626	AT2G18100.1	Cg004G1417000
OG0015627	AT5G33370.1	Cg001G0307700
OG0015628	AT2G18240.1	Cg004G1418600
OG0015629	AT2G18290.1	Cg004G1419200
OG0015630	AT2G18370.1	Cg004G1420200
OG0015631	AT2G18410.1	Cg004G1420600
OG0015632	AT2G18465.1	Cg004G1421000
OG0015633	AT2G18540.2	Cg004G1421800
OG0015634	AT2G18876.1	Cg004G1425400
OG0015635	AT2G18900.1	Cg004G1426200
OG0015636	AT2G18969.1	Cg004G1426800
OG0015637	AT2G19330.1	Cg004G1430200
OG0015638	AT2G19385.1	Cg004G1430600
OG0015639	AT2G19430.1	Cg004G1431100
OG0015640	AT2G41200.1	Cg005G1518400
OG0015641	AT2G41120.1	Cg005G1519200
OG0015642	AT2G41050.1	Cg005G1519700
OG0015643	AT2G40970.1	Cg005G1520400
OG0015644	AT2G40930.1	Cg005G1520800
OG0015645	AT2G03140.12	Cg002G0600100
OG0015646	AT2G40840.1	Cg005G1521500
OG0015647	AT2G40700.1	Cg005G1523600
OG0015648	AT2G40660.1	Cg005G1523900
OG0015649	AT2G40390.1	Cg005G1527000
OG0015650	AT5G42010.1	Cg001G0393500
OG0015651	AT2G40280.1	Cg005G1528400
OG0015652	AT2G40270.1	Cg005G1528600
OG0015653	AT2G40110.1	Cg005G1530600
OG0015654	AT2G39950.1	Cg005G1532500
OG0015655	AT2G39920.1	Cg005G1532800
OG0015656	AT2G39910.1	Cg005G1532900
OG0015657	AT2G39880.1	Cg005G1533200
OG0015658	AT2G39670.2	Cg005G1535800
OG0015659	AT2G39650.1	Cg005G1536000
OG0015660	AT2G39550.1	Cg005G1536600
OG0015661	AT2G39435.1	Cg005G1537900
OG0015662	AT2G39090.1	Cg005G1541100
OG0015663	AT2G38960.3	Cg005G1542300
OG0015664	AT2G38890.3	Cg005G1542900
OG0015665	AT3G12350.1	Cg003G0819400, Cg003G0791500
OG0015666	AT2G38860.2	Cg005G1543200
OG0015667	AT2G38830.1	Cg005G1543400
OG0015668	AT2G38720.1	Cg005G1544900
OG0015669	AT2G38660.1	Cg005G1545600
OG0015670	AT2G38580.1	Cg005G1546400
OG0015671	AT2G01640.1	Cg002G0691200
OG0015672	AT2G38550.1	Cg005G1546700
OG0015673	AT2G38410.1	Cg005G1548400
OG0015674	AT2G38340.1	Cg005G1549200
OG0015675	AT2G38160.3	Cg005G1550900
OG0015676	AT2G38140.1	Cg005G1551200
OG0015677	AT2G38130.1	Cg005G1551300
OG0015678	AT4G08790.1	Cg003G0796700
OG0015679	AT2G38050.1	Cg005G1552300
OG0015680	AT2G37820.1	Cg005G1555000
OG0015681	AT2G37760.1	Cg005G1555900
OG0015682	AT3G44020.1	Cg002G0594800
OG0015683	AT2G37660.1	Cg005G1557000
OG0015684	AT2G37640.1	Cg005G1557200
OG0015685	AT2G37340.1	Cg005G1560200
OG0015686	AT2G37240.1	Cg005G1561200
OG0015687	AT2G37230.1	Cg005G1561300
OG0015688	AT2G37195.2	Cg005G1561700
OG0015689	AT2G37100.1	Cg005G1562700
OG0015690	AT2G37090.1	Cg005G1562800
OG0015691	AT2G37025.1	Cg005G1563600
OG0015692	AT2G37010.1	Cg005G1563800
OG0015693	AT2G36960.3	Cg005G1564400
OG0015694	AT2G36885.1	Cg005G1565100
OG0015695	AT4G12570.1	Cg003G0748000
OG0015696	AT4G04320.1	Cg003G0744500
OG0015697	AT4G04330.1	Cg003G0744200
OG0015698	AT4G04350.1	Cg003G0743700
OG0015699	AT4G04470.1	Cg003G0743200
OG0015700	AT4G04614.1	Cg003G0742000, Cg003G0855400
OG0015701	AT5G43080.1	Cg008G2924200
OG0015703	AT4G12090.1	Cg003G0752300
OG0015704	AT5G43180.1	Cg008G2925800
OG0015705	AT4G11880.1	Cg003G0754600
OG0015706	AT4G12460.7	Cg003G0749000
OG0015707	AT2G21280.2	Cg005G1776200
OG0015708	AT2G21370.1	Cg005G1775200
OG0015709	AT2G21385.1	Cg005G1775000
OG0015710	AT2G21520.2	Cg005G1773700
OG0015711	AT2G21620.2	Cg005G1772500
OG0015712	AT2G21640.1	Cg005G1772300
OG0015713	AT2G21960.1	Cg005G1770100
OG0015714	AT2G21970.1	Cg005G1770000
OG0015715	AT2G22080.1	Cg005G1768000
OG0015716	AT2G22260.6	Cg005G1765800
OG0015717	AT2G22450.1	Cg005G1764600
OG0015718	AT2G22570.1	Cg005G1763000
OG0015719	AT2G22840.1	Cg005G1760300
OG0015720	AT2G23093.1	Cg005G1758200
OG0015721	AT2G23320.1	Cg005G1756300
OG0015722	AT2G23370.1	Cg005G1755500
OG0015723	AT2G23380.1	Cg005G1755400
OG0015724	AT2G23460.1	Cg005G1754700
OG0015725	AT2G23890.2	Cg005G1751600
OG0015726	AT2G25530.1	Cg005G1728800
OG0015727	AT2G25490.1	Cg013G3024200
OG0015728	AT2G25950.1	Cg005G1716100
OG0015729	AT2G26100.1	Cg005G1714600
OG0015730	AT2G24860.1	Cg005G1736100
OG0015731	AT2G26210.1	Cg005G1712700
OG0015732	AT2G26300.1	Cg005G1709200
OG0015733	AT2G26200.1	Cg005G1712900
OG0015734	AT2G24830.1	Cg005G1736500
OG0015735	AT2G26260.1	Cg005G1710400
OG0015736	AT2G26460.1	Cg005G1705900
OG0015737	AT2G24350.1	Cg005G1745700
OG0015738	AT2G25620.1	Cg005G1725600
OG0015739	AT1G43580.1	Cg006G1884200
OG0015740	AT1G43190.1	Cg006G1880900
OG0015741	AT1G43690.1	Cg006G1885200
OG0015742	AT1G44000.1	Cg006G1877900
OG0015743	AT1G44120.2	Cg006G1876500
OG0015744	AT1G44350.1	Cg006G1874600
OG0015745	AT1G36980.1	Cg006G1902300
OG0015746	AT1G36370.1	Cg006G1899700
OG0015747	AT1G36320.1	Cg006G1899600
OG0015748	AT1G36060.1	Cg006G1905300
OG0015749	AT1G35680.1	Cg006G1910700
OG0015750	AT1G35510.1	Cg006G1912300
OG0015751	AT1G35490.1	Cg006G1912600
OG0015752	AT1G35420.2	Cg006G1913600
OG0015753	AT1G34640.1	Cg006G1921700
OG0015754	AT1G34580.1	Cg006G1922100
OG0015755	AT1G34430.1	Cg006G1922800
OG0015756	AT1G34420.1	Cg006G1922900
OG0015757	AT1G34380.2	Cg006G1923000
OG0015758	AT1G34320.1	Cg006G1923800
OG0015760	AT1G34200.1	Cg006G1925300
OG0015761	AT1G33430.2	Cg006G1936500
OG0015762	AT4G08690.1	Cg003G0799000
OG0015763	AT4G08550.2	Cg003G0802300
OG0015764	AT4G08810.1	Cg003G0795900
OG0015765	AT4G10050.1	Cg003G0777000
OG0015766	AT4G10090.1	Cg003G0776800
OG0015767	AT4G10120.1	Cg003G0776200
OG0015768	AT4G10140.1	Cg003G0775900
OG0015769	AT4G10170.1	Cg003G0775100
OG0015770	AT4G10180.1	Cg003G0775000
OG0015771	AT4G10240.1	Cg003G0774900
OG0015772	AT4G10300.1	Cg003G0774200
OG0015773	AT4G10330.1	Cg003G0773800
OG0015774	AT4G10465.1	Cg003G0772600
OG0015775	AT4G10630.1	Cg003G0769800
OG0015776	AT4G10920.1	Cg003G0766300
OG0015777	AT4G10930.1	Cg003G0766100
OG0015778	AT4G10970.6	Cg003G0765800
OG0015779	AT4G11120.1	Cg003G0762200
OG0015780	AT4G11175.1	Cg003G0761700
OG0015781	AT4G11230.1	Cg003G0761100
OG0015782	AT4G11280.1	Cg003G0760700
OG0015783	AT4G11440.1	Cg003G0759100
OG0015784	AT4G11450.1	Cg003G0759000
OG0015785	AT4G11570.1	Cg003G0757500
OG0015786	AT4G11655.1	Cg003G0756600
OG0015787	AT4G11670.2	Cg003G0756400
OG0015788	AT4G11680.2	Cg003G0756300
OG0015789	AT5G19160.1	Cg008G2756600
OG0015790	AT5G26240.1	Cg008G2818900
OG0015791	AT2G26570.1	Cg005G1699900
OG0015792	AT5G48440.1	Cg008G2873800
OG0015793	AT5G26600.1	Cg008G2821900
OG0015794	AT5G26810.1	Cg008G2822800
OG0015795	AT5G26820.1	Cg008G2822900
OG0015796	AT5G26930.1	Cg008G2823700
OG0015797	AT5G27710.1	Cg008G2826500
OG0015798	AT5G27390.2	Cg008G2829400
OG0015799	AT5G27395.1	Cg008G2829500
OG0015800	AT5G28080.2	Cg008G2833300
OG0015801	AT2G19980.1	Cg004G1437100
OG0015802	AT2G20000.1	Cg004G1437300
OG0015803	AT2G20010.2	Cg004G1437600
OG0015804	AT2G20110.2	Cg004G1438400
OG0015805	AT2G20120.1, AT2G20130.1	Cg004G1438500
OG0015806	AT2G20270.2	Cg004G1439800
OG0015807	AT2G20780.1	Cg004G1445100
OG0015808	AT2G20495.3	Cg004G1442200
OG0015809	AT3G50370.2	Cg002G0524700
OG0015810	AT4G31000.1	Cg001G0092600
OG0015811	AT3G45900.1	Cg002G0570100
OG0015812	AT3G45850.1	Cg002G0570500
OG0015813	AT3G45780.1	Cg002G0571100
OG0015814	AT2G48070.3	Cg005G1448800
OG0015815	AT2G48010.1	Cg005G1449300
OG0015816	AT2G47960.1	Cg005G1449700
OG0015817	AT2G47830.1	Cg005G1451100
OG0015818	AT2G47790.1	Cg005G1451500
OG0015819	AT2G47770.1	Cg005G1451700
OG0015820	AT2G47760.5	Cg005G1451800
OG0015821	AT2G47680.1	Cg005G1452500
OG0015822	AT2G47600.1	Cg005G1453200
OG0015823	AT2G47540.1	Cg005G1453800
OG0015824	AT2G47090.1	Cg005G1705300
OG0015825	AT2G47070.1	Cg005G1458400
OG0015826	AT2G46950.1	Cg005G1459600
OG0015827	AT2G46915.1	Cg005G1460000
OG0015828	AT2G46900.1	Cg005G1460200
OG0015829	AT2G46880.1	Cg005G1460400
OG0015830	AT2G46700.1	Cg005G1462100
OG0015831	AT2G46640.4	Cg005G1462700
OG0015832	AT2G46360.1	Cg005G1465800
OG0015833	AT2G46100.1	Cg005G1468400
OG0015834	AT2G45880.1	Cg005G1470300
OG0015835	AT2G45700.1	Cg005G1472400
OG0015836	AT2G45620.1	Cg005G1473400
OG0015837	AT2G45610.1	Cg005G1473500
OG0015838	AT2G45590.1	Cg005G1473700
OG0015839	AT2G45240.1	Cg005G1477200
OG0015840	AT2G45210.1	Cg005G1477400
OG0015841	AT2G45180.1	Cg005G1477700
OG0015842	AT2G45150.1	Cg005G1478000
OG0015843	AT2G17970.1	Cg004G1415400
OG0015844	AT2G45040.1	Cg005G1479200
OG0015845	AT2G45010.1	Cg005G1479400
OG0015846	AT2G44970.1	Cg005G1479900
OG0015847	AT2G44920.2	Cg005G1480400
OG0015848	AT2G44850.1	Cg005G1480900
OG0015849	AT4G03550.1	Cg003G0733300, Cg003G0865100
OG0015850	AT2G44760.1	Cg005G1482100
OG0015851	AT2G44710.1	Cg005G1482600
OG0015852	AT2G44360.1	Cg005G1486500
OG0015853	AT2G43990.1	Cg005G1489700
OG0015854	AT2G43870.1	Cg005G1490800
OG0015855	AT2G43720.1	Cg005G1492300
OG0015856	AT2G43560.1	Cg005G1494100
OG0015857	AT2G43465.1	Cg005G1495200
OG0015858	AT2G43400.1	Cg005G1495900
OG0015859	AT2G43310.1	Cg005G1496800
OG0015860	AT2G43235.1	Cg005G1497300
OG0015861	AT2G43070.4	Cg005G1499000
OG0015862	AT2G42960.1	Cg005G1500300
OG0015863	AT2G42900.1	Cg005G1500800
OG0015864	AT2G42860.1	Cg005G1501300
OG0015865	AT2G42850.1	Cg005G1501400
OG0015866	AT2G42760.1	Cg005G1502800
OG0015867	AT2G42670.2	Cg005G1503800
OG0015868	AT2G42660.1	Cg005G1504300
OG0015869	AT2G42590.3	Cg005G1504700
OG0015870	AT2G42250.1	Cg005G1508300
OG0015871	AT2G41950.1	Cg005G1510600
OG0015874	AT2G41890.1	Cg005G1511500
OG0015875	AT2G41900.1	Cg005G1511400
OG0015877	AT2G41520.1	Cg005G1514900
OG0015878	AT2G41450.1	Cg005G1515900
OG0015879	AT5G47400.1	Cg008G2983000
OG0015880	AT5G47040.1	Cg008G2979700
OG0015881	AT3G01220.1	Cg004G1079600
OG0015882	AT3G01210.1	Cg004G1079700
OG0015883	AT3G01180.1	Cg004G1080000
OG0015884	AT3G01170.1	Cg004G1080200
OG0015885	AT3G01080.2	Cg004G1081200
OG0015886	AT3G01060.1	Cg004G1081400
OG0015887	AT3G02110.1	Cg004G1082500
OG0015888	AT3G02120.1	Cg004G1082600
OG0015889	AT3G02125.1	Cg004G1082700
OG0015890	AT3G02180.1	Cg004G1083400
OG0015891	AT3G02290.5	Cg004G1084300
OG0015892	AT3G02300.2	Cg004G1084400
OG0015893	AT3G02450.1	Cg004G1085700
OG0015894	AT3G02540.1	Cg004G1086700
OG0015895	AT3G02690.1	Cg004G1088300
OG0015896	AT3G02700.1	Cg004G1088400
OG0015897	AT3G02710.1	Cg004G1088500
OG0015898	AT3G02720.1	Cg004G1088600
OG0015900	AT3G02820.2	Cg004G1089800
OG0015901	AT3G02920.1	Cg004G1091100
OG0015902	AT3G03000.1	Cg004G1091800
OG0015903	AT3G03010.1	Cg004G1091900
OG0015904	AT3G03190.1	Cg004G1093600
OG0015905	AT3G03270.1	Cg004G1094400
OG0015907	AT3G03670.1	Cg004G1098300
OG0015908	AT3G03750.2	Cg004G1099000
OG0015909	AT3G03773.2	Cg004G1099300
OG0015910	AT3G03880.1	Cg004G1100200
OG0015911	AT3G03900.1	Cg004G1100400
OG0015912	AT3G03970.1	Cg004G1101000
OG0015913	AT3G04010.1	Cg004G1101500
OG0015914	AT3G04130.1	Cg004G1102500
OG0015915	AT3G04140.1	Cg004G1102600
OG0015916	AT3G04260.1	Cg004G1103400
OG0015917	AT3G04350.1	Cg004G1104200
OG0015918	AT3G04500.1	Cg004G1105400
OG0015919	AT3G04810.1	Cg004G1108800
OG0015920	AT3G04850.1	Cg004G1109200
OG0015921	AT3G05170.1	Cg004G1113300
OG0015922	AT3G05210.1	Cg004G1113800
OG0015923	AT3G05270.1	Cg004G1114600
OG0015924	AT3G05410.2	Cg004G1115900
OG0015925	AT5G34930.2	Cg001G0309400
OG0015926	AT3G05510.1	Cg004G1116800
OG0015927	AT3G05630.1	Cg004G1118300
OG0015928	AT3G05720.1	Cg004G1119400
OG0015929	AT3G05740.1	Cg004G1119600
OG0015930	AT3G05760.1	Cg004G1119900
OG0015931	AT3G05820.2	Cg004G1120500
OG0015932	AT3G05830.2	Cg004G1120600
OG0015933	AT5G37480.1	Cg001G0334000
OG0015934	AT3G06140.1	Cg004G1124500
OG0015936	AT3G06380.1	Cg004G1127100
OG0015937	AT3G06430.1	Cg004G1127700
OG0015938	AT3G06440.1	Cg004G1127800
OG0015939	AT2G05210.1, AT2G04395.1	Cg004G1339300
OG0015940	AT3G06840.1	Cg004G1132400
OG0015941	AT3G06960.1	Cg004G1133500
OG0015942	AT3G07030.5	Cg004G1134300
OG0015943	AT3G07060.1	Cg004G1134600
OG0015944	AT3G07480.1	Cg004G1138900
OG0015945	AT3G07550.1	Cg004G1139600
OG0015946	AT3G07568.1	Cg004G1139900
OG0015947	AT3G07620.1	Cg004G1140500
OG0015948	AT3G07640.1	Cg004G1140700
OG0015949	AT3G07670.1	Cg004G1141200
OG0015950	AT3G07700.3	Cg004G1141500
OG0015951	AT3G07780.2	Cg004G1142300
OG0015952	AT3G07860.1	Cg004G1143000
OG0015953	AT3G07870.1	Cg004G1143100
OG0015954	AT3G08010.1	Cg004G1144400
OG0015955	AT3G08660.1	Cg004G1146400
OG0015956	AT3G08970.1	Cg004G1149400
OG0015957	AT3G08990.1	Cg004G1149600
OG0015958	AT3G09040.2	Cg004G1150300, Cg004G1150200
OG0015959	AT3G09060.1	Cg004G1150500
OG0015960	AT3G09080.3	Cg004G1150700
OG0015961	AT3G09210.1	Cg004G1151600
OG0015962	AT3G09220.1	Cg004G1151700
OG0015963	AT3G09250.2	Cg004G1152000
OG0015964	AT3G09310.1	Cg004G1152800
OG0015965	AT3G09450.1	Cg004G1154200
OG0015966	AT3G09530.1	Cg004G1154800
OG0015967	AT3G09580.1	Cg004G1155300
OG0015968	AT3G09640.1	Cg004G1155700
OG0015969	AT3G09690.1	Cg004G1156200
OG0015970	AT3G09720.1	Cg004G1156500
OG0015971	AT3G09730.2	Cg004G1156600
OG0015972	AT3G09850.1	Cg004G1157700
OG0015973	AT3G09860.1	Cg004G1157800
OG0015974	AT3G09910.1	Cg004G1158400
OG0015975	AT3G10060.1	Cg004G1159800
OG0015976	AT3G10070.1	Cg004G1159900
OG0015977	AT1G68510.1	Cg007G2454100
OG0015978	AT3G10220.1	Cg004G1161200
OG0015979	AT3G10320.1	Cg004G1162100
OG0015980	AT3G10360.1	Cg004G1162500
OG0015981	AT3G10400.1	Cg004G1163200
OG0015982	AT3G10405.1	Cg004G1163300
OG0015983	AT3G10500.1	Cg004G1164100
OG0015984	AT3G10670.1	Cg004G1166300
OG0015985	AT3G10690.1	Cg004G1166500
OG0015986	AT3G10700.1	Cg004G1166600
OG0015987	AT3G10840.1	Cg004G1168600
OG0015988	AT3G10940.1	Cg004G1169800
OG0015989	AT3G11050.1	Cg004G1170900
OG0015990	AT3G11150.1	Cg004G1171600
OG0015991	AT3G11260.1	Cg004G1172700
OG0015992	AT3G11340.1	Cg004G1173300
OG0015993	AT3G11397.1	Cg004G1173600
OG0015994	AT3G25250.1	Cg004G1323100
OG0015995	AT3G11590.1	Cg004G1175900
OG0015996	AT3G12020.2	Cg004G1180000
OG0015997	AT3G12040.1	Cg004G1180200
OG0015998	AT3G12100.1	Cg004G1180700
OG0015999	AT3G12300.1	Cg004G1182600
OG0016000	AT3G12345.1	Cg004G1183000
OG0016001	AT3G12530.1	Cg004G1184200
OG0016002	AT3G12590.1	Cg004G1184900
OG0016003	AT3G12750.1	Cg004G1186600
OG0016004	AT3G12880.1	Cg004G1187700
OG0016005	AT2G01590.1	Cg002G0691900
OG0016006	AT3G13110.1	Cg004G1190900
OG0016007	AT3G13550.1	Cg004G1195800
OG0016008	AT3G13677.1	Cg004G1197100, Cg004G1358100
OG0016009	AT3G13780.1	Cg004G1198200
OG0016011	AT3G13845.1	Cg004G1199000
OG0016012	AT3G13860.1	Cg004G1199200
OG0016013	AT3G14010.5	Cg004G1200900
OG0016014	AT3G14170.2	Cg004G1203500
OG0016015	AT3G14370.1	Cg004G1206000
OG0016016	AT3G14450.1	Cg004G1206900
OG0016017	AT3G14760.1	Cg004G1209300
OG0016018	AT3G14860.2	Cg004G1210300
OG0016019	AT3G14880.1	Cg004G1210500
OG0016020	AT3G14900.1	Cg004G1210700
OG0016021	AT3G15080.1	Cg004G1212500
OG0016022	AT3G15250.1	Cg004G1215600
OG0016023	AT3G15290.1	Cg004G1216000
OG0016024	AT3G15410.2	Cg004G1217900
OG0016025	AT3G15580.1	Cg004G1220200
OG0016026	AT4G26310.2	Cg001G0139700
OG0016027	AT3G15900.1	Cg004G1223400
OG0016028	AT3G15940.1	Cg004G1223700
OG0016029	AT3G16190.1	Cg004G1226300
OG0016030	AT3G16260.1	Cg004G1227000
OG0016031	AT3G16270.1	Cg004G1227100
OG0016032	AT3G16280.2	Cg004G1227200
OG0016033	AT3G16310.1	Cg004G1227500
OG0016034	AT3G16560.1	Cg004G1230200
OG0016035	AT3G16565.3	Cg004G1230300
OG0016036	AT3G16700.1	Cg004G1232000
OG0016037	AT3G16910.1	Cg004G1234000
OG0016038	AT3G17000.1	Cg004G1234700
OG0016039	AT3G17030.1	Cg004G1235000
OG0016040	AT3G17180.1	Cg004G1236800
OG0016041	AT3G17250.1	Cg004G1237800
OG0016042	AT3G17450.1	Cg004G1239900
OG0016043	AT3G17470.2	Cg004G1240200
OG0016044	AT3G17680.2	Cg004G1242100
OG0016045	AT3G17830.1	Cg004G1243700
OG0016046	AT3G17890.1	Cg004G1244400
OG0016047	AT3G17930.1	Cg004G1244800
OG0016048	AT3G18020.1	Cg004G1245500
OG0016049	AT3G18040.3	Cg004G1245800
OG0016050	AT3G18060.1	Cg004G1246000
OG0016051	AT3G18110.1	Cg004G1246600
OG0016053	AT3G18220.1	Cg004G1248100
OG0016054	AT3G18370.1	Cg004G1249600
OG0016055	AT3G18524.1	Cg004G1251100
OG0016056	AT2G10553.1, AT3G18640.1	Cg004G1252200
OG0016057	AT3G18670.2	Cg004G1252500
OG0016059	AT3G18800.1	Cg004G1254000
OG0016060	AT3G18870.1	Cg004G1254800
OG0016062	AT3G19080.3	Cg004G1256400
OG0016063	AT3G19120.1	Cg004G1256700
OG0016064	AT3G19180.1	Cg004G1257200
OG0016065	AT3G19200.1	Cg004G1257500
OG0016066	AT3G19220.1	Cg004G1257800
OG0016067	AT3G19210.1	Cg004G1257600
OG0016068	AT3G19310.1	Cg004G1258600
OG0016069	AT3G19440.1	Cg004G1260100
OG0016070	AT3G19450.1	Cg004G1260200
OG0016071	AT3G19610.1	Cg004G1262100
OG0016072	AT3G19630.1	Cg004G1262400
OG0016073	AT3G19700.1	Cg004G1263200
OG0016074	AT3G19780.1	Cg004G1264000
OG0016075	AT3G19800.1	Cg004G1264100
OG0016076	AT3G19900.1	Cg004G1265300
OG0016077	AT3G20015.1	Cg004G1266600
OG0016078	AT3G20180.2	Cg004G1268800
OG0016079	AT3G20250.2	Cg004G1269400
OG0016080	AT3G20280.1	Cg004G1269900
OG0016081	AT3G20475.1	Cg004G1271900
OG0016082	AT3G20500.1	Cg004G1272200
OG0016083	AT3G20680.1	Cg004G1274000
OG0016084	AT3G20720.2	Cg004G1274200
OG0016085	AT3G20780.1	Cg004G1274900
OG0016086	AT3G20830.1	Cg004G1275800
OG0016087	AT3G20870.1	Cg004G1276200
OG0016088	AT5G52830.1	Cg003G0910700
OG0016089	AT5G52820.1	Cg003G0910500
OG0016090	AT5G52800.3	Cg003G0910300
OG0016091	AT5G52580.2	Cg003G0909000
OG0016092	AT2G13560.1	Cg004G1363700
OG0016093	AT5G39790.3	Cg001G0367600
OG0016094	AT5G39785.4	Cg001G0367500
OG0016095	AT5G39250.1	Cg001G0360900
OG0016096	AT5G38900.2	Cg001G0356000
OG0016097	AT5G38710.1	Cg001G0353500
OG0016098	AT5G38560.1	Cg001G0352200
OG0016101	AT5G37860.1	Cg001G0341300
OG0016102	AT5G37830.1	Cg001G0341100
OG0016103	AT5G37530.1	Cg001G0335500
OG0016104	AT5G36880.2	Cg001G0323700
OG0016105	AT5G48120.1	Cg008G2884200
OG0016106	AT5G48040.1	Cg008G2884400
OG0016107	AT5G47970.1	Cg008G2886800
OG0016108	AT5G47940.1	Cg008G2887100
OG0016109	AT3G23760.1	Cg004G1307000
OG0016110	AT3G23340.1	Cg004G1302000
OG0016111	AT3G23240.1	Cg004G1300600
OG0016112	AT3G23160.1	Cg004G1299500
OG0016113	AT2G20870.1	Cg004G1446400
OG0016114	AT3G22850.1	Cg004G1295500
OG0016115	AT3G22590.1	Cg004G1292700
OG0016116	AT3G22440.1	Cg004G1291500
OG0016117	AT3G21630.1	Cg004G1284200
OG0016118	AT3G21580.1	Cg004G1283800
OG0016119	AT3G21570.1	Cg004G1283700
OG0016120	AT3G21530.1	Cg004G1283300
OG0016121	AT3G21360.1	Cg004G1281400
OG0016122	AT3G21350.2	Cg004G1281200
OG0016123	AT3G21295.1	Cg004G1280600
OG0016125	AT4G30310.2	Cg001G0099400
OG0016126	AT4G29950.1	Cg001G0102900
OG0016127	AT5G43230.1	Cg008G2926700
OG0016128	AT1G66480.1	Cg007G2427200
OG0016129	AT1G66460.3	Cg007G2427000
OG0016130	AT1G66345.1	Cg007G2425700
OG0016131	AT1G66190.1	Cg007G2424300
OG0016132	AT1G66160.1	Cg007G2423400
OG0016133	AT1G66140.1	Cg007G2423000
OG0016134	AT1G65730.1	Cg007G2417500
OG0016135	AT1G65840.1	Cg007G2418300
OG0016136	AT1G65900.1	Cg007G2419300
OG0016137	AT1G65910.1	Cg007G2419500
OG0016139	AT1G65070.2	Cg007G2318200
OG0016140	AT1G64890.1	Cg007G2384500
OG0016141	AT5G63930.1	Cg004G1388200, Cg004G1379300
OG0016142	AT1G64860.1	Cg007G2386000
OG0016143	AT2G44870.1	Cg007G2392600
OG0016144	AT2G23840.1	Cg007G2369400
OG0016145	AT1G54450.1	Cg007G2363800
OG0016146	AT5G18840.1	Cg008G2752700
OG0016147	AT5G18820.1	Cg008G2752500
OG0016148	AT5G18760.1	Cg008G2751900
OG0016149	AT5G18750.1	Cg008G2751800
OG0016150	AT5G18690.1	Cg008G2751200
OG0016151	AT5G18660.1	Cg008G2750700
OG0016152	AT5G18525.1	Cg008G2749400
OG0016153	AT5G18390.1	Cg008G2747700
