Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0017437	Ag031G3151500	AT3G01830.1
OG0017438	Ag031G3151700	AT3G01810.1
OG0017439	Ag031G3153100	AT3G01660.1
OG0017440	Ag031G3153500	AT3G01640.2
OG0017441	Ag031G3153600	AT3G01630.2
OG0017442	Ag031G3162300	AT3G53210.1
OG0017443	Ag031G3162900	AT1G60700.1
OG0017444	Ag031G3163700	AT5G66260.1
OG0017445	Ag031G3164000	AT5G66240.2
OG0017446	Ag031G3164700	AT5G66200.1
OG0017447	Ag031G3165800	AT5G66110.1
OG0017448	Ag031G3166300	AT5G66060.1
OG0017449	Ag031G3166400	AT5G66055.1
OG0017450	Ag031G3167100	AT5G66010.1
OG0017451	Ag031G3169500	AT3G63440.1
OG0017452	Ag031G3170400	AT3G63360.1
OG0017453	Ag031G3170500	AT3G63350.1
OG0017454	Ag031G3171200	AT3G63270.1
OG0017455	Ag031G3174100	AT3G63060.1
OG0017456	Ag031G3174800	AT3G63050.1
OG0017457	Ag031G3179600	AT3G62640.1
OG0017458	Ag031G3189500	AT3G62190.1
OG0017459	Ag031G3198700	AT3G61810.1
OG0017460	Ag031G3199700	AT3G61780.1
OG0017461	Ag031G3214800	AT3G60910.1
OG0017462	Ag031G3215000	AT3G60890.2
OG0017463	Ag031G3216000	AT3G60810.1
OG0017464	Ag031G3216200	AT3G60780.1
OG0017465	Ag031G3223100	AT3G60410.1
OG0017466	Ag031G3223500	AT3G60370.2
OG0017467	Ag031G3226700	AT3G60180.1
OG0017468	Ag031G3233400	AT3G59850.2
OG0017469	Ag031G3234300, Ag038G4152500	AT3G59840.1
OG0017470	Ag031G3252300	AT3G59030.1
OG0017471	Ag031G3258700	AT3G58800.1
OG0017472	Ag031G3291700	AT3G57680.1
OG0017473	Ag031G3294700	AT3G57520.1
OG0017474	Ag031G3296900	AT3G57380.1
OG0017475	Ag031G3299100	AT3G57320.2
OG0017477	Ag031G3314100	AT3G56740.1
OG0017478	Ag031G3322200	AT3G56370.1
OG0017479	Ag031G3323200	AT3G56350.1
OG0017480	Ag031G3328600	AT3G56080.1
OG0017481	Ag031G3334100	AT3G55820.1
OG0017482	Ag031G3339900	AT3G55630.3
OG0017483	Ag031G3343500	AT3G55480.2
OG0017484	Ag031G3343700	AT3G55460.1
OG0017485	Ag031G3346600, Ag031G3346700	AT3G55350.1
OG0017486	Ag031G3357700	AT3G55040.1
OG0017487	Ag031G3360000	AT3G54940.2
OG0017488	Ag031G3369900	AT3G54440.3
OG0017489	Ag031G3373000	AT3G54280.2
OG0017490	Ag031G3380300	AT3G54030.1
OG0017491	Ag031G3382700	AT3G53950.1
OG0017492	Ag031G3385000	AT3G53810.1
OG0017493	Ag031G3385700	AT3G53760.1
OG0017494	Ag031G3387400	AT3G53590.1
OG0017495	Ag031G3396400	AT3G53235.1
OG0017496	Ag031G3398300	AT3G53170.1
OG0017497	Ag031G3403700	AT3G53065.1
OG0017498	Ag031G3404700	AT3G53000.1
OG0017499	Ag031G3410800	AT3G52810.1
OG0017500	Ag031G3411100	AT3G52790.1
OG0017501	Ag031G3412400	AT3G52720.1
OG0017502	Ag031G3416400	AT3G52620.1
OG0017503	Ag020G2562300	AT5G53880.1
OG0017504	Ag020G2570200	AT5G53490.4
OG0017506	Ag029G3088000	AT3G24503.1
OG0017507	Ag029G3098100	AT3G24715.1
OG0017508	Ag029G3102100	AT3G24860.1
OG0017509	Ag029G3102300	AT3G24840.3
OG0017510	Ag029G3103100	AT3G25120.1
OG0017511	Ag029G3107700	AT3G25480.1
OG0017512	Ag029G3109900	AT2G04270.5
OG0017513	Ag029G3110100	AT2G04305.1
OG0017514	Ag029G3116500	AT2G05170.1
OG0017515	Ag029G3121200	AT2G06000.1
OG0017516	Ag067G5174000	AT1G66810.1
OG0017517	Ag067G5176600	AT1G67030.1
OG0017518	Ag067G5179500	AT1G67100.1
OG0017519	Ag067G5191900	AT1G67720.1
OG0017520	Ag067G5194300	AT1G67840.1
OG0017521	Ag067G5195200	AT1G67880.1
OG0017522	Ag067G5197000	AT1G68020.2
OG0017523	Ag067G5197300	AT1G68040.1
OG0017524	Ag067G5202100, Ag067G5201700	AT1G68290.1
OG0017525	Ag067G5206400	AT1G68410.1
OG0017526	Ag042G4386900	AT2G18250.1
OG0017527	Ag042G4391000	AT2G18460.1
OG0017528	Ag042G4401000	AT2G18850.1
OG0017529	Ag042G4402400	AT5G51350.1
OG0017530	Ag042G4417100	AT2G01580.1
OG0017531	Ag042G4430300	AT5G48370.1
OG0017532	Ag039G4181600	AT2G41230.1
OG0017533	Ag039G4193400	AT2G40815.1
OG0017534	Ag039G4195300, Ag039G4195500	AT2G40720.1
OG0017535	Ag039G4197500	AT5G52780.1
OG0017536	Ag039G4204600	AT2G40435.1
OG0017538	Ag039G4208000	AT2G40316.1
OG0017540	Ag039G4217800	AT2G40100.1
OG0017541	Ag039G4219000	AT2G40085.1
OG0017542	Ag039G4239000	AT2G39620.1
OG0017543	Ag039G4239900	AT2G39570.1
OG0017544	Ag039G4246800	AT2G39360.1
OG0017545	Ag039G4253200	AT2G39180.1
OG0017546	Ag039G4256600	AT2G39040.1
OG0017547	Ag039G4262100	AT2G38910.1
OG0017548	Ag039G4275100	AT2G38570.1
OG0017549	Ag039G4280100	AT2G38465.1
OG0017550	Ag039G4280300	AT2G38450.1
OG0017551	Ag039G4280400	AT2G38440.1
OG0017552	Ag039G4294400	AT2G35080.2, AT5G27800.1, AT5G25920.1, AT3G29750.1, AT3G30770.1, AT1G53705.2
OG0017553	Ag039G4300800	AT2G37730.1
OG0017554	Ag039G4302200	AT2G37680.2
OG0017555	Ag039G4309600	AT2G37530.1
OG0017556	Ag066G5130800	AT4G12560.1
OG0017557	Ag066G5134500, Ag066G5134300	AT4G14695.1
OG0017558	Ag066G5134700	AT4G05590.2
OG0017559	Ag066G5136600	AT4G05520.1
OG0017560	Ag066G5138800	AT4G04025.1
OG0017561	Ag066G5139300	AT4G04040.1
OG0017562	Ag030G3135600	AT4G12400.2
OG0017563	Ag030G3136000	AT1G25375.1
OG0017564	Ag015G2177700	AT2G21180.1
OG0017565	Ag015G2178100	AT2G21195.4
OG0017566	Ag015G2179800	AT2G21320.1
OG0017567	Ag015G2180700	AT2G21380.1
OG0017568	Ag015G2182300	AT2G21490.1
OG0017569	Ag015G2183200	AT2G21530.1
OG0017570	Ag015G2187400	AT2G21950.1
OG0017571	Ag015G2188100	AT2G22070.1
OG0017572	Ag015G2193400	AT2G22530.1
OG0017573	Ag015G2195000	AT2G22640.1
OG0017574	Ag015G2205300	AT2G25270.1
OG0017575	Ag015G2208100	AT2G25830.1
OG0017576	Ag015G2219000	AT2G26170.1
OG0017577	Ag015G2219900	AT2G26510.1
OG0017578	Ag015G2235200	AT2G25660.1
OG0017579	Ag015G2239500	AT1G43630.1
OG0017580	Ag015G2257200	AT1G35780.1
OG0017581	Ag015G2262200	AT1G34770.4
OG0017582	Ag015G2262600	AT1G34670.1
OG0017583	Ag052G4867000, Ag015G2267100	AT1G34160.1
OG0017584	Ag015G2268600, Ag052G4865500	AT1G34065.1
OG0017585	Ag052G4860600, Ag015G2274600	AT1G33490.1
OG0017586	Ag052G4859400, Ag015G2277800	AT1G33420.1
OG0017587	Ag052G4859300, Ag015G2277900	AT1G33410.2
OG0017588	Ag021G2606400	AT4G10710.1
OG0017589	Ag021G2609500	AT4G10890.1
OG0017590	Ag021G2610000	AT4G10925.1
OG0017591	Ag021G2610600	AT4G10955.1
OG0017592	Ag021G2622400	AT4G11640.1
OG0017593	Ag021G2622600	AT4G11610.1
OG0017594	Ag038G4149200	AT5G19300.1
OG0017595	Ag038G4163600	AT5G26960.1
OG0017596	Ag038G4172500, Ag011G1077100	AT5G27400.1
OG0017597	Ag038G4173500	AT5G27290.1
OG0017598	Ag038G4176100	AT5G27950.1
OG0017599	Ag088G5430900	AT2G20100.3
OG0017600	Ag088G5436700	AT2G20390.1
OG0017601	Ag088G5441700	AT2G20650.1
OG0017602	Ag088G5444000	AT2G20810.1
OG0017603	Ag088G5444900	AT2G20890.1
OG0017604	Ag003G0278300	AT2G48100.1
OG0017605	Ag003G0278800	AT2G48080.1
OG0017606	Ag003G0280200	AT2G47920.1
OG0017607	Ag003G0284700	AT2G47530.1
OG0017608	Ag003G0284800	AT2G22941.1
OG0017608	Ag003G0285900, Ag034G3844400	AT2G22805.1, AT2G22807.1
OG0017609	Ag003G0286400	AT2G47410.5
OG0017610	Ag003G0298200	AT2G46920.1
OG0017611	Ag003G0299100	AT2G46850.1
OG0017612	Ag003G0304400	AT2G46530.3
OG0017613	Ag003G0309500	AT2G46240.1
OG0017614	Ag003G0320700	AT2G45540.2, AT3G60920.2
OG0017615	Ag003G0323500	AT2G45380.1
OG0017616	Ag003G0329100	AT2G44990.2
OG0017617	Ag003G0342100	AT4G28670.1
OG0017618	Ag003G0348200	AT2G44140.1
OG0017619	Ag003G0348600	AT2G44110.2
OG0017620	Ag003G0348800	AT2G44090.1
OG0017621	Ag003G0350000	AT2G43980.1
OG0017622	Ag003G0350700	AT2G43900.2
OG0017623	Ag003G0355900	AT2G20790.1
OG0017624	Ag003G0365700	AT2G43350.1
OG0017625	Ag003G0367300	AT2G43230.2
OG0017626	Ag003G0368300	AT2G43180.1
OG0017627	Ag003G0394200	AT2G42240.4
OG0017628	Ag003G0397300	AT2G42060.1
OG0017629	Ag003G0397500	AT2G42030.1
OG0017630	Ag003G0402600	AT2G41810.1
OG0017631	Ag037G4129800	AT5G47240.2
OG0017632	Ag014G1777100	AT3G02130.1
OG0017633	Ag014G1778100	AT3G02210.1
OG0017634	Ag014G1786400	AT3G02645.1
OG0017635	Ag014G1792400	AT3G02875.1
OG0017636	Ag014G1792900	AT3G02890.1
OG0017637	Ag014G1795300	AT5G47170.1, AT1G01130.1
OG0017638	Ag014G1798600	AT3G03305.1
OG0017639	Ag014G1798700	AT3G03310.1
OG0017640	Ag014G1801300	AT3G03450.1
OG0017642	Ag014G1806000	AT3G03640.1
OG0017643	Ag014G1806600	AT5G65650.1
OG0017644	Ag014G1820300	AT3G04590.2
OG0017645	Ag014G1823900	AT3G04740.1
OG0017646	Ag014G1825800	AT2G23660.1
OG0017647	Ag014G1829700	AT3G05150.2
OG0017648	Ag014G1831400	AT3G05240.1
OG0017649	Ag014G1836900	AT3G05480.3
OG0017650	Ag014G1848300	AT3G06030.1
OG0017651	Ag014G1848500	AT3G06040.1
OG0017652	Ag014G1848600	AT1G24650.1
OG0017653	Ag014G1854400	AT3G06360.1
OG0017654	Ag014G1856100	AT3G06450.1
OG0017655	Ag014G1856800	AT3G06500.1
OG0017656	Ag014G1857500	AT3G06560.1, AT5G02670.1
OG0017657	Ag014G1858500	AT3G66652.1
OG0017658	Ag014G1862200	AT3G06850.1
OG0017659	Ag014G1863400	AT3G06950.1
OG0017660	Ag014G1866100	AT3G07150.1
OG0017661	Ag014G1868200	AT3G07340.1
OG0017662	Ag014G1872100	AT3G07410.1
OG0017663	Ag014G1876300	AT3G07690.1
OG0017664	Ag014G1876500	AT5G20140.2
OG0017665	Ag014G1878500	AT3G07900.1
OG0017666	Ag014G1879800	AT3G07990.1
OG0017667	Ag014G1880100	AT3G08020.1
OG0017668	Ag014G1884200	AT3G08790.1
OG0017669	Ag014G1884800	AT3G08820.1
OG0017670	Ag014G1885300	AT3G08870.2
OG0017671	Ag014G1893800	AT2G05580.1
OG0017672	Ag014G1898900	AT3G09550.2
OG0017673	Ag014G1900400	AT3G09660.1
OG0017674	Ag014G1901700	AT3G09735.1
OG0017675	Ag014G1902400	AT3G09780.1
OG0017676	Ag014G1906900	AT3G10030.1
OG0017677	Ag014G1908200	AT3G10185.1
OG0017678	Ag014G1908800	AT3G10210.1
OG0017679	Ag014G1909000	AT3G10230.1
OG0017680	Ag014G1910500	AT3G10390.3
OG0017681	Ag014G1919100	AT3G10620.1
OG0017682	Ag014G1922100	AT3G10820.2
OG0017683	Ag014G1935000	AT3G11460.1
OG0017684	Ag014G1950500	AT3G12540.1
OG0017685	Ag014G1950900	AT3G12570.1
OG0017686	Ag014G1955300	AT3G12810.1
OG0017687	Ag014G1961500	AT3G13170.1
OG0017688	Ag014G1963600	AT3G13330.1
OG0017689	Ag014G1968500	AT3G13560.1
OG0017690	Ag014G1972400	AT3G13682.1
OG0017691	Ag014G1973600	AT3G13770.1
OG0017692	Ag014G1973900	AT3G13782.1
OG0017693	Ag014G1980600	AT3G14067.1
OG0017694	Ag014G1981100	AT3G14090.1
OG0017695	Ag014G1992200	AT3G14330.1
OG0017696	Ag014G1996100	AT3G14570.1
OG0017697	Ag014G1996300	AT3G14580.1
OG0017699	Ag014G2004500	AT3G15050.1
OG0017700	Ag014G2005500	AT3G15130.1
OG0017701	Ag014G2005600	AT3G15140.1
OG0017702	Ag014G2005800	AT3G15160.1
OG0017704	Ag014G2010500	AT3G15357.1
OG0017705	Ag014G2018100	AT3G15605.4
OG0017706	Ag014G2018500	AT3G15630.1
OG0017707	Ag014G2027400	AT3G16160.1
OG0017708	Ag014G2029600	AT3G16290.1
OG0017709	Ag014G2040900	AT3G16760.1
OG0017710	Ag014G2041200	AT3G16785.4
OG0017711	Ag014G2061600	AT3G17590.2
OG0017712	Ag014G2069300	AT3G17880.1
OG0017713	Ag014G2083300	AT4G26090.1
OG0017714	Ag014G2093300	AT3G18715.1
OG0017715	Ag014G2132700	AT3G19690.1
OG0017716	Ag014G2133600	AT3G19720.1
OG0017717	Ag014G2133700	AT3G19740.1
OG0017718	Ag014G2134400, Ag034G3700500	AT1G04620.1
OG0017719	Ag014G2134700	AT3G19810.1
OG0017720	Ag014G2136200	AT5G35170.1
OG0017721	Ag014G2167400	AT3G20790.1
OG0017722	Ag073G5260900	AT5G52810.1
OG0017723	Ag061G5016200	AT5G39865.1
OG0017724	Ag061G5018300	AT5G39820.1
OG0017725	Ag061G5022700	AT5G39580.1
OG0017726	Ag061G5024400	AT5G39410.1
OG0017727	Ag061G5031600	AT5G38460.1
OG0017728	Ag061G5031900	AT5G38450.1
OG0017729	Ag061G5039600	AT5G37690.1
OG0017730	Ag061G5039800	AT5G37670.1
OG0017731	Ag061G5041100	AT5G37660.2
OG0017732	Ag061G5041300	AT5G37550.1
OG0017733	Ag061G5043400	AT5G37180.1
OG0017734	Ag061G5046700	AT5G36740.1, AT5G36670.1
OG0017735	Ag027G3006900, Ag064G5100000	AT3G23710.1
OG0017736	Ag027G3018100	AT3G23220.1
OG0017737	Ag027G3019400	AT3G23150.1
OG0017738	Ag027G3023900	AT3G22980.1
OG0017739	Ag027G3036900	AT3G22450.1
OG0017740	Ag027G3043200	AT3G22210.1
OG0017741	Ag027G3044500	AT3G22150.1
OG0017742	Ag027G3045900	AT3G22060.1
OG0017743	Ag034G3977000, Ag027G3051000	AT1G20160.1
OG0017744	Ag027G3060500	AT3G21430.2
OG0017745	Ag027G3062700	AT3G21300.1
OG0017746	Ag068G5225600	AT4G30130.1
OG0017747	Ag068G5225700	AT4G30120.1
OG0017748	Ag068G5226200	AT4G30100.1
OG0017749	Ag068G5226300	AT4G30090.1
OG0017750	Ag068G5228200, Ag068G5228300	AT4G30030.1
OG0017751	Ag068G5230400	AT4G29980.1
OG0017752	Ag068G5230500	AT5G61865.1
OG0017753	Ag036G4088400	AT1G66340.1
OG0017754	Ag036G4100600	AT1G65650.1
OG0017755	Ag036G4106500	AT1G65590.1
OG0017756	Ag036G4112800	AT1G65000.1
OG0017757	Ag036G4115700	AT1G65240.1
OG0017758	Ag036G4115800	AT1G65260.1
OG0017759	Ag036G4117500	AT1G65430.1
OG0017760	Ag036G4119000	AT5G55000.2
OG0017761	Ag036G4120000	AT1G54530.1
OG0017762	Ag036G4120100	AT1G54540.1
OG0017763	Ag036G4123000, Ag002G0275700	AT1G54790.2
OG0017764	Ag036G4124200, Ag002G0274200	AT1G54890.1
OG0017765	Ag060G4995400	AT5G19030.1
OG0017766	Ag060G5000600	AT5G18920.2
OG0017767	Ag060G5007400	AT5G18570.1
OG0017768	Ag060G5015400	AT5G18240.1
OG0017769	Ag043G4448500	AT5G49610.1
OG0017770	Ag043G4451200	AT5G28690.1
OG0017771	Ag043G4460700	AT5G48460.1
OG0017772	Ag096G5473900	AT2G19900.1
OG0017773	Ag017G2415200	AT3G52155.1
OG0017774	Ag017G2416800	AT3G52030.1
OG0017775	Ag017G2434200	AT3G51240.1
OG0017776	Ag017G2434300	AT3G51230.1
OG0017777	Ag034G3650600	AT1G02150.1
OG0017778	Ag034G3651300	AT1G02110.1
OG0017779	Ag034G3651800	AT1G02060.1
OG0017780	Ag034G3653800	AT1G01840.1
OG0017781	Ag034G3654800	AT1G01760.3
OG0017782	Ag034G3655300	AT1G01720.1
OG0017783	Ag034G3658300	AT5G49680.2
OG0017784	Ag034G3667800	AT1G02335.1
OG0017785	Ag034G3668200	AT1G02370.1
OG0017786	Ag034G3680600	AT1G03180.1
OG0017787	Ag034G3682100	AT1G03320.1
OG0017788	Ag034G3688500	AT1G03700.1
OG0017789	Ag034G3693500	AT1G03982.1
OG0017790	Ag034G3693600	AT1G03990.1
OG0017791	Ag034G3694500	AT1G04100.1
OG0017792	Ag034G3694800	AT1G04130.1
OG0017793	Ag034G3695500	AT1G04200.1
OG0017794	Ag034G3697900	AT1G04380.1
OG0017795	Ag034G3703900	AT1G04840.1
OG0017796	Ag034G3706100	AT1G04990.1
OG0017798	Ag034G3708600, Ag034G3708700	AT5G48160.1
OG0017799	Ag034G3712100	AT1G05330.1
OG0017800	Ag034G3712900	AT1G05385.1
OG0017801	Ag034G3716400	AT1G05590.1
OG0017802	Ag034G3718200	AT1G05690.1
OG0017803	Ag034G3720600	AT1G05835.1
OG0017804	Ag034G3721600	AT1G05900.2
OG0017805	Ag034G3723200	AT1G06050.1
OG0017806	Ag034G3724300	AT1G06140.1
OG0017807	Ag034G3725800	AT1G06240.1
OG0017808	Ag034G3726600	AT1G06330.1
OG0017809	Ag034G3730600	AT1G06740.1
OG0017810	Ag034G3738100	AT1G07240.1
OG0017811	Ag034G3740100	AT1G07320.1
OG0017812	Ag034G3745400	AT1G07705.2
OG0017813	Ag034G3747200	AT1G07860.1
OG0017814	Ag034G3747400	AT1G07880.2
OG0017815	Ag034G3755100	AT1G08350.2
OG0017816	Ag034G3756200	AT5G52520.1
OG0017817	Ag034G3756600	AT1G08460.1
OG0017818	Ag034G3757500	AT1G08530.1
OG0017819	Ag034G3764400	AT1G09140.1
OG0017820	Ag034G3767000	AT1G09230.1
OG0017821	Ag034G3768500	AT1G09280.1
OG0017822	Ag034G3768700	AT1G09300.1
OG0017823	Ag034G3769300	AT1G09360.1
OG0017824	Ag034G3769600	AT1G09390.1
OG0017825	Ag034G3771200	AT1G09420.2
OG0017826	Ag034G3777600	AT1G09820.1
OG0017827	Ag034G3782700	AT1G10180.1
OG0017828	Ag034G3786400	AT1G10310.1
OG0017829	Ag034G3787300	AT1G10385.1
OG0017830	Ag034G3794400	AT1G10750.1
OG0017831	Ag034G3794900	AT1G10790.1
OG0017832	Ag034G3795800	AT1G10830.1
OG0017833	Ag034G3796200	AT1G10865.1
OG0017834	Ag034G3798200	AT1G10970.1
OG0017835	Ag034G3804700	AT1G11360.1
OG0017836	Ag034G3807300	AT1G11490.1
OG0017837	Ag034G3811000	AT1G11650.2
OG0017838	Ag034G3817500	AT1G11960.1
OG0017839	Ag034G3832400	AT1G12850.1
OG0017840	Ag034G3840900	AT1G13280.1
OG0017841	Ag034G3843600	AT2G24940.1
OG0017842	Ag034G3845500	AT1G13610.1
OG0017843	Ag034G3846000	AT1G13640.1
OG0017844	Ag034G3848500	AT1G13770.1
OG0017845	Ag034G3852700	AT1G14030.1
OG0017846	Ag034G3855600	AT1G14160.1
OG0017847	Ag034G3856700	AT1G14205.1
OG0017848	Ag034G3862600	AT1G14390.1
OG0017849	Ag034G3868100	AT1G14686.1
OG0017850	Ag034G3881800	AT1G15290.1
OG0017851	Ag034G3884900	AT1G15540.3
OG0017852	Ag034G3885300	AT1G15570.1
OG0017853	Ag034G3896000	AT1G15980.1
OG0017854	Ag034G3897100	AT1G16020.1
OG0017855	Ag034G3900400	AT1G16280.1
OG0017856	Ag034G3912100	AT1G17030.1
OG0017857	Ag034G3915900	AT1G17230.2
OG0017858	Ag034G3922600	AT1G17370.1
OG0017859	Ag034G3928500	AT1G17630.1
OG0017860	Ag034G3933100	AT1G17830.1
OG0017861	Ag034G3934800	AT1G17930.1
OG0017862	Ag034G3942400	AT1G18335.2
OG0017863	Ag034G3942800	AT1G18360.1
OG0017864	Ag034G3945100	AT1G18490.1
OG0017865	Ag034G3946900	AT1G18550.1
OG0017866	Ag034G3947600	AT1G18590.1
OG0017867	Ag034G3949100	AT1G18560.1
OG0017868	Ag034G3949700	AT1G18700.5
OG0017869	Ag034G3958100	AT1G19025.1
OG0017870	Ag034G3959600	AT1G19130.1
OG0017871	Ag034G3965200	AT1G19580.1
OG0017872	Ag034G3966900	AT1G19730.1
OG0017873	Ag034G3978400	AT5G35690.1
OG0017874	Ag034G3985300	AT1G20650.1
OG0017875	Ag034G3992400	AT1G20925.1
OG0017876	Ag034G4004300	AT1G21510.1
OG0017877	Ag034G4008700	AT1G21680.1
OG0017878	Ag034G4009200	AT1G21710.1
OG0017879	Ag034G4009500	AT1G21722.1
OG0017880	Ag034G4010500	AT1G21790.1
OG0017881	Ag034G4013600	AT1G22020.1
OG0017882	Ag034G4015100	AT1G22140.1
OG0017883	Ag034G4021800	AT1G22470.1
OG0017884	Ag034G4023400	AT1G22600.1
OG0017885	Ag034G4023800	AT1G22630.1
OG0017886	Ag034G4024200	AT1G22730.1
OG0017887	Ag034G4026500	AT1G32870.3
OG0017888	Ag034G4026800	AT1G22760.1
OG0017889	Ag034G4029900	AT1G22860.1
OG0017890	Ag034G4041400	AT1G71790.1
OG0017891	Ag034G4042500	AT1G71697.1
OG0017892	Ag034G4047000	AT1G71340.1
OG0017893	Ag034G4048400	AT1G71220.3
OG0017894	Ag034G4050300	AT1G71080.1
OG0017895	Ag034G4053700	AT1G70950.1
OG0017896	Ag034G4054300	AT1G23100.1
OG0017897	Ag034G4055300	AT1G70820.1
OG0017898	Ag034G4056300	AT1G70750.1
OG0017899	Ag034G4059200	AT1G70630.3
OG0017900	Ag034G4059300	AT1G70620.3
OG0017901	Ag034G4059400	AT1G70610.1
OG0017902	Ag034G4063300	AT1G70500.1
OG0017903	Ag052G4852900	AT1G32900.1
OG0017904	Ag052G4854700	AT1G33030.1
OG0017905	Ag052G4855100	AT1G33060.2
OG0017906	Ag052G4857200	AT1G33260.1
OG0017907	Ag002G0120400	AT5G41590.1
OG0017908	Ag002G0177700, Ag024G2862900	AT5G39880.1
OG0017909	Ag002G0181200	AT1G62420.1
OG0017910	Ag002G0182000	AT1G62370.1
OG0017911	Ag002G0184900	AT1G62330.1
OG0017912	Ag002G0185900	AT1G62305.1
OG0017913	Ag002G0188100	AT1G62260.1
OG0017914	Ag002G0188200	AT1G62250.1
OG0017915	Ag002G0190600	AT1G62050.1
OG0017916	Ag002G0193300	AT1G61950.1
OG0017917	Ag002G0193800	AT1G61870.1
OG0017918	Ag002G0218500	AT1G61065.1
OG0017919	Ag002G0220200	AT1G60990.1
OG0017920	Ag002G0220800	AT1G60970.1
OG0017921	Ag002G0225600	AT1G60800.1
OG0017922	Ag002G0235200	AT1G60460.1
OG0017923	Ag002G0235900	AT1G60440.1
OG0017924	Ag002G0245200	AT1G65570.1
OG0017925	Ag002G0251400	AT1G59530.1
OG0017926	Ag002G0252400	AT1G58440.1
OG0017927	Ag002G0257900	AT1G58180.2
OG0017928	Ag002G0266700	AT1G56700.1
OG0017929	Ag002G0267600	AT1G65560.1
OG0017930	Ag002G0268500	AT1G56460.3
OG0017931	Ag002G0269700	AT1G56345.1
OG0017932	Ag024G2863500	AT1G64160.1
OG0017933	Ag024G2885300, Ag024G2884900	AT3G29230.1
OG0017934	Ag024G2897500	AT2G14660.1
OG0017935	Ag024G2898800	AT1G64700.1
OG0017936	Ag016G2294400	AT5G46600.1
OG0017937	Ag016G2294500	AT5G46610.1
OG0017938	Ag016G2304200	AT5G46720.1
OG0017939	Ag016G2313200	AT5G46920.1
OG0017940	Ag016G2333200	AT5G47630.1
OG0017941	Ag016G2335600	AT1G27410.1
OG0017942	Ag016G2354700	AT5G44530.2
OG0017943	Ag016G2365300	AT5G44300.1
OG0017944	Ag016G2374900	AT4G05390.1
OG0017945	Ag016G2382300	AT4G05170.1
OG0017946	Ag065G5116400	AT4G29310.1
OG0017947	Ag065G5120300	AT4G29440.1
OG0017948	Ag065G5126800	AT4G29810.2
OG0017949	Ag065G5126900	AT4G29820.1
OG0017951	Ag025G2913500	AT4G16280.2
OG0017952	Ag025G2921100	AT1G42990.1
OG0017953	Ag025G2926200, Ag025G2925900	AT1G48170.1
OG0017954	Ag025G2932900	AT1G48350.1
OG0017955	Ag025G2938400	AT1G48480.1
OG0017956	Ag025G2938900	AT1G48450.1
OG0017957	Ag025G2942100	AT1G48650.2
OG0017958	Ag025G2949300	AT1G48880.1
OG0017959	Ag025G2951400	AT1G48970.1
OG0017960	Ag072G5252200	AT1G75000.1
OG0017961	Ag011G1026700	AT4G38200.1
OG0017962	Ag011G1027200	AT4G38225.3
OG0017963	Ag011G1028000	AT4G38350.2
OG0017964	Ag011G1029500	AT4G38500.1
OG0017965	Ag011G1030000	AT4G38530.1
OG0017966	Ag011G1032000	AT4G38690.1
OG0017967	Ag011G1032100	AT4G38700.1
OG0017968	Ag011G1032300	AT4G38730.1
OG0017969	Ag011G1034200	AT4G38810.2
OG0017970	Ag011G1037200, Ag011G1037300, Ag011G1037100	AT3G42473.1
OG0017971	Ag011G1042500	AT4G39170.1
OG0017972	Ag011G1050100	AT4G39540.3
OG0017973	Ag011G1051600	AT3G45280.1
OG0017974	Ag011G1052500	AT4G39620.1
OG0017975	Ag011G1054600	AT4G39700.1
OG0017976	Ag011G1061100	AT4G40000.1
OG0017977	Ag011G1062200	AT4G40010.1
OG0017978	Ag011G1062900	AT2G26360.1
OG0017979	Ag011G1067000	AT4G38000.1
OG0017981	Ag011G1082000	AT4G36910.1
OG0017982	Ag011G1083400	AT4G36945.1
OG0017983	Ag011G1090200	AT4G37170.1
OG0017984	Ag011G1093700	AT4G36770.1
OG0017985	Ag011G1102000	AT4G36240.1
OG0017986	Ag011G1122400	AT4G35560.2
OG0017987	Ag011G1135600	AT4G35170.1
OG0017988	Ag011G1147200	AT4G34750.1
OG0017989	Ag011G1155800	AT4G34370.1
OG0017990	Ag011G1160800	AT4G34215.1
OG0017991	Ag011G1174300	AT4G32460.1
OG0017993	Ag011G1182800	AT4G32780.2
OG0017994	Ag011G1189000	AT4G33020.2
OG0017995	Ag011G1202200	AT4G33530.1
OG0017996	Ag011G1202900	AT4G33565.1
OG0017997	Ag011G1212600	AT4G33730.1
OG0017998	Ag011G1216400	AT4G33870.1
OG0017999	Ag011G1219900	AT4G33990.1
OG0018000	Ag011G1236800	AT4G31860.1
OG0018001	Ag011G1239600	AT4G31790.1
OG0018002	Ag011G1247800	AT4G31600.1
OG0018003	Ag011G1252900	AT4G31470.1
OG0018004	Ag011G1255000	AT4G28170.1
OG0018005	Ag011G1257000	AT4G31350.1
OG0018006	Ag011G1259900	AT4G31310.2
OG0018007	Ag011G1263100	AT4G31115.2
OG0018008	Ag011G1269000	AT4G30900.1
OG0018009	Ag064G5105900	AT3G24240.1
OG0018010	Ag064G5106300	AT3G24210.1
OG0018011	Ag064G5109500	AT3G24050.1
OG0018012	Ag018G2436400	AT1G72670.1
OG0018013	Ag018G2437500	AT1G72560.1
OG0018014	Ag018G2438900	AT1G72500.1
OG0018015	Ag018G2463300	AT1G24030.1
