Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0016649	Ag011G1107200	Np005G2676800, Np005G2666200
OG0016650	Ag011G1107400	Np005G2676600
OG0016651	Ag011G1107600	Np005G2676300
OG0016652	Ag011G1112600	Np005G2675400
OG0016653	Ag011G1113100	Np005G2675100
OG0016654	Ag011G1113400	Np005G2674900
OG0016655	Ag011G1113900	Np005G2674500
OG0016656	Ag011G1114600, Ag011G1172000	Np005G2704300
OG0016657	Ag011G1115800	Np005G2672500
OG0016658	Ag011G1120400	Np005G2670700
OG0016659	Ag011G1120800	Np005G2670300
OG0016660	Ag011G1121400	Np005G2670000
OG0016661	Ag011G1125200	Np005G2664700
OG0016662	Ag011G1125300	Np005G2664600, Np005G2669700
OG0016663	Ag011G1126100	Np005G2663700
OG0016664	Ag011G1126200	Np005G2660800
OG0016665	Ag011G1126300	Np004G2043400
OG0016666	Ag011G1129600	Np005G2661800
OG0016667	Ag011G1130300	Np005G2663200
OG0016668	Ag011G1131900	Np005G2660400
OG0016669	Ag011G1149400	Np005G2651800
OG0016670	Ag011G1149900	Np005G2651700
OG0016671	Ag011G1151300	Np005G2649000
OG0016672	Ag011G1156500	Np005G2646400
OG0016673	Ag011G1157000	Np005G2645800
OG0016674	Ag011G1159600	Np005G2645200
OG0016675	Ag011G1171600	Np005G2704700
OG0016676	Ag011G1173600	Np005G2703100
OG0016677	Ag011G1178800	Np003G1731900
OG0016678	Ag011G1178900	Np003G1731800
OG0016679	Ag011G1179100	Np005G2700000
OG0016680	Ag011G1182900	Np005G2628600
OG0016681	Ag011G1185300	Np005G2630300
OG0016682	Ag011G1185500	Np005G2630400
OG0016683	Ag011G1195400	Np005G2634200
OG0016684	Ag011G1197600	Np001G0012900
OG0016685	Ag011G1199600, Ag011G1200200	Np005G2636000
OG0016686	Ag011G1200800	Np005G2636100
OG0016687	Ag011G1200900	Np005G2636200
OG0016688	Ag011G1201100	Np005G2636400
OG0016689	Ag011G1201200	Np002G0875900
OG0016690	Ag011G1201500	Np005G2636600
OG0016691	Ag011G1201900	Np001G0202200
OG0016692	Ag011G1202600	Np005G2637000
OG0016694	Ag011G1217900	Np005G2641600
OG0016696	Ag011G1229700	Np006G3623400
OG0016697	Ag011G1229800	Np005G2709800
OG0016698	Ag011G1233200	Np005G2711000
OG0016699	Ag011G1233500	Np005G2711200
OG0016700	Ag011G1235200	Np005G2711800
OG0016701	Ag011G1237800	Np005G2713200
OG0016702	Ag011G1237900	Np005G2713300
OG0016703	Ag011G1243800	Np005G2715700
OG0016704	Ag011G1255100	Np005G2767600
OG0016705	Ag011G1255500	Np005G2718000
OG0016706	Ag011G1260500	Np005G2722000
OG0016707	Ag011G1260600	Np005G2722400
OG0016708	Ag011G1260800	Np005G2722600
OG0016709	Ag011G1263700	Np005G2723900
OG0016710	Ag011G1267000	Np005G2725000
OG0016711	Ag011G1270600	Np005G2727200
OG0016712	Ag011G1270800	Np005G2727400
OG0016713	Ag011G1270900	Np005G2727600
OG0016714	Ag098G5474800	Np001G0475600
OG0016715	Ag098G5475500	Np001G0475400
OG0016716	Ag064G5105400	Np007G3856500
OG0016717	Ag064G5106500	Np007G3859000
OG0016718	Ag064G5110100	Np007G3861600
OG0016719	Ag064G5110400	Np007G3861900
OG0016720	Ag018G2436300	Np002G0820900
OG0016721	Ag018G2440300	Np002G0824300
OG0016722	Ag018G2440400	Np002G0824400
OG0016723	Ag018G2448100	Np002G0830200
OG0016724	Ag018G2453100	Np004G2306900
OG0016725	Ag018G2458700	Np004G2301700
OG0016726	Ag018G2461100	Np004G2298400
OG0016727	Ag018G2463400	Np004G2292100
OG0016728	Ag018G2464000	Np004G2291100
OG0016729	Ag018G2473400	Np004G2269900
OG0016730	Ag018G2473900	Np004G2269100
OG0016731	Ag018G2475600	Np004G2266300
OG0016732	Ag018G2477400	Np004G2262400
OG0016733	Ag018G2478900	Np004G2258200
OG0016734	Ag018G2480900	Np004G2251900
OG0016735	Ag019G2496500, Ag019G2496600	Np003G1872400
OG0016736	Ag019G2502200	Np003G1875800
OG0016737	Ag019G2512600	Np003G1880900
OG0016738	Ag019G2516000	Np003G1883000
OG0016739	Ag019G2517600	Np003G1884000
OG0016740	Ag019G2518800	Np003G1884600
OG0016741	Ag019G2522900	Np003G1887900
OG0016742	Ag019G2523100	Np003G1888000
OG0016743	Ag019G2532300	Np003G1892800
OG0016744	Ag019G2536800	Np003G1895200
OG0016745	Ag019G2540700	Np006G3487900, Np003G1896800
OG0016746	Ag019G2544500	Np002G0795900
OG0016747	Ag019G2544800	Np002G0745400
OG0016748	Ag019G2545100	Np003G1898200
OG0016749	Ag019G2549200	Np006G3714200
OG0016750	Ag019G2549500	Np006G3713900
OG0016751	Ag019G2549600	Np006G3713800
OG0016752	Ag019G2550500	Np006G3713000, Np005G2604100
OG0016753	Ag019G2551000	Np006G3712800
OG0016754	Ag019G2551300	Np007G3759500
OG0016755	Ag010G0982300	Np004G2097000
OG0016756	Ag010G0988600	Np004G2089500
OG0016757	Ag010G0994400	Np005G2795200
OG0016758	Ag010G1000400	Np005G2789900
OG0016759	Ag010G1003300	Np005G2788100
OG0016760	Ag010G1007300	Np005G2780500
OG0016761	Ag010G1014700	Np005G2773400
OG0016762	Ag010G1016000	Np005G2772700
OG0016763	Ag010G1016100	Np005G2772600
OG0016764	Ag010G1016500	Np005G2772400
OG0016765	Ag010G1017400	Np005G2771200
OG0016766	Ag010G1019300	Np005G2769600
OG0016767	Ag010G1021000	Np005G2768800
OG0016768	Ag010G1023600	Np005G2767200
OG0016770	Ag085G5417800	Np001G0237400
OG0016938	Ag055G4901900	Np001G0462200
OG0016939	Ag055G4907500	Np001G0467400
OG0016940	Ag055G4916800	Np001G0489300
OG0016941	Ag055G4921400	Np001G0483000
OG0016942	Ag055G4927300	Np001G0480700
OG0016943	Ag055G4928100	Np001G0481100
OG0016944	Ag055G4930400	Np001G0478100
OG0016945	Ag074G5268100, Ag035G4080200	Np001G0278800
OG0016947	Ag013G1340800	Np005G3111500
OG0016948	Ag013G1341500	Np003G1455800
OG0016949	Ag013G1343400	Np003G1453800
OG0016950	Ag013G1348600	Np003G1451600
OG0016951	Ag013G1355600	Np003G1450300
OG0016952	Ag013G1356000	Np003G1449900
OG0016953	Ag019G2545600, Ag013G1356900	Np003G1899000
OG0016954	Ag013G1365100	Np003G1447000
OG0016956	Ag013G1386300	Np003G1436100
OG0016957	Ag013G1388300	Np003G1434900
OG0016958	Ag013G1393000	Np003G1433000
OG0016959	Ag013G1394800	Np003G1432500
OG0016960	Ag013G1420400	Np003G1420600
OG0016961	Ag013G1425700	Np003G1418700
OG0016962	Ag013G1438800	Np007G3800400
OG0016963	Ag013G1442300	Np005G3161900
OG0016964	Ag013G1445800	Np003G1413900
OG0016965	Ag013G1447900	Np004G2031100
OG0016966	Ag013G1456000	Np003G1407300
OG0016967	Ag013G1456200	Np003G1407100
OG0016968	Ag013G1461900	Np003G1405300
OG0016969	Ag013G1462000	Np003G1405200
OG0016970	Ag013G1463100	Np003G1404600
OG0016971	Ag013G1463400	Np003G1404300
OG0016972	Ag013G1464800	Np005G3107100
OG0016973	Ag034G4003700, Ag048G4623600, Ag002G0215600, Ag013G1470500	Np004G1925300, Np007G4049000
OG0016974	Ag013G1486200	Np003G1392500
OG0016975	Ag013G1489400	Np003G1390100
OG0016976	Ag013G1491100	Np003G1388600
OG0016977	Ag013G1495600	Np003G1385600
OG0016978	Ag013G1500300	Np003G1382300
OG0016979	Ag013G1500700	Np003G1381800
OG0016980	Ag013G1502700	Np003G1380800
OG0016981	Ag013G1510000	Np003G1377200
OG0016982	Ag013G1513900	Np003G1373900
OG0016983	Ag013G1515400	Np003G1372600
OG0016984	Ag013G1516100	Np003G1372200
OG0016986	Ag013G1529200	Np003G1364900
OG0016987	Ag013G1529300	Np003G1364800
OG0016988	Ag013G1531500	Np003G1363300
OG0016990	Ag013G1534200	Np003G1362300
OG0016991	Ag013G1534400	Np006G3270200
OG0016992	Ag013G1541000	Np003G1359200
OG0016993	Ag014G1999000, Ag013G1541800	Np007G4050300
OG0016994	Ag013G1543100	Np003G1358300
OG0016995	Ag013G1544300	Np003G1357600
OG0016996	Ag013G1546300	Np003G1355200
OG0016997	Ag013G1547400	Np003G1354300
OG0016998	Ag013G1547800	Np003G1354000
OG0016999	Ag013G1548300	Np003G1353500
OG0017000	Ag013G1548800	Np003G1352800
OG0017001	Ag013G1553900	Np003G1348500
OG0017002	Ag013G1557500	Np003G1345500, Np003G1345200, Np003G1345000
OG0017003	Ag013G1559600	Np003G1344000
OG0017004	Ag013G1561500	Np003G1342400
OG0017005	Ag095G5470900, Ag013G1562300	Np003G1341800
OG0017006	Ag013G1562500	Np003G1341400
OG0017007	Ag013G1567200	Np003G1336900
OG0017008	Ag013G1579300	Np005G2813400
OG0017009	Ag013G1582800	Np003G1295800
OG0017010	Ag013G1583300	Np004G1910900
OG0017011	Ag013G1583400	Np006G3622600
OG0017012	Ag013G1583500	Np006G3622400
OG0017013	Ag013G1584300	Np006G3622200
OG0017014	Ag013G1587600	Np006G3616600
OG0017015	Ag013G1589200	Np006G3613800
OG0017016	Ag013G1589500	Np006G3613600
OG0017017	Ag013G1594700	Np006G3607100
OG0017018	Ag013G1597700	Np006G3582600
OG0017019	Ag013G1601900	Np006G3588400
OG0017020	Ag013G1602300	Np006G3588900
OG0017021	Ag013G1605500	Np006G3592200
OG0017022	Ag013G1606200	Np001G0580500
OG0017023	Ag013G1607400	Np006G3595500
OG0017024	Ag013G1608500	Np006G3597000
OG0017025	Ag013G1609300	Np006G3597900
OG0017026	Ag013G1612100	Np006G3600500
OG0017028	Ag013G1631300, Ag024G2898000	Np002G1247800
OG0017029	Ag013G1636600	Np006G3472700
OG0017031	Ag013G1642700	Np006G3546300, Np006G3483100
OG0017032	Ag013G1645000, Ag011G1064900	Np006G3357200, Np006G3357000, Np005G2625500
OG0017033	Ag013G1650100	Np006G3553700
OG0017034	Ag013G1652500	Np006G3555400
OG0017035	Ag013G1658200	Np006G3560300
OG0017036	Ag013G1667300	Np006G3572700
OG0017037	Ag013G1677200	Np001G0413500
OG0017038	Ag013G1679200	Np001G0412100
OG0017039	Ag013G1681800	Np001G0409700
OG0017040	Ag013G1689000	Np004G2565700
OG0017041	Ag013G1689400	Np001G0401000
OG0017043	Ag013G1696900	Np005G2807300
OG0017044	Ag013G1698400, Ag004G0735500	Np003G1593100
OG0017045	Ag013G1701900	Np001G0425500
OG0017046	Ag013G1704900	Np004G2008100
OG0017047	Ag013G1705800	Np004G2009100
OG0017048	Ag013G1706400	Np004G2104800
OG0017049	Ag013G1706600	Np004G2104700
OG0017050	Ag013G1706700	Np004G2104600
OG0017051	Ag013G1707400	Np004G2020400
OG0017052	Ag013G1708600	Np004G2019500
OG0017053	Ag013G1709400	Np004G2018400
OG0017054	Ag013G1711200	Np001G0266600
OG0017055	Ag013G1712300	Np004G2105100
OG0017056	Ag013G1713600	Np004G2106200
OG0017057	Ag013G1714300	Np004G2106900
OG0017058	Ag013G1720000	Np004G2112300
OG0017059	Ag013G1724800	Np004G2117400
OG0017060	Ag013G1725000	Np004G2117500
OG0017061	Ag013G1729200	Np004G2122500
OG0017062	Ag013G1734400	Np004G2128800
OG0017063	Ag013G1736500	Np004G2130600
OG0017064	Ag013G1739000	Np004G2132100
OG0017065	Ag013G1740500	Np004G2132600
OG0017066	Ag013G1742200	Np004G2134300
OG0017067	Ag013G1745000	Np004G2138600
OG0017068	Ag013G1745600	Np005G3096600
OG0017069	Ag013G1745800	Np004G2139400
OG0017070	Ag013G1747100	Np004G2141100
OG0017071	Ag013G1753200	Np004G2149200
OG0017072	Ag013G1758100	Np004G2159100
OG0017073	Ag013G1758900	Np004G2160100
OG0017074	Ag013G1762100	Np004G2171100
OG0017075	Ag013G1766800	Np004G2050800
OG0017076	Ag013G1767300	Np004G2051100
OG0017077	Ag013G1767500	Np004G2051500
OG0017078	Ag013G1768800	Np004G2053200
OG0017079	Ag062G5055200	Np001G0250700
OG0017080	Ag062G5060400	Np001G0248000
OG0017081	Ag062G5061200	Np001G0246500
OG0017082	Ag062G5062300	Np001G0246000
OG0017084	Ag004G0418100	Np001G0011900
OG0017085	Ag004G0420300	Np001G0015300
OG0017086	Ag004G0422500	Np001G0017700
OG0017087	Ag004G0422900	Np001G0018100
OG0017088	Ag004G0427400	Np001G0023400
OG0017089	Ag004G0428300	Np001G0023700
OG0017090	Ag004G0429300	Np001G0024400
OG0017091	Ag004G0429400	Np002G1156500
OG0017092	Ag004G0430900	Np001G0025600
OG0017094	Ag004G0434700	Np001G0028800
OG0017096	Ag004G0435700	Np001G0029700
OG0017097	Ag004G0437000	Np001G0031000
OG0017099	Ag004G0440400	Np001G0033200
OG0017100	Ag004G0441400	Np001G0035100
OG0017101	Ag004G0441500	Np001G0035200
OG0017102	Ag004G0443800	Np001G0036700
OG0017103	Ag004G0445300	Np001G0037400
OG0017104	Ag004G0447400	Np001G0039700
OG0017105	Ag004G0452100	Np001G0043600
OG0017106	Ag004G0454600	Np001G0046600
OG0017107	Ag004G0457500	Np001G0049500
OG0017108	Ag004G0459100	Np001G0051200
OG0017109	Ag004G0460300	Np001G0052100
OG0017110	Ag004G0460500	Np001G0052300
OG0017111	Ag004G0462900	Np001G0054500
OG0017112	Ag004G0470900	Np001G0061100
OG0017114	Ag004G0474800	Np001G0066300
OG0017115	Ag004G0476600	Np001G0068100
OG0017116	Ag004G0480400	Np001G0071100
OG0017118	Ag004G0495900	Np001G0089000
OG0017119	Ag004G0496600	Np001G0090100
OG0017120	Ag004G0497100	Np001G0091200
OG0017121	Ag004G0510000	Np001G0100400
OG0017122	Ag004G0510600	Np001G0101200
OG0017123	Ag004G0511500, Ag004G0511400	Np001G0102100
OG0017124	Ag004G0514600	Np001G0105000
OG0017125	Ag004G0518000	Np001G0108300
OG0017126	Ag004G0519700	Np001G0109700
OG0017127	Ag004G0523000	Np001G0111400
OG0017128	Ag004G0523100	Np001G0111700
OG0017129	Ag004G0528600	Np001G0117300
OG0017130	Ag004G0530700	Np001G0118700
OG0017131	Ag004G0533700	Np001G0120200
OG0017132	Ag004G0534900	Np001G0121300
OG0017133	Ag004G0540600	Np001G0126600
OG0017134	Ag004G0545100	Np001G0130900
OG0017135	Ag004G0545800	Np001G0131600
OG0017138	Ag004G0553700	Np003G1473700
OG0017139	Ag004G0554400	Np003G1475800
OG0017140	Ag004G0555300	Np003G1477300
OG0017141	Ag004G0558000	Np003G1479200
OG0017142	Ag004G0560200	Np003G1481900
OG0017144	Ag004G0566800	Np003G1485800
OG0017145	Ag004G0567800	Np003G1486300
OG0017146	Ag004G0580300	Np003G1493000
OG0017147	Ag004G0580900	Np003G1493800
OG0017148	Ag004G0582000	Np003G1495000
OG0017149	Ag004G0593900	Np003G1503900
OG0017150	Ag004G0598700	Np003G1507600
OG0017151	Ag004G0601800	Np003G1509500
OG0017152	Ag004G0606100	Np003G1511500
OG0017154	Ag004G0631200, Ag075G5299100	Np003G1523600
OG0017155	Ag004G0634500	Np003G1526100
OG0017156	Ag004G0656500	Np003G1538600
OG0017157	Ag004G0659800	Np001G0440600
OG0017158	Ag004G0664200	Np003G1543300
OG0017159	Ag004G0665100	Np003G1543900
OG0017161	Ag004G0665600	Np003G1544700
OG0017162	Ag004G0670000	Np003G1548000
OG0017163	Ag004G0673800	Np003G1551200
OG0017164	Ag004G0678100	Np003G1552300
OG0017165	Ag004G0679300	Np003G1553400
OG0017166	Ag004G0688300	Np003G1559400
OG0017167	Ag004G0695100	Np003G1562500
OG0017168	Ag004G0699000	Np005G2797900
OG0017169	Ag004G0699600	Np003G1564600
OG0017170	Ag004G0705500, Ag004G0705900, Ag004G0704800, Ag004G0705000, Ag034G3870900	Np004G2417100
OG0017171	Ag004G0706300	Np003G1568600
OG0017172	Ag004G0707100	Np003G1569500
OG0017173	Ag004G0711800	Np003G1573700
OG0017174	Ag004G0716000	Np003G1577200
OG0017175	Ag004G0744700	Np003G1603000
OG0017176	Ag004G0745700	Np003G1604000
OG0017177	Ag004G0750600	Np003G1607800
OG0017178	Ag004G0751900	Np003G1609500
OG0017179	Ag004G0752000	Np003G1609600
OG0017180	Ag004G0753800	Np003G1610900
OG0017181	Ag004G0768400	Np001G0499300
OG0017182	Ag004G0768800	Np001G0499100
OG0017183	Ag004G0770600	Np001G0496400
OG0017184	Ag004G0771200	Np001G0496200
OG0017185	Ag022G2654600	Np003G1333300
OG0017186	Ag022G2668200	Np003G1329100
OG0017187	Ag022G2668700	Np003G1328900
OG0017188	Ag022G2668900	Np003G1328700
OG0017189	Ag022G2669200	Np007G4121500, Np003G1328600
OG0017190	Ag022G2670400	Np003G1327700
OG0017191	Ag022G2670500	Np003G1327600
OG0017192	Ag022G2675000	Np003G1325500
OG0017193	Ag022G2677200	Np003G1324700
OG0017194	Ag022G2683300	Np003G1320300
OG0017195	Ag022G2685500	Np005G3108200
OG0017197	Ag022G2705400	Np003G1310200
OG0017198	Ag022G2707700	Np003G1307400
OG0017199	Ag022G2715900	Np003G1303000
OG0017200	Ag022G2716200	Np003G1302700
OG0017201	Ag022G2717600	Np003G1301000
OG0017202	Ag022G2719300	Np003G1299500
OG0017203	Ag022G2719900	Np003G1299200
OG0017204	Ag022G2724300	Np003G1295700
OG0017205	Ag022G2740300	Np003G1285400
OG0017206	Ag022G2750600	Np003G1280100
OG0017207	Ag022G2753600	Np003G1276700
OG0017209	Ag022G2764900	Np003G1271500
OG0017210	Ag022G2765100	Np003G1271400
OG0017211	Ag022G2766900	Np003G1270600
OG0017212	Ag022G2768700	Np003G1270000
OG0017213	Ag022G2769300	Np003G1269400
OG0017214	Ag022G2771200	Np003G1268700
OG0017215	Ag022G2771500	Np003G1268400
OG0017216	Ag022G2777500	Np003G1264100
OG0017217	Ag022G2782500	Np003G1260900
OG0017218	Ag022G2784400	Np003G1258000
OG0017219	Ag022G2788900	Np003G1254200
OG0017220	Ag022G2791100	Np003G1252600
OG0017221	Ag022G2791400	Np003G1252400
OG0017224	Ag022G2793100	Np003G1250600
OG0017225	Ag022G2794600	Np003G1250400
OG0017226	Ag075G5284800	Np005G3181100
OG0017227	Ag075G5294000	Np005G3188000
OG0017228	Ag075G5300400	Np005G3196400
OG0017229	Ag075G5305700	Np005G3194400
OG0017230	Ag048G4556800	Np002G0702200
OG0017231	Ag048G4557000	Np002G0702000
OG0017232	Ag048G4557300	Np002G0701700
OG0017233	Ag048G4559800	Np002G0704900
OG0017234	Ag048G4561600	Np002G0705600
OG0017235	Ag048G4563800	Np002G0707600, Np005G3117500
OG0017236	Ag048G4565400	Np002G0708700
OG0017237	Ag048G4578000	Np002G0713900
OG0017238	Ag048G4580100	Np002G0715300
OG0017239	Ag048G4580200	Np002G0715400
OG0017240	Ag048G4581500	Np002G0716700
OG0017241	Ag048G4584300	Np002G0719900
OG0017242	Ag048G4585400	Np002G0720600
OG0017243	Ag048G4587200	Np002G0721100
OG0017244	Ag048G4589200	Np002G0723400
OG0017245	Ag048G4598000	Np002G0729900
OG0017246	Ag048G4607000	Np002G0732900
OG0017247	Ag048G4618400	Np002G0737800
OG0017248	Ag048G4621700	Np002G0742200
OG0017249	Ag048G4622100	Np002G0742400
OG0017250	Ag048G4623200	Np002G0743300
OG0017251	Ag048G4633400	Np002G0747000
OG0017252	Ag048G4640500	Np002G0749200
OG0017253	Ag048G4640800	Np002G0749500
OG0017254	Ag048G4641300	Np002G0749900
OG0017255	Ag048G4641900	Np002G0750500
OG0017256	Ag002G0224700, Ag048G4648500	Np002G0755200
OG0017257	Ag048G4650600	Np002G0756600
OG0017259	Ag048G4655400	Np002G0761100
OG0017260	Ag012G1308400, Ag048G4666900	Np001G0210200
OG0017261	Ag048G4685300	Np002G0771500
OG0017262	Ag048G4687700	Np002G0772600
OG0017263	Ag048G4692900	Np002G0773900
OG0017264	Ag048G4693200	Np002G0774300
OG0017265	Ag048G4704000	Np002G0778300
OG0017266	Ag048G4718900	Np002G1115000
OG0017267	Ag040G4337200	Np007G3759300
OG0017268	Ag040G4349400	Np007G3753900
OG0017269	Ag049G4735200	Np001G0471600
OG0017270	Ag049G4735700	Np001G0470900
OG0017271	Ag032G3419400	Np004G1901400
OG0017272	Ag032G3421700	Np004G1903000
OG0017273	Ag032G3423100	Np004G1903800
OG0017274	Ag032G3425900	Np004G1905700
OG0017275	Ag032G3426600	Np007G3717500
OG0017276	Ag032G3427800	Np004G1907400
OG0017277	Ag032G3430000	Np004G1908900
OG0017278	Ag032G3434300, Ag032G3435400	Np004G1911400
OG0017279	Ag032G3434700	Np004G1911100
OG0017280	Ag032G3438200	Np004G1913100
OG0017281	Ag032G3439800	Np004G1914200
OG0017282	Ag032G3441200	Np004G1914500
OG0017283	Ag032G3442000	Np004G1915100
OG0017285	Ag032G3448600	Np004G1920100
OG0017286	Ag032G3453600	Np004G1922700
OG0017287	Ag032G3459300	Np004G1925900
OG0017288	Ag032G3464500	Np004G1927800
OG0017289	Ag032G3466300	Np001G0428700
OG0017290	Ag032G3470900	Np006G3657500
OG0017291	Ag032G3474500	Np004G1935100
OG0017292	Ag054G4879900	Np006G3395500
OG0017294	Ag054G4896700	Np006G3384000
OG0017295	Ag082G5406800	Np003G1645200
OG0017296	Ag007G0849600	Np003G1752700
OG0017297	Ag007G0855900	Np003G1883500
OG0017298	Ag007G0861300	Np005G3097700
OG0017299	Ag007G0862000	Np005G3098100
OG0017300	Ag007G0862200	Np005G3098400
OG0017301	Ag007G0862600	Np005G3099000
OG0017302	Ag007G0863500	Np005G3101000
OG0017303	Ag007G0864300	Np005G3100900
OG0017304	Ag007G0864500	Np005G3100600
OG0017305	Ag007G0867500	Np005G3075700
OG0017306	Ag007G0870300, Ag076G5314300	Np005G3082700
OG0017307	Ag007G0873900, Ag007G0879300	Np005G3084800
OG0017308	Ag007G0884200	Np005G3093500
OG0017309	Ag007G0887300, Ag034G3833600	Np004G2446000
OG0017310	Ag007G0887600	Np005G3070200
OG0017311	Ag007G0893100	Np005G3060600
OG0017312	Ag007G0893200	Np005G3060500
OG0017313	Ag007G0899900	Np005G3050900
OG0017314	Ag007G0910100	Np005G3040500
OG0017315	Ag007G0910500	Np005G3040200
OG0017316	Ag007G0910700	Np005G3040000
OG0017317	Ag007G0912300	Np005G3038600
OG0017318	Ag007G0923000	Np005G3025100
OG0017319	Ag007G0926100	Np005G3023300
OG0017321	Ag007G0931700	Np003G1739100
OG0017323	Ag078G5332900	Np002G0816500
OG0017324	Ag078G5333600	Np002G0816000
OG0017325	Ag078G5333800	Np002G0815800
OG0017326	Ag078G5335400	Np002G0814900
OG0017327	Ag078G5343300	Np006G3653100
OG0017328	Ag078G5344200	Np002G0811500
OG0017329	Ag078G5344400	Np002G0811300
OG0017331	Ag078G5352500	Np002G0808500
OG0017332	Ag078G5353700	Np002G0808000
OG0017333	Ag078G5358500	Np002G0803200
OG0017334	Ag078G5368700	Np002G0798000
OG0017335	Ag078G5391600, Ag078G5391700	Np002G0790000
OG0017336	Ag056G4942100	Np002G0882500
OG0017337	Ag056G4942200	Np002G0882300
OG0017338	Ag056G4943400	Np002G0880600
OG0017339	Ag056G4944600	Np002G0876300
OG0017340	Ag056G4948300	Np002G0874100
OG0017341	Ag045G4505700	Np005G2764300
OG0017342	Ag045G4510900	Np005G2762500
OG0017344	Ag063G5089200	Np004G2395000
OG0017345	Ag071G5236100	Np005G3161700
OG0017346	Ag071G5241100	Np005G3165400
OG0017347	Ag012G1278900	Np001G0432600
OG0017348	Ag012G1279000	Np001G0432700
OG0017349	Ag012G1290600	Np001G0198500
OG0017351	Ag012G1292700	Np001G0202300
OG0017352	Ag012G1298000	Np001G0205100
OG0017353	Ag012G1319700	Np001G0220200
OG0017354	Ag012G1321500	Np001G0222600
OG0017355	Ag012G1324300	Np001G0225300
OG0017356	Ag012G1339700	Np001G0235800
OG0017357	Ag057G4958800	Np002G0864700
OG0017358	Ag057G4960400	Np002G0867400
OG0017360	Ag057G4963300	Np002G0868800
OG0017361	Ag057G4963900	Np002G0869600
OG0017362	Ag057G4968300	Np002G0872700
OG0017363	Ag006G0823100	Np001G0369300
OG0017364	Ag006G0824300	Np001G0369800
OG0017365	Ag006G0827500	Np001G0371000
OG0017366	Ag006G0842500	Np001G0384400
OG0017367	Ag001G0035300	Np004G1965500
OG0017369	Ag001G0056600	Np004G1957000
OG0017370	Ag001G0059800	Np004G1955400
OG0017371	Ag001G0072600, Ag001G0071200, Ag001G0071400	Np005G3123100
OG0017372	Ag001G0073900	Np004G1947500
OG0017373	Ag001G0080300	Np004G1943700
OG0017374	Ag001G0080400	Np004G1943500
OG0017375	Ag001G0080700	Np004G1943000
OG0017376	Ag001G0082500	Np004G1942100
OG0017377	Ag001G0084600	Np004G1940900
OG0017378	Ag023G2799400	Np001G0422200
OG0017379	Ag023G2799800	Np001G0421800
OG0017380	Ag023G2803200	Np005G3106300
OG0017381	Ag023G2804600	Np001G0415600
OG0017382	Ag023G2807400	Np006G3439200
OG0017383	Ag023G2807500	Np006G3439100
OG0017385	Ag023G2809400	Np006G3436000
OG0017386	Ag023G2811800	Np006G3432900
OG0017387	Ag023G2818400	Np006G3420600
OG0017388	Ag023G2827300	Np003G1841800
OG0017389	Ag023G2829400	Np006G3410700
OG0017390	Ag023G2832700	Np006G3408900
OG0017391	Ag023G2837000	Np006G3406800
OG0017392	Ag023G2840000	Np006G3404900, Np006G3405200
OG0017393	Ag023G2847100	Np006G3399800
OG0017394	Ag050G4742500	Np005G2899700
OG0017395	Ag050G4747200	Np005G2901800
OG0017396	Ag050G4757100	Np005G2904400
OG0017397	Ag050G4761400	Np005G2903800
OG0017398	Ag050G4764100	Np005G2910100
OG0017399	Ag050G4766800	Np005G2912700
OG0017400	Ag050G4775500	Np005G2919700
OG0017401	Ag050G4779600	Np001G0466000
OG0017402	Ag058G4971300	Np006G3680700
OG0017403	Ag083G5410400	Np004G2056700
OG0017404	Ag008G0942000	Np001G0525100
OG0017405	Ag008G0946500	Np001G0523500
OG0017406	Ag008G0950200	Np001G0521500
OG0017407	Ag051G4804300	Np003G1659600
OG0017408	Ag051G4812900	Np003G1677600
OG0017409	Ag044G4465000	Np005G2925300
OG0017410	Ag044G4472900	Np005G2944900
OG0017411	Ag044G4476000	Np007G3798000
OG0017412	Ag044G4486700	Np007G3779200
OG0017413	Ag044G4489000	Np007G3777000
OG0017414	Ag044G4494400	Np007G3771200
OG0017415	Ag044G4495000	Np007G3770200
OG0017416	Ag044G4501200	Np007G3763000
OG0017417	Ag033G3512700	Np005G2847700
OG0017418	Ag033G3519200	Np005G2851800
OG0017419	Ag033G3523600	Np004G2103300
OG0017420	Ag033G3524400, Ag016G2300600	Np005G2855000
OG0017421	Ag033G3541500	Np001G0175800
OG0017422	Ag033G3571900	Np005G2886100
OG0017423	Ag033G3582500	Np005G2882700
OG0017424	Ag033G3587300	Np007G3801000
OG0017425	Ag033G3588200	Np001G0188600
OG0017426	Ag033G3596700	Np005G2873600
OG0017427	Ag033G3609000	Np005G2880800
OG0017428	Ag033G3611800	Np005G2869700
OG0017429	Ag033G3620000	Np005G2866400
OG0017430	Ag033G3625000	Np005G2863700
OG0017431	Ag033G3640900	Np005G2893400
OG0017432	Ag033G3645000, Ag033G3645300	Np005G2895000, Np005G2895900
OG0017432	Ag003G0325500	Np005G3194600
OG0017434	Ag031G3148800	Np007G4254800
OG0017435	Ag031G3149100	Np007G4254500
OG0017436	Ag031G3149700	Np007G4253900
OG0017437	Ag031G3151500	Np007G4252100
OG0017438	Ag031G3151700	Np007G4251900
OG0017439	Ag031G3153100	Np007G4249800
OG0017440	Ag031G3153500	Np007G4249600
OG0017441	Ag031G3153600	Np007G4249500
