Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0015582	Ag029G3094800	XP_018486456.1
OG0015583	Ag029G3098200	XP_018485594.1
OG0015584	Ag029G3098700	XP_018489354.1, XP_018489350.1
OG0015585	Ag029G3101000	XP_018493193.1
OG0015586	Ag029G3103500	XP_018486564.1
OG0015587	Ag029G3103700	XP_018491511.1
OG0015588	Ag029G3105200	XP_018486883.1
OG0015589	Ag029G3105300	XP_018486672.1
OG0015590	Ag029G3107300	XP_018485844.1
OG0015591	Ag029G3107400	XP_018486070.1
OG0015592	Ag029G3110400	XP_018491790.1
OG0015593	Ag029G3110500	XP_018486326.1
OG0015594	Ag029G3112400	XP_018485861.1
OG0015595	Ag029G3113100	XP_018487024.1
OG0015596	Ag029G3113200	XP_018485801.1, XP_018463202.1
OG0015597	Ag029G3114600	XP_018432677.1
OG0015598	Ag029G3115000	XP_018459310.1
OG0015599	Ag029G3116100	XP_018486905.1
OG0015600	Ag029G3116200	XP_018491375.1
OG0015601	Ag029G3117800	XP_018493406.1
OG0015602	Ag029G3118900	XP_018492554.1
OG0015603	Ag029G3119100	XP_018491172.1
OG0015604	Ag029G3120200	XP_018486666.1
OG0015605	Ag095G5469900	XP_018493563.1
OG0015606	Ag067G5174200	XP_018464124.1, XP_018443447.1
OG0015607	Ag067G5177500	XP_018449723.1
OG0015608	Ag067G5179600	XP_018470145.1
OG0015609	Ag067G5181600	XP_018454632.1
OG0015610	Ag067G5183300	XP_018446294.1
OG0015611	Ag067G5185800	XP_018471346.1
OG0015612	Ag067G5187200	XP_018446833.1
OG0015613	Ag067G5187300	XP_018446147.1
OG0015614	Ag067G5194200	XP_018442230.1
OG0015615	Ag067G5195400	XP_018446081.1
OG0015616	Ag067G5197100	XP_018456190.1
OG0015617	Ag067G5198100	XP_018461455.1
OG0015618	Ag067G5200600	XP_018443921.1
OG0015619	Ag067G5201100	XP_018453042.1
OG0015620	Ag081G5398400	XP_018462338.1, XP_018454662.1
OG0015621	Ag081G5400200	XP_018484691.1
OG0015622	Ag081G5400500	XP_018483332.1, XP_018484000.1
OG0015623	Ag081G5400800	XP_018483333.1, XP_018479359.1
OG0015624	Ag081G5403100	XP_018482887.1
OG0015625	Ag081G5403300	XP_018482896.1, XP_018464975.1
OG0015626	Ag042G4379300	XP_018456586.1, XP_018456584.1
OG0015627	Ag042G4380300	XP_018450445.1
OG0015628	Ag042G4386700	XP_018434575.1
OG0015629	Ag042G4387200	XP_018492250.1
OG0015630	Ag042G4388900	XP_018454860.1
OG0015631	Ag042G4390300	XP_018434783.1
OG0015632	Ag042G4391100	XP_018453128.1
OG0015633	Ag042G4392400	XP_018488170.1
OG0015634	Ag042G4403100	XP_018455831.1
OG0015635	Ag042G4403500	XP_018434851.1
OG0015636	Ag042G4405800	XP_018454926.1
OG0015637	Ag042G4416500	XP_018441625.1
OG0015638	Ag042G4418200	XP_018440573.1
OG0015639	Ag042G4420400	XP_018465859.1, XP_018439097.1
OG0015640	Ag039G4182300	XP_018474760.1
OG0015641	Ag039G4185100	XP_018481327.1
OG0015642	Ag039G4186200	XP_018434285.1
OG0015643	Ag039G4189300	XP_018438002.1
OG0015644	Ag039G4190000	XP_018484383.1
OG0015645	Ag039G4191100	XP_018443292.1, XP_018443838.1
OG0015646	Ag039G4192100	XP_018439762.1, XP_018464387.1
OG0015647	Ag039G4195600	XP_018441935.1
OG0015648	Ag039G4196200	XP_018478244.1, XP_018434795.1
OG0015649	Ag039G4206400	XP_018438603.1
OG0015650	Ag039G4210200	XP_018446725.1
OG0015651	Ag039G4210300	XP_018476842.1
OG0015652	Ag039G4211700	XP_018484679.1
OG0015653	Ag039G4217700	XP_018478162.1
OG0015654	Ag039G4224400	XP_018440980.1
OG0015655	Ag039G4224800	XP_018440567.1
OG0015656	Ag039G4224900	XP_018476007.1
OG0015657	Ag039G4225600	XP_018437041.1
OG0015658	Ag039G4236800	XP_018434271.1
OG0015659	Ag039G4237100	XP_018472524.1
OG0015660	Ag039G4240100	XP_018434223.1
OG0015661	Ag039G4244300	XP_018472620.1
OG0015662	Ag039G4254600	XP_018441649.1
OG0015663	Ag039G4260700	XP_018433734.1
OG0015664	Ag039G4263200	XP_018464164.1, XP_018458418.1
OG0015665	Ag039G4265200	XP_018472674.1
OG0015666	Ag039G4266700	XP_018458475.1, XP_018462939.1
OG0015667	Ag039G4266900	XP_018479941.1, XP_018484980.1
OG0015668	Ag039G4270700	XP_018478310.1
OG0015669	Ag039G4272100	XP_018483740.1, XP_018483738.1
OG0015670	Ag039G4274700	XP_018476318.1, XP_018476315.1
OG0015671	Ag039G4276300	XP_018436925.1
OG0015672	Ag039G4277600	XP_018441799.1
OG0015673	Ag039G4282700	XP_018441076.1, XP_018441103.1
OG0015674	Ag039G4284400	XP_018436379.1
OG0015675	Ag039G4289400	XP_018481564.1, XP_018484264.1
OG0015676	Ag039G4289700	XP_018435103.1
OG0015677	Ag039G4289800	XP_018436647.1
OG0015678	Ag039G4290800	XP_018458867.1
OG0015679	Ag039G4292100	XP_018483359.1
OG0015680	Ag039G4297100	XP_018438112.1
OG0015681	Ag039G4299600	XP_018439906.1
OG0015682	Ag039G4302600	XP_018434205.1
OG0015683	Ag039G4305800	XP_018459356.1
OG0015684	Ag039G4306500	XP_018437055.1
OG0015685	Ag039G4314800	XP_018476852.1, XP_018464776.1
OG0015686	Ag039G4317200	XP_018434850.1
OG0015687	Ag039G4318000	XP_018475700.1
OG0015688	Ag039G4319100	XP_018474585.1
OG0015689	Ag039G4321600	XP_018439641.1
OG0015690	Ag039G4322300	XP_018434918.1
OG0015691	Ag039G4324600	XP_018474061.1
OG0015692	Ag039G4324900	XP_018438376.1
OG0015693	Ag039G4327800	XP_018441744.1
OG0015694	Ag039G4331600	XP_018439281.1
OG0015695	Ag066G5131000	XP_018457019.1
OG0015696	Ag066G5141000	XP_018473144.1
OG0015697	Ag066G5141100	XP_018456085.1, XP_018456337.1
OG0015698	Ag066G5141900	XP_018476670.1
OG0015699	Ag066G5142400	XP_018454577.1
OG0015700	Ag066G5145500	XP_018454524.1
OG0015702	Ag016G2403100, Ag066G5157300	XP_018480493.1
OG0015703	Ag030G3125300, Ag021G2626400	XP_018469735.1
OG0015704	Ag030G3128100	XP_018480339.1
OG0015705	Ag030G3130200	XP_018454320.1, XP_018464896.1
OG0015706	Ag030G3136900	XP_018476566.1
OG0015707	Ag015G2179200	XP_018484907.1
OG0015708	Ag015G2180100	XP_018439375.1
OG0015709	Ag015G2181000	XP_018434328.1
OG0015710	Ag015G2183100	XP_018438977.1
OG0015711	Ag015G2184400	XP_018438972.1
OG0015713	Ag015G2187500	XP_018484491.1
OG0015714	Ag015G2187600	XP_018434440.1
OG0015716	Ag015G2190400	XP_018438865.1, XP_018438864.1
OG0015717	Ag015G2192500	XP_018439596.1
OG0015718	Ag015G2193900	XP_018434479.1, XP_018437076.1
OG0015719	Ag015G2197000	XP_018465087.1
OG0015720	Ag015G2198200	XP_018434405.1
OG0015721	Ag015G2198800	XP_018477660.1
OG0015722	Ag015G2199400	XP_018441945.1, XP_018437348.1
OG0015723	Ag015G2199500	XP_018480286.1
OG0015724	Ag015G2199900	XP_018480289.1
OG0015725	Ag015G2200800	XP_018477807.1
OG0015726	Ag015G2206700	XP_018437994.1, XP_018435106.1
OG0015727	Ag015G2206800	XP_018483795.1
OG0015728	Ag015G2209500	XP_018478609.1
OG0015729	Ag015G2209600	XP_018478237.1
OG0015730	Ag015G2214100	XP_018461463.1
OG0015731	Ag015G2215100	XP_018484811.1
OG0015732	Ag015G2215600	XP_018493384.1
OG0015733	Ag015G2216000	XP_018484807.1
OG0015734	Ag015G2216200	XP_018433519.1
OG0015735	Ag015G2218300	XP_018492048.1, XP_018491861.1
OG0015736	Ag015G2219600	XP_018432811.1
OG0015737	Ag015G2222000	XP_018483067.1
OG0015738	Ag015G2234900	XP_018441914.1
OG0015739	Ag015G2235600	XP_018442432.1
OG0015740	Ag015G2236300	XP_018451916.1
OG0015741	Ag015G2238800	XP_018438667.1
OG0015742	Ag015G2241300	XP_018438567.1
OG0015743	Ag015G2241800	XP_018432780.1
OG0015744	Ag015G2242900	XP_018437492.1
OG0015745	Ag015G2249600	XP_018486534.1
OG0015746	Ag015G2252500	XP_018450933.1
OG0015747	Ag015G2252600	XP_018450934.1
OG0015748	Ag015G2254400	XP_018489446.1
OG0015749	Ag015G2257600	XP_018447673.1
OG0015750	Ag015G2258600	XP_018459309.1
OG0015751	Ag015G2258700	XP_018449939.1
OG0015752	Ag015G2259800	XP_018461382.1
OG0015753	Ag015G2262800	XP_018487068.1, XP_018487070.1
OG0015754	Ag015G2263100	XP_018450154.1
OG0015755	Ag015G2264100	XP_018491169.1
OG0015756	Ag015G2264200	XP_018451725.1
OG0015757	Ag015G2264600	XP_018491181.1
OG0015758	Ag015G2265400	XP_018438712.1
OG0015759	Ag052G4868400, Ag015G2266300	XP_018485341.1, XP_018485382.1
OG0015761	Ag052G4859500, Ag015G2277700	XP_018492456.1
OG0015762	Ag021G2584700, Ag026G2998300	XP_018476443.1
OG0015763	Ag021G2586300, Ag026G2996400	XP_018453701.1
OG0015764	Ag021G2594600, Ag026G2987900	XP_018476546.1
OG0015765	Ag021G2597900	XP_018476652.1, XP_018474709.1
OG0015766	Ag021G2599500	XP_018457621.1
OG0015767	Ag021G2599800	XP_018470877.1
OG0015768	Ag021G2600000	XP_018452608.1, XP_018468156.1
OG0015769	Ag021G2600900	XP_018473137.1, XP_018474510.1
OG0015770	Ag021G2601400	XP_018472719.1
OG0015771	Ag021G2601500	XP_018452609.1
OG0015772	Ag021G2602500	XP_018475507.1
OG0015773	Ag021G2602900	XP_018472158.1
OG0015774	Ag021G2603900	XP_018453131.1
OG0015775	Ag021G2606100	XP_018474608.1
OG0015776	Ag021G2609900	XP_018473312.1
OG0015777	Ag021G2610200	XP_018476356.1
OG0015778	Ag021G2610700	XP_018473536.1
OG0015779	Ag021G2613800	XP_018453213.1, XP_018452904.1
OG0015780	Ag021G2614600	XP_018454651.1
OG0015781	Ag021G2615300	XP_018458955.1
OG0015782	Ag021G2616000	XP_018459573.1, XP_018457297.1
OG0015783	Ag021G2618700	XP_018445190.1
OG0015784	Ag021G2618800	XP_018445179.1
OG0015785	Ag021G2621300	XP_018452763.1, XP_018488524.1
OG0015786	Ag021G2623100	XP_018454849.1, XP_018462873.1
OG0015787	Ag021G2623700	XP_018456498.1
OG0015788	Ag021G2623800	XP_018456500.1
OG0015789	Ag038G4147000	XP_018442879.1
OG0015790	Ag038G4153300	XP_018461962.1
OG0015791	Ag038G4155400	XP_018483312.1
OG0015792	Ag038G4158600	XP_018478888.1
OG0015793	Ag038G4159100	XP_018483632.1
OG0015794	Ag038G4159900	XP_018464510.1
OG0015795	Ag038G4160800	XP_018433952.1
OG0015796	Ag038G4162900	XP_018455769.1
OG0015797	Ag038G4168700	XP_018455131.1
OG0015798	Ag038G4172600	XP_018477192.1
OG0015799	Ag038G4172700	XP_018477191.1
OG0015800	Ag038G4178000	XP_018485228.1
OG0015801	Ag088G5427200	XP_018455794.1
OG0015802	Ag088G5427500	XP_018441638.1
OG0015803	Ag088G5429200	XP_018438198.1
OG0015804	Ag088G5431800	XP_018438194.1
OG0015805	Ag088G5431900	XP_018438193.1
OG0015806	Ag088G5433800	XP_018434868.1
OG0015807	Ag088G5438100	XP_018433496.1, XP_018441943.1
OG0015808	Ag088G5438200	XP_018440426.1
OG0015809	Ag088G5442500	XP_018439080.1
OG0015810	Ag011G1266200, Ag089G5448600	XP_018470889.1
OG0015811	Ag089G5451300	XP_018436499.1
OG0015812	Ag089G5451900	XP_018471289.1
OG0015813	Ag089G5452600	XP_018492415.1
OG0015814	Ag003G0279000	XP_018433693.1, XP_018439187.1
OG0015815	Ag003G0279500	XP_018472851.1
OG0015816	Ag003G0279900	XP_018440995.1, XP_018440902.1
OG0015817	Ag003G0281200	XP_018462048.1, XP_018472660.1
OG0015818	Ag003G0281800	XP_018477407.1
OG0015819	Ag003G0282000	XP_018477408.1
OG0015820	Ag003G0282100	XP_018441502.1
OG0015821	Ag003G0283000	XP_018441577.1
OG0015822	Ag003G0284000	XP_018440306.1
OG0015823	Ag003G0284600	XP_018433206.1
OG0015824	Ag003G0296000	XP_018465367.1, XP_018434352.1
OG0015825	Ag003G0296300	XP_018439364.1, XP_018467095.1
OG0015826	Ag003G0297900	XP_018441703.1
OG0015827	Ag003G0298300	XP_018438795.1
OG0015828	Ag003G0298500	XP_018438798.1
OG0015829	Ag003G0298800	XP_018437783.1
OG0015830	Ag003G0301600	XP_018477543.1
OG0015831	Ag003G0303100	XP_018437063.1
OG0015832	Ag003G0307300	XP_018438747.1, XP_018438748.1
OG0015833	Ag003G0311200	XP_018433990.1
OG0015834	Ag003G0313300	XP_018436598.1
OG0015835	Ag003G0317400	XP_018485059.1
OG0015836	Ag003G0318800	XP_018484051.1
OG0015837	Ag003G0318900	XP_018438226.1
OG0015838	Ag003G0319100	XP_018477179.1
OG0015839	Ag003G0324500	XP_018433747.1
OG0015840	Ag003G0325100	XP_018475284.1
OG0015841	Ag003G0326000	XP_018476408.1
OG0015842	Ag003G0326300	XP_018476571.1
OG0015843	Ag003G0326800	XP_018433151.1
OG0015844	Ag003G0328700	XP_018437367.1
OG0015845	Ag003G0328900	XP_018440002.1
OG0015846	Ag003G0329300	XP_018480000.1, XP_018439525.1
OG0015847	Ag003G0331100	XP_018436894.1
OG0015848	Ag003G0332100	XP_018482494.1
OG0015849	Ag014G2057600, Ag003G0333400	XP_018455759.1
OG0015850	Ag003G0334700	XP_018433692.1
OG0015851	Ag003G0336500	XP_018464253.1
OG0015852	Ag003G0344800	XP_018477305.1
OG0015853	Ag003G0349900	XP_018439883.1
OG0015855	Ag003G0355600	XP_018484651.1
OG0015856	Ag003G0361200	XP_018483077.1, XP_018483076.1
OG0015857	Ag003G0363200	XP_018441095.1
OG0015858	Ag003G0363900	XP_018441979.1
OG0015859	Ag003G0366400	XP_018481322.1
OG0015860	Ag003G0367200	XP_018475899.1
OG0015861	Ag003G0370600	XP_018441698.1
OG0015862	Ag003G0372600	XP_018440467.1
OG0015863	Ag003G0374000, Ag003G0373000, Ag003G0373200	XP_018433184.1
OG0015864	Ag003G0375100	XP_018473056.1, XP_018438524.1
OG0015865	Ag003G0375300	XP_018437540.1
OG0015866	Ag003G0377200	XP_018484204.1
OG0015867	Ag003G0380800	XP_018441589.1, XP_018465609.1
OG0015868	Ag003G0380900	XP_018475937.1
OG0015869	Ag003G0381800	XP_018476137.1
OG0015870	Ag003G0394100	XP_018479952.1, XP_018482521.1
OG0015871	Ag003G0397900	XP_018439061.1
OG0015872	Ag003G0401500	XP_018476311.1, XP_018440549.1
OG0015873	Ag003G0404900	XP_018441158.1
OG0015874	Ag003G0405100	XP_018484283.1, XP_018484282.1
OG0015875	Ag003G0405200	XP_018484648.1, XP_018465940.1
OG0015876	Ag003G0407800	XP_018478597.1, XP_018478580.1
OG0015877	Ag003G0408400	XP_018439300.1
OG0015878	Ag003G0411100	XP_018439305.1
OG0015879	Ag037G4125700, Ag016G2329100	XP_018484134.1
OG0015880	Ag037G4137900, Ag016G2316500	XP_018484099.1
OG0015881	Ag014G1773000	XP_018433027.1
OG0015882	Ag014G1773100	XP_018486430.1
OG0015883	Ag014G1773600	XP_018492189.1
OG0015884	Ag014G1773800	XP_018492190.1
OG0015885	Ag014G1775000	XP_018488831.1, XP_018488834.1, XP_018485962.1
OG0015886	Ag014G1775300	XP_018433826.1
OG0015887	Ag014G1776800	XP_018486409.1
OG0015888	Ag014G1776900	XP_018492382.1, XP_018490852.1
OG0015889	Ag014G1777000	XP_018490061.1
OG0015890	Ag014G1777700	XP_018487032.1
OG0015891	Ag014G1778800	XP_018490822.1
OG0015892	Ag014G1778900	XP_018490817.1
OG0015893	Ag014G1783200	XP_018492986.1
OG0015894	Ag014G1785000	XP_018492743.1
OG0015895	Ag014G1788500, Ag014G1786900	XP_018439340.1
OG0015896	Ag014G1789200	XP_018439341.1
OG0015897	Ag014G1790000	XP_018441802.1
OG0015898	Ag014G1790100	XP_018490612.1
OG0015899	Ag014G1790300	XP_018460308.1
OG0015900	Ag014G1791600	XP_018493197.1
OG0015901	Ag014G1793200	XP_018435147.1
OG0015902	Ag014G1794700	XP_018437177.1
OG0015903	Ag014G1794900	XP_018436793.1
OG0015904	Ag014G1797100	XP_018488544.1
OG0015905	Ag014G1798000	XP_018432845.1
OG0015906	Ag014G1803400	XP_018488421.1, XP_018493272.1
OG0015907	Ag014G1806500	XP_018492678.1
OG0015908	Ag014G1807400	XP_018491454.1
OG0015909	Ag014G1808000	XP_018437045.1
OG0015910	Ag014G1810900	XP_018491752.1
OG0015911	Ag014G1811100	XP_018488695.1
OG0015912	Ag014G1812000	XP_018486137.1
OG0015913	Ag014G1812700	XP_018493481.1
OG0015914	Ag014G1814500	XP_018488346.1
OG0015915	Ag014G1814600	XP_018488404.1
OG0015916	Ag014G1816100	XP_018439231.1, XP_018434459.1
OG0015917	Ag014G1817600	XP_018439232.1, XP_018439140.1
OG0015918	Ag014G1819200	XP_018491432.1
OG0015919	Ag014G1824500	XP_018490628.1, XP_018490630.1
OG0015920	Ag014G1824900	XP_018489460.1
OG0015921	Ag014G1830500	XP_018432928.1, XP_018438992.1
OG0015922	Ag014G1831000	XP_018486615.1
OG0015923	Ag014G1831700	XP_018492943.1
OG0015924	Ag014G1833900	XP_018490586.1
OG0015925	Ag014G1834000	XP_018476718.1
OG0015926	Ag014G1837300	XP_018490577.1, XP_018489470.1
OG0015927	Ag014G1839500	XP_018441515.1
OG0015928	Ag014G1841700	XP_018486472.1
OG0015929	Ag014G1842300	XP_018490404.1
OG0015930	Ag014G1842500	XP_018488626.1
OG0015931	Ag014G1843300	XP_018437935.1
OG0015932	Ag014G1843600	XP_018488846.1
OG0015933	Ag014G1844400, Ag014G1844100	XP_018478519.1
OG0015934	Ag014G1850300	XP_018491101.1
OG0015935	Ag014G1854500	XP_018487437.1, XP_018490412.1
OG0015936	Ag014G1855000	XP_018462993.1
OG0015937	Ag014G1855700	XP_018493516.1
OG0015938	Ag014G1856000	XP_018433443.1
OG0015939	Ag014G1859400	XP_018455527.1
OG0015940	Ag014G1862100	XP_018437237.1
OG0015941	Ag014G1863500	XP_018433794.1
OG0015942	Ag014G1864700	XP_018488619.1
OG0015943	Ag014G1865000	XP_018486475.1
OG0015944	Ag014G1873300	XP_018462987.1
OG0015945	Ag014G1874300	XP_018493460.1
OG0015946	Ag014G1874600	XP_018487438.1, XP_018486412.1
OG0015947	Ag014G1875200	XP_018438495.1
OG0015948	Ag014G1875400	XP_018485662.1
OG0015949	Ag014G1875800	XP_018434244.1
OG0015950	Ag014G1876400	XP_018491078.1
OG0015951	Ag014G1877200	XP_018439785.1
OG0015952	Ag014G1878100	XP_018486874.1
OG0015953	Ag014G1878200	XP_018485886.1
OG0015954	Ag014G1880000	XP_018493502.1
OG0015955	Ag014G1882700	XP_018486217.1, XP_018486199.1
OG0015956	Ag014G1886800	XP_018491875.1
OG0015957	Ag014G1887100	XP_018491877.1
OG0015958	Ag014G1888300	XP_018432548.1
OG0015959	Ag014G1888500	XP_018489477.1
OG0015960	Ag014G1888700	XP_018439328.1, XP_018438713.1
OG0015961	Ag014G1891300	XP_018439330.1
OG0015962	Ag014G1891500	XP_018487152.1
OG0015963	Ag014G1891800	XP_018440931.1
OG0015964	Ag014G1893400	XP_018491677.1
OG0015965	Ag014G1897700	XP_018492872.1
OG0015966	Ag014G1898700	XP_018489849.1
OG0015967	Ag014G1899200	XP_018487249.1
OG0015968	Ag014G1900200	XP_018466120.1, XP_018440537.1
OG0015969	Ag014G1900700	XP_018433587.1
OG0015970	Ag014G1901400	XP_018434877.1
OG0015971	Ag014G1901600	XP_018437330.1
OG0015972	Ag014G1903500	XP_018491116.1
OG0015973	Ag014G1903600	XP_018486916.1
OG0015974	Ag014G1904600	XP_018491411.1
OG0015975	Ag014G1907200	XP_018492102.1
OG0015976	Ag014G1907300	XP_018492100.1
OG0015977	Ag014G1907800	XP_018455701.1
OG0015978	Ag014G1908900	XP_018492031.1
OG0015979	Ag014G1909700	XP_018432695.1
OG0015980	Ag014G1910200	XP_018490764.1
OG0015981	Ag014G1910700	XP_018432623.1
OG0015982	Ag014G1910800	XP_018491373.1
OG0015983	Ag014G1912900	XP_018439551.1
OG0015984	Ag014G1919800	XP_018488917.1, XP_018491581.1
OG0015985	Ag014G1920000	XP_018491579.1
OG0015986	Ag014G1920100	XP_018488916.1
OG0015987	Ag014G1922200	XP_018492606.1
OG0015988	Ag014G1924600	XP_018486427.1
OG0015989	Ag014G1925800	XP_018489720.1, XP_018489586.1
OG0015990	Ag014G1929200	XP_018434487.1
OG0015991	Ag014G1931000	XP_018489741.1
OG0015992	Ag014G1932200	XP_018486975.1
OG0015993	Ag014G1933300	XP_018487047.1, XP_018432930.1
OG0015994	Ag014G1935700	XP_018486170.1
OG0015995	Ag014G1937200	XP_018432669.1
OG0015996	Ag014G1943500	XP_018492878.1
OG0015997	Ag014G1943800	XP_018492880.1
OG0015998	Ag014G1944600	XP_018487134.1
OG0015999	Ag014G1947900	XP_018490432.1
OG0016000	Ag014G1948500	XP_018491892.1
OG0016001	Ag014G1950400	XP_018437183.1
OG0016002	Ag014G1951800	XP_018440253.1
OG0016003	Ag014G1954600	XP_018492548.1
OG0016004	Ag014G1956600	XP_018487516.1
OG0016005	Ag014G1960300	XP_018437000.1
OG0016006	Ag014G1960700	XP_018491428.1
OG0016007	Ag014G1968400	XP_018488566.1
OG0016008	Ag014G1972100	XP_018488866.1
OG0016009	Ag014G1973800	XP_018490825.1
OG0016010	Ag014G1974000	XP_018487103.1
OG0016011	Ag014G1975500	XP_018493271.1
OG0016012	Ag014G1976000	XP_018459548.1, XP_018493358.1
OG0016013	Ag014G1978700	XP_018440948.1
OG0016014	Ag014G1987300	XP_018490095.1
OG0016015	Ag014G1992800	XP_018489293.1
OG0016016	Ag014G1994000	XP_018489051.1, XP_018486351.1
OG0016017	Ag014G1999300	XP_018435096.1
OG0016018	Ag014G2001100	XP_018432615.1
OG0016019	Ag014G2001400	XP_018489814.1
OG0016020	Ag014G2001600	XP_018432818.1, XP_018492755.1
OG0016021	Ag014G2004900	XP_018488893.1, XP_018488888.1
OG0016022	Ag014G2006900	XP_018487535.1, XP_018489855.1
OG0016023	Ag014G2008000	XP_018486179.1
OG0016024	Ag014G2011200	XP_018490973.1
OG0016025	Ag014G2017200	XP_018488576.1
OG0016026	Ag014G2019600	XP_018492928.1
OG0016027	Ag014G2022500	XP_018438233.1
OG0016028	Ag014G2022800	XP_018485483.1
OG0016029	Ag014G2027800	XP_018493139.1
OG0016030	Ag014G2029300	XP_018493308.1
OG0016031	Ag014G2029400	XP_018491016.1
OG0016032	Ag014G2029500	XP_018491018.1
OG0016033	Ag014G2029800	XP_018485681.1
OG0016034	Ag014G2033500	XP_018491970.1
OG0016035	Ag014G2033600	XP_018488398.1
OG0016036	Ag014G2039900	XP_018436824.1, XP_018467203.1
OG0016037	Ag014G2044200	XP_018463463.1
OG0016038	Ag014G2047000	XP_018434248.1
OG0016039	Ag014G2047300	XP_018435438.1, XP_018441785.1
OG0016040	Ag014G2087100, Ag014G2050200	XP_018437187.1, XP_018439659.1
OG0016041	Ag014G2051900	XP_018486957.1
OG0016042	Ag014G2058400	XP_018435446.1, XP_018439473.1
OG0016043	Ag014G2058700	XP_018487140.1, XP_018487124.1, XP_018486747.1
OG0016044	Ag014G2063500	XP_018432752.1
OG0016045	Ag014G2067400	XP_018490868.1
OG0016046	Ag014G2069400	XP_018489349.1, XP_018460932.1
OG0016047	Ag014G2069800	XP_018491316.1
OG0016048	Ag014G2070800	XP_018492442.1, XP_018492436.1
OG0016049	Ag014G2071300	XP_018492990.1, XP_018492992.1
OG0016050	Ag014G2071500	XP_018492726.1
OG0016051	Ag014G2072100, Ag014G2088300	XP_018489680.1
OG0016052	Ag014G2074200	XP_018482665.1
OG0016053	Ag014G2077700	XP_018489930.1
OG0016054	Ag014G2083600	XP_018432534.1
OG0016055	Ag014G2090700, Ag014G2086600	XP_018492213.1
OG0016056	Ag014G2092200	XP_018434222.1
OG0016057	Ag011G1214800, Ag014G2092600	XP_018489316.1
OG0016058	Ag014G2094500	XP_018437273.1
OG0016059	Ag014G2095500	XP_018491135.1
OG0016060	Ag014G2098900	XP_018493287.1
OG0016061	Ag014G2099200	XP_018434391.1, XP_018435456.1
OG0016062	Ag014G2110700	XP_018486338.1
OG0016063	Ag014G2112500	XP_018493491.1, XP_018464405.1
OG0016064	Ag014G2114300	XP_018493566.1
OG0016065	Ag014G2115100	XP_018489302.1
OG0016066	Ag014G2116600	XP_018488638.1
OG0016067	Ag014G2116700	XP_018432829.1
OG0016068	Ag014G2117300	XP_018486974.1, XP_018460674.1
OG0016069	Ag014G2124500	XP_018486924.1
OG0016070	Ag014G2124600	XP_018486176.1
OG0016071	Ag014G2130500	XP_018488239.1
OG0016072	Ag014G2131100	XP_018486225.1
OG0016073	Ag014G2132800	XP_018435463.1
OG0016074	Ag014G2134000	XP_018492600.1
OG0016075	Ag014G2134100	XP_018439677.1
OG0016076	Ag014G2137200	XP_018436521.1
OG0016077	Ag014G2143400	XP_018432879.1
OG0016078	Ag024G2894200, Ag014G2150900, Ag014G2151000	XP_018490331.1
OG0016079	Ag014G2151700	XP_018491327.1
OG0016080	Ag014G2152100	XP_018490731.1, XP_018486556.1
OG0016081	Ag014G2157100	XP_018488961.1
OG0016082	Ag014G2157700	XP_018492668.1
OG0016083	Ag014G2166200	XP_018434790.1
OG0016084	Ag014G2166300	XP_018458260.1, XP_018458259.1
OG0016085	Ag014G2167300	XP_018490667.1
OG0016086	Ag014G2168900, Ag027G3072100	XP_018490015.1
OG0016087	Ag014G2169600, Ag027G3071100	XP_018491266.1
OG0016088	Ag073G5260600	XP_018469798.1
OG0016089	Ag073G5260800	XP_018449712.1
OG0016090	Ag073G5261000	XP_018472379.1
OG0016091	Ag073G5262000	XP_018456720.1
OG0016092	Ag061G5018500	XP_018456009.1
OG0016093	Ag061G5019200	XP_018483458.1
OG0016094	Ag061G5019300	XP_018483454.1
OG0016095	Ag061G5025300	XP_018459111.1
OG0016096	Ag061G5027600	XP_018442955.1
OG0016097	Ag061G5030100	XP_018482723.1
OG0016098	Ag061G5030700	XP_018484384.1
OG0016099	Ag061G5035200	XP_018436419.1
OG0016100	Ag061G5035500	XP_018462677.1, XP_018444800.1
OG0016101	Ag061G5036900	XP_018479607.1
OG0016102	Ag061G5037100	XP_018458520.1
OG0016103	Ag061G5041600	XP_018478812.1
OG0016104	Ag061G5046400	XP_018478200.1, XP_018479730.1
OG0016105	Ag061G5047000	XP_018434589.1, XP_018464357.1
OG0016106	Ag061G5047200	XP_018482564.1
OG0016107	Ag061G5047300	XP_018478718.1
OG0016108	Ag061G5047700	XP_018482550.1
OG0016110	Ag027G3014300	XP_018462709.1, XP_018433916.1
OG0016111	Ag027G3017300	XP_018437344.1, XP_018437341.1
OG0016112	Ag027G3019100	XP_018486131.1
OG0016113	Ag027G3026900	XP_018441173.1
OG0016114	Ag027G3028300	XP_018492316.1, XP_018492317.1
OG0016115	Ag027G3033600	XP_018493015.1
OG0016116	Ag027G3037000	XP_018459676.1
OG0016117	Ag027G3057200	XP_018485898.1
OG0016118	Ag027G3057800	XP_018486496.1
OG0016119	Ag027G3057900	XP_018458543.1
OG0016120	Ag027G3058400	XP_018490567.1
OG0016121	Ag027G3061500	XP_018492543.1
OG0016122	Ag027G3061700	XP_018486836.1
OG0016123	Ag027G3062800	XP_018492734.1
OG0016125	Ag068G5215900	XP_018484102.1
OG0016126	Ag068G5231200	XP_018470901.1
