Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0015052	Ag032G3459800	XP_006306086.2
OG0015053	Ag032G3465300	XP_006303232.1
OG0015054	Ag032G3469000	XP_006307423.1
OG0015055	Ag032G3470800	XP_006307076.1
OG0015056	Ag032G3473200	XP_006305326.2
OG0015057	Ag032G3474300	XP_006305195.2
OG0015058	Ag032G3474600	XP_006304578.1
OG0015059	Ag054G4883500	XP_006294483.1
OG0015060	Ag054G4883800	XP_006294647.1
OG0015061	Ag054G4885300	XP_006294733.1
OG0015062	Ag054G4886300	XP_023639680.1
OG0015063	Ag054G4893900	XP_006294346.1
OG0015064	Ag054G4895800	XP_006294477.1
OG0015065	Ag054G4897400	XP_006294313.1
OG0015066	Ag009G0982000, Ag041G4353500	XP_006293346.2
OG0015067	Ag041G4355600, Ag009G0980600	XP_006291005.1
OG0015068	Ag041G4356100, Ag009G0980300	XP_023637957.1
OG0015069	Ag082G5405900	XP_006280056.1
OG0015070	Ag082G5407600	XP_006279628.1
OG0015071	Ag070G5234400, Ag031G3272100	XP_006292893.1
OG0015072	Ag007G0846200	XP_023639571.1
OG0015073	Ag007G0846700	XP_006288114.1
OG0015074	Ag007G0847100	XP_023637626.1
OG0015075	Ag007G0849300	XP_006288600.1
OG0015076	Ag007G0851900	XP_023645529.1
OG0015077	Ag007G0855100	XP_006279955.1
OG0015078	Ag007G0860500	XP_023634062.1
OG0015079	Ag007G0862800	XP_006284211.1
OG0015080	Ag007G0863400	XP_006286117.1
OG0015081	Ag007G0865100	XP_023634837.1
OG0015082	Ag007G0865800	XP_006283293.1
OG0015083	Ag007G0867400	XP_006282646.1
OG0015084	Ag007G0868800	XP_023635058.1
OG0015085	Ag007G0874100	XP_023636941.1
OG0015086	Ag007G0880500	XP_006284624.1
OG0015087	Ag007G0880700	XP_006284513.1
OG0015088	Ag007G0884600	XP_023634602.1
OG0015089	Ag007G0886500	XP_023634471.1
OG0015090	Ag007G0886600	XP_023634472.1
OG0015091	Ag007G0889300	XP_006283672.1
OG0015092	Ag007G0889800	XP_006284234.1
OG0015093	Ag007G0896600	XP_006282555.1
OG0015094	Ag007G0898900	XP_006284732.1
OG0015095	Ag007G0899400	XP_006285829.1
OG0015096	Ag007G0899600	XP_006283634.1
OG0015097	Ag007G0913400	XP_023635423.1
OG0015098	Ag007G0914300	XP_023635512.1, XP_006286331.2
OG0015099	Ag007G0914600	XP_006286144.1
OG0015100	Ag007G0914800	XP_006282926.1
OG0015101	Ag007G0919200	XP_023633989.1
OG0015102	Ag007G0919800	XP_006283925.1
OG0015103	Ag007G0921200	XP_006296915.1
OG0015104	Ag007G0921300	XP_006282814.1
OG0015105	Ag007G0927000	XP_006290525.1
OG0015106	Ag007G0929400	XP_006298899.1
OG0015107	Ag007G0930900	XP_006283836.2
OG0015108	Ag007G0932400	XP_006284495.1
OG0015109	Ag007G0932500	XP_006284694.1
OG0015110	Ag007G0932900	XP_006283024.1
OG0015111	Ag007G0933100	XP_006284214.1
OG0015112	Ag078G5326800	XP_023643759.1
OG0015113	Ag078G5326900	XP_023642965.1
OG0015114	Ag078G5331500	XP_006301334.1
OG0015115	Ag078G5331600	XP_006301850.1
OG0015116	Ag078G5334600	XP_023643036.1
OG0015117	Ag078G5335200	XP_023643041.1
OG0015118	Ag078G5335600	XP_006300862.1
OG0015119	Ag078G5335700	XP_006302323.1
OG0015120	Ag078G5339200	XP_006302001.2
OG0015121	Ag078G5342200	XP_023643669.1
OG0015122	Ag078G5342500	XP_006281015.2
OG0015123	Ag078G5343000	XP_006301843.1
OG0015124	Ag078G5352200	XP_006302686.1
OG0015125	Ag078G5353300	XP_006301136.1
OG0015126	Ag078G5357500	XP_006302150.1
OG0015128	Ag078G5358800	XP_023643197.1
OG0015129	Ag078G5361300	XP_023643538.1
OG0015130	Ag078G5364100	XP_023642958.1
OG0015131	Ag078G5364900	XP_023643507.1
OG0015132	Ag078G5367200	XP_023643967.1
OG0015133	Ag078G5376000	XP_023640685.1
OG0015134	Ag078G5376800	XP_006296309.1
OG0015135	Ag078G5378200	XP_006300406.1
OG0015136	Ag078G5379400	XP_006302473.1
OG0015138	Ag078G5380700	XP_023643704.1
OG0015139	Ag078G5386300	XP_006300775.1
OG0015140	Ag078G5386700	XP_006290421.1
OG0015141	Ag078G5390000	XP_006301886.1
OG0015142	Ag078G5390100, Ag078G5390400	XP_023643491.1
OG0015143	Ag078G5391800	XP_006300319.1
OG0015144	Ag078G5392600	XP_006302109.1
OG0015145	Ag078G5393100	XP_023643100.1
OG0015146	Ag078G5393900	XP_006302127.1
OG0015147	Ag056G4935800	XP_006300943.1
OG0015148	Ag056G4935900	XP_006300957.1
OG0015149	Ag056G4937800	XP_023642979.1
OG0015150	Ag056G4937900	XP_023644108.1
OG0015151	Ag056G4939500	XP_006302275.1
OG0015152	Ag056G4941700	XP_006302215.1
OG0015153	Ag056G4943200	XP_006301605.1
OG0015154	Ag056G4944100	XP_006301711.1
OG0015155	Ag056G4944200	XP_006301413.1
OG0015156	Ag056G4945600	XP_006302782.1
OG0015157	Ag056G4947400	XP_006301241.1
OG0015158	Ag056G4948200	XP_023642848.1
OG0015159	Ag045G4505900	XP_006283719.1
OG0015160	Ag045G4511000	XP_006284063.1
OG0015161	Ag045G4511200	XP_023635658.1
OG0015162	Ag045G4511600	XP_006285784.1
OG0015163	Ag045G4512900	XP_006283600.1
OG0015164	Ag045G4514300	XP_006286132.1
OG0015165	Ag045G4518300	XP_006284532.1
OG0015166	Ag045G4518500	XP_006285995.1
OG0015167	Ag045G4519600	XP_023634120.1
OG0015168	Ag045G4521900	XP_006282919.1
OG0015169	Ag045G4523400	XP_006285646.1
OG0015170	Ag045G4524700	XP_006285234.2
OG0015171	Ag092G5457200	XP_023642597.1
OG0015172	Ag002G0114400, Ag063G5076200	XP_006301489.2
OG0015173	Ag002G0109300, Ag063G5083500	XP_006301601.1
OG0015174	Ag063G5088800, Ag002G0104000	XP_006302317.1
OG0015175	Ag071G5236200	XP_006283279.1
OG0015176	Ag071G5240500	XP_023634594.1
OG0015177	Ag071G5247100	XP_006284285.1
OG0015178	Ag071G5248400	XP_006282714.1
OG0015179	Ag071G5249800	XP_006283066.1
OG0015180	Ag012G1275400	XP_006290991.1
OG0015181	Ag012G1279700	XP_023639232.1
OG0015182	Ag012G1288500	XP_006293004.1
OG0015183	Ag012G1290900	XP_006291503.1
OG0015184	Ag012G1292100	XP_006290676.1
OG0015185	Ag012G1295100	XP_006290699.1
OG0015186	Ag012G1296900	XP_006292464.1
OG0015187	Ag012G1303400	XP_006290795.1
OG0015188	Ag012G1304600, Ag012G1304900	XP_006291066.1
OG0015189	Ag012G1305200	XP_006291756.1
OG0015190	Ag012G1307400	XP_006293068.1
OG0015191	Ag012G1308600	XP_006291738.1
OG0015192	Ag012G1310500	XP_023639253.1
OG0015193	Ag012G1311400	XP_023638540.1
OG0015194	Ag012G1311500	XP_006291431.1
OG0015195	Ag012G1311600	XP_023638623.1
OG0015196	Ag012G1312200	XP_023638213.1
OG0015197	Ag012G1316200	XP_006290852.1
OG0015198	Ag012G1317200	XP_006291532.2
OG0015199	Ag012G1320400	XP_006290914.1
OG0015200	Ag012G1320900	XP_006290605.1
OG0015201	Ag012G1321000	XP_006290539.1
OG0015202	Ag012G1322800	XP_006291416.1
OG0015203	Ag012G1324200	XP_006292787.2
OG0015204	Ag012G1326900	XP_006293183.1
OG0015205	Ag012G1329300	XP_006291579.1
OG0015206	Ag012G1329700	XP_023637845.1
OG0015207	Ag012G1329800	XP_006292162.2
OG0015208	Ag012G1336500	XP_023645979.1
OG0015209	Ag012G1337100	XP_006292768.1
OG0015210	Ag012G1337400	XP_023638108.1
OG0015211	Ag012G1339600	XP_006292808.1
OG0015212	Ag034G4073700, Ag057G4951000	XP_006300366.1
OG0015213	Ag057G4953200	XP_006301787.2
OG0015214	Ag057G4963500	XP_006301543.2
OG0015215	Ag057G4963600	XP_023643282.1
OG0015216	Ag057G4964300	XP_023644367.1
OG0015217	Ag057G4964900	XP_006282693.1
OG0015218	Ag057G4966500	XP_006302411.1
OG0015219	Ag006G0805600, Ag058G4977500	XP_006280702.1
OG0015220	Ag006G0806900, Ag058G4976300	XP_006281679.1
OG0015221	Ag006G0815400	XP_006279484.1
OG0015222	Ag006G0816900	XP_006280695.1
OG0015223	Ag006G0825100	XP_006281593.1
OG0015224	Ag006G0834700	XP_006279583.2
OG0015225	Ag006G0834900	XP_006279608.1
OG0015226	Ag006G0835000	XP_006280604.1
OG0015227	Ag006G0836500, Ag044G4504400	XP_006297980.1
OG0015228	Ag006G0839600	XP_006279756.1
OG0015229	Ag001G0009800	XP_006306175.1
OG0015230	Ag001G0010500	XP_006307645.1
OG0015231	Ag001G0012100	XP_006306749.1
OG0015232	Ag001G0013600	XP_006303249.1
OG0015233	Ag001G0015400	XP_006306250.1
OG0015234	Ag001G0015900	XP_006304298.1
OG0015235	Ag001G0016900	XP_023632986.1
OG0015236	Ag001G0020200	XP_006279140.1
OG0015237	Ag001G0022800	XP_023645092.1
OG0015238	Ag001G0025800	XP_006307231.1
OG0015239	Ag001G0030400	XP_023645185.1
OG0015240	Ag001G0030500	XP_023645599.1
OG0015241	Ag001G0034800	XP_006305048.1
OG0015242	Ag001G0034900	XP_006303250.1
OG0015243	Ag001G0036900	XP_006304246.1
OG0015244	Ag001G0049300	XP_023633069.1
OG0015245	Ag001G0052900	XP_006303343.2
OG0015246	Ag001G0053000	XP_006307686.1
OG0015247	Ag001G0054400	XP_006293787.1
OG0015248	Ag001G0059000	XP_006307213.1
OG0015249	Ag001G0059100	XP_023645310.1
OG0015250	Ag001G0059200	XP_023645309.1
OG0015251	Ag001G0061200	XP_006302258.1
OG0015252	Ag001G0062700	XP_006294293.1
OG0015253	Ag001G0063100	XP_006304376.1
OG0015254	Ag001G0064800	XP_023645879.1
OG0015255	Ag001G0075000	XP_006306206.1
OG0015256	Ag001G0076100	XP_006307159.1
OG0015257	Ag001G0078000	XP_006306796.1
OG0015258	Ag001G0079700	XP_006282730.1
OG0015259	Ag001G0079800	XP_006304948.1
OG0015260	Ag001G0079900	XP_006305087.1
OG0015261	Ag001G0081200	XP_023646047.1
OG0015262	Ag001G0082200	XP_023644590.1
OG0015263	Ag001G0082400	XP_006306256.1
OG0015264	Ag001G0083700	XP_006305780.1
OG0015265	Ag001G0085100	XP_006307465.1
OG0015266	Ag001G0085200	XP_006306214.1
OG0015267	Ag001G0086400	XP_006305391.1
OG0015268	Ag001G0086900	XP_006305136.1
OG0015269	Ag001G0087300	XP_006305416.1
OG0015270	Ag023G2797500	XP_006280774.1
OG0015271	Ag023G2797600	XP_006281749.1
OG0015272	Ag023G2800600	XP_006281462.1
OG0015273	Ag023G2801600	XP_006279557.1
OG0015274	Ag023G2804100	XP_006280987.1
OG0015275	Ag023G2804400	XP_006281363.2
OG0015276	Ag023G2807200	XP_023640566.1
OG0015277	Ag023G2807800	XP_006295355.1
OG0015278	Ag023G2808700	XP_023640280.1
OG0015279	Ag023G2809100, Ag023G2808900	XP_023640279.1
OG0015280	Ag023G2810800	XP_023640873.1
OG0015281	Ag023G2814300	XP_023640174.1
OG0015282	Ag023G2815500	XP_023640765.1
OG0015283	Ag023G2815800	XP_006296401.1
OG0015284	Ag023G2816000	XP_006294014.1
OG0015285	Ag023G2817100	XP_006295532.1
OG0015286	Ag023G2818600	XP_006296381.1
OG0015287	Ag023G2821500	XP_006295623.1
OG0015288	Ag023G2824900	XP_023638745.1
OG0015289	Ag023G2830900	XP_006295027.1
OG0015290	Ag023G2831200	XP_023640138.1
OG0015291	Ag023G2831400	XP_023640136.1
OG0015292	Ag023G2832000	XP_023639328.1
OG0015293	Ag023G2832500	XP_023639382.1
OG0015294	Ag023G2832600	XP_023639381.1
OG0015295	Ag023G2837400	XP_006294626.1
OG0015296	Ag023G2838700	XP_006293491.2
OG0015297	Ag023G2840400	XP_006294384.1
OG0015298	Ag023G2842400	XP_006295158.1
OG0015299	Ag023G2845700	XP_006281114.1
OG0015300	Ag023G2846600	XP_006294202.1
OG0015301	Ag023G2848900	XP_006293442.1
OG0015302	Ag050G4741700	XP_006282558.1
OG0015303	Ag050G4742700	XP_006284344.1
OG0015304	Ag050G4743100	XP_006285872.1
OG0015305	Ag050G4745100	XP_023634014.1
OG0015306	Ag050G4747700	XP_006282448.1
OG0015307	Ag050G4748700	XP_006284368.1
OG0015308	Ag050G4749800	XP_006285425.1
OG0015309	Ag050G4756200	XP_023634087.1
OG0015310	Ag050G4763700	XP_006283035.1
OG0015311	Ag050G4763800	XP_023635355.1
OG0015312	Ag050G4766400	XP_006285198.1
OG0015313	Ag050G4767500	XP_023635293.1
OG0015314	Ag050G4770800	XP_006284910.1
OG0015315	Ag050G4774700	XP_006283965.1
OG0015316	Ag050G4776000	XP_006283619.1
OG0015317	Ag050G4776100	XP_023634433.1
OG0015318	Ag050G4778300	XP_006285299.1
OG0015319	Ag050G4779000, Ag050G4778800, Ag050G4778900, Ag050G4779300	XP_006301247.2, XP_023643741.1, XP_023644098.1
OG0015320	Ag050G4779800, Ag050G4779900	XP_006285990.1
OG0015321	Ag050G4780000	XP_006293620.1
OG0015322	Ag050G4785500	XP_006283440.1
OG0015323	Ag050G4791900	XP_006284206.1
OG0015324	Ag050G4793000	XP_006285651.1
OG0015325	Ag050G4793100	XP_023633683.1
OG0015326	Ag050G4794300	XP_023634988.1
OG0015327	Ag050G4797700	XP_006282563.1
OG0015328	Ag050G4799400	XP_006284895.1
OG0015329	Ag050G4799600	XP_023634975.1
OG0015330	Ag076G5310400	XP_006285619.2
OG0015331	Ag058G4993400	XP_006279907.1
OG0015332	Ag009G0972800	XP_006290617.1
OG0015333	Ag008G0938900, Ag008G0963100	XP_006292490.1
OG0015334	Ag008G0944500	XP_006290354.2
OG0015335	Ag008G0945900	XP_006291871.1
OG0015336	Ag008G0948300	XP_006292636.1
OG0015337	Ag008G0954200	XP_006291327.1
OG0015338	Ag008G0954600	XP_023639114.1
OG0015339	Ag008G0954700	XP_006291947.1
OG0015340	Ag008G0958000	XP_023638510.1
OG0015341	Ag008G0958100	XP_006290681.1
OG0015342	Ag008G0961600	XP_006290734.1
OG0015343	Ag051G4804800	XP_006281102.1
OG0015344	Ag051G4807600	XP_006279589.1
OG0015345	Ag051G4808600	XP_006282201.2
OG0015346	Ag051G4808700	XP_023642446.1
OG0015347	Ag051G4808800	XP_006280887.1
OG0015348	Ag051G4809600	XP_023640872.1
OG0015349	Ag051G4809900	XP_006280679.1
OG0015350	Ag051G4811300	XP_006281919.1
OG0015351	Ag051G4813700	XP_023633167.1
OG0015352	Ag051G4815000	XP_023636072.1
OG0015353	Ag051G4815200	XP_023636535.1
OG0015354	Ag051G4815500	XP_006279659.2
OG0015355	Ag051G4828200	XP_006281246.1
OG0015356	Ag051G4830000	XP_006282261.1
OG0015357	Ag051G4830900	XP_006281426.2
OG0015358	Ag044G4469900	XP_023634124.1
OG0015359	Ag044G4476200	XP_006297717.1
OG0015360	Ag044G4476500	XP_006297152.1
OG0015361	Ag044G4477100	XP_006298449.1
OG0015362	Ag044G4477400	XP_023641483.1
OG0015363	Ag044G4477600	XP_006297649.1
OG0015364	Ag044G4478000	XP_023642287.1
OG0015365	Ag044G4478600	XP_006299976.2
OG0015366	Ag044G4478800	XP_006297796.1
OG0015367	Ag044G4478900	XP_006298221.1
OG0015368	Ag044G4479200	XP_006297176.2
OG0015369	Ag044G4480600	XP_006297197.1
OG0015370	Ag044G4482400	XP_006296713.1
OG0015371	Ag044G4483700	XP_023642670.1
OG0015372	Ag044G4483900	XP_006299807.1
OG0015373	Ag044G4488800	XP_006298909.1
OG0015374	Ag044G4492100	XP_023638304.1
OG0015375	Ag044G4492900	XP_006297369.1
OG0015376	Ag044G4493600	XP_006296975.1
OG0015377	Ag044G4497000	XP_006297931.1
OG0015378	Ag044G4497300	XP_006298098.2
OG0015379	Ag033G3482100, Ag052G4841800	XP_023634151.1
OG0015380	Ag033G3484200, Ag052G4839200	XP_006282849.2
OG0015381	Ag052G4838900, Ag033G3484400	XP_023635123.1
OG0015382	Ag033G3507600, Ag033G3507000	XP_006283608.2
OG0015383	Ag033G3508000	XP_023634793.1
OG0015384	Ag033G3508500	XP_006284067.1
OG0015385	Ag033G3512800	XP_006284357.1
OG0015386	Ag033G3518800	XP_006284350.1
OG0015387	Ag033G3519700	XP_006285991.1
OG0015388	Ag033G3533400	XP_006286177.1
OG0015389	Ag033G3549900	XP_023635683.1
OG0015390	Ag033G3568500	XP_006283032.1
OG0015391	Ag033G3578600	XP_006283552.1
OG0015392	Ag033G3583700	XP_006284140.1
OG0015393	Ag033G3587500	XP_006283525.1
OG0015394	Ag033G3589800	XP_006284450.1
OG0015395	Ag033G3591800	XP_006284037.1
OG0015396	Ag033G3592200	XP_006283790.1
OG0015397	Ag033G3601000	XP_006285106.1
OG0015398	Ag033G3601100	XP_006283280.1
OG0015399	Ag033G3601500	XP_023635473.1
OG0015400	Ag033G3604000	XP_006286154.1
OG0015401	Ag033G3604300	XP_006283139.1
OG0015402	Ag033G3604700	XP_006285553.2
OG0015403	Ag033G3604800	XP_006282651.1
OG0015404	Ag033G3610600	XP_006287022.1
OG0015405	Ag033G3612200, Ag064G5104200, Ag064G5104100	XP_006282705.1
OG0015406	Ag033G3612300	XP_006283773.1
OG0015407	Ag033G3614300	XP_006286008.2
OG0015408	Ag033G3615300	XP_006283078.1
OG0015409	Ag033G3616900	XP_006291409.1
OG0015410	Ag033G3621500	XP_006285845.1
OG0015411	Ag033G3622600	XP_023634956.1
OG0015412	Ag033G3624300, Ag033G3624200	XP_006306112.1
OG0015413	Ag033G3624900	XP_006283108.1
OG0015414	Ag033G3642000	XP_023635187.1
OG0015415	Ag033G3645600	XP_023634123.1
OG0015417	Ag028G3080300, Ag026G2981700	XP_006288620.1
OG0015418	Ag028G3081400, Ag026G2981200	XP_023642992.1
OG0015419	Ag028G3081700	XP_006279580.1
OG0015420	Ag028G3083400, Ag026G2980100	XP_023635497.1
OG0015421	Ag031G3138000	XP_006282522.1
OG0015422	Ag031G3139500	XP_006282596.1
OG0015423	Ag031G3140400	XP_023634516.1
OG0015424	Ag031G3140700	XP_006283198.1
OG0015425	Ag031G3140900	XP_006282581.1
OG0015426	Ag031G3142900	XP_006286156.1
OG0015427	Ag031G3144100	XP_006284142.2
OG0015428	Ag031G3144300	XP_023635297.1
OG0015429	Ag031G3146200	XP_006285003.1
OG0015430	Ag031G3150000	XP_006298775.1
OG0015431	Ag031G3151100	XP_023641836.1
OG0015432	Ag031G3151400	XP_006297134.1
OG0015433	Ag031G3151600	XP_006298261.2
OG0015434	Ag031G3152500	XP_023642158.1
OG0015435	Ag031G3154200	XP_023641329.1
OG0015436	Ag031G3155100	XP_006297296.1
OG0015437	Ag031G3158400	XP_006279499.1
OG0015438	Ag031G3159400	XP_006280859.1
OG0015439	Ag031G3160700	XP_023636481.1
OG0015440	Ag031G3162700	XP_006302987.1
OG0015441	Ag031G3163300	XP_006280905.1
OG0015442	Ag031G3163900	XP_006291823.1
OG0015443	Ag031G3165000	XP_006282226.1
OG0015444	Ag031G3165200	XP_006281860.2
OG0015445	Ag031G3166000	XP_006281130.1
OG0015446	Ag031G3166500	XP_023638326.1
OG0015447	Ag031G3168300	XP_006293077.1
OG0015448	Ag031G3168400	XP_006292627.1
OG0015449	Ag031G3168500	XP_023638370.1
OG0015450	Ag031G3168900	XP_006291413.1
OG0015451	Ag031G3169100	XP_006292523.2
OG0015452	Ag031G3169800	XP_006292109.1
OG0015453	Ag031G3170000	XP_023638129.1, XP_023638954.1
OG0015454	Ag031G3170800	XP_006292690.1
OG0015455	Ag031G3170900	XP_006292218.1
OG0015456	Ag031G3173200	XP_006291814.1
OG0015457	Ag031G3173600	XP_006291245.1
OG0015458	Ag031G3175500	XP_006291570.2
OG0015459	Ag014G1800900, Ag031G3176300	XP_006293300.1
OG0015460	Ag031G3176900	XP_006291882.1
OG0015461	Ag031G3177400	XP_006292651.1
OG0015462	Ag031G3178200	XP_006292494.1
OG0015463	Ag031G3179800	XP_023638468.1
OG0015464	Ag031G3183500	XP_006291368.1
OG0015465	Ag031G3183600	XP_006292713.1
OG0015466	Ag031G3188900	XP_006290262.1
OG0015467	Ag031G3189200	XP_006290678.1
OG0015468	Ag031G3193000	XP_006290312.1
OG0015469	Ag031G3195300	XP_006292948.1
OG0015470	Ag031G3196700	XP_006291671.1
OG0015471	Ag031G3197500	XP_006293216.1
OG0015472	Ag031G3200500	XP_006279683.1
OG0015473	Ag031G3203100	XP_006293268.1
OG0015474	Ag031G3205200	XP_006291847.1
OG0015475	Ag031G3206000	XP_006291035.1
OG0015476	Ag031G3208000	XP_006293252.2
OG0015477	Ag031G3213000, Ag031G3212700	XP_023638440.1
OG0015478	Ag031G3213200	XP_006290613.1
OG0015479	Ag031G3214700	XP_023637971.1
OG0015480	Ag031G3215400	XP_006282259.1
OG0015481	Ag031G3215500	XP_006290712.1
OG0015482	Ag031G3216300	XP_006295714.1
OG0015483	Ag031G3220500	XP_006291254.1
OG0015484	Ag031G3221900	XP_023638258.1
OG0015485	Ag031G3223700	XP_006291453.1
OG0015486	Ag031G3223900	XP_006305211.2
OG0015487	Ag031G3224200	XP_023638265.1
OG0015488	Ag031G3225600	XP_023638992.1
OG0015489	Ag031G3227200	XP_023637883.1
OG0015490	Ag031G3231800	XP_006293043.1
OG0015491	Ag031G3232300	XP_006292239.1
OG0015492	Ag031G3234900	XP_006292503.1
OG0015493	Ag031G3241200	XP_023637829.1
OG0015494	Ag031G3243100	XP_006291531.2
OG0015495	Ag031G3243200	XP_006291459.2
OG0015496	Ag031G3247400	XP_006297583.1
OG0015497	Ag031G3250500	XP_006290894.2
OG0015498	Ag031G3258600	XP_006291323.2
OG0015499	Ag031G3259100	XP_023638102.1
OG0015500	Ag031G3262000	XP_006290604.1
OG0015501	Ag031G3265400	XP_006290784.1
OG0015502	Ag031G3265600	XP_023639164.1
OG0015503	Ag031G3266000	XP_006291211.1
OG0015504	Ag031G3266400	XP_006291642.2
OG0015505	Ag031G3266500	XP_023638255.1
OG0015506	Ag031G3284600	XP_006290370.1
OG0015507	Ag031G3287500	XP_006290696.1
OG0015508	Ag031G3287600	XP_006291548.1
OG0015509	Ag031G3289500	XP_006291346.1
OG0015510	Ag031G3292600	XP_006290615.1
OG0015511	Ag031G3293900	XP_023637798.1
OG0015512	Ag031G3294200	XP_006293304.1
OG0015513	Ag031G3296400	XP_023637836.1
OG0015514	Ag031G3301100	XP_006282822.2
OG0015515	Ag031G3305400	XP_006293617.1
OG0015516	Ag031G3305500	XP_006291071.1
OG0015517	Ag031G3314200	XP_023638128.1
OG0015518	Ag031G3316600	XP_023637893.1
OG0015519	Ag031G3317600	XP_006299657.1, XP_006293020.1
OG0015520	Ag031G3318300	XP_006290935.1
OG0015521	Ag031G3320700	XP_006292213.1
OG0015522	Ag031G3321000	XP_023638744.1
OG0015523	Ag031G3325600	XP_006291636.1
OG0015524	Ag031G3326200	XP_006291485.1
OG0015525	Ag031G3327600	XP_023637955.1
OG0015526	Ag031G3329900	XP_006292431.1
OG0015527	Ag031G3330200	XP_006290419.1
OG0015528	Ag031G3333000	XP_006291798.1
OG0015529	Ag031G3333500	XP_006292901.1
OG0015530	Ag031G3333600	XP_006291460.1
OG0015531	Ag031G3339700	XP_006291466.1
OG0015532	Ag002G0130400, Ag031G3344500	XP_023642995.1
OG0015533	Ag031G3345100	XP_006292463.1
OG0015534	Ag031G3346500	XP_006290373.1
OG0015535	Ag031G3347000	XP_023638448.1
OG0015536	Ag031G3353300	XP_006290865.1
OG0015537	Ag031G3353700	XP_023638518.1
OG0015538	Ag031G3354100	XP_006290485.2
OG0015539	Ag031G3354500	XP_006291476.1
OG0015540	Ag031G3357500	XP_023638526.1
OG0015541	Ag031G3359200	XP_023638332.1
OG0015542	Ag031G3360100	XP_006290981.1
OG0015543	Ag031G3360500	XP_023638532.1
OG0015544	Ag031G3360600	XP_006290526.1
OG0015545	Ag031G3362200	XP_023639309.1
OG0015546	Ag031G3363300	XP_023644120.1
OG0015547	Ag031G3365300	XP_006291523.1
OG0015548	Ag031G3365800	XP_006291261.1
OG0015549	Ag031G3368700	XP_006290711.1
OG0015550	Ag031G3369200	XP_006293149.1
OG0015551	Ag031G3370100	XP_006291664.1
OG0015552	Ag031G3370300	XP_006292979.1
OG0015553	Ag031G3370400	XP_023638281.1
OG0015554	Ag031G3373600	XP_006292272.1
OG0015555	Ag031G3379800	XP_006307199.1
OG0015556	Ag031G3381300	XP_006297981.1
OG0015557	Ag031G3382400	XP_006291553.1
OG0015558	Ag031G3383000	XP_006291362.1
OG0015559	Ag031G3384200, Ag031G3384300	XP_006291519.1
OG0015560	Ag031G3384600	XP_006290887.2
OG0015561	Ag031G3387700	XP_006292273.1
OG0015562	Ag031G3391700	XP_006298194.1
OG0015563	Ag031G3400100	XP_023637832.1
OG0015564	Ag031G3404400	XP_006290889.1
OG0015565	Ag031G3405000	XP_006293048.1
OG0015566	Ag031G3410600	XP_006291164.1
OG0015567	Ag031G3412600	XP_006291522.2
OG0015568	Ag031G3416200	XP_006290686.1
OG0015569	Ag031G3416500	XP_006291061.1
OG0015570	Ag031G3417900	XP_023639037.1
OG0015571	Ag020G2563100	XP_006280533.1
OG0015572	Ag020G2564500	XP_006280243.1
OG0015573	Ag020G2571100	XP_006280752.1
OG0015574	Ag020G2572200	XP_006279586.1
OG0015575	Ag020G2575000	XP_006280204.1
OG0015576	Ag020G2575100	XP_006281093.1
OG0015577	Ag025G2904400, Ag053G4871900	XP_006283282.1
OG0015578	Ag029G3087700	XP_006298066.1
OG0015579	Ag029G3087800	XP_006296868.1
OG0015580	Ag029G3088900	XP_006297563.1
OG0015581	Ag029G3094500	XP_023642742.1
OG0015582	Ag029G3094800	XP_006296723.1
OG0015583	Ag029G3098200	XP_006298736.1
OG0015584	Ag029G3098700	XP_006299701.2
OG0015585	Ag029G3101000	XP_023642031.1
OG0015586	Ag029G3103500	XP_006297814.1
OG0015587	Ag029G3103700	XP_023642816.1
OG0015588	Ag029G3105200	XP_006297781.2
OG0015589	Ag029G3105300	XP_006298734.1
OG0015590	Ag029G3107300	XP_006299254.1
OG0015591	Ag029G3107400	XP_023641881.1
OG0015592	Ag029G3110400	XP_023641108.1
OG0015593	Ag029G3110500	XP_023641109.1
OG0015594	Ag029G3112400	XP_006299164.1
OG0015595	Ag029G3113100	XP_006299911.1
OG0015596	Ag029G3113200	XP_006298032.1
OG0015597	Ag029G3114600	XP_023641573.1
OG0015598	Ag029G3115000	XP_006297093.2
OG0015599	Ag029G3116100	XP_006296789.1
OG0015600	Ag029G3116200	XP_006296676.1
OG0015601	Ag029G3117800	XP_006296708.1
OG0015602	Ag029G3118900	XP_006297434.1
OG0015603	Ag029G3119100	XP_006291786.1
OG0015604	Ag029G3120200	XP_006298511.2
OG0015605	Ag095G5469900	XP_023642552.1
OG0015606	Ag067G5174200	XP_006300314.1
OG0015607	Ag067G5177500	XP_006302685.1
OG0015608	Ag067G5179600	XP_006300450.1
OG0015609	Ag067G5181600	XP_006302282.1
OG0015610	Ag067G5183300	XP_006302175.1
OG0015611	Ag067G5185800	XP_006302643.1
OG0015612	Ag067G5187200	XP_006300710.2
OG0015613	Ag067G5187300	XP_023643164.1
OG0015614	Ag067G5194200	XP_006302412.1
OG0015615	Ag067G5195400	XP_006300867.1
OG0015616	Ag067G5197100	XP_006301220.1
OG0015617	Ag067G5198100	XP_006300427.1
OG0015618	Ag067G5200600	XP_006300327.1
OG0015619	Ag067G5201100	XP_006302748.2
OG0015620	Ag081G5398400	XP_006289621.1
OG0015621	Ag081G5400200	XP_006280626.2
