Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0016672	Ag011G1156500	XP_002867123.1
OG0016673	Ag011G1157000	XP_002869159.1
OG0016674	Ag011G1159600	XP_002869163.1
OG0016675	Ag011G1171600	XP_020872082.1
OG0016676	Ag011G1173600	XP_020873907.1
OG0016677	Ag011G1178800	XP_002864050.1
OG0016678	Ag011G1178900	XP_002864051.1
OG0016679	Ag011G1179100	XP_020872344.1
OG0016680	Ag011G1182900	XP_020875006.1
OG0016681	Ag011G1185300	XP_020872726.1
OG0016682	Ag011G1185500	XP_020872725.1
OG0016683	Ag011G1195400	XP_020872332.1
OG0016684	Ag011G1197600	XP_020866110.1
OG0016685	Ag011G1199600, Ag011G1200200	XP_020875383.1
OG0016686	Ag011G1200800	XP_020875385.1
OG0016687	Ag011G1200900	XP_002867175.1
OG0016688	Ag011G1201100	XP_020875384.1
OG0016689	Ag011G1201200	XP_002888698.1
OG0016690	Ag011G1201500	XP_020875382.1
OG0016691	Ag011G1201900	XP_020881749.1
OG0016692	Ag011G1202600	XP_002869209.1
OG0016693	Ag011G1213100	XP_020874939.1
OG0016694	Ag011G1217900	XP_020874427.1
OG0016695	Ag011G1228300	XP_002869294.1
OG0016696	Ag011G1229700	XP_020884662.1, XP_002889657.1
OG0016697	Ag011G1229800	XP_020874418.1
OG0016698	Ag011G1233200	XP_002867268.1
OG0016699	Ag011G1233500	XP_002869305.1
OG0016700	Ag011G1235200	XP_020875460.1
OG0016701	Ag011G1237800	XP_020872890.1
OG0016702	Ag011G1237900	XP_020872891.1
OG0016703	Ag011G1243800	XP_002867287.1
OG0016704	Ag011G1255100	XP_002867462.2
OG0016705	Ag011G1255500	XP_020873142.1
OG0016706	Ag011G1260500	XP_020873034.1, XP_002867308.1
OG0016707	Ag011G1260600	XP_002867309.1
OG0016708	Ag011G1260800	XP_020875702.1
OG0016709	Ag011G1263700	XP_020873218.1
OG0016710	Ag011G1267000	XP_020875086.1
OG0016711	Ag011G1270600	XP_020872125.1
OG0016712	Ag011G1270800	XP_020872117.1
OG0016713	Ag011G1270900	XP_002869359.1
OG0016714	Ag098G5474800	XP_002877573.1
OG0016715	Ag098G5475500	XP_020880904.1
OG0016716	Ag064G5105400	XP_002885604.1
OG0016717	Ag064G5106500	XP_020885997.1
OG0016718	Ag064G5110100	XP_020887698.1
OG0016719	Ag064G5110400	XP_020886999.1
OG0016720	Ag018G2436300	XP_002888888.1
OG0016721	Ag018G2440300	XP_002888879.1
OG0016722	Ag018G2440400	XP_002887435.1
OG0016723	Ag018G2448100	XP_020890861.1
OG0016724	Ag018G2453100	XP_020867429.1
OG0016725	Ag018G2458700	XP_002890585.1
OG0016727	Ag018G2463400	XP_002893318.1
OG0016728	Ag018G2464000	XP_020868087.1
OG0016729	Ag018G2473400	XP_020866647.1
OG0016730	Ag018G2473900	XP_020866527.1
OG0016731	Ag018G2475600	XP_020868964.1
OG0016732	Ag018G2477400	XP_020870504.1
OG0016733	Ag018G2478900	XP_002893403.1
OG0016734	Ag018G2480900	XP_020868584.1
OG0016735	Ag019G2496500, Ag019G2496600	XP_002872860.1
OG0016736	Ag019G2502200	XP_020877253.1
OG0016737	Ag019G2512600	XP_020877581.1
OG0016738	Ag019G2516000	XP_020879574.1
OG0016739	Ag019G2517600	XP_020877993.1
OG0016740	Ag019G2518800	XP_002872911.1
OG0016741	Ag019G2522900	XP_020878928.1
OG0016742	Ag019G2523100	XP_002872900.1
OG0016743	Ag019G2532300	XP_020879541.1
OG0016744	Ag019G2536800	XP_002875035.1
OG0016745	Ag019G2540700	XP_020879137.1
OG0016746	Ag019G2544500	XP_020891351.1
OG0016747	Ag019G2544800	XP_002875046.1
OG0016748	Ag019G2545100	XP_002872974.2
OG0016749	Ag019G2549200	XP_002881816.1
OG0016750	Ag019G2549500	XP_002880303.2
OG0016751	Ag019G2549600	XP_020868636.1
OG0016752	Ag019G2550500	XP_020883233.1
OG0016753	Ag019G2551000	XP_020883237.1
OG0016754	Ag019G2551300	XP_002878530.1
OG0016755	Ag010G0982300	XP_020870968.1
OG0016756	Ag010G0988600	XP_002893417.1
OG0016757	Ag010G0994400	XP_020873736.1
OG0016758	Ag010G1000400	XP_020873483.1
OG0016759	Ag010G1003300	XP_020873510.1
OG0016760	Ag010G1007300	XP_002867506.1
OG0016761	Ag010G1014700	XP_002867484.1
OG0016762	Ag010G1016000	XP_020872158.1
OG0016763	Ag010G1016100	XP_002869541.1
OG0016764	Ag010G1016500	XP_020872157.1
OG0016765	Ag010G1017400	XP_002869533.1
OG0016766	Ag010G1019300	XP_002867474.1
OG0016767	Ag010G1021000	XP_002869521.1
OG0016768	Ag010G1023600	XP_002869514.1
OG0016769	Ag010G1024900	XP_020874758.1
OG0016770	Ag085G5417800	XP_020882384.1
OG0016938	Ag055G4901900	XP_002877491.1
OG0016939	Ag055G4907500	XP_020880765.1
OG0016940	Ag055G4916800	XP_020880377.1
OG0016941	Ag055G4921400	XP_002877606.1
OG0016942	Ag055G4927300	XP_002875879.1
OG0016943	Ag055G4928100	XP_002877599.1
OG0016944	Ag055G4930400	XP_020881544.1
OG0016945	Ag074G5268100, Ag035G4080200	XP_020881290.1
OG0016946	Ag074G5275700	XP_020879897.1
OG0016947	Ag013G1340800	XP_020874805.1
OG0016948	Ag013G1341500	XP_002871801.1
OG0016949	Ag013G1343400	XP_002871792.1
OG0016950	Ag013G1348600	XP_002873853.1
OG0016951	Ag013G1355600	XP_002871777.1
OG0016952	Ag013G1356000	XP_002871776.1
OG0016953	Ag019G2545600, Ag013G1356900	XP_020878527.1
OG0016954	Ag013G1365100	XP_020876547.1
OG0016955	Ag013G1369900	XP_002871752.2
OG0016956	Ag013G1386300	XP_020878931.1
OG0016957	Ag013G1388300	XP_002871717.1
OG0016958	Ag013G1393000	XP_020878818.1
OG0016959	Ag013G1394800	XP_002873762.1
OG0016960	Ag013G1420400	XP_020879079.1
OG0016961	Ag013G1425700	XP_002871640.1
OG0016962	Ag013G1438800	XP_020888617.1
OG0016963	Ag013G1442300	XP_020872951.1
OG0016964	Ag013G1445800	XP_002871620.1
OG0016965	Ag013G1447900	XP_002891272.1
OG0016966	Ag013G1456000	XP_020878233.1
OG0016967	Ag013G1456200	XP_020879434.1
OG0016968	Ag013G1461900	XP_020878095.1
OG0016969	Ag013G1462000	XP_002873623.1
OG0016970	Ag013G1463100	XP_002873621.1
OG0016971	Ag013G1463400	XP_002871575.1
OG0016972	Ag013G1464800	XP_002870468.1
OG0016974	Ag013G1486200	XP_002871524.1
OG0016975	Ag013G1489400	XP_020876261.1
OG0016976	Ag013G1491100	XP_020877366.1
OG0016977	Ag013G1495600	XP_020878854.1
OG0016978	Ag013G1500300	XP_020878313.1
OG0016979	Ag013G1500700	XP_002873518.1
OG0016980	Ag013G1502700	XP_020878522.1
OG0016981	Ag013G1510000	XP_020875894.1
OG0016982	Ag013G1513900	XP_002871446.1
OG0016983	Ag013G1515400	XP_020876741.1
OG0016984	Ag013G1516100	XP_020876753.1
OG0016985	Ag013G1519200	XP_020876743.1
OG0016986	Ag013G1529200	XP_002871409.1
OG0016987	Ag013G1529300	XP_002871408.1
OG0016988	Ag013G1531500	XP_020879336.1
OG0016989	Ag013G1533300	XP_002871398.1
OG0016990	Ag013G1534200	XP_002871395.1
OG0016991	Ag013G1534400	XP_020878187.1
OG0016992	Ag013G1541000	XP_020877275.1
OG0016993	Ag014G1999000, Ag013G1541800	XP_002882894.2
OG0016994	Ag013G1543100	XP_002871378.1
OG0016995	Ag013G1544300	XP_002873410.1
OG0016996	Ag013G1546300	XP_020878488.1
OG0016997	Ag013G1547400	XP_020877308.1
OG0016998	Ag013G1547800	XP_020877306.1
OG0016999	Ag013G1548300	XP_020877303.1
OG0017000	Ag013G1548800	XP_002873382.1
OG0017001	Ag013G1553900	XP_020878164.1, XP_020878145.1
OG0017002	Ag013G1557500	XP_020877925.1
OG0017003	Ag013G1559600	XP_020879517.1
OG0017004	Ag013G1561500	XP_002871306.2
OG0017005	Ag095G5470900, Ag013G1562300	XP_020878898.1
OG0017006	Ag013G1562500	XP_020878236.1
OG0017007	Ag013G1567200	XP_002871283.1
OG0017008	Ag013G1579300	XP_002867631.1
OG0017009	Ag013G1582800	XP_002878994.1
OG0017010	Ag013G1583300	XP_020885233.1
OG0017011	Ag013G1583400	XP_020885257.1
OG0017012	Ag013G1583500	XP_002878995.1
OG0017013	Ag013G1584300	XP_002880816.1
OG0017014	Ag013G1587600	XP_020883665.1
OG0017015	Ag013G1589200	XP_020883133.1
OG0017016	Ag013G1589500	XP_002879063.1
OG0017017	Ag013G1594700	XP_002879091.1
OG0017018	Ag013G1597700	XP_020885561.1
OG0017019	Ag013G1601900	XP_002880952.1
OG0017020	Ag013G1602300	XP_020883811.1
OG0017021	Ag013G1605500	XP_002879098.1
OG0017022	Ag013G1606200	XP_020866224.1, XP_020866841.1
OG0017023	Ag013G1607400	XP_020882895.1
OG0017024	Ag013G1608500	XP_002881000.1
OG0017025	Ag013G1609300	XP_002881005.1
OG0017026	Ag013G1612100	XP_020885249.1
OG0017027	Ag013G1623200	XP_002879233.1, XP_020885562.1
OG0017028	Ag013G1631300, Ag024G2898000	XP_002891507.1
OG0017029	Ag013G1636600	XP_002879267.1
OG0017030	Ag013G1639500	XP_002879283.1
OG0017031	Ag013G1642700	XP_002879306.1
OG0017032	Ag013G1645000, Ag011G1064900	XP_020874989.1
OG0017033	Ag013G1650100	XP_002881186.1
OG0017034	Ag013G1652500	XP_002881195.1
OG0017035	Ag013G1658200	XP_002881212.1
OG0017036	Ag013G1667300	XP_002879410.2
OG0017037	Ag013G1677200	XP_020866343.1
OG0017038	Ag013G1679200	XP_002865418.1
OG0017039	Ag013G1681800	XP_020871031.1
OG0017040	Ag013G1689000	XP_002889477.1
OG0017041	Ag013G1689400	XP_020882661.1
OG0017042	Ag013G1693700	XP_020873840.1
OG0017043	Ag013G1696900	XP_020873329.1
OG0017044	Ag013G1698400, Ag004G0735500	XP_020879548.1
OG0017045	Ag013G1701900	XP_002863762.1
OG0017046	Ag013G1704900	XP_002891361.1
OG0017047	Ag013G1705800	XP_002894037.1
OG0017048	Ag013G1706400	XP_020870153.1
OG0017049	Ag013G1706600	XP_002893484.1
OG0017050	Ag013G1706700	XP_020870503.1
OG0017051	Ag013G1707400	XP_002894003.1
OG0017052	Ag013G1708600	XP_020870160.1
OG0017053	Ag013G1709400	XP_002891320.1
OG0017054	Ag013G1711200	XP_002876773.1
OG0017055	Ag013G1712300	XP_020869939.1
OG0017056	Ag013G1713600	XP_020870634.1
OG0017057	Ag013G1714300	XP_020870196.1
OG0017058	Ag013G1720000	XP_020868995.1
OG0017059	Ag013G1724800	XP_020869641.1
OG0017060	Ag013G1725000	XP_002890786.1
OG0017061	Ag013G1729200	XP_002890800.2
OG0017062	Ag013G1734400	XP_020867535.1
OG0017063	Ag013G1736500	XP_002893582.1
OG0017064	Ag013G1739000	XP_020867375.1
OG0017065	Ag013G1740500	XP_020867363.1
OG0017066	Ag013G1742200	XP_020867404.1
OG0017067	Ag013G1745000	XP_002893618.1
OG0017068	Ag013G1745600	XP_002870416.1
OG0017069	Ag013G1745800	XP_020867053.1
OG0017070	Ag013G1747100	XP_020869494.1
OG0017071	Ag013G1753200	XP_002890918.1
OG0017072	Ag013G1758100	XP_020868798.1
OG0017073	Ag013G1758900	XP_002891142.1
OG0017074	Ag013G1762100	XP_020867081.1
OG0017075	Ag013G1766800	XP_020870993.1
OG0017076	Ag013G1767300	XP_002893720.1
OG0017077	Ag013G1767500	XP_020869217.1
OG0017078	Ag013G1768800	XP_020868033.1
OG0017079	Ag062G5055200	XP_002875178.1
OG0017080	Ag062G5060400	XP_020881183.1
OG0017081	Ag062G5061200	XP_002875204.1
OG0017082	Ag062G5062300	XP_020881977.1
OG0017083	Ag062G5063600	XP_020881751.1
OG0017084	Ag004G0418100	XP_002866737.1
OG0017085	Ag004G0420300	XP_002865039.1
OG0017086	Ag004G0422500	XP_002865024.1
OG0017087	Ag004G0422900	XP_020890136.1
OG0017088	Ag004G0427400	XP_002864995.2
OG0017089	Ag004G0428300	XP_002866697.2
OG0017090	Ag004G0429300	XP_002864988.1
OG0017091	Ag011G1183900	XP_020891556.1
OG0017092	Ag004G0430900	XP_002866691.1
OG0017093	Ag004G0432400	XP_002864975.1
OG0017094	Ag004G0434700	XP_002864963.2
OG0017095	Ag004G0435300	XP_020865692.1
OG0017096	Ag004G0435700	XP_020882360.1
OG0017097	Ag004G0437000	XP_002864954.2
OG0017098	Ag004G0439900	XP_002866662.1
OG0017099	Ag004G0440400	XP_020871777.1
OG0017100	Ag004G0441400	XP_020871936.1
OG0017101	Ag004G0441500	XP_020879780.1
OG0017102	Ag004G0443800	XP_002866647.1
OG0017103	Ag004G0445300	XP_002864932.1
OG0017104	Ag004G0447400	XP_002864925.1
OG0017105	Ag004G0452100	XP_002864906.1
OG0017106	Ag004G0454600	XP_002866609.1
OG0017107	Ag004G0457500	XP_020869254.1
OG0017108	Ag004G0459100	XP_020881892.1
OG0017109	Ag004G0460300	XP_002864876.1
OG0017110	Ag004G0460500	XP_020881787.1
OG0017111	Ag004G0462900	XP_020869712.1
OG0017112	Ag004G0470900	XP_020871761.1
OG0017113	Ag004G0473500	XP_002866531.1
OG0017114	Ag004G0474800	XP_020888132.1
OG0017115	Ag004G0476600	XP_020890309.1
OG0017116	Ag004G0480400	XP_002866503.1
OG0017117	Ag004G0487700	XP_002866475.1
OG0017118	Ag004G0495900	XP_020868821.1
OG0017119	Ag004G0496600	XP_020888831.1
OG0017120	Ag004G0497100	XP_002866438.1
OG0017121	Ag004G0510000	XP_002874110.1
OG0017122	Ag004G0510600	XP_002872036.1
OG0017123	Ag004G0511500, Ag004G0511400	XP_002874112.2
OG0017124	Ag004G0514600	XP_020877435.1
OG0017125	Ag004G0518000	XP_020879219.1
OG0017126	Ag004G0519700	XP_002872075.1
OG0017127	Ag004G0523000	XP_002874158.1
OG0017128	Ag004G0523100	XP_020876098.1
OG0017129	Ag004G0528600	XP_020878373.1
OG0017130	Ag004G0530700	XP_020879510.1
OG0017131	Ag004G0533700	XP_020878650.1
OG0017132	Ag004G0534900	XP_002874226.1
OG0017133	Ag004G0540600	XP_020882915.1
OG0017134	Ag004G0545100	XP_020876194.1
OG0017135	Ag004G0545800	XP_002872172.2
OG0017137	Ag004G0551100	XP_020882154.1
OG0017138	Ag004G0553700	XP_002873946.2
OG0017139	Ag004G0554400	XP_020878091.1
OG0017140	Ag004G0555300	XP_002871897.1
OG0017141	Ag004G0558000	XP_020879088.1
OG0017142	Ag004G0560200	XP_020878784.1
OG0017143	Ag004G0565700	XP_002871929.1
OG0017144	Ag004G0566800	XP_020879152.1
OG0017145	Ag004G0567800	XP_002873993.1
OG0017146	Ag004G0580300, Ag004G0580000	XP_020877552.1
OG0017147	Ag004G0580900	XP_020878924.1
OG0017148	Ag004G0582000	XP_020876822.1
OG0017149	Ag004G0593900	XP_020877316.1
OG0017150	Ag004G0598700	XP_020879278.1
OG0017151	Ag004G0601800	XP_002872020.2
OG0017152	Ag004G0606100	XP_020879011.1
OG0017153	Ag004G0625600	XP_020886409.1
OG0017154	Ag004G0631200, Ag075G5299100	XP_002866357.1
OG0017155	Ag004G0634500	XP_002864650.1
OG0017156	Ag004G0656500	XP_020869590.1
OG0017157	Ag004G0659800	XP_002877338.1
OG0017158	Ag004G0664200	XP_020886519.1
OG0017159	Ag004G0665100	XP_020884474.1
OG0017160	Ag004G0665500	XP_020884186.1
OG0017161	Ag004G0665600	XP_002866270.2
OG0017162	Ag004G0670000	XP_020878298.1
OG0017163	Ag004G0673800	XP_002866241.1
OG0017164	Ag004G0678100	XP_020889662.1
OG0017165	Ag004G0679300	XP_002866230.1
OG0017166	Ag004G0688300	XP_020871181.1
OG0017167	Ag004G0695100	XP_002864507.1
OG0017168	Ag004G0699000	XP_002867583.1
OG0017169	Ag004G0699600	XP_020877523.1
OG0017170	Ag004G0705500, Ag004G0705900, Ag004G0704800, Ag004G0705000, Ag034G3870900	XP_020866496.1
OG0017171	Ag004G0706300	XP_020871073.1
OG0017172	Ag004G0707100	XP_002866168.1
OG0017173	Ag004G0711800	XP_020871931.1
OG0017174	Ag004G0716000	XP_002866147.1
OG0017175	Ag004G0744700	XP_020890015.1
OG0017176	Ag004G0745700	XP_020886477.1
OG0017177	Ag004G0750600	XP_002866069.1
OG0017178	Ag004G0751900	XP_002864363.1
OG0017179	Ag004G0752000	XP_002864362.1
OG0017180	Ag004G0753800	XP_002864358.1
OG0017181	Ag004G0768400	XP_002877644.1
OG0017182	Ag004G0768800	XP_002877642.1
OG0017183	Ag004G0770600	XP_002877638.1
OG0017184	Ag004G0771200	XP_002875933.1
OG0017185	Ag022G2654600	XP_020876117.1
OG0017186	Ag022G2668200	XP_020876543.1
OG0017187	Ag022G2668700	XP_002871251.1
OG0017188	Ag022G2668900	XP_002871250.1
OG0017189	Ag022G2669200	XP_002871249.1
OG0017190	Ag022G2670400	XP_002873294.1
OG0017191	Ag022G2670500	XP_020878708.1
OG0017192	Ag022G2675000	XP_002873281.1
OG0017193	Ag022G2677200	XP_020879081.1
OG0017194	Ag022G2683300	XP_020876281.1
OG0017195	Ag022G2685500	XP_002870473.1
OG0017196	Ag022G2689700	XP_002871208.1
OG0017197	Ag022G2705400	XP_020875967.1
OG0017198	Ag022G2707700	XP_002873222.1
OG0017199	Ag022G2715900	XP_020875953.1
OG0017200	Ag022G2716200	XP_020876043.1
OG0017201	Ag022G2717600	XP_002873201.1
OG0017202	Ag022G2719300	XP_002873197.1
OG0017203	Ag022G2719900	XP_002871139.1
OG0017204	Ag022G2724300	XP_020876005.1
OG0017205	Ag022G2740300	XP_020878423.1
OG0017206	Ag022G2750600	XP_002873105.1
OG0017207	Ag022G2753600	XP_020879485.1
OG0017208	Ag022G2757400	XP_020876150.1
OG0017209	Ag022G2764900	XP_020876635.1
OG0017210	Ag022G2765100	XP_020876634.1
OG0017211	Ag022G2766900	XP_020879558.1
OG0017212	Ag022G2768700	XP_002863334.1
OG0017213	Ag022G2769300	XP_002870986.1
OG0017214	Ag022G2771200	XP_020877618.1
OG0017215	Ag022G2771500	XP_020878467.1
OG0017216	Ag022G2777500	XP_020878999.1
OG0017217	Ag022G2782500	XP_020876703.1
OG0017218	Ag022G2784400	XP_002873023.1
OG0017219	Ag022G2788900	XP_002873011.2
OG0017220	Ag022G2791100	XP_020876632.1
OG0017221	Ag022G2791400	XP_020879337.1
OG0017222	Ag022G2792000	XP_020878666.1
OG0017223	Ag022G2792100	XP_020877369.1
OG0017224	Ag022G2793100	XP_002872990.1
OG0017225	Ag022G2794600	XP_002872987.1
OG0017226	Ag075G5284800	XP_020874308.1
OG0017227	Ag075G5294000	XP_020875463.1
OG0017228	Ag075G5300400	XP_002868586.1
OG0017229	Ag075G5305700	XP_020874355.1
OG0017230	Ag048G4556800	XP_020891641.1
OG0017231	Ag048G4557000	XP_020891640.1
OG0017232	Ag048G4557300	XP_020891107.1
OG0017233	Ag048G4559800	XP_002887846.2
OG0017234	Ag048G4561600	XP_020890175.1
OG0017235	Ag048G4563800	XP_002887836.1
OG0017236	Ag048G4565400	XP_020891101.1
OG0017237	Ag048G4578000	XP_020891161.1
OG0017238	Ag048G4580100	XP_002889270.1
OG0017239	Ag048G4580200	XP_002887806.1
OG0017240	Ag048G4581500	XP_020890546.1
OG0017241	Ag048G4584300	XP_020865648.1
OG0017242	Ag048G4585400	XP_020865602.1
OG0017243	Ag048G4587200	XP_020890016.1
OG0017244	Ag048G4589300	XP_002887779.1
OG0017245	Ag048G4598000	XP_020890459.1
OG0017246	Ag048G4607000	XP_020890467.1
OG0017247	Ag048G4618400	XP_002887723.1
OG0017248	Ag048G4621700	XP_020889797.1
OG0017249	Ag048G4622100	XP_020890666.1
OG0017250	Ag048G4623200	XP_002889164.1
OG0017251	Ag048G4633400	XP_002887693.1
OG0017252	Ag048G4640500	XP_002887686.1
OG0017253	Ag048G4640800	XP_020891155.1
OG0017254	Ag048G4641300	XP_002889142.1
OG0017255	Ag048G4641900	XP_002889139.1
OG0017256	Ag002G0224700, Ag048G4648500	XP_002887666.1
OG0017257	Ag048G4650600	XP_002887662.1
OG0017258	Ag048G4652900	XP_020891474.1
OG0017259	Ag048G4655400	XP_020891319.1
OG0017260	Ag012G1308400, Ag048G4666900	XP_020882607.1
OG0017261	Ag048G4685300	XP_020891720.1
OG0017262	Ag048G4687700	XP_020865899.1
OG0017264	Ag048G4693200	XP_020889665.1
OG0017265	Ag048G4704000	XP_020890225.1
OG0017266	Ag048G4718900	XP_002891990.2
OG0017267	Ag040G4337200	XP_020889261.1
OG0017268	Ag040G4349400	XP_020885852.1
OG0017269	Ag049G4735200	XP_020881010.1
OG0017270	Ag049G4735700	XP_002875838.1
OG0017271	Ag032G3419400	XP_020870487.1
OG0017272	Ag032G3421700	XP_002891872.1
OG0017273	Ag032G3423100	XP_020870666.1
OG0017274	Ag032G3425900	XP_002891857.1
OG0017275	Ag032G3426600	XP_002884218.1
OG0017276	Ag032G3427800	XP_002894523.1
OG0017277	Ag032G3430000	XP_002891845.1
OG0017278	Ag032G3435400	XP_002894505.1
OG0017279	Ag032G3434700	XP_002891836.1
OG0017280	Ag032G3438200	XP_020868739.1
OG0017281	Ag032G3439800	XP_020869277.1
OG0017282	Ag032G3441200	XP_002891818.1
OG0017283	Ag032G3442000	XP_020870244.1
OG0017284	Ag011G1235300, Ag032G3446200, Ag032G3445700	XP_020869144.1, XP_002891799.1
OG0017285	Ag032G3448600	XP_002891788.1
OG0017286	Ag032G3453600	XP_002891781.1
OG0017287	Ag032G3459300	XP_002891766.1
OG0017288	Ag032G3464500	XP_020867135.1
OG0017289	Ag032G3466300	XP_002870428.1
OG0017290	Ag032G3470900	XP_020883248.1
OG0017291	Ag032G3474500	XP_020867151.1
OG0017292	Ag054G4879900	XP_020883730.1
OG0017293	Ag054G4892400	XP_002879619.1
OG0017294	Ag054G4896700	XP_020885768.1
OG0017295	Ag082G5406800	XP_020883035.1
OG0017296	Ag007G0849600	XP_020877456.1
OG0017297	Ag007G0855900	XP_020878542.1
OG0017298	Ag007G0861300	XP_020873887.1
OG0017299	Ag007G0862000	XP_020873187.1
OG0017300	Ag007G0862200	XP_002870422.1
OG0017301	Ag007G0862600	XP_002870425.1
OG0017302	Ag007G0863500	XP_020874473.1
OG0017303	Ag007G0864300	XP_020874475.1
OG0017304	Ag007G0864500	XP_020874807.1
OG0017305	Ag007G0867500	XP_020876612.1
OG0017306	Ag007G0870300, Ag076G5314300	XP_020876178.1
OG0017307	Ag007G0873900, Ag007G0879300	XP_020876554.1
OG0017308	Ag007G0884200	XP_020872699.1
OG0017309	Ag007G0887300, Ag034G3833600	XP_002889976.1
OG0017310	Ag007G0887600	XP_002870354.2
OG0017311	Ag007G0893100	XP_002868306.2
OG0017312	Ag007G0893200	XP_002870332.2
OG0017313	Ag007G0899900	XP_020872162.1
OG0017314	Ag007G0910100	XP_020874243.1
OG0017315	Ag007G0910500	XP_002870275.1
OG0017316	Ag007G0910700	XP_020874251.1
OG0017317	Ag007G0912300	XP_020874809.1
OG0017318	Ag007G0923000	XP_002870229.2
OG0017319	Ag007G0926100	XP_020874637.1
OG0017320	Ag007G0930700	XP_020874416.1
OG0017321	Ag007G0931700	XP_002864036.2
OG0017322	Ag078G5329500	XP_020890259.1
OG0017323	Ag078G5332900	XP_002887466.1
OG0017324	Ag078G5333600	XP_002888904.2
OG0017325	Ag078G5333800	XP_002887468.1
OG0017326	Ag078G5335400	XP_020889760.1
OG0017327	Ag078G5343300	XP_020883518.1
OG0017328	Ag078G5344200	XP_002887480.1
OG0017329	Ag078G5344400	XP_020891597.1
OG0017330	Ag078G5351900	XP_020890793.1
OG0017331	Ag078G5352500	XP_020891514.1
OG0017332	Ag078G5353700	XP_020890520.1
OG0017333	Ag078G5358500	XP_002887503.1
OG0017334	Ag078G5368700	XP_020889879.1
OG0017335	Ag078G5391600, Ag078G5391700	XP_002887551.1
OG0017336	Ag056G4942100	XP_002888685.1
OG0017337	Ag056G4942200	XP_020891387.1
OG0017338	Ag056G4943400	XP_002887212.1
OG0017339	Ag056G4944600	XP_002888697.1
OG0017340	Ag056G4948300	XP_020889982.1
OG0017341	Ag045G4505700	XP_020874424.1
OG0017342	Ag045G4510900	XP_002867444.1
OG0017343	Ag045G4514100	XP_020874354.1
OG0017345	Ag071G5236100	XP_002870743.1
OG0017346	Ag071G5241100	XP_020872975.1
OG0017347	Ag012G1278900	XP_020880183.1
OG0017348	Ag012G1279000	XP_020880182.1
OG0017349	Ag012G1290600	XP_002877109.1
OG0017350	Ag012G1292300	XP_020880749.1
OG0017351	Ag012G1292700, Ag034G3899300	XP_020882137.1
OG0017352	Ag012G1298000	XP_020880866.1
OG0017353	Ag012G1319700	XP_002875340.1
OG0017354	Ag012G1321500	XP_020880229.1
OG0017355	Ag012G1324300	XP_020882407.1
OG0017356	Ag012G1339700	XP_002876925.1
OG0017357	Ag057G4958800	XP_020890538.1
OG0017358	Ag057G4960400	XP_002887247.1
OG0017359	Ag057G4962300	XP_002887243.2
OG0017360	Ag057G4963300	XP_020889785.1
OG0017361	Ag057G4963900	XP_002887239.1
OG0017362	Ag057G4968300	XP_020891725.1
OG0017363	Ag006G0823100	XP_002865230.1
OG0017364	Ag006G0824300	XP_002863465.1
OG0017365	Ag006G0827500	XP_020866142.1
OG0017366	Ag006G0842500	XP_002865302.1, XP_002863529.1
OG0017367	Ag001G0035300	XP_002894260.1
OG0017368	Ag001G0036700	XP_002894263.1
OG0017369	Ag001G0056600	XP_020867311.1
OG0017370	Ag001G0059800	XP_020870874.1
OG0017372	Ag001G0073900	XP_002891678.1
OG0017373	Ag001G0080300	XP_020868132.1
OG0017374	Ag001G0080400	XP_020868134.1
OG0017375	Ag001G0080700	XP_002894385.1
OG0017376	Ag001G0082500	XP_002891706.1
OG0017377	Ag001G0084600	XP_002894401.1
OG0017378	Ag023G2799400	XP_020869244.1
OG0017379	Ag023G2799800	XP_002863728.1
OG0017380	Ag023G2803200	XP_020873943.1
OG0017381	Ag023G2804600	XP_002865435.2
OG0017382	Ag023G2807400	XP_020883904.1
OG0017383	Ag023G2807500	XP_002881292.1
OG0017384	Ag023G2807600, Ag033G3573800	XP_002879462.1
OG0017385	Ag023G2809400	XP_002879469.2
OG0017386	Ag023G2811800	XP_002881310.2
OG0017387	Ag023G2818400	XP_020882747.1
OG0017388	Ag023G2827300	XP_020882980.1
OG0017389	Ag023G2829400	XP_002881367.2
OG0017390	Ag023G2832700	XP_002881378.1
OG0017391	Ag023G2837000	XP_002881393.1
OG0017392	Ag023G2840000	XP_002879553.1
OG0017393	Ag023G2847100	XP_020883735.1
OG0017394	Ag050G4742500	XP_002867941.1
OG0017395	Ag050G4747200	XP_020874434.1
OG0017396	Ag050G4757100	XP_002867963.1
OG0017397	Ag050G4761400	XP_020874545.1
OG0017398	Ag050G4764100	XP_002867976.1
OG0017399	Ag050G4766800	XP_002870032.1
OG0017400	Ag050G4775500	XP_002870053.1
OG0017401	Ag050G4779600	XP_002877513.1
OG0017402	Ag058G4971300	XP_002880471.2
OG0017403	Ag083G5410400	XP_020882822.1
OG0017404	Ag008G0942000	XP_002876051.1
OG0017405	Ag008G0946500	XP_002876047.1
OG0017406	Ag008G0950200	XP_002877756.1
OG0017407	Ag051G4804300	XP_020887034.1
OG0017408	Ag051G4812900	XP_002864127.2
OG0017409	Ag044G4465000	XP_020887118.1
OG0017410	Ag044G4472900	XP_020889549.1
OG0017411	Ag044G4476000	XP_002885891.1
OG0017412	Ag044G4486700	XP_020889059.1
OG0017414	Ag044G4494400	XP_020888015.1
