Orthogroup	Alyssum_gmelinii	Arabidopsis_arenosa
OG0000215	Ag007G0896700	jg12459, jg1615, jg32047, jg27336, jg20828, jg32156, jg32318
OG0000216	Ag030G3133600	jg7640
OG0000216	Ag030G3134000, Ag030G3134400, Ag030G3133900	jg7421, jg7420
OG0000216	Ag002G0262400	jg1267
OG0000216	Ag031G3320500	jg15619
OG0000219	Ag015G2278200, Ag013G1733900, Ag003G0403300	jg12176, jg12633, jg12636, jg14708, jg15293, jg14696, jg17925, jg12743, jg12179, jg12792, jg11871, jg11778, jg12608, jg12682, jg28098
OG0000221	Ag076G5309600	jg11559
OG0000225	Ag061G5039000, Ag048G4599700, Ag048G4599600, Ag048G4599100, Ag048G4599800, Ag048G4598800, Ag048G4598900, Ag048G4598600, Ag034G3762800, Ag048G4598700	jg3554
OG0000225	Ag025G2955300	jg2551, jg3555
OG0000226	Ag022G2755600	jg2101, jg2102, jg31434
OG0000226	Ag022G2747400, Ag022G2743200	jg4068
OG0000227	Ag014G1926300, Ag014G1926900	jg24479, jg24480
OG0000229	Ag031G3248700	jg17464, jg1772
OG0000229	Ag013G1568700	jg23298
OG0000230	Ag031G3402000	jg15922
OG0000230	Ag031G3255600, Ag031G3298100, Ag031G3298200	jg15921
OG0000232	Ag047G4548200	jg28047
OG0000232	Ag010G1010500	jg13723
OG0000233	Ag013G1570300	jg4598
OG0000233	Ag013G1570500	jg4597
OG0000233	Ag031G3246600	jg4604, jg4594
OG0000234	Ag003G0323000	jg19739
OG0000234	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200	jg4032, jg4031, jg4036, jg4033, jg4035, jg27620, jg33336, jg33337, jg33335, jg4034
OG0000237	Ag002G0200000	jg15213
OG0000237	Ag027G3032700	jg26496
OG0000238	Ag034G4055200	jg2708
OG0000238	Ag034G4054800	jg2698
OG0000238	Ag034G4035700	jg6718, jg6720
OG0000238	Ag034G4054700	jg2707
OG0000241	Ag033G3624000	jg10370
OG0000241	Ag033G3623800, Ag033G3623900	jg10371
OG0000241	Ag033G3623500	jg10373, jg10374, jg10376
OG0000241	Ag066G5155300, Ag087G5425900	jg7736
OG0000241	Ag066G5154900, Ag087G5425500	jg7735
OG0000242	Ag025G2907300, Ag053G4869700, Ag060G4999200	jg6565
OG0000243	Ag013G1732000, Ag013G1731400	jg31468
OG0000243	Ag013G1732100, Ag013G1731300	jg31477, jg31471, jg31479, jg31470
OG0000244	Ag016G2372100	jg7787
OG0000244	Ag013G1572000	jg7884, jg7885, jg7892, jg7931, jg7886, jg7883
OG0000244	Ag016G2373600	jg7893
OG0000246	Ag031G3398800	jg15247
OG0000246	Ag054G4896600, Ag039G4258400	jg18819
OG0000246	Ag054G4896300	jg18816
OG0000246	Ag054G4896400	jg18818, jg18817
OG0000247	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500	jg31833
OG0000248	Ag034G3929700	jg2604, jg2603
OG0000249	Ag001G0068300	jg11990
OG0000249	Ag014G2125100, Ag014G2124700, Ag016G2360300, Ag060G4995300, Ag048G4691200, Ag034G4000000, Ag047G4539500, Ag046G4528600, Ag033G3520600, Ag038G4158700, Ag001G0068400	jg11991
OG0000249	Ag026G2976600	jg6559
OG0000250	Ag013G1434600	jg6298
OG0000251	Ag039G4288800	jg13318, jg13319
OG0000251	Ag034G3997100	jg13320
OG0000251	Ag001G0018700	jg13321
OG0000251	Ag004G0694500	jg22623
OG0000252	Ag011G1243100	jg9231
OG0000253	Ag001G0017800	jg1415
OG0000253	Ag014G1951000	jg25213
OG0000254	Ag007G0925500	jg11136, jg11137, jg11133, jg11132
OG0000257	Ag048G4688000, Ag048G4688200, Ag048G4688100	jg967, jg812
OG0000258	Ag078G5365000	jg17248, jg20584
OG0000259	Ag039G4215200, Ag039G4215400, Ag039G4215300	jg33082, jg33080, jg7439, jg28872
OG0000259	Ag014G2073900	jg1303
OG0000260	Ag011G1048500	jg8418
OG0000262	Ag024G2853300	jg543
OG0000262	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100	jg719, jg720, jg7296, jg454, jg455, jg458, jg453, jg457
OG0000265	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811
OG0000266	Ag002G0170300, Ag002G0265300, Ag052G4847600, Ag037G4134300, Ag016G2384100, Ag039G4285100, Ag039G4330200, Ag053G4870600, Ag039G4329300, Ag033G3503900, Ag023G2833700, Ag045G4506200, Ag007G0871300, Ag040G4343700, Ag022G2668000, Ag040G4342600	jg22091
OG0000267	Ag008G0949300	jg17222
OG0000267	Ag038G4178800, Ag004G0593300, Ag043G4450900, Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700	jg32346
OG0000267	Ag020G2562200, Ag002G0262700, Ag051G4814200, Ag060G5001900, Ag033G3497500, Ag029G3120000, Ag045G4507900, Ag038G4178700	jg32356, jg32339, jg32391, jg32338
OG0000267	Ag086G5422800, Ag048G4600400, Ag012G1299600, Ag073G5260400	jg11749, jg11798
OG0000269	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200	jg22908
OG0000269	Ag016G2389000	jg14405, jg14407
OG0000269	Ag013G1620300, Ag013G1620400, Ag013G1620600	jg17967
OG0000270	Ag002G0109500, Ag063G5083000	jg609, jg537
OG0000270	Ag034G3830800, Ag034G3829000, Ag034G3837500, Ag034G3837300, Ag002G0133000	jg443
OG0000270	Ag002G0160600	jg581
OG0000274	Ag002G0150500, Ag011G1223200, Ag016G2295900	jg27362
OG0000274	Ag015G2260200	jg2060
OG0000275	Ag011G1055200	jg1129, jg6761, jg6771, jg6767, jg6769, jg6762, jg6770, jg1128
OG0000275	Ag034G3875100, Ag011G1056100	jg1130
OG0000277	Ag011G1147800	jg8360, jg8879
OG0000277	Ag034G3972300	jg3222
OG0000279	Ag066G5133900, Ag016G2336900, Ag006G0843600	jg20637, jg17236
OG0000279	Ag016G2337700	jg20630, jg20632, jg20634, jg20628, jg20633, jg20631, jg20635
OG0000282	Ag033G3614700, Ag033G3609700, Ag050G4769500, Ag033G3533000	jg10266
OG0000283	Ag066G5158700	jg20347
OG0000284	Ag056G4943900	jg5787
OG0000284	Ag007G0865200, Ag025G2915200	jg10834
OG0000285	Ag033G3606300	jg10428
OG0000285	Ag033G3605400	jg10429, jg14971, jg12983, jg9725
OG0000286	Ag003G0333300, Ag003G0333800, Ag003G0333900	jg20757, jg20756
OG0000286	Ag002G0119000	jg25017, jg25016, jg25015
OG0000286	Ag066G5158600, Ag066G5163200, Ag066G5168800	jg7751
OG0000288	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000	jg10768, jg12948, jg10773, jg16953, jg32309, jg32082, jg21200, jg6957, jg1836, jg1038, jg17280, jg1037, jg17281, jg6903, jg6876, jg11725, jg1045, jg1568, jg6895, jg1838, jg300, jg7168, jg30211, jg21080, jg26083, jg31791, jg32749, jg10121, jg31792, jg32750, jg10120
OG0000289	Ag001G0007500, Ag032G3460700	jg26839, jg26840, jg26924, jg26930, jg26928, jg26834, jg26931, jg18393, jg18428, jg18386, jg18343, jg18344, jg27121, jg26837, jg17113, jg18387
OG0000290	Ag024G2873500	jg416, jg418
OG0000290	Ag016G2343100, Ag024G2877300	jg415, jg413
OG0000294	Ag013G1408700	jg7548, jg7545
OG0000294	Ag013G1428100	jg5315
OG0000295	Ag033G3520500, Ag033G3520300	jg10939
OG0000295	Ag023G2804700	jg31317
OG0000295	Ag013G1715800	jg25084, jg7397, jg25083, jg31321
OG0000295	Ag014G1932700, Ag014G1932800	jg25085, jg7398, jg25082, jg26786
OG0000296	Ag031G3329800, Ag004G0650600	jg22851, jg22847
OG0000296	Ag004G0706200, Ag025G2921300, Ag004G0655000	jg21885
OG0000296	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000	jg22798, jg22799
OG0000297	Ag020G2577900	jg12852
OG0000299	Ag016G2330100	jg17441
OG0000300	Ag004G0480800	jg21798
OG0000300	Ag031G3322400, Ag031G3321200, Ag004G0478300	jg15634
OG0000300	Ag007G0928400	jg31893, jg31895
OG0000300	Ag031G3326500, Ag014G2087000, Ag031G3322500	jg15635
OG0000300	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800	jg15546, jg13486
OG0000300	Ag033G3610300, Ag033G3610000, Ag003G0290700, Ag034G3971000, Ag034G3971300	jg26991, jg21853
OG0000301	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300	jg19826
OG0000301	Ag031G3347600	jg16118
OG0000303	Ag008G0955800, Ag046G4526900	jg28919
OG0000303	Ag021G2626100, Ag039G4329900	jg14119
OG0000303	Ag029G3119400	jg31869
OG0000304	Ag039G4204200, Ag039G4204300	jg19307, jg13826
OG0000305	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800	jg30239
OG0000305	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100	jg32496, jg19283, jg19279, jg7268
OG0000306	Ag049G4725900	jg12412
OG0000307	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400	jg33267
OG0000308	Ag013G1676700, Ag013G1676900	jg20897, jg20895, jg20892, jg20894, jg20890, jg20896, jg20889
OG0000309	Ag011G1209100	jg22981
OG0000309	Ag004G0619400	jg29154, jg29153
OG0000313	Ag065G5123000, Ag065G5122800	jg9481
OG0000314	Ag065G5124700	jg17949
OG0000314	Ag039G4181900	jg16768
OG0000314	Ag012G1335500	jg21060
OG0000314	Ag057G4950500	jg5864, jg17174, jg18126, jg27798
OG0000315	Ag031G3232400	jg16044
OG0000316	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400	jg25481
OG0000318	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400	jg2564, jg2563
OG0000318	Ag048G4586600	jg32160
OG0000321	Ag001G0020100, Ag001G0019600	jg33127, jg33133
OG0000321	Ag004G0557500	jg5838, jg5839
OG0000323	Ag034G3926300	jg12613, jg2110, jg12614, jg30285
OG0000323	Ag034G3927900	jg1474
OG0000325	Ag034G3702900	jg28796
OG0000325	Ag034G3703000	jg28797
OG0000325	Ag013G1671800	jg18397
OG0000325	Ag013G1671700	jg18396
OG0000326	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900	jg31005, jg13147, jg2458, jg25667
OG0000327	Ag013G1463700, Ag013G1463500	jg4413
OG0000327	Ag033G3608300	jg10613
OG0000328	Ag014G2172200, Ag027G3069600	jg26279, jg26278, jg26277
OG0000328	Ag014G2171700	jg26271
OG0000328	Ag014G2171200	jg26274
OG0000328	Ag027G3069300, Ag014G2172500	jg26275
OG0000328	Ag014G2172300, Ag027G3069500	jg26272, jg26273
OG0000329	Ag007G0902000	jg11299
OG0000330	Ag078G5330800	jg2932, jg2931
OG0000330	Ag078G5330400	jg2930
OG0000330	Ag034G3928200	jg30287
OG0000331	Ag014G2057000	jg25844
OG0000332	Ag002G0205300, Ag002G0205000	jg805, jg807, jg814
OG0000332	Ag002G0211300, Ag002G0207100	jg815, jg820, jg826, jg816, jg817
OG0000332	Ag002G0207600	jg823, jg821, jg818, jg806
OG0000334	Ag055G4926000	jg4267, jg10505, jg1845
OG0000334	Ag033G3637200, Ag019G2527000, Ag022G2665700	jg5560
OG0000335	Ag031G3218200	jg16057
OG0000335	Ag031G3229600, Ag013G1460500	jg13825, jg16058, jg16059
OG0000336	Ag034G3775700, Ag034G3774700, Ag002G0264100	jg1242, jg1313
OG0000338	Ag071G5240300, Ag015G2203600	jg19287, jg11883
OG0000339	Ag033G3576300	jg10545
OG0000341	Ag025G2942800, Ag025G2937100, Ag034G3996500, Ag013G1647200	jg32950
OG0000342	Ag014G2053200, Ag019G2490200, Ag002G0168400	jg26804
OG0000344	Ag011G1249400, Ag013G1576000, Ag013G1576100	jg29545, jg29543
OG0000344	Ag057G4968000, Ag057G4968200, Ag034G4005300	jg364
OG0000345	Ag013G1680600	jg4765
OG0000346	Ag031G3394900	jg15260
OG0000346	Ag012G1326300	jg13305
OG0000346	Ag048G4699500, Ag048G4698700, Ag048G4717500	jg13304
OG0000346	Ag031G3394600	jg15261, jg15262
OG0000347	Ag003G0312500	jg19995
OG0000347	Ag031G3206800	jg28483, jg16199
OG0000347	Ag033G3493900, Ag077G5323600	jg10163
OG0000347	Ag034G3657100	jg28458
OG0000348	Ag047G4546200, Ag046G4534100	jg13595
OG0000349	Ag004G0637900	jg22904
OG0000349	Ag004G0639200	jg22898
OG0000350	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395
OG0000351	Ag014G1940600, Ag014G1940700	jg26743, jg27595
OG0000355	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600	jg22984
OG0000356	Ag014G2166900, Ag014G2167100	jg16973
OG0000356	Ag013G1652400, Ag014G1871500	jg16968
OG0000357	Ag013G1737900, Ag013G1737600	jg31533, jg31532
OG0000357	Ag048G4589500	jg18545
OG0000358	Ag001G0044600	jg10334
OG0000359	Ag010G1014300	jg9679
OG0000361	Ag037G4127000, Ag014G2086700	jg17741, jg13739, jg17397
OG0000361	Ag003G0322100, Ag033G3487500	jg17742, jg33715, jg16229, jg17720, jg2108, jg12203, jg2107, jg13084, jg16745
OG0000363	Ag022G2719400, Ag022G2719600, Ag022G2719500	jg11188
OG0000363	Ag048G4608300, Ag048G4660000	jg3528
OG0000363	Ag048G4609000, Ag048G4659900, Ag048G4608500, Ag048G4608200, Ag048G4599200	jg3526
OG0000364	Ag033G3482400	jg24355
OG0000364	Ag039G4210700, Ag039G4210400	jg19314, jg19320, jg12453, jg19325
OG0000367	Ag034G4072000, Ag034G4071900	jg2605, jg2333, jg30995, jg11956, jg7206
OG0000367	Ag013G1620500	jg30998, jg31000, jg27187, jg27188, jg31008, jg31010
OG0000369	Ag011G1188800, Ag011G1173200, Ag011G1202100	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558
OG0000370	Ag011G1254200	jg26720, jg26718, jg26719
OG0000375	Ag066G5170700, Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800	jg6729, jg12392, jg7062
OG0000376	Ag002G0232900, Ag002G0228300	jg916
OG0000377	Ag011G1079800	jg8601
OG0000377	Ag011G1079500	jg8600
OG0000379	Ag074G5273600	jg13018
OG0000379	Ag031G3376900	jg15354
OG0000379	Ag033G3540300	jg13016
OG0000379	Ag033G3540400, Ag013G1651900, Ag002G0189500	jg716
OG0000380	Ag004G0625500, Ag004G0624000	jg22859, jg22857, jg30710, jg22963, jg22951
OG0000381	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200	jg3545
OG0000382	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000	jg7975, jg7974, jg7976
OG0000382	Ag039G4301400	jg18934
OG0000383	Ag031G3366800, Ag031G3366900	jg30941
OG0000383	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200	jg13626, jg13629, jg15391, jg15393
OG0000384	Ag037G4141500, Ag016G2314300	jg20365
OG0000384	Ag016G2313300	jg20368
OG0000384	Ag037G4141600, Ag016G2314200	jg20366
OG0000388	Ag014G2061300, Ag031G3378600	jg25857
OG0000388	Ag033G3647100	jg22210, jg30557
OG0000388	Ag004G0515600	jg6196
OG0000388	Ag014G2129900, Ag014G2134200, Ag014G2130200	jg27023, jg26105, jg26106
OG0000389	Ag004G0771400, Ag004G0709900, Ag004G0710100	jg22999
OG0000389	Ag013G1345400	jg22549
OG0000390	Ag011G1190000	jg30796
OG0000390	Ag034G4019400	jg30801
OG0000390	Ag034G4019100, Ag034G4019200	jg30800
OG0000390	Ag034G4019700, Ag034G4019500	jg30802, jg27191
OG0000391	Ag078G5342000, Ag078G5343600	jg2971, jg2970
OG0000392	Ag034G3912000	jg30223
OG0000392	Ag034G3911800, Ag034G3911900, Ag034G3911700	jg30222
OG0000392	Ag013G1714900	jg9939, jg9938
OG0000393	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600	jg12479
OG0000394	Ag001G0086100, Ag001G0085900	jg33477
OG0000394	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000	jg31322
OG0000395	Ag034G3851600	jg29880
OG0000395	Ag044G4484000	jg27565
OG0000395	Ag034G3851800	jg29879
OG0000397	Ag014G2028800, Ag014G2028200, Ag014G2028700, Ag014G2028500, Ag014G2033300	jg25713, jg25714, jg25718, jg25676, jg25673, jg25675
OG0000397	Ag014G2062300, Ag014G2062400	jg2134, jg25878, jg25882, jg27860, jg27859
OG0000399	Ag019G2495400	jg28568, jg8018, jg16322
OG0000399	Ag002G0270000	jg1426
OG0000399	Ag034G3765600	jg29276
OG0000402	Ag013G1364000, Ag004G0419600	jg23699
OG0000402	Ag004G0419700, Ag014G2065700	jg23697
OG0000403	Ag013G1686800	jg7765
OG0000403	Ag032G3438700, Ag032G3428400, Ag001G0026100	jg7844
OG0000403	Ag003G0314900, Ag013G1690900	jg7841
OG0000403	Ag013G1686700, Ag013G1686600, Ag013G1444400	jg7766, jg11334, jg11332, jg11331
OG0000404	Ag029G3093000, Ag013G1535500	jg31726, jg31724
OG0000405	Ag004G0497500	jg25467
OG0000405	Ag014G1994700	jg25469, jg25468
OG0000407	Ag003G0293200, Ag048G4570300	jg28645, jg31101, jg20131
OG0000409	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700	jg31780, jg31388
OG0000409	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900	jg31386
OG0000411	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931, jg16935, jg20923, jg16934
OG0000412	Ag013G1384500	jg5485
OG0000412	Ag014G2065800	jg12214, jg2061, jg25896
OG0000413	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900	jg25354
OG0000414	Ag002G0179900	jg673
OG0000414	Ag007G0915200	jg11210
OG0000416	Ag021G2625300	jg7623
OG0000419	Ag050G4796000, Ag033G3498000, Ag093G5458600	jg18645, jg18647
OG0000420	Ag003G0382200, Ag002G0223100, Ag002G0233200	jg19571
OG0000420	Ag038G4171600	jg6651
OG0000420	Ag013G1417300, Ag013G1418200, Ag013G1417600	jg5048
OG0000421	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300	jg21967
OG0000421	Ag004G0730400, Ag004G0730300	jg9794, jg22448, jg22447
OG0000423	Ag088G5433100, Ag016G2368400	jg11745, jg1287
OG0000424	Ag004G0757300	jg22288
OG0000424	Ag001G0051900	jg33249
OG0000425	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000	jg27650, jg4447, jg4448, jg11913
OG0000426	Ag029G3090900, Ag029G3090600, Ag039G4190700	jg27779
OG0000426	Ag029G3090500, Ag014G1975700	jg32903
OG0000426	Ag001G0009200	jg27618
OG0000429	Ag031G3267200	jg1359, jg15868
OG0000430	Ag033G3543200	jg10342
OG0000430	Ag002G0190900	jg731
OG0000431	Ag002G0212700	jg846
OG0000432	Ag033G3573200, Ag042G4388100	jg11324
OG0000432	Ag033G3574900	jg10548
OG0000432	Ag033G3579000, Ag033G3576500, Ag033G3576400	jg10546
OG0000436	Ag004G0631300	jg14380, jg22927, jg22928
OG0000436	Ag075G5299000	jg22929
OG0000437	Ag068G5219300	jg22554, jg9831
OG0000437	Ag042G4428800	jg28169
OG0000438	Ag003G0378800	jg14126, jg14101
OG0000439	Ag034G4038100	jg2817, jg2123, jg4379, jg27491, jg2122
OG0000440	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100	jg21485, jg21490, jg21492, jg21483, jg21497, jg21498, jg21491, jg28254, jg21482, jg21489, jg21496
OG0000443	Ag011G1172700	jg9154
OG0000443	Ag004G0542800	jg6415
OG0000444	Ag013G1646700	jg18200
OG0000444	Ag031G3242100	jg15993
OG0000445	Ag004G0771100, Ag004G0519100	jg6224
OG0000445	Ag011G1271400	jg16878
OG0000446	Ag004G0600400, Ag004G0600200, Ag004G0600500	jg6094, jg7081
OG0000446	Ag050G4748400	jg6090
OG0000447	Ag014G1935800	jg15180, jg25103, jg18747
OG0000448	Ag081G5401500	jg13894
OG0000448	Ag040G4348600	jg13609, jg13604
OG0000448	Ag027G3033900	jg13602
OG0000449	Ag078G5363600, Ag033G3506900, Ag031G3254000	jg15925, jg15924, jg15929
OG0000450	Ag034G3894900	jg30082
OG0000450	Ag039G4305700	jg30080, jg11999, jg20839, jg20841
OG0000451	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400	jg990, jg976, jg5486, jg32699
OG0000452	Ag002G0145700, Ag043G4454900	jg561, jg560
OG0000452	Ag002G0144800	jg562
OG0000452	Ag002G0144100	jg566, jg565
OG0000457	Ag013G1674900	jg24317
OG0000457	Ag034G3699000	jg28766
OG0000458	Ag013G1727100	jg31419
OG0000458	Ag013G1726600	jg31418
OG0000459	Ag001G0065700	jg33353
OG0000459	Ag078G5390300	jg22903
OG0000459	Ag089G5447100	jg14424
OG0000460	Ag014G1968100	jg25335
OG0000460	Ag004G0713200	jg22533
OG0000462	Ag033G3596300, Ag033G3512200	jg10471, jg26914, jg10468
OG0000463	Ag015G2260800, Ag011G1171400	jg32175
OG0000463	Ag033G3560200	jg14430
OG0000464	Ag034G3666600, Ag034G3665500, Ag034G3665300, Ag034G3666000, Ag034G3665100, Ag034G3666500, Ag034G3665900, Ag034G3666100	jg28529, jg28530
OG0000464	Ag034G3665600, Ag034G3665200	jg28531
OG0000466	Ag011G1047200, Ag011G1046700, Ag011G1047400, Ag011G1047600, Ag011G1047500, Ag013G1690200, Ag013G1689900	jg7831
OG0000466	Ag014G1841000, Ag014G1841100	jg24484, jg24486, jg24485
OG0000468	Ag039G4255500, Ag078G5395100	jg18410, jg26267, jg18103, jg17563, jg18411
OG0000469	Ag050G4765200, Ag006G0816800	jg15897, jg19591, jg10715, jg20504
OG0000470	Ag014G1828300, Ag014G1814000	jg22231, jg22229, jg1931
OG0000470	Ag050G4757200, Ag050G4757400	jg10684, jg10877
OG0000472	Ag014G2120000	jg14011, jg17123, jg21902, jg3815, jg21009
OG0000472	Ag061G5040700	jg7126, jg7131, jg7107
OG0000473	Ag034G3650200	jg28396
OG0000473	Ag034G3650100	jg28395
OG0000474	Ag034G3696600	jg28747
OG0000474	Ag002G0172600	jg11064
OG0000475	Ag002G0198500	jg775
OG0000476	Ag021G2625200, Ag044G4502000, Ag055G4923100, Ag078G5326400	jg6712, jg6710, jg6600, jg6598
OG0000477	Ag004G0482300	jg23206
OG0000477	Ag062G5052300	jg13074
OG0000478	Ag024G2891700	jg26681
OG0000478	Ag004G0460800, Ag004G0461100	jg384, jg386
OG0000480	Ag002G0218200	jg868
OG0000480	Ag045G4521100, Ag045G4521300	jg13028
OG0000481	Ag002G0253100	jg1153
OG0000481	Ag034G3780500	jg29378
OG0000481	Ag034G3780300	jg29377
OG0000482	Ag024G2895000, Ag024G2895100, Ag024G2894300, Ag024G2894500, Ag024G2894600, Ag024G2894400, Ag024G2895300	jg2864
OG0000484	Ag013G1388200, Ag013G1427400, Ag068G5218200	jg21310
OG0000485	Ag033G3494800	jg10170, jg10168, jg10169
OG0000485	Ag033G3494700, Ag077G5323800	jg10166, jg10167, jg28227, jg10164, jg12984
OG0000491	Ag055G4921200	jg14643, jg14645
OG0000491	Ag055G4921300	jg14644
OG0000491	Ag013G1374000	jg14642
OG0000492	Ag031G3364200	jg15405
OG0000492	Ag013G1669300	jg18363
OG0000492	Ag039G4261600, Ag039G4261500	jg19076
OG0000493	Ag004G0607800	jg23546
OG0000494	Ag004G0643400	jg15143, jg15141, jg15137
OG0000494	Ag017G2409100	jg26556, jg15148
OG0000496	Ag098G5474700	jg14578
OG0000496	Ag049G4737900, Ag098G5474600	jg14581
