Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0016086	Ag014G2168900, Ag027G3072100	CARHR096700
OG0016087	Ag014G2169600, Ag027G3071100	CARHR096750
OG0016088	Ag073G5260600	CARHR265760
OG0016089	Ag073G5260800	CARHR265750
OG0016090	Ag073G5261000	CARHR265740
OG0016091	Ag073G5262000	CARHR265580
OG0016092	Ag061G5018500	CARHR104820
OG0016093	Ag061G5019200	CARHR262440
OG0016094	Ag061G5019300	CARHR262450
OG0016095	Ag061G5025300	CARHR263160
OG0016096	Ag061G5027600	CARHR263630
OG0016097	Ag061G5030100	CARHR288760
OG0016098	Ag061G5030700	CARHR213940
OG0016100	Ag061G5035500	CARHR214680
OG0016101	Ag061G5036900	CARHR214880
OG0016102	Ag061G5037100	CARHR214920
OG0016103	Ag061G5041600	CARHR215380
OG0016104	Ag061G5046400	CARHR216250
OG0016105	Ag061G5047000	CARHR259290
OG0016106	Ag061G5047200	CARHR184240
OG0016107	Ag061G5047300	CARHR184310
OG0016108	Ag061G5047700	CARHR184320
OG0016109	Ag064G5101300, Ag027G3005600	CARHR099750
OG0016110	Ag027G3014300	CARHR099310
OG0016111	Ag027G3017300	CARHR099190
OG0016112	Ag027G3019100	CARHR099090
OG0016113	Ag027G3026900	CARHR111610
OG0016114	Ag027G3028300	CARHR098740
OG0016115	Ag027G3033600	CARHR098480
OG0016116	Ag027G3037000	CARHR098350
OG0016117	Ag027G3057200	CARHR097600
OG0016118	Ag027G3057800	CARHR097540
OG0016119	Ag027G3057900	CARHR097520
OG0016120	Ag027G3058400	CARHR097480
OG0016121	Ag027G3061500	CARHR097310
OG0016122	Ag027G3061700	CARHR097270
OG0016123	Ag027G3062800	CARHR097200
OG0016124	Ag027G3071900	CARHR096710
OG0016125	Ag068G5215900	CARHR238220
OG0016126	Ag068G5231200	CARHR237870
OG0016127	Ag069G5232900	CARHR180650
OG0016128	Ag036G4084400	CARHR058500
OG0016129	Ag036G4085600	CARHR058430
OG0016130	Ag036G4088000	CARHR058230
OG0016131	Ag036G4091200	CARHR292200
OG0016132	Ag036G4092100	CARHR292310
OG0016133	Ag036G4094700	CARHR058110
OG0016134	Ag036G4098900	CARHR057590
OG0016135	Ag036G4099400	CARHR057700
OG0016136	Ag036G4100000	CARHR057790
OG0016137	Ag036G4100100	CARHR057810
OG0016138	Ag036G4108100	CARHR057310
OG0016139	Ag036G4112500	CARHR053870
OG0016140	Ag036G4113900	CARHR034490
OG0016141	Ag036G4114900	CARHR056180
OG0016142	Ag036G4115000	CARHR056270
OG0016143	Ag036G4115400	CARHR056600
OG0016144	Ag036G4118500	CARHR028870
OG0016145	Ag036G4119500	CARHR055560
OG0016146	Ag060G5001700	CARHR194150
OG0016147	Ag060G5002300	CARHR194180
OG0016148	Ag060G5002700	CARHR194230
OG0016149	Ag060G5002900	CARHR194240
OG0016150	Ag060G5004800	CARHR194310
OG0016151	Ag060G5005800	CARHR194360
OG0016152	Ag060G5008100	CARHR194490
OG0016153	Ag060G5013300	CARHR194640
OG0016154	Ag060G5015000	CARHR194800
OG0016155	Ag060G5015700	CARHR194840
OG0016156	Ag060G5015800	CARHR194850
OG0016157	Ag043G4433100	CARHR185150
OG0016158	Ag043G4447500	CARHR287990
OG0016159	Ag043G4447700	CARHR182020
OG0016160	Ag043G4447800	CARHR288030
OG0016161	Ag043G4456300	CARHR182630
OG0016162	Ag096G5474200	CARHR110310
OG0016163	Ag017G2411800	CARHR162110
OG0016164	Ag017G2412500	CARHR162080
OG0016165	Ag017G2413100	CARHR162040
OG0016166	Ag017G2414400	CARHR161960
OG0016167	Ag017G2415100	CARHR161920
OG0016168	Ag017G2416600	CARHR161690
OG0016169	Ag017G2419000	CARHR161550
OG0016170	Ag017G2419800	CARHR212630
OG0016171	Ag017G2421000	CARHR161520
OG0016172	Ag017G2424100	CARHR161420
OG0016173	Ag017G2424200	CARHR161410
OG0016174	Ag017G2424700	CARHR161370
OG0016175	Ag017G2427000	CARHR161230
OG0016176	Ag017G2427200	CARHR161200
OG0016177	Ag017G2429200	CARHR161170
OG0016178	Ag017G2429600	CARHR161110
OG0016179	Ag017G2431300	CARHR161010
OG0016180	Ag017G2433200	CARHR160900
OG0016181	Ag017G2433400	CARHR160890
OG0016182	Ag017G2434100	CARHR160830
OG0016183	Ag034G3650400	CARHR000150
OG0016184	Ag034G3651200	CARHR000210
OG0016185	Ag034G3651400	CARHR000230
OG0016187	Ag034G3652600	CARHR000380
OG0016188	Ag034G3652900	CARHR000410
OG0016189	Ag034G3653400	CARHR000450
OG0016190	Ag034G3653500	CARHR000460
OG0016191	Ag034G3653600	CARHR000470
OG0016192	Ag034G3653700	CARHR000480
OG0016193	Ag034G3654700	CARHR000550
OG0016194	Ag034G3655400	CARHR000630
OG0016196	Ag034G3656700	CARHR000690
OG0016197	Ag034G3658100	CARHR000790
OG0016198	Ag034G3659400	CARHR000900
OG0016199	Ag034G3660100	CARHR001030, CARHR001010
OG0016200	Ag034G3661400	CARHR001150
OG0016201	Ag034G3661600	CARHR001190
OG0016202	Ag034G3662200	CARHR001220
OG0016203	Ag034G3666800	CARHR001550
OG0016204	Ag034G3666900	CARHR104150
OG0016205	Ag034G3667500	CARHR001620
OG0016206	Ag034G3667700	CARHR001640
OG0016207	Ag034G3668400	CARHR001710
OG0016208	Ag034G3670600, Ag034G3670500	CARHR001820
OG0016209	Ag034G3671400	CARHR001920
OG0016210	Ag034G3671500	CARHR001930
OG0016211	Ag034G3672400	CARHR002000
OG0016212	Ag034G3673700	CARHR002140
OG0016213	Ag034G3678200	CARHR002440
OG0016214	Ag034G3681500	CARHR002550
OG0016215	Ag034G3682700	CARHR002760
OG0016216	Ag034G3682800	CARHR002770
OG0016217	Ag034G3683500	CARHR002780
OG0016218	Ag034G3686300	CARHR002920
OG0016219	Ag034G3687100	CARHR002980
OG0016220	Ag034G3688300	CARHR003020
OG0016221	Ag034G3689600	CARHR003080
OG0016222	Ag034G3690600	CARHR003160
OG0016223	Ag034G3694000	CARHR003380
OG0016225	Ag034G3696900	CARHR003650
OG0016226	Ag034G3699700	CARHR003890
OG0016227	Ag034G3700000	CARHR003920
OG0016228	Ag034G3700700	CARHR003990
OG0016229	Ag034G3704500	CARHR004280
OG0016230	Ag034G3704900	CARHR004300
OG0016231	Ag034G3705700	CARHR004370
OG0016232	Ag034G3705800	CARHR004380
OG0016233	Ag034G3706000	CARHR004400
OG0016234	Ag034G3707500	CARHR004510
OG0016235	Ag034G3708200	CARHR004560
OG0016236	Ag034G3708800	CARHR004610
OG0016237	Ag034G3711900	CARHR004800
OG0016238	Ag034G3712200	CARHR004830
OG0016239	Ag034G3712600	CARHR004870
OG0016240	Ag034G3712800	CARHR004890
OG0016241	Ag034G3713900	CARHR004930
OG0016242	Ag034G3716600	CARHR005110
OG0016243	Ag034G3717900	CARHR005190
OG0016244	Ag034G3720400	CARHR005350
OG0016245	Ag034G3720500	CARHR005360
OG0016246	Ag034G3720700	CARHR005370
OG0016247	Ag034G3721500	CARHR005430
OG0016248	Ag034G3724400	CARHR055910
OG0016249	Ag034G3727300	CARHR006010
OG0016250	Ag034G3727900	CARHR006060
OG0016251	Ag034G3728500	CARHR006130
OG0016252	Ag034G3728600	CARHR006140
OG0016253	Ag034G3728900	CARHR006160
OG0016254	Ag034G3730000	CARHR006370
OG0016255	Ag034G3730300	CARHR006390
OG0016256	Ag034G3730500	CARHR006420
OG0016257	Ag034G3731700	CARHR006510
OG0016258	Ag034G3731900	CARHR006530
OG0016259	Ag034G3732500	CARHR006590
OG0016260	Ag034G3733100	CARHR006640
OG0016261	Ag034G3733400	CARHR006680
OG0016262	Ag034G3733900	CARHR006730
OG0016263	Ag034G3734400	CARHR006750
OG0016264	Ag034G3738500, Ag034G3738200	CARHR006970
OG0016265	Ag034G3739900	CARHR106260
OG0016266	Ag034G3741000	CARHR231780
OG0016267	Ag034G3742200	CARHR007200
OG0016268	Ag034G3743300	CARHR007300
OG0016269	Ag034G3743400	CARHR007310
OG0016270	Ag034G3745500	CARHR007490
OG0016271	Ag034G3745700	CARHR007520
OG0016272	Ag034G3747100	CARHR007660
OG0016273	Ag034G3748800	CARHR004500
OG0016274	Ag034G3751900	CARHR007930
OG0016275	Ag034G3752900	CARHR008000
OG0016276	Ag034G3753100	CARHR008020
OG0016277	Ag034G3754100	CARHR008130
OG0016278	Ag034G3756800	CARHR008360
OG0016279	Ag034G3757400	CARHR008420
OG0016280	Ag034G3758100	CARHR008490
OG0016281	Ag034G3758300	CARHR008520
OG0016282	Ag034G3758600	CARHR008550
OG0016283	Ag034G3759000	CARHR008600
OG0016284	Ag034G3759900	CARHR008640
OG0016285	Ag034G3760300	CARHR008680
OG0016286	Ag034G3760400	CARHR008690
OG0016287	Ag034G3763400	CARHR008930
OG0016288	Ag034G3764800	CARHR009090
OG0016289	Ag034G3765000	CARHR009100
OG0016290	Ag034G3767200	CARHR009200
OG0016291	Ag034G3767900	CARHR006410
OG0016292	Ag034G3771400	CARHR009410
OG0016293	Ag034G3771500	CARHR009420
OG0016294	Ag034G3774900	CARHR009590
OG0016295	Ag034G3775600	CARHR009650
OG0016296	Ag034G3777200	CARHR009800
OG0016297	Ag034G3777400	CARHR009810
OG0016298	Ag034G3777500	CARHR009820
OG0016299	Ag034G3778100	CARHR009870
OG0016300	Ag034G3778700	CARHR009950
OG0016301	Ag034G3784400	CARHR010360
OG0016302	Ag034G3786500	CARHR010450
OG0016303	Ag034G3789900	CARHR010680
OG0016304	Ag034G3790200	CARHR010710
OG0016305	Ag034G3795000	CARHR011020
OG0016306	Ag034G3796300	CARHR011090
OG0016308	Ag034G3800300	CARHR259360
OG0016309	Ag034G3801700	CARHR011430
OG0016310	Ag034G3801800	CARHR218370
OG0016311	Ag034G3808200	CARHR011830
OG0016312	Ag034G3811500	CARHR011970
OG0016313	Ag034G3811900	CARHR012000
OG0016314	Ag034G3813500	CARHR012080
OG0016315	Ag034G3818100	CARHR012360
OG0016316	Ag034G3818800	CARHR012410
OG0016317	Ag034G3821000	CARHR012550
OG0016318	Ag034G3821100	CARHR012560
OG0016319	Ag034G3822800	CARHR012660
OG0016320	Ag034G3823500	CARHR012720
OG0016321	Ag034G3824800	CARHR012780
OG0016323	Ag034G3826600	CARHR012850
OG0016324	Ag034G3827500	CARHR012940
OG0016325	Ag034G3831500	CARHR013110
OG0016326	Ag034G3834700	CARHR013310
OG0016327	Ag034G3837100	CARHR013500
OG0016328	Ag034G3838000	CARHR013540
OG0016329	Ag034G3840100	CARHR013600
OG0016330	Ag034G3840300	CARHR013620
OG0016331	Ag034G3844800	CARHR013890
OG0016332	Ag034G3845900	CARHR014010
OG0016333	Ag034G3847200	CARHR014070
OG0016334	Ag034G3847400	CARHR014100
OG0016335	Ag034G3850700	CARHR014210
OG0016336	Ag034G3851200	CARHR014260
OG0016337	Ag034G3853100	CARHR014360
OG0016338	Ag034G3853200	CARHR014350
OG0016339	Ag034G3855400	CARHR014530
OG0016340	Ag034G3855700	CARHR014570
OG0016341	Ag034G3856500	CARHR014600
OG0016342	Ag034G3859300	CARHR014700
OG0016343	Ag034G3859600	CARHR014720
OG0016344	Ag034G3859700	CARHR014730
OG0016345	Ag034G3860500	CARHR014790
OG0016346	Ag034G3865600	CARHR015000
OG0016347	Ag034G3866100	CARHR015060
OG0016348	Ag034G3880700	CARHR015720
OG0016349	Ag034G3882200	CARHR015860
OG0016350	Ag034G3883100	CARHR015920
OG0016351	Ag034G3883400	CARHR015960
OG0016352	Ag034G3884000	CARHR016020
OG0016353	Ag034G3888400	CARHR016190
OG0016354	Ag034G3888800	CARHR016230
OG0016355	Ag034G3889400	CARHR071080
OG0016356	Ag034G3897300	CARHR016540
OG0016358	Ag034G3901000	CARHR016820
OG0016359	Ag034G3902200	CARHR016920
OG0016360	Ag034G3902700	CARHR016950
OG0016361	Ag034G3904000	CARHR017060
OG0016362	Ag034G3904500	CARHR017100
OG0016363	Ag034G3904800	CARHR017120
OG0016364	Ag034G3905000	CARHR017140
OG0016365	Ag034G3911200	CARHR017470
OG0016366	Ag034G3913200	CARHR017610
OG0016368	Ag034G3915500	CARHR017770
OG0016369	Ag034G3915700	CARHR017790
OG0016370	Ag034G3917600	CARHR258530
OG0016371	Ag034G3917900	CARHR017850
OG0016372	Ag034G3919900	CARHR017920
OG0016373	Ag034G3922800	CARHR185140
OG0016374	Ag034G3923900	CARHR018030
OG0016375	Ag034G3924200	CARHR018060
OG0016376	Ag034G3924400	CARHR018080
OG0016377	Ag034G3924500	CARHR018090
OG0016378	Ag034G3925200	CARHR018140
OG0016379	Ag034G3925500	CARHR018180
OG0016380	Ag034G3930300	CARHR018350
OG0016381	Ag034G3930400	CARHR018360
OG0016382	Ag034G3930600	CARHR018370
OG0016383	Ag034G3933900	CARHR120050
OG0016384	Ag034G3937900	CARHR018620
OG0016385	Ag034G3938100	CARHR018640
OG0016386	Ag034G3938600	CARHR018680
OG0016387	Ag034G3938900	CARHR018700
OG0016388	Ag034G3939200	CARHR018720
OG0016389	Ag034G3939700	CARHR018750
OG0016390	Ag034G3941600	CARHR018820
OG0016391	Ag034G3944900	CARHR264230
OG0016392	Ag034G3945300	CARHR265080
OG0016393	Ag034G3949300	CARHR019310
OG0016394	Ag034G3953100	CARHR019440, CARHR128300
OG0016395	Ag034G3953700	CARHR019460
OG0016396	Ag034G3957500	CARHR019590
OG0016397	Ag034G3958800	CARHR019680
OG0016398	Ag034G3959500	CARHR019720
OG0016399	Ag034G3960700	CARHR019800
OG0016400	Ag034G3961500	CARHR019880
OG0016401	Ag034G3961800	CARHR019900
OG0016402	Ag034G3962300	CARHR019930
OG0016403	Ag034G3962600	CARHR019960
OG0016404	Ag034G3963900	CARHR020060
OG0016405	Ag034G3965800	CARHR020170
OG0016406	Ag034G3968700	CARHR020320
OG0016407	Ag034G3968900	CARHR101970
OG0016408	Ag034G3974100	CARHR020520
OG0016409	Ag034G3974300	CARHR020530
OG0016410	Ag034G3975300	CARHR020610
OG0016411	Ag034G3983100	CARHR021000
OG0016412	Ag034G3983400	CARHR021030
OG0016413	Ag034G3990000	CARHR021300
OG0016414	Ag034G3995600	CARHR021500
OG0016415	Ag034G4000800	CARHR021710
OG0016416	Ag034G4003900	CARHR114700
OG0016417	Ag034G4006600, Ag034G4005900	CARHR021920
OG0016418	Ag034G4006700	CARHR021930
OG0016419	Ag034G4007000	CARHR021960
OG0016420	Ag034G4007300	CARHR021990
OG0016421	Ag034G4007400	CARHR022000
OG0016423	Ag034G4009700	CARHR022110
OG0016424	Ag034G4009800	CARHR022130
OG0016425	Ag034G4010200	CARHR022150
OG0016426	Ag034G4010400	CARHR022160
OG0016427	Ag034G4015600	CARHR022510
OG0016428	Ag034G4015800	CARHR022530
OG0016429	Ag034G4016000	CARHR022540
OG0016430	Ag034G4021700	CARHR022800
OG0016431	Ag034G4021900	CARHR022820
OG0016432	Ag034G4022800	CARHR022890
OG0016433	Ag034G4022900	CARHR035320, CARHR022910
OG0016434	Ag034G4023600	CARHR022980
OG0016435	Ag034G4025500	CARHR023060
OG0016436	Ag034G4026900	CARHR023130
OG0016437	Ag034G4028700	CARHR023150
OG0016438	Ag034G4028800	CARHR023160
OG0016439	Ag034G4033100	CARHR023380
OG0016440	Ag034G4035000	CARHR023440
OG0016441	Ag034G4039500	CARHR290930
OG0016442	Ag034G4041000	CARHR290970
OG0016443	Ag034G4042000	CARHR291040
OG0016444	Ag034G4042200	CARHR291060
OG0016445	Ag034G4043500	CARHR291140
OG0016446	Ag034G4044200	CARHR291180
OG0016447	Ag034G4044300	CARHR291190
OG0016448	Ag034G4045000	CARHR291210
OG0016449	Ag034G4045200	CARHR291240
OG0016450	Ag034G4047400	CARHR064580
OG0016451	Ag034G4048300	CARHR064540
OG0016452	Ag034G4048500	CARHR064510
OG0016453	Ag034G4049400	CARHR036160
OG0016454	Ag034G4049600	CARHR064410
OG0016455	Ag034G4050100	CARHR064390
OG0016456	Ag034G4050200	CARHR064380
OG0016457	Ag034G4051400	CARHR057220
OG0016458	Ag034G4054400	CARHR064180
OG0016459	Ag034G4058500	CARHR063900
OG0016460	Ag034G4060200	CARHR063810
OG0016461	Ag034G4061800	CARHR063750
OG0016462	Ag034G4065000	CARHR063510
OG0016463	Ag034G4068600	CARHR063320
OG0016465	Ag034G4071000	CARHR063190
OG0016466	Ag034G4071600	CARHR063170
OG0016467	Ag052G4851500	CARHR032170
OG0016468	Ag052G4851800	CARHR032180
OG0016469	Ag052G4853300	CARHR032260
OG0016470	Ag052G4854900	CARHR032380
OG0016471	Ag052G4856200	CARHR032510
OG0016472	Ag052G4856800	CARHR032610
OG0016473	Ag052G4857600	CARHR032630
OG0016474	Ag052G4858100	CARHR032670
OG0016475	Ag002G0096000	CARHR120750, CARHR180190, CARHR159320
OG0016476	Ag002G0129700	CARHR047880
OG0016477	Ag002G0132200	CARHR047930
OG0016478	Ag002G0132800	CARHR047940
OG0016479	Ag002G0143900	CARHR273810
OG0016480	Ag002G0160800	CARHR048550
OG0016481	Ag002G0165200	CARHR048690
OG0016482	Ag002G0168900	CARHR048890
OG0016483	Ag002G0172300	CARHR049020
OG0016484	Ag002G0172800	CARHR049050
OG0016485	Ag002G0172900	CARHR049060
OG0016486	Ag002G0173400	CARHR049070
OG0016487	Ag002G0173600	CARHR049080
OG0016488	Ag002G0173700	CARHR049090
OG0016489	Ag002G0178400	CARHR049400
OG0016491	Ag002G0191600	CARHR259370
OG0016492	Ag002G0193400	CARHR050400
OG0016493	Ag002G0193900	CARHR050460
OG0016494	Ag002G0197700	CARHR050560
OG0016495	Ag002G0202900	CARHR050780
OG0016496	Ag002G0209900	CARHR051290
OG0016497	Ag002G0210400	CARHR260960
OG0016498	Ag002G0212400	CARHR051350, CARHR051360
OG0016499	Ag002G0213800	CARHR051450
OG0016500	Ag002G0213900	CARHR051460
OG0016501	Ag002G0217700	CARHR051670
OG0016502	Ag002G0224200	CARHR051910
OG0016503	Ag002G0227700	CARHR051730
OG0016504	Ag002G0231500	CARHR052370
OG0016505	Ag002G0232300	CARHR052430
OG0016506	Ag002G0235100	CARHR052560
OG0016507	Ag002G0236200	CARHR052620
OG0016508	Ag002G0237900	CARHR052730
OG0016509	Ag002G0238100	CARHR110960
OG0016510	Ag002G0242200	CARHR052880
OG0016511	Ag002G0243000	CARHR052900
OG0016512	Ag002G0246200	CARHR053170
OG0016513	Ag002G0246800	CARHR053250
OG0016514	Ag002G0249900	CARHR053470
OG0016515	Ag002G0250900	CARHR283790
OG0016516	Ag002G0251500	CARHR283850
OG0016517	Ag002G0251600	CARHR235400
OG0016518	Ag002G0252300	CARHR283940
OG0016519	Ag002G0253700	CARHR284170
OG0016520	Ag002G0254200	CARHR284180
OG0016521	Ag002G0259300	CARHR053820, CARHR278220
OG0016522	Ag002G0260000	CARHR053910
OG0016523	Ag002G0260600	CARHR053950
OG0016524	Ag002G0262500	CARHR104770
OG0016525	Ag002G0263200	CARHR054430
OG0016526	Ag002G0263600	CARHR056360
OG0016527	Ag002G0264700	CARHR054720
OG0016528	Ag002G0266600	CARHR054800
OG0016529	Ag002G0267200	CARHR054920
OG0016530	Ag002G0269600	CARHR055230
OG0016531	Ag002G0270100	CARHR289860
OG0016532	Ag002G0270200	CARHR289850
OG0016533	Ag002G0271900	CARHR289820
OG0016534	Ag002G0272400	CARHR289770
OG0016535	Ag002G0272700	CARHR289740
OG0016536	Ag002G0272800	CARHR289670
OG0016537	Ag024G2863100	CARHR046810
OG0016538	Ag024G2869100	CARHR046720
OG0016539	Ag024G2880800	CARHR257730, CARHR257740
OG0016540	Ag024G2882300	CARHR182240
OG0016541	Ag024G2883000	CARHR046640
OG0016542	Ag024G2884800	CARHR046550
OG0016543	Ag024G2886200	CARHR046490
OG0016544	Ag024G2886300	CARHR046480
OG0016545	Ag024G2893700	CARHR046420
OG0016547	Ag024G2896900	CARHR046300
OG0016548	Ag024G2899000	CARHR046180
OG0016549	Ag016G2282900	CARHR175380
OG0016550	Ag016G2284300	CARHR175370
OG0016551	Ag016G2304300	CARHR144230
OG0016552	Ag016G2310800	CARHR174620
OG0016553	Ag016G2311800	CARHR174600
OG0016554	Ag016G2330500	CARHR173940
OG0016555	Ag016G2334700	CARHR216590, CARHR173540
OG0016556	Ag016G2334900	CARHR066190
OG0016557	Ag016G2339300	CARHR178070
OG0016558	Ag016G2342600	CARHR178150
OG0016559	Ag016G2342700	CARHR178160
OG0016560	Ag016G2343000	CARHR234140
OG0016561	Ag016G2345400	CARHR178230
OG0016562	Ag016G2359000	CARHR178760
OG0016563	Ag016G2364000	CARHR145590
OG0016564	Ag016G2372000	CARHR252340
OG0016566	Ag016G2397000	CARHR252570
OG0016567	Ag065G5116900	CARHR237120
OG0016568	Ag065G5122600	CARHR237370
OG0016570	Ag065G5125000	CARHR237620
OG0016571	Ag065G5125500	CARHR237630
OG0016572	Ag065G5127300	CARHR155520
OG0016573	Ag025G2909000	CARHR183800
OG0016574	Ag025G2913400	CARHR222660
OG0016575	Ag025G2918900	CARHR037620
OG0016576	Ag025G2922600	CARHR037740
OG0016577	Ag025G2922700	CARHR037750
OG0016578	Ag025G2924500	CARHR037760
OG0016579	Ag025G2930900	CARHR037930
OG0016580	Ag025G2934300	CARHR037970
OG0016581	Ag025G2934500	CARHR037990
OG0016582	Ag025G2940900	CARHR251090
OG0016583	Ag025G2948700	CARHR038860
OG0016584	Ag025G2953300	CARHR039030
OG0016585	Ag025G2958100	CARHR039110
OG0016586	Ag025G2959200	CARHR255450
OG0016587	Ag025G2963000	CARHR039170, CARHR057290
OG0016588	Ag025G2965800	CARHR039260
OG0016589	Ag025G2970100	CARHR039430
OG0016590	Ag025G2972400	CARHR039460
OG0016591	Ag025G2975100	CARHR039470
OG0016592	Ag025G2975200	CARHR039480
OG0016593	Ag025G2975500	CARHR039510
OG0016594	Ag025G2975700	CARHR039520
OG0016595	Ag072G5252100	CARHR068320
OG0016596	Ag072G5252500	CARHR068300
OG0016597	Ag072G5255200	CARHR068240
OG0016598	Ag011G1026000	CARHR293890
OG0016599	Ag011G1026100	CARHR293900
OG0016600	Ag011G1026200	CARHR293910
OG0016601	Ag011G1026500	CARHR293950
OG0016602	Ag011G1027700	CARHR294040
OG0016603	Ag011G1027900	CARHR294080
OG0016604	Ag011G1028200	CARHR294110
OG0016605	Ag011G1028300	CARHR294120
OG0016606	Ag011G1028400	CARHR294130
OG0016607	Ag011G1029200	CARHR294200
OG0016608	Ag011G1029300	CARHR294210
OG0016609	Ag011G1031500	CARHR294360
OG0016610	Ag011G1031600	CARHR294370
OG0016611	Ag011G1031700	CARHR294380
OG0016612	Ag011G1031800	CARHR294390
OG0016613	Ag011G1035400	CARHR247870
OG0016614	Ag011G1038400	CARHR247760
OG0016615	Ag011G1043400	CARHR247470
OG0016616	Ag011G1044200	CARHR247420
OG0016617	Ag011G1117300, Ag011G1044500	CARHR247380
OG0016618	Ag011G1045800	CARHR247330
OG0016619	Ag011G1052400	CARHR247120
OG0016620	Ag011G1054400	CARHR247030
OG0016621	Ag011G1054700	CARHR247010
OG0016622	Ag011G1057400	CARHR246920
OG0016623	Ag011G1058200	CARHR246880
OG0016624	Ag011G1058900	CARHR246850
OG0016625	Ag011G1059000	CARHR246840
OG0016626	Ag011G1059400	CARHR246810
OG0016627	Ag011G1060500	CARHR246730
OG0016628	Ag011G1063000	CARHR246600
OG0016629	Ag011G1064800	CARHR246490
OG0016630	Ag011G1067300	CARHR246380
OG0016631	Ag011G1067800	CARHR246330
OG0016632	Ag011G1070900	CARHR246190
OG0016633	Ag011G1075300	CARHR246010
OG0016634	Ag011G1080800	CARHR245670
OG0016635	Ag011G1081100	CARHR245640
OG0016636	Ag011G1084200	CARHR245540
OG0016638	Ag011G1091200	CARHR245280
OG0016639	Ag011G1091600	CARHR244310
OG0016640	Ag011G1091800	CARHR245220
OG0016641	Ag011G1091900	CARHR245200
OG0016642	Ag011G1093100	CARHR245190
OG0016643	Ag011G1093500	CARHR245150
OG0016644	Ag011G1099300	CARHR244800
OG0016645	Ag011G1100200	CARHR244750
OG0016646	Ag011G1100300	CARHR244740
OG0016647	Ag011G1102900	CARHR244590
OG0016648	Ag011G1107000	CARHR244490
OG0016649	Ag011G1107200	CARHR244470
OG0016650	Ag011G1107400	CARHR244450
OG0016651	Ag011G1107600	CARHR244430
OG0016652	Ag011G1112600	CARHR244360
OG0016653	Ag011G1113100	CARHR244330
OG0016654	Ag011G1113400	CARHR244300
OG0016655	Ag011G1113900	CARHR244260
OG0016656	Ag011G1114600, Ag011G1172000	CARHR240260
OG0016657	Ag011G1115800	CARHR244120
OG0016658	Ag011G1120400	CARHR243990
OG0016659	Ag011G1120800	CARHR243960
OG0016660	Ag011G1121400	CARHR243930
OG0016661	Ag011G1125200	CARHR243750
OG0016662	Ag011G1125300	CARHR243740
OG0016663	Ag011G1126100	CARHR243700
OG0016664	Ag011G1126200	CARHR243570
OG0016666	Ag011G1129600	CARHR243630
OG0016667	Ag011G1130300	CARHR243670
OG0016668	Ag011G1131900	CARHR243520
OG0016669	Ag011G1149400	CARHR242930
OG0016670	Ag011G1149900	CARHR242790
OG0016671	Ag011G1151300	CARHR242870
OG0016672	Ag011G1156500	CARHR242440
OG0016673	Ag011G1157000	CARHR242490
OG0016674	Ag011G1159600	CARHR242550
OG0016675	Ag011G1171600	CARHR240240
OG0016676	Ag011G1173600	CARHR240340
OG0016677	Ag011G1178800	CARHR258300
OG0016678	Ag011G1178900	CARHR258290
OG0016679	Ag011G1179100	CARHR240600
OG0016680	Ag011G1182900	CARHR240780
OG0016681	Ag011G1185300	CARHR240900
OG0016682	Ag011G1185500	CARHR240910
OG0016683	Ag011G1195400	CARHR241360
OG0016684	Ag011G1197600	CARHR280890
OG0016685	Ag011G1199600, Ag011G1200200	CARHR241550
OG0016686	Ag011G1200800	CARHR241560
OG0016687	Ag011G1200900	CARHR241570
OG0016688	Ag011G1201100	CARHR241580
OG0016689	Ag011G1201200	CARHR061950
OG0016690	Ag011G1201500	CARHR241610
OG0016691	Ag011G1201900	CARHR149610
OG0016692	Ag011G1202600	CARHR241640
OG0016693	Ag011G1213100	CARHR235870
OG0016694	Ag011G1217900	CARHR242070
OG0016695	Ag011G1228300	CARHR239960
OG0016696	Ag011G1229700	CARHR007470
OG0016697	Ag011G1229800	CARHR239950
OG0016698	Ag011G1233200	CARHR239850
OG0016699	Ag011G1233500	CARHR239830
OG0016700	Ag011G1235200	CARHR239820
OG0016701	Ag011G1237800	CARHR239730
OG0016702	Ag011G1237900	CARHR239720
OG0016703	Ag011G1243800	CARHR239550
OG0016704	Ag011G1255100	CARHR235890
OG0016705	Ag011G1255500	CARHR239300
OG0016706	Ag011G1260500	CARHR239130
OG0016707	Ag011G1260600	CARHR239120
OG0016708	Ag011G1260800	CARHR239100
OG0016709	Ag011G1263700	CARHR238990
OG0016711	Ag011G1270600	CARHR238720
OG0016712	Ag011G1270800	CARHR238680
OG0016713	Ag011G1270900	CARHR238690
OG0016714	Ag098G5474800	CARHR156410
OG0016715	Ag098G5475500	CARHR156380
OG0016717	Ag064G5106500	CARHR100010
OG0016718	Ag064G5110100	CARHR100190
OG0016719	Ag064G5110400	CARHR100220
OG0016720	Ag018G2436300	CARHR065600
OG0016721	Ag018G2440300	CARHR065410
OG0016722	Ag018G2440400	CARHR065420
OG0016723	Ag018G2448100	CARHR064910
OG0016724	Ag018G2453100	CARHR023620
OG0016725	Ag018G2458700	CARHR023900
OG0016726	Ag018G2461100	CARHR024120
OG0016727	Ag018G2463400	CARHR024340
OG0016729	Ag018G2473400	CARHR025110
OG0016730	Ag018G2473900	CARHR025150
OG0016731	Ag018G2475600	CARHR025200
OG0016732	Ag018G2477400	CARHR025320
