Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0015890	Ag014G1777700	XP_009134653.2
OG0015891	Ag014G1778800	XP_009147363.1
OG0015892	Ag014G1778900	XP_009147360.1
OG0015893	Ag014G1783200	XP_009147352.1
OG0015894	Ag014G1785000	XP_009134681.1
OG0015895	Ag014G1788500, Ag014G1786900	XP_009118497.2
OG0015896	Ag014G1789200	XP_009118487.1
OG0015897	Ag014G1790000	XP_009118505.1
OG0015898	Ag014G1790100	XP_009147328.2
OG0015900	Ag014G1791600	XP_009147317.1
OG0015901	Ag014G1793200	XP_009118908.1
OG0015902	Ag014G1794700	XP_009118979.1
OG0015903	Ag014G1794900	XP_009118990.1
OG0015904	Ag014G1797100	XP_009130342.1
OG0015905	Ag014G1798000	NP_001288857.1
OG0015906	Ag014G1803400	XP_009130371.1
OG0015907	Ag014G1806500	XP_009134737.1
OG0015908	Ag014G1807400	XP_009130385.1
OG0015909	Ag014G1808000	XP_009102082.1
OG0015910	Ag014G1810900	XP_009130395.1
OG0015911	Ag014G1811100	XP_009130399.1
OG0015912	Ag014G1812000	XP_009130406.1
OG0015913	Ag014G1812700	XP_009130411.1
OG0015914	Ag014G1814500	XP_009124016.1
OG0015915	Ag014G1814600	XP_009124015.1
OG0015916	Ag014G1816100	XP_009125001.1
OG0015917	Ag014G1817600	XP_009124997.1
OG0015918	Ag014G1819200	XP_009123985.1
OG0015919	Ag014G1824500	XP_009134788.2
OG0015920	Ag014G1824900	XP_009134792.1
OG0015921	Ag014G1830500	XP_009147267.1, XP_009124067.1
OG0015922	Ag014G1831000	XP_009147264.1
OG0015923	Ag014G1831700	XP_009147257.1
OG0015924	Ag014G1833900	XP_009147244.1
OG0015925	Ag014G1834000	XP_009133647.1
OG0015926	Ag014G1837300	XP_009134827.2
OG0015927	Ag014G1839500	XP_009124868.1
OG0015928	Ag014G1841700	XP_009147211.1
OG0015929	Ag014G1842300	XP_009147215.1
OG0015930	Ag014G1842500	XP_009147208.1
OG0015931	Ag014G1843300	XP_009124963.1
OG0015932	Ag014G1843600	XP_009147203.1
OG0015933	Ag014G1844400, Ag014G1844100	XP_009139725.1
OG0015934	Ag014G1850300	XP_009129645.2
OG0015936	Ag014G1855000	XP_009129663.1
OG0015937	Ag014G1855700	XP_009129670.1
OG0015938	Ag014G1856000	XP_009124873.1
OG0015939	Ag014G1859400	XP_009113970.1
OG0015940	Ag014G1862100	XP_009124632.1
OG0015941	Ag014G1863500	XP_009124605.1
OG0015942	Ag014G1864700	XP_009134945.2
OG0015943	Ag014G1865000	XP_009147113.1
OG0015944	Ag014G1873300	XP_009147070.1
OG0015945	Ag014G1874300	XP_009147060.1
OG0015946	Ag014G1874600	XP_009147057.1
OG0015947	Ag014G1875200	XP_009124266.1
OG0015948	Ag014G1875400	XP_009134987.1
OG0015949	Ag014G1875800	XP_009124214.1
OG0015950	Ag014G1876400	XP_009147041.1
OG0015951	Ag014G1877200	XP_009124151.1
OG0015952	Ag014G1878100	XP_009135001.2
OG0015953	Ag014G1878200	XP_009135005.1
OG0015954	Ag014G1880000	XP_009135016.1
OG0015955	Ag014G1882700	XP_009135095.1
OG0015956	Ag014G1886800	XP_009146966.1
OG0015957	Ag014G1887100	XP_009146961.1
OG0015958	Ag014G1888300	XP_009135071.1
OG0015959	Ag014G1888500	XP_009135069.1
OG0015960	Ag014G1888700	XP_009123475.2
OG0015961	Ag014G1891300	XP_009123446.1
OG0015962	Ag014G1891500	XP_009146941.1
OG0015963	Ag014G1891800	XP_009123421.1
OG0015964	Ag014G1893400	XP_009146939.1
OG0015965	Ag014G1897700	XP_009146927.2
OG0015966	Ag014G1898700	XP_009135050.1
OG0015967	Ag014G1899200	XP_009146921.1
OG0015968	Ag014G1900200	XP_009123280.2
OG0015969	Ag014G1900700	XP_009123262.1
OG0015970	Ag014G1901400	XP_009123226.1
OG0015971	Ag014G1901600	XP_009123211.1
OG0015972	Ag014G1903500	XP_009146893.1
OG0015973	Ag014G1903600	XP_009146891.1
OG0015974	Ag014G1904600	XP_009146886.1
OG0015975	Ag014G1907200	XP_033147888.1
OG0015976	Ag014G1907300	XP_009146875.1
OG0015977	Ag014G1907800	XP_009105395.1
OG0015978	Ag014G1908900	XP_033147908.1
OG0015979	Ag014G1909700	XP_009146850.1
OG0015980	Ag014G1910200	XP_009135104.1
OG0015981	Ag014G1910700	XP_009146844.1
OG0015982	Ag014G1910800	XP_009135108.1
OG0015983	Ag014G1912900	XP_009122853.1
OG0015984	Ag014G1919800	XP_009146814.1, XP_009135124.1
OG0015985	Ag014G1920000	XP_009135125.1
OG0015986	Ag014G1920100	XP_009146811.1
OG0015987	Ag014G1922200	XP_009146802.1
OG0015988	Ag014G1924600	XP_009146792.1
OG0015989	Ag014G1925800	XP_009146780.1
OG0015990	Ag014G1929200	XP_009122356.1
OG0015991	Ag014G1931000	XP_009146741.1
OG0015992	Ag014G1932200	XP_009146735.1
OG0015993	Ag014G1933300	XP_009146733.1
OG0015994	Ag014G1935700	XP_009102416.1
OG0015995	Ag014G1937200	XP_009146702.1
OG0015996	Ag014G1943500	XP_009146653.1
OG0015997	Ag014G1943800	XP_033147419.1
OG0015998	Ag014G1944600	XP_009146647.1
OG0015999	Ag014G1947900	XP_009135225.1
OG0016000	Ag014G1948500	XP_009146616.1
OG0016001	Ag014G1950400	XP_009135235.1
OG0016002	Ag014G1951800	XP_009120540.2
OG0016003	Ag014G1954600	XP_009146590.1
OG0016004	Ag014G1956600	XP_033132423.1, XP_009146576.1
OG0016005	Ag014G1960300	XP_009129223.1
OG0016006	Ag014G1960700	XP_009146551.1
OG0016007	Ag014G1968400	XP_009146479.1
OG0016008	Ag014G1972100	XP_009102365.1
OG0016009	Ag014G1973800	XP_009146453.2
OG0016010	Ag014G1974000	XP_009146452.1
OG0016011	Ag014G1975500	XP_033147818.1
OG0016012	Ag014G1976000	XP_009135334.1
OG0016013	Ag014G1978700	XP_009117242.1
OG0016014	Ag014G1987300	XP_009146406.1
OG0016015	Ag014G1992800	XP_033148686.1
OG0016016	Ag014G1994000	XP_009135385.1, XP_009146349.1
OG0016017	Ag014G1999300	XP_009116648.1
OG0016018	Ag014G2001100	XP_009135402.1
OG0016019	Ag014G2001400	XP_009146508.1
OG0016020	Ag014G2001600	XP_009146309.2
OG0016021	Ag014G2004900	XP_009146289.1
OG0016022	Ag014G2006900	XP_009146274.2
OG0016023	Ag014G2008000	XP_009146270.1
OG0016024	Ag014G2011200	XP_009146246.1
OG0016025	Ag014G2017200	XP_009146225.1
OG0016026	Ag014G2019600	XP_009146208.2
OG0016027	Ag014G2022500	XP_009115175.1
OG0016028	Ag014G2022800	XP_009146190.2
OG0016029	Ag014G2027800	XP_009146161.1
OG0016030	Ag014G2029300	XP_009146156.1
OG0016031	Ag014G2029400	XP_009146155.1
OG0016032	Ag014G2029500	XP_009146154.1
OG0016033	Ag014G2029800	XP_009146150.1
OG0016034	Ag014G2033500	XP_009146077.1
OG0016035	Ag014G2033600	XP_009146076.1
OG0016036	Ag014G2039900	XP_009114612.1
OG0016037	Ag014G2044200	XP_009146050.1
OG0016038	Ag014G2047000	XP_009114264.1
OG0016039	Ag014G2047300	XP_033134172.1
OG0016040	Ag014G2087100, Ag014G2050200	XP_009114428.1
OG0016041	Ag014G2051900	XP_033148276.1
OG0016042	Ag014G2058400	XP_009113988.2
OG0016043	Ag014G2058700	XP_009135531.1
OG0016044	Ag014G2063500	XP_033147999.1
OG0016045	Ag014G2067400	XP_009145969.1
OG0016046	Ag014G2069400	XP_009145962.2
OG0016047	Ag014G2069800	XP_009145957.1
OG0016049	Ag014G2071300	XP_033148105.1
OG0016050	Ag014G2071500	XP_009145937.1
OG0016051	Ag014G2072100, Ag014G2088300	XP_009145935.1
OG0016052	Ag014G2074200	XP_009101826.1
OG0016053	Ag014G2077700	XP_009145919.1
OG0016054	Ag014G2083600	XP_009145901.2
OG0016055	Ag014G2090700, Ag014G2086600	XP_009135581.1
OG0016056	Ag014G2092200	XP_033140533.1
OG0016057	Ag011G1214800, Ag014G2092600	XP_009145869.1
OG0016058	Ag014G2094500	XP_009145859.1, XP_033146021.1
OG0016059	Ag014G2095500	XP_009145857.2
OG0016060	Ag014G2098900	XP_009145846.1
OG0016061	Ag014G2099200	XP_009112230.1
OG0016062	Ag014G2110700	XP_009145829.1
OG0016063	Ag014G2112500	XP_009135613.1
OG0016064	Ag014G2114300	XP_009145823.1
OG0016065	Ag014G2115100	XP_009145820.1
OG0016066	Ag014G2116600	XP_009145817.1
OG0016067	Ag014G2116700	XP_009145819.1
OG0016068	Ag014G2117300	XP_009145803.1
OG0016069	Ag014G2124500	XP_009145786.1
OG0016070	Ag014G2124600	XP_009145785.1
OG0016071	Ag014G2130500	XP_009136046.1
OG0016072	Ag014G2131100	XP_009135644.1
OG0016073	Ag014G2132800	XP_009111593.1
OG0016074	Ag014G2134000	XP_009145745.1
OG0016075	Ag014G2134100	XP_033147933.1
OG0016076	Ag014G2137200	XP_009111428.1
OG0016077	Ag014G2143400	XP_009145693.1
OG0016078	Ag024G2894200, Ag014G2150900, Ag014G2151000	XP_033148039.1
OG0016079	Ag014G2151700	XP_009145655.1
OG0016080	Ag014G2152100	XP_009145652.2
OG0016081	Ag014G2157100	XP_009145622.1
OG0016082	Ag014G2157700	XP_033148746.1
OG0016083	Ag014G2166200	XP_009110270.2
OG0016084	Ag014G2166300	XP_009110258.1
OG0016085	Ag014G2167300	XP_009145586.1
OG0016086	Ag014G2168900, Ag027G3072100	XP_033146926.1
OG0016087	Ag014G2169600, Ag027G3071100	XP_009145540.1
OG0016088	Ag073G5260600	XP_009127213.1
OG0016089	Ag073G5260800	XP_009127214.1
OG0016090	Ag073G5261000	XP_009127215.1
OG0016091	Ag073G5262000	XP_009127224.1
OG0016092	Ag061G5018500	XP_009112238.1
OG0016093	Ag061G5019200	XP_009139925.1
OG0016094	Ag061G5019300	XP_033145966.1
OG0016095	Ag061G5025300	XP_009139826.2
OG0016096	Ag061G5027600	XP_009125096.1
OG0016097	Ag061G5030100	XP_009139802.1
OG0016098	Ag061G5030700	XP_009139796.1
OG0016099	Ag061G5035200	XP_009132286.1
OG0016100	Ag061G5035500	XP_009125056.1
OG0016101	Ag061G5036900	XP_009139755.1
OG0016102	Ag061G5037100	XP_033131571.1
OG0016104	Ag061G5046400	XP_033145361.1
OG0016105	Ag061G5047000	XP_009129703.1
OG0016106	Ag061G5047200	XP_009151608.1
OG0016107	Ag061G5047300	XP_009151603.1
OG0016108	Ag061G5047700	XP_009151600.1
OG0016109	Ag064G5101300, Ag027G3005600	XP_009102584.1
OG0016110	Ag027G3014300	XP_009108034.1
OG0016111	Ag027G3017300	XP_009108096.1
OG0016112	Ag027G3019100	XP_009102659.1
OG0016113	Ag027G3026900	XP_009117464.1
OG0016114	Ag027G3028300	XP_009135832.1
OG0016115	Ag027G3033600	XP_009145311.1
OG0016116	Ag027G3037000	XP_009108852.1
OG0016117	Ag027G3057200	XP_009145467.1
OG0016118	Ag027G3057800	XP_009135758.1
OG0016119	Ag027G3057900	XP_033136354.1
OG0016120	Ag027G3058400	XP_009135757.1
OG0016121	Ag027G3061500	XP_009145480.2
OG0016122	Ag027G3061700	XP_009145483.1
OG0016123	Ag027G3062800	XP_009145492.1
OG0016124	Ag027G3071900	XP_009145544.2
OG0016125	Ag068G5215900	XP_009137910.1
OG0016126	Ag068G5231200	XP_009128209.2
OG0016127	Ag069G5232900	XP_033135691.1
OG0016128	Ag036G4084400	XP_009105209.1
OG0016129	Ag036G4085600	XP_009105205.1
OG0016130	Ag036G4088000	XP_009127483.1
OG0016131	Ag036G4091200	XP_009127472.1
OG0016132	Ag036G4092100	XP_033140105.1
OG0016133	Ag036G4094700	XP_009127466.1
OG0016134	Ag036G4098900	XP_009105166.1
OG0016135	Ag036G4099400	XP_009127456.1
OG0016136	Ag036G4100000	XP_009105171.1
OG0016137	Ag036G4100100	XP_009127458.1
OG0016138	Ag036G4108100	XP_009105155.1
OG0016139	Ag036G4112500	XP_009127382.2
OG0016140	Ag036G4113900	XP_033131185.1
OG0016141	Ag036G4114900	XP_018511963.2
OG0016142	Ag036G4115000	XP_009128472.1
OG0016143	Ag036G4115400	XP_009127386.1
OG0016144	Ag036G4118500	XP_009113433.1
OG0016145	Ag036G4119500	XP_009119377.1
OG0016146	Ag060G5001700	XP_009120937.1
OG0016147	Ag060G5002300	XP_009126286.1
OG0016148	Ag060G5002700	XP_009126280.1
OG0016149	Ag060G5002900	XP_009120944.1
OG0016150	Ag060G5004800	XP_033137926.1
OG0016151	Ag060G5005800	XP_009120951.1
OG0016152	Ag060G5008100	XP_009120964.2
OG0016153	Ag060G5013300	XP_033142659.1
OG0016154	Ag060G5015000	XP_018511280.2
OG0016155	Ag060G5015700	XP_009121000.1
OG0016156	Ag060G5015800	XP_009121001.1
OG0016157	Ag043G4433100	XP_009151251.1
OG0016158	Ag043G4447500	XP_009151289.1
OG0016159	Ag043G4447700	XP_009111883.1
OG0016160	Ag043G4447800	XP_009151288.1
OG0016161	Ag043G4456300	XP_018512494.1
OG0016162	Ag096G5474200	XP_009102131.1
OG0016163	Ag017G2411800	XP_009139466.1
OG0016164	Ag017G2412500	XP_009139468.1
OG0016165	Ag017G2413100	XP_009136670.2
OG0016166	Ag017G2414400	XP_033145326.1
OG0016167	Ag017G2415100	XP_009136659.1
OG0016168	Ag017G2416600	XP_009115905.1
OG0016169	Ag017G2419000	XP_009139494.1
OG0016170	Ag017G2419800	XP_033146221.1
OG0016171	Ag017G2421000	XP_009139501.1
OG0016172	Ag017G2424100	XP_009115881.1
OG0016173	Ag017G2424200	XP_009115880.2
OG0016174	Ag017G2424700	XP_009148816.2
OG0016175	Ag017G2427000	XP_009115849.1
OG0016176	Ag017G2427200	XP_009148853.1
OG0016177	Ag017G2429200	XP_009136620.1
OG0016178	Ag017G2429600	XP_009115839.2
OG0016179	Ag017G2431300	XP_033144798.1, XP_033137069.1
OG0016180	Ag017G2433200	XP_009115811.1
OG0016181	Ag017G2433400	XP_009115810.1
OG0016182	Ag017G2434100	XP_009115801.1
OG0016183	Ag034G3650400	XP_009118546.2
OG0016184	Ag034G3651200	XP_009119751.3
OG0016185	Ag034G3651400	XP_009118860.1
OG0016186	Ag034G3652500	XP_009119749.1
OG0016187	Ag034G3652600	XP_009119748.1
OG0016188	Ag034G3652900	XP_009118846.1
OG0016189	Ag034G3653400	XP_009118841.1
OG0016190	Ag034G3653500	XP_009119746.1
OG0016191	Ag034G3653600	XP_009118839.1
OG0016192	Ag034G3653700	XP_009118838.1
OG0016193	Ag034G3654700	XP_009118833.1
OG0016194	Ag034G3655400	XP_009119726.1
OG0016195	Ag034G3655800	XP_009118827.1
OG0016196	Ag034G3656700	XP_009119716.2
OG0016197	Ag034G3658100	XP_009119708.2
OG0016198	Ag034G3659400	XP_009111209.1
OG0016199	Ag034G3660100	XP_018510717.1
OG0016200	Ag034G3661400	XP_009119684.1
OG0016201	Ag034G3661600	XP_009119683.1
OG0016202	Ag034G3662200	XP_033135952.1
OG0016203	Ag034G3666800	XP_009118786.2
OG0016204	Ag034G3666900	XP_033130777.1
OG0016205	Ag034G3667500	XP_009119647.2
OG0016206	Ag034G3667700	XP_009119646.1
OG0016207	Ag034G3668400	XP_009119636.1
OG0016209	Ag034G3671400	XP_009111194.1, XP_018511021.2
OG0016210	Ag034G3671500	XP_009119616.1
OG0016211	Ag034G3672400	XP_009119621.1
OG0016212	Ag034G3673700	XP_009119608.1
OG0016213	Ag034G3678200	XP_033135223.1
OG0016214	Ag034G3681500	XP_033138348.1
OG0016215	Ag034G3682700	XP_009119546.1
OG0016216	Ag034G3682800	XP_009119547.1
OG0016217	Ag034G3683500	XP_018510744.1
OG0016218	Ag034G3686300	XP_009119532.2
OG0016219	Ag034G3687100	XP_009118700.1
OG0016220	Ag034G3688300	XP_009118696.2
OG0016221	Ag034G3689600	XP_009118693.1
OG0016222	Ag034G3690600	XP_009111140.1
OG0016223	Ag034G3694000	XP_009118674.1
OG0016224	Ag034G3695300	XP_009118662.1, XP_009119327.1
OG0016225	Ag034G3696900	XP_009119314.1
OG0016226	Ag034G3699700	XP_009119283.1, XP_009118634.1
OG0016227	Ag034G3700000	XP_033138352.1, XP_009119279.1
OG0016228	Ag034G3700700	XP_009119269.1
OG0016229	Ag034G3704500	XP_009119237.2
OG0016230	Ag034G3704900	XP_009119236.1
OG0016231	Ag034G3705700	XP_033137754.1
OG0016232	Ag034G3705800	XP_009119221.1
OG0016233	Ag034G3706000	XP_009111069.1
OG0016234	Ag034G3707500	XP_009114879.1
OG0016235	Ag034G3708200	XP_009119207.2
OG0016236	Ag034G3708800	XP_009119203.1
OG0016237	Ag034G3711900	XP_009119166.1, XP_009118594.1
OG0016238	Ag034G3712200	XP_009119163.1
OG0016239	Ag034G3712600	XP_009118590.1
OG0016240	Ag034G3712800	XP_009129771.1
OG0016241	Ag034G3713900	XP_009119155.1
OG0016242	Ag034G3716600	XP_009119132.1
OG0016243	Ag034G3717900	XP_009119127.2
OG0016244	Ag034G3720400	XP_009111025.2
OG0016245	Ag034G3720500	XP_009118571.1
OG0016246	Ag034G3720700	XP_009118573.1
OG0016247	Ag034G3721500	XP_009111015.1
OG0016248	Ag034G3724400	XP_009119522.1
OG0016249	Ag034G3727300	XP_009118541.1
OG0016250	Ag034G3727900	XP_033134257.1
OG0016251	Ag034G3728500	XP_009119054.1
OG0016252	Ag034G3728600	XP_009119052.1
OG0016253	Ag034G3728900	XP_009110987.1
OG0016254	Ag034G3730000	XP_009110975.1
OG0016255	Ag034G3730300	XP_009119037.1
OG0016256	Ag034G3730500	XP_009119034.1
OG0016257	Ag034G3731700	XP_009118478.1
OG0016258	Ag034G3731900	XP_009119026.1
OG0016259	Ag034G3732500	XP_009118470.1
OG0016260	Ag034G3733100	XP_009110968.1
OG0016261	Ag034G3733400	XP_009119005.1
OG0016262	Ag034G3733900	XP_009119002.1
OG0016263	Ag034G3734400	XP_009118999.1
OG0016264	Ag034G3738500, Ag034G3738200	XP_009118456.2
OG0016265	Ag034G3739900	XP_009136286.1
OG0016266	Ag034G3741000	XP_009138002.1
OG0016267	Ag034G3742200	XP_009110945.3
OG0016268	Ag034G3743300	XP_009110940.1
OG0016269	Ag034G3743400	XP_033137500.1
OG0016270	Ag034G3745500	XP_009148027.1
OG0016271	Ag034G3745700	XP_009148021.1
OG0016272	Ag034G3747100	XP_009148032.1
OG0016273	Ag034G3748800	XP_009111065.1
OG0016274	Ag034G3751900	XP_009148071.1
OG0016275	Ag034G3752900	XP_009148076.1
OG0016276	Ag034G3753100	XP_009148079.1
OG0016277	Ag034G3754100	XP_009148085.1
OG0016278	Ag034G3756800	XP_009148103.1
OG0016279	Ag034G3757400	XP_009148107.1
OG0016280	Ag034G3758100	XP_009110884.1
OG0016281	Ag034G3758300	XP_009118364.1
OG0016282	Ag034G3758600	XP_033128581.1
OG0016283	Ag034G3759000	XP_009118356.1
OG0016284	Ag034G3759900	XP_009118353.1
OG0016285	Ag034G3760300	XP_009148130.1
OG0016286	Ag034G3760400	XP_009148131.1
OG0016287	Ag034G3763400	XP_033148898.1
OG0016288	Ag034G3764800	XP_009110849.1
OG0016289	Ag034G3764900, Ag034G3765000	XP_033133656.1
OG0016290	Ag034G3767200	XP_009148175.1
OG0016291	Ag034G3767900	XP_009107966.1
OG0016292	Ag034G3771400	XP_009148240.1
OG0016293	Ag034G3771500	XP_009110826.2
OG0016294	Ag034G3774900	XP_009110815.1
OG0016295	Ag034G3775600	XP_033129900.1
OG0016296	Ag034G3777200	XP_009148282.1
OG0016297	Ag034G3777400	XP_009148287.1
OG0016298	Ag034G3777500	XP_009148289.1
OG0016299	Ag034G3778100	XP_009148295.1
OG0016300	Ag034G3778700	XP_033128355.1
OG0016301	Ag034G3784400	XP_009148348.1
OG0016302	Ag034G3786500	XP_009144452.1
OG0016303	Ag034G3789900	XP_009118249.1
OG0016304	Ag034G3790200	XP_009144434.1
OG0016305	Ag034G3795000	XP_009148423.2
OG0016306	Ag034G3796300	XP_009148425.1
OG0016307	Ag034G3796800	XP_018515019.1
OG0016308	Ag034G3800300	XP_009124540.1
OG0016309	Ag034G3801700	XP_009110739.1
OG0016310	Ag034G3801800	XP_009107675.1
OG0016311	Ag034G3808200	XP_009148488.1
OG0016312	Ag034G3811500	XP_009148495.2
OG0016313	Ag034G3811900	XP_033129282.1, XP_009110705.1
OG0016314	Ag034G3813500	XP_009110699.1
OG0016315	Ag034G3818100	XP_009148634.1
OG0016316	Ag034G3818800	XP_009148616.1
OG0016317	Ag034G3821000	XP_009118101.1
OG0016318	Ag034G3821100	XP_009118102.2
OG0016319	Ag034G3822800	XP_009110652.1
OG0016320	Ag034G3823500	XP_033129773.1, XP_033129775.1
OG0016321	Ag034G3824800	XP_009148588.1
OG0016322	Ag034G3825500	XP_009118075.1, XP_009148582.1
OG0016323	Ag034G3826600	XP_009110637.1
OG0016324	Ag034G3827500	XP_009118069.1
OG0016325	Ag034G3831500	XP_009148565.1
OG0016326	Ag034G3834700	XP_009118040.1
OG0016327	Ag034G3837100	XP_009148543.2
OG0016328	Ag034G3838000	XP_009148542.1
OG0016329	Ag034G3840100	XP_009148535.1
OG0016330	Ag034G3840300	XP_009110593.2, XP_009148533.1
OG0016331	Ag034G3844800	XP_009148648.1
OG0016332	Ag034G3845900	XP_009123960.1
OG0016333	Ag034G3847200	XP_009123956.1
OG0016334	Ag034G3847400	XP_009117979.1
OG0016335	Ag034G3850700	XP_009148670.1
OG0016336	Ag034G3851200	XP_009117957.1
OG0016337	Ag034G3853100	XP_009148680.1
OG0016338	Ag034G3853200	XP_009148679.1
OG0016339	Ag034G3855400	XP_009117934.1
OG0016340	Ag034G3855700	XP_009117928.1
OG0016341	Ag034G3856500	XP_009117924.1
OG0016342	Ag034G3859300	XP_009148712.1
OG0016343	Ag034G3859600	XP_009148714.1
OG0016344	Ag034G3859700	XP_009148715.1
OG0016345	Ag034G3860500	XP_009148726.1
OG0016346	Ag034G3865600	XP_009148830.1
OG0016347	Ag034G3866100	XP_009148835.1, XP_009110539.1
OG0016348	Ag034G3880700	XP_009148901.1
OG0016349	Ag034G3882200	XP_033129073.1
OG0016350	Ag034G3883100	XP_009110486.1, XP_033135647.1
OG0016351	Ag034G3883400	XP_009148934.1
OG0016352	Ag034G3884000	XP_009148941.1
OG0016353	Ag034G3888400	XP_009110475.1
OG0016354	Ag034G3888800	XP_009148961.1
OG0016355	Ag034G3889400	XP_009139720.1
OG0016356	Ag034G3897300	XP_009110463.1, XP_009149047.1
OG0016357	Ag034G3897600	XP_009149050.1
OG0016358	Ag034G3901000	XP_009149069.1
OG0016359	Ag034G3902200	XP_009117765.2
OG0016360	Ag034G3902700	XP_009110450.1
OG0016361	Ag034G3904000	XP_009117755.1
OG0016362	Ag034G3904500	XP_009149099.1
OG0016363	Ag034G3904800	XP_009149102.1
OG0016364	Ag034G3905000	XP_009149105.1
OG0016365	Ag034G3911200	XP_009110431.1
OG0016366	Ag034G3913200	XP_009110429.1
OG0016367	Ag034G3915200	XP_009149162.1
OG0016368	Ag034G3915500	XP_009149165.1, XP_009110423.1
OG0016369	Ag034G3915700	XP_033132690.1, XP_033128970.1
OG0016370	Ag034G3917600	XP_009118900.1
OG0016371	Ag034G3917900	XP_009110417.1
OG0016372	Ag034G3919900	XP_009149178.1
OG0016373	Ag034G3922800	XP_009129835.1
OG0016374	Ag034G3923900	XP_009149193.1
OG0016375	Ag034G3924200	XP_009149196.1
OG0016376	Ag034G3924400	XP_009149198.1
OG0016377	Ag034G3924500	XP_009149204.1
OG0016378	Ag034G3925200	XP_033130086.1, XP_033133187.1
OG0016379	Ag034G3925500	XP_009117654.1
OG0016380	Ag034G3930300	XP_009110390.1
OG0016381	Ag034G3930400	XP_009149231.2, XP_033128099.1
OG0016382	Ag034G3930600	XP_009110388.1
OG0016383	Ag034G3933900	XP_033143418.1
OG0016384	Ag034G3937900	XP_009149256.2
OG0016385	Ag034G3938100	XP_009110367.1
OG0016386	Ag034G3938600	XP_009110364.1
OG0016387	Ag034G3938900	XP_009110363.1
OG0016388	Ag034G3939200	XP_009149262.1
OG0016389	Ag034G3939700	XP_009149264.1
OG0016390	Ag034G3941600	XP_009149270.1
OG0016391	Ag034G3944900	XP_009124059.1
OG0016392	Ag034G3945300	XP_033138422.1, XP_018513412.1
OG0016393	Ag034G3949300	XP_009117602.1
OG0016394	Ag034G3953100	XP_033132823.1
OG0016395	Ag034G3953700	XP_009110320.1
OG0016396	Ag034G3957500	XP_009110308.1
OG0016397	Ag034G3958800	XP_009149385.1
OG0016398	Ag034G3959500	XP_009117563.1
OG0016399	Ag034G3960700	XP_009149391.1
OG0016400	Ag034G3961500	XP_009110286.1
OG0016401	Ag034G3961800	XP_009149406.1
OG0016402	Ag034G3962300	XP_009149415.1
OG0016403	Ag034G3962600	XP_009149420.1
OG0016404	Ag034G3963900	XP_009149435.1
OG0016405	Ag034G3965800	XP_033129205.1
OG0016406	Ag034G3968700	XP_033128820.1
OG0016407	Ag034G3968900	XP_009102406.1
OG0016408	Ag034G3974100	XP_009103365.1
OG0016409	Ag034G3974300	XP_033130590.1
OG0016410	Ag034G3975300	XP_009103357.1
OG0016411	Ag034G3983100	XP_009149628.1
OG0016412	Ag034G3983400	XP_033129914.1
OG0016413	Ag034G3990000	XP_033131042.1
OG0016414	Ag034G3995600	XP_033128012.1
OG0016415	Ag034G4000800	XP_033128965.1
OG0016416	Ag034G4003900	XP_009140483.1
OG0016417	Ag034G4006600, Ag034G4005900	XP_009149671.1
OG0016418	Ag034G4006700	XP_009149672.1
OG0016419	Ag034G4007000	XP_009149676.1
OG0016420	Ag034G4007300	XP_009149680.1
OG0016421	Ag034G4007400	XP_033132247.1
OG0016422	Ag034G4007500	XP_009149678.1
OG0016423	Ag034G4009700	XP_009149694.1
OG0016424	Ag034G4009800	XP_009149695.1
OG0016425	Ag034G4010200	XP_009149698.1
OG0016426	Ag034G4010400	XP_009149702.2
OG0016427	Ag034G4015600	XP_009103259.1, XP_009145371.1
OG0016428	Ag034G4015800	XP_009103254.1, XP_009145368.1
OG0016429	Ag034G4016000	XP_009145366.1
OG0016430	Ag034G4021700	XP_018514568.1
OG0016431	Ag034G4021900	XP_009123120.1
OG0016432	Ag034G4022800	XP_009123116.1
OG0016433	Ag034G4022900	XP_009115625.1
OG0016434	Ag034G4023600	XP_033134593.1
OG0016435	Ag034G4025500	XP_009115610.1
OG0016436	Ag034G4026900	NP_001288824.1
OG0016437	Ag034G4028700	XP_009115600.2
OG0016438	Ag034G4028800	XP_009115596.1
OG0016439	Ag034G4033100	XP_009115569.1
OG0016440	Ag034G4035000	XP_033130852.1
OG0016441	Ag034G4039500	XP_009105848.1
OG0016442	Ag034G4041000	XP_009105839.1
OG0016443	Ag034G4042000	XP_009105832.1
OG0016444	Ag034G4042200	XP_009105830.1
OG0016445	Ag034G4043500	XP_009105824.1
OG0016446	Ag034G4044200	XP_009105817.1
OG0016447	Ag034G4044300	XP_018508573.1
OG0016448	Ag034G4045000	XP_033130212.1
OG0016449	Ag034G4045200	XP_009105811.1
OG0016450	Ag034G4047400	XP_033130266.1
OG0016451	Ag034G4048300	XP_009105792.1
OG0016452	Ag034G4048500	XP_009105789.1
OG0016453	Ag034G4049400	XP_009129549.1
OG0016454	Ag034G4049600	XP_033141925.1
OG0016455	Ag034G4050100	XP_009127845.1
OG0016456	Ag034G4050200	XP_009105777.1
OG0016457	Ag034G4051400	XP_009127406.1
OG0016458	Ag034G4054400	XP_009105757.1
OG0016459	Ag034G4058500	XP_009105735.1
OG0016460	Ag034G4060200	XP_009105728.1
OG0016461	Ag034G4061800	XP_009127807.1
