Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0014241	Ag085G5415800	CP13_g19466_DN2_SP0_c.t1
OG0014242	Ag085G5417900	CP13_g19456_DN3_SP8_c.t1
OG0014373	Ag055G4900900	CP3_g15848_DN3_SP7_c.t1
OG0014374	Ag055G4903900	CP3_g14724_DN3_SP6_c.t1
OG0014376	Ag055G4907600	CP3_g14706_DN3_SP8_c.t1
OG0014377	Ag055G4908000	CP3_g14705_DN3_SP6_c.t1
OG0014378	Ag055G4908100	CP3_g14704_DN3_SP0_c.t1
OG0014379	Ag055G4908600	CP3_g14676_DN3_SP0_c.t1
OG0014380	Ag055G4912100	CP8_g53413_DN3_SP8_c.t1
OG0014381	Ag055G4917500	CP3_g14533_DN3_SP8_c.t1
OG0014382	Ag055G4919100	CP3_g14540_DN3_SP0_c.t1
OG0014383	Ag055G4919600	CP3_g14543_DN3_SP8_c.t1
OG0014384	Ag055G4920000	CP3_g14548_DN3_SP7_c.t1
OG0014385	Ag055G4920900	CP3_g14551_DN3_SP2_c.t1
OG0014386	Ag055G4922300	CP3_g14562_DN3_SP3_c.t1
OG0014387	Ag055G4923200	CP3_g14566_DN3_SP1_c.t1
OG0014388	Ag055G4923700	CP3_g14593_DN3_SP8_c.t1
OG0014389	Ag055G4925200	CP3_g14586_DN3_SP8_c.t1
OG0014390	Ag055G4926700	CP7_g45171_DN3_SP0_c.t1
OG0014391	Ag055G4930700	CP3_g14606_DN3_SP0_c.t1
OG0014392	Ag055G4931300	CP3_g14611_DN2_SP0_c.t1
OG0014393	Ag055G4932000, Ag055G4932100	CP3_g14614_DN3_SP4_c.t1
OG0014394	Ag074G5266400, Ag035G4082400	CP13_g19706_DN3_SP7_c.t1
OG0014395	Ag011G1166500, Ag074G5267700	CP13_g19699_DN3_SP8_c.t1
OG0014396	Ag074G5272200	CP13_g19596_DN3_SP8_c.t1
OG0014397	Ag005G0787500	CP5_g1369_DN3_SP0_c.t1
OG0014398	Ag005G0788100	CP5_g1371_DN3_SP0_c.t1
OG0014399	Ag005G0789200	CP5_g1377_DN3_SP0_c.t1
OG0014400	Ag047G4548100	CP5_g929_DN1_SP0_c.t1
OG0014401	Ag013G1342500	CP5_g2579_DN3_SP4_c.t1
OG0014402	Ag013G1344000	CP4_g25074_DN3_SP0_c.t1
OG0014403	Ag013G1344800	CP11_g32180_DN3_SP1_c.t1
OG0014404	Ag013G1346400	CP11_g32190_DN3_SP0_c.t1
OG0014405	Ag013G1355700	CP11_g32205_DN3_SP3_c.t1
OG0014406	Ag013G1355900	CP11_g32207_DN3_SP8_c.t1
OG0014407	Ag013G1358400	CP11_g32214_DN3_SP6_c.t1
OG0014408	Ag013G1363600, Ag013G1363500	CP11_g32225_DN3_SP0_c.t1
OG0014410	Ag013G1365300	CP11_g32236_DN1_SP0_c.t1
OG0014411	Ag013G1369100	CP11_g32251_DN3_SP1_c.t1
OG0014412	Ag013G1375000	CP11_g32275_DN3_SP8_c.t1
OG0014413	Ag013G1375200	CP11_g32279_DN3_SP0_c.t1
OG0014414	Ag013G1376500	CP11_g32284_DN3_SP8_c.t1
OG0014415	Ag013G1380700, Ag013G1380600	CP11_g32291_DN3_SP8_c.t1
OG0014416	Ag013G1383200	CP11_g32307_DN3_SP1_c.t1
OG0014418	Ag013G1396200	CP11_g32358_DN3_SP8_c.t1
OG0014419	Ag013G1397400	CP2_g48782_DN3_SP7_c.t1
OG0014420	Ag013G1407200	CP11_g32401_DN3_SP3_c.t1
OG0014421	Ag013G1409200	CP5_g1163_DN3_SP0_c.t1
OG0014422	Ag013G1412000	CP11_g32420_DN3_SP1_c.t1
OG0014423	Ag013G1413500	CP11_g32427_DN3_SP8_c.t1
OG0014424	Ag013G1416400	CP11_g32434_DN3_SP8_c.t1
OG0014425	Ag013G1419000	CP11_g32446_DN3_SP3_c.t1
OG0014426	Ag013G1425000	CP11_g32466_DN2_SP0_c.t1
OG0014427	Ag013G1425500	CP11_g32469_DN3_SP0_c.t1
OG0014428	Ag013G1425600	CP11_g32470_DN3_SP0_c.t1
OG0014429	Ag013G1433900	CP11_g32489_DN2_SP0_c.t1
OG0014430	Ag013G1439000	CP11_g32499_DN3_SP8_c.t1
OG0014431	Ag013G1441200	CP11_g32501_DN3_SP6_c.t1
OG0014432	Ag013G1442200	CP11_g32510_DN3_SP0_c.t1
OG0014433	Ag013G1443100	CP6_g7588_DN2_SP0_c.t1
OG0014434	Ag013G1443300	CP11_g32511_DN3_SP8_c.t1
OG0014435	Ag013G1443900	CP11_g32513_DN3_SP8_c.t1
OG0014436	Ag013G1444700	CP11_g32515_DN3_SP8_c.t1
OG0014437	Ag013G1446200	CP11_g32526_DN1_SP1_c.t1
OG0014438	Ag013G1448600	CP11_g32540_DN3_SP0_c.t1
OG0014439	Ag013G1450300	CP11_g32546_DN3_SP8_c.t1
OG0014440	Ag013G1452000	CP11_g32553_DN3_SP5_c.t1
OG0014441	Ag013G1452500	CP11_g32558_DN3_SP8_c.t1
OG0014442	Ag013G1452800	CP11_g32560_DN3_SP4_c.t1
OG0014443	Ag013G1455700	CP11_g32580_DN3_SP0_c.t1
OG0014444	Ag013G1455800	CP11_g32581_DN3_SP0_c.t1
OG0014445	Ag013G1456300	CP11_g32587_DN3_SP8_c.t1
OG0014446	Ag013G1459600	CP11_g32594_DN3_SP0_c.t1
OG0014447	Ag013G1467000	CP11_g32628_DN3_SP6_c.t1
OG0014448	Ag013G1467100	CP11_g32629_DN3_SP8_c.t1
OG0014449	Ag013G1476700	CP11_g32655_DN3_SP3_c.t1
OG0014450	Ag013G1480400	CP11_g32673_DN3_SP3_c.t1
OG0014452	Ag013G1486600	CP11_g32699_DN2_SP0_c.t1
OG0014453	Ag013G1487200	CP11_g32703_DN3_SP0_c.t1
OG0014454	Ag013G1488700	CP11_g32713_DN3_SP8_c.t1
OG0014455	Ag013G1489300	CP11_g32717_DN3_SP4_c.t1
OG0014456	Ag013G1497200	CP11_g32753_DN3_SP0_c.t1
OG0014457	Ag013G1498400, Ag013G1498200	CP11_g32762_DN3_SP4_c.t1
OG0014458	Ag013G1499600	CP5_g1137_DN3_SP0_c.t1
OG0014460	Ag013G1504300	CP13_g19167_DN3_SP4_c.t1
OG0014461	Ag013G1504500	CP11_g32795_DN3_SP1_c.t1
OG0014462	Ag013G1506400	CP11_g32805_DN3_SP2_c.t1
OG0014463	Ag013G1511400	CP11_g32819_DN3_SP8_c.t1
OG0014464	Ag013G1513000	CP11_g32825_DN3_SP8_c.t1
OG0014465	Ag013G1513100	CP11_g32826_DN3_SP0_c.t1
OG0014466	Ag013G1513300	CP11_g32828_DN3_SP6_c.t1
OG0014467	Ag013G1514900	CP11_g32836_DN3_SP8_c.t1
OG0014468	Ag013G1515200	CP11_g32839_DN3_SP7_c.t1
OG0014470	Ag013G1519500	CP11_g32858_DN3_SP6_c.t1
OG0014471	Ag013G1519600	CP11_g32860_DN3_SP1_c.t1
OG0014472	Ag013G1521000	CP11_g32865_DN3_SP7_c.t1
OG0014473	Ag013G1522500	CP11_g32870_DN3_SP2_c.t1
OG0014474	Ag013G1522600	CP11_g32871_DN3_SP1_c.t1
OG0014475	Ag013G1523600	CP11_g32876_DN2_SP0_c.t1
OG0014476	Ag013G1526000	CP8_g53780_DN2_SP0_c.t1, CP11_g32893_DN3_SP0_c.t1
OG0014477	Ag013G1529100	CP11_g32909_DN3_SP8_c.t1
OG0014479	Ag013G1530600	CP11_g32918_DN3_SP0_c.t1
OG0014480	Ag013G1533200	CP11_g32930_DN3_SP0_c.t1
OG0014481	Ag007G0863600, Ag013G1538100	CP5_g2278_DN3_SP0_c.t1
OG0014482	Ag013G1542400	CP11_g32967_DN2_SP0_c.t1
OG0014483	Ag013G1545200	CP11_g32980_DN1_SP0_c.t1
OG0014484	Ag013G1545300	CP11_g32981_DN3_SP1_c.t1
OG0014485	Ag013G1549500	CP11_g33009_DN3_SP8_c.t1
OG0014486	Ag013G1551200	CP11_g33023_DN3_SP8_c.t1
OG0014487	Ag013G1552600	CP11_g33031_DN3_SP2_c.t1
OG0014488	Ag013G1554600	CP11_g33044_DN3_SP3_c.t1
OG0014489	Ag013G1556100	CP12_g30879_DN2_SP0_c.t1
OG0014490	Ag013G1556900	CP11_g33056_DN3_SP0_c.t1
OG0014491	Ag013G1557200	CP11_g33059_DN3_SP0_c.t1
OG0014493	Ag013G1562000	CP11_g33087_DN3_SP7_c.t1
OG0014494	Ag013G1563100	CP16_g55299_DN3_SP0_c.t1, CP11_g33100_DN3_SP0_c.t1
OG0014495	Ag013G1568400	CP11_g33134_DN3_SP8_c.t1
OG0014496	Ag013G1570700	CP11_g33145_DN3_SP3_c.t1
OG0014497	Ag013G1571600	CP11_g32005_DN3_SP8_c.t1
OG0014498	Ag013G1577800	CP19_g18136_DN3_SP4_c.t1
OG0014499	Ag013G1578600	CP19_g18142_DN3_SP0_c.t1
OG0014501	Ag013G1579900	CP19_g18154_DN1_SP0_c.t1
OG0014502	Ag013G1581700	CP19_g18169_DN3_SP8_c.t1
OG0014503	Ag013G1581900	CP19_g18176_DN3_SP6_c.t1
OG0014504	Ag013G1582300	CP19_g18180_DN3_SP7_c.t1
OG0014505	Ag013G1582700	CP16_g55238_DN3_SP1_c.t1
OG0014506	Ag013G1584400	CP3_g14845_DN3_SP2_c.t1
OG0014507	Ag013G1584500	CP24_g47147_DN3_SP8_c.t1
OG0014508	Ag013G1585000	CP24_g47229_DN3_SP6_c.t1
OG0014509	Ag013G1585100	CP24_g47260_DN3_SP0_c.t1
OG0014510	Ag013G1585300	CP24_g47446_DN3_SP8_c.t1
OG0014511	Ag013G1586300	CP4_g26649_DN3_SP8_c.t1
OG0014512	Ag013G1586400	CP7_g46342_DN3_SP8_c.t1
OG0014513	Ag013G1587000	CP4_g26748_DN2_SP7_c.t1
OG0014514	Ag013G1587100	CP4_g26773_DN3_SP8_c.t1
OG0014515	Ag013G1590400	CP4_g26306_DN3_SP1_c.t1
OG0014516	Ag013G1590900	CP4_g26322_DN3_SP5_c.t1
OG0014517	Ag013G1593400	CP4_g26097_DN3_SP0_c.t1
OG0014518	Ag013G1593700	CP4_g26092_DN2_SP0_c.t1
OG0014519	Ag013G1593800	CP4_g26087_DN3_SP0_c.t1
OG0014520	Ag013G1596500	CP4_g26026_DN3_SP0_c.t1
OG0014521	Ag013G1598700	CP4_g25979_DN3_SP0_c.t1
OG0014522	Ag013G1599500	CP4_g25969_DN3_SP0_c.t1
OG0014523	Ag013G1601400	CP4_g25954_DN3_SP5_c.t1
OG0014524	Ag013G1601800	CP4_g25948_DN3_SP3_c.t1
OG0014525	Ag013G1602400	CP4_g25941_DN3_SP2_c.t1
OG0014526	Ag013G1602700	CP4_g25933_DN3_SP8_c.t1
OG0014527	Ag013G1603800	CP4_g25926_DN3_SP8_c.t1
OG0014528	Ag013G1604400	CP4_g25921_DN3_SP8_c.t1
OG0014529	Ag013G1604900	CP4_g25916_DN3_SP8_c.t1
OG0014530	Ag013G1606500	CP4_g25896_DN3_SP1_c.t1
OG0014531	Ag013G1607500	CP4_g25887_DN3_SP0_c.t1
OG0014532	Ag013G1608200	CP4_g25882_DN3_SP8_c.t1
OG0014533	Ag013G1608800	CP4_g25877_DN2_SP0_c.t1
OG0014534	Ag013G1608900	CP4_g25876_DN3_SP1_c.t1
OG0014535	Ag013G1610900	CP4_g25861_DN3_SP1_c.t1
OG0014536	Ag013G1613700	CP4_g25839_DN3_SP7_c.t1
OG0014537	Ag013G1614000	CP4_g25836_DN3_SP1_c.t1
OG0014538	Ag013G1620700	CP4_g25797_DN3_SP2_c.t1
OG0014539	Ag013G1621800	CP4_g25787_DN3_SP8_c.t1
OG0014540	Ag013G1622000	CP4_g25785_DN3_SP8_c.t1
OG0014541	Ag013G1624500	CP4_g25767_DN3_SP0_c.t1
OG0014542	Ag013G1625700	CP4_g25756_DN3_SP8_c.t1
OG0014543	Ag013G1630600	CP4_g25749_DN3_SP0_c.t1
OG0014544	Ag013G1631600	CP4_g25741_DN3_SP5_c.t1
OG0014545	Ag013G1633000	CP4_g25729_DN3_SP3_c.t1
OG0014546	Ag013G1633400	CP4_g25724_DN3_SP2_c.t1
OG0014547	Ag013G1639800	CP4_g25672_DN2_SP0_c.t1
OG0014548	Ag013G1643600	CP4_g25634_DN3_SP4_c.t1
OG0014550	Ag013G1645800	CP4_g25619_DN3_SP5_c.t1
OG0014551	Ag013G1645900	CP4_g25618_DN3_SP5_c.t1
OG0014552	Ag013G1646000	CP4_g25616_DN3_SP8_c.t1
OG0014553	Ag013G1647800	CP4_g25604_DN3_SP8_c.t1
OG0014554	Ag013G1648600, Ag013G1648700, Ag031G3409100	CP4_g25600_DN3_SP0_c.t1
OG0014555	Ag013G1650400	CP19_g18230_DN2_SP0_c.t1
OG0014556	Ag013G1654400	CP4_g25567_DN3_SP2_c.t1
OG0014557	Ag013G1655500	CP4_g25560_DN2_SP0_c.t1
OG0014558	Ag013G1656900	CP4_g25548_DN3_SP8_c.t1
OG0014559	Ag013G1658300	CP4_g25544_DN3_SP8_c.t1
OG0014560	Ag013G1659000	CP4_g25540_DN3_SP6_c.t1
OG0014562	Ag013G1661600	CP4_g25522_DN3_SP0_c.t1
OG0014563	Ag013G1663600	CP4_g25508_DN3_SP5_c.t1
OG0014564	Ag013G1664900	CP4_g25502_DN3_SP2_c.t1
OG0014565	Ag013G1668000	CP4_g25481_DN3_SP1_c.t1
OG0014566	Ag013G1668400	CP4_g25476_DN3_SP1_c.t1
OG0014567	Ag013G1670200	CP4_g25462_DN3_SP8_c.t1
OG0014568	Ag013G1670300	CP4_g25461_DN3_SP1_c.t1
OG0014570	Ag013G1677900	CP13_g20289_DN2_SP0_c.t1
OG0014571	Ag013G1681000	CP13_g20251_DN3_SP5_c.t1
OG0014572	Ag013G1682600	CP13_g20241_DN3_SP7_c.t1
OG0014573	Ag013G1682700	CP13_g20239_DN3_SP8_c.t1
OG0014574	Ag013G1682900	CP13_g20236_DN3_SP0_c.t1
OG0014575	Ag013G1683100	CP13_g20235_DN3_SP3_c.t1
OG0014576	Ag013G1684700	CP13_g20224_DN3_SP2_c.t1
OG0014577	Ag013G1685400	CP13_g20214_DN2_SP3_c.t1
OG0014578	Ag013G1688300	CP13_g20193_DN3_SP0_c.t1
OG0014579	Ag013G1688400	CP13_g20192_DN3_SP5_c.t1
OG0014580	Ag013G1688600	CP13_g20190_DN3_SP3_c.t1
OG0014581	Ag013G1689300	CP13_g20181_DN3_SP8_c.t1
OG0014582	Ag013G1694200	CP19_g18119_DN3_SP0_c.t1
OG0014583	Ag013G1694700	CP19_g18112_DN3_SP0_c.t1
OG0014584	Ag013G1695400	CP19_g18108_DN3_SP2_c.t1
OG0014585	Ag013G1696600	CP19_g18101_DN3_SP0_c.t1
OG0014586	Ag013G1696700	CP19_g18100_DN3_SP6_c.t1
OG0014587	Ag013G1698800	CP19_g18090_DN3_SP3_c.t1
OG0014588	Ag013G1699000	CP19_g18088_DN3_SP0_c.t1
OG0014589	Ag013G1702600	CP1_g38405_DN3_SP0_c.t1
OG0014590	Ag013G1703000	CP1_g38410_DN3_SP0_c.t1
OG0014592	Ag013G1705500	CP1_g38466_DN3_SP8_c.t1
OG0014593	Ag013G1706000	CP1_g38472_DN3_SP4_c.t1
OG0014594	Ag013G1707100	CP7_g45122_DN3_SP1_c.t1
OG0014595	Ag013G1707200	CP1_g38672_DN3_SP8_c.t1
OG0014596	Ag048G4654700, Ag013G1707800	CP9_g29312_DN3_SP6_c.t1
OG0014597	Ag013G1708200	CP1_g38643_DN3_SP8_c.t1
OG0014598	Ag013G1708700	CP1_g38639_DN3_SP3_c.t1
OG0014599	Ag013G1709600	CP1_g38531_DN3_SP3_c.t1
OG0014600	Ag013G1710100	CP1_g38528_DN3_SP7_c.t1
OG0014601	Ag013G1713300	CP7_g45108_DN3_SP1_c.t1
OG0014602	Ag013G1713400	CP7_g45107_DN3_SP2_c.t1
OG0014603	Ag013G1714100	CP7_g45099_DN3_SP8_c.t1
OG0014604	Ag013G1715000	CP7_g45093_DN3_SP0_c.t1
OG0014605	Ag013G1716900	CP7_g45081_DN3_SP8_c.t1
OG0014606	Ag013G1718100	CP7_g45072_DN3_SP4_c.t1
OG0014607	Ag013G1720300	CP7_g45058_DN3_SP5_c.t1
OG0014608	Ag013G1720400	CP7_g45057_DN3_SP8_c.t1
OG0014609	Ag013G1721400	CP7_g45046_DN3_SP0_c.t1
OG0014610	Ag013G1726100	CP7_g45009_DN3_SP0_c.t1
OG0014611	Ag013G1728500	CP7_g44989_DN3_SP0_c.t1
OG0014612	Ag013G1730700	CP7_g44972_DN3_SP6_c.t1
OG0014613	Ag013G1732600	CP7_g44956_DN2_SP0_c.t1
OG0014614	Ag013G1734200	CP7_g44946_DN3_SP8_c.t1
OG0014615	Ag013G1736400	CP7_g44914_DN3_SP8_c.t1
OG0014616	Ag013G1737500	CP7_g44908_DN3_SP8_c.t1
OG0014617	Ag013G1740200	CP7_g44898_DN3_SP8_c.t1
OG0014618	Ag013G1741000	CP7_g44891_DN3_SP5_c.t1
OG0014619	Ag013G1741200	CP7_g44889_DN3_SP0_c.t1
OG0014620	Ag013G1745700	CP7_g44852_DN3_SP2_c.t1
OG0014621	Ag013G1746000	CP7_g44848_DN3_SP0_c.t1
OG0014622	Ag013G1746200	CP7_g44847_DN3_SP8_c.t1
OG0014623	Ag013G1746600	CP19_g18196_DN3_SP7_c.t1
OG0014624	Ag013G1747200	CP7_g44837_DN3_SP1_c.t1, CP6_g7650_DN3_SP6_c.t1
OG0014625	Ag013G1747800	CP7_g44832_DN3_SP8_c.t1
OG0014626	Ag013G1748300	CP7_g44828_DN3_SP3_c.t1
OG0014627	Ag013G1752100	CP7_g44811_DN3_SP8_c.t1
OG0014628	Ag013G1752300	CP7_g44809_DN3_SP6_c.t1
OG0014629	Ag013G1752900	CP7_g44803_DN3_SP8_c.t1
OG0014630	Ag013G1753900	CP7_g44795_DN3_SP2_c.t1
OG0014631	Ag013G1754900	CP7_g44787_DN3_SP7_c.t1
OG0014632	Ag013G1755000	CP7_g44786_DN2_SP8_c.t1
OG0014633	Ag013G1757100	CP7_g44769_DN3_SP7_c.t1
OG0014634	Ag013G1758000	CP7_g44763_DN3_SP8_c.t1
OG0014635	Ag013G1758400	CP7_g44760_DN2_SP0_c.t1
OG0014636	Ag013G1758800	CP7_g44757_DN3_SP0_c.t1
OG0014637	Ag013G1759100	CP7_g44754_DN3_SP0_c.t1
OG0014638	Ag013G1761300	CP7_g44732_DN3_SP8_c.t1
OG0014639	Ag013G1761400	CP7_g44731_DN3_SP0_c.t1
OG0014640	Ag013G1761500	CP7_g44730_DN3_SP8_c.t1
OG0014641	Ag013G1763000	CP7_g44715_DN3_SP8_c.t1
OG0014642	Ag013G1765000	CP7_g44686_DN3_SP6_c.t1
OG0014643	Ag013G1765100	CP7_g44685_DN3_SP7_c.t1
OG0014644	Ag013G1766100	CP7_g44677_DN3_SP8_c.t1
OG0014645	Ag013G1766600	CP7_g44672_DN3_SP0_c.t1
OG0014646	Ag013G1767000	CP7_g44660_DN3_SP1_c.t1
OG0014647	Ag013G1769000	CP7_g44639_DN3_SP8_c.t1
OG0014648	Ag062G5051900	CP13_g19558_DN3_SP2_c.t1
OG0014649	Ag062G5052400	CP13_g19552_DN3_SP4_c.t1
OG0014650	Ag062G5057300	CP13_g19536_DN1_SP0_c.t1
OG0014651	Ag062G5059500	CP13_g19525_DN3_SP4_c.t1
OG0014652	Ag062G5061400	CP13_g19505_DN3_SP1_c.t1
OG0014653	Ag062G5061500	CP19_g18156_DN2_SP8_c.t1
OG0014654	Ag062G5061900	CP13_g19503_DN3_SP2_c.t1
OG0014655	Ag062G5064300	CP13_g19492_DN3_SP8_c.t1
OG0014656	Ag062G5065200	CP13_g19489_DN3_SP3_c.t1
OG0014657	Ag004G0419000	CP2_g47613_DN3_SP0_c.t1
OG0014658	Ag004G0419300	CP2_g47616_DN3_SP3_c.t1
OG0014659	Ag004G0421100	CP2_g47633_DN3_SP2_c.t1
OG0014661	Ag004G0424000	CP2_g47658_DN3_SP4_c.t1
OG0014662	Ag004G0424200	CP2_g47659_DN3_SP4_c.t1
OG0014663	Ag004G0424600	CP2_g47662_DN3_SP6_c.t1
OG0014664	Ag004G0424700	CP2_g47663_DN3_SP8_c.t1
OG0014665	Ag004G0426300	CP2_g47676_DN3_SP2_c.t1
OG0014666	Ag004G0426600	CP2_g47679_DN3_SP0_c.t1
OG0014667	Ag004G0426800	CP2_g47681_DN3_SP5_c.t1
OG0014668	Ag004G0428800	CP2_g47694_DN3_SP0_c.t1
OG0014669	Ag004G0429700	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1
OG0014672	Ag004G0432200	CP2_g47719_DN3_SP6_c.t1
OG0014673	Ag004G0434100, Ag004G0433700	CP2_g47733_DN3_SP0_c.t1
OG0014674	Ag004G0435200	CP2_g47741_DN3_SP0_c.t1
OG0014675	Ag004G0440800	CP2_g47778_DN3_SP6_c.t1
OG0014676	Ag004G0441300	CP2_g47781_DN3_SP5_c.t1
OG0014677	Ag004G0442400	CP2_g47791_DN3_SP0_c.t1
OG0014678	Ag004G0446500	CP2_g47808_DN3_SP0_c.t1
OG0014679	Ag004G0447200	CP2_g47813_DN3_SP0_c.t1
OG0014680	Ag004G0448600	CP2_g47825_DN3_SP8_c.t1
OG0014681	Ag004G0449700	CP2_g47834_DN3_SP0_c.t1
OG0014682	Ag004G0450600	CP2_g47840_DN3_SP8_c.t1
OG0014683	Ag004G0452700	CP2_g47855_DN3_SP8_c.t1
OG0014684	Ag004G0453000	CP2_g47858_DN3_SP4_c.t1
OG0014685	Ag004G0453100	CP2_g47859_DN3_SP8_c.t1
OG0014686	Ag004G0453800	CP2_g47863_DN3_SP7_c.t1
OG0014687	Ag004G0454900	CP2_g47875_DN3_SP5_c.t1
OG0014688	Ag004G0456200	CP2_g47881_DN3_SP4_c.t1
OG0014689	Ag004G0456800	CP2_g47887_DN3_SP5_c.t1
OG0014690	Ag004G0459300	CP2_g47906_DN3_SP7_c.t1
OG0014691	Ag004G0459700	CP2_g47911_DN3_SP2_c.t1
OG0014692	Ag004G0460400	CP2_g47915_DN3_SP5_c.t1
OG0014693	Ag004G0465400	CP2_g47944_DN3_SP3_c.t1
OG0014694	Ag004G0468200	CP2_g47967_DN3_SP8_c.t1
OG0014695	Ag004G0468300	CP2_g47968_DN3_SP8_c.t1
OG0014696	Ag004G0469700	CP2_g47969_DN3_SP6_c.t1
OG0014697	Ag004G0469900	CP2_g47971_DN3_SP7_c.t1
OG0014698	Ag004G0470000	CP2_g47972_DN3_SP4_c.t1
OG0014699	Ag004G0470100	CP2_g47992_DN3_SP6_c.t1
OG0014700	Ag004G0471200	CP2_g47981_DN3_SP1_c.t1
OG0014701	Ag004G0472800	CP2_g47998_DN3_SP7_c.t1
OG0014703	Ag004G0473400	CP2_g48002_DN3_SP0_c.t1
OG0014704	Ag004G0475400	CP2_g48008_DN3_SP8_c.t1
OG0014705	Ag004G0475600	CP2_g48009_DN1_SP0_c.t1
OG0014706	Ag004G0478900	CP2_g48030_DN3_SP0_c.t1
OG0014707	Ag004G0482000	CP2_g48045_DN3_SP1_c.t1
OG0014708	Ag004G0486200	CP2_g48072_DN3_SP5_c.t1
OG0014709	Ag004G0486300	CP2_g48073_DN3_SP8_c.t1
OG0014710	Ag004G0488200	CP2_g48091_DN3_SP3_c.t1
OG0014711	Ag004G0488700	CP2_g48096_DN3_SP6_c.t1
OG0014712	Ag004G0488900	CP2_g48098_DN3_SP6_c.t1
OG0014713	Ag004G0489500	CP2_g48102_DN3_SP0_c.t1
OG0014714	Ag004G0490300	CP2_g48110_DN3_SP0_c.t1
OG0014715	Ag004G0490500	CP2_g48112_DN3_SP6_c.t1
OG0014717	Ag004G0495200	CP2_g48135_DN3_SP8_c.t1
OG0014718	Ag004G0496200	CP2_g48145_DN3_SP8_c.t1
OG0014719	Ag004G0497300	CP2_g48157_DN1_SP0_c.t1
OG0014720	Ag004G0499300	CP2_g48165_DN3_SP0_c.t1
OG0014721	Ag004G0500800	CP2_g48176_DN3_SP5_c.t1
OG0014722	Ag004G0503300	CP2_g48189_DN3_SP8_c.t1
OG0014723	Ag004G0505700	CP2_g48213_DN3_SP1_c.t1
OG0014724	Ag004G0505800	CP2_g48214_DN3_SP0_c.t1
OG0014725	Ag004G0506100	CP2_g48216_DN3_SP5_c.t1
OG0014726	Ag004G0508000	CP2_g48224_DN3_SP8_c.t1
OG0014728	Ag004G0515700	CP2_g48278_DN3_SP0_c.t1
OG0014729	Ag004G0516000	CP2_g48280_DN3_SP0_c.t1
OG0014730	Ag004G0518400	CP2_g48299_DN3_SP8_c.t1
OG0014731	Ag004G0519000	CP2_g48301_DN2_SP0_c.t1
OG0014732	Ag004G0520200	CP2_g48310_DN3_SP8_c.t1
OG0014733	Ag004G0521200	CP1_g38676_DN3_SP3_c.t1
OG0014734	Ag004G0524100	CP2_g48328_DN3_SP0_c.t1
OG0014735	Ag004G0525900	CP3_g14846_DN3_SP7_c.t1
OG0014736	Ag004G0526900	CP2_g48346_DN3_SP1_c.t1
OG0014737	Ag004G0527000	CP2_g48349_DN3_SP0_c.t1
OG0014738	Ag004G0527100	CP2_g48350_DN3_SP8_c.t1
OG0014740	Ag004G0527600	CP2_g48355_DN3_SP6_c.t1
OG0014741	Ag004G0528300	CP2_g48358_DN3_SP4_c.t1
OG0014742	Ag004G0529800	CP2_g48374_DN3_SP8_c.t1
OG0014743	Ag004G0529900	CP2_g48375_DN3_SP0_c.t1
OG0014744	Ag004G0530200	CP34_g51572_DN2_SP0_c.t1
OG0014745	Ag004G0530300	CP2_g48376_DN3_SP0_c.t1
OG0014746	Ag004G0532500	CP2_g48380_DN3_SP0_c.t1
OG0014747	Ag004G0533900	CP2_g48392_DN3_SP8_c.t1
OG0014748	Ag004G0534700	CP2_g48398_DN3_SP2_c.t1
OG0014749	Ag004G0534800	CP2_g48399_DN2_SP0_c.t1
OG0014750	Ag004G0535400	CP2_g48404_DN3_SP0_c.t1
OG0014751	Ag004G0536400	CP2_g48409_DN3_SP0_c.t1
OG0014752	Ag004G0541600	CP2_g48440_DN3_SP8_c.t1
OG0014753	Ag004G0548700	CP2_g48491_DN3_SP5_c.t1
OG0014754	Ag004G0549900	CP2_g48497_DN3_SP1_c.t1
OG0014755	Ag004G0550200	CP2_g48500_DN3_SP3_c.t1
OG0014756	Ag004G0550400	CP2_g48502_DN3_SP0_c.t1
OG0014757	Ag004G0551600	CP2_g48513_DN3_SP0_c.t1
OG0014758	Ag004G0554200	CP8_g54396_DN3_SP3_c.t1
OG0014759	Ag004G0554900	CP8_g54366_DN3_SP8_c.t1
OG0014760	Ag004G0558200	CP8_g54342_DN3_SP7_c.t1
OG0014762	Ag004G0562900	CP8_g54315_DN3_SP8_c.t1
OG0014763	Ag004G0565800	CP8_g54299_DN3_SP0_c.t1
OG0014764	Ag004G0568000	CP8_g54283_DN3_SP8_c.t1
OG0014765	Ag004G0568500	CP8_g54280_DN3_SP8_c.t1
OG0014766	Ag004G0568600	CP8_g54279_DN3_SP2_c.t1
OG0014767	Ag004G0571300	CP8_g54267_DN3_SP8_c.t1
OG0014768	Ag004G0571400	CP8_g54266_DN3_SP7_c.t1
OG0014769	Ag004G0572100	CP8_g54261_DN3_SP0_c.t1
OG0014770	Ag004G0579100	CP8_g54235_DN3_SP8_c.t1
OG0014771	Ag004G0581600	CP8_g54222_DN3_SP5_c.t1
OG0014772	Ag004G0583500	CP8_g54206_DN3_SP7_c.t1
OG0014773	Ag004G0585900	CP8_g54188_DN3_SP8_c.t1
