protein	mRNA	gene
XP_023633324.1	XM_023777556.1	LOC17876784
XP_006280607.1	XM_006280545.2	LOC17876474
XP_006280063.1	XM_006280001.2	LOC17875200
XP_006280296.1	XM_006280234.2	LOC17876664
XP_023640497.1	XM_023784729.1	LOC17874663
XP_023640501.1	XM_023784733.1	LOC17874663
XP_023640504.1	XM_023784736.1	LOC17874663
XP_023640493.1	XM_023784725.1	LOC17874663
XP_023638337.1	XM_023782569.1	LOC17875243
XP_023638339.1	XM_023782571.1	LOC17875243
XP_006281555.1	XM_006281493.2	LOC17875390
XP_023643881.1	XM_023788113.1	LOC17875206
XP_006281148.1	XM_006281086.2	LOC17876769
XP_006282066.1	XM_006282004.2	LOC17876522
XP_006280888.1	XM_006280826.2	LOC17876876
XP_006279592.2	XM_006279530.2	LOC17874660
XP_023636132.1	XM_023780364.1	LOC17877113
XP_006280637.1	XM_006280575.2	LOC17875476
XP_006280143.1	XM_006280081.2	LOC17875634
XP_006281092.1	XM_006281030.2	LOC17875448
XP_023637162.1	XM_023781394.1	LOC17875448
XP_006280432.1	XM_006280370.2	LOC17875617
XP_006281587.2	XM_006281525.2	LOC17876828
XP_023633407.1	XM_023777639.1	LOC17876182
XP_023638269.1	XM_023782501.1	LOC17875295
XP_023638278.1	XM_023782510.1	LOC17875295
XP_023638283.1	XM_023782515.1	LOC17875295
XP_023638290.1	XM_023782522.1	LOC17875295
XP_023638272.1	XM_023782504.1	LOC17875295
XP_006281866.1	XM_006281804.2	LOC17875028
XP_006280501.1	XM_006280439.2	LOC17875360
XP_006281884.1	XM_006281822.2	LOC17875252
XP_006280426.1	XM_006280364.2	LOC17876054
XP_006282076.1	XM_006282014.1	LOC17875758
XP_006281358.1	XM_006281296.2	LOC17877253
XP_006279788.1	XM_006279726.2	LOC17876992
XP_006281365.1	XM_006281303.2	LOC17874731
XP_023643153.1	XM_023787385.1	LOC17874743
XP_006280442.1	XM_006280380.2	LOC17877314
XP_023633408.1	XM_023777640.1	LOC17876257
XP_023633409.1	XM_023777641.1	LOC111829016
XP_006281068.1	XM_006281006.2	LOC17875419
XP_006280869.1	XM_006280807.2	LOC17874962
XP_006281212.1	XM_006281150.2	LOC17877135
XP_006280239.2	XM_006280177.2	LOC17875082
XP_006280225.1	XM_006280163.2	LOC17875017
XP_023633612.1	XM_023777844.1	LOC17877223
XP_006280613.1	XM_006280551.2	LOC17876787
XP_006280511.1	XM_006280449.2	LOC17874934
XP_006281421.1	XM_006281359.2	LOC17875488
XP_023638809.1	XM_023783041.1	LOC17875770
XP_006279572.1	XM_006279510.2	LOC17875770
XP_023633410.1	XM_023777642.1	LOC17875175
XP_006279978.1	XM_006279916.2	LOC17876514
XP_023633411.1	XM_023777643.1	LOC17875811
XP_006281729.1	XM_006281667.2	LOC17876661
XP_023644729.1	XM_023788961.1	LOC17875673
XP_006281991.1	XM_006281929.2	LOC17875673
XP_023637930.1	XM_023782162.1	LOC17875121
XP_006280761.2	XM_006280699.2	LOC17874820
XP_006281726.2	XM_006281664.2	LOC17875153
XP_006280742.1	XM_006280680.2	LOC17875572
XP_006279466.2	XM_006279404.2	LOC17874825
XP_006280100.1	XM_006280038.2	LOC17875907
XP_006281715.2	XM_006281653.2	LOC17875350
XP_023633412.1	XM_023777644.1	LOC17875378
XP_006281428.1	XM_006281366.1	LOC17874600
XP_006281285.2	XM_006281223.2	LOC17875912
XP_006282143.1	XM_006282081.1	LOC17877292
XP_006281362.1	XM_006281300.2	LOC17874913
XP_023642210.1	XM_023786442.1	LOC17877080
XP_023642205.1	XM_023786437.1	LOC17874976
XP_023642201.1	XM_023786433.1	LOC17874976
XP_006280297.1	XM_006280235.2	LOC17874976
XP_006280048.1	XM_006279986.2	LOC17876234
XP_023642191.1	XM_023786423.1	LOC17877218
XP_023642195.1	XM_023786427.1	LOC17877218
XP_006280213.1	XM_006280151.2	LOC17877218
XP_006280279.1	XM_006280217.2	LOC17876330
XP_006281082.2	XM_006281020.2	LOC17876990
XP_006279574.1	XM_006279512.2	LOC17874925
XP_023642521.1	XM_023786753.1	LOC17875961
XP_023642527.1	XM_023786759.1	LOC17875961
XP_006280497.1	XM_006280435.2	LOC17875961
XP_023642520.1	XM_023786752.1	LOC17875961
XP_023642522.1	XM_023786754.1	LOC17875961
XP_023639392.1	XM_023783624.1	LOC111830905
XP_006280461.1	XM_006280399.2	LOC17876357
XP_023644602.1	XM_023788834.1	LOC17876357
XP_006279654.1	XM_006279592.2	LOC17877082
XP_006281806.1	XM_006281744.2	LOC17874869
XP_023644288.1	XM_023788520.1	LOC17874869
XP_023644282.1	XM_023788514.1	LOC17874869
XP_006279810.1	XM_006279748.2	LOC17876417
XP_006280334.1	XM_006280272.2	LOC17875151
XP_006282268.1	XM_006282206.2	LOC17877255
XP_023635544.1	XM_023779776.1	LOC17875991
XP_023635541.1	XM_023779773.1	LOC17875991
XP_006280139.1	XM_006280077.2	LOC17875991
XP_006280801.1	XM_006280739.2	LOC17875214
XP_006279709.2	XM_006279647.2	LOC17876157
XP_006280688.1	XM_006280626.2	LOC17876816
XP_006281273.1	XM_006281211.2	LOC17875936
XP_006282358.1	XM_006282296.2	LOC17876402
XP_023636051.1	XM_023780283.1	LOC17876922
XP_023637642.1	XM_023781874.1	LOC17875947
XP_006281880.2	XM_006281818.2	LOC17875077
XP_006281480.1	XM_006281418.1	LOC17875945
XP_006280293.1	XM_006280231.2	LOC17874911
XP_023636183.1	XM_023780415.1	LOC17874911
XP_006281435.1	XM_006281373.2	LOC17875355
XP_006279784.1	XM_006279722.2	LOC17875888
XP_006280472.2	XM_006280410.2	LOC17874706
XP_023633413.1	XM_023777645.1	LOC111829018
XP_006280016.1	XM_006279954.2	LOC17876202
XP_023645816.1	XM_023790048.1	LOC111832616
XP_023641545.1	XM_023785777.1	LOC17876100
XP_006282024.1	XM_006281962.1	LOC17876341
XP_023642465.1	XM_023786697.1	LOC17875645
XP_023642468.1	XM_023786700.1	LOC17875645
XP_023638928.1	XM_023783160.1	LOC17876489
XP_023638932.1	XM_023783164.1	LOC17876489
XP_006280118.1	XM_006280056.2	LOC17875896
XP_006279914.1	XM_006279852.2	LOC17874868
XP_023633578.1	XM_023777810.1	LOC17874868
XP_023633457.1	XM_023777689.1	LOC17877295
XP_006281323.2	XM_006281261.2	LOC17875652
XP_006280158.1	XM_006280096.2	LOC17877152
XP_006280353.1	XM_006280291.2	LOC17876145
XP_023637483.1	XM_023781715.1	LOC17876145
XP_006279481.1	XM_006279419.2	LOC17874877
XP_006279740.1	XM_006279678.2	LOC17874718
XP_006281106.1	XM_006281044.2	LOC17874957
XP_006280585.1	XM_006280523.2	LOC17876077
XP_006280160.1	XM_006280098.2	LOC17877243
XP_023638687.1	XM_023782919.1	LOC17875571
XP_006280769.1	XM_006280707.2	LOC17875571
XP_006281968.1	XM_006281906.2	LOC17875412
XP_023638053.1	XM_023782285.1	LOC17874754
XP_023633414.1	XM_023777646.1	LOC17875472
XP_006280101.1	XM_006280039.2	LOC17876586
XP_006280103.1	XM_006280041.2	LOC17876193
XP_006281046.1	XM_006280984.2	LOC17875637
XP_006279470.1	XM_006279408.2	LOC17876988
XP_006282376.1	XM_006282314.2	LOC17876909
XP_023633415.1	XM_023777647.1	LOC17876285
XP_006281479.1	XM_006281417.2	LOC17877070
XP_006280439.1	XM_006280377.2	LOC17877376
XP_006281316.1	XM_006281254.2	LOC17877092
XP_006281519.1	XM_006281457.1	LOC17876673
XP_006281484.1	XM_006281422.2	LOC17874609
XP_006282164.1	XM_006282102.2	LOC17874940
XP_006280844.1	XM_006280782.2	LOC17875422
XP_006281239.2	XM_006281177.2	LOC17875363
XP_023640624.1	XM_023784856.1	LOC17875363
XP_023642800.1	XM_023787032.1	LOC17876010
XP_023642804.1	XM_023787036.1	LOC17876010
XP_006281213.1	XM_006281151.2	LOC17876863
XP_006279613.1	XM_006279551.2	LOC17875841
XP_006280468.1	XM_006280406.2	LOC17875081
XP_023637308.1	XM_023781540.1	LOC17875081
XP_023637306.1	XM_023781538.1	LOC17875081
XP_006280373.1	XM_006280311.2	LOC17875665
XP_023645716.1	XM_023789948.1	LOC17875757
XP_023641740.1	XM_023785972.1	LOC17876488
XP_006282277.1	XM_006282215.2	LOC17874750
XP_023635695.1	XM_023779927.1	LOC17874945
XP_023635697.1	XM_023779929.1	LOC17874945
XP_023635696.1	XM_023779928.1	LOC17874945
XP_006280023.1	XM_006279961.2	LOC17875346
XP_006281221.1	XM_006281159.2	LOC17876588
XP_006280109.1	XM_006280047.2	LOC17875246
XP_006279652.1	XM_006279590.2	LOC17874588
XP_023639322.1	XM_023783554.1	LOC17874862
XP_006280605.1	XM_006280543.2	LOC17875923
XP_006280289.1	XM_006280227.2	LOC17875278
XP_023639883.1	XM_023784115.1	LOC17876142
XP_023633493.1	XM_023777725.1	LOC17877202
XP_023645912.1	XM_023790144.1	LOC17875009
XP_006281577.2	XM_006281515.2	LOC17875424
XP_023632940.1	XM_023777172.1	LOC17875806
XP_006279491.1	XM_006279429.2	LOC17874602
XP_006280237.2	XM_006280175.2	LOC17875041
XP_006281822.1	XM_006281760.2	LOC17875001
XP_023644828.1	XM_023789060.1	LOC111832493
XP_006281500.2	XM_006281438.2	LOC17874850
XP_006281894.1	XM_006281832.2	LOC17876847
XP_006282290.1	XM_006282228.1	LOC17875939
XP_006281964.1	XM_006281902.2	LOC17875165
XP_006282198.2	XM_006282136.2	LOC17876083
XP_006281466.2	XM_006281404.2	LOC17876187
XP_006281813.1	XM_006281751.2	LOC17876504
XP_006281925.1	XM_006281863.1	LOC17876875
XP_023633416.1	XM_023777648.1	LOC17876422
XP_023633504.1	XM_023777736.1	LOC111829066
XP_023644856.1	XM_023789088.1	LOC17876878
XP_006281892.1	XM_006281830.2	LOC17876878
XP_023633417.1	XM_023777649.1	LOC17876207
XP_023633528.1	XM_023777760.1	LOC111829073
XP_006281709.1	XM_006281647.1	LOC17876700
XP_023633418.1	XM_023777650.1	LOC17875064
XP_023633419.1	XM_023777651.1	LOC17876439
XP_023633420.1	XM_023777652.1	LOC17875225
XP_006280528.1	XM_006280466.2	LOC17876589
XP_023639900.1	XM_023784132.1	LOC17876589
XP_023639896.1	XM_023784128.1	LOC17876589
XP_023639907.1	XM_023784139.1	LOC17876589
XP_023633421.1	XM_023777653.1	LOC111829021
XP_023644959.1	XM_023789191.1	LOC17874763
XP_006279852.1	XM_006279790.2	LOC17874763
XP_006281671.1	XM_006281609.1	LOC17875575
XP_023644981.1	XM_023789213.1	LOC17876889
XP_006280789.1	XM_006280727.2	LOC17876889
XP_006281761.1	XM_006281699.2	LOC17875625
XP_006280234.1	XM_006280172.1	LOC17876581
XP_006280215.1	XM_006280153.2	LOC17874905
XP_023644938.1	XM_023789170.1	LOC17874905
XP_006279759.1	XM_006279697.2	LOC17874591
XP_023644909.1	XM_023789141.1	LOC17874591
XP_006281368.1	XM_006281306.2	LOC17877319
XP_006279626.1	XM_006279564.2	LOC17874828
XP_006279506.2	XM_006279444.2	LOC17877007
XP_006281190.1	XM_006281128.2	LOC17875566
XP_006281483.1	XM_006281421.1	LOC17875715
XP_023644928.1	XM_023789160.1	LOC17875715
XP_006280707.1	XM_006280645.2	LOC17875895
XP_006280336.1	XM_006280274.2	LOC17876327
XP_023639830.1	XM_023784062.1	LOC17877348
XP_006281042.1	XM_006280980.2	LOC17876289
XP_023635819.1	XM_023780051.1	LOC17877198
XP_023635827.1	XM_023780059.1	LOC17877198
XP_023635822.1	XM_023780054.1	LOC17877198
XP_023635813.1	XM_023780045.1	LOC17876359
XP_006280374.1	XM_006280312.2	LOC17876359
XP_006279854.1	XM_006279792.2	LOC17875741
XP_006281445.1	XM_006281383.2	LOC17875751
XP_023641035.1	XM_023785267.1	LOC111831252
XP_023633422.1	XM_023777654.1	LOC111829022
XP_006280581.1	XM_006280519.2	LOC17876389
XP_006280241.1	XM_006280179.2	LOC17876947
XP_006279769.1	XM_006279707.2	LOC17875191
XP_023633423.1	XM_023777655.1	LOC17877164
XP_023640362.1	XM_023784594.1	LOC111831083
XP_006281887.2	XM_006281825.2	LOC17874770
XP_006279942.1	XM_006279880.2	LOC17876051
XP_023644620.1	XM_023788852.1	LOC17876051
XP_006280419.1	XM_006280357.2	LOC17874791
XP_006280735.1	XM_006280673.2	LOC17875306
XP_006280841.1	XM_006280779.2	LOC17874830
XP_023633424.1	XM_023777656.1	LOC17875542
XP_006280390.1	XM_006280328.2	LOC17874667
XP_023636991.1	XM_023781223.1	LOC17874667
XP_006280137.1	XM_006280075.2	LOC17876065
XP_006280483.2	XM_006280421.2	LOC17875289
XP_006280948.2	XM_006280886.2	LOC17874710
XP_023633571.1	XM_023777803.1	LOC17876096
XP_023633570.1	XM_023777802.1	LOC17876096
XP_023633573.1	XM_023777805.1	LOC17876096
XP_023633574.1	XM_023777806.1	LOC17876096
XP_023633572.1	XM_023777804.1	LOC17876096
XP_006280600.1	XM_006280538.2	LOC17876429
XP_006280080.1	XM_006280018.2	LOC17874725
XP_006279744.1	XM_006279682.2	LOC17876491
XP_006279916.1	XM_006279854.2	LOC17876481
XP_023645503.1	XM_023789735.1	LOC17874723
XP_023645498.1	XM_023789730.1	LOC17874723
XP_023645490.1	XM_023789722.1	LOC17874723
XP_023645494.1	XM_023789726.1	LOC17874723
XP_023645176.1	XM_023789408.1	LOC17875876
XP_006279883.2	XM_006279821.2	LOC17875638
XP_023633425.1	XM_023777657.1	LOC17876697
XP_023645166.1	XM_023789398.1	LOC111832532
XP_006280089.2	XM_006280027.2	LOC17875756
XP_006281308.1	XM_006281246.2	LOC17876938
XP_006280644.1	XM_006280582.2	LOC17876430
XP_023633474.1	XM_023777706.1	LOC17874997
XP_006280310.1	XM_006280248.2	LOC17877017
XP_023640462.1	XM_023784694.1	LOC17877017
XP_006279738.1	XM_006279676.2	LOC17877131
XP_023645829.1	XM_023790061.1	LOC17874670
XP_023639325.1	XM_023783557.1	LOC17876445
XP_006281142.1	XM_006281080.2	LOC17876445
XP_006280349.1	XM_006280287.2	LOC17876367
XP_023636008.1	XM_023780240.1	LOC17875094
XP_006282246.1	XM_006282184.2	LOC17875094
XP_006280491.1	XM_006280429.2	LOC17876268
XP_006280298.1	XM_006280236.2	LOC17874924
XP_006280021.2	XM_006279959.2	LOC17876271
XP_006281140.1	XM_006281078.2	LOC17876479
XP_006280494.1	XM_006280432.2	LOC17876696
XP_006281293.1	XM_006281231.2	LOC17875138
XP_023641323.1	XM_023785555.1	LOC17875900
XP_006280155.1	XM_006280093.2	LOC17875058
XP_006280603.1	XM_006280541.2	LOC17875984
XP_006281735.2	XM_006281673.2	LOC17875053
XP_023635075.1	XM_023779307.1	LOC17875053
XP_023635081.1	XM_023779313.1	LOC17875053
XP_023635079.1	XM_023779311.1	LOC17875053
XP_006280860.1	XM_006280798.2	LOC17875822
XP_023643826.1	XM_023788058.1	LOC17876649
XP_006279932.1	XM_006279870.2	LOC17875080
XP_006282102.2	XM_006282040.2	LOC17874937
XP_023645056.1	XM_023789288.1	LOC17877219
XP_023637186.1	XM_023781418.1	LOC17874926
XP_023637190.1	XM_023781422.1	LOC17874926
XP_023637192.1	XM_023781424.1	LOC17876610
XP_006281342.1	XM_006281280.2	LOC17876610
XP_006280489.1	XM_006280427.2	LOC17876953
XP_023636706.1	XM_023780938.1	LOC17874758
XP_023636701.1	XM_023780933.1	LOC17874758
XP_006280176.1	XM_006280114.2	LOC17874758
XP_006279508.1	XM_006279446.2	LOC17876502
XP_023633229.1	XM_023777461.1	LOC17875603
XP_006281234.1	XM_006281172.2	LOC17876501
XP_023643362.1	XM_023787594.1	LOC17876501
XP_006281423.1	XM_006281361.2	LOC17875590
XP_023642586.1	XM_023786818.1	LOC17875842
XP_023642582.1	XM_023786814.1	LOC17875842
XP_006279953.1	XM_006279891.2	LOC17875842
XP_006282010.1	XM_006281948.1	LOC17875389
XP_006280548.1	XM_006280486.2	LOC17875443
XP_006280906.1	XM_006280844.2	LOC17876821
XP_023638738.1	XM_023782970.1	LOC111830557
XP_006280913.1	XM_006280851.2	LOC17877360
XP_023635070.1	XM_023779302.1	LOC17877360
XP_023635046.1	XM_023779278.1	LOC17875176
XP_023635055.1	XM_023779287.1	LOC17875176
XP_023635048.1	XM_023779280.1	LOC17875176
XP_023635051.1	XM_023779283.1	LOC17875176
XP_023635061.1	XM_023779293.1	LOC17876382
XP_006280837.1	XM_006280775.2	LOC17876382
XP_006281000.1	XM_006280938.2	LOC17875921
XP_006281001.1	XM_006280939.2	LOC17875921
XP_023641609.1	XM_023785841.1	LOC17875921
XP_006281157.1	XM_006281095.2	LOC17876276
XP_006282289.1	XM_006282227.2	LOC17877134
XP_006280197.1	XM_006280135.2	LOC17875139
XP_006281056.1	XM_006280994.2	LOC17876657
XP_006281713.1	XM_006281651.2	LOC17877279
XP_023641824.1	XM_023786056.1	LOC17877279
XP_006280263.1	XM_006280201.2	LOC17875323
XP_023640298.1	XM_023784530.1	LOC17876104
XP_006282054.2	XM_006281992.2	LOC17875727
XP_006281929.1	XM_006281867.2	LOC17875679
XP_023640232.1	XM_023784464.1	LOC17876701
XP_006279496.1	XM_006279434.2	LOC17876701
XP_006279666.2	XM_006279604.2	LOC17875430
XP_006280166.1	XM_006280104.2	LOC17875068
XP_006281485.1	XM_006281423.2	LOC17876595
XP_006280944.1	XM_006280882.2	LOC17876231
XP_006280773.2	XM_006280711.2	LOC17876070
XP_006281314.1	XM_006281252.2	LOC17875452
XP_006281125.1	XM_006281063.2	LOC17876630
XP_023633426.1	XM_023777658.1	LOC111829024
XP_023645762.1	XM_023789994.1	LOC111832603
XP_006281808.1	XM_006281746.2	LOC17876457
XP_006281522.1	XM_006281460.2	LOC17874648
XP_006279674.1	XM_006279612.2	LOC17876885
XP_006280918.1	XM_006280856.2	LOC17875513
XP_006282120.2	XM_006282058.2	LOC17875177
XP_006282148.1	XM_006282086.2	LOC17876987
XP_023633427.1	XM_023777659.1	LOC111829025
XP_023633428.1	XM_023777660.1	LOC17874953
XP_006281432.1	XM_006281370.2	LOC17877353
XP_006280009.1	XM_006279947.2	LOC17875755
XP_006282217.1	XM_006282155.2	LOC17876127
XP_023637204.1	XM_023781436.1	LOC17876127
XP_006280778.1	XM_006280716.2	LOC17874744
XP_006281936.1	XM_006281874.2	LOC17875579
XP_006280546.1	XM_006280484.2	LOC17876205
XP_006281089.1	XM_006281027.2	LOC17876736
XP_006280396.1	XM_006280334.2	LOC17875547
XP_006280689.1	XM_006280627.2	LOC17876671
XP_006281473.1	XM_006281411.2	LOC17875451
XP_006281908.1	XM_006281846.2	LOC17876535
XP_006281714.1	XM_006281652.2	LOC17877182
XP_023641424.1	XM_023785656.1	LOC17875364
XP_023636226.1	XM_023780458.1	LOC17875511
XP_006279472.1	XM_006279410.2	LOC17875511
XP_006281259.1	XM_006281197.2	LOC17877317
XP_023633429.1	XM_023777661.1	LOC111829026
XP_023633329.1	XM_023777561.1	LOC111828961
XP_023633151.1	XM_023777383.1	LOC17876524
XP_023633150.1	XM_023777382.1	LOC17876524
XP_006280338.1	XM_006280276.2	LOC17877206
XP_006281827.1	XM_006281765.1	LOC17874811
XP_006281947.2	XM_006281885.2	LOC17875208
XP_006282050.1	XM_006281988.2	LOC17877104
XP_006281231.1	XM_006281169.2	LOC17875891
XP_006281410.1	XM_006281348.2	LOC17875453
XP_023640139.1	XM_023784371.1	LOC17875662
XP_006281107.1	XM_006281045.2	LOC17875662
XP_006279594.1	XM_006279532.2	LOC17876045
XP_006279741.1	XM_006279679.1	LOC17876508
XP_006281520.1	XM_006281458.1	LOC17874819
XP_006282118.1	XM_006282056.2	LOC17876849
XP_023639711.1	XM_023783943.1	LOC17874628
XP_006280614.1	XM_006280552.2	LOC17874628
XP_006280408.2	XM_006280346.2	LOC17874809
XP_006280624.1	XM_006280562.2	LOC17877112
XP_006281381.1	XM_006281319.2	LOC17875205
XP_006281383.1	XM_006281321.2	LOC17875205
XP_006281382.1	XM_006281320.2	LOC17875205
XP_006280039.1	XM_006279977.2	LOC17875020
XP_023642865.1	XM_023787097.1	LOC17876970
XP_023642862.1	XM_023787094.1	LOC17876970
XP_006282153.1	XM_006282091.2	LOC17875152
XP_006281816.1	XM_006281754.2	LOC17874999
XP_006281604.1	XM_006281542.2	LOC17877196
XP_006282028.1	XM_006281966.2	LOC17876197
XP_006280470.1	XM_006280408.2	LOC17875498
XP_023636945.1	XM_023781177.1	LOC17875823
XP_006281531.1	XM_006281469.2	LOC17875823
XP_023636952.1	XM_023781184.1	LOC17874624
XP_006280275.1	XM_006280213.2	LOC17877341
XP_006280730.1	XM_006280668.2	LOC17876317
XP_006281495.1	XM_006281433.2	LOC17876004
XP_006279994.1	XM_006279932.2	LOC17876707
XP_006279606.1	XM_006279544.2	LOC17875653
XP_023639747.1	XM_023783979.1	LOC17876544
XP_023639744.1	XM_023783976.1	LOC17876544
XP_006281337.1	XM_006281275.2	LOC17874762
XP_006282219.1	XM_006282157.2	LOC17876729
XP_006281450.1	XM_006281388.2	LOC17876448
XP_006281144.1	XM_006281082.2	LOC17875826
XP_023635936.1	XM_023780168.1	LOC17876686
XP_023635942.1	XM_023780174.1	LOC17876686
XP_006282081.1	XM_006282019.2	LOC17876039
XP_023635956.1	XM_023780188.1	LOC17876039
XP_023635950.1	XM_023780182.1	LOC17876039
XP_006281132.1	XM_006281070.2	LOC17875577
XP_006281161.1	XM_006281099.2	LOC17877352
XP_006280153.1	XM_006280091.2	LOC17877143
XP_006280154.1	XM_006280092.2	LOC17877143
XP_006280397.1	XM_006280335.2	LOC17876086
XP_006279762.1	XM_006279700.2	LOC17876689
XP_023633498.1	XM_023777730.1	LOC17876689
XP_006281594.1	XM_006281532.2	LOC17874680
XP_006281609.1	XM_006281547.2	LOC17876132
XP_023633499.1	XM_023777731.1	LOC17876825
XP_023633500.1	XM_023777732.1	LOC17876825
XP_006282199.2	XM_006282137.2	LOC17876482
XP_023635843.1	XM_023780075.1	LOC17876870
XP_023635840.1	XM_023780072.1	LOC17876870
XP_006279902.1	XM_006279840.2	LOC17876870
XP_023635851.1	XM_023780083.1	LOC111829929
XP_023635854.1	XM_023780086.1	LOC111829929
XP_023635848.1	XM_023780080.1	LOC111829929
XP_023632873.1	XM_023777105.1	LOC17875335
XP_006280303.1	XM_006280241.2	LOC17875335
XP_023638715.1	XM_023782947.1	LOC17876520
XP_006281465.2	XM_006281403.2	LOC17874950
XP_023645067.1	XM_023789299.1	LOC17877147
XP_006279807.1	XM_006279745.2	LOC17877147
XP_006282322.1	XM_006282260.2	LOC17875084
XP_023638496.1	XM_023782728.1	LOC17876018
XP_023638494.1	XM_023782726.1	LOC17876018
XP_023638501.1	XM_023782733.1	LOC17876018
XP_006282287.1	XM_006282225.2	LOC17877100
XP_006281105.1	XM_006281043.2	LOC17874902
XP_006279871.1	XM_006279809.2	LOC17876093
XP_023638478.1	XM_023782710.1	LOC17877297
XP_006280945.1	XM_006280883.2	LOC17877297
XP_023638471.1	XM_023782703.1	LOC17877297
XP_023638476.1	XM_023782708.1	LOC17877297
XP_006279634.1	XM_006279572.2	LOC17876105
XP_023636742.1	XM_023780974.1	LOC17875576
XP_023636749.1	XM_023780981.1	LOC17875576
XP_023636738.1	XM_023780970.1	LOC17875576
XP_023636747.1	XM_023780979.1	LOC17875576
XP_006279686.2	XM_006279624.2	LOC17875836
XP_006281943.1	XM_006281881.2	LOC17875538
XP_006282037.1	XM_006281975.2	LOC17876624
XP_023636915.1	XM_023781147.1	LOC17876624
XP_023636907.1	XM_023781139.1	LOC17876848
XP_006282057.2	XM_006281995.2	LOC17876848
XP_023636903.1	XM_023781135.1	LOC17876848
XP_023636905.1	XM_023781137.1	LOC17876848
XP_023637021.1	XM_023781253.1	LOC17875615
XP_023637025.1	XM_023781257.1	LOC17875615
XP_023637024.1	XM_023781256.1	LOC17875615
XP_006280995.1	XM_006280933.2	LOC17876192
XP_023637035.1	XM_023781267.1	LOC17876192
XP_006281461.2	XM_006281399.2	LOC17874897
XP_023633562.1	XM_023777794.1	LOC17877018
XP_023633563.1	XM_023777795.1	LOC17877018
XP_006280420.1	XM_006280358.2	LOC17877018
XP_023633564.1	XM_023777796.1	LOC17877018
XP_006282283.2	XM_006282221.2	LOC17874982
XP_006279537.1	XM_006279475.2	LOC17875003
XP_006279655.2	XM_006279593.2	LOC17875835
XP_023635524.1	XM_023779756.1	LOC17874914
XP_023635525.1	XM_023779757.1	LOC17874914
XP_023635526.1	XM_023779758.1	LOC17874914
XP_023635530.1	XM_023779762.1	LOC17874914
XP_006281920.1	XM_006281858.2	LOC17874914
XP_023635520.1	XM_023779752.1	LOC17876299
XP_006280972.1	XM_006280910.2	LOC17877305
XP_006282336.1	XM_006282274.2	LOC17876790
XP_006280221.1	XM_006280159.2	LOC17876066
XP_023633596.1	XM_023777828.1	LOC17876841
XP_023633597.1	XM_023777829.1	LOC17876080
XP_006281504.1	XM_006281442.2	LOC17876080
XP_023643478.1	XM_023787710.1	LOC17877142
XP_023643469.1	XM_023787701.1	LOC111831954
XP_023643473.1	XM_023787705.1	LOC111831954
XP_006281734.1	XM_006281672.2	LOC17875723
XP_006281173.1	XM_006281111.2	LOC17875148
XP_006279957.1	XM_006279895.2	LOC17874689
XP_023644136.1	XM_023788368.1	LOC17874689
XP_006280208.1	XM_006280146.2	LOC17875302
XP_006280957.1	XM_006280895.2	LOC17877247
XP_023636575.1	XM_023780807.1	LOC17875701
XP_023636579.1	XM_023780811.1	LOC17875701
XP_023636582.1	XM_023780814.1	LOC17875701
XP_023636585.1	XM_023780817.1	LOC17875701
XP_006279970.1	XM_006279908.2	LOC17876631
XP_006279969.1	XM_006279907.2	LOC17876631
XP_006280848.1	XM_006280786.2	LOC17875624
XP_006281992.1	XM_006281930.2	LOC17875258
XP_023644387.1	XM_023788619.1	LOC17875258
XP_006281182.1	XM_006281120.2	LOC17875127
XP_006280842.1	XM_006280780.2	LOC17877077
XP_006279701.1	XM_006279639.2	LOC17875402
XP_006280567.1	XM_006280505.2	LOC17876470
XP_023633593.1	XM_023777825.1	LOC17876090
XP_023633592.1	XM_023777824.1	LOC17876090
XP_006280196.1	XM_006280134.2	LOC17874990
XP_023636532.1	XM_023780764.1	LOC17876621
XP_006281456.1	XM_006281394.2	LOC17876621
XP_006281061.1	XM_006280999.2	LOC17876833
XP_023643525.1	XM_023787757.1	LOC17874701
XP_006280699.1	XM_006280637.2	LOC17875619
XP_006280254.1	XM_006280192.2	LOC17876826
XP_006280715.1	XM_006280653.2	LOC17875699
XP_006280227.1	XM_006280165.2	LOC17876894
XP_006279487.1	XM_006279425.2	LOC17874958
XP_006281118.1	XM_006281056.2	LOC17875268
XP_006281962.1	XM_006281900.2	LOC17876577
XP_006280710.1	XM_006280648.2	LOC17875027
XP_006281241.1	XM_006281179.2	LOC17874666
XP_023645918.1	XM_023790150.1	LOC17875608
XP_006281858.1	XM_006281796.2	LOC17877047
XP_006280863.1	XM_006280801.2	LOC17875351
XP_006282270.1	XM_006282208.2	LOC17876801
XP_006279869.2	XM_006279807.2	LOC17874866
XP_006279862.1	XM_006279800.2	LOC17877197
XP_006280998.1	XM_006280936.2	LOC17876856
XP_023633430.1	XM_023777662.1	LOC111829028
XP_006281108.1	XM_006281046.2	LOC17876233
XP_023643894.1	XM_023788126.1	LOC17876233
XP_023642636.1	XM_023786868.1	LOC17875966
XP_023640932.1	XM_023785164.1	LOC17875181
XP_023640928.1	XM_023785160.1	LOC111831224
XP_006282192.1	XM_006282130.1	LOC17876958
XP_006280320.1	XM_006280258.2	LOC17876473
XP_006281572.1	XM_006281510.2	LOC17874673
XP_023633476.1	XM_023777708.1	LOC17875530
XP_006281804.1	XM_006281742.1	LOC17875369
