Orthogroup	Cardamine_glauca	Capsella_rubella
OG0013747	Cg004G1285800	XP_006298132.1
OG0013748	Cg004G1284600	XP_023642664.1
OG0013749	Cg004G1284100	XP_006299035.1
OG0013750	Cg004G1283000	XP_006298732.1
OG0013751	Cg004G1280500	XP_023641159.1
OG0013752	Cg001G0098900	XP_006286203.1
OG0013753	Cg007G2347700	XP_006300519.1
OG0013754	Cg007G2425300	XP_006300850.2
OG0013755	Cg007G2423200	XP_006300693.1
OG0013756	Cg007G2402700	XP_023644107.1
OG0013757	Cg007G2398600, Cg007G2411000	XP_006302639.1
OG0013758	Cg007G2408400, Cg007G2400900	XP_006302298.1
OG0013759	Cg007G2408300, Cg007G2401000	XP_006301513.1
OG0013760	Cg007G2366300	XP_006302891.1
OG0013761	Cg007G2357500	XP_006300403.1
OG0013762	Cg007G2354200	XP_006302072.1
OG0013763	Cg008G2753900	XP_006288098.1
OG0013764	Cg008G2750000	XP_023637396.1
OG0013765	Cg008G2749500	XP_023635875.1
OG0013766	Cg008G2749100	XP_006287419.1
OG0013767	Cg008G2748100	XP_006287983.1
OG0013768	Cg008G2747900	XP_006286909.1
OG0013769	Cg005G1715300	XP_006294876.1
OG0013770	Cg005G1750700	XP_006296462.1
OG0013771	Cg008G2746100	XP_023636400.1
OG0013772	Cg008G2842200	XP_006282292.1
OG0013773	Cg008G2841500	XP_006279825.1
OG0013774	Cg008G2877600	XP_006280032.2
OG0013775	Cg008G2877800	XP_006280311.1
OG0013776	Cg002G0503600	XP_006291844.1
OG0013777	Cg002G0505300	XP_006291176.1
OG0013778	Cg002G0505700	XP_006290487.1
OG0013779	Cg002G0505800	XP_006292429.2
OG0013780	Cg002G0505900	XP_006292015.1
OG0013781	Cg002G0506000	XP_006291785.1
OG0013782	Cg002G0506100	XP_023638755.1
OG0013783	Cg002G0508800	XP_006291374.1
OG0013784	Cg002G0508900	XP_006291289.1
OG0013785	Cg002G0509400	XP_023638770.1
OG0013786	Cg002G0510100	XP_006291190.2
OG0013787	Cg002G0510500	XP_023637972.1
OG0013788	Cg002G0511200	XP_006291630.2
OG0013789	Cg002G0512700	XP_006290591.1
OG0013790	Cg002G0514000	XP_006292183.1
OG0013791	Cg006G1912400, Cg002G0515000	XP_006292525.2
OG0013792	Cg002G0694800	XP_006290652.2
OG0013793	Cg006G2256400	XP_023644678.1
OG0013794	Cg002G0546500	XP_023638013.1
OG0013795	Cg006G2253300	XP_006307173.1
OG0013796	Cg006G2252700	XP_023633250.1
OG0013797	Cg006G2251900	XP_023645098.1
OG0013798	Cg002G0637200	XP_006292221.2
OG0013799	Cg006G2249700	XP_006305254.1
OG0013800	Cg006G2246700	XP_006303379.1
OG0013801	Cg006G2246600	XP_006305677.2, XP_006279525.1
OG0013802	Cg006G2246000	XP_006305435.1
OG0013803	Cg006G2245400	XP_006307205.1
OG0013804	Cg006G2244400	XP_006306578.1
OG0013805	Cg006G2243300	XP_006303697.1
OG0013806	Cg004G1219100	XP_006297621.1
OG0013807	Cg006G2241200	XP_006303529.1
OG0013808	Cg006G2240600	XP_006305466.1
OG0013809	Cg006G2240400	XP_006303338.1
OG0013810	Cg006G2239900	XP_006303577.1
OG0013811	Cg006G2237500	XP_006305664.1
OG0013812	Cg006G2236900	XP_006307484.1, XP_006279287.2
OG0013813	Cg006G2235800	XP_006305457.1
OG0013814	Cg006G2235500	XP_006303275.1
OG0013815	Cg006G2234500	XP_006306709.1
OG0013816	Cg006G2232000	XP_006307466.2
OG0013817	Cg006G2229700	XP_023645519.1
OG0013818	Cg006G2227200	XP_023645415.1
OG0013819	Cg006G2226600	XP_023645370.1
OG0013820	Cg006G2221500	XP_006303252.1
OG0013821	Cg006G2220900	XP_006305933.1
OG0013822	Cg006G2219200	XP_023632922.1
OG0013823	Cg006G2217100	XP_006304033.1
OG0013824	Cg006G2217000	XP_023644966.1
OG0013825	Cg007G2347900, Cg006G2205300	XP_006307017.1
OG0013826	Cg006G2205100	XP_006303307.2
OG0013827	Cg006G2202300	XP_006305261.1
OG0013828	Cg006G2200200	XP_006305857.1
OG0013829	Cg006G2196000, Cg006G2206900	XP_006303994.1
OG0013830	Cg006G2195900	XP_006303215.1
OG0013831	Cg006G2195000	XP_006304886.2
OG0013832	Cg006G2193900	XP_006306364.1
OG0013833	Cg006G2191900	XP_006307202.1
OG0013834	Cg006G2190900	XP_023645338.1
OG0013835	Cg001G0335000	XP_006286320.2
OG0013836	Cg006G2184700	XP_006306913.1
OG0013837	Cg006G2182100	XP_006305875.1
OG0013838	Cg006G2180600	XP_006304437.1
OG0013839	Cg006G2179900	XP_006304296.1
OG0013840	Cg007G2372800	XP_023643562.1
OG0013841	Cg006G2179700	XP_006303811.1
OG0013842	Cg006G2175100	XP_023632625.1, XP_006307082.1
OG0013843	Cg006G2174100	XP_023644971.1
OG0013845	Cg006G2172300	XP_023645202.1
OG0013846	Cg006G2171600	XP_006304210.1
OG0013847	Cg006G2171300	XP_006305202.1
OG0013848	Cg006G2170800	XP_006305088.1
OG0013849	Cg006G2169900	XP_006307607.1
OG0013850	Cg006G2169500	XP_023632815.1
OG0013851	Cg006G2168400	XP_023645680.1
OG0013852	Cg006G2167000, Cg006G2166900	XP_006305914.1
OG0013853	Cg006G2165600	XP_006305124.1
OG0013855	Cg006G2161800	XP_006307646.1
OG0013856	Cg006G2160000	XP_023646057.1
OG0013857	Cg006G2159300	XP_023633197.1
OG0013858	Cg006G2159000	XP_006303794.1
OG0013859	Cg006G2158600	XP_006306484.2
OG0013860	Cg006G2011500	XP_006306989.1
OG0013861	Cg006G2156100	XP_006307578.2
OG0013862	Cg006G2155300	XP_023645667.1
OG0013863	Cg006G2153800	XP_023644808.1
OG0013864	Cg006G2153200	XP_023645563.1
OG0013865	Cg006G2152900	XP_006307002.1
OG0013866	Cg006G2152500	XP_006303706.1
OG0013867	Cg006G2152100	XP_023632840.1
OG0013868	Cg006G2150900	XP_006305445.1
OG0013869	Cg006G2150800	XP_006304219.1
OG0013871	Cg005G1759800	XP_006294199.1
OG0013872	Cg006G2146100	XP_006305623.1
OG0013873	Cg006G2145800	XP_006305061.1
OG0013874	Cg006G2145500	XP_006303268.1
OG0013875	Cg006G2145100	XP_006305252.1
OG0013876	Cg006G2143900	XP_006306261.2
OG0013877	Cg006G2143800	XP_006303826.1
OG0013878	Cg007G2354300	XP_006304678.1
OG0013879	Cg006G2143100	XP_023646017.1
OG0013880	Cg006G2143000	XP_006307130.1
OG0013881	Cg006G2136400	XP_006304679.1
OG0013882	Cg006G2135900	XP_006306548.1
OG0013883	Cg006G2134900	XP_006304844.1
OG0013884	Cg006G2134700	XP_006307455.1
OG0013885	Cg006G2134100	XP_006304567.1
OG0013886	Cg006G2133500	XP_006303581.1
OG0013887	Cg006G2006400	XP_006303882.1
OG0013888	Cg006G2131600	XP_006307593.1
OG0013889	Cg006G2130500	XP_006304718.1
OG0013890	Cg003G0904800	XP_006279523.1
OG0013891	Cg006G2129600	XP_023645389.1
OG0013892	Cg006G2127200	XP_006304243.1
OG0013893	Cg006G2126800	XP_023644950.1
OG0013894	Cg006G2122700	XP_006305655.1
OG0013895	Cg006G2122000	XP_006304136.1
OG0013896	Cg006G2121400	XP_006306327.1
OG0013897	Cg006G2121100	XP_006304118.1
OG0013898	Cg006G2120500	XP_006304142.1
OG0013899	Cg006G2120400	XP_006304693.2
OG0013900	Cg006G2119400	XP_006305389.1
OG0013901	Cg006G2116500	XP_006305721.1
OG0013902	Cg006G2116300	XP_006304780.1
OG0013903	Cg006G2112600	XP_006304032.1
OG0013904	Cg006G2111300	XP_006304599.1
OG0013905	Cg008G2866600, Cg008G2850900	XP_006280795.2
OG0013906	Cg006G2107100	XP_023645342.1
OG0013907	Cg006G2104200	XP_006305257.1
OG0013908	Cg006G2103000	XP_023632812.1
OG0013910	Cg006G2101600	XP_006307632.2
OG0013911	Cg006G2100600	XP_006303674.1
OG0013912	Cg006G2099500	XP_006304479.1
OG0013913	Cg006G2099100	XP_006305342.1
OG0013914	Cg006G2098900	XP_006305925.1
OG0013915	Cg006G2097300	XP_006306547.1
OG0013916	Cg006G2097100	XP_006303954.1
OG0013917	Cg006G2096300	XP_006303936.1
OG0013918	Cg006G2092800	XP_006305063.1
OG0013919	Cg006G2091500	XP_006305901.1
OG0013920	Cg003G0912500	XP_006281063.1
OG0013921	Cg006G2090600	XP_006304233.1
OG0013922	Cg006G2090500	XP_006306718.1
OG0013923	Cg006G2090400	XP_006305310.1
OG0013924	Cg006G2089500	XP_006304300.1
OG0013925	Cg006G2088900	XP_006304239.1
OG0013926	Cg006G2086200	XP_006303992.1
OG0013927	Cg006G2085500	XP_006305158.1
OG0013928	Cg006G2085300	XP_006307453.1
OG0013929	Cg006G2084200	XP_006305921.1
OG0013930	Cg006G2083400	XP_023643311.1
OG0013931	Cg006G2083100	XP_006306068.1
OG0013932	Cg006G2081800	XP_006305468.2
OG0013933	Cg006G2079600	XP_006305296.1
OG0013934	Cg006G2075200	XP_006305127.2
OG0013935	Cg006G2074600	XP_006306962.1
OG0013936	Cg006G2074000	XP_006306445.1
OG0013937	Cg006G2073900	XP_006304975.1
OG0013939	Cg006G2071500	XP_006305739.1
OG0013940	Cg006G2071200	XP_006306888.1
OG0013941	Cg006G2070200	XP_023632589.1
OG0013942	Cg006G2069500	XP_006307378.1
OG0013943	Cg006G2069000	XP_006306307.1
OG0013944	Cg006G2068800	XP_006306074.1
OG0013945	Cg006G2073200	XP_006303454.1
OG0013946	Cg006G2068100	XP_006305185.1
OG0013947	Cg006G2066800	XP_023645878.1
OG0013948	Cg002G0678600	XP_006290385.1
OG0013949	Cg006G2064700	XP_006305478.1
OG0013951	Cg001G0367900	XP_006283717.1
OG0013952	Cg006G2062600	XP_006304179.2
OG0013953	Cg006G2062400	XP_006303918.1
OG0013954	Cg006G2061400	XP_006303947.1
OG0013955	Cg006G2058700	XP_006305569.1
OG0013956	Cg006G2053400	XP_006304824.1
OG0013957	Cg006G2053300	XP_006304181.1
OG0013958	Cg006G2053200	XP_006304615.1
OG0013959	Cg006G2052500	XP_006304951.1
OG0013960	Cg006G2052400	XP_006305284.1
OG0013961	Cg006G2050000	XP_023645775.1
OG0013962	Cg006G2047800	XP_006307681.2
OG0013963	Cg006G2046100	XP_006303132.1
OG0013964	Cg006G2045300	XP_006303516.1
OG0013965	Cg006G2044100	XP_006304030.2
OG0013966	Cg008G2884500	XP_006279938.1
OG0013967	Cg006G2039000	XP_006305542.1
OG0013968	Cg006G2038100	XP_006305279.1
OG0013969	Cg006G2036900	XP_023633030.1
OG0013970	Cg006G2036700	XP_006304990.1
OG0013971	Cg006G2036600	XP_006303768.1
OG0013973	Cg007G2487900	XP_023643670.1
OG0013974	Cg007G2487000	XP_006301453.1
OG0013975	Cg007G2486600	XP_006302709.1
OG0013976	Cg007G2486300	XP_006301141.1
OG0013977	Cg007G2486000	XP_006302181.1
OG0013978	Cg007G2485700	XP_006301319.1
OG0013979	Cg007G2484400	XP_006301205.1
OG0013980	Cg007G2483800	XP_006300870.2
OG0013981	Cg007G2483500	XP_023643288.1
OG0013982	Cg007G2481700	XP_006302096.1
OG0013983	Cg007G2477900	XP_006301432.1
OG0013984	Cg007G2477400	XP_006301230.1
OG0013985	Cg007G2476600	XP_006302894.1
OG0013986	Cg007G2475600	XP_006302343.2
OG0013987	Cg007G2475200	XP_006301715.1
OG0013988	Cg007G2475100	XP_006300838.1
OG0013990	Cg007G2472000	XP_006300509.1
OG0013991	Cg001G0163100	XP_006284401.1
OG0013992	Cg001G0162700	XP_006283594.1
OG0013993	Cg006G1943800	XP_006307574.1
OG0013994	Cg007G2264000	XP_006301285.1
OG0013995	Cg007G2264100	XP_006300824.1
OG0013996	Cg007G2264200	XP_006302556.1
OG0013997	Cg007G2269400	XP_006302103.1
OG0013998	Cg007G2270100	XP_023643685.1
OG0013999	Cg001G0133800	XP_006282825.2
OG0014001	Cg007G2272000	XP_006302449.2
OG0014002	Cg002G0695800	XP_006290656.1
OG0014003	Cg007G2274200	XP_006302694.1
OG0014004	Cg007G2274800	XP_006301277.1
OG0014005	Cg008G2730100	XP_023637472.1
OG0014006	Cg007G2277200	XP_023642827.1
OG0014007	Cg007G2279300	XP_023644160.1
OG0014008	Cg007G2280400	XP_006301773.1
OG0014009	Cg007G2283200	XP_023643112.1
OG0014010	Cg007G2287700	XP_006300381.1
OG0014011	Cg007G2288100	XP_006302007.1
OG0014012	Cg007G2295100	XP_006300981.1
OG0014013	Cg007G2300900	XP_006301196.1
OG0014014	Cg007G2300800	XP_006300844.1
OG0014015	Cg007G2298200	XP_006300768.1
OG0014016	Cg007G2296500	XP_006302106.1
OG0014017	Cg004G1359800	XP_006297328.1
OG0014018	Cg007G2301200	XP_006300926.1
OG0014019	Cg007G2303200	XP_006301054.1
OG0014020	Cg007G2305000	XP_023643409.1
OG0014021	Cg007G2306800	XP_006302902.1
OG0014022	Cg007G2310500	XP_023644039.1
OG0014023	Cg007G2313200	XP_023643544.1
OG0014024	Cg007G2317400	XP_006301681.1
OG0014026	Cg007G2320800	XP_006301353.1
OG0014027	Cg007G2331300	XP_006302021.1
OG0014028	Cg007G2334800	XP_006302721.1
OG0014029	Cg007G2335700, Cg007G2335800	XP_006302224.1
OG0014030	Cg007G2342300	XP_006300394.1, XP_023643326.1
OG0014031	Cg007G2263600	XP_006302293.1
OG0014032	Cg007G2262600	XP_006302761.1
OG0014033	Cg007G2261700	XP_006300967.2
OG0014034	Cg007G2260400	XP_006303010.1
OG0014035	Cg007G2260300	XP_006301700.1
OG0014036	Cg007G2260000	XP_006302089.1
OG0014037	Cg007G2259900	XP_006301585.1
OG0014038	Cg007G2257300	XP_006301844.2
OG0014039	Cg007G2257100	XP_006301742.2
OG0014040	Cg003G0799900	XP_006290109.1
OG0014041	Cg008G2977900	XP_006280324.1
OG0014042	Cg008G2984000	XP_006282288.1
OG0014043	Cg008G2984200	XP_006280682.1
OG0014044	Cg008G2986900	XP_006280219.1
OG0014045	Cg008G2950500	XP_006280083.1
OG0014046	Cg008G2949000	XP_006280615.2
OG0014047	Cg008G2948500	XP_006280014.1
OG0014048	Cg008G2945900	XP_006282061.1
OG0014049	Cg008G2945600, Cg003G0798500	XP_006280280.1
OG0014050	Cg003G0860400, Cg003G0737600	XP_006288136.1
OG0014051	Cg003G0738800, Cg003G0859200	XP_023640707.1
OG0014052	Cg003G0859100, Cg003G0738900	XP_023637135.1
OG0014053	Cg003G0858600, Cg003G0739200	XP_006287020.1
OG0014054	Cg001G0107900	XP_006283729.1
OG0014055	Cg001G0107300	XP_006282897.2
OG0014056	Cg001G0107000	XP_006282700.1
OG0014057	Cg001G0104900	XP_023640835.1
OG0014058	Cg001G0104100	XP_006294391.1
OG0014059	Cg001G0103900	XP_006294454.1
OG0014060	Cg001G0243700	XP_006282550.1
OG0014061	Cg001G0242500	XP_006284042.1
OG0014062	Cg006G1853000	XP_023645217.1
OG0014063	Cg006G1852100	XP_006305060.1
OG0014064	Cg006G1852000	XP_006303163.1
OG0014065	Cg006G1847500	XP_006307518.1
OG0014067	Cg006G1850200	XP_023645313.1
OG0014068	Cg006G1847700	XP_006304891.1
OG0014069	Cg006G1848400	XP_023645790.1
OG0014070	Cg006G1847400	XP_023645468.1
OG0014071	Cg006G1844500	XP_006305971.1
OG0014072	Cg006G1843800	XP_006306863.1
OG0014073	Cg006G1843300	XP_006304910.1
OG0014074	Cg006G1842900	XP_006307060.1
OG0014075	Cg006G1841600	XP_006306610.1
OG0014076	Cg006G1841500	XP_006304522.1
OG0014077	Cg006G1838300	XP_006303632.1
OG0014078	Cg006G1838000	XP_006305746.1
OG0014079	Cg006G1837900	XP_023633200.1
OG0014080	Cg006G1837600	XP_023645294.1
OG0014081	Cg007G2519600	XP_023643368.1
OG0014082	Cg007G2519400	XP_006302858.2
OG0014083	Cg001G0000800	XP_006282906.1
OG0014084	Cg001G0001000	XP_006284385.1
OG0014085	Cg001G0001400	XP_023634482.1
OG0014086	Cg001G0002700	XP_006282731.1
OG0014087	Cg001G0003200	XP_023635209.1
OG0014088	Cg001G0003600	XP_006285229.1
OG0014089	Cg001G0004600	XP_006282751.1
OG0014090	Cg001G0005900	XP_006283781.1
OG0014091	Cg001G0006500	XP_006284330.1
OG0014092	Cg001G0006700	XP_006285639.1
OG0014093	Cg001G0007700	XP_023635278.1
OG0014094	Cg001G0008000	XP_006284295.1
OG0014095	Cg001G0008600	XP_006283496.1
OG0014096	Cg001G0009100	XP_023635143.1
OG0014097	Cg001G0009400	XP_006285644.1
OG0014098	Cg001G0012300	XP_006285220.1
OG0014099	Cg001G0013100	XP_023634817.1
OG0014100	Cg001G0013200	XP_023634565.1
OG0014101	Cg001G0014700	XP_006283661.1
OG0014102	Cg008G2885400	XP_006280711.1
OG0014103	Cg001G0018100	XP_006285767.1
OG0014104	Cg001G0018700	XP_006283343.1
OG0014105	Cg001G0019100	XP_006284730.1
OG0014106	Cg001G0019900	XP_006284950.1
OG0014107	Cg001G0020000	XP_006284525.2
OG0014108	Cg004G1337000	XP_006299811.2
OG0014109	Cg001G0022000	XP_006285110.1
OG0014110	Cg001G0022200	XP_023635691.1
OG0014111	Cg001G0023100	XP_006285339.1
OG0014112	Cg001G0024600	XP_006285739.1
OG0014113	Cg001G0027100	XP_006284651.2
OG0014114	Cg001G0027400	XP_006285851.1
OG0014115	Cg001G0029700	XP_006286153.1
OG0014116	Cg001G0030400	XP_023634762.1
OG0014117	Cg001G0032000	XP_006283453.1
OG0014119	Cg001G0034800	XP_006283489.2
OG0014120	Cg001G0035200	XP_006283063.1
OG0014121	Cg001G0036000	XP_023634194.1
OG0014122	Cg001G0036600	XP_023634396.1
OG0014123	Cg001G0037000	XP_006282854.1
OG0014124	Cg001G0037100	XP_006283318.1
OG0014125	Cg001G0038300	XP_006283267.1
OG0014126	Cg001G0039300	XP_006285497.1
OG0014127	Cg001G0041600	XP_023633908.1
OG0014128	Cg001G0044500	XP_006285924.1
OG0014129	Cg001G0045600	XP_006285905.2
OG0014130	Cg001G0319400, Cg001G0319700	XP_006283073.1
OG0014131	Cg001G0047100	XP_006282960.1
OG0014132	Cg001G0049600	XP_006283478.1
OG0014133	Cg001G0050300	XP_006283982.1
OG0014134	Cg001G0052900	XP_006286114.1
OG0014135	Cg001G0055900	XP_006283584.2
OG0014136	Cg001G0056900	XP_006284640.1
OG0014137	Cg001G0058000	XP_023634171.1
OG0014138	Cg001G0059300	XP_023634723.1
OG0014139	Cg001G0080200	XP_006283312.1
OG0014140	Cg001G0078500	XP_006283173.1
OG0014141	Cg001G0077400	XP_006285422.1
OG0014142	Cg001G0076200	XP_023634756.1
OG0014143	Cg001G0075800	XP_023635320.1
OG0014144	Cg001G0075400	XP_006283859.1
OG0014145	Cg001G0074100	XP_006283540.2
OG0014146	Cg001G0073700	XP_006285526.1
OG0014147	Cg001G0073300	XP_023634650.1
OG0014148	Cg001G0072300	XP_006283000.1
OG0014149	Cg001G0071900	XP_006284257.2
OG0014150	Cg001G0070400	XP_023634463.1
OG0014151	Cg001G0070000	XP_023633733.1
OG0014152	Cg001G0069800	XP_006282997.1
OG0014153	Cg001G0068500	XP_023633962.1
OG0014154	Cg001G0067600	XP_006284305.1
OG0014155	Cg001G0066300	XP_006282860.1
OG0014156	Cg001G0065500	XP_006284841.1
OG0014157	Cg001G0062400	XP_006284750.1
OG0014158	Cg001G0061300	XP_006282493.1
OG0014159	Cg002G0683300	XP_006290425.1
OG0014160	Cg001G0088600	XP_006284519.1
OG0014161	Cg001G0088700	XP_023635407.1
OG0014162	Cg001G0089400	XP_006283264.1
OG0014163	Cg001G0090500	XP_006284107.1
OG0014164	Cg003G0894100	XP_006280896.1
OG0014165	Cg001G0092800	XP_006284271.1
OG0014166	Cg001G0093500	XP_006285471.2
OG0014167	Cg001G0094100	XP_006283545.2
OG0014168	Cg001G0094400	XP_006285253.2
OG0014169	Cg002G0551100	XP_023639321.1
OG0014170	Cg005G1584200	XP_023639941.1
OG0014171	Cg004G1309200	XP_006296681.1
OG0014172	Cg004G1310700	XP_006298268.2
OG0014173	Cg007G2496700	XP_006301633.1
OG0014174	Cg007G2495500	XP_006300604.1
OG0014175	Cg007G2494700	XP_006301629.1
OG0014176	Cg007G2494000	XP_023643622.1
OG0014177	Cg007G2493100	XP_023643005.1
OG0014178	Cg007G2492500	XP_006302221.1
OG0014179	Cg007G2489300	XP_006302340.1
OG0014180	Cg007G2489200	XP_006302261.1
OG0014181	Cg006G2034400	XP_006305759.1
OG0014182	Cg006G2032400	XP_006303280.1
OG0014183	Cg001G0355800	XP_006282467.2
OG0014184	Cg006G2027800	XP_006305671.1
OG0014185	Cg006G2026500	XP_006307446.1
OG0014186	Cg006G2026300	XP_006307557.1
OG0014187	Cg006G2018800	XP_006303738.1
OG0014188	Cg006G2017200	XP_006305323.1
OG0014189	Cg006G2015600	XP_006305149.1
OG0014190	Cg006G2013500	XP_023644592.1
OG0014191	Cg006G2013400	XP_006304788.1
OG0014192	Cg006G2012900	XP_006305377.2
OG0014193	Cg005G1628800	XP_006294073.1
OG0014194	Cg004G1325900	XP_006297538.1
OG0014195	Cg003G0718800, Cg014G3037200	XP_006289568.1
OG0014196	Cg014G3037400, Cg003G0718600	XP_006287406.1
OG0014198	Cg014G3044100, Cg003G0711900	XP_006286904.1
OG0014199	Cg003G0712500, Cg014G3043500	XP_006287175.1
OG0014200	Cg014G3043400, Cg003G0712600	XP_006288488.1
OG0014201	Cg003G0713300, Cg014G3042500	XP_023637115.1
OG0014202	Cg003G0714500, Cg014G3041100	XP_006290175.2
OG0014203	Cg003G0714300, Cg014G3041300	XP_006288540.2
OG0014204	Cg014G3040500, Cg003G0715100	XP_006286493.1
OG0014205	Cg003G0715200, Cg014G3040400	XP_006287597.1
OG0014206	Cg014G3040000, Cg003G0715600	XP_006288075.1
OG0014207	Cg003G0716200, Cg014G3039400	XP_023637179.1
OG0014208	Cg003G0716600, Cg014G3039000	XP_006289934.1
OG0014210	Cg003G0710100	XP_006288474.1
OG0014211	Cg001G0141200	XP_006283810.1
OG0014212	Cg003G0707800, Cg014G3047700	XP_006288014.1
OG0014213	Cg003G0705400, Cg014G3050100	XP_006287695.1
OG0014214	Cg003G0705300, Cg014G3050200	XP_006287263.1
OG0014215	Cg014G3051800, Cg003G0703800	XP_023636516.1
OG0014216	Cg014G3052500, Cg003G0703200	XP_006289470.1
OG0014217	Cg003G0702800, Cg014G3053100	XP_023637645.1
OG0014218	Cg014G3054500, Cg003G0701400	XP_023636179.1
OG0014219	Cg003G0701200, Cg014G3054700	XP_006287852.1
OG0014220	Cg014G3054800, Cg003G0701100	XP_006288322.1
OG0014221	Cg003G0699600	XP_023636880.1
OG0014222	Cg003G0699400	XP_006287420.1
OG0014223	Cg013G3023500	XP_006295605.1
OG0014224	Cg013G3024000	XP_006279817.2
OG0014225	Cg006G2003200	XP_023644642.1
OG0014226	Cg006G2012000	XP_006304925.1
OG0014227	Cg006G1891200	XP_023645322.1
OG0014228	Cg006G1891000	XP_006304657.1
OG0014229	Cg006G1890400	XP_023645323.1
OG0014230	Cg001G0135200	XP_006285912.1
OG0014231	Cg001G0128900	XP_006283048.1
OG0014232	Cg001G0127700	XP_006286093.1
OG0014233	Cg001G0127600	XP_006284446.1
OG0014234	Cg001G0125200	XP_006285381.1
OG0014235	Cg001G0125100	XP_006285291.1
OG0014236	Cg001G0124200	XP_023635509.1
OG0014237	Cg002G0673700	XP_006290740.2
OG0014238	Cg001G0121400	XP_006284191.1
OG0014239	Cg001G0121300	XP_006286241.1
OG0014240	Cg001G0119800	XP_006282631.1
OG0014241	Cg002G0673600	XP_006290718.1
OG0014242	Cg002G0672500	XP_006290715.1
OG0014244	Cg006G2128800	XP_006303630.1
OG0014245	Cg006G2127300	XP_006306173.1
OG0014246	Cg006G2069600	XP_006305402.1
OG0014247	Cg006G2056600	XP_006303847.1, XP_006306653.1
OG0014248	Cg006G2026100	XP_006304956.1
OG0014250	Cg006G2010000	XP_006305809.1
OG0014251	Cg006G2009300	XP_023645138.1
OG0014252	Cg006G2008600	XP_006303530.1
OG0014253	Cg006G2005900	XP_006306298.1, XP_023644427.1
OG0014254	Cg006G2000400	XP_006304471.1
OG0014255	Cg006G1944300	XP_006304672.1
OG0014258	Cg007G2262000	XP_006300931.1
OG0014259	Cg007G2318100	XP_023643289.1
OG0014261	Cg007G2529800	XP_023644522.1, XP_006300917.1
OG0014262	Cg007G2538900, Cg007G2539000	XP_006301699.1
OG0014263	Cg007G2566200	XP_006302523.2
OG0014264	Cg004G1088200	XP_006299365.1
OG0014266	Cg004G1191400	XP_006299007.1
OG0014267	Cg004G1290000	XP_006300003.1
OG0014268	Cg004G1310400	XP_006299507.1
OG0014271	Cg004G1391300	XP_006299625.1
OG0014273	Cg004G1430000	XP_006300135.1
OG0014275	Cg005G1757600	XP_006294004.2
OG0014276	Cg005G1753300	XP_006295130.1
OG0014277	Cg005G1748700	XP_006296362.2
OG0014278	Cg005G1709700	XP_006294280.1
OG0014281	Cg005G1594000	XP_006295076.1
OG0014282	Cg005G1581000	XP_006295456.1
OG0014283	Cg005G1579000, Cg005G1578900	XP_006294826.1
OG0014284	Cg005G1577900	XP_023640668.1
OG0014286	Cg005G1524200	XP_006293961.1
OG0014287	Cg002G0696000	XP_006290658.1
OG0014289	Cg002G0676300	XP_006291432.2
OG0014290	Cg002G0659400	XP_006291573.1
OG0014291	Cg002G0622200	XP_006293075.2
OG0014292	Cg008G2857000, Cg002G0621200	XP_006293163.1
OG0014293	Cg002G0606700	XP_006293255.1
OG0014295	Cg002G0551000	XP_006291614.1
OG0014296	Cg002G0528300	XP_023638691.1
OG0014297	Cg002G0527800	XP_006290695.2
OG0014298	Cg002G0488400	XP_006293260.1
OG0014299	Cg002G0439300	XP_006290675.1
OG0014302	Cg008G2636200	XP_006289850.2
OG0014303	Cg008G2689200	XP_006288949.1
OG0014304	Cg008G2717400	XP_006289591.1
OG0014306	Cg003G0808500	XP_006287944.1
OG0014307	Cg003G0792900	XP_006288093.2
OG0014308	Cg003G0789300	XP_023636198.1
OG0014309	Cg003G0769500	XP_006287968.1
OG0014310	Cg003G0737900, Cg003G0860100	XP_006288385.1
OG0014311	Cg003G0713400, Cg014G3042400	XP_006289169.1
OG0014312	Cg014G3052100, Cg003G0703600	XP_023637105.1
OG0014313	Cg001G0060000	XP_006283463.2
OG0014314	Cg001G0095600	XP_006285932.1
OG0014315	Cg001G0139100	XP_006283997.1
OG0014316	Cg001G0142800	XP_006284431.1
OG0014317	Cg001G0216900	XP_006282725.1
OG0014318	Cg001G0236900	XP_006283393.1
OG0014319	Cg001G0282600	XP_006284535.1
OG0014321	Cg001G0317800	XP_006286046.2
OG0014322	Cg001G0350400	XP_006286039.2, XP_006285570.1
OG0014323	Cg008G2964600	XP_006282209.1
OG0014324	Cg008G2927800	XP_023645569.1
OG0014325	Cg008G2927300	XP_023639524.1
OG0014326	Cg008G2922200	XP_006280121.1
OG0014327	Cg008G2848100, Cg008G2862500	XP_006280677.1
OG0014329	Cg003G0832500, Cg003G0881300	XP_006280802.1
OG0014330	Cg003G0885400	XP_006280892.1
OG0014331	Cg003G0885600	XP_023633505.1
OG0014332	Cg003G0887500	XP_006282018.1
OG0014333	Cg003G0899700	XP_006281135.1
OG0014334	Cg003G0933500	XP_006281230.1
OG0014335	Cg003G0936300	XP_006279857.1
OG0014336	Cg003G1015300	XP_023638223.1
OG0014340	Cg001G0394600	XP_023634021.1
OG0014341	Cg003G0706000, Cg014G3049500	XP_006288004.1
OG0014373	Cg002G0599800	XP_006290563.1
OG0014374	Cg002G0559400	XP_006290336.1
OG0014375	Cg002G0557900	XP_006290934.1
OG0014376	Cg002G0557500	XP_006293113.1
