Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0014205	Cg003G0715200, Cg014G3040400	XP_013609023.1
OG0014206	Cg014G3040000, Cg003G0715600	XP_013609055.1
OG0014207	Cg003G0716200, Cg014G3039400	XP_013606248.1
OG0014208	Cg003G0716600, Cg014G3039000	XP_013613293.1
OG0014209	Cg014G3037700, Cg003G0718300	XP_013603920.1
OG0014210	Cg003G0710100	XP_013609075.1
OG0014211	Cg001G0141200	XP_013625967.1
OG0014212	Cg003G0707800, Cg014G3047700	XP_013611851.1
OG0014213	Cg003G0705400, Cg014G3050100	XP_013625185.1
OG0014214	Cg003G0705300, Cg014G3050200	XP_013621451.1
OG0014215	Cg014G3051800, Cg003G0703800	XP_013620834.1
OG0014216	Cg014G3052500, Cg003G0703200	XP_013622259.1
OG0014217	Cg003G0702800, Cg014G3053100	XP_013607441.1, XP_013624107.1
OG0014218	Cg014G3054500, Cg003G0701400	XP_013611830.1
OG0014219	Cg003G0701200, Cg014G3054700	XP_013607011.1
OG0014220	Cg014G3054800, Cg003G0701100	XP_013609227.1
OG0014221	Cg003G0699600	XP_013625427.1
OG0014222	Cg003G0699400	XP_013612495.1
OG0014223	Cg013G3023500	XP_013622916.1
OG0014224	Cg013G3024000	XP_013637306.1
OG0014225	Cg006G2003200	XP_013628731.1
OG0014226	Cg006G2012000	XP_013621995.1
OG0014227	Cg006G1891200	XP_013605091.1
OG0014228	Cg006G1891000	XP_013604563.1
OG0014229	Cg006G1890400	XP_013604510.1
OG0014230	Cg001G0135200	XP_013600555.1, XP_013603377.1
OG0014231	Cg001G0128900	XP_013600782.1, XP_013626220.1
OG0014232	Cg001G0127700	XP_013601381.1
OG0014233	Cg001G0127600	XP_013637903.1
OG0014234	Cg001G0125200	XP_013599337.1, XP_013610229.1
OG0014235	Cg001G0125100	XP_013610212.1
OG0014236	Cg001G0124200	XP_013601070.1
OG0014237	Cg002G0673700	XP_013593394.1
OG0014238	Cg001G0121400	XP_013617156.1
OG0014239	Cg001G0121300	XP_013595141.1, XP_013594303.1
OG0014240	Cg001G0119800	XP_013621708.1
OG0014241	Cg002G0673600	XP_013597926.1
OG0014242	Cg002G0672500	XP_013593383.1
OG0014244	Cg006G2128800	XP_013585951.1
OG0014245	Cg006G2127300	XP_013585183.1
OG0014246	Cg006G2069600	XP_013602466.1, XP_013639294.1
OG0014247	Cg006G2056600	XP_013585827.1
OG0014248	Cg006G2026100	XP_013584292.1
OG0014249	Cg006G2011400	XP_013622296.1, XP_013637910.1
OG0014250	Cg006G2010000	XP_013584653.1, XP_013596313.1, XP_013596592.1
OG0014251	Cg006G2009300	XP_013593063.1, XP_013586048.1
OG0014252	Cg006G2008600	XP_013627373.1
OG0014253	Cg006G2005900	XP_013597406.1, XP_013627892.1
OG0014254	Cg006G2000400	XP_013585214.1
OG0014255	Cg006G1944300	XP_013584744.1
OG0014258	Cg007G2262000	XP_013607200.1
OG0014259	Cg007G2318100	XP_013595006.1
OG0014260	Cg007G2498800	XP_013588775.1
OG0014261	Cg007G2529800	XP_013619629.1
OG0014262	Cg007G2538900, Cg007G2539000	XP_013588772.1, XP_013592878.1
OG0014263	Cg007G2566200	XP_013592572.1
OG0014264	Cg004G1088200	XP_013638486.1
OG0014265	Cg004G1189100	XP_013626498.1, XP_013584372.1
OG0014266	Cg004G1191400	XP_013623244.1, XP_013611002.1
OG0014267	Cg004G1290000	XP_013627696.1, XP_013585194.1
OG0014268	Cg004G1310400	XP_013594610.1
OG0014271	Cg004G1391300	XP_013610653.1
OG0014273	Cg004G1430000	XP_013598500.1
OG0014275	Cg005G1757600	XP_013600080.1, XP_013621976.1
OG0014276	Cg005G1753300	XP_013603251.1, XP_013634429.1
OG0014277	Cg005G1748700	XP_013632266.1, XP_013600696.1
OG0014278	Cg005G1709700	XP_013634614.1
OG0014281	Cg005G1594000	XP_013631853.1, XP_013633569.1
OG0014282	Cg005G1581000	XP_013635638.1, XP_013635808.1, XP_013635694.1
OG0014283	Cg005G1579000, Cg005G1578900	XP_013634611.1, XP_013637293.1
OG0014284	Cg005G1577900	XP_013629836.1
OG0014286	Cg005G1524200	XP_013629863.1
OG0014287	Cg002G0696000	XP_013612413.1, XP_013598092.1
OG0014288	Cg002G0693000	XP_013610642.1
OG0014289	Cg002G0676300	XP_013593693.1
OG0014290	Cg002G0659400	XP_013613406.1, XP_013597308.1
OG0014291	Cg002G0622200	XP_013607485.1
OG0014292	Cg008G2857000, Cg002G0621200	XP_013620371.1, XP_013613315.1
OG0014293	Cg002G0606700	XP_013598014.1, XP_013620766.1
OG0014295	Cg002G0551000	XP_013625443.1
OG0014296	Cg002G0528300	XP_013602696.1
OG0014297	Cg002G0527800	XP_013603659.1, XP_013585330.1
OG0014298	Cg002G0488400	XP_013635637.1, XP_013603924.1
OG0014299	Cg002G0439300	XP_013605202.1
OG0014302	Cg008G2636200	XP_013619597.1, XP_013608512.1
OG0014303	Cg008G2689200	XP_013629157.1, XP_013610561.1
OG0014304	Cg008G2717400	XP_013608437.1, XP_013627984.1
OG0014306	Cg003G0808500	XP_013607276.1
OG0014307	Cg003G0792900	XP_013621856.1
OG0014308	Cg003G0789300	XP_013611458.1
OG0014309	Cg003G0769500	XP_013612049.1
OG0014310	Cg003G0737900, Cg003G0860100	XP_013612146.1
OG0014311	Cg003G0713400, Cg014G3042400	XP_013590263.1
OG0014313	Cg001G0060000	XP_013603320.1, XP_013622675.1
OG0014314	Cg001G0095600	XP_013599280.1, XP_013604991.1
OG0014315	Cg001G0139100	XP_013608161.1, XP_013593367.1
OG0014316	Cg001G0142800	XP_013595813.1
OG0014317	Cg001G0216900	XP_013596996.1
OG0014318	Cg001G0236900	XP_013593123.1
OG0014319	Cg001G0282600	XP_013607793.1
OG0014321	Cg001G0317800	XP_013635827.1, XP_013608578.1
OG0014322	Cg001G0350400	XP_013635097.1
OG0014323	Cg008G2964600	XP_013610948.1
OG0014324	Cg008G2927800	XP_013618736.1, XP_013610239.1
OG0014325	Cg008G2927300	XP_013593075.1, XP_013607390.1
OG0014326	Cg008G2922200	XP_013636598.1
OG0014327	Cg008G2848100, Cg008G2862500	XP_013614996.1
OG0014329	Cg003G0832500, Cg003G0881300	XP_013615678.1
OG0014330	Cg003G0885400	XP_013622542.1
OG0014331	Cg003G0885600	XP_013626366.1
OG0014332	Cg003G0887500	XP_013609324.1
OG0014333	Cg003G0899700	XP_013619554.1, XP_013609939.1
OG0014334	Cg003G0933500	XP_013608934.1
OG0014335	Cg003G0936300	XP_013617011.1, XP_013610707.1
OG0014336	Cg003G1015300	XP_013616114.1, XP_013622803.1
OG0014337	Cg019G3065900, Cg021G3072700, Cg021G3072500	YP_004927473.1
OG0014340	Cg001G0394600	XP_013590719.1, XP_013634711.1
OG0014341	Cg003G0706000, Cg014G3049500	XP_013607443.1, XP_013638414.1
OG0014346	Cg007G2568000	XP_013616557.1, XP_013616489.1, XP_013592653.1
OG0014347	Cg025G3077100, Cg040G3083400, Cg035G3081600	XP_013633081.1
OG0014373	Cg002G0599800	XP_013630164.1
OG0014374	Cg002G0559400	XP_013603209.1
OG0014375	Cg002G0557900	XP_013628194.1
OG0014376	Cg002G0557500	XP_013628322.1
OG0014377	Cg002G0557400	XP_013628324.1
OG0014378	Cg002G0557100	XP_013623585.1
OG0014379	Cg002G0555200	XP_013626745.1
OG0014380	Cg003G0932400	XP_013618703.1
OG0014381	Cg002G0542800	XP_013603700.1
OG0014382	Cg002G0543300	XP_013599555.1
OG0014383	Cg002G0543600	XP_013602358.1
OG0014384	Cg002G0543900	XP_013605180.1
OG0014385	Cg002G0544200	XP_013602486.1
OG0014386	Cg002G0545000	XP_013602976.1
OG0014387	Cg002G0545400	XP_013603421.1
OG0014388	Cg002G0548100	XP_013629960.1
OG0014389	Cg002G0547200	XP_013604321.1
OG0014390	Cg006G2003900	XP_013585279.1
OG0014391	Cg002G0548800	XP_013625548.1
OG0014392	Cg002G0549500	XP_013622416.1
OG0014393	Cg002G0549700	XP_013628696.1
OG0014394	Cg002G0697100	XP_013598483.1
OG0014395	Cg002G0696400	XP_013620531.1
OG0014396	Cg002G0686600	XP_013612745.1
OG0014397	Cg001G0376700	XP_013631382.1
OG0014399	Cg001G0375600	XP_013631622.1
OG0014400	Cg001G0095900	XP_013597133.1
OG0014401	Cg001G0309500	XP_013604546.1
OG0014402	Cg006G1857300	XP_013631952.1
OG0014403	Cg008G2743200	XP_013619509.1
OG0014405	Cg008G2740400	XP_013613095.1
OG0014406	Cg008G2740200	XP_013611613.1
OG0014407	Cg008G2739500	XP_013609488.1
OG0014409	Cg008G2737800	XP_013608412.1, XP_013628881.1
OG0014410	Cg008G2737300	XP_013607368.1
OG0014411	Cg008G2736200	XP_013618498.1
OG0014412	Cg008G2732700	XP_013611201.1
OG0014413	Cg008G2732500	XP_013611192.1
OG0014414	Cg008G2732100	XP_013618222.1
OG0014415	Cg008G2731400	XP_013616811.1
OG0014416	Cg008G2730300	XP_013621676.1
OG0014418	Cg008G2725800	XP_013611216.1
OG0014419	Cg008G2873300	XP_013606661.1
OG0014420	Cg008G2721500	XP_013619553.1
OG0014421	Cg001G0118000	XP_013587956.1
OG0014422	Cg008G2719600	XP_013618364.1
OG0014423	Cg008G2718900	XP_013630512.1
OG0014424	Cg008G2718200	XP_013613097.1
OG0014425	Cg008G2716700	XP_013618062.1
OG0014426	Cg008G2714200	XP_013620399.1
OG0014427	Cg008G2714000	XP_013620398.1
OG0014428	Cg008G2713900	XP_013620400.1
OG0014429	Cg008G2712000	XP_013611507.1
OG0014430	Cg008G2710800	XP_013608763.1
OG0014431	Cg008G2710600	XP_013606175.1
OG0014432	Cg008G2709800	XP_013616035.1
OG0014433	Cg001G0273300	XP_013602302.1
OG0014434	Cg008G2709600	XP_013612196.1
OG0014435	Cg008G2709400	XP_013618294.1
OG0014436	Cg008G2709200	XP_013625921.1
OG0014437	Cg008G2708100	XP_013609725.1
OG0014438	Cg008G2706800	XP_013608450.1
OG0014439	Cg008G2706100	XP_013611514.1
OG0014440	Cg008G2705400	XP_013629217.1
OG0014441	Cg008G2704900	XP_013607031.1
OG0014442	Cg008G2704600	XP_013606358.1
OG0014443	Cg008G2702600	XP_013606867.1
OG0014444	Cg008G2702500	XP_013625551.1, XP_013609618.1
OG0014445	Cg008G2702000	XP_013610136.1
OG0014446	Cg008G2701400	XP_013620706.1
OG0014447	Cg008G2698000	XP_013620241.1
OG0014448	Cg008G2697900	XP_013620239.1
OG0014449	Cg008G2694900	XP_013628828.1
OG0014450	Cg008G2692900	XP_013626765.1
OG0014451	Cg003G0890700	XP_013619858.1
OG0014453	Cg008G2689900	XP_013611523.1
OG0014454	Cg008G2688800	XP_013606352.1
OG0014455	Cg008G2688500	XP_013621526.1
OG0014456	Cg008G2684900	XP_013609318.1
OG0014457	Cg008G2684200	XP_013628604.1
OG0014458	Cg001G0115900	XP_013598489.1
OG0014459	Cg008G2683100	XP_013609682.1
OG0014460	Cg002G0639400	XP_013595472.1
OG0014461	Cg008G2680600	XP_013611735.1
OG0014462	Cg008G2679900	XP_013608670.1
OG0014463	Cg008G2678400	XP_013620100.1
OG0014464	Cg008G2677900	XP_013611693.1
OG0014465	Cg008G2677800	XP_013608839.1
OG0014466	Cg008G2677600	XP_013606681.1
OG0014467	Cg008G2676500	XP_013610996.1
OG0014468	Cg008G2676200	XP_013610998.1
OG0014469	Cg008G2675900	XP_013606505.1, XP_013618347.1
OG0014470	Cg008G2674200	XP_013630801.1
OG0014471	Cg008G2674100	XP_013620806.1
OG0014472	Cg008G2673600	XP_013611910.1
OG0014473	Cg008G2672900	XP_013612430.1
OG0014474	Cg008G2672800	XP_013628578.1
OG0014475	Cg008G2672400	XP_013610221.1
OG0014476	Cg008G2670900	XP_013609191.1
OG0014477	Cg008G2668900	XP_013612374.1
OG0014479	Cg008G2668100	XP_013628480.1
OG0014480	Cg008G2666800	XP_013606702.1
OG0014482	Cg008G2663100	XP_013611530.1
OG0014483	Cg008G2661800	XP_013611503.1
OG0014484	Cg008G2661700	XP_013613255.1
OG0014485	Cg008G2659300	XP_013606042.1
OG0014486	Cg008G2658400	XP_013611207.1
OG0014487	Cg008G2657800	XP_013611480.1
OG0014488	Cg008G2656500	XP_013612316.1
OG0014489	Cg004G1320500	XP_013627742.1
OG0014490	Cg008G2655300	XP_013625771.1
OG0014491	Cg008G2655000	XP_013618774.1
OG0014493	Cg008G2652300	XP_013621707.1
OG0014494	Cg008G2651000	XP_013616763.1
OG0014495	Cg008G2648200	XP_013606946.1
OG0014496	Cg008G2647100	XP_013627727.1
OG0014497	Cg003G0870300, Cg003G0727600	XP_013625916.1
OG0014498	Cg001G0152700	XP_013598539.1
OG0014499	Cg001G0153200	XP_013599575.1
OG0014500	Cg001G0154300	XP_013595979.1, XP_013637481.1
OG0014501	Cg001G0154500	XP_013594407.1, XP_013597463.1
OG0014502	Cg001G0155800	XP_013584627.1, XP_013599525.1
OG0014503	Cg001G0156300	XP_013601827.1
OG0014504	Cg001G0156800	XP_013585587.1
OG0014505	Cg005G1699600	XP_013636752.1
OG0014506	Cg002G0570300	XP_013628941.1
OG0014507	Cg005G1690500	XP_013597854.1
OG0014508	Cg005G1684700	XP_013632063.1
OG0014509	Cg005G1688700	XP_013634453.1
OG0014510	Cg005G1687500	XP_013632065.1
OG0014511	Cg005G1685600	XP_013630899.1
OG0014512	Cg005G1685300	XP_013628725.1
OG0014513	Cg005G1684000	XP_013631495.1
OG0014514	Cg005G1683600	XP_013635030.1
OG0014515	Cg005G1677900	XP_013636205.1
OG0014516	Cg005G1675500	XP_013631067.1
OG0014517	Cg005G1671700	XP_013626234.1
OG0014518	Cg005G1670800	XP_013632340.1
OG0014519	Cg005G1670500	XP_013632003.1
OG0014520	Cg005G1662900	XP_013637544.1
OG0014521	Cg005G1658900	XP_013634758.1
OG0014522	Cg005G1658100	XP_013636767.1
OG0014523	Cg005G1656600	XP_013637432.1
OG0014524	Cg005G1656200	XP_013636872.1
OG0014525	Cg005G1655400	XP_013637484.1
OG0014526	Cg005G1655000	XP_013631348.1
OG0014527	Cg005G1654300	XP_013637620.1
OG0014528	Cg005G1653200	XP_013637150.1
OG0014529	Cg005G1652600	XP_013637173.1
OG0014530	Cg005G1651200	XP_013627195.1
OG0014531	Cg005G1650000	XP_013633949.1
OG0014532	Cg005G1649500	XP_013637307.1
OG0014533	Cg005G1648800	XP_013614572.1
OG0014534	Cg005G1648600	XP_013633992.1
OG0014535	Cg005G1646600	XP_013631774.1
OG0014536	Cg005G1643200	XP_013633714.1
OG0014537	Cg005G1642900	XP_013634137.1
OG0014538	Cg005G1638600	XP_013636134.1
OG0014539	Cg005G1637600	XP_013636351.1
OG0014540	Cg005G1637300	XP_013636876.1
OG0014541	Cg005G1634200	XP_013636893.1
OG0014542	Cg005G1632800	XP_013637361.1
OG0014544	Cg005G1631400	XP_013636423.1
OG0014545	Cg005G1630200	XP_013626079.1
OG0014546	Cg005G1629700	XP_013622038.1
OG0014547	Cg005G1624200	XP_013625914.1
OG0014548	Cg008G2781600	XP_013634062.1
OG0014549	Cg002G0446900	XP_013602694.1
OG0014550	Cg005G1619100	XP_013637274.1
OG0014551	Cg005G1619000	XP_013637272.1
OG0014552	Cg005G1618800	XP_013631734.1
OG0014553	Cg005G1617600	XP_013625133.1
OG0014554	Cg005G1617300, Cg005G1617400	XP_013633499.1
OG0014555	Cg001G0161700	XP_013636114.1
OG0014556	Cg005G1613900	XP_013636043.1
OG0014557	Cg005G1613200	XP_013634941.1
OG0014558	Cg005G1612200	XP_013637139.1
OG0014559	Cg005G1611900	XP_013631125.1
OG0014560	Cg005G1611500	XP_013633924.1
OG0014561	Cg005G1606800, Cg006G2215500	XP_013629502.1
OG0014562	Cg005G1608100	XP_013637119.1
OG0014563	Cg005G1609600	XP_013623020.1
OG0014564	Cg005G1610200	XP_013621581.1, XP_013637168.1
OG0014565	Cg005G1605200	XP_013626133.1
OG0014566	Cg005G1605000	XP_013627269.1
OG0014567	Cg005G1603700	XP_013631149.1
OG0014568	Cg005G1603600	XP_013631061.1
OG0014569	Cg005G1598700	XP_013631466.1, XP_013631761.1
OG0014570	Cg008G2929600	XP_013595522.1
OG0014571	Cg008G2933700	XP_013595637.1
OG0014572	Cg008G2934900	XP_013593534.1
OG0014573	Cg008G2935200	XP_013614278.1
OG0014574	Cg008G2935400	XP_013614284.1
OG0014575	Cg008G2935600	XP_013606315.1
OG0014576	Cg008G2936600	XP_013608572.1
OG0014577	Cg008G2937400	XP_013594072.1
OG0014578	Cg008G2941100	XP_013612988.1
OG0014579	Cg008G2941200	XP_013594212.1
OG0014580	Cg008G2941400	XP_013597849.1
OG0014581	Cg008G2942200	XP_013598730.1
OG0014582	Cg001G0151000	XP_013599657.1
OG0014583	Cg001G0150400	XP_013596939.1
OG0014584	Cg001G0150000	XP_013593743.1
OG0014585	Cg001G0149300	XP_013592028.1
OG0014586	Cg001G0149200	XP_013621002.1
OG0014589	Cg006G1856000	XP_013588074.1
OG0014590	Cg006G1856400	XP_013590541.1
OG0014591	Cg006G1857000, Cg006G1856700	XP_013600817.1
OG0014592	Cg006G1860300	XP_013637972.1
OG0014593	Cg006G1860800, Cg006G1861100	XP_013587948.1
OG0014594	Cg006G1999500	XP_013626446.1, XP_013639444.1
OG0014595	Cg006G1870800	XP_013590382.1
OG0014596	Cg007G2537600	XP_013592392.1
OG0014597	Cg006G1871400	XP_013592042.1
OG0014598	Cg006G1872500	XP_013604817.1
OG0014599	Cg006G1865100	XP_013592175.1
OG0014600	Cg006G1864600	XP_013600008.1
OG0014601	Cg006G1998200	XP_013586449.1
OG0014602	Cg006G1998100	XP_013629273.1
OG0014603	Cg006G1997400	XP_013622674.1
OG0014604	Cg006G1996800	XP_013629591.1
OG0014605	Cg006G1995000	XP_013625411.1
OG0014606	Cg006G1993500	XP_013623588.1
OG0014607	Cg006G1991900	XP_013637920.1
OG0014608	Cg006G1991800	XP_013587112.1
OG0014609	Cg006G1990900	XP_013585502.1
OG0014610	Cg006G1987100	XP_013596777.1
OG0014611	Cg006G1984800	XP_013623630.1
OG0014612	Cg006G1980600	XP_013586393.1
OG0014613	Cg006G1979300	XP_013597294.1
OG0014614	Cg006G1978400	XP_013585323.1
OG0014615	Cg006G1976000	XP_013585807.1
OG0014616	Cg006G1975300	XP_013585371.1
OG0014617	Cg006G1974200	XP_013587523.1
OG0014618	Cg006G1973500	XP_013638529.1
OG0014619	Cg006G1973300	XP_013638208.1
OG0014620	Cg006G1969400	XP_013584490.1
OG0014621	Cg006G1969200	XP_013586249.1
OG0014622	Cg006G1969100	XP_013586251.1
OG0014623	Cg001G0158400	XP_013607759.1
OG0014624	Cg006G1968300	XP_013587029.1
OG0014625	Cg006G1968000	XP_013587640.1
OG0014626	Cg006G1967700	XP_013637692.1
OG0014627	Cg006G1965000	XP_013584141.1, XP_013595752.1
OG0014628	Cg006G1964600	XP_013584588.1
OG0014629	Cg006G1964000	XP_013638079.1
OG0014630	Cg006G1962800	XP_013584174.1
OG0014631	Cg006G1962200	XP_013595553.1
OG0014632	Cg006G1962100	XP_013618613.1
OG0014633	Cg006G1960500	XP_013595802.1
OG0014634	Cg006G1959900	XP_013604029.1
OG0014635	Cg006G1958600	XP_013584604.1, XP_013604030.1
OG0014636	Cg006G1958300	XP_013587412.1
OG0014637	Cg006G1958000	XP_013586718.1
OG0014638	Cg006G1955700	XP_013587089.1
OG0014639	Cg006G1955600	XP_013584106.1
OG0014640	Cg006G1955500	XP_013604776.1
OG0014641	Cg006G1953900	XP_013599782.1
OG0014642	Cg006G1951900	XP_013637770.1
OG0014643	Cg006G1951400	XP_013587569.1
OG0014644	Cg006G1950700	XP_013585476.1
OG0014645	Cg006G1950300	XP_013584254.1
OG0014646	Cg006G1949900	XP_013586097.1
OG0014647	Cg006G1947100	XP_013586302.1
OG0014648	Cg002G0683700	XP_013599033.1
OG0014649	Cg002G0683000	XP_013598174.1
OG0014650	Cg002G0681200	XP_013593571.1
OG0014651	Cg002G0680100	XP_013597729.1
OG0014652	Cg002G0677400	XP_013606037.1
OG0014653	Cg001G0154700	XP_013636951.1
OG0014654	Cg002G0677200	XP_013614485.1
OG0014655	Cg002G0675800	XP_013593604.1
OG0014656	Cg002G0675600	XP_013593842.1
OG0014657	Cg003G1060900	XP_013593073.1
OG0014658	Cg003G1060600	XP_013593934.1
OG0014659	Cg003G1058600	XP_013609918.1
OG0014660	Cg003G1056300	XP_013597940.1
OG0014661	Cg003G1056100	XP_013597939.1
OG0014662	Cg003G1056000	XP_013637938.1
OG0014663	Cg003G1055700	XP_013611969.1
OG0014664	Cg003G1055600	XP_013598745.1
OG0014665	Cg003G1054200	XP_013596682.1
OG0014666	Cg003G1053900	XP_013616609.1
OG0014667	Cg003G1053700	XP_013628303.1
OG0014668	Cg003G1052300	XP_013625376.1
OG0014669	Cg003G1051700	XP_013629196.1
OG0014670	Cg003G1051600	XP_013629195.1
OG0014671	Cg003G1051100	XP_013622849.1
OG0014672	Cg003G1049800	XP_013622781.1
OG0014674	Cg003G1047400	XP_013606219.1
OG0014675	Cg003G1041900	XP_013613611.1
OG0014676	Cg003G1042300	XP_013613632.1
OG0014677	Cg003G1043900	XP_013625672.1
OG0014678	Cg003G1040900	XP_013622600.1
OG0014679	Cg003G1040400	XP_013630826.1
OG0014680	Cg003G1039000	XP_013625876.1
OG0014681	Cg003G1038100	XP_013622159.1
OG0014682	Cg003G1037400	XP_013612920.1
OG0014683	Cg003G1036100	XP_013628513.1
OG0014684	Cg003G1035800	XP_013628907.1
OG0014685	Cg003G1035700	XP_013620997.1
OG0014686	Cg003G1035000	XP_013629402.1
OG0014687	Cg003G1033900	XP_013616072.1
OG0014688	Cg003G1032900	XP_013611035.1
OG0014689	Cg003G1032300	XP_013628333.1
OG0014690	Cg003G1030500	XP_013625366.1
OG0014691	Cg003G1030100	XP_013630818.1
OG0014692	Cg003G1029800	XP_013630549.1
OG0014693	Cg003G1027000	XP_013622532.1
OG0014694	Cg003G1024900	XP_013625562.1
OG0014695	Cg003G1024800	XP_013629533.1
OG0014696	Cg003G1024700	XP_013612984.1
OG0014697	Cg003G1024500	XP_013621809.1
OG0014698	Cg003G1024400	XP_013612301.1
OG0014699	Cg004G1409500	XP_013629038.1
OG0014700	Cg003G1023500	XP_013628435.1
OG0014701	Cg003G1022100	XP_013606672.1
OG0014702	Cg003G1021900	XP_013612553.1
OG0014703	Cg003G1021700	XP_013608993.1
OG0014704	Cg003G1021000	XP_013626184.1
OG0014705	Cg003G1020900	XP_013611845.1
OG0014706	Cg003G1017900	XP_013627693.1
OG0014707	Cg003G1016200	XP_013629618.1
OG0014708	Cg003G1014000	XP_013627224.1
OG0014709	Cg003G1013900	XP_013623687.1
OG0014710	Cg003G1012000	XP_013616090.1
OG0014711	Cg003G1011700	XP_013621071.1
OG0014712	Cg003G1011600	XP_013630352.1
OG0014713	Cg003G1011300	XP_013630682.1
OG0014714	Cg003G1009800	XP_013630228.1
OG0014715	Cg003G1009600	XP_013620660.1, XP_013630232.1
OG0014717	Cg003G1007400	XP_013607043.1
OG0014718	Cg003G1006600	XP_013597616.1
OG0014719	Cg003G1005500	XP_013617951.1, XP_013595028.1
OG0014720	Cg003G1004600	XP_013606856.1
OG0014721	Cg003G1003400	XP_013594159.1
OG0014722	Cg003G1001900	XP_013620466.1
OG0014723	Cg002G0658500	XP_013597474.1
OG0014724	Cg003G1000100	XP_013597473.1
OG0014725	Cg003G0999900	XP_013597476.1
OG0014726	Cg003G0999000	XP_013593744.1
OG0014727	Cg008G2788400	XP_013595209.1
OG0014729	Cg008G2792100	XP_013598327.1
OG0014730	Cg008G2793700	XP_013597850.1
OG0014731	Cg008G2793900	XP_013609040.1
OG0014732	Cg008G2795000	XP_013599219.1
OG0014733	Cg006G1870500	XP_013588016.1
OG0014734	Cg008G2797100	XP_013609769.1
OG0014735	Cg002G0570400	XP_013628938.1
OG0014736	Cg008G2799200	XP_013598155.1
OG0014737	Cg008G2799300	XP_013593669.1
OG0014738	Cg008G2799400	XP_013599012.1
OG0014739	Cg008G2799700	XP_013598626.1
OG0014740	Cg008G2799900	XP_013598624.1
OG0014741	Cg008G2800200	XP_013597551.1
OG0014742	Cg008G2801500	XP_013606276.1
OG0014743	Cg008G2801600	XP_013618329.1
OG0014744	Cg003G0802400	XP_013627441.1
OG0014745	Cg008G2801700	XP_013599438.1
OG0014746	Cg008G2802300	XP_013612936.1
OG0014747	Cg008G2803600	XP_013618372.1
OG0014748	Cg008G2804400	XP_013596902.1
OG0014749	Cg008G2804500	XP_013597941.1
OG0014750	Cg008G2804900	XP_013593305.1
OG0014751	Cg008G2805400	XP_013596400.1
OG0014752	Cg008G2808900	XP_013593501.1
OG0014753	Cg008G2815300	XP_013614297.1
OG0014754	Cg008G2816700	XP_013596354.1
OG0014755	Cg008G2817000	XP_013598375.1
OG0014756	Cg008G2817200	XP_013597101.1
OG0014757	Cg008G2818200	XP_013593191.1
OG0014758	Cg008G2758500	XP_013616199.1
OG0014759	Cg008G2760600	XP_013611113.1, XP_013629424.1
OG0014760	Cg008G2763600	XP_013608745.1
OG0014761	Cg008G2765400	XP_013620665.1, XP_013630281.1
OG0014762	Cg008G2766000	XP_013626121.1
OG0014763	Cg008G2767400	XP_013607183.1
OG0014764	Cg008G2768800	XP_013613021.1
OG0014765	Cg008G2769000	XP_013618912.1
OG0014766	Cg008G2769100	XP_013609829.1
OG0014767	Cg008G2770200	XP_013625245.1
OG0014768	Cg008G2770300	XP_013611902.1
OG0014769	Cg008G2770900	XP_013616438.1
OG0014770	Cg008G2773500	XP_013625337.1
OG0014771	Cg008G2774900	XP_013611689.1
OG0014772	Cg008G2776500	XP_013608872.1
OG0014773	Cg008G2778200	XP_013629719.1
OG0014774	Cg008G2779000	XP_013625356.1
OG0014775	Cg008G2779100	XP_013616530.1
OG0014776	Cg006G2036800	XP_013586922.1
OG0014777	Cg008G2780600	XP_013621189.1
OG0014778	Cg008G2781900	XP_013621283.1
OG0014779	Cg008G2782000	XP_013619680.1
OG0014780	Cg008G2782800	XP_013610307.1
OG0014781	Cg008G2784400	XP_013630749.1
OG0014782	Cg008G2785500	XP_013611642.1, XP_013616296.1
OG0014783	Cg004G1317200	XP_013615070.1
OG0014784	Cg008G2785800	XP_013619098.1
OG0014785	Cg008G2785900	XP_013606603.1
OG0014786	Cg008G2911400, Cg011G3013500	XP_013614896.1
OG0014787	Cg003G0919700	XP_013606651.1
OG0014788	Cg003G0997800	XP_013628869.1, XP_013629978.1
OG0014790	Cg003G0996400	XP_013611931.1
OG0014791	Cg003G0996100	XP_013606091.1
OG0014792	Cg003G0995900	XP_013606764.1
OG0014793	Cg003G0992800	XP_013606311.1
OG0014795	Cg003G0988900	XP_013621368.1
OG0014796	Cg003G0988200	XP_013618592.1
OG0014797	Cg003G0984700	XP_013611820.1
OG0014798	Cg001G0352000	XP_013614378.1
OG0014799	Cg003G0984200	XP_013609045.1
OG0014800	Cg003G0983800	XP_013609947.1
OG0014802	Cg003G0982400	XP_013616233.1
OG0014804	Cg003G0980800	XP_013613107.1
OG0014805	Cg003G0977000	XP_013609006.1
OG0014806	Cg003G0976000	XP_013606990.1
OG0014807	Cg003G0975500	XP_013611405.1
OG0014808	Cg003G0975400	XP_013611407.1
OG0014809	Cg003G0974300	XP_013612468.1
OG0014810	Cg003G0973000	XP_013620761.1
OG0014811	Cg003G0972300	XP_013612026.1
OG0014812	Cg003G0972100	XP_013616398.1
OG0014813	Cg003G0971500	XP_013628479.1
OG0014814	Cg003G0971300	XP_013608706.1
OG0014815	Cg003G0966100	XP_013629127.1
OG0014816	Cg003G0971100	XP_013608702.1
OG0014817	Cg003G0970900	XP_013619374.1
