Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0016734	Cg006G2014600	Np004G2251900
OG0016735	Cg003G0712700, Cg014G3043300	Np003G1872400
OG0016736	Cg003G0713600	Np003G1875800
OG0016737	Cg014G3037600, Cg003G0718400	Np003G1880900
OG0016738	Cg014G3045800, Cg003G0709900	Np003G1883000
OG0016739	Cg003G0709000, Cg014G3046800	Np003G1884000
OG0016740	Cg014G3047300, Cg003G0708300	Np003G1884600
OG0016741	Cg014G3048500, Cg003G0707000	Np003G1887900
OG0016742	Cg003G0706900, Cg014G3048600	Np003G1888000
OG0016743	Cg014G3052700, Cg003G0703000	Np003G1892800
OG0016744	Cg014G3054600, Cg003G0701300	Np003G1895200
OG0016745	Cg003G0700100	Np006G3487900, Np003G1896800
OG0016747	Cg003G0698800	Np002G0745400
OG0016748	Cg003G0698600	Np003G1898200
OG0016749	Cg001G0034900	Np006G3714200
OG0016750	Cg005G1454900	Np006G3713900
OG0016751	Cg006G2102300	Np006G3713800
OG0016752	Cg005G1779000	Np006G3713000, Np005G2604100
OG0016753	Cg005G1778800	Np006G3712800
OG0016754	Cg005G1778600	Np007G3759500
OG0016755	Cg006G2005400	Np004G2097000
OG0016756	Cg006G2011900	Np004G2089500
OG0016757	Cg001G0140400	Np005G2795200
OG0016758	Cg001G0136700	Np005G2789900
OG0016759	Cg001G0135100	Np005G2788100
OG0016760	Cg001G0129400	Np005G2780500
OG0016761	Cg001G0125600	Np005G2773400
OG0016762	Cg001G0124900	Np005G2772700
OG0016763	Cg001G0124800	Np005G2772600
OG0016764	Cg001G0124600	Np005G2772400
OG0016765	Cg001G0123900	Np005G2771200
OG0016766	Cg001G0122700	Np005G2769600
OG0016767	Cg001G0122100	Np005G2768800
OG0016768	Cg001G0119900	Np005G2767200
OG0016770	Cg002G0672600	Np001G0237400
OG0016771	Cg006G2206300	Np004G2538600
OG0016775	Cg006G2043100	Np004G2324800
OG0016776	Cg007G2373000	Np001G0687800
OG0016777	Cg006G2032200	Np004G2302600
OG0016778	Cg006G2028700	Np004G2298200
OG0016780	Cg006G2022600	Np004G2278500, Np004G2278900, Np004G2266500
OG0016781	Cg006G2019000	Np004G2269400
OG0016782	Cg006G2012700	Np004G2088500
OG0016783	Cg006G2008700	Np004G2093100
OG0016784	Cg006G2000100	Np004G2103400
OG0016785	Cg006G2000000	Np004G2103500
OG0016786	Cg006G1999900	Np004G2103600
OG0016788	Cg006G1965200	Np004G2145800
OG0016789	Cg006G1961500	Np004G2155100
OG0016790	Cg006G1946200	Np004G2054900
OG0016792	Cg006G1833300	Np004G1972300
OG0016793	Cg001G0064600, Cg001G0065100	Np005G2659500
OG0016795	Cg006G1783700	Np004G1905400
OG0016798	Cg007G2422900	Np002G0961600
OG0016801	Cg007G2531500	Np002G0770300
OG0016802	Cg007G2532400	Np002G0769400
OG0016803	Cg007G2544100	Np002G0751500
OG0016805	Cg004G1166800	Np007G4113600
OG0016806	Cg004G1191300	Np007G4080000
OG0016808	Cg004G1268700	Np007G3988600
OG0016809	Cg004G1302200	Np007G3846200
OG0016810	Cg004G1308800	Np007G3858100
OG0016811	Cg004G1345900	Np007G3893300
OG0016812	Cg004G1352300	Np007G3898500
OG0016814	Cg004G1366100	Np007G3797100, Np007G3796600
OG0016815	Cg004G1385400, Cg004G1377300	Np007G3784600
OG0016817	Cg004G1413900	Np007G3754000
OG0016818	Cg004G1415600	Np007G3751200, Np001G0215200
OG0016819	Cg004G1440000	Np007G3722500
OG0016820	Cg005G1778100	Np006G3711800
OG0016822	Cg005G1761200	Np001G0366200
OG0016823	Cg005G1743800	Np006G3661400
OG0016824	Cg005G1745400	Np006G3659400
OG0016826	Cg005G1727100	Np006G3637600
OG0016827	Cg005G1713700	Np006G3629100
OG0016828	Cg005G1632600	Np006G3514500
OG0016829	Cg005G1622300	Np006G3486300, Np006G3544900
OG0016830	Cg005G1613600	Np006G3557200
OG0016831	Cg005G1596200	Np006G3438100
OG0016832	Cg005G1574800	Np006G3399100
OG0016833	Cg005G1572500	Np006G3396200
OG0016835	Cg005G1540800	Np006G3343400
OG0016836	Cg005G1487900	Np006G3259100
OG0016837	Cg002G0551600	Np001G0474700
OG0016838	Cg005G1468900	Np006G3233300
OG0016840	Cg002G0690300	Np001G0266700
OG0016841	Cg002G0674000	Np001G0239400
OG0016842	Cg002G0671700	Np001G0236400
OG0016847	Cg008G2776800	Np003G1498400
OG0016849	Cg002G0590300	Np001G0440200
OG0016850	Cg002G0589600	Np001G0440800
OG0016851	Cg002G0576500	Np001G0449600
OG0016852	Cg002G0563800	Np001G0462900
OG0016853	Cg002G0558700	Np001G0466500
OG0016854	Cg002G0556300	Np001G0468800
OG0016855	Cg002G0553500	Np001G0472000
OG0016856	Cg002G0528200	Np001G0511800
OG0016857	Cg002G0521400	Np001G0522000
OG0016858	Cg002G0504100	Np001G0545400
OG0016859	Cg002G0493000	Np001G0562200
OG0016862	Cg008G2767700	Np003G1485300
OG0016863	Cg008G2804100	Np001G0120700
OG0016864	Cg003G0787100	Np003G1769300, Np003G1768500
OG0016865	Cg003G0778300	Np003G1776900, Np003G1777800
OG0016866	Cg003G0768400	Np003G1788400
OG0016867	Cg003G0760600	Np003G1803400
OG0016868	Cg003G0753300	Np003G1816600, Np003G1816400
OG0016869	Cg003G0871200, Cg003G0726700	Np003G1860200
OG0016870	Cg003G0865800, Cg003G0732600	Np003G1852500
OG0016871	Cg001G0006800	Np005G2607100
OG0016872	Cg001G0034500	Np005G2683800
OG0016874	Cg001G0122800	Np004G2461600
OG0016875	Cg001G0128500	Np005G2779700
OG0016876	Cg001G0133400	Np005G2786400
OG0016877	Cg001G0134800	Np005G2787800
OG0016878	Cg001G0138900	Np005G2792700
OG0016879	Cg001G0141100	Np005G2796500
OG0016880	Cg001G0141500	Np005G2796700
OG0016881	Cg001G0141800	Np005G2797100
OG0016882	Cg001G0142100	Np005G2797500
OG0016883	Cg001G0142500	Np005G2797800
OG0016884	Cg001G0143200	Np005G2798900
OG0016885	Cg001G0143700	Np005G2799500
OG0016886	Cg001G0145600	Np005G2802200
OG0016887	Cg001G0158300	Np005G2820800
OG0016888	Cg001G0168800	Np005G2836100
OG0016890	Cg001G0192600	Np005G2875500
OG0016891	Cg001G0207400	Np005G2900700
OG0016892	Cg001G0209900	Np005G2903900
OG0016893	Cg001G0213600, Cg001G0213500	Np005G2910600
OG0016894	Cg001G0320000	Np005G3107000
OG0016896	Cg001G0325500	Np005G3110800
OG0016897	Cg001G0350100	Np005G3133600
OG0016898	Cg001G0353000	Np006G3417200, Np005G3138300
OG0016899	Cg001G0383100	Np005G3187900
OG0016900	Cg008G2962000	Np001G0371200
OG0016901	Cg008G2943600	Np001G0399400
OG0016902	Cg008G2878400	Np001G0178400
OG0016903	Cg008G2868600, Cg008G2852800	Np001G0172000
OG0016904	Cg003G0874400, Cg016G3061000	Np003G1731200
OG0016905	Cg003G0883300	Np003G1726100
OG0016906	Cg003G0888000	Np003G1718500
OG0016908	Cg003G0898400	Np003G1680300
OG0016909	Cg003G0901400	Np003G1530000
OG0016910	Cg003G0908600	Np003G1654800
OG0016911	Cg003G0910100	Np003G1651400, Np003G1640700
OG0016913	Cg003G0959200, Cg003G0959300	Np003G1566500
OG0016915	Cg003G1062900	Np001G0009600
OG0016919	Cg001G0135000	Np005G2788000
OG0016938	Cg002G0564100	Np001G0462200
OG0016939	Cg002G0557600	Np001G0467400
OG0016940	Cg002G0542700	Np001G0489300
OG0016941	Cg002G0544700	Np001G0483000
OG0016942	Cg002G0546400	Np001G0480700
OG0016943	Cg002G0546000	Np001G0481100
OG0016944	Cg002G0548500	Np001G0478100
OG0016945	Cg002G0694700	Np001G0278800
OG0016947	Cg001G0326300	Np005G3111500
OG0016948	Cg008G2745100	Np003G1455800
OG0016949	Cg008G2743900	Np003G1453800
OG0016950	Cg008G2741700	Np003G1451600
OG0016951	Cg008G2740500	Np003G1450300
OG0016952	Cg008G2740100	Np003G1449900
OG0016953	Cg003G0697900	Np003G1899000
OG0016954	Cg008G2737500	Np003G1447000
OG0016956	Cg008G2729300	Np003G1436100
OG0016957	Cg008G2728400	Np003G1434900
OG0016958	Cg008G2727000	Np003G1433000
OG0016959	Cg008G2726400	Np003G1432500
OG0016960	Cg008G2716000	Np003G1420600
OG0016961	Cg008G2713800	Np003G1418700
OG0016962	Cg004G1361100	Np007G3800400
OG0016963	Cg001G0370200	Np005G3161900
OG0016964	Cg008G2708500	Np003G1413900
OG0016965	Cg006G1884800	Np004G2031100
OG0016966	Cg008G2702300	Np003G1407300
OG0016967	Cg008G2702100	Np003G1407100
OG0016968	Cg008G2700600	Np003G1405300
OG0016969	Cg008G2700500	Np003G1405200
OG0016970	Cg008G2700000	Np003G1404600
OG0016971	Cg008G2699700	Np003G1404300
OG0016972	Cg001G0320100	Np005G3107100
OG0016974	Cg008G2690700	Np003G1392500
OG0016975	Cg008G2688400	Np003G1390100
OG0016976	Cg008G2687200	Np003G1388600
OG0016977	Cg008G2685700	Np003G1385600
OG0016978	Cg008G2682800	Np003G1382300
OG0016979	Cg008G2682400	Np003G1381800
OG0016980	Cg008G2681500	Np003G1380800
OG0016981	Cg008G2678800	Np003G1377200
OG0016982	Cg008G2677100	Np003G1373900
OG0016984	Cg008G2675700	Np003G1372200
OG0016986	Cg008G2668800	Np003G1364900
OG0016987	Cg008G2668700	Np003G1364800
OG0016988	Cg008G2667700	Np003G1363300
OG0016990	Cg008G2666500	Np003G1362300
OG0016991	Cg008G2666300	Np006G3270200
OG0016992	Cg008G2663600	Np003G1359200
OG0016994	Cg008G2662700	Np003G1358300
OG0016995	Cg008G2662500	Np003G1357600
OG0016996	Cg008G2661200	Np003G1355200
OG0016997	Cg008G2660500	Np003G1354300
OG0016999	Cg008G2659800	Np003G1353500
OG0017001	Cg008G2656800	Np003G1348500
OG0017002	Cg008G2654800	Np003G1345500, Np003G1345200, Np003G1345000
OG0017003	Cg008G2654000	Np003G1344000
OG0017004	Cg008G2652700	Np003G1342400
OG0017005	Cg008G2651900	Np003G1341800
OG0017006	Cg008G2651600	Np003G1341400
OG0017007	Cg008G2648800	Np003G1336900
OG0017008	Cg001G0154000	Np005G2813400
OG0017009	Cg005G1699500	Np003G1295800
OG0017010	Cg005G1698600	Np004G1910900
OG0017011	Cg005G1697800	Np006G3622600
OG0017012	Cg005G1691400	Np006G3622400
OG0017013	Cg005G1691200	Np006G3622200
OG0017014	Cg005G1683000	Np006G3616600
OG0017015	Cg005G1679500	Np006G3613800
OG0017016	Cg005G1678600	Np006G3613600
OG0017017	Cg005G1667300	Np006G3607100
OG0017018	Cg005G1659600	Np006G3582600
OG0017019	Cg005G1656100	Np006G3588400
OG0017020	Cg005G1655500	Np006G3588900
OG0017021	Cg005G1652100	Np006G3592200
OG0017023	Cg005G1650100	Np006G3595500
OG0017024	Cg005G1648900	Np006G3597000
OG0017025	Cg005G1648200	Np006G3597900
OG0017026	Cg005G1645100	Np006G3600500
OG0017028	Cg007G2257400	Np002G1247800
OG0017029	Cg005G1627000	Np006G3472700
OG0017031	Cg005G1621600	Np006G3546300, Np006G3483100
OG0017033	Cg005G1616300	Np006G3553700
OG0017034	Cg005G1615200	Np006G3555400
OG0017035	Cg005G1612000	Np006G3560300
OG0017036	Cg005G1605700	Np006G3572700
OG0017037	Cg008G2929300	Np001G0413500
OG0017039	Cg008G2934000	Np001G0409700
OG0017040	Cg006G2229200	Np004G2565700
OG0017041	Cg008G2942300	Np001G0401000
OG0017043	Cg001G0149000	Np005G2807300
OG0017044	Cg003G0945800	Np003G1593100
OG0017045	Cg008G2903500	Np001G0425500
OG0017046	Cg006G1859000	Np004G2008100
OG0017048	Cg006G1999000	Np004G2104800
OG0017049	Cg006G1999100	Np004G2104700
OG0017050	Cg006G1999200	Np004G2104600
OG0017051	Cg006G1871000	Np004G2020400
OG0017052	Cg006G1872400	Np004G2019500
OG0017054	Cg002G0690200	Np001G0266600
OG0017055	Cg006G1998900	Np004G2105100
OG0017056	Cg006G1997900	Np004G2106200
OG0017057	Cg006G1997200	Np004G2106900
OG0017058	Cg006G1992100	Np004G2112300
OG0017059	Cg006G1987800	Np004G2117400
OG0017060	Cg006G1987700	Np004G2117500
OG0017061	Cg006G1984000, Cg006G1982600, Cg006G1982200, Cg006G1981700, Cg006G1981300	Np004G2122500
OG0017062	Cg006G1978000	Np004G2128800
OG0017063	Cg006G1975900	Np004G2130600
OG0017064	Cg006G1974400	Np004G2132100
OG0017065	Cg006G1973900	Np004G2132600
OG0017066	Cg006G1972600	Np004G2134300
OG0017067	Cg006G1970100	Np004G2138600
OG0017068	Cg001G0310500	Np005G3096600
OG0017069	Cg006G1969300	Np004G2139400
OG0017070	Cg006G1968400	Np004G2141100
OG0017071	Cg006G1963600	Np004G2149200
OG0017072	Cg006G1958800	Np004G2159100
OG0017073	Cg006G1958200	Np004G2160100
OG0017074	Cg006G1954900	Np004G2171100
OG0017075	Cg006G1950000	Np004G2050800
OG0017076	Cg006G1949400	Np004G2051100
OG0017077	Cg006G1949200	Np004G2051500
OG0017078	Cg006G1947300	Np004G2053200
OG0017079	Cg002G0682200	Np001G0250700
OG0017080	Cg002G0679800	Np001G0248000
OG0017081	Cg002G0677600	Np001G0246500
OG0017082	Cg002G0677100	Np001G0246000
OG0017084	Cg003G1061400	Np001G0011900
OG0017085	Cg003G1059600	Np001G0015300
OG0017086	Cg003G1057500	Np001G0017700
OG0017087	Cg003G1057100	Np001G0018100
OG0017088	Cg003G1053100	Np001G0023400
OG0017089	Cg003G1052800	Np001G0023700
OG0017090	Cg003G1052000	Np001G0024400
OG0017092	Cg003G1050700	Np001G0025600
OG0017094	Cg003G1047800	Np001G0028800
OG0017097	Cg003G1046100	Np001G0031000
OG0017099	Cg003G1044300	Np001G0033200
OG0017100	Cg003G1042400	Np001G0035100
OG0017101	Cg003G1042500	Np001G0035200
OG0017102	Cg003G1043500	Np001G0036700
OG0017103	Cg003G1041600	Np001G0037400
OG0017104	Cg003G1040000	Np001G0039700
OG0017105	Cg003G1036600	Np001G0043600
OG0017106	Cg003G1034400	Np001G0046600
OG0017107	Cg003G1031600	Np001G0049500
OG0017108	Cg003G1030800	Np001G0051200
OG0017109	Cg003G1029900	Np001G0052100
OG0017110	Cg003G1029700	Np001G0052300
OG0017111	Cg003G1028000	Np001G0054500
OG0017112	Cg003G1023900	Np001G0061100
OG0017114	Cg003G1021300	Np001G0066300
OG0017115	Cg003G1019900	Np001G0068100
OG0017116	Cg003G1016800	Np001G0071100
OG0017118	Cg003G1006900	Np001G0089000
OG0017119	Cg003G1006200	Np001G0090100
OG0017120	Cg003G1005600	Np001G0091200
OG0017121	Cg008G2787600	Np001G0100400
OG0017122	Cg008G2788300	Np001G0101200
OG0017123	Cg008G2788900	Np001G0102100
OG0017124	Cg008G2791100	Np001G0105000
OG0017125	Cg008G2793400	Np001G0108300
OG0017126	Cg008G2794700	Np001G0109700
OG0017127	Cg008G2796300	Np001G0111400
OG0017128	Cg008G2796400	Np001G0111700
OG0017129	Cg008G2800500	Np001G0117300
OG0017130	Cg008G2801900	Np001G0118700
OG0017131	Cg008G2803300	Np001G0120200
OG0017132	Cg008G2804600	Np001G0121300
OG0017133	Cg005G1451000	Np001G0126600
OG0017134	Cg008G2811800	Np001G0130900
OG0017135	Cg008G2812600	Np001G0131600
OG0017138	Cg008G2759300	Np003G1473700
OG0017139	Cg008G2760900	Np003G1475800
OG0017140	Cg008G2761900	Np003G1477300
OG0017141	Cg008G2763500	Np003G1479200
OG0017142	Cg008G2764800	Np003G1481900
OG0017144	Cg008G2768100	Np003G1485800
OG0017145	Cg008G2768600	Np003G1486300
OG0017146	Cg008G2773900	Np003G1493000
OG0017147	Cg008G2774400	Np003G1493800
OG0017148	Cg008G2775100	Np003G1495000
OG0017149	Cg008G2781300	Np003G1503900
OG0017150	Cg008G2783800	Np003G1507600
OG0017151	Cg008G2785200	Np003G1509500
OG0017152	Cg008G2786400	Np003G1511500
OG0017154	Cg003G0989800	Np003G1523600
OG0017155	Cg003G0988000	Np003G1526100
OG0017156	Cg003G0979100	Np003G1538600
OG0017157	Cg002G0590100	Np001G0440600
OG0017158	Cg003G0975700	Np003G1543300
OG0017159	Cg003G0975200	Np003G1543900
OG0017161	Cg003G0974700	Np003G1544700
OG0017162	Cg003G0972000	Np003G1548000
OG0017163	Cg003G0969300	Np003G1551200
OG0017164	Cg003G0968300	Np003G1552300
OG0017165	Cg003G0967600	Np003G1553400
OG0017166	Cg003G0965000	Np003G1559400
OG0017167	Cg003G0962400	Np003G1562500
OG0017168	Cg001G0142600	Np005G2797900
OG0017169	Cg003G0960600	Np003G1564600
OG0017171	Cg003G0958000	Np003G1568600
OG0017172	Cg003G0957400	Np003G1569500
OG0017173	Cg003G0955200	Np003G1573700
OG0017174	Cg003G0953400	Np003G1577200
OG0017175	Cg003G0941800	Np003G1603000
OG0017176	Cg003G0940600	Np003G1604000
OG0017177	Cg003G0938200	Np003G1607800
OG0017178	Cg003G0937600	Np003G1609500
OG0017179	Cg003G0937500	Np003G1609600
OG0017180	Cg003G0936800	Np003G1610900
OG0017181	Cg002G0536900	Np001G0499300
OG0017182	Cg002G0537100	Np001G0499100
OG0017183	Cg002G0538200	Np001G0496400
OG0017184	Cg002G0538500	Np001G0496200
OG0017185	Cg008G2645700	Np003G1333300
OG0017186	Cg008G2643500	Np003G1329100
OG0017187	Cg008G2643300	Np003G1328900
OG0017188	Cg008G2643100	Np003G1328700
OG0017189	Cg008G2643000	Np007G4121500, Np003G1328600
OG0017190	Cg008G2642600	Np003G1327700
OG0017192	Cg008G2640500	Np003G1325500
OG0017193	Cg008G2639900	Np003G1324700
OG0017194	Cg008G2636900	Np003G1320300
OG0017195	Cg001G0320900	Np005G3108200
OG0017197	Cg008G2630400	Np003G1310200
OG0017198	Cg008G2629300	Np003G1307400
OG0017199	Cg008G2625400	Np003G1303000
OG0017201	Cg008G2624800	Np003G1301000
OG0017202	Cg008G2623800	Np003G1299500
OG0017203	Cg008G2623500	Np003G1299200
OG0017204	Cg008G2621400	Np003G1295700
OG0017205	Cg008G2612000	Np003G1285400
OG0017206	Cg008G2607200	Np003G1280100
OG0017207	Cg008G2605700	Np003G1276700
OG0017209	Cg008G2601300	Np003G1271500
OG0017210	Cg008G2601100	Np003G1271400
OG0017212	Cg008G2985200	Np003G1270000
OG0017213	Cg008G2598900	Np003G1269400
OG0017214	Cg008G2598300	Np003G1268700
OG0017215	Cg008G2597900	Np003G1268400
OG0017216	Cg008G2594400	Np003G1264100
OG0017217	Cg008G2592400	Np003G1260900
OG0017218	Cg008G2591300	Np003G1258000
OG0017219	Cg008G2588100	Np003G1254200
OG0017220	Cg008G2586500	Np003G1252600
OG0017221	Cg008G2586300	Np003G1252400
OG0017224	Cg008G2584600	Np003G1250600
OG0017225	Cg008G2584300	Np003G1250400
OG0017226	Cg001G0379000	Np005G3181100
OG0017227	Cg001G0383200	Np005G3188000
OG0017228	Cg001G0388600	Np005G3196400
OG0017229	Cg001G0391900	Np005G3194400
OG0017230	Cg007G2581300	Np002G0702200
OG0017231	Cg007G2581500	Np002G0702000
OG0017232	Cg007G2582600	Np002G0701700
OG0017233	Cg007G2578900	Np002G0704900
OG0017234	Cg007G2578100	Np002G0705600
OG0017235	Cg007G2576400	Np002G0707600, Np005G3117500
OG0017236	Cg007G2575200	Np002G0708700
OG0017237	Cg007G2570100	Np002G0713900
OG0017238	Cg007G2569500	Np002G0715300
OG0017239	Cg007G2569400	Np002G0715400
OG0017240	Cg007G2568300	Np002G0716700
OG0017241	Cg007G2566900	Np002G0719900
OG0017242	Cg006G1862000	Np002G0720600
OG0017243	Cg007G2566000	Np002G0721100
OG0017245	Cg007G2558900	Np002G0729900
OG0017246	Cg007G2556400	Np002G0732900
OG0017247	Cg007G2551800	Np002G0737800
OG0017248	Cg007G2550400	Np002G0742200
OG0017249	Cg007G2550100	Np002G0742400
OG0017250	Cg007G2549500	Np002G0743300
OG0017251	Cg007G2547100	Np002G0747000
OG0017252	Cg007G2545800	Np002G0749200
OG0017253	Cg007G2545500	Np002G0749500
OG0017254	Cg007G2545100	Np002G0749900
OG0017255	Cg007G2544500	Np002G0750500
OG0017256	Cg007G2541000	Np002G0755200
OG0017257	Cg007G2540200	Np002G0756600
OG0017260	Cg002G0652900	Np001G0210200
OG0017261	Cg007G2530700	Np002G0771500
OG0017262	Cg007G2529700	Np002G0772600
OG0017263	Cg007G2529100	Np002G0773900
OG0017264	Cg007G2528800	Np002G0774300
OG0017265	Cg007G2526500	Np002G0778300
OG0017266	Cg007G2327900	Np002G1115000
OG0017267	Cg004G1410000	Np007G3759300
OG0017268	Cg004G1414000	Np007G3753900
OG0017269	Cg002G0553800	Np001G0471600
OG0017270	Cg002G0554400	Np001G0470900
OG0017271	Cg006G1780500	Np004G1901400
OG0017272	Cg006G1782200	Np004G1903000
OG0017273	Cg006G1782500	Np004G1903800
OG0017274	Cg006G1784000	Np004G1905700
OG0017275	Cg004G1444100	Np007G3717500
OG0017276	Cg006G1785400	Np004G1907400
OG0017277	Cg006G1786500	Np004G1908900
OG0017278	Cg006G1787800	Np004G1911400
OG0017279	Cg006G1787500	Np004G1911100
OG0017280	Cg006G1789100	Np004G1913100
OG0017281	Cg006G1789700	Np004G1914200
OG0017282	Cg006G1790000	Np004G1914500
OG0017283	Cg006G1790400	Np004G1915100
OG0017285	Cg006G1793500	Np004G1920100
OG0017286	Cg006G1795800	Np004G1922700
OG0017288	Cg006G1799100	Np004G1927800
OG0017290	Cg005G1746300	Np006G3657500
OG0017291	Cg006G1804300	Np004G1935100
OG0017292	Cg005G1572000	Np006G3395500
OG0017294	Cg005G1566200	Np006G3384000
OG0017295	Cg003G0913700	Np003G1645200
OG0017296	Cg003G0815100	Np003G1752700
OG0017297	Cg003G0838700	Np003G1883500
OG0017306	Cg001G0289000	Np005G3082700
OG0017307	Cg001G0286800	Np005G3084800
OG0017308	Cg001G0281500	Np005G3093500
OG0017309	Cg006G2134500	Np004G2446000
OG0017310	Cg001G0276500	Np005G3070200
OG0017311	Cg001G0271200	Np005G3060600
OG0017312	Cg001G0271100	Np005G3060500
OG0017313	Cg001G0265600	Np005G3050900
OG0017314	Cg001G0260800	Np005G3040500
OG0017315	Cg001G0260500	Np005G3040200
OG0017316	Cg001G0260300	Np005G3040000
OG0017317	Cg001G0259800	Np005G3038600
OG0017318	Cg001G0251100	Np005G3025100
OG0017319	Cg001G0249100	Np005G3023300
OG0017323	Cg007G2500000	Np002G0816500
OG0017324	Cg007G2500400	Np002G0816000
OG0017325	Cg007G2500600	Np002G0815800
OG0017326	Cg007G2501100	Np002G0814900
OG0017328	Cg007G2503900	Np002G0811500
OG0017329	Cg007G2504100	Np002G0811300
OG0017331	Cg007G2506000	Np002G0808500
OG0017332	Cg007G2506500	Np002G0808000
OG0017333	Cg007G2507500	Np002G0803200
OG0017335	Cg007G2517400	Np002G0790000
OG0017336	Cg007G2458000	Np002G0882500
OG0017337	Cg007G2458100	Np002G0882300
OG0017338	Cg007G2458700	Np002G0880600
OG0017339	Cg007G2459700	Np002G0876300
OG0017340	Cg007G2463900	Np002G0874100
OG0017341	Cg001G0117500	Np005G2764300
OG0017342	Cg001G0116000	Np005G2762500
OG0017345	Cg001G0370000	Np005G3161700
OG0017346	Cg001G0371700	Np005G3165400
OG0017347	Cg002G0599300	Np001G0432600
OG0017348	Cg002G0599200	Np001G0432700
OG0017349	Cg002G0636100	Np001G0198500
OG0017351	Cg002G0630200	Np001G0202300
OG0017352	Cg002G0648700	Np001G0205100
OG0017353	Cg002G0659200	Np001G0220200
OG0017354	Cg002G0660500	Np001G0222600
OG0017355	Cg002G0662400	Np001G0225300
OG0017356	Cg008G2932700	Np001G0235800
OG0017357	Cg007G2467200	Np002G0864700
OG0017358	Cg007G2466200	Np002G0867400
OG0017360	Cg007G2465300	Np002G0868800
OG0017361	Cg007G2464900	Np002G0869600
OG0017362	Cg007G2462600	Np002G0872700
OG0017364	Cg008G2963700	Np001G0369800
OG0017365	Cg008G2962200	Np001G0371000
OG0017366	Cg008G2953400	Np001G0384400
OG0017367	Cg006G1827900	Np004G1965500
OG0017369	Cg006G1821100	Np004G1957000
OG0017370	Cg006G1819700	Np004G1955400
OG0017372	Cg006G1813000	Np004G1947500
OG0017373	Cg006G1810800	Np004G1943700
OG0017374	Cg006G1810700	Np004G1943500
OG0017375	Cg006G1810200	Np004G1943000
OG0017376	Cg006G1809200	Np004G1942100
OG0017377	Cg006G1807800	Np004G1940900
OG0017378	Cg008G2891800	Np001G0422200
OG0017379	Cg008G2891100	Np001G0421800
OG0017380	Cg001G0318700, Cg001G0286100	Np005G3106300
OG0017381	Cg008G2927400	Np001G0415600
OG0017383	Cg005G1596600	Np006G3439100
OG0017385	Cg005G1595300	Np006G3436000
OG0017386	Cg005G1593900	Np006G3432900
OG0017388	Cg005G1584400	Np003G1841800
OG0017389	Cg005G1583600	Np006G3410700
OG0017390	Cg005G1581900	Np006G3408900
OG0017391	Cg005G1579600	Np006G3406800
OG0017392	Cg005G1578400	Np006G3404900, Np006G3405200
OG0017393	Cg005G1575200	Np006G3399800
OG0017394	Cg001G0207000	Np005G2899700
OG0017395	Cg001G0208100	Np005G2901800
OG0017396	Cg001G0210400	Np005G2904400
OG0017397	Cg001G0209800	Np005G2903800
OG0017398	Cg001G0213000	Np005G2910100
OG0017400	Cg001G0218800	Np005G2919700
OG0017401	Cg002G0559300	Np001G0466000
OG0017403	Cg001G0315300	Np004G2056700
OG0017404	Cg002G0519300	Np001G0525100
OG0017405	Cg002G0521000	Np001G0523500
OG0017406	Cg002G0522000	Np001G0521500
OG0017407	Cg003G0906900	Np003G1659600
OG0017408	Cg003G0899300	Np003G1677600
OG0017409	Cg004G1354500	Np005G2925300
OG0017410	Cg004G1353300	Np005G2944900
OG0017411	Cg004G1364600	Np007G3798000
OG0017412	Cg004G1394000	Np007G3779200
OG0017413	Cg004G1395700, Cg001G0357900	Np007G3777000
OG0017414	Cg004G1400900	Np007G3771200
OG0017415	Cg004G1401900	Np007G3770200
OG0017416	Cg004G1406100	Np007G3763000
OG0017417	Cg001G0176600	Np005G2847700
OG0017418	Cg001G0178800	Np005G2851800
OG0017419	Cg006G2000200	Np004G2103300
OG0017420	Cg001G0180500	Np005G2855000
OG0017421	Cg008G2872300	Np001G0175800
OG0017422	Cg001G0199800	Np005G2886100
OG0017423	Cg001G0197400	Np005G2882700
OG0017424	Cg004G1358800	Np007G3801000
OG0017425	Cg002G0623700	Np001G0188600
OG0017426	Cg001G0194000	Np005G2873600
OG0017427	Cg001G0189700	Np005G2880800
OG0017428	Cg001G0189500	Np005G2869700
OG0017429	Cg001G0186400	Np005G2866400
OG0017430	Cg001G0185000	Np005G2863700
OG0017431	Cg001G0203400	Np005G2893400
OG0017434	Cg004G1070800	Np007G4254800
OG0017435	Cg004G1071100	Np007G4254500
OG0017436	Cg004G1071800	Np007G4253900
OG0017437	Cg004G1073200	Np007G4252100
OG0017438	Cg004G1073400	Np007G4251900
OG0017439	Cg004G1074700	Np007G4249800
OG0017440	Cg004G1074900	Np007G4249600
OG0017441	Cg004G1075000	Np007G4249500
OG0017442	Cg002G0495200	Np001G0005300
OG0017444	Cg003G1066800	Np001G0004300
OG0017445	Cg003G1067000	Np001G0004000
OG0017446	Cg003G1067500	Np001G0003400
OG0017447	Cg003G1068700	Np001G0002400
OG0017448	Cg003G1069200	Np001G0001900
OG0017449	Cg003G1069300	Np001G0001800
OG0017450	Cg003G1069800	Np001G0001200, Np001G0001100
OG0017451	Cg002G0396400	Np001G0699000
OG0017452	Cg002G0397200	Np001G0698200
OG0017453	Cg002G0397300	Np001G0698100
