Orthogroup	Cardamine_glauca	Arabis_alpina
OG0013333	Cg005G1520300	Aa_G144280.h1.t1
OG0013334	Cg005G1521300	Aa_G281390.h1.t1
OG0013335	Cg005G1521900	Aa_G281320.h1.t1
OG0013336	Cg005G1524300	Aa_G401700.h1.t1
OG0013337	Cg005G1525400	Aa_G371030.h1.t1, Aa_G144120.h1.t1
OG0013338	Cg005G1525300	Aa_G144140.h1.t1
OG0013339	Cg005G1526600, Cg001G0292500	Aa_G560440.h1.t1
OG0013341	Cg005G1531500	Aa_G224290.h1.t1
OG0013342	Cg005G1532700	Aa_G38310.h1.t1
OG0013343	Cg005G1534700	Aa_G451130.h1.t1
OG0013344	Cg005G1535600	Aa_G359290.h1.t1
OG0013345	Cg005G1536300	Aa_G461850.h1.t1
OG0013346	Cg005G1539500	Aa_G509540.h1.t1
OG0013347	Cg005G1540500	Aa_G202450.h1.t1
OG0013348	Cg005G1540600	Aa_G202440.h1.t1
OG0013349	Cg005G1653600	Aa_G444110.h1.t1
OG0013350	Cg005G1541900, Cg007G2322000, Cg007G2321600	Aa_G216820.h2.t1, Aa_G216820.h1.t1
OG0013351	Cg005G1542000	Aa_G216830.h1.t1
OG0013352	Cg005G1545400	Aa_G783260.h1.t1, Aa_G955640.h1.t1
OG0013353	Cg002G0554200	Aa_G458680.h1.t1
OG0013354	Cg005G1746200	Aa_G310060.h1.t1
OG0013356	Cg002G0597600	Aa_G337550.h1.t1
OG0013357	Cg005G1558000	Aa_G197150.h1.t1
OG0013358	Cg005G1549800	Aa_G66220.h1.t1
OG0013359	Cg005G1552200	Aa_G150770.h1.t1
OG0013360	Cg005G1552500	Aa_G150800.h1.t1
OG0013361	Cg005G1554000	Aa_G150930.h1.t1
OG0013363	Cg005G1556800	Aa_G617050.h2.t1, Aa_G617050.h1.t1
OG0013364	Cg005G1557800	Aa_G197170.h1.t1
OG0013365	Cg005G1559400	Aa_G249290.h1.t1
OG0013366	Cg005G1560400	Aa_G30070.h1.t1
OG0013367	Cg005G1560700	Aa_G30040.h1.t1
OG0013369	Cg005G1563400	Aa_G570380.h1.t1
OG0013370	Cg005G1563700	Aa_G570360.h1.t1
OG0013371	Cg001G0369000	Aa_G135700.h1.t1
OG0013372	Cg004G1272000	Aa_G250560.h1.t1
OG0013373	Cg005G1564900	Aa_G159800.h1.t1
OG0013375	Cg003G0746300	Aa_G561130.h1.t1
OG0013376	Cg003G0745600	Aa_G320470.h1.t1
OG0013377	Cg006G2200700	Aa_G22820.h1.t1
OG0013378	Cg004G1264900	Aa_G50790.h1.t1
OG0013379	Cg004G1265000	Aa_G50780.h1.t1
OG0013380	Cg005G1761900	Aa_G224760.h1.t1
OG0013381	Cg003G0857400, Cg003G0740300	Aa_G892700.h1.t1
OG0013382	Cg003G0752900	Aa_G35170.h1.t1
OG0013383	Cg003G0753200	Aa_G35230.h1.t1
OG0013384	Cg003G0754700	Aa_G546070.h1.t1
OG0013385	Cg003G0751400	Aa_G35040.h1.t1
OG0013386	Cg003G0749100	Aa_G93500.h1.t1
OG0013387	Cg005G1777400	Aa_G10140.h1.t1
OG0013388	Cg005G1774400	Aa_G74460.h1.t1
OG0013390	Cg005G1771800	Aa_G279250.h1.t1
OG0013391	Cg005G1771400	Aa_G279280.h1.t1
OG0013392	Cg005G1770300	Aa_G145580.h1.t1
OG0013393	Cg005G1769800	Aa_G100340.h1.t1
OG0013394	Cg005G1769600	Aa_G100310.h1.t1
OG0013395	Cg005G1767700	Aa_G100230.h1.t1
OG0013396	Cg005G1765900	Aa_G91700.h1.t1
OG0013397	Cg005G1766200	Aa_G591390.h1.t1
OG0013398	Cg005G1764500	Aa_G313890.h1.t1
OG0013399	Cg005G1763100	Aa_G311500.h1.t1
OG0013401	Cg005G1758900	Aa_G157410.h1.t1
OG0013402	Cg005G1752700	Aa_G531980.h1.t1
OG0013403	Cg005G1753000	Aa_G11890.h1.t1
OG0013404	Cg005G1730800	Aa_G373600.h1.t1
OG0013405	Cg036G3082500, Cg013G3025400	Aa_G87260.h1.t1
OG0013406	Cg005G1733900	Aa_G321350.h1.t1
OG0013407	Cg005G1718400	Aa_G480950.h1.t1
OG0013408	Cg005G1717100	Aa_G480910.h1.t1
OG0013409	Cg005G1713900	Aa_G290430.h1.t1
OG0013410	Cg005G1703600	Aa_G363350.h1.t1
OG0013411	Cg005G1734500	Aa_G321390.h1.t1
OG0013412	Cg005G1735000	Aa_G393050.h1.t1
OG0013413	Cg005G1735700	Aa_G393110.h1.t1
OG0013414	Cg005G1708100	Aa_G506530.h1.t1
OG0013415	Cg005G1722500	Aa_G35770.h1.t1
OG0013416	Cg005G1722100	Aa_G35740.h1.t1
OG0013417	Cg006G1870400	Aa_G593950.h1.t1, Aa_G593980.h1.t1
OG0013418	Cg006G2000500	Aa_G92310.h1.t1
OG0013419	Cg006G1879400	Aa_G115070.h1.t1
OG0013420	Cg006G2002100	Aa_G475480.h1.t1
OG0013421	Cg006G1885400	Aa_G54760.h1.t1
OG0013422	Cg006G1884300	Aa_G462850.h1.t1
OG0013423	Cg006G1868800	Aa_G82620.h1.t1
OG0013424	Cg006G1869000	Aa_G753440.h1.t1
OG0013425	Cg006G1903700	Aa_G287830.h1.t1
OG0013426	Cg006G1911100	Aa_G472460.h1.t1
OG0013427	Cg006G1912200	Aa_G200340.h1.t1
OG0013428	Cg006G1915900	Aa_G737020.h1.t1
OG0013431	Cg006G1923100, Cg006G1923200	Aa_G276610.h1.t1
OG0013432	Cg006G1923900	Aa_G60430.h1.t1
OG0013433	Cg006G1925700	Aa_G377070.h1.t1
OG0013434	Cg006G1926000	Aa_G397310.h1.t1
OG0013435	Cg007G2371400	Aa_G87470.h1.t1
OG0013436	Cg006G1933200	Aa_G433770.h1.t1
OG0013437	Cg006G1935900	Aa_G300880.h1.t1
OG0013438	Cg006G1936200	Aa_G300850.h1.t1
OG0013439	Cg006G1936300	Aa_G300830.h1.t1
OG0013441	Cg006G1938100	Aa_G124920.h1.t1
OG0013442	Cg003G0784300	Aa_G71390.h1.t1
OG0013443	Cg003G0791000	Aa_G61130.h1.t1
OG0013444	Cg003G0777400	Aa_G294850.h1.t1
OG0013445	Cg003G0776500	Aa_G453780.h1.t1
OG0013446	Cg003G0776100	Aa_G453800.h1.t1
OG0013447	Cg003G0773200	Aa_G414550.h1.t1
OG0013448	Cg003G0767000	Aa_G107430.h1.t1
OG0013449	Cg003G0765100	Aa_G275340.h1.t1
OG0013450	Cg003G0764900	Aa_G617990.h1.t1
OG0013453	Cg003G0760500	Aa_G318190.h1.t1
OG0013454	Cg003G0759800	Aa_G341460.h1.t1
OG0013455	Cg008G2756200	Aa_G128870.h1.t1
OG0013456	Cg008G2756500	Aa_G128840.h1.t1
OG0013457	Cg008G2757000	Aa_G255510.h1.t1
OG0013458	Cg008G2821000	Aa_G40930.h1.t1
OG0013459	Cg008G2821800	Aa_G189770.h1.t1
OG0013460	Cg008G2822000	Aa_G189790.h1.t1
OG0013461	Cg008G2822200	Aa_G189810.h1.t1
OG0013462	Cg008G2825500	Aa_G120170.h1.t1
OG0013463	Cg008G2826300	Aa_G26030.h1.t1
OG0013464	Cg008G2826700	Aa_G26080.h1.t1
OG0013465	Cg008G2827100, Cg008G2827400	Aa_G26110.h1.t1
OG0013466	Cg008G2827900	Aa_G25930.h1.t1
OG0013467	Cg004G1354400	Aa_G354210.h1.t1
OG0013469	Cg004G1439500	Aa_G166560.h1.t1
OG0013470	Cg004G1443000	Aa_G194700.h1.t1
OG0013471	Cg004G1445600	Aa_G440780.h1.t1
OG0013472	Cg002G0565200	Aa_G99430.h1.t1
OG0013473	Cg002G0570700	Aa_G424440.h1.t1
OG0013474	Cg005G1450200	Aa_G12980.h1.t1
OG0013477	Cg005G1451600	Aa_G12850.h1.t1
OG0013478	Cg005G1452300	Aa_G206170.h1.t1
OG0013479	Cg005G1453300	Aa_G206060.h1.t1
OG0013480	Cg005G1453500	Aa_G241290.h1.t1
OG0013481	Cg005G1454100	Aa_G241240.h1.t1
OG0013482	Cg005G1454400	Aa_G241190.h1.t1
OG0013483	Cg005G1456200	Aa_G226100.h1.t1
OG0013484	Cg005G1456300	Aa_G226090.h1.t1
OG0013485	Cg005G1456400	Aa_G226080.h1.t1
OG0013486	Cg005G1458800	Aa_G593450.h1.t1
OG0013487	Cg005G1458900	Aa_G178010.h1.t1
OG0013488	Cg005G1459800	Aa_G177930.h1.t1
OG0013489	Cg005G1461700	Aa_G462220.h1.t1
OG0013490	Cg005G1462500	Aa_G332700.h1.t1
OG0013491	Cg005G1463200	Aa_G332620.h1.t1
OG0013492	Cg005G1463300	Aa_G332610.h1.t1
OG0013494	Cg005G1464700	Aa_G196920.h1.t1
OG0013495	Cg005G1465500	Aa_G196820.h1.t1
OG0013496	Cg005G1465900	Aa_G536050.h1.t1
OG0013497	Cg005G1466100	Aa_G536070.h1.t1
OG0013498	Cg005G1466700	Aa_G381020.h1.t1
OG0013499	Cg005G1467500	Aa_G381100.h1.t1
OG0013500	Cg005G1469400	Aa_G16970.h1.t1
OG0013501	Cg005G1469600	Aa_G17000.h1.t1
OG0013502	Cg005G1470500	Aa_G17120.h1.t1
OG0013503	Cg005G1470600	Aa_G17130.h1.t1
OG0013504	Cg005G1473600	Aa_G16020.h1.t1
OG0013505	Cg005G1474300	Aa_G16130.h1.t1
OG0013506	Cg005G1476400	Aa_G289670.h1.t1
OG0013507	Cg005G1476800	Aa_G289710.h1.t1
OG0013508	Cg005G1479500	Aa_G175230.h1.t1
OG0013510	Cg005G1483100	Aa_G265060.h1.t1
OG0013511	Cg005G1483600	Aa_G265110.h1.t1
OG0013512	Cg005G1483800	Aa_G265130.h1.t1
OG0013513	Cg005G1485000	Aa_G484790.h1.t1
OG0013514	Cg005G1485900	Aa_G288470.h1.t1
OG0013515	Cg005G1486100	Aa_G288490.h1.t1
OG0013516	Cg005G1486900	Aa_G479510.h1.t1
OG0013517	Cg005G1487600, Cg005G1487700	Aa_G100620.h1.t1
OG0013518	Cg005G1489400	Aa_G595210.h1.t1
OG0013519	Cg005G1492900	Aa_G284480.h1.t1
OG0013520	Cg002G0570200	Aa_G424480.h1.t1
OG0013521	Cg005G1494300	Aa_G581330.h1.t1
OG0013522	Cg005G1495600	Aa_G125320.h1.t1
OG0013523	Cg005G1497100	Aa_G125530.h1.t1
OG0013524	Cg005G1497800	Aa_G401470.h1.t1
OG0013525	Cg005G1499500	Aa_G280550.h1.t1
OG0013526	Cg005G1499700	Aa_G454700.h1.t1
OG0013527	Cg005G1500100	Aa_G454740.h1.t1
OG0013528	Cg005G1502500	Aa_G813060.h1.t1
OG0013529	Cg005G1503300	Aa_G374620.h1.t1
OG0013530	Cg005G1503600	Aa_G374640.h1.t1, Aa_G374650.h1.t1
OG0013531	Cg005G1506500	Aa_G599350.h1.t1
OG0013532	Cg008G2850500, Cg008G2866000	Aa_G680930.h1.t1
OG0013533	Cg005G1508200	Aa_G230820.h1.t1
OG0013534	Cg005G1508600	Aa_G230780.h1.t1
OG0013535	Cg005G1509500	Aa_G67370.h1.t1
OG0013536	Cg005G1513800	Aa_G145880.h1.t1
OG0013537	Cg005G1513700	Aa_G145870.h1.t1
OG0013538	Cg005G1513600	Aa_G145860.h1.t1
OG0013540	Cg005G1513300	Aa_G145840.h1.t1
OG0013541	Cg005G1516600	Aa_G124090.h1.t1
OG0013542	Cg005G1517000	Aa_G124050.h1.t1
OG0013543	Cg004G1078200	Aa_G14910.h2.t1, Aa_G14910.h1.t1
OG0013545	Cg004G1078600	Aa_G14840.h1.t1
OG0013546	Cg004G1080100	Aa_G14690.h1.t1
OG0013547	Cg003G0819000	Aa_G90100.h1.t1
OG0013548	Cg004G1083800	Aa_G71590.h1.t1
OG0013550	Cg004G1088000	Aa_G42240.h1.t1
OG0013551	Cg004G1088800	Aa_G250410.h1.t1
OG0013554	Cg004G1095000	Aa_G267840.h1.t1
OG0013555	Cg004G1097100	Aa_G44860.h1.t1
OG0013556	Cg004G1097800	Aa_G44960.h1.t1
OG0013557	Cg004G1098400	Aa_G45000.h1.t1
OG0013558	Cg004G1098500	Aa_G45010.h1.t1
OG0013559	Cg004G1098600	Aa_G45020.h1.t1
OG0013560	Cg004G1099500	Aa_G438150.h1.t1
OG0013561	Cg004G1100100	Aa_G185520.h1.t1
OG0013562	Cg004G1100300	Aa_G185540.h1.t1
OG0013563	Cg004G1103800	Aa_G305000.h1.t1
OG0013564	Cg004G1104300	Aa_G304960.h1.t1
OG0013565	Cg004G1105800	Aa_G4200.h1.t1
OG0013566	Cg004G1105900	Aa_G4210.h1.t1
OG0013567	Cg004G1106800	Aa_G4310.h1.t1
OG0013568	Cg004G1106900	Aa_G4320.h1.t1
OG0013569	Cg004G1107700	Aa_G4410.h1.t1
OG0013570	Cg004G1108400	Aa_G4480.h1.t1
OG0013571	Cg004G1109500	Aa_G4560.h1.t1
OG0013572	Cg004G1109700	Aa_G4580.h1.t1
OG0013573	Cg004G1110300	Aa_G4650.h1.t1
OG0013574	Cg004G1110900	Aa_G4740.h1.t1, Aa_G686360.h1.t1
OG0013575	Cg004G1114400	Aa_G5060.h1.t1
OG0013576	Cg004G1115400	Aa_G75570.h1.t1
OG0013577	Cg004G1115800	Aa_G75600.h1.t1
OG0013578	Cg004G1118200	Aa_G51070.h1.t1
OG0013580	Cg004G1121500	Aa_G648160.h1.t1
OG0013581	Cg004G1121800	Aa_G205810.h1.t1
OG0013582	Cg004G1122000	Aa_G205840.h1.t1, Aa_G205830.h1.t1
OG0013583	Cg004G1124100	Aa_G163120.h1.t1
OG0013584	Cg004G1125300	Aa_G524320.h1.t1
OG0013585	Cg004G1127200	Aa_G49760.h1.t1
OG0013586	Cg004G1128200	Aa_G49910.h1.t1
OG0013587	Cg004G1128700	Aa_G49960.h1.t1, Aa_G492890.h1.t1, Aa_G49970.h1.t1
OG0013588	Cg004G1129800	Aa_G47400.h1.t1
OG0013589	Cg004G1130700	Aa_G47290.h1.t1
OG0013590	Cg004G1131900	Aa_G47120.h1.t1
OG0013591	Cg004G1134800	Aa_G78860.h1.t1
OG0013592	Cg004G1135400	Aa_G78800.h1.t1
OG0013593	Cg004G1135500	Aa_G78790.h1.t1, Aa_G139070.h1.t1
OG0013594	Cg004G1135900	Aa_G78750.h1.t1
OG0013595	Cg004G1138100	Aa_G174620.h1.t1
OG0013597	Cg004G1141700	Aa_G174220.h1.t1
OG0013598	Cg004G1141900	Aa_G174190.h1.t1
OG0013599	Cg004G1144800	Aa_G302030.h1.t1
OG0013600	Cg004G1145300	Aa_G302080.h1.t1
OG0013601	Cg004G1146600	Aa_G24380.h1.t1
OG0013602	Cg004G1148800	Aa_G24200.h1.t1
OG0013603	Cg004G1149300	Aa_G24140.h1.t1
OG0013604	Cg001G0161000	Aa_G24120.h1.t1
OG0013605	Cg004G1149800	Aa_G24080.h1.t1
OG0013606	Cg004G1150000	Aa_G24070.h1.t1
OG0013607	Cg004G1151000	Aa_G101390.h1.t1
OG0013609	Cg004G1154900	Aa_G34830.h1.t1
OG0013610	Cg004G1155800	Aa_G34740.h1.t1
OG0013611	Cg004G1158500	Aa_G324480.h1.t1
OG0013612	Cg004G1158800	Aa_G324460.h1.t1
OG0013613	Cg004G1160000	Aa_G569390.h1.t1
OG0013614	Cg004G1160500	Aa_G551280.h1.t1
OG0013615	Cg004G1160800	Aa_G322180.h1.t1, Aa_G322250.h1.t1
OG0013616	Cg004G1163500	Aa_G678920.h1.t1
OG0013618	Cg004G1165900	Aa_G137110.h1.t1
OG0013619	Cg004G1168100	Aa_G136940.h1.t1
OG0013620	Cg004G1168200	Aa_G136930.h1.t1
OG0013622	Cg004G1168700	Aa_G136900.h1.t1
OG0013623	Cg004G1169400	Aa_G136830.h1.t1
OG0013625	Cg004G1171100	Aa_G333240.h1.t1
OG0013627	Cg004G1172100	Aa_G195540.h1.t1
OG0013628	Cg004G1175300	Aa_G216030.h1.t1
OG0013629	Cg004G1176300	Aa_G397580.h1.t1
OG0013630	Cg004G1179900	Aa_G5420.h1.t1
OG0013631	Cg004G1180500	Aa_G5320.h1.t1
OG0013632	Cg004G1180900	Aa_G5280.h1.t1
OG0013634	Cg004G1183200	Aa_G40490.h1.t1
OG0013635	Cg004G1183500	Aa_G40460.h1.t1
OG0013636	Cg004G1184400	Aa_G40340.h1.t1
OG0013637	Cg004G1185800	Aa_G40160.h1.t1
OG0013639	Cg004G1188600	Aa_G720250.h1.t1
OG0013641	Cg004G1192100	Aa_G373980.h1.t1
OG0013642	Cg004G1196600	Aa_G535000.h1.t1
OG0013643	Cg004G1199400	Aa_G641630.h1.t1
OG0013644	Cg002G0563000	Aa_G99300.h1.t1
OG0013645	Cg004G1201600	Aa_G237630.h1.t1
OG0013647	Cg004G1207800	Aa_G340240.h1.t1
OG0013648	Cg004G1209200	Aa_G140330.h1.t1
OG0013649	Cg004G1210400	Aa_G1470.h1.t1
OG0013650	Cg004G1211000	Aa_G1390.h1.t1
OG0013651	Cg004G1214700	Aa_G1140.h1.t1
OG0013652	Cg004G1215200	Aa_G1090.h1.t1
OG0013653	Cg004G1215500	Aa_G1060.h1.t1
OG0013654	Cg004G1215900	Aa_G1030.h1.t1
OG0013655	Cg004G1216500	Aa_G443930.h1.t1
OG0013656	Cg004G1217300	Aa_G234970.h1.t1
OG0013657	Cg004G1220300	Aa_G507830.h1.t1
OG0013658	Cg004G1221000	Aa_G31960.h1.t1
OG0013659	Cg001G0368000	Aa_G582880.h1.t1
OG0013660	Cg004G1221700	Aa_G32080.h1.t1
OG0013661	Cg004G1222400	Aa_G32230.h1.t1
OG0013662	Cg004G1223900	Aa_G242060.h1.t1
OG0013663	Cg004G1224300	Aa_G242020.h1.t1
OG0013664	Cg004G1225200	Aa_G241890.h1.t1
OG0013666	Cg004G1227800	Aa_G565940.h1.t1
OG0013667	Cg004G1227900	Aa_G532800.h1.t1
OG0013668	Cg004G1232900	Aa_G97010.h1.t1
OG0013669	Cg004G1233000	Aa_G20430.h1.t1, Aa_G97000.h1.t1
OG0013670	Cg004G1233900	Aa_G20490.h1.t1
OG0013671	Cg004G1234300	Aa_G20450.h1.t1
OG0013672	Cg004G1234600	Aa_G20390.h1.t1
OG0013673	Cg004G1235100	Aa_G20340.h1.t1
OG0013674	Cg004G1235500	Aa_G71110.h1.t1
OG0013675	Cg004G1235600	Aa_G71130.h1.t1
OG0013676	Cg004G1236600	Aa_G71230.h1.t1
OG0013677	Cg004G1238200	Aa_G527560.h1.t1
OG0013678	Cg004G1238500	Aa_G53710.h1.t1
OG0013679	Cg004G1238600	Aa_G53660.h1.t1
OG0013680	Cg004G1238900	Aa_G53620.h1.t1
OG0013681	Cg004G1241100	Aa_G587210.h1.t1
OG0013682	Cg004G1241400	Aa_G682960.h1.t1, Aa_G682960.h2.t1
OG0013684	Cg004G1241800	Aa_G683020.h1.t1
OG0013685	Cg004G1241900	Aa_G683030.h1.t1
OG0013686	Cg004G1242000	Aa_G683040.h1.t1
OG0013687	Cg004G1242400	Aa_G497750.h1.t1
OG0013688	Cg004G1242600	Aa_G497760.h1.t1
OG0013689	Cg004G1244600	Aa_G176920.h1.t1
OG0013690	Cg004G1244700	Aa_G176930.h1.t1
OG0013691	Cg004G1250800	Aa_G390020.h1.t1
OG0013692	Cg004G1253300	Aa_G669750.h1.t1
OG0013693	Cg004G1258000	Aa_G240110.h1.t1
OG0013694	Cg004G1259100	Aa_G371420.h1.t1
OG0013695	Cg004G1259200	Aa_G371430.h1.t1
OG0013696	Cg004G1260400	Aa_G20180.h1.t1
OG0013697	Cg004G1263400	Aa_G164580.h1.t1
OG0013698	Cg004G1264600	Aa_G164680.h1.t1
OG0013699	Cg004G1265200	Aa_G50770.h1.t1
OG0013700	Cg004G1268400	Aa_G323950.h1.t1
OG0013701	Cg004G1269200	Aa_G152540.h1.t1
OG0013702	Cg004G1269800	Aa_G152490.h1.t1, Aa_G403130.h1.t1
OG0013703	Cg004G1271300	Aa_G254480.h1.t1, Aa_G242990.h1.t1
OG0013704	Cg004G1271400	Aa_G243000.h1.t1
OG0013705	Cg004G1271500	Aa_G243010.h1.t1
OG0013706	Cg004G1271600	Aa_G800570.h1.t1
OG0013707	Cg004G1272100	Aa_G250570.h1.t1
OG0013708	Cg004G1272700	Aa_G250660.h1.t1
OG0013709	Cg007G2306000	Aa_G137220.h1.t1, Aa_G17420.h1.t1
OG0013710	Cg004G1274300	Aa_G133320.h1.t1
OG0013711	Cg004G1275600	Aa_G133240.h1.t1
OG0013712	Cg004G1276100	Aa_G636470.h1.t1
OG0013713	Cg004G1276800	Aa_G136600.h1.t1
OG0013714	Cg001G0362200	Aa_G245570.h1.t1
OG0013715	Cg001G0360500	Aa_G245670.h1.t1, Aa_G245670.h2.t1
OG0013716	Cg001G0157700	Aa_G311340.h1.t1
OG0013717	Cg001G0353700	Aa_G421560.h1.t1
OG0013718	Cg001G0353100	Aa_G110030.h1.t1
OG0013719	Cg001G0352900	Aa_G110050.h1.t1
OG0013720	Cg001G0350700	Aa_G417840.h1.t1
OG0013721	Cg001G0349900	Aa_G439620.h1.t1
OG0013722	Cg001G0343500	Aa_G551810.h1.t1
OG0013723	Cg001G0341200	Aa_G336580.h1.t1
OG0013724	Cg001G0339100	Aa_G505940.h1.t1
OG0013725	Cg001G0338900	Aa_G481850.h1.t1
OG0013726	Cg007G2366900	Aa_G212960.h1.t1, Aa_G213100.h1.t1
OG0013727	Cg001G0336500	Aa_G213110.h1.t1, Aa_G212950.h1.t1
OG0013728	Cg001G0336300	Aa_G512950.h1.t1, Aa_G754570.h1.t1
OG0013729	Cg001G0332000	Aa_G36200.h1.t1
OG0013730	Cg001G0325600	Aa_G503640.h1.t1
OG0013731	Cg001G0321500	Aa_G65120.h1.t1
OG0013732	Cg009G2989800, Cg008G2888600	Aa_G90160.h1.t1
OG0013733	Cg004G1307200	Aa_G178980.h1.t1
OG0013734	Cg004G1306400	Aa_G428260.h1.t1
OG0013735	Cg004G1304900	Aa_G293360.h1.t1
OG0013736	Cg004G1302500	Aa_G71950.h1.t1
OG0013737	Cg004G1301300, Cg004G1301400	Aa_G543590.h1.t1
OG0013738	Cg004G1300900	Aa_G504320.h1.t1
OG0013739	Cg004G1297900	Aa_G391610.h1.t1
OG0013740	Cg004G1297000	Aa_G427500.h1.t1
OG0013741	Cg004G1293400	Aa_G306620.h1.t1
OG0013742	Cg004G1292300	Aa_G212350.h1.t1
OG0013743	Cg004G1291400	Aa_G96540.h1.t1
OG0013744	Cg007G2409100, Cg007G2400300	Aa_G3430.h1.t1
OG0013746	Cg004G1286600	Aa_G455790.h1.t1
OG0013747	Cg004G1285800	Aa_G399640.h1.t1
OG0013748	Cg004G1284600	Aa_G171700.h1.t1
OG0013749	Cg004G1284100	Aa_G171740.h2.t1, Aa_G171740.h1.t1
OG0013750	Cg004G1283000	Aa_G388620.h1.t1
OG0013751	Cg004G1280500	Aa_G227460.h1.t1
OG0013752	Cg001G0098900	Aa_G325430.h1.t1
OG0013753	Cg007G2347700	Aa_G316190.h1.t1
OG0013754	Cg007G2425300	Aa_G149770.h1.t1
OG0013755	Cg007G2423200	Aa_G30800.h1.t1
OG0013756	Cg007G2402700	Aa_G664060.h1.t1
OG0013757	Cg007G2398600, Cg007G2411000	Aa_G714830.h1.t1
OG0013758	Cg007G2408400, Cg007G2400900	Aa_G474690.h1.t1
OG0013759	Cg007G2408300, Cg007G2401000	Aa_G474720.h1.t1
OG0013760	Cg007G2366300	Aa_G204520.h1.t1
OG0013761	Cg007G2357500	Aa_G510110.h1.t1
OG0013762	Cg007G2354200	Aa_G256360.h1.t1
OG0013763	Cg008G2753900	Aa_G83750.h1.t1
OG0013764	Cg008G2750000	Aa_G280290.h1.t1
OG0013765	Cg008G2749500	Aa_G280230.h1.t1
OG0013766	Cg008G2749100	Aa_G735980.h1.t1
OG0013767	Cg008G2748100	Aa_G276250.h1.t1
OG0013768	Cg008G2747900	Aa_G655880.h1.t1
OG0013769	Cg005G1715300	Aa_G495990.h1.t1
OG0013770	Cg005G1750700	Aa_G166850.h1.t1
OG0013771	Cg008G2746100	Aa_G411030.h1.t1
OG0013772	Cg008G2842200	Aa_G361220.h1.t1
OG0013773	Cg008G2841500	Aa_G91560.h1.t1
OG0013774	Cg008G2877600	Aa_G102150.h1.t1
OG0013775	Cg008G2877800	Aa_G102170.h1.t1
OG0013776	Cg002G0503600	Aa_G1087670.h1.t1, Aa_G1087670.h2.t1
OG0013777	Cg002G0505300	Aa_G114530.h1.t1
OG0013778	Cg002G0505700	Aa_G114490.h1.t1
OG0013779	Cg002G0505800	Aa_G114480.h1.t1
OG0013780	Cg002G0505900	Aa_G114470.h1.t1
OG0013781	Cg002G0506000	Aa_G114440.h1.t1
OG0013782	Cg002G0506100	Aa_G114430.h1.t1
OG0013783	Cg002G0508800	Aa_G87910.h1.t1
OG0013784	Cg002G0508900	Aa_G87920.h1.t1
OG0013785	Cg002G0509400	Aa_G87960.h1.t1
OG0013786	Cg002G0510100	Aa_G235890.h1.t1
OG0013787	Cg002G0510500	Aa_G236130.h1.t1
OG0013788	Cg002G0511200	Aa_G236040.h1.t1
OG0013789	Cg002G0512700	Aa_G123000.h1.t1
OG0013790	Cg002G0514000	Aa_G122810.h1.t1
OG0013791	Cg006G1912400, Cg002G0515000	Aa_G122640.h1.t1
OG0013792	Cg002G0694800	Aa_G251450.h1.t1
OG0013793	Cg006G2256400	Aa_G106330.h1.t1
OG0013794	Cg002G0546500	Aa_G106240.h1.t1
OG0013795	Cg006G2253300	Aa_G94550.h1.t1
OG0013796	Cg006G2252700	Aa_G94470.h1.t1
OG0013797	Cg006G2251900	Aa_G94380.h1.t1
OG0013798	Cg002G0637200	Aa_G270260.h1.t1
OG0013799	Cg006G2249700	Aa_G105760.h1.t1
OG0013800	Cg006G2246700	Aa_G290750.h1.t1
OG0013801	Cg006G2246600	Aa_G290740.h1.t1
OG0013802	Cg006G2246000	Aa_G290690.h1.t1
OG0013803	Cg006G2245400	Aa_G290630.h1.t1
OG0013804	Cg006G2244400	Aa_G531700.h1.t1, Aa_G211790.h1.t1
OG0013805	Cg006G2243300	Aa_G325250.h1.t1
OG0013806	Cg004G1219100	Aa_G424020.h1.t1
OG0013807	Cg006G2241200	Aa_G6410.h1.t1
OG0013808	Cg006G2240600	Aa_G6460.h1.t1
OG0013809	Cg006G2240400	Aa_G6500.h1.t1
OG0013810	Cg006G2239900	Aa_G6540.h1.t1
OG0013811	Cg006G2237500	Aa_G6780.h1.t1
OG0013812	Cg006G2236900	Aa_G6860.h1.t1
OG0013813	Cg006G2235800	Aa_G228430.h1.t1
OG0013814	Cg006G2235500	Aa_G228380.h1.t1
OG0013815	Cg006G2234500	Aa_G358040.h1.t1
OG0013816	Cg006G2232000	Aa_G134960.h1.t1
OG0013817	Cg006G2229700	Aa_G134670.h1.t1
OG0013818	Cg006G2227200	Aa_G400280.h1.t1
OG0013819	Cg006G2226600	Aa_G400320.h1.t1
OG0013820	Cg006G2221500	Aa_G38840.h1.t1
OG0013821	Cg006G2220900	Aa_G38900.h1.t1
OG0013822	Cg006G2219200	Aa_G477750.h1.t1
OG0013823	Cg006G2217100	Aa_G286260.h1.t1
OG0013824	Cg006G2217000	Aa_G286270.h1.t1
OG0013825	Cg007G2347900, Cg006G2205300	Aa_G140010.h1.t1
OG0013826	Cg006G2205100	Aa_G140040.h1.t1
OG0013827	Cg006G2202300	Aa_G22970.h1.t1
OG0013828	Cg006G2200200	Aa_G22760.h1.t1
OG0013830	Cg006G2195900	Aa_G429890.h1.t1
OG0013831	Cg006G2195000	Aa_G429800.h1.t1
OG0013832	Cg006G2193900	Aa_G441410.h1.t1
OG0013833	Cg006G2191900	Aa_G275860.h1.t1
