Orthogroup	Cardamine_glauca	Brassica_rapa
OG0012458	Cg006G1960300	XP_009102664.1, XP_009114991.1
OG0012459	Cg006G1958500	XP_009108117.1
OG0012460	Cg006G1956900, Cg006G1956600	XP_009108110.1
OG0012461	Cg006G1954400	XP_009114944.1, XP_009145226.1
OG0012462	Cg006G1953700	XP_009114940.1, XP_009145218.1
OG0012463	Cg006G1952800	XP_009145212.1
OG0012464	Cg006G1952600	XP_009145210.1
OG0012465	Cg006G1951100	XP_009145202.1
OG0012466	Cg006G1947900	XP_009151429.1
OG0012467	Cg006G1949100	XP_009114892.1
OG0012468	Cg006G1948500	XP_009114886.1
OG0012469	Cg006G1945800	XP_009151447.1
OG0012470	Cg002G0684300	XP_009129141.1
OG0012471	Cg002G0683900	XP_009129130.1, XP_009101250.1
OG0012472	Cg002G0681500	XP_033129891.1
OG0012473	Cg007G2344000, Cg001G0380800	XP_033136469.1
OG0012474	Cg002G0677500	XP_009114157.2, XP_009129090.1
OG0012475	Cg002G0675500	XP_009114145.1
OG0012476	Cg003G1062300	XP_009103494.1
OG0012477	Cg003G1057700	XP_009103450.1
OG0012478	Cg003G1057200	XP_009112359.1
OG0012479	Cg003G1056800	XP_009103444.1
OG0012480	Cg003G1055400	XP_009112370.1
OG0012481	Cg003G1053300	XP_009150696.1
OG0012482	Cg003G1053200	XP_009150697.1
OG0012483	Cg003G1051500	XP_009150677.1
OG0012484	Cg003G1049700	XP_009112196.1
OG0012485	Cg003G1049100	XP_018514923.1
OG0012487	Cg003G1046700	XP_033128180.1
OG0012488	Cg003G1046600	XP_009150635.1
OG0012489	Cg003G0793100	XP_009113506.1
OG0012490	Cg003G1044400	XP_009150606.1
OG0012491	Cg003G1042000	XP_009130496.1
OG0012492	Cg003G1044000	XP_009150574.1
OG0012493	Cg003G1040700	XP_009112164.2
OG0012494	Cg003G1039500	XP_009150556.2
OG0012495	Cg003G1037300	XP_009150542.1
OG0012496	Cg003G1036700	XP_018509708.1
OG0012497	Cg003G1036400	XP_009150532.1
OG0012498	Cg003G1036200	XP_009150529.1
OG0012499	Cg003G1034800	XP_009150512.2
OG0012500	Cg003G1034600	XP_018515251.1
OG0012501	Cg003G1033600	XP_009150496.1
OG0012502	Cg003G1032600	XP_009150495.1
OG0012503	Cg003G1032400	XP_009150489.1
OG0012504	Cg003G1032200	XP_009150487.1
OG0012505	Cg003G1031200	XP_009150475.1
OG0012506	Cg003G1027100	XP_009150417.1
OG0012507	Cg003G1026900	XP_009150414.1
OG0012508	Cg003G1025900	XP_009112086.1
OG0012509	Cg004G1363600	XP_009136214.1
OG0012510	Cg003G1024100	XP_033128682.1, XP_009112075.1
OG0012511	Cg003G1023800	XP_009112073.1
OG0012512	Cg003G1023700	XP_009130246.1
OG0012513	Cg003G1023000	XP_009112072.2
OG0012514	Cg003G1021500	XP_009112053.1
OG0012515	Cg003G1021400	XP_009112054.1
OG0012516	Cg003G1020200	XP_009151416.1
OG0012517	Cg003G1020100	XP_009151412.1
OG0012518	Cg003G1019100	XP_009151407.1
OG0012519	Cg003G1018000	XP_009151399.1
OG0012520	Cg003G1017700	XP_018514945.1
OG0012521	Cg003G1017400	XP_009112029.1, XP_009151389.1
OG0012522	Cg003G1017000	XP_009151386.1
OG0012523	Cg003G1016000	XP_009151375.1
OG0012524	Cg006G2076500	XP_009149368.1
OG0012526	Cg003G1014400	XP_018513042.2
OG0012527	Cg003G1011400	XP_009151327.1
OG0012528	Cg003G1009500	XP_033128997.1, XP_009130180.1
OG0012530	Cg003G1006800	XP_009130167.1, XP_009136498.1
OG0012531	Cg003G1005900	XP_009112092.1
OG0012532	Cg003G1005700	XP_033142393.1
OG0012533	Cg003G1005300	XP_009136473.1
OG0012534	Cg003G1003300	XP_033140428.1, XP_009136451.1
OG0012535	Cg003G1001700	XP_033142388.1
OG0012536	Cg003G1001400	XP_009136434.2
OG0012537	Cg003G1001000	XP_009136429.1
OG0012538	Cg003G1000700	XP_009136428.2
OG0012539	Cg002G0637700	XP_009151860.2
OG0012540	Cg008G2787300	XP_009130132.1
OG0012541	Cg008G2787500	XP_009136395.1
OG0012542	Cg008G2787900	XP_009136392.1
OG0012543	Cg008G2789000	XP_009136384.1
OG0012544	Cg008G2789300	XP_009130122.1
OG0012545	Cg008G2791200	XP_009150871.1
OG0012546	Cg008G2791500	XP_009150876.1
OG0012547	Cg008G2794200	XP_009141747.2, XP_009150905.1
OG0012548	Cg008G2795500	XP_009141829.1
OG0012549	Cg008G2797000	XP_009150936.1, XP_009141891.1
OG0012550	Cg008G2798900	XP_009137529.1, XP_033134105.1
OG0012551	Cg008G2799000	XP_009141975.1
OG0012552	Cg008G2800400	XP_009150963.1
OG0012553	Cg008G2800600	XP_009150967.1
OG0012554	Cg002G0571300	XP_009150225.1
OG0012555	Cg008G2803500	XP_009130003.1
OG0012556	Cg008G2632200	XP_009122211.1
OG0012557	Cg008G2804700	XP_009111643.1, XP_009151011.2
OG0012559	Cg008G2808200	XP_033136213.1, XP_033140499.1
OG0012560	Cg008G2808600	XP_009151047.1
OG0012561	Cg008G2808800	XP_009151056.1
OG0012562	Cg008G2810200	XP_009151068.1, XP_009111666.1
OG0012563	Cg008G2811100	XP_009151072.2
OG0012564	Cg008G2812800	XP_009129953.1
OG0012565	Cg008G2812900	XP_009151091.1
OG0012566	Cg008G2816900	XP_033129676.1
OG0012567	Cg001G0157300	XP_009109241.1, XP_009138327.1
OG0012568	Cg008G2760100	XP_009126363.1
OG0012570	Cg008G2761700	XP_009120869.2
OG0012571	Cg008G2764400	XP_033141351.1, XP_009120846.1
OG0012572	Cg008G2764600	XP_009120844.1
OG0012573	Cg008G2765000	XP_009126405.1
OG0012574	Cg008G2765900	XP_033144631.1
OG0012575	Cg008G2766300	XP_009126423.1
OG0012576	Cg008G2767900	XP_009126436.1, XP_009120820.1
OG0012577	Cg008G2768700	XP_009126442.1, XP_033142551.1
OG0012578	Cg008G2772900	XP_009126485.1
OG0012579	Cg008G2774700	XP_009120736.1
OG0012580	Cg008G2775500	XP_009120725.1, XP_033141945.1
OG0012581	Cg008G2776100	XP_009120717.1, XP_009126510.1
OG0012582	Cg008G2776400	XP_009120712.1, XP_009126511.1
OG0012583	Cg008G2777000	XP_009120707.1
OG0012584	Cg008G2777400	XP_009120697.1
OG0012585	Cg008G2777900	XP_009120693.1
OG0012586	Cg008G2778100	XP_009131853.1
OG0012587	Cg005G1706800	XP_009133941.2
OG0012588	Cg008G2779600, Cg008G2779400	XP_033137863.1
OG0012589	Cg008G2779800	XP_009120678.1
OG0012590	Cg008G2780100	XP_009120673.1
OG0012591	Cg008G2783400	XP_009126550.1
OG0012593	Cg008G2785300	XP_009126567.2
OG0012594	Cg008G2785400	XP_009120631.1
OG0012595	Cg003G0997900	XP_009126584.1
OG0012596	Cg003G0997700	XP_009126586.1
OG0012597	Cg003G0997600	XP_009120609.1, XP_009131904.1
OG0012598	Cg003G0996800	XP_009131907.1, XP_009120599.1
OG0012599	Cg003G0996600	XP_009121330.1, XP_009131908.2
OG0012600	Cg003G0996300	XP_009120592.1
OG0012601	Cg003G0995400	XP_009131915.1, XP_009120580.1
OG0012602	Cg003G0991900	XP_033142417.1
OG0012603	Cg003G0991300	XP_009126626.1
OG0012604	Cg003G0991200	XP_009126624.1
OG0012606	Cg003G0985200	XP_009120463.1
OG0012607	Cg003G0984600	XP_009120455.1
OG0012608	Cg003G0979000	XP_033138544.1
OG0012609	Cg003G0977700	XP_009126740.1
OG0012610	Cg003G0977600	XP_009120390.1
OG0012611	Cg003G0976100	XP_009120376.1
OG0012612	Cg003G0973600	XP_009120347.1, XP_009132058.1
OG0012613	Cg003G0973500	XP_009120346.1
OG0012614	Cg003G0971900	XP_033140256.1
OG0012615	Cg003G0971200	XP_009132083.1, XP_033137715.1
OG0012616	Cg003G0969500	XP_018512356.1, XP_009132093.1
OG0012617	Cg007G2391800	XP_009127383.1
OG0012618	Cg003G0968900	XP_009132095.1
OG0012619	Cg003G0968500	XP_009126808.1
OG0012620	Cg003G0968100	XP_009120296.2
OG0012621	Cg003G0967500	XP_009120293.1
OG0012622	Cg003G0966000	XP_009132119.2, XP_009120277.1
OG0012623	Cg003G0965200	XP_033140792.1
OG0012624	Cg002G0613400, Cg002G0615000	XP_009124119.1
OG0012625	Cg003G0963600	XP_009126845.1
OG0012626	Cg003G0963500	XP_009126844.2
OG0012627	Cg003G0962600	XP_009120249.1
OG0012628	Cg002G0435200	XP_009116582.2
OG0012629	Cg003G0959900	XP_009132151.1
OG0012630	Cg003G0960000	XP_009120222.1, XP_009132153.1
OG0012631	Cg003G0961300	XP_009120231.1
OG0012632	Cg003G0961400	XP_009120232.2
OG0012633	Cg002G0626300	XP_009151795.2
OG0012634	Cg003G0953500	XP_009120158.1
OG0012636	Cg004G1292000	XP_033146775.1
OG0012637	Cg003G0951700	NP_001288870.1
OG0012638	Cg003G0949900	XP_009120130.1
OG0012639	Cg004G1313100	XP_009135887.1
OG0012640	Cg003G0950700	XP_009121289.1
OG0012641	Cg003G0951500	XP_009132313.1
OG0012642	Cg003G0949500	XP_009120125.1
OG0012643	Cg003G0946500	XP_009132354.1
OG0012644	Cg003G0946200	XP_009126981.2, XP_009120095.1
OG0012645	Cg003G0945300	XP_033138721.1
OG0012646	Cg003G0941100	XP_009120046.2
OG0012647	Cg003G0941400	XP_009120048.1, XP_009127013.2
OG0012648	Cg003G0940800	XP_009127017.1
OG0012649	Cg003G0939400	XP_009127031.1
OG0012650	Cg003G0938100	XP_018510983.2, XP_009132417.1
OG0012651	Cg003G0937200	XP_009120014.1
OG0012652	Cg003G0937100	XP_009120013.1
OG0012653	Cg003G0937000	XP_009120012.1
OG0012654	Cg003G0936200	XP_009132426.1, XP_033139732.1
OG0012655	Cg003G0935100	XP_009120000.2, XP_009127073.2
OG0012656	Cg006G2022900	XP_033131955.1, XP_009103122.2
OG0012657	Cg002G0533900	XP_009152072.1
OG0012658	Cg002G0534400, Cg008G2939300	XP_009151958.1
OG0012659	Cg002G0534700	XP_009149743.1
OG0012660	Cg002G0536800	XP_009149767.2
OG0012661	Cg002G0538100	XP_009149779.1
OG0012662	Cg002G0540800	XP_009150179.1
OG0012663	Cg003G0925900	XP_009127119.1
OG0012664	Cg003G0926000	XP_009127120.1
OG0012665	Cg003G0927700	XP_009132444.1
OG0012666	Cg003G0931700	XP_009127099.1
OG0012667	Cg014G3034500, Cg003G0721000	XP_009111294.1
OG0012668	Cg014G3033500, Cg003G0721800	XP_009134434.1
OG0012669	Cg014G3032900, Cg003G0722300	XP_009144568.1
OG0012670	Cg003G0722500, Cg014G3032700	XP_009111287.1
OG0012671	Cg003G0723300, Cg014G3031400	XP_009111281.1
OG0012672	Cg003G0724400, Cg014G3030300	XP_009111268.1
OG0012673	Cg014G3030100, Cg003G0724600	XP_009111267.1
OG0012674	Cg014G3030000, Cg003G0724700	XP_009111266.1
OG0012675	Cg003G0725000, Cg014G3029600	XP_009144549.1
OG0012676	Cg008G2646100	XP_009122340.1
OG0012677	Cg008G2645800	XP_033137907.1
OG0012678	Cg008G2645600	XP_009122342.1
OG0012679	Cg008G2644800	XP_009122354.2
OG0012680	Cg008G2643900	XP_009122364.2
OG0012681	Cg008G2642800	XP_009122378.1
OG0012682	Cg008G2641500	XP_009122308.1
OG0012683	Cg008G2641400	XP_009122310.1
OG0012684	Cg008G2641100	XP_009125668.1
OG0012685	Cg008G2639100	XP_009130954.1, XP_009122282.1
OG0012686	Cg004G1365400	XP_009136228.1
OG0012687	Cg008G2638900	XP_009122280.1
OG0012688	Cg008G2638700	XP_018512421.1
OG0012689	Cg008G2638500	XP_009125657.1
OG0012690	Cg008G2638300	XP_009125654.1
OG0012691	Cg008G2638200	XP_009130951.2
OG0012693	Cg008G2637600	XP_009122265.1
OG0012694	Cg008G2637300	XP_009122255.1
OG0012695	Cg008G2636500	XP_018510921.1, XP_009130941.1
OG0012696	Cg008G2636100	XP_009130938.1
OG0012697	Cg001G0143300	XP_009139748.1
OG0012698	Cg008G2635500	XP_033137760.1
OG0012699	Cg008G2634200	XP_009125638.1
OG0012700	Cg008G2633500	XP_009122219.1
OG0012701	Cg008G2631000	XP_009122196.1
OG0012702	Cg008G2631300	XP_009122198.1
OG0012703	Cg008G2630300	XP_009122184.1
OG0012704	Cg008G2628300	XP_009122162.2
OG0012705	Cg008G2627700	XP_009125611.1, XP_009130890.1
OG0012706	Cg002G0614900, Cg002G0613500	XP_009106806.2
OG0012707	Cg008G2626700	XP_009130883.1
OG0012708	Cg008G2625000	XP_033137340.1
OG0012709	Cg008G2622100	XP_009130852.1, XP_009122545.2
OG0012710	Cg005G1510200	XP_033137722.1
OG0012711	Cg008G2621500	XP_009122552.1
OG0012712	Cg008G2620900	XP_009122560.1
OG0012713	Cg008G2620400	XP_009122562.1
OG0012714	Cg008G2619300	XP_009122574.1
OG0012715	Cg008G2619000	XP_009130830.1
OG0012716	Cg008G2618600	XP_009122577.1
OG0012717	Cg008G2618500	XP_009122580.1
OG0012718	Cg008G2614300	XP_009122619.2
OG0012719	Cg008G2614200	XP_009122621.1
OG0012720	Cg008G2614000	XP_009122623.1
OG0012721	Cg008G2613300	XP_009122629.1
OG0012722	Cg008G2612900	XP_009130802.1
OG0012723	Cg008G2611700	XP_009122647.1
OG0012724	Cg008G2611500	XP_009122649.1
OG0012725	Cg008G2609700	XP_009125519.1
OG0012726	Cg008G2608500	XP_009122679.1
OG0012727	Cg008G2607700	XP_033138523.1
OG0012728	Cg008G2606900	XP_009130766.1
OG0012729	Cg008G2606000	XP_009122696.1, XP_009125505.1
OG0012730	Cg008G2605800	XP_009125504.1
OG0012733	Cg008G2602100	XP_033140672.1
OG0012734	Cg001G0234200	XP_009125477.2
OG0012735	Cg008G2598100	XP_009125457.1, XP_009122766.2
OG0012736	Cg008G2594900	XP_009122792.1
OG0012737	Cg008G2594000	XP_009122802.1
OG0012738	Cg008G2592300	XP_009130670.1
OG0012739	Cg008G2591200	XP_009125429.1
OG0012740	Cg008G2591100	XP_033137563.1, XP_009125428.2
OG0012741	Cg008G2590700	XP_009122843.1
OG0012742	Cg008G2589800	XP_009122849.1
OG0012743	Cg008G2585900	XP_009130631.2, XP_009125399.1
OG0012744	Cg008G2584700	XP_033141597.1
OG0012745	Cg008G2584900	XP_009125394.2
OG0012746	Cg008G2585000	XP_009125395.1
OG0012747	Cg008G2583800	XP_009130618.1
OG0012748	Cg008G2582800	XP_009130613.1, XP_009125386.1
OG0012749	Cg001G0378600	XP_009140028.1
OG0012750	Cg001G0378800	XP_009140031.1, XP_009125152.1
OG0012752	Cg001G0379200	XP_009140034.2
OG0012753	Cg003G0816000	XP_009141268.1
OG0012754	Cg001G0384800	XP_009140071.1
OG0012755	Cg001G0386200	XP_009140084.1
OG0012756	Cg001G0387200	XP_009140092.1
OG0012757	Cg001G0391000	XP_033130477.1
OG0012758	Cg007G2579600	XP_009104440.1
OG0012759	Cg007G2580100	XP_009106780.1
OG0012760	Cg007G2580900	XP_009129157.1
OG0012761	Cg007G2582400	XP_018513675.1
OG0012762	Cg007G2582100	XP_009104421.1
OG0012763	Cg007G2582000	XP_009104422.1
OG0012764	Cg007G2579200	XP_009104443.1, XP_009106769.2
OG0012765	Cg007G2578500	XP_009128453.2
OG0012767	Cg007G2575800	XP_009106752.1
OG0012768	Cg007G2571400	XP_009128420.1
OG0012769	Cg007G2326700	XP_033135485.1
OG0012770	Cg007G2570300	XP_009104485.1
OG0012771	Cg007G2567500	XP_009128375.1
OG0012772	Cg003G0920700	XP_009132463.1, XP_009127149.1
OG0012773	Cg007G2565700	XP_009106668.1
OG0012774	Cg007G2565100	XP_009128351.1, XP_009106660.1
OG0012775	Cg007G2564700	XP_009106656.1
OG0012776	Cg007G2563400	XP_033140006.1
OG0012777	Cg007G2562200	XP_009106625.1
OG0012778	Cg007G2561300	XP_009104554.1
OG0012779	Cg007G2560400	XP_009104560.1
OG0012780	Cg007G2559800	XP_009106604.1
OG0012781	Cg007G2559100	XP_033141107.1
OG0012783	Cg007G2556500	XP_009106563.1
OG0012784	Cg007G2553800	XP_033140047.1, XP_009106541.1
OG0012785	Cg007G2553100	XP_009104580.1, XP_033131257.1
OG0012786	Cg007G2552700	XP_009106526.1
OG0012787	Cg007G2552400	XP_009104581.1
OG0012788	Cg007G2552000	XP_009128282.1
OG0012789	Cg007G2550000	XP_009106436.1, XP_009104596.1
OG0012790	Cg007G2549000	XP_009106423.1
OG0012791	Cg007G2546700	XP_009104618.1
OG0012792	Cg007G2545700	XP_009106403.1
OG0012793	Cg007G2544000	XP_009106393.1
OG0012794	Cg007G2542700	XP_009128208.1
OG0012795	Cg007G2541900	XP_018508291.1
OG0012796	Cg007G2541600	XP_009104633.1
OG0012797	Cg007G2541500	XP_009106370.1
OG0012798	Cg007G2538700	XP_009106335.2
OG0012799	Cg007G2537100	XP_009128183.1
OG0012800	Cg007G2535100	XP_033130732.1, XP_009106297.2
OG0012801	Cg008G2734800, Cg007G2531900	XP_009106259.1
OG0012802	Cg004G1404900	XP_009112412.2
OG0012803	Cg007G2528000	XP_033131626.1
OG0012804	Cg001G0302200	XP_009102283.1
OG0012805	Cg007G2524200	XP_009106186.1
OG0012806	Cg007G2522000	XP_009106169.1
OG0012807	Cg008G2850000, Cg008G2865600	XP_009151692.1, XP_009151731.2
OG0012808	Cg007G2521600	XP_009106168.1
OG0012809	Cg004G1408000	XP_009150846.1
OG0012811	Cg004G1409100	XP_009121127.1
OG0012812	Cg004G1410100	XP_009112430.1, XP_009150791.1
OG0012813	Cg004G1410700	XP_009150789.1
OG0012814	Cg002G0633800	XP_009151891.1
OG0012815	Cg004G1412900	XP_009121092.1
OG0012816	Cg004G1415000	XP_009121061.1
OG0012817	Cg002G0529000	XP_009136522.1
OG0012818	Cg002G0529400	XP_009101476.1, XP_009115669.1
OG0012819	Cg002G0529900	XP_009101436.1
OG0012820	Cg005G1552600	XP_033144690.1
OG0012821	Cg002G0554300	XP_033128019.1
OG0012822	Cg006G1780000	XP_009146314.1
OG0012823	Cg006G1780900	XP_009106799.1
OG0012824	Cg006G1782000	XP_033128176.1
OG0012825	Cg006G1784100	XP_009144735.1
OG0012826	Cg006G1784600	XP_009147476.1
OG0012827	Cg006G1784700	XP_009106827.1
OG0012828	Cg006G1787000	XP_009106863.2
OG0012829	Cg006G1787600	XP_009106877.1
OG0012830	Cg006G1787900	XP_009147504.1
OG0012831	Cg006G1788200	XP_009147506.1
OG0012832	Cg002G0588200, Cg006G1789300	XP_009106892.1
OG0012833	Cg006G1793900	XP_009107063.1, XP_009147551.1
OG0012834	Cg006G1795900	XP_009106954.1
OG0012835	Cg006G1797200	XP_009147582.1
OG0012836	Cg006G1800100	XP_009147591.2
OG0012837	Cg006G1801500	XP_009147612.1
OG0012839	Cg006G1802500	XP_009106986.2, XP_009147614.1
OG0012840	Cg006G1803900	XP_033146859.1
OG0012841	Cg006G1804500	XP_018514819.2
OG0012842	Cg005G1573600	XP_009141548.1
OG0012843	Cg005G1573400	XP_009141550.1
OG0012844	Cg005G1572200	XP_009133176.2, XP_009143614.2
OG0012845	Cg005G1571300	XP_009143604.2
OG0012846	Cg005G1567900	XP_009133092.1
OG0012847	Cg005G1567400	XP_009143570.1
OG0012848	Cg005G1591900	XP_009143808.2
OG0012849	Cg005G1567100	XP_009143567.1
OG0012850	Cg005G1566900	XP_033146365.1
OG0012851	Cg005G1566700	XP_009141605.1
OG0012852	Cg005G1565900	XP_009143553.1
OG0012853	Cg002G0572900	XP_009150063.2
OG0012854	Cg006G2149400	XP_009148468.1
OG0012855	Cg002G0577800	XP_033128478.1
OG0012856	Cg002G0578800	XP_009150092.1
OG0012857	Cg002G0581300	XP_009149744.1
OG0012858	Cg002G0582400	XP_009149728.1
OG0012859	Cg003G0837700	XP_009118907.1
OG0012860	Cg003G0834500	XP_009134033.1
OG0012861	Cg003G0912300	XP_009119834.1
OG0012863	Cg003G0871500, Cg016G3058800	XP_009118897.1
OG0012864	Cg016G3061100, Cg003G0874500	XP_009134055.1
OG0012865	Cg003G0891200	XP_009149941.1
OG0012866	Cg003G0842200	XP_033136551.1, XP_033135472.1, XP_033135473.1
OG0012867	Cg003G0838600	XP_009127373.1
OG0012868	Cg003G0837800	XP_009119913.1
OG0012869	Cg003G0838500	XP_009127372.1, XP_009118910.2
OG0012870	Cg001G0310400	XP_033132294.1
OG0012871	Cg001G0300200	XP_009107659.1
OG0012872	Cg001G0288900	XP_009139649.1
OG0012873	Cg004G1319300	XP_009136092.3
OG0012874	Cg001G0287000	XP_009107685.1
OG0012875	Cg001G0281700	XP_009144679.1
OG0012876	Cg001G0280500	XP_009139609.1
OG0012877	Cg001G0280400	XP_009139608.1
OG0012879	Cg001G0275500	XP_009139584.1
OG0012880	Cg001G0275100	XP_009139577.2
OG0012881	Cg001G0273900	XP_009108081.1
OG0012882	Cg001G0272500	XP_009108098.1
OG0012883	Cg001G0271000	XP_009119946.1
OG0012884	Cg001G0267900	XP_033146651.1
OG0012885	Cg001G0265500	XP_009119944.1
OG0012886	Cg001G0263800	XP_009107794.1, XP_009148440.1
OG0012887	Cg001G0260600	XP_033137493.1
OG0012888	Cg001G0259100	XP_009147934.1
OG0012889	Cg001G0258500	XP_009147548.1
OG0012890	Cg001G0258200	XP_009107829.1
OG0012891	Cg001G0253200	XP_009107838.1, XP_033144776.1
OG0012892	Cg001G0251500	XP_009146935.1
OG0012894	Cg001G0247600	XP_009136717.3
OG0012895	Cg001G0247400	XP_009136716.1
OG0012896	Cg001G0246800	XP_009146587.1
OG0012897	Cg001G0245800	XP_033132746.1
OG0012899	Cg007G2501900	XP_009104827.1
OG0012900	Cg007G2502600	XP_009105975.1
OG0012901	Cg007G2504500	XP_018511771.1
OG0012902	Cg007G2505100	XP_009127998.3, XP_033131936.1
OG0012903	Cg007G2507100	XP_009106029.1
OG0012904	Cg007G2507800	XP_033141314.1
OG0012905	Cg007G2509300	XP_009106044.1
OG0012906	Cg007G2509400	XP_033131167.1
OG0012907	Cg007G2510700	XP_009106056.1
OG0012908	Cg007G2512200	XP_009106069.1
OG0012909	Cg007G2512400	XP_033141671.1
OG0012910	Cg004G1444800	NP_001288938.1
OG0012911	Cg007G2513600	XP_009106092.1
OG0012912	Cg007G2515200	XP_009106110.1
OG0012913	Cg007G2516000	XP_033130648.1
OG0012914	Cg007G2517600	XP_009128057.1
OG0012915	Cg007G2518600	XP_009106135.1
OG0012916	Cg007G2455000	XP_009105033.1, XP_009105409.1
OG0012917	Cg007G2455200	XP_009105411.1
OG0012918	Cg007G2455900	XP_009105026.1
OG0012919	Cg007G2457100	XP_009127666.1
OG0012920	Cg007G2457600	XP_009127671.1
OG0012921	Cg007G2463300	XP_009127716.2
OG0012923	Cg004G1423900	XP_009137797.1
OG0012924	Cg001G0114500	XP_009129363.1
OG0012925	Cg001G0113900	XP_009129280.1
OG0012926	Cg008G2926800	XP_009101798.1
OG0012927	Cg001G0110200	XP_009137832.1
OG0012928	Cg001G0109400	XP_009137843.1
OG0012929	Cg007G2267900	XP_009112757.1
OG0012930	Cg007G2267600	XP_009112759.1
OG0012931	Cg002G0597800	XP_009123270.1
OG0012932	Cg007G2264700	XP_033134086.1
OG0012933	Cg001G0371300	XP_009125125.1
OG0012934	Cg001G0371400	XP_009139946.2, XP_009125126.1
OG0012935	Cg004G1333100	XP_009140226.1
OG0012936	Cg001G0374500	XP_033145950.1, XP_009139986.1
OG0012937	Cg003G0887000	XP_009132693.1
OG0012938	Cg002G0624200	XP_009151785.1
OG0012939	Cg002G0593100	XP_009123301.1
OG0012940	Cg002G0593600	XP_009123291.1
OG0012941	Cg002G0637800	XP_009151857.1
OG0012942	Cg002G0629700	XP_009151909.1
OG0012943	Cg002G0594300	XP_009123288.1
OG0012944	Cg002G0647800	XP_009129393.1
OG0012945	Cg002G0648300	XP_009129395.2
OG0012946	Cg005G1457800	XP_009142558.1, XP_009118881.1
OG0012947	Cg002G0593700	XP_009123290.1
OG0012948	Cg002G0650900	XP_009111574.1
OG0012949	Cg002G0651500	XP_009152180.1
OG0012950	Cg002G0652700	XP_009151974.1
OG0012951	Cg002G0655400	XP_009151990.1
OG0012952	Cg003G0905100	XP_009106852.1
OG0012953	Cg002G0657000	XP_009111550.1, XP_009151999.1
OG0012954	Cg002G0661300	XP_033135835.1
OG0012955	Cg002G0663200	XP_009129509.1
OG0012956	Cg002G0665400	XP_009129560.1, XP_009152069.1
OG0012957	Cg002G0666500	XP_018515462.1
OG0012958	Cg002G0667500	XP_009129570.1, XP_009152089.1
OG0012960	Cg002G0668900	XP_009152100.1
OG0012961	Cg008G2932600	XP_009114120.1
OG0012962	Cg007G2469400	XP_009104977.1
OG0012963	Cg007G2468500	XP_009105650.1
OG0012964	Cg007G2468000	XP_009105646.1
OG0012965	Cg007G2464300	XP_009105000.1
OG0012966	Cg007G2461600	XP_009127726.1
OG0012967	Cg007G2462100	XP_009105482.1
OG0012968	Cg007G2462300	XP_009105476.1
OG0012969	Cg008G2969700	NP_001288848.1
OG0012971	Cg008G2967000	XP_009128831.3
OG0012972	Cg008G2966500	XP_009140758.1
OG0012974	Cg008G2965800	XP_009128819.1
OG0012975	Cg008G2965200	XP_009101567.1
OG0012976	Cg008G2965100	XP_033128248.1
OG0012977	Cg008G2964300	XP_009101576.1
OG0012978	Cg008G2964000	XP_009101580.1
OG0012979	Cg004G1360300	XP_009121162.2
OG0012980	Cg008G2962500	XP_009101587.1
OG0012981	Cg008G2961000	XP_009128788.1, XP_009114410.1
OG0012982	Cg008G2959300	XP_009113869.1
OG0012983	Cg008G2955600	XP_009101618.1
OG0012984	Cg006G1836300	XP_009107290.1
OG0012985	Cg006G1836200	XP_009107288.2
OG0012986	Cg006G1835900	XP_009147874.1
OG0012987	Cg006G1834900	XP_018508016.1
OG0012988	Cg006G1831300	XP_009107234.1
OG0012989	Cg001G0159800	XP_009140666.1
OG0012990	Cg006G1827800	XP_009149055.2, XP_009147822.1
OG0012991	Cg006G1827600	XP_009144947.1
OG0012992	Cg006G1825600	XP_009144937.2
OG0012993	Cg006G1823900	XP_009144925.1
OG0012994	Cg006G1823800	XP_009147786.1
OG0012995	Cg006G1823500	XP_009107183.1
OG0012996	Cg006G1822900	XP_009147780.1
OG0012997	Cg006G1821400	XP_009147773.1
OG0012998	Cg006G1819500	XP_009135729.1
OG0012999	Cg006G1819400	XP_009144895.1
OG0013000	Cg006G1813200	XP_009147708.1
OG0013001	Cg006G1813100	XP_009147707.1
OG0013003	Cg002G0621900	XP_009111796.1
OG0013004	Cg006G1807200	XP_009147660.1
OG0013005	Cg006G1806300	XP_009147648.1
OG0013006	Cg006G1805300	XP_033128386.1
OG0013007	Cg008G2893900	XP_009114040.1
OG0013008	Cg008G2921800	XP_009101825.2
OG0013009	Cg008G2923500	XP_009101817.2
OG0013010	Cg008G2923900	XP_009114014.1
OG0013011	Cg008G2924600	XP_009101813.1
OG0013012	Cg005G1597000	XP_009141328.1
OG0013013	Cg005G1596700	XP_009141332.1
OG0013015	Cg003G0894600	XP_009140869.1
OG0013017	Cg005G1586200	XP_009132995.1
OG0013018	Cg005G1586100	XP_009132996.1
OG0013019	Cg005G1584900	XP_033146286.1, XP_009143741.1
OG0013020	Cg005G1583700	XP_009141412.1
OG0013021	Cg005G1583300	XP_009143716.1
OG0013022	Cg005G1582400	XP_009143704.1, XP_009133010.1
OG0013023	Cg001G0280600, Cg005G1581300	XP_009141472.1
OG0013024	Cg005G1579800	XP_009143680.1, XP_009141483.1
OG0013025	Cg005G1579400	XP_009143676.2
OG0013026	Cg005G1578300	XP_009143664.1
OG0013027	Cg008G2916800	XP_009113442.1
OG0013028	Cg005G1578100	XP_018514247.1, XP_009141489.2
