Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0017935	Cg007G2257000	ESY2_g33246_DN3_SP0_c0.t1
OG0017936	Cg008G2974700	ESY10_g15033_DN3_SP0_c0.t1
OG0017937	Cg008G2975000	ESY10_g15030_DN3_SP0_c0.t1
OG0017938	Cg008G2976600	ESY10_g14983_DN3_SP0_c0.t1
OG0017939	Cg008G2978600	ESY10_g14930_DN3_SP0_c0.t1
OG0017940	Cg008G2985700	ESY10_g14761_DN3_SP0_c0.t1
OG0017941	Cg006G2001100	ESY11_g54977_DN3_SP2_c0.t1
OG0017942	Cg008G2946400	ESY7_g16600_DN3_SP0_c0.t1
OG0017943	Cg008G2942800	ESY7_g16544_DN3_SP3_c0.t1
OG0017944	Cg003G0862900, Cg003G0735500	ESY7_g16514_DN3_SP7_c0.t1
OG0017946	Cg001G0108900	ESY4_g24326_DN3_SP8_c0.t1
OG0017948	Cg001G0104600	ESY4_g24429_DN3_SP8_c0.t1
OG0017949	Cg001G0104500	ESY4_g24431_DN3_SP0_c0.t1
OG0017950	Cg001G0242700	ESY2_g38366_DN3_SP2_c0.t1
OG0017951	Cg001G0242200	ESY2_g38361_DN3_SP0_c0.t1
OG0017952	Cg006G1889300	ESY5_g3503_DN3_SP0_c0.t1
OG0017953	Cg006G1851000	ESY2_g38086_DN3_SP4_c0.t1
OG0017954	Cg006G1849500	ESY2_g38037_DN3_SP8_c0.t1
OG0017955	Cg006G1848200	ESY2_g37997_DN3_SP0_c0.t1
OG0017956	Cg006G1848500	ESY2_g38004_DN3_SP4_c0.t1
OG0017957	Cg006G1846100	ESY2_g37958_DN3_SP8_c0.t1
OG0017958	Cg006G1843700	ESY2_g37877_DN3_SP7_c0.t1
OG0017959	Cg006G1842700	ESY2_g37856_DN3_SP1_c13.t1
OG0017960	Cg007G2520500	ESY2_g35966_DN3_SP5_c0.t1
OG0017961	Cg001G0000900	ESY5_g4100_DN3_SP8_c0.t1
OG0017962	Cg001G0001300	ESY4_g26949_DN3_SP0_c0.t1
OG0017963	Cg001G0002200	ESY4_g26940_DN3_SP8_c0.t1
OG0017964	Cg001G0003700	ESY4_g26927_DN3_SP7_c0.t1
OG0017965	Cg001G0004000	ESY4_g26924_DN3_SP0_c0.t1
OG0017966	Cg001G0005700	ESY4_g26899_DN3_SP0_c0.t1
OG0017967	Cg001G0005800	ESY9_g42431_DN3_SP0_c0.t1, ESY4_g26898_DN3_SP0_c0.t1
OG0017968	Cg001G0006000	ESY4_g26894_DN3_SP7_c12.t1
OG0017969	Cg001G0006600	ESY4_g26877_DN3_SP2_c0.t1
OG0017971	Cg001G0009900	ESY4_g26823_DN3_SP3_c0.t1
OG0017972	Cg001G0013700	ESY4_g26750_DN3_SP0_c0.t1
OG0017973	Cg002G0576400	ESY11_g54849_DN3_SP8_c0.t1
OG0017974	Cg001G0014200	ESY4_g26737_DN1_SP0_c0.t1, ESY4_g26738_DN1_SP0_c0.t1
OG0017975	Cg001G0015200	ESY4_g26724_DN3_SP6_c0.t1
OG0017976	Cg001G0018400	ESY4_g26126_DN3_SP1_c0.t1
OG0017977	Cg001G0018600	ESY4_g26661_DN3_SP8_c0.t1
OG0017978	Cg005G1707600	ESY8_g59224_DN2_SP5_c0.t1
OG0017979	Cg001G0021000	ESY4_g26617_DN3_SP0_c0.t1
OG0017981	Cg001G0029200	ESY4_g26462_DN3_SP6_c0.t1
OG0017982	Cg001G0029600	ESY4_g26430_DN3_SP3_c0.t1
OG0017985	Cg001G0038000	ESY4_g26190_DN3_SP0_c0.t1
OG0017986	Cg001G0045400	ESY4_g25356_DN3_SP0_c0.t1
OG0017987	Cg001G0049300	ESY4_g25455_DN3_SP0_c0.t1
OG0017988	Cg001G0053500	ESY4_g25556_DN3_SP0_c0.t1
OG0017989	Cg001G0057400	ESY4_g25654_DN3_SP0_c0.t1
OG0017990	Cg001G0059100	ESY4_g25722_DN3_SP3_c0.t1
OG0017991	Cg001G0078200	ESY4_g25222_DN3_SP8_c0.t1
OG0017993	Cg001G0074000	ESY4_g25158_DN3_SP7_c0.t1
OG0017994	Cg001G0071500	ESY4_g26000_DN3_SP2_c0.t1
OG0017995	Cg001G0066600	ESY4_g25862_DN3_SP8_c0.t1
OG0017996	Cg001G0066200	ESY4_g25855_DN2_SP0_c0.t1
OG0017997	Cg001G0064300	ESY4_g25814_DN2_SP0_c0.t1
OG0017998	Cg001G0063200	ESY4_g25787_DN3_SP0_c0.t1
OG0018000	Cg001G0084500	ESY4_g25020_DN3_SP8_c0.t1
OG0018001	Cg001G0085300	ESY4_g25000_DN3_SP8_c0.t1
OG0018002	Cg001G0087500	ESY4_g24931_DN3_SP8_c0.t1
OG0018003	Cg001G0088500	ESY4_g24902_DN2_SP0_c0.t1
OG0018004	Cg001G0120500	ESY4_g23925_DN3_SP0_c0.t1
OG0018005	Cg001G0089800	ESY4_g24871_DN3_SP8_c0.t1
OG0018006	Cg001G0090200	ESY4_g24860_DN3_SP1_c56.t1
OG0018007	Cg001G0091800	ESY4_g24820_DN3_SP0_c0.t1
OG0018009	Cg004G1308600	ESY3_g28167_DN3_SP8_c0.t1
OG0018010	Cg004G1308900	ESY3_g28163_DN3_SP3_c0.t1
OG0018011	Cg004G1310500	ESY3_g28094_DN3_SP0_c0.t1
OG0018012	Cg007G2497000	ESY2_g35840_DN3_SP8_c0.t1
OG0018013	Cg007G2495900	ESY2_g35828_DN3_SP6_c0.t1
OG0018015	Cg006G2027100	ESY5_g1884_DN3_SP8_c0.t1
OG0018016	Cg006G2026200	ESY5_g1839_DN2_SP0_c0.t1
OG0018019	Cg001G0145500	ESY13_g56353_DN1_SP0_c0.t1
OG0018020	Cg005G1707100	ESY8_g59219_DN3_SP7_c0.t1
OG0018021	Cg005G1727200	ESY8_g59309_DN3_SP8_c0.t1
OG0018023	Cg014G3044600, Cg003G0711200	ESY20_g13079_DN3_SP5_c0.t1
OG0018024	Cg003G0710400, Cg014G3045300	ESY20_g13069_DN1_SP0_c0.t1
OG0018026	Cg003G0707600, Cg014G3047900	ESY20_g13026_DN3_SP0_c0.t1
OG0018028	Cg005G1779100	ESY8_g59935_DN3_SP0_c0.t1
OG0018029	Cg005G1777600	ESY8_g59906_DN3_SP0_c0.t1
OG0018030	Cg006G2010800	ESY5_g1208_DN3_SP8_c0.t1
OG0018031	Cg006G1890300	ESY4_g21702_DN3_SP8_c0.t1
OG0018032	Cg001G0134700	ESY16_g62404_DN3_SP0_c21.t1
OG0018033	Cg001G0131900	ESY16_g62324_DN3_SP7_c0.t1
OG0018034	Cg001G0129500	ESY16_g62238_DN3_SP0_c0.t1
OG0018035	Cg001G0129900	ESY16_g62250_DN3_SP2_c0.t1
OG0018036	Cg001G0128200	ESY16_g62192_DN3_SP8_c0.t1
OG0018037	Cg001G0127900	ESY16_g62190_DN3_SP0_c0.t1
OG0018038	Cg001G0126800	ESY16_g62154_DN3_SP0_c0.t1
OG0018039	Cg001G0124300	ESY4_g23811_DN3_SP0_c0.t1
OG0018043	Cg006G2233100	ESY5_g5179_DN3_SP0_c0.t1
OG0018044	Cg006G2179800	ESY5_g3136_DN2_SP0_c0.t1
OG0018045	Cg006G2164400	ESY5_g3381_DN2_SP0_c18.t1
OG0018046	Cg006G2156000	ESY5_g3531_DN3_SP0_c0.t1
OG0018047	Cg006G2137800	ESY5_g3830_DN3_SP8_c0.t1
OG0018050	Cg006G2078200	ESY5_g4160_DN2_SP0_c17.t1
OG0018051	Cg006G2035100	ESY5_g2132_DN3_SP8_c0.t1
OG0018052	Cg006G2022800	ESY5_g1703_DN3_SP0_c0.t1
OG0018053	Cg006G2018600	ESY5_g1504_DN2_SP0_c0.t1
OG0018054	Cg006G2015500	ESY5_g1357_DN3_SP0_c0.t1
OG0018056	Cg006G1946600	ESY16_g61664_DN3_SP1_c0.t1
OG0018058	Cg006G1881100	ESY9_g42918_DN3_SP0_c13.t1
OG0018060	Cg006G1869700	ESY14_g21436_DN3_SP0_c0.t1
OG0018061	Cg006G1865900, Cg006G1865800	ESY1_g11241_DN3_SP0_c0.t1
OG0018064	Cg003G0901100	ESY4_g25951_DN3_SP0_c0.t1
OG0018067	Cg007G2391500	ESY2_g34363_DN3_SP8_c0.t1
OG0018068	Cg007G2405300	ESY2_g35331_DN3_SP8_c0.t1
OG0018069	Cg007G2419800	ESY2_g35290_DN3_SP1_c0.t1
OG0018070	Cg007G2425800	ESY2_g35247_DN3_SP0_c0.t1
OG0018071	Cg007G2448500	ESY2_g34505_DN1_SP0_c0.t1
OG0018074	Cg007G2462000	ESY2_g35396_DN3_SP0_c4.t1
OG0018075	Cg007G2481200	ESY2_g35637_DN3_SP0_c0.t1
OG0018076	Cg007G2490000	ESY2_g35755_DN3_SP0_c0.t1
OG0018077	Cg007G2510300	ESY2_g34903_DN3_SP0_c0.t1
OG0018078	Cg007G2511800	ESY2_g34923_DN3_SP0_c0.t1
OG0018079	Cg007G2514500, Cg007G2514800	ESY2_g34966_DN3_SP0_c0.t1
OG0018081	Cg007G2533600	ESY2_g34767_DN2_SP0_c0.t1, ESY2_g34771_DN3_SP0_c0.t1
OG0018083	Cg007G2552600	ESY2_g35030_DN3_SP0_c0.t1
OG0018084	Cg007G2562900	ESY2_g36778_DN2_SP0_c0.t1
OG0018085	Cg007G2572300, Cg008G2646500	ESY2_g36595_DN3_SP0_c0.t1, ESY18_g63335_DN3_SP0_c0.t1
OG0018086	Cg008G2798200, Cg004G1082000	ESY3_g32547_DN3_SP0_c0.t1
OG0018088	Cg004G1139400	ESY3_g31361_DN3_SP0_c0.t1
OG0018090	Cg004G1245700	ESY3_g29724_DN3_SP0_c0.t1
OG0018091	Cg004G1250500	ESY3_g29671_DN2_SP2_c0.t1
OG0018092	Cg004G1254900	ESY3_g29597_DN3_SP0_c0.t1
OG0018093	Cg004G1255600	ESY3_g29549_DN3_SP0_c0.t1
OG0018094	Cg004G1302100	ESY3_g28453_DN3_SP0_c0.t1
OG0018095	Cg004G1303000	ESY3_g28396_DN3_SP0_c0.t1
OG0018096	Cg004G1323000	ESY3_g27521_DN3_SP0_c0.t1
OG0018099	Cg004G1372500	ESY11_g53481_DN3_SP0_c0.t1
OG0018103	Cg004G1407000	ESY11_g53965_DN3_SP0_c0.t1
OG0018104	Cg004G1421700	ESY11_g54320_DN2_SP0_c0.t1
OG0018105	Cg004G1444700	ESY11_g54971_DN3_SP2_c0.t1
OG0018107	Cg005G1766300	ESY8_g59706_DN1_SP0_c0.t1
OG0018108	Cg005G1761800	ESY8_g59662_DN3_SP4_c0.t1
OG0018109	Cg005G1761700	ESY8_g59660_DN3_SP0_c0.t1
OG0018110	Cg005G1760600	ESY8_g59644_DN3_SP2_c0.t1
OG0018112	Cg005G1756500	ESY8_g59592_DN3_SP0_c0.t1
OG0018114	Cg005G1754300	ESY2_g34377_DN3_SP1_c0.t1
OG0018115	Cg005G1753700	ESY8_g59546_DN3_SP0_c0.t1
OG0018116	Cg005G1753400	ESY7_g16709_DN3_SP0_c0.t1
OG0018117	Cg005G1750600	ESY8_g59514_DN3_SP8_c16.t1
OG0018118	Cg005G1748000	ESY8_g59486_DN2_SP0_c0.t1
OG0018119	Cg005G1744800	ESY8_g59461_DN3_SP7_c0.t1
OG0018120	Cg005G1736900	ESY8_g59397_DN2_SP0_c0.t1
OG0018121	Cg005G1734900	ESY8_g59384_DN2_SP0_c0.t1
OG0018122	Cg005G1734300	ESY8_g59376_DN2_SP0_c0.t1
OG0018123	Cg005G1720800	ESY8_g59282_DN2_SP0_c10.t1
OG0018126	Cg005G1560500	ESY9_g44791_DN2_SP0_c0.t1
OG0018127	Cg005G1553200	ESY2_g34801_DN2_SP0_c0.t1
OG0018128	Cg005G1507900	ESY12_g51301_DN3_SP0_c0.t1
OG0018129	Cg005G1464500	ESY9_g43411_DN2_SP0_c0.t1, ESY12_g51690_DN3_SP0_c0.t1
OG0018130	Cg002G0695900	ESY10_g14654_DN3_SP0_c0.t1
OG0018132	Cg002G0694200	ESY10_g14629_DN3_SP8_c0.t1
OG0018134	Cg002G0688800	ESY10_g14528_DN3_SP0_c0.t1
OG0018135	Cg002G0687700	ESY10_g14502_DN3_SP0_c0.t1
OG0018136	Cg002G0684700	ESY10_g14387_DN3_SP8_c0.t1
OG0018137	Cg002G0682100	ESY10_g14324_DN3_SP6_c0.t1
OG0018138	Cg002G0668200	ESY10_g13994_DN3_SP0_c0.t1
OG0018141	Cg002G0650100	ESY21_g55849_DN3_SP6_c0.t1
OG0018145	Cg004G1323300	ESY4_g26631_DN3_SP0_c0.t1
OG0018146	Cg002G0589500	ESY7_g19184_DN1_SP0_c0.t1
OG0018150	Cg002G0576900	ESY2_g33652_DN3_SP0_c0.t1
OG0018153	Cg002G0539300	ESY1_g9310_DN3_SP6_c0.t1
OG0018154	Cg002G0528000	ESY1_g9838_DN3_SP0_c0.t1
OG0018157	Cg002G0474300	ESY1_g10776_DN3_SP1_c0.t1
OG0018158	Cg008G2609800	ESY7_g19216_DN3_SP0_c0.t1
OG0018159	Cg008G2645300	ESY7_g18522_DN3_SP0_c0.t1
OG0018160	Cg008G2652100	ESY7_g18633_DN3_SP4_c16.t1
OG0018161	Cg008G2669900	ESY7_g18003_DN3_SP0_c0.t1
OG0018163	Cg008G2680200	ESY7_g18164_DN3_SP0_c0.t1
OG0018165	Cg008G2709500	ESY7_g17593_DN2_SP0_c0.t1
OG0018166	Cg008G2754700	ESY7_g16916_DN3_SP0_c0.t1
OG0018169	Cg003G0806700	ESY19_g41704_DN3_SP0_c0.t1
OG0018171	Cg003G0787400	ESY19_g41485_DN3_SP0_c0.t1
OG0018172	Cg003G0777300	ESY25_g62757_DN3_SP8_c0.t1
OG0018173	Cg003G0766400	ESY18_g63914_DN3_SP0_c0.t1
OG0018174	Cg014G3041200, Cg003G0714400	ESY20_g13148_DN3_SP0_c11.t1, ESY20_g13149_DN3_SP0_c11.t1
OG0018175	Cg003G0699700	ESY20_g13349_DN3_SP8_c0.t1
OG0018176	Cg001G0009500	ESY4_g26813_DN3_SP0_c0.t1
OG0018177	Cg001G0057500	ESY4_g25655_DN3_SP4_c0.t1
OG0018178	Cg001G0066700	ESY4_g25863_DN3_SP7_c0.t1
OG0018180	Cg001G0104800	ESY4_g24417_DN3_SP0_c0.t1
OG0018182	Cg001G0113600	ESY4_g24193_DN3_SP8_c0.t1
OG0018183	Cg001G0116800	ESY4_g24018_DN3_SP0_c10.t1
OG0018184	Cg001G0117900	ESY4_g23990_DN3_SP8_c0.t1
OG0018185	Cg001G0120800	ESY4_g23922_DN3_SP1_c0.t1
OG0018187	Cg001G0127100	ESY16_g62158_DN3_SP1_c0.t1
OG0018188	Cg001G0134000	ESY16_g62388_DN3_SP8_c0.t1
OG0018189	Cg001G0136000	ESY16_g62429_DN2_SP0_c0.t1
OG0018190	Cg001G0138000	ESY16_g62530_DN2_SP0_c0.t1
OG0018191	Cg001G0138300	ESY1_g11009_DN3_SP0_c0.t1
OG0018193	Cg001G0147800	ESY13_g56608_DN3_SP0_c0.t1
OG0018194	Cg001G0159600	ESY13_g57603_DN3_SP0_c0.t1
OG0018196	Cg001G0187000	ESY9_g43603_DN3_SP0_c0.t1
OG0018197	Cg001G0196900	ESY9_g43320_DN3_SP0_c0.t1
OG0018199	Cg001G0229500	ESY9_g42433_DN3_SP7_c0.t1, ESY11_g52556_DN2_SP0_c0.t1
OG0018200	Cg001G0269600	ESY15_g65462_DN2_SP0_c0.t1
OG0018201	Cg001G0311300	ESY9_g44510_DN3_SP1_c0.t1
OG0018202	Cg001G0317500	ESY17_g39350_DN3_SP0_c0.t1
OG0018203	Cg001G0330600	ESY3_g30758_DN3_SP0_c0.t1
OG0018204	Cg001G0353800	ESY8_g60970_DN2_SP0_c0.t1, ESY2_g35162_DN1_SP0_c0.t1
OG0018206	Cg001G0362100	ESY8_g60843_DN3_SP0_c0.t1
OG0018207	Cg001G0366500	ESY8_g60769_DN2_SP0_c0.t1
OG0018208	Cg001G0383600	ESY8_g60141_DN3_SP0_c0.t1
OG0018209	Cg001G0389200	ESY8_g60059_DN3_SP0_c0.t1
OG0018210	Cg001G0390800	ESY8_g60035_DN3_SP0_c0.t1
OG0018211	Cg003G1006000	ESY6_g49494_DN3_SP1_c0.t1
OG0018214	Cg008G2926300	ESY7_g17233_DN2_SP0_c0.t1
OG0018215	Cg008G2885500	ESY15_g64828_DN3_SP8_c0.t1
OG0018217	Cg008G2873600	ESY15_g64776_DN3_SP6_c0.t1
OG0018218	Cg008G2838200	ESY10_g15871_DN2_SP0_c0.t1
OG0018219	Cg016G3060700	ESY15_g65339_DN3_SP0_c0.t1
OG0018222	Cg003G0891100	ESY24_g33218_DN3_SP4_c0.t1
OG0018223	Cg003G0899100	ESY8_g58215_DN3_SP6_c0.t1
OG0018224	Cg003G0899500	ESY6_g46587_DN3_SP0_c0.t1
OG0018225	Cg003G0900600	ESY6_g46596_DN3_SP0_c0.t1
OG0018226	Cg003G0911000	ESY6_g47059_DN3_SP0_c0.t1
OG0018227	Cg003G1004400	ESY6_g49516_DN3_SP0_c0.t1
OG0018228	Cg003G1009900	ESY6_g49429_DN3_SP0_c0.t1
OG0018230	Cg003G1063300	ESY6_g50296_DN2_SP0_c0.t1
OG0018232	Cg008G2747500	ESY2_g36096_DN2_SP0_c0.t1
OG0018236	Cg008G2822500	ESY10_g15385_DN3_SP0_c0.t1
OG0018240	Cg004G1393600	ESY4_g25439_DN3_SP0_c0.t1, ESY1_g12194_DN3_SP0_c0.t1, ESY16_g62418_DN3_SP0_c0.t1, ESY6_g49268_DN3_SP0_c0.t1
OG0018261	Cg001G0173400	ESY23_g16_DN3_SP0_c0.t1
OG0018262	Cg002G0558600	ESY1_g8251_DN3_SP0_c0.t1
OG0018263	Cg001G0377000	ESY8_g60285_DN2_SP7_c0.t1
OG0018264	Cg008G2741200	ESY7_g17131_DN3_SP0_c0.t1
OG0018265	Cg008G2738800	ESY3_g32297_DN3_SP0_c0.t1
OG0018268	Cg008G2716400	ESY7_g17478_DN2_SP0_c0.t1
OG0018270	Cg008G2710500	ESY7_g17574_DN2_SP5_c0.t1
OG0018273	Cg008G2705600	ESY7_g17650_DN3_SP0_c0.t1
OG0018274	Cg008G2703100	ESY7_g17679_DN3_SP5_c11.t1
OG0018276	Cg008G2694000	ESY7_g18394_DN3_SP0_c0.t1
OG0018277	Cg008G2690500	ESY7_g18340_DN3_SP1_c0.t1
OG0018278	Cg008G2691600	ESY7_g18359_DN2_SP1_c0.t1
OG0018280	Cg008G2672000	ESY7_g18041_DN3_SP8_c0.t1
OG0018281	Cg008G2669400	ESY7_g17996_DN3_SP0_c0.t1
OG0018282	Cg008G2665600	ESY7_g17927_DN1_SP0_c0.t1
OG0018283	Cg008G2665400	ESY7_g17925_DN3_SP8_c0.t1
OG0018285	Cg008G2660800	ESY7_g17827_DN3_SP0_c0.t1
OG0018286	Cg008G2659400	ESY7_g17799_DN3_SP0_c0.t1
OG0018288	Cg008G2654400	ESY7_g18665_DN3_SP0_c0.t1
OG0018292	Cg005G1675300	ESY8_g59066_DN3_SP0_c0.t1
OG0018293	Cg005G1674600	ESY8_g59063_DN3_SP0_c0.t1
OG0018294	Cg005G1674300	ESY8_g59058_DN3_SP0_c0.t1
OG0018295	Cg005G1657200	ESY8_g58986_DN3_SP0_c0.t1
OG0018296	Cg005G1643000	ESY5_g4913_DN1_SP0_c0.t1, ESY8_g58828_DN1_SP0_c0.t1
OG0018297	Cg005G1642200	ESY8_g58819_DN3_SP6_c0.t1
OG0018299	Cg005G1635100	ESY8_g58729_DN3_SP0_c0.t1
OG0018300	Cg005G1634300	ESY8_g58722_DN3_SP8_c0.t1
OG0018301	Cg005G1625700	ESY8_g58583_DN3_SP0_c0.t1
OG0018303	Cg005G1614400	ESY8_g58406_DN3_SP0_c2.t1
OG0018306	Cg001G0159500	ESY2_g35500_DN3_SP5_c0.t1
OG0018308	Cg001G0149800	ESY7_g17007_DN2_SP0_c15.t1
OG0018309	Cg001G0145800	ESY13_g56417_DN1_SP0_c0.t1
OG0018310	Cg006G1855900	ESY4_g22571_DN3_SP0_c57.t1
OG0018311	Cg006G1863300	ESY5_g1941_DN2_SP0_c0.t1
OG0018317	Cg006G1950400	ESY16_g61741_DN3_SP0_c0.t1
OG0018319	Cg002G0680800	ESY10_g14302_DN3_SP0_c0.t1
OG0018322	Cg003G1043000	ESY6_g50547_DN3_SP0_c9.t1
OG0018324	Cg003G1026800	ESY6_g48989_DN3_SP0_c0.t1
OG0018325	Cg003G1014700	ESY6_g49267_DN1_SP0_c0.t1, ESY6_g49269_DN1_SP0_c0.t1, ESY6_g49366_DN1_SP0_c0.t1
OG0018326	Cg003G1012900	ESY6_g49385_DN3_SP0_c0.t1
OG0018329	Cg003G1009000	ESY6_g49437_DN3_SP2_c42.t1
OG0018330	Cg003G1004700	ESY6_g49513_DN2_SP0_c0.t1
OG0018333	Cg008G2791600	ESY6_g50168_DN3_SP0_c0.t1
OG0018334	Cg008G2796900	ESY6_g50109_DN3_SP6_c8.t1
OG0018335	Cg008G2799800	ESY6_g50074_DN3_SP0_c0.t1
OG0018337	Cg008G2812100	ESY6_g49954_DN1_SP0_c0.t1
OG0018338	Cg008G2812300	ESY6_g49952_DN3_SP0_c0.t1
OG0018339	Cg008G2813400	ESY6_g49938_DN3_SP7_c0.t1
OG0018340	Cg008G2760200	ESY6_g49888_DN3_SP1_c0.t1
OG0018341	Cg008G2762100	ESY6_g49850_DN3_SP6_c0.t1
OG0018342	Cg008G2771600	ESY6_g49173_DN3_SP2_c0.t1
OG0018343	Cg003G0986200	ESY6_g48747_DN3_SP0_c16.t1
OG0018346	Cg003G0979200	ESY6_g48657_DN3_SP4_c0.t1
OG0018348	Cg003G0969100	ESY6_g48529_DN3_SP8_c11.t1
OG0018349	Cg003G0966900	ESY6_g48483_DN3_SP8_c0.t1
OG0018350	Cg003G0964700	ESY6_g48436_DN3_SP0_c0.t1
OG0018351	Cg003G0964200	ESY6_g48432_DN2_SP0_c0.t1
OG0018353	Cg002G0531600	ESY1_g9692_DN3_SP6_c0.t1
OG0018354	Cg002G0534100	ESY1_g9655_DN3_SP0_c0.t1
OG0018355	Cg014G3029900, Cg003G0724800	ESY20_g13286_DN3_SP0_c0.t1
OG0018357	Cg008G2643400	ESY7_g18496_DN3_SP0_c0.t1
OG0018358	Cg008G2625300	ESY7_g18941_DN3_SP0_c0.t1
OG0018361	Cg008G2596100	ESY7_g19488_DN3_SP0_c0.t1
OG0018364	Cg008G2589700	ESY7_g19587_DN3_SP0_c0.t1
OG0018365	Cg008G2588000	ESY7_g19610_DN3_SP0_c0.t1
OG0018366	Cg008G2587700	ESY7_g19614_DN3_SP5_c0.t1
OG0018368	Cg008G2583700	ESY7_g19671_DN3_SP1_c0.t1
OG0018369	Cg004G1145500	ESY7_g19673_DN3_SP2_c12.t1
OG0018370	Cg001G0386100	ESY8_g60110_DN3_SP0_c0.t1
OG0018371	Cg001G0387300	ESY8_g60079_DN3_SP0_c0.t1
OG0018372	Cg007G2580600	ESY2_g36489_DN3_SP0_c0.t1
OG0018373	Cg007G2581100	ESY2_g36483_DN3_SP0_c0.t1
OG0018374	Cg007G2568400	ESY2_g36655_DN3_SP4_c0.t1
OG0018375	Cg007G2565300	ESY2_g36697_DN3_SP8_c0.t1
OG0018376	Cg007G2564300	ESY1_g11289_DN3_SP0_c0.t1
OG0018380	Cg007G2544700	ESY2_g34625_DN3_SP8_c0.t1
OG0018381	Cg006G2035600	ESY20_g12914_DN3_SP4_c0.t1
OG0018382	Cg007G2543200	ESY2_g34644_DN3_SP8_c52.t1
OG0018385	Cg007G2535200	ESY2_g34747_DN3_SP0_c0.t1
OG0018388	Cg007G2522100	ESY2_g35987_DN3_SP0_c0.t1
OG0018390	Cg004G1412400	ESY11_g54086_DN3_SP0_c0.t1
OG0018391	Cg006G1780700	ESY2_g36431_DN3_SP7_c0.t1
OG0018394	Cg006G1794900	ESY2_g36206_DN3_SP0_c0.t1
OG0018395	Cg006G1797000	ESY2_g36175_DN3_SP0_c0.t1
OG0018396	Cg005G1570800	ESY9_g44319_DN2_SP0_c0.t1
OG0018402	Cg001G0301900	ESY17_g39813_DN3_SP0_c0.t1, ESY17_g39814_DN3_SP0_c0.t1
OG0018403	Cg001G0301700	ESY17_g39810_DN3_SP0_c0.t1
OG0018404	Cg001G0294200	ESY17_g39615_DN2_SP1_c0.t1
OG0018405	Cg001G0280900	ESY15_g65715_DN2_SP0_c0.t1
OG0018406	Cg001G0272700	ESY5_g3271_DN3_SP0_c0.t1
OG0018407	Cg001G0270500	ESY2_g35719_DN3_SP0_c0.t1
OG0018411	Cg007G2503400	ESY2_g35921_DN3_SP0_c0.t1
OG0018412	Cg007G2505400	ESY2_g34849_DN3_SP6_c0.t1
OG0018413	Cg006G2003000	ESY13_g57935_DN3_SP0_c0.t1
OG0018417	Cg007G2517900	ESY2_g35002_DN3_SP0_c0.t1
OG0018419	Cg007G2457400	ESY2_g34410_DN3_SP0_c0.t1
OG0018421	Cg007G2463200	ESY2_g35382_DN3_SP0_c0.t1
OG0018423	Cg001G0117600	ESY4_g23994_DN1_SP0_c0.t1
OG0018425	Cg001G0370300	ESY8_g60516_DN3_SP1_c0.t1
OG0018426	Cg001G0371500	ESY8_g60436_DN3_SP0_c0.t1, ESY8_g60438_DN3_SP0_c0.t1
OG0018427	Cg002G0591600	ESY1_g7105_DN3_SP3_c0.t1
OG0018430	Cg002G0631400	ESY21_g55553_DN3_SP6_c0.t1
OG0018431	Cg008G2965400	ESY7_g16849_DN3_SP0_c21.t1
OG0018433	Cg008G2955000	ESY7_g16732_DN3_SP0_c0.t1
OG0018435	Cg002G0637600	ESY21_g55398_DN3_SP3_c0.t1
OG0018437	Cg006G1822600	ESY2_g37314_DN3_SP0_c0.t1
OG0018439	Cg006G1815000	ESY2_g37154_DN3_SP0_c0.t1
OG0018440	Cg006G1812300	ESY2_g37091_DN3_SP0_c0.t1
OG0018441	Cg006G1811800	ESY2_g37082_DN2_SP1_c0.t1
OG0018442	Cg006G1807300	ESY2_g37011_DN3_SP0_c0.t1
OG0018443	Cg008G2923200	ESY2_g33599_DN2_SP0_c0.t1
OG0018444	Cg005G1592400	ESY1_g5870_DN3_SP0_c0.t1
OG0018448	Cg005G1577800	ESY9_g43917_DN3_SP0_c26.t1
OG0018449	Cg001G0215200	ESY9_g42701_DN3_SP6_c0.t1
OG0018450	Cg001G0221000	ESY9_g42577_DN3_SP0_c0.t1
OG0018452	Cg001G0222200	ESY9_g42532_DN3_SP1_c0.t1
OG0018453	Cg001G0365100	ESY8_g60801_DN3_SP8_c0.t1
OG0018454	Cg001G0223300	ESY9_g42522_DN3_SP0_c0.t1
OG0018457	Cg008G2971800	ESY10_g15091_DN3_SP8_c0.t1
OG0018458	Cg002G0519800	ESY1_g10074_DN3_SP0_c0.t1
OG0018459	Cg002G0523300	ESY1_g9959_DN3_SP0_c0.t1
OG0018461	Cg002G0526500	ESY1_g9879_DN3_SP0_c0.t1
OG0018462	Cg003G0905900	ESY6_g46754_DN3_SP0_c0.t1
OG0018463	Cg004G1362000	ESY11_g53020_DN3_SP7_c0.t1
OG0018464	Cg004G1352900	ESY11_g52792_DN3_SP0_c0.t1
OG0018465	Cg004G1364500	ESY11_g53262_DN3_SP7_c0.t1
OG0018466	Cg004G1404100	ESY11_g53931_DN3_SP7_c0.t1
OG0018467	Cg001G0176000	ESY26_g42306_DN3_SP0_c0.t1
OG0018469	Cg002G0642900	ESY2_g34537_DN3_SP0_c0.t1
OG0018470	Cg001G0202300	ESY9_g43161_DN2_SP0_c14.t1
OG0018473	Cg001G0198300	ESY9_g43285_DN3_SP0_c0.t1
