Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0016677	Cg003G0874200, Cg016G3060800	CARHR258300
OG0016678	Cg003G0874300	CARHR258290
OG0016679	Cg001G0075700	CARHR240600
OG0016680	Cg001G0073900	CARHR240780
OG0016681	Cg001G0072600	CARHR240900
OG0016682	Cg001G0072500	CARHR240910
OG0016683	Cg001G0069000	CARHR241360
OG0016684	Cg003G1061200	CARHR280890
OG0016685	Cg001G0067400	CARHR241550
OG0016686	Cg001G0067300	CARHR241560
OG0016687	Cg001G0067200	CARHR241570
OG0016688	Cg001G0067100	CARHR241580
OG0016689	Cg007G2460200	CARHR061950
OG0016690	Cg001G0066800	CARHR241610
OG0016691	Cg002G0630400	CARHR149610
OG0016692	Cg001G0066500	CARHR241640
OG0016693	Cg001G0120700	CARHR235870
OG0016694	Cg001G0062100	CARHR242070
OG0016695	Cg001G0082300	CARHR239960
OG0016696	Cg006G2187100	CARHR007470
OG0016697	Cg001G0082400	CARHR239950
OG0016698	Cg001G0083700	CARHR239850
OG0016699	Cg001G0083900	CARHR239830
OG0016700	Cg001G0084100	CARHR239820
OG0016701	Cg001G0085000	CARHR239730
OG0016702	Cg001G0085100	CARHR239720
OG0016703	Cg001G0086900	CARHR239550
OG0016704	Cg001G0120400	CARHR235890
OG0016705	Cg001G0089100	CARHR239300
OG0016706	Cg001G0090700	CARHR239130
OG0016707	Cg001G0090800	CARHR239120
OG0016708	Cg001G0091000	CARHR239100
OG0016709	Cg001G0092000	CARHR238990
OG0016711	Cg001G0094300	CARHR238720
OG0016712	Cg001G0094500	CARHR238680
OG0016713	Cg001G0094600	CARHR238690
OG0016714	Cg002G0550500	CARHR156410
OG0016715	Cg002G0550900	CARHR156380
OG0016717	Cg004G1309100	CARHR100010
OG0016718	Cg004G1310600	CARHR100190
OG0016719	Cg004G1310900	CARHR100220
OG0016720	Cg007G2497100	CARHR065600
OG0016721	Cg007G2494900	CARHR065410
OG0016722	Cg007G2494800	CARHR065420
OG0016723	Cg007G2490200	CARHR064910
OG0016724	Cg006G2034200	CARHR023620
OG0016725	Cg006G2031500	CARHR023900
OG0016726	Cg006G2028900	CARHR024120
OG0016727	Cg006G2027000	CARHR024340
OG0016728	Cg006G2026600	CARHR024380
OG0016729	Cg006G2019200	CARHR025110
OG0016730	Cg006G2018900	CARHR025150
OG0016731	Cg006G2018500	CARHR025200
OG0016732	Cg006G2017300	CARHR025320
OG0016733	Cg006G2015300	CARHR025500
OG0016734	Cg006G2014600	CARHR025580
OG0016735	Cg003G0712700, Cg014G3043300	CARHR249690
OG0016736	Cg003G0713600	CARHR249770
OG0016737	Cg014G3037600, Cg003G0718400	CARHR250280
OG0016738	Cg014G3045800, Cg003G0709900	CARHR249400
OG0016739	Cg003G0709000, Cg014G3046800	CARHR249300
OG0016740	Cg014G3047300, Cg003G0708300	CARHR249210
OG0016741	Cg014G3048500, Cg003G0707000	CARHR249070
OG0016742	Cg003G0706900, Cg014G3048600	CARHR249060
OG0016743	Cg014G3052700, Cg003G0703000	CARHR248610
OG0016744	Cg014G3054600, Cg003G0701300	CARHR248420
OG0016745	Cg003G0700100	CARHR248260
OG0016747	Cg003G0698800	CARHR248130
OG0016748	Cg003G0698600	CARHR248110
OG0016749	Cg001G0034900	CARHR245000
OG0016750	Cg005G1454900	CARHR142840
OG0016751	Cg006G2102300	CARHR016680
OG0016752	Cg005G1779000	CARHR111850
OG0016753	Cg005G1778800	CARHR111860
OG0016754	Cg005G1778600	CARHR111880
OG0016755	Cg006G2005400	CARHR026530
OG0016756	Cg006G2011900	CARHR025840
OG0016757	Cg001G0140400	CARHR233790
OG0016758	Cg001G0136700	CARHR234200
OG0016759	Cg001G0135100	CARHR234370
OG0016760	Cg001G0129400	CARHR235060
OG0016761	Cg001G0125600	CARHR235430
OG0016762	Cg001G0124900	CARHR235500
OG0016763	Cg001G0124800	CARHR235510
OG0016764	Cg001G0124600	CARHR235530
OG0016765	Cg001G0123900	CARHR235600
OG0016766	Cg001G0122700	CARHR235700
OG0016767	Cg001G0122100	CARHR235770
OG0016768	Cg001G0119900	CARHR235930
OG0016769	Cg001G0118600	CARHR236050
OG0016770	Cg002G0672600	CARHR146460
OG0016771	Cg006G2206300	CARHR005420
OG0016772	Cg006G2182400	CARHR007980
OG0016774	Cg006G2074400	CARHR019710
OG0016775	Cg006G2043100	CARHR022690
OG0016777	Cg006G2032200	CARHR023830
OG0016778	Cg006G2028700	CARHR024170
OG0016780	Cg006G2022600	CARHR024860
OG0016781	Cg006G2019000	CARHR025130
OG0016782	Cg006G2012700	CARHR025750
OG0016783	Cg006G2008700	CARHR026150
OG0016784	Cg006G2000100	CARHR027090
OG0016785	Cg006G2000000	CARHR027110
OG0016786	Cg006G1999900	CARHR027120
OG0016789	Cg006G1961500	CARHR030710
OG0016790	Cg006G1946200	CARHR032030
OG0016792	Cg006G1833300	CARHR039960, CARHR039970
OG0016795	Cg006G1783700	CARHR045600
OG0016798	Cg007G2422900	CARHR058100
OG0016801	Cg007G2531500	CARHR069580
OG0016802	Cg007G2532400	CARHR069670
OG0016803	Cg007G2544100	CARHR070780
OG0016805	Cg004G1166800	CARHR085300
OG0016806	Cg004G1191300	CARHR087740
OG0016808	Cg004G1268700	CARHR095760
OG0016809	Cg004G1302200	CARHR099340
OG0016810	Cg004G1308800	CARHR099930
OG0016811	Cg004G1345900	CARHR103340
OG0016812	Cg004G1352300	CARHR103890
OG0016814	Cg004G1366100	CARHR104660
OG0016815	Cg004G1385400, Cg004G1377300	CARHR105550
OG0016817	Cg004G1413900	CARHR108180
OG0016818	Cg004G1415600	CARHR108450
OG0016819	Cg004G1440000	CARHR110780
OG0016820	Cg005G1778100	CARHR111930
OG0016822	Cg005G1761200	CARHR114030
OG0016823	Cg005G1743800	CARHR117920
OG0016824	Cg005G1745400	CARHR117760
OG0016826	Cg005G1727100	CARHR115760
OG0016827	Cg005G1713700	CARHR114950
OG0016828	Cg005G1632600	CARHR123400
OG0016830	Cg005G1613600	CARHR125610
OG0016831	Cg005G1596200	CARHR127700
OG0016832	Cg005G1574800	CARHR130110
OG0016833	Cg005G1572500	CARHR130340
OG0016835	Cg005G1540800	CARHR133900
OG0016836	Cg005G1487900	CARHR139360
OG0016837	Cg002G0551600	CARHR156300
OG0016838	Cg005G1468900	CARHR141320
OG0016839	Cg005G1450000	CARHR143320
OG0016840	Cg002G0690300	CARHR144300
OG0016841	Cg002G0674000	CARHR146240
OG0016842	Cg002G0671700	CARHR146610
OG0016843	Cg002G0666400	CARHR147130
OG0016847	Cg008G2776800	CARHR191630
OG0016849	Cg002G0590300	CARHR104510
OG0016850	Cg002G0589600	CARHR104460
OG0016851	Cg002G0576500	CARHR150650
OG0016852	Cg002G0563800	CARHR155230
OG0016853	Cg002G0558700	CARHR155500
OG0016854	Cg002G0556300	CARHR155680
OG0016855	Cg002G0553500	CARHR156120
OG0016856	Cg002G0528200	CARHR159060
OG0016857	Cg002G0521400	CARHR160240, CARHR160210
OG0016858	Cg002G0504100	CARHR162210
OG0016859	Cg002G0493000	CARHR163260
OG0016860	Cg008G2593300	CARHR211270
OG0016862	Cg008G2767700	CARHR192570
OG0016863	Cg008G2804100	CARHR188670
OG0016864	Cg003G0787100	CARHR260370
OG0016865	Cg003G0778300	CARHR260950
OG0016866	Cg003G0768400	CARHR255870
OG0016867	Cg003G0760600	CARHR255290
OG0016868	Cg003G0753300	CARHR254300
OG0016869	Cg003G0871200, Cg003G0726700	CARHR251170
OG0016870	Cg003G0865800, Cg003G0732600	CARHR251800
OG0016871	Cg001G0006800	CARHR247900
OG0016872	Cg001G0034500	CARHR245040
OG0016874	Cg001G0122800	CARHR235710
OG0016875	Cg001G0128500	CARHR235140
OG0016876	Cg001G0133400	CARHR234550
OG0016877	Cg001G0134800	CARHR234400
OG0016878	Cg001G0138900	CARHR233970
OG0016879	Cg001G0141100	CARHR233710
OG0016880	Cg001G0141500	CARHR233680, CARHR256870, CARHR035500
OG0016881	Cg001G0141800	CARHR233650
OG0016882	Cg001G0142100	CARHR233620
OG0016883	Cg001G0142500	CARHR233570
OG0016884	Cg001G0143200	CARHR233500
OG0016885	Cg001G0143700	CARHR233450
OG0016886	Cg001G0145600	CARHR233220
OG0016887	Cg001G0158300	CARHR231940
OG0016888	Cg001G0168800	CARHR230870
OG0016889	Cg001G0169000	CARHR230830
OG0016890	Cg001G0192600	CARHR227770
OG0016891	Cg001G0207400	CARHR226160
OG0016892	Cg001G0209900	CARHR225960
OG0016893	Cg001G0213500	CARHR225590
OG0016894	Cg001G0320000	CARHR216640, CARHR216650
OG0016895	Cg001G0325400	CARHR216180
OG0016896	Cg001G0325500	CARHR216150
OG0016897	Cg001G0350100	CARHR214300
OG0016898	Cg001G0353000	CARHR214060
OG0016899	Cg001G0383100	CARHR213310
OG0016900	Cg008G2962000	CARHR176500
OG0016902	Cg008G2878400	CARHR183980
OG0016903	Cg008G2868600, Cg008G2852800	CARHR183120
OG0016904	Cg003G0874400, Cg016G3061000	CARHR258250
OG0016905	Cg003G0883300	CARHR257720
OG0016906	Cg003G0888000	CARHR257430
OG0016907	Cg003G0896900	CARHR264300
OG0016908	Cg003G0898400	CARHR264450
OG0016909	Cg003G0901400	CARHR264850
OG0016910	Cg003G0908600	CARHR265530
OG0016911	Cg003G0910100	CARHR265720
OG0016912	Cg003G0958900	CARHR270700
OG0016913	Cg003G0959200, Cg003G0959300	CARHR270730
OG0016914	Cg003G1026500	CARHR277450
OG0016915	Cg003G1062900	CARHR281050
OG0016919	Cg001G0135000	CARHR234380
OG0016938	Cg002G0564100	CARHR155260
OG0016939	Cg002G0557600	CARHR155590
OG0016941	Cg002G0544700	CARHR157020
OG0016942	Cg002G0546400	CARHR156850
OG0016943	Cg002G0546000	CARHR156890
OG0016944	Cg002G0548500	CARHR156600
OG0016945	Cg002G0694700	CARHR143850
OG0016946	Cg002G0688700	CARHR144480
OG0016947	Cg001G0326300	CARHR216100
OG0016948	Cg008G2745100	CARHR194970
OG0016949	Cg008G2743900	CARHR195090
OG0016950	Cg008G2741700	CARHR195390
OG0016951	Cg008G2740500	CARHR195510
OG0016952	Cg008G2740100	CARHR195550
OG0016953	Cg003G0697900	CARHR248030
OG0016954	Cg008G2737500	CARHR195830
OG0016955	Cg008G2735600	CARHR196030
OG0016956	Cg008G2729300	CARHR196720
OG0016957	Cg008G2728400	CARHR196830
OG0016958	Cg008G2727000	CARHR197050
OG0016960	Cg008G2716000	CARHR198140
OG0016961	Cg008G2713800	CARHR198340
OG0016962	Cg004G1361100	CARHR105120
OG0016963	Cg001G0370200	CARHR262260
OG0016964	Cg008G2708500	CARHR198860
OG0016965	Cg006G1884800	CARHR035510, CARHR035490
OG0016966	Cg008G2702300	CARHR199570
OG0016967	Cg008G2702100	CARHR199590
OG0016968	Cg008G2700600	CARHR199750
OG0016969	Cg008G2700500	CARHR199760
OG0016970	Cg008G2700000	CARHR199810
OG0016971	Cg008G2699700	CARHR199840
OG0016974	Cg008G2690700	CARHR200730
OG0016975	Cg008G2688400	CARHR200970
OG0016976	Cg008G2687200	CARHR201120
OG0016977	Cg008G2685700	CARHR201300
OG0016978	Cg008G2682800	CARHR201640
OG0016979	Cg008G2682400	CARHR201680
OG0016980	Cg008G2681500	CARHR201780
OG0016981	Cg008G2678800	CARHR202150
OG0016982	Cg008G2677100	CARHR202320
OG0016984	Cg008G2675700	CARHR202450
OG0016985	Cg008G2674300	CARHR202610
OG0016986	Cg008G2668800	CARHR203100
OG0016987	Cg008G2668700	CARHR203110
OG0016988	Cg008G2667700	CARHR203220
OG0016989	Cg008G2666700	CARHR203330
OG0016990	Cg008G2666500	CARHR203360
OG0016991	Cg008G2666300	CARHR203380
OG0016992	Cg008G2663600	CARHR203720
OG0016995	Cg008G2662500	CARHR203850
OG0016996	Cg008G2661200	CARHR203990
OG0016997	Cg008G2660500	CARHR204080
OG0016999	Cg008G2659800	CARHR204190
OG0017001	Cg008G2656800	CARHR204540
OG0017002	Cg008G2654800	CARHR204820
OG0017003	Cg008G2654000	CARHR204950
OG0017004	Cg008G2652700	CARHR205110
OG0017005	Cg008G2651900	CARHR205170
OG0017006	Cg008G2651600	CARHR205200
OG0017007	Cg008G2648800	CARHR205490
OG0017008	Cg001G0154000	CARHR232390
OG0017009	Cg005G1699500	CARHR118530
OG0017010	Cg005G1698600	CARHR118490
OG0017011	Cg005G1697800	CARHR118520
OG0017012	Cg005G1691400	CARHR118550
OG0017013	Cg005G1691200	CARHR118580
OG0017014	Cg005G1683000	CARHR119100
OG0017015	Cg005G1679500	CARHR119430
OG0017016	Cg005G1678600	CARHR119480
OG0017017	Cg005G1667300	CARHR120130
OG0017018	Cg005G1659600	CARHR120470
OG0017019	Cg005G1656100	CARHR120870
OG0017020	Cg005G1655500	CARHR120990
OG0017021	Cg005G1652100	CARHR121350
OG0017023	Cg005G1650100	CARHR121570
OG0017024	Cg005G1648900	CARHR121750
OG0017025	Cg005G1648200	CARHR121800
OG0017026	Cg005G1645100	CARHR122110
OG0017027	Cg005G1635900	CARHR123100
OG0017028	Cg007G2257400	CARHR046230
OG0017029	Cg005G1627000	CARHR124020
OG0017030	Cg005G1624400	CARHR124350
OG0017031	Cg005G1621600	CARHR124680
OG0017033	Cg005G1616300	CARHR125270
OG0017034	Cg005G1615200	CARHR125430
OG0017035	Cg005G1612000	CARHR125820
OG0017036	Cg005G1605700	CARHR126630
OG0017037	Cg008G2929300	CARHR180230
OG0017039	Cg008G2934000	CARHR179910
OG0017041	Cg008G2942300	CARHR178980
OG0017042	Cg001G0151500	CARHR232630
OG0017043	Cg001G0149000	CARHR232880
OG0017044	Cg003G0945800	CARHR269010
OG0017045	Cg008G2903500	CARHR181800
OG0017046	Cg006G1859000	CARHR037020
OG0017048	Cg006G1999000	CARHR027170
OG0017049	Cg006G1999100	CARHR027160
OG0017050	Cg006G1999200	CARHR027150
OG0017051	Cg006G1871000	CARHR036190
OG0017052	Cg006G1872400	CARHR036240
OG0017054	Cg002G0690200	CARHR144310
OG0017055	Cg006G1998900	CARHR027180
OG0017056	Cg006G1997900	CARHR027290
OG0017057	Cg006G1997200	CARHR027350
OG0017058	Cg006G1992100	CARHR027810
OG0017059	Cg006G1987800	CARHR028170
OG0017060	Cg006G1987700	CARHR028180
OG0017061	Cg006G1984000, Cg006G1982600, Cg006G1982200, Cg006G1981700, Cg006G1981300	CARHR028590
OG0017062	Cg006G1978000	CARHR029050
OG0017063	Cg006G1975900	CARHR029620
OG0017064	Cg006G1974400	CARHR029420
OG0017065	Cg006G1973900	CARHR029380
OG0017066	Cg006G1972600	CARHR029230
OG0017067	Cg006G1970100	CARHR029850
OG0017068	Cg001G0310500	CARHR217170
OG0017069	Cg006G1969300	CARHR029920
OG0017070	Cg006G1968400	CARHR030040
OG0017071	Cg006G1963600	CARHR030490
OG0017072	Cg006G1958800	CARHR030900
OG0017073	Cg006G1958200	CARHR287050
OG0017074	Cg006G1954900	CARHR031170
OG0017075	Cg006G1950000	CARHR033090
OG0017076	Cg006G1949400	CARHR031720
OG0017077	Cg006G1949200	CARHR031740
OG0017078	Cg006G1947300	CARHR031950
OG0017079	Cg002G0682200	CARHR145320
OG0017080	Cg002G0679800	CARHR145610
OG0017081	Cg002G0677600	CARHR145750
OG0017082	Cg002G0677100	CARHR145820
OG0017083	Cg002G0676500	CARHR145870
OG0017084	Cg003G1061400	CARHR280910
OG0017085	Cg003G1059600	CARHR280720
OG0017086	Cg003G1057500	CARHR280500
OG0017087	Cg003G1057100	CARHR280450
OG0017088	Cg003G1053100	CARHR280060
OG0017089	Cg003G1052800	CARHR280020
OG0017090	Cg003G1052000	CARHR279950
OG0017092	Cg003G1050700	CARHR279810
OG0017093	Cg003G1049500	CARHR279700
OG0017095	Cg003G1047300	CARHR279490
OG0017097	Cg003G1046100	CARHR279370, CARHR279380
OG0017098	Cg003G1044900	CARHR279230
OG0017099	Cg003G1044300	CARHR279170
OG0017100	Cg003G1042400	CARHR279070
OG0017101	Cg003G1042500	CARHR279060
OG0017102	Cg003G1043500	CARHR293740
OG0017103	Cg003G1041600	CARHR293830
OG0017104	Cg003G1040000	CARHR278820
OG0017105	Cg003G1036600	CARHR278480
OG0017106	Cg003G1034400	CARHR278250
OG0017107	Cg003G1031600	CARHR278000
OG0017109	Cg003G1029900	CARHR277840
OG0017110	Cg003G1029700	CARHR277820
OG0017111	Cg003G1028000	CARHR277630
OG0017112	Cg003G1023900	CARHR277140
OG0017113	Cg003G1021600	CARHR276880
OG0017114	Cg003G1021300	CARHR276840
OG0017115	Cg003G1019900	CARHR276710
OG0017116	Cg003G1016800	CARHR276440
OG0017117	Cg003G1012400	CARHR275960
OG0017118	Cg003G1006900	CARHR275400
OG0017119	Cg003G1006200	CARHR275310
OG0017120	Cg003G1005600	CARHR275250
OG0017121	Cg008G2787600	CARHR190470
OG0017122	Cg008G2788300	CARHR190420
OG0017123	Cg008G2788900	CARHR190370
OG0017124	Cg008G2791100	CARHR190120
OG0017125	Cg008G2793400	CARHR189860
OG0017126	Cg008G2794700	CARHR189710
OG0017127	Cg008G2796300	CARHR189570
OG0017128	Cg008G2796400	CARHR189550
OG0017129	Cg008G2800500	CARHR189040
OG0017130	Cg008G2801900	CARHR188890
OG0017131	Cg008G2803300	CARHR188760
OG0017132	Cg008G2804600	CARHR188610
OG0017133	Cg005G1451000	CARHR143240
OG0017134	Cg008G2811800	CARHR187910
OG0017135	Cg008G2812600	CARHR187830
OG0017136	Cg008G2817700, Cg008G2817600	CARHR187360
OG0017137	Cg008G2817800	CARHR187380
OG0017138	Cg008G2759300	CARHR193540
OG0017139	Cg008G2760900	CARHR193360
OG0017140	Cg008G2761900	CARHR193270
OG0017141	Cg008G2763500	CARHR193040
OG0017142	Cg008G2764800	CARHR192900
OG0017143	Cg008G2767300	CARHR192610
OG0017144	Cg008G2768100	CARHR192530
OG0017145	Cg008G2768600	CARHR192480
OG0017146	Cg008G2773900	CARHR191900
OG0017147	Cg008G2774400	CARHR191850
OG0017149	Cg008G2781300	CARHR191200
OG0017150	Cg008G2783800	CARHR190940
OG0017151	Cg008G2785200	CARHR190760
OG0017152	Cg008G2786400	CARHR190610
OG0017154	Cg003G0989800	CARHR273510
OG0017155	Cg003G0988000	CARHR273330
OG0017156	Cg003G0979100	CARHR272840
OG0017157	Cg002G0590100	CARHR104480
OG0017158	Cg003G0975700	CARHR272410
OG0017159	Cg003G0975200	CARHR272350
OG0017160	Cg003G0974800	CARHR272320
OG0017161	Cg003G0974700	CARHR272310
OG0017162	Cg003G0972000	CARHR272010
OG0017163	Cg003G0969300	CARHR271740
OG0017164	Cg003G0968300	CARHR271590
OG0017165	Cg003G0967600	CARHR271520
OG0017166	Cg003G0965000	CARHR271270
OG0017167	Cg003G0962400	CARHR271020
OG0017168	Cg001G0142600	CARHR233560
OG0017169	Cg003G0960600	CARHR270870
OG0017171	Cg003G0958000	CARHR270650
OG0017173	Cg003G0955200	CARHR270300
OG0017174	Cg003G0953400	CARHR269990
OG0017175	Cg003G0941800	CARHR268670
OG0017176	Cg003G0940600	CARHR268560
OG0017177	Cg003G0938200	CARHR268300
OG0017178	Cg003G0937600	CARHR268230
OG0017179	Cg003G0937500	CARHR268220
OG0017180	Cg003G0936800	CARHR268160
OG0017181	Cg002G0536900	CARHR157910
OG0017182	Cg002G0537100	CARHR157880
OG0017183	Cg002G0538200	CARHR157740
OG0017184	Cg002G0538500	CARHR157720
OG0017185	Cg008G2645700	CARHR205770
OG0017186	Cg008G2643500	CARHR205990
OG0017187	Cg008G2643300	CARHR206010
OG0017188	Cg008G2643100	CARHR206040
OG0017189	Cg008G2643000	CARHR206030
OG0017190	Cg008G2642600	CARHR206090
OG0017192	Cg008G2640500	CARHR206340
OG0017193	Cg008G2639900	CARHR206400
OG0017194	Cg008G2636900	CARHR206730
OG0017195	Cg001G0320900	CARHR216510
OG0017197	Cg008G2630400	CARHR207400
OG0017198	Cg008G2629300	CARHR207520
OG0017199	Cg008G2625400	CARHR207930
OG0017201	Cg008G2624800	CARHR207980
OG0017202	Cg008G2623800	CARHR208110
OG0017203	Cg008G2623500	CARHR208140
OG0017204	Cg008G2621400	CARHR208360
OG0017206	Cg008G2607200	CARHR209740
OG0017207	Cg008G2605700	CARHR209900
OG0017209	Cg008G2601300	CARHR210310
OG0017210	Cg008G2601100	CARHR210340
OG0017212	Cg008G2985200	CARHR173770
OG0017213	Cg008G2598900	CARHR210640
OG0017214	Cg008G2598300	CARHR210730
OG0017215	Cg008G2597900	CARHR210760
OG0017216	Cg008G2594400	CARHR211150
OG0017217	Cg008G2592400	CARHR211380
OG0017218	Cg008G2591300	CARHR211520
OG0017219	Cg008G2588100	CARHR211840
OG0017220	Cg008G2586500	CARHR212010
OG0017221	Cg008G2586300	CARHR212030
OG0017222	Cg008G2585800	CARHR212080
OG0017223	Cg008G2585700	CARHR212090
OG0017224	Cg008G2584600	CARHR212200
OG0017225	Cg008G2584300	CARHR212230
OG0017226	Cg001G0379000	CARHR261290
OG0017227	Cg001G0383200	CARHR213300
OG0017228	Cg001G0388600	CARHR287610
OG0017229	Cg001G0391900	CARHR212700
OG0017230	Cg007G2581300	CARHR074630
OG0017231	Cg007G2581500	CARHR074650
OG0017232	Cg007G2582600	CARHR074770
OG0017233	Cg007G2578900	CARHR074420
OG0017234	Cg007G2578100	CARHR074350
OG0017235	Cg007G2576400	CARHR074180
OG0017236	Cg007G2575200	CARHR074810
OG0017237	Cg007G2570100	CARHR073670
OG0017238	Cg007G2569500	CARHR073600
OG0017239	Cg007G2569400	CARHR073590
OG0017240	Cg007G2568300	CARHR073470
OG0017241	Cg007G2566900	CARHR073230
OG0017242	Cg006G1862000	CARHR036700
OG0017243	Cg007G2566000	CARHR073150
OG0017244	Cg007G2564400	CARHR072970
OG0017245	Cg007G2558900	CARHR072350
OG0017246	Cg007G2556400	CARHR072040
OG0017247	Cg007G2551800	CARHR071590
OG0017248	Cg007G2550400	CARHR071440
OG0017249	Cg007G2550100	CARHR071400
OG0017250	Cg007G2549500	CARHR071340
OG0017251	Cg007G2547100	CARHR071140
OG0017252	Cg007G2545800	CARHR071010
OG0017253	Cg007G2545500	CARHR070980
OG0017254	Cg007G2545100	CARHR070900
OG0017255	Cg007G2544500	CARHR070840
OG0017256	Cg007G2541000	CARHR070520
OG0017257	Cg007G2540200	CARHR070420
OG0017258	Cg007G2538400	CARHR070270
OG0017260	Cg002G0652900	CARHR148570
OG0017261	Cg007G2530700	CARHR069490
OG0017262	Cg007G2529700	CARHR069410
OG0017263	Cg007G2529100	CARHR069240
OG0017264	Cg007G2528800	CARHR069210
OG0017265	Cg007G2526500	CARHR068950
OG0017266	Cg007G2327900	CARHR054840
OG0017267	Cg004G1410000	CARHR107600
OG0017268	Cg004G1414000	CARHR108210
OG0017269	Cg002G0553800	CARHR156090
OG0017270	Cg002G0554400	CARHR156040
OG0017271	Cg006G1780500	CARHR045970
OG0017272	Cg006G1782200	CARHR045770
OG0017273	Cg006G1782500	CARHR045750
OG0017274	Cg006G1784000	CARHR045570
OG0017275	Cg004G1444100	CARHR111350
OG0017276	Cg006G1785400	CARHR045400
OG0017277	Cg006G1786500	CARHR045280
OG0017278	Cg006G1787800	CARHR045120
OG0017279	Cg006G1787500	CARHR045150
OG0017280	Cg006G1789100	CARHR044920
OG0017281	Cg006G1789700	CARHR044810
OG0017282	Cg006G1790000	CARHR044790
OG0017283	Cg006G1790400	CARHR044740
OG0017285	Cg006G1793500	CARHR044430
OG0017286	Cg006G1795800	CARHR044230
OG0017288	Cg006G1799100	CARHR043860
OG0017290	Cg005G1746300	CARHR117660
OG0017291	Cg006G1804300	CARHR043330
OG0017292	Cg005G1572000	CARHR130380
OG0017293	Cg005G1567600	CARHR130890
OG0017294	Cg005G1566200	CARHR131190
OG0017295	Cg003G0913700	CARHR266100
OG0017296	Cg003G0815100	CARHR259210
OG0017297	Cg003G0838700	CARHR258960
OG0017306	Cg001G0289000	CARHR218610
OG0017307	Cg001G0286800	CARHR218720
OG0017308	Cg001G0281500	CARHR219180
OG0017309	Cg006G2134500	CARHR013220
OG0017310	Cg001G0276500	CARHR219560, CARHR219530
OG0017311	Cg001G0271200	CARHR220200
OG0017312	Cg001G0271100	CARHR220210
OG0017313	Cg001G0265600	CARHR220730
OG0017314	Cg001G0260800	CARHR221400
OG0017315	Cg001G0260500	CARHR221470
OG0017316	Cg001G0260300	CARHR221490
OG0017317	Cg001G0259800	CARHR221550
OG0017318	Cg001G0251100	CARHR289990
OG0017319	Cg001G0249100	CARHR290140
OG0017320	Cg001G0248400	CARHR290250
OG0017323	Cg007G2500000	CARHR065970
OG0017324	Cg007G2500400	CARHR066010
OG0017325	Cg007G2500600	CARHR066030
OG0017326	Cg007G2501100	CARHR066080
OG0017328	Cg007G2503900	CARHR066430
OG0017329	Cg007G2504100	CARHR066460
OG0017330	Cg007G2505600	CARHR066620
OG0017331	Cg007G2506000	CARHR066680
OG0017332	Cg007G2506500	CARHR066740
OG0017333	Cg007G2507500	CARHR066810
OG0017335	Cg007G2517400	CARHR067960
OG0017336	Cg007G2458000	CARHR061670
OG0017337	Cg007G2458100	CARHR061680
OG0017338	Cg007G2458700	CARHR061750
OG0017339	Cg007G2459700	CARHR061900
OG0017340	Cg007G2463900	CARHR062090
OG0017341	Cg001G0117500	CARHR236200
OG0017342	Cg001G0116000	CARHR236350
OG0017343	Cg001G0391800	CARHR212710
OG0017345	Cg001G0370000	CARHR262290
OG0017346	Cg001G0371700	CARHR262080
OG0017347	Cg002G0599300	CARHR153450
OG0017348	Cg002G0599200	CARHR153440
OG0017349	Cg002G0636100	CARHR292500
OG0017351	Cg002G0630200	CARHR149500
OG0017352	Cg002G0648700	CARHR149120
OG0017353	Cg002G0659200	CARHR147850
OG0017354	Cg002G0660500	CARHR147690
OG0017355	Cg002G0662400	CARHR147470
OG0017356	Cg008G2932700	CARHR288530
OG0017357	Cg007G2467200	CARHR062700
OG0017358	Cg007G2466200	CARHR062560
OG0017359	Cg007G2465600	CARHR062510
OG0017360	Cg007G2465300	CARHR062470
OG0017361	Cg007G2464900	CARHR062430
OG0017362	Cg007G2462600	CARHR062200
OG0017364	Cg008G2963700	CARHR176350
OG0017365	Cg008G2962200	CARHR176480
OG0017366	Cg008G2953400	CARHR177700
OG0017367	Cg006G1827900	CARHR040620
OG0017368	Cg006G1827500	CARHR040680, CARHR040600
OG0017369	Cg006G1821100	CARHR041520
OG0017370	Cg006G1819700	CARHR041680
OG0017372	Cg006G1813000	CARHR042330
OG0017373	Cg006G1810800	CARHR042630
OG0017374	Cg006G1810700	CARHR042650
OG0017375	Cg006G1810200	CARHR042670
OG0017376	Cg006G1809200	CARHR042780
OG0017377	Cg006G1807800	CARHR042910
OG0017378	Cg008G2891800	CARHR181460
OG0017379	Cg008G2891100	CARHR181310
OG0017380	Cg001G0318700, Cg001G0286100	CARHR216700
OG0017381	Cg008G2927400	CARHR180490
OG0017383	Cg005G1596600	CARHR127640
OG0017384	Cg005G1596500	CARHR127650
OG0017385	Cg005G1595300	CARHR127830
OG0017386	Cg005G1593900	CARHR127980
OG0017389	Cg005G1583600	CARHR129120
OG0017390	Cg005G1581900	CARHR129290
OG0017391	Cg005G1579600	CARHR129520
OG0017392	Cg005G1578400	CARHR129630
OG0017394	Cg001G0207000	CARHR226190
OG0017395	Cg001G0208100	CARHR123800, CARHR226070
OG0017396	Cg001G0210400	CARHR225920
OG0017397	Cg001G0209800	CARHR225970
OG0017398	Cg001G0213000	CARHR225640
OG0017400	Cg001G0218800	CARHR225100
OG0017401	Cg002G0559300	CARHR154870
OG0017403	Cg001G0315300	CARHR115270
OG0017404	Cg002G0519300	CARHR160430
