Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0018129	Cg005G1464500	AT2G46480.4
OG0018130	Cg002G0695900	AT2G01200.1
OG0018132	Cg002G0694200	AT2G01420.2
OG0018133	Cg002G0692900	AT2G01510.1
OG0018134	Cg002G0688800	AT2G01900.3
OG0018135	Cg002G0687700	AT2G01990.2
OG0018136	Cg002G0684700	AT2G02410.6
OG0018137	Cg002G0682100	AT2G02910.1
OG0018138	Cg002G0668200	AT3G25950.1
OG0018139	Cg002G0662000	AT3G26540.1
OG0018140	Cg002G0652600	AT3G27320.1
OG0018141	Cg002G0650100	AT3G27540.1
OG0018142	Cg002G0629100	AT3G27860.1
OG0018145	Cg004G1323300	AT3G42180.1
OG0018146	Cg002G0589500	AT3G44510.2
OG0018147	Cg002G0584200	AT3G44716.1
OG0018148	Cg002G0584100	AT3G44720.1
OG0018150	Cg002G0576900	AT3G45230.1
OG0018151	Cg002G0544000	AT3G48360.1
OG0018153	Cg002G0539300	AT3G48850.1
OG0018154	Cg002G0528000	AT3G50030.1
OG0018155	Cg002G0455300	AT3G56900.1
OG0018157	Cg002G0474300	AT3G55190.1
OG0018158	Cg008G2609800	AT5G03810.1, AT5G03820.2
OG0018159	Cg008G2645300	AT5G07330.1
OG0018160	Cg008G2652100	AT5G08030.2
OG0018161	Cg008G2669900	AT5G10300.1
OG0018163	Cg008G2680200	AT5G11310.1
OG0018165	Cg008G2709500	AT5G14540.1
OG0018166	Cg008G2754700	AT5G19020.1
OG0018168	Cg008G2811300	AT5G25440.2
OG0018169	Cg003G0806700	AT4G08330.1
OG0018170	Cg003G0792100	AT4G08980.1
OG0018171	Cg003G0787400	AT4G09340.1
OG0018172	Cg003G0777300	AT4G10020.1
OG0018173	Cg003G0766400	AT4G10910.1
OG0018174	Cg014G3041200, Cg003G0714400	AT4G01890.1
OG0018175	Cg003G0699700	AT4G00180.1
OG0018176	Cg001G0009500	AT4G39130.1
OG0018177	Cg001G0057500	AT4G34360.1
OG0018178	Cg001G0066700	AT4G33520.2
OG0018180	Cg001G0104800	AT4G29790.1
OG0018181	Cg001G0110900	AT4G29110.1
OG0018182	Cg001G0113600	AT4G28780.1
OG0018183	Cg001G0116800	AT4G28490.1
OG0018184	Cg001G0117900	AT4G28390.1
OG0018185	Cg001G0120800	AT4G28150.1
OG0018187	Cg001G0127100	AT4G27590.2
OG0018188	Cg001G0134000	AT4G26860.2
OG0018189	Cg001G0136000	AT4G26680.1
OG0018190	Cg001G0138000	AT4G26490.1
OG0018191	Cg001G0138300	AT4G26466.1
OG0018192	Cg001G0141600	AT4G26150.1
OG0018193	Cg001G0147800	AT4G25580.1
OG0018194	Cg001G0159600	AT4G24450.1
OG0018196	Cg001G0187000	AT4G21705.1
OG0018197	Cg001G0196900	AT4G20770.1
OG0018198	Cg001G0217900	AT4G18395.1
OG0018199	Cg001G0229500	AT4G17360.1
OG0018200	Cg001G0269600	AT4G14270.1
OG0018201	Cg001G0311300	AT5G35580.2
OG0018202	Cg001G0317500	AT5G35840.1
OG0018203	Cg001G0330600	AT5G37260.1
OG0018204	Cg001G0353800	AT5G38770.1
OG0018205	Cg001G0362000	AT5G39350.1
OG0018206	Cg001G0362100	AT5G39360.1
OG0018207	Cg001G0366500	AT5G39710.1
OG0018208	Cg001G0383600	AT5G41110.1
OG0018209	Cg001G0389200	AT5G41620.1
OG0018210	Cg001G0390800	AT5G41761.1
OG0018211	Cg003G1006000	AT5G61520.1
OG0018212	Cg008G2983900	AT5G47460.1
OG0018213	Cg008G2935000	AT5G43790.1
OG0018214	Cg008G2926300	AT5G43190.1
OG0018215	Cg008G2885500	AT5G47960.1
OG0018216	Cg008G2884700	AT5G48100.1
OG0018217	Cg008G2873600	AT5G48450.1
OG0018218	Cg008G2838200	AT5G49600.1
OG0018219	Cg016G3060700	AT5G50260.1
OG0018220	Cg003G0830200, Cg003G0878400	AT5G50370.1
OG0018221	Cg003G0889100	AT5G50915.1
OG0018222	Cg003G0891100	AT5G50970.1
OG0018223	Cg003G0899100	AT5G51720.1
OG0018224	Cg003G0899500	AT5G51760.1
OG0018225	Cg003G0900600	AT5G51850.1
OG0018226	Cg003G0911000	AT5G52860.1
OG0018227	Cg003G1004400	AT5G61370.1
OG0018228	Cg003G1009900	AT5G61930.1
OG0018229	Cg003G1045800	AT5G65370.1
OG0018230	Cg003G1063300	AT5G66631.1
OG0018232	Cg008G2747500	AT5G18360.1
OG0018236	Cg008G2822500	AT5G26790.1
OG0018240	Cg004G1393600	AT2G15770.1
OG0018262	Cg002G0558600	AT3G46890.1
OG0018263	Cg001G0377000	AT5G40500.1
OG0018264	Cg008G2741200	AT5G17720.1
OG0018265	Cg008G2738800	AT5G17500.1
OG0018266	Cg005G1704200, Cg005G1704500	AT2G26480.1
OG0018267	Cg008G2717500	AT5G15300.1
OG0018268	Cg008G2716400	AT5G15210.1
OG0018270	Cg008G2710500	AT5G14650.1
OG0018271	Cg001G0272900	AT4G14070.1
OG0018273	Cg008G2705600	AT5G14150.1
OG0018274	Cg008G2703100	AT5G13940.1
OG0018275	Cg008G2696700	AT5G13270.1
OG0018276	Cg008G2694000	AT5G13050.1
OG0018277	Cg008G2690500	AT5G12360.1
OG0018279	Cg006G1950200	AT1G32270.1
OG0018280	Cg008G2672000	AT5G10460.1
OG0018281	Cg008G2669400	AT5G10250.2
OG0018282	Cg008G2665600	AT5G09876.1
OG0018283	Cg008G2665400	AT5G09860.1
OG0018284	Cg008G2663200	AT5G09630.1
OG0018285	Cg008G2660800	AT5G09360.1
OG0018286	Cg008G2659400	AT5G08780.1
OG0018287	Cg008G2657300	AT5G08510.1
OG0018288	Cg008G2654400	AT5G08270.1
OG0018289	Cg008G2647200	AT5G07500.1
OG0018292	Cg005G1675300	AT2G27220.2
OG0018293	Cg005G1674600	AT2G27240.1
OG0018294	Cg005G1674300	AT2G27270.1
OG0018295	Cg005G1657200	AT2G28050.1
OG0018296	Cg005G1643000	AT2G29065.1
OG0018297	Cg005G1642200	AT2G29130.1
OG0018299	Cg005G1635100	AT2G29890.3
OG0018300	Cg005G1634300	AT2G29960.1
OG0018301	Cg005G1625700	AT2G30695.1
OG0018302	Cg005G1625200	AT2G30766.1
OG0018303	Cg005G1614400	AT2G31830.2
OG0018306	Cg001G0159500	AT4G24460.1
OG0018307	Cg001G0150800	AT4G25290.1
OG0018308	Cg001G0149800	AT4G25390.1
OG0018309	Cg001G0145800	AT4G25750.1
OG0018310	Cg006G1855900	AT1G47710.2
OG0018311	Cg006G1863300	AT1G47056.1
OG0018312	Cg006G1976300	AT1G29780.1
OG0018314	Cg006G1968800	AT1G30570.1
OG0018316	Cg006G1953800	AT1G31920.1
OG0018317	Cg006G1950400	AT1G32250.1
OG0018318	Cg006G1948400	AT1G32415.1
OG0018320	Cg002G0677800	AT2G03380.1
OG0018322	Cg003G1043000	AT5G65100.1
OG0018323	Cg003G1036300	AT5G64480.2
OG0018324	Cg003G1026800	AT5G63610.1
OG0018325	Cg003G1014700	AT5G62400.1
OG0018326	Cg003G1012900	AT5G62220.1
OG0018328	Cg003G1010900	AT5G61990.1
OG0018329	Cg003G1009000	AT5G61830.1
OG0018330	Cg003G1004700	AT5G61400.1
OG0018331	Cg003G1004200	AT5G61350.1
OG0018333	Cg008G2791600	AT5G23440.1
OG0018334	Cg008G2796900	AT5G24080.2
OG0018335	Cg008G2799800	AT5G24318.1
OG0018337	Cg008G2812100	AT5G25500.1
OG0018338	Cg008G2812300	AT5G25520.6
OG0018339	Cg008G2813400	AT5G25630.2
OG0018340	Cg008G2760200	AT5G19490.1
OG0018341	Cg008G2762100	AT5G19670.1
OG0018342	Cg008G2771600	AT5G20710.1
OG0018343	Cg003G0986200	AT5G59600.1
OG0018345	Cg003G0981200	AT5G59200.1
OG0018346	Cg003G0979200	AT5G58910.2
OG0018347	Cg003G0976200	AT5G58620.1
OG0018348	Cg003G0969100	AT5G57940.1
OG0018349	Cg003G0966900	AT5G57690.1
OG0018350	Cg003G0964700	AT5G57450.1
OG0018351	Cg003G0964200	AT5G57400.2
OG0018352	Cg003G0951600	AT5G56310.1
OG0018353	Cg002G0531600	AT3G49640.1
OG0018354	Cg002G0534100	AT3G49380.1
OG0018355	Cg014G3029900, Cg003G0724800	AT4G02650.1
OG0018357	Cg008G2643400	AT5G07140.1
OG0018358	Cg008G2625300	AT5G05300.1
OG0018359	Cg008G2619900	AT5G04780.1
OG0018360	Cg008G2583000	AT5G01020.1
OG0018361	Cg008G2596100	AT5G02440.1
OG0018362	Cg008G2593200	AT5G02070.1
OG0018363	Cg008G2591400	AT5G01180.1
OG0018364	Cg008G2589700	AT5G01305.1
OG0018365	Cg008G2588000	AT5G01490.1
OG0018366	Cg008G2587700	AT5G01520.1
OG0018367	Cg008G2586100	AT5G01690.1
OG0018368	Cg008G2583700	AT5G01940.3
OG0018369	Cg004G1145500	AT3G08570.1
OG0018370	Cg001G0386100	AT5G41315.2
OG0018371	Cg001G0387300	AT5G41470.1
OG0018372	Cg007G2580600	AT1G79915.1
OG0018373	Cg007G2581100	AT1G79880.1
OG0018374	Cg007G2568400	AT1G79710.1
OG0018375	Cg007G2565300	AT1G79420.1
OG0018376	Cg007G2564300	AT1G79310.1
OG0018378	Cg007G2552300	AT1G78172.1
OG0018379	Cg007G2547200	AT1G77640.1
OG0018380	Cg007G2544700	AT1G77380.1
OG0018381	Cg006G2035600	AT1G23070.1
OG0018382	Cg007G2543200	AT1G77210.1
OG0018383	Cg007G2542400	AT1G77122.1
OG0018384	Cg004G1391900	AT2G15630.1
OG0018385	Cg007G2535200	AT1G76380.2
OG0018386	Cg007G2534700	AT1G76320.1
OG0018387	Cg007G2522500	AT1G75170.1
OG0018388	Cg007G2522100	AT1G75140.1
OG0018389	Cg004G1411100	AT2G17525.1
OG0018390	Cg004G1412400	AT2G17680.1
OG0018391	Cg006G1780700	AT1G56180.1
OG0018393	Cg006G1793600	AT1G54090.1
OG0018394	Cg006G1794900	AT1G54020.2
OG0018395	Cg006G1797000	AT1G53820.1
OG0018396	Cg005G1570800	AT2G36295.1
OG0018397	Cg005G1570000	AT2G36325.1
OG0018398	Cg005G1566500	AT2G36730.1
OG0018399	Cg002G0559800	AT3G46770.1
OG0018402	Cg001G0301900	AT4G12680.1
OG0018403	Cg001G0301700	AT4G12640.1
OG0018404	Cg001G0294200	AT4G12970.1
OG0018405	Cg001G0280900	AT4G13600.1
OG0018406	Cg001G0272700	AT4G14100.1
OG0018407	Cg001G0270500	AT4G14225.1
OG0018410	Cg001G0260700	AT4G14850.1
OG0018411	Cg007G2503400	AT1G73325.1
OG0018412	Cg007G2505400	AT1G73580.1
OG0018413	Cg006G2003000	AT1G24290.1
OG0018415	Cg007G2516100	AT1G74540.1
OG0018416	Cg007G2517700	AT1G74700.1
OG0018417	Cg007G2517900	AT1G74720.1
OG0018419	Cg007G2457400	AT1G68790.1
OG0018420	Cg007G2460400	AT1G69085.1
OG0018421	Cg007G2463200	AT1G69280.1
OG0018423	Cg001G0117600	AT4G28405.1, AT1G52415.1
OG0018424	Cg001G0114600	AT4G28703.1
OG0018425	Cg001G0370300	AT5G39930.1
OG0018426	Cg001G0371500	AT5G40010.1
OG0018427	Cg002G0591600	AT3G44290.1
OG0018428	Cg002G0629400	AT3G27870.1
OG0018429	Cg002G0596400	AT3G43800.1
OG0018431	Cg008G2965400	AT5G45810.1
OG0018432	Cg002G0555100	AT3G47190.1
OG0018433	Cg008G2955000	AT5G45120.1
OG0018434	Cg008G2954900	AT5G45113.1
OG0018435	Cg002G0637600	AT3G28630.1
OG0018436	Cg006G1826600	AT1G50732.1
OG0018437	Cg006G1822600	AT1G51170.1
OG0018438	Cg006G1815400	AT1G51965.1
OG0018439	Cg006G1815000	AT1G52000.1
OG0018440	Cg006G1812300	AT1G52290.1
OG0018441	Cg006G1811800	AT1G52340.1
OG0018442	Cg006G1807300	AT1G52790.1
OG0018443	Cg008G2923200	AT5G43000.1
OG0018444	Cg005G1592400	AT2G34020.2
OG0018445	Cg005G1583000	AT2G35030.1
OG0018446	Cg005G1581400	AT2G35200.1
OG0018447	Cg005G1578600	AT2G35460.1
OG0018448	Cg005G1577800	AT2G35540.1
OG0018449	Cg001G0215200	AT4G18593.1
OG0018450	Cg001G0221000	AT4G18090.1
OG0018451	Cg001G0221200	AT4G18060.1
OG0018452	Cg001G0222200	AT4G17960.1
OG0018453	Cg001G0365100	AT5G39600.1
OG0018454	Cg001G0223300	AT4G17905.2
OG0018455	Cg001G0226000	AT4G17660.1
OG0018457	Cg008G2971800	AT5G46340.1
OG0018458	Cg002G0519800	AT3G50840.1
OG0018459	Cg002G0523300	AT3G50510.1
OG0018460	Cg002G0689600	AT2G01818.1
OG0018461	Cg002G0526500	AT3G50220.1
OG0018462	Cg003G0905900	AT5G52260.1
OG0018463	Cg004G1362000	AT2G13370.1
OG0018464	Cg004G1352900	AT2G07040.1
OG0018465	Cg004G1364500	AT2G13680.1
OG0018466	Cg004G1404100	AT2G16940.2
OG0018467	Cg001G0176000	AT4G22820.1
OG0018468	Cg001G0178500	AT4G22580.1
OG0018469	Cg002G0642900	AT3G28950.1
OG0018470	Cg001G0202300	AT4G19890.1
OG0018471	Cg004G1075500	AT3G01580.1
OG0018472	Cg001G0200000	AT4G20140.1
OG0018473	Cg001G0198300	AT4G20350.2
OG0018474	Cg003G0790500	AT4G09100.1
OG0018475	Cg001G0191400	AT4G21320.1
OG0018476	Cg001G0204400	AT4G19650.2
OG0018477	Cg001G0235300	AT4G16835.1
OG0018478	Cg001G0231700	AT4G17140.3
OG0018479	Cg004G1071200	AT3G02030.2
OG0018480	Cg004G1071700	AT3G01990.5
OG0018481	Cg004G1071900	AT3G01970.1
OG0018482	Cg004G1072100	AT3G01940.1
OG0018483	Cg004G1074000	AT3G01750.1
OG0018484	Cg004G1074200	AT3G01720.1
OG0018485	Cg004G1075800	AT3G01550.1
OG0018486	Cg004G1076300	AT3G01520.1
OG0018487	Cg004G1076900	AT3G01490.1
OG0018489	Cg003G1066900	AT5G66250.4
OG0018490	Cg003G1067200	AT5G66230.2
OG0018492	Cg002G0396000	AT3G63480.1
OG0018493	Cg002G0397000	AT3G63380.1
OG0018494	Cg002G0397100	AT3G63370.1
OG0018496	Cg002G0409500	AT3G62040.1
OG0018497	Cg003G0698400	AT4G00040.1
OG0018498	Cg002G0415200	AT3G61510.1
OG0018499	Cg002G0415800	AT3G61450.2
OG0018500	Cg002G0432500	AT3G59420.1
OG0018501	Cg002G0435600	AT3G59080.1
OG0018502	Cg002G0440200	AT3G58520.1
OG0018503	Cg002G0446400	AT3G57790.1
OG0018505	Cg002G0460100	AT3G56460.1
OG0018506	Cg002G0463100	AT3G56160.1
OG0018507	Cg002G0477000	AT3G54960.1
OG0018508	Cg002G0488800	AT3G53770.1
OG0018509	Cg002G0489400	AT3G53700.1
OG0018510	Cg002G0496300	AT3G53100.1
OG0018511	Cg002G0500200	AT3G52780.1
OG0018512	Cg002G0502000	AT3G52600.1
OG0018513	Cg004G1326500	AT2G04235.1
OG0018514	Cg004G1334500, Cg004G1338700	AT2G04750.1
OG0018515	Cg007G2431200	AT1G66730.1
OG0018517	Cg007G2444900	AT1G67770.1
OG0018519	Cg004G1424100	AT2G18800.1
OG0018520	Cg008G2919300	AT2G19310.1
OG0018521	Cg005G1520000	AT2G41010.1
OG0018523	Cg005G1537000	AT2G39500.1
OG0018524	Cg005G1551800	AT2G38100.3
OG0018525	Cg005G1555600	AT2G37790.1
OG0018526	Cg003G0753700	AT4G11950.1
OG0018527	Cg005G1774800	AT2G21400.2
OG0018528	Cg005G1766600	AT2G22370.1
OG0018530	Cg006G1878000	AT1G43980.1
OG0018531	Cg006G1900200	AT1G36730.1
OG0018532	Cg006G1916600	AT1G35220.1
OG0018533	Cg006G1918500, Cg006G1918300	AT1G35140.1
OG0018534	Cg006G1936400	AT1G33440.1
OG0018535	Cg003G0774800	AT4G10250.1
OG0018536	Cg003G0759700	AT4G11350.1
OG0018537	Cg008G2823400	AT5G26910.1
OG0018538	Cg008G2824500	AT5G27030.2
OG0018539	Cg008G2826800	AT5G27680.1
OG0018540	Cg008G2828900	AT5G27440.1
OG0018542	Cg004G1440500	AT2G20330.1
OG0018543	Cg004G1443500	AT2G20635.1
OG0018544	Cg008G2878300	AT5G48330.1
OG0018545	Cg005G1448400	AT2G48110.1
OG0018546	Cg005G1460300	AT2G46890.1
OG0018547	Cg005G1476100	AT2G45350.1
OG0018549	Cg004G1109800	AT3G04900.1
OG0018550	Cg001G0278900	AT4G13650.1
OG0018551	Cg005G1498600	AT2G43100.1
OG0018552	Cg005G1500000	AT2G42980.1
OG0018553	Cg005G1500600	AT2G42920.1
OG0018554	Cg005G1502200	AT2G42800.1
OG0018555	Cg005G1512000	AT2G41835.1
OG0018557	Cg005G1517500	AT2G41300.1
OG0018558	Cg004G1082300	AT3G02100.1
OG0018559	Cg004G1084600	AT3G02320.1
OG0018560	Cg004G1086200	AT3G02500.3
OG0018561	Cg004G1087800	AT3G02640.1
OG0018562	Cg004G1089400	AT3G02790.1
OG0018563	Cg004G1090300	AT3G02860.2
OG0018564	Cg004G1094700	AT3G03300.1
OG0018567	Cg004G1097300	AT3G03580.1
OG0018568	Cg004G1104800	AT3G04450.1
OG0018569	Cg004G1105700	AT3G04530.1
OG0018570	Cg004G1106500	AT3G04610.1
OG0018571	Cg004G1108300	AT3G04760.1
OG0018572	Cg004G1115300	AT3G05345.1
OG0018574	Cg004G1118100	AT3G05620.1
OG0018575	Cg004G1119700	AT3G05750.1
OG0018577	Cg004G1136900	AT3G07290.1
OG0018578	Cg004G1139300	AT3G07525.2
OG0018579	Cg004G1147700	AT3G08800.1
OG0018580	Cg001G0288000	AT4G13180.1
OG0018581	Cg004G1155200	AT3G09570.1
OG0018583	Cg004G1170400	AT3G10986.1
OG0018585	Cg004G1177600	AT3G11760.1
OG0018586	Cg004G1185900	AT3G12685.1
OG0018587	Cg004G1186800	AT3G12770.1
OG0018588	Cg004G1188700	AT3G12950.1
OG0018589	Cg004G1191800	AT3G13180.1
OG0018591	Cg004G1192700	AT3G13229.1
OG0018593	Cg004G1206100	AT3G14380.1
OG0018594	Cg004G1213000	AT3G15120.2
OG0018595	Cg004G1216900	AT3G15352.4
OG0018597	Cg004G1229500	AT3G16470.1
OG0018599	Cg004G1250300	AT3G18440.1
OG0018601	Cg004G1257400	AT3G19190.2
OG0018602	Cg004G1257900	AT3G19230.1
OG0018604	Cg004G1262200	AT3G19615.1
OG0018605	Cg004G1262300	AT3G19620.1
OG0018607	Cg004G1266800	AT3G20040.1
OG0018608	Cg004G1277000	AT3G20970.1
OG0018609	Cg003G0909300	AT5G52630.1
OG0018610	Cg001G0365000	AT5G39590.1
OG0018611	Cg001G0360400	AT5G39200.1, AT5G39140.1, AT5G39170.1
OG0018612	Cg009G2993000, Cg008G2889500	AT5G47900.1
OG0018613	Cg004G1285900	AT3G21780.1
OG0018614	Cg004G1281600	AT3G21380.1
OG0018615	Cg002G0688400	AT2G01918.1
OG0018618	Cg007G2366600	AT1G54410.1
OG0018619	Cg008G2754000	AT5G18950.1
OG0018620	Cg008G2747100	AT5G18290.1
OG0018621	Cg002G0504300	AT3G52420.1
OG0018622	Cg002G0506500	AT3G52170.1
OG0018623	Cg006G2254300	AT1G02010.4
OG0018624	Cg006G2253700	AT1G01960.1
OG0018625	Cg006G2253600	AT1G01950.3
OG0018626	Cg006G2243100	AT1G02290.1
OG0018627	Cg006G2231400	AT1G03540.1
OG0018628	Cg006G2227900	AT1G03920.1
OG0018629	Cg006G2226100	AT1G04090.1
OG0018630	Cg006G2225900	AT1G04110.1
OG0018631	Cg006G2223100	AT1G04390.1
OG0018632	Cg006G2217200	AT1G04920.1
OG0018633	Cg006G2216100	AT1G05010.1
OG0018634	Cg006G2215400	AT1G05065.1
OG0018635	Cg006G2211200	AT1G05460.1
OG0018636	Cg006G2207900	AT1G05800.1
OG0018637	Cg006G2197400	AT1G06800.1
OG0018638	Cg006G2195400	AT1G06990.1
OG0018639	Cg006G2193300	AT1G07160.1
OG0018640	Cg006G2191300	AT1G07350.1
OG0018641	Cg006G2188200	AT1G07590.1
OG0018642	Cg006G2186500	AT1G07740.1
OG0018644	Cg006G2183600	AT1G08070.1
OG0018645	Cg006G2174500	AT1G08940.1
OG0018646	Cg006G2172400	AT1G09190.1
OG0018647	Cg006G2170100	AT1G09415.1
OG0018648	Cg006G2165800	AT1G09794.1
OG0018649	Cg006G2164500	AT1G09890.3
OG0018650	Cg006G2157300	AT1G10600.1
OG0018651	Cg008G2926600	AT5G43210.1
OG0018652	Cg006G2150300	AT1G11290.1
OG0018653	Cg006G2146800	AT1G11630.1
OG0018654	Cg006G2141700	AT1G12100.1
OG0018655	Cg006G2130900	AT1G13250.1
OG0018657	Cg006G2119100	AT1G14460.1
OG0018658	Cg006G2112800	AT1G15050.1
OG0018659	Cg006G2110300	AT1G15320.1
OG0018660	Cg006G2108300	AT1G15510.1
OG0018661	Cg006G2108200	AT1G15520.1
OG0018662	Cg006G2106900	AT1G15730.1
OG0018664	Cg006G2095100	AT1G16916.2
OG0018666	Cg006G2093400	AT1G17120.1
OG0018667	Cg006G2088300	AT1G17650.1
OG0018668	Cg006G2069100	AT1G19670.1
OG0018670	Cg006G2064100	AT1G20150.1
OG0018671	Cg006G2063500	AT1G20225.1
OG0018672	Cg006G2063400	AT1G20230.1
OG0018673	Cg006G2063100	AT1G20300.1
OG0018674	Cg008G2909800	AT5G42440.1
OG0018675	Cg006G2038300	AT1G22830.1
OG0018676	Cg006G2037900	AT1G22870.1
OG0018678	Cg001G0161100	AT4G24265.2
OG0018679	Cg006G1941800	AT1G33055.1
OG0018680	Cg006G1824500	AT1G50990.1
OG0018681	Cg007G2270700	AT1G63295.2
OG0018682	Cg007G2273400	AT1G63030.1
OG0018684	Cg007G2275500	AT1G62870.1
OG0018686	Cg007G2281600	AT1G62290.1
OG0018688	Cg007G2302200	AT1G60590.1
OG0018689	Cg007G2306900	AT1G60000.1
OG0018690	Cg007G2316800	AT1G58320.1
OG0018691	Cg007G2331200	AT1G56570.1
OG0018692	Cg007G2334600	AT1G56430.1
OG0018693	Cg001G0375700	AT5G40405.1
OG0018694	Cg007G2261200	AT1G64355.1
OG0018695	Cg008G2977100	AT5G46770.1
OG0018696	Cg008G2987200	AT5G47800.2
OG0018698	Cg001G0104700	AT4G29800.2
OG0018699	Cg001G0245600	AT4G16008.1
OG0018701	Cg006G1846200	AT1G48640.1
OG0018703	Cg006G1841300	AT1G49110.1
OG0018704	Cg007G2298400, Cg006G1841200	AT1G49120.1
OG0018705	Cg006G1840400	AT1G49180.1
OG0018706	Cg001G0000600	AT4G38170.1
OG0018707	Cg001G0001100	AT4G38213.1
OG0018708	Cg001G0004700	AT4G38590.2
OG0018709	Cg001G0013600	AT4G39530.1
OG0018711	Cg001G0023900	AT4G37780.1
OG0018712	Cg001G0024500	AT4G37720.1
OG0018713	Cg001G0024700	AT4G37700.1
OG0018714	Cg001G0026700	AT4G37480.1
OG0018715	Cg001G0027800	AT4G37380.1
OG0018716	Cg001G0029000	AT4G36890.1
OG0018717	Cg001G0030000	AT4G36980.4
OG0018718	Cg001G0040300	AT4G35980.1
OG0018719	Cg001G0042500	AT4G35850.1
OG0018720	Cg001G0044100	AT4G35725.1
OG0018722	Cg001G0049700	AT4G35130.1
OG0018723	Cg001G0052800	AT4G34840.1
OG0018724	Cg001G0053000	AT4G34810.1
OG0018725	Cg001G0060300	AT3G24000.1
OG0018726	Cg001G0084600	AT4G31850.1
OG0018728	Cg002G0549800	AT3G47790.1
OG0018730	Cg004G1308300	AT3G23880.1
OG0018731	Cg007G2497200	AT1G72690.1
OG0018732	Cg007G2496500	AT1G72620.1
OG0018733	Cg006G2034000	AT1G23200.1
OG0018734	Cg006G2018000	AT1G26700.1
OG0018735	Cg014G3047800, Cg003G0707700	AT4G01130.1
OG0018736	Cg003G0698300	AT4G00030.1
OG0018737	Cg006G2248800	AT1G01453.2
OG0018738	Cg006G2215800	AT1G05040.1
OG0018739	Cg001G0088800	AT1G06143.1
OG0018741	Cg006G2146000	AT1G11710.1
OG0018744	Cg006G2029300	AT1G23710.1
OG0018745	Cg006G2027600	AT1G23880.1
OG0018746	Cg006G2022500	AT1G27045.4
OG0018747	Cg006G2020900	AT1G26960.1
OG0018749	Cg006G2014400	AT1G26320.1
OG0018750	Cg006G2012500	AT1G26140.1
OG0018751	Cg006G2010400	AT1G25470.1
OG0018752	Cg006G2008500	AT1G25320.1
OG0018753	Cg006G1988400	AT1G28690.1
OG0018755	Cg006G1888300	AT1G43130.1
OG0018757	Cg006G1874500	AT1G44414.1
OG0018758	Cg006G1812900	AT1G52200.1
OG0018762	Cg007G2301800	AT1G60610.1
OG0018763	Cg007G2314600	AT1G58460.2
OG0018764	Cg007G2326900	AT1G56720.1
OG0018765	Cg003G0800400, Cg003G0800600	AT1G56620.1
OG0018766	Cg007G2391400	AT1G65040.2
OG0018769	Cg007G2456200	AT1G68700.1
OG0018771	Cg007G2540600	AT1G76952.1
OG0018772	Cg007G2544200	AT1G77320.3
OG0018773	Cg007G2556200	AT1G78530.1
OG0018774	Cg007G2563500	AT1G79200.1
OG0018775	Cg007G2563600	AT1G79220.1
OG0018776	Cg007G2577600	AT1G80180.1
OG0018778	Cg007G2473700	AT1G70360.1
OG0018779	Cg004G1188800	AT3G12955.1
OG0018780	Cg004G1192200	AT3G13222.1
OG0018781	Cg004G1197500	AT3G13700.1
OG0018783	Cg004G1254500	AT3G18840.2
OG0018784	Cg004G1310300	AT3G24070.1
OG0018786	Cg004G1351000	AT2G06200.2
OG0018788	Cg004G1363900	AT2G13610.1
OG0018790	Cg004G1397200	AT2G16270.1
OG0018791	Cg008G2924100	AT5G43070.1
OG0018792	Cg004G1425500, Cg004G1425700	AT2G18880.1
OG0018793	Cg004G1445700	AT2G20825.1
OG0018794	Cg004G1446500	AT2G20875.1
OG0018795	Cg005G1756700	AT2G23290.1
OG0018796	Cg005G1754900	AT2G23430.1
OG0018797	Cg005G1754600	AT2G23470.1
OG0018798	Cg005G1748400	AT2G24100.1
OG0018799	Cg005G1741600	AT2G24570.1
OG0018800	Cg005G1740100	AT2G24700.1
OG0018801	Cg005G1737100	AT2G24762.1
OG0018805	Cg005G1572300	AT2G36110.1
OG0018806	Cg005G1592500	AT2G34010.1
OG0018807	Cg005G1589800	AT2G34340.1
OG0018808	Cg005G1568000	AT2G36560.1
OG0018809	Cg005G1558700	AT2G37510.2
OG0018811	Cg005G1497000	AT2G43280.1
OG0018813	Cg002G0695200	AT2G01270.1
OG0018814	Cg002G0684100	AT2G02540.1
OG0018817	Cg002G0600600	AT3G43120.1
OG0018818	Cg002G0580000	AT3G44960.2
OG0018819	Cg002G0571600	AT3G45730.1
OG0018821	Cg002G0533400	AT3G49480.2
OG0018822	Cg002G0530300	AT3G49740.1
OG0018823	Cg002G0521100	AT3G50750.1
OG0018824	Cg002G0515300	AT3G51325.1
OG0018825	Cg002G0490300	AT3G53600.1
OG0018826	Cg002G0475500	AT3G55080.1
OG0018827	Cg002G0458600	AT3G56550.1
OG0018828	Cg002G0424200	AT3G60400.1
OG0018829	Cg002G0406300	AT3G62340.1
OG0018830	Cg008G2634000	AT5G06180.1
OG0018831	Cg008G2719100	AT5G15460.1
OG0018832	Cg008G2789800	AT5G23270.1
OG0018834	Cg008G2835200	AT5G28646.1
OG0018835	Cg003G0812700	AT4G08040.1
OG0018836	Cg003G0808800	AT4G08210.1
OG0018837	Cg003G0781800	AT4G10000.1
OG0018838	Cg003G0774700	AT4G10260.1
OG0018840	Cg003G0738600, Cg003G0859400	AT4G04972.1
OG0018842	Cg001G0017700	AT4G39952.1
