Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0014666	Cg003G1053900	jg23632
OG0014667	Cg003G1053700	jg23630
OG0014668	Cg003G1052300	jg23618
OG0014669	Cg003G1051700	jg23612
OG0014670	Cg003G1051600	jg23611
OG0014671	Cg003G1051100	jg23607
OG0014672	Cg003G1049800	jg23593
OG0014673	Cg003G1048100	jg23574
OG0014674	Cg003G1047400	jg23565
OG0014675	Cg003G1041900	jg23529
OG0014676	Cg003G1042300	jg23525
OG0014677	Cg003G1043900	jg23506
OG0014678	Cg003G1040900	jg23495
OG0014679	Cg003G1040400	jg23490
OG0014680	Cg003G1039000	jg23480
OG0014681	Cg003G1038100	jg23470
OG0014682	Cg003G1037400	jg23464
OG0014683	Cg003G1036100	jg23449
OG0014684	Cg003G1035800	jg23445
OG0014685	Cg003G1035700	jg23443
OG0014686	Cg003G1035000	jg23439
OG0014687	Cg003G1033900	jg23419
OG0014688	Cg003G1032900	jg23412
OG0014689	Cg003G1032300	jg23406
OG0014690	Cg003G1030500	jg23390
OG0014691	Cg003G1030100	jg23385
OG0014692	Cg003G1029800	jg23377
OG0014693	Cg003G1027000	jg23336
OG0014694	Cg003G1024900	jg23315
OG0014695	Cg003G1024800	jg23314
OG0014696	Cg003G1024700	jg23311
OG0014697	Cg003G1024500	jg23309
OG0014698	Cg003G1024400	jg23308
OG0014699	Cg004G1409500	jg19517
OG0014700	Cg003G1023500	jg23300
OG0014701	Cg003G1022100	jg23281
OG0014702	Cg003G1021900	jg23279
OG0014703	Cg003G1021700	jg23274
OG0014704	Cg003G1021000	jg23263
OG0014705	Cg003G1020900	jg23262
OG0014706	Cg003G1017900	jg23229
OG0014707	Cg003G1016200	jg23209
OG0014708	Cg003G1014000	jg23185
OG0014709	Cg003G1013900	jg23184
OG0014710	Cg003G1012000	jg23163
OG0014711	Cg003G1011700	jg23159
OG0014712	Cg003G1011600	jg23157
OG0014713	Cg003G1011300	jg23149
OG0014714	Cg003G1009800	jg23138
OG0014715	Cg003G1009600	jg23136
OG0014716	Cg003G1007500	jg23116
OG0014717	Cg003G1007400	jg23115
OG0014718	Cg003G1006600	jg23106
OG0014719	Cg003G1005500	jg23094
OG0014720	Cg003G1004600	jg23083
OG0014721	Cg003G1003400	jg23072
OG0014722	Cg003G1001900	jg23056
OG0014723	Cg002G0658500	jg13383
OG0014724	Cg003G1000100	jg23038
OG0014725	Cg003G0999900	jg23036
OG0014726	Cg003G0999000	jg23027
OG0014727	Cg008G2788400	jg6157
OG0014729	Cg008G2792100	jg6200
OG0014730	Cg008G2793700	jg6220
OG0014731	Cg008G2793900	jg6223
OG0014732	Cg008G2795000	jg6237
OG0014733	Cg006G1870500	jg32658
OG0014734	Cg008G2797100	jg6262
OG0014735	Cg002G0570400	jg14366
OG0014736	Cg008G2799200	jg6281
OG0014737	Cg008G2799300	jg6282
OG0014738	Cg008G2799400	jg6283
OG0014739	Cg008G2799700	jg6289, jg6287
OG0014740	Cg008G2799900	jg6292
OG0014741	Cg008G2800200	jg6296
OG0014742	Cg008G2801500	jg6313
OG0014743	Cg008G2801600	jg6314
OG0014745	Cg008G2801700	jg6316
OG0014746	Cg008G2802300	jg6326
OG0014747	Cg008G2803600	jg6342
OG0014748	Cg008G2804400	jg6352
OG0014749	Cg008G2804500	jg6356
OG0014750	Cg008G2804900	jg6359
OG0014751	Cg008G2805400	jg6366
OG0014752	Cg008G2808900	jg6409
OG0014753	Cg008G2815300	jg6487
OG0014754	Cg008G2816700	jg6494
OG0014755	Cg008G2817000	jg6496
OG0014756	Cg008G2817200	jg6498
OG0014757	Cg008G2818200	jg6515
OG0014758	Cg008G2758500	jg5797
OG0014759	Cg008G2760600	jg5828
OG0014760	Cg008G2763600	jg5846
OG0014761	Cg008G2765400	jg5867
OG0014763	Cg008G2767400	jg5888
OG0014764	Cg008G2768800	jg5904
OG0014765	Cg008G2769000	jg5906
OG0014766	Cg008G2769100	jg5907
OG0014767	Cg008G2770200	jg5923
OG0014768	Cg008G2770300	jg5924
OG0014769	Cg008G2770900	jg5929
OG0014770	Cg008G2773500	jg5956
OG0014771	Cg008G2774900	jg5971
OG0014772	Cg008G2776500	jg5986
OG0014773	Cg008G2778200	jg6007
OG0014774	Cg008G2779000	jg6014
OG0014775	Cg008G2779100	jg6015
OG0014776	Cg006G2036800	jg30853
OG0014777	Cg008G2780600	jg6038
OG0014778	Cg008G2781900	jg6051
OG0014779	Cg008G2782000	jg6052
OG0014780	Cg008G2782800	jg6057
OG0014781	Cg008G2784400	jg6096
OG0014782	Cg008G2785500	jg6117
OG0014783	Cg004G1317200	jg26788
OG0014784	Cg008G2785800	jg6120
OG0014785	Cg008G2785900	jg6122
OG0014786	Cg008G2911400, Cg011G3013500	jg21187
OG0014787	Cg003G0919700	jg22081
OG0014788	Cg003G0997800	jg23014
OG0014790	Cg003G0996400	jg22998
OG0014791	Cg003G0996100	jg22995
OG0014792	Cg003G0995900	jg22993
OG0014793	Cg003G0992800	jg22957
OG0014795	Cg003G0988900	jg22920
OG0014796	Cg003G0988200	jg22913
OG0014797	Cg003G0984700	jg22878
OG0014798	Cg001G0352000	jg12385
OG0014799	Cg003G0984200	jg22873
OG0014800	Cg003G0983800	jg22869
OG0014802	Cg003G0982400	jg22853
OG0014804	Cg003G0980800	jg22833
OG0014805	Cg003G0977000	jg22784
OG0014806	Cg003G0976000	jg22774
OG0014807	Cg003G0975500	jg22767
OG0014808	Cg003G0975400	jg22766
OG0014809	Cg003G0974300	jg22757
OG0014810	Cg003G0973000	jg22736
OG0014811	Cg003G0972300	jg22730
OG0014812	Cg003G0972100	jg22728
OG0014813	Cg003G0971500	jg22720
OG0014814	Cg003G0971300	jg22718
OG0014815	Cg003G0966100	jg22663
OG0014816	Cg003G0971100	jg22716
OG0014817	Cg003G0970900	jg22712
OG0014818	Cg003G0969200	jg22698
OG0014819	Cg003G0969000	jg22695
OG0014821	Cg003G0967300	jg22676
OG0014822	Cg003G0967000	jg22673
OG0014823	Cg003G0966700	jg22670
OG0014824	Cg003G0966500	jg22668
OG0014825	Cg003G0964400	jg22643
OG0014826	Cg003G0964100	jg22641
OG0014827	Cg002G0690400	jg12974
OG0014828	Cg004G1418300	jg27981
OG0014829	Cg004G1388000, Cg004G1379600	jg27557
OG0014830	Cg003G0960100	jg22598
OG0014831	Cg003G0960200	jg22599
OG0014832	Cg003G0961600	jg22612
OG0014833	Cg003G0956200	jg22556
OG0014834	Cg003G0956100	jg22555
OG0014835	Cg003G0955000	jg22541
OG0014836	Cg003G0950500	jg22470
OG0014838	Cg003G0949200	jg22456
OG0014839	Cg003G0946300	jg22410
OG0014840	Cg003G0947900	jg22435
OG0014841	Cg003G0947700	jg22433
OG0014842	Cg003G0947400	jg22430
OG0014844	Cg003G0947000	jg22422
OG0014845	Cg003G0946400	jg22411
OG0014846	Cg003G0944700	jg22394
OG0014847	Cg003G0943600	jg22386
OG0014848	Cg003G0943000	jg22378
OG0014849	Cg003G0936900	jg22309
OG0014850	Cg002G0532000	jg14814
OG0014851	Cg002G0533800	jg14781, jg21514
OG0014852	Cg002G0534800	jg14772
OG0014853	Cg002G0536100	jg14754
OG0014854	Cg002G0537800	jg14726
OG0014855	Cg002G0537900	jg14725
OG0014856	Cg002G0539600	jg14705
OG0014857	Cg007G2367100	jg1584
OG0014858	Cg014G3031000, Cg003G0723700	jg7963
OG0014859	Cg008G2646900	jg4590
OG0014860	Cg008G2645900	jg4581
OG0014861	Cg005G1540200	jg19135
OG0014862	Cg008G2643600	jg4544
OG0014863	Cg008G2642500	jg4530
OG0014864	Cg008G2641000	jg4513
OG0014865	Cg008G2640700	jg4507
OG0014866	Cg008G2640000	jg4500
OG0014867	Cg008G2639600	jg4495
OG0014868	Cg008G2637500	jg4457, jg4433
OG0014869	Cg008G2635800	jg4409
OG0014870	Cg007G2386200	jg1744
OG0014871	Cg008G2632900	jg4370
OG0014872	Cg008G2632800	jg4368
OG0014873	Cg001G0162200	jg10065
OG0014874	Cg008G2631600	jg4352
OG0014875	Cg008G2631500	jg4351
OG0014876	Cg008G2631400	jg4350
OG0014877	Cg008G2631100	jg4348
OG0014879	Cg008G2630000	jg4337
OG0014880	Cg008G2629800	jg4335
OG0014881	Cg008G2629500	jg4333
OG0014882	Cg008G2628700	jg4328
OG0014883	Cg008G2628500	jg4326
OG0014884	Cg008G2625900	jg4292
OG0014885	Cg008G2624600	jg4278
OG0014886	Cg008G2624500	jg4277
OG0014887	Cg008G2623900	jg4271
OG0014888	Cg008G2623300	jg4263
OG0014889	Cg008G2621600	jg4242
OG0014890	Cg008G2621300	jg4238
OG0014891	Cg008G2619600	jg4223
OG0014892	Cg008G2618200	jg4207
OG0014894	Cg008G2617400	jg4203
OG0014895	Cg008G2616400	jg4191
OG0014896	Cg008G2615400	jg4187
OG0014897	Cg008G2614700	jg4179
OG0014898	Cg008G2614600	jg4178
OG0014899	Cg008G2613900	jg4170
OG0014900	Cg008G2612800	jg4161
OG0014902	Cg008G2611300	jg4143
OG0014903	Cg008G2611000	jg4137
OG0014904	Cg008G2610200	jg4131
OG0014905	Cg001G0315900	jg11970
OG0014906	Cg008G2608300	jg4114
OG0014907	Cg008G2607900	jg4110
OG0014908	Cg008G2607800	jg4109
OG0014909	Cg008G2607500	jg4106
OG0014910	Cg008G2605900	jg4083
OG0014911	Cg008G2604700	jg4066
OG0014912	Cg008G2604100	jg4059
OG0014913	Cg008G2602300	jg4044
OG0014914	Cg008G2599800	jg4016
OG0014915	Cg008G2599700	jg4015
OG0014916	Cg008G2599400	jg4011
OG0014917	Cg008G2598400	jg4001
OG0014918	Cg008G2595700	jg3974
OG0014919	Cg008G2594700	jg3960
OG0014920	Cg008G2594300	jg3949
OG0014921	Cg008G2594200	jg3948
OG0014922	Cg008G2593100	jg3936
OG0014923	Cg008G2592900	jg3934
OG0014924	Cg008G2592500	jg3930
OG0014926	Cg008G2591900	jg3921
OG0014927	Cg008G2591500	jg3911
OG0014928	Cg008G2590400	jg3899
OG0014930	Cg008G2589000	jg3889
OG0014931	Cg008G2588700	jg3886
OG0014932	Cg008G2588500	jg3884
OG0014933	Cg008G2588300	jg3871
OG0014934	Cg008G2587900	jg3865
OG0014935	Cg008G2587800	jg3864
OG0014936	Cg008G2587200	jg3857
OG0014937	Cg008G2587000	jg3855
OG0014938	Cg008G2586400	jg3849
OG0014939	Cg008G2584200	jg3819
OG0014940	Cg008G2584000	jg3817
OG0014941	Cg008G2583900	jg3816
OG0014942	Cg008G2583600	jg3811
OG0014943	Cg004G1145400	jg24770
OG0014944	Cg008G2583300	jg3808
OG0014945	Cg001G0380500	jg12701
OG0014946	Cg001G0385100	jg12745
OG0014947	Cg001G0386300	jg12758
OG0014948	Cg001G0389100	jg12785
OG0014949	Cg007G2579700	jg3770
OG0014950	Cg007G2580200	jg3775
OG0014951	Cg007G2580800	jg3780
OG0014952	Cg007G2582500	jg3789
OG0014953	Cg007G2582300	jg3790
OG0014954	Cg007G2582200	jg3791
OG0014955	Cg007G2581800	jg3795
OG0014956	Cg007G2579400	jg3767
OG0014957	Cg007G2578700	jg3760
OG0014958	Cg007G2577700	jg3752
OG0014959	Cg007G2576600	jg3742
OG0014960	Cg007G2576300	jg3736
OG0014961	Cg007G2575600	jg3729
OG0014962	Cg007G2573300	jg3698
OG0014963	Cg007G2569600	jg3674
OG0014964	Cg007G2569100	jg3668
OG0014965	Cg008G2828000	jg6646
OG0014966	Cg007G2566800	jg3644
OG0014967	Cg007G2565800	jg3635
OG0014968	Cg007G2565500	jg3633
OG0014969	Cg006G2004200	jg31232
OG0014970	Cg007G2563100	jg3602
OG0014971	Cg007G2563000	jg3601
OG0014972	Cg007G2562300	jg3595
OG0014973	Cg005G1714300	jg17249
OG0014974	Cg007G2561100	jg3585
OG0014975	Cg007G2560500	jg3580
OG0014976	Cg007G2560200	jg3576
OG0014977	Cg007G2560100	jg3575
OG0014978	Cg007G2559000	jg3561
OG0014979	Cg007G2558600	jg3557
OG0014980	Cg007G2557000	jg3540
OG0014981	Cg007G2550700	jg3474
OG0014982	Cg007G2550500	jg3472
OG0014983	Cg007G2549900	jg3463
OG0014984	Cg007G2548200	jg3444
OG0014985	Cg007G2547600	jg3437
OG0014986	Cg007G2547400	jg3435
OG0014987	Cg007G2546600	jg3426
OG0014988	Cg007G2545900	jg3418
OG0014989	Cg007G2545400	jg3413
OG0014990	Cg001G0316500	jg11972
OG0014991	Cg007G2543700	jg3394
OG0014992	Cg007G2543400	jg3389
OG0014993	Cg007G2542900	jg3384
OG0014994	Cg007G2538300	jg3334
OG0014995	Cg007G2537900	jg3328
OG0014996	Cg007G2537500	jg3324
OG0014997	Cg007G2537000	jg3318
OG0014998	Cg007G2536500	jg3314
OG0014999	Cg007G2536200	jg3310
OG0015000	Cg007G2536000	jg3308
OG0015001	Cg007G2535400	jg3301
OG0015002	Cg007G2535300	jg3300
OG0015003	Cg007G2534900	jg3294
OG0015005	Cg007G2533800	jg3284
OG0015006	Cg007G2532800	jg3274
OG0015007	Cg007G2532300	jg3267
OG0015008	Cg007G2532200	jg3266
OG0015009	Cg007G2531400	jg3258
OG0015010	Cg007G2529600	jg3243
OG0015011	Cg007G2528600	jg3234
OG0015013	Cg007G2527200	jg3223
OG0015014	Cg007G2526600	jg3213
OG0015016	Cg007G2525700	jg3203
OG0015017	Cg007G2525500	jg3201
OG0015018	Cg007G2525100	jg3197
OG0015019	Cg007G2524700	jg3193
OG0015020	Cg007G2523500	jg3179
OG0015022	Cg007G2522200	jg3167
OG0015023	Cg007G2521500	jg3161
OG0015024	Cg004G1408300	jg27855
OG0015025	Cg004G1411600	jg27887
OG0015026	Cg004G1412300	jg27899
OG0015027	Cg004G1414200	jg27918
OG0015028	Cg004G1415200	jg27929
OG0015029	Cg002G0529700	jg14841
OG0015030	Cg007G2353400	jg15774
OG0015031	Cg002G0530800	jg14827, jg14828
OG0015032	Cg002G0530600	jg14829
OG0015033	Cg002G0553400	jg14537
OG0015034	Cg002G0553900	jg14532
OG0015035	Cg002G0554000	jg14531
OG0015036	Cg002G0553300	jg14538
OG0015037	Cg002G0551700	jg14565
OG0015038	Cg006G1780400	jg33818
OG0015039	Cg006G1782600	jg33783
OG0015040	Cg006G1783500	jg33772
OG0015041	Cg006G1783800	jg33769
OG0015042	Cg006G1784500	jg33762
OG0015043	Cg006G1785200	jg33754
OG0015044	Cg006G1786400	jg33721
OG0015045	Cg006G1788000	jg33697
OG0015046	Cg006G1788600	jg33691
OG0015047	Cg006G1789900	jg33677
OG0015048	Cg006G1790300	jg33672
OG0015049	Cg006G1790800	jg33668
OG0015050	Cg006G1791800	jg33657
OG0015051	Cg006G1797700	jg33597
OG0015052	Cg006G1798200	jg33594
OG0015053	Cg006G1799200	jg33574
OG0015054	Cg006G1801900	jg33541
OG0015055	Cg006G1802600	jg33531
OG0015056	Cg006G1803700	jg33519
OG0015057	Cg006G1804200	jg33515
OG0015058	Cg006G1804400	jg33513
OG0015059	Cg005G1570900	jg18760
OG0015060	Cg005G1570600	jg18763
OG0015061	Cg005G1569900	jg18767
OG0015062	Cg005G1569500	jg18772
OG0015063	Cg005G1567200	jg18802
OG0015064	Cg005G1566400	jg18815
OG0015065	Cg005G1565800	jg18824
OG0015066	Cg002G0571500	jg14350
OG0015067	Cg002G0575800	jg14302
OG0015068	Cg002G0576200	jg14297
OG0015069	Cg003G0913000	jg22025
OG0015070	Cg003G0914400	jg22038
OG0015071	Cg002G0441700	jg15854
OG0015072	Cg005G1755300	jg16799
OG0015073	Cg003G0820200	jg310
OG0015074	Cg003G0812100	jg7026
OG0015075	Cg003G0813300	jg6970
OG0015076	Cg003G0833000, Cg003G0835700	jg21649
OG0015077	Cg003G0843700	jg21608
OG0015078	Cg001G0309200	jg11873
OG0015081	Cg001G0313700	jg11961
OG0015082	Cg001G0301600	jg11707
OG0015083	Cg001G0296500	jg11662
OG0015084	Cg001G0292700	jg11626
OG0015085	Cg003G0811300	jg7034
OG0015086	Cg001G0286300	jg11560
OG0015087	Cg001G0285400	jg11546
OG0015088	Cg001G0281000	jg11463
OG0015089	Cg001G0278000	jg11447
OG0015090	Cg006G1904700	jg11444
OG0015091	Cg001G0274000	jg11403
OG0015092	Cg001G0273600	jg11397
OG0015093	Cg001G0269100	jg11347
OG0015094	Cg001G0266100	jg11322
OG0015095	Cg001G0266000	jg11321
OG0015096	Cg001G0265800	jg11319
OG0015097	Cg001G0258900	jg11236
OG0015098	Cg001G0258400	jg11224
OG0015099	Cg001G0258100	jg11216
OG0015100	Cg001G0257900	jg11214
OG0015101	Cg001G0253000	jg11172
OG0015102	Cg001G0252600	jg11169
OG0015103	Cg004G1283400	jg26350
OG0015104	Cg001G0251800	jg11158
OG0015105	Cg002G0687800	jg13011
OG0015106	Cg004G1367600	jg27447
OG0015107	Cg001G0248500	jg11118
OG0015108	Cg001G0248200	jg11109
OG0015109	Cg001G0248000	jg11108
OG0015110	Cg001G0247700	jg11105
OG0015111	Cg001G0247500	jg11103
OG0015112	Cg007G2497900	jg2911
OG0015113	Cg007G2498000	jg2912
OG0015114	Cg007G2499800	jg2938
OG0015115	Cg007G2499900	jg2939
OG0015116	Cg007G2500800	jg2948
OG0015117	Cg007G2500900	jg2949
OG0015118	Cg007G2501300	jg2953
OG0015119	Cg007G2501400	jg2954
OG0015121	Cg007G2503300	jg2972
OG0015122	Cg008G2869100	jg21434
OG0015123	Cg007G2503500	jg2975
OG0015124	Cg007G2505900	jg3003
OG0015125	Cg007G2506300	jg3007
OG0015126	Cg007G2507200	jg3014
OG0015128	Cg007G2507600	jg3017
OG0015129	Cg007G2508700	jg3027
OG0015130	Cg007G2510200	jg3040
OG0015131	Cg007G2510600	jg3043
OG0015132	Cg007G2511200	jg3049
OG0015133	Cg005G1726100	jg17143
OG0015134	Cg005G1736700	jg17011
OG0015135	Cg007G2513000	jg3079
OG0015136	Cg007G2513500	jg3085
OG0015138	Cg007G2514400	jg3093
OG0015139	Cg007G2516400	jg3110
OG0015140	Cg002G0689100	jg12990
OG0015143	Cg007G2517500	jg3120
OG0015144	Cg007G2518100	jg3126
OG0015145	Cg007G2518300	jg3127
OG0015146	Cg007G2518500	jg3129
OG0015147	Cg007G2455400	jg2435
OG0015148	Cg007G2455500	jg2436
OG0015149	Cg007G2456500	jg2444
OG0015150	Cg007G2456600	jg2445
OG0015151	Cg007G2457300	jg2453
OG0015152	Cg007G2457800	jg2460
OG0015153	Cg007G2458500	jg2469
OG0015154	Cg007G2459000	jg2476
OG0015155	Cg007G2459100	jg2477
OG0015156	Cg007G2460300	jg2489
OG0015157	Cg007G2461200	jg2496
OG0015158	Cg007G2464000	jg2499
OG0015159	Cg001G0117300	jg9588
OG0015160	Cg001G0115600	jg9571
OG0015161	Cg001G0115500	jg9570
OG0015162	Cg001G0115100	jg9567
OG0015163	Cg001G0114800	jg9563
OG0015164	Cg001G0114100	jg9557
OG0015165	Cg001G0112200	jg9536
OG0015166	Cg001G0112100	jg9535
OG0015167	Cg001G0111100	jg9525
OG0015168	Cg001G0110700	jg9522
OG0015169	Cg001G0110400	jg9519
OG0015170	Cg001G0109700	jg9513
OG0015172	Cg007G2267700	jg502
OG0015173	Cg007G2266100	jg483
OG0015174	Cg007G2265200	jg469
OG0015175	Cg001G0370100	jg12569
OG0015176	Cg001G0371800	jg12606
OG0015177	Cg001G0374600	jg12637
OG0015178	Cg001G0374700	jg12640
OG0015179	Cg001G0374900	jg12642
OG0015180	Cg002G0612100	jg13990
OG0015181	Cg002G0598500	jg14017
OG0015182	Cg002G0606000	jg13860
OG0015183	Cg002G0636200	jg13617
OG0015184	Cg002G0638900	jg13653
OG0015185	Cg002G0630700	jg13558
OG0015187	Cg002G0649600	jg13514
OG0015188	Cg002G0651200	jg13490
OG0015190	Cg002G0652100	jg13470
OG0015192	Cg002G0655100	jg13420
OG0015193	Cg002G0655500	jg13415
OG0015194	Cg002G0655600	jg13414
OG0015195	Cg002G0655700	jg13413
OG0015196	Cg002G0656200	jg13409
OG0015197	Cg002G0657400	jg13399
OG0015198	Cg002G0658000	jg13385
OG0015199	Cg002G0659500	jg13368
OG0015200	Cg002G0659900	jg13364
OG0015201	Cg002G0660000	jg13363
OG0015202	Cg002G0661800	jg13346
OG0015203	Cg002G0662300	jg13339
OG0015204	Cg002G0666200	jg13297
OG0015205	Cg002G0667000	jg13291
OG0015206	Cg002G0667300	jg13282
OG0015207	Cg002G0667400	jg13281
OG0015208	Cg006G2081700	jg30363
OG0015209	Cg002G0670600	jg13241
OG0015210	Cg002G0670800	jg13236
OG0015211	Cg002G0671400	jg13230
OG0015212	Cg007G2469800	jg2595
OG0015213	Cg007G2468900	jg2585
OG0015214	Cg007G2465100	jg2535
OG0015216	Cg007G2464700	jg2531
OG0015217	Cg001G0259500	jg11242
OG0015218	Cg007G2461800	jg2520
OG0015219	Cg008G2966900	jg20483
OG0015220	Cg008G2966800	jg20484
OG0015221	Cg008G2965300	jg20500
OG0015222	Cg008G2964800	jg20507
OG0015223	Cg008G2962900	jg20524
OG0015224	Cg008G2959100	jg20562
OG0015225	Cg008G2959000	jg20563
OG0015226	Cg008G2958900	jg20564
OG0015227	Cg004G1407200	jg27847
OG0015228	Cg008G2955500	jg20597
OG0015229	Cg006G1834200	jg33106
OG0015230	Cg006G1833900	jg33109
OG0015231	Cg006G1833600	jg33114
OG0015232	Cg006G1833200	jg33122
OG0015233	Cg006G1833100	jg33123
OG0015234	Cg006G1832900	jg33125
OG0015235	Cg006G1832800	jg33129
OG0015236	Cg006G1832500	jg33132, jg33128
OG0015237	Cg006G1831400	jg33148
OG0015238	Cg006G1830500	jg33164
OG0015239	Cg006G1829300	jg33181
OG0015240	Cg006G1829200	jg33182
OG0015241	Cg006G1828100	jg33192
OG0015242	Cg006G1828000	jg33193
OG0015243	Cg006G1827300	jg33201
OG0015244	Cg006G1825200	jg33229
OG0015245	Cg006G1823400	jg33253
OG0015246	Cg006G1823300	jg33254
OG0015247	Cg006G1822000	jg16668
OG0015248	Cg006G1820500	jg33289
OG0015249	Cg006G1820400	jg33294
OG0015250	Cg006G1820300	jg33295
OG0015251	Cg007G2572100	jg3711
OG0015252	Cg005G1741500	jg16958
OG0015253	Cg006G1817800	jg33331
OG0015254	Cg006G1817200	jg33342
OG0015255	Cg006G1812800	jg33406
OG0015256	Cg006G1812200	jg33414
OG0015257	Cg006G1812000	jg33419
OG0015258	Cg001G0145000	jg9880
OG0015259	Cg006G1811000	jg33440
OG0015260	Cg006G1810900	jg33441
OG0015261	Cg006G1809700	jg33451
OG0015262	Cg006G1809500	jg33453
OG0015263	Cg006G1809300	jg33455
OG0015264	Cg006G1808100	jg33466
OG0015265	Cg006G1807500	jg33471
OG0015266	Cg006G1807400	jg33472
OG0015267	Cg006G1807000	jg33478
OG0015268	Cg006G1806600	jg33482
OG0015269	Cg006G1806400	jg33484
OG0015270	Cg008G2896900	jg21027
OG0015271	Cg008G2894000	jg21026
OG0015272	Cg008G2920000	jg21004
OG0015273	Cg008G2922300	jg20986
OG0015274	Cg008G2925000	jg20931
OG0015275	Cg008G2925100	jg20930
OG0015276	Cg005G1596800	jg18457
OG0015278	Cg005G1595800	jg18474
OG0015279	Cg005G1595700	jg18475
OG0015280	Cg005G1594400	jg18488
OG0015282	Cg005G1591200	jg18516
OG0015283	Cg005G1591000	jg18518
OG0015284	Cg005G1590800	jg18520
OG0015285	Cg005G1589900	jg18532
OG0015287	Cg005G1586800	jg18567
OG0015288	Cg002G0641700	jg13676
OG0015289	Cg005G1583200	jg18618
OG0015290	Cg005G1582900	jg18621
OG0015291	Cg005G1582800	jg18622
OG0015292	Cg005G1582300	jg18627
OG0015293	Cg005G1582100	jg18629
OG0015294	Cg005G1582000	jg18630
OG0015295	Cg005G1579200	jg18663
OG0015296	Cg005G1578700	jg18669
OG0015297	Cg005G1578200	jg18674
OG0015298	Cg005G1577600	jg18684
OG0015299	Cg008G2916200	jg21131
OG0015300	Cg005G1575400	jg18711
OG0015301	Cg005G1574200	jg18725
OG0015302	Cg001G0206500	jg10639
OG0015303	Cg001G0207200	jg10646
OG0015305	Cg001G0207700	jg10654
OG0015306	Cg001G0208500	jg10660
OG0015307	Cg001G0208800	jg10663
OG0015308	Cg001G0209200	jg10669
OG0015309	Cg001G0211200	jg10691
OG0015310	Cg001G0212700	jg10706
OG0015311	Cg001G0212800	jg10707
OG0015312	Cg001G0214600	jg10722
OG0015313	Cg001G0215000	jg10728
OG0015314	Cg001G0216800	jg10745
OG0015315	Cg001G0218500	jg10760
OG0015316	Cg001G0219200	jg10776
OG0015317	Cg001G0219300	jg10778
OG0015318	Cg001G0220200	jg10790
OG0015320	Cg001G0220700	jg10795
OG0015321	Cg005G1734200	jg17056
OG0015322	Cg001G0222100	jg10811
OG0015323	Cg001G0225000	jg10838
OG0015324	Cg001G0225200	jg10840
OG0015325	Cg001G0225300	jg10841
OG0015326	Cg001G0226400	jg10854
OG0015327	Cg001G0229300	jg10882
OG0015328	Cg001G0231300	jg10902
OG0015329	Cg001G0231600	jg10905
OG0015330	Cg001G0316800	jg11980
OG0015331	Cg008G2971600	jg20435
OG0015332	Cg002G0644600	jg13713
OG0015334	Cg002G0520400	jg14953
OG0015335	Cg002G0520900	jg14951
OG0015336	Cg002G0521600	jg14937
OG0015337	Cg002G0524300	jg14905
OG0015338	Cg002G0524500	jg14902
OG0015339	Cg002G0524900	jg14899
OG0015340	Cg002G0526300	jg14888
OG0015341	Cg002G0526400	jg14887
OG0015342	Cg002G0527300	jg14878
OG0015343	Cg003G0906800	jg21931
OG0015344	Cg003G0905200	jg21915
OG0015345	Cg003G0904500	jg21910
OG0015346	Cg003G0904000	jg21897
OG0015347	Cg003G0903900	jg21896
OG0015348	Cg003G0902900	jg21884
OG0015349	Cg003G0902600	jg21880
OG0015350	Cg003G0900100	jg21862
OG0015351	Cg003G0898100	jg21831
OG0015352	Cg003G0898700	jg21845
OG0015353	Cg003G0899000	jg21847
OG0015354	Cg003G0897800	jg21828
OG0015355	Cg003G0891600	jg21759
OG0015356	Cg003G0892800	jg21764
OG0015357	Cg003G0892400	jg21763
OG0015359	Cg004G1366000	jg27417
OG0015360	Cg004G1366400	jg27421
OG0015361	Cg004G1366700	jg27429
OG0015362	Cg004G1366800	jg27430
OG0015363	Cg004G1365000	jg27415
OG0015364	Cg004G1367500	jg27446
OG0015365	Cg004G1367900	jg27449
OG0015366	Cg004G1368800	jg27474
OG0015367	Cg004G1370600	jg27485
OG0015368	Cg004G1371200	jg27494
OG0015369	Cg004G1374600	jg27512
OG0015370	Cg004G1378500, Cg004G1388700	jg27551
OG0015371	Cg004G1387600, Cg004G1380100	jg27562
OG0015372	Cg004G1380200, Cg004G1387500	jg27563
OG0015374	Cg002G0610100	jg13899
OG0015375	Cg004G1398500	jg27694
OG0015376	Cg004G1399500	jg27700
OG0015377	Cg004G1403200	jg27777
OG0015378	Cg004G1403500	jg27781
OG0015379	Cg001G0164300	jg10092
OG0015380	Cg001G0166000	jg10111
OG0015381	Cg001G0166100	jg10112
OG0015384	Cg001G0175200	jg10235
OG0015386	Cg001G0178700	jg10276
OG0015387	Cg001G0179200	jg10279
OG0015388	Cg001G0182300	jg10324
OG0015389	Cg001G0202400	jg10591
OG0015390	Cg001G0200700	jg10561
OG0015391	Cg001G0198700	jg10539
OG0015392	Cg001G0197000	jg10500
OG0015393	Cg001G0196400	jg10493
OG0015394	Cg001G0195800	jg10487
OG0015395	Cg001G0194900	jg10481
OG0015396	Cg001G0194700	jg10478
OG0015397	Cg001G0192800	jg10451
OG0015398	Cg001G0192700	jg10450
OG0015399	Cg001G0192300	jg10445
OG0015400	Cg001G0191600	jg10438
OG0015401	Cg001G0191300	jg10435
