Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0012523	Cg003G1016000	g9851
OG0012524	Cg006G2076500	g31812
OG0012526	Cg003G1014400	g364
OG0012527	Cg003G1011400	g383
OG0012528	Cg003G1009500	g391
OG0012529	Cg007G2393200	g11005
OG0012530	Cg003G1006800	g411
OG0012531	Cg003G1005900	g418
OG0012532	Cg003G1005700	g419
OG0012533	Cg003G1005300	g9898
OG0012534	Cg003G1003300	g9909
OG0012535	Cg003G1001700	g9921
OG0012536	Cg003G1001400	g9923
OG0012537	Cg003G1001000	g9925
OG0012538	Cg003G1000700	g9927
OG0012539	Cg002G0637700	g10407
OG0012540	Cg008G2787300	g457
OG0012541	Cg008G2787500	g9951
OG0012542	Cg008G2787900	g460
OG0012543	Cg008G2789000	g467
OG0012544	Cg008G2789300	g470
OG0012545	Cg008G2791200	g487
OG0012546	Cg008G2791500	g9968
OG0012547	Cg008G2794200	g505
OG0012548	Cg008G2795500	g509
OG0012550	Cg008G2798900	g525
OG0012551	Cg008G2799000	g526
OG0012552	Cg008G2800400	g542
OG0012553	Cg008G2800600	g10012
OG0012554	Cg002G0571300	g11437
OG0012555	Cg008G2803500	g560
OG0012556	Cg008G2632200	g29698
OG0012557	Cg008G2804700	g565
OG0012558	Cg008G2807500	g10047
OG0012559	Cg008G2808200	g10048
OG0012560	Cg008G2808600	g10051
OG0012561	Cg008G2808800	g10057, g18562
OG0012562	Cg008G2810200	g597
OG0012563	Cg008G2811100	g600
OG0012564	Cg008G2812800	g606
OG0012565	Cg008G2812900	g10066
OG0012566	Cg008G2816900	g10093, g624
OG0012567	Cg001G0157300	g17203
OG0012568	Cg008G2760100	g29119
OG0012570	Cg008G2761700	g28983, g655
OG0012572	Cg008G2764600	g686
OG0012573	Cg008G2765000	g688
OG0012574	Cg008G2765900	g702, g28953
OG0012575	Cg008G2766300	g41408
OG0012576	Cg008G2767900	g713
OG0012577	Cg008G2768700	g28938, g717
OG0012578	Cg008G2772900	g28914
OG0012579	Cg008G2774700	g28907
OG0012580	Cg008G2775500	g41373, g28903
OG0012581	Cg008G2776100	g28900
OG0012582	Cg008G2776400	g762
OG0012583	Cg008G2777000	g765
OG0012584	Cg008G2777400	g767
OG0012585	Cg008G2777900	g769
OG0012586	Cg008G2778100	g41364
OG0012587	Cg005G1706800	g36799
OG0012589	Cg008G2779800	g782
OG0012590	Cg008G2780100	g785
OG0012591	Cg008G2783400	g803
OG0012592	Cg004G1173800	g12323
OG0012593	Cg008G2785300	g28859
OG0012594	Cg008G2785400	g28858
OG0012595	Cg003G0997900	g28844, g9693
OG0012596	Cg003G0997700	g28843
OG0012597	Cg003G0997600	g28842
OG0012598	Cg003G0996800	g28831
OG0012599	Cg003G0996600	g28830
OG0012600	Cg003G0996300	g843, g28828
OG0012601	Cg003G0995400	g41327
OG0012602	Cg003G0991900	g41314
OG0012603	Cg003G0991300	g863
OG0012604	Cg003G0991200	g864
OG0012606	Cg003G0985200	g39232
OG0012607	Cg003G0984600	g39234
OG0012608	Cg003G0979000	g28710, g1228
OG0012609	Cg003G0977700	g1219
OG0012610	Cg003G0977600	g1218
OG0012611	Cg003G0976100	g1205
OG0012612	Cg003G0973600	g1166
OG0012613	Cg003G0973500	g1165
OG0012614	Cg003G0971900	g28690
OG0012615	Cg003G0971200	g39282
OG0012616	Cg003G0969500	g28672
OG0012617	Cg007G2391800	g42004
OG0012618	Cg003G0968900	g39287
OG0012619	Cg003G0968500	g28665
OG0012620	Cg003G0968100	g28662
OG0012621	Cg003G0967500	g1135
OG0012622	Cg003G0966000	g1116
OG0012623	Cg003G0965200	g28644
OG0012624	Cg002G0613400, Cg002G0615000	g36740
OG0012625	Cg003G0963600	g1104
OG0012626	Cg003G0963500	g28636, g1103
OG0012627	Cg003G0962600	g28629
OG0012628	Cg002G0435200	g2007
OG0012629	Cg003G0959900	g1098
OG0012630	Cg003G0960000	g39327
OG0012631	Cg003G0961300	g28617
OG0012632	Cg003G0961400	g28618
OG0012633	Cg002G0626300	g10366
OG0012634	Cg003G0953500	g1073
OG0012636	Cg004G1292000	g6581
OG0012637	Cg003G0951700	g1064
OG0012638	Cg003G0949900	g1054
OG0012639	Cg004G1313100	g13493
OG0012640	Cg003G0950700	g39354
OG0012641	Cg003G0951500	g1062
OG0012642	Cg003G0949500	g28543
OG0012643	Cg003G0946500	g1032
OG0012644	Cg003G0946200	g1029, g39364
OG0012645	Cg003G0945300	g28525
OG0012646	Cg003G0941100	g28512
OG0012647	Cg003G0941400	g39377
OG0012648	Cg003G0940800	g1005
OG0012649	Cg003G0939400	g995
OG0012651	Cg003G0937200	g28493
OG0012652	Cg003G0937100	g978
OG0012653	Cg003G0937000	g39396
OG0012654	Cg003G0936200	g28491
OG0012655	Cg003G0935100	g971
OG0012656	Cg006G2022900	g32124
OG0012657	Cg002G0533900	g2627
OG0012658	Cg002G0534400, Cg008G2939300	g19407
OG0012659	Cg002G0534700	g19409
OG0012660	Cg002G0536800	g2645
OG0012661	Cg002G0538100	g19443, g19455
OG0012662	Cg002G0540800	g11387
OG0012663	Cg003G0925900	g28451
OG0012664	Cg003G0926000	g39441
OG0012665	Cg003G0927700	g28466
OG0012666	Cg003G0931700	g39427
OG0012668	Cg014G3033500, Cg003G0721800	g39584
OG0012669	Cg014G3032900, Cg003G0722300	g39585
OG0012670	Cg003G0722500, Cg014G3032700	g39586
OG0012671	Cg003G0723300, Cg014G3031400	g45236
OG0012672	Cg003G0724400, Cg014G3030300	g39595
OG0012673	Cg014G3030100, Cg003G0724600	g39597
OG0012674	Cg014G3030000, Cg003G0724700	g39598
OG0012675	Cg003G0725000, Cg014G3029600	g39600
OG0012676	Cg008G2646100	g5544
OG0012677	Cg008G2645800	g5547
OG0012678	Cg008G2645600	g5549, g29631
OG0012679	Cg008G2644800	g29635, g5556
OG0012680	Cg008G2643900	g29642
OG0012682	Cg008G2641500	g5578
OG0012683	Cg008G2641400	g5579
OG0012684	Cg008G2641100	g5582
OG0012685	Cg008G2639100	g29662
OG0012686	Cg004G1365400	g14569
OG0012687	Cg008G2638900	g45457
OG0012688	Cg008G2638700	g29664
OG0012689	Cg008G2638500	g29665
OG0012691	Cg008G2638200	g45456
OG0012693	Cg008G2637600	g29672
OG0012694	Cg008G2637300	g5593
OG0012695	Cg008G2636500	g29679
OG0012696	Cg008G2636100	g29682
OG0012697	Cg001G0143300	g47568
OG0012698	Cg008G2635500	g29684
OG0012699	Cg008G2634200	g5609
OG0012700	Cg008G2633500	g5612
OG0012701	Cg008G2631000	g5618, g45439
OG0012702	Cg008G2631300	g5616
OG0012703	Cg008G2630300	g5620, g45437
OG0012704	Cg008G2628300	g5630
OG0012705	Cg008G2627700	g5631
OG0012706	Cg002G0614900, Cg002G0613500	g54376, g54380
OG0012707	Cg008G2626700	g5636
OG0012708	Cg008G2625000	g29733
OG0012709	Cg008G2622100	g45411
OG0012711	Cg008G2621500	g5659
OG0012712	Cg008G2620900	g29763
OG0012713	Cg008G2620400	g29765
OG0012714	Cg008G2619300	g5676
OG0012715	Cg008G2619000	g29779, g45407
OG0012716	Cg008G2618600	g29783
OG0012717	Cg008G2618500	g29784
OG0012718	Cg008G2614300	g29799
OG0012719	Cg008G2614200	g5696, g45394
OG0012720	Cg008G2614000	g5697
OG0012721	Cg008G2613300	g45391
OG0012722	Cg008G2612900	g5701
OG0012723	Cg008G2611700	g5708
OG0012724	Cg008G2611500	g29806, g45378
OG0012725	Cg008G2609700	g29818
OG0012726	Cg008G2608500	g29826
OG0012727	Cg008G2607700	g5719, g29833
OG0012728	Cg008G2606900	g5723
OG0012730	Cg008G2605800	g5731
OG0012733	Cg008G2602100	g29841
OG0012734	Cg001G0234200, Cg008G2601900	g29843
OG0012735	Cg008G2598100	g45332
OG0012736	Cg008G2594900	g29858
OG0012737	Cg008G2594000	g45311
OG0012738	Cg008G2592300	g5804
OG0012739	Cg008G2591200	g5810
OG0012740	Cg008G2591100	g5813
OG0012741	Cg008G2590700	g5817
OG0012742	Cg008G2589800	g45291
OG0012743	Cg008G2585900	g5852
OG0012744	Cg008G2584700	g5864
OG0012745	Cg008G2584900	g42871, g5861
OG0012746	Cg008G2585000	g5860
OG0012747	Cg008G2583800	g1748
OG0012748	Cg008G2582800	g45280
OG0012749	Cg001G0378600	g46665
OG0012750	Cg001G0378800	g16833
OG0012752	Cg001G0379200	g46662
OG0012753	Cg003G0816000	g26011
OG0012755	Cg001G0386200	g16789, g44965
OG0012756	Cg001G0387200	g16783
OG0012757	Cg001G0391000	g46634
OG0012758	Cg007G2579600	g46602
OG0012759	Cg007G2580100	g46605
OG0012760	Cg007G2580900	g46609
OG0012761	Cg007G2582400	g44268
OG0012762	Cg007G2582100	g1633
OG0012763	Cg007G2582000	g44266
OG0012765	Cg007G2578500	g46595
OG0012767	Cg007G2575800	g44285
OG0012768	Cg007G2571400	g44290
OG0012769	Cg007G2326700	g43998
OG0012771	Cg007G2567500	g46535
OG0012772	Cg003G0920700	g28435
OG0012773	Cg007G2565700	g25757
OG0012774	Cg007G2565100	g13605
OG0012775	Cg007G2564700	g46519
OG0012776	Cg007G2563400	g46507
OG0012777	Cg007G2562200	g44339, g46499
OG0012778	Cg007G2561300	g46494
OG0012779	Cg007G2560400	g46490, g22310, g36056
OG0012780	Cg007G2559800	g46486
OG0012783	Cg007G2556500	g46460
OG0012784	Cg007G2553800	g46441
OG0012785	Cg007G2553100	g46433
OG0012786	Cg007G2552700	g46430
OG0012787	Cg007G2552400	g46428
OG0012788	Cg007G2552000	g46423
OG0012789	Cg007G2550000	g46397
OG0012790	Cg007G2549000	g17954
OG0012791	Cg007G2546700	g46373
OG0012792	Cg007G2545700	g17961
OG0012793	Cg007G2544000	g46340
OG0012794	Cg007G2542700	g46326
OG0012795	Cg007G2541900	g13618
OG0012796	Cg007G2541600	g46306
OG0012797	Cg007G2541500	g17962
OG0012798	Cg007G2538700	g44385
OG0012799	Cg007G2537100	g46288
OG0012800	Cg007G2535100	g46267
OG0012801	Cg008G2734800, Cg007G2531900	g44415
OG0012802	Cg004G1404900	g14051
OG0012803	Cg007G2528000	g44437
OG0012804	Cg001G0302200	g13984
OG0012805	Cg007G2524200	g44469
OG0012806	Cg007G2522000	g44480
OG0012807	Cg008G2850000, Cg008G2865600	g10229
OG0012809	Cg004G1408000	g14040
OG0012811	Cg004G1409100	g6094
OG0012812	Cg004G1410100	g14028
OG0012813	Cg004G1410700	g14022
OG0012814	Cg002G0633800	g10432
OG0012815	Cg004G1412900	g6050
OG0012816	Cg004G1415000	g6042
OG0012817	Cg002G0529000	g19382
OG0012818	Cg002G0529400	g19384
OG0012819	Cg002G0529900	g19385, g2605
OG0012820	Cg005G1552600	g38087
OG0012821	Cg002G0554300	g2784, g2782
OG0012822	Cg006G1780000	g27972
OG0012823	Cg006G1780900	g6176, g5875
OG0012824	Cg006G1782000	g27976
OG0012825	Cg006G1784100	g25050, g5961, g25047
OG0012826	Cg006G1784600	g36736, g54363
OG0012827	Cg006G1784700	g54362
OG0012828	Cg006G1787000	g36720
OG0012830	Cg006G1787900	g36712
OG0012831	Cg006G1788200	g54322
OG0012832	Cg002G0588200, Cg006G1789300	g36704
OG0012833	Cg006G1793900	g27994
OG0012834	Cg006G1795900	g36675, g54358
OG0012835	Cg006G1797200	g36664
OG0012837	Cg006G1801500	g36629
OG0012839	Cg006G1802500	g36618
OG0012840	Cg006G1803900	g36605
OG0012841	Cg006G1804500	g36602
OG0012842	Cg005G1573600	g51560
OG0012843	Cg005G1573400	g51561
OG0012844	Cg005G1572200	g37148
OG0012845	Cg005G1571300	g38030
OG0012846	Cg005G1567900	g38042
OG0012847	Cg005G1567400	g38044
OG0012848	Cg005G1591900	g51420
OG0012849	Cg005G1567100	g51600
OG0012850	Cg005G1566900	g38046
OG0012851	Cg005G1566700	g37178
OG0012852	Cg005G1565900	g51606
OG0012853	Cg002G0572900	g2945
OG0012854	Cg006G2149400	g27154
OG0012855	Cg002G0577800	g3000
OG0012856	Cg002G0578800	g3008
OG0012857	Cg002G0581300	g3076
OG0012858	Cg002G0582400	g19600
OG0012859	Cg003G0837700	g1476
OG0012860	Cg003G0834500	g1460
OG0012861	Cg003G0912300	g41250
OG0012863	Cg003G0871500, Cg016G3058800	g1427
OG0012864	Cg016G3061100, Cg003G0874500	g26817
OG0012865	Cg003G0891200	g24656
OG0012866	Cg003G0842200	g1500
OG0012867	Cg003G0838600	g37835
OG0012868	Cg003G0837800	g26734
OG0012869	Cg003G0838500	g1481
OG0012870	Cg001G0310400	g17924
OG0012871	Cg001G0300200	g45553
OG0012872	Cg001G0288900	g46974
OG0012873	Cg004G1319300	g11693
OG0012874	Cg001G0287000	g24729
OG0012875	Cg001G0281700	g47001
OG0012876	Cg001G0280500	g24663
OG0012877	Cg001G0280400	g24664
OG0012879	Cg001G0275500	g47018
OG0012880	Cg001G0275100	g24590
OG0012881	Cg001G0273900	g47029
OG0012882	Cg001G0272500	g24571
OG0012883	Cg001G0271000	g24563
OG0012884	Cg001G0267900	g36067
OG0012885	Cg001G0265500	g24525
OG0012886	Cg001G0263800	g47051
OG0012887	Cg001G0260600	g17709
OG0012888	Cg001G0259100	g47086
OG0012889	Cg001G0258500	g24481
OG0012890	Cg001G0258200	g17687
OG0012891	Cg001G0253200	g47103
OG0012892	Cg001G0251500	g47109
OG0012894	Cg001G0247600	g24416
OG0012895	Cg001G0247400	g24414
OG0012896	Cg001G0246800	g47127
OG0012897	Cg001G0245800	g17610
OG0012899	Cg007G2501900	g46049
OG0012900	Cg007G2502600	g46055
OG0012901	Cg007G2504500	g44567
OG0012902	Cg007G2505100	g46067
OG0012903	Cg007G2507100	g44560
OG0012904	Cg007G2507800	g46092
OG0012905	Cg007G2509300	g46102
OG0012906	Cg007G2509400	g46103
OG0012907	Cg007G2510700	g17989
OG0012908	Cg007G2512200	g46125
OG0012909	Cg007G2512400	g44543
OG0012910	Cg004G1444800	g5888
OG0012911	Cg007G2513600	g44536
OG0012912	Cg007G2515200	g44521
OG0012913	Cg007G2516000	g46146
OG0012914	Cg007G2517600	g44511
OG0012915	Cg007G2518600	g44503
OG0012916	Cg007G2455000	g44825
OG0012917	Cg007G2455200	g45755, g41504
OG0012918	Cg007G2455900	g44819
OG0012919	Cg007G2457100	g45756
OG0012920	Cg007G2457600	g44802
OG0012921	Cg007G2463300	g45784
OG0012923	Cg004G1423900	g44093, g17034
OG0012924	Cg001G0114500	g23533
OG0012925	Cg001G0113900	g23529
OG0012926	Cg008G2926800	g11125
OG0012927	Cg001G0110200	g23496
OG0012928	Cg001G0109400	g17011
OG0012929	Cg007G2267900	g40784
OG0012930	Cg007G2267600	g40791
OG0012931	Cg002G0597800	g1612
OG0012932	Cg007G2264700	g40807
OG0012933	Cg001G0371300	g16863
OG0012935	Cg004G1333100	g16858
OG0012936	Cg001G0374500	g16847
OG0012937	Cg003G0887000	g1380
OG0012938	Cg002G0624200	g3237
OG0012939	Cg002G0593100	g11470
OG0012940	Cg002G0593600	g3411
OG0012941	Cg002G0637800	g10406
OG0012942	Cg002G0629700	g16570
OG0012943	Cg002G0594300	g3427
OG0012944	Cg002G0647800	g10460
OG0012945	Cg002G0648300	g18228
OG0012947	Cg002G0593700	g3412
OG0012948	Cg002G0650900	g10480
OG0012949	Cg002G0651500	g16560, g10489
OG0012950	Cg002G0652700	g10500
OG0012951	Cg002G0655400	g10517
OG0012952	Cg003G0905100	g871
OG0012953	Cg002G0657000	g1606
OG0012954	Cg002G0661300	g1595
OG0012955	Cg002G0663200	g10572
OG0012956	Cg002G0665400	g10578
OG0012957	Cg002G0666500	g1585
OG0012958	Cg002G0667500	g10591
OG0012960	Cg002G0668900	g10601
OG0012961	Cg008G2932600	g1564
OG0012962	Cg007G2469400	g18015
OG0012963	Cg007G2468500	g45818
OG0012964	Cg007G2468000	g44725
OG0012965	Cg007G2464300	g45797
OG0012966	Cg007G2461600	g45795
OG0012967	Cg007G2462100	g45792
OG0012968	Cg007G2462300	g45790
OG0012969	Cg008G2969700	g10952
OG0012970	Cg003G0807900	g40206
OG0012971	Cg008G2967000	g40590
OG0012972	Cg008G2966500	g16720
OG0012974	Cg008G2965800	g40585
OG0012975	Cg008G2965200	g40577
OG0012976	Cg008G2965100	g43976
OG0012977	Cg008G2964300	g10973
OG0012978	Cg008G2964000	g40572
OG0012979	Cg004G1360300	g6277, g6255, g3081
OG0012980	Cg008G2962500	g40568
OG0012981	Cg008G2961000	g10982
OG0012982	Cg008G2959300	g10994
OG0012983	Cg008G2955600	g40539
OG0012984	Cg006G1836300	g54139
OG0012986	Cg006G1835900	g28075
OG0012987	Cg006G1834900	g36405, g43449
OG0012988	Cg006G1831300	g28058
OG0012989	Cg001G0159800	g47508
OG0012990	Cg006G1827800	g36454, g54181
OG0012991	Cg006G1827600	g54208
OG0012992	Cg006G1825600	g36470
OG0012993	Cg006G1823900	g36485
OG0012994	Cg006G1823800	g54194
OG0012995	Cg006G1823500	g54193
OG0012996	Cg006G1822900	g36488, g28043
OG0012997	Cg006G1821400	g28036
OG0012998	Cg006G1819500	g54214
OG0012999	Cg006G1819400	g28033
OG0013000	Cg006G1813200	g36554
OG0013001	Cg006G1813100	g54252
OG0013002	Cg006G1811900	g36562
OG0013003	Cg008G2857600, Cg002G0621900	g10346
OG0013004	Cg006G1807200	g54275
OG0013005	Cg006G1806300	g28008
OG0013006	Cg006G1805300	g54281
OG0013007	Cg008G2893900	g37029
OG0013008	Cg008G2921800	g13632
OG0013009	Cg008G2923500	g37043
OG0013010	Cg008G2923900	g11139
OG0013011	Cg008G2924600	g11137
OG0013012	Cg005G1597000	g51369
OG0013013	Cg005G1596700	g37961
OG0013015	Cg003G0894600	g28326
OG0013017	Cg005G1586200	g51461
OG0013020	Cg005G1583700	g51486
OG0013021	Cg005G1583300	g37119
OG0013022	Cg005G1582400	g51498
OG0013023	Cg001G0280600, Cg005G1581300	g37128
OG0013025	Cg005G1579400	g38002
OG0013026	Cg005G1578300	g51524
OG0013027	Cg008G2916800	g11142
OG0013028	Cg005G1578100	g51526
OG0013029	Cg008G2735000, Cg005G1576100	g51541
OG0013030	Cg005G1575500	g37141
OG0013031	Cg001G0206900	g17429
OG0013033	Cg001G0208400	g24141
OG0013034	Cg001G0211800	g24156
OG0013035	Cg001G0210700	g17450
OG0013036	Cg001G0210200	g17447
OG0013038	Cg002G0622900	g10354
OG0013039	Cg001G0213100	g47285
OG0013040	Cg001G0214700	g24172, g17466
OG0013041	Cg001G0214800	g24173
OG0013042	Cg001G0216000	g47276
OG0013044	Cg001G0219600	g47261
OG0013045	Cg008G2864900, Cg008G2849600	g4452
OG0013046	Cg007G2470200	g18014
OG0013047	Cg001G0224200	g17518
OG0013048	Cg001G0224900	g24236
OG0013049	Cg001G0225100	g24238
OG0013051	Cg001G0226600	g24249
OG0013052	Cg001G0227200	g17531
OG0013053	Cg001G0227900	g47211
OG0013054	Cg001G0229400	g47202
OG0013055	Cg006G2232700	g10834
OG0013056	Cg002G0517700	g19334
OG0013057	Cg002G0517800	g2507
OG0013059	Cg002G0519500	g2525
OG0013060	Cg002G0521500	g18254
OG0013061	Cg002G0410000	g11159
OG0013062	Cg002G0522100	g2548
OG0013063	Cg002G0522500	g2554
OG0013064	Cg002G0523200	g2565
OG0013065	Cg002G0523900	g2569
OG0013069	Cg001G0168400	g47462
OG0013070	Cg003G0906200	g877
OG0013071	Cg003G0903100	g1303
OG0013072	Cg003G0899900	g28350
OG0013073	Cg003G0898600	g41174, g41192
OG0013074	Cg003G0897700	g41170
OG0013076	Cg003G0895000	g41161
OG0013077	Cg003G0892900	g28311
OG0013078	Cg003G0894000	g28322
OG0013079	Cg004G1364000	g6222
OG0013080	Cg004G1356300	g13664
OG0013081	Cg004G1367800	g13679
OG0013082	Cg008G2600200, Cg008G2600300	g6188
OG0013083	Cg004G1385100, Cg004G1376000	g13686
OG0013084	Cg004G1388100, Cg004G1379400	g6165
OG0013085	Cg004G1383200, Cg004G1390900	g14256
OG0013086	Cg004G1391000, Cg004G1383300	g14242
OG0013088	Cg004G1394200, Cg001G0289200	g6151
OG0013089	Cg004G1394900	g14232
OG0013090	Cg004G1395000	g6149
OG0013091	Cg004G1395800	g14215
OG0013092	Cg004G1402200	g14085
OG0013093	Cg004G1403600	g14073
OG0013094	Cg006G1923300	g14059
OG0013095	Cg001G0164900	g17248
OG0013096	Cg001G0164800	g47479
OG0013097	Cg001G0165400	g47477
OG0013098	Cg001G0165500	g23870
OG0013100	Cg001G0168600	g47460
OG0013101	Cg001G0017400	g22758
OG0013103	Cg001G0175800	g23936
OG0013104	Cg001G0177300	g47432
OG0013105	Cg001G0177900	g17287
OG0013106	Cg001G0179400	g17295
OG0013107	Cg001G0180100	g23958
OG0013108	Cg001G0181800	g23967
OG0013110	Cg002G0409900	g11158
OG0013111	Cg001G0183600	g23974
OG0013112	Cg001G0184300	g17313, g47404
OG0013113	Cg001G0184600	g17316
OG0013114	Cg001G0201500	g24078
OG0013115	Cg001G0200600	g47330, g24072
OG0013116	Cg001G0200400	g24071
OG0013117	Cg001G0200200	g47333
OG0013118	Cg001G0200100	g24070
OG0013119	Cg006G1869900	g53931
OG0013120	Cg001G0196700	g24050
OG0013121	Cg001G0195500	g24041, g17370
OG0013123	Cg001G0191900	g24024
OG0013124	Cg001G0191500	g47370, g24021
OG0013125	Cg006G1895100	g28246
OG0013126	Cg001G0188900	g47381
OG0013127	Cg001G0187200	g47393
OG0013128	Cg001G0187100	g47394
OG0013129	Cg001G0185800	g47402
OG0013130	Cg001G0204200	g24117
OG0013131	Cg003G0779200	g40275
OG0013132	Cg003G0790800	g25874
OG0013133	Cg003G0789400	g40248
OG0013134	Cg003G0789200	g40250
OG0013135	Cg008G2913200	g18463
OG0013136	Cg008G2916000	g36975
OG0013137	Cg008G2916300	g18452
OG0013138	Cg008G2910400	g36970
OG0013139	Cg008G2910200	g36990
OG0013140	Cg008G2904900	g17172
OG0013141	Cg008G2904800	g18443
OG0013142	Cg008G2902700	g18442
OG0013143	Cg008G2901100	g1353
OG0013144	Cg008G2899000	g37019
OG0013145	Cg001G0241700	g24362, g24371
OG0013146	Cg001G0241300	g17588
OG0013147	Cg001G0241000	g24358
OG0013148	Cg001G0239800	g2657, g24338, g2671
OG0013149	Cg001G0239100	g47170
OG0013150	Cg001G0239000	g47171
OG0013151	Cg001G0236700	g24319
OG0013152	Cg001G0233600	g24306
OG0013153	Cg001G0233300	g47193
OG0013157	Cg004G1071000	g12724
OG0013158	Cg004G1071600	g7954
OG0013159	Cg004G1072300	g7953
OG0013160	Cg004G1073500	g7947
OG0013161	Cg004G1073700	g7945
OG0013162	Cg004G1075300	g7935
OG0013163	Cg004G1076700	g7932
OG0013164	Cg003G1064000	g9633
OG0013165	Cg003G1064200	g32
OG0013166	Cg003G1064500	g29
OG0013167	Cg003G1064900	g9630
OG0013172	Cg004G1442300	g5903
OG0013173	Cg003G1069100	g19624
OG0013175	Cg003G0887800, Cg003G1070200	g9
OG0013176	Cg001G0062700	g7
OG0013177	Cg002G0395200	g5675
OG0013178	Cg002G0395700	g44660
OG0013179	Cg002G0395800	g44659
OG0013180	Cg002G0396500	g18701
OG0013182	Cg002G0397400	g1739
OG0013183	Cg002G0397800	g18781
OG0013184	Cg002G0397900	g18780
OG0013185	Cg002G0399500	g1741
OG0013186	Cg002G0399600	g18766
OG0013187	Cg002G0400600	g18754
OG0013188	Cg002G0402800	g18729
OG0013189	Cg002G0403500	g1749
OG0013190	Cg002G0403600	g1750
OG0013191	Cg002G0408300	g1774
OG0013192	Cg002G0409200	g1781
OG0013193	Cg002G0412000	g1813
OG0013194	Cg002G0412100	g1814
OG0013195	Cg002G0413600	g1826
OG0013196	Cg002G0414900	g1842
OG0013197	Cg003G0897400	g1328
OG0013198	Cg002G0419200	g1880
OG0013199	Cg002G0423400	g18819
OG0013200	Cg002G0424300	g18825
OG0013202	Cg005G1758000	g38446
OG0013204	Cg002G0427300	g18870
OG0013206	Cg002G0430000	g1966
OG0013207	Cg002G0430500	g1967
OG0013208	Cg008G2823900	g10292
OG0013210	Cg007G2342700	g41127
OG0013211	Cg002G0436000	g18912
OG0013212	Cg007G2421600	g45027
OG0013213	Cg001G0137900	g23693
OG0013214	Cg002G0439600	g1985
OG0013215	Cg002G0440600	g18954
OG0013216	Cg002G0554500	g2786
OG0013219	Cg002G0443500	g11222
OG0013220	Cg002G0445400	g2133
OG0013221	Cg002G0445500	g18971
OG0013222	Cg002G0446600	g11239
OG0013223	Cg002G0449600	g18986
OG0013224	Cg002G0450000	g2103
OG0013225	Cg002G0451200	g2087
OG0013226	Cg002G0453800	g11256
OG0013228	Cg002G0456400	g2058
OG0013229	Cg002G0456700	g2055
OG0013230	Cg002G0457500	g19016
OG0013231	Cg002G0458500	g2139
OG0013234	Cg002G0462000	g2159
OG0013235	Cg002G0462600	g2163
OG0013236	Cg008G2852900, Cg008G2868700	g10237
OG0013237	Cg002G0464000	g11271
OG0013238	Cg002G0465300	g2179
OG0013239	Cg002G0470500	g2192
OG0013240	Cg002G0470600	g2193
OG0013241	Cg002G0470100, Cg002G0472000	g19094
OG0013242	Cg002G0473000	g19100
OG0013243	Cg002G0476700	g2259
OG0013244	Cg002G0478000	g2243
OG0013245	Cg002G0478100	g2242
OG0013247	Cg002G0479900	g19138
OG0013248	Cg002G0482000	g11297
OG0013249	Cg002G0484200	g2301
OG0013250	Cg002G0484400	g2303
OG0013251	Cg007G2424500	g45008
OG0013252	Cg002G0486100	g19168
OG0013253	Cg001G0240700	g17586
OG0013254	Cg002G0488600	g2330
OG0013256	Cg002G0492300	g2351
OG0013257	Cg002G0492700	g19198
OG0013258	Cg002G0493800	g11314
OG0013259	Cg002G0493600	g2362, g19202
OG0013260	Cg002G0497000	g2385
OG0013262	Cg002G0499000	g2400
OG0013263	Cg002G0499400	g2405
OG0013264	Cg002G0502500	g19240
OG0013265	Cg003G0924300	g28447
OG0013266	Cg003G0924200	g938
OG0013267	Cg003G0924100	g38451, g28446
OG0013268	Cg003G0922900	g28444
OG0013269	Cg003G0918200	g41289, g41290
OG0013270	Cg003G0917200	g41284
OG0013271	Cg003G0915700	g911
OG0013272	Cg001G0243900	g24393
OG0013273	Cg001G0244300	g24398
OG0013274	Cg001G0159000	g17207
OG0013275	Cg001G0245300	g47130
OG0013276	Cg004G1317800	g13515
OG0013277	Cg004G1318700	g13518
OG0013278	Cg004G1322800	g6408, g13522
OG0013279	Cg004G1323800	g6398
OG0013280	Cg004G1323900	g6397
OG0013281	Cg004G1324500	g13524
OG0013282	Cg004G1331100	g11654
OG0013283	Cg004G1336500	g13565
OG0013284	Cg004G1336400	g11647
OG0013285	Cg004G1337200	g6360
OG0013286	Cg004G1345000	g11631
OG0013287	Cg004G1348200	g13584, g11596
OG0013288	Cg004G1349900	g13416
OG0013290	Cg004G1351700	g11579
OG0013291	Cg004G1313700	g11726
OG0013292	Cg004G1314800	g13586
OG0013293	Cg004G1314900	g6456
OG0013294	Cg004G1315000	g13498
OG0013295	Cg007G2431800	g44972
OG0013296	Cg007G2434200	g44953
OG0013298	Cg007G2437200	g44930
OG0013299	Cg007G2437400	g44927, g44928
OG0013300	Cg007G2438400	g44919
OG0013301	Cg007G2438500	g41791
OG0013302	Cg007G2439500	g41765
OG0013303	Cg007G2442400	g44895
OG0013304	Cg007G2442800	g41653
OG0013305	Cg007G2443200	g41651
OG0013306	Cg007G2445100	g44878
OG0013307	Cg007G2446600	g41586, g41588
OG0013308	Cg007G2448300	g44861
OG0013309	Cg007G2451900	g41564
OG0013311	Cg001G0320700	g25101
OG0013312	Cg004G1415500	g6034
OG0013313	Cg004G1419100	g13972
OG0013315	Cg001G0381900	g16809
