Orthogroup	Capsella_rubella	Cardamine_glauca
OG0015571	XP_006298698.1	Cg004G118180
OG0015572	XP_006299762.1	Cg004G118190
OG0015573	XP_006298706.1	Cg004G118440
OG0015575	XP_006299929.1	Cg004G119390
OG0015576	XP_023641551.1	Cg004G119460
OG0015577	XP_006298625.1	Cg004G119580
OG0015578	XP_006297158.1	Cg004G119820
OG0015579	XP_006296937.1	Cg004G119900
OG0015580	XP_006299082.1	Cg004G119990
OG0015581	XP_006296821.1	Cg004G120400
OG0015582	XP_023641429.1	Cg004G120500
OG0015583	XP_006299027.1	Cg004G120900
OG0015584	XP_006297224.1	Cg004G121060
OG0015585	XP_006297716.1	Cg004G121280
OG0015586	XP_006298266.1	Cg004G121190
OG0015587	XP_006298372.1	Cg004G121430
OG0015588	XP_006296883.1	Cg004G121440
OG0015589	XP_006297694.2	Cg004G121550
OG0015590	XP_006298584.1	Cg004G121600
OG0015591	XP_023638243.1	Cg002G046430
OG0015592	XP_006297896.1	Cg004G122330
OG0015593	XP_006297445.2	Cg004G122390
OG0015594	XP_006298539.2	Cg004G122890
OG0015595	XP_006297569.1	Cg004G123010
OG0015596	XP_023641286.1	Cg004G128410
OG0015597	XP_006297816.1	Cg004G123100
OG0015598	XP_006296804.1	Cg004G123130
OG0015599	XP_006297410.1	Cg004G123200
OG0015600	XP_006299479.1	Cg004G123220
OG0015601	XP_006297949.1	Cg004G123380
OG0015602	XP_006297628.1	Cg004G123400
OG0015603	XP_023641596.1	Cg004G123570
OG0015604	XP_006298975.2	Cg004G123640
OG0015605	XP_006298429.1	Cg004G123750
OG0015606	XP_023641529.1	Cg004G123790
OG0015607	XP_006297088.1	Cg004G123820
OG0015608	XP_006297331.1	Cg004G123900
OG0015609	XP_006298683.1	Cg004G123960
OG0015610	XP_006297777.1	Cg004G123970
OG0015611	XP_006300088.1	Cg004G124100
OG0015612	XP_006296694.1	Cg004G124620
OG0015613	XP_023641408.1	Cg004G124640
OG0015614	XP_006293840.2	Cg005G165850
OG0015615	XP_023640665.1	Cg005G165870
OG0015616	XP_006295229.1	Cg005G166070
OG0015617	XP_006293799.2	Cg005G166260
OG0015618	XP_006295692.1	Cg005G166300
OG0015619	XP_006294270.1	Cg005G166620
OG0015620	XP_006294666.1	Cg005G166640
OG0015621	XP_006293689.1	Cg005G167080
OG0015622	XP_006294168.1	Cg005G166830
OG0015623	XP_006295551.1	Cg005G167170
OG0015624	XP_006296442.1	Cg005G167220
OG0015625	XP_006293504.1	Cg005G167270
OG0015626	XP_006293442.1	Cg005G170640
OG0015627	XP_006294647.1	Cg005G170260
OG0015628	XP_006297741.1	Cg003G085870, Cg003G089100
OG0015629	XP_023639680.1	Cg005G170160
OG0015630	XP_006295077.1	Cg005G169930
OG0015631	XP_023639673.1	Cg005G169780
OG0015632	XP_006295460.1	Cg005G169570
OG0015633	XP_006296443.1	Cg005G169520
OG0015634	XP_006294724.1	Cg005G169410
OG0015635	XP_006296216.2, XP_006296219.1	Cg005G169420
OG0015636	XP_023641881.1	Cg004G143250
OG0015637	XP_006295230.1	Cg005G169310
OG0015638	XP_006296196.1	Cg005G169270
OG0015639	XP_006294870.1	Cg005G169260
OG0015640	XP_006293506.1	Cg005G169160
OG0015641	XP_023640841.1	Cg005G168970
OG0015642	XP_006294816.1	Cg005G168840
OG0015643	XP_006294589.1	Cg005G168820
OG0015644	XP_006294495.1	Cg005G167650
OG0015645	XP_023640077.1	Cg005G167730
OG0015646	XP_006294550.1	Cg005G167760
OG0015647	XP_006295953.1	Cg005G168190
OG0015648	XP_006296531.1	Cg005G168220
OG0015649	XP_006293846.1	Cg005G168320
OG0015651	XP_006294202.1	Cg005G170770
OG0015652	XP_006304525.1	Cg006G230220
OG0015653	XP_006305845.1	Cg006G230180
OG0015654	XP_023646023.1	Cg006G229830
OG0015655	XP_006306369.1	Cg006G229690
OG0015656	XP_023645923.1	Cg006G229520
OG0015657	XP_023645633.1	Cg006G229330
OG0015658	XP_006304316.1	Cg006G228980
OG0015659	XP_006305734.1	Cg006G228890
OG0015660	XP_006306700.1	Cg006G228710
OG0015661	XP_023645955.1	Cg006G228480
OG0015662	XP_006304885.1	Cg006G228490
OG0015663	XP_006304808.1	Cg006G228510
OG0015664	XP_006305310.1	Cg006G228550
OG0015665	XP_023633057.1	Cg006G228600
OG0015666	XP_023645043.1	Cg006G228380
OG0015667	XP_006307007.1	Cg006G228240
OG0015668	XP_006305935.2	Cg006G227800
OG0015669	XP_023633137.1	Cg006G227850
OG0015670	XP_006304965.1	Cg006G227870
OG0015671	XP_023633136.1	Cg006G228000
OG0015672	XP_006302150.1	Cg007G274150
OG0015673	XP_006305676.1	Cg006G227350
OG0015674	XP_006306210.1	Cg006G227170
OG0015675	XP_006307461.2	Cg006G227130
OG0015676	XP_023632801.1	Cg006G227040
OG0015677	XP_006307016.1	Cg006G226930
OG0015678	XP_006303432.1	Cg006G226890
OG0015679	XP_006304178.1	Cg006G226680
OG0015680	XP_006307629.1	Cg006G226640
OG0015681	XP_006306486.1	Cg006G226610
OG0015682	XP_006306888.1	Cg006G226570
OG0015683	XP_023632611.1	Cg006G225850
OG0015684	XP_006303171.1	Cg006G225480
OG0015685	XP_023644891.1	Cg006G225450
OG0015686	XP_006304635.1	Cg006G225360
OG0015687	XP_006307427.1	Cg006G225120
OG0015688	XP_006306288.2	Cg006G224940
OG0015689	XP_006306166.1	Cg006G224440
OG0015690	XP_006303894.1	Cg006G224380
OG0015691	XP_023644831.1	Cg006G224370
OG0015692	XP_006303243.1	Cg006G224270
OG0015693	XP_023644908.1	Cg006G224220
OG0015694	XP_006306531.1	Cg006G224200
OG0015695	XP_006304769.1	Cg006G240980
OG0015696	XP_006304328.2	Cg006G223840
OG0015697	XP_006303258.1	Cg006G223760
OG0015698	XP_006304237.1	Cg006G223480
OG0015699	XP_006304546.1	Cg006G223310
OG0015700	XP_006304306.1	Cg006G223230
OG0015701	XP_006305047.1	Cg006G223130
OG0015702	XP_023633030.1	Cg006G222960
OG0015703	XP_023645274.1	Cg006G222950
OG0015704	XP_006306396.1	Cg006G222890
OG0015705	XP_006304329.1	Cg006G222780
OG0015706	XP_006306762.1	Cg006G222670
OG0015707	XP_006306339.1	Cg006G222450
OG0015708	XP_006305671.1	Cg006G222000
OG0015709	XP_023645818.1	Cg006G221920
OG0015710	XP_006307628.1	Cg006G221840
OG0015711	XP_023645015.1	Cg006G239170
OG0015712	XP_006303626.1	Cg006G221040
OG0015713	XP_006306437.1	Cg006G220920
OG0015714	XP_006303169.1	Cg006G220720
OG0015715	XP_006300707.1	Cg007G269360
OG0015716	XP_006304788.1	Cg006G220530
OG0015717	XP_006302275.1	Cg007G269010
OG0015718	XP_006303703.1	Cg006G220370
OG0015719	XP_006304911.1	Cg006G220260
OG0015720	XP_006305211.2	Cg006G220120
OG0015721	XP_006303882.1	Cg006G219770
OG0015722	XP_006305681.1	Cg006G219530
OG0015723	XP_006307565.1	Cg006G219500
OG0015724	XP_006305582.1	Cg006G225920
OG0015725	XP_006304119.1	Cg006G204200
OG0015726	XP_023644837.1	Cg006G204180
OG0015727	XP_006303919.1	Cg006G219140
OG0015728	XP_006285260.1	Cg001G016680
OG0015729	XP_023635105.1	Cg001G016610
OG0015730	XP_006285997.1	Cg001G016530
OG0015731	XP_006282544.1	Cg001G016390
OG0015732	XP_006285210.1	Cg001G016320
OG0015733	XP_023634943.1	Cg001G016230
OG0015734	XP_006293890.1	Cg005G188130
OG0015735	XP_006283607.2	Cg001G016140
OG0015736	XP_023634734.1	Cg001G016100
OG0015737	XP_006282961.1	Cg001G016040
OG0015738	XP_006285667.1	Cg001G016030
OG0015739	XP_006285931.1	Cg001G015920
OG0015740	XP_006283270.2	Cg001G015750
OG0015741	XP_006283026.1	Cg001G015700
OG0015742	XP_006284353.1	Cg001G015520
OG0015743	XP_006285475.1	Cg001G015430
OG0015745	XP_006286259.1	Cg001G015330
OG0015746	XP_006284272.1	Cg001G015350
OG0015747	XP_006279683.1	Cg003G098430
OG0015748	XP_006305019.1	Cg006G237580
OG0015749	XP_006285134.1	Cg001G012860
OG0015750	XP_006284487.1	Cg001G012940
OG0015751	XP_006295387.1	Cg005G188370
OG0015752	XP_006296309.1	Cg005G189180
OG0015753	XP_006295092.2	Cg005G189120
OG0015754	XP_006294293.1	Cg005G189810
OG0015755	XP_006293942.1	Cg005G190880
OG0015756	XP_006296515.1	Cg005G191120
OG0015757	XP_006293655.1	Cg005G191230
OG0015758	XP_006295423.1	Cg005G191330
OG0015759	XP_006294625.1	Cg005G191430
OG0015760	XP_006283888.1	Cg001G012840
OG0015761	XP_006294129.2	Cg005G191640
OG0015762	XP_006293984.1	Cg005G191870
OG0015763	XP_006294884.1	Cg005G192200
OG0015764	XP_023638281.1	Cg002G052190
OG0015765	XP_006294135.1	Cg005G192380
OG0015766	XP_023639430.1	Cg005G192730
OG0015767	XP_023641014.1	Cg005G192940
OG0015768	XP_006296468.1	Cg005G192950
OG0015769	XP_023639486.1	Cg005G193130
OG0015770	XP_023639777.1	Cg005G193210
OG0015771	XP_023640005.1	Cg005G193320
OG0015772	XP_006294653.1	Cg005G193800
OG0015773	XP_006296348.1	Cg005G193900
OG0015774	XP_006294350.1	Cg005G193920
OG0015775	XP_006279817.2	Cg013G330190
OG0015776	XP_006305417.1	Cg006G231380
OG0015777	XP_023645717.1	Cg006G231530
OG0015778	XP_006304131.1	Cg006G231640
OG0015779	XP_023645601.1	Cg006G231650
OG0015780	XP_006307479.1	Cg006G231670
OG0015781	XP_006304252.1	Cg006G231760
OG0015782	XP_006304464.1	Cg006G231940
OG0015783	XP_023644893.1	Cg006G231990
OG0015784	XP_023645650.1	Cg006G232140
OG0015785	XP_006306393.1	Cg006G232090
OG0015786	XP_006304161.1	Cg006G232290
OG0015787	XP_006307650.1	Cg006G232410
OG0015788	XP_006306135.2	Cg006G232690
OG0015790	XP_006303153.1	Cg006G232740
OG0015791	XP_006307445.1	Cg006G232950
OG0015792	XP_006303312.1	Cg006G233300
OG0015793	XP_006303946.1	Cg006G233360
OG0015794	XP_006304711.1	Cg006G233420
OG0015795	XP_006306686.2	Cg006G233480
OG0015796	XP_023644848.1	Cg006G233540
OG0015797	XP_006304754.2	Cg006G233640
OG0015798	XP_023632805.1	Cg006G233630
OG0015799	XP_006307619.1	Cg006G233790
OG0015800	XP_023645169.1	Cg006G234150
OG0015801	XP_006306834.1	Cg006G234270
OG0015802	XP_006305439.1	Cg006G234430
OG0015803	XP_006303047.1	Cg007G248740
OG0015804	XP_006305492.2	Cg006G234570
OG0015805	XP_006305467.1	Cg006G234740
OG0015806	XP_023644712.1	Cg006G235060
OG0015807	XP_006305142.1	Cg006G235140
OG0015808	XP_006305846.2	Cg006G235160
OG0015809	XP_006307578.2	Cg006G235270
OG0015810	XP_006305398.1	Cg006G235450
OG0015811	XP_006305727.1	Cg006G235480
OG0015812	XP_006306425.1	Cg006G235650
OG0015813	XP_006304862.1	Cg006G235760
OG0015814	XP_023645456.1	Cg006G236200
OG0015815	XP_006304299.1	Cg006G236180
OG0015816	XP_023632895.1	Cg006G236140
OG0015817	XP_023633234.1	Cg006G236090
OG0015818	XP_006306630.1	Cg006G235930
OG0015819	XP_023645691.1	Cg006G236380
OG0015820	XP_006307058.1	Cg006G236620
OG0015821	XP_023632650.1	Cg006G236630
OG0015822	XP_006307382.1	Cg006G236770
OG0015823	XP_006304210.1	Cg006G236810
OG0015824	XP_006305368.1	Cg006G236830
OG0015825	XP_023632944.1	Cg006G236920
OG0015826	XP_006304477.1	Cg006G237030
OG0015827	XP_006304207.1	Cg006G237250
OG0015828	XP_006306655.1	Cg006G237440
OG0015829	XP_006306095.1	Cg006G237360
OG0015830	XP_006305381.1	Cg006G237950
OG0015831	XP_006306426.1	Cg006G238350
OG0015832	XP_023634456.1, XP_023645801.1	Cg006G238330
OG0015833	XP_023638304.1	Cg002G066060
OG0015834	XP_006306847.1	Cg006G238560
OG0015835	XP_006305486.1	Cg006G238830
OG0015836	XP_006303302.1	Cg006G239150
OG0015837	XP_006303732.1	Cg006G239220
OG0015838	XP_006306042.1	Cg006G239250
OG0015839	XP_006305018.1	Cg006G239650
OG0015840	XP_006306699.1	Cg006G239400
OG0015841	XP_006307051.1	Cg006G239420
OG0015842	XP_006306676.1	Cg006G239540
OG0015843	XP_006306187.2	Cg006G239560
OG0015844	XP_006306354.1	Cg006G239680
OG0015845	XP_006304917.1	Cg006G239690
OG0015846	XP_006305857.1	Cg006G239710
OG0015847	XP_006306038.1	Cg006G239760
OG0015848	XP_006307017.1	Cg007G255870, Cg006G240240
OG0015849	XP_023632839.1	Cg006G240380
OG0015850	XP_006280436.1	Cg008G312110
OG0015852	XP_006303960.2	Cg006G240490
OG0015853	XP_006303862.1	Cg006G240870
OG0015854	XP_023644600.1	Cg006G240920
OG0015855	XP_023646026.1	Cg006G241230
OG0015856	XP_006305299.1	Cg006G241250
OG0015857	XP_006307618.1	Cg006G241310
OG0015858	XP_023632804.1	Cg006G241370
OG0015859	XP_006307306.1	Cg006G241400
OG0015860	XP_023645134.1	Cg006G241410
OG0015861	XP_006306024.2	Cg006G241500
OG0015862	XP_006303956.1	Cg006G241850
OG0015863	XP_006287022.1	Cg001G025550
OG0015864	XP_023645370.1	Cg006G242420
OG0015865	XP_006306477.1	Cg006G242450
OG0015866	XP_023645416.1	Cg006G242460
OG0015867	XP_006306944.1	Cg006G242860
OG0015868	XP_023645335.1	Cg006G242630
OG0015869	XP_023645271.1	Cg006G242980
OG0015870	XP_006306146.2	Cg006G242990
OG0015871	XP_006306694.1	Cg006G243000
OG0015872	XP_006305556.1	Cg006G243150
OG0015873	XP_006306852.1	Cg006G243260
OG0015874	XP_006303463.1	Cg006G243570
OG0015875	XP_006303299.1	Cg006G243700
OG0015876	XP_006306829.1	Cg006G243770
OG0015877	XP_006307128.2	Cg006G243990
OG0015878	XP_006303529.1	Cg006G243880
OG0015879	XP_006305510.1	Cg006G244040
OG0015880	XP_006304532.2	Cg006G244050
OG0015881	XP_006306019.1	Cg006G244490
OG0015882	XP_006307480.1	Cg006G244630
OG0015883	XP_006305484.1	Cg006G245010
OG0015884	XP_023645093.1	Cg006G245060
OG0015885	XP_006303692.1	Cg006G245140
OG0015886	XP_006306838.2	Cg006G245150
OG0015887	XP_006305215.1	Cg006G245160
OG0015888	XP_023644739.1	Cg006G245190
OG0015889	XP_006307695.1	Cg006G245220
OG0015890	XP_023633010.1	Cg006G245230
OG0015891	XP_023645583.1	Cg006G245300
OG0015892	XP_023644716.1	Cg006G245380
OG0015893	XP_023644677.1	Cg006G245440
OG0015894	XP_006289792.1	Cg008G294020
OG0015895	XP_006289626.1	Cg008G294760
OG0015896	XP_006286603.1	Cg008G294610
OG0015897	XP_023636359.1	Cg008G294370
OG0015898	XP_006286544.1	Cg008G294300
OG0015899	XP_023635975.1	Cg008G294220
OG0015900	XP_006288433.1	Cg008G294870
OG0015901	XP_006288492.1	Cg008G294970
OG0015902	XP_006289420.2	Cg008G295000
OG0015903	XP_023636786.1	Cg008G295810
OG0015904	XP_006288333.1	Cg008G295730
OG0015905	XP_006288240.1	Cg008G295660
OG0015906	XP_006286917.1	Cg008G295570
OG0015907	XP_006290125.2	Cg008G295440
OG0015908	XP_006286845.1	Cg008G296200
OG0015909	XP_006287512.1	Cg008G296550
OG0015910	XP_006299986.1	Cg004G117660
OG0015911	XP_023637008.1	Cg008G296430
OG0015912	XP_006289145.1	Cg008G296780
OG0015913	XP_023637324.1	Cg008G296890
OG0015914	XP_006289504.1	Cg008G297070
OG0015915	XP_006286573.2	Cg008G297130
OG0015916	XP_006289965.1	Cg008G297170
OG0015917	XP_006289442.1	Cg008G297520
OG0015918	XP_006286488.1	Cg008G297660
OG0015919	XP_006289282.1	Cg008G297640
OG0015920	XP_006288268.2	Cg008G297740
OG0015921	XP_023637341.1	Cg008G297860
OG0015922	XP_006289579.1	Cg008G297930
OG0015923	XP_006288302.1	Cg008G297950
OG0015924	XP_006287098.2	Cg008G298230
OG0015925	XP_006286355.1	Cg008G298320
OG0015926	XP_006288483.1	Cg008G298550
OG0015927	XP_006289696.1	Cg008G298560
OG0015928	XP_006287650.2	Cg008G298700
OG0015929	XP_006286909.1	Cg008G298730
OG0015930	XP_006306525.1	Cg006G237420
OG0015931	XP_006289483.1	Cg008G299010
OG0015932	XP_006287025.1	Cg008G299120
OG0015933	XP_006287826.1	Cg008G299130
OG0015934	XP_006287631.1	Cg008G299200
OG0015935	XP_006289787.2	Cg008G299610
OG0015936	XP_006290072.1	Cg008G305970
OG0015937	XP_006287664.1	Cg008G306270
OG0015939	XP_023637250.1	Cg008G306360
OG0015940	XP_006288157.1	Cg008G306760
OG0015941	XP_006288099.2	Cg008G306910
OG0015942	XP_023636977.1	Cg008G307050
OG0015943	XP_023636772.1	Cg008G307060
OG0015944	XP_006287586.2	Cg008G307450
OG0015945	XP_006281240.1	Cg008G308000
OG0015946	XP_023638819.1	Cg002G058120
OG0015947	XP_006282171.1	Cg008G308050
OG0015948	XP_023634863.1	Cg001G014370
OG0015949	XP_006280677.1	Cg008G309070, Cg008G310710
OG0015950	XP_006279873.2	Cg008G309640, Cg008G311470
OG0015951	XP_006280150.1	Cg008G312080
OG0015952	XP_006281739.1	Cg008G312600
OG0015953	XP_006279966.1	Cg008G312290
OG0015954	XP_006286713.1	Cg008G297110
OG0015955	XP_006287094.1	Cg008G287680
OG0015956	XP_006289396.1, XP_006279172.2	Cg008G287720
OG0015957	XP_006287632.1	Cg008G293970
OG0015958	XP_023637516.1	Cg008G293960
OG0015959	XP_006286677.1	Cg008G287610
OG0015960	XP_006289319.1	Cg008G287360
OG0015961	XP_006280608.1	Cg008G313620
OG0015962	XP_006305130.1	Cg006G204560
OG0015963	XP_006280492.2	Cg008G313350
OG0015964	XP_006286559.1	Cg008G287180
OG0015966	XP_006288259.1	Cg008G286940
OG0015967	XP_006287574.1	Cg008G286890
OG0015968	XP_023636197.1	Cg008G286760
OG0015969	XP_006287311.1	Cg008G286740
OG0015970	XP_023636438.1	Cg008G286720
OG0015971	XP_006287867.1	Cg008G286610
OG0015972	XP_006288437.1	Cg008G286590
OG0015973	XP_006287504.1	Cg008G286540
OG0015974	XP_006287273.1	Cg008G286490
OG0015975	XP_006287086.1	Cg008G286470
OG0015976	XP_006288997.1	Cg008G286210
OG0015977	XP_023642184.1	Cg004G131290
OG0015978	XP_006287996.1	Cg008G286080
OG0015979	XP_006289209.1	Cg008G286010
OG0015980	XP_006288222.1	Cg008G285950
OG0015981	XP_006286934.1	Cg008G285750
OG0015982	XP_006306528.1	Cg006G228900
OG0015983	XP_006286816.1	Cg008G285470
OG0015984	XP_006286376.1	Cg008G285350
OG0015985	XP_023635795.1	Cg008G285250
OG0015986	XP_006289278.1	Cg008G305790
OG0015987	XP_023635959.1	Cg008G305770
OG0015988	XP_006290118.1	Cg008G305730
OG0015989	XP_006288877.2	Cg008G305610
OG0015990	XP_006289879.1	Cg008G304920
OG0015991	XP_006288736.1	Cg008G304780
OG0015992	XP_006288885.1	Cg008G304570
OG0015993	XP_006287508.1	Cg008G304520
OG0015994	XP_006289241.1	Cg008G304470
OG0015995	XP_023636511.1	Cg008G304400
OG0015996	XP_006287156.1	Cg008G304030
OG0015997	XP_023635780.1	Cg008G304060
OG0015998	XP_006288304.1	Cg008G304190
OG0015999	XP_023636490.1	Cg008G304200
OG0016000	XP_006289749.1	Cg008G303790
OG0016001	XP_006287298.1	Cg008G303730
OG0016002	XP_006287134.1	Cg008G303530
OG0016003	XP_006287442.1	Cg008G303490
OG0016004	XP_006287966.1	Cg008G303410
OG0016005	XP_023641109.1	Cg004G143650
OG0016006	XP_023635755.1	Cg008G303230
OG0016007	XP_023636299.1	Cg008G303170
OG0016008	XP_006287854.1	Cg008G302850
OG0016009	XP_006287921.1	Cg008G302780
OG0016010	XP_023636206.1	Cg003G108640
OG0016011	XP_006282075.1	Cg003G108660
OG0016012	XP_006292961.1	Cg002G071790
OG0016013	XP_006281903.1	Cg003G108850
OG0016014	XP_006280363.1	Cg003G109090
OG0016015	XP_006280383.1	Cg003G109110
OG0016016	XP_023642235.1	Cg003G109310
OG0016017	XP_006279662.1	Cg003G109400
OG0016018	XP_006280451.1	Cg003G109830
OG0016019	XP_006280595.1	Cg003G109870
OG0016020	XP_006282034.1	Cg003G110020
OG0016021	XP_006279913.1	Cg003G110120
OG0016022	XP_006282174.1	Cg003G110130
OG0016023	XP_006280331.1	Cg003G110350
OG0016024	XP_006279581.1	Cg003G110410
OG0016025	XP_023633456.1	Cg003G110530
OG0016026	XP_006281155.2	Cg003G110730
OG0016027	XP_006280287.1	Cg003G110820
OG0016028	XP_023641077.1	Cg003G110900
OG0016029	XP_006281858.1	Cg003G106360
OG0016030	XP_023633592.1	Cg003G106200
OG0016031	XP_006279969.1	Cg003G106130
OG0016032	XP_023636575.1	Cg003G106120
OG0016033	XP_023643469.1	Cg003G106060
OG0016034	XP_023633596.1	Cg003G106020
OG0016035	XP_023638494.1	Cg003G105820
OG0016036	XP_006279807.1	Cg003G105800
OG0016037	XP_023638335.1	Cg002G055520
OG0016038	XP_006291123.1	Cg002G055590
OG0016039	XP_006292378.1	Cg002G055760
OG0016040	XP_006291871.1	Cg002G056090
OG0016041	XP_006290467.2	Cg002G056400
OG0016042	XP_006291327.1	Cg002G056440
OG0016043	XP_023637888.1	Cg002G056480
OG0016044	XP_023638510.1	Cg002G056680
OG0016045	XP_006290734.1	Cg002G056780
OG0016046	XP_006290947.1	Cg002G056870
OG0016047	XP_006292229.1	Cg002G057140
OG0016048	XP_006292362.2	Cg002G057220
OG0016049	XP_006290272.1	Cg002G057270
OG0016050	XP_006288106.1	Cg008G304210
OG0016051	XP_006291319.2	Cg002G057580
OG0016052	XP_006291302.1	Cg002G057830
OG0016053	XP_006290921.1	Cg002G057920
OG0016054	XP_006290867.1	Cg002G057930
OG0016055	XP_006306611.1	Cg006G216540
OG0016056	XP_023638333.1	Cg002G058510
OG0016057	XP_006291353.1	Cg002G058540
OG0016058	XP_006290702.2	Cg002G058570
OG0016059	XP_006293335.2	Cg002G058650, Cg002G058630
OG0016060	XP_006291924.1	Cg002G058730
OG0016061	XP_006290533.1	Cg002G058780
OG0016062	XP_006281131.1	Cg003G110830
OG0016063	XP_006290943.1	Cg002G058870
OG0016064	XP_006291484.1	Cg002G058910
OG0016065	XP_006292360.1	Cg002G058990
OG0016066	XP_006290330.1	Cg002G059080
OG0016067	XP_006291392.1	Cg002G059140
OG0016068	XP_006291372.1	Cg002G059230
OG0016069	XP_006290614.1	Cg002G059350
OG0016070	XP_006290929.1	Cg002G059420
OG0016071	XP_006291228.1	Cg002G059430
OG0016072	XP_006291809.1	Cg002G059630
OG0016073	XP_006290796.2	Cg002G059670
OG0016074	XP_006291717.1	Cg002G059680
OG0016075	XP_006291796.1	Cg002G059690
OG0016076	XP_006290793.1	Cg002G059740
OG0016077	XP_006293113.1	Cg002G060060
OG0016078	XP_006291711.1	Cg002G060200
OG0016079	XP_006290336.1	Cg002G060260
OG0016080	XP_006291907.1	Cg002G060700
OG0016081	XP_006293346.2	Cg002G061490
OG0016082	XP_006291005.1	Cg002G062030
OG0016083	XP_023637960.1	Cg002G062090
OG0016084	XP_006293067.1	Cg002G063570
OG0016085	XP_006291786.1	Cg002G064580
OG0016086	XP_023639232.1	Cg002G064660
OG0016087	XP_006290563.1	Cg002G064820
OG0016088	XP_006293246.1	Cg002G064850
OG0016089	XP_006291823.1	Cg002G072660
OG0016090	XP_006290991.1	Cg002G066290
OG0016091	XP_006305036.1	Cg006G243780
OG0016092	XP_006300327.1	Cg007G268300
OG0016093	XP_006300710.2	Cg007G267410
OG0016094	XP_006300427.1	Cg007G268080
OG0016095	XP_006302748.2	Cg007G268330
OG0016096	XP_006300867.1	Cg007G267880
OG0016097	XP_006300957.1	Cg007G268840
OG0016098	XP_006302215.1	Cg007G269060
OG0016099	XP_006298543.1	Cg004G128240
OG0016100	XP_023642979.1	Cg007G268920
OG0016101	XP_006301605.1	Cg007G269160
OG0016102	XP_006301711.1	Cg007G269220
OG0016103	XP_006301413.1	Cg007G269230
OG0016104	XP_023643054.1	Cg007G269300
OG0016105	XP_006301179.1	Cg007G269310
OG0016106	XP_023642848.1	Cg007G269750
OG0016107	XP_006301926.1	Cg007G269560
OG0016108	XP_006301944.1	Cg007G269550
OG0016109	XP_023643282.1	Cg007G269850
OG0016110	XP_006301543.2	Cg007G269860
OG0016111	XP_023644188.1	Cg007G269980
OG0016112	XP_006301787.2	Cg007G270280
OG0016113	XP_006302832.1	Cg007G270410
OG0016114	XP_023643703.1	Cg007G270490
OG0016115	XP_006302346.2	Cg007G270610
OG0016116	XP_006300442.1	Cg007G270670
OG0016117	XP_006289474.2	Cg008G305850
OG0016118	XP_023643131.1	Cg007G271080
OG0016119	XP_006302234.1	Cg007G271110
OG0016120	XP_006301021.1	Cg007G271270
OG0016121	XP_006302749.1	Cg007G271370
OG0016122	XP_006302594.2	Cg007G271620
OG0016123	XP_006300353.1	Cg007G271640
OG0016124	XP_006301271.1	Cg007G271760
OG0016125	XP_006302759.1	Cg007G271790
OG0016126	XP_006301286.1	Cg007G271830
OG0016127	XP_006302123.1	Cg007G271920
OG0016128	XP_006301999.1	Cg007G271990
OG0016129	XP_006302624.1	Cg007G272030
OG0016130	XP_006302181.1	Cg007G272070
OG0016131	XP_006301552.1	Cg007G272080
OG0016132	XP_006301758.1	Cg007G272110
OG0016133	XP_006302817.2	Cg007G272120
OG0016134	XP_023643631.1	Cg007G272160
OG0016135	XP_023643004.1	Cg007G272180
OG0016136	XP_006302242.1	Cg007G272490
OG0016137	XP_006301526.1	Cg007G278760
OG0016138	XP_006302085.1	Cg007G278650
OG0016139	XP_006300833.1	Cg007G278620
OG0016140	XP_023643877.1	Cg007G278550
OG0016141	XP_006300478.1	Cg007G278290
OG0016142	XP_006302296.1	Cg007G278260
OG0016143	XP_006302722.1	Cg007G278090
OG0016144	XP_006300985.1	Cg007G278020
OG0016145	XP_006302725.2	Cg007G277890
OG0016146	XP_006302409.1	Cg007G277550
OG0016147	XP_006301699.1	Cg007G277410, Cg007G277420
OG0016148	XP_006302191.1	Cg007G277340
OG0016149	XP_006302126.1	Cg007G277260
OG0016150	XP_006302985.1	Cg007G277210
OG0016151	XP_006296676.1	Cg004G144910
OG0016152	XP_006302504.2	Cg007G277140
OG0016153	XP_006302723.1	Cg007G277120
OG0016154	XP_006301133.1	Cg007G277060
OG0016155	XP_006300748.1	Cg007G277050
OG0016156	XP_006301582.1	Cg007G276880
OG0016157	XP_006301726.1	Cg007G276860
OG0016158	XP_006301774.1	Cg007G276760
OG0016159	XP_006300534.1	Cg007G276710
OG0016160	XP_023643486.1	Cg007G276440
OG0016161	XP_006302682.2	Cg007G276210
OG0016162	XP_006300664.1	Cg007G276190
OG0016163	XP_006302664.2	Cg007G276130
OG0016164	XP_006305539.1	Cg006G203490
OG0016165	XP_006302113.1	Cg007G276010
OG0016166	XP_006301007.1	Cg007G275990
OG0016167	XP_006300472.1	Cg007G275950
OG0016168	XP_006302145.1	Cg007G275750
OG0016169	XP_006303106.2	Cg007G275560
OG0016170	XP_006300780.1	Cg007G275470
OG0016171	XP_006302167.1	Cg007G275390
OG0016172	XP_006302858.2	Cg007G275350
OG0016173	XP_006302127.1	Cg007G275260
OG0016174	XP_006300319.1	Cg007G275160
OG0016175	XP_023643491.1	Cg007G275110
OG0016176	XP_006301886.1	Cg007G275100
OG0016177	XP_006300775.1	Cg007G275040
OG0016178	XP_023644181.1	Cg007G275000
OG0016179	XP_006300809.1	Cg007G274770
OG0016180	XP_006302473.1	Cg007G274760
OG0016181	XP_006300406.1	Cg007G274710
