Orthogroup	Capsella_rubella	Noccaea_praecox
OG0013200	XP_006282927.2	Np005G290380
OG0013201	XP_006284507.1	Np005G290060
OG0013202	XP_006283284.1	Np005G288650
OG0013203	XP_006290586.1	Np001G062080, Np001G058290
OG0013204	XP_023634477.1	Np005G288640
OG0013205	XP_006285851.1	Np005G269320
OG0013206	XP_006284140.1	Np005G288130
OG0013207	XP_006286154.1	Np005G287660
OG0013208	XP_006285180.2	Np005G287990
OG0013209	XP_006286008.2	Np005G286810
OG0013210	XP_006282576.2	Np005G286160
OG0013211	XP_006283121.2	Np005G285770
OG0013212	XP_006300708.1	Np002G086300
OG0013213	XP_006284984.2	Np005G285460
OG0013214	XP_006286266.1	Np005G284950
OG0013216	XP_006284134.1	Np005G283280
OG0013217	XP_006282849.2	Np005G283210
OG0013218	XP_006285591.1	Np005G283100
OG0013219	XP_006284429.1	Np005G283080
OG0013220	XP_006284401.1	Np005G282810
OG0013221	XP_006307574.1	Np004G205770
OG0013223	XP_006305106.1	Np004G206310
OG0013224	XP_023645298.1	Np004G206340
OG0013225	XP_006289228.1	Np003G148310
OG0013226	XP_023633861.1	Np005G280340
OG0013227	XP_006287728.1	Np003G132830
OG0013228	XP_006305773.1	Np004G206910
OG0013229	XP_023645300.1	Np004G208470
OG0013230	XP_023645526.1	Np004G208510
OG0013231	XP_006306586.1	Np004G208650
OG0013232	XP_006305228.1	Np004G208760
OG0013233	XP_006303445.1	Np004G224340
OG0013234	XP_006303662.1	Np004G204200, Np004G203990
OG0013235	XP_023632841.1	Np004G220170, Np004G203940, Np004G204230
OG0013236	XP_023645953.1	Np004G204520
OG0013237	XP_006307553.1	Np004G204570
OG0013238	XP_006305691.1	Np004G204910
OG0013239	XP_023646064.1	Np004G202490
OG0013240	XP_006299083.1	Np007G412380, Np007G413810
OG0013241	XP_006305790.1	Np004G214700
OG0013242	XP_006307008.1	Np004G203290
OG0013243	XP_006306871.1	Np004G201970
OG0013245	XP_006303352.1	Np004G200470
OG0013246	XP_006307362.1	Np004G200710
OG0013247	XP_023645323.1	Np004G203740
OG0013248	XP_006304657.1	Np004G203760
OG0013249	XP_023645322.1	Np004G203770
OG0013250	XP_006306377.1	Np004G201920
OG0013251	XP_006305551.1	Np004G201360
OG0013252	XP_006303902.1	Np004G210640
OG0013253	XP_006307494.1	Np004G210620
OG0013254	XP_006305494.1	Np004G210960
OG0013255	XP_006305491.2	Np004G211020
OG0013256	XP_006305220.1	Np004G211040
OG0013257	XP_023644676.1	Np004G211510
OG0013258	XP_006307488.1	Np004G211640
OG0013259	XP_006306142.2	Np004G211810
OG0013260	XP_006303506.2	Np004G211910
OG0013261	XP_006299053.2	Np007G387300
OG0013262	XP_006305267.1	Np004G212110
OG0013263	XP_006306787.1	Np004G212470
OG0013264	XP_006307207.1	Np004G213060
OG0013265	XP_023644910.1	Np004G213590
OG0013266	XP_006282960.1	Np005G266390
OG0013267	XP_006285677.1	Np005G266460
OG0013268	XP_006284954.1	Np005G267060
OG0013269	XP_023633908.1	Np005G267450
OG0013270	XP_006282758.2	Np005G267480
OG0013271	XP_006285911.1	Np005G267530
OG0013272	XP_006296848.1	Np007G375340
OG0013273	XP_006283267.1	Np005G267860
OG0013274	XP_006282854.1	Np005G268030
OG0013275	XP_006284660.1	Np005G268040
OG0013276	XP_023634396.1	Np005G268070
OG0013277	XP_023634185.1	Np002G090740
OG0013278	XP_023634194.1	Np005G268180
OG0013279	XP_006283063.1	Np005G268290
OG0013280	XP_006283489.2	Np005G268330
OG0013281	XP_006283453.1	Np003G141320, Np007G390780
OG0013282	XP_023634762.1	Np005G268790
OG0013283	XP_023635093.1	Np005G268820
OG0013285	XP_006284651.2	Np005G269350
OG0013286	XP_023635691.1	Np005G262740
OG0013287	XP_006290829.2	Np001G056270
OG0013288	XP_006283375.1	Np005G262360
OG0013289	XP_006284730.1	Np005G262350
OG0013290	XP_006283343.1	Np005G262310
OG0013291	XP_006283901.1	Np005G262080
OG0013292	XP_006282671.2	Np005G262070
OG0013293	XP_023633757.1	Np005G262060
OG0013294	XP_023632995.1	Np004G210510
OG0013295	XP_023635086.1	Np005G262040
OG0013296	XP_006284058.1	Np005G261630
OG0013297	XP_023634565.1	Np005G261620
OG0013298	XP_023634817.1	Np005G261600
OG0013300	XP_006282679.1	Np005G261290
OG0013301	XP_006285644.1	Np005G261150
OG0013302	XP_006284330.1	Np005G260640
OG0013303	XP_006283781.1	Np005G260570
OG0013304	XP_006283927.2	Np005G260520
OG0013305	XP_006285229.1	Np005G260310
OG0013306	XP_023633796.1	Np005G260080
OG0013307	XP_023634613.1	Np005G260160
OG0013308	XP_006282731.1	Np005G260210
OG0013309	XP_006284385.1	Np005G260040
OG0013310	XP_023639534.1	Np006G370140
OG0013311	XP_006283073.1	Np005G310650
OG0013312	XP_006284223.1	Np005G310880
OG0013313	XP_006284604.1	Np005G310940
OG0013314	XP_006283411.1	Np005G311110
OG0013315	XP_006284219.1	Np005G311330
OG0013316	XP_006286320.2	Np005G312040
OG0013318	XP_023635437.1	Np005G312330
OG0013319	XP_006284596.1	Np005G312410
OG0013320	XP_006283752.1	Np005G312430
OG0013321	XP_006284003.2	Np005G312600
OG0013322	XP_023637825.1	Np005G313210
OG0013323	XP_023634447.1	Np005G313430
OG0013324	XP_006283513.1	Np005G313480
OG0013325	XP_023634198.1	Np005G313750
OG0013326	XP_006284470.1	Np005G313840
OG0013327	XP_006283307.1	Np005G313850
OG0013328	XP_006284346.2	Np005G314420
OG0013329	XP_006282750.1	Np005G314890
OG0013330	XP_006282494.2	Np005G315880
OG0013331	XP_006283717.1	Np005G316000
OG0013332	XP_006283155.1	Np005G316010
OG0013333	XP_006287368.1	Np003G146670
OG0013334	XP_006303657.1	Np004G216890
OG0013335	XP_023637810.1	Np001G045600
OG0013336	XP_006288205.1	Np003G180330
OG0013337	XP_006280834.2	Np001G017150
OG0013338	XP_006294826.1	Np006G340610
OG0013339	XP_006296247.1	Np006G340660
OG0013340	XP_006295956.1	Np006G340800
OG0013341	XP_006288671.1	Np003G177380
OG0013342	XP_006288372.1	Np003G177060
OG0013343	XP_006287267.1	Np003G176390
OG0013344	XP_023636198.1	Np003G176370
OG0013345	XP_006287151.2	Np003G176360
OG0013346	XP_006288345.1	Np003G176300
OG0013347	XP_023637167.1	Np003G176270
OG0013348	XP_023635767.1	Np003G147910
OG0013349	XP_006290109.1	Np003G175830
OG0013350	XP_006297545.1	Np007G375190
OG0013351	XP_023632880.1	Np004G205000
OG0013352	XP_006290057.1	Np003G175370
OG0013353	XP_023636748.1	Np003G175380
OG0013354	XP_006287944.1	Np003G175410
OG0013355	XP_006294014.1	Np006G342700
OG0013356	XP_006294517.1	Np006G343910
OG0013357	XP_006294152.1	Np006G343980
OG0013358	XP_006295585.1	Np006G344020
OG0013359	XP_006293491.2	Np006G340590
OG0013360	XP_006281298.1	Np001G041610
OG0013361	XP_006280569.1	Np001G041680
OG0013362	XP_023644065.1	Np001G041740
OG0013363	XP_006281624.1	Np001G041820
OG0013364	XP_006280135.1	Np001G041900
OG0013365	XP_006280019.1	Np001G042050
OG0013366	XP_006304196.1	Np004G201760
OG0013367	XP_006281050.1	Np001G042300
OG0013368	XP_006281812.1	Np001G042390
OG0013369	XP_023645790.1	Np004G199440
OG0013370	XP_006280924.1	Np001G042510
OG0013371	XP_006280026.1	Np001G042610
OG0013372	XP_006289702.2	Np006G334060
OG0013373	XP_023636679.1	Np001G042750
OG0013374	XP_006280463.1	Np001G042800
OG0013375	XP_006279800.1	Np001G040780
OG0013376	XP_006282265.1	Np001G042830
OG0013377	XP_006294931.1	Np006G336150
OG0013378	XP_006280531.1	Np001G042840
OG0013379	XP_023642992.1	Np001G042860
OG0013380	XP_023635314.1	Np001G044450
OG0013381	XP_006289847.1	Np001G010070
OG0013382	XP_006296306.1	Np006G340070
OG0013383	XP_006288984.1	Np003G177540
OG0013384	XP_006286995.1	Np003G177790
OG0013385	XP_006286675.1	Np003G177850
OG0013386	XP_023636864.1	Np003G177940
OG0013387	XP_006288754.1	Np003G178000
OG0013388	XP_023644597.1	Np004G206370
OG0013389	XP_006288876.1	Np003G178260
OG0013390	XP_023636356.1	Np003G179740
OG0013391	XP_006286352.2	Np003G179970
OG0013392	XP_006287990.1	Np003G180340
OG0013393	XP_006287960.1	Np003G180370
OG0013394	XP_006286532.1	Np003G180530
OG0013395	XP_006287161.1	Np003G180560
OG0013396	XP_006287963.1	Np003G180890
OG0013397	XP_006287901.1	Np003G181180
OG0013398	XP_006287290.2	Np003G181280
OG0013399	XP_006287187.1	Np003G181500
OG0013400	XP_006288258.1	Np003G181670
OG0013401	XP_006287911.1	Np003G182080
OG0013402	XP_023636504.1	Np003G183120
OG0013403	XP_006287500.1	Np003G183220
OG0013404	XP_006287020.1	Np003G183920
OG0013405	XP_023637135.1	Np003G183980
OG0013406	XP_006288136.1	Np003G184640
OG0013407	XP_023640707.1	Np003G184000
OG0013408	XP_006281530.1	Np001G040010
OG0013409	XP_006280500.1	Np001G039880
OG0013410	XP_006280615.2	Np001G039200
OG0013411	XP_006282158.1	Np001G039080
OG0013412	XP_006279554.1	Np001G038820
OG0013414	XP_006280604.1	Np001G037700
OG0013415	XP_006279608.1	Np001G037690
OG0013416	XP_006280718.1	Np001G037510
OG0013417	XP_006282341.1	Np001G037120
OG0013418	XP_006281686.2	Np001G037050
OG0013419	XP_006281053.1	Np001G036950
OG0013420	XP_006279676.1	Np001G036910
OG0013421	XP_006282209.1	Np001G036800
OG0013422	XP_006279596.1	Np001G036750
OG0013423	XP_006282229.1	Np001G036580
OG0013424	XP_006280370.1	Np001G035370
OG0013425	XP_006286617.1	Np003G148160
OG0013428	XP_006285569.1	Np005G309640
OG0013429	XP_006297523.1	Np007G388950
OG0013430	XP_006283293.1	Np005G307410
OG0013431	XP_006284402.1	Np005G307440
OG0013432	XP_006296866.2	Np007G388140
OG0013433	XP_006282646.1	Np005G307550
OG0013434	XP_006297814.1	Np007G387800
OG0013435	XP_006285038.1	Np005G308460
OG0013436	XP_006298066.1	Np007G387010
OG0013437	XP_006283335.1	Np005G307180
OG0013438	XP_006282983.1	Np005G307010
OG0013439	XP_006285602.1	Np005G306410
OG0013440	XP_006282890.1	Np005G306230
OG0013441	XP_006283572.1	Np005G306030
OG0013442	XP_006288685.1	Np003G179890
OG0013445	XP_006283437.1	Np005G304040
OG0013446	XP_006282693.1	Np005G303820
OG0013447	XP_023635423.1	Np005G303700
OG0013448	XP_006286331.2, XP_023635512.1	Np005G303580
OG0013449	XP_006285060.1	Np005G303550
OG0013450	XP_006282814.1	Np005G302790
OG0013451	XP_006285361.1	Np005G302760
OG0013452	XP_006286056.1	Np005G316440
OG0013453	XP_023634857.1	Np005G316720
OG0013454	XP_006283066.1	Np005G317330
OG0013455	XP_006284657.1	Np005G318060
OG0013456	XP_006283072.1	Np005G318940
OG0013457	XP_006283536.1	Np005G319460
OG0013458	XP_006282634.1	Np005G320140
OG0013459	XP_006283216.1	Np005G320220
OG0013460	XP_006282620.1	Np005G320290
OG0013461	XP_006295825.2	Np006G320580
OG0013462	XP_006296572.2	Np006G320800
OG0013463	XP_006296478.1	Np006G320860
OG0013464	XP_006294464.1	Np006G320960
OG0013465	XP_006293613.1	Np006G321730, Np006G320980
OG0013466	XP_006294873.1	Np006G321090
OG0013467	XP_023640974.1	Np006G321190
OG0013468	XP_006294937.1	Np006G321470
OG0013469	XP_006294308.1	Np006G321950
OG0013470	XP_006294072.2	Np006G322010
OG0013471	XP_006293976.2	Np006G322100
OG0013472	XP_006293476.1	Np006G322160, Np006G322130
OG0013473	XP_006296454.1	Np006G322650
OG0013474	XP_006293455.1	Np006G322900
OG0013475	XP_006295827.1	Np006G322970
OG0013476	XP_006293445.1	Np006G323010
OG0013477	XP_006294456.1	Np006G323030
OG0013478	XP_006294418.1	Np006G323060
OG0013479	XP_023639484.1	Np006G323270
OG0013480	XP_023639448.1	Np006G323390
OG0013481	XP_006293977.1	Np006G323410
OG0013482	XP_006295941.1	Np006G323570
OG0013483	XP_006294413.1	Np006G323600
OG0013484	XP_006294575.1	Np004G218750, Np006G324050
OG0013485	XP_023639533.1	Np006G324500
OG0013486	XP_006293533.1	Np006G325350
OG0013487	XP_023638992.1	Np001G065720
OG0013488	XP_006294054.1	Np006G325410, Np006G325400
OG0013489	XP_006294365.2	Np006G325460
OG0013490	XP_006293918.1	Np006G325610
OG0013491	XP_006295614.1	Np006G325720
OG0013492	XP_006294328.1	Np006G325740
OG0013493	XP_006295630.2	Np006G329930, Np006G325790
OG0013494	XP_006294042.1	Np006G326080
OG0013495	XP_006295652.1	Np006G326360
OG0013496	XP_006295181.1	Np006G326550
OG0013497	XP_006295607.1	Np006G326800
OG0013498	XP_006295895.1	Np006G327020
OG0013499	XP_006296106.1	Np006G327140
OG0013500	XP_023640815.1	Np006G327240
OG0013501	XP_006294690.2	Np006G327590
OG0013502	XP_023639906.1	Np006G327660
OG0013503	XP_006294058.1	Np006G327740
OG0013504	XP_006293679.1	Np006G328110
OG0013505	XP_006291211.1	Np001G063380
OG0013506	XP_006295197.1	Np006G328970
OG0013507	XP_023639548.1	Np006G328850
OG0013508	XP_006294175.1	Np006G329790
OG0013509	XP_006296277.1	Np006G329800
OG0013510	XP_006289006.1	Np003G125550
OG0013511	XP_006289328.1	Np003G125670
OG0013512	XP_006288012.1	Np003G125820
OG0013513	XP_006288649.1	Np003G126070
OG0013514	XP_006287417.1	Np003G126110
OG0013516	XP_006288886.1	Np003G126290, Np003G126270
OG0013517	XP_006288408.1	Np003G126420
OG0013518	XP_006288199.1	Np003G126470
OG0013519	XP_006288190.1	Np003G126830
OG0013520	XP_006287051.1	Np003G127030
OG0013521	XP_006287809.1	Np003G127020
OG0013522	XP_006286430.1	Np003G127670
OG0013523	XP_023637154.1	Np003G127690, Np007G395640
OG0013524	XP_006290075.1	Np003G127970
OG0013525	XP_006287011.1	Np003G128070
OG0013526	XP_006287076.1	Np003G128080
OG0013527	XP_006287844.1	Np003G128160
OG0013528	XP_006286643.1	Np003G128270
OG0013529	XP_006288191.1	Np003G128460
OG0013530	XP_006288908.1	Np003G128480
OG0013531	XP_023637501.1	Np003G128620
OG0013532	XP_006286508.1	Np003G128680
OG0013533	XP_006290131.1	Np003G128720
OG0013534	XP_006286906.1	Np003G128750
OG0013535	XP_023636210.1	Np003G128770
OG0013536	XP_006286682.1	Np003G128780
OG0013537	XP_023636711.1	Np003G148200
OG0013539	XP_006287138.1	Np003G147700
OG0013540	XP_006288077.1	Np003G148840
OG0013541	XP_006287593.1	Np003G148850
OG0013542	XP_006289389.1	Np003G149420
OG0013543	XP_006288274.1	Np003G149870
OG0013544	XP_006287902.1	Np003G149960
OG0013545	XP_006288383.1	Np003G149990
OG0013546	XP_006287736.1	Np003G150150
OG0013547	XP_006287473.1	Np003G150950
OG0013548	XP_006286498.1	Np003G150960
OG0013549	XP_006290201.1	Np003G151040
OG0013550	XP_006280734.1	Np003G151420
OG0013551	XP_006280609.1	Np003G151440
OG0013552	XP_006280106.2	Np003G151450
OG0013553	XP_006282297.2	Np003G151620
OG0013554	XP_006280984.1	Np003G151730
OG0013555	XP_006282166.1	Np003G152200
OG0013556	XP_006280582.1	Np003G152940
OG0013557	XP_006280828.2	Np003G153050
OG0013559	XP_006304566.1	Np004G210770
OG0013560	XP_006290855.1	Np001G046880
OG0013561	XP_023639607.1	Np001G006230
OG0013562	XP_006280392.1	Np001G006120
OG0013563	XP_006279591.1	Np001G005800
OG0013564	XP_006280449.1	Np001G005630
OG0013565	XP_006279576.1	Np001G005400
OG0013566	XP_006280708.1	Np001G005140
OG0013567	XP_006281785.1	Np001G005080
OG0013568	XP_006281762.1	Np001G004930
OG0013569	XP_006281974.2	Np001G004830
OG0013570	XP_023635169.1	Np001G004750
OG0013571	XP_006280266.1	Np001G004710
OG0013572	XP_006282245.1	Np001G004550
OG0013573	XP_006280078.1	Np001G004520
OG0013574	XP_006280592.2	Np001G004420
OG0013575	XP_023643103.1	Np001G004350
OG0013576	XP_006281486.1	Np001G004280
OG0013577	XP_006298310.1	Np007G374480
OG0013578	XP_006280853.2	Np001G004090
OG0013579	XP_006281074.2	Np001G004020
OG0013580	XP_006281347.1	Np001G003660
OG0013581	XP_006282141.1	Np001G003400
OG0013583	XP_006280440.1	Np001G002700
OG0013584	XP_006280895.1	Np001G002690
OG0013585	XP_006280309.1	Np001G002630
OG0013586	XP_006280727.2	Np001G002520
OG0013587	XP_023639600.1	Np001G002440
OG0013588	XP_006280894.1	Np001G002320
OG0013589	XP_006282183.1	Np001G002290
OG0013590	XP_006279725.1	Np001G002250
OG0013591	XP_006280091.1	Np001G002040
OG0013592	XP_006280566.1	Np001G001970
OG0013593	XP_006281625.1	Np001G001890
OG0013594	XP_006280643.1	Np001G001800
OG0013595	XP_006280460.1, XP_006307509.1	Np001G001770
OG0013596	XP_006280502.1	Np001G001750
OG0013597	XP_006281717.1	Np001G001550
OG0013598	XP_006282329.1	Np001G001300
OG0013599	XP_006280114.1	Np001G001290
OG0013600	XP_006280550.1	Np001G001080
OG0013601	XP_006279534.1	Np001G000910
OG0013602	XP_006280764.1	Np001G000540
OG0013603	XP_006282125.1	Np001G000430
OG0013604	XP_006280674.1	Np001G000330
OG0013605	XP_023639518.1	Np001G000270
OG0013606	XP_006281130.1	Np001G000220
OG0013607	XP_023636261.1	Np001G000140
OG0013608	XP_006280929.2	Np001G000120, Np001G000110
OG0013609	XP_006289610.2	Np003G189780
OG0013610	XP_006287420.1	Np003G189750
OG0013611	XP_023636880.1	Np003G189730
OG0013612	XP_006287695.1	Np003G188950
OG0013613	XP_006288872.1	Np003G189230
OG0013614	XP_023636179.1	Np003G189500, Np006G348840
OG0013615	XP_006287852.1	Np003G189520
OG0013616	XP_006288322.1	Np003G189530
OG0013617	XP_006288014.1	Np003G188570
OG0013618	XP_023636325.1	Np003G188410
OG0013619	XP_023636324.1	Np003G188400
OG0013620	XP_006288242.2	Np003G188300, Np003G189040
OG0013621	XP_006288474.1	Np003G188270
OG0013622	XP_023635969.1	Np003G188080
OG0013623	XP_006288075.1	Np003G187670
OG0013624	XP_006287597.1	Np003G187600
OG0013625	XP_006286570.1	Np003G187390
OG0013626	XP_006290175.2	Np003G187410
OG0013627	XP_023637115.1	Np003G187320
OG0013628	XP_006288488.1	Np003G187220
OG0013629	XP_006287175.1	Np003G187210
OG0013630	XP_006286904.1	Np003G187140
OG0013631	XP_006306607.1	Np004G257700
OG0013632	XP_006289167.1	Np003G186770
OG0013633	XP_006287797.2	Np003G186240
OG0013634	XP_006287476.1	Np003G185990
OG0013635	XP_006290238.2	Np003G186000
OG0013636	XP_006288122.1	Np003G186010
OG0013637	XP_006287839.1	Np003G185890
OG0013638	XP_006287389.1	Np003G185840
OG0013639	XP_006287777.1	Np003G185680
OG0013640	XP_006288741.1	Np003G185540
OG0013641	XP_006286789.1	Np003G185480
OG0013642	XP_006288308.1	Np003G185350
OG0013643	XP_023636398.1	Np003G185240
OG0013644	XP_006287679.1	Np003G185230
OG0013645	XP_023636563.1	Np001G040150
OG0013646	XP_006281546.1	Np001G040360
OG0013647	XP_006282132.1	Np001G040380
OG0013648	XP_006280804.2	Np001G040510
OG0013649	XP_006282303.1	Np001G040820
OG0013650	XP_023635740.1	Np001G041060
OG0013651	XP_006279681.1	Np001G041270
OG0013652	XP_006280791.1	Np001G041350
OG0013653	XP_006293587.1	Np006G357720
OG0013654	XP_023640084.1	Np006G357830
OG0013655	XP_023640680.1	Np006G357870
OG0013656	XP_006295609.1	Np006G357890
OG0013657	XP_023639762.1	Np006G356580
OG0013658	XP_006294195.2	Np006G357520
OG0013659	XP_023640043.1	Np006G356890
OG0013660	XP_023639720.1	Np006G356720
OG0013661	XP_006295927.1	Np006G356120
OG0013662	XP_006293923.1	Np006G356100
OG0013663	XP_006293663.1	Np006G355960
OG0013664	XP_006295998.1	Np006G355900
OG0013665	XP_006295508.1	Np006G355740
OG0013666	XP_006293800.1	Np006G355700
OG0013667	XP_006293721.1	Np006G355530
OG0013668	XP_006295186.1	Np006G354760, Np006G348160
OG0013669	XP_006293925.1	Np006G354720, Np006G348200
OG0013670	XP_006293485.1	Np006G354510, Np006G348550
OG0013671	XP_006294949.1	Np006G354090, Np006G348900
OG0013672	XP_006294059.1	Np006G354020, Np006G346730
OG0013673	XP_023640919.1	Np006G346970, Np006G353860
OG0013674	XP_006294180.1	Np006G347020, Np006G353760
OG0013675	XP_006293695.1	Np006G353600, Np006G347170
OG0013676	XP_006295184.1	Np006G347890, Np006G352870
OG0013677	XP_006295069.1	Np006G352600
OG0013678	XP_023640872.1	Np003G167040
OG0013679	XP_006293392.2	Np006G352270
OG0013680	XP_006296374.1	Np006G350590
OG0013681	XP_006293729.1	Np006G350480, Np008G425860
OG0013682	XP_006294406.1	Np006G360130
OG0013683	XP_023640221.1	Np006G359930
OG0013684	XP_023633979.1	Np003G152110
OG0013685	XP_006293778.1	Np006G359140
OG0013686	XP_006293920.1	Np006G359010
OG0013687	XP_006293759.1	Np006G358750
OG0013688	XP_006295262.1	Np006G358730
OG0013689	XP_006293360.1	Np006G358550
OG0013690	XP_006295521.1	Np006G358490
OG0013691	XP_006294094.1	Np006G358060
OG0013692	XP_023641041.1	Np006G361570
OG0013693	XP_006295066.1, XP_006303765.2	Np006G361520
OG0013694	XP_023640681.1	Np006G361110
OG0013695	XP_006295999.1	Np006G361000
OG0013696	XP_023639453.1	Np006G361950
OG0013697	XP_023639809.1	Np006G361970
OG0013698	XP_006294000.1	Np006G362040
OG0013699	XP_023636694.1	Np006G362200
OG0013700	XP_006294379.1	Np006G362260
OG0013701	XP_006293431.1	Np006G362280
OG0013702	XP_006294073.1	Np006G362290
OG0013703	XP_006307435.1	Np006G338660
OG0013704	XP_006293713.1	Np006G362340
OG0013705	XP_006295237.1	Np006G362460
OG0013706	XP_023639872.1	Np006G362560
OG0013707	XP_006294416.1	Np006G362690
OG0013708	XP_006295273.1	Np006G362800
OG0013709	XP_023641400.1	Np007G421280
OG0013710	XP_006296521.1	Np006G362920
OG0013711	XP_006294876.1	Np006G363050
OG0013712	XP_006295006.1	Np006G363100
OG0013713	XP_023640627.1	Np006G363130
OG0013714	XP_006293422.1	Np006G363410, Np006G363470
OG0013715	XP_006284446.1	Np005G277630
OG0013716	XP_006284048.1	Np005G278600
OG0013717	XP_006296749.1	Np007G424650
OG0013719	XP_006298338.1	Np007G425180
OG0013720	XP_006299725.1	Np007G425210
OG0013721	XP_006297134.1	Np007G425220
OG0013722	XP_023641462.1	Np007G425330
OG0013723	XP_006279332.2	Np003G124950
OG0013724	XP_006279330.1	Np003G125030
OG0013725	XP_006306935.1	Np007G376810
OG0013726	XP_006288609.1	Np003G125110
OG0013727	XP_006282277.1	Np003G158190
OG0013728	XP_023638269.1	Np003G160590
OG0013729	XP_006297602.1	Np007G424160
OG0013730	XP_006297653.1	Np007G424130
OG0013731	XP_006298466.1	Np007G423720
OG0013732	XP_023642505.1	Np007G423680
OG0013734	XP_006280626.2	Np001G017940
OG0013735	XP_006298406.1, XP_006302698.1	Np007G423130
OG0013736	XP_023641230.1	Np007G422800
OG0013737	XP_006297951.1	Np007G422490
OG0013738	XP_006299661.1	Np007G422380, Np007G422290
OG0013739	XP_006298986.1	Np007G422310
OG0013740	XP_006284022.1	Np005G278330
OG0013741	XP_006298972.1	Np007G421970
OG0013742	XP_006297551.1	Np007G421670
OG0013743	XP_006298626.2	Np007G421570
OG0013744	XP_006296880.1	Np007G421550
OG0013745	XP_006300208.1	Np007G421410
OG0013746	XP_006298545.1	Np007G421400
OG0013747	XP_006298882.2	Np007G420950
OG0013748	XP_006297897.1	Np007G420720
OG0013749	XP_006298330.1	Np007G420760
OG0013750	XP_006299269.1	Np007G420470
OG0013751	XP_006297764.1	Np007G420460
OG0013752	XP_006297308.1	Np007G420360
OG0013753	XP_006297533.1	Np007G420290
OG0013754	XP_006296690.1	Np007G420020
OG0013755	XP_006297343.1	Np007G419950
OG0013756	XP_006298480.1	Np007G419550
OG0013757	XP_023642421.1	Np007G419450
OG0013758	XP_023641689.1	Np007G419210
OG0013759	XP_006299176.1	Np007G418970
OG0013760	XP_006298292.1	Np007G419170, Np007G419140
OG0013761	XP_006297685.1	Np007G418470
OG0013762	XP_006297250.1	Np007G418290
OG0013763	XP_006299402.1	Np007G417870
OG0013764	XP_006297751.1	Np007G417850
OG0013765	XP_023642283.1	Np007G417420
OG0013766	XP_023642124.1	Np007G417200
OG0013767	XP_006296874.1	Np007G416960
OG0013768	XP_006297269.1	Np007G416680
OG0013769	XP_023641423.1	Np003G175930
OG0013770	XP_006297459.2	Np007G416510
OG0013771	XP_023641756.1	Np007G415920
OG0013772	XP_006296894.1	Np007G415500
OG0013773	XP_023636590.1	Np003G179990
OG0013774	XP_023642367.1	Np007G415100
OG0013775	XP_006297371.1	Np007G415070
OG0013776	XP_006298743.1	Np007G414610
OG0013777	XP_006298302.1	Np007G414520
OG0013778	XP_006297193.1	Np007G414330
OG0013779	XP_023641221.1	Np007G414040
OG0013780	XP_006294080.1	Np006G331710
OG0013781	XP_006294274.1	Np006G332100
OG0013782	XP_006294771.1	Np006G332380
OG0013783	XP_006291460.1	Np001G059800
OG0013784	XP_006295820.1	Np006G332800
OG0013785	XP_023639489.1	Np006G333190
OG0013786	XP_006294071.2	Np006G333340
OG0013787	XP_023639396.1	Np003G176070, Np006G333540
OG0013788	XP_006296026.1	Np006G333580
OG0013789	XP_023639660.1	Np006G334070
OG0013790	XP_006294930.1	Np006G334200
OG0013791	XP_006294188.2	Np006G334210
OG0013793	XP_023639455.1	Np006G334430
OG0013794	XP_006294116.2	Np006G334540
OG0013796	XP_023639643.1	Np006G334980
OG0013797	XP_006296315.1	Np006G339720
OG0013798	XP_006294483.1	Np006G339360
OG0013799	XP_006293797.1	Np006G338810
OG0013800	XP_023640509.1	Np006G338700
OG0013801	XP_006294477.1	Np006G338470
OG0013802	XP_006294313.1	Np006G338290
OG0013803	XP_006294787.2	Np006G338200
OG0013804	XP_023640301.1	Np006G338130
OG0013805	XP_006294661.1	Np006G337990
OG0013806	XP_006295864.1	Np006G337570
OG0013807	XP_006295492.1	Np006G337000
OG0013808	XP_006294388.1	Np006G336980
OG0013809	XP_006293640.2	Np006G336860
OG0013810	XP_006294026.1	Np006G336110
OG0013811	XP_006295771.1	Np006G336120
OG0013812	XP_006296131.1	Np006G336160, Np001G062670
OG0013813	XP_006283483.1	Np005G309600
OG0013814	XP_006294164.1	Np006G340000
OG0013816	XP_006304599.1	Np004G241130
OG0013817	XP_006307632.2	Np004G239990
OG0013818	XP_006305342.1	Np004G239650
OG0013819	XP_006305925.1	Np004G239630
OG0013822	XP_006303936.1	Np004G239370
OG0013823	XP_023633040.1	Np004G243860, Np004G243930
OG0013824	XP_006305063.1	Np004G238990
OG0013826	XP_006304130.2	Np004G238850
OG0013828	XP_006304233.1	Np004G238660
OG0013829	XP_023644771.1	Np004G238250
OG0013830	XP_006303992.1	Np004G238080
OG0013831	XP_006306068.1	Np004G237620
OG0013832	XP_006307108.1	Np004G237790
OG0013833	XP_006307453.1	Np004G237880
OG0013834	XP_006305158.1	Np004G237900
OG0013835	XP_006305468.2	Np004G237490
OG0013836	XP_006305296.1	Np004G237180
OG0013838	XP_006306445.1	Np004G236540
OG0013839	XP_006304975.1	Np004G236530
OG0013840	XP_006303454.1	Np004G236430
OG0013841	XP_006306730.1	Np004G236360
OG0013842	XP_006305739.1	Np004G236190
OG0013843	XP_006305200.1	Np004G235920
OG0013844	XP_006307378.1	Np004G235890
OG0013845	XP_006306683.2	Np004G235690
OG0013846	XP_023645878.1	Np004G235610
OG0013847	XP_023633121.1	Np004G235470
