Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0015515	g51074	XP_010472586.1, XP_010417345.1, XP_010429586.1
OG0015516	g2073, g19001	XP_010516311.1, XP_010504626.1
OG0015517	g19014	XP_010516276.1, XP_010504579.1, XP_010427509.1
OG0015518	g2135	XP_010516271.1, XP_010504573.1
OG0015519	g2138	XP_010504568.1, XP_010427494.1, XP_010516268.1
OG0015520	g3015	XP_010514837.1, XP_010503154.1, XP_010425935.1
OG0015521	g11261	XP_010516250.1, XP_010504550.1, XP_010427464.1
OG0015522	g2146	XP_010504548.1, XP_019102386.1, XP_010427460.1
OG0015523	g2162	XP_010516229.1, XP_010431391.1, XP_010504521.1
OG0015524	g2165	XP_010516222.1, XP_010504504.1, XP_010427434.1
OG0015525	g2168	XP_010504497.1, XP_010516214.1, XP_010427421.1
OG0015526	g2172	XP_010427408.1, XP_010516200.1, XP_010504480.1
OG0015527	g19052	XP_010504474.1, XP_010516194.1, XP_010427404.1
OG0015528	g2181	XP_010504463.1, XP_010516181.1, XP_010427392.1
OG0015529	g19059	XP_010504453.1, XP_010427384.1, XP_010516172.1
OG0015530	g19060	XP_010427385.1, XP_010516173.1, XP_010504454.1
OG0015531	g19072	XP_019100350.1, XP_010516144.1
OG0015532	g40840	XP_010430439.1, XP_010418363.1, XP_010473584.1
OG0015533	g2211	XP_010504394.1, XP_010427308.1, XP_010516107.1
OG0015534	g2215, g19099	XP_010516104.1, XP_010504389.1
OG0015535	g2218	XP_010427300.1, XP_010516098.1, XP_010504387.1
OG0015536	g2222	XP_010504376.1, XP_010516090.1, XP_019084886.1
OG0015537	g11279	XP_010504370.1, XP_010427284.1, XP_010516083.1
OG0015538	g10396	XP_010427277.1, XP_010507456.1, XP_010516074.1
OG0015539	g2233	XP_010504359.1, XP_010516070.1, XP_010427272.1
OG0015540	g2237	XP_010504348.1, XP_010427250.1, XP_010516061.1
OG0015541	g2257	XP_010427235.1, XP_010504329.1, XP_010516044.1
OG0015542	g2252	XP_010516038.1, XP_010504323.1
OG0015543	g2245	XP_010504316.1, XP_010516031.1, XP_010427215.1
OG0015544	g2244	XP_010427212.1, XP_010504314.1, XP_010516030.1
OG0015545	g2264	XP_010427204.1, XP_010516025.1
OG0015546	g44862	XP_019093678.1, XP_010415409.1, XP_010511777.1
OG0015547	g19147	XP_010427172.1, XP_010516000.1, XP_010507439.1
OG0015548	g2278	XP_010427167.1, XP_010515996.1, XP_010504271.1
OG0015549	g2285	XP_019100333.1, XP_010515977.1, XP_010427151.1
OG0015550	g2289	XP_010427144.1, XP_010515971.1, XP_010504248.2
OG0015551	g19154	XP_010504246.1, XP_010427142.1, XP_010515969.1
OG0015552	g11299	XP_010427137.1, XP_010504242.2, XP_010515966.1
OG0015553	g19155	XP_010504240.1, XP_010515963.1
OG0015554	g19160	XP_010504222.1, XP_010427096.1, XP_010515943.1
OG0015555	g53982	XP_010478973.1, XP_010500092.1, XP_010461374.1
OG0015556	g46790	XP_010467063.1, XP_010412569.1, XP_010488754.1
OG0015557	g19172	XP_010427060.1, XP_010515907.1, XP_010504185.1
OG0015558	g2323	XP_010427055.1, XP_010504180.1, XP_010515901.1
OG0015559	g11305	XP_010515893.1, XP_010427047.1
OG0015561	g2342	XP_010504124.1, XP_010515851.1, XP_010427008.1
OG0015562	g5890	XP_010468788.1, XP_019096134.1
OG0015563	g2384	XP_010515795.1, XP_010504062.1, XP_010426940.1
OG0015565	g2388	XP_010431310.1, XP_019100303.1, XP_019102067.1
OG0015566	g2406	XP_010504028.1, XP_010426906.1, XP_010515756.1
OG0015567	g19224	XP_010515744.1, XP_010504016.1, XP_010426890.1
OG0015568	g19227	XP_010504011.1, XP_010426885.1, XP_019082459.1
OG0015569	g19230	XP_010515732.1, XP_010426882.1, XP_010504007.1
OG0015570	g11328	XP_010503993.1, XP_010515716.1, XP_010426868.1
OG0015571	g935	XP_010446126.1, XP_010482789.1, XP_010442956.1
OG0015572	g39444	XP_010482780.1, XP_010442948.1
OG0015573	g28424	XP_010445834.1, XP_010482744.1, XP_010442911.1
OG0015574	g28423	XP_010445810.1, XP_010482738.1, XP_010442908.1
OG0015575	g41279	XP_010442890.1, XP_010445702.1, XP_010482722.1
OG0015576	g41278	XP_010442888.1, XP_010482720.1, XP_010445693.1
OG0015577	g17608, g24401	XP_010440214.1
OG0015578	g6453	XP_010488557.1, XP_010513519.1, XP_010466857.1
OG0015579	g6452	XP_010466856.1, XP_010490111.1, XP_010513514.1
OG0015580	g13511	XP_010488564.1, XP_010513586.1, XP_010466869.1
OG0015581	g11707	XP_010513608.1, XP_010466873.1
OG0015582	g11706	XP_010488568.1, XP_010466875.1, XP_010513621.1
OG0015583	g11700	XP_010513683.1, XP_010488578.1, XP_010466897.1
OG0015584	g13517	XP_010488586.1, XP_010513710.1, XP_010466903.1
OG0015585	g6436	XP_010513771.1, XP_010466916.1, XP_010488595.1
OG0015586	g6422	XP_019083570.1, XP_010488623.1, XP_010466933.1
OG0015587	g6420	XP_010513961.1, XP_010488626.1, XP_010466935.1
OG0015588	g6410	XP_010514044.1, XP_010490130.1, XP_010468485.1
OG0015589	g6409	XP_010466943.1, XP_010488632.1
OG0015590	g6396	XP_010488642.1, XP_010466956.1, XP_010514159.1
OG0015591	g6395	XP_010514145.1, XP_010488643.1, XP_010466958.1
OG0015592	g13534	XP_010488689.1, XP_010514519.1, XP_010466994.1
OG0015593	g13535	XP_010514529.1, XP_019092803.1, XP_010488686.1
OG0015594	g11655	XP_010514605.1, XP_010488700.1, XP_010467005.1
OG0015595	g13549	XP_010488702.1, XP_010514635.1, XP_010467008.1
OG0015596	g13550	XP_010488704.1, XP_010518560.1
OG0015597	g13562	XP_010488719.1, XP_010518644.1, XP_010467031.1
OG0015598	g11648	XP_010488722.1, XP_010412398.1, XP_010467036.1
OG0015599	g6359	XP_010467053.1, XP_010412494.1, XP_010488739.1
OG0015600	g45136	XP_010412509.1, XP_010488742.1, XP_010467055.1
OG0015601	g13573	XP_010488758.1, XP_010467066.1, XP_010412605.1
OG0015602	g11615	XP_010467086.1
OG0015603	g36968	XP_010514722.1, XP_010425818.1, XP_010503039.1
OG0015604	g13582	XP_010467107.1, XP_010488782.1, XP_010412792.1
OG0015605	g13494	XP_010466833.1, XP_010488530.1
OG0015606	g41833	XP_019094166.1, XP_010511585.1
OG0015607	g44931	XP_010470597.1, XP_010415253.1, XP_010511620.1
OG0015608	g44921	XP_010511627.1, XP_019083204.1, XP_010470608.1
OG0015609	g41782	XP_010511636.1, XP_010415278.1, XP_010470618.1
OG0015610	g44916	XP_010470631.1, XP_010511648.1
OG0015611	g41724	XP_010511669.1, XP_010470644.1, XP_010415314.1
OG0015612	g44900	XP_010511681.1, XP_010415323.1, XP_010470655.1
OG0015613	g44899	XP_010470657.1, XP_010419049.1, XP_010511686.1
OG0015614	g41616	XP_010510464.1, XP_010470714.1, XP_010415375.1
OG0015615	g44875	XP_010415393.1, XP_010511761.1, XP_010470729.1
OG0015616	g13638	XP_019100949.1, XP_010511786.1, XP_010415413.1
OG0015617	g41577	XP_010415410.1, XP_010470746.1, XP_019100946.1
OG0015618	g41574	XP_010470761.1, XP_019093311.1, XP_010415432.1, XP_010511804.1
OG0015619	g44852	XP_010470764.1, XP_010511809.1, XP_010415440.1
OG0015620	g45666	XP_010438778.1, XP_010455219.1
OG0015621	g10285	XP_010482069.1, XP_010493637.1, XP_010442240.1
OG0015622	g18499	XP_010439675.1, XP_010482146.1
OG0015623	g1636	XP_010439656.1, XP_010442328.1, XP_010482145.2
OG0015624	g10244	XP_010493700.1, XP_010482117.1, XP_010442303.1
OG0015626	g13982	XP_010467612.1, XP_010413917.2
OG0015627	g17895	XP_010450323.1, XP_010440676.1, XP_010435380.1
OG0015628	g6021	XP_010467639.1, XP_010489528.1, XP_010414111.1
OG0015629	g6017	XP_010414134.1, XP_010489532.1, XP_010467641.1
OG0015630	g6009	XP_010467649.1, XP_010414245.1, XP_010489543.1
OG0015631	g13958	XP_010489546.1, XP_010414296.1, XP_010467660.1
OG0015632	g13765	XP_010414341.1, XP_010489551.1, XP_010467663.1
OG0015633	g13952	XP_019092963.1, XP_019096118.1, XP_010414399.1
OG0015634	g5988	XP_010489610.1, XP_010467728.1, XP_010414818.1
OG0015635	g13936	XP_010489611.1, XP_010414838.1, XP_010467730.1
OG0015636	g5984	XP_010414930.1, XP_010489447.1, XP_010467736.1
OG0015637	g13915	XP_010489491.1, XP_019084754.1, XP_010467879.1
OG0015638	g5964	XP_010489487.1, XP_010415301.1, XP_010467883.1
OG0015639	g13803	XP_010489481.1, XP_010467890.1, XP_010415332.1
OG0015640	g51978	XP_010505885.1, XP_010517608.1, XP_010508747.1
OG0015641	g38153	XP_010505873.1, XP_010517595.1, XP_010508759.1
OG0015642	g51970	XP_010508772.1, XP_010505867.1
OG0015643	g51966	XP_010505861.1, XP_010517578.1, XP_010508783.1
OG0015644	g51965	XP_010508789.1, XP_010505849.1, XP_010517534.1
OG0015645	g5023	XP_019102154.1, XP_019100015.1
OG0015646	g37369	XP_010517527.1, XP_010508798.1
OG0015647	g51946	XP_010508818.1, XP_010517509.1, XP_019100551.1
OG0015648	g51944	XP_010505817.1, XP_010508823.1
OG0015649	g37357	XP_010505767.1, XP_010517460.1, XP_010508870.1
OG0015650	g16760	XP_010446951.1, XP_010436154.1, XP_010441382.1
OG0015651	g37348	XP_010517446.1, XP_010508886.1
OG0015653	g38138	XP_010517409.1, XP_010508914.1, XP_010505717.1
OG0015654	g51837	XP_010505694.1, XP_010517376.1, XP_010508941.1
OG0015655	g51834	XP_010517369.1, XP_010505687.1, XP_010508945.1
OG0015656	g51833	XP_010505689.1, XP_010517370.1, XP_010508949.1
OG0015657	g51824	XP_010517362.1, XP_010505683.1, XP_010508952.1
OG0015658	g37326	XP_010505646.1, XP_010517318.1, XP_010508994.1
OG0015659	g51787	XP_010505645.1, XP_010517315.1, XP_010508996.1
OG0015660	g51780	XP_010505638.1, XP_010509002.1, XP_010517309.1
OG0015661	g51773	XP_010509015.1, XP_010505615.1, XP_010517289.1
OG0015662	g51752	XP_010509072.1, XP_010505572.1, XP_010517244.1
OG0015663	g37305	XP_010517222.1, XP_010509094.1
OG0015664	g51742	XP_019101251.1, XP_019099772.1
OG0015665	g1678	XP_010465004.1, XP_019096141.1
OG0015666	g51740	XP_010509106.1, XP_010505541.1, XP_010517209.1
OG0015668	g51736	XP_010509170.1, XP_010505525.1
OG0015669	g51732	XP_010505509.1, XP_010517170.1, XP_010509156.1
OG0015670	g37286	XP_010517155.1, XP_010505491.1, XP_010509139.1
OG0015671	g10773	XP_010502147.1, XP_010424936.1
OG0015672	g37284	XP_010509138.1, XP_010505485.1, XP_010517152.1
OG0015673	g37273	XP_010505463.1, XP_010517134.1, XP_010509179.1
OG0015674	g37270	XP_010509186.1, XP_010517125.1, XP_010505457.1
OG0015675	g37257	XP_010505431.1, XP_010517104.1, XP_010509216.1
OG0015676	g51701	XP_010509220.1, XP_010505428.1, XP_010517101.1
OG0015677	g51700	XP_010509222.1, XP_010505425.1, XP_010517098.1
OG0015678	g40230	XP_010455291.1, XP_010421789.1, XP_010436327.1
OG0015679	g37241	XP_010505414.1, XP_010509232.1, XP_010517087.1
OG0015680	g37236	XP_010505377.1, XP_010517057.1, XP_010509273.1
OG0015681	g37231	XP_010509279.1, XP_019100484.1
OG0015682	g19612	XP_010427115.1, XP_010514751.1, XP_010503066.1
OG0015683	g38078	XP_010517038.1, XP_010509296.1, XP_010505358.1
OG0015684	g51660	XP_010517036.1, XP_010505357.1
OG0015686	g38066	XP_010505301.1, XP_010509362.1, XP_010516984.1
OG0015687	g37202	XP_010505300.1, XP_010509363.1, XP_010516983.1
OG0015688	g37199	XP_010516978.1, XP_010509368.1, XP_010505295.1
OG0015689	g38056	XP_010509391.1, XP_010516956.1, XP_010505274.1
OG0015690	g37195	XP_010516955.1, XP_010509392.1
OG0015691	g38054	XP_010505252.1, XP_010516937.2, XP_010509403.1
OG0015692	g51620	XP_010412908.1, XP_010509406.1, XP_019099761.1
OG0015693	g51618	XP_010516928.1, XP_010505244.1, XP_010509412.2
OG0015694	g51610	XP_010509422.1, XP_010516918.1, XP_010505236.1
OG0015695	g40412	XP_010455708.1, XP_010422231.1, XP_010433264.1
OG0015696	g25598	XP_010422262.1, XP_010496173.1, XP_010432911.1
OG0015698	g40434	XP_010496177.1, XP_010422265.1, XP_010432889.1
OG0015699	g45155	XP_010496362.1, XP_010432817.1, XP_010455725.1
OG0015700	g40443	XP_010455750.1, XP_010422285.1, XP_010432543.1
OG0015701	g11138	XP_019087897.1, XP_010494275.1, XP_010481909.1
OG0015702	g48901, g16981	XP_010438164.1, XP_010438160.1, XP_010432971.1
OG0015703	g45145	XP_010455643.1, XP_010422178.1, XP_010433766.1
OG0015704	g11129	XP_010442061.1, XP_010481897.1, XP_019097241.1
OG0015705	g40385	XP_010455600.1, XP_010422139.1, XP_010434076.1
OG0015706	g40407	XP_019089498.1, XP_010455689.1, XP_010422212.1
OG0015707	g38539	XP_010429026.1, XP_010472107.1, XP_010416869.1
OG0015708	g38533	XP_010416880.1, XP_010472117.1, XP_010429038.1
OG0015710	g38527	XP_010416904.1, XP_010472148.1, XP_010429070.1
OG0015711	g50877	XP_010472161.1, XP_010416921.1, XP_010429085.1
OG0015713	g38513	XP_010472193.1, XP_010416953.1, XP_010429116.1
OG0015714	g38512	XP_010429115.1, XP_010472192.1, XP_010416952.1
OG0015716	g50893	XP_019083471.1, XP_010429142.2
OG0015717	g50897	XP_010417003.1, XP_010472233.1, XP_010429166.1
OG0015718	g38484	XP_010417016.1, XP_010429179.1, XP_010472245.1
OG0015719	g38458	XP_010419272.1, XP_010472281.1, XP_010429218.1
OG0015720	g38448	XP_010417066.1, XP_010472309.1, XP_010429255.1
OG0015721	g38438	XP_010472333.1, XP_010429281.1, XP_010417085.1
OG0015722	g38435	XP_010417089.1, XP_010429287.1
OG0015723	g38434	XP_010472335.1, XP_019082704.1, XP_010429288.1
OG0015724	g38432	XP_010429295.1, XP_010472342.1, XP_010417098.1
OG0015725	g38410	XP_010429341.1, XP_010417128.1, XP_019093082.1
OG0015726	g38329	XP_010417320.1, XP_010429545.1
OG0015727	g36850	XP_010429542.1, XP_010472548.1, XP_010417316.1
OG0015728	g38305	XP_010417374.1, XP_010429613.1, XP_010472623.1
OG0015729	g38301	XP_010472638.1, XP_010417388.1, XP_010429624.1
OG0015730	g51032	XP_010429481.1, XP_010472502.1, XP_010417247.1
OG0015731	g38292	XP_010472649.1, XP_010417403.1, XP_010429641.1
OG0015732	g38286	XP_019085147.1, XP_010417419.1, XP_010472659.1
OG0015733	g36818	XP_010417402.1, XP_010472647.1, XP_010429640.1
OG0015734	g51029	XP_010431606.1, XP_010417242.1, XP_010472500.1
OG0015735	g38290	XP_010429646.1, XP_010472654.1, XP_010417410.1
OG0015736	g36795	XP_010472675.1, XP_010429668.1, XP_010417439.1
OG0015737	g38384	XP_010417188.1, XP_010472441.1, XP_010429411.1
OG0015738	g38325	XP_010472573.1, XP_010417333.1, XP_010429561.1
OG0015739	g32290	XP_010500106.1, XP_010479007.1, XP_010461396.1
OG0015740	g28218	XP_010500100.1, XP_010461394.1, XP_010479003.1
OG0015741	g28204	XP_010461413.1, XP_010479018.1, XP_019099389.1
OG0015742	g28173	XP_010461432.1, XP_010479036.1, XP_010500128.1
OG0015743	g28155	XP_010461435.1, XP_010501820.2, XP_019094216.1
OG0015744	g53844	XP_010461441.1, XP_010479046.2, XP_010500141.1
OG0015745	g27955	XP_010461366.1, XP_010500084.1, XP_010478964.1
OG0015746	g35929, g27923	XP_010511130.1, XP_010500075.1, XP_010461357.1
OG0015747	g27922	XP_010461356.1, XP_010511129.1, XP_010500074.1
OG0015748	g27913	XP_010500062.1, XP_010461345.1, XP_010496065.1
OG0015749	g27910	XP_010461331.1, XP_010500049.1, XP_010478956.1
OG0015750	g33023	XP_010461317.1, XP_010500036.1, XP_010478945.1
OG0015751	g33009	XP_010500033.1, XP_010461316.1, XP_010478943.1
OG0015752	g27884	XP_010461309.1, XP_010500028.1, XP_010478933.1
OG0015753	g27865	XP_010496808.1, XP_010500003.1, XP_010461277.1
OG0015754	g27864	XP_010500001.1, XP_019091482.1, XP_010496806.1
OG0015755	g27862	XP_010461270.1, XP_010480883.1, XP_010499994.1
OG0015756	g27861	XP_010461269.1, XP_010478875.1, XP_010499993.1
OG0015757	g27860	XP_010461268.1, XP_010499989.1, XP_010478872.1
OG0015758	g50751	XP_010461259.1, XP_010499976.1, XP_010478864.1
OG0015759	g27812	XP_010499966.1, XP_010478856.1, XP_010461254.1
OG0015760	g32747	XP_010461250.1, XP_010499960.1, XP_010478851.1
OG0015761	g32671	XP_019094735.1, XP_010461175.1
OG0015762	g40229	XP_010455285.1, XP_010436396.1
OG0015763	g40225	XP_019085600.1
OG0015764	g40231	XP_010421792.1, XP_010455293.1, XP_010436308.1
OG0015765	g40284	XP_010455401.1, XP_010437647.1, XP_010421921.1
OG0015766	g40290	XP_010437565.1, XP_010455406.1, XP_010421924.1
OG0015767	g40292	XP_010455412.1, XP_010421935.1, XP_010437512.1
OG0015768	g40294	XP_010455413.1, XP_010421931.1
OG0015769	g40296	XP_010421938.1, XP_010437433.1, XP_019089894.1
OG0015770	g40297	XP_010437418.1, XP_010455420.1, XP_010421940.1
OG0015771	g40298	XP_010437394.1, XP_010455422.1, XP_010421942.1
OG0015772	g40301	XP_010455428.1, XP_010437254.1, XP_010421949.1
OG0015773	g40303	XP_010455431.1, XP_010437197.1, XP_010421952.1
OG0015774	g40313	XP_019084683.1, XP_019098698.1, XP_010437105.1, XP_010455443.1
OG0015775	g40326	XP_010436865.1, XP_010455457.1, XP_010421977.1
OG0015776	g40338	XP_010422011.1, XP_010455483.1, XP_010436669.1
OG0015777	g40339	XP_010436640.1, XP_010455486.1, XP_010422022.1
OG0015778	g40340	XP_010436609.1, XP_010422028.1, XP_010455491.1
OG0015780	g40355	XP_010455522.1, XP_010422063.1, XP_010435336.1
OG0015781	g25729	XP_010455529.1, XP_010422069.1, XP_010435241.1
OG0015782	g40358	XP_010435116.1
OG0015783	g40372	XP_010455552.1, XP_010434930.1, XP_010422099.1
OG0015784	g40373	XP_010455553.1, XP_010434907.1, XP_010422100.1
OG0015785	g40376	XP_010455566.1, XP_010422106.1, XP_010434793.1
OG0015787	g40378	XP_010455579.1, XP_010422121.1, XP_010434591.1
OG0015788	g25689	XP_010455583.1, XP_010434567.1, XP_010422123.1
OG0015789	g29097	XP_010420710.1, XP_010492967.1, XP_010454183.1
OG0015790	g4865	XP_010454977.1, XP_010421497.1, XP_010493890.1
OG0015791	g38264	XP_010510541.1, XP_010469999.1, XP_010414445.1
OG0015792	g10266	XP_010493662.1, XP_010482093.1, XP_010442267.1
OG0015793	g4836, g10115	XP_010421529.1, XP_010455023.1
OG0015794	g18524, g4825	XP_010455041.1, XP_010421538.1, XP_010493935.1
OG0015795	g4824	XP_010493936.1, XP_010455042.1, XP_010421539.1
OG0015796	g10119	XP_010455058.1, XP_010493945.1
OG0015797	g18517	XP_010455093.1, XP_019083973.1, XP_010493982.1
OG0015798	g4689	XP_010494015.1, XP_010455128.1, XP_010421636.1
OG0015799	g4688	XP_010494016.1, XP_010421635.1, XP_010455129.1
OG0015800	g10161	XP_010494078.1, XP_010421676.1, XP_010455166.1
OG0015801	g1441, g13813, g13872	XP_010467951.1, XP_010416514.1
OG0015802	g13871	XP_010489110.1, XP_010467947.1
OG0015803	g5938	XP_010489108.1, XP_010416430.1, XP_010467945.1
OG0015804	g5933	XP_010416287.1, XP_010467935.1, XP_010489093.1
OG0015805	g13864	XP_010489092.1, XP_010416271.1, XP_010467936.1
OG0015806	g5919	XP_010495920.1, XP_010416046.2, XP_019096901.1
OG0015807	g5876	XP_010488992.1, XP_010467767.1
OG0015808	g13824	XP_010490287.1, XP_010425816.1, XP_010467807.1
OG0015809	g2582	XP_010503707.1, XP_010515398.1, XP_010426581.1
OG0015811	g2917	XP_010503201.1, XP_010514912.1, XP_010426019.1
OG0015812	g2914	XP_010503194.1, XP_010514907.1, XP_010426011.1
OG0015813	g19582	XP_010426007.1, XP_010514900.1, XP_010503190.1
OG0015814	g37775	XP_010497174.1, XP_010506853.1
OG0015815	g51578	XP_010518523.1, XP_010506849.1, XP_010507822.1
OG0015816	g37768	XP_010506845.1, XP_010507826.1, XP_010413113.1
OG0015817	g37761	XP_010506821.1, XP_010507850.1
OG0015818	g37756	XP_010507854.1, XP_010506815.1, XP_010518494.1
OG0015819	g37755	XP_010506814.1, XP_010507855.1, XP_010518493.1
OG0015820	g37754	XP_010507857.1, XP_010518491.1, XP_010506809.1
OG0015821	g50835	XP_019100677.1, XP_010518482.1
OG0015822	g37742	XP_010506797.1, XP_010518467.1, XP_010507871.1
OG0015823	g50832	XP_010506792.1, XP_010518458.1, XP_010507877.1
OG0015825	g37711	XP_010506733.1, XP_010507933.1
OG0015826	g37703	XP_010506716.1, XP_019101146.1
OG0015827	g50805	XP_010507955.1, XP_010518378.1, XP_010506707.1
OG0015828	g50804	XP_010507956.1, XP_010506706.1, XP_010518376.1
OG0015830	g38252	XP_010506686.1, XP_010507983.1, XP_010518347.1
OG0015831	g37677	XP_010518342.1, XP_010506677.1, XP_010507988.1
OG0015832	g52300	XP_010518307.1
OG0015833	g37644	XP_010506609.1, XP_010508064.1, XP_010518271.1
OG0015834	g52286	XP_010518231.1, XP_010506568.1, XP_010508098.1
OG0015835	g52271	XP_010508124.1, XP_010506532.1, XP_010518204.1
OG0015836	g37617	XP_010508136.1, XP_010506546.1, XP_010518183.1
OG0015837	g52263	XP_010413071.1, XP_010507756.1, XP_010512834.1
OG0015838	g37616	XP_010508138.1, XP_010506523.1, XP_010518181.1
OG0015839	g52226	XP_010506461.1, XP_010508198.1, XP_019082407.1
OG0015840	g37593	XP_019082406.1, XP_010506459.1, XP_010508200.1
OG0015841	g52230	XP_010518131.1
OG0015842	g52231	XP_010508208.1, XP_010506452.1, XP_010518128.1
OG0015843	g13988	XP_010489437.1, XP_010467592.1
OG0015844	g38240	XP_010508218.1, XP_010518113.1, XP_019100633.1
OG0015845	g37577	XP_010518111.1, XP_010506439.1, XP_010508221.1
OG0015847	g52203	XP_010518101.1, XP_010506432.1, XP_010508230.1
OG0015848	g52197	XP_010518095.1, XP_010508239.1, XP_010506422.1
OG0015849	g25520	XP_010455882.1, XP_010422452.1
OG0015850	g52193	XP_010506409.1, XP_010518080.1, XP_010508253.1
OG0015851	g38237	XP_010506402.1, XP_019082397.1, XP_010508261.1
OG0015852	g38230	XP_010518034.1, XP_010506358.1, XP_010508304.1
OG0015853	g52147	XP_010506303.1, XP_010517981.1, XP_010508351.1
OG0015854	g52134	XP_010517966.1, XP_010508367.1
OG0015855	g38221	XP_010413039.1, XP_010508382.1, XP_010506264.1
OG0015856	g37508	XP_010508405.1, XP_010506246.1, XP_010517930.1
OG0015857	g52118	XP_010517907.1, XP_010508428.1, XP_010506216.1
OG0015858	g38211	XP_010517901.1, XP_010506212.1, XP_010508435.1
OG0015859	g37495	XP_010506199.1, XP_010517891.1, XP_010508447.1
OG0015860	g38207	XP_010517877.1, XP_010506184.1, XP_010508452.1
OG0015861	g37484	XP_010506164.1, XP_010508474.1, XP_010517860.1
OG0015862	g38199	XP_010506149.1, XP_010517847.1, XP_010508490.1
OG0015863	g37470	XP_010506141.1
OG0015864	g52087	XP_010517831.1, XP_010506130.1, XP_010508515.1
OG0015865	g37466	XP_010508516.1, XP_010517830.1, XP_010506129.1
OG0015866	g38195	XP_010508532.1, XP_010517817.1, XP_010506114.1
OG0015868	g38194	XP_010506102.1, XP_010508544.1, XP_010517802.1
OG0015869	g52071	XP_010508552.1, XP_010506090.1, XP_010517788.1
OG0015870	g52044	XP_010508601.1, XP_010517740.1, XP_010506037.1
OG0015871	g52021	XP_010505993.1, XP_010517695.1, XP_010508638.1
OG0015872	g37403	XP_010505982.1, XP_010508658.1
OG0015874	g52011	XP_010505987.1, XP_010517686.1, XP_010508652.1
OG0015875	g52016	XP_010505990.1, XP_010517688.1, XP_010508649.1
OG0015876	g38165	XP_010505939.1
OG0015877	g37393	XP_010517644.1, XP_010508708.1, XP_010505934.1
OG0015878	g51993	XP_010508718.1, XP_019100564.1
OG0015879	g10870	XP_019098025.1, XP_019088105.1, XP_019095438.1
OG0015880	g10904	XP_010441513.1, XP_010481381.1
OG0015882	g7921	XP_010517690.1, XP_010485525.1, XP_010463557.1
OG0015883	g12701	XP_010485530.1, XP_010463566.1, XP_010414882.1
OG0015884	g7919	XP_010485532.1, XP_010418364.1, XP_010463567.1
OG0015885	g7911	XP_019092681.1, XP_019096865.1, XP_010432103.1
OG0015886	g12742	XP_010434273.1, XP_010485431.1, XP_010463589.1
OG0015887	g7904	XP_010485446.1, XP_010463602.1, XP_010445019.1
OG0015888	g12748	XP_010463604.1, XP_010485447.1, XP_010445700.1
OG0015889	g7903	XP_010467969.1, XP_010489635.1, XP_010446376.1
OG0015890	g7895	XP_010455021.1, XP_010485455.1, XP_010463613.1
OG0015891	g7881	XP_010485473.1, XP_010468719.1, XP_010463629.1
OG0015892	g7882	XP_010469616.1, XP_010485470.1, XP_010463631.1
OG0015893	g7874	XP_010485489.1, XP_010463648.1, XP_010490331.1
OG0015894	g12682	XP_010463666.1, XP_010485565.1, XP_010498530.1
OG0015895	g12757	XP_010463690.1, XP_010485590.2
OG0015896	g7861	XP_010501106.1, XP_010485589.1, XP_010463691.1
OG0015897	g7860	XP_010500992.1, XP_010463693.1
OG0015898	g12677	XP_010485594.1, XP_010463695.1, XP_010500883.1
OG0015900	g7855	XP_010501789.1, XP_010485611.1, XP_010463708.1
OG0015901	g7841	XP_010485624.1, XP_010503399.1, XP_010463730.1
OG0015902	g12665	XP_010485634.1, XP_010463738.1, XP_010504847.1, XP_010489651.1
OG0015904	g12656	XP_010507366.1
OG0015905	g12651	XP_010463777.1, XP_010485662.1, XP_010508189.1
OG0015906	g7820	XP_010463801.1, XP_010511433.1, XP_010485692.1
OG0015907	g7816	XP_019096318.1, XP_010485714.1, XP_010513283.1, XP_010463825.1
OG0015908	g7811	XP_010463834.1, XP_010485727.2
OG0015909	g12791	XP_010514039.1, XP_010463839.1, XP_010485732.1
OG0015910	g12802	XP_010515509.1, XP_010485751.1, XP_010463855.1
OG0015911	g7803	XP_010485755.1, XP_010515733.1, XP_010463857.1
OG0015912	g7799	XP_010517061.1, XP_010463867.1, XP_010485767.1
OG0015913	g7796	XP_010517383.1, XP_010485770.1, XP_010463871.1
OG0015914	g12797	XP_019096278.1, XP_019099764.1, XP_010463886.1
OG0015915	g7784	XP_010485787.1, XP_010412703.1, XP_010463888.1
OG0015916	g7783	XP_010485796.1, XP_010463904.1
OG0015917	g7768, g7777	XP_010485809.1, XP_010463914.1, XP_010414155.1
OG0015918	g12811	XP_010463927.1, XP_010485827.1
OG0015919	g7741	XP_010485866.1, XP_010419070.1, XP_010463969.1
OG0015920	g12830, g12825	XP_010419273.1, XP_010485870.1, XP_010463971.1
OG0015921	g7715	XP_010464036.1, XP_010424476.1
OG0015922	g12564	XP_010424677.1, XP_010464040.1, XP_010485952.1
OG0015923	g12560	XP_010425089.1, XP_010485958.1, XP_010464045.1
OG0015924	g12862	XP_010426613.1, XP_010426982.1, XP_010485984.1, XP_010464065.1
OG0015925	g46921	XP_010435393.1, XP_010445503.2, XP_010450343.2, XP_010450342.1
OG0015926	g12551	XP_010428225.1, XP_010464077.1
OG0015927	g7693	XP_010430169.1, XP_010486020.1, XP_010464093.1
OG0015928	g12534	XP_010431108.1, XP_010464114.1, XP_010486044.1
OG0015929	g12531	XP_010464122.2, XP_010486049.1, XP_010431525.1
