Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0017746	g16991	Np005G2741800
OG0017748	g23433	Np005G2742300
OG0017749	g23438	Np005G2742400
OG0017750	g16993	Np005G2744100
OG0017751	g23445	Np005G2744500
OG0017752	g393	Np001G0086100
OG0017753	g45003	Np002G0953800
OG0017754	g45056	Np002G0976200
OG0017755	g45066	Np002G0977700
OG0017756	g45115	Np002G1005300
OG0017758	g45099	Np002G0993200
OG0017759	g45085	Np002G0985600
OG0017760	g28498	Np003G1607400
OG0017762	g43870	Np005G3175700
OG0017763	g43899	Np002G1060600
OG0017765	g41447	Np003G1469000
OG0017766	g29076	Np003G1467600
OG0017767	g29059	Np003G1464000
OG0017769	g4757	Np001G0161900
OG0017770	g4732	Np001G0157900
OG0017771	g10263	Np001G0176800
OG0017772	g13875	Np007G3726900
OG0017774	g19280	Np001G0539100
OG0017775	g2489	Np001G0529800
OG0017776	g19320	Np001G0529600
OG0017777	g19281	Np004G2599000
OG0017778	g49285	Np004G2598400
OG0017779	g49290	Np004G2597600
OG0017781	g26865	Np004G2594000
OG0017782	g30733	Np004G2593500
OG0017783	g38487	Np006G3688000
OG0017785	g26889	Np004G2581300
OG0017786	g30810	Np004G2572000
OG0017790	g26921	Np004G2563400
OG0017791	g30852	Np004G2562400
OG0017792	g30856	Np004G2562000
OG0017794	g26933	Np005G3086800
OG0017795	g49466	Np004G2553500
OG0017797	g30909	Np004G2549900
OG0017798	g10289	Np001G0179900
OG0017799	g30926	Np004G2546500
OG0017800	g49495	Np004G2545400
OG0017801	g26960	Np004G2543300
OG0017802	g30947	Np004G2541900
OG0017803	g30957	Np004G2539100
OG0017804	g30962	Np004G2538100
OG0017805	g30972	Np004G2537100
OG0017806	g26967	Np004G2536300
OG0017807	g30989	Np004G2535200
OG0017808	g49543	Np004G2533900
OG0017809	g31020	Np004G2530000
OG0017810	g49562	Np004G2523300
OG0017811	g31057	Np004G2522400
OG0017813	g31084	Np004G2515300
OG0017814	g31086	Np004G2515100
OG0017815	g49692	Np004G2510100
OG0017816	g41226	Np003G1656900
OG0017817	g49686	Np004G2509000
OG0017818	g27028	Np004G2507700
OG0017820	g27063	Np004G2499300
OG0017821	g31176	Np004G2498700
OG0017822	g31178	Np004G2498500
OG0017824	g27075	Np004G2497600
OG0017826	g49706	Np004G2492200
OG0017827	g31239	Np004G2487000
OG0017829	g49725	Np004G2484400
OG0017830	g31273	Np004G2478900
OG0017832	g49752	Np004G2478000
OG0017835	g31311	Np004G2470800
OG0017836	g31319	Np004G2468800, Np007G4146800
OG0017839	g31412	Np004G2446400
OG0017840	g49872	Np004G2440300
OG0017841	g38351	Np006G3647500
OG0017842	g49879	Np004G2433500
OG0017843	g27227	Np004G2432600
OG0017844	g27248	Np004G2431200
OG0017845	g31491	Np004G2428100
OG0017846	g31504	Np004G2426600
OG0017847	g31509	Np004G2425900
OG0017848	g31525	Np004G2423200
OG0017849	g31543	Np004G2418100
OG0017850	g31588	Np004G2410700
OG0017851	g31605	Np004G2407500
OG0017852	g31611	Np004G2407200
OG0017853	g31629	Np004G2402600
OG0017854	g31631	Np004G2402200
OG0017855	g49966	Np004G2400100
OG0017857	g31690	Np004G2389400
OG0017858	g49998	Np004G2387200
OG0017859	g50011	Np004G2383900
OG0017860	g31733	Np004G2381700
OG0017861	g31740	Np004G2380400
OG0017862	g31769	Np004G2375600
OG0017863	g31771	Np004G2375400
OG0017864	g31784	Np004G2373000
OG0017865	g50048	Np004G2372400
OG0017867	g27411	Np004G2372300
OG0017868	g27415	Np004G2370300
OG0017869	g50063	Np004G2366500
OG0017870	g31820	Np004G2365800
OG0017871	g27434	Np004G2359400
OG0017873	g46866	Np005G3104000
OG0017874	g31945	Np004G2348500
OG0017877	g32001	Np004G2336100
OG0017878	g32005	Np004G2335200
OG0017879	g32007	Np004G2335000
OG0017880	g27497	Np004G2333600
OG0017882	g32023	Np004G2326700
OG0017883	g32037	Np004G2322000
OG0017884	g32041	Np004G2320100
OG0017886	g27530	Np004G2317400
OG0017887	g27791	Np004G2317600
OG0017889	g50258	Np004G2313000
OG0017890	g44635	Np002G0834400
OG0017891	g44644	Np002G0835300
OG0017892	g45918	Np002G0838000
OG0017893	g45912	Np002G0839000
OG0017894	g45902	Np002G0840600
OG0017895	g45888	Np002G0843400
OG0017897	g45882	Np002G0845500
OG0017898	g45878	Np002G0846500
OG0017899	g18010	Np002G0850400
OG0017900	g44692	Np002G0850500
OG0017901	g44693	Np002G0850600
OG0017903	g27793	Np004G2057900
OG0017904	g27795	Np004G2059700
OG0017905	g27796	Np004G2060200
OG0017906	g50688	Np004G2061600
OG0017907	g46642	Np005G3196700
OG0017908	g15780	Np005G3161600
OG0017909	g40911	Np002G1199800
OG0017910	g40918	Np002G1199100
OG0017911	g40921	Np002G1198600
OG0017912	g44215	Np002G1197800
OG0017913	g44208	Np002G1196500
OG0017914	g38260	Np002G1196400
OG0017915	g44207	Np002G1193900
OG0017916	g40932	Np002G1189300
OG0017917	g40936	Np002G1188700
OG0017919	g40985	Np002G1172500
OG0017921	g41006	Np002G1166700
OG0017922	g41023	Np002G1160700
OG0017923	g44126	Np002G1160000
OG0017925	g41052	Np002G1141700
OG0017927	g1714	Np002G1131300
OG0017929	g45069	Np002G0978500
OG0017931	g41119	Np002G1079700
OG0017933	g10364	Np001G0189500
OG0017934	g6196	Np007G3792000
OG0017935	g40734	Np002G1248000
OG0017936	g40638	Np001G0345900
OG0017939	g40669	Np001G0337400
OG0017940	g40716	Np001G0321000
OG0017941	g5904	Np007G3720200
OG0017942	g11051	Np001G0396000
OG0017943	g11056	Np001G0400100
OG0017944	g40470	Np003G1848800
OG0017945	g40465, g25543	Np003G1847100
OG0017946	g23484	Np005G2752700
OG0017947	g23469	Np005G2751100
OG0017948	g17001	Np005G2746600
OG0017949	g17000	Np005G2746500
OG0017950	g17592	Np005G3007600
OG0017952	g28235	Np004G2036500
OG0017953	g54051	Np002G0886000
OG0017954	g28106	Np004G1996400
OG0017957	g54086	Np004G1991700
OG0017958	g36366	Np004G1987700
OG0017959	g54109	Np004G1986800
OG0017960	g44487	Np002G0785900
OG0017962	g18379	Np005G2600700, Np005G3187700
OG0017963	g18372	Np005G2601500
OG0017964	g18355	Np005G2603300
OG0017966	g18337	Np005G2605600
OG0017967	g18336	Np005G2605700
OG0017968	g18334	Np005G2605900
OG0017971	g22692	Np005G2612200
OG0017972	g22715	Np005G2617100
OG0017973	g2992	Np005G3072800
OG0017974	g22717	Np005G2617800
OG0017975	g22728	Np005G2618700
OG0017976	g22766	Np005G2622900
OG0017977	g22769	Np005G2623100
OG0017979	g22793	Np005G2626400
OG0017981	g22854	Np005G2689700
OG0017982	g22867	Np005G2689300
OG0017983	g27074	Np003G1413500
OG0017986	g22988	Np005G2667300
OG0017988	g23057	Np005G2653900
OG0017989	g47877	Np005G2646700
OG0017990	g23118	Np003G1538700, Np005G2644800
OG0017991	g16920	Np005G2702600
OG0017993	g23243	Np005G2628500
OG0017996	g18163	Np005G2637400
OG0017997	g23158	Np005G2639600
OG0017998	g23151	Np005G2640800
OG0017999	g776	Np005G2642200
OG0018000	g23299	Np005G2712500
OG0018001	g23308	Np005G2713500
OG0018002	g23315	Np005G2716100
OG0018003	g23324	Np005G2717500
OG0018004	g23573	Np005G2767700
OG0018005	g23333	Np005G2720900
OG0018006	g16957	Np005G2721500
OG0018007	g23351	Np005G2723500
OG0018008	g23367	Np005G2726500
OG0018009	g6490	Np007G3857600
OG0018010	g6489	Np007G3858800
OG0018011	g13484	Np007G3861200
OG0018012	g46009	Np002G0821000
OG0018013	g46006	Np002G0822400
OG0018014	g46001	Np002G0824100
OG0018015	g32084	Np004G2292200
OG0018016	g32079	Np004G2288500
OG0018019	g23736	Np005G2802100
OG0018020	g36800	Np006G3625800
OG0018021	g51048	Np006G3637700
OG0018022	g25451	Np003G1871300
OG0018025	g39464	Np003G1882700
OG0018026	g39476	Np003G1887000
OG0018027	g25356	Np003G1894500
OG0018028	g50844	Np006G3713100
OG0018030	g32195	Np004G2091000
OG0018031	g28240, g28241	Np004G2037400
OG0018032	g23673	Np005G2787700
OG0018033	g17102	Np005G2784700
OG0018034	g17090	Np005G2780600
OG0018035	g17093	Np005G2781300
OG0018036	g23631	Np005G2778400
OG0018037	g47630	Np005G2776800
OG0018039	g23599	Np005G2771800
OG0018042	g16797	Np007G3925700
OG0018043	g45206, g30817	Np004G2570800
OG0018044	g31118	Np004G2509500
OG0018045	g49708	Np004G2491200
OG0018046	g31271	Np004G2479400
OG0018047	g31393	Np004G2451500
OG0018051	g32053	Np004G2309600
OG0018052	g50334	Np004G2279100
OG0018053	g50348	Np004G2268500
OG0018054	g32159	Np004G2258500
OG0018056	g27781	Np004G2054400
OG0018057	g28237	Np004G2036200
OG0018058	g28217	Np004G2033200
OG0018059	g35935	Np004G2032500
OG0018060	g53929, g35967	Np004G2024200
OG0018061	g36195	Np004G2018700
OG0018065	g11193, g45042	Np004G2271300
OG0018067	g18064	Np002G0998600
OG0018068	g45071	Np002G0978700
OG0018069	g45043	Np002G0969400
OG0018070	g44997	Np002G0952800
OG0018071	g44859	Np002G0899200
OG0018072	g41567	Np002G0896900
OG0018075	g45901	Np002G0840800
OG0018076	g13578	Np002G0830400
OG0018077	g44553	Np002G0800400
OG0018078	g44547	Np002G0797200
OG0018080	g46151	Np002G0805700, Np002G0790700
OG0018082	g44372	Np002G0755800
OG0018083	g46429	Np002G0736900
OG0018084	g46502	Np002G0725500
OG0018088	g7609	Np007G4153500
OG0018089	g7269	Np007G4083200
OG0018090	g6909	Np007G3936400
OG0018091	g6873	Np003G1631500
OG0018092	g11982	Np007G3952200
OG0018093	g11979	Np007G3953900
OG0018095	g13468	Np007G3847000
OG0018096	g11664	Np007G3879200
OG0018097	g13545	Np007G3886500
OG0018098	g13667	Np007G3798600
OG0018100	g46666	Np005G3179100
OG0018101	g14318	Np007G3785100
OG0018102	g14201	Np007G3773900
OG0018103	g6108	Np007G3761900
OG0018104	g6001	Np007G3744100
OG0018105	g5889	Np007G3717000
OG0018108	g38478	Np006G3685200
OG0018109	g50916	Np006G3685000
OG0018110	g50912	Np006G3683400
OG0018111	g38453	Np006G3679700
OG0018112	g38440	Np006G3675200
OG0018117	g38405	Np006G3665800
OG0018119	g38388	Np006G3659700
OG0018121	g38346	Np006G3645900
OG0018122	g38339	Np006G3644200
OG0018123	g38316	Np006G3632800
OG0018126	g37206	Np006G3375600
OG0018128	g52050	Np006G3287900
OG0018129	g37668	Np006G3228500
OG0018130	g10815	Np001G0281700
OG0018132	g10801	Np001G0277700
OG0018133	g10794	Np001G0273400
OG0018134	g10745	Np001G0264200
OG0018135	g10738	Np001G0262600
OG0018136	g1522	Np001G0255100
OG0018137	g10686	Np001G0250600
OG0018138	g10597	Np001G0231200
OG0018139	g1593	Np001G0224600
OG0018140	g10499	Np001G0209800
OG0018141	g10477	Np001G0206500
OG0018143	g10318	Np001G0184800
OG0018144	g10314	Np001G0184300
OG0018145	g3080	Np002G1083700
OG0018146	g19606	Np001G0441300
OG0018147	g3113	Np001G0443600
OG0018148	g3103	Np001G0443900
OG0018149	g3094	Np001G0444100
OG0018150	g2996	Np001G0449200
OG0018151	g2722, g2719	Np001G0484200
OG0018153	g2684	Np001G0495100
OG0018154	g2596	Np001G0512300
OG0018155	g19006	Np001G0613700
OG0018156	g19238	Np001G0547200
OG0018157	g11280	Np001G0588000
OG0018158	g5715	Np003G1282800
OG0018159	g5552	Np003G1332800
OG0018160	g5520	Np003G1342000
OG0018161	g5420	Np003G1366000
OG0018163	g5378	Np003G1378900
OG0018165	g5181, g29304	Np003G1414800
OG0018166	g41448	Np003G1468800
OG0018167	g668	Np003G1478900
OG0018169	g40212	Np003G1754500
OG0018171	g25867	Np003G1768300, Np003G1769100
OG0018172	g25840	Np003G1778700
OG0018173	g40337	Np003G1796600
OG0018175	g25346	Np003G1897300
OG0018177	g18207	Np005G2646600
OG0018178	g18162	Np005G2636800
OG0018180	g47710	Np005G2746800
OG0018181	g23506	Np005G2754900
OG0018182	g23527	Np005G2759200
OG0018183	g23549	Np004G2020300
OG0018184	g47666	Np005G2765200
OG0018185	g17057, g17062	Np005G2768000
OG0018187	g17080	Np005G2775600
OG0018188	g23670	Np005G2787000
OG0018189	g17124	Np005G2789200
OG0018190	g23694	Np005G2791600
OG0018191	g23700	Np005G2792000
OG0018192	g23716	Np005G2796800
OG0018193	g23751	Np005G2805600
OG0018194	g23837	Np005G2822700
OG0018196	g47395	Np005G2867300
OG0018197	g47346	Np005G2881300, Np001G0323300
OG0018198	g47265	Np005G2917500
OG0018199	g24268	Np005G2955200
OG0018201	g25207	Np005G3101200
OG0018202	g46861	Np005G3106000
OG0018203	g16738	Np005G3113400
OG0018205	g16896	Np005G3151300
OG0018207	g16886	Np005G3158900
OG0018208	g16801	Np005G3188400
OG0018209	g16778	Np005G3197200
OG0018210	g16773	Np005G3200000
OG0018211	g18598	Np001G0090800
OG0018212	g40705	Np001G0315400
OG0018213	g39709	Np001G0408000
OG0018214	g11128	Np001G0416800
OG0018215	g10297	Np001G0181100
OG0018216	g27792	Np001G0180400
OG0018217	g10265	Np001G0177000
OG0018218	g4763	Np001G0162000
OG0018219	g26815	Np003G1734700
OG0018220	g28258	Np003G1728700
OG0018221	g1359	Np003G1712900
OG0018222	g1349	Np003G1709900
OG0018223	g41195, g41176	Np003G1678300
OG0018224	g1323	Np003G1677200
OG0018225	g1315	Np003G1674500
OG0018226	g894	Np003G1650300
OG0018227	g9905	Np001G0093000
OG0018228	g9881	Np001G0085100
OG0018230	g9637	Np001G0009100
OG0018236	g4827	Np001G0143100
OG0018238	g19757, g19706	Np023G4395600
OG0018241	g54288	Np002G0893300
OG0018262	g11411	Np001G0466700
OG0018264	g4966, g4967	Np003G1450900, Np003G1451000
OG0018266	g36792, g36789	Np006G3625200
OG0018267	g29260	Np003G1422300
OG0018270	g29299	Np003G1415800
OG0018271	g24574	Np005G3063500
OG0018274	g45631	Np003G1408200
OG0018275	g29365	Np003G1400100
OG0018276	g5292	Np003G1397200
OG0018280	g29496	Np003G1368000
OG0018282	g5441	Np003G1361400
OG0018283	g5443	Np003G1361200
OG0018284	g29553	Np003G1358800
OG0018285	g29565	Np003G1354700
OG0018286	g45507	Np003G1352900
OG0018287	g29579	Np003G1349000
OG0018288	g45497	Np003G1344600
OG0018289	g5539	Np003G1334600
OG0018290	g23807	Np005G2814000
OG0018293	g40124	Np006G3611200
OG0018295	g40074	Np006G3586900
OG0018300	g39959	Np006G3522700
OG0018301	g51221	Np006G3537100, Np006G3471100
OG0018302	g39893	Np006G3470000, Np006G3537900
OG0018303	g37916	Np006G3556100
OG0018304	g39749	Np006G3579100
OG0018306	g23836	Np005G2822600
OG0018307	g23778	Np005G2810000
OG0018308	g17170	Np005G2808500
OG0018309	g17154	Np005G2802500
OG0018310	g36263	Np004G2003600
OG0018311	g28126	Np004G2012500
OG0018312	g32415	Np004G2130200
OG0018313	g50544	Np004G2139500
OG0018314	g32474	Np004G2140500
OG0018316	g27723	Np004G2174900
OG0018318	g32617	Np004G2052400
OG0018319	g1527	Np001G0249100
OG0018320	g1542	Np001G0246700
OG0018322	g183	Np001G0035900
OG0018324	g284	Np001G0056600
OG0018325	g9864	Np001G0074300
OG0018326	g371	Np001G0076700
OG0018327	g381	Np001G0079000
OG0018328	g18603	Np001G0084700
OG0018329	g395	Np001G0086500
OG0018331	g9906	Np001G0093200
OG0018335	g538	Np001G0115900
OG0018337	g10070	Np001G0131100
OG0018339	g613	Np001G0133100
OG0018342	g28920	Np003G1490300
OG0018343	g1275	Np003G1528100
OG0018344	g28707	Np003G1535300
OG0018345	g1246	Np003G1535400
OG0018347	g1206	Np003G1542200
OG0018348	g28670	Np003G1551400
OG0018349	g39298	Np003G1555300
OG0018351	g28640, g28638	Np003G1560100
OG0018352	g1063	Np003G1580600
OG0018353	g19393	Np001G0506600
OG0018356	g5563	Np003G1330400
OG0018357	g29643	Np003G1329000
OG0018359	g5666	Np003G1294300
OG0018360	g27965	Np003G1253100
OG0018362	g11552	Np003G1262000
OG0018363	g45297	Np003G1258100
OG0018364	g5822	Np003G1256700
OG0018367	g5850	Np003G1252200
OG0018374	g13601	Np002G0716400
OG0018375	g44325	Np002G0721900
OG0018377	g46512	Np002G0723800
OG0018378	g46426	Np002G0737300
OG0018379	g13615	Np002G0746400
OG0018381	g19462	Np001G0484800
OG0018383	g46325	Np002G0753700
OG0018384	g14235	Np007G3780900
OG0018386	g44405	Np002G0766400
OG0018387	g44476	Np002G0782800
OG0018388	g46183	Np002G0783900
OG0018389	g14021, g53180	Np007G3757900
OG0018391	g17979	Np004G1901500
OG0018392	g18057	Np002G0977100
OG0018393	g54351	Np004G1920200
OG0018396	g37162	Np006G3393600
OG0018397	g38035, g51577	Np006G3392900
OG0018398	g51601	Np006G3384900
OG0018399	g19541	Np001G0465600
OG0018400	g46915	Np005G3097100
OG0018401	g46879	Np005G3100100
OG0018402	g46933	Np005G3073300
OG0018403	g46935	Np005G3073600
OG0018404	g24906, g46958	Np005G3077600
OG0018405	g24654	Np005G3072400
OG0018407	g17755	Np005G3059400
OG0018410	g24497	Np005G3040400
OG0018415	g46147	Np002G0791200
OG0018416	g44510	Np002G0789700
OG0018417	g46160	Np002G0789500
OG0018420	g44777	Np002G0875700
OG0018422	g17047	Np005G2765000
OG0018423	g47669	Np005G2764800
OG0018427	g3292	Np001G0439500
OG0018428	g10454	Np001G0203200
OG0018429	g3469	Np001G0436200
OG0018432	g19518	Np001G0469800
OG0018434	g40536	Np001G0382500
OG0018435	g10408	Np001G0197200
OG0018436	g36465	Np004G1963600
OG0018438	g36532	Np004G1949600
OG0018441	g54260	Np004G1945000
OG0018442	g36585	Np004G1940500
OG0018444	g51411	Np006G3430100
OG0018445	g51493	Np006G3410000
OG0018446	g51505	Np006G3408200
OG0018447	g51522	Np006G3405900
OG0018448	g51528	Np006G3403800
OG0018449	g47278	Np005G2913800
OG0018450	g24220	Np005G2925800
OG0018451	g47256	Np005G2926400
OG0018456	g17548, g17749	Np005G2949700
OG0018457	g40620	Np001G0355600
OG0018459	g11361	Np001G0520200
OG0018463	g6244	Np007G3799700
OG0018464	g6326	Np007G3899400
OG0018465	g13670	Np007G3798100
OG0018466	g13717	Np007G3765900
OG0018468	g47427	Np005G2850800
OG0018471	g7933	Np007G4249000
OG0018472	g47334	Np005G2886300
OG0018474	g40247	Np003G1763300
OG0018476	g24118	Np005G2894700
OG0018477	g47188	Np005G2974000
OG0018478	g24291	Np005G2961300
OG0018479	g16992	Np007G4254400
OG0018483	g7944	Np007G4251300
OG0018484	g11241	Np007G4250700
OG0018485	g12717	Np007G4248700
OG0018488	g19635	Np001G0005200
OG0018490	g19629	Np001G0003800
OG0018491	g9624	Np001G0002900
OG0018492	g18706	Np001G0699600
OG0018493	g18786	Np001G0698400
OG0018494	g11144	Np001G0698300
OG0018495	g1756	Np001G0689000
OG0018498	g1856	Np001G0673800
OG0018500	g18894	Np001G0646800
OG0018501	g18910	Np001G0643500
OG0018502	g18949	Np001G0634100
OG0018503	g11225	Np001G0626100
OG0018505	g19024	Np001G0606200
OG0018506	g2166	Np001G0601900
OG0018507	g2255	Np001G0584600
OG0018508	g19175	Np001G0566000
OG0018509	g2335	Np001G0565400
OG0018510	g2383	Np001G0554600
OG0018511	g19218	Np001G0550100
OG0018513	g35821	Np007G3885100
OG0018517	g44881	Np002G0909300
OG0018522	g37364	Np006G3312100
OG0018526	g40388	Np003G1816000
OG0018528	g38496	Np006G3689900
OG0018529	g1045	Np003G1583700
OG0018530	g28174	Np004G2029500
OG0018531	g27929	Np004G2049100
OG0018532	g50509	Np004G2125400
OG0018535	g40299	Np003G1781200
OG0018536	g40361	Np003G1804100
OG0018537	g4809	Np001G0144200
OG0018538	g10124	Np001G0145400
OG0018539	g4788	Np001G0148100
OG0018541	g10166	Np001G0156500
OG0018542	g5914	Np007G3722000
OG0018543	g13826	Np007G3718400
OG0018544	g7421	Np007G4114600
OG0018545	g31526	Np006G3204200
OG0018546	g50802	Np006G3222400
OG0018547	g37605	Np006G3244700
OG0018548	g37016	Np001G0424600
OG0018550	g24611	Np005G3071300
OG0018553	g37473	Np006G3277900
OG0018554	g52082	Np006G3279700
OG0018557	g37384	Np006G3304800
OG0018558	g12691	Np006G3579500
OG0018561	g12680	Np007G4231900, Np003G1879900
OG0018564	g12770	Np007G4223400
OG0018565	g12633	Np007G4221000
OG0018566	g7821	Np007G4220600
OG0018567	g12776	Np007G4219200
OG0018569	g7753	Np007G4204800
OG0018570	g12595	Np007G4203600
OG0018571	g12821	Np007G4200900, Np007G4201000
OG0018572	g7706	Np007G4189900
OG0018573	g12858	Np007G4189800
OG0018574	g12544	Np007G4185300
OG0018575	g12878	Np007G4182400
OG0018576	g12465	Np007G4162600
OG0018577	g7601	Np007G4157600
OG0018579	g13004	Np007G4142100
OG0018581	g7483	Np007G4132800
OG0018582	g12388	Np007G4126600
OG0018584	g46698, g16891	Np005G3156400
OG0018585	g7354	Np007G4099300
OG0018586	g12271	Np007G4087000
OG0018587	g7284	Np007G4085700
OG0018588	g12256	Np007G4083700
OG0018589	g13159	Np007G4079400
OG0018590	g7253	Np007G4078600
OG0018593	g12181	Np007G4056200
OG0018594	g12149	Np007G4046400
OG0018598	g12056	Np007G3920300
OG0018599	g6875	Np007G3943600
OG0018600	g10803	Np001G0278300
OG0018601	g6821	Np007G3959100
OG0018602	g6818	Np007G3959500
OG0018603	g21349, g48620	Np040G4408100, Np037G4406400, Np038G4407100
OG0018604	g6785	Np007G3969300
OG0018608	g13374	Np007G3807000
OG0018609	g886	Np003G1652700
OG0018610	g16890	Np005G3157200
OG0018612	g10302	Np001G0181900
OG0018613	g13399	Np007G3821800
OG0018614	g11868	Np007G3814400
OG0018616	g45064	Np002G0976500
OG0018617	g18067	Np002G1026400
OG0018619	g4898	Np003G1468000
OG0018621	g19255	Np001G0545200
OG0018623	g26857	Np004G2597200
OG0018624	g26860	Np004G2596500
OG0018627	g49421	Np004G2568600
OG0018630	g30853	Np004G2562200
OG0018631	g26934	Np004G2559200
OG0018632	g30896	Np004G2552800
OG0018635	g30932	Np004G2544800
OG0018636	g49516	Np004G2539600
OG0018637	g31026	Np004G2529200
OG0018638	g31038	Np004G2526800
OG0018641	g49573	Np004G2519100
OG0018643	g49603	Np004G2513900
OG0018644	g31101	Np004G2513400
OG0018645	g49650	Np004G2503000
OG0018646	g31164	Np004G2500300
OG0018648	g31217	Np004G2492800
OG0018649	g31225	Np004G2491300
OG0018650	g27123	Np004G2481200
OG0018651	g11127	Np001G0416700
OG0018652	g27148	Np004G2473000
OG0018653	g27167	Np004G2466700
OG0018655	g31441	Np004G2440900
OG0018656	g49882	Np004G2432500
OG0018657	g31532	Np004G2422500
OG0018658	g31571	Np004G2413600
OG0018660	g27307	Np004G2407800
OG0018661	g49944	Np004G2407700
OG0018662	g27311	Np004G2406400
OG0018665	g27362	Np004G1943200
OG0018666	g49992	Np004G2390600
OG0018671	g27454	Np004G2352600
OG0018672	g27455	Np004G2352500
OG0018673	g50130	Np004G2352200
OG0018674	g18446	Np001G0426800
OG0018675	g50256	Np004G2313500
OG0018676	g50262	Np004G2312900
OG0018678	g23842	Np005G2825900
OG0018680	g1825	Np001G0676700
OG0018682	g40862	Np002G1213600
OG0018683	g36896	Np002G1211700, Np002G1211400
OG0018684	g40874	Np002G1210200
OG0018687	g40997	Np002G1168600
OG0018688	g44136	Np002G1163500
OG0018689	g44104	Np002G1155000
OG0018691	g41106	Np002G1113000
OG0018692	g43985	Np002G1084100
OG0018693	g36838	Np006G3632200
OG0018694	g40776	Np002G1241400
OG0018696	g10838	Np001G0326900
OG0018698	g47711	Np005G2746700
OG0018700	g54078	Np004G1993600
OG0018701	g36347	Np004G1991800
OG0018704	g36378	Np004G1985700
OG0018706	g54146	Np005G2600100
OG0018709	g22714	Np005G2616900
OG0018712	g22815	Np005G2697000
OG0018714	g47990	Np005G2694400
OG0018715	g47984	Np005G2693000
OG0018717	g47980	Np005G2688900
OG0018718	g47949	Np005G2675500
OG0018719	g22967	Np005G2674000
OG0018722	g47907	Np005G2659100
OG0018723	g23043	Np005G2654700
OG0018725	g18195	Np005G2643600
OG0018726	g23300	Np005G2712600
OG0018733	g32063	Np004G2306700
OG0018736	g47143	Np003G1898600
OG0018738	g26951	Np004G2550600
OG0018739	g30980, g30970	Np004G2536200
OG0018740	g31004	Np004G2532600
OG0018743	g32021	Np004G2326900
OG0018744	g32093	Np004G2298900
OG0018745	g50305	Np004G2294800
OG0018746	g32126	Np004G2278200, Np004G2278700
OG0018747	g50341	Np004G2274900
OG0018748	g32163	Np004G2256400
OG0018750	g32186	Np004G2088800
OG0018751	g32199	Np004G2091400
OG0018752	g32208	Np004G2093400
OG0018753	g32364	Np004G2116600
OG0018755	g28231	Np002G1199300, Np004G2035700
OG0018758	g54253	Np004G1947400
OG0018763	g44055	Np002G1138400
OG0018764	g41094	Np002G1115500
OG0018765	g43512	Np002G1114700
OG0018770	g46123	Np002G0798200
OG0018773	g46458	Np002G0733100
OG0018774	g46508	Np002G0724900
OG0018775	g46510	Np002G0724600
OG0018778	g24961, g11680, g28213	Np007G4160200
OG0018779	g7270	Np007G4083600
OG0018783	g6852	Np007G3951400
OG0018788	g6226	Np007G3798500
OG0018792	g13795	Np007G3740300
OG0018793	g13840	Np007G3716200
OG0018794	g13836	Np007G3715500
OG0018795	g50946	Np006G3675300
OG0018796	g38430	Np006G3672400
OG0018797	g38433	Np006G3670800
OG0018798	g50970	Np006G3663900
OG0018801	g38360	Np006G3649100
OG0018810	g51821	Np006G3329600
OG0018812	g37713	Np006G3218700
OG0018813	g10811	Np001G0279500
OG0018814	g10708	Np001G0253400
OG0018817	g11513	Np001G0431600
OG0018818	g19595	Np001G0446900
OG0018822	g19389	Np001G0508400
OG0018824	g52844, g52834	Np001G0530800
OG0018825	g19187	Np001G0564400
OG0018827	g11260	Np001G0607400
OG0018830	g29694	Np003G1315200
OG0018832	g9956	Np001G0103500
OG0018834	g10172	Np001G0157600
OG0018835	g25952	Np003G1752900
OG0018836	g40203	Np003G1846300
OG0018837	g40281	Np003G1778500
OG0018842	g22761	Np005G2622200
OG0018843	g22872	Np005G2688300
OG0018844	g22994	Np005G2666400
OG0018847	g47665	Np005G2765400
OG0018849	g17119	Np005G2787900
OG0018850	g23686	Np005G2790600
OG0018851	g47585	Np005G2792200
OG0018852	g23735	Np005G2802000
OG0018853	g47510	Np005G2822100
OG0018855	g53650, g17711	Np005G3040700
OG0018856	g47014	Np005G3070400
OG0018858	g54007	Np005G3078600
OG0018859	g47084	Np005G3105900
OG0018860	g46792	Np005G3122000
OG0018861	g46675	Np005G3176200
OG0018862	g36992	Np001G0114400
OG0018863	g18450	Np001G0427700
OG0018864	g18457	Np001G0429100
OG0018867	g1446	Np003G1741900
OG0018868	g1423	Np003G1737500
OG0018870	g17187	Np003G1724200
OG0018871	g28301	Np003G1709800
OG0018872	g28325	Np003G1844400
OG0018874	g28345	Np003G1681100
OG0018876	g41177	Np003G1672600
OG0018879	g50764, g1113, g32264	Np003G1616100
OG0018881	g252, g9786	Np001G0049300
OG0018882	g9631	Np001G0007400
OG0018884	g19987	Np023G4394700, Np019G4387900, Np023G4394000
OG0018885	g9647	Np001G0013000
OG0018888	g39478	Np003G1887400
OG0018912	g2707	Np001G0488000
OG0018915	g16710	Np001G0260500
OG0018916	g16843	Np005G3175300
OG0018917	g23489	Np005G2753900
OG0018920	g45691	Np003G1423000
OG0018922	g5284	Np003G1399700
OG0018923	g29434	Np003G1382600
OG0018925	g45550	Np003G1372100
OG0018927	g5497	Np003G1348300
