Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0017049	g50423	XP_006415742.1
OG0017050	g50422	XP_006415743.1
OG0017051	g36177	XP_006393680.1
OG0017052	g36182	XP_006393672.1
OG0017053	g36196	XP_006393646.1
OG0017055	g50429	XP_006415739.1
OG0017056	g27641	XP_006415727.1
OG0017057	g32304	XP_006415717.1
OG0017058	g27654	XP_024008696.1
OG0017059	g27670	XP_024009046.1
OG0017060	g50493	XP_006415623.1
OG0017061	g32391	XP_006415593.1
OG0017063	g50518	XP_006415543.2
OG0017064	g32426	XP_024008822.1
OG0017065	g32431	XP_024007781.1
OG0017067	g50539	XP_006415471.1
OG0017068	g17925	XP_006395974.1
OG0017069	g50543	XP_006415462.1
OG0017070	g32476	XP_006415447.1
OG0017071	g32508	XP_006415385.1
OG0017072	g32526	XP_006415333.1
OG0017073	g50598	XP_006415324.1
OG0017074	g32541	XP_006415290.1
OG0017075	g32606	XP_006415219.1
OG0017076	g32609	XP_006415211.1
OG0017077	g32611	XP_006415208.1
OG0017078	g32621	XP_024008382.1
OG0017079	g10687	XP_006395751.1
OG0017080	g1533	XP_006395725.1
OG0017081	g10664	XP_006395707.2
OG0017082	g1549	XP_024007584.1
OG0017084	g9643	XP_006393874.1
OG0017085	g55	XP_006393896.2
OG0017086	g68	XP_006393913.1
OG0017088	g106	XP_024006964.1
OG0017089	g108	XP_006393964.1
OG0017090	g116	XP_006393971.2
OG0017092	g121	XP_006393982.2
OG0017093	g134	XP_024007331.1
OG0017094	g18667	XP_006394013.1
OG0017096	g9709	XP_006394023.1
OG0017098	g161	XP_006394052.1
OG0017100	g170	XP_006394072.1
OG0017101	g171	XP_024007528.1
OG0017102	g192	XP_006394084.1
OG0017103	g199	XP_006394093.1
OG0017104	g9744	XP_006394107.1
OG0017105	g228	XP_006394145.1
OG0017106	g9771	XP_006394167.2
OG0017107	g254	XP_024007519.1
OG0017108	g259	XP_006394216.1
OG0017109	g262	XP_006394227.1
OG0017110	g264	XP_006394229.2
OG0017111	g9804	XP_006394245.2
OG0017113	g9829	XP_024007057.1
OG0017115	g9837	XP_006394339.1
OG0017116	g343	XP_006394367.1
OG0017117	g46967, g374	XP_024007570.1
OG0017118	g410	XP_006394487.1
OG0017119	g9892	XP_024006811.1
OG0017120	g420	XP_006394500.1
OG0017121	g9952	XP_006394572.1
OG0017122	g9954	XP_006394579.1
OG0017123	g466	XP_006394584.2
OG0017124	g486	XP_006394605.1
OG0017126	g9990	XP_006394641.1
OG0017127	g9993	XP_024006679.1
OG0017128	g512	XP_006394659.1
OG0017129	g10011	XP_006394695.1
OG0017130	g10019	XP_024009801.1, XP_006394710.1
OG0017131	g10025	XP_024007035.1
OG0017132	g10026	XP_006394735.1
OG0017133	g10050	XP_006394774.1
OG0017135	g10067	XP_006394807.1
OG0017137	g18542	XP_006394855.1
OG0017138	g648	XP_006400501.2
OG0017140	g28981	XP_006400525.2
OG0017141	g670	XP_006400543.2
OG0017142	g41415	XP_006400559.1
OG0017143	g28945	XP_006400589.1
OG0017145	g28939	XP_006400603.1
OG0017147	g744	XP_006400671.1
OG0017148	g749	XP_006400678.1
OG0017149	g792	XP_006400739.1
OG0017150	g806	XP_006400769.1
OG0017151	g813	XP_006400789.2
OG0017153	g28796, g28775	XP_024011643.1
OG0017154	g41310	XP_006410780.1
OG0017156	g1229	XP_006401027.1
OG0017157	g3208	XP_006404463.1
OG0017158	g28721	XP_006401066.1
OG0017159	g28722	XP_006401072.1
OG0017160	g1189	XP_006401074.1
OG0017161	g1188	XP_024011723.1
OG0017162	g28691	XP_006401117.1
OG0017163	g28671	XP_006401145.1
OG0017164	g1140	XP_006401162.2
OG0017166	g1110	XP_024012662.1
OG0017167	g39316	XP_006401226.1
OG0017169	g28604	XP_006401245.1
OG0017171	g39332	XP_024012699.1
OG0017172	g1085	XP_006401278.1
OG0017173	g39343	XP_006401303.1
OG0017174	g1071	XP_006401327.1
OG0017175	g39376	XP_006401468.1
OG0017176	g39379	XP_006401480.1
OG0017177	g985	XP_006401505.1
OG0017178	g981	XP_006401515.1
OG0017179	g980	XP_006401516.2
OG0017180	g39397	XP_006401523.1
OG0017181	g2646	XP_006404181.1
OG0017182	g2648	XP_006404183.1
OG0017183	g2677	XP_006404201.2
OG0017184	g2679	XP_006404203.1
OG0017185	g5548	XP_006399222.1
OG0017186	g5567	XP_024012113.1
OG0017187	g29644	XP_006399193.1
OG0017190	g29647	XP_006399184.1
OG0017191	g45470	XP_006399183.1
OG0017192	g29654	XP_006399159.1
OG0017194	g5594	XP_006399119.1
OG0017195	g46922	XP_006395908.1
OG0017197	g29705	XP_006399047.1
OG0017199	g29732	XP_006398993.1
OG0017202	g29743	XP_006398976.1
OG0017203	g11666	XP_006398972.1
OG0017204	g5660	XP_006398945.2
OG0017205	g5705	XP_024011696.1
OG0017206	g45360	XP_006398812.2
OG0017207	g45355	XP_006398795.1
OG0017211	g5769	XP_006398742.1
OG0017213	g45338	XP_006398727.1
OG0017214	g45333	XP_024011898.1
OG0017215	g29854	XP_006398717.1
OG0017219	g45287	XP_006398613.1
OG0017220	g5847	XP_006398596.1
OG0017222	g5853	XP_006398589.2
OG0017226	g16831	XP_006405449.1
OG0017227	g16805	XP_006405396.1
OG0017230	g44271	XP_006389717.1
OG0017231	g44270	XP_006389720.2
OG0017233	g46596	XP_006389750.1
OG0017235	g46588	XP_006389781.1
OG0017236	g46580	XP_006389793.1
OG0017237	g46549	XP_024007674.1
OG0017238	g46544	XP_006389842.1
OG0017239	g46543	XP_006389843.1
OG0017243	g44320	XP_006389884.1
OG0017245	g44351	XP_024008175.1
OG0017246	g46459	XP_024006368.1
OG0017248	g46400	XP_006390037.1
OG0017249	g13611	XP_006390040.1
OG0017250	g46392	XP_024009441.1
OG0017252	g46365	XP_006390085.1
OG0017253	g46358	XP_024011774.1
OG0017254	g46354	XP_024007530.1
OG0017255	g46350	XP_006390097.1
OG0017256	g46307	XP_006390130.1
OG0017257	g44378	XP_006390143.1
OG0017258	g46305	XP_006390160.1
OG0017260	g10502, g1616	XP_006395459.1
OG0017261	g44418	XP_006390251.1
OG0017262	g46238	XP_006390259.2
OG0017263	g46234	XP_006390268.1
OG0017264	g44433	XP_006390272.1
OG0017265	g46215	XP_006390293.2
OG0017266	g41101	XP_024005471.1
OG0017268	g13999	XP_006409244.1
OG0017269	g2776	XP_024013721.1
OG0017270	g2785	XP_006404388.1
OG0017271	g17980	XP_006392558.1
OG0017272	g27978	XP_006392575.1
OG0017274	g54366	XP_024006026.1
OG0017275	g13843	XP_006409008.1
OG0017277	g36722	XP_006392620.1
OG0017278	g27982	XP_024005934.1
OG0017279	g54320	XP_006392635.1
OG0017280	g54332	XP_006392664.1
OG0017282	g36697	XP_024006127.1
OG0017286	g36676	XP_006392735.1
OG0017287	g36661	XP_006392766.2
OG0017288	g36638	XP_006392777.1
OG0017289	g27963	XP_006405263.1
OG0017290	g50983	XP_006404973.1
OG0017292	g51570	XP_006410786.1
OG0017293	g51593	XP_006410832.2
OG0017294	g38047	XP_024016674.1
OG0017295	g902	XP_006401747.1
OG0017296	g25982	XP_006397349.1
OG0017297	g1482	XP_006396315.1
OG0017298	g17926	XP_006414795.1
OG0017299	g25284	XP_024013035.1
OG0017300	g46903	XP_006403062.1
OG0017301	g17928	XP_006403068.1
OG0017302	g46876	XP_006395968.1
OG0017303	g46877	XP_024013083.1
OG0017304	g25241	XP_006403096.1
OG0017305	g46947	XP_024004368.1
OG0017306	g24785	XP_006414966.1
OG0017307	g24728	XP_006414944.1
OG0017308	g47003	XP_024004673.1
OG0017310	g47015	XP_006414859.1
OG0017311	g24566	XP_006414782.1
OG0017312	g24564	XP_024005242.1
OG0017313	g24526	XP_006414698.1
OG0017315	g24496	XP_006414631.1
OG0017316	g24494	XP_006414626.1
OG0017321	g26789	XP_006402186.2
OG0017325	g46028	XP_006390598.1
OG0017326	g46031	XP_024010545.1
OG0017327	g38361	XP_024014109.1
OG0017328	g44571	XP_006390563.2
OG0017329	g44570	XP_006390560.1
OG0017330	g17994	XP_006390538.1
OG0017333	g44557	XP_024007515.1
OG0017334	g44548	XP_006390469.1
OG0017336	g44792	XP_006391090.1
OG0017338	g45762	XP_006391080.1
OG0017339	g45771	XP_006391063.1
OG0017340	g44774	XP_006391044.1
OG0017342	g23543	XP_006412938.1
OG0017345	g46687	XP_006405584.1
OG0017346	g16861	XP_006405559.1
OG0017347	g11512	XP_006419129.1
OG0017348	g11511	XP_006419128.1
OG0017349	g10413	XP_006395362.1
OG0017350	g16502	XP_024006860.1
OG0017351	g10451	XP_006395389.1
OG0017352	g10464	XP_024006794.1
OG0017353	g10547	XP_006395523.1
OG0017354	g10554	XP_006395534.1
OG0017355	g10569	XP_006395551.1
OG0017356	g1571	XP_006395636.1
OG0017357	g44737	XP_006390980.2
OG0017358	g44750	XP_006390993.1
OG0017359	g44754	XP_006391000.2
OG0017360	g45803	XP_006391004.1
OG0017361	g45801	XP_006391009.1
OG0017362	g45789	XP_006391032.1
OG0017363	g40573	XP_006398250.1
OG0017366	g40530	XP_006398149.1
OG0017368	g54207	XP_006393128.1
OG0017369	g36495	XP_006393060.1
OG0017372	g36557	XP_006392949.1
OG0017373	g36574	XP_006392912.1
OG0017374	g54264	XP_006392911.1
OG0017376	g54268	XP_006392895.1
OG0017378	g37038	XP_006403344.1
OG0017380	g46855	XP_024007167.1
OG0017381	g37064	XP_006403267.1
OG0017382	g51372	XP_024003850.1
OG0017383	g37067	XP_006410507.1
OG0017384	g37963	XP_006410509.1
OG0017385	g51390	XP_006410519.1
OG0017386	g51403	XP_006410536.1
OG0017387	g51446	XP_006410589.1
OG0017390	g51502	XP_024003968.1
OG0017391	g25858	XP_006410694.1
OG0017392	g38003	XP_006410706.1
OG0017393	g51546	XP_006410749.1
OG0017394	g24130	XP_024004700.1
OG0017396	g17448	XP_006414022.1
OG0017397	g47295	XP_006414016.2
OG0017398	g47286	XP_006414056.1
OG0017399	g17467	XP_024004753.1
OG0017400	g17481	XP_006414123.1
OG0017401	g11419	XP_006418855.1
OG0017402	g38455	XP_006404761.1
OG0017403	g50660	XP_006415154.1
OG0017405	g2545	XP_006404004.1
OG0017406	g19354	XP_006404016.1
OG0017407	g881, g41221	XP_006401828.1
OG0017408	g1325	XP_006401917.1
OG0017409	g24214	XP_024004400.1
OG0017410	g6332	XP_006414211.1
OG0017411	g6221	XP_006409677.1
OG0017412	g6152	XP_006409501.1
OG0017413	g6144	XP_006409477.1
OG0017415	g14087	XP_006409411.1
OG0017416	g14046	XP_024016188.1
OG0017417	g47438	XP_006413624.2
OG0017418	g17290	XP_006413647.1
OG0017419	g27634	XP_006415754.1
OG0017421	g10254	XP_006395170.1
OG0017422	g17386	XP_024005664.1
OG0017423	g24056	XP_006413867.1
OG0017424	g13665	XP_006409708.1
OG0017425	g10358	XP_006395287.1
OG0017426	g47360	XP_006413828.1
OG0017427	g24007	XP_006413775.1
OG0017428	g17335	XP_006413773.2
OG0017429	g23988	XP_006413739.1
OG0017431	g24108	XP_006413936.1
OG0017434	g12726	XP_006408574.1
OG0017435	g3021	XP_006408568.1
OG0017436	g5138	XP_006408559.1
OG0017438	g7948	XP_006408550.1
OG0017439	g12719	XP_006408535.1
OG0017440	g7939	XP_006408531.1
OG0017441	g7937	XP_006408530.2
OG0017442	g23726	XP_006393824.1
OG0017443	g17	XP_024012153.1
OG0017445	g9627	XP_006393815.1
OG0017446	g19628	XP_006405329.1
OG0017448	g9621	XP_006393794.1
OG0017449	g11	XP_006393793.1
OG0017451	g18702	XP_006402274.1
OG0017452	g18785	XP_024012813.1
OG0017454	g18779	XP_024009123.1
OG0017456	g18756	XP_006402314.1
OG0017458	g11155	XP_006402401.1
OG0017459	g1812	XP_024013020.1
OG0017460	g11162	XP_006402442.1
OG0017463	g1890	XP_006402540.1
OG0017464	g1891	XP_006402544.1
OG0017466	g1917	XP_006402588.1
OG0017470	g11202	XP_006402730.1
OG0017471	g18921	XP_006402746.1
OG0017474	g2090	XP_024012934.1, XP_006396050.2
OG0017475	g2088	XP_006402891.1
OG0017476	g18996	XP_006402900.1
OG0017478	g2150, g19028	XP_006402993.1
OG0017479	g19030	XP_006402995.2
OG0017480	g2170	XP_006403024.1
OG0017481	g2183	XP_006403415.1
OG0017482	g11276	XP_024013443.1
OG0017483	g19082	XP_006403455.1
OG0017485	g2216	XP_024013354.1
OG0017486	g2238	XP_006403498.1
OG0017487	g2253	XP_006403513.1
OG0017488	g19152	XP_006403576.1
OG0017489	g2299	XP_006403594.1
OG0017490	g2316	XP_024013742.1
OG0017492	g2329	XP_006403652.1
OG0017493	g19176	XP_006403656.1
OG0017494	g2339	XP_024013640.1
OG0017495	g19205	XP_006403714.2
OG0017496	g11317	XP_006403718.2
OG0017498	g19211	XP_006403738.1
OG0017499	g11322	XP_024013759.1
OG0017500	g11323	XP_006403768.1
OG0017501	g19223	XP_006403779.1
OG0017502	g19229	XP_006403784.1
OG0017503	g937	XP_024012168.1
OG0017504	g923	XP_006401698.1
OG0017506	g11720, g13501	XP_006418738.1
OG0017507	g6441	XP_006418700.1
OG0017508	g11685	XP_006418679.1
OG0017509	g11686	XP_006418684.1
OG0017510	g11674	XP_006418660.1
OG0017511	g6391	XP_006418623.1
OG0017512	g6367	XP_024009676.1
OG0017513	g13532	XP_006418585.1
OG0017514	g13570	XP_006418510.1
OG0017515	g13587	XP_006396122.1
OG0017516	g44971	XP_006391435.1
OG0017517	g44940	XP_006391461.1
OG0017518	g41799	XP_006391473.1
OG0017519	g44882	XP_006391230.1
OG0017520	g41605	XP_006391213.1
OG0017522	g41581	XP_006391193.1
OG0017523	g44866	XP_006391191.1
OG0017524	g18018	XP_006391157.1
OG0017527	g6004	XP_024016596.1
OG0017528	g13945	XP_024016046.1
OG0017529	g19043	XP_006403018.1
OG0017531	g10275	XP_006395192.1
OG0017533	g51954	XP_006411349.1
OG0017534	g38145	XP_006411338.1
OG0017535	g28387	XP_024012703.1
OG0017536	g51886	XP_006411301.1
OG0017537	g51883	XP_006411297.1
OG0017538	g37354	XP_006411289.1
OG0017540	g51856	XP_006411258.1
OG0017542	g37323	XP_006411188.2
OG0017543	g51785	XP_006411185.1
OG0017544	g51768	XP_006411162.1
OG0017545	g37311	XP_006411143.1
OG0017547	g51743	XP_006411116.1
OG0017548	g38092	XP_006411074.2
OG0017550	g51722	XP_006411058.1
OG0017551	g37275	XP_024016706.1
OG0017553	g38084	XP_006410964.1
OG0017555	g37219	XP_006410940.1
OG0017557	g25660	XP_006396733.1
OG0017558	g25661	XP_006396732.1
OG0017559	g40419	XP_024010161.1
OG0017560	g40425	XP_006396721.1
OG0017561	g40426	XP_006396719.1
OG0017563	g50386	XP_006415865.1
OG0017564	g50855	XP_006404557.1
OG0017570	g36944	XP_024014253.1
OG0017571	g38510	XP_006404655.1
OG0017572	g36929	XP_006404716.1
OG0017573	g38480	XP_006404726.1
OG0017574	g36876	XP_006405145.2
OG0017575	g38308	XP_006408813.1
OG0017576	g36822	XP_006408861.1
OG0017577	g38270	XP_006398034.1
OG0017578	g38323	XP_006405235.1
OG0017579	g35934	XP_024007274.1
OG0017580	g53615	XP_024010610.1
OG0017581	g32852	XP_006397423.1
OG0017582	g27866	XP_006397419.1
OG0017583	g32743	XP_006415018.1
OG0017584	g32734	XP_024007707.1
OG0017585	g27802	XP_006415081.1
OG0017586	g50706	XP_006415087.1
OG0017587	g32667	XP_024008157.1
OG0017588	g40329, g25780	XP_006397019.1
OG0017589	g25765	XP_006396995.1
OG0017591	g25763	XP_006396986.2
OG0017592	g25698	XP_006396883.1
OG0017593	g25695	XP_024010184.1
OG0017594	g4870	XP_024012017.1
OG0017595	g4805	XP_006394921.1
OG0017596	g10151	XP_024006951.1
OG0017598	g4707	XP_006394995.1
OG0017599	g5934	XP_006408924.1
OG0017600	g5908	XP_006408957.1
OG0017601	g13827	XP_006408999.2
OG0017602	g47383	XP_006409016.1
OG0017603	g13834	XP_006409030.1
OG0017604	g31127	XP_024010813.1
OG0017605	g37776	XP_006398000.1
OG0017609	g37728	XP_006397936.1
OG0017610	g37701	XP_006397883.1
OG0017611	g37699	XP_006397876.1
OG0017614	g38244	XP_006397735.1
OG0017616	g52244	XP_006397680.2
OG0017617	g17030	XP_024005313.1
OG0017621	g37526	XP_006397572.1
OG0017622	g52142	XP_006397563.1
OG0017623	g5932	XP_024007387.1
OG0017624	g38210	XP_006397497.1
OG0017626	g38205	XP_006397481.1
OG0017628	g52026	XP_006411471.1
OG0017630	g37410	XP_006411450.1, XP_024004246.1
OG0017631	g10885	XP_006398421.1
OG0017632	g7902	XP_024015000.1
OG0017633	g7893	XP_006408435.1
OG0017634	g45761	XP_006408397.1
OG0017636	g7843	XP_024015602.1
OG0017638	g12642	XP_006408317.1
OG0017639	g12641	XP_006408316.1
OG0017640	g7823	XP_006408301.1
OG0017641	g12777	XP_006408288.1
OG0017642	g7817	XP_006408282.1
OG0017643	g19650	XP_006393868.1
OG0017645	g7742	XP_006408156.1
OG0017646	g38425	XP_006404852.1
OG0017648	g12561	XP_006408098.1
OG0017649	g12555	XP_024015575.1
OG0017650	g12509	XP_006407993.1
OG0017652	g32238	XP_024008793.1
OG0017654	g12487	XP_006407945.1
OG0017655	g7643	XP_006407938.1
OG0017657	g12934	XP_006407922.1
OG0017658	g12469	XP_006407896.1
OG0017659	g7617	XP_006407887.1
OG0017660	g12954	XP_024015473.1
OG0017662	g12443	XP_006407840.1
OG0017663	g7572	XP_006407807.1
OG0017664	g10309	XP_006395243.1
OG0017665	g7559	XP_006407782.1
OG0017666	g7554	XP_006407773.1
OG0017667	g12993	XP_006407771.1
OG0017668	g7535	XP_006407741.1
OG0017669	g7533	XP_006418524.1
OG0017670	g7531	XP_006407738.1
OG0017672	g7485	XP_006407666.1
OG0017673	g7479	XP_024014999.1
OG0017674	g13060, g7473	XP_006407643.1
OG0017675	g7469	XP_006407639.2
OG0017676	g12386	XP_006407614.1
OG0017678	g7444	XP_006407595.1
OG0017679	g7442	XP_006407592.1
OG0017680	g13085	XP_006407575.1
OG0017681	g13105	XP_006407527.1
OG0017683	g13119	XP_006407445.1
OG0017684	g7304	XP_006407324.2
OG0017685	g7302	XP_006407320.1
OG0017686	g7282	XP_006407291.1
OG0017687	g13156	XP_006407255.1
OG0017688	g7248	XP_006407234.1
OG0017689	g7230	XP_006407197.1
OG0017690	g7221	XP_006407182.1
OG0017691	g12218	XP_006407172.1
OG0017693	g12203	XP_024015748.1
OG0017695	g12184	XP_006407092.2
OG0017696	g7152	XP_006407067.1
OG0017697	g7151	XP_006407066.1
OG0017698	g6243	XP_006409688.1
OG0017699	g12154	XP_024015348.1
OG0017700	g12148	XP_006407010.1
OG0017701	g7115	XP_024015252.1
OG0017702	g7114	XP_006407006.1
OG0017703	g14415	XP_006409654.1
OG0017705	g12119	XP_024015250.1
OG0017707	g7039	XP_024015245.1
OG0017708	g7021	XP_006406850.1
OG0017709	g6995	XP_006406809.1
OG0017710	g6992	XP_006406806.1
OG0017711	g6934	XP_006406714.1
OG0017713	g23720	XP_006413233.1
OG0017716	g6777	XP_006406466.1
OG0017717	g11954	XP_006406465.1
OG0017718	g30881	XP_006418108.1
OG0017719	g11950	XP_006406456.1
OG0017720	g25296	XP_006403056.1
OG0017721	g11896	XP_006406349.1
OG0017722	g28390	XP_006401780.1
OG0017723	g16875	XP_006405586.1
OG0017726	g16894	XP_006405631.1
OG0017727	g46744	XP_006405767.1
OG0017728	g18096	XP_006405768.1
OG0017729	g46784	XP_006405842.1
OG0017731	g46786	XP_006405848.2
OG0017732	g46793	XP_006405863.1
OG0017734	g25094	XP_024007124.1
OG0017735	g6512	XP_006418849.1
OG0017737	g11764	XP_006406074.1
OG0017738	g6559	XP_006406106.1
OG0017739	g11819	XP_006406162.1
OG0017740	g11834	XP_006406199.1
OG0017741	g13409	XP_006406206.1
OG0017742	g13405	XP_006406217.1
OG0017743	g50124	XP_006416425.1
OG0017744	g13389	XP_006406270.1
OG0017745	g11872	XP_006406286.1
OG0017746	g16991	XP_006412747.1
OG0017748	g23433	XP_006412758.1
OG0017749	g23438	XP_024005578.1
OG0017750	g16993	XP_006412772.1
OG0017751	g23445	XP_006412780.1
OG0017752	g393	XP_006394461.1
OG0017753	g45003	XP_006391377.1
OG0017754	g45056	XP_006391528.1
OG0017755	g45066	XP_006391541.1
OG0017758	g45099	XP_006391569.1
OG0017759	g45085	XP_006391559.1
OG0017760	g28498	XP_006401502.1
OG0017761	g43853	XP_006392520.1
OG0017762	g43870	XP_024015749.1
OG0017763	g43899	XP_006392486.1
OG0017764	g1693	XP_006392475.1
OG0017765	g41447	XP_006400458.1
OG0017766	g29076	XP_006400446.1
OG0017767	g29059	XP_006400406.1
OG0017769	g4757	XP_006395047.1
OG0017770	g4732	XP_006395028.1
OG0017771	g10263	XP_006395179.1
OG0017772	g13875	XP_006408906.1
OG0017774	g19280	XP_006403854.1
OG0017775	g2489	XP_006403939.1
OG0017777	g19281	XP_006418504.1
OG0017778	g49285	XP_006418489.1
OG0017779	g49290	XP_006418483.1
OG0017781	g26865	XP_006418455.1
OG0017782	g30733	XP_006418449.1
OG0017783	g38487	XP_006404712.1
OG0017785	g26889	XP_006418350.1
OG0017786	g30810	XP_006418258.1
OG0017789	g49439	XP_006418180.2
OG0017790	g26921	XP_006418179.1
OG0017791	g30852	XP_024007835.1
OG0017792	g30856	XP_006418164.1
OG0017794	g26933	XP_006418135.1
OG0017795	g49466	XP_006418090.1
OG0017798	g10289	XP_006395211.1
OG0017799	g30926	XP_024008097.1
OG0017800	g49495	XP_006418032.1
OG0017801	g26960	XP_006418006.1
OG0017802	g30947	XP_006417997.1
OG0017803	g30957	XP_006417981.1
OG0017804	g30962	XP_006417973.1
OG0017805	g30972	XP_006417962.1
OG0017806	g26967	XP_006390316.1
OG0017807	g30989	XP_006417942.1
OG0017808	g49543	XP_006417934.1
OG0017809	g31020	XP_006417885.1
OG0017810	g49562	XP_006417822.1
OG0017811	g31057	XP_006417815.1
OG0017813	g31084	XP_024008089.1
OG0017814	g31086	XP_006417757.1
OG0017815	g49692	XP_006417702.1
OG0017816	g41226	XP_006401815.1
OG0017817	g49686	XP_006417687.1
OG0017818	g27028	XP_006417678.1
OG0017819	g31160	XP_006417606.2
OG0017820	g27063	XP_006417594.1
OG0017821	g31176	XP_006417588.1
OG0017822	g31178	XP_006417586.1
OG0017824	g27075	XP_006417577.1
OG0017826	g49706	XP_006417529.2
OG0017827	g31239	XP_006417488.1
OG0017829	g49725	XP_006417472.1
OG0017830	g31273	XP_006417421.1
OG0017832	g49752	XP_006417412.1
OG0017835	g31311	XP_024007721.1
OG0017836	g31319	XP_006417351.1
OG0017839	g31412	XP_006417186.2
OG0017840	g49872	XP_024008221.1
OG0017841	g38351	XP_006405056.1
OG0017842	g49879	XP_006417108.1
OG0017843	g27227	XP_006417104.1
OG0017844	g27248	XP_006417091.1
OG0017845	g31491	XP_006417064.2
OG0017846	g31504	XP_006417050.1
OG0017847	g31509	XP_006417040.2
OG0017848	g31525	XP_006417015.1
OG0017849	g31543	XP_006416986.1
OG0017850	g31588	XP_006416925.1
OG0017851	g31605	XP_006416895.1
OG0017852	g31611	XP_006416893.1
OG0017853	g31629	XP_006416857.1
OG0017854	g31631	XP_024007872.1
OG0017855	g49966	XP_006416833.1
OG0017857	g31690	XP_024008918.1
OG0017858	g49998	XP_006416710.1
OG0017859	g50011	XP_006416685.1
OG0017860	g31733	XP_006416663.1
OG0017861	g31740	XP_006416655.1
OG0017862	g31769	XP_006416615.1
OG0017863	g31771	XP_024008762.1
OG0017864	g31784	XP_024008710.1
OG0017865	g50048	XP_006416594.1
OG0017867	g27411	XP_006416593.2
OG0017868	g27415	XP_006416576.1
OG0017869	g50063	XP_006416540.1
OG0017870	g31820	XP_006416535.1
OG0017871	g27434	XP_006416491.2
OG0017873	g46866	XP_006395947.1
OG0017874	g31945	XP_006416375.1
OG0017877	g32001	XP_006416277.1
OG0017878	g32005	XP_006416272.1
OG0017879	g32007	XP_006416270.1
OG0017880	g27497	XP_006416263.1
OG0017882	g32023	XP_006416229.1
OG0017883	g32037	XP_006416196.1
OG0017884	g32041	XP_006416182.1
OG0017886	g27530	XP_006416166.1
OG0017887	g27791	XP_006416168.1
OG0017889	g50258	XP_006416149.1
OG0017890	g44635	XP_006390743.1
OG0017891	g44644	XP_006390753.1
OG0017892	g45918	XP_006390783.1
OG0017893	g45912	XP_024007012.1
OG0017894	g45902	XP_006390807.1
OG0017895	g45888	XP_006390821.1
OG0017897	g45882	XP_006390835.2
OG0017898	g45878	XP_024006864.1
OG0017899	g18010	XP_024008952.1
OG0017900	g44692	XP_024004094.1
OG0017901	g44693	XP_006390860.1
OG0017903	g27793	XP_006415141.1
OG0017904	g27795	XP_006415131.1
OG0017905	g27796	XP_006415127.1
OG0017906	g50688	XP_006415115.1
OG0017907	g46642	XP_006405327.1
OG0017908	g15780	XP_006405585.1
OG0017909	g40911	XP_024004259.1
OG0017910	g40918	XP_006391898.1
OG0017911	g40921	XP_006391902.1
OG0017912	g44215	XP_024016105.1
OG0017913	g44208	XP_024004905.1
OG0017914	g38260	XP_006391914.1
OG0017915	g44207	XP_006391929.1
OG0017916	g40932	XP_024015294.1
OG0017917	g40936	XP_006391954.1
OG0017919	g40985	XP_006392072.1
OG0017921	g41006	XP_006392114.1
OG0017922	g41023	XP_024004274.1
OG0017923	g44126	XP_024004005.1
OG0017924	g45068	XP_006391544.1
OG0017925	g41052	XP_006392278.1
OG0017927	g1714	XP_024005126.1
OG0017929	g45069	XP_024007650.1
OG0017931	g41119	XP_006392435.1
OG0017933	g10364	XP_006395295.1
OG0017934	g6196	XP_006409645.1
OG0017935	g40734	XP_006391592.1
OG0017936	g40638	XP_024011057.1
OG0017939	g40669	XP_024011098.1
OG0017940	g40716	XP_024011039.1
OG0017941	g5904	XP_006408971.1
OG0017942	g11051	XP_006398065.1
OG0017943	g11056	XP_006403116.1
OG0017944	g40470	XP_006396605.1
OG0017945	g40465, g25543	XP_006396624.2
OG0017946	g23484	XP_006412853.1
OG0017947	g23469	XP_024005181.1
OG0017948	g17001	XP_006412804.1
OG0017949	g17000	XP_024005350.1
OG0017950	g17592	XP_024005859.1
OG0017951	g47150	XP_006414369.2
OG0017952	g28235	XP_006395999.1
OG0017953	g54051	XP_006393470.1
OG0017954	g28106	XP_006393423.1
OG0017957	g54086	XP_006393372.1
OG0017958	g36366	XP_006393336.1
OG0017959	g54109	XP_006393324.1
OG0017960	g44487	XP_006390363.1
OG0017962	g18379	XP_024005357.1
OG0017963	g18372	XP_024004493.1
OG0017964	g18355	XP_006411641.1
OG0017966	g18337	XP_006411659.1
OG0017967	g18336	XP_006410704.2, XP_006411660.1
OG0017968	g18334	XP_024004577.1
OG0017970	g4756	XP_006411685.1
OG0017971	g22692	XP_006411719.1
OG0017973	g2992	XP_006419049.1
OG0017974	g22717	XP_006411755.1
OG0017975	g22728	XP_006411764.1
OG0017976	g22766	XP_006404946.2, XP_006411803.1
OG0017977	g22769	XP_006411804.1
OG0017978	g38280	XP_006408753.2
OG0017979	g22793	XP_006411827.1
OG0017981	g22854	XP_006411915.1
OG0017982	g22867	XP_006411920.2
OG0017983	g27074	XP_006411944.1
OG0017984	g22901	XP_006411963.1
OG0017986	g22988	XP_006412089.1
OG0017988	g23057	XP_006412188.1
OG0017989	g47877	XP_006412235.1
OG0017991	g16920	XP_006412472.2
OG0017993	g23243	XP_006412432.1
OG0017996	g18163	XP_024004674.1
OG0017997	g23158	XP_006412318.1
OG0017998	g23151	XP_024004416.1
OG0017999	g776	XP_024012412.1
OG0018000	g23299	XP_006412546.1
OG0018001	g23308	XP_006412554.1
