Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0013882	g31404	XP_018435329.1
OG0013883	g31411	XP_018451069.1
OG0013884	g31413	XP_018451007.1, XP_018450994.1, XP_018451374.1
OG0013885	g27207	XP_018441190.1
OG0013886	g49860	XP_018436628.1, XP_018436668.1
OG0013887	g32230	XP_018450601.1
OG0013888	g31436	XP_018435401.1, XP_018447507.1
OG0013889	g31448	XP_018488426.1, XP_018442592.1
OG0013890	g28362	XP_018476788.1
OG0013891	g31456	XP_018464559.1, XP_018450403.1
OG0013892	g27245, g49884	XP_018469198.1
OG0013893	g49890, g27247	XP_018467794.1
OG0013894	g31503	XP_018441309.1, XP_018437017.1
OG0013895	g31510	XP_018433891.1
OG0013896	g31512	XP_018436760.1
OG0013897	g31515	XP_018455432.1
OG0013898	g31520	XP_018451150.1, XP_018447242.1
OG0013899	g27265	XP_018470226.1, XP_018470076.1
OG0013900	g31528	XP_018435472.1, XP_018436636.1
OG0013901	g31544, g49917	XP_018437252.1
OG0013902	g31545	XP_018441665.1
OG0013903	g27291	XP_018434935.1, XP_018434924.1
OG0013904	g31584	XP_018479817.1, XP_018479725.1
OG0013905	g10222	XP_018477672.1
OG0013906	g49949, g27310	XP_018487486.1
OG0013907	g31627	XP_018438531.1
OG0013908	g31635	XP_018470672.1
OG0013910	g31643	XP_018493097.1
OG0013911	g31647	XP_018450208.1, XP_018470454.1
OG0013912	g49973	XP_018436892.1, XP_018454233.1
OG0013914	g31655	XP_018468332.1, XP_018463605.1
OG0013915	g31660	XP_018450739.1
OG0013916	g31662	XP_018450737.1
OG0013917	g31668	XP_018434410.1
OG0013918	g27365	XP_018479379.1, XP_018479393.1
OG0013919	g49997, g31694	XP_018458612.1
OG0013920	g5739	XP_018468180.1
OG0013921	g31704	XP_018451423.1, XP_018460498.1
OG0013922	g31707	XP_018451422.1
OG0013923	g27371	XP_018449229.1
OG0013924	g31712	XP_018445117.1
OG0013925	g31717	XP_018480516.1
OG0013926	g50018	XP_018432683.1, XP_018488274.1
OG0013927	g31743	XP_018450811.1, XP_018448069.1
OG0013928	g50027	XP_018434372.1
OG0013929	g31751	XP_018437997.1
OG0013930	g31757	XP_018433427.1
OG0013931	g50036	XP_018435703.1
OG0013932	g50040	XP_018482284.1, XP_018462226.1
OG0013933	g27413	XP_018489314.1
OG0013934	g27426	XP_018449321.1
OG0013935	g31817	XP_018442185.1
OG0013936	g50068	XP_018448035.1, XP_018448040.1
OG0013937	g27429, g50069	XP_018451757.1, XP_018451749.1
OG0013939	g27432	XP_018448135.1
OG0013940	g27433	XP_018493149.1
OG0013941	g31860	XP_018467646.1
OG0013942	g50093	XP_018447689.1
OG0013943	g31870	XP_018466551.1, XP_018484629.1
OG0013944	g50095	XP_018491924.1, XP_018491935.1
OG0013945	g31830	XP_018480568.1
OG0013946	g31880	XP_018484700.1
OG0013947	g27443	XP_018442410.1, XP_018433137.1
OG0013948	g16680	XP_018454722.1
OG0013949	g31901, g50118	XP_018473625.1, XP_018450745.1
OG0013951	g46688	XP_018483457.1
OG0013952	g50132	XP_018450729.1
OG0013953	g50133	XP_018436110.1
OG0013954	g50142	XP_018451612.1
OG0013955	g50153	XP_018469253.1
OG0013956	g31986	XP_018469244.1
OG0013957	g50187	XP_018486247.1
OG0013958	g31987, g50188	XP_018436582.1
OG0013959	g50190	XP_018465455.1, XP_018469317.1
OG0013960	g50191	XP_018465456.1
OG0013961	g50207	XP_018490249.1
OG0013962	g50210	XP_018473133.1, XP_018437353.1
OG0013963	g27511	XP_018483658.1, XP_018483634.1
OG0013964	g32022	XP_018450939.1
OG0013965	g50236	XP_018470063.1
OG0013966	g10293	XP_018482552.1
OG0013967	g50252	XP_018433878.1
OG0013968	g27535	XP_018443246.1
OG0013969	g27538	XP_018434323.1, XP_018443576.1
OG0013970	g27539	XP_018439790.1
OG0013971	g46041	XP_018491811.1
OG0013973	g44630	XP_018455474.1, XP_018455473.1
OG0013974	g45945	XP_018446523.1
OG0013975	g45943	XP_018453252.1
OG0013976	g44639	XP_018458003.1
OG0013977	g45933	XP_018471965.1
OG0013978	g45930, g44647	XP_018444529.1
OG0013979	g45923, g3816, g3817	XP_018456091.1
OG0013980	g45920	XP_018456822.1
OG0013981	g45916	XP_018445045.1
OG0013982	g45905	XP_018457714.1
OG0013983	g45879	XP_018470100.1
OG0013985	g45871	XP_018452180.1, XP_018455511.1
OG0013986	g44695	XP_018467911.1
OG0013987	g45861	XP_018464402.1, XP_018457919.1
OG0013988	g45860	XP_018451965.1, XP_018470239.1
OG0013990	g45832	XP_018455318.1, XP_018455107.1, XP_018444939.1
OG0013991	g23849	XP_018471526.1, XP_018464770.1
OG0013992	g17227	XP_018454656.1
OG0013993	g27790	XP_018434179.1
OG0013994	g40814	XP_018457117.1
OG0013995	g40810	XP_018457682.1
OG0013996	g40809	XP_018454280.1
OG0013997	g44255	XP_018456051.1
OG0013998	g40842	XP_018457800.1
OG0013999	g47609	XP_018471436.1
OG0014001	g40851	XP_018452781.1
OG0014002	g10814	XP_018434357.1, XP_018464028.1
OG0014003	g44242	XP_018464284.1, XP_018453987.1
OG0014004	g40870	XP_018454815.1
OG0014005	g5032	XP_018446788.1
OG0014006	g40887	XP_018452841.1
OG0014007	g40905	XP_018452051.1
OG0014008	g40919	XP_018452225.1
OG0014009	g40929	XP_018458642.1, XP_018458630.1
OG0014010	g40948	XP_018440351.1
OG0014011	g44181	XP_018433538.1
OG0014012	g44153	XP_018454723.1
OG0014013	g44150	XP_018455793.1, XP_018437598.1
OG0014014	g40982	XP_018440912.1
OG0014015	g40995	XP_018457656.1, XP_018457658.1
OG0014016	g41004	XP_018454189.1, XP_018455625.1
OG0014017	g13672	XP_018485387.1
OG0014018	g40998	XP_018436899.1
OG0014019	g41021	XP_018446900.1, XP_018452674.1, XP_018461927.1
OG0014020	g41027	XP_018439275.1
OG0014021	g44106	XP_018457573.1, XP_018435091.1
OG0014022	g41046	XP_018457496.1
OG0014023	g44068	XP_018454292.1
OG0014024	g41068	XP_018439452.1
OG0014026	g41074	XP_018456994.1
OG0014027	g41107, g33426	XP_018458173.1
OG0014028	g41114	XP_018453182.1, XP_018453203.1
OG0014029	g41118	XP_018458165.1
OG0014030	g41126	XP_018440095.1
OG0014031	g40817	XP_018453066.1
OG0014032	g40824	XP_018452728.1, XP_018452727.1
OG0014033	g40777	XP_018452858.1
OG0014035	g40766	XP_018456908.1
OG0014036	g40763	XP_018452968.1
OG0014037	g40762	XP_018454546.1
OG0014038	g40736	XP_018456270.1
OG0014039	g40735	XP_018455678.1
OG0014040	g40226	XP_018469204.1
OG0014041	g10916	XP_018485201.1, XP_018464830.1
OG0014042	g40706	XP_018482272.1, XP_018439045.1
OG0014043	g40708	XP_018437083.1, XP_018478607.1
OG0014044	g10839, g40724	XP_018433110.1, XP_018441245.1, XP_018463918.1
OG0014045	g40515	XP_018477661.1
OG0014046	g11037, g40508	XP_018434364.1
OG0014047	g11040	XP_018485353.1
OG0014048	g40492	XP_018438325.1, XP_018482226.1
OG0014049	g40491	XP_018453266.1
OG0014051	g25552	XP_018456509.1
OG0014052	g25555	XP_018452140.1
OG0014053	g25557	XP_018476812.1
OG0014054	g23471	XP_018470104.1
OG0014055	g23466	XP_018470714.1
OG0014056	g47699	XP_018470716.1
OG0014057	g47708	XP_018438948.1
OG0014058	g47715	XP_018448385.1
OG0014059	g16996	XP_018468606.1, XP_018482758.1
OG0014060	g24390	XP_018450972.1
OG0014061	g47147	XP_018458239.1
OG0014062	g54036	XP_018480935.1
OG0014063	g54037	XP_018445644.1
OG0014064	g54038	XP_018485167.1, XP_018464519.1
OG0014065	g36329	XP_018461833.1, XP_018440500.1
OG0014066	g28107	XP_018482169.1, XP_018466004.1
OG0014067	g54068	XP_018465852.1, XP_018463930.1
OG0014068	g36328	XP_018435242.1, XP_018435223.1, XP_018461834.1
OG0014069	g36324	XP_018448784.1, XP_018448785.1
OG0014070	g36337	XP_018465201.1, XP_018438403.1
OG0014071	g54098	XP_018462313.1, XP_018490930.1
OG0014072	g28090	XP_018490934.1, XP_018462318.1, XP_018463670.1, XP_018464350.1
OG0014073	g54106	XP_018488096.1, XP_018490472.1
OG0014074	g54108	XP_018447104.1
OG0014075	g36374	XP_018433594.1
OG0014076	g28083	XP_018432744.1
OG0014077	g54124	XP_018447797.1
OG0014078	g36395	XP_018447645.1, XP_018447644.1
OG0014080	g54132	XP_018492715.1
OG0014081	g46173	XP_018446569.1, XP_018446567.1
OG0014082	g46171	XP_018444191.1, XP_018444214.1
OG0014083	g18381	XP_018469144.1
OG0014084	g22661	XP_018471336.1
OG0014085	g18378	XP_018483959.1, XP_018484300.1
OG0014087	g18363	XP_018449141.1
OG0014088	g18356	XP_018470927.1
OG0014089	g18345	XP_018447315.1, XP_018450219.1
OG0014090	g18335	XP_018451463.1
OG0014091	g18330	XP_018451669.1
OG0014092	g41010	XP_018482493.1
OG0014093	g18322	XP_018470460.1
OG0014094	g18319	XP_018447993.1
OG0014095	g18313	XP_018456011.1
OG0014096	g22684	XP_018463648.1, XP_018447884.1
OG0014097	g18308	XP_018448353.1, XP_018463651.1
OG0014098	g25989	XP_018469714.1
OG0014099	g22711	XP_018470114.1
OG0014100	g22712	XP_018447804.1, XP_018447612.1
OG0014101	g22722	XP_018447228.1, XP_018468030.1
OG0014102	g10296	XP_018478282.1
OG0014103	g48003	XP_018448140.1, XP_018459822.1
OG0014104	g22770	XP_018468116.1
OG0014105	g22773	XP_018468120.1, XP_018468118.1
OG0014106	g18299	XP_018449892.1, XP_018459826.1
OG0014107	g22781	XP_018459824.1, XP_018447145.1
OG0014108	g13566	XP_018485505.1
OG0014110	g47999	XP_018484020.1
OG0014111	g22802	XP_018469671.1
OG0014112	g22816	XP_018449859.1, XP_018482005.1
OG0014113	g47989	XP_018468622.1, XP_018468614.1
OG0014114	g18283	XP_018469451.1, XP_018469449.1
OG0014115	g18269	XP_018470099.1
OG0014117	g22885	XP_018484567.1
OG0014118	g47973	XP_018479022.1, XP_018469848.1, XP_018469862.1
OG0014119	g18255	XP_018469847.1, XP_018469860.1, XP_018483520.1
OG0014120	g22914	XP_018483641.1
OG0014121	g22921	XP_018462567.1, XP_018469851.1, XP_018469838.1
OG0014122	g22927	XP_018465336.1, XP_018468847.1
OG0014123	g22931	XP_018477861.1
OG0014124	g22932	XP_018471577.1
OG0014125	g22943	XP_018472477.1
OG0014126	g22955	XP_018478868.1
OG0014127	g47941	XP_018459227.1, XP_018450031.1
OG0014128	g18230	XP_018479028.1
OG0014129	g22992	XP_018471649.1
OG0014130	g25121	XP_018458161.1
OG0014131	g23005	XP_018468533.1
OG0014132	g23024	XP_018471341.1
OG0014133	g23031	XP_018447172.1, XP_018446942.1
OG0014134	g23044	XP_018471679.1
OG0014135	g23082	XP_018468013.1
OG0014136	g23096	XP_018480361.1
OG0014137	g23104	XP_018471879.1
OG0014138	g18200	XP_018471507.1
OG0014139	g16928	XP_018471080.1
OG0014140	g23272	XP_018468057.1
OG0014141	g23264	XP_018469152.1, XP_018469670.1
OG0014142	g23255	XP_018468295.1
OG0014143	g23252	XP_018470881.1
OG0014144	g47819	XP_018448798.1
OG0014145	g47824	XP_018480322.1
OG0014146	g23240	XP_018470885.1
OG0014147	g16914	XP_018452460.1, XP_018465046.1
OG0014148	g23234	XP_018477644.1, XP_018471825.1
OG0014150	g47836	XP_018468092.1
OG0014151	g47838	XP_018465736.1
OG0014152	g23199	XP_018469963.1
OG0014153	g23188	XP_018477531.1
OG0014154	g23179	XP_018470813.1
OG0014155	g23168	XP_018450319.1
OG0014156	g23163	XP_018466005.1
OG0014157	g23146	XP_018468761.1
OG0014158	g23138	XP_018483646.1, XP_018444249.1
OG0014159	g10699	XP_018456170.1, XP_018452392.1
OG0014161	g23325	XP_018485314.1, XP_018482365.1
OG0014162	g23330	XP_018464533.1, XP_018446426.1
OG0014163	g47776	XP_018450428.1, XP_018449798.1
OG0014164	g41159	XP_018457463.1, XP_018455040.1
OG0014165	g23359	XP_018457665.1
OG0014166	g47762	XP_018460687.1, XP_018447922.1
OG0014167	g47759	XP_018460696.1, XP_018449265.1
OG0014168	g23375	XP_018483606.1
OG0014169	g2734	XP_018439614.1
OG0014170	g51481	XP_018433404.1
OG0014171	g6519	XP_018492914.1
OG0014172	g6469	XP_018486893.1, XP_018486909.1
OG0014173	g46007	XP_018454702.1
OG0014174	g46003	XP_018447401.1
OG0014175	g44604	XP_018466714.1, XP_018444947.1
OG0014176	g44607	XP_018453244.1, XP_018453225.1
OG0014177	g45951	XP_018456746.1, XP_018456730.1
OG0014178	g44614	XP_018452553.1
OG0014179	g44621	XP_018452642.1
OG0014180	g45974	XP_018457535.1
OG0014182	g50294	XP_018449416.1, XP_018447421.1
OG0014183	g45034	XP_018485538.1
OG0014184	g32087	XP_018438443.1, XP_018438429.1
OG0014185	g32080	XP_018442109.1
OG0014186	g50314	XP_018486897.1
OG0014187	g32142	XP_018486794.1
OG0014188	g32150	XP_018441892.1, XP_018441854.1
OG0014189	g32158	XP_018484239.1
OG0014190	g32172	XP_018434928.1
OG0014191	g32173	XP_018447702.1
OG0014192	g32181	XP_018449184.1
OG0014193	g38263	XP_018432915.1, XP_018432888.1
OG0014194	g6377	XP_018489929.1
OG0014196	g39541	XP_018444860.1
OG0014197	g25461, g25453	XP_018467272.1, XP_018454505.1, XP_018453889.1
OG0014198	g25450	XP_018475958.1
OG0014199	g25444	XP_018476451.1
OG0014200	g25443	XP_018474686.1
OG0014201	g25437	XP_018474449.1, XP_018474441.1
OG0014202	g39524	XP_018474445.1
OG0014204	g39515	XP_018454019.1
OG0014205	g25426	XP_018454672.1
OG0014206	g25424	XP_018453029.1
OG0014207	g39512	XP_018460594.1, XP_018460593.1
OG0014208	g45223	XP_018452200.1
OG0014209	g25409	XP_018461991.1, XP_018461993.1
OG0014210	g25405	XP_018454771.1, XP_018453309.1
OG0014211	g23713	XP_018448962.1, XP_018449191.1
OG0014212	g39473	XP_018456889.1
OG0014213	g25374	XP_018475319.1
OG0014214	g39458	XP_018472372.1
OG0014218	g25355	XP_018456870.1
OG0014219	g45276, g25353	XP_018452370.1
OG0014220	g25352	XP_018454462.1
OG0014222	g25345	XP_018457749.1
OG0014224	g45706	XP_018484299.1, XP_018465680.1
OG0014225	g32259	XP_018447637.1
OG0014226	g50370	XP_018460370.1, XP_018450908.1, XP_018450945.1
OG0014227	g53718	XP_018450791.1
OG0014228	g53719	XP_018451486.1
OG0014229	g28239, g28242	XP_018451177.1
OG0014230	g17120	XP_018471257.1, XP_018464224.1
OG0014231	g23635	XP_018468979.1
OG0014232	g23628	XP_018451021.1, XP_018450998.1
OG0014233	g23627	XP_018468138.1
OG0014234	g17076, g47644	XP_018472408.1
OG0014235	g17074, g23610	XP_018472407.1
OG0014236	g23594	XP_018471725.1
OG0014237	g10644	XP_018478169.1, XP_018458395.1
OG0014238	g23578	XP_018469971.1, XP_018451169.1
OG0014239	g23577	XP_018481670.1, XP_018469222.1
OG0014240	g17053	XP_018471742.1
OG0014241	g10643	XP_018458384.1, XP_018483827.1
OG0014242	g10628	XP_018458387.1, XP_018477159.1
OG0014243	g31455	XP_018448232.1, XP_018472140.1
OG0014244	g31460	XP_018435187.1
OG0014245	g49883	XP_018489628.1
OG0014246	g50092	XP_018448264.1, XP_018473281.1
OG0014247	g27480	XP_018433459.1
OG0014248	g50315	XP_018468204.1
OG0014249	g50375	XP_018447844.1, XP_018460371.1, XP_018458192.1
OG0014251	g32202	XP_018435764.1
OG0014252	g32207	XP_018449998.1
OG0014253	g32242	XP_018450248.1
OG0014254	g32285	XP_018450550.1, XP_018451253.1, XP_018474113.1
OG0014255	g50662	XP_018489270.1, XP_018483348.1
OG0014258	g40780, g41067	XP_018455943.1
OG0014261	g44419	XP_018469433.1
OG0014262	g46316	XP_018442754.1, XP_018442771.1
OG0014264	g12756	XP_018464959.1, XP_018481941.1
OG0014265	g12254	XP_018461990.1, XP_018467599.1, XP_018489038.1
OG0014266	g13155	XP_018486598.1, XP_018441838.1
OG0014267	g11826	XP_018490002.1, XP_018491658.1
OG0014268	g6470	XP_018435508.1
OG0014269	g29333, g50279, g34784	XP_018466535.1, XP_018487808.1
OG0014271	g14240	XP_018461393.1, XP_018455583.1
OG0014273	g13916	XP_018438689.1
OG0014274	g38538	XP_018480597.1, XP_018436989.1
OG0014275	g50943	XP_018441741.1
OG0014278	g38287	XP_018481838.1, XP_018483594.1
OG0014279	g41196, g41180, g6732, g41759	XP_018433000.1
OG0014280	g39877	XP_018475563.1, XP_018475710.1
OG0014282	g51506	XP_018438544.1, XP_018482567.1
OG0014283	g51520, g25983	XP_018434379.1
OG0014284	g51527	XP_018439772.1
OG0014286	g51926, g51933	XP_018476489.1
OG0014287	g10816	XP_018456667.1
OG0014288	g10795	XP_018479434.1, XP_018454129.1, XP_018435719.1
OG0014289	g41234	XP_018477794.1, XP_018479415.1, XP_018454659.1
OG0014290	g10549	XP_018482154.1
OG0014291	g10352	XP_018454092.1
OG0014292	g10351	XP_018439210.1
OG0014293	g10320	XP_018483670.1, XP_018433114.1
OG0014295	g2735	XP_018488784.1, XP_018488786.1, XP_018439620.1
OG0014296	g19375	XP_018437374.1
OG0014297	g19369	XP_018451687.1
OG0014298	g19173	XP_018490483.1, XP_018460899.1
OG0014299	g1988	XP_018485868.1, XP_018485889.1
OG0014300	g5707, g5706	XP_018476294.1
OG0014301	g29747	XP_018443397.1
OG0014302	g29681	XP_018468826.1, XP_018444611.1
OG0014304	g5121	XP_018475429.1
OG0014306	g40209	XP_018463506.1, XP_018454759.1
OG0014307	g40240	XP_018473085.1, XP_018472953.1
OG0014308	g40249	XP_018459034.1, XP_018456593.1
OG0014309	g40328	XP_018454745.1
OG0014310	g25548	XP_018456427.1
OG0014311	g25436	XP_018489071.1, XP_018489077.1, XP_018489635.1
OG0014312	g25367	XP_018443343.1
OG0014313	g23135	XP_018471905.1, XP_018461188.1
OG0014314	g23380	XP_018470380.1
OG0014315	g23703	XP_018477596.1
OG0014316	g23721	XP_018481524.1, XP_018481987.1, XP_018481474.1
OG0014317	g24184	XP_018468260.1, XP_018465222.1
OG0014319	g24642, g24636	XP_018455815.1
OG0014320	g46884, g25247	XP_018448629.1
OG0014321	g46858	XP_018460192.1, XP_018458614.1, XP_018454153.1
OG0014323	g10971	XP_018455738.1
OG0014324	g11121	XP_018456945.1
OG0014326	g37049, g18433	XP_018464541.1, XP_018479157.1, XP_018478979.1
OG0014327	g10215	XP_018477591.1
OG0014328	g26786	XP_018460330.1, XP_018465304.1
OG0014329	g28274	XP_018452714.1
OG0014330	g1388	XP_018472891.1
OG0014331	g1383	XP_018475433.1, XP_018473820.1, XP_018460804.1
OG0014332	g1374	XP_018469050.1
OG0014334	g28484	XP_018452959.1, XP_018468104.1
OG0014335	g28492	XP_018469203.1
OG0014340	g53179, g10338	XP_018446202.1, XP_018467018.1, XP_018466941.1
OG0014341	g45249	XP_018478809.1
OG0014343	g11907	XP_018490915.1, XP_018437426.1, XP_018487605.1, XP_018487604.1
OG0014344	g27158	XP_018450183.1, XP_018458355.1, XP_018464628.1, XP_018489609.1
OG0014346	g46538	XP_018464689.1, XP_018470351.1, XP_018456977.1, XP_018456976.1
OG0014347	g19701, g19762	YP_009046940.1
OG0014373	g19619	XP_018432953.1
OG0014374	g11420	XP_018444920.1
OG0014375	g19527, g2813	XP_018441689.1
OG0014376	g2811	XP_018440118.1
OG0014377	g11410	XP_018433629.1
OG0014378	g2809	XP_018439385.1
OG0014379	g2798	XP_018489167.1
OG0014380	g957	XP_018470420.1
OG0014381	g2706	XP_018472395.1
OG0014382	g2711	XP_018441572.1
OG0014383	g2717	XP_018435032.1
OG0014384	g2718	XP_018440764.1
OG0014385	g2723	XP_018438701.1
OG0014386	g19469	XP_018438926.1
OG0014387	g19481	XP_018471860.1
OG0014388	g19493	XP_018439846.1
OG0014389	g19497	XP_018437383.1
OG0014390	g27621	XP_018485788.1
OG0014391	g2751	XP_018433441.1
OG0014392	g19499	XP_018440403.1
OG0014393	g19500	XP_018433396.1
OG0014394	g10828	XP_018439268.1
OG0014395	g10821	XP_018441208.1
OG0014396	g10731	XP_018455961.1
OG0014397	g46671	XP_018478540.1
OG0014398	g46672	XP_018443851.1
OG0014399	g46676	XP_018483925.1
OG0014401	g25300	XP_018450750.1, XP_018450751.1
OG0014402	g37176	XP_018435090.1
OG0014403	g4948	XP_018467994.1
OG0014404	g4952, g4956	XP_018465537.1
OG0014405	g28994	XP_018443877.1
OG0014406	g28993	XP_018445859.1
OG0014407	g41501	XP_018459152.1, XP_018446688.1
OG0014408	g29132	XP_018453125.1, XP_018465286.1
OG0014409	g29135	XP_018458521.1
OG0014410	g4992	XP_018445968.1
OG0014411	g4998	XP_018471172.1
OG0014412	g29156	XP_018446030.1
OG0014413	g29158	XP_018468815.1, XP_018442992.1, XP_018442422.1, XP_018434614.1
OG0014414	g29167	XP_018462637.1
OG0014416	g5031	XP_018471419.1
OG0014418	g5063	XP_018445349.1
OG0014419	g10262	XP_018452994.1
OG0014420	g5088	XP_018475289.1
OG0014421	g23555	XP_018468753.1
OG0014422	g5103	XP_018451776.1
OG0014423	g5113	XP_018473391.1
OG0014424	g5118	XP_018442402.1, XP_018446973.1
OG0014425	g5127	XP_018468641.1
OG0014426	g5143	XP_018470607.1
OG0014427	g5146	XP_018467630.1
OG0014428	g5147	XP_018468628.1
OG0014429	g5160	XP_018446058.1
OG0014430	g5176, g29296	XP_018446342.1
OG0014431	g29298	XP_018446904.1
OG0014432	g5180	XP_018454227.1
OG0014433	g47034	XP_018449293.1
OG0014434	g29303	XP_018446981.1
OG0014435	g29305	XP_018468186.1
OG0014436	g5183	XP_018473327.1
OG0014437	g45658	XP_018444229.1
OG0014438	g5200	XP_018446260.1
OG0014439	g45654	XP_018462808.1
OG0014440	g45649	XP_018473704.1
OG0014441	g45636	XP_018446055.1
OG0014442	g5216	XP_018446052.1
OG0014443	g29331	XP_018443157.1, XP_018442770.1
OG0014445	g29334	XP_018444066.1, XP_018444623.1
OG0014446	g5246	XP_018471645.1
OG0014447	g29357	XP_018468140.1
OG0014448	g29358	XP_018470451.1
OG0014449	g45614	XP_018475389.1
OG0014450	g5299	XP_018474646.1
OG0014452	g45593	XP_018468328.1
OG0014453	g29399	XP_018445633.1
OG0014454	g45588	XP_018445828.1
OG0014455	g29403	XP_018470896.1
OG0014456	g5351	XP_018444991.1
OG0014457	g5361	XP_018476209.1
OG0014458	g23541	XP_018485337.1
OG0014460	g4294	XP_018480441.1
OG0014461	g29447	XP_018445936.1
OG0014462	g5381	XP_018445808.1
OG0014463	g5389	XP_018467538.1
OG0014464	g29464	XP_018445719.1
OG0014465	g29465	XP_018442668.1
OG0014466	g29466	XP_018446547.1
OG0014467	g29471	XP_018445274.1
OG0014468	g5394	XP_018445277.1
OG0014469	g45554	XP_018471761.1
OG0014470	g29486	XP_018476884.1
OG0014471	g29487	XP_018454474.1
OG0014472	g5405	XP_018446684.1
OG0014473	g45545, g29492	XP_018445688.1
OG0014474	g29493	XP_018475962.1
OG0014475	g45542	XP_018444820.1
OG0014477	g29509	XP_018446174.1
OG0014479	g29519	XP_018473215.1
OG0014480	g5432	XP_018442780.1
OG0014481	g13016	XP_018453220.1
OG0014482	g5450	XP_018446383.1
OG0014483	g29560	XP_018445990.1
OG0014484	g29561	XP_018450094.1
OG0014485	g5474	XP_018442225.1
OG0014486	g5487	XP_018446585.1
OG0014487	g5491	XP_018445278.1
OG0014488	g5498	XP_018446179.1
OG0014489	g6434	XP_018488202.1
OG0014490	g29588	XP_018476153.1
OG0014491	g5506	XP_018468401.1
OG0014493	g29602	XP_018473254.1
OG0014494	g5529	XP_018467392.1, XP_018467402.1
OG0014495	g5537	XP_018446032.1
OG0014496	g5540, g29625	XP_018475204.1
OG0014497	g45207	XP_018475055.1
OG0014498	g23792	XP_018484619.1, XP_018484599.1
OG0014499	g23801	XP_018470851.1
OG0014501	g23809	XP_018482305.1
OG0014502	g47524	XP_018470786.1
OG0014503	g47519	XP_018467949.1
OG0014504	g17200	XP_018467940.1
OG0014505	g40201	XP_018483937.1
OG0014506	g19580	XP_018436503.1
OG0014507	g40186	XP_018436251.1, XP_018439961.1
OG0014508	g40180	XP_018434917.1
OG0014509	g40179	XP_018465546.1
OG0014510	g40176	XP_018436869.1
OG0014511	g40162	XP_018436622.1
OG0014512	g40161	XP_018450918.1, XP_018460827.1
OG0014513	g37795	XP_018478818.1
OG0014514	g40154	XP_018436625.1
OG0014515	g40128	XP_018483492.1
OG0014516	g43660	XP_018485198.1
OG0014517	g40117	XP_018435166.1
OG0014518	g40114	XP_018479800.1
OG0014519	g40112	XP_018464186.1
OG0014520	g40094	XP_018480327.1
OG0014521	g37812, g53449	XP_018484464.1
OG0014522	g40077	XP_018439176.1
OG0014523	g40071	XP_018484920.1
OG0014524	g40068	XP_018485128.1
OG0014525	g37821	XP_018442021.1
OG0014526	g40062	XP_018437443.1
OG0014527	g40056	XP_018439983.1
OG0014528	g40045	XP_018440860.1
OG0014529	g40039	XP_018440901.1
OG0014530	g51085	XP_018436279.1
OG0014531	g37843	XP_018480511.1
OG0014532	g39977	XP_018484805.1
OG0014533	g39984	XP_018434675.1
OG0014534	g39985	XP_018480520.1
OG0014535	g40002	XP_018478155.1
OG0014536	g51121	XP_018434642.1
OG0014537	g51122	XP_018478628.1
OG0014538	g39972	XP_018440203.1
OG0014539	g37878	XP_018440942.1
OG0014540	g51177	XP_018441049.1
OG0014541	g51181	XP_018439090.1
OG0014542	g39951	XP_018440852.1
OG0014543	g39946	XP_018434713.1
OG0014544	g39936	XP_018433291.1
OG0014545	g37896	XP_018473423.1
OG0014546	g51198	XP_018472858.1
OG0014547	g51228	XP_018474640.1
OG0014548	g39859	XP_018440796.1
OG0014550	g51240	XP_018482384.1, XP_018438632.1
OG0014551	g51241	XP_018441794.1
OG0014552	g39848	XP_018434183.1
OG0014553	g51252	XP_018473415.1
OG0014554	g39840	XP_018482092.1
OG0014555	g47493	XP_018452938.1
OG0014556	g51271	XP_018484660.1
OG0014558	g39819	XP_018477264.1
OG0014559	g51288	XP_018440998.1
OG0014561	g39810	XP_018475853.1, XP_018472801.1
OG0014562	g39799	XP_018441880.1
OG0014563	g39791	XP_018473174.1
OG0014564	g39787	XP_018441037.1
OG0014565	g39770	XP_018472667.1
OG0014566	g37941	XP_018472668.1, XP_018475131.1
OG0014567	g39765	XP_018439259.1
OG0014568	g51322	XP_018433239.1
OG0014569	g51353	XP_018477162.1, XP_018433659.1
OG0014570	g39728	XP_018477749.1
OG0014571	g11100	XP_018480419.1
OG0014572	g39710	XP_018483462.1
OG0014573	g39708	XP_018484243.1
OG0014574	g39707	XP_018477175.1
OG0014575	g11090	XP_018452053.1
OG0014576	g11088	XP_018455526.1
OG0014577	g39694	XP_018478278.1
OG0014578	g39680	XP_018478699.1
OG0014579	g39679	XP_018478946.1
OG0014580	g11065	XP_018483496.1
OG0014581	g11061	XP_018478054.1
OG0014582	g23780	XP_018472398.1, XP_018459285.1
OG0014583	g23766	XP_018481737.1
OG0014584	g47544	XP_018478523.1
OG0014585	g23763	XP_018467751.1, XP_018466617.1
OG0014587	g47551	XP_018480422.1
OG0014588	g23758	XP_018463683.1
OG0014589	g54011	XP_018482026.1
OG0014590	g36259	XP_018484681.1
OG0014591	g36248	XP_018486471.1
OG0014592	g28121	XP_018432798.1
OG0014593	g53986	XP_018481326.1
OG0014594	g50419	XP_018450542.1
OG0014595	g36175	XP_018470214.1
OG0014596	g44391	XP_018445854.1
OG0014597	g28140	XP_018440709.1
OG0014598	g28139	XP_018451603.1
OG0014599	g28136	XP_018433972.1
OG0014601	g50436	XP_018438359.1
