Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0015492	ESY8_g58490_DN3_SP1_c0.t1	Np006G355020
OG0015494	ESY8_g58665_DN3_SP0_c0.t1	Np006G347930, Np006G352760
OG0015495	ESY8_g58686_DN3_SP3_c0.t1	Np006G352470
OG0015496	ESY8_g58721_DN3_SP0_c0.t1	Np006G352200
OG0015497	ESY8_g58827_DN3_SP0_c0.t1	Np006G360230
OG0015498	ESY8_g58866_DN3_SP0_c0.t1	Np006G359910
OG0015499	ESY8_g58895_DN3_SP1_c0.t1	Np006G359740
OG0015500	ESY8_g58901_DN3_SP8_c0.t1	Np006G359600
OG0015501	ESY8_g58906_DN2_SP0_c0.t1	Np006G359550
OG0015503	ESY8_g58959_DN3_SP8_c0.t1	Np006G358940
OG0015504	ESY8_g58967_DN3_SP4_c0.t1	Np006G358890
OG0015505	ESY8_g58969_DN2_SP0_c13.t1	Np006G358870
OG0015506	ESY8_g58975_DN3_SP0_c0.t1	Np006G358820
OG0015507	ESY8_g58980_DN3_SP2_c0.t1	Np006G358760
OG0015509	ESY8_g59093_DN3_SP0_c0.t1	Np006G361490
OG0015510	ESY8_g59091_DN3_SP2_c0.t1	Np006G361430
OG0015511	ESY8_g59080_DN3_SP0_c0.t1	Np006G361270
OG0015512	ESY8_g59073_DN3_SP1_c0.t1	Np006G361210
OG0015514	ESY8_g59048_DN3_SP0_c0.t1	Np006G360880
OG0015515	ESY8_g59124_DN3_SP8_c0.t1	Np006G361760
OG0015516	ESY8_g59125_DN2_SP3_c0.t1	Np006G361770, Np006G361800
OG0015517	ESY8_g59153_DN3_SP8_c13.t1	Np006G362020
OG0015518	ESY8_g59157_DN2_SP0_c0.t1	Np006G362060
OG0015519	ESY8_g59158_DN3_SP2_c0.t1	Np006G362090
OG0015520	ESY8_g59176_DN3_SP6_c0.t1	Np004G191080
OG0015521	ESY8_g59180_DN3_SP0_c0.t1	Np001G006440
OG0015522	ESY8_g59198_DN3_SP4_c0.t1	Np006G362330
OG0015523	ESY20_g13361_DN3_SP0_c0.t1	Np002G074540
OG0015524	ESY8_g59206_DN3_SP0_c0.t1	Np006G362410
OG0015525	ESY8_g59214_DN3_SP2_c0.t1	Np006G362520
OG0015526	ESY8_g59235_DN3_SP8_c0.t1	Np006G362710
OG0015527	ESY8_g59236_DN3_SP6_c0.t1	Np006G362750
OG0015529	ESY8_g59245_DN3_SP0_c0.t1	Np006G362860
OG0015530	ESY8_g59249_DN3_SP6_c0.t1	Np006G362910
OG0015531	ESY8_g59256_DN3_SP1_c0.t1	Np006G363030
OG0015532	ESY2_g36645_DN3_SP0_c0.t1	Np006G363150
OG0015533	ESY8_g59279_DN3_SP8_c0.t1	Np006G363230
OG0015534	ESY16_g62204_DN3_SP0_c0.t1	Np005G278000
OG0015535	ESY3_g32632_DN3_SP4_c0.t1	Np007G424820
OG0015536	ESY3_g32640_DN3_SP1_c0.t1	Np007G424890
OG0015537	ESY3_g32668_DN3_SP0_c0.t1	Np007G425200
OG0015538	ESY3_g32672_DN3_SP0_c0.t1	Np007G425250
OG0015539	ESY4_g22614_DN3_SP2_c0.t1	Np004G210930
OG0015540	ESY3_g32679_DN2_SP0_c0.t1	Np007G425360
OG0015541	ESY3_g32686_DN3_SP0_c0.t1	Np007G425420
OG0015542	ESY3_g32690_DN2_SP5_c0.t1	Np007G425450
OG0015543	ESY6_g50768_DN3_SP8_c0.t1	Np007G425460
OG0015544	ESY3_g32693_DN3_SP8_c0.t1	Np007G425490, Np004G189960
OG0015545	ESY7_g19677_DN3_SP0_c0.t1	Np003G124880
OG0015546	ESY7_g19674_DN3_SP8_c0.t1	Np001G060480
OG0015547	ESY7_g19672_DN3_SP0_c0.t1	Np003G124940
OG0015548	ESY7_g19669_DN3_SP8_c0.t1	Np003G124960
OG0015549	ESY7_g19667_DN3_SP0_c0.t1	Np003G124970
OG0015550	ESY7_g19665_DN3_SP8_c0.t1	Np003G125000
OG0015551	ESY7_g19664_DN3_SP0_c0.t1	Np003G125010
OG0015552	ESY7_g19655_DN3_SP0_c0.t1	Np003G125070
OG0015553	ESY7_g19652_DN3_SP0_c0.t1	Np003G125080
OG0015554	ESY7_g19651_DN3_SP0_c0.t1	Np003G125090
OG0015555	ESY16_g62502_DN3_SP2_c0.t1	Np005G279070
OG0015556	ESY16_g62404_DN3_SP0_c21.t1	Np005G278760
OG0015557	ESY3_g32586_DN3_SP0_c0.t1	Np007G424440
OG0015558	ESY3_g32578_DN3_SP0_c0.t1	Np007G424370
OG0015559	ESY3_g32541_DN3_SP8_c0.t1	Np007G423900
OG0015560	ESY3_g32540_DN3_SP0_c0.t1	Np007G423870
OG0015561	ESY3_g32538_DN3_SP0_c0.t1	Np007G423850
OG0015562	ESY3_g32532_DN3_SP4_c0.t1	Np007G423780
OG0015563	ESY3_g32508_DN3_SP7_c0.t1	Np007G423660
OG0015564	ESY3_g32503_DN3_SP8_c0.t1	Np007G423590
OG0015565	ESY3_g32489_DN3_SP3_c0.t1	Np007G423430
OG0015566	ESY3_g32463_DN1_SP0_c0.t1	Np007G423180
OG0015567	ESY3_g32458_DN3_SP6_c0.t1	Np007G423140
OG0015568	ESY6_g46512_DN3_SP0_c0.t1, ESY3_g32456_DN3_SP8_c0.t1	Np007G423120
OG0015569	ESY3_g32435_DN3_SP0_c0.t1	Np007G422990
OG0015570	ESY3_g32403_DN3_SP0_c0.t1	Np007G422850
OG0015571	ESY3_g32392_DN3_SP0_c0.t1	Np007G422760
OG0015572	ESY3_g32391_DN3_SP1_c0.t1	Np007G422710
OG0015573	ESY3_g32344_DN3_SP7_c0.t1	Np007G422400
OG0015574	ESY3_g32282_DN3_SP8_c0.t1	Np007G422020
OG0015575	ESY3_g32252_DN3_SP0_c0.t1	Np007G421700
OG0015576	ESY3_g32228_DN3_SP0_c0.t1	Np007G421610
OG0015577	ESY3_g32172_DN3_SP6_c0.t1	Np007G421420
OG0015578	ESY3_g32089_DN3_SP0_c0.t1	Np007G420910
OG0015579	ESY3_g32051_DN3_SP8_c0.t1	Np007G420830
OG0015581	ESY3_g31946_DN3_SP2_c3.t1	Np007G420150
OG0015582	ESY3_g31927_DN3_SP2_c0.t1	Np007G420010
OG0015583	ESY3_g31806_DN3_SP7_c0.t1	Np007G419280
OG0015584	ESY3_g31787_DN3_SP0_c0.t1	Np007G419090
OG0015585	ESY3_g31700_DN3_SP3_c0.t1	Np007G418750
OG0015586	ESY3_g31763_DN3_SP1_c0.t1	Np007G418890
OG0015587	ESY3_g31674_DN3_SP8_c0.t1	Np007G418520
OG0015588	ESY3_g31673_DN3_SP7_c0.t1	Np007G418510
OG0015589	ESY3_g31660_DN3_SP1_c24.t1	Np007G418370
OG0015590	ESY3_g31652_DN3_SP7_c0.t1	Np007G418230
OG0015591	ESY1_g11999_DN3_SP1_c0.t1	Np001G065630
OG0015592	ESY3_g31539_DN3_SP4_c0.t1	Np007G417220
OG0015593	ESY3_g31531_DN3_SP7_c0.t1	Np007G417130
OG0015594	ESY3_g31447_DN3_SP0_c0.t1	Np007G416370
OG0015595	ESY3_g31457_DN3_SP0_c0.t1	Np007G416240
OG0015597	ESY3_g31470_DN3_SP2_c0.t1	Np007G416150
OG0015598	ESY3_g31473_DN3_SP0_c0.t1	Np007G416040
OG0015599	ESY3_g31420_DN3_SP8_c0.t1	Np007G415960
OG0015600	ESY3_g31418_DN3_SP0_c0.t1	Np007G415910
OG0015601	ESY3_g31393_DN3_SP3_c0.t1	Np007G415740
OG0015603	ESY3_g31369_DN3_SP0_c0.t1	Np007G415410
OG0015604	ESY3_g30663_DN3_SP0_c0.t1	Np007G415310
OG0015605	ESY3_g30689_DN3_SP0_c0.t1	Np007G415180
OG0015606	ESY3_g30694_DN3_SP8_c0.t1	Np007G415150
OG0015607	ESY3_g30699_DN3_SP8_c0.t1	Np007G415120
OG0015608	ESY3_g30710_DN3_SP0_c4.t1, ESY3_g30708_DN3_SP1_c4.t1	Np007G415000
OG0015609	ESY3_g30724_DN3_SP5_c0.t1	Np007G414850
OG0015610	ESY3_g30725_DN3_SP0_c0.t1	Np007G414820
OG0015611	ESY3_g30739_DN3_SP8_c0.t1	Np007G414600
OG0015612	ESY3_g30820_DN3_SP2_c0.t1	Np007G413950
OG0015613	ESY3_g30830_DN3_SP3_c0.t1	Np007G413910
OG0015614	ESY12_g50852_DN3_SP8_c0.t1	Np006G331860
OG0015615	ESY12_g50848_DN3_SP0_c0.t1	Np006G331950
OG0015616	ESY9_g45685_DN3_SP8_c0.t1	Np006G332370
OG0015617	ESY9_g45648_DN3_SP1_c0.t1	Np006G332760
OG0015618	ESY9_g45635_DN3_SP0_c0.t1	Np006G332830
OG0015619	ESY9_g45571_DN3_SP8_c0.t1	Np006G333400
OG0015620	ESY9_g45562_DN3_SP3_c0.t1	Np006G333420
OG0015621	ESY9_g45460_DN3_SP0_c0.t1	Np006G334150
OG0015622	ESY9_g45521_DN3_SP0_c0.t1	Np006G333780
OG0015623	ESY9_g45447_DN3_SP8_c0.t1	Np006G334360
OG0015625	ESY9_g45436_DN3_SP5_c0.t1	Np006G334500
OG0015626	ESY9_g44066_DN3_SP8_c0.t1	Np006G339810
OG0015627	ESY9_g44321_DN3_SP0_c0.t1	Np006G339330
OG0015628	ESY15_g64862_DN3_SP0_c0.t1	Np001G014860
OG0015631	ESY9_g44581_DN3_SP8_c0.t1	Np006G338390
OG0015633	ESY9_g44653_DN3_SP8_c0.t1	Np006G338010
OG0015634	ESY6_g49539_DN2_SP0_c0.t1	Np006G337800
OG0015635	ESY12_g51555_DN3_SP8_c0.t1	Np006G337830
OG0015636	ESY3_g27433_DN3_SP3_c0.t1	Np007G388080
OG0015637	ESY9_g44749_DN3_SP2_c0.t1	Np006G337690
OG0015638	ESY2_g34609_DN3_SP0_c11.t1	Np006G337640
OG0015639	ESY9_g44777_DN3_SP1_c0.t1	Np006G337630
OG0015640	ESY9_g44794_DN3_SP8_c0.t1	Np006G337520
OG0015641	ESY9_g44864_DN3_SP0_c0.t1	Np006G337080
OG0015642	ESY9_g44954_DN3_SP7_c0.t1	Np006G336910
OG0015643	ESY9_g44957_DN3_SP7_c0.t1	Np006G336890
OG0015644	ESY9_g45363_DN3_SP8_c0.t1	Np006G335090
OG0015645	ESY9_g45352_DN3_SP0_c0.t1	Np006G335180
OG0015646	ESY9_g45347_DN3_SP0_c0.t1	Np006G335220
OG0015647	ESY9_g45242_DN3_SP0_c0.t1	Np006G335870
OG0015648	ESY9_g45238_DN3_SP8_c0.t1	Np006G335930
OG0015649	ESY7_g19006_DN3_SP0_c0.t1	Np006G336090
OG0015651	ESY9_g44040_DN3_SP2_c0.t1	Np006G339990
OG0015652	ESY5_g2953_DN3_SP0_c0.t1	Np004G240650
OG0015653	ESY5_g2957_DN3_SP7_c0.t1	Np004G240620
OG0015654	ESY5_g3008_DN3_SP3_c0.t1	Np004G240160
OG0015655	ESY5_g3034_DN3_SP5_c0.t1	Np004G240000
OG0015656	ESY5_g3053_DN3_SP1_c0.t1	Np004G239750
OG0015657	ESY5_g4420_DN3_SP0_c0.t1	Np004G239570
OG0015658	ESY5_g4388_DN3_SP8_c0.t1	Np004G239240
OG0015659	ESY5_g4371_DN3_SP2_c0.t1	Np004G239090
OG0015660	ESY5_g4346_DN3_SP8_c0.t1	Np004G238900
OG0015661	ESY5_g4318_DN3_SP0_c0.t1	Np004G238550
OG0015662	ESY5_g4319_DN3_SP5_c0.t1	Np004G238560
OG0015663	ESY5_g4321_DN3_SP0_c0.t1	Np004G238580
OG0015664	ESY5_g4323_DN3_SP5_c0.t1, ESY2_g35833_DN3_SP0_c0.t1	Np004G238620
OG0015665	ESY5_g4330_DN3_SP7_c0.t1	Np004G238710
OG0015666	ESY5_g4310_DN3_SP8_c0.t1	Np004G238450
OG0015667	ESY5_g4278_DN3_SP8_c0.t1	Np004G238260
OG0015668	ESY5_g4229_DN3_SP0_c0.t1	Np004G237630
OG0015669	ESY5_g4236_DN3_SP3_c0.t1	Np004G237710
OG0015670	ESY5_g4238_DN3_SP7_c0.t1	Np004G237740
OG0015671	ESY5_g4248_DN3_SP5_c0.t1	Np004G237870
OG0015672	ESY2_g34872_DN3_SP8_c2.t1	Np002G080400, Np002G080360
OG0015673	ESY5_g4166_DN3_SP4_c0.t1	Np004G237040
OG0015674	ESY5_g4153_DN3_SP0_c0.t1	Np004G236880
OG0015675	ESY5_g4147_DN3_SP0_c0.t1	Np004G236810
OG0015676	ESY5_g4136_DN3_SP0_c0.t1	Np004G236700
OG0015677	ESY5_g4117_DN3_SP0_c16.t1	Np004G236620
OG0015678	ESY5_g4113_DN3_SP7_c0.t1	Np004G236580
OG0015679	ESY5_g4083_DN3_SP0_c0.t1	Np004G236340
OG0015680	ESY5_g4080_DN3_SP0_c0.t1	Np004G236240
OG0015681	ESY5_g4077_DN3_SP0_c0.t1	Np004G236210
OG0015682	ESY5_g4066_DN3_SP7_c0.t1	Np004G236120
OG0015683	ESY5_g3981_DN3_SP0_c0.t1	Np004G235370
OG0015684	ESY5_g3937_DN3_SP0_c0.t1	Np004G234970
OG0015685	ESY5_g3934_DN3_SP3_c0.t1	Np004G234940
OG0015687	ESY5_g3905_DN3_SP0_c0.t1	Np004G234570
OG0015688	ESY5_g2554_DN3_SP0_c0.t1	Np004G234310
OG0015689	ESY5_g2423_DN3_SP0_c0.t1	Np004G233790
OG0015690	ESY5_g2415_DN3_SP8_c0.t1	Np004G233730
OG0015691	ESY5_g2414_DN3_SP7_c0.t1	Np004G233690
OG0015692	ESY5_g2403_DN2_SP0_c0.t1	Np004G233490
OG0015693	ESY5_g2396_DN3_SP7_c0.t1	Np004G233380
OG0015694	ESY5_g2394_DN3_SP8_c0.t1	Np004G233360
OG0015696	ESY5_g2347_DN3_SP1_c0.t1	Np004G232660
OG0015697	ESY5_g2343_DN3_SP0_c0.t1	Np004G232580
OG0015698	ESY5_g2293_DN3_SP0_c0.t1	Np004G232160
OG0015699	ESY5_g2253_DN2_SP0_c0.t1	Np004G231970
OG0015700	ESY5_g2236_DN3_SP0_c0.t1	Np004G231850
OG0015701	ESY5_g2203_DN3_SP8_c0.t1	Np004G231390
OG0015702	ESY5_g2173_DN3_SP0_c0.t1	Np004G231200
OG0015703	ESY5_g2171_DN3_SP6_c0.t1	Np004G231190
OG0015704	ESY5_g2159_DN3_SP0_c0.t1	Np004G231090
OG0015705	ESY2_g35622_DN3_SP3_c0.t1	Np004G230960
OG0015706	ESY5_g2126_DN3_SP0_c0.t1	Np004G230680
OG0015707	ESY5_g2055_DN1_SP0_c0.t1	Np004G230250
OG0015709	ESY5_g1883_DN3_SP0_c0.t1	Np004G229200
OG0015710	ESY5_g1839_DN2_SP0_c0.t1	Np004G228840
OG0015711	ESY5_g4586_DN3_SP7_c3.t1	Np004G252590
OG0015712	ESY2_g35359_DN3_SP0_c0.t1	Np004G226620
OG0015713	ESY5_g1418_DN2_SP0_c0.t1	Np004G226230
OG0015714	ESY5_g1352_DN3_SP0_c0.t1	Np004G225810
OG0015715	ESY2_g35364_DN3_SP0_c0.t1	Np002G087590
OG0015716	ESY5_g1246_DN1_SP0_c0.t1	Np004G224760
OG0015717	ESY2_g34411_DN3_SP0_c0.t1	Np002G088360
OG0015719	ESY5_g1208_DN3_SP8_c0.t1	Np004G209090
OG0015720	ESY5_g1069_DN3_SP1_c0.t1	Np004G209180
OG0015721	ESY13_g57561_DN3_SP8_c0.t1	Np004G209550
OG0015722	ESY4_g25952_DN3_SP0_c0.t1	Np004G209840
OG0015723	ESY16_g62288_DN3_SP0_c0.t1	Np004G209880
OG0015724	ESY5_g3991_DN3_SP1_c0.t1	Np004G235460
OG0015725	ESY13_g58037_DN3_SP0_c0.t1	Np004G202060
OG0015726	ESY13_g58031_DN3_SP0_c0.t1	Np004G202100
OG0015727	ESY13_g57228_DN3_SP0_c0.t1	Np004G210280
OG0015728	ESY8_g58431_DN2_SP0_c0.t1	Np005G282650
OG0015729	ESY3_g30821_DN3_SP0_c0.t1	Np005G282570
OG0015730	ESY1_g11344_DN3_SP0_c0.t1	Np005G282350
OG0015731	ESY13_g57598_DN3_SP4_c0.t1	Np005G282230
OG0015732	ESY13_g57623_DN3_SP3_c0.t1	Np005G282080
OG0015733	ESY13_g57632_DN3_SP7_c0.t1	Np005G282010
OG0015734	ESY8_g59333_DN3_SP8_c0.t1	Np006G363860
OG0015735	ESY13_g57030_DN3_SP8_c0.t1	Np005G281780
OG0015736	ESY13_g57025_DN3_SP5_c0.t1	Np005G281730
OG0015737	ESY13_g56956_DN3_SP3_c0.t1	Np005G281620
OG0015738	ESY15_g65381_DN3_SP0_c0.t1	Np005G280430, Np005G281610
OG0015739	ESY10_g14208_DN3_SP1_c0.t1	Np005G281470
OG0015740	ESY13_g56847_DN3_SP0_c0.t1	Np005G281250
OG0015741	ESY7_g18204_DN3_SP5_c0.t1	Np005G281180
OG0015742	ESY13_g56697_DN3_SP4_c0.t1	Np005G281000
OG0015743	ESY13_g56502_DN3_SP5_c0.t1	Np005G280860
OG0015744	ESY13_g56603_DN3_SP0_c0.t1	Np005G280630, Np005G280590
OG0015745	ESY13_g56725_DN3_SP8_c0.t1	Np005G280720
OG0015746	ESY13_g56706_DN3_SP0_c0.t1	Np005G280740
OG0015747	ESY6_g46621_DN3_SP4_c0.t1	Np003G167310
OG0015748	ESY5_g3142_DN3_SP3_c0.t1	Np004G250890
OG0015749	ESY4_g23793_DN3_SP3_c0.t1	Np005G277250
OG0015750	ESY16_g62098_DN3_SP8_c0.t1	Np005G277330
OG0015752	ESY8_g59395_DN3_SP0_c0.t1	Np006G364840
OG0015753	ESY8_g59391_DN3_SP2_c0.t1	Np006G364760
OG0015754	ESY20_g13056_DN3_SP4_c0.t1	Np006G365540
OG0015755	ESY8_g59521_DN3_SP8_c0.t1	Np006G366640
OG0015756	ESY8_g59545_DN3_SP0_c0.t1	Np006G366820
OG0015757	ESY8_g59570_DN3_SP8_c0.t1	Np006G367080, Np006G367140
OG0015758	ESY8_g59579_DN3_SP4_c0.t1	Np006G367400
OG0015759	ESY8_g59589_DN3_SP5_c0.t1	Np006G367480
OG0015760	ESY4_g23806_DN3_SP3_c0.t1	Np005G277230
OG0015761	ESY8_g59607_DN3_SP1_c0.t1	Np006G367810
OG0015762	ESY8_g59639_DN3_SP2_c2.t1	Np006G368170
OG0015763	ESY8_g59681_DN3_SP2_c23.t1	Np006G368710
OG0015764	ESY1_g10960_DN3_SP0_c0.t1	Np001G057460
OG0015765	ESY8_g59695_DN3_SP4_c0.t1	Np006G368920
OG0015766	ESY8_g59738_DN3_SP0_c0.t1	Np006G369370
OG0015768	ESY8_g59750_DN3_SP8_c0.t1	Np006G369510
OG0015769	ESY8_g59811_DN3_SP1_c0.t1	Np006G370120
OG0015770	ESY8_g59818_DN3_SP7_c0.t1	Np006G370020
OG0015771	ESY8_g59834_DN3_SP8_c0.t1	Np006G370480
OG0015772	ESY8_g59906_DN3_SP0_c0.t1	Np006G371090
OG0015773	ESY8_g59926_DN2_SP2_c0.t1	Np007G375940, Np006G371230
OG0015774	ESY8_g59928_DN3_SP0_c0.t1	Np006G371270
OG0015776	ESY5_g2817_DN3_SP8_c0.t1	Np004G242130
OG0015777	ESY5_g2792_DN3_SP2_c0.t1	Np004G242310
OG0015778	ESY5_g2780_DN3_SP8_c0.t1	Np004G242420
OG0015779	ESY5_g2779_DN3_SP6_c0.t1	Np004G242440
OG0015780	ESY5_g2777_DN3_SP0_c0.t1	Np004G242460
OG0015781	ESY5_g2768_DN3_SP5_c0.t1	Np004G242580
OG0015782	ESY5_g2736_DN3_SP0_c0.t1	Np004G242800
OG0015783	ESY5_g2732_DN3_SP2_c0.t1	Np004G242840
OG0015784	ESY5_g2715_DN3_SP4_c0.t1	Np004G243020
OG0015786	ESY5_g2688_DN3_SP0_c0.t1	Np004G243190
OG0015787	ESY5_g2658_DN3_SP6_c0.t1	Np004G243420
OG0015788	ESY5_g2612_DN3_SP0_c0.t1	Np004G244110
OG0015789	ESY5_g2635_DN3_SP1_c0.t1	Np004G243690
OG0015790	ESY5_g2603_DN3_SP8_c0.t1	Np004G244200
OG0015791	ESY5_g2561_DN3_SP0_c0.t1	Np004G244520
OG0015792	ESY5_g3837_DN3_SP0_c0.t1	Np004G245010, Np004G245060
OG0015793	ESY5_g3828_DN3_SP8_c0.t1	Np004G245160
OG0015794	ESY5_g3810_DN3_SP8_c0.t1	Np004G245310
OG0015795	ESY5_g3803_DN3_SP8_c0.t1	Np004G245420
OG0015796	ESY5_g3796_DN3_SP7_c0.t1	Np004G245510
OG0015797	ESY5_g3785_DN3_SP0_c0.t1	Np004G245670
OG0015798	ESY5_g3786_DN3_SP8_c0.t1	Np004G245660
OG0015799	ESY5_g3759_DN3_SP7_c0.t1	Np004G245850
OG0015800	ESY5_g3719_DN3_SP0_c0.t1	Np004G246370
OG0015801	ESY5_g3703_DN3_SP5_c14.t1	Np004G246590
OG0015802	ESY5_g3679_DN3_SP8_c0.t1	Np004G246820
OG0015803	ESY2_g33808_DN3_SP8_c0.t1	Np002G118720
OG0015804	ESY5_g3662_DN3_SP3_c20.t1	Np004G247030
OG0015805	ESY5_g3618_DN3_SP1_c0.t1	Np004G247380
OG0015806	ESY5_g3561_DN3_SP1_c0.t1	Np004G247730
OG0015807	ESY5_g3549_DN3_SP8_c15.t1	Np004G247790
OG0015808	ESY5_g3545_DN3_SP0_c0.t1	Np004G247810
OG0015809	ESY5_g3530_DN3_SP8_c0.t1	Np004G247940
OG0015810	ESY5_g3497_DN3_SP7_c0.t1	Np004G248180
OG0015811	ESY5_g3494_DN3_SP0_c0.t1	Np004G248200
OG0015812	ESY5_g3441_DN3_SP8_c0.t1	Np004G248430
OG0015814	ESY5_g3367_DN3_SP0_c0.t1	Np004G249240
OG0015815	ESY5_g3369_DN3_SP0_c0.t1	Np004G249220
OG0015816	ESY5_g3376_DN3_SP1_c0.t1	Np004G249170
OG0015817	ESY5_g3381_DN2_SP0_c18.t1	Np004G249110
OG0015818	ESY5_g3410_DN3_SP0_c0.t1, ESY5_g2575_DN3_SP0_c0.t1	Np004G248840
OG0015820	ESY5_g3303_DN3_SP0_c0.t1	Np004G249710
OG0015821	ESY5_g3302_DN3_SP3_c0.t1	Np004G249720
OG0015822	ESY5_g3277_DN3_SP7_c0.t1	Np004G249840
OG0015823	ESY5_g3270_DN3_SP0_c0.t1	Np004G249890
OG0015824	ESY5_g3268_DN2_SP0_c0.t1	Np004G249910
OG0015825	ESY5_g3254_DN3_SP8_c0.t1	Np004G250060
OG0015826	ESY5_g3234_DN3_SP0_c0.t1	Np004G250180
OG0015827	ESY5_g3193_DN1_SP0_c0.t1	Np004G250470
OG0015828	ESY5_g3157_DN3_SP0_c8.t1	Np004G250680
OG0015829	ESY5_g3169_DN1_SP0_c0.t1	Np004G250570
OG0015830	ESY5_g3081_DN3_SP8_c0.t1	Np004G251250
OG0015831	ESY5_g4471_DN3_SP8_c0.t1, ESY15_g64358_DN2_SP0_c0.t1	Np004G251750
OG0015832	ESY5_g4473_DN2_SP0_c0.t1	Np004G251730
OG0015833	ESY21_g55096_DN3_SP0_c0.t1	Np001G018300
OG0015834	ESY5_g4510_DN3_SP0_c0.t1	Np004G251970
OG0015835	ESY5_g4548_DN3_SP0_c34.t1	Np004G252230
OG0015836	ESY5_g4584_DN3_SP0_c0.t1	Np004G252570
OG0015837	ESY5_g4598_DN3_SP0_c0.t1	Np004G252650
OG0015838	ESY5_g4603_DN2_SP0_c0.t1	Np004G252690
OG0015839	ESY5_g4658_DN3_SP5_c0.t1	Np004G253130
OG0015840	ESY5_g4621_DN3_SP5_c8.t1	Np004G252800
OG0015841	ESY5_g4625_DN3_SP8_c0.t1	Np004G252870
OG0015842	ESY5_g4641_DN3_SP0_c19.t1	Np004G253020
OG0015843	ESY5_g4645_DN3_SP7_c0.t1	Np004G253040
OG0015844	ESY5_g4661_DN3_SP2_c0.t1	Np004G253170
OG0015845	ESY5_g4662_DN3_SP0_c0.t1	Np004G253180
OG0015846	ESY5_g4664_DN3_SP0_c0.t1	Np004G253200
OG0015847	ESY5_g4673_DN3_SP0_c0.t1	Np004G253280
OG0015848	ESY5_g4738_DN3_SP0_c0.t1	Np004G253770
OG0015849	ESY8_g58435_DN3_SP1_c0.t1	Np004G253890
OG0015850	ESY15_g64774_DN3_SP1_c0.t1	Np001G017710
OG0015851	ESY5_g4752_DN1_SP0_c0.t1	Np004G253900
OG0015852	ESY5_g4755_DN3_SP0_c0.t1	Np004G253920
OG0015853	ESY5_g4821_DN3_SP0_c0.t1	Np004G254490
OG0015854	ESY5_g4826_DN3_SP0_c0.t1	Np004G254550
OG0015855	ESY5_g4874_DN3_SP0_c0.t1	Np004G254980
OG0015856	ESY5_g4877_DN3_SP0_c0.t1	Np004G255000
OG0015857	ESY5_g4444_DN3_SP5_c0.t1	Np004G251440
OG0015858	ESY5_g4898_DN3_SP1_c0.t1	Np004G255140
OG0015859	ESY5_g4907_DN3_SP0_c0.t1	Np004G255210
OG0015860	ESY5_g4908_DN3_SP0_c0.t1	Np004G255220
OG0015861	ESY5_g4928_DN3_SP0_c0.t1	Np004G255300
OG0015862	ESY5_g4978_DN2_SP0_c0.t1	Np004G255700
OG0015863	ESY4_g21714_DN3_SP0_c0.t1	Np005G302060
OG0015864	ESY5_g5081_DN3_SP0_c0.t1	Np004G256300
OG0015865	ESY5_g5084_DN3_SP0_c0.t1	Np004G256330
OG0015867	ESY5_g5103_DN1_SP0_c0.t1	Np004G256830
OG0015868	ESY5_g5145_DN3_SP0_c0.t1	Np004G244360, Np004G256540
OG0015869	ESY5_g5171_DN3_SP7_c0.t1	Np004G257010
OG0015870	ESY5_g5174_DN2_SP0_c0.t1	Np004G257020
OG0015871	ESY5_g5175_DN3_SP4_c0.t1	Np004G257030
OG0015872	ESY5_g5201_DN3_SP1_c0.t1	Np004G257150
OG0015873	ESY5_g5238_DN3_SP7_c0.t1	Np004G257310
OG0015874	ESY5_g5311_DN3_SP0_c0.t1	Np004G257610
OG0015875	ESY5_g5334_DN3_SP0_c0.t1	Np004G257720
OG0015877	ESY5_g5351_DN2_SP0_c0.t1	Np004G258070
OG0015878	ESY5_g5369_DN3_SP3_c0.t1	Np004G257930
OG0015879	ESY5_g5383_DN3_SP6_c0.t1	Np004G258240
OG0015880	ESY5_g5385_DN3_SP0_c0.t1	Np004G258260
OG0015881	ESY5_g5467_DN3_SP3_c16.t1	Np004G258690
OG0015883	ESY5_g5522_DN3_SP8_c0.t1	Np004G259340
OG0015884	ESY5_g5528_DN3_SP1_c0.t1	Np004G259400
OG0015885	ESY5_g5538_DN3_SP0_c0.t1	Np004G259540
OG0015886	ESY5_g5539_DN3_SP0_c14.t1	Np004G259560
OG0015887	ESY5_g5541_DN3_SP8_c0.t1	Np004G259580
OG0015888	ESY5_g5546_DN3_SP8_c0.t1	Np004G259620
OG0015889	ESY5_g5549_DN3_SP0_c0.t1	Np004G259660
OG0015890	ESY5_g5553_DN3_SP0_c0.t1	Np004G259680
OG0015891	ESY5_g5560_DN3_SP0_c0.t1	Np004G259750
OG0015892	ESY5_g5570_DN3_SP0_c0.t1	Np004G259840
OG0015893	ESY5_g5579_DN2_SP7_c0.t1	Np004G259910
OG0015894	ESY7_g17683_DN2_SP0_c0.t1	Np003G140760
OG0015895	ESY7_g17592_DN3_SP8_c0.t1	Np003G141480
OG0015896	ESY7_g17618_DN2_SP0_c0.t1	Np003G141300
OG0015897	ESY7_g17640_DN3_SP6_c0.t1	Np003G141100
OG0015898	ESY7_g17653_DN3_SP0_c0.t1	Np003G141030
OG0015899	ESY7_g17663_DN3_SP0_c3.t1	Np003G140950
