Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0013209	ESY9_g43619_DN3_SP0_c0.t1	g47386
OG0013210	ESY9_g43693_DN3_SP8_c26.t1	g23974
OG0013211	ESY9_g43743_DN3_SP3_c0.t1	g23967
OG0013212	ESY2_g35463_DN3_SP1_c0.t1	g45818
OG0013213	ESY9_g43763_DN3_SP0_c0.t1, ESY9_g43764_DN3_SP0_c0.t1	g23958
OG0013214	ESY9_g43805_DN3_SP0_c0.t1	g17287
OG0013217	ESY23_g235_DN3_SP0_c0.t1	g23873
OG0013218	ESY23_g297_DN2_SP0_c0.t1	g17248
OG0013219	ESY23_g298_DN3_SP2_c0.t1	g47479
OG0013220	ESY23_g422_DN3_SP0_c0.t1	g23849
OG0013221	ESY23_g522_DN2_SP0_c0.t1, ESY16_g61449_DN2_SP0_c0.t1	g27790
OG0013223	ESY14_g19873_DN2_SP0_c0.t1	g32665
OG0013224	ESY14_g19933_DN3_SP1_c4.t1	g32667
OG0013225	ESY6_g49254_DN3_SP8_c0.t1	g702, g28953
OG0013226	ESY5_g3496_DN3_SP2_c0.t1	g23741
OG0013228	ESY14_g20174_DN2_SP8_c0.t1	g27803
OG0013229	ESY14_g19958_DN3_SP0_c0.t1	g27808
OG0013230	ESY14_g19955_DN3_SP0_c0.t1	g50742
OG0013231	ESY14_g20568_DN3_SP0_c0.t1	g32765
OG0013232	ESY14_g20587_DN3_SP4_c0.t1	g27860
OG0013233	ESY5_g5460_DN3_SP0_c0.t1	g27865
OG0013234	ESY4_g25085_DN2_SP0_c0.t1	g32900, g27876
OG0013235	ESY9_g43391_DN2_SP0_c0.t1	g32970
OG0013236	ESY14_g20748_DN3_SP0_c0.t1	g37798
OG0013237	ESY14_g20806_DN3_SP2_c0.t1	g46638
OG0013238	ESY14_g21162_DN1_SP0_c0.t1	g35910
OG0013239	ESY23_g150_DN3_SP0_c0.t1, ESY14_g21496_DN3_SP0_c0.t1	g53899
OG0013241	ESY16_g62053_DN3_SP5_c0.t1	g50566
OG0013242	ESY4_g21906_DN3_SP6_c10.t1	g28214
OG0013243	ESY4_g22221_DN3_SP7_c0.t1	g28140
OG0013246	ESY4_g22518_DN3_SP8_c0.t1	g36244
OG0013247	ESY4_g21701_DN3_SP2_c0.t1	g28239, g28242
OG0013248	ESY7_g19609_DN3_SP0_c0.t1	g53719
OG0013249	ESY3_g30251_DN3_SP8_c0.t1	g53718
OG0013250	ESY4_g22466_DN3_SP0_c0.t1	g28139
OG0013251	ESY4_g22291_DN3_SP0_c0.t1	g36201
OG0013252	ESY4_g22179_DN3_SP0_c0.t1	g32302, g32298
OG0013253	ESY7_g19065_DN3_SP0_c0.t1, ESY7_g19060_DN3_SP2_c0.t1	g32271, g32296
OG0013254	ESY4_g22744_DN3_SP0_c0.t1	g32319
OG0013255	ESY4_g22842_DN3_SP8_c0.t1	g50451
OG0013256	ESY4_g22815_DN3_SP0_c0.t1	g27651
OG0013257	ESY4_g22927_DN3_SP0_c0.t1	g50487
OG0013258	ESY1_g11274_DN3_SP0_c0.t1	g32363
OG0013259	ESY11_g53783_DN3_SP0_c0.t1	g32374
OG0013260	ESY2_g33481_DN3_SP1_c0.t1	g27673
OG0013262	ESY1_g11020_DN2_SP0_c0.t1, ESY4_g23097_DN3_SP2_c0.t1	g32390
OG0013263	ESY4_g23228_DN3_SP4_c0.t1	g50508
OG0013264	ESY4_g23313_DN3_SP8_c0.t1	g50519
OG0013265	ESY4_g23567_DN3_SP0_c0.t1	g27697
OG0013266	ESY4_g25381_DN3_SP0_c14.t1	g23005
OG0013267	ESY4_g25378_DN3_SP4_c0.t1	g23003
OG0013268	ESY4_g25317_DN3_SP8_c0.t1	g22981
OG0013269	ESY4_g26103_DN3_SP6_c0.t1	g47941
OG0013270	ESY4_g26112_DN1_SP6_c0.t1	g47944
OG0013271	ESY4_g26117_DN3_SP1_c0.t1, ESY13_g56550_DN3_SP0_c0.t1	g47948
OG0013272	ESY11_g54144_DN3_SP8_c0.t1	g13997
OG0013273	ESY4_g26186_DN3_SP3_c0.t1	g22943
OG0013274	ESY4_g26208_DN3_SP7_c6.t1	g22931
OG0013275	ESY4_g26212_DN3_SP8_c0.t1	g22930
OG0013276	ESY4_g26222_DN3_SP7_c0.t1	g22927
OG0013277	ESY4_g26240_DN3_SP3_c0.t1	g22925
OG0013278	ESY4_g26247_DN3_SP0_c0.t1	g22921
OG0013279	ESY4_g26275_DN2_SP0_c0.t1, ESY4_g26277_DN3_SP8_c0.t1	g22914
OG0013280	ESY4_g26286_DN3_SP8_c0.t1	g18255
OG0013281	ESY4_g26355_DN3_SP0_c0.t1	g22885
OG0013283	ESY4_g26414_DN3_SP5_c0.t1	g22872
OG0013284	ESY4_g26429_DN3_SP0_c0.t1	g18269
OG0013285	ESY4_g26523_DN3_SP3_c0.t1	g47989
OG0013286	ESY4_g26596_DN3_SP0_c0.t1	g47999
OG0013287	ESY1_g11109_DN3_SP0_c0.t1, ESY4_g26606_DN3_SP0_c0.t1	g2351
OG0013288	ESY4_g26648_DN3_SP0_c0.t1	g22774
OG0013290	ESY4_g26654_DN3_SP0_c0.t1	g22770
OG0013291	ESY4_g26696_DN3_SP3_c0.t1, ESY4_g26695_DN3_SP0_c0.t1	g22746
OG0013292	ESY4_g26697_DN3_SP5_c0.t1	g22745
OG0013293	ESY4_g26699_DN3_SP8_c0.t1	g22744
OG0013294	ESY4_g22446_DN2_SP2_c0.t1	g32293
OG0013295	ESY4_g26707_DN2_SP0_c0.t1	g18142
OG0013296	ESY8_g60741_DN1_SP0_c0.t1, ESY4_g26767_DN3_SP0_c0.t1	g47842
OG0013297	ESY4_g26768_DN3_SP8_c0.t1	g22712
OG0013298	ESY4_g26791_DN3_SP0_c0.t1	g22711
OG0013299	ESY4_g26770_DN3_SP0_c0.t1	g22700
OG0013300	ESY4_g26796_DN3_SP0_c0.t1	g22695
OG0013301	ESY4_g26810_DN3_SP1_c0.t1	g18308
OG0013302	ESY4_g26878_DN3_SP7_c0.t1	g18330
OG0013303	ESY4_g26895_DN3_SP0_c0.t1	g18335
OG0013304	ESY4_g26902_DN3_SP0_c0.t1	g18340
OG0013305	ESY4_g26928_DN3_SP2_c0.t1	g18356
OG0013306	ESY4_g26947_DN3_SP8_c0.t1	g18377
OG0013307	ESY4_g26938_DN3_SP0_c0.t1	g18370
OG0013309	ESY4_g25679_DN3_SP3_c0.t1, ESY5_g4101_DN3_SP5_c0.t1	g22661
OG0013310	ESY8_g59800_DN3_SP0_c16.t1	g50881
OG0013311	ESY4_g25729_DN3_SP8_c0.t1	g25121
OG0013312	ESY17_g39983_DN3_SP8_c0.t1	g18129, g25096
OG0013313	ESY17_g40096_DN3_SP0_c0.t1	g46842
OG0013314	ESY17_g40163_DN3_SP3_c0.t1	g46838
OG0013315	ESY3_g30758_DN3_SP0_c0.t1	g16738
OG0013316	ESY17_g40299_DN3_SP0_c0.t1	g46804, g18124
OG0013317	ESY8_g61381_DN3_SP0_c0.t1	g18121
OG0013318	ESY8_g61363_DN3_SP0_c0.t1	g46787
OG0013319	ESY8_g61347_DN3_SP8_c0.t1	g18120
OG0013320	ESY8_g61335_DN3_SP0_c0.t1, ESY2_g35254_DN3_SP0_c0.t1	g46780
OG0013321	ESY8_g61296_DN3_SP8_c0.t1, ESY12_g52135_DN3_SP0_c0.t1	g18116
OG0013322	ESY8_g61131_DN3_SP8_c0.t1	g18114
OG0013323	ESY8_g61106_DN3_SP8_c0.t1	g18098
OG0013324	ESY8_g61047_DN3_SP0_c0.t1	g46744
OG0013325	ESY8_g61024_DN3_SP0_c0.t1	g46737
OG0013326	ESY8_g61017_DN3_SP8_c0.t1	g18089
OG0013328	ESY8_g60950_DN3_SP0_c0.t1	g18084
OG0013329	ESY8_g60896_DN1_SP0_c0.t1	g16906
OG0013330	ESY8_g60769_DN2_SP0_c0.t1	g16886
OG0013331	ESY8_g60596_DN3_SP8_c0.t1	g46688
OG0013332	ESY8_g60594_DN3_SP0_c0.t1	g16882
OG0013333	ESY7_g16951_DN3_SP8_c0.t1	g4903
OG0013334	ESY16_g61835_DN3_SP0_c0.t1	g32535
OG0013335	ESY1_g7920_DN3_SP2_c0.t1	g2916
OG0013336	ESY18_g63539_DN3_SP0_c0.t1	g25722
OG0013339	ESY9_g43891_DN3_SP2_c0.t1	g38002
OG0013341	ESY19_g41173_DN3_SP8_c0.t1	g25844
OG0013342	ESY19_g41489_DN3_SP7_c0.t1	g25850
OG0013343	ESY19_g41386_DN3_SP5_c0.t1	g40250
OG0013344	ESY19_g41357_DN3_SP0_c0.t1	g40249
OG0013345	ESY19_g41356_DN3_SP2_c0.t1	g40248
OG0013346	ESY19_g41354_DN3_SP0_c0.t1	g25874
OG0013347	ESY19_g41335_DN3_SP6_c0.t1	g25892
OG0013348	ESY6_g49292_DN3_SP0_c0.t1	g670
OG0013349	ESY2_g34296_DN3_SP4_c9.t1	g40226
OG0013350	ESY11_g54156_DN3_SP0_c0.t1	g6042
OG0013351	ESY14_g20979_DN3_SP8_c0.t1	g35895
OG0013352	ESY19_g41599_DN2_SP0_c0.t1, ESY10_g14004_DN2_SP0_c0.t1	g40206
OG0013353	ESY19_g41640_DN3_SP0_c0.t1	g40207
OG0013354	ESY19_g41667_DN3_SP4_c0.t1	g40209
OG0013355	ESY1_g5831_DN3_SP8_c0.t1	g37973
OG0013357	ESY6_g50657_DN3_SP0_c0.t1, ESY16_g61721_DN3_SP0_c0.t1	g37961
OG0013358	ESY7_g18341_DN3_SP0_c0.t1	g51369
OG0013359	ESY9_g43904_DN3_SP4_c0.t1	g51521
OG0013360	ESY2_g33529_DN3_SP0_c0.t1	g11125
OG0013361	ESY7_g17233_DN2_SP0_c0.t1	g11128
OG0013363	ESY1_g5963_DN3_SP2_c0.t1	g11137
OG0013364	ESY3_g31015_DN3_SP0_c0.t1	g37043
OG0013365	ESY1_g6186_DN3_SP0_c0.t1	g13632
OG0013366	ESY4_g22215_DN3_SP1_c0.t1	g53970
OG0013367	ESY1_g6231_DN3_SP0_c0.t1	g37029
OG0013368	ESY1_g6210_DN3_SP0_c0.t1	g37019
OG0013369	ESY11_g54039_DN3_SP0_c0.t1	g36324
OG0013370	ESY1_g6194_DN3_SP1_c0.t1	g18442
OG0013371	ESY1_g6460_DN3_SP2_c0.t1	g17172
OG0013372	ESY1_g6540_DN3_SP0_c0.t1	g36970
OG0013373	ESY1_g6561_DN3_SP1_c0.t1	g18449
OG0013374	ESY1_g6575_DN3_SP0_c0.t1	g11142
OG0013375	ESY6_g49203_DN3_SP0_c0.t1	g11098, g11091
OG0013376	ESY1_g6576_DN3_SP2_c0.t1	g18452
OG0013377	ESY2_g38372_DN3_SP5_c0.t1	g38088
OG0013378	ESY1_g6618_DN3_SP8_c0.t1	g36975
OG0013379	ESY1_g6623_DN3_SP5_c0.t1	g18456
OG0013380	ESY1_g6630_DN3_SP0_c0.t1	g18463
OG0013381	ESY6_g50207_DN3_SP0_c0.t1	g460
OG0013382	ESY9_g44028_DN3_SP6_c0.t1	g51541
OG0013383	ESY10_g14931_DN3_SP0_c0.t1	g40275
OG0013384	ESY25_g62782_DN3_SP7_c0.t1	g40279
OG0013385	ESY25_g62767_DN3_SP0_c0.t1	g40282
OG0013386	ESY10_g13988_DN3_SP1_c0.t1	g40290
OG0013387	ESY6_g47276_DN2_SP0_c0.t1	g40293
OG0013388	ESY1_g11547_DN3_SP8_c0.t1	g32671
OG0013389	ESY7_g17632_DN3_SP4_c0.t1	g40301
OG0013390	ESY18_g63902_DN3_SP0_c0.t1	g40340
OG0013391	ESY18_g63692_DN3_SP0_c0.t1	g40349
OG0013392	ESY18_g63528_DN3_SP0_c0.t1	g40359
OG0013393	ESY18_g63472_DN3_SP8_c0.t1	g43191
OG0013394	ESY18_g63391_DN3_SP8_c0.t1	g40370
OG0013395	ESY18_g63363_DN3_SP0_c0.t1	g40373
OG0013396	ESY18_g63314_DN2_SP0_c0.t1	g40376
OG0013397	ESY18_g63288_DN3_SP1_c0.t1	g25689
OG0013398	ESY18_g63169_DN3_SP0_c0.t1	g25682
OG0013399	ESY18_g63129_DN3_SP2_c14.t1	g25677
OG0013400	ESY18_g63050_DN3_SP0_c0.t1	g25673
OG0013401	ESY18_g62997_DN3_SP8_c0.t1	g40400
OG0013402	ESY7_g16141_DN3_SP3_c0.t1	g25600
OG0013403	ESY7_g16179_DN3_SP2_c0.t1	g25598
OG0013404	ESY7_g16372_DN3_SP8_c0.t1	g25557
OG0013405	ESY7_g16404_DN3_SP0_c0.t1	g25555
OG0013407	ESY7_g16413_DN3_SP8_c0.t1	g25552
OG0013408	ESY7_g16544_DN3_SP3_c0.t1	g11056
OG0013409	ESY7_g16575_DN2_SP0_c0.t1	g40488
OG0013410	ESY7_g16649_DN3_SP2_c0.t1	g40508, g11037
OG0013411	ESY7_g16671_DN3_SP0_c0.t1	g40513
OG0013412	ESY7_g16689_DN3_SP0_c0.t1	g11028
OG0013414	ESY7_g16773_DN3_SP6_c0.t1	g40551
OG0013415	ESY7_g16774_DN3_SP0_c0.t1	g40552
OG0013416	ESY7_g16777_DN3_SP0_c0.t1	g10994
OG0013418	ESY7_g16809_DN3_SP3_c0.t1	g40568
OG0013419	ESY7_g16823_DN3_SP1_c0.t1	g40572
OG0013420	ESY7_g16829_DN3_SP0_c0.t1	g10973
OG0013421	ESY7_g16836_DN3_SP3_c0.t1	g10971
OG0013422	ESY7_g16844_DN3_SP8_c17.t1	g43976
OG0013423	ESY10_g15211_DN2_SP0_c0.t1	g40598
OG0013424	ESY10_g15090_DN3_SP0_c0.t1	g40628
OG0013425	ESY6_g49278_DN3_SP4_c0.t1	g686
OG0013426	ESY10_g14830_DN3_SP0_c0.t1	g10872
OG0013427	ESY10_g14832_DN3_SP8_c0.t1	g10873
OG0013428	ESY17_g38949_DN3_SP0_c0.t1	g17924
OG0013429	ESY3_g28749_DN3_SP0_c0.t1	g6360
OG0013430	ESY17_g39809_DN1_SP0_c0.t1	g4767
OG0013431	ESY16_g61612_DN2_SP0_c0.t1	g45553
OG0013432	ESY3_g27416_DN3_SP3_c0.t1	g13524
OG0013433	ESY17_g39773_DN3_SP6_c0.t1	g25004
OG0013434	ESY12_g50996_DN3_SP0_c0.t1	g6422
OG0013435	ESY17_g39925_DN3_SP1_c0.t1	g24729
OG0013436	ESY3_g27946_DN3_SP0_c0.t1	g6453
OG0013438	ESY15_g65977_DN3_SP0_c0.t1	g47015
OG0013439	ESY27_g13430_DN3_SP0_c0.t1	g47029
OG0013440	ESY27_g13401_DN3_SP0_c0.t1	g24571
OG0013441	ESY15_g65511_DN3_SP0_c0.t1	g24563
OG0013442	ESY18_g63728_DN3_SP2_c0.t1, ESY18_g63723_DN3_SP5_c0.t1	g40346
OG0013443	ESY22_g40531_DN3_SP7_c0.t1	g36067
OG0013444	ESY22_g40698_DN3_SP0_c0.t1	g24525
OG0013445	ESY22_g40904_DN3_SP0_c0.t1	g17710
OG0013446	ESY22_g40930_DN3_SP6_c0.t1	g24492
OG0013447	ESY22_g40967_DN3_SP7_c0.t1	g47087
OG0013448	ESY22_g41051_DN3_SP8_c0.t1	g17689
OG0013449	ESY22_g41056_DN3_SP8_c0.t1	g17687
OG0013450	ESY2_g38804_DN3_SP8_c0.t1	g24446
OG0013451	ESY2_g38761_DN3_SP1_c0.t1	g47109
OG0013452	ESY8_g60456_DN3_SP0_c0.t1	g16863
OG0013453	ESY11_g54348_DN3_SP2_c0.t1	g16853
OG0013454	ESY8_g60333_DN3_SP0_c0.t1	g16845
OG0013455	ESY8_g60266_DN2_SP1_c0.t1	g46665
OG0013457	ESY8_g60081_DN3_SP8_c41.t1	g16783
OG0013458	ESY8_g59998_DN3_SP0_c0.t1	g16768
OG0013459	ESY8_g59987_DN3_SP0_c0.t1	g16760
OG0013460	ESY8_g59960_DN3_SP1_c0.t1	g16757
OG0013461	ESY12_g52319_DN3_SP0_c0.t1	g51578
OG0013462	ESY12_g52295_DN3_SP0_c0.t1	g37761
OG0013463	ESY12_g52290_DN3_SP0_c0.t1, ESY12_g52285_DN3_SP0_c0.t1	g37133
OG0013464	ESY12_g52265_DN3_SP0_c0.t1	g37749
OG0013465	ESY12_g52262_DN3_SP1_c6.t1	g50835
OG0013466	ESY12_g52249_DN3_SP5_c0.t1	g37735
OG0013467	ESY12_g52231_DN3_SP8_c0.t1	g50830
OG0013469	ESY12_g51408_DN3_SP8_c0.t1	g47693
OG0013470	ESY12_g51409_DN3_SP0_c0.t1	g50809
OG0013472	ESY12_g51594_DN3_SP5_c0.t1	g50806
OG0013473	ESY12_g51665_DN3_SP1_c0.t1	g50787
OG0013474	ESY12_g51701_DN3_SP0_c2.t1	g38249
OG0013475	ESY12_g51708_DN3_SP0_c0.t1	g37660
OG0013476	ESY12_g51715_DN3_SP6_c0.t1	g37657
OG0013477	ESY12_g51717_DN3_SP3_c0.t1	g37655
OG0013478	ESY12_g51726_DN3_SP6_c0.t1	g37653
OG0013479	ESY12_g51752_DN3_SP3_c0.t1	g37644
OG0013480	ESY12_g51778_DN3_SP8_c0.t1	g37638
OG0013481	ESY12_g51780_DN3_SP0_c0.t1	g52290, g37636
OG0013482	ESY12_g51790_DN3_SP0_c0.t1	g52285
OG0013483	ESY12_g51795_DN3_SP2_c0.t1	g37631
OG0013484	ESY12_g51851_DN3_SP0_c0.t1	g52262
OG0013485	ESY12_g51917_DN3_SP2_c0.t1	g52222
OG0013486	ESY12_g52035_DN3_SP0_c0.t1	g38238
OG0013487	ESY1_g12017_DN3_SP0_c0.t1	g1929
OG0013488	ESY12_g52043_DN3_SP1_c0.t1	g52186
OG0013489	ESY12_g52057_DN3_SP0_c0.t1	g37559, g52181
OG0013490	ESY12_g52070_DN3_SP7_c0.t1	g38234, g37553
OG0013491	ESY12_g52083_DN3_SP0_c0.t1	g52164
OG0013492	ESY12_g52085_DN2_SP0_c0.t1	g37545
OG0013493	ESY12_g52096_DN3_SP0_c0.t1	g38229
OG0013494	ESY12_g52136_DN2_SP0_c0.t1	g52152
OG0013495	ESY12_g52162_DN3_SP6_c0.t1	g52134
OG0013496	ESY12_g52180_DN3_SP1_c0.t1	g38221
OG0013497	ESY12_g51453_DN3_SP0_c0.t1	g37506
OG0013498	ESY12_g51475_DN3_SP8_c0.t1	g38211
OG0013499	ESY12_g51489_DN3_SP0_c0.t1	g37495
OG0013500	ESY12_g51496_DN3_SP0_c0.t1	g52113
OG0013501	ESY12_g51535_DN2_SP0_c0.t1	g37482
OG0013502	ESY12_g51545_DN3_SP3_c0.t1	g38200
OG0013503	ESY12_g51550_DN3_SP0_c0.t1	g38198, g37475
OG0013504	ESY12_g51583_DN3_SP8_c0.t1	g52078
OG0013505	ESY1_g11426_DN3_SP5_c0.t1	g18952
OG0013506	ESY12_g51276_DN3_SP1_c0.t1	g52030
OG0013507	ESY12_g51293_DN3_SP2_c0.t1	g52041
OG0013508	ESY12_g51209_DN3_SP0_c0.t1	g37401
OG0013509	ESY1_g12079_DN3_SP0_c0.t1	g37400
OG0013510	ESY7_g19594_DN3_SP1_c0.t1	g5824
OG0013511	ESY7_g19586_DN1_SP0_c0.t1	g45291
OG0013512	ESY7_g19567_DN3_SP6_c0.t1	g45300
OG0013513	ESY7_g19553_DN2_SP3_c0.t1	g5804
OG0013514	ESY7_g19544_DN3_SP8_c0.t1	g45302, g5801
OG0013515	ESY7_g19532_DN3_SP0_c0.t1	g45309
OG0013516	ESY7_g19528_DN2_SP4_c0.t1	g45311
OG0013517	ESY7_g19518_DN3_SP3_c12.t1	g5794
OG0013518	ESY7_g19514_DN3_SP8_c0.t1	g29858
OG0013519	ESY7_g19465_DN3_SP0_c0.t1	g29854
OG0013520	ESY7_g19429_DN3_SP8_c0.t1	g45342
OG0013521	ESY7_g19430_DN3_SP2_c0.t1	g5775
OG0013522	ESY7_g19311_DN3_SP0_c0.t1	g5731
OG0013524	ESY7_g19277_DN1_SP0_c0.t1	g5723
OG0013525	ESY7_g19258_DN3_SP6_c12.t1	g5719, g29833
OG0013526	ESY7_g19249_DN3_SP8_c0.t1	g45365
OG0013527	ESY7_g19235_DN3_SP1_c0.t1	g29826
OG0013528	ESY7_g19216_DN3_SP0_c0.t1	g5715
OG0013529	ESY7_g19182_DN3_SP0_c0.t1	g29806, g45378
OG0013530	ESY7_g19181_DN2_SP0_c0.t1	g5708
OG0013531	ESY7_g19159_DN3_SP8_c0.t1	g5702
OG0013532	ESY7_g19152_DN3_SP0_c0.t1	g45391
OG0013533	ESY7_g19142_DN3_SP3_c0.t1, ESY7_g19144_DN3_SP0_c0.t1	g45393
OG0013534	ESY7_g19131_DN1_SP0_c0.t1	g5697
OG0013535	ESY7_g19124_DN3_SP0_c0.t1	g45394, g5696
OG0013536	ESY7_g19117_DN3_SP0_c0.t1	g29799
OG0013537	ESY6_g49272_DN2_SP0_c0.t1	g688
OG0013539	ESY6_g49856_DN3_SP7_c0.t1	g28983, g655
OG0013540	ESY6_g49189_DN3_SP8_c0.t1	g722
OG0013541	ESY6_g49187_DN3_SP7_c0.t1	g723
OG0013542	ESY6_g49140_DN3_SP0_c0.t1	g28907
OG0013543	ESY6_g49107_DN3_SP0_c0.t1	g28895
OG0013544	ESY6_g49083_DN3_SP1_c0.t1	g769
OG0013545	ESY6_g49073_DN3_SP1_c0.t1	g41364
OG0013546	ESY6_g49061_DN3_SP0_c0.t1	g777
OG0013547	ESY6_g48990_DN3_SP0_c0.t1, ESY6_g48904_DN3_SP0_c0.t1	g28859
OG0013548	ESY6_g48987_DN3_SP8_c0.t1	g28858
OG0013549	ESY6_g48981_DN1_SP0_c0.t1	g28855
OG0013550	ESY6_g48955_DN3_SP7_c0.t1	g28844, g9693
OG0013551	ESY6_g48953_DN3_SP8_c0.t1	g28843
OG0013552	ESY6_g48952_DN3_SP0_c0.t1	g28842
OG0013553	ESY6_g48943_DN1_SP0_c0.t1	g28830
OG0013554	ESY6_g48935_DN3_SP8_c0.t1	g28824
OG0013555	ESY6_g48867_DN3_SP6_c0.t1	g41314
OG0013556	ESY6_g48735_DN3_SP0_c0.t1	g39232
OG0013557	ESY6_g48728_DN3_SP1_c0.t1	g39234
OG0013558	ESY6_g48726_DN3_SP8_c0.t1	g1270, g39237
OG0013559	ESY4_g22888_DN3_SP5_c0.t1	g27645
OG0013560	ESY1_g8321_DN3_SP0_c0.t1	g19521
OG0013561	ESY6_g49718_DN3_SP4_c3.t1	g313
OG0013562	ESY6_g49706_DN3_SP0_c0.t1	g307
OG0013563	ESY6_g49665_DN3_SP0_c0.t1	g9811
OG0013564	ESY6_g49648_DN3_SP6_c0.t1	g281, g41951
OG0013565	ESY6_g49627_DN3_SP8_c0.t1	g9801
OG0013566	ESY6_g50739_DN3_SP6_c0.t1	g9792
OG0013567	ESY6_g50732_DN3_SP7_c0.t1	g257
OG0013568	ESY6_g50725_DN3_SP0_c0.t1	g9786, g252
OG0013569	ESY6_g50716_DN3_SP1_c18.t1	g9780
OG0013570	ESY6_g50711_DN3_SP7_c0.t1	g9777
OG0013571	ESY6_g50706_DN3_SP2_c0.t1	g2754
OG0013572	ESY6_g50690_DN3_SP7_c0.t1	g9765
OG0013573	ESY6_g50685_DN3_SP7_c0.t1	g9764
OG0013574	ESY6_g50675_DN3_SP1_c0.t1	g9761, g231
OG0013575	ESY6_g50668_DN3_SP0_c0.t1	g227
OG0013576	ESY6_g50659_DN3_SP8_c0.t1	g218
OG0013577	ESY11_g54299_DN3_SP0_c0.t1	g13765
OG0013578	ESY6_g50623_DN3_SP8_c0.t1	g207
OG0013581	ESY6_g50536_DN3_SP0_c0.t1	g167
OG0013582	ESY6_g50498_DN3_SP0_c0.t1	g9713
OG0013583	ESY6_g50460_DN3_SP0_c0.t1, ESY6_g50458_DN2_SP0_c0.t1	g133
OG0013585	ESY6_g50453_DN3_SP1_c0.t1	g130
OG0013586	ESY6_g50419_DN3_SP0_c0.t1	g9691
OG0013587	ESY6_g50427_DN3_SP0_c0.t1	g116
OG0013588	ESY6_g50440_DN3_SP6_c0.t1	g105
OG0013589	ESY6_g50416_DN3_SP0_c0.t1	g103
OG0013590	ESY6_g50413_DN1_SP0_c0.t1	g100
OG0013591	ESY6_g50399_DN3_SP0_c15.t1	g18675, g84
OG0013592	ESY6_g50389_DN3_SP0_c0.t1	g9670
OG0013593	ESY6_g50382_DN3_SP1_c0.t1	g75
OG0013594	ESY6_g50371_DN3_SP6_c0.t1	g9665
OG0013596	ESY6_g50365_DN3_SP7_c0.t1	g9664, g66
OG0013597	ESY2_g33951_DN3_SP0_c0.t1	g60
OG0013598	ESY6_g50328_DN2_SP0_c0.t1	g9647
OG0013599	ESY6_g50327_DN3_SP5_c5.t1	g9646
OG0013600	ESY6_g50318_DN3_SP3_c0.t1	g9640
OG0013601	ESY6_g50296_DN2_SP0_c0.t1	g9637
OG0013605	ESY6_g50743_DN3_SP0_c0.t1	g19627
OG0013606	ESY6_g50747_DN3_SP7_c0.t1	g12
OG0013607	ESY6_g50756_DN3_SP2_c0.t1	g19622
OG0013609	ESY20_g13356_DN2_SP0_c0.t1	g25343
OG0013610	ESY20_g13354_DN3_SP0_c0.t1	g25345
OG0013612	ESY20_g12990_DN3_SP0_c0.t1	g25374
OG0013613	ESY20_g12955_DN3_SP0_c0.t1	g25366
OG0013614	ESY20_g12933_DN2_SP0_c29.t1	g25355
OG0013615	ESY20_g12931_DN3_SP2_c18.t1	g25353, g45276
OG0013616	ESY20_g12930_DN3_SP0_c0.t1	g25352
OG0013617	ESY20_g13028_DN3_SP0_c7.t1	g39473
OG0013618	ESY20_g13042_DN3_SP0_c0.t1	g39469
OG0013619	ESY20_g13043_DN3_SP0_c0.t1	g25401
OG0013620	ESY20_g13062_DN3_SP0_c0.t1	g25403
OG0013621	ESY20_g13065_DN3_SP0_c0.t1	g25405
OG0013622	ESY20_g13087_DN3_SP5_c0.t1	g39490
OG0013623	ESY20_g13130_DN3_SP1_c0.t1	g25424
OG0013624	ESY20_g13133_DN3_SP1_c0.t1	g25426
OG0013625	ESY20_g13145_DN3_SP6_c58.t1	g39526
OG0013626	ESY20_g13147_DN1_SP0_c0.t1	g39524
OG0013627	ESY20_g13162_DN3_SP6_c0.t1	g25437
OG0013628	ESY20_g12854_DN3_SP1_c0.t1	g25443
OG0013629	ESY20_g13165_DN3_SP7_c20.t1	g25444
OG0013630	ESY20_g13174_DN3_SP2_c0.t1	g25450
OG0013631	ESY5_g5332_DN3_SP8_c0.t1	g49386
OG0013633	ESY20_g13289_DN3_SP2_c0.t1	g39600
OG0013634	ESY20_g13316_DN3_SP0_c0.t1	g39619
OG0013635	ESY20_g13315_DN3_SP0_c0.t1	g39615
OG0013636	ESY20_g13314_DN3_SP0_c0.t1	g39613
OG0013637	ESY8_g58343_DN3_SP0_c14.t1	g39623
OG0013638	ESY8_g58338_DN3_SP1_c0.t1	g39626, g25492
OG0013639	ESY8_g58325_DN1_SP0_c0.t1	g39632
OG0013640	ESY8_g58308_DN3_SP0_c0.t1	g25508
OG0013641	ESY8_g58305_DN3_SP2_c0.t1	g25509
OG0013642	ESY8_g58282_DN3_SP7_c0.t1	g39644
OG0013644	ESY8_g58257_DN3_SP8_c6.t1	g25518
OG0013645	ESY8_g58200_DN3_SP8_c0.t1	g11064
OG0013646	ESY8_g58162_DN3_SP0_c0.t1	g39685
OG0013647	ESY8_g58158_DN2_SP0_c0.t1	g11080, g39687
OG0013648	ESY8_g58145_DN2_SP0_c0.t1	g39694
OG0013649	ESY20_g12664_DN3_SP0_c0.t1	g39711
OG0013650	ESY20_g12898_DN3_SP0_c0.t1	g11103
OG0013651	ESY20_g12871_DN3_SP7_c0.t1	g39726
OG0013652	ESY20_g12866_DN3_SP8_c0.t1	g39731
