Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0014373	ESY11_g53544_DN3_SP0_c0.t1	CARHR105450
OG0014374	ESY5_g4445_DN3_SP1_c0.t1, ESY4_g26911_DN3_SP0_c0.t1	CARHR007750
OG0014375	ESY11_g53720_DN3_SP0_c0.t1	CARHR106180
OG0014376	ESY11_g53725_DN3_SP1_c0.t1	CARHR106220
OG0014377	ESY11_g53741_DN2_SP0_c0.t1	CARHR106280
OG0014379	ESY4_g21721_DN3_SP8_c0.t1	CARHR292370
OG0014380	ESY11_g53870_DN3_SP5_c0.t1	CARHR106950
OG0014381	ESY11_g53932_DN3_SP0_c0.t1	CARHR033820
OG0014382	ESY11_g53945_DN3_SP0_c0.t1	CARHR107340
OG0014383	ESY11_g54010_DN3_SP3_c0.t1	CARHR107530
OG0014384	ESY11_g54066_DN3_SP0_c0.t1	CARHR107730
OG0014385	ESY11_g54101_DN2_SP0_c0.t1	CARHR107990
OG0014386	ESY11_g54291_DN3_SP1_c0.t1	CARHR109010
OG0014387	ESY11_g54351_DN3_SP8_c0.t1	CARHR109290
OG0014388	ESY11_g54352_DN3_SP8_c0.t1	CARHR109300
OG0014389	ESY11_g54423_DN3_SP1_c0.t1	CARHR109460
OG0014390	ESY11_g54427_DN2_SP0_c0.t1	CARHR109480
OG0014391	ESY11_g54433_DN3_SP5_c0.t1	CARHR109490
OG0014392	ESY11_g54558_DN3_SP0_c16.t1	CARHR109740
OG0014393	ESY5_g2634_DN2_SP0_c0.t1, ESY10_g14509_DN3_SP0_c0.t1	CARHR104760
OG0014394	ESY11_g54655_DN3_SP8_c0.t1	CARHR110060
OG0014395	ESY11_g54786_DN3_SP8_c4.t1	CARHR110420
OG0014396	ESY11_g54810_DN3_SP8_c0.t1	CARHR110520
OG0014397	ESY11_g54840_DN3_SP0_c0.t1	CARHR110730
OG0014398	ESY11_g54923_DN3_SP2_c0.t1	CARHR111060
OG0014399	ESY3_g31444_DN3_SP0_c0.t1	CARHR111170
OG0014400	ESY11_g54965_DN1_SP0_c0.t1	CARHR111330
OG0014401	ESY11_g54975_DN3_SP8_c0.t1	CARHR111450
OG0014402	ESY11_g54972_DN3_SP0_c0.t1	CARHR111420
OG0014403	ESY2_g36441_DN3_SP1_c0.t1	CARHR046020
OG0014404	ESY2_g36434_DN3_SP8_c0.t1	CARHR045980
OG0014405	ESY2_g36360_DN3_SP0_c0.t1	CARHR045520
OG0014406	ESY2_g36358_DN3_SP0_c0.t1	CARHR045510
OG0014407	ESY2_g36292_DN3_SP1_c26.t1	CARHR045150
OG0014408	ESY2_g36287_DN3_SP0_c0.t1	CARHR045040
OG0014409	ESY2_g36284_DN3_SP8_c0.t1	CARHR045010
OG0014410	ESY10_g14751_DN3_SP8_c0.t1, ESY19_g41867_DN3_SP0_c0.t1	CARHR173600
OG0014411	ESY2_g36270_DN3_SP5_c0.t1	CARHR044900
OG0014412	ESY2_g36170_DN3_SP0_c0.t1	CARHR044080
OG0014413	ESY2_g36829_DN3_SP0_c0.t1	CARHR044010
OG0014414	ESY2_g36868_DN3_SP0_c0.t1	CARHR043850
OG0014415	ESY2_g36918_DN3_SP6_c0.t1	CARHR043510
OG0014416	ESY2_g36999_DN3_SP0_c0.t1	CARHR043060
OG0014417	ESY2_g37003_DN3_SP3_c0.t1	CARHR043040
OG0014418	ESY2_g37020_DN3_SP0_c0.t1	CARHR042860
OG0014419	ESY2_g37054_DN3_SP0_c0.t1	CARHR042630
OG0014420	ESY2_g37055_DN3_SP6_c0.t1	CARHR042610
OG0014421	ESY2_g37056_DN3_SP4_c0.t1	CARHR042600
OG0014422	ESY2_g37083_DN3_SP0_c0.t1	CARHR042460
OG0014423	ESY2_g37129_DN2_SP8_c0.t1	CARHR042290
OG0014424	ESY2_g37204_DN3_SP0_c0.t1	CARHR041940
OG0014425	ESY2_g37217_DN3_SP7_c0.t1	CARHR041890
OG0014426	ESY2_g37252_DN3_SP3_c0.t1	CARHR041700
OG0014427	ESY2_g37392_DN3_SP0_c0.t1	CARHR040930
OG0014428	ESY2_g37342_DN3_SP0_c0.t1	CARHR041100
OG0014429	ESY2_g37291_DN3_SP5_c0.t1	CARHR041420
OG0014430	ESY2_g34509_DN3_SP0_c0.t1	CARHR060740
OG0014431	ESY2_g37435_DN3_SP0_c0.t1	CARHR040640
OG0014432	ESY2_g37448_DN2_SP0_c0.t1	CARHR040550
OG0014433	ESY2_g37465_DN3_SP8_c0.t1	CARHR040450
OG0014434	ESY2_g37490_DN3_SP8_c5.t1	CARHR040300
OG0014435	ESY2_g37494_DN3_SP3_c0.t1	CARHR040200
OG0014436	ESY2_g37593_DN3_SP8_c0.t1, ESY2_g37621_DN3_SP0_c0.t1	CARHR039880
OG0014437	ESY2_g37614_DN3_SP0_c0.t1	CARHR039770
OG0014438	ESY2_g37654_DN3_SP7_c0.t1	CARHR039610
OG0014439	ESY3_g29499_DN3_SP0_c0.t1	CARHR094500
OG0014441	ESY2_g37694_DN3_SP4_c0.t1	CARHR039390
OG0014442	ESY2_g37823_DN3_SP0_c0.t1	CARHR039110
OG0014443	ESY2_g37843_DN3_SP8_c0.t1	CARHR039080
OG0014444	ESY2_g37866_DN3_SP0_c0.t1	CARHR038900
OG0014445	ESY2_g37803_DN3_SP5_c0.t1	CARHR039170, CARHR057290
OG0014446	ESY2_g37983_DN3_SP8_c0.t1	CARHR038160
OG0014447	ESY2_g38034_DN3_SP0_c0.t1	CARHR037970
OG0014448	ESY2_g38069_DN3_SP8_c0.t1	CARHR037890
OG0014449	ESY2_g38364_DN3_SP1_c0.t1, ESY2_g38365_DN3_SP0_c0.t1	CARHR222640
OG0014450	ESY2_g38403_DN3_SP8_c0.t1	CARHR222450
OG0014451	ESY1_g10981_DN3_SP0_c0.t1	CARHR164150
OG0014452	ESY2_g38417_DN3_SP8_c0.t1	CARHR222420
OG0014453	ESY2_g38489_DN3_SP0_c0.t1	CARHR290620
OG0014454	ESY2_g38567_DN3_SP0_c0.t1	CARHR290450
OG0014455	ESY2_g38587_DN1_SP0_c0.t1	CARHR290330
OG0014456	ESY1_g5676_DN3_SP8_c0.t1	CARHR128810, CARHR128800
OG0014457	ESY1_g5700_DN3_SP0_c0.t1, ESY4_g26377_DN3_SP0_c0.t1	CARHR128790
OG0014458	ESY1_g5707_DN3_SP0_c0.t1	CARHR128680
OG0014459	ESY1_g10292_DN3_SP0_c0.t1	CARHR161570
OG0014460	ESY1_g10309_DN3_SP0_c0.t1	CARHR161650
OG0014461	ESY2_g34578_DN2_SP0_c0.t1	CARHR153970
OG0014462	ESY1_g10348_DN3_SP8_c0.t1	CARHR161970
OG0014463	ESY1_g10349_DN3_SP7_c0.t1	CARHR161980
OG0014465	ESY1_g10362_DN3_SP0_c0.t1	CARHR162050
OG0014466	ESY1_g10389_DN3_SP0_c0.t1	CARHR162210
OG0014467	ESY1_g10406_DN3_SP0_c0.t1	CARHR162320
OG0014468	ESY1_g10442_DN3_SP7_c0.t1	CARHR162480
OG0014469	ESY1_g10450_DN3_SP0_c0.t1	CARHR162580
OG0014470	ESY2_g34515_DN3_SP0_c0.t1	CARHR060680
OG0014471	ESY1_g11121_DN2_SP0_c13.t1	CARHR163210
OG0014472	ESY1_g11115_DN3_SP0_c0.t1	CARHR163310
OG0014473	ESY1_g11032_DN3_SP8_c0.t1	CARHR163780
OG0014474	ESY1_g10996_DN3_SP8_c0.t1	CARHR163980
OG0014475	ESY1_g10258_DN3_SP5_c0.t1	CARHR161500
OG0014476	ESY16_g61694_DN3_SP8_c0.t1	CARHR198480
OG0014477	ESY1_g10236_DN3_SP0_c0.t1	CARHR161410
OG0014478	ESY1_g10234_DN3_SP0_c0.t1	CARHR161390
OG0014479	ESY1_g10180_DN3_SP0_c0.t1	CARHR161170
OG0014480	ESY1_g10952_DN3_SP0_c0.t1	CARHR164360
OG0014481	ESY1_g10944_DN3_SP7_c0.t1	CARHR164410
OG0014482	ESY1_g10829_DN3_SP2_c0.t1	CARHR164830
OG0014483	ESY1_g10780_DN3_SP8_c0.t1	CARHR165170
OG0014484	ESY1_g10770_DN3_SP8_c6.t1	CARHR165260
OG0014485	ESY1_g10769_DN3_SP5_c0.t1	CARHR165270
OG0014486	ESY1_g10764_DN3_SP0_c0.t1	CARHR165350
OG0014487	ESY1_g10725_DN3_SP8_c0.t1	CARHR165590
OG0014488	ESY1_g10564_DN3_SP0_c0.t1	CARHR166320
OG0014489	ESY1_g10560_DN3_SP2_c0.t1	CARHR166360
OG0014490	ESY12_g50937_DN3_SP7_c0.t1	CARHR135660
OG0014491	ESY1_g10515_DN3_SP0_c0.t1	CARHR166640, CARHR166620
OG0014492	ESY1_g11802_DN3_SP0_c0.t1	CARHR166860
OG0014494	ESY1_g11794_DN3_SP1_c0.t1	CARHR166970
OG0014495	ESY1_g11730_DN3_SP5_c0.t1	CARHR167360
OG0014496	ESY1_g11552_DN3_SP5_c0.t1	CARHR168210
OG0014497	ESY1_g11517_DN3_SP0_c0.t1	CARHR168440
OG0014498	ESY1_g11502_DN3_SP3_c0.t1	CARHR168520
OG0014499	ESY1_g11429_DN3_SP3_c0.t1	CARHR168870
OG0014500	ESY1_g11410_DN3_SP0_c0.t1	CARHR169010, CARHR218790
OG0014501	ESY1_g11293_DN3_SP7_c11.t1	CARHR169520
OG0014502	ESY1_g11282_DN3_SP4_c0.t1	CARHR169540
OG0014504	ESY1_g11216_DN3_SP5_c0.t1	CARHR169780
OG0014505	ESY1_g11214_DN3_SP5_c0.t1	CARHR169800
OG0014505	ESY3_g32521_DN1_SP0_c0.t1	CARHR169810
OG0014506	ESY1_g11909_DN2_SP0_c0.t1	CARHR170210
OG0014507	ESY1_g11915_DN3_SP3_c0.t1	CARHR170240, CARHR147080
OG0014508	ESY1_g11972_DN3_SP0_c0.t1	CARHR170390
OG0014509	ESY1_g12032_DN3_SP0_c0.t1	CARHR170620
OG0014510	ESY1_g12062_DN3_SP5_c0.t1	CARHR170710
OG0014511	ESY1_g11818_DN3_SP0_c0.t1	CARHR166810
OG0014512	ESY1_g12128_DN3_SP7_c0.t1	CARHR171010
OG0014513	ESY1_g12147_DN2_SP0_c0.t1	CARHR171080
OG0014514	ESY1_g12184_DN3_SP8_c0.t1	CARHR171250
OG0014515	ESY1_g12222_DN3_SP2_c0.t1	CARHR171390
OG0014516	ESY1_g12314_DN3_SP0_c0.t1	CARHR171860
OG0014517	ESY1_g12344_DN3_SP2_c0.t1	CARHR171990
OG0014518	ESY13_g57596_DN2_SP0_c0.t1, ESY1_g12363_DN3_SP0_c0.t1	CARHR172130
OG0014521	ESY1_g12402_DN3_SP0_c0.t1	CARHR172350
OG0014522	ESY1_g12404_DN3_SP8_c0.t1	CARHR172360
OG0014523	ESY1_g12419_DN2_SP0_c0.t1	CARHR172470
OG0014524	ESY1_g11821_DN3_SP2_c0.t1	CARHR172790
OG0014525	ESY1_g12515_DN3_SP2_c0.t1	CARHR173140
OG0014526	ESY1_g12553_DN3_SP3_c0.t1	CARHR173460
OG0014527	ESY1_g12554_DN3_SP8_c0.t1	CARHR173470
OG0014528	ESY1_g12567_DN3_SP5_c0.t1, ESY1_g10286_DN3_SP0_c16.t1, ESY1_g10282_DN2_SP0_c0.t1	CARHR291670
OG0014529	ESY1_g12577_DN2_SP0_c0.t1	CARHR291580
OG0014530	ESY1_g12580_DN3_SP5_c0.t1	CARHR291560
OG0014531	ESY2_g33267_DN3_SP0_c0.t1	CARHR291470
OG0014532	ESY3_g32091_DN3_SP5_c0.t1	CARHR291460
OG0014533	ESY1_g12597_DN3_SP5_p0.t1	CARHR291420
OG0014534	ESY2_g37032_DN3_SP0_c0.t1	CARHR042820
OG0014537	ESY1_g10876_DN3_SP0_c0.t1	CARHR164630
OG0014538	ESY1_g10581_DN2_SP0_c0.t1	CARHR166140
OG0014541	ESY5_g5219_DN3_SP0_c0.t1	CARHR068930
OG0014542	ESY1_g6536_DN3_SP8_c0.t1	CARHR285130
OG0014544	ESY9_g44060_DN3_SP4_c0.t1	CARHR130140
OG0014545	ESY9_g45365_DN3_SP1_c0.t1	CARHR133350
OG0014546	ESY12_g52330_DN3_SP0_c0.t1	CARHR079170
OG0014548	ESY2_g36139_DN3_SP0_c0.t1	CARHR072240
OG0014549	ESY2_g35037_DN3_SP3_c0.t1	CARHR071610
OG0014550	ESY1_g10809_DN2_SP0_c0.t1, ESY2_g34935_DN3_SP0_c0.t1	CARHR067300
OG0014551	ESY4_g24690_DN3_SP1_c0.t1	CARHR238530
OG0014553	ESY4_g25035_DN3_SP0_c0.t1	CARHR239840
OG0014554	ESY4_g23923_DN3_SP0_c0.t1	CARHR235870
OG0014555	ESY4_g25957_DN3_SP1_c0.t1	CARHR241290
OG0014556	ESY3_g31764_DN3_SP0_c0.t1	CARHR079740
OG0014557	ESY5_g5578_DN2_SP7_c0.t1	CARHR000160
OG0014558	ESY5_g4483_DN3_SP1_c0.t1	CARHR007550
OG0014559	ESY5_g3873_DN3_SP3_c0.t1	CARHR013190
OG0014560	ESY5_g2811_DN3_SP0_c0.t1	CARHR014980
OG0014560	ESY5_g2810_DN3_SP0_c0.t1	CARHR173350, CARHR014990
OG0014562	ESY2_g35459_DN3_SP7_c15.t1	CARHR062860
OG0014563	ESY2_g35428_DN3_SP2_c0.t1	CARHR062500
OG0014564	ESY2_g34465_DN3_SP1_c0.t1	CARHR061190
OG0014565	ESY2_g34291_DN3_SP0_c0.t1	CARHR055540
OG0014566	ESY2_g33691_DN3_SP0_c0.t1	CARHR049770, CARHR049660, CARHR049730, CARHR049650
OG0014567	ESY3_g29267_DN3_SP0_c0.t1, ESY3_g29268_DN3_SP0_c0.t1	CARHR095770
OG0014568	ESY11_g54844_DN3_SP0_c0.t1	CARHR110740
OG0014569	ESY11_g54190_DN3_SP0_c0.t1	CARHR108540
OG0014570	ESY3_g27503_DN3_SP8_c0.t1	CARHR101420
OG0014571	ESY3_g28091_DN3_SP0_c0.t1	CARHR100200
OG0014572	ESY3_g29391_DN3_SP0_c0.t1	CARHR095060
OG0014573	ESY3_g30314_DN3_SP0_c0.t1	CARHR088830
OG0014574	ESY3_g31042_DN3_SP0_c0.t1	CARHR067400, CARHR084620
OG0014575	ESY7_g18770_DN3_SP0_c0.t1	CARHR207050
OG0014576	ESY7_g18477_DN3_SP0_c0.t1	CARHR206160
OG0014578	ESY5_g5150_DN3_SP0_c0.t1	CARHR231170
OG0014579	ESY9_g43608_DN2_SP0_c0.t1	CARHR228410
OG0014581	ESY3_g31391_DN3_SP0_c0.t1, ESY1_g11080_DN3_SP0_c0.t1, ESY2_g33572_DN3_SP0_c0.t1	CARHR224430
OG0014582	ESY10_g14778_DN3_SP0_c0.t1	CARHR223910
OG0014583	ESY16_g61761_DN3_SP2_c0.t1	CARHR031500
OG0014584	ESY4_g22944_DN3_SP0_c0.t1	CARHR028190
OG0014586	ESY13_g56433_DN2_SP0_c19.t1	CARHR232770
OG0014589	ESY7_g17714_DN3_SP8_c0.t1	CARHR199740
OG0014590	ESY7_g17619_DN3_SP6_c0.t1	CARHR198910
OG0014591	ESY7_g17159_DN2_SP0_c0.t1	CARHR195710
OG0014592	ESY15_g64500_DN3_SP8_c0.t1	CARHR183330
OG0014593	ESY8_g60029_DN2_SP0_c0.t1	CARHR212790
OG0014594	ESY6_g48560_DN3_SP0_c0.t1	CARHR272010
OG0014595	ESY6_g48727_DN3_SP0_c0.t1	CARHR285800
OG0014596	ESY6_g49029_DN3_SP6_c0.t1	CARHR191130
OG0014597	ESY6_g49049_DN1_SP0_c0.t1	CARHR191340
OG0014598	ESY6_g49053_DN3_SP0_c0.t1	CARHR191360
OG0014600	ESY6_g50455_DN3_SP0_c0.t1	CARHR279740
OG0014601	ESY6_g50407_DN3_SP0_c0.t1	CARHR280190
OG0014602	ESY5_g4160_DN2_SP0_c17.t1	CARHR019340
OG0014603	ESY5_g4047_DN3_SP3_c0.t1	CARHR247530
OG0014604	ESY3_g29647_DN2_SP0_c0.t1, ESY16_g62510_DN3_SP0_c0.t1, ESY1_g9128_DN1_SP0_c0.t1, ESY7_g16270_DN1_SP0_c0.t1, ESY1_g6558_DN2_SP0_c0.t1, ESY1_g8021_DN1_SP0_c0.t1, ESY1_g8022_DN2_SP0_c0.t1, ESY1_g6556_DN2_SP0_c0.t1	CARHR155120, CARHR150450
OG0014605	ESY2_g34207_DN3_SP0_c0.t1	CARHR055300
OG0014606	ESY9_g43048_DN3_SP0_c0.t1	CARHR056670
OG0014607	ESY3_g31317_DN2_SP0_c0.t1, ESY3_g31318_DN2_SP0_c66.t1, ESY2_g35273_DN3_SP0_c0.t1	CARHR058090
OG0014609	ESY11_g53204_DN2_SP8_c0.t1	CARHR105100
OG0014612	ESY8_g59479_DN3_SP0_c0.t1	CARHR118280
OG0014613	ESY8_g59339_DN3_SP0_c0.t1	CARHR116020
OG0014614	ESY9_g45400_DN3_SP0_c0.t1	CARHR133540, CARHR184260, CARHR133550
OG0014615	ESY7_g17517_DN1_SP0_c0.t1	CARHR137450
OG0014616	ESY1_g11041_DN2_SP0_c0.t1	CARHR163750
OG0014619	ESY8_g58173_DN3_SP0_c0.t1, ESY8_g58174_DN3_SP0_c0.t1	CARHR260900
OG0014621	ESY7_g18264_DN3_SP0_c0.t1, ESY2_g33300_DN3_SP0_c0.t1, ESY2_g33302_DN3_SP0_c0.t1	CARHR103690
OG0014622	ESY13_g57938_DN2_SP0_c0.t1	CARHR216440
OG0014623	ESY6_g48358_DN3_SP1_c0.t1	CARHR270700
OG0014637	ESY4_g23989_DN3_SP0_c0.t1	CARHR236120
OG0014638	ESY4_g24067_DN3_SP1_c0.t1	CARHR109360
OG0014639	ESY4_g24074_DN3_SP0_c0.t1	CARHR236350
OG0014640	ESY4_g24124_DN3_SP5_c0.t1	CARHR236380
OG0014641	ESY4_g24132_DN3_SP6_c0.t1	CARHR236430
OG0014643	ESY4_g24181_DN3_SP5_c0.t1	CARHR236530
OG0014645	ESY4_g24211_DN3_SP8_c0.t1	CARHR236700
OG0014646	ESY4_g24213_DN3_SP3_c0.t1	CARHR236710
OG0014647	ESY4_g24229_DN3_SP0_c0.t1	CARHR236820
OG0014648	ESY4_g24299_DN3_SP0_c0.t1	CARHR236880
OG0014649	ESY4_g24301_DN3_SP5_c0.t1	CARHR236900
OG0014650	ESY4_g24326_DN3_SP8_c0.t1	CARHR237110
OG0014651	ESY4_g24340_DN3_SP2_c0.t1	CARHR237120
OG0014653	ESY34_g45724_DN3_SP8_c0.t1	CARHR237320
OG0014654	ESY4_g24370_DN3_SP7_c0.t1	CARHR237370
OG0014655	ESY4_g24377_DN3_SP3_c0.t1	CARHR237420
OG0014656	ESY17_g39851_DN3_SP0_c0.t1	CARHR071080
OG0014657	ESY4_g24409_DN3_SP0_c0.t1	CARHR237620
OG0014659	ESY4_g24429_DN3_SP8_c0.t1	CARHR237710
OG0014660	ESY4_g24431_DN3_SP0_c0.t1	CARHR237720
OG0014661	ESY4_g24583_DN3_SP0_c0.t1, ESY4_g24584_DN3_SP8_c0.t1	CARHR238220
OG0014662	ESY4_g24731_DN3_SP0_c0.t1	CARHR238690
OG0014663	ESY4_g24735_DN2_SP0_c0.t1	CARHR238720
OG0014664	ESY8_g59489_DN3_SP8_c0.t1	CARHR118110
OG0014665	ESY4_g24746_DN3_SP8_c0.t1	CARHR238800
OG0014667	ESY4_g24820_DN3_SP0_c0.t1	CARHR239020
OG0014668	ESY4_g24846_DN3_SP8_c0.t1	CARHR239100
OG0014669	ESY4_g24849_DN3_SP6_c0.t1	CARHR239130
OG0014670	ESY4_g24888_DN3_SP8_c0.t1	CARHR239270
OG0014671	ESY4_g24892_DN3_SP0_c0.t1	CARHR239300
OG0014672	ESY5_g3189_DN3_SP5_c19.t1	CARHR008640
OG0014673	ESY4_g24931_DN3_SP8_c0.t1	CARHR239480
OG0014674	ESY4_g25000_DN3_SP8_c0.t1	CARHR239690
OG0014675	ESY4_g25006_DN3_SP0_c0.t1	CARHR239720
OG0014676	ESY4_g25007_DN3_SP8_c0.t1	CARHR239730
OG0014677	ESY4_g25024_DN3_SP7_c0.t1	CARHR239820
OG0014678	ESY4_g25031_DN3_SP0_c0.t1	CARHR239830
OG0014679	ESY4_g25062_DN3_SP1_c0.t1	CARHR239960, CARHR239970
OG0014680	ESY4_g25252_DN3_SP0_c0.t1	CARHR240240
OG0014681	ESY4_g25302_DN3_SP0_c0.t1, ESY4_g25250_DN3_SP0_c0.t1	CARHR240260
OG0014682	ESY4_g25226_DN3_SP1_c0.t1	CARHR240340
OG0014683	ESY8_g59301_DN3_SP6_c0.t1	CARHR115680
OG0014684	ESY4_g25183_DN3_SP0_c0.t1	CARHR240600
OG0014685	ESY4_g25118_DN3_SP2_c0.t1	CARHR240900
OG0014686	ESY4_g25142_DN3_SP6_c0.t1	CARHR240800
OG0014687	ESY4_g25157_DN3_SP0_c0.t1	CARHR240780
OG0014689	ESY4_g25713_DN3_SP1_c0.t1	CARHR242550
OG0014690	ESY4_g25867_DN3_SP8_c0.t1	CARHR241570
OG0014691	ESY4_g25864_DN3_SP8_c0.t1	CARHR241610
OG0014692	ESY4_g25863_DN3_SP7_c0.t1	CARHR241620
OG0014693	ESY4_g25861_DN3_SP0_c0.t1	CARHR241640
OG0014695	ESY4_g25814_DN2_SP0_c0.t1	CARHR241830
OG0014696	ESY4_g25700_DN3_SP0_c0.t1	CARHR242490
OG0014697	ESY4_g25737_DN3_SP0_c0.t1	CARHR242710
OG0014699	ESY4_g25675_DN3_SP4_c0.t1	CARHR242070
OG0014700	ESY4_g25655_DN3_SP4_c0.t1	CARHR242410
OG0014701	ESY4_g25668_DN3_SP0_c0.t1	CARHR242440
OG0014702	ESY4_g25586_DN3_SP0_c0.t1	CARHR242870
OG0014703	ESY4_g25572_DN3_SP1_c0.t1	CARHR242930
OG0014704	ESY11_g53931_DN3_SP7_c0.t1	CARHR107220
OG0014705	ESY2_g34297_DN3_SP1_c0.t1	CARHR110960
OG0014706	ESY4_g25436_DN3_SP8_c0.t1	CARHR243570
OG0014707	ESY4_g25403_DN3_SP8_c0.t1	CARHR243630
OG0014708	ESY4_g25391_DN3_SP7_c0.t1	CARHR243670
OG0014709	ESY16_g61989_DN3_SP3_c0.t1	CARHR030630
OG0014710	ESY16_g61926_DN3_SP8_c0.t1	CARHR030840
OG0014711	ESY16_g61909_DN3_SP0_c0.t1	CARHR030980
OG0014712	ESY16_g61836_DN3_SP8_c0.t1	CARHR031080
OG0014713	ESY16_g61834_DN3_SP8_c0.t1	CARHR031100
OG0014714	ESY16_g61809_DN3_SP7_c0.t1	CARHR031250
OG0014716	ESY16_g61747_DN3_SP2_c0.t1	CARHR031590
OG0014717	ESY16_g61740_DN3_SP0_c0.t1	CARHR031630
OG0014718	ESY16_g61736_DN3_SP6_c0.t1	CARHR033090, CARHR031660
OG0014719	ESY16_g61733_DN3_SP3_c10.t1	CARHR031680
OG0014720	ESY16_g61713_DN3_SP0_c0.t1	CARHR031740
OG0014721	ESY16_g61671_DN3_SP7_c0.t1	CARHR031950
OG0014722	ESY16_g61669_DN3_SP7_c0.t1	CARHR031970
OG0014723	ESY16_g61614_DN3_SP8_c0.t1	CARHR223580
OG0014724	ESY16_g61607_DN3_SP2_c0.t1	CARHR223570
OG0014726	ESY16_g61547_DN3_SP0_c0.t1	CARHR223430
OG0014727	ESY16_g61545_DN3_SP3_c0.t1	CARHR223420
OG0014728	ESY16_g61543_DN3_SP8_c0.t1	CARHR223400
OG0014729	ESY16_g61514_DN3_SP1_c0.t1	CARHR223230
OG0014730	ESY16_g61492_DN3_SP0_c0.t1	CARHR223060
OG0014731	ESY16_g61468_DN1_SP0_c0.t1	CARHR222780
OG0014732	ESY16_g61454_DN3_SP8_c0.t1	CARHR222710
OG0014733	ESY2_g34290_DN3_SP8_c0.t1	CARHR055560
OG0014734	ESY2_g34274_DN3_SP0_c0.t1	CARHR055680
OG0014735	ESY2_g34253_DN3_SP8_c0.t1	CARHR055910
OG0014736	ESY2_g34235_DN3_SP0_c0.t1	CARHR060080
OG0014737	ESY2_g34232_DN3_SP0_c0.t1	CARHR289670
OG0014738	ESY2_g34227_DN3_SP0_c0.t1	CARHR289770
OG0014739	ESY2_g34201_DN3_SP0_c0.t1	CARHR055120
OG0014740	ESY2_g34184_DN3_SP8_c0.t1	CARHR054920
OG0014741	ESY2_g34176_DN3_SP3_c0.t1	CARHR054810
OG0014742	ESY2_g34121_DN2_SP0_c0.t1	CARHR053950
OG0014743	ESY2_g34068_DN3_SP5_c11.t1	CARHR283790
OG0014744	ESY31_g32722_DN2_SP0_c0.t1	CARHR131730
OG0014745	ESY4_g24410_DN3_SP0_c0.t1	CARHR237630
OG0014746	ESY2_g34001_DN3_SP4_c0.t1	CARHR052730
OG0014747	ESY2_g33982_DN3_SP7_c0.t1	CARHR052560
OG0014748	ESY2_g33935_DN3_SP2_c0.t1	CARHR051910
OG0014750	ESY2_g33878_DN3_SP0_c0.t1	CARHR051460
OG0014751	ESY2_g33778_DN3_SP0_c0.t1	CARHR050400
OG0014752	ESY2_g33745_DN3_SP7_c0.t1	CARHR049950
OG0014753	ESY10_g14669_DN3_SP8_c0.t1	CARHR143620
OG0014754	ESY10_g14636_DN3_SP8_c0.t1	CARHR143870
OG0014755	ESY10_g14631_DN3_SP0_c0.t1	CARHR143910
OG0014756	ESY10_g14620_DN3_SP8_c0.t1	CARHR143980
OG0014757	ESY10_g14601_DN3_SP0_c0.t1	CARHR144130
OG0014758	ESY10_g14592_DN3_SP0_c0.t1	CARHR144210
OG0014759	ESY10_g14590_DN2_SP0_c0.t1	CARHR144230
OG0014760	ESY10_g14583_DN3_SP8_c0.t1	CARHR144250
OG0014761	ESY10_g14565_DN3_SP8_c0.t1, ESY12_g52338_DN3_SP0_c0.t1	CARHR144290
OG0014763	ESY10_g14539_DN3_SP0_c0.t1	CARHR144420
OG0014764	ESY10_g14451_DN3_SP8_c0.t1	CARHR144730
OG0014765	ESY10_g14350_DN3_SP0_c0.t1	CARHR145220
OG0014766	ESY10_g14332_DN3_SP1_c0.t1	CARHR145320
OG0014767	ESY10_g14324_DN3_SP6_c0.t1	CARHR145340, CARHR145330
OG0014768	ESY10_g14307_DN3_SP2_c0.t1	CARHR213680
OG0014769	ESY10_g14209_DN3_SP1_c0.t1	CARHR145770
OG0014770	ESY10_g14206_DN3_SP3_c0.t1	CARHR145810
OG0014771	ESY10_g14189_DN3_SP8_c0.t1	CARHR145970
OG0014772	ESY10_g14178_DN3_SP0_c0.t1	CARHR145990
OG0014773	ESY10_g14124_DN2_SP0_c0.t1	CARHR146240
OG0014774	ESY10_g14028_DN3_SP8_c0.t1	CARHR146680
OG0014775	ESY10_g13994_DN3_SP0_c0.t1	CARHR146940
OG0014776	ESY10_g13992_DN3_SP8_c0.t1	CARHR146960
OG0014777	ESY10_g13981_DN3_SP0_c0.t1	CARHR147040
OG0014778	ESY10_g13979_DN3_SP0_c0.t1	CARHR147070
OG0014779	ESY10_g13968_DN3_SP0_c0.t1	CARHR147140
OG0014780	ESY10_g13900_DN3_SP3_c0.t1	CARHR147570
OG0014781	ESY10_g13844_DN3_SP8_c0.t1	CARHR147740
OG0014782	ESY10_g13862_DN3_SP0_c0.t1	CARHR147820
OG0014783	ESY10_g13818_DN3_SP0_c0.t1	CARHR147990
OG0014784	ESY10_g13810_DN3_SP7_c0.t1	CARHR148130
OG0014785	ESY10_g13777_DN3_SP7_c0.t1	CARHR148270
OG0014786	ESY10_g13769_DN3_SP8_c0.t1	CARHR148330
OG0014787	ESY10_g13723_DN3_SP0_c0.t1	CARHR148530
OG0014788	ESY21_g55874_DN3_SP7_c0.t1	CARHR148810
OG0014789	ESY21_g55834_DN3_SP5_c0.t1	CARHR148960
