Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0014983	XP_024007105.1	Np002G0742600
OG0014984	XP_006390062.1	Np002G0745100
OG0014985	XP_024012878.1	Np002G0745900
OG0014986	XP_006390068.1	Np002G0746000
OG0014987	XP_024009017.1	Np002G0747600
OG0014988	XP_006390082.1	Np002G0749100
OG0014989	XP_006390089.1	Np002G0749600
OG0014990	XP_006395936.1	Np005G3105400
OG0014991	XP_024014380.1	Np002G0751800
OG0014992	XP_006390111.1	Np002G0752200
OG0014993	XP_006390118.1	Np002G0752900
OG0014994	XP_024012740.1	Np002G0759700
OG0014995	XP_006390166.1	Np002G0760600
OG0014996	XP_006390170.1	Np002G0761000
OG0014997	XP_006390179.1	Np002G0762100, Np002G0762700
OG0014998	XP_006390185.1	Np002G0763700
OG0014999	XP_006390191.1, XP_006390190.1	Np002G0764000
OG0015000	XP_006390194.1	Np002G0764200
OG0015001	XP_006390202.1	Np002G0764900
OG0015002	XP_006390203.1	Np002G0765000
OG0015003	XP_006390206.1	Np002G0765500
OG0015004	XP_006396372.1	Np003G1875100
OG0015005	XP_006390219.1	Np002G0767700
OG0015006	XP_006390230.1	Np002G0768900
OG0015007	XP_006390236.1	Np002G0769500
OG0015008	XP_006390237.1	Np002G0769600
OG0015009	XP_006390245.1	Np002G0770700
OG0015010	XP_006390260.1	Np002G0772700
OG0015012	XP_006390285.1	Np002G0776800
OG0015013	XP_006390287.1	Np002G0777000
OG0015014	XP_006390292.1	Np002G0778200
OG0015015	XP_006390295.1	Np002G0778600
OG0015016	XP_006390301.1	Np002G0779600
OG0015017	XP_006390303.1	Np002G0779800
OG0015018	XP_006390308.1	Np002G0780200
OG0015019	XP_006390315.1	Np002G0780800
OG0015020	XP_006390327.1	Np002G0781900
OG0015021	XP_024011053.1	Np002G0782600
OG0015023	XP_006390353.1	Np002G0784700
OG0015024	XP_006409326.1	Np007G3760500
OG0015025	XP_024016578.1	Np007G3757600
OG0015026	XP_006409268.1	Np007G3756100
OG0015027	XP_006409242.1	Np007G3753500
OG0015028	XP_006409219.1	Np007G3751800
OG0015029	XP_006404099.1	Np001G0509400
OG0015030	XP_006392509.1	Np002G1035900
OG0015031	XP_006404111.1	Np001G0508000
OG0015032	XP_006404108.2	Np001G0508200
OG0015033	XP_006404374.1	Np001G0472100
OG0015034	XP_006404379.1	Np001G0471500
OG0015035	XP_006404380.1	Np001G0471400
OG0015036	XP_006404373.1	Np001G0472200
OG0015037	XP_006404359.1	Np001G0474600
OG0015038	XP_006392557.2	Np004G1901300
OG0015039	XP_006392578.1	Np004G1903900
OG0015040	XP_006392587.1	Np004G1905200
OG0015041	XP_006392590.1	Np004G1905500
OG0015042	XP_024006096.1	Np004G1906400
OG0015043	XP_006392606.1	Np004G1907100
OG0015044	XP_006392619.1	Np004G1908700
OG0015045	XP_006392643.1	Np004G1911800
OG0015046	XP_006392650.1	Np004G1912400
OG0015047	XP_024006126.1	Np004G1914400
OG0015048	XP_006392683.1	Np004G1915000
OG0015049	XP_024006293.1	Np004G1915700
OG0015050	XP_006392699.1	Np004G1916900
OG0015051	XP_006392760.1	Np004G1925100
OG0015052	XP_024006109.1	Np004G1926000
OG0015053	XP_006392778.2	Np004G1928000
OG0015055	XP_006392806.1	Np004G1932600
OG0015056	XP_006392822.1	Np004G1934500
OG0015057	XP_006392826.1	Np004G1935000
OG0015058	XP_024006211.1, XP_006392832.2, XP_006392829.2	Np004G1935300
OG0015059	XP_006410799.1	Np006G3393700
OG0015060	XP_006410802.1	Np006G3393400
OG0015061	XP_006410806.2	Np006G3392800
OG0015062	XP_024003701.1	Np006G3392200
OG0015064	XP_006410849.1	Np006G3384800
OG0015065	XP_024003925.1	Np006G3383000
OG0015066	XP_006419012.1	Np001G0454600
OG0015067	XP_006419041.1	Np001G0450600
OG0015068	XP_006419047.1	Np001G0450000
OG0015069	XP_006401755.1	Np003G1648300
OG0015070	XP_006401741.1	Np003G1644600
OG0015072	XP_006402222.2	Np003G1746900
OG0015073	XP_006414260.1	Np005G2960700
OG0015074	XP_006397338.1	Np003G1753200
OG0015075	XP_006397340.1	Np003G1752800
OG0015076	XP_006402201.1	Np003G1742800
OG0015077	XP_006402253.1	Np003G1750100
OG0015078	XP_006403101.1	Np005G3095800
OG0015079	XP_006403072.1	Np005G3099300
OG0015080	XP_006403084.2	Np005G3099700
OG0015081	XP_006395951.1	Np005G3102500
OG0015082	XP_006415014.1	Np005G3074200
OG0015083	XP_024004365.1	Np005G3075600
OG0015085	XP_024010016.1	Np003G1753400
OG0015086	XP_006414941.1	Np005G3085200
OG0015087	XP_006414934.1	Np005G3086600
OG0015088	XP_024005696.1	Np005G3072500
OG0015089	XP_006414866.1	Np005G3070900
OG0015090	XP_006414864.1	Np005G3070800
OG0015091	XP_006414835.1	Np005G3066100
OG0015092	XP_006414825.1	Np005G3064100
OG0015093	XP_024005712.1	Np005G3057200
OG0015094	XP_006414706.1	Np005G3052700
OG0015095	XP_006414705.1	Np005G3052600
OG0015096	XP_006414704.1	Np005G3052000
OG0015097	XP_006414606.1	Np005G3037100
OG0015098	XP_006414566.1	Np005G3035900
OG0015099	XP_006414563.1	Np005G3035400
OG0015100	XP_006414561.1	Np005G3035200
OG0015101	XP_006414512.1	Np005G3030300
OG0015102	XP_006414508.1	Np005G3029300
OG0015103	XP_006414494.1	Np005G3028200
OG0015104	XP_006414491.1	Np005G3028000
OG0015105	XP_006395824.1	Np001G0262700
OG0015106	XP_006409661.1	Np007G3795000
OG0015107	XP_006414451.1	Np005G3021300
OG0015108	XP_006414448.1	Np005G3021000
OG0015109	XP_006414446.1	Np005G3020600
OG0015110	XP_024004697.1	Np005G3020200
OG0015111	XP_006414438.1	Np005G3019200
OG0015112	XP_024009133.1	Np002G0819700
OG0015113	XP_006390620.1	Np002G0819600
OG0015114	XP_006390606.1	Np002G0816700
OG0015115	XP_006390605.1	Np002G0816600
OG0015116	XP_006390596.1	Np002G0815700
OG0015117	XP_006390595.1	Np002G0815600
OG0015118	XP_006390591.1	Np002G0814700
OG0015119	XP_006390590.1	Np002G0814600
OG0015121	XP_006390570.1	Np002G0812800
OG0015122	XP_006395146.2	Np001G0172500
OG0015123	XP_006390567.1	Np002G0812400
OG0015124	XP_006390535.1	Np002G0808600
OG0015125	XP_006390529.1	Np002G0808200
OG0015126	XP_006390516.2	Np002G0803600, Np002G0804000
OG0015127	XP_006413027.1, XP_006413045.1	Np005G2772500
OG0015128	XP_006390520.1	Np002G0803100
OG0015129	XP_006390499.1	Np002G0801900
OG0015130	XP_006390488.1	Np002G0800500, Np002G0807200
OG0015131	XP_024008423.1	Np002G0799900
OG0015132	XP_006390476.1	Np002G0798400
OG0015133	XP_006405223.1	Np006G3636900
OG0015134	XP_006405046.1	Np006G3648500
OG0015135	XP_006390445.1	Np002G0794800
OG0015136	XP_006390439.1	Np002G0793800
OG0015138	XP_024009312.1	Np002G0793000
OG0015139	XP_006390410.1	Np002G0805600, Np002G0790800, Np002G0791000
OG0015140	XP_006395844.1	Np001G0264600
OG0015141	XP_006390406.1	Np002G0805800, Np002G0790600
OG0015143	XP_006390401.1	Np002G0789900
OG0015144	XP_006390395.1	Np002G0789200
OG0015145	XP_006390391.1	Np002G0788900
OG0015146	XP_006390390.1	Np002G0788700
OG0015147	XP_006391116.1	Np002G0888300
OG0015148	XP_024006319.1	Np002G0888200
OG0015149	XP_006391105.1	Np002G0887000
OG0015150	XP_024012836.1	Np002G0885000, Np002G0885300
OG0015151	XP_006391098.1	Np002G0883600
OG0015152	XP_006391092.1	Np002G0883000
OG0015153	XP_006391085.1	Np002G0881400
OG0015154	XP_006391071.1	Np002G0877800
OG0015155	XP_006391070.2	Np002G0877700
OG0015157	XP_024007404.1	Np002G0875200
OG0015158	XP_006391045.2	Np002G0874200
OG0015159	XP_006412953.1	Np005G2764100
OG0015160	XP_006412934.1	Np005G2761800
OG0015161	XP_006412930.1	Np005G2761700
OG0015162	XP_006412927.2	Np005G2761300
OG0015163	XP_006412924.1	Np005G2760700
OG0015164	XP_006412916.1	Np005G2759700
OG0015165	XP_006412894.1	Np005G2757300
OG0015166	XP_006412893.1	Np005G2757200
OG0015167	XP_024004660.1	Np005G2755500
OG0015168	XP_006393506.2	Np004G2001600
OG0015169	XP_006412875.1	Np005G2754600
OG0015170	XP_024005256.1	Np005G2753600
OG0015171	XP_006401735.1	Np003G1644200
OG0015172	XP_006391729.1	Np002G1228700
OG0015173	XP_006391712.1	Np002G1232300
OG0015174	XP_006391693.1	Np002G1234000
OG0015175	XP_006405583.1	Np005G3161800
OG0015176	XP_006405560.1	Np005G3165300
OG0015177	XP_006405513.1	Np005G3172800
OG0015178	XP_006405509.1	Np005G3173200
OG0015179	XP_006405506.1	Np005G3173400
OG0015180	XP_006419138.1	Np001G0431200
OG0015181	XP_006419134.1	Np001G0434700
OG0015182	XP_006395254.1	Np001G0185400
OG0015183	XP_006395361.1	Np001G0198400
OG0015184	XP_024007126.1	Np001G0196200
OG0015185	XP_006395386.1	Np001G0202100
OG0015186	XP_024007359.1	Np001G0204300
OG0015187	XP_006395417.1	Np001G0206100
OG0015188	XP_006395440.1	Np001G0208100
OG0015189	XP_006395444.1	Np001G0208300
OG0015190	XP_024007510.1	Np001G0209000
OG0015191	XP_006395463.1	Np001G0210700
OG0015192	XP_024006895.1	Np001G0213300
OG0015193	XP_006395481.1	Np001G0213700
OG0015194	XP_006395480.1	Np001G0213800
OG0015195	XP_006395483.1	Np001G0213900
OG0015196	XP_006395488.1	Np001G0215900, Np001G0214700
OG0015197	XP_006395499.1	Np001G0217300
OG0015198	XP_006395507.1	Np001G0218800
OG0015199	XP_006395526.1	Np001G0220500
OG0015200	XP_006395529.1	Np001G0222100
OG0015201	XP_006395530.1	Np001G0222200
OG0015202	XP_006395544.1	Np001G0224000
OG0015203	XP_006395552.1	Np001G0225200
OG0015204	XP_006395582.1	Np001G0229400
OG0015205	XP_006395596.1	Np001G0230200
OG0015206	XP_024007497.1	Np001G0230400
OG0015207	XP_006395599.1	Np001G0230500
OG0015208	XP_024008260.1	Np004G2374900
OG0015209	XP_006395626.1	Np001G0234600
OG0015210	XP_006395629.2	Np001G0235000
OG0015211	XP_006395635.1	Np001G0235700
OG0015212	XP_006390943.1	Np002G0860900
OG0015213	XP_024010909.1	Np002G0862000
OG0015214	XP_006391006.1	Np002G0869400
OG0015215	XP_006391008.1	Np002G0869500
OG0015216	XP_006391011.1	Np002G0870100
OG0015217	XP_006414614.1	Np005G3038300
OG0015218	XP_006391025.1	Np002G0871200
OG0015219	XP_006398279.1	Np001G0363700
OG0015220	XP_006398278.1	Np001G0363600
OG0015221	XP_006398265.1	Np001G0367000
OG0015222	XP_024011024.1	Np001G0367800
OG0015223	XP_024010937.1	Np001G0370100
OG0015224	XP_006398198.2	Np001G0375700
OG0015225	XP_006398197.1	Np001G0376900
OG0015226	XP_006398195.1	Np001G0377000
OG0015227	XP_006409335.1	Np007G3761600
OG0015228	XP_006398170.1	Np001G0382100
OG0015229	XP_006393215.1	Np004G1977000
OG0015230	XP_006393212.1	Np004G1976600
OG0015231	XP_024006214.1	Np004G1973000
OG0015232	XP_006393201.1	Np004G1972100
OG0015233	XP_006393199.1	Np004G1972000
OG0015234	XP_006393197.1	Np004G1971700
OG0015235	XP_006393196.2	Np004G1971500
OG0015237	XP_006393179.1	Np004G1969600
OG0015238	XP_006393166.1	Np004G1968500
OG0015239	XP_006393150.1	Np004G1967200
OG0015240	XP_006393152.1	Np004G1967100
OG0015241	XP_006393139.1	Np004G1966100
OG0015242	XP_006393138.1	Np004G1965900
OG0015243	XP_006393126.1	Np004G1964400
OG0015244	XP_006393095.1	Np004G1962200
OG0015245	XP_006393080.1	Np004G1959900
OG0015246	XP_006393079.1	Np004G1959800
OG0015247	XP_024006139.1	Np004G1957800
OG0015248	XP_006393053.1	Np004G1956300
OG0015249	XP_006393052.1	Np004G1956200
OG0015250	XP_006393051.1	Np004G1956100
OG0015251	XP_006389809.1	Np002G0710100
OG0015252	XP_024014093.1	Np006G3655500
OG0015253	XP_006393003.1	Np004G1952600
OG0015254	XP_006392994.2	Np004G1951900
OG0015255	XP_006404736.1	Np004G1947100
OG0015256	XP_006392935.1	Np004G1946100
OG0015257	XP_006392932.1	Np004G1945200
OG0015258	XP_006413266.1	Np005G2801600
OG0015259	XP_006392913.1	Np004G1943900
OG0015260	XP_006392914.1	Np004G1943800
OG0015261	XP_006392902.1	Np004G1942600
OG0015262	XP_006392899.1	Np004G1942400
OG0015263	XP_006392896.1	Np004G1942200
OG0015264	XP_024005951.1	Np004G1941600
OG0015265	XP_006392871.1	Np004G1940700
OG0015266	XP_006392869.2	Np004G1940600
OG0015267	XP_006392865.1	Np004G1939800
OG0015268	XP_006392859.1	Np004G1939200
OG0015269	XP_006392855.1	Np004G1938900
OG0015270	XP_006403355.1	Np001G0423200
OG0015271	XP_006403354.1	Np001G0423100
OG0015272	XP_006403335.1	Np001G0421500
OG0015273	XP_006403322.1	Np001G0420000
OG0015274	XP_006403290.1	Np001G0417800
OG0015275	XP_006403287.1	Np001G0417500
OG0015276	XP_024003744.1	Np006G3440000
OG0015277	XP_006410512.2	Np006G3438700
OG0015278	XP_006410516.1	Np006G3436300
OG0015279	XP_006410517.1	Np006G3436200
OG0015280	XP_006410529.1	Np004G2295500, Np006G3433400
OG0015281	XP_006410553.1	Np006G3427800
OG0015282	XP_006410556.1	Np006G3427600
OG0015283	XP_006410559.1	Np006G3427300
OG0015284	XP_006410561.1	Np006G3427100
OG0015285	XP_006410576.1	Np006G3425600
OG0015286	XP_006410591.1	Np006G3420400
OG0015287	XP_006410612.1	Np006G3417900
OG0015288	XP_024006856.1	Np001G0194500
OG0015289	XP_006410657.1	Np006G3410200
OG0015290	XP_006410660.1	Np006G3409900
OG0015291	XP_006410662.1	Np006G3409800
OG0015292	XP_006410668.1	Np006G3409300
OG0015293	XP_024003831.1	Np006G3409100
OG0015294	XP_024003991.1	Np006G3409000
OG0015295	XP_006410699.1	Np006G3406400
OG0015296	XP_006410702.2	Np006G3406000
OG0015297	XP_024016803.1	Np006G3404700
OG0015298	XP_006410717.1	Np006G3403300, Np006G3315000
OG0015299	XP_006400487.1	Np003G1472700
OG0015300	XP_006410747.1	Np006G3400000
OG0015301	XP_006410762.2	Np006G3398200
OG0015302	XP_006413978.1	Np005G2899100
OG0015303	XP_006413982.1	Np005G2900400
OG0015304	XP_024004747.1	Np005G2900800
OG0015305	XP_006413991.1	Np005G2901400
OG0015306	XP_006413999.1	Np005G2902000
OG0015307	XP_006414003.1	Np005G2902300
OG0015308	XP_006414010.1	Np005G2903600
OG0015309	XP_006414031.2	Np005G2905200
OG0015310	XP_006414051.1	Np005G2908500
OG0015311	XP_006414054.1	Np005G2908600
OG0015312	XP_006414073.1	Np005G2912100
OG0015313	XP_024004344.1	Np005G2913600
OG0015314	XP_006414097.1	Np005G2915800
OG0015315	XP_006414116.1	Np005G2919000
OG0015316	XP_024005912.1	Np005G2920900
OG0015317	XP_024005776.1	Np005G2921200
OG0015318	XP_024004759.1	Np005G2923600
OG0015320	XP_006414145.2	Np005G2925000
OG0015321	XP_006405110.1	Np006G3644100
OG0015323	XP_006414191.1	Np005G2936200
OG0015324	XP_024004724.1	Np005G2936400
OG0015325	XP_006414193.1	Np005G2936500
OG0015326	XP_006414208.1	Np005G2940000
OG0015327	XP_006414236.1	Np005G2954400
OG0015328	XP_024004457.1	Np005G2961100
OG0015329	XP_006414266.1	Np005G2961200
OG0015330	XP_024007533.1	Np005G3105800
OG0015331	XP_006398328.1	Np001G0356300
OG0015332	XP_006395311.1	Np001G0192700, Np001G0191600
OG0015333	XP_006403968.1	Np001G0526500
OG0015334	XP_006404001.1	Np001G0524000
OG0015335	XP_006404003.1	Np001G0523700
OG0015336	XP_006404011.1	Np001G0521900
OG0015337	XP_006404033.2	Np001G0518300
OG0015338	XP_024014609.1	Np001G0517700
OG0015339	XP_006415032.1	Np001G0517400
OG0015340	XP_006404047.1	Np001G0515300
OG0015342	XP_006404056.1	Np001G0513100
OG0015343	XP_006401831.1	Np003G1660000
OG0015344	XP_006401848.1	Np003G1664400
OG0015345	XP_006401856.1	Np003G1664900
OG0015346	XP_006401865.1	Np003G1668100
OG0015347	XP_024012063.1	Np003G1668200
OG0015348	XP_006401878.1	Np003G1670500
OG0015349	XP_006401880.1	Np003G1671000
OG0015350	XP_006401906.1	Np003G1675000
OG0015351	XP_006401934.1	Np003G1680800
OG0015352	XP_024011619.1	Np003G1678400
OG0015353	XP_006391903.1	Np002G1198400
OG0015354	XP_024012599.1	Np003G1683700
OG0015355	XP_006402036.1	Np003G1709700
OG0015356	XP_006402027.1	Np003G1703200
OG0015357	XP_024012397.1	Np003G1703300
OG0015358	XP_024012257.1	Np003G1680000
OG0015359	XP_006409673.1	Np007G3796900
OG0015360	XP_024016501.1	Np007G3796500
OG0015361	XP_006409669.2	Np007G3796100
OG0015362	XP_006409668.1	Np007G3796000
OG0015363	XP_024016608.1	Np007G3797300
OG0015364	XP_024016512.1	Np007G3795100
OG0015365	XP_006409660.1	Np007G3794600
OG0015366	XP_006409653.1	Np007G3792800
OG0015367	XP_006409649.1	Np007G3792200
OG0015368	XP_006409644.1	Np007G3791800
OG0015369	XP_006409633.1	Np007G3789900
OG0015370	XP_006409584.1	Np007G3784300
OG0015371	XP_006409563.1	Np007G3782800
OG0015372	XP_006409562.1	Np007G3782700
OG0015373	XP_024016593.1	Np007G3777300
OG0015374	XP_024006708.1	Np001G0183000
OG0015375	XP_006409442.1	Np007G3774200
OG0015376	XP_006409434.1	Np007G3773100
OG0015377	XP_006409387.1	Np007G3767700
OG0015378	XP_006409384.1	Np007G3766700
OG0015379	XP_024005496.1	Np005G2830300
OG0015380	XP_006413518.1	Np005G2832200
OG0015381	XP_024004505.1	Np005G2832300
OG0015383	XP_024005523.1	Np005G2846100
OG0015384	XP_006413603.1	Np005G2846500
OG0015386	XP_006413646.1	Np005G2851100
OG0015387	XP_006413651.1	Np005G2852600
OG0015388	XP_006413686.2	Np005G2858100
OG0015389	XP_024004589.1	Np005G2890500
OG0015390	XP_006413905.1	Np005G2886800
OG0015391	XP_006413884.1	Np005G2884700
OG0015392	XP_006413860.1	Np005G2881400
OG0015393	XP_006413853.1	Np005G2869800
OG0015394	XP_006413844.1	Np005G2871000
OG0015395	XP_024005176.1	Np005G2871500
OG0015396	XP_006413824.1	Np005G2871700
OG0015397	XP_006413812.1	Np005G2875300
OG0015398	XP_006413810.1	Np005G2875400
OG0015399	XP_006413803.1	Np005G2875900
OG0015400	XP_006413798.1	Np005G2876700
OG0015401	XP_006413795.2	Np005G2877000
OG0015402	XP_006413790.1	Np005G2877600
OG0015403	XP_006413788.1	Np005G2877700
OG0015404	XP_006414447.1	Np005G3020700
OG0015405	XP_006413772.1	Np005G2869500
OG0015406	XP_006413771.1	Np005G2869400
OG0015407	XP_024005516.1	Np005G2868200
OG0015408	XP_006413749.1	Np005G2867700
OG0015409	XP_024011022.1	Np001G0278600
OG0015410	XP_006413733.1	Np005G2864800
OG0015411	XP_024005159.1	Np005G2864200
OG0015412	XP_006393748.1	Np004G2029300
OG0015413	XP_006413724.1	Np005G2863800
OG0015414	XP_024005651.1	Np005G2894200
OG0015415	XP_006413956.2	Np005G2896200
OG0015417	XP_006405268.1	Np001G0429300
OG0015419	XP_006405260.1	Np001G0428500
OG0015420	XP_006403394.1	Np001G0427600
OG0015421	XP_006414365.1	Np005G3002900
OG0015422	XP_006414341.1	Np005G2996900
OG0015423	XP_006414329.1	Np005G2994200
OG0015424	XP_006414361.1	Np005G3002500
OG0015425	XP_006414326.1	Np005G2993600
OG0015426	XP_024004679.1	Np005G2988100
OG0015427	XP_006414304.1	Np005G2981000
OG0015428	XP_024005861.1	Np005G2980700
OG0015429	XP_006414285.1	Np005G3125800
OG0015430	XP_006408558.1	Np007G4253600
OG0015431	XP_006408554.1	Np007G4252500
OG0015432	XP_006408552.1	Np007G4252200
OG0015433	XP_006408551.1	Np007G4252000
OG0015435	XP_006408525.1	Np007G4248900
OG0015436	XP_006408516.2	Np007G4248200
OG0015437	XP_024007377.1	Np001G0008600
OG0015438	XP_006393846.1	Np001G0007600
OG0015439	XP_006393835.1	Np001G0006400
OG0015440	XP_024007178.1	Np001G0005500
OG0015441	XP_006393830.1	Np001G0006000
OG0015442	XP_006406769.1	Np001G0431500
OG0015443	XP_024006689.1	Np001G0003200
OG0015444	XP_006393803.2	Np001G0003000
OG0015445	XP_024007481.1	Np001G0002200
OG0015446	XP_006393792.1	Np001G0001700
OG0015447	XP_006403739.1	Np006G3247200
OG0015448	XP_024012771.1	Np001G0682700
OG0015449	XP_024012795.1	Np001G0700000
OG0015450	XP_006402267.1	Np001G0699700
OG0015451	XP_006402270.1	Np001G0699500
OG0015452	XP_006402277.1	Np001G0698800
OG0015453	XP_024012808.1	Np001G0698600
OG0015454	XP_006402289.1	Np001G0698000
OG0015455	XP_006402288.1	Np001G0697900
OG0015456	XP_006402307.2	Np001G0695700
OG0015457	XP_006402309.1	Np001G0695300
OG0015459	XP_006402332.1	Np001G0692700
OG0015460	XP_006402338.1	Np001G0692200
OG0015461	XP_006402342.2	Np001G0691700
OG0015462	XP_006402348.2	Np001G0691400
OG0015463	XP_024012886.1	Np001G0689300
OG0015464	XP_006402381.1	Np001G0686500
OG0015465	XP_024012784.1	Np001G0686400
OG0015466	XP_006402397.1	Np001G0684800
OG0015467	XP_024012798.1	Np001G0684500
OG0015468	XP_006402421.1	Np001G0681700
OG0015470	XP_006402434.1	Np001G0679500
OG0015471	XP_006402436.2	Np001G0679200
OG0015472	XP_006401900.2	Np003G1673200
OG0015473	XP_006402460.2	Np003G1572800, Np001G0675600
OG0015474	XP_006402471.2	Np001G0674200
OG0015475	XP_006402475.1	Np001G0673700
OG0015476	XP_006402485.2	Np001G0672500
OG0015477	XP_024012888.1	Np001G0669400, Np001G0669300
OG0015478	XP_006402516.1	Np001G0669100
OG0015479	XP_024012912.1	Np001G0667800
OG0015480	XP_006402534.1	Np001G0667100
OG0015481	XP_006402535.1	Np001G0666800
OG0015482	XP_024016084.1	Np006G3631600
OG0015483	XP_006402575.1	Np001G0662700
OG0015484	XP_006402581.1	Np001G0662000
OG0015485	XP_006402591.1	Np001G0659800
OG0015486	XP_006415870.1	Np004G2091900
OG0015487	XP_006402597.1	Np001G0657900
OG0015488	XP_024012832.1	Np001G0657200
OG0015489	XP_006402616.1	Np001G0656100
OG0015490	XP_006402631.1	Np001G0652200
OG0015491	XP_006402638.1	Np001G0652700
OG0015492	XP_006402657.1	Np001G0650500
OG0015493	XP_006402680.1	Np001G0647700
OG0015494	XP_006402693.1	Np001G0646500
OG0015495	XP_006414489.1	Np005G3027800
OG0015496	XP_006396136.1	Np007G3893600
OG0015497	XP_024012987.1	Np001G0644400
OG0015498	XP_006402745.2	Np001G0640600
OG0015500	XP_006402763.1	Np001G0635900
OG0015501	XP_006402774.1	Np001G0634400
OG0015502	XP_006402778.1	Np001G0634200
OG0015503	XP_006402782.1	Np001G0633800
OG0015504	XP_006402785.1	Np001G0633200
OG0015505	XP_024012846.1	Np001G0633100
OG0015506	XP_006402816.1	Np001G0628100
OG0015507	XP_024013031.1	Np001G0626400
OG0015508	XP_006402838.1	Np001G0626300
OG0015509	XP_024012964.1	Np001G0625600
OG0015510	XP_006402860.1	Np001G0623900
OG0015511	XP_024012799.1	Np001G0623600
OG0015512	XP_006402867.1	Np001G0622900
OG0015513	XP_006402881.1	Np001G0620300
OG0015515	XP_006408799.1	Np006G3632400
OG0015516	XP_006402917.1	Np001G0615600
OG0015517	XP_006402957.1	Np001G0612000
OG0015518	XP_006402963.1	Np001G0609100
OG0015519	XP_006402970.1	Np001G0597400, Np001G0608200, Np002G0888000
OG0015520	XP_006419082.2	Np001G0447100
OG0015521	XP_006402985.1	Np001G0606100
OG0015522	XP_006402989.1	Np001G0605800
OG0015523	XP_024013004.1	Np001G0603600
OG0015524	XP_006403015.1	Np001G0602000
OG0015525	XP_006403020.1	Np001G0601400
OG0015526	XP_006403032.1	Np001G0600300
OG0015527	XP_006403035.1	Np001G0599900
OG0015528	XP_006403401.1	Np001G0598700
OG0015529	XP_006403414.1	Np001G0598100
OG0015530	XP_006403413.1	Np001G0598000
OG0015531	XP_006403434.1	Np001G0594800
OG0015532	XP_006391742.1	Np002G1225800
OG0015533	XP_006403464.1	Np001G0590600
OG0015534	XP_006403467.1	Np001G0590200
OG0015535	XP_006403471.1	Np001G0589000
OG0015536	XP_006403480.1	Np001G0588400
OG0015537	XP_006403483.1	Np001G0588100
OG0015538	XP_006395332.1	Np001G0194600
OG0015539	XP_006403487.1	Np001G0587600
OG0015540	XP_006403496.1	Np001G0586200
OG0015541	XP_006403510.1	Np001G0584700
OG0015542	XP_006403514.1	Np001G0584000
OG0015543	XP_006403521.1	Np001G0583400
OG0015544	XP_006403524.2	Np001G0583300
OG0015545	XP_006403529.1	Np001G0580900
OG0015546	XP_006391187.1	Np002G0899700
OG0015547	XP_006403552.1	Np001G0577600
OG0015548	XP_006403557.1	Np001G0577100
OG0015549	XP_024013429.1	Np001G0575800
OG0015550	XP_006403573.1	Np001G0575400
OG0015551	XP_006403578.1	Np001G0575000
OG0015552	XP_006403581.1	Np001G0574800
OG0015553	XP_006403582.1	Np001G0574600
OG0015554	XP_006391874.1, XP_006403600.1	Np001G0573300
OG0015555	XP_024007003.1	Np004G2038800
OG0015556	XP_024014709.1	Np003G1871000
OG0015557	XP_006403633.1	Np001G0568900
OG0015558	XP_006403637.1	Np001G0568400
OG0015559	XP_006403644.1	Np001G0567800
OG0015560	XP_024013832.1	Np001G0567200
OG0015561	XP_006403675.1	Np001G0563900
OG0015562	XP_006409010.1	Np007G3717100
OG0015563	XP_024013439.1	Np001G0554500
OG0015564	XP_006403735.1	Np001G0553700
OG0015565	XP_024013547.1	Np001G0552700, Np001G0618100
OG0015566	XP_024013698.1	Np001G0550600
OG0015567	XP_006403780.1	Np001G0549200
OG0015568	XP_024013521.1	Np001G0548100
OG0015569	XP_006403785.1	Np001G0547800
OG0015570	XP_006403797.1	Np001G0546500
OG0015571	XP_006401652.1	Np003G1617000
OG0015572	XP_006401666.1	Np003G1614400
OG0015573	XP_006401702.1	Np003G1638400
OG0015574	XP_006401705.1	Np003G1638700
OG0015575	XP_006401720.1	Np003G1641600
OG0015576	XP_006401721.1	Np003G1641700
OG0015577	XP_006414396.1	Np005G3013800
OG0015578	XP_006418742.1	Np007G3870200
OG0015579	XP_006418741.2	Np007G3870400
OG0015580	XP_006418731.1	Np007G3871700
OG0015581	XP_006418721.1	Np007G3872700
OG0015582	XP_006418716.1	Np007G3873000
OG0015583	XP_006418701.1	Np007G3874300
OG0015584	XP_006418697.2	Np007G3874600
OG0015585	XP_006418686.1	Np007G3875800
OG0015586	XP_024009649.1	Np007G3878100
OG0015587	XP_006418656.1	Np007G3878300
OG0015588	XP_006418648.1	Np007G3878900
OG0015589	XP_024009561.1	Np007G3879000
OG0015590	XP_006418630.2	Np007G3880800
OG0015591	XP_024009714.1	Np007G3880900
OG0015592	XP_006418578.1	Np007G3885900
OG0015593	XP_006418576.1	Np007G3886000
OG0015594	XP_006418568.1	Np007G3886700
OG0015595	XP_006418561.1	Np007G3887300
OG0015596	XP_006418560.1	Np007G3887400
OG0015597	XP_006418554.1	Np007G3888000
OG0015598	XP_006418545.1	Np007G3888800
OG0015599	XP_006418528.1	Np007G3890000
OG0015600	XP_006395112.1	Np007G3890400
OG0015601	XP_006396162.1	Np007G3891000
OG0015602	XP_006396141.1	Np007G3893400
OG0015603	XP_006419140.2	Np001G0434900
OG0015604	XP_006396130.1	Np007G3895200
