Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0012257	XP_006400060.1	g5116
OG0012258	XP_024012477.1	g45690
OG0012259	XP_024012505.1	g5125
OG0012260	XP_006400043.1	g29262
OG0012262	XP_006400000.1	g29282
OG0012263	XP_006399998.1	g29280
OG0012264	XP_024011935.1	g29286
OG0012265	XP_006399988.2	g29288
OG0012266	XP_006399972.1	g45663
OG0012267	XP_006399971.2	g45662
OG0012268	XP_006399958.1	g29307
OG0012269	XP_006399954.1	g29310
OG0012270	XP_024012541.1	g29311
OG0012271	XP_006399941.1	g5199
OG0012272	XP_006399906.1	g5224
OG0012273	XP_006399900.1	g5228
OG0012274	XP_006399855.1	g29344
OG0012275	XP_006399822.1	g29361
OG0012276	XP_006399817.1	g45616, g29366
OG0012277	XP_006399814.1	g5283
OG0012278	XP_006415814.1	g27617, g32246
OG0012279	XP_006399804.1	g45615, g29380
OG0012280	XP_006399782.1	g29385
OG0012281	XP_006399775.1	g29390
OG0012282	XP_006399771.1	g29392
OG0012283	XP_006396210.2	g25343
OG0012284	XP_024012217.1	g45602
OG0012285	XP_006399742.1	g45589
OG0012286	XP_006399738.1	g5319
OG0012287	XP_006399706.1	g45581
OG0012288	XP_006399699.1	g29425
OG0012289	XP_006399694.1	g5349
OG0012290	XP_006395865.1	g10772
OG0012291	XP_024012214.1	g5363
OG0012292	XP_006399679.1	g5364
OG0012293	XP_006399673.1	g5366
OG0012294	XP_006399672.1	g29431
OG0012295	XP_006399669.1	g45570
OG0012296	XP_006399666.1	g29435
OG0012297	XP_006399658.1	g5368
OG0012298	XP_006399655.1	g29442
OG0012299	XP_006399648.1	g5373
OG0012300	XP_006399640.1	g5374, g45566
OG0012301	XP_006399639.1	g5375
OG0012302	XP_006399635.1	g45565
OG0012303	XP_006399630.1	g5380
OG0012304	XP_006399617.1	g29455
OG0012306	XP_024012702.1	g29470
OG0012307	XP_006399578.1	g5398
OG0012308	XP_006399576.1	g29475
OG0012309	XP_006405105.1	g38342
OG0012310	XP_024012446.1	g5404
OG0012311	XP_006399557.1	g5406
OG0012312	XP_006399543.1	g5409
OG0012313	XP_006399514.1	g5423
OG0012314	XP_006399498.1	g29521
OG0012315	XP_006399465.1	g29543
OG0012316	XP_006402226.1, XP_024011983.1	g29546
OG0012317	XP_006399426.1	g29559
OG0012318	XP_006399416.1	g5457
OG0012319	XP_024012547.1	g29563
OG0012320	XP_006399404.1	g5468
OG0012321	XP_006399386.1	g5475
OG0012322	XP_024012178.1	g29572
OG0012323	XP_006399382.1	g45506
OG0012324	XP_006399372.1	g5484
OG0012325	XP_006399321.1	g5507
OG0012326	XP_006399298.1	g29600, g45491
OG0012327	XP_024012105.1	g5516
OG0012328	XP_006399262.1	g29608
OG0012329	XP_006399260.2	g29610
OG0012330	XP_006399254.1	g45488, g29611
OG0012331	XP_006399253.1	g45487
OG0012332	XP_006399252.1	g5534
OG0012333	XP_006396507.1	g39619
OG0012334	XP_006396531.1	g39632
OG0012335	XP_006396546.1	g25508
OG0012336	XP_006396548.1	g25509
OG0012337	XP_006396560.1	g39644
OG0012338	XP_006413387.1	g23822
OG0012339	XP_006413390.1	g17197, g47518
OG0012340	XP_006413391.1	g17198, g47517
OG0012341	XP_006413396.1	g47516
OG0012342	XP_006419181.1	g40199
OG0012343	XP_006397281.1	g40177
OG0012345	XP_006408599.1	g40146
OG0012346	XP_006408667.1	g40139
OG0012347	XP_006408664.1	g40137
OG0012348	XP_006409440.1	g6137, g39562
OG0012349	XP_024003731.1	g40106
OG0012350	XP_006409757.1	g40097
OG0012351	XP_006409751.1	g40092
OG0012352	XP_006409806.1	g53440, g40079
OG0012353	XP_006409821.1	g40073
OG0012354	XP_006409825.1	g53400
OG0012355	XP_024003832.1	g40066
OG0012356	XP_006409852.1	g40052
OG0012357	XP_024016701.1	g40048
OG0012358	XP_024007540.1	g10729
OG0012359	XP_006409858.1	g40044
OG0012360	XP_006409862.1	g50841
OG0012361	XP_006409867.1	g40035
OG0012362	XP_006409879.1	g40029
OG0012363	XP_006409883.1	g40024
OG0012364	XP_006409918.1	g51107
OG0012365	XP_024008693.1	g30814
OG0012366	XP_006409955.1	g40016
OG0012367	XP_024003887.1	g39968
OG0012368	XP_006410036.1	g39965
OG0012370	XP_006410044.1	g39960
OG0012372	XP_006405275.1	g16757
OG0012373	XP_006410124.1	g37898
OG0012374	XP_024004240.1	g51219
OG0012375	XP_006410166.1	g39901
OG0012376	XP_006410113.2, XP_006410174.1	g39894
OG0012377	XP_006410178.1	g37901
OG0012378	XP_006410186.1	g39888
OG0012379	XP_024003923.1	g39887
OG0012380	XP_006410193.1	g39883
OG0012381	XP_006410230.1	g39872
OG0012382	XP_006410246.1	g39860
OG0012383	XP_006410269.1	g51244
OG0012385	XP_006410313.1	g37917
OG0012386	XP_006410320.1	g51273
OG0012387	XP_006410326.1	g39823
OG0012388	XP_006410332.1	g51279
OG0012389	XP_024004210.1	g51283
OG0012390	XP_006410348.1	g51293
OG0012391	XP_006410349.1	g39811
OG0012392	XP_006410394.1	g51306
OG0012393	XP_006410383.1	g37928
OG0012394	XP_024004235.1	g51298
OG0012396	XP_006410453.2	g51332
OG0012397	XP_024003670.1	g39753
OG0012398	XP_006410465.1	g39751
OG0012399	XP_006410467.1	g51338
OG0012400	XP_006403238.2	g39726
OG0012401	XP_006403213.1	g11103
OG0012402	XP_006403208.1	g11101
OG0012403	XP_006403194.2	g39711
OG0012404	XP_006403177.1	g11098, g11091
OG0012406	XP_006403160.2	g39697
OG0012407	XP_006403153.1	g11084
OG0012408	XP_024013285.1	g39691
OG0012409	XP_006403149.1	g11081
OG0012410	XP_006403148.2	g39689
OG0012411	XP_006403147.1	g11080, g39687
OG0012412	XP_006403144.1	g39685
OG0012413	XP_006403129.1	g11064
OG0012414	XP_024009891.1	g39648
OG0012415	XP_006396571.1	g25518
OG0012416	XP_006413335.1	g23789
OG0012417	XP_006413334.1	g17179
OG0012418	XP_006413322.1	g23779
OG0012419	XP_006413315.1	g17174
OG0012420	XP_006413314.1	g17171
OG0012421	XP_006413308.1	g17166
OG0012422	XP_006413291.1	g17161
OG0012424	XP_006413285.1	g23741
OG0012425	XP_006414367.1	g47154
OG0012426	XP_006393509.1	g54023
OG0012427	XP_006393516.1	g54017
OG0012428	XP_006393549.1	g36261
OG0012429	XP_006393573.1, XP_024006332.1	g36244
OG0012430	XP_024005947.1	g28118
OG0012431	XP_006393675.1	g28141
OG0012432	XP_006393639.1	g53970
OG0012434	XP_006393636.2	g53963
OG0012435	XP_006393630.1	g36201
OG0012436	XP_006415738.1	g32293
OG0012437	XP_006415725.1	g32271, g32296
OG0012438	XP_024008732.1	g32302, g32298
OG0012439	XP_006415708.1	g27645
OG0012440	XP_006415701.2	g32312
OG0012441	XP_006415691.1	g32319
OG0012442	XP_006415687.1	g50451
OG0012443	XP_024008552.1	g27651
OG0012444	XP_006405979.1	g46842
OG0012445	XP_006415650.1	g27658
OG0012446	XP_006415641.1	g50487
OG0012447	XP_006415631.1	g32363
OG0012448	XP_006415622.1	g32371
OG0012449	XP_006415612.2	g27673
OG0012450	XP_006415607.2	g32382
OG0012451	XP_006413002.1	g23582
OG0012452	XP_006415545.1	g50516
OG0012453	XP_006415542.1	g50519
OG0012455	XP_006415489.1	g27697
OG0012457	XP_006415380.1	g50572
OG0012459	XP_006415327.1	g27745, g50596
OG0012460	XP_024008966.1	g32531
OG0012462	XP_006415277.1	g27722
OG0012463	XP_006415258.2	g32554
OG0012464	XP_006415254.1	g32555, g50623
OG0012465	XP_006415242.1	g50631
OG0012466	XP_006415197.1	g27778
OG0012467	XP_006415207.1	g32612
OG0012468	XP_006415199.1	g32616
OG0012469	XP_006415166.1	g32632
OG0012470	XP_006395780.1	g10709
OG0012471	XP_006395773.1	g10706
OG0012472	XP_006395745.1	g10683
OG0012473	XP_006395740.1	g10677
OG0012474	XP_006395706.1	g1543
OG0012475	XP_006395684.1	g10658
OG0012476	XP_006393865.1	g9640
OG0012477	XP_006393911.1	g9664
OG0012478	XP_024007603.1	g9665
OG0012479	XP_006393919.1	g9666
OG0012480	XP_024007436.1	g84, g18675
OG0012481	XP_006393959.1	g105
OG0012482	XP_006393961.1	g9682
OG0012483	XP_006393975.1	g9689
OG0012484	XP_006393993.1	g133
OG0012485	XP_024007620.1	g138
OG0012487	XP_006394030.1	g18665
OG0012488	XP_006394032.2	g9713
OG0012489	XP_006397244.1	g40239
OG0012490	XP_024006788.1	g5421
OG0012491	XP_006394068.1	g167
OG0012492	XP_006394089.1	g198
OG0012493	XP_006394102.1	g9740
OG0012495	XP_006394135.1	g218
OG0012496	XP_024007160.1	g227
OG0012497	XP_006394146.2	g230
OG0012498	XP_006394151.1	g9761, g231
OG0012499	XP_006394161.1	g9766, g237
OG0012500	XP_024007486.1	g9769, g239
OG0012501	XP_006394174.1	g9777
OG0012502	XP_006394187.1	g9780
OG0012503	XP_006394191.1	g247
OG0012504	XP_006394193.1	g248
OG0012505	XP_006394210.1	g257
OG0012506	XP_006394253.1	g41951, g281
OG0012507	XP_006394256.1	g283
OG0012508	XP_006394263.1	g9811
OG0012509	XP_006409685.1	g13666
OG0012510	XP_024006776.1	g306
OG0012511	XP_006394292.1	g307
OG0012512	XP_006394293.1	g308
OG0012513	XP_006394302.1	g313
OG0012514	XP_006394323.1	g9830
OG0012515	XP_006394322.1	g322, g9831
OG0012516	XP_006394336.1	g328, g9834
OG0012517	XP_006394337.1	g9835
OG0012518	XP_006394346.1	g333
OG0012519	XP_006394353.1	g335
OG0012520	XP_006394356.1	g337
OG0012521	XP_006394359.1	g338
OG0012522	XP_006394364.1	g341
OG0012523	XP_006394380.1	g9851
OG0012524	XP_006416558.1	g31812
OG0012525	XP_006394389.1	g355
OG0012526	XP_006394406.1	g364
OG0012527	XP_006394441.1	g383
OG0012528	XP_006394454.2	g391
OG0012530	XP_006394488.1	g411
OG0012531	XP_006394497.1	g418
OG0012532	XP_006394499.1	g419
OG0012533	XP_006394504.1	g9898
OG0012534	XP_006394523.1	g9909
OG0012535	XP_006394539.2	g9921
OG0012536	XP_024006813.1	g9923
OG0012537	XP_006394542.1	g9925
OG0012538	XP_006394543.1	g9927
OG0012539	XP_006395353.1	g10407
OG0012540	XP_006394568.1	g457
OG0012541	XP_006394571.1	g9951
OG0012542	XP_006394573.1	g460
OG0012543	XP_006394586.1	g467
OG0012544	XP_006394590.1	g470
OG0012545	XP_006394606.1	g487
OG0012546	XP_024007198.1	g9968
OG0012547	XP_024007165.1	g505
OG0012548	XP_006394653.1	g509
OG0012550	XP_006394677.1	g525
OG0012551	XP_006394679.1	g526
OG0012552	XP_006394694.2	g542
OG0012553	XP_006394696.1	g10012
OG0012554	XP_006419010.1	g11437
OG0012555	XP_006394727.2	g560
OG0012556	XP_006399064.1	g29698
OG0012557	XP_006394737.2	g565
OG0012558	XP_024007594.1	g10047
OG0012559	XP_006394771.1	g10048
OG0012560	XP_024007206.1	g10051
OG0012561	XP_006394779.1	g10057, g18562
OG0012562	XP_006394789.1	g597
OG0012563	XP_024007119.1	g600
OG0012564	XP_024007455.1	g606
OG0012565	XP_006394811.1	g10066
OG0012566	XP_006394850.1	g10093, g624
OG0012567	XP_006413402.1	g17203
OG0012568	XP_006400508.1	g29119
OG0012569	XP_006400507.1	g29118
OG0012570	XP_024012232.1	g28983, g655
OG0012572	XP_006400557.1	g686
OG0012573	XP_006400563.2, XP_006400629.2	g688
OG0012574	XP_006400575.2	g28953
OG0012575	XP_006400579.1	g41408
OG0012576	XP_006400595.1	g713
OG0012577	XP_006400605.1	g28938, g717
OG0012578	XP_024011491.1	g28914
OG0012579	XP_006400674.1	g28907
OG0012580	XP_006400682.1	g28903
OG0012582	XP_006400691.1	g762
OG0012583	XP_006400698.1	g765
OG0012584	XP_006400702.1	g767
OG0012585	XP_006400707.1	g769
OG0012586	XP_006400709.1	g41364
OG0012587	XP_006393237.1	g36799
OG0012589	XP_024012098.1	g782
OG0012590	XP_006400732.1	g785
OG0012591	XP_006400767.1	g803
OG0012592	XP_024012433.1	g28863
OG0012593	XP_006400790.1	g28859
OG0012594	XP_006400791.1	g28858
OG0012595	XP_006400816.1	g28844, g9693
OG0012596	XP_006400818.1	g28843
OG0012597	XP_006400819.1	g28842
OG0012598	XP_006400825.1	g28831
OG0012599	XP_006400828.2	g28830
OG0012600	XP_006400832.1	g843, g28828
OG0012601	XP_006400846.1	g41327
OG0012602	XP_006400885.1	g41314
OG0012603	XP_006400887.1	g863
OG0012604	XP_006400888.1	g864
OG0012606	XP_006400953.1	g39232
OG0012607	XP_024012054.1	g39234
OG0012608	XP_006401028.1	g28710, g1228
OG0012609	XP_006401045.1	g1219
OG0012610	XP_006401046.1	g1218
OG0012611	XP_006401061.2	g1205
OG0012612	XP_006401090.1	g1166
OG0012613	XP_024011724.1	g1165
OG0012614	XP_006401118.2	g28690
OG0012615	XP_024011649.1	g39282
OG0012616	XP_006401144.1	g28672
OG0012617	XP_024010595.1	g42004
OG0012618	XP_006401152.1	g39287
OG0012619	XP_006401158.1	g28665
OG0012620	XP_024012274.1	g28662
OG0012621	XP_006401170.1	g1135
OG0012622	XP_006401190.1	g1116
OG0012623	XP_006401198.1	g28644
OG0012624	XP_024005973.1	g36740
OG0012625	XP_006401214.1	g1104
OG0012626	XP_006401215.1	g28636, g1103
OG0012627	XP_006401224.1	g28629
OG0012628	XP_006402717.1	g2007
OG0012629	XP_006401251.1	g1098
OG0012630	XP_006401250.1	g39327
OG0012631	XP_024012551.1	g28617
OG0012632	XP_006401239.1	g28618
OG0012633	XP_006395297.1	g10366
OG0012634	XP_006401316.1	g1073
OG0012636	XP_006406156.1	g6581
OG0012637	XP_006401349.1	g1064
OG0012638	XP_024011929.1	g1054
OG0012639	XP_006418762.1	g13493
OG0012640	XP_006401362.1	g39354
OG0012641	XP_006401351.1	g1062
OG0012642	XP_006401375.1	g28543
OG0012643	XP_006401417.1	g1032
OG0012644	XP_006401420.1	g1029, g39364
OG0012645	XP_006401430.1	g28525
OG0012646	XP_006401474.1	g28512
OG0012647	XP_006401472.1	g39377
OG0012648	XP_006401478.1	g1005
OG0012649	XP_006401495.2	g995
OG0012651	XP_006401519.1	g28493
OG0012652	XP_006401520.1	g978
OG0012653	XP_024011890.1	g39396
OG0012654	XP_006401538.1	g28491
OG0012655	XP_006401545.1	g971
OG0012656	XP_006415996.1	g32124
OG0012657	XP_024013643.1	g2627
OG0012658	XP_006404154.1	g19407
OG0012660	XP_006404180.1	g2645
OG0012661	XP_024013754.1	g19443, g19455
OG0012662	XP_024013426.1	g11387
OG0012663	XP_006401630.2	g28451
OG0012664	XP_006401629.1	g39441
OG0012665	XP_006401601.1	g28466
OG0012666	XP_024011845.1	g39427
OG0012668	XP_006396448.1	g39584
OG0012669	XP_006396451.1	g39585
OG0012670	XP_024010160.1	g39586
OG0012671	XP_006396460.1	g45236
OG0012672	XP_006396476.1	g39595
OG0012673	XP_006396477.1	g39597
OG0012674	XP_006396478.1	g39598
OG0012675	XP_006396480.2	g39600
OG0012677	XP_006399223.1	g5547
OG0012678	XP_024012308.1	g5549, g29631
OG0012679	XP_006399211.1	g29635, g5556
OG0012680	XP_006399199.2	g29642
OG0012682	XP_006399170.1	g5578
OG0012683	XP_006399169.1	g5579
OG0012684	XP_006399166.2	g5582
OG0012685	XP_006399145.1	g29662
OG0012686	XP_006409674.1	g14569
OG0012687	XP_006399142.2	g45457
OG0012688	XP_024012242.1	g29664
OG0012689	XP_006399137.1	g29665
OG0012691	XP_024012100.1	g45456
OG0012692	XP_024012424.1	g29667
OG0012693	XP_006399127.1	g29672
OG0012694	XP_006399124.1	g5593
OG0012695	XP_024012501.1	g29679
OG0012696	XP_006399108.1	g29682
OG0012697	XP_024004734.1	g47568
OG0012698	XP_006399101.1	g29684
OG0012699	XP_006399088.1	g5609
OG0012700	XP_006399082.1	g5612
OG0012701	XP_006399053.1	g5618, g45439
OG0012702	XP_006399055.1	g5616
OG0012703	XP_006399045.1	g5620, g45437
OG0012704	XP_006399023.2	g5630
OG0012705	XP_006399020.1	g5631
OG0012706	XP_006392567.1	g54376, g54380
OG0012707	XP_006399009.2	g5636
OG0012708	XP_006398989.1	g29733
OG0012709	XP_006398954.1	g45411
OG0012710	XP_024008150.1	g38176
OG0012711	XP_006398947.1	g5659
OG0012712	XP_006398938.1	g29763
OG0012713	XP_024012233.1	g29765
OG0012714	XP_006398926.1	g5676
OG0012715	XP_006398922.1	g29779, g45407
OG0012716	XP_006398919.1	g29783
OG0012717	XP_006398918.1	g29784
OG0012718	XP_006398882.1	g29799
OG0012719	XP_006398881.1	g5696, g45394
OG0012720	XP_024011567.1	g5697
OG0012721	XP_006398875.1	g45391
OG0012722	XP_006398871.1	g5701
OG0012723	XP_006398859.1	g5708
OG0012724	XP_006398858.1	g29806, g45378
OG0012725	XP_006398839.1, XP_024011450.1	g29818
OG0012726	XP_006398830.1	g29826
OG0012727	XP_006398819.1	g5719, g29833
OG0012728	XP_006398809.1	g5723
OG0012730	XP_024011505.1	g5731
OG0012731	XP_006398775.1	g29837
OG0012732	XP_006395208.1	g10286
OG0012733	XP_006398759.1	g29841
OG0012734	XP_006398757.1	g29843
OG0012735	XP_006398718.1	g45332
OG0012736	XP_006398691.1	g29858
OG0012737	XP_006398681.1	g45311
OG0012738	XP_006398656.1	g5804
OG0012739	XP_006398645.1	g5810
OG0012740	XP_006398644.1	g5813
OG0012741	XP_006398638.1	g5817
OG0012742	XP_006398632.1	g45291
OG0012743	XP_006398590.1	g5852
OG0012744	XP_006398574.1	g5864
OG0012745	XP_006398575.1	g42871, g5861
OG0012746	XP_006398577.1	g5860
OG0012747	XP_024011851.1	g1748
OG0012748	XP_006398547.1	g45280
OG0012749	XP_006405452.1	g46665
OG0012750	XP_006405451.1	g16833
OG0012751	XP_006405450.1	g16832
OG0012752	XP_006405446.1	g46662
OG0012753	XP_006397360.1	g26011
OG0012755	XP_006405364.1	g16789, g44965
OG0012756	XP_006405352.1	g16783
OG0012757	XP_006405309.1	g46634
OG0012758	XP_006389743.1	g46602
OG0012759	XP_006389705.1	g46605
OG0012760	XP_006389713.1	g46609
OG0012761	XP_006389725.2	g44268
OG0012762	XP_006389728.1	g1633
OG0012763	XP_006389730.1	g44266
OG0012765	XP_006389754.1	g46595
OG0012766	XP_006389767.1	g44277
OG0012767	XP_024015648.1	g44285
OG0012768	XP_006389800.1	g44290
OG0012769	XP_006404044.1	g43998
OG0012771	XP_024009034.1	g46535
OG0012772	XP_006401676.1	g28435
OG0012773	XP_024007290.1	g25757
OG0012774	XP_006389893.1	g13605
OG0012775	XP_024007596.1	g46519
OG0012776	XP_024008438.1	g46507
OG0012777	XP_006389924.1	g44339, g46499
OG0012778	XP_006389933.1	g46494
OG0012779	XP_024006415.1	g46490, g22310, g36056
OG0012780	XP_006389947.2	g46486
OG0012783	XP_006389975.1	g46460
OG0012784	XP_006389997.1	g46441
OG0012785	XP_006390004.1	g46433
OG0012786	XP_006390007.1	g46430
OG0012787	XP_006390010.1	g46428
OG0012788	XP_006390017.1	g46423
OG0012789	XP_006390041.1	g46397
OG0012790	XP_006390051.1	g17954
OG0012791	XP_006390075.1	g46373
OG0012792	XP_006390086.1	g17961
OG0012793	XP_006390103.1	g46340
OG0012794	XP_006390120.1	g46326
OG0012795	XP_006390124.1	g13618
OG0012796	XP_006405096.1	g46306
OG0012797	XP_006390129.1, XP_006405095.1	g17962
OG0012798	XP_006390157.1	g44385
OG0012799	XP_006390178.1	g46288
OG0012800	XP_006390205.1	g46267
OG0012801	XP_006390240.1	g44415
OG0012802	XP_006409359.1	g14051
OG0012803	XP_024011710.1	g44437
OG0012804	XP_006409204.1	g13984
OG0012805	XP_024009138.1	g44469
OG0012806	XP_006390348.1	g44480
OG0012807	XP_006395137.1	g10229
OG0012809	XP_006409329.1	g14040
OG0012811	XP_006409321.1	g6094
OG0012812	XP_006409307.1	g14028
OG0012813	XP_006409297.1	g14022
OG0012814	XP_006395373.1	g10432
OG0012815	XP_024016497.1	g6050
OG0012816	XP_006409221.1	g6042
OG0012817	XP_006404092.1	g19382
OG0012818	XP_024013687.1	g19384
OG0012819	XP_006404101.1	g19385, g2605
OG0012820	XP_006411003.1	g38087
OG0012821	XP_024013362.1	g2784, g2782
OG0012822	XP_006392553.1	g27972
OG0012823	XP_006392560.1	g6176, g5875
OG0012824	XP_024006144.1	g27976
OG0012825	XP_024006029.1	g25050, g5961, g25047
OG0012826	XP_024006095.1	g36736, g54363
OG0012827	XP_006392603.1	g54362
OG0012828	XP_006392626.1	g36720
OG0012830	XP_024006304.1	g36712
OG0012831	XP_006392645.1	g54322
OG0012832	XP_006392666.1	g36704
OG0012833	XP_006392723.1	g27994
OG0012834	XP_006392736.1	g36675, g54358
OG0012835	XP_006392751.1	g36664
OG0012837	XP_024005958.1	g36629
OG0012838	XP_006391260.1	g41685
OG0012839	XP_006392805.1	g36618
OG0012840	XP_006392824.1	g36605
OG0012841	XP_006392834.2	g36602
OG0012842	XP_006410770.1	g51560
OG0012843	XP_006410772.1	g51561
OG0012844	XP_024004146.1	g37148
OG0012845	XP_024016662.1	g38030
OG0012846	XP_006410829.1	g38042
OG0012847	XP_006410835.1	g38044
OG0012848	XP_006410552.1	g51420
OG0012849	XP_024004267.1	g51600
OG0012850	XP_006410845.1	g38046
OG0012851	XP_006410846.1	g37178
OG0012852	XP_006410855.1	g51606
OG0012853	XP_006419019.1	g2945
OG0012854	XP_024007720.1	g27154
OG0012855	XP_006419062.1	g3000
OG0012856	XP_024009629.1	g3008
OG0012857	XP_006419093.1	g3076
OG0012858	XP_006419096.1	g19600
OG0012859	XP_006402223.1	g1476
OG0012860	XP_006402208.1	g1460
OG0012861	XP_006401761.1	g41250
OG0012862	XP_006402200.1	g26736, g41150
OG0012863	XP_024012459.1	g1427
OG0012864	XP_006402142.1	g26817
OG0012865	XP_006402254.1	g24656
OG0012867	XP_006402238.1	g37835
OG0012868	XP_006412459.1	g26734
OG0012869	XP_024011607.1	g1481
OG0012870	XP_006395973.1	g17924
OG0012871	XP_006415008.1	g45553
OG0012872	XP_024005186.1	g46974
OG0012873	XP_006418687.1	g11693
OG0012874	XP_024005840.1	g24729
OG0012875	XP_006414891.1	g47001
OG0012876	XP_024005857.1	g24663
OG0012877	XP_006414872.1	g24664
OG0012878	XP_006414855.1	g24596
OG0012879	XP_006414850.1	g47018
OG0012880	XP_006414846.1	g24590
OG0012881	XP_006414826.1	g47029
OG0012882	XP_006414807.1	g24571
OG0012883	XP_006414780.1	g24563
OG0012884	XP_024009947.1	g36067
OG0012885	XP_006414697.1	g24525
OG0012886	XP_024004853.1	g47051
OG0012887	XP_006414632.1	g17709
OG0012888	XP_006414607.1	g47086
OG0012889	XP_006396034.2, XP_006414567.2	g24481
OG0012890	XP_006414564.1	g17687
OG0012891	XP_006414515.1	g47103
OG0012892	XP_006414487.1	g47109
OG0012893	XP_006393137.1	g54179
OG0012894	XP_024005921.1	g24416
OG0012895	XP_006414437.1	g24414
OG0012896	XP_006414427.1, XP_024004783.1	g47127
OG0012897	XP_024005699.1	g17610
OG0012898	XP_024005927.1	g46024
OG0012899	XP_006390583.1	g46049
OG0012900	XP_006390576.1	g46055
OG0012901	XP_006390552.1	g44567
OG0012902	XP_024005762.1	g46067
OG0012903	XP_006390515.2	g44560
OG0012904	XP_006390509.1	g46092
OG0012905	XP_024012593.1	g46102
OG0012906	XP_006390496.1	g46103
OG0012907	XP_006390483.1	g17989
OG0012908	XP_006390464.1	g46125
OG0012909	XP_024005491.1	g46128
OG0012909	XP_006390460.1	g44543
OG0012910	XP_006409012.1	g5888
OG0012911	XP_006390438.1	g44536
OG0012912	XP_006390424.1	g44521
OG0012913	XP_006390413.1, XP_006404917.1	g46146
OG0012914	XP_006390400.1	g44511
OG0012915	XP_006390389.1	g44503
OG0012916	XP_006391120.1	g44825
OG0012917	XP_006391118.1	g45755, g41504
OG0012918	XP_024008091.1	g44819
OG0012919	XP_006391100.1	g45756
OG0012920	XP_024011986.1	g44802
OG0012921	XP_006391037.1	g45784
OG0012922	XP_006412957.1	g23554
OG0012923	XP_024016472.1	g44093, g17034
OG0012924	XP_006412921.1	g23533
OG0012925	XP_006412913.1	g23529
OG0012926	XP_006403274.2	g11125
OG0012927	XP_006412870.1	g23496
OG0012928	XP_006412860.1	g17011
OG0012929	XP_006391732.1	g40784
OG0012930	XP_006391728.1	g40791
OG0012931	XP_006419142.1	g1612
OG0012932	XP_006391688.1	g40807
OG0012933	XP_006405566.2	g16863
OG0012935	XP_024014565.1	g16858
OG0012936	XP_006405514.1	g16847
OG0012937	XP_006402062.1	g1380
OG0012938	XP_006395288.2	g3237
OG0012939	XP_006404482.1	g11470
OG0012940	XP_006404510.2	g3411
OG0012941	XP_006395352.1	g10406
OG0012942	XP_006395390.1	g16570
OG0012943	XP_006404503.1	g3427
OG0012944	XP_024007370.1	g10460
OG0012945	XP_006395405.1, XP_006397160.2	g18228
OG0012947	XP_006404508.1	g3412
OG0012948	XP_024006982.1	g10480
OG0012949	XP_006395446.1	g16560, g10489
OG0012950	XP_006395457.1	g10500
OG0012951	XP_006395479.1	g10517
OG0012952	XP_006401851.1	g871
OG0012953	XP_006395496.1	g1606
OG0012954	XP_024007070.1	g1595
OG0012955	XP_024007552.1	g10572
OG0012956	XP_024006700.1	g10578
OG0012957	XP_024007195.1	g1585
OG0012958	XP_006395601.1	g10591
OG0012960	XP_006395613.1	g10601
OG0012961	XP_006401772.1	g1564
OG0012962	XP_006390949.1	g18015
OG0012963	XP_006390960.1	g45818
OG0012964	XP_006390970.1	g44725
OG0012965	XP_006391016.1	g45797
OG0012966	XP_006391022.1	g45795
OG0012967	XP_006391028.1	g45792
OG0012968	XP_006391030.1	g45790
OG0012969	XP_006398303.1	g10952
OG0012970	XP_006397321.2	g40206
OG0012971	XP_006398280.1	g40590
OG0012972	XP_024011121.1	g16720
OG0012973	XP_006398271.1	g10965
OG0012974	XP_006398270.2	g40585
OG0012975	XP_006398264.1	g40577
OG0012976	XP_006398263.1	g43976
OG0012977	XP_006398252.1	g10973
OG0012978	XP_006398247.2	g40572
OG0012979	XP_006409692.1	g6277, g6255, g3081
OG0012980	XP_006398237.2	g40568
OG0012981	XP_006398215.1	g10982
OG0012982	XP_006398199.1	g10994
OG0012983	XP_024010959.1	g40539
OG0012984	XP_006393244.1	g54139
OG0012986	XP_006393233.1	g28075
OG0012987	XP_024006019.1	g36405, g43449
OG0012988	XP_006393176.1	g28058
OG0012989	XP_024005351.1	g47508
OG0012990	XP_024006003.1	g36454, g54181
OG0012991	XP_024006031.1	g54208
OG0012992	XP_006393100.1	g36470
OG0012993	XP_006393084.1	g36485
OG0012994	XP_006393085.1	g54194
OG0012995	XP_006393083.1	g54193
OG0012996	XP_024006340.1	g36488, g28043
OG0012997	XP_006393063.1	g28036
OG0012998	XP_006393035.1	g54214
OG0012999	XP_006393034.1	g28033
OG0013000	XP_006392952.1	g36554
OG0013001	XP_006392951.1	g54252
OG0013002	XP_006392931.1	g36562
OG0013003	XP_006395273.1	g10346
OG0013004	XP_006392868.1	g54275
OG0013005	XP_006392854.1	g28008
OG0013006	XP_006392843.2	g54281
OG0013007	XP_006403353.1	g37029
OG0013008	XP_006403327.1	g13632
OG0013009	XP_006403311.1	g37043
OG0013010	XP_006403309.1	g11139
OG0013011	XP_024005253.1, XP_006403297.1	g11137
OG0013012	XP_006410503.2	g51369
OG0013013	XP_006410505.1	g37961
OG0013015	XP_006402002.1	g28326
OG0013016	XP_006410592.1	g37981
OG0013017	XP_024003681.1	g51461
OG0013018	XP_006410616.1	g37100
OG0013020	XP_006410651.1	g51486
OG0013021	XP_006410656.1	g37119
