Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0016381	CARHR018360	Np004G2382600
OG0016382	CARHR018370	Np004G2382500
OG0016383	CARHR120050	Np006G3624200
OG0016384	CARHR018620	Np004G2378800
OG0016385	CARHR018640	Np004G2378600
OG0016386	CARHR018680	Np004G2378000
OG0016387	CARHR018700	Np004G2377800
OG0016388	CARHR018720	Np004G2377500
OG0016389	CARHR018750	Np004G2377200
OG0016390	CARHR018820	Np004G2376400
OG0016391	CARHR264230	Np003G1750300
OG0016392	CARHR265080	Np003G1665300
OG0016393	CARHR019310	Np004G2370500
OG0016394	CARHR019440, CARHR128300	Np004G2369100
OG0016395	CARHR019460	Np004G2368900
OG0016396	CARHR019590	Np004G2367100
OG0016397	CARHR019680	Np004G2366300
OG0016398	CARHR019720	Np004G2365900
OG0016399	CARHR019800	Np004G2364900
OG0016400	CARHR019880	Np004G2363700
OG0016401	CARHR019900	Np004G2363500
OG0016402	CARHR019930	Np004G2362500
OG0016403	CARHR019960	Np004G2362200
OG0016404	CARHR020060	Np004G2360700
OG0016405	CARHR020170	Np004G2358700
OG0016406	CARHR020320	Np004G2357100
OG0016407	CARHR101970	Np007G3882000
OG0016408	CARHR020520	Np004G2354700
OG0016409	CARHR020530	Np004G2354800
OG0016410	CARHR020610	Np004G2353800
OG0016411	CARHR021000	Np004G2349800
OG0016412	CARHR021030	Np004G2349500
OG0016413	CARHR021300	Np004G2345800
OG0016414	CARHR021500	Np004G2343200
OG0016415	CARHR021710	Np004G2341500
OG0016416	CARHR114700	Np006G3668200
OG0016417	CARHR021920	Np004G2338100
OG0016418	CARHR021930	Np004G2338000
OG0016419	CARHR021960	Np004G2337700
OG0016420	CARHR021990	Np004G2337400
OG0016421	CARHR022000	Np004G2337000
OG0016423	CARHR022110	Np004G2334800
OG0016424	CARHR022130	Np004G2334700
OG0016425	CARHR022150	Np004G2333900
OG0016426	CARHR022160	Np004G2333700
OG0016427	CARHR022510	Np004G2326400
OG0016428	CARHR022530	Np004G2326200
OG0016429	CARHR022540	Np004G2325900
OG0016430	CARHR022800	Np004G2322300
OG0016431	CARHR022820	Np004G2321700
OG0016432	CARHR022890	Np004G2320700
OG0016433	CARHR035320, CARHR022910	Np004G2320500
OG0016434	CARHR022980	Np004G2319800
OG0016435	CARHR023060	Np004G2318600
OG0016436	CARHR023130	Np004G2315700
OG0016438	CARHR023160	Np004G2314000
OG0016439	CARHR023380	Np004G2311000
OG0016440	CARHR023440	Np004G2310300, Np004G2310400
OG0016441	CARHR290930	Np002G0833100
OG0016442	CARHR290970	Np002G0834100
OG0016443	CARHR291040	Np002G0834800
OG0016444	CARHR291060	Np002G0835000
OG0016445	CARHR291140	Np002G0835800
OG0016446	CARHR291180	Np002G0836200
OG0016447	CARHR291190	Np002G0836300
OG0016448	CARHR291210	Np002G0836500
OG0016449	CARHR291240	Np002G0836700
OG0016450	CARHR064580	Np002G0838500
OG0016451	CARHR064540	Np002G0838800
OG0016452	CARHR064510	Np002G0839100
OG0016453	CARHR036160	Np004G2020700
OG0016454	CARHR064410	Np002G0840200
OG0016455	CARHR064390	Np002G0840400
OG0016456	CARHR064380	Np002G0840500
OG0016457	CARHR057220	Np002G0979100
OG0016458	CARHR064180	Np002G0844100
OG0016459	CARHR063900	Np002G0848400
OG0016460	CARHR063810	Np002G0850800
OG0016461	CARHR063750	Np002G0851800
OG0016462	CARHR063510	Np002G0854600
OG0016463	CARHR063320	Np002G0856600
OG0016465	CARHR063190	Np002G0858100
OG0016466	CARHR063170	Np002G0858600
OG0016467	CARHR032170	Np004G2057200
OG0016468	CARHR032180	Np004G2057600
OG0016469	CARHR032260	Np004G2058200
OG0016470	CARHR032380	Np004G2059900
OG0016471	CARHR032510	Np004G2061000
OG0016472	CARHR032610	Np004G2061400
OG0016473	CARHR032630	Np004G2061700
OG0016474	CARHR032670	Np004G2062400
OG0016476	CARHR047880	Np002G1226000
OG0016477	CARHR047930	Np002G1224500
OG0016478	CARHR047940	Np002G1224300
OG0016479	CARHR273810	Np003G1728800
OG0016480	CARHR048550	Np002G1214300
OG0016481	CARHR048690	Np002G1212400
OG0016482	CARHR048890	Np002G1210100
OG0016484	CARHR049050	Np002G1208400
OG0016485	CARHR049060	Np002G1208200
OG0016486	CARHR049070	Np002G1208100
OG0016487	CARHR049080	Np002G1207900
OG0016488	CARHR049090	Np002G1207800
OG0016489	CARHR049400	Np002G1202500
OG0016491	CARHR259370	Np003G1754100
OG0016492	CARHR050400	Np002G1189200
OG0016493	CARHR050460	Np002G1188600
OG0016494	CARHR050560	Np002G1187300
OG0016495	CARHR050780	Np002G1182600
OG0016496	CARHR051290	Np002G1179100
OG0016497	CARHR260960	Np003G1778000
OG0016498	CARHR051350, CARHR051360	Np002G1177800
OG0016499	CARHR051450	Np002G1177100
OG0016500	CARHR051460	Np002G1176700
OG0016501	CARHR051670	Np002G1173700
OG0016502	CARHR051910	Np002G1168700
OG0016503	CARHR051730	Np002G1165600
OG0016504	CARHR052370	Np002G1163600
OG0016505	CARHR052430	Np002G1162300
OG0016506	CARHR052560	Np002G1160800
OG0016507	CARHR052620	Np002G1159800
OG0016508	CARHR052730	Np002G1157800
OG0016509	CARHR110960	Np005G2704600
OG0016510	CARHR052880	Np002G1156200
OG0016511	CARHR052900	Np002G1155700
OG0016512	CARHR053170	Np002G1150300
OG0016513	CARHR053250	Np002G1149600
OG0016514	CARHR053470	Np003G1595000, Np002G1146500
OG0016516	CARHR283850	Np002G1141500
OG0016517	CARHR235400	Np005G2773700
OG0016518	CARHR283940	Np002G1138500
OG0016519	CARHR284170	Np002G1135400
OG0016520	CARHR284180	Np002G1134800
OG0016521	CARHR053820, CARHR278220	Np002G1131500
OG0016522	CARHR053910	Np002G1131200
OG0016523	CARHR053950	Np002G1130600
OG0016524	CARHR104770	Np002G1121900
OG0016525	CARHR054430	Np002G1122300
OG0016526	CARHR056360	Np002G1011800
OG0016527	CARHR054720	Np002G1117400
OG0016528	CARHR054800	Np002G1115300
OG0016529	CARHR054920	Np002G1113200
OG0016530	CARHR055230	Np002G1082500
OG0016531	CARHR289860	Np002G1077200
OG0016532	CARHR289850	Np002G1077100
OG0016533	CARHR289820	Np002G1075000
OG0016534	CARHR289770	Np002G1067800
OG0016535	CARHR289740	Np002G1068200, Np001G0377900
OG0016536	CARHR289670	Np002G1070700
OG0016537	CARHR046810	Np002G1238200
OG0016538	CARHR046720	Np002G1239000
OG0016539	CARHR257730, CARHR257740	Np003G1726300
OG0016540	CARHR182240	Np001G0165200
OG0016541	CARHR046640	Np002G1240900
OG0016542	CARHR046550	Np002G1242600
OG0016543	CARHR046490	Np002G1243300
OG0016544	CARHR046480	Np002G1243400
OG0016545	CARHR046420	Np002G1244300
OG0016547	CARHR046300	Np002G1247100
OG0016548	CARHR046180	Np002G1248300
OG0016549	CARHR175380	Np001G0353700
OG0016550	CARHR175370	Np001G0353400
OG0016551	CARHR144230	Np001G0269100
OG0016552	CARHR174620	Np001G0341200
OG0016553	CARHR174600	Np001G0340500
OG0016554	CARHR173940	Np005G2856600
OG0016555	CARHR216590, CARHR173540	Np001G0326800
OG0016556	CARHR066190	Np001G0327000
OG0016557	CARHR178070	Np001G0388200
OG0016558	CARHR178150	Np001G0390800
OG0016559	CARHR178160	Np001G0390900
OG0016560	CARHR234140	Np005G2790800
OG0016561	CARHR178230	Np001G0392900
OG0016562	CARHR178760	Np001G0398800
OG0016563	CARHR145590	Np001G0248100
OG0016564	CARHR252340	Np003G1847800
OG0016566	CARHR252570	Np003G1839700
OG0016567	CARHR237120	Np005G2752600
OG0016568	CARHR237370	Np005G2750000
OG0016569	CARHR237420	Np005G2749400
OG0016570	CARHR237620	Np005G2747700
OG0016571	CARHR237630	Np005G2747200
OG0016572	CARHR155520	Np001G0466400
OG0016573	CARHR183800	Np001G0177600
OG0016574	CARHR222660	Np005G3003600
OG0016575	CARHR037620	Np004G2001200
OG0016576	CARHR037740	Np004G2000400
OG0016577	CARHR037750	Np004G1999100
OG0016578	CARHR037760	Np004G1999000
OG0016579	CARHR037930	Np004G1996900
OG0016580	CARHR037970	Np004G1996300
OG0016581	CARHR037990	Np004G1996100
OG0016582	CARHR251090	Np004G1992300
OG0016583	CARHR038860	Np004G1988000
OG0016584	CARHR039030	Np004G1986400
OG0016585	CARHR039110	Np004G1985800
OG0016586	CARHR255450	Np003G1800200, Np003G1800100
OG0016587	CARHR039170, CARHR057290	Np004G1985200
OG0016588	CARHR039260	Np004G1984100
OG0016589	CARHR039430	Np004G1982400
OG0016590	CARHR039460	Np004G1982200
OG0016591	CARHR039470	Np004G1982000
OG0016592	CARHR039480	Np004G1981900
OG0016593	CARHR039510	Np004G1981700
OG0016594	CARHR039520	Np004G1981600
OG0016595	CARHR068320	Np002G0785800
OG0016596	CARHR068300	Np002G0786000
OG0016597	CARHR068240	Np002G0786700
OG0016598	CARHR293890	Np005G2599800
OG0016600	CARHR293910	Np005G2599900
OG0016601	CARHR293950	Np005G2600200
OG0016602	CARHR294040	Np005G2601200
OG0016603	CARHR294080	Np005G2601400
OG0016604	CARHR294110	Np005G2601700
OG0016605	CARHR294120	Np005G2601800
OG0016606	CARHR294130	Np005G2602000
OG0016607	CARHR294200	Np005G2603000
OG0016608	CARHR294210	Np003G1521200
OG0016609	CARHR294360	Np005G2605100
OG0016610	CARHR294370	Np005G2605200
OG0016611	CARHR294380	Np005G2605300
OG0016612	CARHR294390	Np005G2605400
OG0016613	CARHR247870	Np005G2608100
OG0016614	CARHR247760	Np005G2609600
OG0016615	CARHR247470	Np005G2613000
OG0016616	CARHR247420	Np005G2613700
OG0016617	CARHR247380	Np005G2614300
OG0016618	CARHR247330	Np005G2615700
OG0016619	CARHR247120	Np005G2617700
OG0016620	CARHR247030	Np005G2618600
OG0016621	CARHR247010	Np005G2618900
OG0016622	CARHR246920	Np005G2620100
OG0016623	CARHR246880	Np005G2620500
OG0016624	CARHR246850	Np005G2620700
OG0016625	CARHR246840	Np005G2620800
OG0016626	CARHR246810	Np005G2621300
OG0016627	CARHR246730	Np005G2622300
OG0016628	CARHR246600	Np005G2623700
OG0016629	CARHR246490	Np005G2625300
OG0016630	CARHR246380	Np005G2626600
OG0016631	CARHR246330	Np005G2627200
OG0016632	CARHR246190	Np005G2697800
OG0016633	CARHR246010	Np005G2695800
OG0016634	CARHR245670	Np005G2691200
OG0016635	CARHR245640	Np005G2690900
OG0016636	CARHR245540	Np005G2689100
OG0016637	CARHR112580, CARHR214110, CARHR286180, CARHR286150, CARHR286090, CARHR103020, CARHR083750, CARHR146390, CARHR254570	Np002G1122000
OG0016638	CARHR245280	Np005G2686400
OG0016639	CARHR244310	Np005G2686000
OG0016640	CARHR245220	Np005G2685700
OG0016641	CARHR245200	Np005G2685600
OG0016642	CARHR245190	Np005G2685300
OG0016643	CARHR245150	Np005G2684900
OG0016644	CARHR244800	Np002G0907400
OG0016645	CARHR244750	Np005G2680600
OG0016646	CARHR244740	Np005G2680500
OG0016647	CARHR244590	Np005G2678500
OG0016648	CARHR244490	Np005G2677100
OG0016649	CARHR244470	Np005G2676800, Np005G2666200
OG0016650	CARHR244450	Np005G2676600
OG0016651	CARHR244430	Np005G2676300
OG0016652	CARHR244360	Np005G2675400
OG0016653	CARHR244330	Np005G2675100
OG0016654	CARHR244300	Np005G2674900
OG0016655	CARHR244260	Np005G2674500
OG0016656	CARHR240260	Np005G2704300
OG0016657	CARHR244120	Np005G2672500
OG0016658	CARHR243990	Np005G2670700
OG0016659	CARHR243960	Np005G2670300
OG0016660	CARHR243930	Np005G2670000
OG0016661	CARHR243750	Np005G2664700
OG0016662	CARHR243740	Np005G2664600, Np005G2669700
OG0016663	CARHR243700	Np005G2663700
OG0016664	CARHR243570	Np005G2660800
OG0016666	CARHR243630	Np005G2661800
OG0016667	CARHR243670	Np005G2663200
OG0016668	CARHR243520	Np005G2660400
OG0016669	CARHR242930	Np005G2651800
OG0016670	CARHR242790	Np005G2651700
OG0016671	CARHR242870	Np005G2649000
OG0016672	CARHR242440	Np005G2646400
OG0016673	CARHR242490	Np005G2645800
OG0016674	CARHR242550	Np005G2645200
OG0016675	CARHR240240	Np005G2704700
OG0016676	CARHR240340	Np005G2703100
OG0016677	CARHR258300	Np003G1731900
OG0016678	CARHR258290	Np003G1731800
OG0016679	CARHR240600	Np005G2700000
OG0016680	CARHR240780	Np005G2628600
OG0016681	CARHR240900	Np005G2630300
OG0016682	CARHR240910	Np005G2630400
OG0016683	CARHR241360	Np005G2634200
OG0016684	CARHR280890	Np001G0012900
OG0016685	CARHR241550	Np005G2636000
OG0016686	CARHR241560	Np005G2636100
OG0016687	CARHR241570	Np005G2636200
OG0016688	CARHR241580	Np005G2636400
OG0016689	CARHR061950	Np002G0875900
OG0016690	CARHR241610	Np005G2636600
OG0016691	CARHR149610	Np001G0202200
OG0016692	CARHR241640	Np005G2637000
OG0016694	CARHR242070	Np005G2641600
OG0016696	CARHR007470	Np006G3623400
OG0016697	CARHR239950	Np005G2709800
OG0016698	CARHR239850	Np005G2711000
OG0016699	CARHR239830	Np005G2711200
OG0016700	CARHR239820	Np005G2711800
OG0016701	CARHR239730	Np005G2713200
OG0016702	CARHR239720	Np005G2713300
OG0016703	CARHR239550	Np005G2715700
OG0016704	CARHR235890	Np005G2767600
OG0016705	CARHR239300	Np005G2718000
OG0016706	CARHR239130	Np005G2722000
OG0016707	CARHR239120	Np005G2722400
OG0016708	CARHR239100	Np005G2722600
OG0016709	CARHR238990	Np005G2723900
OG0016711	CARHR238720	Np005G2727200
OG0016712	CARHR238680	Np005G2727400
OG0016713	CARHR238690	Np005G2727600
OG0016714	CARHR156410	Np001G0475600
OG0016715	CARHR156380	Np001G0475400
OG0016717	CARHR100010	Np007G3859000
OG0016718	CARHR100190	Np007G3861600
OG0016719	CARHR100220	Np007G3861900
OG0016720	CARHR065600	Np002G0820900
OG0016721	CARHR065410	Np002G0824300
OG0016722	CARHR065420	Np002G0824400
OG0016723	CARHR064910	Np002G0830200
OG0016724	CARHR023620	Np004G2306900
OG0016725	CARHR023900	Np004G2301700
OG0016726	CARHR024120	Np004G2298400, Np006G3646400
OG0016727	CARHR024340	Np004G2292100
OG0016728	CARHR024380	Np004G2291100
OG0016729	CARHR025110	Np004G2269900
OG0016730	CARHR025150	Np004G2269100
OG0016731	CARHR025200	Np004G2266300
OG0016732	CARHR025320	Np004G2262400
OG0016733	CARHR025500	Np004G2258200
OG0016734	CARHR025580	Np004G2251900
OG0016735	CARHR249690	Np003G1872400
OG0016736	CARHR249770	Np003G1875800
OG0016737	CARHR250280	Np003G1880900
OG0016738	CARHR249400	Np003G1883000
OG0016739	CARHR249300	Np003G1884000
OG0016740	CARHR249210	Np003G1884600
OG0016741	CARHR249070	Np003G1887900
OG0016742	CARHR249060	Np003G1888000
OG0016743	CARHR248610	Np003G1892800
OG0016744	CARHR248420	Np003G1895200
OG0016745	CARHR248260	Np006G3542300, Np006G3487900, Np003G1896800
OG0016746	CARHR287400	Np002G0795900
OG0016747	CARHR248130	Np002G0745400
OG0016748	CARHR248110	Np003G1898200
OG0016749	CARHR245000	Np006G3714200
OG0016750	CARHR142840	Np006G3713900
OG0016751	CARHR016680	Np006G3713800
OG0016752	CARHR111850	Np006G3713000, Np005G2604100
OG0016753	CARHR111860	Np006G3712800
OG0016754	CARHR111880	Np007G3759500
OG0016755	CARHR026530	Np004G2097000
OG0016756	CARHR025840	Np004G2089500
OG0016757	CARHR233790	Np005G2795200
OG0016758	CARHR234200	Np005G2789900
OG0016759	CARHR234370	Np005G2788100
OG0016760	CARHR235060	Np005G2780500
OG0016761	CARHR235430	Np005G2773400
OG0016762	CARHR235500	Np005G2772700
OG0016763	CARHR235510	Np005G2772600
OG0016764	CARHR235530	Np005G2772400
OG0016765	CARHR235600	Np005G2771200
OG0016766	CARHR235700	Np005G2769600
OG0016767	CARHR235770	Np005G2768800
OG0016768	CARHR235930	Np005G2767200
OG0016770	CARHR146460	Np001G0237400
OG0016771	CARHR005420	Np004G2538600
OG0016773	CARHR015670	Np004G2412600
OG0016775	CARHR022690	Np004G2324800
OG0016777	CARHR023830	Np004G2302600
OG0016778	CARHR024170	Np004G2298200
OG0016780	CARHR024860	Np004G2278500, Np004G2278900, Np004G2266500
OG0016781	CARHR025130	Np004G2269400
OG0016782	CARHR025750	Np004G2088500
OG0016783	CARHR026150	Np004G2093100
OG0016784	CARHR027090	Np004G2103400
OG0016785	CARHR027110	Np004G2103500
OG0016786	CARHR027120	Np004G2103600
OG0016789	CARHR030710, CARHR118950	Np004G2155100
OG0016790	CARHR032030	Np004G2054900
OG0016792	CARHR039960, CARHR039970	Np004G1972300
OG0016795	CARHR045600	Np004G1905400
OG0016797	CARHR058090	Np002G0961900
OG0016798	CARHR058100	Np002G0961600
OG0016801	CARHR069580	Np002G0770300
OG0016802	CARHR069670	Np002G0769400
OG0016803	CARHR070780	Np002G0751500
OG0016805	CARHR085300	Np007G4113600
OG0016806	CARHR087740	Np007G4080000
OG0016808	CARHR095760	Np007G3988600
OG0016809	CARHR099340	Np007G3846200
OG0016810	CARHR099930	Np007G3858100
OG0016811	CARHR103340	Np007G3893300
OG0016812	CARHR103890	Np007G3898500
OG0016814	CARHR104660	Np007G3797100, Np007G3796600
OG0016815	CARHR105550	Np007G3784600
OG0016816	CARHR106190	Np005G2896700
OG0016817	CARHR108180	Np007G3754000
OG0016818	CARHR108450	Np007G3751200, Np001G0215200
OG0016819	CARHR110780	Np007G3722500
OG0016820	CARHR111930	Np006G3711800
OG0016821	CARHR112940	Np006G3696200
OG0016822	CARHR114030	Np001G0366200
OG0016823	CARHR117920	Np006G3661400
OG0016824	CARHR117760	Np006G3659400
OG0016826	CARHR115760	Np006G3637600
OG0016827	CARHR114950	Np006G3629100
OG0016828	CARHR123400	Np006G3514500
OG0016830	CARHR125610	Np006G3557200
OG0016831	CARHR127700	Np006G3438100
OG0016832	CARHR130110	Np006G3399100
OG0016833	CARHR130340	Np006G3396200
OG0016835	CARHR133900	Np006G3343400
OG0016836	CARHR139360	Np006G3259100
OG0016837	CARHR156300	Np001G0474700
OG0016838	CARHR141320	Np006G3233300
OG0016840	CARHR144300	Np001G0266700
OG0016841	CARHR146240	Np001G0239400
OG0016842	CARHR146610	Np001G0236400
OG0016844	CARHR151720	Np001G0196000
OG0016846	CARHR153420	Np001G0185100
OG0016847	CARHR191630	Np003G1498400
OG0016849	CARHR104510	Np001G0440200
OG0016850	CARHR104460	Np001G0440800
OG0016851	CARHR150650	Np001G0449600
OG0016852	CARHR155230	Np001G0462900
OG0016853	CARHR155500	Np001G0466500
OG0016854	CARHR155680	Np001G0468800
OG0016855	CARHR156120	Np001G0472000
OG0016856	CARHR159060	Np001G0511800
OG0016857	CARHR160240, CARHR160210	Np001G0522000
OG0016858	CARHR162210	Np001G0545400
OG0016859	CARHR163260	Np001G0562200
OG0016862	CARHR192570	Np003G1485300
OG0016863	CARHR188670	Np001G0120700
OG0016864	CARHR260370	Np003G1769300, Np003G1768500
OG0016865	CARHR260950	Np003G1776900, Np003G1777800
OG0016866	CARHR255870	Np003G1788400
OG0016867	CARHR255290	Np003G1803400
OG0016868	CARHR254300	Np003G1816600, Np003G1816400
OG0016869	CARHR251170	Np003G1860200
OG0016870	CARHR251800	Np003G1852500
OG0016871	CARHR247900	Np005G2607100
OG0016872	CARHR245040	Np005G2683800
OG0016874	CARHR235710	Np004G2461600
OG0016875	CARHR235140	Np005G2779700
OG0016876	CARHR234550	Np005G2786400
OG0016877	CARHR234400	Np005G2787800
OG0016878	CARHR233970	Np005G2792700
OG0016879	CARHR233710	Np005G2796500
OG0016880	CARHR233680, CARHR256870, CARHR035500	Np005G2796700
OG0016881	CARHR233650	Np005G2797100
OG0016882	CARHR233620	Np005G2797500
OG0016883	CARHR233570	Np005G2797800
OG0016884	CARHR233500	Np005G2798900
OG0016885	CARHR233450	Np005G2799500
OG0016886	CARHR233220	Np005G2802200
OG0016887	CARHR231940	Np005G2820800
OG0016888	CARHR230870	Np005G2836100
OG0016890	CARHR227770	Np005G2875500
OG0016891	CARHR226160	Np005G2900700
OG0016892	CARHR225960	Np005G2903900
OG0016893	CARHR225590	Np005G2910600
OG0016894	CARHR216640, CARHR216650	Np005G3107000
OG0016896	CARHR216150	Np005G3110800
OG0016897	CARHR214300	Np005G3133600
OG0016898	CARHR214060	Np006G3417200, Np005G3138300
OG0016899	CARHR213310	Np005G3187900
OG0016900	CARHR176500	Np001G0371200
OG0016901	CARHR182770	Np001G0399400
OG0016902	CARHR183980	Np001G0178400
OG0016903	CARHR183120	Np001G0172000
OG0016904	CARHR258250	Np003G1731200
OG0016905	CARHR257720	Np003G1726100
OG0016906	CARHR257430	Np003G1718500
OG0016908	CARHR264450	Np003G1680300
OG0016909	CARHR264850	Np003G1530000
OG0016910	CARHR265530	Np003G1654800
OG0016911	CARHR265720	Np003G1651400, Np003G1640700
OG0016913	CARHR270730	Np003G1566500
OG0016915	CARHR281050	Np001G0009600
OG0016919	CARHR234380	Np005G2788000
OG0016938	CARHR155260	Np001G0462200
OG0016939	CARHR155590	Np001G0467400
OG0016941	CARHR157020	Np001G0483000
OG0016942	CARHR156850	Np001G0480700
OG0016943	CARHR156890	Np001G0481100
OG0016944	CARHR156600	Np001G0478100
OG0016945	CARHR143850	Np001G0278800
OG0016947	CARHR216100	Np005G3111500
OG0016948	CARHR194970	Np003G1455800
OG0016949	CARHR195090	Np003G1453800
OG0016950	CARHR195390	Np003G1451600
OG0016951	CARHR195510	Np003G1450300
OG0016952	CARHR195550	Np003G1449900
OG0016953	CARHR248030	Np003G1899000
OG0016954	CARHR195830	Np003G1447000
OG0016956	CARHR196720	Np003G1436100
OG0016957	CARHR196830	Np003G1434900
OG0016958	CARHR197050	Np003G1433000
OG0016960	CARHR198140	Np003G1420600
OG0016961	CARHR198340	Np003G1418700
OG0016962	CARHR105120	Np007G3800400
OG0016963	CARHR262260	Np005G3161900
OG0016964	CARHR198860	Np003G1413900
OG0016965	CARHR035510, CARHR035490	Np004G2031100
OG0016966	CARHR199570	Np003G1407300
OG0016967	CARHR199590	Np003G1407100
OG0016968	CARHR199750	Np003G1405300
OG0016969	CARHR199760	Np003G1405200
OG0016970	CARHR199810	Np003G1404600
OG0016971	CARHR199840	Np003G1404300
OG0016973	CARHR120630	Np004G1925300, Np007G4049000
OG0016974	CARHR200730	Np003G1392500
OG0016975	CARHR200970	Np003G1390100
OG0016976	CARHR201120	Np003G1388600
OG0016977	CARHR201300	Np003G1385600
OG0016978	CARHR201640	Np003G1382300
OG0016979	CARHR201680	Np003G1381800
OG0016980	CARHR201780	Np003G1380800
OG0016981	CARHR202150	Np003G1377200
OG0016982	CARHR202320	Np003G1373900
OG0016983	CARHR202400	Np003G1372600
OG0016984	CARHR202450	Np003G1372200
OG0016986	CARHR203100	Np003G1364900
OG0016987	CARHR203110	Np003G1364800
OG0016988	CARHR203220	Np003G1363300
OG0016990	CARHR203360	Np003G1362300
OG0016991	CARHR203380	Np006G3270200
OG0016992	CARHR203720	Np003G1359200
OG0016993	CARHR221260	Np007G4050300
OG0016995	CARHR203850	Np003G1357600
OG0016996	CARHR203990	Np003G1355200
OG0016997	CARHR204080	Np003G1354300
OG0016998	CARHR204120	Np003G1354000
OG0016999	CARHR204190	Np003G1353500
OG0017000	CARHR204240	Np003G1352800
OG0017001	CARHR204540	Np003G1348500
OG0017002	CARHR204820	Np003G1345500, Np003G1345200, Np003G1345000
OG0017003	CARHR204950	Np003G1344000
OG0017004	CARHR205110	Np003G1342400
OG0017005	CARHR205170	Np003G1341800
OG0017006	CARHR205200	Np003G1341400
OG0017007	CARHR205490	Np003G1336900
OG0017008	CARHR232390	Np005G2813400
OG0017009	CARHR118530	Np003G1295800
OG0017010	CARHR118490	Np004G1910900
OG0017011	CARHR118520	Np006G3622600
OG0017012	CARHR118550	Np006G3622400
OG0017013	CARHR118580	Np006G3622200
OG0017014	CARHR119100	Np006G3616600
OG0017015	CARHR119430	Np006G3613800
OG0017016	CARHR119480	Np006G3613600
OG0017017	CARHR120130	Np006G3607100
OG0017018	CARHR120470	Np006G3582600
OG0017019	CARHR120870	Np006G3588400
OG0017020	CARHR120990	Np006G3588900
OG0017021	CARHR121350	Np006G3592200
OG0017023	CARHR121570	Np006G3595500
OG0017024	CARHR121750	Np006G3597000
OG0017025	CARHR121800	Np006G3597900
OG0017026	CARHR122110	Np006G3600500
OG0017028	CARHR046230	Np002G1247800
OG0017029	CARHR124020	Np006G3472700
OG0017031	CARHR124680	Np006G3546300, Np006G3483100
OG0017033	CARHR125270	Np006G3553700
OG0017034	CARHR125430	Np006G3555400
OG0017035	CARHR125820	Np006G3560300
OG0017036	CARHR126630	Np006G3572700
OG0017037	CARHR180230	Np001G0413500
OG0017038	CARHR180100	Np001G0412100
OG0017039	CARHR179910	Np001G0409700
OG0017041	CARHR178980	Np001G0401000
OG0017043	CARHR232880	Np005G2807300
OG0017044	CARHR269010	Np003G1593100
OG0017045	CARHR181800	Np001G0425500
OG0017046	CARHR037020	Np004G2008100
OG0017047	CARHR036860	Np004G2009100
OG0017048	CARHR027170	Np004G2104800
OG0017049	CARHR027160	Np004G2104700
OG0017050	CARHR027150	Np004G2104600
OG0017051	CARHR036190	Np004G2020400
OG0017052	CARHR036240	Np004G2019500
OG0017053	CARHR036370	Np004G2018400
OG0017054	CARHR144310	Np001G0266600
OG0017055	CARHR027180	Np004G2105100
OG0017056	CARHR027290	Np004G2106200
OG0017057	CARHR027350	Np004G2106900
OG0017058	CARHR027810	Np004G2112300
OG0017059	CARHR028170	Np004G2117400
OG0017060	CARHR028180	Np004G2117500
OG0017061	CARHR028590	Np004G2122500
OG0017062	CARHR029050, CARHR029040	Np004G2128800
OG0017063	CARHR029620	Np004G2130600
OG0017064	CARHR029420	Np004G2132100
OG0017065	CARHR029380	Np004G2132600
OG0017066	CARHR029230	Np004G2134300
OG0017067	CARHR029850	Np004G2138600
OG0017068	CARHR217170	Np005G3096600
OG0017069	CARHR029920	Np004G2139400
OG0017070	CARHR030040	Np004G2141100
OG0017071	CARHR030490	Np004G2149200
OG0017072	CARHR030900	Np004G2159100
OG0017073	CARHR287050	Np004G2160100
OG0017074	CARHR031170	Np004G2171100
OG0017075	CARHR031660, CARHR033090	Np004G2050800
OG0017076	CARHR031720	Np004G2051100
OG0017077	CARHR031740	Np004G2051500
OG0017078	CARHR031950	Np004G2053200
OG0017079	CARHR145320	Np001G0250700
OG0017080	CARHR145610	Np001G0248000
OG0017081	CARHR145750	Np001G0246500
OG0017082	CARHR145820	Np001G0246000
OG0017084	CARHR280910	Np001G0011900
OG0017085	CARHR280720	Np001G0015300
OG0017086	CARHR280500	Np001G0017700
OG0017087	CARHR280450	Np001G0018100
OG0017088	CARHR280060	Np001G0023400
OG0017089	CARHR280020	Np001G0023700
OG0017090	CARHR279950	Np001G0024400
OG0017092	CARHR279810	Np001G0025600
OG0017097	CARHR279370, CARHR279380	Np001G0031000
OG0017099	CARHR279170	Np001G0033200
OG0017100	CARHR279070	Np001G0035100
OG0017101	CARHR279060	Np001G0035200
OG0017102	CARHR293740	Np001G0036700
OG0017103	CARHR293830	Np001G0037400
OG0017104	CARHR278820	Np001G0039700
OG0017105	CARHR278480	Np001G0043600
OG0017106	CARHR278250	Np001G0046600
OG0017107	CARHR278000	Np001G0049500
OG0017109	CARHR277840	Np001G0052100
OG0017110	CARHR277820	Np001G0052300
OG0017111	CARHR277630	Np001G0054500
OG0017112	CARHR277140	Np001G0061100
OG0017114	CARHR276840	Np001G0066300
OG0017115	CARHR276710	Np001G0068100
OG0017116	CARHR276440	Np001G0071100
OG0017118	CARHR275410, CARHR275400	Np001G0089000
