Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0015613	CARHR060080	ESY2_g34235_DN3_SP0_c0.t1
OG0015614	CARHR060460	ESY5_g2391_DN2_SP0_c0.t1
OG0015615	CARHR060550	ESY21_g55188_DN3_SP6_c0.t1
OG0015616	CARHR060680	ESY2_g34515_DN3_SP0_c0.t1
OG0015617	CARHR060760	ESY2_g34508_DN3_SP8_c0.t1
OG0015618	CARHR060870	ESY2_g34495_DN3_SP0_c0.t1
OG0015619	CARHR060910	ESY2_g34488_DN3_SP3_c0.t1
OG0015620	CARHR260060	ESY15_g64859_DN3_SP3_c0.t1
OG0015621	CARHR184070	ESY15_g64581_DN3_SP7_c0.t1
OG0015622	CARHR182940	ESY15_g64462_DN3_SP8_c0.t1
OG0015624	CARHR183310	ESY15_g64478_DN3_SP0_c0.t1
OG0015626	CARHR108580	ESY11_g54202_DN3_SP6_c0.t1
OG0015627	CARHR217070	ESY17_g39195_DN3_SP8_c0.t1
OG0015628	CARHR108770	ESY11_g54252_DN3_SP0_c0.t1
OG0015629	CARHR108880	ESY11_g54264_DN3_SP8_c0.t1
OG0015630	CARHR108960	ESY11_g54283_DN2_SP0_c0.t1
OG0015631	CARHR109010	ESY11_g54291_DN3_SP1_c0.t1
OG0015632	CARHR109060	ESY11_g54299_DN3_SP0_c0.t1
OG0015633	CARHR109140	ESY11_g54321_DN3_SP0_c0.t1
OG0015634	CARHR109440	ESY11_g54408_DN3_SP7_c0.t1
OG0015635	CARHR109460	ESY11_g54423_DN3_SP1_c0.t1
OG0015636	CARHR109510	ESY11_g54430_DN3_SP0_c0.t1
OG0015637	CARHR109780	ESY11_g54593_DN3_SP8_c0.t1
OG0015638	CARHR109830	ESY11_g54603_DN3_SP0_c0.t1
OG0015639	CARHR109870	ESY11_g54609_DN3_SP2_c0.t1
OG0015640	CARHR136300	ESY12_g51061_DN2_SP0_c22.t1
OG0015641	CARHR136210	ESY12_g51048_DN3_SP0_c0.t1
OG0015642	CARHR136160	ESY12_g51036_DN3_SP0_c0.t1
OG0015643	CARHR136080	ESY12_g51025_DN3_SP0_c0.t1
OG0015644	CARHR136040	ESY12_g51021_DN3_SP7_c0.t1
OG0015645	CARHR152570	ESY2_g33533_DN3_SP0_c0.t1
OG0015646	CARHR135960	ESY12_g51002_DN3_SP8_c0.t1
OG0015647	CARHR135800	ESY12_g50963_DN3_SP7_c0.t1
OG0015648	CARHR135770	ESY12_g50956_DN3_SP1_c0.t1
OG0015649	CARHR135470	ESY12_g50867_DN3_SP5_c0.t1
OG0015650	CARHR212550	ESY8_g59987_DN3_SP0_c0.t1
OG0015651	CARHR135350	ESY12_g50852_DN3_SP8_c0.t1
OG0015652	CARHR135330	ESY12_g50848_DN3_SP0_c0.t1
OG0015653	CARHR135080	ESY9_g45685_DN3_SP8_c0.t1
OG0015654	CARHR134870	ESY9_g45648_DN3_SP1_c0.t1
OG0015655	CARHR134840	ESY9_g45636_DN3_SP0_c0.t1
OG0015656	CARHR134830	ESY9_g45635_DN3_SP0_c0.t1
OG0015657	CARHR134800	ESY9_g45625_DN3_SP0_c0.t1
OG0015658	CARHR134510	ESY9_g45571_DN3_SP8_c0.t1
OG0015659	CARHR134490	ESY9_g45562_DN3_SP3_c0.t1
OG0015660	CARHR134420	ESY9_g45550_DN3_SP0_c0.t1
OG0015661	CARHR134280	ESY9_g45521_DN3_SP0_c0.t1
OG0015662	CARHR133850	ESY9_g45447_DN3_SP8_c0.t1
OG0015663	CARHR133700	ESY9_g45425_DN3_SP7_c0.t1
OG0015664	CARHR133620	ESY9_g45410_DN3_SP0_c0.t1
OG0015665	CARHR287100	ESY15_g64862_DN3_SP0_c0.t1
OG0015666	CARHR133580	ESY9_g45403_DN3_SP2_c0.t1
OG0015667	CARHR292910, CARHR133560	ESY9_g45401_DN3_SP0_c0.t1
OG0015668	CARHR133410	ESY2_g34362_DN3_SP0_c0.t1, ESY9_g45373_DN3_SP0_c0.t1
OG0015669	CARHR133330	ESY9_g45363_DN3_SP8_c0.t1
OG0015670	CARHR133260	ESY9_g45352_DN3_SP0_c0.t1
OG0015671	CARHR144210	ESY10_g14592_DN3_SP0_c0.t1
OG0015672	CARHR133230, CARHR035360	ESY9_g45347_DN3_SP0_c0.t1
OG0015673	CARHR133030	ESY9_g45310_DN3_SP1_c0.t1
OG0015674	CARHR132960	ESY9_g45282_DN3_SP0_c0.t1
OG0015675	CARHR132760	ESY9_g45242_DN3_SP0_c0.t1
OG0015676	CARHR132730	ESY9_g45238_DN3_SP8_c0.t1
OG0015677	CARHR132720	ESY9_g45237_DN3_SP7_c0.t1
OG0015678	CARHR259750	ESY2_g38084_DN3_SP7_c0.t1
OG0015679	CARHR132620	ESY9_g45165_DN3_SP2_c0.t1
OG0015680	CARHR131730	ESY31_g32722_DN2_SP0_c0.t1
OG0015681	CARHR131770	ESY9_g45074_DN3_SP0_c0.t1
OG0015682	CARHR152710	ESY5_g5070_DN3_SP6_c0.t1
OG0015683	CARHR131920	ESY9_g44957_DN3_SP7_c0.t1
OG0015684	CARHR131940	ESY9_g44954_DN3_SP7_c0.t1
OG0015685	CARHR132250	ESY9_g44794_DN3_SP8_c0.t1
OG0015686	CARHR132350	ESY9_g44777_DN3_SP1_c0.t1
OG0015687	CARHR132360	ESY2_g34609_DN3_SP0_c11.t1
OG0015688	CARHR131710	ESY9_g44749_DN3_SP2_c0.t1
OG0015689	CARHR131610	ESY6_g49539_DN2_SP0_c0.t1
OG0015690	CARHR131600	ESY12_g51555_DN3_SP8_c0.t1
OG0015691	CARHR131510	ESY9_g44655_DN3_SP0_c0.t1
OG0015692	CARHR131490	ESY9_g44653_DN3_SP8_c0.t1
OG0015693	CARHR131420	ESY9_g44635_DN3_SP1_c0.t1
OG0015694	CARHR131340	ESY9_g44588_DN3_SP1_c0.t1
OG0015695	CARHR253600	ESY7_g16086_DN3_SP0_c0.t1
OG0015696	CARHR253140	ESY7_g16179_DN3_SP2_c0.t1
OG0015697	CARHR253150	ESY7_g16178_DN3_SP2_c0.t1
OG0015698	CARHR253090	ESY7_g16207_DN3_SP8_c0.t1
OG0015699	CARHR253040	ESY7_g16221_DN3_SP7_c0.t1
OG0015700	CARHR252930	ESY7_g16297_DN3_SP1_c0.t1
OG0015704	CARHR180720	ESY2_g33476_DN3_SP0_c0.t1
OG0015705	CARHR254430	ESY18_g63091_DN3_SP3_c0.t1
OG0015706	CARHR253740	ESY2_g37721_DN2_SP0_c0.t1, ESY7_g16015_DN3_SP3_c0.t1
OG0015707	CARHR112150	ESY8_g59881_DN3_SP8_c0.t1
OG0015708	CARHR112250	ESY8_g59866_DN3_SP3_c0.t1
OG0015709	CARHR112270	ESY8_g59864_DN3_SP0_c0.t1
OG0015710	CARHR112450	ESY8_g59834_DN3_SP8_c0.t1
OG0015711	CARHR112610	ESY8_g59818_DN3_SP7_c0.t1
OG0015712	CARHR112630	ESY8_g59816_DN3_SP0_c0.t1
OG0015713	CARHR113040	ESY8_g59750_DN3_SP8_c0.t1
OG0015714	CARHR113050, CARHR113060	ESY8_g59749_DN3_SP8_c0.t1
OG0015715	CARHR113210	ESY8_g59738_DN3_SP0_c0.t1
OG0015716	CARHR113490	ESY8_g59712_DN3_SP2_c0.t1
OG0015717	CARHR113630	ESY8_g59695_DN3_SP4_c0.t1
OG0015718	CARHR113760	ESY8_g59681_DN3_SP2_c23.t1
OG0015719	CARHR114150	ESY8_g59639_DN3_SP2_c2.t1
OG0015720	CARHR114450	ESY8_g59607_DN3_SP1_c0.t1
OG0015721	CARHR292960	ESY8_g59589_DN3_SP5_c0.t1
OG0015722	CARHR293000	ESY8_g59580_DN3_SP2_c0.t1
OG0015723	CARHR293010	ESY8_g59579_DN3_SP4_c0.t1
OG0015724	CARHR293100	ESY8_g59570_DN3_SP8_c0.t1
OG0015725	CARHR184860	ESY8_g59521_DN3_SP8_c0.t1
OG0015726	CARHR115890	ESY8_g59333_DN3_SP8_c0.t1
OG0015727	CARHR115980	ESY8_g59335_DN1_SP0_c0.t1
OG0015728	CARHR287330	ESY8_g59261_DN3_SP8_c0.t1
OG0015729	CARHR114820	ESY8_g59256_DN3_SP1_c0.t1
OG0015730	CARHR116800	ESY8_g59391_DN3_SP2_c0.t1
OG0015731	CARHR115040	ESY8_g59244_DN3_SP0_c0.t1
OG0015732	CARHR115230	ESY8_g59235_DN3_SP8_c0.t1
OG0015733	CARHR115020	ESY8_g59245_DN3_SP0_c0.t1
OG0015734	CARHR294580	ESY8_g59393_DN3_SP0_c0.t1
OG0015736	CARHR114530	ESY8_g59214_DN3_SP2_c0.t1
OG0015737	CARHR117720	ESY8_g59444_DN3_SP0_c0.t1
OG0015738	CARHR115680	ESY8_g59301_DN3_SP6_c0.t1
OG0015739	CARHR035390	ESY4_g25343_DN3_SP0_c0.t1
OG0015740	CARHR035330	ESY4_g21928_DN3_SP8_c0.t1
OG0015741	CARHR035580	ESY4_g21788_DN3_SP1_c0.t1
OG0015742	CARHR035760	ESY14_g21550_DN3_SP0_c0.t1
OG0015743	CARHR035810	ESY14_g20909_DN3_SP0_c0.t1
OG0015744	CARHR035910	ESY14_g20904_DN3_SP0_c0.t1
OG0015745	CARHR034780	ESY14_g21427_DN2_SP8_c0.t1
OG0015746	CARHR034990	ESY14_g21081_DN3_SP8_c38.t1
OG0015747	CARHR034980	ESY14_g21094_DN3_SP6_c0.t1
OG0015748	CARHR034670	ESY14_g20855_DN3_SP0_c0.t1
OG0015749	CARHR034470	ESY14_g20840_DN3_SP0_c0.t1
OG0015750	CARHR034260	ESY14_g20745_DN3_SP8_c0.t1
OG0015751	CARHR034250	ESY1_g12412_DN3_SP1_c0.t1
OG0015752	CARHR034180	ESY14_g20697_DN3_SP0_c0.t1
OG0015753	CARHR033940	ESY5_g5460_DN3_SP0_c0.t1
OG0015754	CARHR033900	ESY4_g26042_DN3_SP0_c0.t1
OG0015755	CARHR033860	ESY14_g20589_DN3_SP8_c0.t1
OG0015756	CARHR033850	ESY14_g20588_DN3_SP0_c0.t1
OG0015757	CARHR033840	ESY14_g20587_DN3_SP4_c0.t1
OG0015758	CARHR033780	ESY14_g20571_DN3_SP8_c0.t1
OG0015759	CARHR033740	ESY14_g20549_DN1_SP1_c0.t1
OG0015760	CARHR033710	ESY14_g20540_DN3_SP0_c0.t1
OG0015761	CARHR032880	ESY1_g11547_DN3_SP8_c0.t1
OG0015762	CARHR259660	ESY21_g55114_DN3_SP0_c0.t1
OG0015763	CARHR259580	ESY19_g41785_DN3_SP2_c0.t1
OG0015764	CARHR259780	ESY25_g62652_DN3_SP0_c20.t1
OG0015766	CARHR261110	ESY10_g13988_DN3_SP1_c0.t1
OG0015767	CARHR261210	ESY2_g38539_DN2_SP8_c11.t1
OG0015768	CARHR261230	ESY1_g10637_DN3_SP4_c0.t1
OG0015770	CARHR256640	ESY25_g62609_DN3_SP8_c0.t1
OG0015771	CARHR256620	ESY25_g62608_DN2_SP1_c0.t1
OG0015772	CARHR256370	ESY7_g17632_DN3_SP4_c0.t1
OG0015773	CARHR256310	ESY25_g62591_DN3_SP2_c0.t1
OG0015774	CARHR256180	ESY2_g33478_DN3_SP2_c0.t1
OG0015775	CARHR255960	ESY18_g64050_DN3_SP0_c0.t1
OG0015776	CARHR255690	ESY18_g63913_DN3_SP1_c0.t1
OG0015777	CARHR255670	ESY18_g63911_DN3_SP2_c0.t1
OG0015778	CARHR255630	ESY18_g63902_DN3_SP0_c0.t1
OG0015779	CARHR255460	ESY2_g33565_DN3_SP1_c0.t1
OG0015780	CARHR255400	ESY18_g63658_DN3_SP0_c0.t1
OG0015781	CARHR255350	ESY18_g63620_DN3_SP0_c0.t1
OG0015782	CARHR255310	ESY18_g63558_DN3_SP8_c0.t1
OG0015783	CARHR255110	ESY21_g55408_DN3_SP0_c0.t1
OG0015784	CARHR255100	ESY18_g63363_DN3_SP0_c0.t1
OG0015785	CARHR254840	ESY18_g63314_DN2_SP0_c0.t1
OG0015786	CARHR254730	ESY18_g63296_DN3_SP0_c0.t1
OG0015787	CARHR254700	ESY18_g63289_DN3_SP3_c0.t1
OG0015788	CARHR254690	ESY18_g63288_DN3_SP1_c0.t1
OG0015789	CARHR193780	ESY7_g16890_DN3_SP1_c0.t1
OG0015790	CARHR187130	ESY7_g16865_DN3_SP8_c0.t1
OG0015791	CARHR115260	ESY8_g59199_DN3_SP1_c0.t1
OG0015792	CARHR183670	ESY15_g64774_DN3_SP1_c0.t1
OG0015793	CARHR186840	ESY10_g15368_DN3_SP0_c0.t1
OG0015794	CARHR186720	ESY10_g15392_DN3_SP0_c0.t1
OG0015795	CARHR186710	ESY10_g15393_DN3_SP6_c0.t1
OG0015796	CARHR186640	ESY10_g15405_DN3_SP0_c0.t1
OG0015797	CARHR186230	ESY10_g15487_DN3_SP2_c0.t1
OG0015798	CARHR185990	ESY10_g15592_DN3_SP0_c0.t1
OG0015799	CARHR185980	ESY10_g15593_DN3_SP2_c0.t1
OG0015802	CARHR110420	ESY11_g54786_DN3_SP8_c4.t1
OG0015803	CARHR110480	ESY11_g54797_DN3_SP7_c0.t1
OG0015804	CARHR110630	ESY11_g54817_DN3_SP0_c0.t1
OG0015805	CARHR110640	ESY11_g54818_DN3_SP8_c19.t1
OG0015806	CARHR110750	ESY11_g54847_DN3_SP0_c0.t1
OG0015807	CARHR111450	ESY11_g54975_DN3_SP8_c0.t1
OG0015808	CARHR111050	ESY11_g54920_DN3_SP0_c0.t1
OG0015809	CARHR159850	ESY1_g9915_DN3_SP0_c0.t1
OG0015810	CARHR238930	ESY4_g24803_DN3_SP0_c0.t1
OG0015811	CARHR154260	ESY1_g7921_DN3_SP0_c0.t1
OG0015812	CARHR154150	ESY1_g7919_DN3_SP8_c0.t1
OG0015813	CARHR149890	ESY1_g7883_DN3_SP8_c0.t1
OG0015814	CARHR143460	ESY12_g52324_DN3_SP2_c0.t1
OG0015815	CARHR143400	ESY12_g52319_DN3_SP0_c0.t1
OG0015816	CARHR143350	ESY12_g52310_DN3_SP2_c0.t1
OG0015817	CARHR143220	ESY12_g52295_DN3_SP0_c0.t1
OG0015818	CARHR143160	ESY12_g52291_DN3_SP3_c0.t1
OG0015819	CARHR143140	ESY12_g52277_DN3_SP0_c0.t1
OG0015820	CARHR143130	ESY12_g52276_DN3_SP4_c0.t1
OG0015821	CARHR143070	ESY12_g52262_DN3_SP1_c6.t1
OG0015822	CARHR143000	ESY12_g52252_DN3_SP4_c0.t1
OG0015823	CARHR142950	ESY12_g52237_DN3_SP3_c0.t1
OG0015824	CARHR142470	ESY12_g51390_DN3_SP0_c0.t1
OG0015825	CARHR142430	ESY12_g51395_DN3_SP4_c0.t1
OG0015827	CARHR142270	ESY12_g51596_DN3_SP1_c0.t1
OG0015828	CARHR142250	ESY12_g51598_DN3_SP0_c0.t1
OG0015829	CARHR142230	ESY12_g51601_DN3_SP0_c0.t1
OG0015830	CARHR142050	ESY12_g51638_DN3_SP8_c0.t1
OG0015831	CARHR141980	ESY12_g51657_DN3_SP0_c0.t1
OG0015832	CARHR141630	ESY12_g51713_DN1_SP0_c0.t1
OG0015833	CARHR141360	ESY12_g51752_DN3_SP3_c0.t1
OG0015834	CARHR141150	ESY12_g51789_DN3_SP8_c0.t1
OG0015835	CARHR140930	ESY12_g51838_DN3_SP0_c0.t1
OG0015836	CARHR140840	ESY12_g51849_DN3_SP0_c0.t1
OG0015837	CARHR140830	ESY12_g51850_DN3_SP0_c0.t1
OG0015839	CARHR140460	ESY12_g51924_DN3_SP8_c0.t1
OG0015840	CARHR140440	ESY12_g51926_DN3_SP0_c0.t1
OG0015841	CARHR140400	ESY12_g51954_DN3_SP0_c0.t1
OG0015842	CARHR140370	ESY12_g51945_DN3_SP6_c0.t1
OG0015843	CARHR108440	ESY11_g54175_DN3_SP1_c0.t1
OG0015844	CARHR140290	ESY12_g51976_DN1_SP0_c0.t1
OG0015845	CARHR140270	ESY12_g51979_DN3_SP8_c0.t1
OG0015847	CARHR140160	ESY12_g52007_DN3_SP7_c0.t1
OG0015848	CARHR140110	ESY12_g52015_DN3_SP0_c0.t1
OG0015849	CARHR251980	ESY8_g58228_DN3_SP7_c0.t1
OG0015850	CARHR139980	ESY12_g52027_DN3_SP1_c0.t1
OG0015851	CARHR139930	ESY12_g52036_DN3_SP0_c0.t1
OG0015852	CARHR139520	ESY12_g52093_DN3_SP6_c0.t1
OG0015853	CARHR139160	ESY12_g52141_DN3_SP0_c0.t1
OG0015854	CARHR139050	ESY12_g52162_DN3_SP6_c0.t1
OG0015855	CARHR138910	ESY12_g52180_DN3_SP1_c0.t1
OG0015856	CARHR138670	ESY12_g52206_DN3_SP6_c0.t1
OG0015857	CARHR138550	ESY12_g51469_DN3_SP0_c0.t1
OG0015858	CARHR138470	ESY12_g51475_DN3_SP8_c0.t1
OG0015859	CARHR138400	ESY12_g51489_DN3_SP0_c0.t1
OG0015860	CARHR138310	ESY4_g24845_DN3_SP0_c0.t1
OG0015861	CARHR138150	ESY12_g51530_DN3_SP7_c0.t1
OG0015862	CARHR138020	ESY12_g51546_DN3_SP8_c0.t1
OG0015863	CARHR137970	ESY12_g51556_DN2_SP0_c0.t1
OG0015865	CARHR137930	ESY12_g51565_DN3_SP5_c0.t1
OG0015866	CARHR137840	ESY12_g51576_DN3_SP0_c0.t1
OG0015867	CARHR137780	ESY12_g51587_DN3_SP4_c0.t1
OG0015868	CARHR137770	ESY12_g51588_DN3_SP0_c0.t1
OG0015869	CARHR137730	ESY12_g51359_DN3_SP8_c0.t1
OG0015870	CARHR137290	ESY12_g51297_DN2_SP3_c17.t1
OG0015871	CARHR137070	ESY12_g51267_DN3_SP5_c0.t1
OG0015872	CARHR136830	ESY12_g51219_DN3_SP2_c0.t1
OG0015873	CARHR136960	ESY12_g51250_DN1_SP5_c0.t1
OG0015874	CARHR136980	ESY12_g51252_DN3_SP0_c0.t1
OG0015875	CARHR136990	ESY12_g51254_DN2_SP0_c24.t1
OG0015876	CARHR136680	ESY12_g51160_DN3_SP0_c0.t1
OG0015877	CARHR136650	ESY12_g51159_DN3_SP0_c0.t1
OG0015878	CARHR136560	ESY12_g51144_DN3_SP0_c0.t1
OG0015879	CARHR173970	ESY10_g14824_DN3_SP1_c0.t1
OG0015880	CARHR174430	ESY10_g14909_DN3_SP8_c0.t1
OG0015881	CARHR075820	ESY3_g32587_DN3_SP6_c0.t1
OG0015882	CARHR075830	ESY3_g32586_DN3_SP0_c0.t1
OG0015883	CARHR075860	ESY3_g32580_DN3_SP6_c15.t1
OG0015884	CARHR075880	ESY3_g32578_DN3_SP0_c0.t1
OG0015885	CARHR075990	ESY3_g32559_DN3_SP2_c0.t1
OG0015886	CARHR076010	ESY3_g32556_DN3_SP8_c0.t1
OG0015887	CARHR076070	ESY3_g32541_DN3_SP8_c0.t1
OG0015888	CARHR076080	ESY3_g32540_DN3_SP0_c0.t1
OG0015889	CARHR076090	ESY3_g32539_DN2_SP0_c0.t1
OG0015890	CARHR076150	ESY3_g32532_DN3_SP4_c0.t1
OG0015891	CARHR076250	ESY3_g32508_DN3_SP7_c0.t1
OG0015892	CARHR076260	ESY3_g32503_DN3_SP8_c0.t1
OG0015893	CARHR076420	ESY3_g32489_DN3_SP3_c0.t1
OG0015894	CARHR076540	ESY3_g32476_DN3_SP8_c0.t1
OG0015895	CARHR076690	ESY3_g32458_DN3_SP6_c0.t1
OG0015896	CARHR076700	ESY3_g32457_DN3_SP6_c0.t1
OG0015897	CARHR076710	ESY6_g46512_DN3_SP0_c0.t1, ESY3_g32456_DN3_SP8_c0.t1
OG0015898	CARHR076720	ESY3_g32455_DN3_SP8_c0.t1
OG0015900	CARHR076830	ESY3_g32435_DN3_SP0_c0.t1
OG0015901	CARHR076950	ESY3_g32403_DN3_SP0_c0.t1
OG0015902	CARHR077020	ESY3_g32392_DN3_SP0_c0.t1
OG0015903	CARHR077030	ESY3_g32391_DN3_SP1_c0.t1
OG0015904	CARHR077210	ESY3_g32356_DN3_SP0_c0.t1
OG0015905	CARHR077290	ESY3_g32344_DN3_SP7_c0.t1
OG0015906	CARHR077530	ESY3_g32282_DN3_SP8_c0.t1
OG0015907	CARHR077730	ESY3_g32252_DN3_SP0_c0.t1
OG0015908	CARHR077810, CARHR077800	ESY3_g32228_DN3_SP0_c0.t1
OG0015909	CARHR077840	ESY3_g32220_DN3_SP5_c0.t1
OG0015910	CARHR078000	ESY3_g32172_DN3_SP6_c0.t1
OG0015911	CARHR078020	ESY3_g32169_DN3_SP8_c0.t1
OG0015912	CARHR078110	ESY3_g32151_DN3_SP0_c0.t1
OG0015913	CARHR078140	ESY3_g32129_DN3_SP8_c0.t1
OG0015914	CARHR078260	ESY3_g32090_DN3_SP0_c0.t1
OG0015915	CARHR078270	ESY3_g32089_DN3_SP0_c0.t1
OG0015916	CARHR078410	ESY3_g32051_DN3_SP8_c0.t1
OG0015918	CARHR078690	ESY3_g32012_DN3_SP8_c0.t1
OG0015919	CARHR079060	ESY3_g31929_DN3_SP8_c0.t1
OG0015920	CARHR079120, CARHR079110	ESY3_g31923_DN3_SP0_c0.t1
OG0015922	CARHR079550	ESY3_g31794_DN3_SP6_c9.t1
OG0015923	CARHR079610	ESY3_g31787_DN3_SP0_c0.t1
OG0015924	CARHR079750	ESY3_g31763_DN3_SP1_c0.t1
OG0015926	CARHR079900	ESY3_g31700_DN3_SP3_c0.t1
OG0015927	CARHR080080	ESY3_g31673_DN3_SP7_c0.t1
OG0015928	CARHR080170	ESY3_g31660_DN3_SP1_c24.t1
OG0015929	CARHR080210	ESY3_g31658_DN3_SP6_c0.t1
OG0015930	CARHR080230	ESY3_g31652_DN3_SP7_c0.t1
OG0015931	CARHR080270	ESY3_g31634_DN3_SP7_c0.t1
OG0015932	CARHR080290	ESY3_g31632_DN3_SP0_c0.t1
OG0015933	CARHR215460	ESY17_g40276_DN3_SP0_c0.t1
OG0015934	CARHR080650	ESY3_g31582_DN3_SP1_c0.t1
OG0015936	CARHR080900	ESY3_g31539_DN3_SP4_c0.t1
OG0015937	CARHR080960	ESY3_g31531_DN3_SP7_c0.t1
OG0015938	CARHR080970	ESY3_g31486_DN3_SP0_c7.t1
OG0015939	CARHR103050	ESY3_g32680_DN3_SP0_c0.t1
OG0015940	CARHR081450	ESY3_g31447_DN3_SP0_c0.t1
OG0015941	CARHR081560	ESY3_g31457_DN3_SP0_c0.t1
OG0015942	CARHR081620	ESY3_g31470_DN3_SP2_c0.t1
OG0015943	CARHR081650	ESY3_g31473_DN3_SP0_c0.t1
OG0015944	CARHR082130	ESY3_g31369_DN3_SP0_c0.t1
OG0015945	CARHR082230	ESY3_g30663_DN3_SP0_c0.t1
OG0015946	CARHR082260	ESY3_g30666_DN3_SP3_c0.t1
OG0015947	CARHR082320	ESY3_g30686_DN3_SP1_c0.t1
OG0015948	CARHR082340	ESY3_g30689_DN3_SP0_c0.t1
OG0015949	CARHR082380	ESY3_g30694_DN3_SP8_c0.t1
OG0015950	CARHR082410	ESY3_g30699_DN3_SP8_c0.t1
OG0015951	CARHR082490	ESY3_g30708_DN3_SP1_c4.t1, ESY3_g30710_DN3_SP0_c4.t1
OG0015952	CARHR082580	ESY3_g30724_DN3_SP5_c0.t1
OG0015953	CARHR082600	ESY3_g30725_DN3_SP0_c0.t1
OG0015954	CARHR082760	ESY3_g30739_DN3_SP8_c0.t1
OG0015955	CARHR082960	ESY3_g30778_DN3_SP0_c11.t1
OG0015956	CARHR083310	ESY3_g30820_DN3_SP2_c0.t1
OG0015957	CARHR083330	ESY3_g30830_DN3_SP3_c0.t1
OG0015959	CARHR083420	ESY3_g30847_DN3_SP0_c0.t1
OG0015960	CARHR083450	ESY3_g30849_DN3_SP0_c0.t1
OG0015961	CARHR083550	ESY3_g30876_DN3_SP2_c0.t1
OG0015962	CARHR083560	ESY3_g30877_DN3_SP1_c0.t1
OG0015963	CARHR083600	ESY3_g30882_DN2_SP2_c0.t1
OG0015964	CARHR083670	ESY3_g30910_DN3_SP3_c0.t1
OG0015965	CARHR083860	ESY3_g30935_DN3_SP0_c0.t1
OG0015966	CARHR083940	ESY3_g30953_DN3_SP0_c0.t1
OG0015967	CARHR083990	ESY3_g30959_DN3_SP0_c0.t1
OG0015968	CARHR084050	ESY3_g30967_DN3_SP8_c0.t1
OG0015969	CARHR084110	ESY3_g30975_DN3_SP0_c0.t1
OG0015970	CARHR084140	ESY3_g30979_DN3_SP7_c0.t1
OG0015971	CARHR084150	ESY3_g30980_DN3_SP0_c0.t1
OG0015972	CARHR084360	ESY3_g31000_DN3_SP0_c0.t1
OG0015973	CARHR084370	ESY3_g31001_DN3_SP7_c0.t1
OG0015974	CARHR084420	ESY3_g31025_DN3_SP3_c0.t1
OG0015975	CARHR084560	ESY6_g49313_DN3_SP8_c0.t1
OG0015976	CARHR084570	ESY6_g49312_DN3_SP0_c0.t1
OG0015977	CARHR061290	ESY2_g34452_DN2_SP0_c0.t1
OG0015978	CARHR084710	ESY3_g31056_DN3_SP8_c0.t1
OG0015979	CARHR084800	ESY3_g31071_DN3_SP0_c0.t1
OG0015980	CARHR084840	ESY3_g31076_DN3_SP5_c0.t1
OG0015981	CARHR084880	ESY3_g31080_DN3_SP0_c0.t1
OG0015982	CARHR084890	ESY3_g31081_DN3_SP0_c0.t1
OG0015983	CARHR085010	ESY3_g31103_DN3_SP0_c0.t1
OG0015985	CARHR085270	ESY3_g31141_DN3_SP6_c0.t1
OG0015986	CARHR085280	ESY3_g31142_DN3_SP8_c0.t1
OG0015987	CARHR085410	ESY3_g31167_DN3_SP0_c0.t1
OG0015988	CARHR085520	ESY3_g31181_DN3_SP6_c0.t1
OG0015989	CARHR085630	ESY3_g31198_DN3_SP6_c0.t1
OG0015990	CARHR085730	ESY3_g31218_DN2_SP0_c0.t1
OG0015991	CARHR085820	ESY3_g31228_DN3_SP2_c0.t1
OG0015993	CARHR085930	ESY3_g31242_DN3_SP7_c0.t1
OG0015994	CARHR101610	ESY4_g25874_DN3_SP0_c0.t1
OG0015995	CARHR086140	ESY3_g31276_DN3_SP8_c0.t1
OG0015996	CARHR086580	ESY3_g31358_DN3_SP8_c0.t1
OG0015997	CARHR086600	ESY3_g31356_DN3_SP6_c0.t1
OG0015998	CARHR086660	ESY3_g31347_DN3_SP8_c0.t1
OG0015999	CARHR086850	ESY3_g30058_DN3_SP7_c0.t1
OG0016000	CARHR086880	ESY3_g30060_DN3_SP0_c0.t1
OG0016001	CARHR087030	ESY3_g30079_DN3_SP7_c0.t1
OG0016002	CARHR087100	ESY3_g30091_DN3_SP8_c0.t1
OG0016003	CARHR087270	ESY3_g30111_DN3_SP6_c0.t1
OG0016004	CARHR087400	ESY3_g30124_DN3_SP0_c0.t1
OG0016005	CARHR144140	ESY10_g14600_DN3_SP2_c0.t1
OG0016006	CARHR087700	ESY3_g30161_DN1_SP0_c0.t1
OG0016007	CARHR088220	ESY3_g30232_DN3_SP5_c0.t1
OG0016009	CARHR088510	ESY3_g30271_DN3_SP0_c0.t1
OG0016010	CARHR088550	ESY3_g30274_DN3_SP0_c0.t1, ESY3_g30273_DN3_SP0_c0.t1
OG0016011	CARHR088620	ESY3_g30291_DN3_SP0_c0.t1
OG0016012	CARHR088650	ESY3_g30294_DN3_SP8_c0.t1
OG0016013	CARHR088820	ESY3_g30313_DN3_SP0_c0.t1
OG0016014	CARHR089030	ESY3_g30346_DN3_SP0_c0.t1
OG0016015	CARHR089410	ESY3_g30407_DN2_SP0_c0.t1
OG0016016	CARHR089310	ESY3_g30427_DN3_SP8_c6.t1
OG0016017	CARHR089710	ESY3_g30454_DN3_SP0_c0.t1
OG0016018	CARHR089800	ESY3_g30497_DN3_SP2_c0.t1
