Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0014700	CARHR277110	XP_013628435.1
OG0014701	CARHR276950	XP_013606672.1
OG0014702	CARHR276940	XP_013612553.1
OG0014703	CARHR276890	XP_013608993.1
OG0014704	CARHR276810	XP_013626184.1
OG0014705	CARHR276800	XP_013611845.1
OG0014706	CARHR276540	XP_013627693.1
OG0014707	CARHR276350	XP_013629618.1
OG0014708	CARHR276110	XP_013627224.1
OG0014709	CARHR276100	XP_013623687.1
OG0014710	CARHR275910	XP_013616090.1
OG0014711	CARHR275880	XP_013621071.1
OG0014712	CARHR275860	XP_013630352.1
OG0014713	CARHR275820	XP_013630682.1
OG0014714	CARHR275680	XP_013630228.1
OG0014715	CARHR275660	XP_013620660.1, XP_013630232.1
OG0014716	CARHR275480	XP_013596626.1
OG0014717	CARHR275470	XP_013607043.1
OG0014718	CARHR275370	XP_013597616.1
OG0014719	CARHR275240	XP_013617951.1, XP_013595028.1
OG0014720	CARHR275150	XP_013606856.1
OG0014721	CARHR275020	XP_013594159.1
OG0014722	CARHR274830	XP_013620466.1
OG0014723	CARHR147920	XP_013597474.1
OG0014724	CARHR274640	XP_013597473.1
OG0014725	CARHR274620	XP_013597476.1
OG0014726	CARHR274550	XP_013593744.1
OG0014728	CARHR190040	XP_013620721.1
OG0014729	CARHR190020	XP_013598327.1
OG0014730	CARHR189830	XP_013597850.1
OG0014731	CARHR189800	XP_013609040.1
OG0014732	CARHR189680	XP_013599219.1
OG0014733	CARHR036150	XP_013588016.1
OG0014734	CARHR189490	XP_013609769.1
OG0014735	CARHR154200	XP_013628938.1
OG0014736	CARHR189240, CARHR189220	XP_013598155.1
OG0014737	CARHR189210	XP_013593669.1
OG0014738	CARHR189200	XP_013599012.1
OG0014739	CARHR189150	XP_013598626.1
OG0014740	CARHR189130	XP_013598624.1
OG0014741	CARHR189090	XP_013597551.1
OG0014742	CARHR188930	XP_013606276.1
OG0014743	CARHR188920	XP_013618329.1
OG0014744	CARHR259590	XP_013627441.1
OG0014745	CARHR188910	XP_013599438.1
OG0014746	CARHR188860	XP_013612936.1
OG0014747	CARHR188730	XP_013618372.1
OG0014748	CARHR188640	XP_013596902.1
OG0014749	CARHR188620	XP_013597941.1
OG0014750	CARHR188580	XP_013593305.1
OG0014751	CARHR188520	XP_013596400.1
OG0014752	CARHR188140	XP_013593501.1
OG0014753	CARHR187500	XP_013614297.1
OG0014754	CARHR187270	XP_013596354.1
OG0014755	CARHR187290	XP_013598375.1
OG0014756	CARHR187340	XP_013597101.1
OG0014757	CARHR187440	XP_013593191.1
OG0014758	CARHR193580	XP_013616199.1
OG0014759	CARHR193250	XP_013611113.1, XP_013629424.1
OG0014760	CARHR193030	XP_013608745.1
OG0014761	CARHR192810	XP_013620665.1, XP_013630281.1
OG0014762	CARHR192740	XP_013626121.1
OG0014763	CARHR192600	XP_013607183.1
OG0014764	CARHR192460	XP_013613021.1
OG0014765	CARHR192390	XP_013618912.1
OG0014766	CARHR034960, CARHR192380	XP_013609829.1
OG0014767	CARHR192220	XP_013625245.1
OG0014768	CARHR192200	XP_013611902.1
OG0014769	CARHR192150	XP_013616438.1
OG0014770	CARHR191940	XP_013625337.1
OG0014771	CARHR191810	XP_013611689.1
OG0014772	CARHR191660	XP_013608872.1
OG0014773	CARHR191480	XP_013629719.1
OG0014774	CARHR191410	XP_013625356.1
OG0014775	CARHR191400	XP_013616530.1
OG0014776	CARHR023320	XP_013586922.1
OG0014777	CARHR191250	XP_013621189.1
OG0014778	CARHR191130	XP_013621283.1
OG0014779	CARHR191120	XP_013619680.1
OG0014780	CARHR191060	XP_013610307.1
OG0014781	CARHR190840	XP_013630749.1
OG0014782	CARHR190730	XP_013611642.1, XP_013616296.1
OG0014783	CARHR100880	XP_013615070.1
OG0014784	CARHR190690	XP_013619098.1
OG0014785	CARHR190660	XP_013606603.1
OG0014786	CARHR284740	XP_013614896.1
OG0014787	CARHR266710	XP_013606651.1
OG0014788	CARHR274420	XP_013628869.1, XP_013629978.1
OG0014790	CARHR274260	XP_013611931.1
OG0014791	CARHR274230	XP_013606091.1
OG0014792	CARHR274200	XP_013606764.1
OG0014793	CARHR273800	XP_013606311.1
OG0014794	CARHR288240, CARHR282630	YP_004927492.1
OG0014795	CARHR273410	XP_013621368.1
OG0014796	CARHR273350	XP_013618592.1
OG0014797	CARHR285820	XP_013611820.1
OG0014798	CARHR213920	XP_013614378.1
OG0014799	CARHR285770	XP_013609045.1
OG0014800	CARHR285730	XP_013609947.1
OG0014801	CARHR285580	XP_013615645.1
OG0014802	CARHR285560	XP_013616233.1
OG0014803	CARHR285310	XP_013610408.1
OG0014804	CARHR285290	XP_013613107.1
OG0014805	CARHR272600	XP_013609006.1
OG0014806	CARHR272440	XP_013606990.1
OG0014807	CARHR272380	XP_013611405.1
OG0014808	CARHR272370	XP_013611407.1
OG0014809	CARHR272270	XP_013612468.1
OG0014810	CARHR272120	XP_013620761.1
OG0014811	CARHR272040	XP_013612026.1
OG0014812	CARHR272020	XP_013616398.1
OG0014813	CARHR271960	XP_013628479.1
OG0014814	CARHR271930	XP_013608706.1
OG0014815	CARHR271370	XP_013629127.1
OG0014816	CARHR271920	XP_013608702.1
OG0014817	CARHR271890	XP_013619374.1
OG0014818	CARHR271730	XP_013611387.1
OG0014819	CARHR271710	XP_013621612.1
OG0014820	CARHR271490	XP_013607066.1, XP_013626910.1
OG0014821	CARHR271480	XP_013615208.1, XP_013608941.1
OG0014822	CARHR271450	XP_013623491.1
OG0014823	CARHR271430	XP_013609784.1
OG0014824	CARHR271410	XP_013611797.1
OG0014825	CARHR271210	XP_013625219.1
OG0014826	CARHR271190	XP_013616066.1
OG0014827	CARHR144290	XP_013616682.1
OG0014828	CARHR108750	XP_013599083.1
OG0014829	CARHR105650	XP_013596102.1
OG0014830	CARHR270810	XP_013606283.1
OG0014831	CARHR270820	XP_013609388.1
OG0014832	CARHR270950	XP_013612558.1
OG0014833	CARHR270480	XP_013612304.1
OG0014834	CARHR270470	XP_013612305.1
OG0014835	CARHR270280	XP_013612140.1
OG0014836	CARHR269610	XP_013609144.1
OG0014838	CARHR269460	XP_013609337.1, XP_013619108.1
OG0014839	CARHR269060	XP_013612604.1
OG0014840	CARHR269320	XP_013607181.1
OG0014841	CARHR269300	XP_013621082.1
OG0014842	CARHR269270	XP_013611778.1
OG0014844	CARHR269210	XP_013612948.1
OG0014846	CARHR268890	XP_013628603.1
OG0014847	CARHR268830	XP_013608201.1, XP_013614107.1
OG0014848	CARHR268780	XP_013609990.1
OG0014849	CARHR268170	XP_013609290.1
OG0014850	CARHR158600	XP_013630266.1
OG0014851	CARHR158380	XP_013617237.1
OG0014852	CARHR158260	XP_013625986.1
OG0014853	CARHR158030	XP_013613849.1
OG0014854	CARHR157810	XP_013605140.1
OG0014855	CARHR157790	XP_013602380.1
OG0014856	CARHR157620	XP_013608987.1
OG0014857	CARHR055490	XP_013606538.1
OG0014858	CARHR250830	XP_013607159.1
OG0014859	CARHR205660	XP_013629282.1
OG0014860	CARHR205750, CARHR217940	XP_013612945.1
OG0014861	CARHR133940	XP_013628419.1
OG0014863	CARHR206110	XP_013610867.1
OG0014864	CARHR206260	XP_013619669.1
OG0014865	CARHR206320	XP_013630136.1
OG0014866	CARHR206390	XP_013609638.1
OG0014867	CARHR206430	XP_013616348.1, XP_013609712.1
OG0014869	CARHR207080	XP_013609015.1
OG0014870	CARHR056260	XP_013618363.1
OG0014871	CARHR206790	XP_013610058.1
OG0014872	CARHR206780	XP_013610034.1
OG0014873	CARHR231580	XP_013599395.1
OG0014874	CARHR207250	XP_013618928.1, XP_013609776.1
OG0014875	CARHR207260	XP_013609778.1
OG0014876	CARHR207270	XP_013609891.1
OG0014877	CARHR207290	XP_013608920.1
OG0014878	CARHR207320	XP_013626380.1, XP_013606321.1
OG0014879	CARHR207450	XP_013611870.1
OG0014880	CARHR207470	XP_013608729.1
OG0014881	CARHR207510	XP_013625527.1
OG0014882	CARHR207580	XP_013606203.1
OG0014883	CARHR207600	XP_013611520.1
OG0014884	CARHR207870	XP_013605961.1
OG0014885	CARHR208000	XP_013613332.1
OG0014886	CARHR208020	XP_013610582.1
OG0014887	CARHR208100	XP_013612575.1
OG0014889	CARHR208340	XP_013611014.1
OG0014890	CARHR208370	XP_013611008.1
OG0014891	CARHR208540	XP_013622271.1
OG0014892	CARHR208710	XP_013611346.1
OG0014893	CARHR144810	XP_013593049.1
OG0014894	CARHR034630, CARHR208750	XP_013629460.1
OG0014895	CARHR208890	XP_013628919.1
OG0014896	CARHR208930	XP_013612909.1
OG0014897	CARHR208990	XP_013611361.1
OG0014898	CARHR209000	XP_013629666.1
OG0014899	CARHR209050	XP_013613340.1
OG0014900	CARHR209130	XP_013611103.1
OG0014901	CARHR209180	XP_013620674.1, XP_013612366.1
OG0014902	CARHR209310	XP_013615622.1, XP_013612273.1
OG0014903	CARHR209340	XP_013611680.1
OG0014905	CARHR216840	XP_013637510.1
OG0014906	CARHR209600	XP_013606879.1
OG0014907	CARHR209640	XP_013606460.1
OG0014908	CARHR209650	XP_013612143.1
OG0014909	CARHR209680	XP_013621422.1
OG0014910	CARHR209870	XP_013625915.1
OG0014911	CARHR210000	XP_013618381.1
OG0014912	CARHR210060	XP_013610373.1
OG0014913	CARHR210220	XP_013630195.1
OG0014914	CARHR210500	XP_013610512.1
OG0014915	CARHR210510	XP_013610516.1
OG0014916	CARHR210570	XP_013616031.1
OG0014917	CARHR210710	XP_013627584.1, XP_013609598.1
OG0014918	CARHR211010	XP_013625001.1, XP_013607303.1
OG0014919	CARHR211120	XP_013611617.1
OG0014920	CARHR211170	XP_013620131.1
OG0014921	CARHR211180	XP_013606708.1
OG0014922	CARHR211290	XP_013625561.1
OG0014923	CARHR211320	XP_013621998.1
OG0014924	CARHR211360	XP_013622010.1
OG0014925	CARHR211400	XP_013609555.1, XP_013619792.1
OG0014926	CARHR211430	XP_013630274.1
OG0014927	CARHR211490	XP_013606800.1
OG0014928	CARHR211620	XP_013619574.1
OG0014929	CARHR211730	XP_013625888.1
OG0014930	CARHR211750	XP_013616649.1
OG0014931	CARHR211780	XP_013620489.1
OG0014932	CARHR211800	XP_013614145.1
OG0014933	CARHR211820	XP_013621747.1
OG0014934	CARHR211860	XP_013625254.1
OG0014935	CARHR211870	XP_013630176.1
OG0014936	CARHR211930	XP_013627275.1
OG0014937	CARHR211950	XP_013628626.1
OG0014938	CARHR212020	XP_013606347.1
OG0014939	CARHR212240	XP_013621320.1
OG0014940	CARHR212260	XP_013626896.1
OG0014941	CARHR212270	XP_013628643.1
OG0014942	CARHR212300	XP_013629356.1
OG0014943	CARHR082860	XP_013638249.1
OG0014944	CARHR212330	XP_013621838.1
OG0014945	CARHR213710	XP_013633985.1
OG0014946	CARHR213200	XP_013590152.1
OG0014947	CARHR212990	XP_013636609.1
OG0014948	CARHR212860	XP_013631329.1
OG0014949	CARHR074480	XP_013589775.1
OG0014950	CARHR074520	XP_013591426.1, XP_013589771.1
OG0014951	CARHR074590	XP_013592249.1
OG0014952	CARHR074760	XP_013592058.1
OG0014953	CARHR122860	XP_013590434.1
OG0014954	CARHR049030	XP_013590433.1
OG0014955	CARHR074690	XP_013592154.1
OG0014956	CARHR074450	XP_013591427.1
OG0014957	CARHR074400	XP_013591199.1
OG0014958	CARHR074310	XP_013590201.1
OG0014959	CARHR074200	XP_013614601.1
OG0014960	CARHR074170	XP_013619409.1
OG0014961	CARHR074840	XP_013620331.1
OG0014962	CARHR073870	XP_013621446.1
OG0014963	CARHR073610	XP_013621653.1
OG0014964	CARHR073550	XP_013592318.1
OG0014965	CARHR186120	XP_013607126.1
OG0014966	CARHR073220	XP_013591405.1
OG0014967	CARHR073130	XP_013587950.1
OG0014968	CARHR073100	XP_013588031.1
OG0014969	CARHR026680	XP_013583724.1
OG0014970	CARHR072800	XP_013592755.1
OG0014971	CARHR072790	XP_013591113.1
OG0014972	CARHR072750	XP_013591566.1
OG0014973	CARHR114840	XP_013600052.1
OG0014974	CARHR072640	XP_013587955.1
OG0014975	CARHR072540	XP_013590217.1
OG0014976	CARHR072510	XP_013588617.1
OG0014977	CARHR072500	XP_013588742.1
OG0014978	CARHR072360	XP_013621061.1
OG0014979	CARHR072310	XP_013625009.1, XP_013589840.1
OG0014980	CARHR072100	XP_013591596.1
OG0014981	CARHR071470	XP_013588029.1
OG0014982	CARHR071450	XP_013588003.1
OG0014983	CARHR071380	XP_013588632.1
OG0014984	CARHR071240	XP_013619514.1
OG0014985	CARHR071190	XP_013621044.1
OG0014986	CARHR071170	XP_013592343.1
OG0014987	CARHR071090	XP_013592658.1
OG0014988	CARHR071020	XP_013587812.1
OG0014989	CARHR070970	XP_013618408.1
OG0014990	CARHR216820	XP_013636486.1
OG0014991	CARHR070740, CARHR070750	XP_013620817.1
OG0014992	CARHR070700	XP_013592820.1
OG0014993	CARHR070660	XP_013591578.1
OG0014994	CARHR070260	XP_013592234.1
OG0014995	CARHR070220	XP_013588313.1
OG0014996	CARHR070180	XP_013588657.1
OG0014997	CARHR070110	XP_013590123.1
OG0014998	CARHR070060	XP_013590044.1
OG0014999	CARHR070030	XP_013591075.1
OG0015000	CARHR070010	XP_013592505.1
OG0015001	CARHR069950	XP_013591530.1
OG0015002	CARHR069940	XP_013591529.1
OG0015003	CARHR069900	XP_013592002.1
OG0015004	CARHR249790	XP_013611816.1
OG0015005	CARHR069800	XP_013590339.1
OG0015006	CARHR069700	XP_013591828.1
OG0015007	CARHR069660	XP_013588769.1
OG0015008	CARHR069650	XP_013589868.1
OG0015009	CARHR069570	XP_013592393.1
OG0015010	CARHR069400	XP_013591587.1
OG0015011	CARHR069190	XP_013592048.1
OG0015012	CARHR069060	XP_013620923.1
OG0015013	CARHR069040	XP_013587917.1
OG0015014	CARHR068960	XP_013592748.1
OG0015015	CARHR068930	XP_013589688.1
OG0015016	CARHR068850	XP_013592188.1
OG0015017	CARHR068830	XP_013590953.1
OG0015018	CARHR068780	XP_013592530.1
OG0015019	CARHR068730	XP_013592674.1
OG0015020	CARHR068590	XP_013590354.1
OG0015022	CARHR068480	XP_013588405.1
OG0015023	CARHR068410	XP_013587817.1
OG0015024	CARHR107410	XP_013595485.1
OG0015025	CARHR107730	XP_013598528.1
OG0015026	CARHR107900	XP_013606720.1
OG0015027	CARHR108230	XP_013593316.1
OG0015028	CARHR108420	XP_013596988.1
OG0015029	CARHR158890	XP_013594656.1
OG0015030	CARHR055680	XP_013588770.1
OG0015031	CARHR158780	XP_013604994.1
OG0015032	CARHR158800	XP_013601582.1
OG0015033	CARHR156130	XP_013623336.1
OG0015034	CARHR156080	XP_013630643.1
OG0015035	CARHR156070	XP_013622462.1
OG0015036	CARHR156140	XP_013630222.1
OG0015037	CARHR156290	XP_013621734.1
OG0015038	CARHR045980	XP_013585582.1
OG0015039	CARHR045740	XP_013625043.1
OG0015040	CARHR045620	XP_013629819.1
OG0015041	CARHR045580	XP_013591946.1
OG0015042	CARHR045530	XP_013591969.1
OG0015043	CARHR045440	XP_013621712.1
OG0015044	CARHR045290	XP_013592715.1
OG0015045	CARHR045030	XP_013590505.1
OG0015046	CARHR044970	XP_013592646.1
OG0015047	CARHR044800	XP_013591602.1
OG0015048	CARHR044750	XP_013622330.1
OG0015049	CARHR044700	XP_013630324.1
OG0015050	CARHR044610	XP_013587976.1
OG0015051	CARHR044010	XP_013628660.1
OG0015052	CARHR043960	XP_013588579.1
OG0015053	CARHR043850	XP_013592253.1
OG0015054	CARHR043560	XP_013630160.1, XP_013630379.1
OG0015055	CARHR043500	XP_013629055.1
OG0015056	CARHR043380	XP_013590989.1
OG0015057	CARHR043340	XP_013590104.1
OG0015058	CARHR043320	XP_013590964.1
OG0015059	CARHR130550	XP_013631523.1
OG0015060	CARHR130580	XP_013625854.1
OG0015061	CARHR130620	XP_013633603.1
OG0015062	CARHR130670	XP_013637141.1
OG0015063	CARHR130930	XP_013634188.1, XP_013627481.1
OG0015064	CARHR131100	XP_013631629.1
OG0015065	CARHR131300	XP_013631904.1
OG0015066	CARHR149920	XP_013625649.1
OG0015067	CARHR150430	XP_013622843.1
OG0015068	CARHR150590, CARHR150580	XP_013628265.1
OG0015069	CARHR266030	XP_013612980.1
OG0015070	CARHR266180	XP_013629290.1
OG0015071	CARHR168660	XP_013632133.1
OG0015072	CARHR293020	XP_013622598.1
OG0015073	CARHR287310	XP_013601744.1
OG0015074	CARHR259260	XP_013623271.1
OG0015075	CARHR259230	XP_013625390.1
OG0015076	CARHR258740	XP_013614305.1
OG0015077	CARHR293250	XP_013611745.1
OG0015078	CARHR286870	XP_013604547.1
OG0015079	CARHR217370	XP_013602163.1
OG0015080	CARHR217410	XP_013600388.1
OG0015081	CARHR217050	XP_013600780.1
OG0015082	CARHR217970	XP_013636409.1
OG0015083	CARHR218160	XP_013637573.1
OG0015084	CARHR218330	XP_013599798.1
OG0015085	CARHR259270	XP_013613472.1
OG0015086	CARHR218750	XP_013590847.1
OG0015087	CARHR218820	XP_013600428.1
OG0015088	CARHR219230	XP_013605907.1
OG0015089	CARHR219440	XP_013637452.1
OG0015090	CARHR219460	XP_013637455.1
OG0015091	CARHR219940	XP_013637590.1
OG0015092	CARHR219970	XP_013631755.1
OG0015093	CARHR220500	XP_013622179.1
OG0015094	CARHR220670	XP_013602498.1
OG0015095	CARHR220680	XP_013614141.1
OG0015096	CARHR220700	XP_013600725.1
OG0015097	CARHR221730	XP_013584231.1
OG0015098	CARHR221820	XP_013591899.1
OG0015099	CARHR221860	XP_013589491.1
OG0015100	CARHR221880	XP_013589226.1, XP_013603463.1
OG0015101	CARHR222170	XP_013605786.1
OG0015102	CARHR222210	XP_013639512.1
OG0015103	CARHR097490	XP_013603719.1
OG0015104	CARHR222310	XP_013601677.1
OG0015105	CARHR144580	XP_013611678.1
OG0015106	CARHR105310	XP_013592607.1
OG0015107	CARHR290240	XP_013595399.1
OG0015108	CARHR290270	XP_013617874.1
OG0015109	CARHR290290	XP_013604345.1
OG0015110	CARHR290330	XP_013601602.1
OG0015111	CARHR290360	XP_013604343.1
OG0015112	CARHR065680	XP_013617233.1, XP_013589665.1
OG0015113	CARHR065690	XP_013592151.1
OG0015114	CARHR065950	XP_013619887.1
OG0015115	CARHR065960	XP_013588209.1
OG0015116	CARHR066050	XP_013591781.1
OG0015117	CARHR066060	XP_013618330.1
OG0015118	CARHR066100	XP_013616338.1
OG0015119	CARHR066110	XP_013616336.1
OG0015121	CARHR066370	XP_013591983.1
OG0015122	CARHR183210	XP_013596202.1
OG0015123	CARHR066390	XP_013588849.1
OG0015124	CARHR066670	XP_013590000.1
OG0015125	CARHR066720	XP_013588522.1
OG0015126	CARHR066790	XP_013588461.1
OG0015128	CARHR066820	XP_013592430.1
OG0015129	CARHR066950	XP_013592744.1
OG0015130	CARHR067070	XP_013591748.1
OG0015131	CARHR067110	XP_013621660.1
OG0015132	CARHR067170	XP_013588027.1
OG0015133	CARHR115710	XP_013634076.1
OG0015134	CARHR294560	XP_013602944.1
OG0015135	CARHR067510	XP_013620745.1
OG0015136	CARHR067580	XP_013591352.1
OG0015138	CARHR067670	XP_013588557.1
OG0015139	CARHR067850	XP_013591987.1
OG0015140	CARHR144420	XP_013597696.1
OG0015141	CARHR067930	XP_013616862.1
OG0015142	CARHR067910	XP_013621658.1
OG0015143	CARHR067970	XP_013587885.1
OG0015144	CARHR068040	XP_013589734.1
OG0015145	CARHR068060	XP_013592037.1
OG0015146	CARHR068080	XP_013587929.1
OG0015147	CARHR061430	XP_013591256.1
OG0015148	CARHR061440	XP_013590283.1
OG0015149	CARHR061530	XP_013620298.1
OG0015150	CARHR061540	XP_013588485.1
OG0015151	CARHR061600	XP_013588279.1
OG0015152	CARHR061660	XP_013588322.1
OG0015153	CARHR061720	XP_013619123.1
OG0015154	CARHR061800	XP_013592596.1
OG0015155	CARHR061810	XP_013592594.1
OG0015156	CARHR061960	XP_013590247.1
OG0015157	CARHR062050	XP_013588611.1
OG0015158	CARHR062080	XP_013591642.1
OG0015159	CARHR236220	XP_013599118.1
OG0015160	CARHR236380	XP_013599504.1
OG0015161	CARHR236390	XP_013603417.1, XP_013596765.1
OG0015162	CARHR236430	XP_013601752.1
OG0015163	CARHR236460	XP_013623970.1
OG0015164	CARHR236530	XP_013599170.1
OG0015165	CARHR236700	XP_013596706.1
OG0015166	CARHR236710	XP_013596683.1
OG0015167	CARHR236820	XP_013599813.1
OG0015168	CARHR236850	XP_013587875.1
OG0015169	CARHR236880	XP_013596385.1
OG0015170	CARHR236970	XP_013598254.1
OG0015171	CARHR266250	XP_013611892.1, XP_013622495.1
OG0015172	CARHR047660	XP_013612171.1
OG0015173	CARHR047380	XP_013610390.1
OG0015174	CARHR047040	XP_013608997.1
OG0015175	CARHR262280	XP_013587808.1
OG0015176	CARHR262070	XP_013632352.1
OG0015177	CARHR261800	XP_013634334.1
OG0015178	CARHR261770	XP_013635627.1
OG0015179	CARHR261750	XP_013591743.1
OG0015180	CARHR152510	XP_013586241.1
OG0015181	CARHR153370	XP_013627998.1
OG0015182	CARHR153340	XP_013597799.1
OG0015183	CARHR292490	XP_013596923.1
OG0015184	CARHR151700	XP_013598531.1
OG0015185	CARHR149620	XP_013597909.1
OG0015186	CARHR149220	XP_013619674.1
OG0015187	CARHR148960	XP_013593859.1
OG0015188	CARHR148810	XP_013610215.1
OG0015189	CARHR148770	XP_013618520.1
OG0015190	CARHR148680	XP_013593802.1
OG0015191	CARHR148530	XP_013618387.1
OG0015192	CARHR148380	XP_013598233.1
OG0015193	CARHR148340	XP_013621077.1
OG0015194	CARHR148330	XP_013598164.1
OG0015195	CARHR148320	XP_013594928.1, XP_013612180.1
OG0015196	CARHR148270	XP_013609402.1
OG0015197	CARHR148130	XP_013593294.1
OG0015198	CARHR147990	XP_013598825.1
OG0015199	CARHR147820	XP_013597307.1
OG0015200	CARHR147750	XP_013613421.1
OG0015201	CARHR147740	XP_013597303.1
OG0015202	CARHR147570	XP_013597633.1
OG0015203	CARHR147490	XP_013613405.1
OG0015204	CARHR147140	XP_013607337.1
OG0015205	CARHR147070	XP_013598115.1
OG0015206	CARHR147040	XP_013620876.1
OG0015207	CARHR147030	XP_013609399.1
OG0015208	CARHR019010	XP_013584338.1
OG0015209	CARHR146680	XP_013607198.1
OG0015210	CARHR146660	XP_013599418.1
OG0015211	CARHR288540	XP_013606677.1
OG0015212	CARHR063040	XP_013591797.1
OG0015213	CARHR062940	XP_013591089.1
OG0015214	CARHR062450	XP_013592786.1
OG0015215	CARHR062440	XP_013589957.1
OG0015216	CARHR062400	XP_013588547.1
OG0015217	CARHR221600	XP_013588552.1
OG0015218	CARHR062260	XP_013587844.1
OG0015219	CARHR175990	XP_013615278.1
OG0015220	CARHR176010	XP_013620303.1
OG0015221	CARHR176170	XP_013598961.1
OG0015222	CARHR176220	XP_013606507.1
OG0015223	CARHR176410	XP_013593860.1
OG0015224	CARHR176840	XP_013613838.1
OG0015225	CARHR176850	XP_013593039.1
OG0015226	CARHR176860	XP_013620931.1
OG0015227	CARHR293540	XP_013599248.1
OG0015228	CARHR177370	XP_013598281.1
OG0015229	CARHR039850	XP_013600441.1
OG0015230	CARHR039880	XP_013588125.1
OG0015231	CARHR039920	XP_013600523.1
OG0015232	CARHR039980	XP_013588561.1
OG0015233	CARHR039990	XP_013630374.1
OG0015234	CARHR040010	XP_013590530.1
OG0015235	CARHR040030	XP_013587938.1
OG0015236	CARHR040100	XP_013588150.1
OG0015237	CARHR040190	XP_013630020.1
OG0015238	CARHR040340	XP_013622224.1
OG0015239	CARHR040450	XP_013583812.1
OG0015240	CARHR040460	XP_013588678.1
OG0015241	CARHR040550	XP_013592865.1
OG0015242	CARHR040570	XP_013589952.1
OG0015243	CARHR040700	XP_013591203.1
OG0015244	CARHR040980	XP_013625205.1
OG0015246	CARHR041130	XP_013592317.1
OG0015247	CARHR041310	XP_013639633.1
OG0015248	CARHR041610	XP_013588858.1
OG0015249	CARHR041620	XP_013587951.1
OG0015250	CARHR041630	XP_013588743.1
OG0015251	CARHR074070	XP_013588194.1
OG0015252	CARHR117360	XP_013631930.1
OG0015253	CARHR041880	XP_013588414.1, XP_013628705.1
OG0015254	CARHR041940	XP_013592880.1
OG0015255	CARHR042350	XP_013592402.1
OG0015256	CARHR042420	XP_013630783.1
OG0015257	CARHR042440	XP_013591542.1
OG0015258	CARHR233280	XP_013637303.1
OG0015259	CARHR042600	XP_013592223.1
OG0015260	CARHR042610	XP_013592225.1
OG0015261	CARHR042720	XP_013626143.1
OG0015262	CARHR042740	XP_013588424.1
OG0015263	CARHR042760	XP_013590179.1
OG0015264	CARHR042860	XP_013591776.1
OG0015265	CARHR042930	XP_013588315.1
OG0015266	CARHR042960	XP_013591832.1
OG0015267	CARHR043040	XP_013590757.1
OG0015268	CARHR043090	XP_013592705.1
OG0015269	CARHR043110	XP_013588383.1
OG0015270	CARHR181660	XP_013620045.1
OG0015271	CARHR181720	XP_013633882.1
OG0015272	CARHR181260	XP_013637425.1
OG0015273	CARHR181120	XP_013610746.1
OG0015274	CARHR180800	XP_013595962.1
OG0015275	CARHR180760	XP_013595861.1
OG0015276	CARHR127620	XP_013636243.1
OG0015277	CARHR127690	XP_013627890.1, XP_013635605.1
OG0015278	CARHR127750	XP_013637244.1
OG0015279	CARHR127760	XP_013637243.1
OG0015280	CARHR127920	XP_013632190.1
OG0015281	CARHR128190	XP_013633810.1
OG0015282	CARHR128240	XP_013630905.1
OG0015283	CARHR128260	XP_013636946.1
OG0015284	CARHR128280	XP_013637498.1
OG0015285	CARHR128390	XP_013627927.1
OG0015286	CARHR128560, CARHR272540	XP_013631003.1
OG0015287	CARHR128740	XP_013636447.1
OG0015288	CARHR151910	XP_013616223.1
OG0015289	CARHR129170	XP_013631895.1
OG0015290	CARHR129200	XP_013637090.1
OG0015291	CARHR129210	XP_013637087.1
OG0015292	CARHR129260	XP_013636313.1
OG0015293	CARHR129270	XP_013630903.1
OG0015294	CARHR135180	XP_013636269.1
OG0015295	CARHR129560	XP_013637231.1
OG0015296	CARHR129600	XP_013637292.1
OG0015297	CARHR129650	XP_013636398.1
OG0015298	CARHR129770	XP_013634751.1
OG0015299	CARHR284960	XP_013626271.1
OG0015300	CARHR130030	XP_013631231.1
OG0015301	CARHR130170	XP_013630114.1
OG0015302	CARHR226230	XP_013624367.1
OG0015303	CARHR226180	XP_013637806.1
OG0015305	CARHR226130	XP_013598713.1
OG0015306	CARHR226050	XP_013593289.1, XP_013605233.1
OG0015307	CARHR226020	XP_013609035.1
OG0015308	CARHR225980	XP_013628960.1
OG0015309	CARHR225880	XP_013597274.1
OG0015310	CARHR225680	XP_013601048.1
OG0015311	CARHR225670	XP_013606391.1
OG0015312	CARHR225510	XP_013624267.1
OG0015313	CARHR225460	XP_013597013.1
OG0015314	CARHR225310	XP_013596967.1
OG0015315	CARHR225130	XP_013591039.1, XP_013593878.1
OG0015316	CARHR225070	XP_013593692.1
OG0015317	CARHR225060	XP_013593579.1
OG0015318	CARHR224930	XP_013595067.1
OG0015320	CARHR224870	XP_013596874.1
OG0015321	CARHR116530	XP_013605070.1
OG0015322	CARHR224710	XP_013594006.1
OG0015323	CARHR224480	XP_013596221.1
OG0015324	CARHR224460	XP_013598915.1
OG0015325	CARHR224450	XP_013598916.1, XP_013636680.1
OG0015326	CARHR224340	XP_013597718.1
OG0015327	CARHR223990	XP_013605250.1
OG0015328	CARHR223750	XP_013601739.1
OG0015329	CARHR223720	XP_013605501.1
OG0015330	CARHR216780	XP_013635463.1
OG0015331	CARHR175480	XP_013611677.1
OG0015332	CARHR152240	XP_013618782.1
OG0015333	CARHR160550	XP_013604626.1
OG0015334	CARHR160330	XP_013600197.1
