Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0017925	CARHR283840	jg1106
OG0017926	CARHR283960	jg1137
OG0017927	CARHR053900	jg1194
OG0017928	CARHR054810	jg1349
OG0017929	CARHR057260	jg1938
OG0017930	CARHR055120	jg1407
OG0017931	CARHR055360	jg1423
OG0017932	CARHR046780	jg428
OG0017933	CARHR153890	jg13743
OG0017934	CARHR286340	jg27488
OG0017935	CARHR046200	jg358
OG0017936	CARHR174980	jg20400
OG0017937	CARHR174910	jg20399
OG0017938	CARHR174780	jg20390
OG0017940	CARHR173690	jg20274
OG0017941	CARHR027000	jg31268
OG0017942	CARHR178580	jg20705
OG0017943	CARHR178890	jg20762
OG0017944	CARHR252190	jg7803
OG0017945	CARHR252380	jg7781
OG0017946	CARHR237110	jg9504
OG0017947	CARHR237260	jg9491
OG0017948	CARHR237710	jg9438
OG0017949	CARHR237720	jg9437
OG0017950	CARHR222630	jg11027
OG0017951	CARHR222670	jg11023
OG0017952	CARHR035240	jg32483
OG0017954	CARHR037960	jg32910
OG0017955	CARHR038110	jg32928
OG0017956	CARHR038080	jg32926
OG0017957	CARHR038300	jg32946
OG0017958	CARHR038880	jg32973
OG0017959	CARHR038980	jg32981
OG0017960	CARHR068310	jg3151
OG0017961	CARHR293970	jg8279
OG0017962	CARHR294010	jg8283
OG0017963	CARHR294090	jg8291
OG0017964	CARHR294220	jg8313
OG0017965	CARHR294260	jg8316
OG0017966	CARHR294410	jg8337
OG0017968	CARHR294430	jg8340
OG0017969	CARHR247920	jg8348
OG0017971	CARHR247580	jg8387
OG0017972	CARHR247190	jg8421
OG0017973	CARHR150610	jg14295
OG0017974	CARHR247110	jg8432
OG0017976	CARHR246680	jg8505
OG0017977	CARHR246660	jg8506
OG0017978	CARHR118430	jg17339
OG0017979	CARHR246420	jg8532
OG0017980	CARHR245810	jg8593
OG0017981	CARHR245600	jg8615
OG0017982	CARHR245560	jg8619
OG0017983	CARHR245340	jg8642
OG0017984	CARHR245130	jg8660
OG0017985	CARHR244640	jg8706
OG0017986	CARHR243900	jg8791
OG0017987	CARHR243490	jg8834
OG0017988	CARHR243050	jg8876
OG0017989	CARHR242400	jg8919
OG0017990	CARHR242580	jg8940
OG0017991	CARHR240370	jg9147
OG0017992	CARHR141210	jg19991
OG0017993	CARHR240770	jg9111
OG0017994	CARHR241030	jg9085
OG0017995	CARHR241630	jg9026
OG0017996	CARHR241670	jg9018
OG0017997	CARHR241830	jg8996
OG0017998	CARHR235650, CARHR241960	jg8983
OG0017999	CARHR242130	jg8966
OG0018000	CARHR239770	jg9214
OG0018002	CARHR239480	jg9242
OG0018003	CARHR239360	jg9256
OG0018004	CARHR235880	jg9619
OG0018005	CARHR239230	jg9267
OG0018007	CARHR239020	jg9288
OG0018008	CARHR238800	jg9309
OG0018009	CARHR099900	jg26668
OG0018010	CARHR099940	jg26694
OG0018011	CARHR100180	jg26709
OG0018012	CARHR065590	jg2901
OG0018013	CARHR065500	jg2890
OG0018014	CARHR065440	jg2884
OG0018015	CARHR024330	jg30968
OG0018016	CARHR024420	jg30983
OG0018017	CARHR025270	jg31087
OG0018018	CARHR025740	jg31141
OG0018019	CARHR233230	jg9887
OG0018020	CARHR118370	jg17350
OG0018021	CARHR115770	jg17138
OG0018022	CARHR249600	jg8026
OG0018024	CARHR212650	jg8148
OG0018025	CARHR249430	jg8144
OG0018026	CARHR249140	jg8117
OG0018027	CARHR248440	jg8211
OG0018029	CARHR111970	jg16517
OG0018030	CARHR025960	jg31163
OG0018031	CARHR035230	jg32481
OG0018032	CARHR234410	jg9771
OG0018033	CARHR234750	jg9741
OG0018034	CARHR235050	jg9716
OG0018035	CARHR234990	jg9720
OG0018036	CARHR235170	jg9701
OG0018037	CARHR235190	jg9699
OG0018038	CARHR235320	jg9683
OG0018039	CARHR235560	jg9654
OG0018040	CARHR235680	jg9642
OG0018043	CARHR002650	jg28649
OG0018044	CARHR008280	jg29202
OG0018045	CARHR009960	jg29364
OG0018046	CARHR010890	jg29473
OG0018047	CARHR012870	jg29702
OG0018050	CARHR019340	jg30395
OG0018051	CARHR023490	jg30872
OG0018052	CARHR024830	jg31028
OG0018053	CARHR025180	jg31078
OG0018054	CARHR025470	jg31108
OG0018055	CARHR029640	jg31569
OG0018056	CARHR032010	jg31908
OG0018057	CARHR035260	jg32492
OG0018058	CARHR035370	jg32503, jg32511
OG0018059	CARHR035620	jg32530
OG0018060	CARHR036090	jg32650
OG0018061	CARHR036360	jg32706
OG0018063	CARHR046820	jg436, jg440, jg433
OG0018064	CARHR181010	jg1291
OG0018067	CARHR056540	jg1805
OG0018068	CARHR057250	jg1934
OG0018069	CARHR057820	jg2021
OG0018070	CARHR058250	jg2088
OG0018071	CARHR060790	jg2357
OG0018072	CARHR060930	jg2386
OG0018073	CARHR061590	jg2452
OG0018074	CARHR062240	jg2518
OG0018075	CARHR064350	jg2727
OG0018076	CARHR064890	jg2835
OG0018077	CARHR067080	jg3041
OG0018078	CARHR067240	jg3059
OG0018079	CARHR067680	jg3094
OG0018080	CARHR067890	jg3112
OG0018081	CARHR069780	jg3282
OG0018083	CARHR071670	jg3497
OG0018084	CARHR072780	jg3599
OG0018085	CARHR205690	jg3710
OG0018087	CARHR082070	jg24696
OG0018088	CARHR082190	jg24708
OG0018089	CARHR087490	jg25256
OG0018090	CARHR093350	jg25924
OG0018091	CARHR093820	jg25977
OG0018092	CARHR094330	jg26025
OG0018093	CARHR094400	jg26035
OG0018094	CARHR099330	jg26589
OG0018095	CARHR099400	jg26598
OG0018096	CARHR101600	jg26871
OG0018097	CARHR102400	jg26964, jg26967
OG0018098	CARHR104800	jg27403
OG0018099	CARHR284750	jg27506
OG0018100	CARHR074950	jg27508
OG0018101	CARHR105420	jg27535
OG0018102	CARHR106650	jg27696
OG0018103	CARHR293510	jg27844
OG0018104	CARHR109130	jg28015
OG0018105	CARHR111410	jg28297
OG0018106	CARHR111560	jg28316
OG0018107	CARHR113550	jg16661
OG0018108	CARHR113930	jg16695
OG0018109	CARHR113940	jg16696
OG0018110	CARHR114100	jg16711
OG0018111	CARHR114510	jg16749
OG0018112	CARHR292940	jg16787
OG0018114	CARHR293140	jg16813
OG0018115	CARHR262860	jg16827
OG0018116	CARHR114670	jg16831
OG0018117	CARHR184630	jg16855
OG0018118	CARHR118150	jg16881
OG0018119	CARHR117800	jg16907
OG0018120	CARHR294540	jg17010
OG0018121	CARHR116650	jg17042
OG0018122	CARHR116540	jg17055
OG0018123	CARHR115450	jg17184
OG0018124	CARHR127490	jg18446
OG0018125	CARHR128140	jg18508
OG0018126	CARHR132280	jg18880
OG0018128	CARHR137330	jg19530
OG0018129	CARHR141780	jg20050
OG0018130	CARHR143750	jg12911
OG0018131	CARHR143880	jg12926
OG0018132	CARHR143940	jg12930
OG0018133	CARHR144070	jg12941
OG0018134	CARHR144470	jg12993
OG0018135	CARHR144590	jg13012
OG0018136	CARHR144990	jg13053
OG0018137	CARHR145340, CARHR145330	jg13093
OG0018138	CARHR146940	jg13273
OG0018139	CARHR147520	jg13343
OG0018140	CARHR148600	jg13461
OG0018141	CARHR148910	jg13510
OG0018142	CARHR149330	jg13543
OG0018145	CARHR153630	jg13949
OG0018146	CARHR104390	jg14159
OG0018147	CARHR151480	jg14203
OG0018148	CARHR151470	jg14205
OG0018149	CARHR151450	jg14206
OG0018150	CARHR150740	jg14290
OG0018151	CARHR157140	jg14651
OG0018152	CARHR157320, CARHR157510	jg14686
OG0018153	CARHR157660	jg14709
OG0018154	CARHR159100	jg14867, jg14869
OG0018155	CARHR167050	jg15693, jg15161
OG0018156	CARHR162350	jg15178
OG0018157	CARHR165210	jg15457
OG0018158	CARHR209450	jg4127
OG0018159	CARHR205820	jg4571
OG0018160	CARHR205150	jg4643
OG0018161	CARHR203000	jg4860
OG0018163	CARHR201960	jg4960
OG0018164	CARHR199000	jg5251
OG0018165	CARHR198770	jg5276
OG0018166	CARHR193970	jg5753
OG0018167	CARHR193080	jg5842, jg5841
OG0018168	CARHR187760	jg6428
OG0018169	CARHR259420	jg7061
OG0018170	CARHR259990	jg7214
OG0018171	CARHR260350	jg7247
OG0018172	CARHR261020	jg7337
OG0018173	CARHR255700	jg7446
OG0018174	CARHR249860	jg8049
OG0018175	CARHR248230	jg8228
OG0018176	CARHR247620	jg8383
OG0018177	CARHR242410	jg8920
OG0018178	CARHR241620	jg9027
OG0018180	CARHR237690	jg9440
OG0018181	CARHR236840	jg9523
OG0018182	CARHR236570	jg9552
OG0018183	CARHR236270	jg9583
OG0018184	CARHR236130	jg9598
OG0018185	CARHR235860	jg9621
OG0018187	CARHR235290	jg9689
OG0018188	CARHR234480	jg9764
OG0018189	CARHR234290	jg9781
OG0018190	CARHR234080	jg9802
OG0018191	CARHR234040	jg9808
OG0018192	CARHR233670	jg9842
OG0018193	CARHR233000	jg9908
OG0018194	CARHR231840	jg10032
OG0018195	CARHR230850, CARHR230860	jg10147
OG0018196	CARHR228420	jg10391
OG0018197	CARHR227310	jg10499
OG0018198	CARHR225210	jg10753
OG0018199	CARHR223970	jg10884
OG0018200	CARHR220420	jg11353
OG0018201	CARHR217710	jg11945
OG0018202	CARHR216760	jg11988
OG0018203	CARHR215820	jg12151
OG0018204	CARHR291810, CARHR264040	jg12419
OG0018205	CARHR263040	jg12496
OG0018206	CARHR263030	jg12497
OG0018207	CARHR262550	jg12543
OG0018208	CARHR213260	jg12731
OG0018209	CARHR212870	jg12786
OG0018210	CARHR212810	jg12819
OG0018211	CARHR275290	jg23099
OG0018212	CARHR173900	jg20293
OG0018213	CARHR179690	jg20830
OG0018214	CARHR180670	jg20925
OG0018215	CARHR184300	jg21293
OG0018216	CARHR184220, CARHR226110, CARHR178910	jg21328
OG0018217	CARHR183630	jg21382
OG0018218	CARHR185570	jg21603
OG0018219	CARHR258350	jg21683
OG0018220	CARHR258120	jg21702
OG0018221	CARHR257350	jg21749
OG0018222	CARHR257220	jg21755
OG0018223	CARHR264580	jg21848
OG0018224	CARHR264640	jg21854
OG0018225	CARHR264740	jg21866
OG0018226	CARHR265800	jg21993
OG0018227	CARHR275130	jg23081
OG0018228	CARHR275690	jg23139
OG0018229	CARHR279330, CARHR279340	jg23548
OG0018230	CARHR281110	jg23729
OG0018231	CARHR288310, CARHR282420	jg206
OG0018262	CARHR155510	jg14478
OG0018264	CARHR195460	jg5606
OG0018266	CARHR293320	jg17362
OG0018267	CARHR198010	jg5357
OG0018268	CARHR198100	jg5347
OG0018269	CARHR211990, CARHR211720	jg3891
OG0018270	CARHR198670	jg5287
OG0018271	CARHR220060	jg11385
OG0018272	CARHR198980	jg5253
OG0018273	CARHR199180	jg5231
OG0018274	CARHR199490	jg5205
OG0018275	CARHR200180	jg5141
OG0018276	CARHR200420	jg5115
OG0018278	CARHR200650	jg4054
OG0018279	CARHR031640	jg31876, jg31875, jg31873
OG0018281	CARHR203050	jg4855
OG0018282	CARHR203470	jg4807
OG0018283	CARHR203490	jg4805
OG0018284	CARHR203750	jg4779
OG0018286	CARHR204230	jg4733
OG0018287	CARHR204480	jg4704
OG0018289	CARHR205630	jg4593
OG0018292	CARHR119720	jg17617
OG0018293	CARHR119740	jg17619
OG0018294	CARHR119780	jg17629
OG0018295	CARHR120730	jg17750
OG0018296	CARHR122330	jg17902
OG0018297	CARHR122430	jg17908
OG0018298	CARHR122650	jg17944
OG0018299	CARHR123120	jg18003
OG0018300	CARHR123200	jg18028
OG0018303	CARHR125520	jg18246
OG0018305	CARHR179600	jg20819
OG0018306	CARHR231850	jg10031
OG0018307	CARHR232700	jg9940
OG0018308	CARHR232800	jg9928
OG0018309	CARHR233200	jg9890
OG0018310	CARHR037320	jg32812
OG0018311	CARHR036670	jg32738
OG0018312	CARHR029150	jg31519
OG0018313	CARHR029930	jg31607
OG0018314	CARHR030020	jg31615
OG0018315	CARHR030210	jg31632
OG0018316	CARHR031260	jg31824
OG0018317	CARHR031620	jg31871
OG0018318	CARHR031870	jg31892
OG0018319	CARHR145450	jg13106
OG0018320	CARHR145740	jg13138
OG0018322	CARHR279010	jg23518
OG0018323	CARHR278450	jg23451
OG0018324	CARHR277490	jg23334
OG0018325	CARHR276180	jg23193
OG0018326	CARHR276000	jg23172
OG0018327	CARHR275850	jg23156
OG0018328	CARHR275790	jg23147
OG0018329	CARHR275590	jg23130
OG0018330	CARHR275160	jg23084
OG0018331	CARHR275110	jg23079
OG0018332	CARHR275030	jg23073
OG0018333	CARHR190070	jg6194
OG0018334	CARHR189510	jg6260
OG0018335	CARHR189140	jg6291
OG0018336	CARHR189110	jg6294
OG0018337	CARHR187880	jg6435
OG0018338	CARHR187870	jg6437
OG0018339	CARHR187690	jg6449
OG0018340	CARHR193420	jg5810
OG0018341	CARHR193240	jg5829
OG0018342	CARHR192100	jg5936
OG0018343	CARHR273080	jg22895
OG0018344	CARHR285350	jg22839
OG0018345	CARHR285360	jg22838
OG0018346	CARHR272850	jg22808
OG0018347	CARHR272480	jg22776
OG0018348	CARHR271720	jg22697
OG0018350	CARHR271240	jg22646
OG0018351	CARHR271200	jg22642
OG0018352	CARHR269710	jg22482
OG0018354	CARHR158350	jg14778
OG0018355	CARHR250950	jg7947
OG0018356	CARHR205910	jg4555
OG0018357	CARHR206000	jg4541
OG0018358	CARHR207940	jg4285
OG0018359	CARHR208500	jg4226
OG0018360	CARHR212380	jg3805
OG0018362	CARHR211280	jg3937
OG0018363	CARHR211500	jg3910
OG0018365	CARHR211850	jg3866
OG0018366	CARHR211880	jg3863
OG0018367	CARHR212050	jg3846
OG0018368	CARHR212290	jg3812
OG0018369	CARHR082870	jg24771
OG0018370	CARHR213010	jg12756
OG0018372	CARHR074570	jg3778
OG0018373	CARHR074610	jg3782
OG0018374	CARHR073480	jg3662
OG0018375	CARHR073080	jg3631
OG0018376	CARHR072960	jg3618
OG0018378	CARHR071640	jg3493
OG0018379	CARHR071150	jg3433
OG0018380	CARHR070860	jg3406
OG0018381	CARHR023450	jg30868
OG0018382	CARHR070680	jg3387
OG0018383	CARHR070600	jg3379
OG0018384	CARHR106000	jg27589
OG0018385	CARHR069930	jg3299
OG0018386	CARHR069880	jg3292
OG0018387	CARHR068500	jg3169
OG0018389	CARHR107690	jg27883
OG0018390	CARHR107930	jg27901
OG0018391	CARHR045950	jg33814
OG0018392	CARHR057380	jg1948
OG0018393	CARHR044420	jg33639
OG0018394	CARHR044350	jg33630
OG0018395	CARHR044110	jg33606
OG0018396	CARHR130560	jg18761
OG0018398	CARHR131090	jg18814
OG0018399	CARHR154900	jg19852, jg14463
OG0018400	CARHR217180	jg11906
OG0018401	CARHR217480	jg11936
OG0018402	CARHR218010	jg11709
OG0018403	CARHR217980	jg11706
OG0018404	CARHR218280	jg11816
OG0018405	CARHR219270	jg11461
OG0018406	CARHR220090	jg11383
OG0018407	CARHR220310	jg11361
OG0018408	CARHR220490	jg11348
OG0018409	CARHR221210	jg11282
OG0018410	CARHR221420	jg11255
OG0018411	CARHR066350, CARHR066380	jg2973
OG0018412	CARHR066600	jg2997
OG0018413	CARHR026810	jg31248
OG0018415	CARHR067820	jg3107
OG0018416	CARHR067990	jg3122
OG0018417	CARHR068020	jg3124
OG0018418	CARHR138460	jg19672
OG0018419	CARHR061610	jg2454
OG0018422	CARHR236160	jg9596
OG0018424	CARHR236480	jg9561
OG0018426	CARHR262090	jg12603, jg12604
OG0018427	CARHR104580	jg14143
OG0018428	CARHR149380	jg13545
OG0018429	CARHR222320	jg14059
OG0018430	CARHR149690	jg13567
OG0018431	CARHR176160	jg20499
OG0018432	CARHR155900, CARHR155870, CARHR155880, CARHR155890	jg14516
OG0018433	CARHR177450	jg20602
OG0018434	CARHR177460	jg20603
OG0018435	CARHR286670	jg13636
OG0018437	CARHR041220	jg33261
OG0018438	CARHR042130	jg33372
OG0018439	CARHR042170	jg33385
OG0018439	CARHR042160	jg33381
OG0018440	CARHR042400	jg33412
OG0018441	CARHR042470	jg33423
OG0018442	CARHR042950	jg33473
OG0018443	CARHR181020	jg20964
OG0018444	CARHR128100	jg18505
OG0018445	CARHR129190	jg18620
OG0018446	CARHR129360	jg18639
OG0018447	CARHR129610	jg18670
OG0018448	CARHR129710	jg18679
OG0018449	CARHR225440	jg10730
OG0018451	CARHR224830	jg10802
OG0018452	CARHR224700	jg10812
OG0018453	CARHR262690	jg12534
OG0018455	CARHR224380	jg10850
OG0018457	CARHR175460	jg20434
OG0018458	CARHR160380	jg14960
OG0018459	CARHR160010	jg14920
OG0018461	CARHR159580	jg14886
OG0018462	CARHR265230	jg21919
OG0018463	CARHR105150	jg27393
OG0018464	CARHR103940	jg27217
OG0018465	CARHR104750	jg27408
OG0018468	CARHR229470	jg10274
OG0018469	CARHR152030	jg13693
OG0018470	CARHR226670	jg10590
OG0018471	CARHR075350	jg23937
OG0018472	CARHR226970	jg10553
OG0018473	CARHR227170	jg10534
OG0018474	CARHR260170	jg7226
OG0018475	CARHR227890	jg10436
OG0018476	CARHR226460	jg10614
OG0018477	CARHR223460	jg10929
OG0018478	CARHR223710	jg10907
OG0018479	CARHR074910	jg23886
OG0018480	CARHR074960	jg23890
OG0018481	CARHR074990	jg23892
OG0018482	CARHR075010	jg23896
OG0018483	CARHR075170	jg23919
OG0018484	CARHR075200	jg23922
OG0018486	CARHR075410	jg23942
OG0018487	CARHR075470	jg23947
OG0018488	CARHR281350	jg23758
OG0018489	CARHR281470	jg23769
OG0018490	CARHR281500	jg23772
OG0018491	CARHR281590	jg23780
OG0018492	CARHR291490	jg16444
OG0018493	CARHR291590	jg16433
OG0018494	CARHR291600	jg16432
OG0018495	CARHR172860	jg16325
OG0018496	CARHR172390	jg16275
OG0018497	CARHR248080	jg8242
OG0018499	CARHR171790	jg16201
OG0018500	CARHR169820	jg15987
OG0018501	CARHR169500	jg15949
OG0018502	CARHR168920	jg15879
OG0018503	CARHR168110	jg15802
OG0018504	CARHR168000	jg15794, jg17171
OG0018505	CARHR166580	jg15618
OG0018507	CARHR164940	jg15433
OG0018508	CARHR163660	jg15313
OG0018509	CARHR163610	jg15305
OG0018510	CARHR162950	jg15241
OG0018511	CARHR162660	jg15201
OG0018512	CARHR162420	jg15182
OG0018514	CARHR102710, CARHR102730	jg26995
OG0018515	CARHR058830	jg2163
OG0018519	CARHR109390	jg28060
OG0018520	CARHR109750	jg28116
OG0018521	CARHR136130	jg19380
OG0018522	CARHR217420	jg11930
OG0018524	CARHR132680	jg18978
OG0018525	CARHR131740	jg18942
OG0018526	CARHR254340	jg7596
OG0018527	CARHR112300	jg16557
OG0018528	CARHR113580	jg16665
OG0018529	CARHR152360	jg13984
OG0018530	CARHR035750	jg32592
OG0018531	CARHR035070	jg32314
OG0018532	CARHR286320	jg32178
OG0018533	CARHR262000	jg32167
OG0018535	CARHR256610	jg7367
OG0018536	CARHR255220	jg7502
OG0018537	CARHR186660	jg6585
OG0018538	CARHR186480, CARHR154630	jg385
OG0018539	CARHR186200	jg6635
OG0018542	CARHR110860	jg28248
OG0018543	CARHR111290	jg28287
OG0018544	CARHR183970	jg21366
OG0018545	CARHR143510	jg20226
OG0018546	CARHR142240	jg20094
OG0018547	CARHR140560	jg19928, jg19918
OG0018549	CARHR079170	jg24378
OG0018550	CARHR219380	jg11454
OG0018551	CARHR138170	jg19634
OG0018552	CARHR138040	jg19622
OG0018553	CARHR137990	jg19616
OG0018554	CARHR137880	jg19599
OG0018556	CARHR137370	jg19534
OG0018559	CARHR076300	jg24047
OG0018560	CARHR076500	jg24068
OG0018561	CARHR076640	jg24083
OG0018562	CARHR076800	jg24101
OG0018563	CARHR076870	jg24108
OG0018564	CARHR077330	jg24163
OG0018565	CARHR077480	jg24189
OG0018566	CARHR077520	jg24195
OG0018567	CARHR077590	jg24203
OG0018570	CARHR078820	jg24342
OG0018571	CARHR079010	jg24363
OG0018572	CARHR079690	jg24436
OG0018573	CARHR079700	jg24437
OG0018574	CARHR080060	jg24475
OG0018575	CARHR080220	jg24497
OG0018577	CARHR081940	jg24682
OG0018579	CARHR083120	jg24793
OG0018580	CARHR218640	jg11578
OG0018581	CARHR083980	jg24883
OG0018583	CARHR085580	jg25047
OG0018584	CARHR262720	jg12530
OG0018585	CARHR086310	jg25130
OG0018586	CARHR087200	jg25224
OG0018587	CARHR087300	jg25233
OG0018588	CARHR087470	jg25254
OG0018589	CARHR087770	jg25289
OG0018590	CARHR087860	jg25300
OG0018591	CARHR087870	jg25302
OG0018592	CARHR088700	jg25393
OG0018593	CARHR089400	jg25450
OG0018594	CARHR090100	jg25534
OG0018597	CARHR091680	jg25702
OG0018598	CARHR092360	jg25798
OG0018599	CARHR093800	jg25975
OG0018600	CARHR143910	jg12928
OG0018601	CARHR094600	jg26056
OG0018602	CARHR094640	jg26060
OG0018603	CARHR282690	jg213
OG0018603	CARHR287230, CARHR283480	jg266, jg113
OG0018605	CARHR095080	jg26108
OG0018607	CARHR095570	jg26154
OG0018608	CARHR096860	jg26268
OG0018609	CARHR265620	jg21966
OG0018610	CARHR262700	jg12533
OG0018611	CARHR263210	jg12480
OG0018612	CARHR284320	jg21277
OG0018613	CARHR097730	jg26381
OG0018614	CARHR097330	jg26330
OG0018615	CARHR144520	jg13000
OG0018616	CARHR057400	jg1953
OG0018617	CARHR056210	jg1726
OG0018618	CARHR055510	jg1564
OG0018619	CARHR194060	jg5746
OG0018620	CARHR194760	jg5673
OG0018621	CARHR162190	jg15152
OG0018623	CARHR000350	jg28420
OG0018624	CARHR000390	jg28427
OG0018625	CARHR000400	jg28428
OG0018626	CARHR001590	jg28535
OG0018627	CARHR002900	jg28669
OG0018628	CARHR003260	jg28711
OG0018629	CARHR003430	jg28727
OG0018630	CARHR003450	jg28729
OG0018631	CARHR003720	jg28757
OG0018632	CARHR004320	jg28815
OG0018633	CARHR004440	jg28832
OG0018635	CARHR004950	jg28884
OG0018636	CARHR005320	jg28927
OG0018637	CARHR006500	jg29028
OG0018638	CARHR006660	jg29052
OG0018639	CARHR006870	jg29067
OG0018640	CARHR007060	jg29089
OG0018641	CARHR007380	jg29113
OG0018642	CARHR007530	jg29130
OG0018643	CARHR007810	jg29163
OG0018644	CARHR007890	jg29169
OG0018645	CARHR008850	jg29254
OG0018646	CARHR009130	jg29277
OG0018647	CARHR009390	jg29306
OG0018652	CARHR011540	jg29552
OG0018653	CARHR011930	jg29603
OG0018654	CARHR012460	jg29653
OG0018655	CARHR013630	jg29787
OG0018657	CARHR014920	jg29924
OG0018658	CARHR015590	jg29992
OG0018659	CARHR015850	jg30018
OG0018660	CARHR016080	jg30038
OG0018661	CARHR016070	jg30039
OG0018662	CARHR016210	jg30059
OG0018666	CARHR017660	jg30234
OG0018667	CARHR018260	jg30291
OG0018668	CARHR020190	jg30492
OG0018672	CARHR020730	jg30550
OG0018673	CARHR020780	jg30555
OG0018674	CARHR285150	jg21104
OG0018675	CARHR023180	jg30844
OG0018677	CARHR291050	jg2796
OG0018678	CARHR231690	jg10054
OG0018682	CARHR048600	jg593
OG0018684	CARHR048880	jg621
OG0018685	CARHR049140	jg640
OG0018686	CARHR049830	jg698
OG0018687	CARHR051880	jg897
OG0018688	CARHR052390	jg932
OG0018691	CARHR054950	jg1364
OG0018692	CARHR055180	jg1410
OG0018694	CARHR046590	jg398
OG0018695	CARHR174730	jg20385
OG0018696	CARHR173530	jg20343
OG0018698	CARHR237700	jg9439
OG0018700	CARHR038140	jg32931
OG0018701	CARHR038290	jg32945
OG0018702	CARHR038990	jg7306
OG0018703	CARHR039060	jg33008
OG0018705	CARHR039180	jg33016
OG0018706	CARHR293920	jg8275
OG0018707	CARHR293990	jg8281
OG0018709	CARHR247200	jg8420
OG0018711	CARHR246170	jg8556
OG0018712	CARHR246110	jg8562
OG0018713	CARHR246090	jg8564
OG0018714	CARHR245880	jg8585
OG0018717	CARHR245520	jg8623
OG0018719	CARHR244220	jg8753
OG0018722	CARHR243440	jg8840
OG0018723	CARHR243130	jg8869
OG0018724	CARHR243110	jg8871
OG0018725	CARHR242250	jg26715
OG0018726	CARHR239780	jg9215
OG0018728	CARHR156470	jg14582
OG0018729	CARHR100000	jg26616, jg26617, jg27390
OG0018730	CARHR099880	jg26656
OG0018731	CARHR065610	jg2903
OG0018732	CARHR065540	jg2894
OG0018733	CARHR023650	jg30882
OG0018734	CARHR025260	jg31086
OG0018735	CARHR249160	jg8118
OG0018736	CARHR248070	jg8243
OG0018737	CARHR000970	jg28479
OG0018738	CARHR004490	jg28836
OG0018739	CARHR239330	jg28963
OG0018740	CARHR006090	jg28998
OG0018741	CARHR012020	jg29611
OG0018743	CARHR022470	jg30772
OG0018744	CARHR024110	jg30940
OG0018745	CARHR024280	jg30957
OG0018746	CARHR024870	jg31031
OG0018747	CARHR024950	jg31044
OG0018748	CARHR025520	jg31116
OG0018749	CARHR025600, CARHR077090	jg31127
OG0018750	CARHR025780	jg31144
OG0018751	CARHR025990	jg31166
OG0018752	CARHR026170	jg31186
OG0018753	CARHR028120	jg31397
OG0018755	CARHR035290	jg32497
OG0018757	CARHR035920	jg32619
OG0018758	CARHR042340	jg33402
OG0018759	CARHR112660	jg16533, jg33624, jg28265
OG0018760	CARHR050300	jg407, jg409
OG0018761	CARHR051660	jg862
OG0018762	CARHR052360	jg928
OG0018763	CARHR283950	jg1134
OG0018764	CARHR054790	jg1345
OG0018765	CARHR054870	jg1358
OG0018766	CARHR056530	jg1804
OG0018767	CARHR057540	jg1982
OG0018768	CARHR060950	jg2388
OG0018769	CARHR061510	jg2442
OG0018770	CARHR067210	jg3056
OG0018771	CARHR070460	jg3358
OG0018772	CARHR070810	jg3400
OG0018773	CARHR072020	jg3532
OG0018774	CARHR072850	jg3606
OG0018776	CARHR074300	jg3751
OG0018777	CARHR074410	jg3761
OG0018779	CARHR087480	jg25255
OG0018780	CARHR087820	jg25295
OG0018781	CARHR088440	jg25363
OG0018783	CARHR094280	jg26020
OG0018784	CARHR100140	jg21321, jg26703
OG0018786	CARHR103790	jg27175
OG0018788	CARHR104790	jg27404
OG0018790	CARHR106490	jg27670
OG0018791	CARHR180920	jg20944, jg27749, jg17234
OG0018793	CARHR111530	jg28313
OG0018794	CARHR111620	jg28321
OG0018795	CARHR292900	jg16786
OG0018796	CARHR293050	jg16803
OG0018797	CARHR293110	jg16808
OG0018798	CARHR118240	jg16877
OG0018799	CARHR117430	jg16951
OG0018800	CARHR117140	jg16979
OG0018801	CARHR116830	jg17007
OG0018804	CARHR118990	jg17512
OG0018805	CARHR130350	jg18319, jg18743
OG0018806	CARHR128080	jg18504
OG0018807	CARHR128400	jg18533
OG0018808	CARHR130850	jg18790
OG0018809	CARHR132100	jg18908
OG0018810	CARHR134760	jg19216
OG0018811	CARHR138370	jg19659
OG0018812	CARHR142490	jg20121
OG0018813	CARHR143800	jg12917
OG0018814	CARHR145080	jg13062
OG0018815	CARHR147150	jg13298
OG0018816	CARHR149430	jg13550
OG0018817	CARHR152540	jg13993
OG0018818	CARHR151010	jg14248
OG0018819	CARHR149930	jg14349
OG0018820	CARHR163690	jg14442, jg15315
OG0018821	CARHR222700	jg11019
OG0018821	CARHR158440, CARHR158480, CARHR158470	jg14795, jg14792
OG0018822	CARHR158810	jg14831
OG0018823	CARHR160260	jg14944
OG0018824	CARHR160910	jg15016
OG0018825	CARHR163530	jg15294
OG0018826	CARHR165100	jg15446
OG0018827	CARHR166670	jg15624
OG0018828	CARHR170720	jg16099
OG0018829	CARHR172680	jg16306
OG0018830	CARHR206890	jg4380
OG0018831	CARHR197860	jg5371
OG0018832	CARHR190270	jg6176
OG0018833	CARHR189170	jg6286
OG0018833	CARHR189160	jg6285
OG0018834	CARHR185260	jg6801
OG0018835	CARHR259250	jg7022
OG0018836	CARHR259320	jg7046
OG0018837	CARHR260600, CARHR260860	jg7334
