Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0016754	CARHR111880	XP_006296348.1
OG0016755	CARHR026530	XP_023633285.1
OG0016756	CARHR025840	XP_006303703.1
OG0016757	CARHR233790	XP_006284557.1
OG0016758	CARHR234200	XP_006283742.1
OG0016759	CARHR234370	XP_006282598.2
OG0016760	CARHR235060	XP_023635496.1
OG0016761	CARHR235430	XP_006284487.1
OG0016762	CARHR235500	XP_006284016.1
OG0016763	CARHR235510	XP_006285134.1
OG0016764	CARHR235530	XP_006283888.1
OG0016765	CARHR235600	XP_006284241.2
OG0016766	CARHR235700	XP_023634583.1
OG0016767	CARHR235770	XP_023634903.1
OG0016768	CARHR235930	XP_006285684.1
OG0016769	CARHR236060, CARHR236050	XP_006283251.1
OG0016770	CARHR146460	XP_006291685.1
OG0016771	CARHR005420	XP_006307349.2
OG0016772	CARHR007980	XP_006304747.1
OG0016773	CARHR015660	XP_006305223.1
OG0016774	CARHR019710	XP_023632879.1
OG0016775	CARHR022690	XP_006307203.1
OG0016777	CARHR023830	XP_006306339.1
OG0016778	CARHR024170	XP_006303405.1
OG0016780	CARHR024860	XP_006305616.1
OG0016781	CARHR025130	XP_006305588.1
OG0016782	CARHR025750	XP_023646013.1
OG0016783	CARHR026150	XP_023644844.1
OG0016784	CARHR027090	XP_006303924.1
OG0016785	CARHR027110	XP_006304413.1
OG0016786	CARHR027120	XP_006307064.1
OG0016789	CARHR030710, CARHR118950	XP_006306724.1
OG0016790	CARHR032030	XP_006305696.1
OG0016792	CARHR039960, CARHR039970	XP_023644535.1
OG0016794	CARHR041230	XP_023646034.1
OG0016795	CARHR045600	XP_006307708.1
OG0016796	CARHR062720	XP_023642820.1
OG0016797	CARHR058090	XP_023644272.1
OG0016798	CARHR058100	XP_006300520.1
OG0016801	CARHR069580	XP_006302277.1
OG0016802	CARHR069670	XP_006302322.1
OG0016803	CARHR070780	XP_023643951.1
OG0016805	CARHR085300	XP_006297260.1
OG0016806	CARHR087740	XP_006297464.1
OG0016808	CARHR095760	XP_006297576.1
OG0016809	CARHR099340	XP_023641862.1
OG0016810	CARHR099930	XP_006300091.1
OG0016811	CARHR103340	XP_006297841.1
OG0016812	CARHR103890	XP_006298227.1
OG0016814	CARHR104660	XP_006298824.1
OG0016815	CARHR105550	XP_006299425.1
OG0016816	CARHR106190	XP_006298926.2
OG0016817	CARHR108180	XP_006298116.1
OG0016818	CARHR108450	XP_006298389.1
OG0016819	CARHR110780	XP_006296827.1
OG0016820	CARHR111930	XP_006296137.1
OG0016821	CARHR112940	XP_006294050.1
OG0016822	CARHR114030	XP_006295910.2
OG0016823	CARHR117920	XP_006295855.1
OG0016824	CARHR117760	XP_006294301.1
OG0016826	CARHR115760	XP_023639893.1
OG0016827	CARHR114950	XP_006296365.1
OG0016828	CARHR123400	XP_006293981.1
OG0016830	CARHR125610	XP_023639565.1
OG0016831	CARHR127700	XP_006294424.1
OG0016832	CARHR130110	XP_006295315.1
OG0016833	CARHR130340	XP_006296048.1
OG0016834	CARHR234650	XP_023638792.1
OG0016835	CARHR133900	XP_006294345.1
OG0016836	CARHR139360	XP_006293377.1
OG0016837	CARHR156300	XP_006290929.1
OG0016838	CARHR141320	XP_006295485.2
OG0016840	CARHR144300	XP_023638525.1
OG0016841	CARHR146240	XP_006293157.1
OG0016842	CARHR146610	XP_006290691.1
OG0016843	CARHR147130	XP_006292727.1
OG0016844	CARHR151720	XP_006290401.1
OG0016846	CARHR153420	XP_023638849.1
OG0016847	CARHR191630	XP_006286700.1
OG0016849	CARHR104510	XP_006291704.2
OG0016850	CARHR104460	XP_006292966.1
OG0016851	CARHR150650	XP_006291100.1
OG0016852	CARHR155230	XP_006291907.1
OG0016853	CARHR155500	XP_023638666.1
OG0016854	CARHR155680	XP_006290855.1
OG0016855	CARHR156120	XP_006292661.1
OG0016856	CARHR159060	XP_006290947.1
OG0016857	CARHR160240, CARHR160210	XP_006291095.1
OG0016858	CARHR162210	XP_006293263.1
OG0016859	CARHR163260	XP_006293052.1
OG0016860	CARHR211270	XP_023637217.1
OG0016861	CARHR259490, CARHR201070	XP_006289342.1
OG0016862	CARHR192570	XP_006286824.2
OG0016863	CARHR188670	XP_006290115.1
OG0016864	CARHR260370	XP_006288570.1
OG0016865	CARHR260950	XP_006288465.1
OG0016866	CARHR255870	XP_006287163.1
OG0016867	CARHR255290	XP_006288205.1
OG0016868	CARHR254300	XP_006287616.1
OG0016869	CARHR251170	XP_006288122.1
OG0016870	CARHR251800	XP_023636398.1
OG0016871	CARHR247900	XP_006285108.1
OG0016872	CARHR245040	XP_006282615.2
OG0016874	CARHR235710	XP_006285775.1
OG0016875	CARHR235140	XP_006283883.1
OG0016876	CARHR234550	XP_006284539.1
OG0016877	CARHR234400	XP_023635133.1
OG0016878	CARHR233970	XP_006284935.2
OG0016879	CARHR233710	XP_006284081.1
OG0016880	CARHR233680, CARHR256870, CARHR035500	XP_006284496.1
OG0016881	CARHR233650	XP_006284263.1
OG0016882	CARHR233620	XP_006286042.1
OG0016883	CARHR233570	XP_006284742.1
OG0016884	CARHR233500	XP_006283882.1
OG0016885	CARHR233450	XP_006283381.1
OG0016886	CARHR233220	XP_023633621.1
OG0016887	CARHR231940	XP_023635073.1
OG0016888	CARHR230870	XP_023634389.1
OG0016889	CARHR230830	XP_006284828.1
OG0016890	CARHR227770	XP_006284192.1
OG0016891	CARHR226160	XP_006284507.1
OG0016892	CARHR225960	XP_006282927.2
OG0016893	CARHR225590	XP_023633950.1
OG0016894	CARHR216640, CARHR216650	XP_006283658.1
OG0016895	CARHR216180	XP_006282482.1
OG0016896	CARHR216150	XP_006283314.1
OG0016897	CARHR214300	XP_006291735.1
OG0016898	CARHR214060	XP_006285672.1
OG0016899	CARHR213310	XP_006283837.1
OG0016900	CARHR176500	XP_006282341.1
OG0016902	CARHR183980	XP_006281739.1
OG0016903	CARHR183120	XP_006279873.2
OG0016904	CARHR258250	XP_006279783.1
OG0016905	CARHR257720	XP_006282310.1
OG0016906	CARHR257430	XP_006281147.1
OG0016907	CARHR264300	XP_006281970.1
OG0016908	CARHR264510, CARHR264450	XP_023640629.1
OG0016909	CARHR264850	XP_006279823.1
OG0016910	CARHR265530	XP_023644022.1
OG0016911	CARHR265720	XP_006281705.1
OG0016912	CARHR270700	XP_023633474.1
OG0016913	CARHR270730	XP_023645829.1
OG0016915	CARHR281050	XP_006280557.1
OG0016917	CARHR288710	XP_023642861.1
OG0016919	CARHR234380	XP_006283406.1
OG0016938	CARHR155260	XP_006291528.1
OG0016939	CARHR155590	XP_006293159.1
OG0016941	CARHR157020	XP_006290923.1
OG0016942	CARHR156850	XP_006291484.1
OG0016943	CARHR156890	XP_006290943.1
OG0016944	CARHR156600	XP_006291354.1
OG0016945	CARHR143850	XP_006290756.1
OG0016946	CARHR144480	XP_006292767.1
OG0016947	CARHR216100	XP_006282582.1
OG0016948	CARHR194970	XP_006288775.2
OG0016949	CARHR195090	XP_006286355.1
OG0016950	CARHR195390	XP_006286507.2
OG0016951	CARHR195510	XP_006286620.1
OG0016952	CARHR195550	XP_006289865.1
OG0016953	CARHR248030	XP_006289979.1
OG0016954	CARHR195830	XP_006286488.1
OG0016955	CARHR196030	XP_006286806.2, XP_006279768.1
OG0016956	CARHR196720	XP_006289145.1
OG0016957	CARHR196830	XP_006287468.1
OG0016958	CARHR197050	XP_006287512.1
OG0016960	CARHR198140	XP_006290125.2
OG0016961	CARHR198340	XP_006288051.1
OG0016962	CARHR105120	XP_006297991.1
OG0016963	CARHR262260	XP_023634351.1
OG0016964	CARHR198860	XP_006289899.1
OG0016965	CARHR035510, CARHR035490	XP_006307408.2
OG0016966	CARHR199570	XP_006289334.1
OG0016967	CARHR199590	XP_006287632.1
OG0016968	CARHR199750	XP_006287089.1
OG0016969	CARHR199760	XP_006286905.1
OG0016970	CARHR199810	XP_006286900.1
OG0016971	CARHR199840	XP_006289105.1
OG0016974	CARHR200730	XP_006289187.1
OG0016975	CARHR200970	XP_023636280.1
OG0016977	CARHR201300	XP_006288309.1
OG0016978	CARHR201640	XP_023636542.1
OG0016979	CARHR201680	XP_006287247.2
OG0016980	CARHR201780	XP_006288354.2
OG0016981	CARHR202150	XP_006286562.1
OG0016982	CARHR202320	XP_006289750.1
OG0016983	CARHR202400	XP_023637226.1
OG0016984	CARHR202450	XP_006289611.1
OG0016985	CARHR202610	XP_006288295.1
OG0016986	CARHR203100	XP_006287606.1
OG0016987	CARHR203110	XP_006287209.1
OG0016988	CARHR203220	XP_006288455.1
OG0016989	CARHR203330	XP_006288985.1
OG0016990	CARHR203360	XP_006287462.1
OG0016991	CARHR203380	XP_006286993.1
OG0016993	CARHR089760	XP_023642680.1
OG0016995	CARHR203850	XP_006290041.1
OG0016996	CARHR203990	XP_006286969.1
OG0016997	CARHR204080	XP_023635904.1
OG0016998	CARHR204120	XP_006288067.1
OG0016999	CARHR204190	XP_023637530.1
OG0017000	CARHR204240	XP_006289496.1
OG0017001	CARHR204540	XP_006289976.2
OG0017002	CARHR204820	XP_006290148.1
OG0017003	CARHR204950	XP_023636912.1
OG0017004	CARHR205110	XP_006288467.1
OG0017005	CARHR205170	XP_006289619.1
OG0017006	CARHR205200	XP_006287545.1
OG0017007	CARHR205490	XP_006288140.1
OG0017008	CARHR232390	XP_006282624.1
OG0017009	CARHR118530	XP_006293527.1
OG0017010	CARHR118490	XP_023640826.1
OG0017011	CARHR118520	XP_006295133.1
OG0017013	CARHR118580	XP_006294627.1
OG0017014	CARHR119100	XP_006294319.2
OG0017015	CARHR119430	XP_006293662.1
OG0017016	CARHR119480	XP_023641040.1
OG0017017	CARHR120130	XP_006294962.1
OG0017018	CARHR120470	XP_006294571.1
OG0017019	CARHR120870	XP_006295501.1
OG0017020	CARHR120990	XP_006294973.1
OG0017021	CARHR121350	XP_006295161.1
OG0017023	CARHR121570	XP_006294373.2
OG0017024	CARHR121750	XP_006293428.1
OG0017025	CARHR121800	XP_006294916.1
OG0017026	CARHR122110	XP_006294171.1
OG0017027	CARHR123100	XP_006294115.1
OG0017028	CARHR046230	XP_006302266.1
OG0017029	CARHR124020	XP_006293988.1
OG0017030	CARHR124350	XP_006294907.2
OG0017031	CARHR124680	XP_006295360.1
OG0017033	CARHR125270	XP_023639574.1
OG0017034	CARHR125430	XP_006293721.1
OG0017035	CARHR125820	XP_006295070.1
OG0017036	CARHR126630	XP_006296172.1
OG0017037	CARHR180230	XP_006280791.1
OG0017038	CARHR180100	XP_023633488.1
OG0017039	CARHR179910	XP_006282375.1
OG0017041	CARHR178980	XP_023635433.1
OG0017042	CARHR232630	XP_023634783.1
OG0017043	CARHR232880	XP_006286259.1
OG0017044	CARHR269010	XP_006281480.1
OG0017045	CARHR181800	XP_006281077.1
OG0017046	CARHR037020	XP_006304802.1
OG0017047	CARHR036860	XP_006303838.1
OG0017048	CARHR027170	XP_006303972.1
OG0017049	CARHR027160	XP_006306060.1
OG0017050	CARHR027150	XP_006307469.1
OG0017051	CARHR036190	XP_006304172.1
OG0017052	CARHR036240	XP_006306977.1
OG0017053	CARHR036370	XP_006307420.2
OG0017054	CARHR144310	XP_023638523.1
OG0017055	CARHR027180	XP_006304878.2
OG0017056	CARHR027290	XP_006306641.2
OG0017057	CARHR027350	XP_006304021.1
OG0017058	CARHR027810	XP_023645844.1
OG0017059	CARHR028170	XP_006303823.2
OG0017060	CARHR028180	XP_006306451.1
OG0017061	CARHR028590	XP_006306398.2
OG0017062	CARHR029050	XP_006305242.1
OG0017063	CARHR029620	XP_006306190.1
OG0017064	CARHR029420	XP_023645208.1
OG0017065	CARHR029380	XP_023633048.1
OG0017066	CARHR029230	XP_023645853.1
OG0017067	CARHR029850	XP_006306994.1
OG0017068	CARHR217170	XP_023635400.1
OG0017069	CARHR029920	XP_006305070.1
OG0017070	CARHR030040	XP_006306773.1
OG0017071	CARHR030490	XP_006304686.1
OG0017072	CARHR030900	XP_006307144.2
OG0017073	CARHR287050	XP_006306212.2
OG0017074	CARHR031170	XP_023645836.1
OG0017075	CARHR033090	XP_023644440.1
OG0017076	CARHR031720	XP_006305360.1
OG0017077	CARHR031740	XP_006304723.2
OG0017078	CARHR031950	XP_006307290.2
OG0017079	CARHR145320	XP_006291507.2
OG0017080	CARHR145610	XP_023638381.1
OG0017081	CARHR145750	XP_006290315.1
OG0017082	CARHR145820	XP_006292862.1
OG0017083	CARHR145870	XP_023638597.1
OG0017084	CARHR280910	XP_006280180.1
OG0017085	CARHR280720	XP_023635568.1
OG0017086	CARHR280500	XP_006280460.1, XP_006307509.1
OG0017087	CARHR280450	XP_006280704.1
OG0017088	CARHR280060	XP_006281728.2
OG0017089	CARHR280020	XP_006279544.1
OG0017090	CARHR279950	XP_023639600.1
OG0017092	CARHR279810	XP_006281497.1
OG0017093	CARHR279700	XP_006279946.1
OG0017095	CARHR279490	XP_023636767.1
OG0017097	CARHR279370, CARHR279380	XP_006280974.2
OG0017098	CARHR279230	XP_023643254.1
OG0017099	CARHR279170	XP_006279657.1
OG0017100	CARHR279070	XP_006279728.1
OG0017101	CARHR279060	XP_006281930.1
OG0017102	CARHR293740	XP_006281610.1
OG0017103	CARHR293830	XP_006281672.1
OG0017104	CARHR278820	XP_006281261.2
OG0017105	CARHR278480	XP_006280506.1
OG0017106	CARHR278250	XP_006279545.1
OG0017107	CARHR278000	XP_006280465.1
OG0017109	CARHR277840	XP_006279975.1
OG0017110	CARHR277820	XP_023640035.1
OG0017111	CARHR277630	XP_006281427.2
OG0017112	CARHR277140	XP_023636806.1
OG0017113	CARHR276880	XP_006281235.1
OG0017114	CARHR276840	XP_023639591.1
OG0017115	CARHR276710	XP_006281155.2
OG0017116	CARHR276440	XP_006279581.1
OG0017117	CARHR275960	XP_006280092.1
OG0017118	CARHR275410, CARHR275400	XP_006282179.2
OG0017119	CARHR275310	XP_023639112.1
OG0017120	CARHR275250	XP_006279936.1
OG0017121	CARHR190470	XP_006287921.1
OG0017122	CARHR190420	XP_023635962.1
OG0017123	CARHR190370	XP_006289314.1
OG0017124	CARHR190120	XP_006287149.1
OG0017125	CARHR189860	XP_006287492.1
OG0017126	CARHR189710	XP_006287442.1
OG0017127	CARHR189570	XP_023636974.1
OG0017128	CARHR189550	XP_006289708.2
OG0017129	CARHR189040	XP_006287225.1
OG0017130	CARHR188890	XP_006289125.1
OG0017131	CARHR188760	XP_006286876.1
OG0017132	CARHR188610	XP_006288524.1
OG0017134	CARHR187910	XP_006289476.1
OG0017135	CARHR187830	XP_006289956.1
OG0017136	CARHR187360	XP_023637650.1
OG0017137	CARHR187380	XP_006289474.2
OG0017138	CARHR193540	XP_006287271.1
OG0017139	CARHR193360	XP_006286435.1
OG0017140	CARHR193270	XP_006286439.1
OG0017141	CARHR193040	XP_023635767.1
OG0017142	CARHR192900	XP_023636648.1
OG0017143	CARHR192610	XP_006286787.2
OG0017144	CARHR192530	XP_006287101.1
OG0017145	CARHR192480	XP_006287153.1
OG0017146	CARHR191900	XP_023636169.1
OG0017147	CARHR191850	XP_006286370.2
OG0017149	CARHR191200	XP_006288210.1
OG0017150	CARHR190940	XP_006287106.2
OG0017151	CARHR190760	XP_006289497.2
OG0017152	CARHR190610	XP_006288362.1
OG0017153	CARHR273730	XP_023642631.1
OG0017154	CARHR273510	XP_006279474.1
OG0017155	CARHR273330	XP_006280341.1
OG0017156	CARHR272840	XP_006280910.1
OG0017157	CARHR104480	XP_006293067.1
OG0017158	CARHR272410	XP_006281182.1
OG0017159	CARHR272350	XP_006280208.1
OG0017160	CARHR272320	XP_006281734.1
OG0017161	CARHR272310	XP_023643469.1
OG0017162	CARHR272010	XP_006281465.2
OG0017163	CARHR271740	XP_006280275.1
OG0017164	CARHR271590	XP_006280624.1
OG0017165	CARHR271520	XP_006281410.1
OG0017166	CARHR271270	XP_006280944.1
OG0017167	CARHR271020	XP_006281234.1
OG0017168	CARHR233560	XP_006284876.2
OG0017169	CARHR270870	XP_006280603.1
OG0017170	CARHR015290	XP_006304452.1
OG0017171	CARHR270650	XP_023645490.1
OG0017173	CARHR270300	XP_006281042.1
OG0017174	CARHR269990	XP_006280528.1
OG0017175	CARHR268670	XP_006279978.1
OG0017176	CARHR268560	XP_006280869.1
OG0017177	CARHR268300	XP_006281555.1
OG0017178	CARHR268230	XP_023633324.1
OG0017179	CARHR268220	XP_006280576.1
OG0017180	CARHR268160	XP_006279473.1
OG0017181	CARHR157910	XP_006291302.1
OG0017182	CARHR157880	XP_006292166.1
OG0017183	CARHR157740	XP_023639064.1
OG0017184	CARHR157720	XP_006292379.1
OG0017185	CARHR205770	XP_023635932.1
OG0017186	CARHR205990	XP_023637317.1
OG0017187	CARHR206010	XP_006289181.1
OG0017188	CARHR206040	XP_006289108.1
OG0017189	CARHR206030	XP_006288236.1
OG0017190	CARHR206090	XP_006287977.2
OG0017191	CARHR206100	XP_023637458.1
OG0017192	CARHR206340	XP_006289734.1
OG0017193	CARHR206400	XP_023636566.1
OG0017194	CARHR206730	XP_006286939.1
OG0017195	CARHR216510	XP_006283579.1
OG0017196	CARHR206980	XP_006288953.1
OG0017197	CARHR207400	XP_006287428.2
OG0017198	CARHR207520	XP_006287504.1
OG0017199	CARHR207930	XP_023637205.1
OG0017200	CARHR207970	XP_006289653.1
OG0017201	CARHR207980	XP_006289769.1
OG0017202	CARHR208110	XP_023637673.1
OG0017203	CARHR208140	XP_006287065.1
OG0017204	CARHR208360	XP_006289440.1
OG0017206	CARHR209740	XP_023635720.1
OG0017207	CARHR209900	XP_006288878.1
OG0017208	CARHR121210, CARHR210080	XP_006288686.2
OG0017209	CARHR210310	XP_006287521.1
OG0017210	CARHR210340	XP_023636399.1
OG0017211	CARHR210480	XP_006287800.1
OG0017212	CARHR173770	XP_023637127.1
OG0017213	CARHR210640	XP_006288593.1
OG0017214	CARHR210730	XP_006287501.1
OG0017215	CARHR210760	XP_006288190.1
OG0017216	CARHR211150	XP_006288692.1
OG0017217	CARHR211380	XP_006289577.1
OG0017218	CARHR211520	XP_006287399.1
OG0017219	CARHR211840	XP_006288448.1
OG0017220	CARHR212010	XP_023635984.1
OG0017221	CARHR212030	XP_006290105.1
OG0017222	CARHR212080	XP_006287224.1
OG0017223	CARHR212090	XP_023636160.1
OG0017225	CARHR212230	XP_006279330.1
OG0017226	CARHR261290	XP_006284132.1
OG0017227	CARHR213300	XP_006283874.1
OG0017228	CARHR287610	XP_006284823.1
OG0017229	CARHR212700	XP_006286074.1
OG0017230	CARHR074630	XP_006301534.1
OG0017231	CARHR074650	XP_023642973.1
OG0017232	CARHR074770	XP_023644162.1
OG0017233	CARHR074420	XP_006301858.2
OG0017234	CARHR074350	XP_023643980.1
OG0017235	CARHR074180	XP_006301563.1
OG0017236	CARHR074810	XP_006302489.1
OG0017237	CARHR073670	XP_023644062.1
OG0017238	CARHR073600	XP_006301911.1
OG0017239	CARHR073590	XP_023642905.1
OG0017240	CARHR073470	XP_023642912.1
OG0017241	CARHR073230	XP_006300655.1
OG0017242	CARHR036700	XP_006301385.2
OG0017243	CARHR073150	XP_006300415.1
OG0017244	CARHR072970	XP_023643993.1
OG0017245	CARHR072350	XP_023642968.1
OG0017246	CARHR072040	XP_023643483.1
OG0017247	CARHR071590	XP_006301526.1
OG0017248	CARHR071440	XP_006301191.1
OG0017249	CARHR071400	XP_006302665.2
OG0017250	CARHR071340	XP_006302561.1
OG0017251	CARHR071140	XP_006302296.1
OG0017252	CARHR071010	XP_006302284.1
OG0017253	CARHR070980	XP_006300581.1
OG0017254	CARHR070900	XP_006301847.1
OG0017255	CARHR070840	XP_006301167.2
OG0017256	CARHR070520	XP_006301154.1
OG0017257	CARHR070420	XP_006302409.1
OG0017258	CARHR070270	XP_006302476.1
OG0017259	CARHR070170	XP_023643988.1
OG0017260	CARHR148570	XP_006291048.1
OG0017261	CARHR069490	XP_006300580.2
OG0017262	CARHR069410	XP_006302588.1
OG0017263	CARHR069240	XP_006300675.1
OG0017264	CARHR069210	XP_006301090.1
OG0017265	CARHR068950	XP_023644068.1
OG0017266	CARHR054840	XP_023644084.1
OG0017267	CARHR281790, CARHR107600	XP_006299666.1
OG0017268	CARHR108210	XP_006299706.1
OG0017269	CARHR156090	XP_006290796.2
OG0017270	CARHR156040	XP_006290793.1
OG0017271	CARHR045970	XP_006303374.1
OG0017272	CARHR045770	XP_006304636.1
OG0017273	CARHR045750	XP_006305096.1
OG0017274	CARHR045570	XP_006304676.1
OG0017275	CARHR111350	XP_006299518.1
OG0017276	CARHR045400	XP_006303547.1
OG0017277	CARHR045280	XP_023645937.1
OG0017279	CARHR045150	XP_006304933.1
OG0017280	CARHR044920	XP_006303638.1
OG0017281	CARHR044810	XP_023645523.1
OG0017282	CARHR044790	XP_006303264.1
OG0017283	CARHR044740	XP_006305563.1
OG0017285	CARHR044430	XP_006304272.2
OG0017286	CARHR044230	XP_006305033.1
OG0017287	CARHR043970	XP_006306082.1
OG0017288	CARHR043860	XP_023645646.1
OG0017289	CARHR217390	XP_006285864.1
OG0017290	CARHR117660	XP_006295632.1
OG0017291	CARHR043330	XP_006307450.1
OG0017292	CARHR130380	XP_006295527.1
OG0017293	CARHR130890	XP_006295077.1
OG0017294	CARHR131190	XP_023639673.1
OG0017295	CARHR266100	XP_006282224.1
OG0017296	CARHR259210	XP_006287192.1
OG0017297	CARHR258960	XP_006281941.1
OG0017298	CARHR217230	XP_006283250.2
OG0017299	CARHR217280	XP_023634137.1
OG0017300	CARHR217300	XP_006286251.1
OG0017301	CARHR217310	XP_023634238.1
OG0017302	CARHR217680	XP_006283281.1
OG0017303	CARHR217620	XP_023634304.1
OG0017304	CARHR217590	XP_006282833.1
OG0017305	CARHR218170	XP_023634966.1
OG0017306	CARHR218610	XP_023635077.1
OG0017307	CARHR218720	XP_006285088.1
OG0017308	CARHR219180	XP_006283081.2
OG0017309	CARHR013220	XP_006303870.1
OG0017310	CARHR219560, CARHR219530	XP_006282983.1
OG0017311	CARHR220200	XP_006283664.1
OG0017312	CARHR220210	XP_023634931.1
OG0017313	CARHR220730	XP_006285700.1
OG0017314	CARHR221400	XP_006283437.1
OG0017315	CARHR221470	XP_006285282.1
OG0017316	CARHR221490	XP_006282519.1
OG0017317	CARHR221550	XP_006283295.1
OG0017318	CARHR289990	XP_006284374.1
OG0017319	CARHR290140	XP_006283023.1
OG0017320	CARHR290250	XP_006283848.1
OG0017321	CARHR258520	XP_006280930.2
OG0017323	CARHR065970	XP_006301604.1
OG0017324	CARHR066010	XP_006301377.2
OG0017325	CARHR066030	XP_023643723.1
OG0017326	CARHR066080	XP_006302297.1
OG0017327	CARHR117160	XP_023639408.1
OG0017328	CARHR066430	XP_006302279.1
OG0017329	CARHR066460	XP_023643404.1
OG0017330	CARHR066620	XP_006302164.1
OG0017331	CARHR066680	XP_006302928.1
OG0017332	CARHR066740	XP_006301238.1
OG0017333	CARHR066810	XP_023643198.1
OG0017334	CARHR067230	XP_006302366.2
OG0017336	CARHR061670	XP_006301727.1
OG0017337	CARHR061680	XP_006302450.1
OG0017338	CARHR061750	XP_006301060.1
OG0017339	CARHR061900	XP_006301179.1
OG0017340	CARHR062090	XP_006300934.1
OG0017341	CARHR236200	XP_023634446.1
OG0017342	CARHR236350	XP_006285432.1
OG0017343	CARHR212710	XP_006284475.1
OG0017345	CARHR262290	XP_006284264.1
OG0017346	CARHR262080	XP_006284382.1
OG0017347	CARHR153450	XP_023638686.1
OG0017348	CARHR153440	XP_006290637.1
OG0017349	CARHR292500	XP_023639147.1
OG0017351	CARHR149500	XP_006291192.1
OG0017352	CARHR149120	XP_006290252.1
OG0017353	CARHR147850	XP_006291255.1
OG0017354	CARHR147690	XP_006292214.1
OG0017355	CARHR147470	XP_006290800.1
OG0017356	CARHR288530	XP_006291040.1
OG0017357	CARHR062700	XP_006300387.1
OG0017358	CARHR062560	XP_023644188.1
OG0017359	CARHR062510	XP_006300946.2
OG0017360	CARHR062470	XP_006301111.2
OG0017361	CARHR062430	XP_023643279.1
OG0017362	CARHR062200	XP_023644175.1
OG0017363	CARHR176290	XP_006281103.1
OG0017364	CARHR176350	XP_006281352.1
OG0017365	CARHR176480	XP_006280036.1
OG0017366	CARHR177700	XP_006280203.1
OG0017367	CARHR040620	XP_006305418.1
OG0017368	CARHR040680, CARHR040600	XP_006307478.1
OG0017369	CARHR041520	XP_006307704.1
OG0017370	CARHR041680	XP_006307201.1
OG0017371	CARHR051420	XP_006299148.1
OG0017372	CARHR042330, CARHR091350	XP_006306954.2
OG0017373	CARHR042630	XP_006306897.1
OG0017374	CARHR042650	XP_006306295.1
OG0017375	CARHR042670	XP_006303334.1
OG0017376	CARHR042780	XP_006304576.1
OG0017377	CARHR042910	XP_006305856.1
OG0017378	CARHR181460	XP_006280454.1
OG0017379	CARHR181310	XP_006281304.1
OG0017380	CARHR216700	XP_006283033.1
OG0017381	CARHR180490	XP_006280847.2
OG0017383	CARHR127640	XP_006296231.1
OG0017384	CARHR127650	XP_006295766.1
OG0017385	CARHR127830	XP_006296191.2
OG0017386	CARHR127980	XP_006295320.1
OG0017387	CARHR128530	XP_006296471.1
OG0017389	CARHR129120	XP_006295596.1
OG0017390	CARHR129290	XP_006295668.1
OG0017391	CARHR129520	XP_006294954.1
OG0017392	CARHR129630	XP_006295041.1
OG0017394	CARHR226190	XP_006282954.1
OG0017396	CARHR225920	XP_006283429.1
OG0017397	CARHR225970	XP_023634804.1
OG0017398	CARHR225640	XP_006283518.1
OG0017399	CARHR225480	XP_006285406.1
OG0017400	CARHR225100	XP_023633851.1
OG0017401	CARHR154870	XP_006290707.1
OG0017402	CARHR292820	XP_006293397.2, XP_023640704.1
OG0017403	CARHR115270	XP_006294713.1
OG0017404	CARHR160430	XP_023638356.1
OG0017405	CARHR160270	XP_006292628.1
OG0017406	CARHR160150	XP_023639084.1
OG0017408	CARHR264610	XP_006280041.1
OG0017409	CARHR104090	XP_023634188.1
OG0017410	CARHR104000	XP_023634126.1
OG0017411	CARHR104740	XP_006297356.1
OG0017412	CARHR106170	XP_006297983.1
OG0017413	CARHR106340	XP_006298412.1
OG0017414	CARHR106800	XP_023642118.1
OG0017415	CARHR106910	XP_006298765.1
OG0017416	CARHR293400	XP_006297058.1
OG0017417	CARHR229720	XP_006290334.1
OG0017418	CARHR229440	XP_006284873.2
OG0017419	CARHR027100	XP_006307463.1
OG0017420	CARHR229250	XP_006283802.1
OG0017421	CARHR183490	XP_006280966.1
OG0017422	CARHR226990	XP_023634862.1
OG0017423	CARHR227260	XP_006283103.1
OG0017424	CARHR105070	XP_006298396.1
OG0017425	CARHR154000	XP_006292458.2
OG0017426	CARHR227640	XP_023635467.1
OG0017427	CARHR228140	XP_006282648.1
OG0017428	CARHR228160	XP_023635457.1
OG0017429	CARHR228480	XP_006284658.1
OG0017430	CARHR228650	XP_006285470.2
OG0017431	CARHR226530	XP_006282552.1
OG0017433	CARHR093600	XP_006298970.1
OG0017434	CARHR074880	XP_006300086.1
OG0017435	CARHR074920	XP_006297990.1
OG0017436	CARHR074980	XP_006298324.1
OG0017437	CARHR075100	XP_006299725.1
OG0017438	CARHR075120	XP_006299859.1
OG0017439	CARHR075260	XP_006298295.1
OG0017440	CARHR075280	XP_006297903.2
OG0017441	CARHR075290	XP_006299925.2
OG0017442	CARHR163090	XP_006291322.1
OG0017444	CARHR281450	XP_006282125.1
OG0017445	CARHR281480	XP_023638362.1
OG0017446	CARHR281530	XP_006280157.1
OG0017447	CARHR281640	XP_006281271.1
OG0017448	CARHR281690	XP_006280909.1
OG0017449	CARHR281700	XP_006280520.1
OG0017450	CARHR281750	XP_006280929.2
OG0017451	CARHR291530	XP_006292397.1
OG0017452	CARHR291610	XP_006281375.2
OG0017453	CARHR291620	XP_006293175.1
