Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0013884	CARHR013190	g31413
OG0013885	CARHR013280	g27207
OG0013886	CARHR013340	g49860
OG0013887	CARHR026420	g32230
OG0013888	CARHR013550	g31436
OG0013889	CARHR013670	g31448
OG0013890	CARHR265110	g28362
OG0013892	CARHR014090	g27245, g49884
OG0013893	CARHR014120	g49890, g27247
OG0013894	CARHR014540	g31503
OG0013895	CARHR014630	g31510
OG0013896	CARHR014680	g31512
OG0013897	CARHR014710	g31515
OG0013898	CARHR014770	g31520
OG0013899	CARHR014780	g27265
OG0013900	CARHR014890	g31528
OG0013901	CARHR015210	g31544, g49917
OG0013902	CARHR015220	g31545
OG0013903	CARHR015610	g27291
OG0013904	CARHR015760	g31584
OG0013905	CARHR182880	g10222
OG0013906	CARHR016200	g49949, g27310
OG0013907	CARHR016460	g31627
OG0013908	CARHR016590	g31635
OG0013910	CARHR016760	g31643
OG0013911	CARHR016840	g31647
OG0013912	CARHR016960	g49973
OG0013914	CARHR017020	g31655
OG0013915	CARHR017190	g31660
OG0013916	CARHR017210	g31662
OG0013917	CARHR017300	g31668
OG0013918	CARHR017740	g27365
OG0013919	CARHR017900	g49997, g31694
OG0013920	CARHR265950	g5739
OG0013921	CARHR018000	g31704
OG0013922	CARHR018010	g31707
OG0013923	CARHR018020	g27371
OG0013924	CARHR018110	g31712
OG0013925	CARHR018170	g31717
OG0013926	CARHR018470	g50018
OG0013927	CARHR018580	g31743
OG0013928	CARHR018600	g50027
OG0013929	CARHR018690	g31751
OG0013930	CARHR018800	g31757
OG0013932	CARHR019000	g50040
OG0013933	CARHR019220	g27413
OG0013934	CARHR019630	g27426
OG0013935	CARHR019690	g31817
OG0013936	CARHR019750	g50068
OG0013937	CARHR019770	g27429, g50069
OG0013939	CARHR019970	g27432
OG0013940	CARHR020010	g27433
OG0013941	CARHR020100	g31860
OG0013942	CARHR020150	g50093
OG0013943	CARHR020210	g31870
OG0013944	CARHR020230	g50095
OG0013945	CARHR019840	g31830
OG0013946	CARHR020300	g31880
OG0013947	CARHR020380	g27443
OG0013948	CARHR145660	g16680
OG0013949	CARHR020580	g31901, g50118
OG0013951	CARHR262400	g46688
OG0013952	CARHR020820	g50132
OG0013953	CARHR020850, CARHR199460	g50133
OG0013954	CARHR020980	g50142
OG0013955	CARHR021230	g50153
OG0013956	CARHR021740	g31986
OG0013957	CARHR021750	g50187
OG0013958	CARHR021760	g31987, g50188
OG0013959	CARHR021810	g50190
OG0013961	CARHR022020	g50207
OG0013962	CARHR022240	g50210
OG0013963	CARHR022410	g27511
OG0013964	CARHR022480	g32022
OG0013965	CARHR022580	g50236
OG0013966	CARHR226100	g10293
OG0013967	CARHR023110	g50252
OG0013968	CARHR023190	g27535
OG0013969	CARHR023310	g27538
OG0013970	CARHR023330	g27539
OG0013971	CARHR023340	g50273, g46043, g46041
OG0013973	CARHR289070	g44630
OG0013974	CARHR290980	g45945
OG0013975	CARHR291030	g45943
OG0013976	CARHR291070	g44639
OG0013977	CARHR291100	g45933
OG0013978	CARHR291130	g45930, g44647
OG0013979	CARHR291260	g45923, g3816, g3817
OG0013980	CARHR064630	g45920
OG0013981	CARHR064600	g45916
OG0013982	CARHR064400	g45905
OG0013983	CARHR064020	g45879
OG0013985	CARHR063870	g45871
OG0013986	CARHR063770	g44695
OG0013987	CARHR063740	g45861
OG0013988	CARHR063730	g45860
OG0013989	CARHR063630	g45855, g36216
OG0013991	CARHR231510	g23849
OG0013992	CARHR231540	g17227
OG0013993	CARHR032200	g27790
OG0013994	CARHR046890	g40814
OG0013995	CARHR046900	g40810
OG0013996	CARHR046910	g40809
OG0013997	CARHR047860	g44255
OG0013998	CARHR047920	g40842
OG0013999	CARHR234510	g47609
OG0014001	CARHR048340	g40851
OG0014002	CARHR143740	g10814
OG0014003	CARHR048680	g44242
OG0014004	CARHR048740	g40870
OG0014005	CARHR196610	g5032
OG0014006	CARHR049110	g40887
OG0014007	CARHR049460	g40905
OG0014008	CARHR049560	g40919
OG0014009	CARHR049950	g40929
OG0014010	CARHR050640	g40948
OG0014011	CARHR050720	g44181
OG0014012	CARHR051650	g44153
OG0014013	CARHR052200	g44150
OG0014014	CARHR052180	g40982
OG0014015	CARHR051930	g40995
OG0014016	CARHR051800	g41004
OG0014017	CARHR105080	g13672
OG0014018	CARHR052270	g40998
OG0014019	CARHR052540	g41021
OG0014020	CARHR052750	g41027
OG0014021	CARHR052970	g44106
OG0014022	CARHR053350	g41046
OG0014023	CARHR283880	g44068
OG0014024	CARHR053750	g41068
OG0014026	CARHR053990	g41074
OG0014027	CARHR055010	g41107, g33426
OG0014028	CARHR055200	g41114
OG0014029	CARHR055350	g41118
OG0014030	CARHR287510, CARHR287530	g41126
OG0014031	CARHR046860	g40817
OG0014032	CARHR046730	g40824
OG0014033	CARHR046620	g40777
OG0014035	CARHR046500	g40766
OG0014036	CARHR046470	g40763
OG0014037	CARHR046460	g40762
OG0014038	CARHR046240	g40736
OG0014039	CARHR046220	g40735
OG0014040	CARHR259640	g40226
OG0014041	CARHR174610	g10916
OG0014042	CARHR173890	g40706
OG0014043	CARHR173850	g40708
OG0014044	CARHR173570	g10839, g40724
OG0014045	CARHR178100	g40515
OG0014046	CARHR178210	g11037, g40508
OG0014047	CARHR178260	g11040
OG0014048	CARHR178620	g40492
OG0014049	CARHR178650	g40491
OG0014051	CARHR252300	g25552
OG0014052	CARHR252560	g25555
OG0014053	CARHR252600	g25557
OG0014054	CARHR237240	g23471
OG0014055	CARHR237320	g23466
OG0014056	CARHR237360	g47699
OG0014057	CARHR237680	g47708
OG0014058	CARHR292020, CARHR237760	g47715
OG0014059	CARHR237770	g16996
OG0014060	CARHR222510	g24390, g47137
OG0014061	CARHR222640	g47147
OG0014062	CARHR037590	g54036
OG0014063	CARHR037680	g54037
OG0014064	CARHR037700	g54038
OG0014065	CARHR038170	g36329
OG0014066	CARHR037890	g28107
OG0014067	CARHR037900	g54068
OG0014068	CARHR038160	g36328
OG0014069	CARHR038090	g36324
OG0014070	CARHR038180	g36337
OG0014071	CARHR038840	g54098
OG0014072	CARHR038870	g28090
OG0014073	CARHR038900	g54106
OG0014074	CARHR038960	g54108
OG0014075	CARHR039080	g36374
OG0014076	CARHR039090	g28083
OG0014077	CARHR039390	g54124
OG0014078	CARHR039410	g36395
OG0014080	CARHR039440, CARHR039450	g54132
OG0014081	CARHR068220	g46173
OG0014082	CARHR068200	g46171
OG0014083	CARHR149670	g18381
OG0014084	CARHR293980	g22661
OG0014085	CARHR294020	g18378
OG0014087	CARHR294180	g18363
OG0014088	CARHR294230	g18356
OG0014089	CARHR294310	g18345
OG0014090	CARHR294420	g18335
OG0014091	CARHR247930	g18330
OG0014092	CARHR247910	g41010
OG0014093	CARHR247820	g18322
OG0014094	CARHR247790, CARHR247780	g18319
OG0014095	CARHR247720	g18313
OG0014096	CARHR247650	g22684
OG0014097	CARHR247630	g18308
OG0014098	CARHR247350	g25989
OG0014099	CARHR247290	g22711
OG0014100	CARHR247280	g22712
OG0014101	CARHR247070	g22722
OG0014102	CARHR184290	g10296
OG0014103	CARHR246710	g48003
OG0014104	CARHR246650	g22770
OG0014105	CARHR246610	g22773
OG0014106	CARHR246510	g18299
OG0014107	CARHR246500	g22781
OG0014108	CARHR102870, CARHR102880	g13566
OG0014110	CARHR246280	g47999
OG0014111	CARHR246230	g22802
OG0014112	CARHR246100	g22816
OG0014113	CARHR245840	g47989
OG0014114	CARHR245800	g18283
OG0014115	CARHR245550, CARHR258580	g18269
OG0014117	CARHR245320	g22885
OG0014118	CARHR245010	g47973
OG0014119	CARHR244990	g18255
OG0014120	CARHR244970	g22914
OG0014121	CARHR244840	g22921
OG0014122	CARHR244770	g22927
OG0014123	CARHR244730	g22931
OG0014124	CARHR244720	g22932
OG0014125	CARHR244610, CARHR292030, CARHR292040	g22943
OG0014126	CARHR244460	g22955
OG0014127	CARHR244270	g47941
OG0014128	CARHR244010	g18230
OG0014129	CARHR243880	g22992
OG0014130	CARHR216680	g25121
OG0014131	CARHR243720	g23005
OG0014132	CARHR243450	g23024
OG0014133	CARHR243360	g23031
OG0014134	CARHR243120	g23044
OG0014135	CARHR242920	g23082
OG0014136	CARHR242350	g23096
OG0014137	CARHR242470	g23104
OG0014138	CARHR242610	g18200
OG0014139	CARHR240180	g16928
OG0014140	CARHR240350	g23272
OG0014141	CARHR240470	g23264
OG0014143	CARHR240590	g23252
OG0014144	CARHR240630	g47819
OG0014145	CARHR240760	g47824
OG0014146	CARHR240800	g23240
OG0014147	CARHR240830	g16914
OG0014148	CARHR240930	g23234
OG0014149	CARHR240980	g16907
OG0014150	CARHR241150	g47836
OG0014151	CARHR241200	g47838
OG0014152	CARHR241230	g23199
OG0014153	CARHR160310, CARHR241410	g23188
OG0014154	CARHR241520	g23179
OG0014155	CARHR241660	g23168
OG0014157	CARHR242020	g23146
OG0014158	CARHR242150	g23138
OG0014159	CARHR145190	g10699
OG0014161	CARHR239340	g23325
OG0014162	CARHR239270	g23330
OG0014163	CARHR239150	g47776
OG0014164	CARHR256880	g41159
OG0014165	CARHR238890	g23359
OG0014166	CARHR238830	g47762
OG0014167	CARHR238730	g47759
OG0014168	CARHR238700	g23375
OG0014169	CARHR156350	g2734
OG0014170	CARHR129050	g51481
OG0014171	CARHR100020	g6519
OG0014172	CARHR100200	g6469
OG0014173	CARHR065560	g46007
OG0014174	CARHR065460	g46003
OG0014175	CARHR065400	g44604
OG0014176	CARHR065310	g44607
OG0014177	CARHR065220	g45951
OG0014178	CARHR065120	g44614
OG0014179	CARHR064810	g44621
OG0014180	CARHR064800	g45974
OG0014182	CARHR023810	g50294
OG0014183	CARHR263660	g45034
OG0014184	CARHR024260	g32087
OG0014185	CARHR024390	g32080
OG0014186	CARHR024400	g50314
OG0014187	CARHR025160	g32142
OG0014188	CARHR025330	g32150
OG0014189	CARHR025450	g32158
OG0014190	CARHR025680	g32172
OG0014191	CARHR025690	g32173
OG0014192	CARHR025730, CARHR153660	g32181
OG0014193	CARHR123740	g38263
OG0014194	CARHR102020	g6377
OG0014196	CARHR250300	g39541
OG0014197	CARHR249590	g25461, g25453
OG0014198	CARHR249610	g25450
OG0014199	CARHR249670	g25444
OG0014200	CARHR249680	g25443
OG0014201	CARHR249740	g25437
OG0014202	CARHR249880	g39524
OG0014204	CARHR249950	g39515
OG0014205	CARHR249960	g25426
OG0014206	CARHR249990	g25424
OG0014207	CARHR250060	g39512
OG0014208	CARHR250090	g45223
OG0014210	CARHR249420	g25405
OG0014211	CARHR233700	g23713
OG0014212	CARHR249170	g39473
OG0014213	CARHR248930	g25374
OG0014214	CARHR248920	g39458
OG0014218	CARHR248430	g25355
OG0014219	CARHR248410	g45276, g25353
OG0014220	CARHR248400	g25352
OG0014222	CARHR248190	g25345
OG0014224	CARHR115960	g45706
OG0014225	CARHR026780	g32259
OG0014226	CARHR025830	g50370
OG0014227	CARHR035140	g53718
OG0014228	CARHR035190	g53719
OG0014229	CARHR035220	g28239, g28242
OG0014230	CARHR234360	g17120
OG0014231	CARHR235100	g23635
OG0014232	CARHR235210	g47631, g23628
OG0014233	CARHR235220	g23627
OG0014234	CARHR235470	g17076, g47644
OG0014235	CARHR235480	g17074, g23610
OG0014236	CARHR235570	g23594
OG0014238	CARHR235820	g23578
OG0014239	CARHR235830	g23577
OG0014240	CARHR235940	g17053
OG0014241	CARHR146280	g10643
OG0014242	CARHR146480	g10628
OG0014243	CARHR013770	g31455
OG0014244	CARHR013850	g31460
OG0014247	CARHR021440	g27480
OG0014248	CARHR024430	g50315
OG0014249	CARHR025890	g50375
OG0014251	CARHR026090	g32202
OG0014253	CARHR026480	g32242
OG0014254	CARHR027070	g32285
OG0014255	CARHR032150	g50662
OG0014258	CARHR046650	g40780, g41067
OG0014261	CARHR069420	g44419, g46239
OG0014262	CARHR070320	g46316
OG0014264	CARHR076680	g12756
OG0014265	CARHR087510	g12254
OG0014267	CARHR098180	g11826
OG0014268	CARHR100160	g6470
OG0014270	CARHR057040, CARHR151420, CARHR190150	g31002
OG0014271	CARHR105930	g14240
OG0014273	CARHR109740	g13916
OG0014274	CARHR112160	g38538
OG0014275	CARHR114360	g50943
OG0014278	CARHR115130	g38287
OG0014280	CARHR124560	g39877
OG0014282	CARHR129380	g51506
OG0014283	CARHR129570	g51520, g25983
OG0014284	CARHR129700	g51527
OG0014286	CARHR135740	g51926, g51933, g51925
OG0014287	CARHR143730	g10816
OG0014288	CARHR144060	g10795
OG0014289	CARHR145890	g41234
OG0014290	CARHR147830	g10549
OG0014291	CARHR153020	g10352
OG0014292	CARHR153030	g10351
OG0014293	CARHR153470	g10320
OG0014295	CARHR156360	g2735
OG0014296	CARHR159050	g19375
OG0014297	CARHR159120	g19369
OG0014298	CARHR163750	g19173
OG0014299	CARHR218790, CARHR169010	g1988
OG0014300	CARHR209230	g5707, g5706
OG0014301	CARHR208150	g29747
OG0014302	CARHR207130	g29681
OG0014304	CARHR198020	g5121
OG0014306	CARHR259380	g40209
OG0014307	CARHR259960	g40240
OG0014308	CARHR260210	g40249
OG0014309	CARHR255930, CARHR255920	g40328
OG0014310	CARHR252490	g25548
OG0014311	CARHR249750	g25436
OG0014312	CARHR248710	g25367
OG0014313	CARHR242720	g23135
OG0014314	CARHR238580	g23380
OG0014315	CARHR233950	g23703
OG0014316	CARHR233540	g23721
OG0014317	CARHR225300	g24184
OG0014319	CARHR219080	g24642, g24636
OG0014320	CARHR217400	g46884, g25247
OG0014321	CARHR216740	g46858
OG0014323	CARHR176240	g10971
OG0014324	CARHR180430	g11121
OG0014325	CARHR180600	g11122
OG0014326	CARHR181150	g37049, g18433
OG0014327	CARHR182660	g10215
OG0014328	CARHR258540	g26786
OG0014329	CARHR257840	g28274
OG0014330	CARHR257590	g1388
OG0014331	CARHR257580	g1383
OG0014332	CARHR257480	g1374
OG0014333	CARHR264660	g1321
OG0014334	CARHR267810	g39417, g28484
OG0014335	CARHR268130	g28492
OG0014336	CARHR276250	g9857, g358
OG0014337	CARHR283030, CARHR283270	g30303, g20244
OG0014337	CARHR283260	g8093, g48731
OG0014338	CARHR044290, CARHR282390, CARHR282490	g19989, g20911, g19782, g19734, g19728, g19776, g19687
OG0014340	CARHR212450	g53179, g10338
OG0014341	CARHR248980	g45249
OG0014343	CARHR096290	g11907
OG0014344	CARHR011860	g27158
OG0014346	CARHR073440	g46538
OG0014347	CARHR282190	g19701
OG0014373	CARHR184560	g19619
OG0014374	CARHR154880	g11420
OG0014375	CARHR155570	g19527
OG0014376	CARHR155610	g2811
OG0014377	CARHR155620	g11410
OG0014378	CARHR155640	g2809
OG0014379	CARHR155860	g2798
OG0014380	CARHR267680	g957
OG0014381	CARHR157250	g2706
OG0014382	CARHR157200	g2711
OG0014383	CARHR157170	g2717
OG0014384	CARHR157150	g2718
OG0014385	CARHR157110	g2723
OG0014386	CARHR157000	g19469
OG0014387	CARHR156940	g19481
OG0014388	CARHR156640	g19493
OG0014389	CARHR156730, CARHR054080	g19497
OG0014390	CARHR026710	g27621
OG0014391	CARHR156550	g2751
OG0014392	CARHR156500	g19499
OG0014393	CARHR156480	g19500
OG0014394	CARHR143620	g10828
OG0014395	CARHR143690	g10821
OG0014396	CARHR144730	g10731
OG0014397	CARHR261520	g46671
OG0014398	CARHR261570	g46672
OG0014399	CARHR261620	g46676
OG0014401	CARHR286890	g25300
OG0014402	CARHR037200	g37176
OG0014403	CARHR195170	g4948
OG0014404	CARHR195340	g4952, g4956
OG0014405	CARHR195520	g28994
OG0014406	CARHR195540	g28993
OG0014407	CARHR195610	g41501
OG0014408	CARHR195750	g29132
OG0014409	CARHR195800	g29135
OG0014410	CARHR195850	g4992
OG0014411	CARHR195970	g4998
OG0014412	CARHR196290	g29156
OG0014413	CARHR196310	g29158
OG0014414	CARHR196350	g29167
OG0014416	CARHR196570	g5031
OG0014418	CARHR197160	g5063
OG0014419	CARHR183610	g10262
OG0014420	CARHR197620	g5088
OG0014421	CARHR236120	g23555
OG0014422	CARHR197800	g5103
OG0014423	CARHR197880	g5113
OG0014424	CARHR197960	g5118
OG0014425	CARHR198070	g5127
OG0014426	CARHR198300	g5143
OG0014427	CARHR198320	g5146
OG0014428	CARHR198330	g5147
OG0014429	CARHR198540	g5160
OG0014430	CARHR198630	g5176, g29296
OG0014431	CARHR198660	g29298
OG0014432	CARHR198750	g5180
OG0014433	CARHR220030	g47034
OG0014434	CARHR198760	g29303
OG0014435	CARHR198780	g29305
OG0014436	CARHR198800	g5183
OG0014437	CARHR198900	g45658
OG0014438	CARHR199050	g5200
OG0014439	CARHR199120	g45654
OG0014440	CARHR199200	g45649
OG0014441	CARHR199250	g45636
OG0014442	CARHR199280	g5216
OG0014443	CARHR199540	g29331
OG0014445	CARHR199600	g29334
OG0014446	CARHR199670	g5246
OG0014447	CARHR200020	g29357
OG0014448	CARHR200030	g29358
OG0014449	CARHR200350	g45614
OG0014450	CARHR200530	g5299
OG0014452	CARHR200770	g45593
OG0014453	CARHR200810	g29399
OG0014454	CARHR200920	g45588
OG0014455	CARHR200960	g29403
OG0014456	CARHR201410	g5351
OG0014457	CARHR201500	g5361
OG0014458	CARHR236360	g23541
OG0014460	CARHR151760	g4294
OG0014461	CARHR201900	g29447
OG0014462	CARHR201990	g5381
OG0014463	CARHR202200	g5389
OG0014464	CARHR202250	g29464
OG0014465	CARHR202260	g29465
OG0014466	CARHR202270	g29466
OG0014467	CARHR202350	g29471
OG0014468	CARHR202380	g5394
OG0014469	CARHR202420	g45554
OG0014470	CARHR202620	g29486
OG0014471	CARHR202630	g29487
OG0014472	CARHR202690	g5405
OG0014473	CARHR202740	g45545, g29492
OG0014474	CARHR202750	g29493
OG0014475	CARHR202790	g45542
OG0014477	CARHR203090	g29509
OG0014479	CARHR203180	g29519
OG0014480	CARHR203320	g5432
OG0014481	CARHR217490	g13016
OG0014482	CARHR203760	g5450
OG0014483	CARHR203940	g29560
OG0014484	CARHR203930	g29561
OG0014485	CARHR204250	g5474
OG0014486	CARHR204370	g5487
OG0014487	CARHR204430	g5491
OG0014488	CARHR204570	g5498
OG0014489	CARHR101340	g6434
OG0014490	CARHR204730	g29588
OG0014491	CARHR204780	g5506
OG0014493	CARHR205130	g29602
OG0014494	CARHR205270	g5529
OG0014495	CARHR205560	g5537
OG0014496	CARHR205640	g5540, g29625
OG0014497	CARHR251280	g45207
OG0014498	CARHR232510	g23792
OG0014499	CARHR232460	g23801
OG0014502	CARHR232190	g47524
OG0014503	CARHR232120	g47519
OG0014504	CARHR232090	g17200
OG0014505	CARHR118540	g40201
OG0014506	CARHR154210	g19580
OG0014507	CARHR118630	g40186
OG0014508	CARHR119010	g40180
OG0014509	CARHR118750	g40179
OG0014510	CARHR118790	g40176
OG0014511	CARHR118930	g40162
OG0014512	CARHR118960	g40161
OG0014513	CARHR119030	g37795
OG0014514	CARHR119040	g40154
OG0014515	CARHR119530	g40128
OG0014516	CARHR119700	g43660
OG0014517	CARHR119920	g40117
OG0014518	CARHR119970	g40114
OG0014519	CARHR119990	g40112
OG0014520	CARHR120230	g40094
OG0014521	CARHR120540	g37812, g53449
OG0014522	CARHR120660	g40077
OG0014523	CARHR120810	g40071
OG0014524	CARHR120860	g40068
OG0014525	CARHR121000	g37821
OG0014526	CARHR121080	g40062
OG0014527	CARHR121170	g40056
OG0014528	CARHR121250	g40045
OG0014529	CARHR121280	g40039
OG0014530	CARHR121490	g51085
OG0014531	CARHR121580	g37843
OG0014532	CARHR121650	g39977
OG0014533	CARHR121760	g39984
OG0014534	CARHR121770	g39985
OG0014535	CARHR121950	g40002
OG0014536	CARHR122280	g51121
OG0014537	CARHR122350	g51122
OG0014538	CARHR122840	g39972
OG0014539	CARHR122950	g37878
OG0014540	CARHR122970	g51177
OG0014541	CARHR123210	g51181
OG0014542	CARHR123380	g39951
OG0014543	CARHR123440	g39946
OG0014544	CARHR123490	g39936
OG0014545	CARHR123590	g37896
OG0014546	CARHR123640	g51198
OG0014547	CARHR124370	g51228
OG0014548	CARHR191160	g39859
OG0014550	CARHR124930	g51240
OG0014551	CARHR124940	g51241
OG0014552	CARHR124960	g39848
OG0014553	CARHR125090	g51252
OG0014554	CARHR125120	g39840
OG0014555	CARHR231630	g47493
OG0014556	CARHR125560	g51271
OG0014558	CARHR125780	g39819
OG0014559	CARHR125850	g51288
OG0014560	CARHR125890	g51290
OG0014561	CARHR126490, CARHR004520	g39810
OG0014562	CARHR126300	g39799
OG0014563	CARHR126140	g39791
OG0014564	CARHR126040	g39787
OG0014565	CARHR126670	g39770
OG0014566	CARHR126730	g37941
OG0014567	CARHR126850	g39765
OG0014568	CARHR126860	g51322
OG0014569	CARHR127410	g51353
OG0014570	CARHR180180	g39728
OG0014571	CARHR179930	g11100
OG0014572	CARHR179700	g39710
OG0014573	CARHR179680	g39708
OG0014574	CARHR179670	g39707
OG0014575	CARHR179610	g11090
OG0014576	CARHR179500	g11088
OG0014577	CARHR179380	g39694
OG0014578	CARHR179120	g39680
OG0014579	CARHR179110	g39679
OG0014580	CARHR179080	g11065
OG0014581	CARHR178990	g11061
OG0014582	CARHR232680	g23780
OG0014584	CARHR232780	g47544
OG0014585	CARHR232850	g23763
OG0014587	CARHR232960	g47551
OG0014588	CARHR232980	g23758
OG0014589	CARHR037310	g54011
OG0014590	CARHR037260	g36259
OG0014591	CARHR037220	g36248
OG0014592	CARHR036920	g28121
OG0014593	CARHR036830	g53986
OG0014594	CARHR134190	g50419
OG0014595	CARHR036170	g36175
OG0014596	CARHR070190	g44391
OG0014597	CARHR036220	g28140
OG0014598	CARHR036250	g28139
OG0014599	CARHR036440	g28136
OG0014600	CARHR036460	g53964
OG0014601	CARHR027260	g50436
OG0014602	CARHR027270	g32295
OG0014603	CARHR027330	g27642
OG0014604	CARHR027390	g32306
OG0014605	CARHR027590	g27649
OG0014606	CARHR027700	g27650
OG0014607	CARHR027820	g27655
OG0014608	CARHR027830	g32339
OG0014609	CARHR027920	g50472
OG0014610	CARHR028260	g32374
OG0014611	CARHR028540	g50502
OG0014612	CARHR028730	g50508
OG0014613	CARHR028930	g50513
OG0014614	CARHR029010	g32409
OG0014615	CARHR029180	g50517
OG0014616	CARHR029540	g32418
OG0014617	CARHR029410	g32428
OG0014618	CARHR029340	g32436
OG0014619	CARHR029320	g27694
OG0014620	CARHR029910	g50542
OG0014621	CARHR029940	g32472
OG0014622	CARHR029950	g32473
OG0014623	CARHR231930	g23832
OG0014624	CARHR030050	g50547
OG0014625	CARHR030120	g50551
OG0014626	CARHR030150	g32479
OG0014627	CARHR030300	g27718
OG0014628	CARHR030330	g50566
OG0014629	CARHR030390	g32506
OG0014630	CARHR030570	g50573
OG0014631	CARHR030630	g50578
OG0014632	CARHR030640	g50579
OG0014633	CARHR030780	g50589
OG0014634	CARHR030840	g32525
OG0014635	CARHR030950	g27746
OG0014636	CARHR030980	g27743
OG0014637	CARHR287030	g27737
OG0014638	CARHR031080	g50610
OG0014639	CARHR031090	g32535
OG0014640	CARHR031100	g32539
OG0014641	CARHR031250	g27724
OG0014643	CARHR031520	g50628
OG0014644	CARHR031590	g32595
OG0014645	CARHR031630	g32600
OG0014646	CARHR031680	g50633
OG0014647	CARHR031970	g27780
OG0014648	CARHR145140	g10704
OG0014649	CARHR145220	g10697
OG0014650	CARHR145420	g10680
OG0014651	CARHR145550	g1531
OG0014652	CARHR145770	g1544
OG0014653	CARHR232330	g23811
OG0014654	CARHR145810	g10663
OG0014655	CARHR145970	g1551
OG0014656	CARHR145990	g1557
OG0014657	CARHR280840	g50
OG0014658	CARHR280810	g9653
OG0014659	CARHR280600	g62
OG0014660	CARHR280370	g77
OG0014661	CARHR280340	g78
OG0014662	CARHR280330	g9670
OG0014663	CARHR280290	g82
OG0014664	CARHR280280	g83
OG0014665	CARHR280160	g97
OG0014666	CARHR280130	g100
OG0014667	CARHR280110	g102
OG0014668	CARHR279980	g112
OG0014669	CARHR279910	g9688
OG0014670	CARHR279900	g118
OG0014671	CARHR279850	g9691
OG0014674	CARHR279500	g9707
OG0014675	CARHR279120	g166
OG0014676	CARHR279080	g9723
OG0014677	CARHR293790	g45210
OG0014678	CARHR278890	g9734
OG0014679	CARHR278840	g9742
OG0014680	CARHR278720	g207
OG0014681	CARHR278630	g213
OG0014682	CARHR278560	g217
OG0014683	CARHR278420	g9762
OG0014684	CARHR278390	g233
OG0014685	CARHR278380	g9764
OG0014686	CARHR278320	g9765
OG0014687	CARHR278190	g2754
OG0014688	CARHR278140	g245
OG0014689	CARHR278070	g9783
OG0014690	CARHR277910	g9792
OG0014691	CARHR277860	g261
OG0014692	CARHR277830	g263
OG0014693	CARHR277510	g282
OG0014694	CARHR277290	g299
OG0014695	CARHR277280	g300
OG0014696	CARHR277240	g9816
OG0014697	CARHR277220	g303
OG0014698	CARHR277210	g304
OG0014699	CARHR107570	g315
OG0014700	CARHR277110	g309
OG0014701	CARHR276950	g9826
OG0014702	CARHR276940	g320
OG0014703	CARHR276890	g9828
OG0014704	CARHR276810	g18623
OG0014705	CARHR276800	g324
OG0014707	CARHR276350	g348
OG0014708	CARHR276110	g18605
OG0014709	CARHR276100	g359
OG0014710	CARHR275910	g9871
OG0014711	CARHR275880	g380
OG0014712	CARHR275860	g9873
OG0014713	CARHR275820	g384
OG0014714	CARHR275680	g388
OG0014715	CARHR275660	g390
OG0014716	CARHR275480	g9887
OG0014717	CARHR275470	g9888
OG0014718	CARHR275370	g413
OG0014720	CARHR275150	g9901
OG0014721	CARHR275020	g9908
OG0014722	CARHR274830	g435
OG0014723	CARHR147920	g9937
OG0014724	CARHR274640	g9938
OG0014725	CARHR274620	g9939
OG0014726	CARHR274550	g448
OG0014728	CARHR190040	g491
OG0014729	CARHR190020	g9970
OG0014730	CARHR189830	g9988
OG0014731	CARHR189800	g501
OG0014732	CARHR189680	g9992
OG0014733	CARHR036150	g28142
OG0014734	CARHR189490	g9995
OG0014735	CARHR154200	g2915
OG0014736	CARHR189240, CARHR189220	g18571
OG0014737	CARHR189210	g533
OG0014738	CARHR189200	g10001
OG0014739	CARHR189150	g10005
OG0014740	CARHR189130	g539
OG0014741	CARHR189090	g541
OG0014742	CARHR188930	g546
OG0014743	CARHR188920	g547
OG0014745	CARHR188910	g548
OG0014746	CARHR188860	g550
OG0014747	CARHR188730	g18565
OG0014748	CARHR188640	g564
OG0014749	CARHR188620	g29124
OG0014750	CARHR188580	g567
OG0014751	CARHR188520	g576
OG0014752	CARHR188140	g589
OG0014753	CARHR187500	g14919, g18548
OG0014754	CARHR187270	g18544
OG0014755	CARHR187290	g625
OG0014756	CARHR187340	g10095
OG0014757	CARHR187450	g632
OG0014758	CARHR193580	g29111
OG0014759	CARHR193250	g28979
OG0014760	CARHR193030	g28968
OG0014761	CARHR192810	g693
OG0014762	CARHR192740	g28952, g41410
OG0014763	CARHR192600	g708
OG0014764	CARHR192460	g718
OG0014765	CARHR192390	g719
OG0014767	CARHR192220	g722
OG0014768	CARHR192200	g723
OG0014769	CARHR192150	g41395
OG0014770	CARHR191940	g28911
OG0014771	CARHR191810	g747
OG0014772	CARHR191660	g41370
OG0014773	CARHR191480	g771
OG0014774	CARHR191410	g41361
OG0014775	CARHR191400	g777
OG0014776	CARHR023320	g50271
OG0014777	CARHR191250	g788
OG0014778	CARHR191130	g794
OG0014779	CARHR191120	g795
OG0014780	CARHR191060	g41359
OG0014781	CARHR190840	g809
OG0014782	CARHR190730	g28857
OG0014783	CARHR100880	g11705
OG0014784	CARHR190690	g28855
OG0014785	CARHR190660	g28854
OG0014787	CARHR266710	g41294
OG0014788	CARHR274420	g41332
OG0014789	CARHR274290	g28829, g842
OG0014790	CARHR274260	g41330
OG0014791	CARHR274230	g28826
