Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0012837	CARHR043590	Cg006G1801500
OG0012839	CARHR043510	Cg006G1802500
OG0012840	CARHR043360	Cg006G1803900
OG0012841	CARHR043310	Cg006G1804500
OG0012842	CARHR130230	Cg005G1573600
OG0012843	CARHR130250	Cg005G1573400
OG0012844	CARHR130360	Cg005G1572200
OG0012845	CARHR130480, CARHR182760	Cg005G1571300
OG0012846	CARHR130860	Cg005G1567900
OG0012847	CARHR130910	Cg005G1567400
OG0012848	CARHR128170	Cg005G1591900
OG0012849	CARHR130960	Cg005G1567100
OG0012850	CARHR130980	Cg005G1566900
OG0012851	CARHR131060	Cg005G1566700
OG0012852	CARHR131290	Cg005G1565900
OG0012853	CARHR149990	Cg002G0572900
OG0012854	CARHR011620	Cg006G2149400
OG0012855	CARHR150780	Cg002G0577800
OG0012856	CARHR150850	Cg002G0578800
OG0012857	CARHR151160	Cg002G0581300
OG0012858	CARHR151220	Cg002G0582400
OG0012859	CARHR258850	Cg003G0837700
OG0012860	CARHR258790	Cg003G0834500
OG0012861	CARHR265930	Cg003G0912300
OG0012863	CARHR258490	Cg003G0871500, Cg016G3058800
OG0012864	CARHR258240	Cg016G3061100, Cg003G0874500
OG0012865	CARHR293240	Cg003G0891200
OG0012866	CARHR259180	Cg003G0842200
OG0012867	CARHR258950	Cg003G0838600
OG0012868	CARHR258860	Cg003G0837800
OG0012869	CARHR258890	Cg003G0838500
OG0012870	CARHR217160	Cg001G0310400
OG0012871	CARHR218100	Cg001G0300200
OG0012872	CARHR218600	Cg001G0288900
OG0012873	CARHR101160	Cg004G1319300
OG0012874	CARHR218710	Cg001G0287000
OG0012875	CARHR219160	Cg001G0281700
OG0012876	CARHR219330	Cg001G0280500
OG0012877	CARHR219340	Cg001G0280400
OG0012879	CARHR219750	Cg001G0275500
OG0012880	CARHR219770	Cg001G0275100
OG0012881	CARHR219960	Cg001G0273900
OG0012882	CARHR220120	Cg001G0272500
OG0012883	CARHR220230	Cg001G0271000
OG0012884	CARHR220610	Cg001G0267900
OG0012885	CARHR220740	Cg001G0265500
OG0012887	CARHR221430	Cg001G0260600
OG0012888	CARHR221700	Cg001G0259100
OG0012889	CARHR221780	Cg001G0258500
OG0012890	CARHR221850	Cg001G0258200
OG0012891	CARHR222140	Cg001G0253200
OG0012892	CARHR222350	Cg001G0251500
OG0012894	CARHR290340	Cg001G0247600
OG0012895	CARHR290370	Cg001G0247400
OG0012896	CARHR290450	Cg001G0246800
OG0012897	CARHR290620	Cg001G0245800
OG0012899	CARHR066180	Cg007G2501900
OG0012900	CARHR066250	Cg007G2502600
OG0012901	CARHR066500	Cg007G2504500
OG0012902	CARHR066570	Cg007G2505100
OG0012903	CARHR066780	Cg007G2507100
OG0012904	CARHR066840	Cg007G2507800
OG0012905	CARHR066980	Cg007G2509300
OG0012906	CARHR066990	Cg007G2509400
OG0012907	CARHR067120	Cg007G2510700
OG0012908	CARHR067280	Cg007G2512200
OG0012909	CARHR067310	Cg007G2512400
OG0012910	CARHR111420	Cg004G1444800
OG0012911	CARHR067590, CARHR089230	Cg007G2513600
OG0012912	CARHR067720	Cg007G2515200
OG0012913	CARHR067810	Cg007G2516000
OG0012914	CARHR067980	Cg007G2517600
OG0012915	CARHR068090	Cg007G2518600
OG0012916	CARHR061390	Cg007G2455000
OG0012917	CARHR061410	Cg007G2455200
OG0012918	CARHR061490	Cg007G2455900
OG0012919	CARHR061580	Cg007G2457100
OG0012920	CARHR061630	Cg007G2457600
OG0012921	CARHR062140	Cg007G2463300
OG0012923	CARHR109360	Cg004G1423900
OG0012924	CARHR236490	Cg001G0114500
OG0012925	CARHR236550	Cg001G0113900
OG0012926	CARHR180640	Cg008G2926800
OG0012927	CARHR236900	Cg001G0110200
OG0012928	CARHR237000	Cg001G0109400
OG0012929	CARHR047680	Cg007G2267900
OG0012930	CARHR047650	Cg007G2267600
OG0012931	CARHR098720	Cg002G0597800
OG0012932	CARHR046990	Cg007G2264700
OG0012933	CARHR262150	Cg001G0371300
OG0012934	CARHR262140	Cg001G0371400
OG0012935	CARHR102610	Cg004G1333100
OG0012936	CARHR261810	Cg001G0374500
OG0012937	CARHR257500	Cg003G0887000
OG0012938	CARHR153970	Cg002G0624200
OG0012939	CARHR152690	Cg002G0593100
OG0012940	CARHR152940	Cg002G0593600
OG0012941	CARHR286650	Cg002G0637800
OG0012942	CARHR149490	Cg002G0629700
OG0012943	CARHR152880	Cg002G0594300
OG0012944	CARHR149200	Cg002G0647800
OG0012945	CARHR149190	Cg002G0648300
OG0012946	CARHR142570	Cg005G1457800
OG0012947	CARHR152930	Cg002G0593700
OG0012948	CARHR148850	Cg002G0650900
OG0012949	CARHR148750	Cg002G0651500
OG0012950	CARHR148590	Cg002G0652700
OG0012951	CARHR148350	Cg002G0655400
OG0012952	CARHR265140	Cg003G0905100
OG0012953	CARHR148170	Cg002G0657000
OG0012954	CARHR147610	Cg002G0661300
OG0012955	CARHR147390	Cg002G0663200
OG0012956	CARHR147240	Cg002G0665400
OG0012957	CARHR147120	Cg002G0666500
OG0012958	CARHR147020	Cg002G0667500
OG0012960	CARHR146880	Cg002G0668900
OG0012961	CARHR260190, CARHR288520	Cg008G2932600
OG0012962	CARHR062990	Cg007G2469400
OG0012963	CARHR062910	Cg007G2468500
OG0012964	CARHR062860	Cg007G2468000
OG0012965	CARHR062360	Cg007G2464300
OG0012966	CARHR062280	Cg007G2461600
OG0012967	CARHR062230	Cg007G2462100
OG0012968	CARHR062220	Cg007G2462300
OG0012969	CARHR175610	Cg008G2969700
OG0012970	CARHR259350	Cg003G0807900
OG0012971	CARHR175980	Cg008G2967000
OG0012972	CARHR176050	Cg008G2966500
OG0012974	CARHR176120	Cg008G2965800
OG0012975	CARHR176180	Cg008G2965200
OG0012976	CARHR176190	Cg008G2965100
OG0012977	CARHR176270	Cg008G2964300
OG0012978	CARHR176320	Cg008G2964000
OG0012979	CARHR105110	Cg004G1360300
OG0012980	CARHR176450	Cg008G2962500
OG0012981	CARHR176660	Cg008G2961000
OG0012982	CARHR176830	Cg008G2959300
OG0012983	CARHR177360	Cg008G2955600
OG0012984	CARHR039610	Cg006G1836300
OG0012985	CARHR039630, CARHR039620	Cg006G1836200
OG0012986	CARHR039660	Cg006G1835900
OG0012987	CARHR039770	Cg006G1834900
OG0012988	CARHR111710, CARHR040200	Cg006G1831300
OG0012989	CARHR231820	Cg001G0159800
OG0012990	CARHR040640	Cg006G1827800
OG0012991	CARHR040590, CARHR040670	Cg006G1827600
OG0012992	CARHR040930	Cg006G1825600
OG0012993	CARHR041090	Cg006G1823900
OG0012994	CARHR041100	Cg006G1823800
OG0012995	CARHR041110	Cg006G1823500
OG0012996	CARHR041180	Cg006G1822900
OG0012997	CARHR041420	Cg006G1821400
OG0012998	CARHR041700	Cg006G1819500
OG0012999	CARHR041710, CARHR216830	Cg006G1819400
OG0013000	CARHR042290	Cg006G1813200
OG0013001	CARHR042320	Cg006G1813100
OG0013002	CARHR042460	Cg006G1811900
OG0013003	CARHR153080	Cg008G2857600
OG0013004	CARHR042970	Cg006G1807200
OG0013005	CARHR043120	Cg006G1806300
OG0013006	CARHR043230	Cg006G1805300
OG0013007	CARHR181710	Cg008G2893900
OG0013008	CARHR181170	Cg008G2921800
OG0013009	CARHR180950	Cg008G2923500
OG0013010	CARHR186790	Cg008G2923900
OG0013011	CARHR180880	Cg008G2924600
OG0013012	CARHR127600	Cg005G1597000
OG0013013	CARHR127630	Cg005G1596700
OG0013015	CARHR256800	Cg003G0894600
OG0013017	CARHR128790	Cg005G1586200
OG0013018	CARHR128800	Cg005G1586100
OG0013019	CARHR128950	Cg005G1584900
OG0013020	CARHR129110	Cg005G1583700
OG0013021	CARHR129160	Cg005G1583300
OG0013022	CARHR129250	Cg005G1582400
OG0013023	CARHR129370	Cg001G0280600, Cg005G1581300
OG0013024	CARHR129510	Cg005G1579800
OG0013025	CARHR129540	Cg005G1579400
OG0013026	CARHR129640	Cg005G1578300
OG0013027	CARHR285020	Cg008G2916800
OG0013028	CARHR129680	Cg005G1578100
OG0013029	CARHR129960	Cg008G2735000, Cg005G1576100
OG0013030	CARHR130020	Cg005G1575500
OG0013031	CARHR226200	Cg001G0206900
OG0013033	CARHR226060	Cg001G0208400
OG0013035	CARHR225850, CARHR290430	Cg001G0210700
OG0013036	CARHR225930	Cg001G0210200
OG0013037	CARHR225950	Cg001G0210000
OG0013038	CARHR154090	Cg002G0622900
OG0013039	CARHR225630	Cg001G0213100
OG0013040	CARHR225500	Cg001G0214700
OG0013041	CARHR225490	Cg001G0214800
OG0013042	CARHR225390	Cg001G0216000
OG0013043	CARHR225120	Cg001G0218600
OG0013044	CARHR224990	Cg001G0219600
OG0013045	CARHR284600	Cg008G2864900, Cg008G2849600
OG0013046	CARHR063080	Cg007G2470200
OG0013047	CARHR224550	Cg001G0224200
OG0013048	CARHR224490	Cg001G0224900
OG0013049	CARHR224470	Cg001G0225100
OG0013050	CARHR224430	Cg001G0225500
OG0013051	CARHR224310	Cg001G0226600
OG0013052	CARHR224240	Cg001G0227200
OG0013053	CARHR224160	Cg001G0227900
OG0013054	CARHR223980	Cg001G0229400
OG0013055	CARHR002750	Cg006G2232700
OG0013056	CARHR160630	Cg002G0517700
OG0013057	CARHR160620	Cg002G0517800
OG0013059	CARHR160410	Cg002G0519500
OG0013060	CARHR160190	Cg002G0521500
OG0013061	CARHR172340	Cg002G0410000
OG0013062	CARHR160140	Cg002G0522100
OG0013063	CARHR160100	Cg002G0522500
OG0013064	CARHR160020	Cg002G0523200
OG0013065	CARHR159940	Cg002G0523900
OG0013067	CARHR230990	Cg001G0167800
OG0013069	CARHR230910	Cg001G0168400
OG0013070	CARHR265270	Cg003G0906200
OG0013071	CARHR264970	Cg003G0903100
OG0013072	CARHR264680	Cg003G0899900
OG0013073	CARHR264530	Cg003G0898600
OG0013074	CARHR264360	Cg003G0897700
OG0013075	CARHR264130	Cg003G0896100
OG0013076	CARHR256750	Cg003G0895000
OG0013077	CARHR257020	Cg003G0892900
OG0013078	CARHR256890	Cg003G0894000
OG0013079	CARHR104780	Cg004G1364000
OG0013080	CARHR104890	Cg004G1356300
OG0013081	CARHR105290	Cg004G1367800
OG0013082	CARHR210470	Cg008G2600200, Cg008G2600300
OG0013083	CARHR105450	Cg004G1385100, Cg004G1376000
OG0013084	CARHR105640	Cg004G1388100, Cg004G1379400
OG0013085	CARHR105840	Cg004G1383200, Cg004G1390900
OG0013086	CARHR105850	Cg004G1391000, Cg004G1383300
OG0013087	CARHR106030	Cg004G1392400
OG0013088	CARHR106180	Cg004G1394200, Cg001G0289200
OG0013089	CARHR106220	Cg004G1394900
OG0013090	CARHR106240	Cg004G1395000
OG0013091	CARHR106350, CARHR106360	Cg004G1395800
OG0013092	CARHR106950	Cg004G1402200
OG0013093	CARHR107150	Cg004G1403600
OG0013094	CARHR033820	Cg006G1923300
OG0013095	CARHR231290	Cg001G0164900
OG0013096	CARHR231300	Cg001G0164800
OG0013097	CARHR231240	Cg001G0165400
OG0013098	CARHR231230	Cg001G0165500
OG0013099	CARHR231110	Cg001G0166700
OG0013100	CARHR230900	Cg001G0168600
OG0013101	CARHR246770	Cg001G0017400
OG0013102	CARHR229880	Cg001G0175600
OG0013103	CARHR229870	Cg001G0175800
OG0013104	CARHR229650	Cg001G0177300
OG0013105	CARHR229550, CARHR229560	Cg001G0177900
OG0013106	CARHR229390	Cg001G0179400
OG0013107	CARHR229280	Cg001G0180100
OG0013108	CARHR229090	Cg001G0181800
OG0013109	CARHR228980	Cg001G0182400
OG0013110	CARHR172350	Cg002G0409900
OG0013111	CARHR228820	Cg001G0183600
OG0013112	CARHR228770	Cg001G0184300
OG0013113	CARHR228730	Cg001G0184600
OG0013114	CARHR226760	Cg001G0201500
OG0013115	CARHR226880	Cg001G0200600
OG0013116	CARHR226930	Cg001G0200400
OG0013117	CARHR226950	Cg001G0200200
OG0013118	CARHR226960	Cg001G0200100
OG0013119	CARHR036110	Cg006G1869900
OG0013120	CARHR227330	Cg001G0196700
OG0013121	CARHR227460	Cg001G0195500
OG0013122	CARHR258370	Cg003G0873700, Cg016G3060400
OG0013123	CARHR227840	Cg001G0191900
OG0013124	CARHR227880	Cg001G0191500
OG0013125	CARHR292370	Cg006G1895100
OG0013126	CARHR228220	Cg001G0188900
OG0013127	CARHR228410	Cg001G0187200
OG0013128	CARHR228430	Cg001G0187100
OG0013129	CARHR228550	Cg001G0185800
OG0013130	CARHR226490	Cg001G0204200
OG0013131	CARHR260880	Cg003G0779200
OG0013132	CARHR260100	Cg003G0790800
OG0013133	CARHR260140	Cg003G0789400
OG0013134	CARHR260220	Cg003G0789200
OG0013135	CARHR184490	Cg008G2913200
OG0013136	CARHR284930	Cg008G2916000
OG0013137	CARHR284970	Cg008G2916300
OG0013138	CARHR285120	Cg008G2910400
OG0013139	CARHR285130	Cg008G2910200
OG0013140	CARHR181890, CARHR181880	Cg008G2904900
OG0013141	CARHR181870	Cg008G2904800
OG0013142	CARHR181540	Cg008G2902700
OG0013143	CARHR181570	Cg008G2901100
OG0013144	CARHR181590	Cg008G2899000
OG0013145	CARHR222720	Cg001G0241700
OG0013146	CARHR222760	Cg001G0241300
OG0013147	CARHR222780	Cg001G0241000
OG0013148	CARHR222910	Cg001G0239800
OG0013149	CARHR223040	Cg001G0239100
OG0013150	CARHR223050	Cg001G0239000
OG0013151	CARHR223310	Cg001G0236700
OG0013152	CARHR223550, CARHR290510	Cg001G0233600
OG0013153	CARHR223570	Cg001G0233300
OG0013154	CARHR223670	Cg001G0232000
OG0013155	CARHR074850	Cg004G1070500
OG0013156	CARHR074870	Cg004G1070700
OG0013157	CARHR074900	Cg004G1071000
OG0013158	CARHR074970	Cg004G1071600
OG0013159	CARHR075020	Cg004G1072300
OG0013160	CARHR075130	Cg004G1073500
OG0013161	CARHR075150	Cg004G1073700
OG0013162	CARHR075320	Cg004G1075300
OG0013163	CARHR075450	Cg004G1076700
OG0013164	CARHR281180	Cg003G1064000
OG0013165	CARHR281200	Cg003G1064200
OG0013166	CARHR281240	Cg003G1064500
OG0013167	CARHR281270	Cg003G1064900
OG0013169	CARHR281360	Cg003G1066000
OG0013171	CARHR281540	Cg003G1067600
OG0013172	CARHR111060	Cg004G1442300
OG0013173	CARHR281680	Cg003G1069100
OG0013175	CARHR281820	Cg003G0887800, Cg003G1070200
OG0013176	CARHR053030	Cg001G0062700
OG0013177	CARHR291410	Cg002G0395200
OG0013178	CARHR291460	Cg002G0395700
OG0013179	CARHR291470	Cg002G0395800
OG0013180	CARHR291540	Cg002G0396500
OG0013182	CARHR291630	Cg002G0397400
OG0013183	CARHR291660	Cg002G0397800
OG0013184	CARHR291670	Cg002G0397900
OG0013185	CARHR173470	Cg002G0399500
OG0013186	CARHR173460	Cg002G0399600
OG0013187	CARHR173310	Cg002G0400600
OG0013188	CARHR173080	Cg002G0402800
OG0013189	CARHR172990	Cg002G0403500
OG0013190	CARHR172980	Cg002G0403600
OG0013191	CARHR172470	Cg002G0408300
OG0013192	CARHR172410	Cg002G0409200
OG0013193	CARHR172130	Cg002G0412000
OG0013194	CARHR172120	Cg002G0412100
OG0013195	CARHR171990	Cg002G0413600
OG0013196	CARHR171860	Cg002G0414900
OG0013197	CARHR264320	Cg003G0897400
OG0013198	CARHR171390	Cg002G0419200
OG0013199	CARHR170870	Cg002G0423400
OG0013200	CARHR170710	Cg002G0424300
OG0013201	CARHR170630	Cg002G0425100
OG0013202	CARHR114390	Cg005G1758000
OG0013204	CARHR170390	Cg002G0427300
OG0013205	CARHR170190	Cg002G0429200
OG0013206	CARHR170100	Cg002G0430000
OG0013207	CARHR170060	Cg002G0430500
OG0013208	CARHR186610, CARHR186570	Cg008G2823900
OG0013209	CARHR169840	Cg002G0432300
OG0013210	CARHR287540	Cg007G2342700
OG0013211	CARHR169460	Cg002G0436000
OG0013212	CARHR058040	Cg007G2421600
OG0013213	CARHR234090	Cg001G0137900
OG0013214	CARHR168980	Cg002G0439600
OG0013215	CARHR168870	Cg002G0440600
OG0013216	CARHR156030	Cg002G0554500
OG0013217	CARHR168540	Cg002G0442700
OG0013218	CARHR168520	Cg002G0442900
OG0013219	CARHR168440	Cg002G0443500
OG0013220	CARHR168220	Cg002G0445400
OG0013221	CARHR168210	Cg002G0445500
OG0013222	CARHR168100	Cg002G0446600
OG0013223	CARHR167700	Cg002G0449600
OG0013224	CARHR167630	Cg002G0450000
OG0013225	CARHR167500	Cg002G0451200
OG0013226	CARHR167220	Cg002G0453800
OG0013227	CARHR167040	Cg002G0455400
OG0013228	CARHR166970	Cg002G0456400
OG0013229	CARHR159450, CARHR166930	Cg002G0456700
OG0013230	CARHR166810	Cg002G0457500
OG0013231	CARHR166680	Cg002G0458500
OG0013232	CARHR166640, CARHR166620	Cg002G0459800
OG0013233	CARHR166430	Cg002G0461900
OG0013234	CARHR166420	Cg002G0462000
OG0013235	CARHR166360	Cg002G0462600
OG0013236	CARHR183130	Cg008G2852900, Cg008G2868700
OG0013237	CARHR166140	Cg002G0464000
OG0013238	CARHR166030	Cg002G0465300
OG0013239	CARHR165590	Cg002G0470500
OG0013240	CARHR165580	Cg002G0470600
OG0013241	CARHR284680	Cg002G0470100
OG0013241	CARHR165410	Cg002G0472000
OG0013242	CARHR165350	Cg002G0473000
OG0013243	CARHR164990	Cg002G0476700
OG0013244	CARHR164840	Cg002G0478000
OG0013245	CARHR164830	Cg002G0478100
OG0013247	CARHR164630	Cg002G0479900
OG0013248	CARHR164410	Cg002G0482000
OG0013249	CARHR164180	Cg002G0484200
OG0013250	CARHR164150	Cg002G0484400
OG0013251	CARHR292170	Cg007G2424500
OG0013252	CARHR163980	Cg002G0486100
OG0013253	CARHR222790	Cg001G0240700
OG0013254	CARHR163710	Cg002G0488600
OG0013256	CARHR163340	Cg002G0492300
OG0013257	CARHR163310	Cg002G0492700
OG0013258	CARHR163210	Cg002G0493800
OG0013259	CARHR163220	Cg002G0493600
OG0013260	CARHR162930	Cg002G0497000
OG0013261	CARHR162770	Cg002G0498700
OG0013262	CARHR162750	Cg002G0499000
OG0013263	CARHR162720	Cg002G0499400
OG0013264	CARHR162320	Cg002G0502500
OG0013265	CARHR267080	Cg003G0924300
OG0013266	CARHR267070	Cg003G0924200
OG0013267	CARHR267060	Cg003G0924100
OG0013268	CARHR267020	Cg003G0922900
OG0013269	CARHR266610	Cg003G0918200
OG0013270	CARHR266490	Cg003G0917200
OG0013271	CARHR266260	Cg003G0915700
OG0013272	CARHR222450	Cg001G0243900
OG0013273	CARHR222420	Cg001G0244300
OG0013274	CARHR218950, CARHR231870	Cg001G0159000
OG0013275	CARHR290680	Cg001G0245300
OG0013276	CARHR100960	Cg004G1317800
OG0013277	CARHR101120	Cg004G1318700
OG0013278	CARHR101590	Cg004G1322800
OG0013279	CARHR101700	Cg004G1323800
OG0013280	CARHR101710	Cg004G1323900
OG0013281	CARHR101810	Cg004G1324500
OG0013282	CARHR102430	Cg004G1331100
OG0013283	CARHR102860	Cg004G1336500
OG0013284	CARHR102840	Cg004G1336400
OG0013285	CARHR102900	Cg004G1337200
OG0013286	CARHR103270	Cg004G1345000
OG0013287	CARHR103580	Cg004G1348200
OG0013288	CARHR103710	Cg004G1349900
OG0013289	CARHR103720	Cg004G1350000
OG0013290	CARHR103830	Cg004G1351700
OG0013291	CARHR100430	Cg004G1313700
OG0013292	CARHR100520	Cg004G1314800
OG0013293	CARHR100530	Cg004G1314900
OG0013294	CARHR100540	Cg004G1315000
OG0013295	CARHR058850	Cg007G2431800
OG0013296	CARHR059040	Cg007G2434200
OG0013298	CARHR059480	Cg007G2437200
OG0013299	CARHR059530	Cg007G2437400
OG0013300	CARHR059630	Cg007G2438400
OG0013301	CARHR059640	Cg007G2438500
OG0013302	CARHR059760	Cg007G2439500
OG0013303	CARHR060120	Cg007G2442400
OG0013304	CARHR060160	Cg007G2442800
OG0013305	CARHR058070, CARHR060210	Cg007G2443200
OG0013306	CARHR058060, CARHR060420	Cg007G2445100
OG0013307	CARHR060600	Cg007G2446600
OG0013308	CARHR060770	Cg007G2448300
OG0013309	CARHR061060	Cg007G2451900
OG0013311	CARHR216570	Cg001G0320700
OG0013312	CARHR108460	Cg004G1415500
OG0013313	CARHR108870	Cg004G1419100
OG0013314	CARHR108910	Cg004G1419700
OG0013315	CARHR213470, CARHR253380	Cg001G0381900
OG0013316	CARHR109080	Cg004G1421300
OG0013317	CARHR109240	Cg004G1422700
OG0013318	CARHR109290	Cg004G1423400
OG0013319	CARHR109300	Cg004G1423500
OG0013320	CARHR109480	Cg004G1426400
OG0013321	CARHR109490	Cg004G1426500
OG0013322	CARHR215810	Cg001G0330700
OG0013323	CARHR109730	Cg004G1429900
OG0013324	CARHR109850	Cg004G1430800
OG0013325	CARHR109990	Cg004G1432600
OG0013326	CARHR110060	Cg004G1433500
OG0013327	CARHR110160	Cg004G1434300
OG0013328	CARHR136260	Cg005G1518700
OG0013329	CARHR136250	Cg005G1518800
OG0013330	CARHR136150	Cg005G1519800
OG0013331	CARHR136140	Cg005G1519900
OG0013332	CARHR136120	Cg005G1520100
OG0013333	CARHR136090	Cg005G1520300
OG0013334	CARHR135980	Cg005G1521300
OG0013335	CARHR135920	Cg005G1521900
OG0013336	CARHR135730	Cg005G1524300
OG0013337	CARHR135670	Cg005G1525400
OG0013338	CARHR135660	Cg005G1525300
OG0013339	CARHR135520	Cg005G1526600, Cg001G0292500
OG0013340	CARHR135190, CARHR135160	Cg005G1529800
OG0013341	CARHR134990	Cg005G1531500
OG0013342	CARHR134850	Cg005G1532700
OG0013343	CARHR134590	Cg005G1534700
OG0013344	CARHR134520	Cg005G1535600
OG0013345	CARHR134450	Cg005G1536300
OG0013346	CARHR134020	Cg005G1539500
OG0013347	CARHR133920	Cg005G1540500
OG0013348	CARHR133910	Cg005G1540600
OG0013349	CARHR121200	Cg005G1653600
OG0013350	CARHR133790	Cg005G1541900, Cg007G2322000, Cg007G2321600
OG0013351	CARHR133780	Cg005G1542000
OG0013352	CARHR133350	Cg005G1545400
OG0013353	CARHR156060	Cg002G0554200
OG0013354	CARHR117670, CARHR151900	Cg005G1746200
OG0013355	CARHR133200	Cg005G1547000
OG0013357	CARHR132040	Cg005G1558000
OG0013358	CARHR132880	Cg005G1549800
OG0013359	CARHR132640	Cg005G1552200
OG0013360	CARHR132600	Cg005G1552500
OG0013361	CARHR132470	Cg005G1554000
OG0013362	CARHR143980	Cg002G0693600
OG0013363	CARHR131880	Cg005G1556800
OG0013364	CARHR132010, CARHR131990	Cg005G1557800
OG0013365	CARHR132170	Cg005G1559400
OG0013366	CARHR132270	Cg005G1560400
OG0013367	CARHR132300	Cg005G1560700
OG0013369	CARHR131530	Cg005G1563400
OG0013370	CARHR131500	Cg005G1563700
OG0013371	CARHR131450	Cg005G1564200
OG0013372	CARHR096240	Cg004G1272000
OG0013373	CARHR131360	Cg005G1564900
OG0013374	CARHR233380	Cg001G0144100
OG0013375	CARHR253430	Cg003G0746300
OG0013376	CARHR253340	Cg003G0745600
OG0013377	CARHR006050	Cg006G2200700
OG0013378	CARHR095380	Cg004G1264900
OG0013379	CARHR095390	Cg004G1265000
OG0013380	CARHR113920	Cg005G1761900
OG0013381	CARHR252740	Cg003G0857400, Cg003G0740300
OG0013382	CARHR254200	Cg003G0752900
OG0013383	CARHR254280	Cg003G0753200
OG0013384	CARHR254440	Cg003G0754700
OG0013385	CARHR254020	Cg003G0751400
OG0013386	CARHR253750	Cg003G0749100
OG0013387	CARHR112000	Cg005G1777400
OG0013388	CARHR112350	Cg005G1774400
OG0013389	CARHR112560	Cg005G1772600
OG0013390	CARHR112700	Cg005G1771800
OG0013392	CARHR113020	Cg005G1770300
OG0013393	CARHR113070	Cg005G1769800
OG0013394	CARHR113090	Cg005G1769600
OG0013395	CARHR113240	Cg005G1767700
OG0013396	CARHR113500	Cg005G1765900
OG0013397	CARHR113530	Cg005G1766200
OG0013398	CARHR113650	Cg005G1764500
OG0013399	CARHR113750	Cg005G1763100
OG0013401	CARHR114520	Cg005G1758900
OG0013402	CARHR184810	Cg005G1752700
OG0013403	CARHR114600	Cg005G1753000
OG0013404	CARHR116280	Cg005G1730800
OG0013405	CARHR115990	Cg036G3082500, Cg013G3025400
OG0013406	CARHR116480	Cg005G1733900
OG0013407	CARHR115360	Cg005G1718400
OG0013408	CARHR115280	Cg005G1717100
OG0013409	CARHR114930	Cg005G1713900
OG0013410	CARHR118500	Cg005G1703600
OG0013411	CARHR116600	Cg005G1734500
OG0013412	CARHR116660	Cg005G1735000
OG0013413	CARHR116750	Cg005G1735700
OG0013414	CARHR115240	Cg005G1708100
OG0013415	CARHR115530	Cg005G1722500
OG0013416	CARHR115480	Cg005G1722100
OG0013417	CARHR036140	Cg006G1870400
OG0013418	CARHR027060	Cg006G2000500
OG0013419	CARHR035650	Cg006G1879400
OG0013420	CARHR026900	Cg006G2002100
OG0013421	CARHR035610	Cg006G1885400
OG0013422	CARHR035400	Cg006G1884300
OG0013423	CARHR036020	Cg006G1868800
OG0013424	CARHR036050	Cg006G1869000
OG0013425	CARHR034690	Cg006G1903700
OG0013426	CARHR034420	Cg006G1911100
OG0013427	CARHR034280	Cg006G1912200
OG0013428	CARHR034170	Cg006G1915900
OG0013429	CARHR034130	Cg006G1915600
OG0013430	CARHR287280	Cg006G1916700
OG0013431	CARHR033830	Cg006G1923100, Cg006G1923200
OG0013432	CARHR033770	Cg006G1923900
OG0013433	CARHR033660	Cg006G1925700
OG0013434	CARHR033620	Cg006G1926000
OG0013435	CARHR103400	Cg007G2371400
OG0013436	CARHR033210	Cg006G1933200
OG0013437	CARHR032940	Cg006G1935900
OG0013438	CARHR032910	Cg006G1936200
OG0013439	CARHR032900	Cg006G1936300
OG0013440	CARHR032770	Cg006G1937900
OG0013441	CARHR032750	Cg006G1938100
OG0013442	CARHR260650	Cg003G0784300
OG0013443	CARHR260080	Cg003G0791000
OG0013444	CARHR260970	Cg003G0777400
OG0013445	CARHR261150	Cg003G0776500
OG0013446	CARHR261220	Cg003G0776100
OG0013447	CARHR256270	Cg003G0773200
OG0013448	CARHR255800	Cg003G0767000
OG0013449	CARHR255580	Cg003G0765100
OG0013450	CARHR255550	Cg003G0764900
OG0013451	CARHR255510	Cg003G0763100
OG0013452	CARHR255320	Cg003G0760800
OG0013453	CARHR255280	Cg003G0760500
OG0013454	CARHR255250	Cg003G0759800
OG0013455	CARHR193820	Cg008G2756200
OG0013456	CARHR193790	Cg008G2756500
OG0013457	CARHR193740	Cg008G2757000
OG0013458	CARHR186910	Cg008G2821000
OG0013459	CARHR186850	Cg008G2821800
OG0013460	CARHR186830	Cg008G2822000
OG0013461	CARHR186810	Cg008G2822200
OG0013462	CARHR186340	Cg008G2825500
OG0013463	CARHR186250	Cg008G2826300
OG0013464	CARHR186210	Cg008G2826700
OG0013465	CARHR186180	Cg008G2827100, Cg008G2827400
OG0013466	CARHR186130	Cg008G2827900
OG0013467	CARHR104080	Cg004G1354400
OG0013468	CARHR110660	Cg004G1438700
OG0013469	CARHR110730	Cg004G1439500
OG0013470	CARHR111170	Cg004G1443000
OG0013471	CARHR111520	Cg004G1445600
OG0013472	CARHR155380	Cg002G0565200
OG0013473	CARHR154140	Cg002G0570700
OG0013474	CARHR143300	Cg005G1450200
OG0013475	CARHR143260	Cg005G1450800
OG0013476	CARHR143190	Cg005G1451300
OG0013477	CARHR143170	Cg005G1451600
OG0013478	CARHR143090	Cg005G1452300
OG0013479	CARHR142990	Cg005G1453300
OG0013480	CARHR142980	Cg005G1453500
OG0013481	CARHR142920	Cg005G1454100
OG0013482	CARHR142890	Cg005G1454400
OG0013483	CARHR142720	Cg005G1456200
